"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"TMEM160","Tmem160",18.745808,17.820916,25.933475,209,312,94,20.8333996666667,85.49141,85.49141,0.252434313033707
"TMEM161A","Tmem161a",40.875867,56.322435,61.063807,366,524,123,52.7540363333333,16.47177,16.47177,3.07662225025474
"TMEM161B","Tmem161b",54.740154,51.053537,9.218366,382,466,88,38.3373523333333,6.30657,6.30657,5.38383295216953
"TMEM163","Tmem163",18.465781,15.115368,20.874515,416,542,148,18.151888,31.05573,31.05573,0.597455993047109
"TMEM164","Tmem164",3.978639,2.743669,3.083518,386,427,95,3.26860866666667,15.20631,15.20631,0.263391769419853
"TMEM165","Tmem165",28.513833,27.289106,30.918743,433,624,144,28.9072273333333,231.33092,231.33092,0.128726849329109
"TMEM167B","Tmem167b",14.714499,12.945095,13.611134,861,1137,248,13.7569093333333,17.92395,17.92395,0.779800693477489
"TMEM168","Tmem168",3.962105,4.759669,4.234596,282,421,96,4.31879,11.34768,11.34768,0.430752173687689
"TMEM169","Tmem169",6.708071,4.79755,3.31008,284,298,63,4.938567,3.63043,3.63043,1.28250875188697
"TMEM17","Tmem17",2.037105,1.451744,2.26981,63,67,22,1.919553,8.23589,8.23589,0.316109546562378
"TMEM170B","Tmem170b",9.09944,8.26381,7.76216,1398,1838,372,8.37513666666667,3.96235,3.96235,1.88925341152209
"TMEM171","Tmem171",0,0,0,0,0,0,0,2.15751,2.15751,0.316705251923193
"TMEM174","Tmem174",0.063798,0.071378,0.067278,3,5,1,0.0674846666666667,0,0,1.06748466666667
"TMEM175","Tmem175",14.912454,13.161218,16.107918,494,686,186,14.7271966666667,272.13694,272.13694,0.0575798962478919
"TMEM176A","Tmem176a",14.110504,17.269165,14.52906,248,292,110,15.3029096666667,31.84405,31.84405,0.496373305565747
"TMEM176B","Tmem176b",23.988374,25.206557,36.363639,417,653,189,28.5195233333333,28.83598,28.83598,0.989393454927015
"TMEM177","Tmem177",1.973171,1.401506,1.6166,143,151,37,1.663759,10.72532,10.72532,0.2271800684331
"TMEM179","Tmem179",40.371264,30.997505,35.774369,1648,1917,565,35.7143793333333,33.75262,33.75262,1.05644924996542
"TMEM179B","Tmem179b",4.701178,6.063472,7.725739,56,100,19,6.163463,38.95969,38.95969,0.179267231552597
"TMEM18","Tmem18",15.274007,12.136924,12.045549,726,924,206,13.15216,24.70766,24.70766,0.550503624211616
"TMEM182","Tmem182",0.122479,0.116765,0.278913,7,10,5,0.172719,15.18557,15.18557,0.0724545999924624
"TMEM184A","Tmem184a",0.010434,0.075166,0.032917,1,3,1,0.0395056666666667,2.199,2.199,0.324947066791706
"TMEM184B","Tmem184b",21.807447,21.286751,24.844602,1066,1560,403,22.6462666666667,62.21518,62.21518,0.374059943619027
"TMEM184C","Tmem184c",35.221512,33.009833,34.318096,1666,2114,513,34.183147,9.25241,9.25241,3.43169527945137
"TMEM185A","Tmem185a",21.602038,16.204415,18.464837,668,789,207,18.7570966666667,10.31042,10.31042,1.74680486371564
"TMEM185B","Tmem185b",3.137206,3.318895,4.11919,187,243,62,3.525097,5.82943,5.82943,0.662587800153161
"TMEM186","Tmem186",5.221568,4.117671,4.850407,383,453,112,4.729882,14.3765,14.3765,0.372638897018177
"TMEM19","Tmem19",29.73724,19.739796,22.20009,655,886,208,23.8923753333333,12.05302,12.05302,1.90702039323722
"TMEM190","Tmem190",1.691956,1.589854,0,10,10,0,1.09393666666667,0.58087,0.58087,1.32454703211945
"TMEM192","Tmem192",18.035864,17.132976,23.480877,297,363,106,19.5499056666667,6.11987,6.11987,2.88627540484119
"TMEM198","Tmem198",8.489809,5.324929,11.361197,218,278,97,8.39197833333333,8.92048,8.92048,0.946726200076341
"TMEM199","Tmem199",22.365679,20.012589,27.461379,455,561,159,23.2798823333333,17.38457,17.38457,1.32066631601029
"TMEM200A","Tmem200a",3.066129,0.636451,0.373976,76,71,8,1.358852,2.4272,2.4272,0.688273809523809
"TMEM201","Tmem201",12.269226,9.266136,10.241045,866,1116,260,10.5921356666667,11.9493,11.9493,0.895194000190487
"TMEM202","Tmem202",2.655818,1.94487,3.138421,41,47,21,2.579703,0,0,3.579703
"TMEM203","Tmem203",5.384042,6.558865,5.406778,76,140,24,5.78322833333333,30.64082,30.64082,0.214382191527695
"TMEM204","Tmem204",3.872425,4.58665,5.013954,137,236,55,4.49100966666667,5.89167,5.89167,0.796760388507672
"TMEM205","Tmem205",18.577591,19.684804,21.801985,229,378,83,20.02146,114.43112,114.43112,0.182112588009195
"TMEM207","Tmem207",0,0,0,0,0,0,0,0,0,1
"TMEM208","Tmem208",21.951225,20.526105,21.026745,273,402,87,21.168025,53.0665,53.0665,0.41001405676343
"TMEM209","Tmem209",11.920371,14.362164,11.030341,486,717,156,12.4376253333333,5.9539,5.9539,1.93238690998337
"TMEM210","Tmem210",3.147606,0.740027,1.02025,9,3,2,1.635961,0,0,2.635961
"TMEM211","Tmem211",0.08102,0.071957,0,3,4,0,0.0509923333333333,0,0,1.05099233333333
"TMEM212","Tmem212",2.459332,1.646872,2.301974,27,27,8,2.13605933333333,2.59316,2.59316,0.872785885775566
"TMEM213","Tmem213",0,0,0,0,0,0,0,0.47714,0.47714,0.676983901322827
"TMEM214","Tmem214",23.025921,20.782308,21.144608,966,1146,306,21.6509456666667,35.41224,35.41224,0.62206954767591
"TMEM215","Tmem215",0.698091,0.299894,0.198264,38,30,6,0.398749666666667,0,0,1.39874966666667
"TMEM216","Tmem216",6.363135,4.158408,4.509754,113,108,24,5.01043233333333,6.92893,6.92893,0.758038264095323
"TMEM218","Tmem218",2.542817,2.675237,1.786285,140,218,31,2.33477966666667,17.82022,17.82022,0.177191322241008
"TMEM219","Tmem219",33.786697,24.668151,39.245876,188,243,62,32.566908,208.76003,208.76003,0.160025282223692
"TMEM220","Tmem220",0.859637,0.800207,0.91068,27,31,9,0.856841333333333,8.69228,8.69228,0.191579415094625
"TMEM221","Tmem221",0.097514,0.021637,0.103613,3,1,1,0.0742546666666667,1.61813,1.61813,0.410313722644279
"TMEM222","Tmem222",28.246024,26.299364,31.755841,656,846,245,28.7670763333333,65.14027,65.14027,0.450059794635452
"TMEM223","Tmem223",19.577289,19.026287,27.219448,230,340,101,21.941008,21.05649,21.05649,1.04010239163167
"TMEM225","Tmem225",0,0,0,0,0,0,0,0,0,1
"TMEM229A","Tmem229a",21.539623,21.135827,21.072232,2228,3374,674,21.2492273333333,7.19862,7.19862,2.71377711533567
"TMEM230","Tmem230",23.293584,17.011964,19.472949,470,622,167,19.9261656666667,57.31928,57.31928,0.358820713607347
"TMEM231","Tmem231",2.856559,2.446158,2.443709,183,235,49,2.582142,9.56359,9.56359,0.339102710347524
"TMEM232","Tmem232",0.362204,0.221178,0.575383,15,14,7,0.386255,7.75875,7.75875,0.158270871985158
"TMEM233","Tmem233",0.057303,0.025682,0,3,2,0,0.0276616666666667,0.49789,0.49789,0.68607285359183
"TMEM234","Tmem234",55.255886,49.984212,50.753952,843,1189,314,51.9980166666667,16.26432,16.26432,3.06980041302911
"TMEM235","Tmem235",0.377364,0.141053,0.085879,14,8,1,0.201432,98.47797,98.47797,0.0120773674814635
"TMEM236","Tmem236",0.078339,0.059808,0.168172,6,7,4,0.102106333333333,0,0,1.10210633333333
"TMEM237","Tmem237",10.135594,8.242556,12.336309,214,272,64,10.238153,7.9662,7.9662,1.25339084562022
"TMEM238","Tmem238",5.439707,10.358174,16.70227,19,36,11,10.8333836666667,0.8713,0.8713,6.32361655889845
"TMEM239","Tmem239",0.277427,0.277841,0.259489,7,10,2,0.271585666666667,0,0,1.27158566666667
"TMEM240","Tmem240",11.981357,8.548357,13.038805,406,420,121,11.1895063333333,20.22667,20.22667,0.574254291103283
"TMEM241","Tmem241",5.759814,5.412049,4.024295,146,210,53,5.065386,7.80024,7.80024,0.689229611919675
"TMEM242","Tmem242",38.780651,38.916073,45.840375,636,951,238,41.179033,12.69613,12.69613,3.07963147254005
"TMEM245","Tmem245",6.070162,5.205701,3.945284,2139,2677,441,5.07371566666667,12.48868,12.48868,0.450282434357303
"TMEM247","Tmem247",0,0,0,0,0,0,0,0,0,1
"TMEM248","Tmem248",18.21844,11.362485,17.602539,1164,1245,337,15.7278213333333,16.67923,16.67923,0.946184948854296
"TMEM25","Tmem25",41.610164,30.680488,39.515064,1236,1473,471,37.268572,30.88976,30.88976,1.20002696790443
"TMEM251","Tmem251",1.563959,1.250602,2.37112,110,133,52,1.72856033333333,10.14446,10.14446,0.244835580488721
"TMEM252","Tmem252",1.123025,1.711328,0.885545,125,283,31,1.239966,0,0,2.239966
"TMEM26","Tmem26",0.36345,0.1448,0.358398,29,24,9,0.288882666666667,0.20745,0.20745,1.06744185404503
"TMEM30A","Tmem30a",98.050216,91.898996,84.200247,6702,9999,1774,91.383153,54.33196,54.33196,1.66961649289127
"TMEM30B","Tmem30b",0,0,0,0,0,0,0,0.4564,0.4564,0.68662455369404
"TMEM33","Tmem33",30.692956,37.625558,37.194178,1890,2845,556,35.1708973333333,7.07415,7.07415,4.479839652884
"TMEM37","Tmem37",0.279782,0.475199,1.018522,7,18,8,0.591167666666667,4.99962,4.99962,0.265211407833607
"TMEM38A","Tmem38a",17.998711,15.833495,19.134711,660,840,222,17.655639,12.19824,12.19824,1.41349445077525
"TMEM38B","Tmem38b",5.764807,5.750348,4.282373,213,265,73,5.26584266666667,20.41338,20.41338,0.29261343452863
"TMEM39A","Tmem39a",35.255804,35.874032,51.33693,239,367,84,40.8222553333333,13.23551,13.23551,2.9378824737107
"TMEM39B","Tmem39b",2.935625,2.507838,3.090619,83,103,24,2.844694,11.22321,11.22321,0.314540452139823
"TMEM40","Tmem40",1.507574,0.30413,2.328167,21,10,11,1.379957,0.31118,0.31118,1.81512606964719
"TMEM41A","Tmem41a",6.614421,4.652197,9.324128,167,170,72,6.863582,10.53862,10.53862,0.681501080718491
"TMEM41B","Tmem41b",29.517774,31.290113,29.128572,1026,1592,343,29.9788196666667,17.23935,17.23935,1.69846072731027
"TMEM42","Tmem42",5.557359,4.472821,8.084757,90,114,46,6.03831233333333,37.1341,37.1341,0.184567416913821
"TMEM43","Tmem43",15.070287,11.475187,12.884041,731,875,220,13.1431716666667,16.03612,16.03612,0.830187370520205
"TMEM45A","Tmem45a",1.556491,0.178155,1.235817,12,7,3,0.990154333333333,18.62929,18.62929,0.10138697494068
"TMEM45B","Tmem45b",0.328609,0.079466,0,3,4,0,0.136025,1.74261,1.74261,0.41421310357652
"TMEM47","Tmem47",27.389233,32.637768,29.998841,1823,2996,552,30.008614,8.77527,8.77527,3.17214910687889
"TMEM50A","Tmem50a",38.50756,39.691706,39.595871,822,1246,269,39.2650456666667,63.35617,63.35617,0.62565944596558
"TMEM50B","Tmem50b",34.896306,38.398817,39.423838,1578,2451,564,37.572987,96.63164,96.63164,0.395086951320289
"TMEM51","Tmem51",1.507758,1.099196,1.587733,57,63,19,1.398229,5.04111,5.04111,0.396984825636348
"TMEM52","Tmem52",1.834005,1.417549,2.041515,28,36,9,1.76435633333333,4.33577,4.33577,0.51808011464762
"TMEM52B","Tmem52b",0,0.01101,0,0,1,0,0.00367,12.5924,12.5924,0.0738405285306495
"TMEM53","Tmem53",2.478411,4.505827,2.754724,30,51,15,3.24632066666667,28.31734,28.31734,0.144839902483195
"TMEM54","Tmem54",0.057953,0.61937,0,1,6,0,0.225774333333333,75.69963,75.69963,0.0159814895239173
"TMEM59","Tmem59",159.269407,152.938676,183.834305,3265,4647,1159,165.347462666667,314.76855,314.76855,0.526801870125022
"TMEM59L","Tmem59l",113.072127,88.992273,121.725434,3230,3869,1114,107.929944666667,226.58025,226.58025,0.478644103197297
"TMEM60","Tmem60",12.873129,11.465982,13.564474,272,360,89,12.6345283333333,5.39378,5.39378,2.13246754397764
"TMEM62","Tmem62",62.679932,45.913825,27.177143,608,801,182,45.2569666666667,14.10681,14.10681,3.06199433677041
"TMEM63A","Tmem63a",68.67549,115.28977,60.212218,1663,3679,688,81.3924926666667,275.26949,275.26949,0.29823232622128
"TMEM63B","Tmem63b",43.64786,38.027169,36.713333,1934,2581,605,39.4627873333333,30.80678,30.80678,1.27214346542886
"TMEM63C","Tmem63c",11.524563,10.849413,7.484594,666,815,174,9.95285666666667,8.40185,8.40185,1.16496824206583
"TMEM64","Tmem64",6.774509,5.222724,6.453437,622,743,183,6.15022333333333,15.18557,15.18557,0.441765309058213
"TMEM65","Tmem65",17.065541,16.159288,15.612225,1223,1795,344,16.279018,9.16943,9.16943,1.69911371630465
"TMEM67","Tmem67",3.122321,2.057956,2.487634,228,230,55,2.55597033333333,4.68844,4.68844,0.625122236207701
"TMEM68","Tmem68",11.973134,7.614804,9.136919,326,402,91,9.57495233333333,13.54669,13.54669,0.726966226222827
"TMEM69","Tmem69",5.471054,5.673724,6.126304,157,236,40,5.75702733333333,14.58395,14.58395,0.433588874023167
"TMEM70","Tmem70",19.472607,16.234269,16.253247,469,588,163,17.320041,19.06494,19.06494,0.91303741750536
"TMEM71","Tmem71",0.101475,0.17451,0.108977,6,16,2,0.128320666666667,2.80062,2.80062,0.296878053229912
"TMEM72","Tmem72",0.314969,0.376654,0.143385,125,221,18,0.278336,0.08298,0.08298,1.18038744944505
"TMEM74","Tmem74",3.321359,2.31932,2.858283,243,259,65,2.83298733333333,1.63888,1.63888,1.45250535580751
"TMEM79","Tmem79",0.845355,0.343562,2.006112,12,8,8,1.06500966666667,8.04918,8.04918,0.228198540272894
"TMEM80","Tmem80",22.067742,20.182637,25.22914,451,612,166,22.493173,26.84443,26.84443,0.843729715422438
"TMEM81","Tmem81",2.326137,4.295757,3.774777,82,225,42,3.465557,1.92931,1.92931,1.52443988516067
"TMEM82","Tmem82",0.173215,0.214841,0.103505,11,18,2,0.163853666666667,0,0,1.16385366666667
"TMEM86A","Tmem86a",6.573584,5.826463,5.774697,196,256,68,6.058248,3.1118,3.1118,1.71658349141495
"TMEM86B","Tmem86b",6.248122,4.976481,7.898677,113,125,41,6.37442666666667,8.96197,8.96197,0.740257867336146
"TMEM87A","Tmem87a",10.60271,8.999841,10.523839,574,824,192,10.04213,32.34193,32.34193,0.331178489067669
"TMEM87B","Tmem87b",13.862412,9.43993,11.258013,840,988,225,11.5201183333333,3.73416,3.73416,2.6446335428742
"TMEM88","Tmem88",0.38261,0.400136,0.808734,12,19,8,0.530493333333333,10.72532,10.72532,0.130528918045165
"TMEM88B","Tmem88b",42.506241,59.771756,50.840905,3139,6611,1176,51.039634,258.48653,258.48653,0.200548498606074
"TMEM89","Tmem89",0.061752,0,0,1,0,0,0.020584,0,0,1.020584
"TMEM8B","Tmem8b",13.408063,13.164933,20.628501,917,1215,294,15.7338323333333,28.5248,28.5248,0.566772080872126
"TMEM9","Tmem9",36.506295,29.765797,36.184794,814,980,275,34.1522953333333,74.51714,74.51714,0.465487640730745
"TMEM91","Tmem91",41.727576,25.877871,22.085747,249,226,49,29.8970646666667,19.81177,19.81177,1.48459571995398
"TMEM92","Tmem92",0,0,0,0,0,0,0,0.60161,0.60161,0.624371725950762
"TMEM95","Tmem95",0.044818,0.059873,0,1,2,0,0.034897,0,0,1.034897
"TMEM97","Tmem97",8.274757,6.338203,9.89615,220,252,83,8.16970333333333,12.34346,12.34346,0.68720581718185
"TMEM98","Tmem98",8.209579,10.080485,10.700168,258,476,106,9.66341066666667,120.19831,120.19831,0.0879831630215526
"TMEM9B","Tmem9b",40.456813,41.538865,46.480374,1373,2087,496,42.8253506666667,48.58551,48.58551,0.883833818925462
"TMF1","Tmf1",11.1956,15.557752,15.073822,816,1137,198,13.9423913333333,11.36843,11.36843,1.20810736151099
"TMIE","Tmie",3.520311,4.452577,2.909271,182,372,55,3.62738633333333,13.15252,13.15252,0.326965539234944
"TMIGD1","Tmigd1",0.165883,0.283443,0.663391,3,7,2,0.370905666666667,0,0,1.37090566666667
"TMOD1","Tmod1",30.016931,20.37208,18.576402,830,1256,301,22.988471,10.72532,10.72532,2.04586919589401
"TMOD2","Tmod2",51.984276,46.865639,31.880554,8054,10236,1732,43.576823,33.17175,33.17175,1.30449341927177
"TMOD3","Tmod3",13.250273,9.795954,16.197207,445,537,141,13.0811446666667,11.59663,11.59663,1.11785014457571
"TMOD4","Tmod4",0.602657,0.323762,0,4,10,0,0.308806333333333,1.28621,1.28621,0.572478614533806
"TMPO","Tmpo",22.79483,15.728477,15.372071,677,857,201,17.965126,13.09029,13.09029,1.34597130364244
"TMPRSS11A","Tmprss11a",0.07774,0.047091,0,4,4,0,0.0416103333333333,0,0,1.04161033333333
"TMPRSS11B","Tmprss11b",0.064657,0.076127,0.042056,5,10,1,0.0609466666666667,0.10373,0.10373,0.961237500717265
"TMPRSS11CP","Tmprss11c",0,0,0,0,0,0,0,0,0,1
"TMPRSS11D","Tmprss11d",0.089178,0.071948,0,5,6,0,0.0537086666666667,0,0,1.05370866666667
"TMPRSS11E","Tmprss11e",0,0,0,0,0,0,0,0.12447,0.12447,0.889307851699023
"TMPRSS11F","Tmprss11f",0,0,0,0,0,0,0,0,0,1
"TMPRSS11GP","Tmprss11g",0.12615,0.116613,0,5,8,0,0.080921,0.24894,0.24894,0.865470719169856
"TMPRSS12","Tmprss12",0,0,0,0,0,0,0,0.24894,0.24894,0.800678975771454
"TMPRSS13","Tmprss13",0.014344,0,0,1,0,0,0.00478133333333333,1.57664,1.57664,0.389957981453883
"TMPRSS15","Tmprss15",0.022936,0.022597,0.036822,2,3,1,0.0274516666666667,0,0,1.02745166666667
"TMPRSS2","Tmprss2",0.06796,0.200641,0.092044,6,7,2,0.120215,1.03727,1.03727,0.549860843187206
"TMPRSS3","Tmprss3",0.051347,0,0,3,0,0,0.0171156666666667,0.24894,0.24894,0.814383130227767
"TMPRSS4","Tmprss4",0.063588,0.046915,0,2,3,0,0.0368343333333333,0.43565,0.43565,0.722205505055782
"TMPRSS5","Tmprss5",11.15674,24.71776,10.562643,274,821,125,15.4790476666667,68.43877,68.43877,0.237317678102113
"TMPRSS6","Tmprss6",0.453071,0.583509,1.483794,2,17,2,0.840124666666667,0,0,1.84012466666667
"TMPRSS7","Tmprss7",1.324045,1.904573,2.133715,19,20,4,1.78744433333333,0.18671,0.18671,2.34888416996009
"TMPRSS9","Tmprss9",0.089902,0.089793,0.080985,7,11,1,0.0868933333333333,0,0,1.08689333333333
"TMSB10","Tmsb10",76.203815,94.962077,63.84131,573,1084,155,78.335734,2836.85857,2836.85857,0.0279561972674346
"TMSB4X","Tmsb4x",441.133082,602.01033,426.590007,4736,9593,1445,489.911139666667,2813.18817,2813.18817,0.174441476550826
"TMTC1","Tmtc1",12.575202,9.830655,9.400912,2291,2684,534,10.6022563333333,9.31464,9.31464,1.12483386073904
"TMTC2","Tmtc2",7.901722,8.045786,8.98174,523,862,123,8.30974933333333,77.91938,77.91938,0.117965312618185
"TMTC3","Tmtc3",5.623109,2.949993,2.96488,424,553,110,3.845994,3.15329,3.15329,1.1667844046527
"TMTC4","Tmtc4",11.2906,8.643882,11.988203,405,474,114,10.640895,48.83445,48.83445,0.233591320863379
"TMUB1","Tmub1",12.034683,9.622267,18.803169,206,299,105,13.4867063333333,70.32659,70.32659,0.203103868183427
"TMUB2","Tmub2",24.940096,19.53962,21.373469,794,924,275,21.9510616666667,43.06726,43.06726,0.520818895176752
"TMX1","Tmx1",18.780816,14.363022,17.939598,538,769,153,17.027812,11.05725,11.05725,1.49518439113397
"TMX2","Tmx2",128.591809,122.991661,131.066353,4781,6421,1626,127.549941,53.52289,53.52289,2.35772426956825
"TMX3","Tmx3",50.140487,45.833329,40.169299,1471,2264,386,45.3810383333333,10.70458,10.70458,3.96264012321103
"TMX4","Tmx4",40.789507,29.630924,32.544313,4767,5262,1187,34.3215813333333,17.2601,17.2601,1.9343585924137
"TNC","Tnc",0.600749,0.571155,0.592548,93,137,29,0.588150666666667,12.86209,12.86209,0.114567909071912
"TNF","Tnf",0.061621,0.070696,0,2,3,0,0.0441056666666667,0.31118,0.31118,0.796309939647239
"TNFAIP1","Tnfaip1",8.266329,6.647656,6.962884,676,810,179,7.29228966666667,29.64504,29.64504,0.270591575885255
"TNFAIP2","Tnfaip2",1.856712,1.49571,2.050707,37,45,12,1.801043,37.98466,37.98466,0.0718498763359742
"TNFAIP3","Tnfaip3",0.563994,0.950482,0.266602,45,70,8,0.593692666666667,5.97465,5.97465,0.2284978696661
"TNFAIP6","Tnfaip6",14.456092,14.41449,16.549206,440,688,157,15.1399293333333,5.45602,5.45602,2.49998130943419
"TNFAIP8","Tnfaip8",4.739197,3.039684,3.941732,156,154,40,3.906871,2.44795,2.44795,1.42312707550864
"TNFAIP8L1","Tnfaip8l1",0.623108,0.320601,0.882929,33,26,14,0.608879333333333,11.40992,11.40992,0.129644617639222
"TNFAIP8L2","Tnfaip8l2",0.936571,0.972333,1.242637,19,30,8,1.05051366666667,3.1118,3.1118,0.498690030319244
"TNFAIP8L3","Tnfaip8l3",0.848745,0.545063,0.43427,76,76,12,0.609359333333333,9.12794,9.12794,0.158902929256427
"TNFRSF10D","Tnfrsf10b",0.529279,0.638633,0.766689,28,55,9,0.644867,1.03727,1.03727,0.807387827828418
"TNFRSF11A","Tnfrsf11a",1.161302,1.265802,0.634792,91,136,22,1.020632,1.28621,1.28621,0.883834818323776
"TNFRSF11B","Tnfrsf11b",0.926361,0.87748,0.943185,50,73,16,0.915675333333333,1.05801,1.05801,0.93083869045016
"TNFRSF12A","Tnfrsf12a",8.576529,10.026009,8.568456,142,211,46,9.056998,7.9662,7.9662,1.12165666614619
"TNFRSF13B","Tnfrsf13b",0.490994,0.420509,0.327482,19,34,4,0.412995,0.85056,0.85056,0.763549952446827
"TNFRSF13C","Tnfrsf13c",0.73386,1.160153,0.646545,19,50,8,0.846852666666667,1.57664,1.57664,0.716767832008611
"TNFRSF14","Tnfrsf14",1.113706,0.790716,0.939087,20,22,6,0.947836333333333,29.52057,29.52057,0.0638204441572793
"TNFRSF17","Tnfrsf17",0,0.150582,0.474755,0,3,2,0.208445666666667,0,0,1.20844566666667
"TNFRSF18","Tnfrsf18",4.008822,3.097419,3.638884,47,56,9,3.58170833333333,2.11602,2.11602,1.47037192743735
"TNFRSF19","Tnfrsf19",9.045872,8.080812,10.236293,780,1029,273,9.12099233333333,1.45217,1.45217,4.12736161576617
"TNFRSF1A","Tnfrsf1a",23.822137,37.872051,102.418359,306,473,119,54.7041823333333,35.66118,35.66118,1.51943233505668
"TNFRSF1B","Tnfrsf1b",1.704727,1.115425,0.789621,90,122,21,1.20325766666667,12.07377,12.07377,0.168525044166041
"TNFRSF21","Tnfrsf21",23.504165,22.043912,24.952341,1800,2556,606,23.5001393333333,28.04766,28.04766,0.843446230551216
"TNFRSF4","Tnfrsf4",0.54618,0.43193,1.034901,10,8,6,0.671003666666667,1.3277,1.3277,0.717877590182011
"TNFRSF8","Tnfrsf8",0.085181,0.026834,0.134413,6,3,3,0.0821426666666667,0.24894,0.24894,0.866448881985257
"TNFRSF9","Tnfrsf9",0.049707,0.07503,0.078988,2,4,1,0.0679083333333333,0.12447,0.12447,0.94969926572815
"TNFSF10","Tnfsf10",0.881376,0.447376,1.701305,80,72,22,1.010019,9.937,9.937,0.183781567157356
"TNFSF11","Tnfsf11",0,0.078805,0,0,5,0,0.0262683333333333,0,0,1.02626833333333
"TNFSF12","Tnfsf12",10.173061,14.290749,15.366144,119,210,66,13.2766513333333,73.18944,73.18944,0.192435086898261
"TNFSF13","Tnfsf13",0.681591,0.600252,0.602202,20,26,5,0.628015,11.11948,11.11948,0.134330433318921
"TNFSF13B","Tnfsf13b",4.224369,4.064577,5.664531,196,277,59,4.651159,3.00807,3.00807,1.40994518558808
