"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"RINL","Rinl",3.685356,1.537142,1.084389,47,79,9,2.10229566666667,9.105021,9.903779,27.592334,25,21,39,0.100939333333333,2.81786250407985
"RINT1","Rint1",10.85489,7.814318,6.718341,387,558,95,8.46251633333333,16.439231,14.447595,17.45723,402,344,381,0,9.46251633333333
"RIOK1","Riok1",14.397879,9.119346,10.994657,347,382,82,11.5039606666667,13.50254,23.586631,27.377952,218,165,227,0.455430666666667,8.59124447013622
"RIOK2","Riok2",8.390134,10.069877,13.732169,377,541,143,10.7307266666667,39.427256,36.670816,41.025756,580,482,499,2.04203633333333,3.85620859886727
"RIOK3","Riok3",182.337937,131.849161,99.366008,1254,1644,344,137.851035333333,31.56897,34.021342,37.366754,877,702,805,0.038039,133.762831004744
"RIOX1","Riox1",1.943939,1.739332,2.101215,86,115,29,1.928162,5.59792,5.5943,5.627618,193,151,166,0.127197,2.5977375738225
"RIOX2","Riox2",3.998989,4.187489,3.553682,119,229,34,3.91338666666667,10.313509,11.515701,13.199444,385,252,353,0.00723033333333333,4.87811626006762
"RIPK1","Ripk1",1.32352,1.359109,1.4036,106,165,39,1.36207633333333,8.482407,8.733563,7.675937,461,347,407,6.11192566666667,0.332128940042821
"RIPK2","Ripk2",1.707145,1.365576,1.285806,97,115,22,1.45284233333333,4.37096,5.398745,5.371315,132,122,139,0,2.45284233333333
"RIPK3","Ripk3",0.98175,0.548499,1.341386,4,4,2,0.957211666666667,0.079291,0.181785,0,2,3,0,0,1.95721166666667
"RIPK4","Ripk4",0.115609,0.205101,0.08113,9,24,2,0.133946666666667,0.420385,0.714052,0.695415,25,34,36,4.574505,0.203416566433552
"RIPOR1","Ripor1",9.555067,6.696377,8.01079,863,918,229,8.08741133333333,48.377936,57.029887,59.12251,787,648,731,4.18823233333333,1.75154286652673
"RIPOR2","Ripor2",4.022251,3.051333,2.053567,435,411,68,3.04238366666667,1.045114,1.429234,1.301151,81,88,66,0.0393713333333333,3.88925837862246
"RIPOR3","Ripor3",0.37677,0.191234,0.166608,15,13,4,0.244870666666667,0.596433,0.32878,0.577182,10,9,11,8.23208966666667,0.134841700158242
"RIPPLY1","Ripply1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.340993333333333,0.74571586237068
"RIPPLY2","Ripply2",2.462475,3.986368,5.042823,22,51,14,3.83055533333333,0.476741,0.063699,0.783252,3,3,7,1.98643966666667,1.61749637444542
"RIPPLY3","Ripply3",0.26921,0.226479,0.234282,8,10,2,0.243323666666667,0.039997,0.146449,0.117519,1,3,3,0.0238116666666667,1.2144066210094
"RIT1","Rit1",22.337662,20.496374,25.097468,395,554,154,22.6438346666667,13.347328,17.423691,18.518606,405,429,464,0,23.6438346666667
"RIT2","Rit2",60.399231,47.989811,61.058591,2189,2660,684,56.4825443333333,0,0,0,0,0,0,0.174502,48.9420574280277
"RITA1","Rita1",10.020121,7.022894,9.124533,181,200,61,8.722516,4.657813,5.428886,3.797578,93,89,64,1.43915633333333,3.98601592982492
"RLBP1","Rlbp1",2.252993,3.798433,2.869722,100,173,31,2.973716,9.355702,7.241828,10.121993,98,41,96,0.010247,3.93341034420295
"RLIM","Rlim",8.031931,7.633707,6.843648,1281,1841,348,7.50309533333333,5.043539,5.887228,5.002776,837,780,745,0.143762,7.43432229199198
"RLN3","Rln3",0.435471,0.070399,0.69853,4,1,2,0.401466666666667,0,0,0,0,0,0,0.287252333333333,1.08872722960041
"RMC1","Rmc1",34.802577,29.018875,30.356224,630,779,172,31.3925586666667,20.913761,24.808259,20.84896,191,162,170,0.0121403333333333,32.0040192055054
"RMDN1","Rmdn1",6.731016,6.212317,5.831259,212,273,51,6.25819733333333,41.980705,50.59917,38.586699,462,339,434,0.798767,4.03509589253824
"RMDN2","Rmdn2",25.104126,26.529973,21.904294,165,235,33,24.5127976666667,2.140529,4.491645,3.525021,35,47,42,0.153446666666667,22.1187493136513
"RMDN3","Rmdn3",23.293173,20.385405,29.027056,657,904,207,24.2352113333333,25.989997,24.060535,22.557031,455,331,388,0.186174666666667,21.2744480576778
"RMI1","Rmi1",7.925171,7.121737,6.087331,418,575,97,7.04474633333333,2.365417,3.063747,2.794294,113,120,117,0.0612926666666667,7.58013937719975
"RMI2","Rmi2",0.347131,0.304374,0.230524,21,26,6,0.294009666666667,0.92217,1.908197,2.020383,16,24,31,0.392798333333333,0.929071808672947
"RMND1","Rmnd1",26.308411,24.340684,23.132623,434,554,123,24.593906,14.842797,14.527851,15.498485,267,209,247,0,25.593906
"RMND5A","Rmnd5a",29.79929,22.456152,24.732952,2964,3384,779,25.662798,10.236088,9.568159,8.147015,667,496,546,0.00264366666666667,26.5924963039378
"RMND5B","Rmnd5b",14.69532,9.149528,18.767355,321,379,124,14.2040676666667,12.326197,9.253807,9.867091,347,262,310,0.0250746666666667,14.8321562917043
"RNASE1","Rnase1",0.401823,0.693731,0.907652,7,18,5,0.667735333333333,0,0.361589,0.259155,0,2,2,0,1.66773533333333
"RNASE10","Rnase10",0,0,0,0,0,0,0,0.86159,1.152709,0.245113,13,14,3,0.151916333333333,0.868118604678754
"RNASE11","Rnase11",0,0,0,0,0,0,0,0,0,0,0,0,0,0.490382333333333,0.67096876931132
"RNASE12","Rnase12",0,0.13609,0,0,2,0,0.0453633333333333,0,0,0,0,0,0,0.241953333333333,0.841709028251196
"RNASE13","Rnase13",0.036545,0.024281,0,1,1,0,0.0202753333333333,0,0,0,0,0,0,0.248777666666667,0.817019202510829
"RNASE2","Rnase2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0.646035666666667,0.607520250168739
"RNASE4","Rnase4",7.822236,6.056544,9.223436,226,263,83,7.70073866666667,4.35103,5.632099,3.426705,72,77,49,0,8.70073866666667
"RNASE6","Rnase6",0.252076,0.697097,0.664504,4,9,5,0.537892333333333,0.103604,0.128618,0,1,1,0,0.174188666666667,1.30974891598908
"RNASE9","Rnase9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNASEH1","Rnaseh1",11.27676,7.903875,11.511674,180,213,60,10.2307696666667,8.035509,9.377207,9.876897,651,553,567,0.0328143333333333,10.8739483024216
"RNASEH2A","Rnaseh2a",39.839414,30.131363,36.629292,305,354,76,35.5333563333333,4.622187,7.689868,4.675953,52,87,56,2.76649033333333,9.69957522790226
"RNASEH2B","Rnaseh2b",21.89377,13.857686,13.875008,205,250,61,16.5421546666667,15.902318,14.429695,12.039933,132,139,108,78.0594636666667,0.221885576414084
"RNASEH2C","Rnaseh2c",63.393741,48.008723,64.203801,136,163,44,58.5354216666667,8.543996,9.564683,10.434027,191,164,198,0.109876666666667,53.6414751789238
"RNASEK","Rnasek",155.632863,148.926085,206.405434,1029,1578,396,170.321460666667,123.575996,97.993087,138.132373,635,421,647,0,171.321460666667
"RNASEL","Rnasel",8.604396,8.004149,7.283082,181,237,67,7.96387566666667,1.138563,1.183661,0.823071,73,61,47,0.0800896666666667,8.29919583837021
"RNASET2","Rnaset2b",47.159194,36.439166,43.25666,469,580,146,42.2850066666667,8.68937,4.112323,8.101708,82,39,71,0.010563,42.8325662691655
"RND1","Rnd1",12.131984,10.843938,11.867343,529,696,167,11.6144216666667,0.484602,0.28165,0.555221,9,6,8,0.314318666666667,9.59768889127852
"RND2","Rnd2",121.972406,109.65574,140.25846,3211,4381,1170,123.962202,2.395923,2.452789,3.042766,155,128,126,0.0231186666666667,122.13852221769
"RND3","Rnd3",5.036722,4.283454,4.548207,300,378,85,4.62279433333333,152.362242,169.178294,154.472269,2905,2711,3134,0.0270753333333333,5.47456856459085
"RNF10","Rnf10",108.020544,93.493646,97.627534,2651,3235,807,99.713908,255.15645,269.082887,261.070267,1181,949,1003,0,100.713908
"RNF103","Rnf103",15.860836,12.987345,14.666562,929,1164,267,14.5049143333333,11.433521,14.454512,12.216522,451,349,457,4.482379,2.82813616740713
"RNF11","Rnf11",63.128907,50.328804,51.480579,2730,3658,682,54.97943,47.749711,53.635354,50.652211,897,903,871,0.03293,54.1947953878772
"RNF111","Rnf111",6.211491,5.948717,4.708231,466,743,118,5.622813,19.534132,20.544023,17.599651,515,458,500,0,6.622813
"RNF112","Rnf112",29.258546,25.606308,23.849304,1594,2211,475,26.2380526666667,2.415864,1.28256,1.531305,40,15,35,18.7501113333333,1.3791341328135
"RNF114","Rnf114",17.353643,13.876005,17.816398,751,910,240,16.348682,21.804263,21.039966,22.249342,594,498,595,0,17.348682
"RNF115","Rnf115",18.713096,16.831839,20.586269,810,1126,277,18.7104013333333,5.319104,5.272145,5.006281,616,502,541,0.277158,15.4330171625855
"RNF121","Rnf121",10.241093,12.310113,8.814599,416,598,132,10.4552683333333,39.993844,53.824206,44.538043,523,468,453,0,11.4552683333333
"RNF122","Rnf122",3.129305,3.390519,4.121184,122,212,47,3.54700266666667,5.557742,4.616913,6.103524,149,99,143,0.90649,2.38501259732108
"RNF123","Rnf123",65.475009,60.911363,80.566869,1174,1346,332,68.9844136666667,79.926828,60.077304,71.134154,617,431,511,0,69.9844136666667
"RNF125","Rnf125",1.298952,0.928802,0.239183,33,35,2,0.822312333333333,5.337182,2.056296,5.540149,250,102,235,0.608513333333333,1.13291714502418
"RNF126","Rnf126",15.983172,12.001812,20.971389,439,526,170,16.318791,15.233397,12.212295,12.878632,270,174,199,25.94642,0.642712130219895
"RNF128","Rnf128",9.64149,6.571149,7.91104,406,501,114,8.04122633333333,0.773996,1.462214,1.123716,31,47,39,0,9.04122633333333
"RNF13","Rnf13",221.080139,259.893993,203.131,3632,6751,1255,228.035044,43.78578,41.366345,46.240001,809,622,792,0,229.035044
"RNF130","Rnf130",59.97507,63.628351,68.404196,2908,4080,818,64.002539,47.062533,40.291589,46.964111,1920,1054,1695,0,65.002539
"RNF133","Rnf133",0,0,0,0,0,0,0,0,0,0.120816,0,0,2,0,1
"RNF135","Rnf135",4.062297,3.459335,5.74409,86,128,29,4.42190733333333,1.363184,6.027739,2.383734,39,51,48,0.0159273333333333,5.33690467362823
"RNF138","Rnf138",5.396788,4.043722,4.34276,267,361,59,4.59442333333333,12.672232,17.069139,10.180171,167,158,134,5.74111633333333,0.829895681471946
"RNF139","Rnf139",6.877686,6.375858,7.828322,572,804,205,7.02728866666667,8.42707,14.56507,16.254991,392,294,384,0,8.02728866666667
"RNF14","Rnf14",129.775853,105.678452,84.99395,4582,5405,1382,106.816085,24.096137,23.51321,23.78466,529,453,520,0.170736333333333,92.0925420440526
"RNF141","Rnf141",88.547643,77.641895,46.354601,2023,3143,667,70.8480463333333,9.248265,10.80657,11.543533,499,472,463,13.9956683333333,4.79125336305451
"RNF144A","Rnf144a",7.602797,9.052371,8.716454,519,835,132,8.45720733333333,7.4905,5.687056,5.6541,521,277,386,0.953547333333333,4.84104335327085
"RNF144B","Rnf144b",3.956337,3.292074,4.370108,369,463,131,3.87283966666667,0.982554,0.432748,1.018512,76,27,70,0,4.87283966666667
"RNF145","Rnf145",26.174585,20.659501,26.567561,1622,1776,479,24.4672156666667,70.808274,75.550043,75.378177,1930,1648,1702,0.135151,22.4350907206765
"RNF146","Rnf146",28.20481,19.970982,23.966624,829,951,211,24.047472,26.94092,24.553606,22.41425,586,482,535,0,25.047472
"RNF148","Rnf148",0,0.029053,0,0,1,0,0.00968433333333333,0,0.151814,0.068666,0,2,1,0,1.00968433333333
"RNF149","Rnf149",18.858848,14.92841,17.649218,483,638,156,17.145492,15.201699,15.021134,11.784438,302,270,253,0.410265,12.8667250481293
"RNF150","Rnf150",3.424962,4.56462,2.459695,746,894,169,3.48309233333333,3.202127,2.448221,3.361311,524,320,486,0.077671,4.1599823446426
"RNF151","Rnf151",0,0.060233,0,0,1,0,0.0200776666666667,0.203115,0.295976,0.13634,2,2,1,0.376284666666667,0.741182177911837
"RNF152","Rnf152",3.571889,2.660713,2.332134,666,751,137,2.854912,1.904168,7.688496,1.793447,261,837,219,0,3.854912
"RNF157","Rnf157",588.426121,390.759586,397.847115,6514,7849,1935,459.010940666667,61.265538,37.318616,44.182776,753,442,600,0,460.010940666667
"RNF165","Rnf165",3.397571,3.385122,3.242399,255,304,66,3.34169733333333,5.984074,5.642241,5.713567,359,341,281,9.68044366666667,0.406509080412421
"RNF166","Rnf166",11.770447,9.503132,11.043528,253,306,80,10.772369,23.629167,22.006404,26.413068,148,124,141,2.05340766666667,3.85548550510179
"RNF167","Rnf167",63.028631,74.005786,101.700746,740,1101,292,79.5783876666667,87.77753,87.520788,100.742257,614,406,561,0,80.5783876666667
"RNF168","Rnf168",8.374096,6.623868,5.847027,722,852,156,6.94833033333333,2.01695,3.33966,2.518726,167,209,184,11.178729,0.652640380891416
"RNF169","Rnf169",2.877684,2.442594,2.002391,381,466,99,2.44088966666667,1.857425,3.240251,3.728347,224,190,198,0.676120333333333,2.05288940074112
"RNF17","Rnf17",0.871763,0.272647,0.961327,18,25,4,0.701912333333333,0.062568,0,0.035004,2,0,1,0.0429826666666667,1.63177432159307
"RNF170","Rnf170",12.974558,10.307863,9.973615,811,976,217,11.0853453333333,80.759136,66.874734,22.872452,571,432,536,0.286543333333333,9.39365586856771
"RNF180","Rnf180",2.748327,2.319012,2.961647,122,193,39,2.67632866666667,1.760738,1.74963,0.562197,55,44,34,0,3.67632866666667
"RNF181","Rnf181",47.686117,37.798514,47.703508,952,1383,339,44.3960463333333,38.23361,43.539765,32.018544,188,174,164,0.283458333333333,35.3700974580398
"RNF182","Rnf182",4.135115,3.53333,3.634365,208,290,56,3.76760333333333,0.597271,1.72941,0.901467,27,58,25,0.144212666666667,4.16671085037222
"RNF183","Rnf183",0,0.024031,0,0,1,0,0.00801033333333333,0,0,0,0,0,0,0.728793333333333,0.583071622210482
"RNF185","Rnf185",8.419258,6.285678,8.493294,467,559,160,7.73274333333333,11.33713,11.185774,11.68859,501,376,469,0,8.73274333333333
"RNF186","Rnf186",0,0,0,0,0,0,0,0,0,0,0,0,0,0.541964,0.64852357123772
"RNF187","Rnf187",85.385122,73.46361,96.92519,3084,4014,1097,85.257974,21.270075,21.585096,24.006682,844,695,823,1.03616166666667,42.3630281485507
"RNF19A","Rnf19a",6.402273,5.465347,4.963286,579,730,145,5.610302,81.188228,88.77855,80.055803,660,603,635,0.189182333333333,5.55869509217398
"RNF19B","Rnf19b",12.360664,9.779854,10.657697,480,552,148,10.9327383333333,4.495724,4.030713,6.061822,152,106,177,0,11.9327383333333
"RNF2","Rnf2",10.44603,7.27328,9.714901,289,329,81,9.144737,11.539185,14.115112,10.409065,347,334,291,0.321095666666667,7.6790328331004
"RNF20","Rnf20",28.621597,23.009499,15.94267,1346,1828,271,22.5245886666667,21.945418,24.928113,14.265708,721,579,656,0.427550666666667,16.478986852072
"RNF207","Rnf207",9.552725,6.725415,8.859185,212,237,60,8.37910833333333,42.203689,38.358282,43.380737,216,132,196,0.290825,7.26597976746138
"RNF208","Rnf208",53.708806,43.511918,72.992804,1331,1643,556,56.7378426666667,2.563537,2.033297,4.308827,35,22,50,0,57.7378426666667
"RNF212","Rnf212",0.140846,0.047527,0,2,1,0,0.062791,1.590051,2.373908,1.263799,22,23,16,1.27640966666667,0.466871589750468
"RNF213","Rnf213",3.487729,2.573936,4.419101,778,785,141,3.49358866666667,29.362404,31.302235,21.294834,955,838,727,0.224098666666667,3.67093665652224
"RNF214","Rnf214",21.264051,17.652654,13.248776,891,1089,215,17.3884936666667,12.148151,8.811936,8.86737,237,207,211,0.0339533333333333,17.7846456642144
"RNF215","Rnf215",12.987018,10.089695,13.618686,373,465,133,12.2317996666667,19.037338,15.053763,17.142971,360,253,292,0.0556443333333333,12.5343349543549
"RNF216","Rnf216",10.082937,8.724454,7.154217,717,857,181,8.65386933333333,12.724722,13.099539,9.053996,822,695,665,0,9.65386933333333
"RNF217","Rnf217",1.073246,0.924884,0.870425,225,313,56,0.956185,12.446542,13.972864,14.452231,306,337,252,0.590224333333333,1.23013147201663
"RNF220","Rnf220",64.901274,68.659679,56.168803,1692,2514,632,63.243252,25.256795,27.326785,24.424856,386,351,352,0.0202406666666667,62.9687230659955
"RNF222","Rnf222",0,0,0,0,0,0,0,0.122737,0.062719,0.028672,5,2,1,0,1
"RNF223","Rnf223",0.287391,0.347718,0.252736,18,33,5,0.295948333333333,0.077811,0.10325,0,2,2,0,0,1.29594833333333
"RNF224","Rnf224",0,0.038899,0,0,2,0,0.0129663333333333,2.424036,1.335716,1.834169,53,23,34,0,1.01296633333333
"RNF225","Rnf225",0.230171,0.163271,0.183147,16,17,4,0.192196333333333,0,0,0,0,0,0,0,1.19219633333333
"RNF227","Rnf227",76.099016,48.180916,62.319892,1903,1898,505,62.1999413333333,0.977581,0.723403,1.319565,39,20,38,0,63.1999413333333
"RNF24","Rnf24",6.97538,4.553503,4.600902,695,760,187,5.376595,10.979864,10.687832,11.135789,1104,743,998,0,6.376595
"RNF25","Rnf25",47.795172,41.685723,39.601761,476,564,153,43.027552,30.49141,28.487257,32.356276,242,197,248,0.796854666666667,24.5025670783243
"RNF26","Rnf26",10.630661,8.802006,13.023393,535,679,192,10.8186866666667,6.586612,7.543259,7.392508,280,259,276,0.0331573333333333,11.4393870956085
"RNF31","Rnf31",35.576065,21.52371,15.484522,370,456,91,24.1947656666667,46.947991,37.442751,33.420602,437,331,370,0,25.1947656666667
"RNF32","Rnf32",6.998509,6.367354,3.308347,149,179,26,5.55807,3.15959,1.292743,1.932883,14,23,12,0.212904,5.40691596367066
"RNF34","Rnf34",19.472089,12.9284,17.974652,625,818,188,16.7917136666667,13.940978,14.040829,16.61847,257,234,264,0,17.7917136666667
"RNF38","Rnf38",17.674728,11.789379,15.016978,786,1022,196,14.8270283333333,8.98553,8.449358,8.11889,650,522,551,0,15.8270283333333
"RNF4","Rnf4",27.34758,20.806382,22.944857,1086,1365,345,23.6996063333333,25.492273,42.018493,33.320458,684,649,648,0.0275543333333333,24.0372752389736
"RNF40","Rnf40",17.885437,14.916906,11.016701,796,971,207,14.606348,63.113361,71.503468,54.433175,1230,1076,1015,0,15.606348
"RNF41","Rnf41",18.510189,15.947745,18.149868,1008,1296,327,17.535934,19.288852,19.68077,17.178333,561,503,494,0.229817333333333,15.0721033909643
"RNF43","Rnf43",2.445966,2.640859,3.842635,74,120,24,2.97648666666667,1.494798,2.498684,1.143802,67,35,40,0,3.97648666666667
"RNF44","Rnf44",23.447274,16.375343,15.403532,988,1335,293,18.4087163333333,41.146242,36.205109,39.532378,1235,886,1037,1.67932533333333,7.24388191753745
"RNF5","Rnf5",30.770289,32.604398,35.964228,653,1086,254,33.1129716666667,40.475126,39.840409,39.086371,522,467,501,0.242780333333333,27.4489149463528
"RNF6","Rnf6",14.735058,13.848162,12.806143,892,1102,266,13.7964543333333,7.754483,10.574782,7.654072,266,271,273,0.00764166666666667,14.6842422488153
"RNF7","Rnf7",85.891263,114.751143,89.599263,1141,1832,381,96.747223,46.130445,42.91946,50.245812,501,410,509,0.0506806666666667,93.0322847855454
"RNF8","Rnf8",19.821799,14.043223,19.977251,501,592,167,17.9474243333333,15.628637,14.662758,20.551651,358,232,315,0,18.9474243333333
"RNFT1","Rnft1",5.516355,5.718763,5.110307,176,239,47,5.448475,8.49784,10.642539,7.231543,116,119,103,0,6.448475
"RNFT2","Rnft2",15.529908,13.73607,9.880817,920,1079,236,13.0489316666667,6.593368,3.426367,6.880728,208,100,186,0.676466333333333,8.38008577167968
"RNGTT","Rngtt",8.089512,5.153095,4.673984,360,542,100,5.972197,4.16788,5.356585,3.926559,308,294,259,1.21647233333333,3.14562780466318
"RNH1","Rnh1",29.631953,21.50073,36.425759,606,784,256,29.1861473333333,37.326799,34.529325,41.083838,715,576,586,0.532783,19.6936861469193
"RNLS","Rnls",1.43664,1.554947,1.314572,40,62,11,1.43538633333333,2.12909,1.181098,2.637301,22,28,36,0.296625,1.87825032938076
"RNMT","Rnmt",19.754415,18.247431,19.095244,1327,1583,362,19.0323633333333,16.378041,15.77837,18.605712,1003,832,816,1.052239,9.76122339227221
"RNPC3","Rnpc3",27.529095,24.520748,15.082527,645,801,135,22.3774566666667,49.390728,48.493774,37.125183,322,254,233,0.896435,12.3270540074754
"RNPEP","Rnpep",20.774649,18.485926,16.878125,499,642,155,18.7129,30.537954,29.00208,38.427234,465,354,464,0.194126333333333,16.5082198170545
"RNPEPL1","Rnpepl1",28.093405,33.848671,36.685712,661,982,264,32.8759293333333,15.929519,16.033713,13.184043,324,268,297,0,33.8759293333333
"RNPS1","Rnps1",82.122401,60.69498,77.659341,1493,1676,472,73.4922406666667,99.363516,89.515791,111.92786,1397,1025,1206,0,74.4922406666667
"ROBO1","Robo1",17.560602,10.879922,11.78145,1225,1549,289,13.4073246666667,35.406831,42.366728,32.606752,1162,1284,977,0,14.4073246666667
"ROBO2","Robo2",17.316961,13.791976,10.989519,1080,1336,209,14.0328186666667,9.399671,6.972354,11.420337,578,344,421,0,15.0328186666667
"ROBO3","Robo3",0.354354,0.265459,0.113574,22,31,2,0.244462333333333,4.690904,5.025526,4.404881,80,74,64,34040.9670303333,3.65567104927999e-05
"ROBO4","Robo4",2.699775,2.418742,7.224747,162,189,69,4.11442133333333,0,0,0,0,0,0,0.414757666666667,3.61505115245885
"ROCK1","Rock1",9.323985,9.060828,8.790111,784,1209,168,9.058308,12.331832,16.428584,9.630302,626,826,519,0.0349226666666667,9.71889815921834
"ROCK2","Rock2",14.616897,11.070402,10.478472,2177,2552,515,12.055257,20.202551,30.159766,21.652318,2539,2701,2395,7.02210833333333,1.62740971045642
"ROGDI","Rogdi",67.86812,54.36722,84.411983,1008,1195,372,68.882441,23.019541,26.799704,28.977402,223,182,226,0.0570886666666667,66.1084005567493
"ROM1","Rom1",4.308162,4.582595,6.504263,131,213,62,5.13167333333333,1.024578,0.479306,0.497289,10,6,8,0,6.13167333333333
"ROMO1","Romo1",99.233573,95.090466,125.05747,294,462,111,106.460503,178.518445,177.453587,184.61337,167,133,172,19.4784886666667,5.24748211399585
"ROPN1","Ropn1",0.272047,0.091337,0.215101,4,2,1,0.192828333333333,3.401464,1.804103,3.072594,55,21,44,0.0439473333333333,1.14261351626295
"ROPN1L","Ropn1l",0.542152,0.685268,0.95823,9,17,5,0.72855,1.432858,0.137868,1.134148,16,1,10,0.0242,1.68770747900801
"ROR1","Ror1",0.213603,0.250722,0.2279,27,48,9,0.230741666666667,2.299589,6.26109,2.05659,165,356,145,11.0905926666667,0.101793328135169
"ROR2","Ror2",0.743225,1.51952,0.85458,64,100,22,1.03910833333333,2.137742,1.719341,0.336621,55,77,19,0,2.03910833333333
"RORA","Rora",6.909809,5.193196,4.266929,1306,1516,254,5.45664466666667,1.461956,1.237163,0.870895,62,61,40,0,6.45664466666667
"RORB","Rorb",2.093607,1.633104,1.389849,404,487,82,1.70552,0.073246,0.057596,0.022431,11,7,3,0.532739,1.76515375416167
"RORC","Rorc",2.473452,3.081586,2.124694,121,220,33,2.55991066666667,0,0.019315,0.035171,0,1,2,0.318787333333333,2.69938190691347
"ROS1","Ros1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.151716333333333,0.868269356835262
"RP1","Rp1",0.171837,0.019244,0.034775,5,3,1,0.0752853333333333,0.071169,0.217651,0.068538,2,2,1,0.0483696666666667,1.02567383197212
"RP1L1","Rp1l1",0,0.004392,0,0,1,0,0.001464,0.07826,0.369105,0.124575,5,8,2,0.154819666666667,0.867203797187382
"RP2","Rp2",3.203589,3.088087,2.273762,204,306,52,2.855146,5.344622,7.357721,5.083981,277,309,230,0,3.855146
"RPA1","Rpa1",20.581093,21.17792,23.059642,1197,1690,418,21.6062183333333,28.694667,45.391731,32.759819,616,645,565,0.11828,20.2151682345507
"RPA2","Rpa2",4.477089,4.865958,5.299704,155,237,57,4.880917,19.56807,23.751124,21.372499,257,234,247,3.28049133333333,1.37388830908352
"RPA3","Rpa3",6.971641,6.515651,7.570398,63,91,21,7.01923,12.31016,10.834289,20.009416,66,64,76,0.116396,7.18314110763564
"RPAIN","Rpain",28.997369,28.822639,25.003445,141,200,41,27.6078176666667,49.547424,46.208621,46.067689,1057,788,889,0.235737,23.1504095666527
"RPAP1","Rpap1",4.771909,4.444443,3.461158,347,450,113,4.22583666666667,20.237636,15.963467,19.917409,460,382,423,4.26932966666667,0.991746008932572
"RPAP2","Rpap2",7.208563,7.776879,5.54721,292,357,90,6.84421733333333,1.935816,4.408278,3.546855,524,503,475,0.993765333333333,3.93437342007485
"RPAP3","Rpap3",12.076746,10.685189,13.225446,528,709,187,11.9957936666667,12.637477,22.790834,14.712704,316,320,285,261.129541,0.0495777531104999
"RPE","Rpe",11.464743,8.368888,7.421297,296,392,66,9.084976,18.009548,23.337292,16.38221,370,375,350,0.25312,8.04789325842697
"RPE65","Rpe65",0,0,0,0,0,0,0,1.332438,1.547306,1.17303,49,46,38,17.599187,0.0537657909455935
"RPF1","Rpf1",7.727256,6.17252,5.311098,143,178,39,6.40362466666667,5.210816,7.492634,6.707229,144,167,138,0,7.40362466666667
"RPF2","Rpf2",13.512935,13.695926,8.473086,177,249,46,11.8939823333333,5.181353,5.734369,6.727989,200,171,195,0.151803,11.1946073532829
"RPGR","Rpgr",4.237124,3.531949,3.823618,248,300,63,3.86423033333333,2.619329,5.274553,4.244324,83,86,88,0,4.86423033333333
"RPGRIP1","Rpgrip1",1.110346,0.442409,0.984966,16,20,3,0.845907,0.315377,0.88627,0.216393,9,6,3,2.82918166666667,0.482063051766065
"RPGRIP1L","Rpgrip1l",15.58357,7.35254,8.271015,587,651,128,10.402375,6.003083,7.374873,6.704483,314,271,253,1.30374933333333,4.94948596838082
"RPH3A","Rph3a",144.130082,126.384657,144.442032,13034,17223,4144,138.318923666667,0.380846,0.399665,0.476321,8,11,13,0.770768,78.6771184405109
"RPH3AL","Rph3al",0.575212,0.484789,1.099377,15,22,10,0.719792666666667,2.162766,2.425474,0.943247,27,29,16,0.00959266666666667,1.70345201926321
"RPIA","Rpia",6.16996,5.023481,6.899072,173,208,53,6.03083766666667,3.768978,4.597506,3.748033,95,93,83,0,7.03083766666667
"RPL10","Rpl10",55.168383,50.436096,29.82045,311,524,57,45.141643,2126.130217,2095.160838,2296.013284,5469,4351,5215,0.352475666666667,34.1164311767039
"RPL10A","Rpl10a",40.046485,56.97728,68.38914,497,675,261,55.137635,423.2181,371.193071,452.243361,3334,2381,3156,0.0318226666666667,54.4062820226215
"RPL10L","Rpl10l",0,0,0,0,0,0,0,0,0,0,0,0,0,0.263492,0.791457326203886
"RPL11","Rpl11",298.112395,309.626502,369.429394,997,1602,298,325.722763666667,770.364177,682.104982,806.991993,4210,3039,3930,5.16746033333333,52.9752517257103
"RPL12","Rpl12",6.467801,8.696147,5.207513,105,192,35,6.790487,941.779072,832.687474,965.137317,5396,3802,4915,0,7.790487
"RPL13","Rpl13",73.239045,63.455949,75.568262,739,1047,227,70.7544186666667,596.93441,530.539325,661.006899,3918,2779,3723,4.786394,12.4005414540846
"RPL13A","Rpl13a",2965.338131,3034.175926,3468.332275,3339,5073,931,3155.94877733333,950.874337,813.337547,1001.971335,9246,6398,8663,0,3156.94877733333
"RPL14","Rpl14",157.192609,136.636309,195.435329,1329,1713,522,163.088082333333,3054.967062,2278.293643,3215.548704,3649,2560,3309,0.606340666666667,102.150238575379
