"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"MRPL27","Mrpl27",40.044824,33.7593,38.736062,442,532,147,37.5133953333333,30.556454,35.641687,44.406873,327,284,316,0.124891,34.2374464133266
"MRPL28","Mrpl28",26.480509,22.552539,35.972456,499,627,208,28.335168,44.053767,38.48873,39.057575,632,434,415,0,29.335168
"MRPL3","Mrpl3",31.803267,27.216058,29.13334,920,1163,287,29.3842216666667,50.750593,56.743133,63.207472,665,558,676,18.7407456666667,1.53916281480553
"MRPL30","Mrpl30",67.900275,64.769067,74.117726,538,760,186,68.9290226666667,20.432909,20.69973,21.38691,824,631,687,10.0407943333333,6.33369489145754
"MRPL32","Mrpl32",15.656221,12.098513,16.548352,227,272,66,14.7676953333333,30.872265,32.341502,38.745944,509,355,361,108.368832666667,0.144169915220637
"MRPL33","Mrpl33",45.621147,39.461549,46.790862,264,320,80,43.9578526666667,73.562823,75.609351,79.856087,275,230,199,0.155553666666667,38.9058976346404
"MRPL34","Mrpl34",17.269677,16.247961,19.685271,150,218,53,17.734303,32.567494,35.142999,46.529457,257,198,236,0,18.734303
"MRPL35","Mrpl35",15.47251,12.171254,13.521364,586,724,179,13.7217093333333,24.409367,23.382118,28.727693,881,856,918,1.26094433333333,6.51130994969211
"MRPL36","Mrpl36",14.408431,14.929106,13.826125,221,321,68,14.3878873333333,26.568256,24.607267,24.624943,182,132,117,9.323642,1.49054832910065
"MRPL37","Mrpl37",23.779579,17.872123,27.322399,652,772,231,22.991367,29.72909,28.583518,32.279174,660,474,490,45.5325713333333,0.515582232241998
"MRPL38","Mrpl38",59.40265,58.990846,32.746982,482,623,166,50.3801593333333,45.26633,35.807095,60.158328,506,352,436,0,51.3801593333333
"MRPL39","Mrpl39",9.749952,8.680046,8.803231,362,522,117,9.077743,15.09013,13.587713,14.875533,248,169,169,96.102602,0.103784479431354
"MRPL4","Mrpl4",38.21149,33.344836,40.044224,600,679,193,37.2001833333333,19.870343,16.989855,19.596311,361,227,237,0.0723943333333333,35.6213961095779
"MRPL40","Mrpl40",17.587061,17.267001,21.800129,271,380,101,18.8847303333333,15.802347,15.574544,17.464527,230,179,174,13.8292496666667,1.34091277578463
"MRPL41","Mrpl41",43.961274,43.425851,52.034896,397,577,145,46.474007,36.529689,35.836514,49.58419,231,170,203,7.52798,5.56685252545151
"MRPL42","Mrpl42",66.6751,61.09178,84.433335,644,894,268,70.733405,29.034411,21.38444,27.213166,939,624,719,4.71287466666667,12.5564464801842
"MRPL43","Mrpl43",15.667742,16.119872,16.163603,395,574,137,15.983739,31.754159,26.659519,33.848476,420,271,306,50.2487003333333,0.331398433317018
"MRPL44","Mrpl44",9.428235,7.59367,8.441562,262,317,74,8.48782233333333,14.370142,15.194584,19.732854,407,327,382,0.0223656666666667,9.28026306308539
"MRPL45","Mrpl45",17.42226,12.840399,20.464122,556,643,211,16.908927,16.940041,17.480969,21.432403,435,341,373,85.5443476666667,0.20693352579163
"MRPL46","Mrpl46",17.690286,13.93238,17.863828,359,425,118,16.495498,8.508807,10.708444,12.565006,150,127,135,4.32749333333333,3.28400185703345
"MRPL47","Mrpl47",14.640414,13.772184,15.391982,277,375,76,14.6015266666667,31.904714,29.850643,39.369527,471,379,401,0.654552,9.42945683584841
"MRPL48","Mrpl48",46.388013,43.293985,48.92522,876,1227,312,46.202406,33.720317,44.152045,47.716703,163,107,135,25.7013426666667,1.76779147735242
"MRPL49","Mrpl49",23.958341,27.955293,24.094154,434,542,133,25.3359293333333,37.624983,28.457716,28.018938,723,509,440,0,26.3359293333333
"MRPL50","Mrpl50",10.360095,8.894361,9.397399,447,572,127,9.55061833333333,5.192136,5.235481,5.806511,290,226,229,1.67577333333333,3.94301647374217
"MRPL51","Mrpl51",38.270781,34.723648,47.106221,602,829,211,40.03355,147.451115,130.812122,149.81595,579,364,372,6.85437566666667,5.22429175041156
"MRPL52","Mrpl52",111.317508,88.40707,100.635394,196,254,61,100.119990666667,162.380614,134.684246,158.509205,276,224,231,0.716463666666667,58.9118153971994
"MRPL53","Mrpl53",17.309905,17.512234,21.90897,181,279,72,18.9103696666667,37.860586,28.545301,39.131475,187,95,108,62.6246646666667,0.312934767844801
"MRPL54","Mrpl54",23.075803,23.480893,35.126558,190,296,92,27.2277513333333,15.819096,16.9747,19.540256,115,93,92,0,28.2277513333333
"MRPL55","Mrpl55",16.59229,14.06192,18.434471,209,269,77,16.3628936666667,136.96321,209.61248,160.428926,319,230,173,0.396263333333333,12.4352571983795
"MRPL57","Mrpl57",20.230399,15.102797,24.883373,208,257,68,20.0721896666667,8.978112,11.731937,15.416312,352,350,408,0.757385,11.9906506921743
"MRPL58","Mrpl58",59.281782,51.430392,52.113493,447,523,151,54.2752223333333,10.830938,12.574879,20.497993,118,82,110,0.153705,47.9110538078047
"MRPL9","Mrpl9",17.396611,15.150164,15.314035,529,705,155,15.9536033333333,66.114081,63.35121,86.890945,306,221,250,10.3469076666667,1.49411662026097
"MRPS10","Mrps10",19.661217,24.372291,29.670647,418,578,154,24.5680516666667,13.019557,12.676493,13.86073,472,352,351,37.582948,0.662677503716581
"MRPS11","Mrps11",20.468055,16.552413,21.27503,273,329,81,19.4318326666667,23.366189,21.413216,27.976219,403,352,379,1.70625833333333,7.54984563557926
"MRPS12","Mrps12",66.268939,60.381615,85.717041,287,430,115,70.7891983333333,14.602143,12.536698,13.998755,193,138,134,0,71.7891983333333
"MRPS14","Mrps14",30.979333,26.509811,40.758988,395,526,140,32.7493773333333,14.691921,15.611641,15.356256,471,364,358,8.97952033333333,3.38186367741589
"MRPS15","Mrps15",26.27434,26.22218,20.660066,348,445,104,24.3855286666667,37.442121,33.878707,38.281043,504,354,318,0.0352263333333333,24.5217184390273
"MRPS16","Mrps16",16.553617,13.411941,16.711827,249,308,75,15.5591283333333,33.568303,37.929771,48.610878,799,708,781,18.5733013333333,0.846005896058686
"MRPS17","Mrps17",48.923522,42.553804,42.170122,520,727,167,44.5491493333333,6.42211,8.290716,10.900715,177,158,185,0.0939236666666667,41.6383251604088
"MRPS18A","Mrps18a",30.387333,28.630696,37.686963,445,628,179,32.2349973333333,22.622307,21.418031,26.662349,338,245,285,2.27498166666667,10.1481475977728
"MRPS18B","Mrps18b",30.414605,32.288156,34.807438,246,313,78,32.5033996666667,26.413947,24.06997,27.111342,535,366,392,9.35636233333333,3.23505479900327
"MRPS18C","Mrps18c",121.672541,100.96035,117.138359,166,260,50,113.257083333333,81.768353,95.693873,108.007164,250,223,200,0.355865666666667,84.2687340953393
"MRPS2","Mrps2",9.915484,8.650097,10.819536,427,555,147,9.795039,26.00318,24.61254,30.987427,383,282,285,0.005255,10.7386076169728
"MRPS21","Mrps21",188.478217,230.809388,206.490564,343,489,132,208.592723,40.815492,43.976503,45.492634,880,763,693,79.840527,2.59266893448134
"MRPS22","Mrps22",14.864336,11.78966,14.563701,330,393,103,13.7392323333333,29.794178,28.956784,34.463209,369,253,235,1.17904966666667,6.76406442625065
"MRPS23","Mrps23",55.483043,54.439836,55.077208,438,618,164,55.000029,24.109728,24.906678,28.75185,432,430,450,5.42221266666667,8.71974067297055
"MRPS24","Mrps24",16.337176,17.089253,28.928261,169,271,92,20.7848966666667,37.196367,32.009932,33.956041,253,170,180,10.773138,1.85038998665153
"MRPS25","Mrps25",33.686465,27.61125,35.58416,470,618,141,32.2939583333333,46.080997,56.322047,51.221104,1426,1167,988,5.971112,4.77598958865291
"MRPS26","Mrps26",17.829536,16.108835,22.683674,436,567,164,18.874015,18.605895,18.131699,21.702798,283,208,216,8.68627333333333,2.05177102855519
"MRPS27","Mrps27",13.763099,11.879946,14.591407,458,595,167,13.411484,73.683872,78.102937,57.249965,803,533,581,31.4779776666667,0.443730953568302
"MRPS28","Mrps28",7.859747,9.740749,9.285057,100,189,37,8.961851,37.548861,27.738875,37.183916,170,91,123,6.881945,1.26388232853693
"MRPS30","Mrps30",4.447395,3.653377,3.867408,306,381,82,3.98939333333333,14.330812,13.803048,16.886133,399,364,396,3.79714866666667,1.0400747777534
"MRPS31","Mrps31",10.367701,9.090869,10.03795,306,411,89,9.83217333333333,22.167784,12.61046,25.548976,229,140,194,141.015788333333,0.0762744301915821
"MRPS33","Mrps33",53.329179,50.876602,63.1894,384,525,154,55.7983936666667,41.021939,46.981042,55.944121,408,399,435,0.11614,50.888234152227
"MRPS34","Mrps34",23.69752,18.875837,29.422719,373,444,142,23.998692,45.517041,42.204619,56.422182,469,334,378,22.472149,1.06503635436193
"MRPS35","Mrps35",34.65946,24.599893,34.04075,269,330,83,31.1000343333333,29.280615,30.984442,44.741806,524,420,518,0.0769223333333333,29.8071953192539
"MRPS36","Mrps36",22.760347,22.13823,26.938145,210,287,81,23.945574,132.272106,75.495286,140.372315,273,164,234,16.390056,1.43447347150578
"MRPS5","Mrps5",63.109433,47.798293,58.76171,920,1058,265,56.5564786666667,34.574799,27.030445,34.667234,741,477,507,3.03378133333333,14.2686164445866
"MRPS6","Mrps6",24.999176,23.822567,33.449127,354,491,140,27.4236233333333,45.449071,40.282277,43.881279,719,449,437,20.8398496666667,1.30145691326416
"MRPS7","Mrps7",25.447074,23.321961,29.132872,498,683,192,25.9673023333333,35.155177,39.78112,47.075216,558,449,506,15.8629016666667,1.59920889455462
"MRPS9","Mrps9",17.049543,14.999112,22.163383,412,573,137,18.0706793333333,16.540383,12.290542,13.377024,340,189,212,51.022477,0.36658537680421
"MRRF","Mrrf",13.059641,11.000841,10.845794,307,420,96,11.6354253333333,15.229229,10.511294,13.552513,492,238,289,0.506846,8.38534616897369
"MRS2","Mrs2",138.158897,83.951613,84.238732,1850,2053,465,102.116414,16.819668,18.302062,20.42825,741,623,665,21.1102366666667,4.66374085246487
"MRTFA","Mrtfa",6.221427,4.964103,5.232783,399,526,152,5.472771,18.686085,23.423389,22.944723,742,579,570,18.6271963333333,0.329785818110309
"MRTFB","Mrtfb",9.452947,6.051878,5.346806,1534,1532,319,6.95054366666667,6.093323,3.543765,3.184334,583,315,274,5.60229,1.20421000390269
"MRTO4","Mrto4",27.880953,20.370134,24.477928,375,499,117,24.243005,24.96618,17.230057,19.640381,408,301,301,0,25.243005
"MS4A1","Ms4a1",0.120154,0.12262,0,7,11,0,0.0809246666666667,0,0,0,0,0,0,0,1.08092466666667
"MS4A10","Ms4a10",0,0,0,0,0,0,0,0.199638,0.065361,0.161028,8,2,4,3.51542033333333,0.221463324824466
"MS4A13","Ms4a13",0,0,0,0,0,0,0,0,0,0,0,0,0,1.97073133333333,0.336617447959504
"MS4A15","Ms4a15",0.029017,0.019328,0.09167,1,1,1,0.0466716666666667,0,0,0,0,0,0,5.588104,0.158872972659003
"MS4A2","Ms4a2",0,0.03821,0,0,1,0,0.0127366666666667,0.064317,0.062551,0.110707,4,3,2,12.83038,0.0732255127239213
"MS4A3","Ms4a3",0,0.105703,0,0,3,0,0.0352343333333333,0,0,0,0,0,0,14.3898656666667,0.0672672754756772
"MS4A6E","Ms4a6b",1.135388,0.426528,0.195684,19,26,3,0.585866666666667,0,0,0,0,0,0,0.859654666666667,0.852774816256208
"MSANTD1","Msantd1",3.43673,2.279281,1.243966,31,30,10,2.31999233333333,1.90128,3.287025,3.01362,63,86,63,26.000338,0.122961139721041
"MSANTD2","Msantd2",72.52664,46.511422,58.471218,316,346,90,59.16976,8.000906,6.405764,8.796355,317,200,230,18.2868526666667,3.11972933271746
"MSANTD3","Msantd3",8.494385,13.314541,4.40509,133,197,43,8.73800533333333,14.788886,15.849011,19.096942,437,327,389,0.863082333333333,5.22682500880709
"MSANTD4","Msantd4",17.063521,13.885936,15.362867,980,1200,277,15.4374413333333,35.19659,33.530331,44.045442,976,847,885,25.690803,0.615846639508498
"MSC","Msc",0.649471,0.918526,1.385705,19,27,7,0.984567333333333,22.405528,15.054056,17.14427,259,103,89,211.109220666667,0.00935634635352376
"MSGN1","Msgn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MSH2","Msh2",26.009532,17.275525,12.077291,747,861,218,18.454116,12.097368,11.709846,15.837332,677,494,617,16.2804726666667,1.12578610407609
"MSH3","Msh3",9.248606,5.800485,9.922739,442,514,115,8.32394333333333,5.503332,4.720761,7.437846,323,242,282,3.661503,2.00020107963748
"MSH4","Msh4",0.514638,0.455856,0.609237,26,31,10,0.526577,0.124837,0.185472,0.301893,7,8,12,45.5292106666667,0.0328090027345689
"MSH5","Msh5",2.358191,3.343452,2.467818,25,53,9,2.72315366666667,23.780102,5.658994,12.389034,335,96,123,77.4037173333333,0.0474869533396954
"MSH6","Msh6",6.801509,6.489072,4.875116,471,588,144,6.05523233333333,23.594024,13.814141,17.187414,1094,633,682,993.478061666667,0.00709440721247216
"MSI1","Msi1",17.8848,17.142662,15.311707,573,812,192,16.779723,9.942113,7.907885,12.49039,265,120,207,89.0600046666667,0.197420853638715
"MSI2","Msi2",25.731422,28.313484,14.141301,2092,2997,499,22.7287356666667,148.168196,74.874449,117.080065,1778,793,934,24.4456446666667,0.93252640982411
"MSL1","Msl1",59.009725,50.13374,57.938859,1812,2188,539,55.694108,77.137175,66.576066,82.945671,2542,1607,1790,22.8887333333333,2.37325718400027
"MSL2","Msl2",7.909245,6.156775,6.650812,692,889,193,6.90561066666667,8.205075,6.704367,9.144102,340,241,303,24.621293,0.308556272576355
"MSL3","Msl3",7.642724,6.791456,6.686493,321,414,89,7.04022433333333,28.191599,36.543679,44.818024,577,597,558,0.0678066666666667,7.52966298518459
"MSLN","Msln",0.350895,0.245695,0,5,4,0,0.198863333333333,0.241489,0.036779,0.344567,4,1,2,30.634409,0.0378974468381354
"MSMB","Msmb",0,0,0,0,0,0,0,0,0,0,0,0,0,0.610798333333333,0.620810177975931
"MSMO1","Msmo1",116.658882,161.886795,134.557075,2137,3956,683,137.700917333333,76.171895,56.096027,64.600475,2149,1264,1412,17.8848156666667,7.34457353365394
"MSMP","Msmp",0,0.059064,0,0,1,0,0.019688,0,0,0,0,0,0,0,1.019688
"MSN","Msn",15.149084,19.131224,18.97597,1238,2362,494,17.7520926666667,79.327466,54.085977,65.097655,5832,3038,3217,67.7519606666667,0.272749933017668
"MSR1","Msr1",0.097338,0.024563,0.047758,4,2,1,0.056553,0.987668,0.191694,0.214611,8,1,1,2.02927533333333,0.348780775512207
"MSRA","Msra",9.843125,6.524859,12.509534,234,238,92,9.62583933333333,5.478641,5.869207,7.88021,101,65,97,3.380332,2.42580684142968
"MSRB1","Msrb1",17.792861,22.668435,20.973979,276,536,104,20.478425,17.253403,11.0015,13.820707,172,80,120,0.86383,11.5238111844964
"MSRB2","Msrb2",32.661531,35.744307,40.967359,276,388,122,36.4577323333333,26.094386,21.64513,22.162436,254,182,198,3.51926033333333,8.28846527318888
"MSRB3","Msrb3",3.024674,2.21064,2.598122,186,225,56,2.61114533333333,5.778386,4.656766,4.72619,291,117,111,0,3.61114533333333
"MSS51","Mss51",0.458673,0.382309,0.257199,17,21,3,0.366060333333333,3.333198,2.194712,2.575984,141,65,68,0.624486,0.84091850181124
"MST1","Mst1",0.085262,0.188485,0.068885,4,4,1,0.114210666666667,12.710375,12.988711,11.663131,246,167,118,5.92503666666667,0.160895995255861
"MST1R","Mst1r",0.447491,0.799719,0.384658,19,30,8,0.543956,0.261489,1.432206,2.150651,16,13,15,2.753584,0.411328479661039
"MSTN","Mstn",0.040075,0.140107,0,2,11,0,0.0600606666666667,4.160197,1.926174,1.512823,192,69,49,2.091043,0.342945946292778
"MSTO1","Msto1",8.396432,6.477487,8.164122,306,364,103,7.679347,39.963753,49.003674,55.390047,657,619,667,0.060635,8.18316103089187
"MSX1","Msx1",1.022951,1.819181,1.733407,40,107,21,1.52517966666667,1.565219,0.83652,0.971503,34,18,19,7.67687833333333,0.291023980014318
"MSX2","Msx2",0.266055,0.186949,0.263056,13,13,4,0.238686666666667,0.714641,0.26327,0.275698,20,5,7,91.5396983333333,0.0133854625525669
"MT1X","Mt1",309.629398,431.209254,368.852034,2214,4727,833,369.896895333333,5.634712,10.79074,9.376255,20,25,20,10.84302,31.3177631493769
"MT2A","Mt2",394.290007,471.297144,445.792394,1618,3438,550,437.126515,11.077292,9.450093,3.965533,34,22,8,4.30803633333333,82.5402253275207
"MT3","Mt3",263.03929,270.71392,342.572462,1723,2743,700,292.108557333333,52.759796,19.043745,20.580462,172,49,45,5.55406366666667,44.7216524343599
"MT4","Mt4",0,0,0,0,0,0,0,0,0,0,0,0,0,0.004181,0.995836407978243
"MTA1","Mta1",11.742072,9.881346,12.801017,605,765,188,11.4748116666667,93.756978,60.539852,87.846916,1246,589,698,311.161570666667,0.0399626758669393
"MTA2","Mta2",14.077381,11.024375,10.697498,603,700,188,11.9330846666667,36.369156,29.204918,33.755583,1101,660,743,0,12.9330846666667
"MTA3","Mta3",28.936921,23.672037,17.526128,1587,1771,348,23.378362,44.772942,30.5187,29.152531,1045,808,757,6.62577266666667,3.19683828322883
"MTAP","Mtap",10.149877,8.429342,10.293792,558,710,179,9.624337,66.288315,40.026683,59.725376,1428,891,944,28.771678,0.356860537051355
"MTBP","Mtbp",3.644535,3.190715,4.361102,73,107,20,3.73211733333333,3.8657,2.736305,2.383079,152,73,90,16.625566,0.268480304878342
"MTCH1","Mtch1",241.128286,204.034012,248.581155,4023,5034,1430,231.247817666667,84.56509,81.29038,95.212508,2731,1954,1938,20.696655,10.7043144515441
"MTCH2","Mtch2",88.010862,72.523835,79.588716,1556,2057,453,80.0411376666667,97.935042,115.429788,135.121616,1771,1656,1691,0.035549,78.2591047518434
"MTCL1","Mtcl1",10.35922,8.442968,4.257128,761,818,149,7.68643866666667,27.855811,27.924226,26.322594,1315,1041,938,23.506463,0.35445501322107
"MTCP1","Mtcp1",2.964993,2.680877,2.59411,110,158,24,2.74666,0.426483,0.90017,1.206697,14,16,23,5.439277,0.581844825125554
"MTDH","Mtdh",34.463123,33.241466,34.865035,1162,1805,328,34.1898746666667,42.943232,39.442806,41.87316,1693,1474,1489,0,35.1898746666667
"MTERF1","Mterf1a",1.495213,1.774248,0.987778,43,74,13,1.41907966666667,4.853501,7.866749,5.943313,135,110,109,0.264972,1.91235827090771
"MTERF2","Mterf2",15.060521,13.274221,9.243474,200,241,57,12.526072,17.477338,10.009597,15.05793,358,216,252,80.5806803333333,0.165799941171529
"MTERF3","Mterf3",46.048113,35.142787,49.034545,457,649,145,43.4084816666667,17.519736,10.893031,13.655627,219,135,157,10.2760193333333,3.93831194802847
"MTERF4","Mterf4",6.846715,7.118822,6.917971,188,210,58,6.96116933333333,32.424162,28.963981,34.58224,697,482,504,0.744881666666667,4.56258409118479
"MTF1","Mtf1",4.729761,4.542418,4.292,545,768,138,4.521393,3.07326,2.424284,1.81882,245,192,187,2.57686533333333,1.54364016686492
"MTF2","Mtf2",17.77285,15.132509,14.261457,633,782,182,15.722272,18.162193,17.394534,19.079921,757,522,558,12.578805,1.23149805892345
"MTFMT","Mtfmt",7.861241,5.73652,6.4378,190,234,51,6.67852033333333,30.429407,59.719636,37.37379,165,138,135,0.556042333333333,4.9346474506799
"MTFP1","Mtfp1",18.446324,12.811407,16.438472,425,470,128,15.8987343333333,9.279138,4.587857,5.085742,150,50,54,0.007228,16.7774668032792
"MTFR1","Mtfr1",5.476762,4.896977,5.428554,223,296,68,5.267431,15.330229,13.921407,14.896374,219,144,146,0,6.267431
"MTFR1L","Mtfr1l",29.252392,26.24843,36.662203,1145,1518,451,30.7210083333333,50.597645,60.538915,54.119964,1374,1043,1010,0.244046666666667,25.4982463144469
"MTFR2","Mtfr2",0.221606,0.299824,0.340587,9,18,4,0.287339,1.340464,1.327199,0.859163,26,9,15,106.392573333333,0.0119872255598556
"MTG1","Mtg1",41.720498,34.746112,67.777345,202,262,71,48.0813183333333,35.968022,31.15896,41.161046,473,328,404,0.926804,25.4729169823881
"MTHFD1","Mthfd1",33.336359,25.761804,46.60152,805,1012,243,35.2332276666667,49.70876,53.616725,81.088435,933,983,995,2.61869333333333,10.0127931076411
"MTHFD1L","Mthfd1l",3.444068,3.614395,5.779977,275,366,108,4.27948,21.514374,14.305432,17.430957,529,356,362,40.858747,0.126126087816245
"MTHFD2","Mthfd2",15.341879,16.988595,11.477914,401,592,99,14.602796,36.011376,46.086932,52.948878,1084,1081,1051,170.623613666667,0.090912874205669
"MTHFD2L","Mthfd2l",10.093935,10.398926,11.622568,279,365,91,10.705143,8.688225,10.283932,9.197974,161,157,148,68.03358,0.169557235768448
"MTHFR","Mthfr",7.337224,4.645452,4.16341,531,522,142,5.38202866666667,16.00342,16.936871,17.426609,1042,797,788,97.5620873333333,0.0647513545962443
"MTHFS","Mthfs",14.043834,25.786244,20.517657,73,154,28,20.1159116666667,3.349529,4.603967,3.943807,37,43,32,0,21.1159116666667
"MTHFSD","Mthfsd",47.133726,40.493439,55.931033,902,1225,331,47.8527326666667,8.151416,7.393965,9.739807,202,130,134,0,48.8527326666667
"MTIF2","Mtif2",15.389337,11.281681,11.96191,436,530,106,12.8776426666667,13.626069,17.07777,19.528033,327,294,349,40.1256253333333,0.337445146528106
"MTIF3","Mtif3",7.788112,8.671177,14.092876,205,278,58,10.184055,72.200355,62.740801,43.156494,394,237,262,11.093455,0.924802300087113
"MTM1","Mtm1",4.09273,3.87121,3.466263,267,366,69,3.81006766666667,3.654133,2.150974,3.475525,168,70,112,24.5804603333333,0.188036790737451
"MTMR1","Mtmr1",13.893369,9.632387,6.724024,603,706,159,10.08326,15.242423,12.984064,14.820921,560,406,449,0.428025,7.76125067838448
"MTMR10","Mtmr10",10.623679,14.039536,8.477094,892,1543,298,11.0467696666667,4.771894,3.324551,4.040051,350,190,193,14.322081,0.786235868787449
"MTMR11","Mtmr11",15.86748,10.890293,17.615116,264,260,70,14.790963,9.981828,5.408199,5.45961,294,133,105,31.450097,0.486622982975983
"MTMR12","Mtmr12",3.908926,2.733564,2.496299,319,410,73,3.046263,7.636291,9.368427,8.607792,424,303,314,7.951101,0.452040815984536
"MTMR14","Mtmr14",13.63981,13.908939,14.694387,229,321,79,14.0810453333333,15.884867,16.305093,17.064847,386,313,304,0,15.0810453333333
"MTMR2","Mtmr2",35.846743,40.217808,31.107302,1833,2513,538,35.723951,20.063058,24.393801,26.357189,1228,1104,1157,0.132086333333333,32.439178814101
"MTMR3","Mtmr3",14.963138,12.925664,12.204305,1674,2143,433,13.364369,17.110862,14.706109,23.139405,1156,782,811,0.107786333333333,12.9667324535207
"MTMR4","Mtmr4",16.162537,13.205057,13.551302,1877,2329,536,14.3062986666667,45.52876,48.948454,43.606741,2128,1932,1905,2.80914033333333,4.01830789291827
"MTMR6","Mtmr6",44.86376,43.625678,44.829252,2964,4054,884,44.4395633333333,21.969872,29.733738,17.607928,1689,1347,1252,54.3148366666667,0.821471526837495
"MTMR7","Mtmr7",19.505221,14.126466,17.224444,996,1073,289,16.9520436666667,20.300005,19.619471,18.397942,1222,975,882,1.75723366666667,6.51088947726713
"MTMR9","Mtmr9",32.789793,28.400441,26.444315,1479,1913,361,29.2115163333333,15.643626,19.899002,18.117477,2019,1981,1659,0.868202333333333,16.1714369981695
"MTNR1A","Mtnr1a",0.096392,0.151652,0,3,7,0,0.0826813333333333,0.30671,0.135338,0.469712,6,2,6,0.398574,0.774132318585455
"MTNR1B","Mtnr1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0.313057333333333,0.761581367861063
"MTO1","Mto1",9.996401,9.896241,10.139134,306,410,80,10.010592,47.864933,75.386973,50.494737,324,259,276,0,11.010592
"MTOR","Mtor",18.310339,15.974711,21.556443,1969,2580,546,18.613831,15.526277,15.998416,25.517546,1575,1311,1262,9.63341933333333,1.84454599081926
"MTPAP","Mtpap",8.31967,6.516827,6.94118,371,463,107,7.25922566666667,8.695842,8.018127,6.436105,359,268,293,0.111713333333333,7.42927643217376
"MTPN","Mtpn",28.173095,24.313189,22.709064,2258,3041,537,25.065116,49.220618,56.785301,64.268379,3336,2955,3069,4.49269666666667,4.74541333370555
"MTR","Mtr",2.818705,2.380324,1.418513,459,526,84,2.20584733333333,12.025674,7.674839,6.667185,1614,728,649,0.123115,2.85442482144156
"MTREX","Mtrex",31.553298,22.525158,35.085735,1349,1608,381,29.721397,46.388956,41.194846,44.525147,1205,842,927,1.55523,12.0229478363983
"MTRF1","Mtrf1",3.447447,2.917959,2.889919,126,158,33,3.08510833333333,14.241724,6.629451,11.419614,169,112,106,1.24589366666667,1.81892330610488
"MTRF1L","Mtrf1l",7.318861,4.737565,6.741347,145,144,29,6.26592433333333,14.773217,13.684539,18.978483,604,547,570,11.0364286666667,0.60366114688615
"MTRR","Mtrr",6.105461,4.980988,4.302707,204,291,66,5.12971866666667,29.410229,23.165374,20.939006,279,211,170,3.28508733333333,1.43047695177274
"MTSS1","Mtss1",33.354694,26.701422,20.521325,1269,1699,319,26.859147,23.993663,16.588852,17.750942,938,778,796,0,27.859147
"MTSS2","Mtss2",46.160317,44.53064,41.954394,3601,5308,1192,44.215117,49.396037,36.573421,35.310151,2196,1177,1156,0.405121666666667,32.1787913976607
"MTTP","Mttp",3.088456,2.683354,2.202166,243,303,54,2.657992,0.882318,0.639331,0.623965,44,6,27,0.962551666666667,1.86389589743285
"MTURN","Mturn",18.205912,14.575263,16.053802,2154,2514,584,16.2783256666667,36.992462,38.032933,37.297852,3831,2963,2650,27.439747,0.607541468869841
"MTUS1","Mtus1",31.366527,39.130575,45.039999,1719,2893,561,38.512367,16.666463,21.255255,22.467608,696,879,858,49.8123446666667,0.777613535828833
"MTUS2","Mtus2",10.071992,11.259589,6.043645,888,878,215,9.12507533333333,1.886581,6.399621,7.494549,112,343,342,0.0167583333333333,9.95819262197671
"MTX1","Mtx1",43.359069,37.821308,49.853059,308,417,117,43.677812,15.570768,16.525577,19.716388,345,277,295,0.154035333333333,38.7144229552764
"MTX2","Mtx2",37.326594,29.360523,38.165955,554,676,175,34.951024,44.595425,49.227752,63.104145,666,579,699,0,35.951024
"MUC1","Muc1",0.190578,1.142971,2.139261,8,32,9,1.15760333333333,6.523961,4.757036,5.483315,102,61,62,4.30977633333333,0.406345427356042
"MUC13","Muc13",0,0.010568,0,0,1,0,0.00352266666666667,0,0,0,0,0,0,1.32251866666667,0.432083789495197
"MUC15","Muc15",0.056563,0.108891,0.045577,4,9,1,0.0703436666666667,0,0,0,0,0,0,0.248898333333333,0.857030262671501
"MUC19","Muc19",0,0.011662,0,0,1,0,0.00388733333333333,1.159124,0.332444,1.061035,10,7,8,53.0579756666667,0.0185705683750262
"MUC20","Muc20",0,0.013839,0,0,1,0,0.004613,9.713827,8.137877,8.337306,271,207,205,0,1.004613
"MUC4","Muc4",0.171837,0.002705,0.546231,1,1,1,0.240257666666667,0.367558,0.513588,0.901664,21,52,39,3.32151833333333,0.286995812814246
"MUC6","Muc6",0.075605,0.113964,0.047874,13,26,3,0.0791476666666667,0.162631,0.48448,0.38624,25,35,40,0,1.07914766666667
"MUCL3","Mucl3",0.018254,0,0,1,0,0,0.00608466666666667,0,0.013225,0,0,1,0,0.0130246666666667,0.993149229008573
"MUL1","Mul1",18.900751,16.426731,17.474927,802,1032,289,17.600803,10.033135,11.016389,12.793221,444,370,374,13.6814426666667,1.26696016340628
"MUS81","Mus81",14.992506,14.073984,15.19469,203,300,65,14.7537266666667,59.140751,77.630166,105.708332,490,410,438,0.163501666666667,13.5399261711414
