"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"KLB","Klb",0.064768,0.191875,0.171415,5,15,4,0.142686,1.803865,1.072233,0.623944,147,95,36,1.609013,0.437976353509929
"KLC1","Klc1",1841.156287,1672.485056,1606.034845,9064,12434,3238,1706.55872933333,592.641753,644.890548,657.401393,7671,9174,6599,0,1707.55872933333
"KLC2","Klc2",126.417658,105.864256,146.965824,4795,6407,1745,126.415912666667,118.888207,125.617728,128.563779,1429,1816,1265,0.099661,115.868356399533
"KLC3","Klc3",0.360756,0.592807,0.908635,13,32,6,0.620732666666667,0.467868,0.548606,0.266953,7,10,3,6.03042466666667,0.23053126141171
"KLC4","Klc4",9.212164,7.376707,9.838719,449,553,151,8.80919666666667,39.046495,35.06438,32.51719,469,524,352,11.3096103333333,0.796873044803395
"KLF1","Klf1",0,0.089141,0,0,4,0,0.0297136666666667,0,0,0,0,0,0,0.115859666666667,0.922798535897136
"KLF10","Klf10",4.240875,3.060488,1.42559,105,131,20,2.90898433333333,3.757351,3.867746,6.258462,143,157,168,23.881087,0.157106654276533
"KLF11","Klf11",0.95078,1.130342,1.109568,82,148,30,1.06356333333333,2.194447,3.290069,4.150164,89,111,119,20.5801326666667,0.0956232922757132
"KLF12","Klf12",9.126831,6.212732,13.735715,737,808,104,9.69175933333333,2.501562,2.852992,3.629062,369,436,382,7.267385,1.29324560708535
"KLF13","Klf13",14.512665,15.21474,12.315887,1931,3014,531,14.0144306666667,18.988866,17.063121,29.617386,825,901,748,4.04840666666667,2.97409294813809
"KLF14","Klf14",0,0,0,0,0,0,0,0,0,0,0,0,0,7.369759,0.119477753182619
"KLF15","Klf15",11.315198,8.987661,13.501352,514,606,172,11.2680703333333,0.46959,1.450018,0.580585,14,25,13,9.397328,1.17992529747386
"KLF16","Klf16",3.486289,2.546503,3.561283,188,208,60,3.198025,3.671187,5.178715,4.453656,112,155,76,10.5340843333333,0.363966907010361
"KLF17","Klf17",0,0,0,0,0,0,0,0,0.044797,0.06795,0,2,2,10.8856263333333,0.0841352379718932
"KLF2","Klf2",4.543392,4.008242,6.594548,141,187,63,5.04872733333333,0.247175,0.209322,0.355805,3,6,2,2.883309,1.55762194904741
"KLF3","Klf3",10.724801,8.929101,4.152946,435,704,136,7.935616,9.609924,7.312045,7.90454,618,560,386,0.359700333333333,6.57175392322965
"KLF4","Klf4",3.321248,1.815,3.399078,142,147,40,2.84510866666667,0.138434,0.701273,0.369095,3,10,7,29.687196,0.125300098016993
"KLF5","Klf5",0.528642,0.131186,0.300678,34,13,6,0.320168666666667,0.549285,0.153414,0.267009,12,6,7,61.5242173333333,0.0211145172698203
"KLF6","Klf6",8.481935,7.004015,5.860401,462,694,118,7.11545033333333,23.540123,21.447616,24.961938,884,742,658,0.0265096666666667,7.90586839740753
"KLF7","Klf7",4.842711,4.763408,4.281753,824,1164,229,4.62929066666667,22.297378,20.397133,35.890685,1689,1858,1671,6.06940233333333,0.796289474164412
"KLF8","Klf8",0.608161,3.491545,0.400192,59,89,12,1.499966,3.510987,4.806178,4.761825,400,545,368,1.11033966666667,1.18462730881079
"KLF9","Klf9",25.403866,22.853869,21.116058,2358,3251,613,23.1245976666667,1.350949,1.579626,2.735131,90,115,129,29.807307,0.783080379815953
"KLHDC1","Klhdc1",11.898878,9.579125,1.673033,139,193,28,7.717012,2.362395,2.227176,3.305268,65,58,50,17.9517853333333,0.459957299361559
"KLHDC10","Klhdc10",31.231625,23.939064,19.444919,2971,3470,755,24.8718693333333,17.165056,18.183512,20.861182,1486,1635,1140,84.2717473333333,0.303404939413266
"KLHDC2","Klhdc2",65.640575,49.967234,62.817798,2475,2821,743,59.4752023333333,58.791309,55.219189,71.11009,570,642,483,29.793327,1.96390608696921
"KLHDC3","Klhdc3",47.63709,43.662272,53.953964,1620,2106,589,48.4177753333333,37.527559,38.547499,46.779586,867,978,767,4.335098,9.26276805661927
"KLHDC4","Klhdc4",17.257314,13.270106,28.261875,371,464,143,19.5964316666667,32.662667,38.400909,31.601367,394,495,333,13.9178363333333,1.38065810660791
"KLHDC7A","Klhdc7a",4.005484,3.628132,3.234004,711,971,181,3.62254,0.014672,0.013164,0,1,1,0,2.708163,1.24658489931538
"KLHDC8A","Klhdc8a",6.972936,5.665705,8.392513,631,768,239,7.01038466666667,24.440209,32.352103,28.403291,576,703,468,5.13594233333333,1.30548565020738
"KLHDC8B","Klhdc8b",15.483601,11.273833,14.415089,246,323,99,13.7241743333333,21.199089,29.187469,35.601967,243,375,266,80.0869073333333,0.181585101930266
"KLHDC9","Klhdc9",1.453738,0.817636,1.626078,45,38,16,1.29915066666667,7.431346,9.463531,11.982191,52,57,44,13.739485,0.155985820852402
"KLHL1","Klhl1",2.235719,1.556142,1.677146,309,335,72,1.82300233333333,2.751452,3.123393,2.764894,149,182,104,1.73825333333333,1.03095002166831
"KLHL10","Klhl10",0.312004,0.382005,0.651666,13,18,4,0.448558333333333,0.080921,0.328915,0.057045,2,3,1,36.468752,0.038660437191325
"KLHL11","Klhl11",12.2206,9.316309,7.470076,616,697,118,9.668995,1.369758,1.708541,1.986693,138,186,143,14.937094,0.669444191017509
"KLHL12","Klhl12",11.045868,9.844497,9.379235,741,1007,214,10.0898666666667,25.14967,24.204025,24.769638,733,896,601,0.0745583333333333,10.3203952011291
"KLHL13","Klhl13",26.334013,14.982807,19.347147,1163,1261,291,20.2213223333333,42.675308,35.206173,52.332748,636,868,693,0.518454,13.9756109393721
"KLHL14","Klhl14",1.229938,1.011819,0.727758,108,141,20,0.989838333333333,9.942593,6.60474,13.49222,559,405,520,0,1.98983833333333
"KLHL15","Klhl15",2.359902,2.010552,1.832452,224,325,56,2.06763533333333,2.063898,2.182742,3.058691,172,194,183,130.676958666667,0.0232966751692594
"KLHL18","Klhl18",5.529874,3.74967,6.7179,404,477,118,5.33248133333333,14.331532,15.16129,16.840741,586,675,512,0,6.33248133333333
"KLHL2","Klhl2",60.846249,70.780741,47.749386,1526,2840,495,59.7921253333333,20.518133,25.728317,19.542311,399,442,277,1.12883466666667,28.5565273270008
"KLHL20","Klhl20",8.853056,8.057477,8.161219,629,919,202,8.35725066666667,14.35287,12.087141,14.929335,351,359,296,7.15694366666667,1.14715156179208
"KLHL21","Klhl21",3.575396,3.30146,3.335351,297,412,87,3.404069,4.507694,4.667352,3.96964,219,286,177,7.94663933333333,0.492259588870577
"KLHL22","Klhl22",84.601417,93.143416,51.209169,891,1024,294,76.3180006666667,22.695473,22.958458,23.205099,423,470,307,0,77.3180006666667
"KLHL23","Klhl23",8.71983,4.272686,5.994854,532,501,125,6.32912333333333,33.841169,33.382072,38.896819,922,988,799,2.40928833333333,2.14975168326919
"KLHL24","Klhl24",8.303735,8.095189,6.059294,1254,1802,323,7.48607266666667,7.689012,9.214163,8.198966,550,663,505,11.5737646666667,0.674903093197174
"KLHL25","Klhl25",2.672398,3.060142,9.643305,178,268,67,5.12528166666667,2.731963,2.18288,2.470982,88,92,77,8.39969933333333,0.65164655266633
"KLHL26","Klhl26",8.349503,6.590099,8.028368,528,656,162,7.65599,2.963989,4.748572,7.357677,115,162,118,4.811758,1.48939271043288
"KLHL28","Klhl28",3.921681,4.227201,3.538769,428,789,129,3.89588366666667,2.463225,3.138924,3.32327,210,238,189,76.1431743333333,0.0634648976915534
"KLHL29","Klhl29",4.349428,2.385866,2.275643,546,483,112,3.00364566666667,11.83081,9.900388,13.41416,821,729,651,5.89599566666667,0.580575432496163
"KLHL3","Klhl3",1.987492,1.266596,1.459114,307,299,71,1.57106733333333,4.541795,3.545617,5.468209,317,325,240,4.194095,0.494998134099075
"KLHL30","Klhl30",0.015,0.01972,0,1,2,0,0.0115733333333333,0.082902,0.03687,0.059124,4,2,2,8.315924,0.108585399938142
"KLHL31","Klhl31",0.0212,0.023605,0.045257,3,5,2,0.0300206666666667,0.142687,0.132224,0.163594,11,11,9,95.1353736666667,0.0107142732938043
"KLHL35","Klhl35",1.651707,0.74447,1.169309,9,10,1,1.18849533333333,4.062261,4.428999,5.873408,64,94,58,29.959,0.0706901170365106
"KLHL36","Klhl36",1.556936,1.239734,1.667555,69,88,24,1.488075,8.116599,8.816227,9.65823,699,795,581,29.1196976666667,0.0826062408572428
"KLHL38","Klhl38",0.174265,0.183754,0.137177,8,13,2,0.165065333333333,0.040167,0,0,1,0,0,54.5266396666667,0.0209820968876807
"KLHL40","Klhl40",0.139205,0.104085,0.126632,7,8,2,0.123307333333333,0,0,0,0,0,0,15.7123993333333,0.0672140074521117
"KLHL41","Klhl41",0.258955,0.164931,0,14,13,0,0.141295333333333,2.672114,4.564744,1.944368,28,43,11,39.410746,0.0282423722970453
"KLHL42","Klhl42",5.488212,4.712262,3.446801,554,678,149,4.54909166666667,21.449598,19.308239,23.584319,1761,1758,1408,22.0666536666667,0.240567693383527
"KLHL6","Klhl6",0.63494,0.71019,1.38476,32,53,22,0.909963333333333,0.561597,0.445278,0.660312,29,25,19,2.14309866666667,0.607668907625765
"KLHL7","Klhl7",22.33971,17.406267,16.632394,1282,1515,305,18.7927903333333,145.357167,117.626571,132.54505,1607,1576,1135,0.0177426666666667,19.4477356424086
"KLHL8","Klhl8",7.065313,5.187881,7.832651,437,495,132,6.69528166666667,12.410037,7.617585,14.981932,468,513,438,3.20550766666667,1.82981040021882
"KLHL9","Klhl9",17.511486,15.384098,16.968094,1463,1995,439,16.621226,20.06737,20.529731,27.220815,1551,1704,1500,13.2250353333333,1.23874743275389
"KLK11","Klk11",0.084844,0.028115,0,1,1,0,0.037653,0,0.050219,0.077796,0,1,1,0.280780666666667,0.810172285548762
"KLK14","Klk14",0,0,0,0,0,0,0,1.092649,0.877036,0.906456,13,12,8,0.131041,0.884141246869035
"KLK3","Klk1b16",0,0,0,0,0,0,0,0,0,0,0,0,0,7.45342766666667,0.11829520987601
"KLK4","Klk4",0,0.028131,0,0,1,0,0.009377,1.050086,2.694503,0.184827,4,5,2,8.633411,0.104778774620952
"KLK7","Klk7",0,0,0,0,0,0,0,0.294005,0.347472,0.119835,7,9,2,33.5420453333333,0.0289502254527757
"KLK8","Klk8",1.065507,1.548684,2.481255,10,25,7,1.698482,0,0,0,0,0,0,14.455893,0.174592435390178
"KLKB1","Klkb1",0.02608,0.04715,0,3,8,0,0.02441,0.397522,0.852296,0,6,18,0,12.5283943333333,0.0757229553455506
"KLRB1","Klrb1c",0.021906,0.044779,0,1,1,0,0.0222283333333333,0.056962,0.05289,0,1,1,0,0.791168666666667,0.570704675867115
"KLRD1","Klrd1",0,0.098815,0,0,1,0,0.0329383333333333,0.49627,0.27711,0.499917,26,29,18,24.9219743333333,0.0398479807151521
"KLRG1","Klrg1",0.036524,0.04929,0,1,2,0,0.0286046666666667,2.233313,4.9474,2.679718,24,43,25,4.93330833333333,0.173361067532588
"KLRG2","Klrg2",0.73145,0.637418,0.575466,24,37,9,0.648111333333333,0,0.037826,0,0,1,0,19.824834,0.079141631253019
"KLRK1","Klrk1",0.042174,0.057058,0,1,2,0,0.0330773333333333,0.076989,0.255948,0.43356,2,6,6,24.6662056666667,0.0402504891743705
"KMO","Kmo",0.130182,0.089446,0.283669,7,7,7,0.167765666666667,0.673268,1.558778,0.552109,10,19,3,13.7683263333333,0.0790723092318811
"KMT2A","Kmt2a",9.592809,7.759287,7.101006,3222,3478,573,8.151034,13.687829,14.891488,21.013429,1111,1182,870,0.893912,4.8318158393843
"KMT2B","Kmt2b",19.182464,15.988715,11.888697,1132,1426,223,15.6866253333333,33.911092,77.836405,90.460426,681,893,681,11.9072373333333,1.29281153684527
"KMT2C","Kmt2c",13.065,10.08654,12.162513,2439,3210,413,11.771351,9.465316,9.098506,8.666302,830,912,664,6.50318533333333,1.70212388907182
"KMT2D","Kmt2d",17.510537,13.061606,10.096461,2464,2983,434,13.5562013333333,31.588786,30.047217,32.821689,1926,2014,1527,13.111251,1.0315316008009
"KMT2E","Kmt2e",39.033684,27.537218,25.536361,1793,2140,453,30.702421,40.011105,41.306105,48.784061,1302,1352,1093,6.97574233333333,3.974855214104
"KMT5A","Kmt5a",25.10097,27.91429,26.856838,805,1292,253,26.6240326666667,18.681452,21.62463,22.40159,300,380,301,0.00980466666666667,27.3558179898819
"KMT5B","Kmt5b",17.100424,11.768311,6.779094,800,1103,196,11.8826096666667,18.98917,15.720056,19.243239,813,833,696,0,12.8826096666667
"KMT5C","Kmt5c",18.296222,13.760773,14.308732,335,443,103,15.4552423333333,6.962397,9.100484,11.468505,85,102,93,15.2583136666667,1.01211249030522
"KNCN","Kncn",0.108928,0,0,3,0,0,0.0363093333333333,0,0,0,0,0,0,3.314495,0.240192498388185
"KNDC1","Kndc1",38.132551,41.537415,38.085042,4969,7994,1341,39.2516693333333,12.320441,13.099184,14.208338,779,895,602,4.30811733333333,7.5830406160326
"KNG1","Kng1",0,0,0,0,0,0,0,0,0.258936,0,0,1,0,0.169469,0.855088933524531
"KNL1","Knl1",0.066086,0.076191,0.018992,11,20,1,0.0537563333333333,0.479233,0.596677,1.21591,18,14,21,11.954742,0.0813413600466403
"KNOP1","Knop1",9.839292,11.964161,5.928047,513,736,160,9.24383333333333,12.659728,12.361269,17.658356,274,272,242,4.70766066666667,1.79475163847045
"KNSTRN","Knstrn",0.851511,1.179201,0.666741,17,32,3,0.899151,28.054539,23.882566,32.354607,233,227,180,13.5133866666667,0.130855123178234
"KNTC1","Kntc1",0.880013,0.710971,1.801194,23,26,12,1.130726,30.572869,28.386704,22.087378,85,88,85,109.259381333333,0.0193246685609313
"KPNA1","Kpna1",37.813376,32.224617,23.775687,2408,3118,619,31.2712266666667,31.810184,38.780298,39.853011,1518,1491,1101,12.4697366666667,2.39583203928015
"KPNA2","Kpna2",10.013195,10.050395,6.968882,274,382,87,9.010824,143.357237,124.472027,158.776759,1559,1696,1283,116.098639,0.0854905239334165
"KPNA3","Kpna3",15.024852,12.313292,13.984932,1185,1579,330,13.7743586666667,33.668095,27.636172,35.871584,1397,1309,1074,5.62130233333333,2.23133726914851
"KPNA4","Kpna4",17.882505,15.540551,14.374504,1608,2197,422,15.93252,29.736926,30.218091,37.07794,1166,1218,883,14.2786556666667,1.10824671812858
"KPNA6","Kpna6",24.510081,20.054565,18.028939,1873,2368,511,20.8645283333333,15.019853,13.229948,14.558664,1336,1433,969,0.010885,21.6290956274288
"KPNA7","Kpna7",0,0,0,0,0,0,0,0,0,0,0,0,0,388.232274333333,0.00256916002588114
"KPNB1","Kpnb1",42.143981,38.058225,36.291211,3717,4894,980,38.831139,164.035313,162.043898,193.941765,3023,3214,2350,0.038278,38.3626918802093
"KPRP","Kprp",0,0,0,0,0,0,0,0,0,0,0,0,0,4.86149233333333,0.17060501714097
"KPTN","Kptn",8.348622,8.030399,6.969519,158,260,67,7.78284666666667,21.670896,24.864899,36.571537,136,170,146,7.622202,1.01863151276978
"KRAS","Kras",29.676126,20.640439,23.922215,1643,2152,413,24.74626,26.101414,23.160681,25.678761,1829,1724,1269,25.2381026666667,0.981254640515928
"KRBA1","Krba1",13.049997,8.451411,10.150947,999,1060,233,10.550785,9.509686,8.258403,10.721376,181,179,158,3.89188166666667,2.36121512887509
"KRCC1","Krcc1",11.277506,16.414036,12.851741,289,555,103,13.5144276666667,3.937757,3.945502,5.075926,84,93,77,1.73333333333333e-05,14.5141760876145
"KREMEN1","Kremen1",3.157954,2.599953,2.807733,326,411,93,2.85521333333333,3.240419,4.334887,6.250002,155,193,159,55.580242,0.0681370951600619
"KREMEN2","Kremen2",0.430112,0.351406,0.71803,19,24,10,0.499849333333333,1.647509,1.864303,1.953979,30,46,26,0.260340666666667,1.19003486358979
"KRI1","Kri1",13.204713,8.570863,13.202652,294,451,92,11.6594093333333,9.637725,7.487109,7.497149,108,95,91,7.78819933333333,1.44050093234875
"KRIT1","Krit1",18.383642,13.918086,15.413937,1160,1416,305,15.9052216666667,7.199212,7.704309,15.603131,95,126,130,28.093505,0.581065143806725
"KRR1","Krr1",9.882285,7.656186,6.297089,569,629,131,7.94518666666667,11.330029,11.23809,10.123767,479,525,364,9.106928,0.885054951085698
"KRT1","Krt1",2.407175,2.080812,2.561391,54,59,14,2.34979266666667,0,0,0,0,0,0,3.83323366666667,0.693074843405392
"KRT10","Krt10",5.238643,3.39473,5.42904,52,55,14,4.687471,17.559829,21.372815,19.03217,91,125,69,5.49000933333333,0.876342499353365
"KRT12","Krt12",0,0.017614,0,0,1,0,0.00587133333333333,0,0,0,0,0,0,54.094171,0.0182573095315897
"KRT13","Krt13",0,0,0,0,0,0,0,0,0,0,0,0,0,14.3852726666667,0.0649972231019717
"KRT14","Krt14",0,0.032389,0,0,1,0,0.0107963333333333,0,0,0,0,0,0,9.48223266666667,0.0964294883997042
"KRT15","Krt15",0,0,0,0,0,0,0,0.148983,0.136388,0.084218,5,5,2,0.112955666666667,0.898508386228023
"KRT16","Krt16",0,0,0,0,0,0,0,0,0.045343,0,0,1,0,0.309229333333333,0.763808123252152
"KRT17","Krt17",0,0.064425,0,0,3,0,0.021475,0.1556,1.039109,0,1,9,0,2.18601166666667,0.320612448060715
"KRT18","Krt18",0.070954,0.046784,0,2,2,0,0.039246,20.027526,26.781375,5.780868,261,365,48,3.15228233333333,0.250283077250608
"KRT19","Krt19",0.074969,0.049348,0,1,1,0,0.041439,2.352704,3.850027,0.634012,28,54,4,5.806466,0.153007302174139
"KRT2","Krt2",0,0,0.057081,0,0,1,0.019027,0,0,0,0,0,0,332.088843666667,0.00305932491998974
"KRT20","Krt20",0,0.034119,0,0,2,0,0.011373,0,0.041877,0,0,1,0,19.0126223333333,0.0505367554113806
"KRT222","Krt222",16.669147,16.423442,14.748438,935,1367,283,15.947009,9.12826,9.139309,11.262633,291,297,234,3.426414,3.82860911789995
"KRT23","Krt23",0,0,0,0,0,0,0,0.058388,0.150831,0,1,1,0,0.620175333333333,0.617217148925857
"KRT24","Krt24",0,0.017571,0,0,1,0,0.005857,0,0.039335,0,0,1,0,0.034338,0.972464513534261
"KRT25","Krt25",0.559241,0.45596,0.931463,23,28,12,0.648888,0,0.045361,0,0,1,0,8.22803033333333,0.178682550927896
"KRT26","Krt26",0.145326,0.077667,0.060994,9,7,1,0.0946623333333333,0.047451,0.043786,0,1,1,0,0.0431993333333333,1.04933189502294
"KRT27","Krt27",0,0,0,0,0,0,0,0,0,0,0,0,0,5.54139233333333,0.152872652952529
"KRT28","Krt28",0.129516,0.16364,0.19607,4,8,2,0.163075333333333,0,0,0,0,0,0,0.813198333333333,0.641449593214201
"KRT31","Krt31",0,0.021028,0,0,1,0,0.00700933333333333,0,0,0,0,0,0,0.513850333333333,0.665197418238835
"KRT32","Krt32",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682996666666667,0.936066940019015
"KRT33A","Krt33a",0.029877,0.072483,0,1,1,0,0.03412,0,0,0,0,0,0,7.00940466666667,0.129113216654388
"KRT33B","Krt33b",0,0,0,0,0,0,0,0.051141,0,0,1,0,0,7.422178,0.118734132667346
"KRT34","Krt34",0,0,0,0,0,0,0,0,0,0,0,0,0,17.3765536666667,0.0544171675570434
"KRT35","Krt35",0.13825,0.013076,0,7,1,0,0.050442,0,0,0,0,0,0,283.893438,0.00368714003163527
"KRT36","Krt36",0,0,0,0,0,0,0,0,0,0,0,0,0,1.81612833333333,0.355097453536978
"KRT39","Krt39",0,0,0,0,0,0,0,0.133084,0,0.069593,1,0,1,1.353922,0.424822912568896
"KRT4","Krt4",0,0,0,0,0,0,0,0,0,0,0,0,0,6.37526866666667,0.135588280942172
"KRT40","Krt40",0,0.034238,0,0,1,0,0.0114126666666667,0.138201,0.126446,0,3,3,0,17.9242843333333,0.0534452267177765
"KRT5","Krt5",0,0.014357,0,0,1,0,0.00478566666666667,0,0.372182,0,0,2,0,0.0215216666666667,0.983616598114251
"KRT6C","Krt6b",0,0,0,0,0,0,0,0,0,0,0,0,0,17.891376,0.0529342065924684
"KRT7","Krt7",0.056555,0.108551,0.036096,5,14,1,0.0670673333333333,5.774158,22.493929,0.293648,25,70,3,1.725746,0.391477171142628
"KRT71","Krt71",0,0,0.069578,0,0,1,0.0231926666666667,0,0,0,0,0,0,26.8891266666667,0.036687870469949
"KRT72","Krt72",0,0,0,0,0,0,0,0,0,0,0,0,0,0.293084666666667,0.773344565733515
"KRT73","Krt73",0.066764,0.11809,0.070317,3,8,1,0.085057,0,0,0,0,0,0,5.60158066666667,0.164363211598515
"KRT74","Krt74",0,0,0,0,0,0,0,0,0,0,0,0,0,3.60569333333333,0.217122575826441
"KRT75","Krt75",0,0,0,0,0,0,0,0,0.033188,0,0,1,0,0.434317333333333,0.697195785590915
"KRT76","Krt76",0.020636,0,0,1,0,0,0.00687866666666667,0,0,0,0,0,0,15.893098,0.0596029613198637
"KRT77","Krt77",0.254196,0.07407,0.150558,8,7,3,0.159608,0,0,0,0,0,0,17.5475246666667,0.0625209035081662
"KRT79","Krt79",0,0,0,0,0,0,0,0.27225,0.248217,0,5,4,0,34.7953076666667,0.0279366225683044
"KRT8","Krt8",0,0.016326,0,0,1,0,0.005442,40.235431,53.679744,2.873657,297,624,44,0.443813666666667,0.696379334267741
"KRT80","Krt80",0.880346,0.316872,0,4,3,0,0.399072666666667,0.097584,0.088579,0,5,5,0,5.95333766666667,0.201208791192987
"KRT81","Krt81",0,0,0,0,0,0,0,0,0.088778,0.207412,0,2,3,0.747861333333333,0.57212776604704
"KRT82","Krt82",0,0,0,0,0,0,0,0,0,0,0,0,0,134.941307,0.00735611582725183
"KRT84","Krt84",0,0,0,0,0,0,0,0,0,0,0,0,0,93.157544,0.0106204979178301
"KRT86","Krt86",0,0,0,0,0,0,0,0.04656,0.201745,0,1,6,0,3.40391,0.227070943774964
"KRT87P","Krt87",0.06299,0.041586,0.133069,3,3,2,0.079215,0,0,0,0,0,0,0.768367333333333,0.610288925641769
"KRT9","Krt9",0.273883,0.278675,0.057716,15,23,1,0.203424666666667,0,0,0,0,0,0,0.0523933333333333,1.14351224827219
"KRTCAP2","Krtcap2",46.018532,39.617011,58.630827,333,453,137,48.08879,204.574603,225.971527,253.634484,233,308,203,47.1793283333333,1.01887659496568
"KRTCAP3","Krtcap3",2.075005,2.330636,0.738798,22,39,2,1.714813,2.010352,3.178309,3.224618,7,14,8,3.13871466666667,0.65595558492234
"KRTDAP","Krtdap",0,0,0,0,0,0,0,0,0.364098,0,0,1,0,25.0221573333333,0.0384287892502687
"KSR1","Ksr1",10.669337,8.527586,9.735084,639,826,198,9.64400233333333,36.977744,49.071909,56.888907,812,1026,722,15.8415853333333,0.632007149129033
"KSR2","Ksr2",3.235022,2.261708,1.779033,971,1024,170,2.42525433333333,2.562134,2.527708,3.521303,613,658,591,0.259016333333333,2.72057974360407
"KTI12","Kti12",3.290908,2.865205,3.588169,106,138,36,3.248094,2.407666,2.859411,2.98181,49,65,43,10.9649146666667,0.355045908671197
"KTN1","Ktn1",46.367907,45.431594,46.774839,2230,3194,599,46.1914466666667,209.828878,136.964287,157.967649,2992,2242,1605,8.69168133333333,4.8692734566455
"KXD1","Kxd1",23.025373,17.939928,22.96596,415,506,160,21.3104203333333,22.744327,26.431969,26.816372,230,306,180,2.183837,7.00740029509467
"KY","Ky",1.545841,0.731992,0.700101,83,89,29,0.992644666666667,0.801661,0.936487,0.857232,49,52,45,1.28806766666667,0.870885374456437
"KYAT1","Kyat1",9.019393,7.154978,8.684421,270,311,83,8.286264,22.710093,24.033035,21.805007,102,122,80,53.4430426666667,0.170568424267838
"KYAT3","Kyat3",6.683632,5.456551,11.986462,109,173,39,8.042215,10.595546,9.942262,9.507385,244,247,155,11.7528266666667,0.70903614048441
"KYNU","Kynu",0.017817,0.11989,0.286679,1,7,2,0.141462,0.327791,0.257263,0.315557,66,55,45,2.513908,0.324841173986342
"L1CAM","L1cam",58.195226,40.987902,49.069125,1957,2224,477,49.4174176666667,453.171338,443.199096,495.24051,10896,12528,8924,5.20671966666667,8.12303767116059
"L1TD1","L1td1",0.018542,0.035693,0,1,3,0,0.0180783333333333,0.019686,0.109871,0.158683,1,6,6,0.0495506666666667,0.970013516895484
"L2HGDH","L2hgdh",4.072843,4.447846,4.271317,253,260,69,4.264002,4.021648,3.627846,4.181351,238,248,211,21.4323806666667,0.234660871631072
"L3HYPDH","L3hypdh",2.212542,2.205693,2.306105,60,84,19,2.24144666666667,3.794,5.830454,5.857608,25,38,26,1.42038166666667,1.33922955677101
"L3MBTL1","L3mbtl1",7.624522,5.295327,5.515183,290,319,64,6.14501066666667,23.72769,29.726788,31.90648,850,1016,641,0.279658666666667,5.58352852427314
"L3MBTL2","L3mbtl2",11.127703,15.340025,9.295273,491,605,151,11.9210003333333,12.153155,10.837822,14.517027,389,408,389,10.5609626666667,1.11764052059333
"L3MBTL3","L3mbtl3",4.369449,2.141384,2.947061,286,290,64,3.15263133333333,5.844215,4.480917,6.974918,264,218,137,92.9722026666667,0.044189996780892
"L3MBTL4","L3mbtl4",1.688981,1.313544,1.183644,76,79,16,1.39538966666667,1.180966,1.298081,0.984702,26,52,34,0,2.39538966666667
"LACC1","Lacc1",1.731095,2.431874,1.74166,87,155,28,1.96820966666667,7.158198,7.489824,10.82147,370,424,415,27.609864,0.103747772679614
"LACTB","Lactb",4.360839,4.043565,5.914308,162,231,66,4.772904,18.926575,24.616769,22.422969,187,228,135,4.80957633333333,0.993687606250576
"LACTB2","Lactb2",6.82794,11.209074,4.521781,284,503,80,7.51959833333333,3.136588,11.55963,10.653452,24,31,19,0.092996,7.79472050522905
"LAD1","Lad1",0.5937,0.827821,0.799335,27,53,8,0.740285333333333,0.348772,0.319002,0,1,4,0,10.808102,0.147380614880642
"LAG3","Lag3",1.211867,3.052091,3.807861,43,97,24,2.69060633333333,0.43889,0.240943,1.825329,11,8,20,0.941155,1.90124247333847
"LAGE3","Lage3",9.426774,10.509918,14.5362,126,204,59,11.490964,7.920475,10.046304,7.373046,62,94,39,21.815327,0.547481261171492
"LAIR1","Lair1",5.626878,6.400622,3.03915,154,301,43,5.02221666666667,0.096429,0.118308,0.20473,6,8,9,53.835242,0.109823836770278
"LALBA","Lalba",0,0,0.258924,0,0,1,0.086308,0,0,0,0,0,0,17.5606733333333,0.0585274025619042
"LAMA1","Lama1",0.958925,0.994899,1.721886,106,133,37,1.22523666666667,0.700159,1.556399,1.991087,46,86,53,35.4242773333333,0.0610921294691072
"LAMA2","Lama2",2.947088,2.075057,2.772751,388,402,100,2.59829866666667,0.569353,2.088192,0.571234,41,52,54,2.55074233333333,1.01339334957845
"LAMA3","Lama3",0.546927,0.347992,0.484213,100,89,23,0.459710666666667,0.412961,0.915456,0.153288,5,12,5,0.265826,1.15316849761868
"LAMA4","Lama4",2.217076,1.095518,5.574344,182,150,63,2.96231266666667,1.494528,4.905813,12.826902,36,130,136,5.293115,0.62962661045709
"LAMA5","Lama5",7.614618,2.996518,8.437348,449,420,111,6.34949466666667,58.30846,48.435982,84.362583,755,1035,665,71.2146113333333,0.10177295883713
"LAMB1","Lamb1",4.717323,1.098439,3.035391,414,161,123,2.95038433333333,49.928797,54.169686,71.447739,725,964,588,14.980273,0.247203807677962
"LAMB2","Lamb2",23.473527,18.867923,14.107448,749,868,245,18.8162993333333,10.24573,17.231769,23.614467,89,212,119,0,19.8162993333333
