"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"INPP1","Inpp1",15.269078,16.79162,8.73434,541,687,141,13.598346,6.820954,5.217479,4.551661,142,151,106,0.144371,12.7566549659158
"INPP4A","Inpp4a",19.916702,14.301764,13.526158,1881,2205,442,15.9148746666667,2.884669,1.554704,1.150648,219,170,130,0.291979666666667,13.0922142995542
"INPP4B","Inpp4b",4.474556,4.73508,4.226031,299,363,92,4.47855566666667,3.573568,2.110776,2.391558,240,132,157,11.8690813333333,0.425714588692215
"INPP5A","Inpp5a",25.713904,16.961958,17.455048,871,1087,283,20.0436366666667,53.175503,32.814739,29.424645,1462,1174,1102,0,21.0436366666667
"INPP5B","Inpp5b",102.521322,57.82496,120.918955,730,939,233,93.755079,3.990358,2.79234,1.224272,148,114,86,0,94.755079
"INPP5D","Inpp5d",4.549247,5.4154,4.374741,152,258,48,4.779796,0.396509,0.464774,0.171859,16,13,13,13.369295,0.402232399014705
"INPP5E","Inpp5e",14.664287,10.012127,17.9528,576,707,197,14.209738,24.845775,26.89792,8.533027,254,183,154,0.0709616666666667,14.2019443584193
"INPP5F","Inpp5f",52.914321,46.638483,46.154493,3031,4089,873,48.569099,7.241843,5.156763,4.379368,574,346,314,0.0189873333333333,48.6454515954075
"INPP5J","Inpp5j",16.340271,15.903876,17.582865,1075,1573,345,16.609004,18.22385,13.989448,13.941778,864,627,603,0.0774236666666667,16.3436209401996
"INPP5K","Inpp5k",24.89341,20.141117,24.655928,775,984,242,23.2301516666667,9.006487,6.970013,5.69909,241,213,190,12.8345723333333,1.7514203607354
"INPPL1","Inppl1",27.696484,29.278955,35.431883,625,1050,210,30.8024406666667,102.773414,67.769314,65.3491,1940,1498,1233,0,31.8024406666667
"INS","Ins2",0,0,0,0,0,0,0,0,0,0,0,0,0,3.896049,0.204246321881174
"INSC","Insc",7.194086,12.75278,10.826007,200,385,92,10.2576243333333,0,0,0,0,0,0,62.6582323333333,0.17684475237052
"INSIG1","Insig1",44.003945,54.88673,43.501394,2197,4113,754,47.464023,4.158673,2.87135,2.751566,154,151,116,0.427010333333333,33.9619285634699
"INSIG2","Insig2",193.642903,176.787544,130.841847,950,1139,292,167.090764666667,10.637832,8.913899,7.301296,176,206,155,1.15868833333333,77.867083483566
"INSL3","Insl3",0.388338,0.661124,0.798392,3,8,2,0.615951333333333,0,0,0.087643,0,0,1,40.54688,0.0388946494498103
"INSL5","Insl5",0.475391,0.59784,0,5,7,0,0.357743666666667,0,0,0,0,0,0,23.380645,0.0556894071779753
"INSL6","Insl6",0.557954,0.313008,0.294279,6,5,1,0.388413666666667,0.602674,0.154626,0,4,3,0,0.142104666666667,1.21566237069924
"INSM1","Insm1",0.49474,0.251685,0.306979,26,20,5,0.351134666666667,0,0,0,0,0,0,0.642446,0.822635670619714
"INSM2","Insm2",0.097075,0.142365,0,5,11,0,0.0798133333333333,0,0,0,0,0,0,0.818539,0.593780685117742
"INSR","Insr",8.195015,5.96088,5.08716,1225,1540,309,6.41435166666667,13.854817,7.673811,6.746499,1596,1213,1100,1.82024433333333,2.62897493633235
"INSRR","Insrr",0.035146,0.018913,0.055498,4,3,2,0.036519,0.024948,0.035201,0.070835,3,4,8,0.088421,0.952314407752147
"INSYN1","Insyn1",31.846849,26.192366,35.396699,1288,1644,439,31.1453046666667,17.015239,16.168202,12.055569,316,263,211,1.42526166666667,13.2543655426871
"INSYN2A","Insyn2a",2.62766,2.233494,2.562428,160,203,51,2.47452733333333,0.0355,0.010657,0,3,1,0,27.888736,0.120272736520329
"INSYN2B","Insyn2b",2.243506,1.71196,1.811378,267,310,69,1.92228133333333,0.033651,0.041977,0.008539,4,5,1,3.45501766666667,0.655952804676495
"INTS1","Ints1",29.744638,23.358407,35.75819,1525,2122,484,29.6204116666667,51.58963,45.438662,15.186308,816,503,380,5.522842,4.69433594538495
"INTS10","Ints10",23.496896,20.288695,19.765993,815,956,222,21.1838613333333,71.338117,69.66575,47.16142,348,294,237,1.58084533333333,8.59557953621397
"INTS11","Ints11",11.58114,12.296119,12.402475,361,421,107,12.0932446666667,44.036057,39.027532,23.177731,705,583,393,0.091344,11.9973579977227
"INTS12","Ints12",3.04472,2.817253,3.123936,149,222,41,2.995303,9.128842,8.492195,6.70013,261,258,191,0.113456333333333,3.58819908818457
"INTS14","Ints14",4.955386,3.89382,4.147988,285,327,78,4.332398,6.489643,4.705427,3.793244,232,196,165,35.941002,0.144349035253565
"INTS2","Ints2",9.786387,4.84657,2.966099,411,492,88,5.866352,2.11251,0.852517,0.965243,179,94,99,0.0440263333333333,6.57679962734018
"INTS3","Ints3",14.577881,11.312424,13.271222,1059,1154,257,13.0538423333333,14.724532,13.968095,8.250612,1268,829,619,4.55833233333333,2.52842786118642
"INTS4","Ints4",21.335477,18.329443,23.930232,655,912,171,21.198384,7.867387,4.598809,4.66742,152,131,115,0.049332,21.1547765626132
"INTS5","Ints5",3.984248,3.207162,4.007618,282,344,90,3.73300933333333,2.329617,2.168454,1.939578,171,151,134,0,4.73300933333333
"INTS6","Ints6",11.419292,9.174188,4.070617,434,494,80,8.22136566666667,12.099292,5.864812,7.139315,319,242,237,0.392058,6.62426828958755
"INTS6L","Ints6l",18.024957,16.896221,15.537062,1399,1928,335,16.8194133333333,13.603451,13.692459,10.927933,670,518,364,126.523184333333,0.139734695510387
"INTS7","Ints7",6.647109,6.390548,6.380697,570,795,172,6.47278466666667,6.1742,8.007757,5.213496,172,162,120,0,7.47278466666667
"INTS8","Ints8",12.696378,12.077141,21.069388,531,572,137,15.280969,26.880261,18.745283,15.540161,299,265,173,11.132094,1.34197517757446
"INTS9","Ints9",4.80012,3.813667,6.554774,279,333,92,5.056187,8.094832,9.682788,6.838455,181,116,124,10.363705,0.532941237034928
"INTU","Intu",1.458821,0.994973,0.670537,133,200,30,1.04144366666667,3.698247,7.267333,2.845392,180,117,89,4.643582,0.361728360935779
"INVS","Invs",4.453721,3.011016,1.650703,295,314,66,3.03848,1.168502,0.728372,0.633919,108,76,54,0.0685653333333333,3.77934776098545
"IP6K1","Ip6k1",239.667876,190.153397,189.793617,3520,4139,1006,206.538296666667,6.021262,5.656166,4.178115,398,366,318,0.868377666666667,111.079414172688
"IP6K2","Ip6k2",40.780431,35.393956,37.808323,739,982,216,37.9942366666667,20.201273,16.051468,13.312822,474,390,354,2.76369666666667,10.3606215166118
"IP6K3","Ip6k3",0.549808,0.887845,1.479698,27,66,23,0.972450333333333,1.145489,1.609526,1.476309,62,62,52,7.90998633333333,0.221375236677318
"IPCEF1","Ipcef1",2.259284,0.852227,0.515492,189,159,21,1.209001,0.176595,0.180449,0.933807,12,8,12,0.699702333333333,1.29963991734239
"IPMK","Ipmk",6.370751,5.383046,6.456494,578,771,167,6.070097,0.169221,0.223594,0.088033,13,20,8,2.61256733333333,1.95708379876103
"IPO11","Ipo11",16.460172,14.317713,16.502293,894,1137,243,15.7600593333333,5.267182,4.166075,4.538935,137,103,99,111.883346666667,0.148472381695275
"IPO13","Ipo13",49.490939,52.663912,76.955152,1414,2206,506,59.7033343333333,33.022914,25.835253,28.517708,576,533,462,3.84723,12.523303893839
"IPO4","Ipo4",125.550314,104.637611,134.045724,1220,1654,474,121.411216333333,8.630923,5.050593,3.771783,206,169,126,0.0311466666666667,118.713680886004
"IPO5","Ipo5",18.397561,16.60986,17.053386,1781,2424,519,17.3536023333333,27.742329,23.078986,17.60279,1307,1023,698,0.010769,18.1580582045288
"IPO7","Ipo7",27.149573,23.313407,19.363025,2689,3343,597,23.275335,44.747866,13.199641,14.65012,1378,1114,841,5.19164233333333,3.92066170704197
"IPO8","Ipo8",18.159034,14.07922,16.351915,1155,1551,320,16.196723,6.482899,3.847873,5.138401,346,307,247,0.366326666666667,12.5860992246852
"IPO9","Ipo9",66.099875,53.439159,51.633998,2663,3137,751,57.0576773333333,15.405531,13.869802,10.296938,1330,907,770,4.97326666666667,9.71958570966194
"IPP","Ipp",4.458912,4.732837,3.016947,193,306,41,4.06956533333333,5.232351,3.840301,3.296079,120,92,89,0.071096,4.73306345400723
"IPPK","Ippk",5.661637,5.53857,4.778125,406,616,107,5.32611066666667,3.423634,3.479822,4.063054,175,148,137,13.5408993333333,0.435056355294668
"IQCA1L","Iqca1l",0.039827,0,0,2,0,0,0.0132756666666667,0,0,0.01914,0,0,1,0.961178666666667,0.516666677997721
"IQCB1","Iqcb1",123.761149,116.042984,134.44316,510,624,148,124.749097666667,4.65017,3.506959,2.929428,150,135,118,0.505528666666667,83.5248776398811
"IQCC","Iqcc",13.303934,10.317412,14.453022,202,228,58,12.691456,0.989937,0.648505,0.662717,44,27,28,0.749584333333333,7.8255478968052
"IQCD","Iqcd",0.868965,0.992035,0.987322,29,50,10,0.949440666666667,0.174364,0.232994,0.063603,6,7,2,0.677787333333333,1.16191166063558
"IQCE","Iqce",21.415496,16.357407,13.38832,565,611,130,17.053741,3.298925,1.783546,1.709132,239,162,148,19.5464953333333,0.878677395200862
"IQCF1","Iqcf1",0,0,0,0,0,0,0,0.084869,0,0,1,0,0,1.12766233333333,0.469999390567457
"IQCF5","Iqcf5",0,0,0,0,0,0,0,0,0,0,0,0,0,2.30886366666667,0.302218556199203
"IQCG","Iqcg",2.876749,1.468796,2.815221,92,69,29,2.386922,3.346033,2.229241,2.815336,65,39,40,0.978462,1.71189641246584
"IQCH","Iqch",0.20892,0.30087,0.176765,16,35,4,0.228851666666667,1.197633,0.544673,1.264313,18,8,19,0,1.22885166666667
"IQCJ","Iqcj",0.515509,0.056924,0,3,0,0,0.190811,0,0,0,0,0,0,10.9620386666667,0.0995491682632916
"IQGAP1","Iqgap1",5.427686,4.404383,4.199597,629,754,184,4.677222,13.323807,10.551001,5.293091,330,272,203,0,5.677222
"IQGAP2","Iqgap2",8.800051,2.612907,6.294076,106,71,16,5.90234466666667,0.750585,0.681069,0.141011,8,6,3,0,6.90234466666667
"IQSEC1","Iqsec1",360.549529,340.73316,365.588864,7212,10440,2246,355.623851,6.751009,6.304332,4.719697,1160,921,705,0,356.623851
"IQSEC2","Iqsec2",22.522334,24.048196,28.35744,1121,1467,346,24.97599,12.207738,11.030224,10.734774,138,121,118,2.696179,7.02779546120467
"IQSEC3","Iqsec3",32.531715,23.495536,26.185761,5348,5797,1325,27.4043373333333,0.050161,0.217434,0.182112,3,3,1,0.522667666666667,18.6543248767569
"IQUB","Iqub",0.570603,0.330412,0.260559,42,37,6,0.387191333333333,0,0.035829,0.069308,0,2,3,1.546558,0.544731882538443
"IRAK1","Irak1",39.630327,28.490186,36.350571,952,1271,285,34.8236946666667,16.260597,11.45266,9.138061,458,372,360,2.07679966666667,11.64316775472
"IRAK1BP1","Irak1bp1",3.547689,2.568001,3.661931,106,151,36,3.259207,0.527745,0.824144,0.896864,35,28,25,19.210137,0.210746072626821
"IRAK2","Irak2",9.15098,8.632427,10.928021,334,458,101,9.570476,0.095182,0.098921,0.186122,7,7,13,107.602439,0.0973318472156965
"IRAK3","Irak3",0.837838,0.759973,0.360705,39,58,7,0.652838666666667,0.091294,0.084783,0.049359,15,13,8,12.6660853333333,0.120944559202713
"IRAK4","Irak4",0.843712,1.148787,0.740045,50,91,12,0.910848,0.896115,1.045626,0.700428,67,89,58,3.320935,0.442230211748152
"IREB2","Ireb2",12.43161,11.205192,9.010788,1296,1815,337,10.88253,42.423132,20.812252,20.00612,727,521,406,0.066833,11.13813502207
"IRF1","Irf1",2.744378,2.344743,2.020966,91,102,28,2.370029,7.986088,7.696776,5.905987,341,265,236,10.3878276666667,0.295932560506199
"IRF2","Irf2",20.410314,16.157585,21.717255,282,405,92,19.4283846666667,6.087443,7.083307,5.196041,113,97,66,0.0786263333333333,18.9392600897623
"IRF2BP1","Irf2bp1",8.182307,6.657458,8.900586,456,561,154,7.91345033333333,4.47322,3.31342,3.500524,245,154,173,4.59805966666667,1.59223925146921
"IRF2BP2","Irf2bp2",5.285628,5.853715,6.535565,510,861,195,5.891636,39.131634,36.59151,29.164038,979,955,843,0.0214756666666667,6.7467451500721
"IRF2BPL","Irf2bpl",5.382394,5.521736,6.688119,473,733,181,5.864083,6.883832,7.333205,6.313739,633,594,537,0.0115373333333333,6.78579304372355
"IRF3","Irf3",32.827826,27.728686,39.871537,365,452,141,33.4760163333333,71.952035,65.252561,49.793764,476,408,339,1.34898766666667,14.6769677944953
"IRF4","Irf4",0.076164,0.076382,0.030251,8,12,1,0.0609323333333333,0,0.017863,0,0,2,0,10.229733,0.0944752945892243
"IRF5","Irf5",1.968924,1.652287,1.352057,27,59,19,1.657756,0.522337,0,0.039148,3,0,1,43.527269,0.0596882777607582
"IRF6","Irf6",0.1113,0.335067,0.228222,10,13,5,0.224863,0.91626,0.620842,0.636436,73,55,56,1.870962,0.426638527434358
"IRF7","Irf7",2.782023,4.761148,6.604434,48,82,26,4.71586833333333,0.910843,1.622119,0.61773,21,21,15,6.94878166666667,0.719087348606254
"IRF8","Irf8",1.636806,1.456967,1.343902,53,91,18,1.479225,0,0.037192,0,0,1,0,60.0617876666667,0.0406019066053875
"IRF9","Irf9",6.995723,4.391487,6.228962,249,271,75,5.87205733333333,24.610791,20.304444,21.368629,289,281,239,6.35381133333333,0.934489208634398
"IRGQ","Irgq",12.185278,10.100479,10.818647,1658,2064,462,11.0348013333333,9.802941,9.135887,7.544535,952,865,700,0,12.0348013333333
"IRS1","Irs1",1.940926,1.746487,1.99511,397,543,128,1.89417433333333,5.333342,5.375202,5.533287,689,530,411,0.244988666666667,2.32465918029776
"IRS2","Irs2",8.841474,7.748813,9.279585,1238,1652,405,8.62329066666667,0.912225,1.012856,0.906047,150,150,141,0,9.62329066666667
"IRS4","Irs4",0.402795,0.352068,0.361328,57,76,16,0.372063666666667,0,0,0,0,0,0,3.27424933333333,0.321006932367383
"IRX1","Irx1",2.643155,1.188231,2.12494,55,45,15,1.985442,0.120011,0.028042,0.026644,5,1,1,1.64576433333333,1.12838545836723
"IRX2","Irx2",6.792741,3.132072,8.038403,87,76,37,5.98773866666667,0.129572,0.157336,0.150031,7,8,8,0.0299153333333333,6.78477001022091
"IRX3","Irx3",1.621638,2.017061,1.703359,87,161,28,1.780686,3.910771,9.571655,8.680695,143,134,136,2.35985566666667,0.827620670610156
"IRX4","Irx4",0.137705,0.089823,0.062918,7,7,1,0.0968153333333333,21.58923,19.740178,13.284234,716,618,513,228.42088,0.00478079995741161
"IRX5","Irx5",0.98072,0.93543,0.908968,42,62,12,0.941706,0.717767,0.869606,0.900403,28,30,29,7.038744,0.241543455047206
"IRX6","Irx6",0.095067,0.175218,0.11065,7,18,2,0.126978333333333,0,0,0,0,0,0,0.838393666666667,0.613023398506776
"ISCA1","Isca1",76.802924,60.090062,84.192364,3096,3555,1045,73.6951166666667,14.892651,15.689042,13.114854,441,475,422,287.718164333333,0.258712910700101
"ISCA2","Isca2",40.388687,34.912304,41.177806,428,564,153,38.8262656666667,26.314033,23.807509,20.193949,297,298,229,209.378785333333,0.189307422816251
"ISCU","Iscu",121.606439,112.462191,172.477521,1511,2060,634,135.515383666667,51.886114,46.87271,36.898709,526,573,400,12.343384,10.2309416911532
"ISG15","Isg15",3.120397,1.487898,1.22952,32,23,4,1.94593833333333,16.087393,15.174019,14.270249,158,134,127,0.142747666666667,2.57794298712197
"ISG20","Isg20",1.147586,0.411115,1.211199,18,8,4,0.9233,0.577593,0.553257,0.818543,18,7,7,0.403271666666667,1.37058279283056
"ISG20L2","Isg20l2",3.381924,3.107013,3.202056,207,283,62,3.230331,8.572025,3.863106,4.916684,281,195,166,0.894630666666667,2.23279981393031
"ISL1","Isl1",2.664424,1.238596,2.519868,57,61,17,2.14096266666667,0.090644,0.182494,0.02266,4,5,1,7.38205433333333,0.374724684636777
"ISL2","Isl2",1.284932,1.780809,1.582038,39,58,17,1.54925966666667,0,0,0,0,0,0,0.129516333333333,2.2569480329191
"ISLR","Islr",2.72913,0.962367,5.250508,118,64,71,2.98066833333333,0.0641,0.0839,0.091298,3,4,4,6.832729,0.50820963336448
"ISLR2","Islr2",0.485397,0.226081,0.223577,26,31,6,0.311685,0.342822,0,0.021402,5,0,1,3.44550366666667,0.295058805110272
"ISM1","Ism1",0.936411,0.983742,0.944638,54,86,17,0.954930333333333,0,0,0,0,0,0,6.35784,0.265693509689438
"ISOC1","Isoc1",12.638577,12.176424,13.225675,904,1313,296,12.6802253333333,31.263283,27.123236,26.410593,1030,935,896,5.00649,2.27757397970085
"ISOC2","Isoc2b",11.044817,9.06156,13.004181,53,69,25,11.0368526666667,42.189038,39.054244,32.901578,852,739,632,0.001816,12.0150333660739
"IST1","Ist1",25.455005,22.384395,18.933841,1531,1901,338,22.257747,129.323537,56.661975,107.308847,1336,1187,1037,1.791647,8.3311919451134
"ISX","Isx",0,0,0,0,0,0,0,0,0,0,0,0,0,0.69085,0.591418517313777
"ISYNA1","Isyna1",23.594356,10.015179,27.287306,304,352,97,20.298947,105.81196,93.603241,75.516352,1463,1281,987,1.042234,10.4292392546594
"ITCH","Itch",14.34128,13.360711,11.739406,1573,2197,409,13.1471323333333,13.48859,4.547174,4.594687,564,461,346,19.0789256666667,0.704576159511323
"ITFG1","Itfg1",65.912082,53.390657,61.535648,4494,5497,1310,60.2794623333333,37.014134,50.441294,22.238435,935,919,620,0.873251333333333,32.7128886780453
"ITFG2","Itfg2",41.764028,37.075397,47.175294,412,532,122,42.0049063333333,27.66102,13.530692,15.733365,207,156,115,4.279966,8.14492107209276
"ITGA1","Itga1",1.450056,1.203953,0.977803,339,393,65,1.210604,3.370224,1.231978,0.746551,191,143,100,0.726331,1.28052152223415
"ITGA11","Itga11",0.126247,0.101755,0.113861,12,17,4,0.113954333333333,4.20631,0.659019,1.506166,245,143,135,1.30178166666667,0.483953082720704
"ITGA2","Itga2",0.117103,0.049821,0.082964,18,11,4,0.083296,0.450695,0.292159,0.182111,69,46,20,0.104203666666667,0.981065389205071
"ITGA2B","Itga2b",3.485683,3.687762,3.232962,48,52,7,3.46880233333333,0.145181,0.044591,0.048044,7,3,3,11.9759376666667,0.344391476603117
"ITGA3","Itga3",12.768606,12.265982,9.556418,843,1057,292,11.5303353333333,48.822721,29.385207,18.051428,1079,759,611,0.382732666666667,9.06200861193222
"ITGA4","Itga4",1.089744,0.77855,1.087976,233,250,58,0.985423333333333,0.828415,0.926453,1.302791,72,41,33,0.480427,1.34111532235857
"ITGA5","Itga5",0.942145,0.551406,0.525396,54,40,16,0.672982333333333,55.483227,39.018185,26.789263,2071,1452,1248,4.07964133333333,0.329350484325534
"ITGA6","Itga6",18.687014,13.283718,19.984961,1173,1250,382,17.3185643333333,10.24588,6.101623,4.869477,512,423,282,5.38862333333333,2.86737273079698
"ITGA7","Itga7",6.689324,5.733301,6.128378,444,587,153,6.18366766666667,138.308287,87.273773,78.694888,3572,2462,2473,4.36850866666667,1.33811233485948
"ITGA8","Itga8",0.529141,0.962709,0.561162,49,49,13,0.684337333333333,0.118514,0.243115,0.154825,15,13,20,7.838934,0.190558876594546
"ITGA9","Itga9",5.06808,3.548009,2.135618,265,339,63,3.58390233333333,1.703998,0.635873,0.628868,169,95,103,10.8011993333333,0.388426820347469
"ITGAD","Itgad",2.595324,3.434479,0.669486,21,38,5,2.23309633333333,0.18573,0.02427,0.425165,3,2,7,22.2342403333333,0.13915222907869
"ITGAE","Itgae",0.154047,0.182566,0.337082,13,23,9,0.224565,17.346276,17.700157,20.018756,173,176,147,0,1.224565
"ITGAL","Itgal",0.034871,0.147445,0.14668,4,19,4,0.109665333333333,0.232194,0,0.109032,2,0,1,0.159607,0.956932248023109
"ITGAM","Itgam",6.757614,5.442101,3.059371,316,506,69,5.086362,0,0,0,0,0,0,13.345668,0.42426480244768
"ITGAV","Itgav",25.282047,33.536307,26.716692,1522,2922,415,28.511682,51.13804,12.072343,11.839826,2218,1267,1194,2.289916,8.97034513951116
"ITGAX","Itgax",0.416797,0.062043,0.045434,5,8,1,0.174758,0.212944,0.173411,0.061035,11,9,3,0.04665,1.12239812735872
"ITGB1","Itgb1",25.209465,22.029406,24.240496,2001,2659,622,23.8264556666667,292.774999,200.401351,211.74542,6887,6060,4917,0.061085,23.3972355340681
"ITGB1BP1","Itgb1bp1",22.528718,21.842128,30.080753,298,411,112,24.8171996666667,75.829555,70.866729,73.022009,695,663,630,1.074702,12.4438110469198
"ITGB1BP2","Itgb1bp2",0.408426,0.428464,0.506681,9,14,3,0.447857,105.659521,103.36644,89.344259,2042,1971,1653,2.501629,0.413480982708334
"ITGB2","Itgb2",1.018946,3.963967,4.140067,65,132,31,3.04099333333333,0,0,0,0,0,0,3.783477,0.844781595758344
"ITGB3","Itgb3",0.713035,0.941038,0.752833,89,183,31,0.802302,5.441753,3.673731,4.232914,644,432,392,1.697031,0.668254091258128
"ITGB3BP","Itgb3bp",3.209368,4.502003,4.566188,84,133,30,4.09251966666667,11.692571,7.609542,2.783981,90,78,48,0.0815363333333333,4.70859786186872
"ITGB4","Itgb4",12.568677,20.410882,13.111471,818,1794,333,15.3636766666667,0.548263,1.374398,0.726604,11,8,8,6.08243466666667,2.31045924697082
"ITGB5","Itgb5",61.957182,57.307709,82.671371,823,1238,272,67.3120873333333,100.673416,67.071281,64.312963,1906,1385,1260,8.17394466666667,7.44631560527543
"ITGB6","Itgb6",0.034454,0.013267,0,3,1,0,0.015907,0,0.037274,0,0,1,0,0.0176326666666667,0.998304234206318
"ITGB7","Itgb7",0.875491,0.688786,0.389007,8,17,7,0.651094666666667,0.206321,0,0,2,0,0,158.136521,0.0103753346893053
"ITGB8","Itgb8",10.831881,16.020108,9.044583,1844,4305,478,11.965524,0.124584,0.070148,0.095199,16,10,11,0.687122333333333,7.68499340198014
"ITGBL1","Itgbl1",1.888526,1.628534,1.313697,125,167,26,1.61025233333333,0,0,0,0,0,0,0.127473333333333,2.31513443037825
"ITIH1","Itih1",0,0,0,0,0,0,0,0.174113,0,0,1,0,0,16.7005693333333,0.0564953579270934
"ITIH2","Itih2",0.59953,0.485013,0.948651,34,48,11,0.677731333333333,0.108482,0.224703,0.133208,2,6,2,0,1.67773133333333
"ITIH3","Itih3",94.786311,80.28461,100.463613,3156,3874,1074,91.8448446666667,0,0,0,0,0,0,15.061703,5.78051061376659
"ITIH4","Itih4",0.063248,0.021085,0.245167,4,2,1,0.109833333333333,0.690722,6.72556,0.653576,4,18,6,14.9338356666667,0.0696526157637666
"ITIH5","Itih5",8.40322,8.17492,6.281326,1497,2174,352,7.619822,0.109263,0.138965,0.038179,8,9,4,0.127144666666667,7.64748506107172
"ITK","Itk",0.169194,0.219874,0.461058,16,31,9,0.283375333333333,0.087218,0.070718,0.109769,11,2,5,1.270795,0.565165650502724
"ITLN2","Itln1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.871187666666667,0.534419939706742
"ITM2A","Itm2a",35.181943,27.714034,38.494531,1166,1417,396,33.796836,29.062191,42.043634,27.991421,88,83,59,0.104994,31.4905203105175
"ITM2B","Itm2b",392.400736,401.942034,506.519043,9208,14619,3410,433.620604333333,142.583722,167.415145,99.307333,1524,1884,1179,0.113583333333333,390.290148319988
"ITM2C","Itm2c",162.080274,134.321349,174.822733,5581,7093,1929,157.074785333333,53.031313,50.068815,37.470285,1838,1715,1381,128.448802333333,1.22113748821165
"ITPA","Itpa",26.81734,24.888561,31.48813,401,570,140,27.7313436666667,39.249946,36.358526,32.269809,403,355,313,0.645683,17.4586136374178
"ITPK1","Itpk1",43.941057,44.987528,31.138794,1307,2124,387,40.0224596666667,10.422179,5.701049,6.325979,455,342,330,0.057925,38.77634016274
"ITPKA","Itpka",1.0692,0.343874,0.551695,37,18,6,0.654923,0.471582,0.498581,1.075077,13,8,30,0.0705063333333333,1.54592546393155
"ITPKC","Itpkc",2.479429,2.828511,2.527951,131,177,54,2.61196366666667,2.306311,2.769566,3.192827,172,155,147,0,3.61196366666667
"ITPR1","Itpr1",15.907739,15.54947,9.100306,1827,1967,376,13.5191716666667,1.239627,0.743122,0.738533,58,29,22,0.891739,7.67503956236387
"ITPR2","Itpr2",5.559567,3.802671,4.641563,659,903,154,4.66793366666667,1.172291,0.552191,0.133093,43,40,22,0,5.66793366666667
"ITPR3","Itpr3",2.973149,6.604505,5.339131,532,642,162,4.97226166666667,0.072366,0.053512,0.041199,15,11,8,35.366235,0.164225459871407
"ITPRID1","Itprid1",0,0,0,0,0,0,0,0.019943,0,0,2,0,0,2.632276,0.275309475381276
"ITPRID2","Itprid2",16.108494,14.416222,13.93215,1677,2234,463,14.8189553333333,50.19983,24.564299,16.439264,605,376,302,3.70824033333333,3.35984448825573
"ITPRIP","Itprip",0.157393,0.19149,0.344346,13,24,9,0.231076333333333,5.66928,5.015523,4.512735,555,461,406,13.4268146666667,0.0853325118383721
"ITPRIPL1","Itpripl1",0.539371,0.552761,0.753854,31,48,10,0.615328666666667,0.034119,0.02889,0.011661,3,2,1,0,1.61532866666667
"ITPRIPL2","Itpripl2",1.393651,1.105852,1.117481,208,249,52,1.20566133333333,0.781157,0.674823,0.580989,118,101,87,0,2.20566133333333
"ITSN1","Itsn1",79.253709,60.029993,42.024437,4042,4765,916,60.4360463333333,93.978704,51.923292,31.10956,978,640,451,17.4985936666667,3.32111983431678
"ITSN2","Itsn2",29.774796,26.340272,26.98325,1626,2300,443,27.6994393333333,22.697372,13.193337,16.431602,558,281,315,3.61624666666667,6.21705064865107
"IVD","Ivd",172.082993,137.231552,153.40052,1623,1897,480,154.238355,50.305169,35.499168,30.58602,1174,929,810,15.4873556666667,9.41560054495903
"IVL","Ivl",0,0,0,0,0,0,0,0,0,0,0,0,0,1231.311428,0.00081148318296696
"IVNS1ABP","Ivns1abp",35.293499,30.069484,31.280099,2506,3188,711,32.2143606666667,29.370104,26.824853,18.700322,1381,1240,941,0.0629233333333333,31.2481245119592
"IWS1","Iws1",13.104518,9.193147,6.439355,841,1130,175,9.57900666666667,22.197428,15.477653,14.314923,758,522,439,10.645829,0.908394470386493
"IYD","Iyd",0.033704,0.119828,0,1,4,0,0.0511773333333333,0.033549,0.074903,0.006583,2,5,1,4.317384,0.197686932772456
"IZUMO1","Izumo1",0,0.01518,0,0,1,0,0.00506,0.292079,0.022878,0.092704,4,1,4,16.2926743333333,0.0581205648488185
"IZUMO1R","Izumo1r",0.050699,0,0,1,0,0,0.0168996666666667,0,0,0,0,0,0,0,1.01689966666667
"IZUMO2","Izumo2",0,0,0,0,0,0,0,0,0.158066,0,0,2,0,0,1
"IZUMO3","Izumo3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.690034333333333,0.591703955521219
"IZUMO4","Izumo4",43.748584,34.103603,38.549473,384,492,130,38.8005533333333,2.316877,1.136261,1.304017,39,24,16,6.00949333333333,5.67809275801199
"JADE1","Jade1",14.317374,11.434101,9.257842,962,1048,251,11.6697723333333,3.775217,2.415245,2.419757,334,254,250,0.009591,12.5494109330742
"JADE2","Jade2",6.748277,5.377235,5.044582,924,1114,218,5.72336466666667,1.174736,0.632002,0.48994,60,50,33,11.5622136666667,0.535205406074794
"JADE3","Jade3",1.079678,1.016684,0.610951,100,141,19,0.902437666666667,0.565183,0.654971,0.454365,56,63,43,9.97751833333333,0.173303073508873
"JAG1","Jag1",1.552689,1.300296,2.563317,168,213,64,1.805434,4.28091,3.619478,3.56389,315,228,191,1.52474533333333,1.11117504128469
