"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"ACSM5","Acsm5",0.010922,0,0.067589,1,0,1,0.0261703333333333,0.347033,0.226793,0.050724,7,6,1,20.9610366666667,0.0467268621654321
"ACSS1","Acss1",5.087956,4.342374,2.77257,379,83,138,4.06763333333333,0.37447,0.329271,0.198105,29,24,13,4.87250566666667,0.862942263657245
"ACSS2","Acss2",32.116218,36.911547,32.976423,2928,717,1271,34.001396,136.021315,95.971222,128.057604,1559,1286,1185,0.031335,33.9379503265185
"ACSS3","Acss3",0.843975,1.166672,1.521837,128,38,81,1.17749466666667,2.79066,4.630495,1.143408,125,108,90,2.06891666666667,0.709532028131534
"ACTA1","Acta1",1.394919,0.378221,25.322945,73,5,539,9.03202833333333,636.770692,441.289829,564.554107,19134,12570,15960,17.9459846666667,0.529506832705484
"ACTA2","Acta2",4.303764,4.087699,3.435474,254,52,85,3.94231233333333,51.781238,68.388245,46.909126,1324,1661,1126,0.523173333333333,3.24474715068541
"ACTB","Actb",1556.786857,1612.427402,1492.218794,24658,5626,8954,1553.81101766667,429.465479,453.29093,375.743403,7846,7769,6339,39.1342006666667,38.740301085852
"ACTBL2","Actbl2",0,0,0,0,0,0,0,0,0.022184,0.02198,0,1,1,0.0778526666666667,0.927770585837644
"ACTC1","Actc1",0.036088,0.148678,0.092232,2,2,2,0.0923326666666667,5080.246607,4691.279529,4052.296585,121009,106500,94643,45.9278836666667,0.0232768363138984
"ACTG1","Actg1",2004.01029,1523.633044,1856.611586,88405,19214,32920,1794.75164,124.614163,112.983909,79.093729,2936,2870,2190,10.9412916666667,150.381691539511
"ACTG2","Actg2",0.473826,0.461321,0.243348,22,4,4,0.392831666666667,0.271346,0.303675,0.231978,8,3,6,19.4845836666667,0.0679941408295809
"ACTL10","Actl10",0.710671,1.282088,1.125032,41,18,26,1.03926366666667,0.248173,0.129837,0.099075,11,5,4,499.438004,0.00407495763784292
"ACTL6A","Actl6a",15.588001,15.09347,14.716698,542,125,207,15.132723,129.936939,63.089341,28.578082,238,226,162,117.974004,0.135598722894121
"ACTL6B","Actl6b",27.33672,29.359854,27.058544,1222,287,444,27.9183726666667,0,0,0,0,0,0,16.1311866666667,1.68805426205151
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0,0,0,0,9.51919766666667,0.0950642845289246
"ACTL7B","Actl7b",0.036577,0,0,2,0,0,0.0121923333333333,0,0,0,0,0,0,0.016185,0.996070925405643
"ACTL9","Actl9",0.05846,0.08034,0,3,1,0,0.0462666666666667,0,0,0,0,0,0,0.385642,0.755077189249941
"ACTN1","Actn1",26.457163,22.758434,23.531673,2408,540,957,24.24909,97.368685,90.347999,62.458246,3154,2333,1894,0.038345,24.3166673889699
"ACTN2","Actn2",0.779912,0.277064,1.615409,32,6,43,0.890795,978.395053,817.138475,753.753803,32985,24389,21981,0.0289636666666667,1.83757217213047
"ACTN3","Actn3",0.298521,0.370089,4.380687,36,4,187,1.683099,0.251983,0.266257,0.25194,16,16,15,19.7960553333333,0.129019612469455
"ACTN4","Actn4",66.49921,55.517959,60.484435,5436,1108,1968,60.833868,80.761957,61.78139,43.622584,1727,1358,1104,10.056911,5.59232754971076
"ACTR10","Actr10",185.797811,187.589243,180.691628,4556,1115,1722,184.692894,123.432299,114.333934,91.069828,961,968,829,0.167061333333333,159.111512562607
"ACTR1A","Actr1a",165.00618,161.356953,178.532191,14779,3373,5588,168.298441333333,64.377145,42.659304,39.165459,3101,2292,2094,6.76042366666667,21.8156183998717
"ACTR1B","Actr1b",227.024848,189.513865,231.271463,13607,3035,5063,215.936725333333,19.202777,14.33055,13.258617,779,576,553,23.1362953333333,8.98798768979818
"ACTR2","Actr2",96.296041,101.249478,99.582966,13928,3643,5634,99.0428283333333,26.040333,13.291404,11.523641,1146,882,773,0.0124123333333333,98.8162876324765
"ACTR3","Actr3",145.131737,168.363044,170.156065,9217,2330,3769,161.216948666667,38.861514,29.33901,25.230379,1098,1075,941,3.04894366666667,40.0640171909859
"ACTR3B","Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,7.030276,2.889677,2.312428,129,80,93,9.97227333333333,2.87298666760641
"ACTR5","Actr5",3.185785,3.273232,1.840116,157,40,66,2.76637766666667,1.163629,0.795908,0.976133,62,40,49,41.34413,0.088946866228369
"ACTR6","Actr6",10.46017,18.046925,8.818544,494,121,198,12.4418796666667,7.680683,7.620821,3.561405,89,134,72,326.973199333333,0.0409846892794588
"ACTR8","Actr8",24.912195,25.178437,23.250779,1393,346,585,24.447137,17.708309,15.074514,11.257858,360,281,217,17.617044,1.3668731190623
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,0,0,0,0,6.09144166666667,0.141015049831193
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,41.7767896666667,0.023377163358737
"ACTRT3","Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,0.448872,0.581869,0.461129,14,18,14,22.0608373333333,0.0485677652178921
"ACVR1","Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,7.233818,5.194846,4.253429,358,289,222,3.75857966666667,1.55426860914171
"ACVR1B","Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,7.139766,4.870088,4.743164,614,453,436,17.4317896666667,0.672882551882419
"ACVR1C","Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,0.00775,0.013681,0,1,2,0,8.57713666666667,0.11031181553568
"ACVR2A","Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,2.344089,1.398215,1.171016,115,94,85,0.728030666666667,4.76262091799297
"ACVR2B","Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,1.1158,1.888897,1.517997,261,178,121,15.4606316666667,0.161528471112743
"ACVRL1","Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,1.239071,1.061599,0.85141,40,22,30,9.98287933333333,0.858503711139744
"ACY1","Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,29.01427,20.193338,18.22011,288,174,168,3.01667433333333,1.32862941423431
"ACY3","Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,0,0,0.038868,0,0,1,9.03709033333333,0.238993365640394
"ACYP1","Acyp1",26.517249,34.281691,30.917967,451,147,210,30.5723023333333,12.321627,16.716988,15.356579,78,114,101,0.150335,27.4461807502452
"ACYP2","Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,14.923638,15.092443,14.910934,179,179,196,2.079947,16.4103266495603
"ADA","Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,4.945909,4.204043,4.670719,124,113,122,0.207186333333333,2.94177424694724
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.426819666666667,0.700859417179326
"ADAD2","Adad2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.13278266666667,0.468871027333931
"ADAL","Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,13.118704,10.233636,7.871906,497,431,361,23.5231943333333,0.432013078013505
"ADAM10","Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,24.348027,13.702235,11.245455,536,434,351,19.9239043333333,1.10459156977284
"ADAM11","Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,11.764671,7.939555,6.243467,981,771,582,2.53131366666667,41.2137299990627
"ADAM12","Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,0.692991,0.787749,1.408243,57,72,53,0.0601496666666667,1.48110691289186
"ADAM15","Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,11.532537,17.778786,12.695181,314,295,237,5.164414,10.1801670577825
"ADAM17","Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,5.863159,4.842983,3.098865,292,270,199,22.4467326666667,0.405361227444938
"ADAM18","Adam18",0,0,0,0,0,0,0,0.106287,0,0.174783,1,0,1,4.16303833333333,0.193684403531125
"ADAM19","Adam19",16.653565,13.812622,15.82849,4496,862,1569,15.431559,21.431505,16.071382,16.202989,2888,2073,1947,19.70054,0.793774413614331
"ADAM2","Adam2",0,0.078051,0,0,1,0,0.026017,0,0,0,0,0,0,2.053243,0.336041710404314
"ADAM20","Adam25",0,0,0,0,0,0,0,0.018165,0.036213,0.036804,1,2,2,0.0580373333333333,0.945146233025174
"ADAM21","Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,0.092614,0.093693,0.038026,5,5,2,2.50665533333333,0.322382410741632
"ADAM22","Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,0.473128,0.221024,0.122401,42,22,22,3.91127866666667,14.3574457459687
"ADAM23","Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,41.864549,35.696454,23.789355,1340,1061,895,5.56176566666667,17.2580573714483
"ADAM28","Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,0.222073,0,0.032833,7,0,4,0.566728,0.694283457839097
"ADAM29","Adam29",0,0,0,0,0,0,0,0.022632,0,0,1,0,0,26.218493,0.036739726920223
"ADAM32","Adam32",0.996486,0.363115,0.343112,14,7,4,0.567571,1.741478,1.890163,5.623824,39,39,22,2.83886866666667,0.408341919485654
"ADAM33","Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,0.151082,0.049411,0.215616,10,3,12,4.65078733333333,0.401793567173707
"ADAM3A","Adam3",0,0,0,0,0,0,0,0.13521,0.063743,0.062082,3,1,1,11.144995,0.0823384447667537
"ADAM5","Adam5",0.725722,0.804606,0.833005,67,17,29,0.787777666666667,0,0,0,0,0,0,1.27382666666667,0.786241841946323
"ADAM7","Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0,0,0,0,0,0,7.11613333333333,0.148812694057926
"ADAM8","Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,1.440741,0.605901,0.327876,22,10,8,2.65351666666667,2.08863752275205
"ADAM9","Adam9",30.134785,39.35857,31.863215,4872,1257,2019,33.7855233333333,26.964509,19.212823,18.44891,1015,721,645,2.66716966666667,9.4856596490536
"ADAMDEC1","Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0,0,0,0,0,0,27.0468703333333,0.0362814931305883
"ADAMTS1","Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,7.164372,3.536363,3.442214,277,249,139,6.80706366666667,0.439480724955447
"ADAMTS10","Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,2.733393,2.863047,1.555908,70,54,46,9.13394966666667,0.68104104457594
"ADAMTS12","Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,9.689995,10.514763,8.128071,421,377,273,0.600302333333333,0.721943791037818
"ADAMTS13","Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,3.498026,3.363595,2.00095,170,115,87,4.927269,0.220863155246258
"ADAMTS15","Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,5.729811,5.379448,3.798096,751,656,463,1.73898566666667,2.24744160155639
"ADAMTS16","Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,0.036176,0.066894,0.143115,4,7,12,19.9254933333333,0.0593827656472615
"ADAMTS18","Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,0.121899,0.017094,0.017158,3,2,2,1.426194,0.534650567926555
"ADAMTS19","Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,2.13328,0.847573,1.17336,96,45,53,4.06728633333333,0.222756308948794
"ADAMTS2","Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,0.115833,0.086629,0.03467,13,8,5,2.95041266666667,1.06208448433826
"ADAMTS20","Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,0.194401,0.034761,0.182112,12,3,3,91.4967046666667,0.0273509887995505
"ADAMTS4","Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,0.02932,0.026379,0.464571,6,6,4,6.78070133333333,0.143536246775355
"ADAMTS5","Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,0.014722,0,0,1,0,0,3.28320166666667,1.26746650967092
"ADAMTS7","Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,5.459603,4.568133,3.862321,514,375,312,0.0611696666666667,2.22881889135542
"ADAMTS8","Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,0.317805,0.100515,0.182645,24,7,13,0.0121673333333333,2.75065980526277
"ADAMTSL1","Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,2.699594,2.503845,1.528651,224,163,120,34.5146873333333,0.0586933601236266
"ADAMTSL2","Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,0.864767,0.719934,0.473671,77,57,38,8.05587633333333,0.369011590963643
"ADAMTSL4","Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,12.635359,12.932216,10.354914,763,595,511,26.473562,0.362225339886154
"ADAP2","Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,3.159636,0.302603,0.075168,8,6,4,0.362491,1.45100114422774
"ADAR","Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,31.090188,13.016808,8.388818,1562,1005,859,44.516069,0.392319519801531
"ADARB1","Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,19.742685,2.826503,2.675535,369,269,279,44.1868456666667,0.256091652986001
"ADARB2","Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,0.115823,0.022508,0.083771,3,4,2,12.5098043333333,0.0816840845930831
"ADAT1","Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,12.085066,7.251189,8.024499,134,77,60,2.451129,1.08301109578923
"ADAT2","Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,0.527551,0.654778,0.610782,63,65,57,27.8647833333333,0.0951714170728229
"ADAT3","Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,0.613159,0.450686,0.803128,20,11,23,1.174119,1.26609138383563
"ADCK1","Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,6.62267,6.828834,4.626745,191,206,136,3.44066566666667,2.03446758019837
"ADCK2","Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,8.450675,6.860918,7.832185,216,169,177,23.0130923333333,0.932341686327585
"ADCK5","Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,4.110263,2.199273,1.452022,128,66,57,29.7708966666667,0.624240004272435
"ADCY1","Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,0.4447,0.546407,0.45112,108,68,50,11.0456536666667,0.754237634979876
"ADCY10","Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.095948,0.039473,0.019977,1,4,2,25.735917,0.0409827848183899
"ADCY2","Adcy2",7.522754,6.030767,7.545049,1277,248,510,7.03285666666667,0.17816,0.66433,0.071804,11,16,10,0.306359666666667,6.1490390982167
"ADCY3","Adcy3",8.456142,10.516189,8.114078,940,226,368,9.028803,0.989079,0.854518,0.47374,27,19,13,0.281238,7.82743174960468
"ADCY4","Adcy4",0.544269,0.77078,0.996493,76,13,27,0.770514,0.32983,0.401649,0.214958,5,3,3,13.106424,0.125511185542133
"ADCY5","Adcy5",14.862687,15.095945,10.672673,3395,732,1242,13.5437683333333,29.485628,24.648613,19.357219,2001,1890,1434,4.10225266666667,2.85046023462316
"ADCY6","Adcy6",18.039716,27.817246,12.610773,1083,262,415,19.489245,52.569283,30.652688,27.231797,3885,2826,2457,7.463071,2.42101773694206
"ADCY7","Adcy7",1.977884,1.78601,1.899815,506,112,191,1.887903,1.115192,0.719433,0.654716,39,31,24,25.6021026666667,0.108559200608553
"ADCY8","Adcy8",1.469716,1.260958,1.237004,430,89,147,1.32255933333333,0.108939,0,0.014524,9,0,1,0.565752666666667,1.48335007359613
"ADCY9","Adcy9",6.578852,5.795345,6.654467,1267,271,510,6.342888,3.831584,2.220177,1.998618,528,363,299,721.500758333333,0.0101631561147958
"ADCYAP1","Adcyap1",133.941737,113.221038,118.964567,3754,843,1402,122.042447333333,0,0,0,0,0,0,15.5946036666667,7.41460596497926
"ADCYAP1R1","Adcyap1r1",0.666241,0.717749,0.71448,154,34,74,0.69949,0.006753,0,0,1,0,0,0.204278666666667,1.41120991929886
"ADD1","Add1",275.430684,285.43531,265.220373,15049,3535,5787,275.362122333333,153.183987,134.469754,126.62982,4224,3342,2845,8.32524566666667,29.6359079655346
"ADD2","Add2",60.067129,53.527453,55.233238,19591,4287,7146,56.27594,5.559971,3.289912,3.736443,820,551,534,0.134467666666667,50.4870625077312
"ADD3","Add3",13.770719,11.618171,15.650723,2026,473,829,13.679871,179.187635,64.000519,43.576139,1088,803,587,41.1872083333333,0.347969718309164
"ADGB","Adgb",0.709139,1.1436,0.999638,133,38,67,0.950792333333333,0.054045,0.059068,0.038539,7,8,5,0.665349666666667,1.17140104110268
"ADGRA1","Adgra1",1.974302,2.719455,1.080129,241,62,87,1.92462866666667,0,0,0,0,0,0,0,2.92462866666667
"ADGRA2","Adgra2",3.760546,2.808438,3.527116,626,138,255,3.36536666666667,1.052057,0.576,0.480785,151,82,66,4.73969233333333,0.760557607123773
"ADGRA3","Adgra3",134.829051,87.027523,117.866451,1365,302,543,113.241008333333,26.061508,22.676209,17.139068,503,415,325,153.096408,0.74136061843397
"ADGRB1","Adgrb1",16.922598,13.512347,14.584145,1414,319,590,15.0063633333333,0,0.242985,0.016005,0,3,2,0.021755,15.6655590952169
"ADGRB2","Adgrb2",10.441854,2.963454,13.030392,510,98,224,8.8119,15.420485,13.604855,10.864538,1003,721,599,6.886148,1.24419425047564
"ADGRB3","Adgrb3",5.409408,6.54154,5.561977,842,248,369,5.83764166666667,0.034338,0,0.364223,2,0,2,64.523714,0.10435369500982
"ADGRD1","Adgrd1",1.412643,1.446831,1.608786,316,76,140,1.48942,10.457535,3.538922,4.19323,275,217,185,0,2.48942
"ADGRE1","Adgre1",1.472139,3.651292,0.535302,85,22,28,1.88624433333333,0,0,0,0,0,0,0.0985993333333333,2.62720379100904
"ADGRE4P","Adgre4",0.021639,0.028845,0.018446,3,1,1,0.0229766666666667,0.01803,0,0.055881,1,0,3,0,1.02297666666667
"ADGRE5","Adgre5",6.939442,5.241608,6.523235,376,84,157,6.23476166666667,5.268911,2.790159,3.153039,167,156,138,0.00570633333333333,7.1937119483852
"ADGRF1","Adgrf1",0.018671,0,0,3,0,0,0.00622366666666667,0.060606,0.230254,0.111599,5,8,4,20.632353,0.0465147580878819
"ADGRF2","Adgrf2",0.088196,0,0.075097,9,0,3,0.054431,0.023203,0.023839,0.039741,1,2,4,27.0254506666667,0.0376240515287818
"ADGRF4","Adgrf4",0.316947,0.110694,0.091902,16,3,4,0.173181,0.063151,0.032288,0,4,2,0,0.666271333333333,0.704075606733917
"ADGRF5","Adgrf5",11.777152,8.448455,9.495035,1843,434,776,9.90688066666667,0.145344,0.152902,0.153877,15,11,7,4.86772033333333,1.85879354281882
"ADGRG1","Adgrg1",248.435093,226.192925,233.872744,6409,1399,2306,236.166920666667,0.426519,0.391658,0.399369,9,5,9,8.67546966666667,24.512186884709
"ADGRG2","Adgrg2",12.237364,10.800596,11.75527,2017,509,869,11.5977433333333,0.154332,0.157483,0.118789,15,14,11,3.78798366666667,2.63111660573055
"ADGRG3","Adgrg3",0.407077,0.142698,1.031044,28,4,18,0.526939666666667,0,0,0,0,0,0,1.40072833333333,0.636031843114277
"ADGRG4","Adgrg4",0.129328,0.104851,0.131417,5,1,2,0.121865333333333,0,0,0.005261,0,0,1,12.7512506666667,0.0815827854882145
"ADGRG5","Adgrg5",0.01717,0.070882,0.358507,2,2,6,0.148853,0.081545,0,0.028829,2,0,2,4.290125,0.217169348550365
"ADGRG6","Adgrg6",5.078723,6.043901,6.251455,1213,317,495,5.79135966666667,2.013663,1.199546,1.17163,175,144,91,6.661102,0.886472946929393
"ADGRG7","Adgrg7",0.009349,0,0,1,0,0,0.00311633333333333,0,0,0,0,0,0,14.2883583333333,0.0656130835935622
"ADGRL1","Adgrl1",43.178338,46.878477,38.990555,6354,1454,2402,43.01579,4.074955,3.683864,2.645567,442,348,298,7.640498,5.09412651909647
"ADGRL2","Adgrl2",5.310789,5.760384,5.240331,833,173,340,5.437168,41.325873,22.437562,16.607941,907,657,457,1.59492933333333,2.48067179221836
"ADGRL3","Adgrl3",49.568299,32.798096,44.86824,2139,494,929,42.411545,4.87296,3.729253,3.553545,485,318,256,0.0321846666666667,42.0579247124384
"ADGRL4","Adgrl4",9.076113,10.784039,7.773235,398,78,163,9.211129,1.349637,0.532718,0.359264,23,17,17,30.8156886666667,0.32094634527582
"ADGRV1","Adgrv1",0.257644,0.05986,0.24198,31,4,17,0.186494666666667,2.169258,1.793583,1.284269,39,35,35,0,1.18649466666667
"ADH1C","Adh1",0.560409,1.011439,0.457616,30,7,8,0.676488,0,0,0,0,0,0,0.491077666666667,1.12434652967999
"ADH4","Adh4",0,0,0,0,0,0,0,0.029115,0,0,1,0,0,0.292025,0.773978831678954
"ADH5","Adh5",43.125703,43.315358,43.167853,1882,440,704,43.2029713333333,78.39781,62.67658,56.457748,2080,1938,1702,2.16318666666667,13.974189951905
"ADH7","Adh7",0.552074,0.415538,0.773107,30,13,18,0.580239666666667,0.120761,0,0,1,0,0,6.07253566666667,0.223433255220535
"ADHFE1","Adhfe1",1.137926,0.874817,0.854453,61,12,26,0.955732,14.948092,14.215742,12.787038,254,182,182,7.65524133333333,0.22595926845714
"ADI1","Adi1",9.138269,10.286757,10.967143,504,127,203,10.130723,29.09088,31.659375,27.77474,1125,1042,951,0.702947333333333,6.53615222392863
"ADIG","Adig",0,0,0,0,0,0,0,0,0,0,0,0,0,1.31212033333333,0.432503440925292
"ADIPOQ","Adipoq",0.151256,0.087325,0,3,1,0,0.079527,0.034025,0.022496,0.028266,3,2,3,18.542822,0.0552390540117492
"ADIPOR1","Adipor1",51.743458,45.469786,50.444271,6640,1413,2598,49.2191716666667,34.526107,31.357092,27.232321,1429,1268,1076,0.237137333333333,40.5930451806482
"ADIPOR2","Adipor2",19.369235,18.35063,19.013829,3301,729,1261,18.9112313333333,9.189842,8.119334,7.344019,766,648,585,5.88950666666667,2.89008085726506
"ADK","Adk",215.499462,221.916587,209.794238,8085,1866,3127,215.736762333333,11.915415,10.357807,7.022151,225,228,162,19.037665,10.8164680032995
"ADM","Adm",0.426061,0.395843,0.885009,22,5,8,0.568971,12.326912,9.764378,11.025989,342,255,285,0.0303503333333333,1.52275488175381
"ADM2","Adm2",0.041564,0.085718,0,2,1,0,0.0424273333333333,0.032053,0.071322,0.011638,3,6,1,0.0723783333333333,0.972070491291164
"ADNP","Adnp",11.321622,16.230091,6.459016,2024,669,383,11.3369096666667,14.095506,12.815889,10.050779,1132,881,696,0.422004666666667,8.67571672291746
"ADNP2","Adnp2",3.815742,3.278815,3.770308,816,171,315,3.62162166666667,12.492528,2.990565,2.49652,399,306,259,5.565154,0.703962415301555
"ADO","Ado",6.943359,6.856804,6.900054,1234,298,511,6.90007233333333,2.460041,2.781656,2.109367,172,194,148,4.10171566666667,1.54851286302575
