"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"ITIH4","Itih4",0.040616,0,0.042181,2,0,2,0.027599,9.887693,12.720291,9.29299,58,32,41,25.38983,0.0389392049891947
"ITIH5","Itih5",9.439419,8.89772,10.560714,3212,741,1407,9.63261766666667,11.096492,5.372184,11.619825,882,279,738,0.558601333333333,6.82189694007704
"ITK","Itk",0.742976,0.432373,0.783436,126,19,52,0.652928333333333,0.067442,0.41699,0.130387,6,13,11,12.2055903333333,0.125168833169165
"ITLN2","Itln1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.281713666666667,0.780205459305654
"ITM2A","Itm2a",13.592329,15.748604,16.242688,887,256,416,15.1945403333333,122.53972,128.33681,68.322795,273,236,298,0.916399333333333,8.45050405291312
"ITM2B","Itm2b",470.12355,404.752586,441.74728,19758,4213,8005,438.874472,977.126598,745.464459,1026.373538,10319,6193,9295,0,439.874472
"ITM2C","Itm2c",103.762275,104.214436,110.47397,7016,1611,2790,106.150227,449.800086,345.432943,516.453148,9177,5368,8457,204.915918666667,0.520359123732697
"ITPA","Itpa",40.321831,58.040795,38.656021,1210,330,437,45.6728823333333,39.496022,36.931225,40.244791,293,206,265,1.86071633333333,16.3151032451196
"ITPK1","Itpk1",40.742149,27.41603,42.565199,2264,453,905,36.9077926666667,44.003556,33.130174,44.502899,1037,655,1011,0.277032,29.6842934763316
"ITPKA","Itpka",0.170224,0.129441,0.037186,11,2,1,0.112283666666667,0,0,0.147502,0,0,3,4.33874333333333,0.208341850735161
"ITPKC","Itpkc",3.610718,4.731407,3.611519,322,86,128,3.984548,4.224694,5.782273,6.123985,217,171,191,0.0506113333333333,4.74442626102771
"ITPR1","Itpr1",3.065298,2.86396,3.101761,685,160,266,3.01033966666667,2.156085,5.840133,2.695967,57,140,41,6.72793333333333,0.51894076898524
"ITPR2","Itpr2",0.579353,0.681843,1.439792,142,51,76,0.900329333333333,5.304552,5.608832,7.564053,822,656,577,0,1.90032933333333
"ITPR3","Itpr3",15.963201,20.715897,17.401282,2768,688,1264,18.0267933333333,32.530147,18.975526,27.398061,4808,2267,3564,97.0758206666667,0.194000857744543
"ITPRID1","Itprid1",0.015903,0,0.020324,2,0,1,0.0120756666666667,0,0.058032,0.017611,0,3,1,6.341901,0.137849266377559
"ITPRID2","Itprid2",12.752935,10.800823,13.392997,2613,545,1084,12.315585,220.390913,278.166778,212.894756,2101,1734,1572,3.10417833333333,3.24439727480978
"ITPRIP","Itprip",0.887102,0.539106,0.69975,98,21,44,0.708652666666667,0.661319,1.87774,0.734,43,107,43,15.9672916666667,0.100702734427759
"ITPRIPL1","Itpripl1",3.509727,2.918433,2.848354,412,86,137,3.09217133333333,0.0931,0.38314,0.258227,6,16,13,0,4.09217133333333
"ITPRIPL2","Itpripl2",2.218767,2.645223,2.350288,619,180,271,2.40475933333333,3.138383,4.771989,3.039331,356,433,303,0.0371636666666667,3.28275993727766
"ITSN1","Itsn1",34.545212,17.184413,34.55926,2599,572,1018,28.7629616666667,68.334628,105.694365,57.948572,655,661,585,11.148703,2.44988799764606
"ITSN2","Itsn2",48.577702,38.966512,61.915697,5686,1230,2253,49.8199703333333,8.640131,14.267885,11.945903,223,230,202,0.722093,29.5105841167308
"IVD","Ivd",57.841624,63.281185,56.138341,1095,280,485,59.08705,76.324329,69.535079,77.906268,1061,718,827,16.1648656666667,3.50058376027295
"IVL","Ivl",0,0,0,0,0,0,0,0.031548,0,0,1,0,0,2172.43477966667,0.000460101222891707
"IVNS1ABP","Ivns1abp",60.518414,58.299223,61.328928,8188,1929,3279,60.048855,19.099287,26.935214,19.650794,848,932,796,2.70871,16.4609405965956
"IWS1","Iws1",15.278261,19.150106,12.016671,1588,413,620,15.4816793333333,20.795873,29.604985,24.852305,779,695,747,60.6726586666667,0.26724450817687
"IYD","Iyd",0.748349,1.155014,0.598067,27,7,7,0.83381,0.085993,0.550094,0.025093,3,4,3,10.0338953333333,0.16619787886333
"IZUMO1","Izumo1",0.036025,0,0,3,0,0,0.0120083333333333,0.181622,0.18196,0.361479,6,5,1,27.057364,0.036069259155398
"IZUMO1R","Izumo1r",0,0,0,0,0,0,0,0,0,0,0,0,0,0.683235666666667,0.594093875149588
"IZUMO2","Izumo2",0,0,0,0,0,0,0,0.215341,0,0.233537,2,0,2,0.894769666666667,0.527768634674857
"IZUMO3","Izumo3",0.042519,0,0.107862,1,0,1,0.050127,0,0.153626,0.138725,0,1,1,1.38104466666667,0.441036245435127
"IZUMO4","Izumo4",59.373611,51.842964,59.949871,848,200,334,57.055482,6.587591,3.926092,6.950588,63,34,52,11.2800706666667,4.72761790838771
"JADE1","Jade1",7.424184,4.585295,6.330689,837,204,291,6.11338933333333,4.959608,6.175026,5.155088,372,386,296,0.113545,6.38805736035215
"JADE2","Jade2",5.769896,5.707497,5.427356,1538,367,568,5.63491633333333,3.053274,2.71316,1.649229,128,111,71,15.9342633333333,0.39180424933355
"JADE3","Jade3",1.311927,1.140606,1.427283,249,57,107,1.293272,1.754725,2.248987,1.608372,109,132,105,19.9323076666667,0.109556578114504
"JAG1","Jag1",4.201015,4.80809,3.442628,826,212,315,4.15057766666667,65.509031,138.425542,56.112823,3303,5168,2575,19.8268266666667,0.247304966287071
"JAG2","Jag2",35.509757,35.881621,36.082636,2190,465,813,35.8246713333333,12.196923,8.940888,13.124195,597,311,504,1.66827033333333,13.8009522023693
"JAGN1","Jagn1",21.14962,21.220566,22.27001,901,217,370,21.546732,12.873867,13.055631,17.549685,243,203,290,39.781249,0.552870070261948
"JAK1","Jak1",115.910815,108.129534,125.67904,17237,4037,7081,116.573129666667,48.801025,51.530403,40.56031,1154,981,1096,15.5669373333333,7.09685364899068
"JAK2","Jak2",6.300408,5.602283,6.474001,1152,252,471,6.125564,2.209617,1.665278,2.213535,128,143,112,1.185877,3.25981928534863
"JAK3","Jak3",1.089657,1.165938,1.130479,181,47,77,1.12869133333333,2.146527,2.414238,2.543966,162,152,164,0.350234333333333,1.57653473977233
"JAKMIP1","Jakmip1",52.993035,60.844059,62.294981,3061,805,1330,58.7106916666667,1.358042,1.23933,1.791197,36,19,49,0.297791666666667,46.0094583748034
"JAKMIP3","Jakmip3",11.046579,12.27691,12.618794,1094,236,426,11.980761,1.890624,0.902071,1.761527,120,48,89,44.547855,0.284991708171548
"JAM2","Jam2",16.306508,12.11403,15.588437,2173,489,915,14.6696583333333,1.185383,3.868434,1.835732,51,110,53,40.630518,0.376398351164723
"JAM3","Jam3",19.386024,21.028101,20.429449,1381,358,573,20.2811913333333,70.952667,82.340587,65.076539,1572,1316,1457,14.2368866666667,1.39668895614283
"JAML","Jaml",0.727025,1.278591,1.100012,32,12,14,1.03520933333333,0.011406,0,0,1,0,0,14.552736,0.130858604771105
"JARID2","Jarid2",4.664759,8.730582,5.912326,992,270,378,6.435889,6.893738,6.497717,5.529274,642,484,443,0.0730603333333333,6.92960942550295
"JAZF1","Jazf1",4.107375,4.115744,4.407068,350,86,147,4.21006233333333,3.868405,4.536265,3.702872,80,97,85,0.036976,5.02428439359574
"JCAD","Jcad",5.306992,4.763289,5.25142,1554,341,589,5.10723366666667,0.134651,1.926517,0.63773,20,137,35,2.32396633333333,1.83733318999721
"JCHAIN","Jchain",0.293607,0.325733,0.259883,18,5,5,0.293074333333333,0,2.27982,0,0,1,0,26.9951063333333,0.046189298870199
"JDP2","Jdp2",6.032146,4.576955,5.322901,358,66,125,5.31066733333333,2.050484,6.203237,2.005436,32,65,28,39.7738523333333,0.154772408595159
"JHY","Jhy",9.155887,12.486404,12.075921,940,191,347,11.239404,0.898028,1.53493,1.181202,60,77,72,20.7361936666667,0.563088652396837
"JKAMP","Jkamp",48.120615,59.737479,51.540036,2141,527,865,53.13271,25.998207,34.78276,34.02841,477,436,515,0.120294,48.3200927613644
"JMJD1C","Jmjd1c",7.675074,7.514728,9.273734,1994,462,895,8.154512,44.023208,47.792078,42.448186,1193,1059,1005,31.3962983333333,0.282578951021102
"JMJD4","Jmjd4",5.587385,5.808042,5.480322,1029,261,396,5.62524966666667,6.103034,6.78961,7.763698,225,176,190,0.206089333333333,5.49316662005136
"JMJD6","Jmjd6",8.339098,7.113385,9.396234,500,105,234,8.28290566666667,11.438537,10.721436,12.32723,296,260,275,0,9.28290566666667
"JMJD7","Jmjd7",2.818889,1.927579,3.350245,107,24,53,2.69890433333333,21.984529,7.614409,25.555259,82,43,51,0.142636666666667,3.23716579490127
"JMJD8","Jmjd8",7.801387,7.458728,7.575836,483,126,179,7.61198366666667,32.954123,27.68844,33.323672,478,294,395,0.114066666666667,7.7302229070672
"JMY","Jmy",7.091618,6.363457,6.66516,2552,562,978,6.706745,7.949727,5.642556,6.861736,299,298,281,42.0654783333333,0.17895412516607
"JOSD1","Josd1",13.946345,14.83982,13.852386,1862,480,750,14.2128503333333,15.372114,22.243682,17.491176,610,517,505,22.118417,0.658040311900825
"JOSD2","Josd2",68.00812,58.884784,63.127857,1101,253,385,63.3402536666667,3.011837,7.845342,2.923624,11,31,18,10.7237793333333,5.48801302355912
"JPH1","Jph1",1.064097,1.024613,1.116654,137,44,58,1.06845466666667,1.79546,1.480094,1.910836,66,44,46,0.453598,1.42298948310789
"JPH2","Jph2",0.958379,0.795103,1.243267,153,30,86,0.998916333333333,0.208626,1.510953,0.20369,22,114,21,26.1741893333333,0.0735593731541921
"JPH3","Jph3",34.218144,33.493856,34.84624,5078,1186,2118,34.18608,4.163021,3.204493,4.675185,263,145,251,0.220979,28.8179239773985
"JPH4","Jph4",42.417509,41.103237,41.882975,6183,1337,2519,41.8012403333333,31.497951,16.772177,27.496453,1453,623,1031,94.8721016666667,0.446441035392621
"JPT1","Jpt1",102.757623,109.458021,87.648347,3708,833,1249,99.9546636666667,190.864618,217.181131,211.199676,1263,1078,1266,4.904823,17.0969838836264
"JPT2","Jpt2",6.917325,8.026742,9.018701,436,105,168,7.98758933333333,59.169582,101.119157,71.188816,829,993,874,70.9935663333333,0.12483878478419
"JRK","Jrk",1.308481,0.872446,0.934615,334,54,93,1.038514,5.644539,7.961837,5.966198,408,336,348,0.0356596666666667,1.9683242146149
"JRKL","Jrkl",4.446763,4.501081,4.657945,526,136,213,4.535263,4.127654,5.378005,4.362925,183,193,170,0.009271,5.48441697026864
"JSRP1","Jsrp1",0.398992,0.397746,0.605211,11,3,10,0.467316333333333,0.484995,0.360581,1.597461,6,3,11,0.295317666666667,1.13278493074929
"JTB","Jtb",13.08179,11.702415,12.575037,485,98,187,12.4530806666667,54.903988,49.499717,57.161738,592,406,563,0.025285,13.1213083841729
"JUN","Jun",20.488172,19.379516,25.904672,2610,598,1368,21.92412,16.225346,18.450496,15.335436,792,712,645,0.0290536666666667,22.2768945319016
"JUNB","Junb",3.555402,3.66994,5.204352,238,59,154,4.14323133333333,5.264104,9.073166,5.274676,133,176,111,14.1407363333333,0.339694927650921
"JUND","Jund",31.169918,24.983262,41.60267,1446,268,976,32.5852833333333,19.139978,23.172095,18.193686,406,321,306,7.12852666666667,4.13177992895802
"JUP","Jup",125.548873,108.176276,116.450699,8035,1674,3029,116.725282666667,43.205148,44.49404,44.145076,1772,1376,1771,0.334264,88.2323758016904
"KALRN","Kalrn",14.26265,12.309734,13.040416,2801,619,1145,13.2042666666667,12.270196,22.119452,8.944729,780,955,645,10.5888363333333,1.22568532837162
"KANK2","Kank2",3.434591,3.606353,3.071458,721,176,264,3.37080066666667,4.720248,12.816216,6.577987,212,313,169,29.8252713333333,0.141792771891686
"KANK3","Kank3",13.867786,10.782409,23.600026,305,70,156,16.083407,0.484555,0.319917,0.548939,6,4,2,0.533137333333333,11.1427767288514
"KANK4","Kank4",35.018651,28.138026,29.187532,3688,792,1383,30.781403,21.614663,10.790256,18.215708,1539,652,1168,0.21224,26.2170882003564
"KANSL1","Kansl1",17.48067,14.954467,16.488317,2826,592,1053,16.307818,39.731025,41.785548,45.180507,819,763,689,4.62381733333333,3.07759249174286
"KANSL1L","Kansl1l",4.129509,3.923663,5.200718,585,145,279,4.41796333333333,8.376655,5.613701,6.984811,198,145,180,7.07877833333333,0.670641415048934
"KANSL2","Kansl2",22.699971,24.739507,30.093609,1853,499,879,25.8443623333333,34.038298,36.844894,42.274863,383,291,331,6.79964,3.44174376424211
"KANSL3","Kansl3",35.669448,36.883489,26.444708,3717,826,1346,32.999215,14.421657,12.934186,18.169513,845,669,778,0.0302733333333333,33.0001892701613
"KAT14","Kat14",9.472621,10.99702,12.024806,930,198,357,10.8314823333333,13.857067,9.021566,12.894024,290,200,250,4.40905166666667,2.18734873734798
"KAT2A","Kat2a",14.807124,14.183722,13.709518,1848,428,679,14.2334546666667,37.821776,32.785856,34.74866,631,493,540,0,15.2334546666667
"KAT2B","Kat2b",30.719325,43.143169,46.663405,1541,416,750,40.1752996666667,13.723568,13.804066,19.366949,610,382,559,9.13889166666667,4.06112433393854
"KAT5","Kat5",85.461989,81.994211,77.670123,2195,492,842,81.7087743333333,27.431231,23.113793,33.699652,337,231,253,16.473755,4.73331429525785
"KAT6A","Kat6a",4.206055,4.302036,6.336444,1421,317,535,4.94817833333333,6.317384,7.605193,6.262877,688,722,579,49.9772873333333,0.116682912027842
"KAT6B","Kat6b",2.871617,3.623943,3.466872,815,224,328,3.32081066666667,11.016766,4.949394,8.515868,526,375,385,60.937252,0.069761097354895
"KAT7","Kat7",66.980824,65.914651,70.026519,4303,961,1621,67.6406646666667,21.955386,17.619666,15.818706,714,552,588,3.23620433333333,16.2033413087644
"KAT8","Kat8",11.8406,10.706131,9.407361,573,124,190,10.651364,19.976157,16.685324,15.806716,366,253,249,6.990991,1.45806246058843
"KATNA1","Katna1",7.909971,9.771367,7.352563,345,89,136,8.34463366666667,6.956901,6.899474,5.731764,136,93,99,1.08423566666667,4.48348227415742
"KATNAL1","Katnal1",23.323157,22.50406,23.036304,3766,825,1374,22.954507,3.184602,4.317857,4.110204,361,380,336,3.66923233333333,5.13028808375852
"KATNAL2","Katnal2",0.647279,0.45482,1.161114,36,8,19,0.754404333333333,4.069778,5.274915,6.249767,59,61,60,8.23984733333333,0.189873736009058
"KATNB1","Katnb1",16.128813,17.135516,19.248015,1419,341,566,17.5041146666667,18.801204,21.237413,17.059351,352,269,285,11.048157,1.53584607726034
"KATNBL1","Katnbl1",3.325323,3.385427,3.663213,355,90,156,3.45798766666667,22.539557,23.736878,19.841646,289,284,255,14.6921566666667,0.284090183482321
"KAZALD1","Kazald1",2.340112,2.453303,2.493217,115,29,53,2.42887733333333,7.347296,4.794943,4.495047,72,73,75,23.8593843333333,0.137930903169458
"KAZN","Kazn",23.333195,12.056948,12.683272,1594,356,619,16.0244716666667,5.08687,6.047544,5.714169,343,317,323,0,17.0244716666667
"KBTBD11","Kbtbd11",90.19965,42.193067,77.339448,3905,847,1476,69.9107216666667,4.035816,3.439349,4.220415,389,255,345,7.56986633333333,8.2744256337876
"KBTBD12","Kbtbd12",2.18435,0.211537,1.288514,22,3,7,1.22813366666667,0.077895,0.062806,0.160631,5,3,9,0.0201346666666667,2.18415640549418
"KBTBD13","Kbtbd13",0.017451,0,0.042075,2,0,2,0.019842,0,0,0,0,0,0,4.96836866666667,0.170874498034248
"KBTBD3","Kbtbd3",7.511162,6.301065,8.065507,646,135,274,7.292578,4.909479,2.438198,3.315207,32,25,24,189.053121666667,0.0436329481319666
"KBTBD4","Kbtbd4",8.755955,9.184843,5.467519,483,107,175,7.80277233333333,6.379532,7.701709,7.686071,141,104,167,9.90913666666667,0.806917412651964
"KBTBD8","Kbtbd8",5.548541,4.475106,3.864109,349,88,135,4.629252,1.081894,1.56192,1.945535,77,66,61,0,5.629252
"KCMF1","Kcmf1",65.727063,44.868847,69.388443,3075,663,1211,59.9947843333333,18.112141,25.336729,18.186046,523,479,482,0.592610333333333,38.2986239990489
"KCNA1","Kcna1",48.109609,43.46082,51.102092,8007,1774,3369,47.557507,1.199347,1.781778,1.876142,51,83,73,16.3657333333333,2.79616795144461
"KCNA10","Kcna10",0.337288,0.10941,0.729487,11,2,7,0.392061666666667,0,0,0,0,0,0,267.263834666667,0.00518915145008787
"KCNA2","Kcna2",46.440885,42.64497,48.197294,23048,5182,9393,45.7610496666667,6.02103,3.324057,6.056147,954,386,773,3.333199,10.7913459932643
"KCNA3","Kcna3",0.53988,0.499902,0.392288,36,8,11,0.477356666666667,0,0,0,0,0,0,18.878117,0.0743207551634124
"KCNA4","Kcna4",11.778755,11.311813,11.71374,1072,283,414,11.601436,0,0,0,0,0,0,11.4856846666667,1.00927072374672
"KCNA5","Kcna5",0.567022,0.713681,0.605332,67,20,28,0.628678333333333,0,0,0.058521,0,0,2,8.968851,0.163376735526826
"KCNA6","Kcna6",60.965497,59.820764,57.804584,8555,1978,3114,59.5302816666667,8.243773,2.546722,9.32059,94,47,96,7.58838133333333,7.04792664849845
"KCNA7","Kcna7",0.039485,0.055697,0.060012,3,1,2,0.0517313333333333,0.047644,0.146911,0.154966,3,7,9,7.2778,0.127054450860535
"KCNAB1","Kcnab1",99.7709,83.47238,100.138907,8641,1803,3053,94.460729,8.659655,5.362525,10.850331,315,141,343,672.698931666667,0.141696423302675
"KCNAB2","Kcnab2",462.258559,476.403262,432.213565,39258,8875,13957,456.958462,12.683999,6.139752,11.286169,345,189,286,53.422155,8.41492700904622
"KCNAB3","Kcnab3",1.123048,1.62378,1.906248,94,28,46,1.55102533333333,6.554939,7.737695,6.076449,136,93,114,22.0808036666667,0.110525845207787
"KCNB1","Kcnb1",38.408533,32.427061,37.063256,13021,2693,5055,35.9662833333333,2.49119,12.289685,12.162945,445,229,374,82.2368233333333,0.444109732363244
"KCNB2","Kcnb2",16.901433,14.845684,17.315396,9572,2174,3893,16.354171,0.682235,0.870452,0.754996,39,40,38,4.567418,3.1170950339996
"KCNC1","Kcnc1",18.114712,14.775266,18.440272,3234,705,1343,17.1100833333333,4.600702,3.51638,4.74921,286,123,243,24.8112863333333,0.701634281199908
"KCNC2","Kcnc2",9.432148,10.568088,6.679654,1407,329,480,8.89329666666667,0.25439,0,0,2,0,0,17.466112,0.535754178609264
"KCNC3","Kcnc3",28.634679,22.222401,31.138102,3619,764,1580,27.3317273333333,0.539801,1.277608,0.562449,40,74,30,0.452984333333333,19.4989902391698
"KCNC4","Kcnc4",29.08652,23.812284,23.499588,4154,816,1388,25.4661306666667,2.653148,6.850738,5.326384,155,180,121,0,26.4661306666667
"KCND1","Kcnd1",49.847825,45.487624,44.9288,11341,2451,4013,46.7547496666667,2.022017,2.50172,1.512096,112,56,87,11.7876783333333,3.73443469735906
"KCND2","Kcnd2",0.417135,0.373831,0.556316,90,20,47,0.449094,0.441414,0.821936,0.266845,37,20,21,0.082228,1.33899141400888
"KCND3","Kcnd3",99.713254,71.7496,76.273523,9567,2170,3608,82.5787923333333,0.357629,0.602933,0.509945,42,52,53,179.331585,0.463472842726544
"KCNE1B","Kcne1",0,0,0.226778,0,0,1,0.0755926666666667,0,0.270213,0,0,2,0,0.288055333333333,0.835051599750114
"KCNE2","Kcne2",0.113829,0,0.041495,7,0,1,0.0517746666666667,0.077192,0.268376,0.259746,1,3,3,34.394652,0.02971563801974
"KCNE3","Kcne3",0.520801,0,0.298392,7,0,3,0.273064333333333,0.427894,0.287927,0.196194,12,8,8,28.6375726666667,0.042954406140188
"KCNE4","Kcne4",0.663343,0.769023,0.810067,63,16,29,0.747477666666667,0.696416,1.301037,0.589507,11,15,8,10.7253233333333,0.149034497129717
"KCNF1","Kcnf1",0.980815,1.141151,1.264592,199,56,102,1.12885266666667,0.066808,0.127857,0.157637,2,3,4,7.69320633333333,0.244886936423419
"KCNG1","Kcng1",0.586039,0.497264,0.533982,102,21,37,0.539095,0.68642,2.191313,0.996044,15,34,20,2.81202233333333,0.403747634567024
"KCNG3","Kcng3",2.681343,1.830208,2.143804,333,55,111,2.21845166666667,0,0,0,0,0,0,112.639759666667,0.028321528275906
"KCNG4","Kcng4",3.068924,2.784955,3.419147,496,109,219,3.09100866666667,0.036585,0.061707,0.014717,3,4,1,12.40111,0.305273866617517
"KCNH1","Kcnh1",9.738242,8.282198,8.755196,2846,584,1023,8.925212,3.081627,1.47386,1.344017,165,96,123,4.78332433333333,1.71617765629952
"KCNH2","Kcnh2",39.081804,27.151822,36.572223,3311,735,1372,34.2686163333333,5.315757,3.197506,6.586148,272,121,273,25.472013,1.33229824015776
"KCNH3","Kcnh3",0.520798,0.613786,5.113638,58,14,34,2.08274066666667,8.455314,0.365516,0.460865,18,13,16,23.465635,0.126002887996435
"KCNH5","Kcnh5",2.105439,1.366293,2.11186,348,55,140,1.86119733333333,0.203497,0.17446,0.134673,12,6,8,0.155871333333333,2.47535971420118
"KCNH7","Kcnh7",15.56258,14.890183,18.749422,8143,1932,3880,16.4007283333333,0.299612,0.232728,0.669364,18,10,25,0.473160666666667,11.8118333777578
"KCNH8","Kcnh8",1.574642,1.760084,1.559397,205,60,87,1.63137433333333,4.203998,4.822133,3.318528,330,305,231,0,2.63137433333333
"KCNIP1","Kcnip1",17.383058,17.056826,17.810079,936,245,421,17.4166543333333,1.04344,0.347618,0.682771,17,4,10,5.674828,2.75912043476376
"KCNIP2","Kcnip2",101.810426,135.705644,94.948293,4842,1104,1683,110.821454333333,6.903157,6.899693,5.100841,100,68,92,0.0115046666666667,110.549617830071
"KCNIP3","Kcnip3",101.095579,85.012788,96.752161,10035,2124,3714,94.2868426666667,2.898658,4.002168,4.031586,45,39,53,11.0761913333333,7.89047142733247
"KCNIP4","Kcnip4",107.139138,92.279595,97.513512,9105,1965,3253,98.977415,2.37477,5.08426,2.748246,66,108,66,0,99.977415
"KCNJ1","Kcnj1",0.009073,0,0,1,0,0,0.00302433333333333,0,0,0,0,0,0,15.289631,0.0615744048059366
"KCNJ10","Kcnj10",12.885119,11.521194,13.015983,2977,648,1178,12.4740986666667,0.415406,0.327318,0.401677,24,13,12,16.734153,0.75978247546791
"KCNJ11","Kcnj11",4.715858,3.48197,3.506198,307,59,118,3.901342,0.918538,0.443214,2.101014,30,12,21,4.74968333333333,0.852454251103684
"KCNJ12","Kcnj12",16.692852,13.896968,13.954377,1449,290,493,14.8480656666667,2.13714,1.261014,2.269982,158,82,160,19.1433323333333,0.786764841308862
"KCNJ13","Kcnj13",5.362734,0.633092,2.26778,24,7,11,2.75453533333333,1.254927,1.762932,1.029762,36,36,24,0,3.75453533333333
"KCNJ14","Kcnj14",0.287124,0.345413,0.44966,31,9,18,0.360732333333333,0.6881,0.671183,0.544439,42,33,29,50.2134443333333,0.0265698265571971
"KCNJ15","Kcnj15",0.082775,0.132598,0.101149,14,7,8,0.105507333333333,0.136711,0.159876,0.071145,18,17,8,23.2287913333333,0.0456278366561524
"KCNJ16","Kcnj16",1.659893,1.24905,1.943812,173,46,68,1.617585,0.244338,0.185538,0.351763,7,5,6,0.154087,2.26810023854354
"KCNJ2","Kcnj2",0.732112,0.949964,0.857521,166,53,76,0.846532333333333,1.132423,1.214575,0.811152,94,63,60,37.4414246666667,0.0480349609658067
"KCNJ3","Kcnj3",9.290284,8.421221,10.367022,1406,355,597,9.359509,5.067774,1.835105,4.631479,224,100,215,0.00834966666666667,10.2737268057476
"KCNJ4","Kcnj4",2.608461,2.787075,2.535564,228,59,87,2.6437,0.745114,0.468061,0.909577,22,11,23,0.308765,2.78407506313204
"KCNJ5","Kcnj5",0,0,0.025876,0,0,1,0.00862533333333333,0.199172,0.060488,0.082905,19,5,7,13.141426,0.0713241601895971
"KCNJ6","Kcnj6",0.685553,0.524792,0.888973,74,13,36,0.699772666666667,0.261526,0.638393,0.370692,82,115,73,14.6311086666667,0.108742937107937
"KCNJ8","Kcnj8",0.526277,0.405089,0.512419,50,9,21,0.481261666666667,0.032125,0.119602,0.036167,1,3,1,0.06606,1.38947307531158
"KCNJ9","Kcnj9",0.333808,0.249776,0.334847,55,10,22,0.306143666666667,0.123861,0.174101,0.160068,8,9,9,0.060788,1.2312956657378
"KCNK1","Kcnk1",31.830044,27.819387,33.794658,2423,574,1022,31.1480296666667,0.381469,0.085373,0.143547,4,2,2,108.391981,0.293879216490893
"KCNK13","Kcnk13",4.658363,4.524975,3.794102,573,134,191,4.32581333333333,0.030631,0,0.035322,1,0,1,95.0264566666667,0.0554619374514739
"KCNK18","Kcnk18",3.054342,2.846977,2.815187,446,101,161,2.905502,0.331557,0.081739,0.299653,5,1,4,0.0122533333333333,3.85822587231128
"KCNK2","Kcnk2",5.163795,5.825071,5.342863,662,169,241,5.44390966666667,4.061745,1.555211,1.955062,107,38,64,0.625398666666667,3.96451024528136
"KCNK3","Kcnk3",5.972358,4.926217,6.207565,762,147,290,5.70204666666667,2.338289,1.863266,1.9672,168,145,158,46.5733436666667,0.140878192494227
"KCNK4","Kcnk4",11.937368,11.65926,14.067168,555,132,247,12.5545986666667,0.716701,0.444552,1.151115,16,3,11,1.92207,4.63869745306124
"KCNK7","Kcnk7",0.056101,0.115999,0.055835,2,1,1,0.0759783333333333,0,0.69076,0,0,2,0,17.76151,0.0573503056701371
"KCNK9","Kcnk9",0.236536,0.198354,0.309342,127,26,65,0.248077333333333,2.196234,2.140094,0.474915,65,55,27,243.303515666667,0.0051087162209988
"KCNMA1","Kcnma1",9.863893,8.300178,12.35671,3880,922,1706,10.1735936666667,3.328623,10.048885,5.706762,256,420,259,56.5486043333333,0.194159246711648
"KCNMB1","Kcnmb1",8.595545,7.434871,8.647431,1508,319,594,8.225949,0.100772,0.379351,0.153693,7,19,8,6.16340666666667,1.2879275782193
"KCNMB2","Kcnmb2",8.785386,5.825592,10.842936,215,42,75,8.484638,2.147008,2.701183,3.836386,67,39,74,0.215711666666667,7.80171668994978
"KCNMB4","Kcnmb4",16.596532,15.073036,16.161546,567,134,255,15.9437046666667,7.723091,11.506812,7.9603,250,230,225,4.26712866666667,3.21687692459383
"KCNN1","Kcnn1",40.096803,30.295451,38.230943,1769,364,672,36.2077323333333,0.238142,0.158573,0.204657,13,3,10,35.4525746666667,1.02071616816019
"KCNN2","Kcnn2",9.217974,10.298733,11.12612,399,90,182,10.2142756666667,2.282875,2.61484,2.172266,48,47,37,0,11.2142756666667
"KCNN3","Kcnn3",0.53075,0.472975,0.43124,137,32,52,0.478321666666667,0.426218,0.292112,0.967496,46,49,64,10.017424,0.134180337133859
"KCNN4","Kcnn4",4.982612,7.275641,4.215739,353,72,125,5.49133066666667,5.503305,5.826596,6.69064,101,85,99,11.175584,0.533143269897088
"KCNQ1","Kcnq1",0.307015,1.056219,0.525748,35,26,18,0.629660666666667,0.445511,0.131308,0.051811,6,3,2,0,1.62966066666667
"KCNQ2","Kcnq2",33.215177,29.173175,35.202788,9063,2077,3615,32.53038,326.072781,205.036078,186.114864,1654,723,1202,43.5109243333333,0.753306755638183
"KCNQ3","Kcnq3",7.395516,6.040694,7.996475,3422,694,1457,7.14422833333333,0.064732,0.128772,0.070258,10,11,6,7.202777,0.992862335930056
"KCNQ4","Kcnq4",16.944398,15.305,13.326995,2388,527,805,15.192131,0.330516,0.421193,0.167892,15,15,7,2.278531,4.93883724143526
"KCNQ5","Kcnq5",5.380513,5.275306,5.512043,1474,333,577,5.38928733333333,0.985104,1.285461,6.338146,96,72,90,53.576674,0.117069928690292
"KCNRG","Kcnrg",0.187662,0.121947,0.257339,13,2,7,0.188982666666667,1.376552,1.229435,0.606631,24,20,10,37.839103,0.0306130310647665
