"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"TMEM70","Tmem70",18.284516,13.143085,23.535629,944,181,372,18.3210766666667,29.518195,24.155717,33.294167,395,283,295,0,19.3210766666667
"TMEM71","Tmem71",0.202914,0.237231,0.172626,24,7,8,0.204257,1.416184,2.487227,2.593878,47,19,40,0,1.204257
"TMEM72","Tmem72",11.311583,9.849624,10.936933,4342,1012,1760,10.69938,3.058618,0.198599,0.454663,146,8,8,0,11.69938
"TMEM74","Tmem74",13.270769,13.309303,15.104738,1895,472,847,13.8949366666667,2.533523,4.096058,4.026805,292,363,326,6.34864333333333,2.02689612096201
"TMEM79","Tmem79",60.543977,61.007348,58.917358,4694,1017,1750,60.1562276666667,2.694521,2.118328,2.713686,77,42,48,0,61.1562276666667
"TMEM80","Tmem80",14.371775,11.625056,15.188892,569,106,250,13.7285743333333,14.176828,10.019288,13.545927,219,141,159,0,14.7285743333333
"TMEM81","Tmem81",1.530661,1.833322,1.483831,103,30,39,1.615938,2.892521,3.882389,3.354518,62,63,48,5.60016366666667,0.396344413883474
"TMEM82","Tmem82",0.079096,0,0.106409,9,0,5,0.061835,0.120157,0,0.187088,1,0,1,0,1.061835
"TMEM86A","Tmem86a",8.850679,8.780436,8.455875,524,149,222,8.69566333333333,2.945734,4.389393,4.069628,183,212,171,42.435204,0.223221314520207
"TMEM86B","Tmem86b",5.262778,4.956422,5.75636,168,34,72,5.32518666666667,3.685583,4.026264,3.953379,74,61,52,25.200736,0.241412556756675
"TMEM87A","Tmem87a",16.587049,15.317362,18.463996,1649,425,698,16.789469,33.509889,37.371968,50.054065,675,572,698,0,17.789469
"TMEM87B","Tmem87b",17.428343,17.261958,18.885132,2729,732,1143,17.8584776666667,13.729455,5.546498,8.364233,450,227,199,0,18.8584776666667
"TMEM88","Tmem88",0.544508,0.54334,0.79823,33,8,19,0.628692666666667,3.82316,1.893035,2.576197,48,14,15,0,1.62869266666667
"TMEM88B","Tmem88b",0.658376,0.626491,0.691111,92,21,39,0.658659333333333,0.416541,0.273817,0.923698,2,1,3,0,1.65865933333333
"TMEM89","Tmem89",0,0,0,0,0,0,0,0.302779,0,0.230423,2,0,1,0,1
"TMEM8B","Tmem8b",22.777157,29.360741,18.791054,2365,550,908,23.642984,14.633229,7.35628,11.511865,1275,625,593,0,24.642984
"TMEM9","Tmem9",41.429087,39.185035,35.986353,1632,348,598,38.866825,53.630655,51.581821,51.088853,1007,731,698,0,39.866825
"TMEM91","Tmem91",0.691484,1.695191,2.833655,18,9,9,1.74011,17.616309,7.903721,13.098823,135,63,65,0,2.74011
"TMEM92","Tmem92",0.019567,0,0,1,0,0,0.00652233333333333,1.329818,0.318854,1.120812,34,12,22,10.4094256666667,0.0882184925639114
"TMEM94","Tmem94",21.827598,20.090587,19.583218,2165,452,788,20.5004676666667,75.417016,65.416138,65.612921,1217,652,689,0,21.5004676666667
"TMEM95","Tmem95",0.116849,0.192467,0.179895,5,2,3,0.163070333333333,0,0,0,0,0,0,0,1.16307033333333
"TMEM97","Tmem97",6.375721,6.730427,5.983406,324,83,119,6.36318466666667,40.234595,21.988098,25.78918,1171,443,535,11.7312826666667,0.578353718117117
"TMEM98","Tmem98",1.769547,1.329847,1.288637,105,19,31,1.462677,25.604863,9.655561,16.646932,496,146,244,0.00591966666666667,2.44818456344592
"TMEM9B","Tmem9b",39.400659,35.797717,40.180064,2502,561,1015,38.45948,24.946487,28.598256,34.244655,658,561,661,0,39.45948
"TMF1","Tmf1",21.051979,22.364137,24.199977,2307,620,951,22.5386976666667,82.63659,62.133159,71.446738,973,464,385,0.040547,22.6214651204286
"TMIE","Tmie",0.438414,0.507893,1.560399,50,14,20,0.835568666666667,0.295534,0.233294,0.349536,9,5,7,7.36263966666667,0.219496324107233
"TMIGD1","Tmigd1",0.54898,0.679881,0.259619,13,6,5,0.49616,0,0,0,0,0,0,0,1.49616
"TMIGD3","Tmigd3",0,0,0.098212,0,0,1,0.0327373333333333,0.141591,0,0,2,0,0,0,1.03273733333333
"TMOD1","Tmod1",173.065328,152.605051,147.529784,9839,2146,3375,157.733387666667,49.92765,61.149203,66.886876,2792,2565,2470,0,158.733387666667
"TMOD2","Tmod2",61.181999,56.257955,66.165321,22578,5298,9458,61.2017583333333,32.315522,37.350009,41.767456,5403,4888,4336,0,62.2017583333333
"TMOD3","Tmod3",16.565077,15.782403,18.799139,1311,374,530,17.048873,13.494757,8.717081,10.858764,1108,556,599,7.36263966666667,2.15827462612583
"TMOD4","Tmod4",0.390122,1.175188,0.752231,8,6,9,0.772513666666667,2.655353,1.534139,2.877183,15,10,10,4.20012266666667,0.340859972021173
"TMPO","Tmpo",12.987324,12.397249,15.364003,1087,248,520,13.5828586666667,34.860736,10.29523,22.053397,1403,437,727,0,14.5828586666667
"TMPRSS11A","Tmprss11a",0.03539,0.072049,0.022299,4,2,1,0.043246,0,0,0.027303,0,0,1,0,1.043246
"TMPRSS11B","Tmprss11b",0.077847,0.025381,0.062331,13,1,4,0.0551863333333333,0.127418,0,0,2,0,0,0,1.05518633333333
"TMPRSS11D","Tmprss11d",0.079467,0.045591,0.057874,7,1,2,0.0609773333333333,0,0.265055,0,0,1,0,12.9628033333333,0.0759859827575217
"TMPRSS11E","Tmprss11e",0.007305,0,0,1,0,0,0.002435,0,0,0,0,0,0,0,1.002435
"TMPRSS11F","Tmprss11f",0.013756,0,0,2,0,0,0.00458533333333333,0.05591,0.072931,0.039893,2,2,1,0,1.00458533333333
"TMPRSS11GP","Tmprss11g",0.037165,0.093884,0.064118,3,2,2,0.0650556666666667,0,0,0,0,0,0,0,1.06505566666667
"TMPRSS12","Tmprss12",0,0,0,0,0,0,0,0.03435,0.045025,0.02455,2,2,1,0,1
"TMPRSS13","Tmprss13",0.022105,0.060583,0.018862,3,2,1,0.03385,0,0.196947,0.056531,0,4,2,65.9165646666667,0.0154498367504361
"TMPRSS15","Tmprss15",0,0,0,0,0,0,0,0.083141,0,0,6,0,0,0.763426666666667,0.567077735015916
"TMPRSS2","Tmprss2",0.098199,0,0,5,0,0,0.032733,0.030521,0.671551,0.636167,1,12,17,0,1.032733
"TMPRSS3","Tmprss3",0,0,0.026228,0,0,1,0.00874266666666667,0.053441,0.087217,0.609017,2,3,6,0,1.00874266666667
"TMPRSS4","Tmprss4",0.032803,0.14964,0.058696,1,2,2,0.0803796666666667,0.120227,0.081481,0,12,6,0,0,1.08037966666667
"TMPRSS5","Tmprss5",4.566894,6.271139,4.702146,208,62,100,5.18005966666667,12.784846,6.472964,3.344927,106,31,37,0,6.18005966666667
"TMPRSS6","Tmprss6",0.355902,0.929919,1.212283,17,8,8,0.832701333333333,0.068714,0.06812,0.078433,4,3,3,0,1.83270133333333
"TMPRSS7","Tmprss7",3.455112,3.483558,3.627188,109,24,38,3.52195266666667,0.048862,0.028102,0.298046,2,1,1,0,4.52195266666667
"TMPRSS9","Tmprss9",0.407701,0.424483,0.417039,58,15,26,0.416407666666667,0.256347,0.960435,0.447674,14,11,9,0,1.41640766666667
"TMSB10","Tmsb10",449.807882,346.062851,440.480004,6618,1224,2510,412.116912333333,2433.094507,2103.733157,2063.427002,10466,6868,5863,0,413.116912333333
"TMSB4X","Tmsb4x",1419.966078,1310.787547,1322.611465,29033,6528,10604,1351.12169666667,1752.366962,1736.94892,2009.958492,10474,7779,7855,0,1352.12169666667
"TMTC1","Tmtc1",35.948631,34.203497,35.651894,12609,2900,4942,35.2680073333333,5.77819,3.680299,2.925816,869,440,315,0,36.2680073333333
"TMTC2","Tmtc2",10.58452,14.35655,10.617477,1507,391,628,11.852849,9.682246,4.075525,6.872491,887,296,420,0,12.852849
"TMTC3","Tmtc3",6.991455,7.101701,6.117074,1259,271,481,6.73674333333333,4.389349,3.205949,3.187501,539,306,276,0,7.73674333333333
"TMTC4","Tmtc4",19.12236,18.395036,21.553832,1251,252,448,19.6904093333333,12.972344,7.31139,7.449319,491,306,255,0,20.6904093333333
"TMUB1","Tmub1",15.944976,13.366306,11.393818,474,96,161,13.5683666666667,20.173427,16.117991,15.624871,288,159,168,0.330101333333333,10.9528246469442
"TMUB2","Tmub2",43.346921,42.065254,35.820301,2812,603,971,40.4108253333333,23.214712,19.744921,24.080511,708,508,488,0,41.4108253333333
"TMX1","Tmx1",23.254621,24.409201,25.066849,1780,465,695,24.243557,9.912763,8.402717,10.092047,427,324,323,0,25.243557
"TMX2","Tmx2",141.804099,156.642667,144.054926,9958,2362,3811,147.500564,36.853574,45.753147,51.721945,877,817,862,0,148.500564
"TMX3","Tmx3",113.986159,80.952927,114.785801,6688,1623,2783,103.241629,39.29795,23.364178,17.719163,1073,680,741,0,104.241629
"TMX4","Tmx4",32.469714,32.128084,33.729122,7368,1803,3020,32.77564,21.079203,36.593206,29.416029,2218,2542,2286,0,33.77564
"TNC","Tnc",0.3013,0.135279,0.181441,92,9,22,0.206006666666667,163.314849,119.723497,131.555129,7682,3964,3988,0,1.20600666666667
"TNF","Tnf",0.018214,0,0.046819,1,0,1,0.0216776666666667,0.034712,0,0,1,0,0,0.113670333333333,0.917396859812793
"TNFAIP1","Tnfaip1",15.888177,14.327001,14.662303,2485,543,898,14.9591603333333,35.779815,39.906374,35.694456,1318,1109,1057,11.0439596666667,1.32507586998174
"TNFAIP2","Tnfaip2",0.896502,0.650553,0.783258,23,5,13,0.776771,18.568159,9.77796,13.14163,471,190,195,0,1.776771
"TNFAIP3","Tnfaip3",0.79273,0.716722,1.37608,147,31,63,0.961844,4.692262,1.222174,1.708157,184,52,60,0,1.961844
"TNFAIP6","Tnfaip6",0.319979,0.57694,0.574493,20,9,14,0.490470666666667,2.333027,1.475359,2.884055,49,24,36,0,1.49047066666667
"TNFAIP8","Tnfaip8",4.85254,3.019222,3.013683,316,44,76,3.62848166666667,5.122738,9.588893,8.252777,137,172,158,0,4.62848166666667
"TNFAIP8L1","Tnfaip8l1",0.92069,0.899852,0.887404,92,22,35,0.902648666666667,1.712906,0.761862,1.106947,119,41,51,16.5581416666667,0.108362758587303
"TNFAIP8L2","Tnfaip8l2",0.700291,0.517637,0.386477,28,5,6,0.534801666666667,0.054255,0.142994,0.082107,1,2,1,0.139964333333333,1.34635937440148
"TNFAIP8L3","Tnfaip8l3",0.856282,0.740886,0.968481,153,33,68,0.855216333333333,0.360598,0.124857,0.16534,11,3,4,0,1.85521633333333
"TNFRSF10D","Tnfrsf10b",0.346605,0.541635,0.480173,44,17,20,0.456137666666667,11.010426,3.059105,3.229694,719,152,143,0,1.45613766666667
"TNFRSF11A","Tnfrsf11a",5.684446,5.333453,5.086831,1070,244,369,5.36824333333333,0.410156,0.20337,0.29536,27,10,14,0,6.36824333333333
"TNFRSF11B","Tnfrsf11b",0.165064,0.258547,0.0943,18,7,4,0.172637,1.66318,0.223181,0.40816,39,4,9,0,1.172637
"TNFRSF12A","Tnfrsf12a",4.868553,4.885286,5.73677,160,40,64,5.16353633333333,14.645622,14.711568,18.700263,185,142,145,0,6.16353633333333
"TNFRSF13B","Tnfrsf13b",0.773948,1.150223,1.58676,48,9,19,1.17031033333333,0.086227,0,0,2,0,0,0,2.17031033333333
"TNFRSF13C","Tnfrsf13c",0.133006,0.396816,0.4978,10,2,8,0.342540666666667,0.795919,0.332757,0.361496,57,18,17,0,1.34254066666667
"TNFRSF14","Tnfrsf14",0.786849,1.284127,1.184932,25,13,13,1.08530266666667,0.661017,0.395329,0.9078,13,4,6,0,2.08530266666667
"TNFRSF17","Tnfrsf17",0.11691,0.160825,0.200278,3,1,2,0.159337666666667,0,0,0.28818,0,0,1,0,1.15933766666667
"TNFRSF18","Tnfrsf18",3.437113,3.470916,5.186848,56,13,33,4.03162566666667,0.111089,0,0,1,0,0,0,5.03162566666667
"TNFRSF19","Tnfrsf19",0.84471,1.127431,1.082451,141,38,71,1.01819733333333,31.651986,17.40382,22.792947,2280,973,1173,0,2.01819733333333
"TNFRSF1A","Tnfrsf1a",38.373368,68.563733,64.25739,595,166,272,57.0648303333333,63.634726,54.401053,61.903778,544,393,423,0,58.0648303333333
"TNFRSF1B","Tnfrsf1b",1.21985,1.439444,1.338022,176,37,60,1.33243866666667,0.654325,0.405721,0.112591,29,2,5,0,2.33243866666667
"TNFRSF21","Tnfrsf21",55.487117,44.999852,51.048137,8069,1580,3002,50.511702,13.118131,15.496141,15.154958,851,765,661,0,51.511702
"TNFRSF4","Tnfrsf4",0.679337,0.347762,0.335021,18,3,5,0.45404,0.067275,0,0,1,0,0,0,1.45404
"TNFRSF8","Tnfrsf8",0.029397,0.060542,0.094238,4,2,5,0.0613923333333333,0.162222,0,0,7,0,0,0,1.06139233333333
"TNFRSF9","Tnfrsf9",0.08982,0.052312,0.065651,7,1,2,0.069261,14.267043,8.140213,4.098468,657,202,142,0,1.069261
"TNFSF10","Tnfsf10",0.698243,0.550483,0.700577,118,28,57,0.649767666666667,0.485885,0.147334,0.558502,15,3,5,0,1.64976766666667
"TNFSF11","Tnfsf11",0.012251,0.049366,0,1,1,0,0.020539,0.080168,0,0,2,0,0,0,1.020539
"TNFSF12","Tnfsf12",19.870065,7.586338,12.025526,368,49,143,13.160643,6.22437,3.622421,4.204045,73,44,51,0.0560936666666667,13.4085104824982
"TNFSF13","Tnfsf13",1.26747,0.868367,1.535584,69,11,32,1.223807,1.127627,1.808422,1.128381,23,30,25,0,2.223807
"TNFSF13B","Tnfsf13b",1.12907,1.999759,1.179621,111,33,54,1.43615,0.76074,0.33267,0.615803,26,5,4,0,2.43615
"TNFSF14","Tnfsf14",0,0,0,0,0,0,0,0.048957,0.049244,0.038524,4,3,2,0,1
"TNFSF15","Tnfsf15",0.073782,0.060081,0,10,2,0,0.044621,0.111526,0.078995,0.029661,14,4,1,12.7053356666667,0.0762200230192586
"TNFSF18","Tnfsf18",0,0,0.032537,0,0,1,0.0108456666666667,0.057771,0.03769,0,2,1,0,0,1.01084566666667
"TNFSF4","Tnfsf4",0,0,0,0,0,0,0,1.123731,0.310924,0.299336,71,15,13,0,1
"TNFSF8","Tnfsf8",0.012841,0,0,2,0,0,0.00428033333333333,0,0,0,0,0,0,6.209303,0.139303388043662
"TNFSF9","Tnfsf9",0.126993,0.173938,0.107549,6,2,2,0.13616,1.052506,1.494467,1.476323,28,30,26,0,1.13616
"TNIK","Tnik",11.62294,12.019201,14.634529,2601,633,1135,12.75889,41.055895,38.365451,31.954622,2344,1660,1408,0,13.75889
"TNIP1","Tnip1",19.474926,25.428808,15.607942,1720,349,547,20.1705586666667,37.596824,18.506614,20.29139,973,358,313,0,21.1705586666667
"TNIP2","Tnip2",3.64563,4.356024,4.357954,124,37,56,4.11986933333333,11.737923,9.312825,6.531827,205,122,114,0,5.11986933333333
"TNK1","Tnk1",0.091019,0,0.072128,5,0,1,0.0543823333333333,5.968924,1.951728,5.701047,31,41,34,8.27907066666667,0.11363016526224
"TNK2","Tnk2",249.018418,255.96228,221.898583,6037,1412,2253,242.293093666667,58.628318,50.626357,51.03624,1289,824,864,0,243.293093666667
"TNKS","Tnks",23.088634,17.766234,23.367329,7564,1599,3009,21.407399,14.643047,21.283803,17.749425,2047,2418,2062,0,22.407399
"TNKS1BP1","Tnks1bp1",32.880812,34.034043,24.449262,3508,861,1238,30.4547056666667,44.734672,37.800111,41.628551,2497,1685,1443,0,31.4547056666667
"TNKS2","Tnks2",54.686147,42.567383,58.373133,4211,995,1637,51.8755543333333,13.056774,12.058759,12.4678,1487,1053,989,0,52.8755543333333
"TNMD","Tnmd",0.020559,0.083415,0,1,1,0,0.034658,0.87011,0.139908,0.386147,16,2,5,0.321119333333333,0.783167707787185
"TNN","Tnn",0.005871,0,0.030349,1,0,3,0.0120733333333333,0.63404,0.137068,0.189127,61,10,10,0,1.01207333333333
"TNNC1","Tnnc1",0.980369,1.278915,1.02188,20,6,8,1.09372133333333,49.600109,0.742018,0.495677,399,2,3,0,2.09372133333333
"TNNC2","Tnnc2",2.752117,1.886918,42.465838,31,2,180,15.7016243333333,115.184081,0.548245,0,1013,4,0,0,16.7016243333333
"TNNI1","Tnni1",1.481593,1.353288,1.792317,40,9,15,1.54239933333333,181.135615,1.647574,0.971795,2020,14,11,0.0612886666666667,2.39557757769956
"TNNI2","Tnni2",2.849948,0,26.575547,25,0,132,9.80849833333333,57.183567,0.150593,0.173485,493,1,1,0,10.8084983333333
"TNNI3","Tnni3",0.862554,0.689057,1.200081,11,3,6,0.917230666666667,2.262091,0.284614,0.540066,9,1,2,0,1.91723066666667
"TNNI3K","Tnni3k",0.026655,0.073004,0.022723,3,2,1,0.040794,0.785563,0.694767,0.349697,6,5,1,0,1.040794
"TNNT1","Tnnt1",0.480847,0.216963,5.070321,11,1,4,1.92271033333333,122.052461,3.118526,1.332786,765,14,8,0,2.92271033333333
"TNNT2","Tnnt2",0.040007,0.067245,0.17807,1,2,4,0.0951073333333333,194.314013,0,0.027311,2329,0,1,0.817317333333333,0.602595547429618
"TNNT3","Tnnt3",2.724869,0.722596,48.703096,46,3,380,17.3835203333333,422.399398,0,0,3071,0,0,0,18.3835203333333
"TNP1","Tnp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TNP2","Tnp2",0,0,0.175617,0,0,1,0.058539,0,0,0,0,0,0,0,1.058539
"TNPO1","Tnpo1",14.069694,9.865004,11.9165,4043,854,1580,11.9503993333333,100.171325,109.566919,101.35295,3721,2769,2559,0,12.9503993333333
"TNPO2","Tnpo2",75.283513,68.337451,69.25141,8874,2090,3212,70.957458,138.345575,143.65509,156.835104,3465,2863,2576,0.0106716666666667,71.1976603018125
"TNPO3","Tnpo3",26.252337,39.647791,29.981732,2781,626,1026,31.96062,15.716428,16.647736,18.727026,1201,954,956,0,32.96062
"TNR","Tnr",4.242013,2.971679,5.216481,1688,306,581,4.143391,7.403001,6.097673,2.812241,1845,900,473,0,5.143391
"TNRC18","Tnrc18",15.897002,12.176942,16.189575,2309,504,957,14.7545063333333,29.53299,20.67366,25.254646,1469,779,882,0,15.7545063333333
"TNRC6A","Tnrc6a",18.563136,20.475812,19.223976,3528,847,1532,19.4209746666667,95.983783,108.190997,80.291623,1819,1169,994,6.209303,2.83258654361825
"TNRC6B","Tnrc6b",16.166923,5.185443,33.199562,3280,783,1367,18.183976,4.421776,4.796051,4.07887,1426,1091,911,0,19.183976
"TNRC6C","Tnrc6c",6.765131,7.55038,8.440835,1930,489,867,7.58544866666667,10.084085,6.408723,4.159546,523,436,337,0,8.58544866666667
"TNS2","Tns2",28.916602,19.526532,38.606313,1258,274,547,29.0164823333333,79.695959,32.391631,54.438174,888,278,324,12.600368,2.20703456945675
"TNS3","Tns3",16.035122,14.420281,16.677544,3752,884,1598,15.7109823333333,9.281618,6.290743,8.747681,1212,656,703,0,16.7109823333333
"TNS4","Tns4",0.050977,0.380049,0.01253,6,1,1,0.147852,0.053461,0.035128,0.040692,2,1,1,0,1.147852
"TOB1","Tob1",8.291682,8.627536,9.317821,703,182,312,8.74567966666667,7.770632,4.743055,5.87575,190,101,127,0,9.74567966666667
"TOB2","Tob2",3.424512,2.892207,3.408744,593,117,223,3.241821,8.322102,6.028572,8.806105,655,369,441,5.60016366666667,0.64268421424499
"TOE1","Toe1",9.596304,5.681335,7.581375,412,95,172,7.61967133333333,4.68371,4.033357,5.759199,121,80,94,0,8.61967133333333
"TOGARAM1","Togaram1",19.088931,11.874232,16.298475,3280,689,1198,15.7538793333333,17.96024,11.189005,16.795269,611,325,316,1.096385,7.99179508216923
"TOGARAM2","Togaram2",1.61416,1.475438,2.867302,223,47,101,1.98563333333333,0.411814,0.440229,0.142436,35,26,19,0,2.98563333333333
"TOLLIP","Tollip",43.500321,41.321521,39.343016,6670,1587,2421,41.388286,24.401086,25.364267,29.437226,785,694,730,0,42.388286
"TOM1","Tom1",85.122772,102.636772,77.902758,2342,558,830,88.5541006666667,23.685337,26.269438,23.941688,587,490,466,0,89.5541006666667
"TOM1L1","Tom1l1",7.816877,8.024576,8.085302,664,161,235,7.975585,12.831147,4.296816,4.989069,161,62,48,0,8.975585
"TOM1L2","Tom1l2",88.152818,73.231482,82.264358,15431,3505,5669,81.2162193333333,30.218632,35.179272,30.319769,1975,1642,1463,0,82.2162193333333
"TOMM20","Tomm20",72.80432,67.796595,81.647737,7540,1865,3068,74.082884,158.639017,148.574165,153.14081,4714,3451,3579,7.36263966666667,8.97837130293668
"TOMM20L","Tomm20l",0.074227,0,0,1,0,0,0.0247423333333333,0.791428,0.372548,0.945902,4,2,3,0,1.02474233333333
"TOMM22","Tomm22",65.621436,57.052017,62.052058,2008,453,713,61.5751703333333,28.878309,23.952793,32.227439,505,340,365,0,62.5751703333333
"TOMM34","Tomm34",36.835457,34.325288,32.58789,2807,636,984,34.5828783333333,14.22867,15.215783,16.232762,492,399,373,0.261109,28.2155454709572
"TOMM40","Tomm40",35.77636,33.158714,27.834883,1609,341,611,32.2566523333333,30.450534,30.179044,38.033635,711,536,559,0.00746666666666667,33.0101763499206
"TOMM40L","Tomm40l",40.60619,44.905521,40.473305,1563,380,575,41.9950053333333,15.188366,14.617009,16.133833,580,537,521,0,42.9950053333333
"TOMM5","Tomm5",68.3005,54.347193,57.544268,1113,209,392,60.063987,51.029509,45.43585,55.506459,495,374,415,7.36263966666667,7.3019990617795
"TOMM6","Tomm6",86.291548,66.066736,88.214523,1716,328,672,80.1909356666667,82.595902,61.73833,79.276062,590,329,377,0,81.1909356666667
"TOMM7","Tomm7",29.188384,27.939542,30.352641,1120,265,458,29.160189,672.292997,345.643312,253.211819,790,390,366,0.00409133333333333,30.0372964079629
"TONSL","Tonsl",7.756217,5.323626,6.451478,365,79,122,6.51044033333333,4.000995,2.796832,3.908467,382,189,243,0,7.51044033333333
"TOP1","Top1",14.192817,14.075268,13.781476,1992,532,755,14.0165203333333,19.471869,18.563975,22.379667,1307,951,1038,0,15.0165203333333
"TOP1MT","Top1mt",6.246842,5.014662,6.349989,363,73,146,5.87049766666667,10.158189,8.929112,10.28596,208,129,122,0,6.87049766666667
"TOP2A","Top2a",0.232462,0.961794,0.441299,23,16,11,0.545185,28.915251,6.4215,23.235967,2130,339,728,0,1.545185
"TOP2B","Top2b",32.938231,33.392768,33.356783,3130,802,1254,33.2292606666667,68.955761,55.076368,60.559623,3059,1813,1824,4.73893466666667,5.96439281065173
"TOP3A","Top3a",1.816701,1.365976,1.587516,236,50,98,1.59006433333333,18.402486,14.675867,24.071332,608,445,467,85.6312383333333,0.0298975794778262
"TOP3B","Top3b",23.80491,21.031379,20.783938,936,180,330,21.873409,21.488319,13.811263,19.317788,473,287,319,0,22.873409
"TOPAZ1","Topaz1",0.004803,0.019277,0.226778,1,1,1,0.0836193333333333,0.010127,0.013238,0.028668,1,1,2,0,1.08361933333333
"TOPBP1","Topbp1",12.944618,12.116547,16.6386,1045,243,370,13.8999216666667,26.517374,31.149891,27.450626,879,684,678,0,14.8999216666667
"TOPORS","Topors",3.535995,4.041124,3.943055,549,154,243,3.840058,5.927617,5.129972,6.921768,395,266,321,0,4.840058
"TOR1A","Tor1a",26.044945,24.640836,24.72627,679,135,225,25.1373503333333,18.914687,18.3478,24.892232,537,421,471,0,26.1373503333333
"TOR1AIP1","Tor1aip1",13.312405,12.447596,17.439656,1127,251,496,14.3998856666667,16.740511,13.389878,16.809265,537,425,497,0,15.3998856666667
"TOR1AIP2","Tor1aip2",31.790703,27.08928,28.685546,2802,685,1058,29.1885096666667,13.128165,15.369202,16.760276,1096,935,1048,0,30.1885096666667
"TOR1B","Tor1b",12.446208,10.537151,11.011458,1171,262,461,11.3316056666667,15.417066,21.969455,23.80563,392,353,412,0,12.3316056666667
"TOR2A","Tor2a",5.352168,4.536394,18.422483,169,46,94,9.437015,5.100228,9.804559,14.686101,134,161,206,6.308896,1.42798789310999
"TOR3A","Tor3a",6.259034,5.704121,4.634933,233,45,91,5.532696,8.180505,6.722358,8.312655,205,157,163,0,6.532696
"TOR4A","Tor4a",0.33228,0.34374,0.501666,44,9,13,0.392562,0.656525,0.675248,0.619498,45,35,27,0,1.392562
"TOX","Tox",1.076331,1.419952,0.677358,117,34,43,1.05788033333333,3.88838,1.824026,2.670553,283,102,134,0,2.05788033333333
"TOX3","Tox3",6.554863,5.581624,6.364591,740,174,282,6.167026,1.764345,4.459988,3.332981,111,118,114,0,7.167026
"TOX4","Tox4",18.273575,16.845835,20.673214,2416,625,908,18.5975413333333,59.990399,57.325972,48.757789,1256,914,931,0,19.5975413333333
"TP53I11","Trp53i11",1.419257,0.975937,1.538443,133,27,60,1.31121233333333,213.269618,209.871904,121.376844,1849,1418,1241,0,2.31121233333333
"TP53INP1","Trp53inp1",6.159991,5.637387,7.247471,1196,300,595,6.348283,8.551469,6.186282,7.173296,885,491,522,0,7.348283
"TPBG","Tpbg",0.162418,0.220836,0.346584,21,7,4,0.243279333333333,7.594666,2.594821,4.009289,375,97,133,4.20012266666667,0.239086539497017
"TPBGL","Tpbgl",14.935511,15.613866,13.555886,1554,381,646,14.7017543333333,6.75846,9.51833,10.376665,285,299,271,0,15.7017543333333
"TPCN1","Tpcn1",12.844566,11.403214,12.324355,2606,561,974,12.1907116666667,10.455349,2.227057,1.924672,498,126,107,12.9628033333333,0.944703678177329
"TPCN2","Tpcn2",2.809364,2.503139,2.69924,212,54,104,2.670581,4.467396,5.099697,6.111989,242,183,193,0,3.670581
"TPD52","Tpd52",171.946693,144.188548,154.551474,13227,2885,4814,156.895571666667,93.931002,142.413517,150.692713,1432,1768,1831,0,157.895571666667
"TPD52L1","Tpd52l1",2.533877,1.991115,3.193882,82,17,45,2.572958,10.725099,4.414325,3.01655,146,57,41,0,3.572958
"TPD52L2","Tpd52l2",80.463155,74.94455,82.367541,3323,796,1311,79.2584153333333,42.167286,39.041347,45.805188,1716,1254,1241,0,80.2584153333333
"TPGS1","Tpgs1",29.405765,43.481276,39.09747,617,148,424,37.3281703333333,4.343919,5.094082,7.407849,71,56,56,6.209303,5.31648764566191
"TPGS2","Tpgs2",19.749123,16.389675,18.264328,3231,661,1204,18.1343753333333,134.470303,155.172248,150.296653,1920,1669,1556,0,19.1343753333333
"TPH1","Tph1",0.231288,0.021376,0.053347,4,1,4,0.102003666666667,0.293715,0.223139,0.28075,28,16,18,0,1.10200366666667
"TPH2","Tph2",0.434711,0.732605,0.675292,46,19,28,0.614202666666667,0.567888,0.269746,0.452781,19,9,12,0,1.61420266666667
"TPI1","Tpi1",664.698867,778.77464,641.257475,14769,3424,5466,694.910327333333,931.621169,444.910856,575.234991,8864,3193,3295,41.5849133333333,16.3417105463171
"TPK1","Tpk1",13.611412,8.786687,11.510237,387,93,185,11.3027786666667,4.270008,8.011513,7.243823,102,124,132,0,12.3027786666667
"TPM1","Tpm1",128.667477,120.246498,150.92176,11209,2369,4580,133.278578333333,238.4691,98.475907,111.434533,2944,1532,1581,0,134.278578333333
"TPM2","Tpm2",10.390246,9.347583,25.853323,184,52,226,15.1970506666667,291.117341,23.613667,27.910886,4817,309,282,0,16.1970506666667
"TPM3","Tpm3",76.975006,123.595498,109.904019,2410,654,1013,103.491507666667,145.340017,135.323895,131.922854,3072,2256,2464,15.6417103333333,6.27889234782378
"TPM4","Tpm4",37.19966,33.457855,32.047632,2983,659,1032,34.235049,120.499614,75.789018,98.917053,4759,2192,2622,0.0962073333333333,32.1426868153287
