"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"SNX25",4.506915,3.911142,4.678256,4.36543766666667,177,146,180,"Snx25",2.684094,3.268646,3.524716,126,110,85,3.159152,1.29003163785951
"SNX27",7.226765,8.341204,6.116151,7.22804,648,490,525,"Snx27",2.700279,2.80765,4.07571,409,382,312,3.19454633333333,1.96160427043401
"SNX29",1.96209,3.59132,2.069033,2.54081433333333,248,213,227,"Snx29",1.443821,0.728041,0.911648,45,38,30,1.02783666666667,1.74610430491608
"SNX3",41.682955,45.84107,40.110108,42.544711,623,562,556,"Snx3",20.238558,22.414656,22.694123,668,689,534,21.7824456666667,1.91132732793964
"SNX30",4.687972,4.197355,6.019779,4.96836866666667,449,335,394,"Snx30",0.391496,0.438174,0.46487,93,63,81,0.431513333333333,4.16927214556157
"SNX31",0.269204,0,0.151579,0.140261,2,0,2,"Snx31",0,0,0,0,0,0,0,1.140261
"SNX32",16.790868,10.822994,9.193449,12.2691036666667,273,169,171,"Snx32",1.751959,1.806243,1.556624,70,66,46,1.704942,4.90550395042358
"SNX33",4.403239,4.893973,3.652489,4.316567,328,308,274,"Snx33",0.77661,0.641038,0.678813,123,95,77,0.698820333333333,3.12956402491847
"SNX4",27.416134,30.593667,28.266697,28.7588326666667,707,517,617,"Snx4",3.920066,3.806821,4.568351,316,298,285,4.09841266666667,5.83688191056589
"SNX5",40.749765,46.403643,40.861604,42.6716706666667,798,706,719,"Snx5",26.634955,27.258552,32.689429,626,647,538,28.8609786666667,1.4624996439054
"SNX6",27.407046,35.534317,25.780416,29.5739263333333,623,643,587,"Snx6",39.5977,47.224291,30.786149,252,272,211,39.2027133333333,0.760494100978591
"SNX7",9.684398,16.115653,12.220335,12.673462,232,183,262,"Snx7",1.422025,1.929789,1.758746,57,67,48,1.70352,5.05765150618453
"SNX8",19.578443,25.281702,16.798762,20.552969,397,334,306,"Snx8",1.229276,1.351279,1.837701,100,102,93,1.472752,8.71618706607052
"SNX9",4.25011,4.328797,3.934725,4.17121066666667,274,210,224,"Snx9",2.888563,3.22799,4.059003,315,329,290,3.391852,1.17745558517606
"SOAT1",3.483014,6.085932,4.610015,4.72632033333333,226,260,226,"Soat1",0.438182,1.818816,1.407071,56,51,39,1.22135633333333,2.57784860871038
"SOAT2",0.038563,0,0,0.0128543333333333,1,0,0,"Soat2",0.038728,0,0,2,0,0,0.0129093333333333,0.999945700964351
"SOBP",4.000809,3.576127,4.055902,3.87761266666667,250,165,209,"Sobp",1.397588,1.232056,2.057513,210,190,205,1.56238566666667,1.90354353371474
"SOCS1",1.009989,0.813383,0.746334,0.856568666666667,16,9,9,"Socs1",0.011762,0.022677,0.035109,1,2,2,0.0231826666666667,1.81450363375976
"SOCS2",48.975304,68.279821,47.120424,54.7918496666667,794,846,721,"Socs2",7.842414,7.025335,8.644034,407,381,258,7.837261,6.31325131923417
"SOCS3",2.708138,4.066701,2.388917,3.05458533333333,109,130,83,"Socs3",1.469842,1.569607,0.555141,53,31,31,1.19819666666667,1.84450526871269
"SOCS4",6.916902,9.287111,8.965766,8.38992633333333,699,762,652,"Socs4",1.662315,1.224479,1.59663,231,216,200,1.49447466666667,3.76429011639592
"SOCS5",3.165286,3.594585,3.403002,3.38762433333333,221,203,211,"Socs5",2.682076,2.089481,3.002644,314,282,263,2.59140033333333,1.22170293648689
"SOCS6",2.235129,2.561126,2.584055,2.46010333333333,192,143,163,"Socs6",3.380725,2.644364,2.322558,283,215,201,2.782549,0.914754397982242
"SOCS7",7.492044,7.369162,5.890218,6.91714133333333,737,624,613,"Socs7",2.341853,2.185551,1.760448,354,352,230,2.09595066666667,2.55725694164808
"SOD1",85.190966,85.766343,96.64347,89.2002596666667,894,728,907,"Sod1",99.448337,103.504221,101.055418,1437,1379,1042,101.335992,0.881412862706863
"SOD2",24.394893,20.745297,24.455204,23.1984646666667,861,767,715,"Sod2",132.244495,159.337234,126.040559,5722,5541,4694,139.207429333333,0.172590459590672
"SOD3",0.536999,0.162153,10.39657,3.698574,9,2,14,"Sod3",2.108013,2.062118,2.198555,259,247,190,2.12289533333333,1.50455698910178
"SOGA1",9.732754,9.327284,8.49048,9.183506,2121,1659,1655,"Soga1",0.734832,1.264868,1.104753,192,169,137,1.03481766666667,5.00462826071394
"SOGA3",0.905592,1.767573,0.332829,1.001998,32,43,17,"Soga3",0,0,0,0,0,0,0,2.001998
"SOHLH1",0.269271,0.160743,0.359068,0.263027333333333,5,2,10,"Sohlh1",0,0,0,0,0,0,0,1.26302733333333
"SOHLH2",0.906643,0.78027,0.902119,0.863010666666667,27,19,24,"Sohlh2",0.027535,0,0,2,0,0,0.00917833333333333,1.84606684976392
"SON",99.532565,140.236496,95.211887,111.660316,3469,3327,2794,"Son",27.867103,22.425601,21.669136,3203,2661,2003,23.98728,4.50870666995367
"SORBS1",54.525034,60.84884,43.940598,53.104824,2604,2464,2072,"Sorbs1",233.107537,176.486472,179.519931,5774,4609,3451,196.371313333333,0.274127091147356
"SORBS2",64.132508,68.130588,67.071543,66.4448796666667,1634,1309,1481,"Sorbs2",86.263472,90.086441,92.019745,4708,3743,3365,89.4565526666667,0.745605240067038
"SORBS3",54.778379,89.121034,58.773123,67.557512,339,294,340,"Sorbs3",3.308169,3.067739,2.944883,334,295,208,3.10693033333333,16.6931275759811
"SORCS1",22.552551,28.389096,18.183641,23.0417626666667,1883,2130,1480,"Sorcs1",0.012828,0.022421,0.017948,3,4,3,0.0177323333333333,23.622873990771
"SORCS2",16.421262,14.047795,11.910631,14.1265626666667,729,497,554,"Sorcs2",0.88786,0.972336,1.383359,142,185,161,1.081185,7.26824509434129
"SORCS3",2.525758,2.117688,3.569677,2.73770766666667,214,124,170,"Sorcs3",0,0,0,0,0,0,0,3.73770766666667
"SORD",7.432652,8.55926,8.924392,8.30543466666667,331,218,300,"Sord",24.366364,25.722316,26.409885,1786,1755,1396,25.4995216666667,0.351154816442284
"SORL1",0.298627,0.902808,0.27447,0.491968333333333,27,50,28,"Sorl1",5.162592,0.74181,3.527627,169,150,130,3.14400966666667,0.360030128629848
"SORT1",31.921301,35.696104,29.713425,32.44361,2225,1791,1864,"Sort1",1.896469,1.860423,2.46444,424,395,399,2.07377733333333,10.8802969028769
"SOS1",8.459966,12.523871,8.792649,9.92549533333333,612,572,549,"Sos1",0.966481,0.827403,1.081439,275,213,223,0.958441,5.57866963229085
"SOS2",5.520122,6.806559,5.404782,5.91048766666667,444,413,377,"Sos2",5.120784,5.71086,9.700167,527,463,457,6.843937,0.880997344403285
"SOST",0,0,0,0,0,0,0,"Sost",0.016351,0.093267,0.095921,1,6,4,0.068513,0.935880050125735
"SOSTDC1",1.142612,4.035605,1.153768,2.11066166666667,27,79,24,"Sostdc1",0.018427,0.060056,0.025621,1,3,1,0.0347013333333333,3.00633773868401
"SOWAHA",0.045045,0,0,0.015015,2,0,0,"Sowaha",0.028147,0.049861,0.029595,3,6,2,0.0358676666666667,0.979869371988636
"SOWAHB",0.05097,0.130956,0.039682,0.0738693333333333,3,6,2,"Sowahb",0.00808,0,0,1,0,0,0.00269333333333333,1.07098481423366
"SOWAHC",2.491573,2.957857,2.788633,2.746021,165,154,159,"Sowahc",0.132179,0.092631,0.147185,20,13,16,0.123998333333333,3.33276383861779
"SOWAHD",0.143474,0.188922,0,0.110798666666667,3,3,0,"Sowahd",0,0,0,0,0,0,0,1.11079866666667
"SOX1",0.289724,0.249726,0.152236,0.230562,18,12,8,"Sox1",0,0,0,0,0,0,0,1.230562
"SOX10",179.338465,168.940507,166.738456,171.672476,4200,3615,3670,"Sox10",0.254942,0.129188,0.23877,12,7,13,0.207633333333333,142.984191669657
"SOX11",17.039335,19.373091,19.288806,18.5670773333333,2311,2063,2254,"Sox11",0,0,0,0,0,0,0,19.5670773333333
"SOX12",8.111866,8.139972,9.119768,8.457202,540,420,514,"Sox12",1.142235,0.984329,1.095946,151,134,101,1.07417,4.55951151544955
"SOX13",7.000543,13.349362,6.484809,8.94490466666667,201,322,159,"Sox13",2.182147,1.858619,3.286639,156,131,149,2.44246833333333,2.88888776996738
"SOX14",0,0,0,0,0,0,0,"Sox14",0,0,0,0,0,0,0,1
"SOX15",0.798255,0.922242,0.988313,0.902936666666667,13,11,15,"Sox15",0,0,0,0,0,0,0,1.90293666666667
"SOX17",0,0,0,0,0,0,0,"Sox17",3.039847,1.968591,0.966683,93,85,47,1.991707,0.334257332018142
"SOX18",0.10119,0.07064,0,0.0572766666666667,2,1,0,"Sox18",4.869816,5.509536,3.815833,217,282,107,4.73172833333333,0.184460359106343
"SOX2",9.516322,9.95984,7.697949,9.058037,342,285,239,"Sox2",0.030857,0,0,2,0,0,0.0102856666666667,9.95563664006583
"SOX21",0.051925,0.033716,0.124451,0.0700306666666667,2,1,4,"Sox21",0.009002,0,0,1,0,0,0.00300066666666667,1.06682946704588
"SOX3",0,0,0.043735,0.0145783333333333,0,0,1,"Sox3",0,0,0,0,0,0,0,1.01457833333333
"SOX30",0.02535,0.052868,0.029406,0.0358746666666667,1,1,1,"Sox30",0.035238,0.058465,0.083719,3,5,5,0.0591406666666667,0.978033135038405
"SOX4",32.106686,37.710203,31.823444,33.880111,2254,2076,1914,"Sox4",0.904698,0.650315,1.217586,136,100,124,0.924199666666667,18.1270746504304
"SOX5",6.154568,14.354386,4.934937,8.481297,370,551,313,"Sox5",0.073916,0.314144,0.241497,18,22,14,0.209852333333333,7.83673902903302
"SOX6",5.245889,11.00105,5.390811,7.21258333333333,713,653,610,"Sox6",1.173717,3.935618,5.397957,208,169,159,3.50243066666667,1.82403327032539
"SOX7",0.535481,0.391687,0.420515,0.449227666666667,26,15,18,"Sox7",2.219832,2.494562,2.544206,243,258,199,2.41953333333333,0.423808609361901
"SOX8",15.600882,11.339353,15.419808,14.1200143333333,764,415,610,"Sox8",0.010107,0.116471,0.068707,1,5,4,0.065095,14.1959302534829
"SOX9",0.451971,1.543751,0.243592,0.746438,26,70,12,"Sox9",0.195562,0.097814,0.139966,26,13,13,0.144447333333333,1.52600993434385
"SP1",5.73591,8.852888,5.385142,6.65798,617,680,510,"Sp1",15.037614,13.764253,6.012721,565,469,391,11.6048626666667,0.607541724373673
"SP110",0.668703,0.713058,0.487336,0.623032333333333,17,27,17,"Sp110",1.083382,1.61393,1.099101,52,65,49,1.265471,0.716421588858711
"SP140",0.723271,0.033364,0.057601,0.271412,4,1,2,"Sp100",5.066035,8.574098,6.186253,227,314,183,6.60879533333333,0.167097673718477
"SP2",7.13704,7.135274,5.348419,6.54024433333333,169,151,181,"Sp2",1.181049,1.003132,1.082248,121,96,77,1.08880966666667,3.60982834083016
"SP3",10.870289,12.8938,12.949592,12.2378936666667,591,635,531,"Sp3",5.529351,4.947802,6.729004,469,383,432,5.73538566666667,1.96542474652652
"SP4",1.570528,2.100768,1.604973,1.75875633333333,126,140,104,"Sp4",1.032456,1.779401,1.012982,132,101,117,1.27494633333333,1.21266875306509
"SP5",0.277242,0.161387,0.196026,0.211551666666667,7,3,4,"Sp5",0,0,0,0,0,0,0,1.21155166666667
"SP6",0.068527,0.065208,0.019987,0.0512406666666667,4,3,1,"Sp6",0,0.008351,0.023956,0,1,2,0.010769,1.04004047083623
"SP7",0,0,0,0,0,0,0,"Sp7",0,0,0.014601,0,0,1,0.004867,0.995156572959407
"SP8",0.01973,0,0,0.00657666666666667,1,0,0,"Sp8",0,0,0,0,0,0,0,1.00657666666667
"SP9",0,0,0,0,0,0,0,"Sp9",0,0,0,0,0,0,0,1
"SPA17",1.94933,2.410983,3.3579,2.57273766666667,42,38,27,"Spa17",1.869148,1.754267,1.151388,27,19,12,1.591601,1.37858322583865
"SPAAR",0.560827,0.696612,0.105206,0.454215,1,1,2,"Spaar",0.650334,0.5503,0.417283,71,52,35,0.539305666666667,0.94472139711476
"SPACA1",0,0,0,0,0,0,0,"Spaca1",0,0,0,0,0,0,0,1
"SPACA3",0.170013,0,0.096254,0.0887556666666667,2,0,1,"Spaca3",0,0,0,0,0,0,0,1.08875566666667
"SPACA4",0,0,0.095603,0.0318676666666667,0,0,1,"Spaca4",0,0,0,0,0,0,0,1.03186766666667
"SPACA5",0.150821,0,0,0.0502736666666667,1,0,0,"Spaca5",0,0,0,0,0,0,0,1.05027366666667
"SPACA5B",0,0,0,0,0,0,0,"Spaca5",0,0,0,0,0,0,0,1
"SPACA6",11.15813,19.555803,12.073792,14.262575,94,127,74,"Spaca6",7.56404,5.71152,7.068699,69,49,30,6.78141966666667,1.96141265396344
"SPACA7",0.27161,0,0.454188,0.241932666666667,2,0,3,"Spaca7",0,0,0,0,0,0,0,1.24193266666667
"SPACA9",2.323814,2.264319,3.171766,2.586633,64,46,75,"Spaca9",0.227189,0,0,2,0,0,0.0757296666666667,3.33413971106124
"SPAG1",2.90803,2.079733,1.220249,2.06933733333333,45,36,38,"Spag1",0.149359,0.195804,0.307185,16,10,10,0.217449333333333,2.52112120750816
"SPAG11A",0,0,0,0,0,0,0,"Spag11b",0,0,0,0,0,0,0,1
"SPAG11B",0,0,0,0,0,0,0,"Spag11b",0,0,0,0,0,0,0,1
"SPAG16",9.356799,7.309625,8.06988,8.24543466666667,102,96,92,"Spag16",0,0,0,0,0,0,0,9.24543466666667
"SPAG17",0.71437,1.20764,0.869262,0.930424,6,13,8,"Spag17",0,0,0.005475,0,0,1,0.001825,1.92690739400594
"SPAG4",1.106622,4.059765,2.571427,2.57927133333333,17,24,22,"Spag4",0.05315,0.105177,0.363095,5,4,4,0.173807333333333,3.04928349967712
"SPAG5",19.616479,30.508347,23.973023,24.699283,227,273,193,"Spag5",0.149883,0.518185,0.23264,5,11,10,0.300236,19.7650911065376
"SPAG6",0.465232,0.577132,0.294211,0.445525,16,16,9,"Spag6l",0,0,0,0,0,0,0,1.445525
"SPAG6",0.465232,0.577132,0.294211,0.445525,16,16,9,"Spag6",0.072418,0.013908,0.035306,1,1,2,0.040544,1.38920122551281
"SPAG7",37.41369,37.309274,40.399801,38.374255,417,322,370,"Spag7",30.686753,35.051912,36.515421,538,560,448,34.0846953333333,1.12226298749105
"SPAG8",1.369577,0.979483,1.454943,1.268001,14,12,18,"Spag8",0.09798,0,0.069021,2,0,2,0.055667,2.14840569990347
"SPAG9",73.697113,134.421188,74.585305,94.2345353333333,2215,2045,1973,"Spag9",14.260574,15.34376,15.503403,2597,2377,2006,15.0359123333333,5.93882863373931
"SPAM1",0,0,0,0,0,0,0,"Hyal5",0,0,0,0,0,0,0,1
"SPAM1",0,0,0,0,0,0,0,"Spam1",0,0,0,0,0,0,0,1
"SPARC",14555.325173,17888.305148,15382.792564,15942.1409616667,81629,78704,80875,"Sparc",46.05708,50.242719,54.084419,3093,3143,2513,50.1280726666667,311.827536813468
"SPARCL1",2.126325,5.277154,1.3501,2.91785966666667,37,84,26,"Sparcl1",40.269453,38.50232,42.893141,3417,3037,2528,40.5549713333333,0.0942813709397016
"SPART",36.735312,46.624585,29.835759,37.7318853333333,674,615,555,"Spg20",5.867016,4.526875,4.269538,344,313,291,4.88780966666667,6.57831817366832
"SPAST",7.693573,8.758914,8.576361,8.34294933333334,486,410,457,"Spast",3.652822,5.005208,5.605861,325,348,231,4.75463033333333,1.62355334611415
"SPATA1",0.313022,0.387342,0.567773,0.422712333333333,2,3,3,"Spata1",1.236776,0.764504,0.525782,30,19,6,0.842354,0.772225279904586
"SPATA13",15.216814,29.424282,10.533002,18.391366,1082,1125,893,"Spata13",1.329694,2.017545,1.414324,182,147,167,1.58718766666667,7.49515245833861
"SPATA16",0,0,0,0,0,0,0,"Spata16",0,0,0,0,0,0,0,1
"SPATA17",3.378834,5.101131,0.346374,2.942113,17,20,17,"Spata17",0.191626,0.100536,0.649071,3,4,8,0.313744333333333,3.00066984113855
"SPATA18",2.072295,4.341885,3.183313,3.19916433333333,137,137,114,"Spata18",0.032557,0.063074,0,2,3,0,0.031877,4.06944270812639
"SPATA19",0,0,0,0,0,0,0,"Spata19",0,0,0.080821,0,0,1,0.0269403333333333,0.973766408369717
"SPATA2",1.705833,2.01854,1.956471,1.89361466666667,108,102,108,"Spata2",1.059525,1.466928,1.780727,145,154,146,1.43572666666667,1.18798825265013
"SPATA20",27.889653,20.503977,23.762744,24.0521246666667,642,389,559,"Spata20",0.092417,0.024469,0,5,2,0,0.038962,24.1126476874676
"SPATA21",0.341778,0.167936,0.076721,0.195478333333333,5,2,1,"Spata21",0.011761,0,0,1,0,0,0.00392033333333333,1.19080996134819
"SPATA22",7.68236,2.714465,1.794755,4.06386,16,20,20,"Spata22",0,0,0,0,0,0,0,5.06386
"SPATA24",5.127459,3.362089,4.839033,4.44286033333333,30,19,29,"Spata24",1.840748,1.62084,3.485845,18,16,24,2.315811,1.64148690420936
"SPATA25",0.942183,1.595045,0.539568,1.02559866666667,8,11,4,"Spata25",0,0,0,0,0,0,0,2.02559866666667
"SPATA2L",4.242766,3.448231,3.039698,3.57689833333333,107,82,68,"Spata2l",0.618866,0.555454,0.660866,44,44,35,0.611728666666667,2.8397449446619
"SPATA3",0.04413,0,0,0.01471,1,0,0,"Spata3",0,0,0,0,0,0,0,1.01471
"SPATA31D1",0,0.016578,0.221427,0.079335,0,1,2,"Spata31d1d",0,0,0,0,0,0,0,1.079335
"SPATA31D1",0,0.016578,0.221427,0.079335,0,1,2,"Spata31d1a",0.020338,0.005848,0,2,1,0,0.00872866666666667,1.06999536710566
"SPATA31D1",0,0.016578,0.221427,0.079335,0,1,2,"Spata31d1b",0,0,0,0,0,0,0,1.079335
"SPATA31D1",0,0.016578,0.221427,0.079335,0,1,2,"Spata31d1c",0,0,0,0,0,0,0,1.079335
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1d",0,0,0,0,0,0,0,1
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1b",0,0,0,0,0,0,0,1
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1a",0.020338,0.005848,0,2,1,0,0.00872866666666667,0.991346863675927
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1c",0,0,0,0,0,0,0,1
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1a",0.020338,0.005848,0,2,1,0,0.00872866666666667,0.991346863675927
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1c",0,0,0,0,0,0,0,1
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1d",0,0,0,0,0,0,0,1
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1b",0,0,0,0,0,0,0,1
"SPATA32",0.072699,0.217482,0.081896,0.124025666666667,2,3,2,"Spata32",0,0,0,0,0,0,0,1.12402566666667
"SPATA4",0.393307,0.041026,0.036899,0.157077333333333,2,1,1,"Spata4",0,0,0,0,0,0,0,1.15707733333333
"SPATA45",0,0.2976,0.269204,0.188934666666667,0,1,1,"Spata45",0,0,0,0,0,0,0,1.18893466666667
"SPATA46",1.935658,0.20606,0.787032,0.97625,12,4,4,"Spata46",0,0,0,0,0,0,0,1.97625
"SPATA48",0,0,0,0,0,0,0,"Spata48",0.060107,0.113017,0,1,4,0,0.057708,0.945440518555215
"SPATA5",0.925704,1.542967,0.983022,1.15056433333333,117,140,111,"Spata5",4.197854,5.50735,8.287017,79,78,70,5.997407,0.307337322715877
"SPATA6",25.256814,28.475306,21.413303,25.0484743333333,331,323,313,"Spata6",17.775108,7.590548,9.637092,75,90,52,11.6675826666667,2.05630979633368
"SPATA7",5.714357,5.640256,3.981717,5.11211,118,66,108,"Spata7",0.892537,0.894106,0.675781,46,43,28,0.820808,3.35681192086151
"SPATA9",0.411126,0.503671,1.142602,0.685799666666667,5,3,10,"Spata9",0.073068,0,0.050672,2,0,1,0.0412466666666667,1.61902046905312
"SPATC1",0.038884,0,0,0.0129613333333333,1,0,0,"Spatc1",0,0,0,0,0,0,0,1.01296133333333
"SPATC1L",3.878356,2.991958,4.123777,3.664697,64,40,57,"Spatc1l",0,0,0,0,0,0,0,4.664697
"SPATS1",0.071328,0,0.027218,0.0328486666666667,5,0,2,"Spats1",0.169994,0.116247,0.017283,7,5,1,0.101174666666667,0.937951714593265
"SPATS2",44.057058,59.611134,35.414056,46.3607493333333,615,553,477,"Spats2",0.979355,1.304786,2.227785,53,61,66,1.50397533333333,18.9142235959193
"SPATS2L",28.75027,45.024669,22.396815,32.0572513333333,468,581,388,"Spats2l",2.816805,3.785885,4.177766,77,74,68,3.59348533333333,7.19655097044684
"SPC24",0.439938,1.547514,1.014089,1.00051366666667,9,25,11,"Spc24",2.014029,2.52023,1.772718,30,31,16,2.10232566666667,0.644843218157733
"SPC25",0.690233,1.876205,0.795515,1.120651,10,25,6,"Spc25",0.46007,0.133897,0.128389,10,4,2,0.240785333333333,1.70911997670293
"SPCS1",80.972407,54.646025,81.707605,72.4420123333333,885,492,776,"Spcs1",24.01991,25.375111,28.4904,380,365,312,25.961807,2.72392767789389
"SPCS2",233.011603,268.657232,237.826978,246.498604333333,658,573,613,"Spcs2",12.945933,11.764637,10.950705,305,272,226,11.8870916666667,19.2051558827276
"SPCS3",35.429131,38.605682,34.562192,36.1990016666667,2264,1889,2018,"Arxes1",0,0,0,0,0,0,0,37.1990016666667
"SPCS3",35.429131,38.605682,34.562192,36.1990016666667,2264,1889,2018,"Arxes2",0.086759,0.023495,0.152342,4,1,5,0.087532,34.2049720529296
"SPDEF",0.037288,0,0.043735,0.0270076666666667,1,0,1,"Spdef",0,0,0.047313,0,0,1,0.015771,1.01106220463733
"SPDL1",14.523608,26.520369,9.01403,16.6860023333333,261,285,216,"Spdl1",0.038959,0.036724,0.035798,3,2,2,0.0371603333333333,17.0523319923856
"SPDYA",0.90335,2.736156,1.76989,1.803132,15,15,13,"Spdya",0.016735,0,0.023824,1,0,1,0.0135196666666667,2.76574011555112
"SPDYE1",1.364883,0.925935,0.509261,0.933359666666667,40,21,13,"Spdye4b",0,0,0,0,0,0,0,1.93335966666667
"SPDYE1",1.364883,0.925935,0.509261,0.933359666666667,40,21,13,"Spdye4a",0,0,0,0,0,0,0,1.93335966666667
"SPDYE13",0,0,0,0,0,0,0,"Spdye4b",0,0,0,0,0,0,0,1
"SPDYE13",0,0,0,0,0,0,0,"Spdye4a",0,0,0,0,0,0,0,1
"SPDYE17",0.224444,0.668671,0.249322,0.380812333333333,6,17,6,"Spdye4a",0,0,0,0,0,0,0,1.38081233333333
"SPDYE17",0.224444,0.668671,0.249322,0.380812333333333,6,17,6,"Spdye4b",0,0,0,0,0,0,0,1.38081233333333
"SPDYE2",5.877446,6.333245,2.762351,4.991014,131,115,58,"Spdye4b",0,0,0,0,0,0,0,5.991014
"SPDYE2",5.877446,6.333245,2.762351,4.991014,131,115,58,"Spdye4a",0,0,0,0,0,0,0,5.991014
"SPDYE21",0.119652,0.58543,0.122184,0.275755333333333,2,8,2,"Spdye4b",0,0,0,0,0,0,0,1.27575533333333
"SPDYE21",0.119652,0.58543,0.122184,0.275755333333333,2,8,2,"Spdye4a",0,0,0,0,0,0,0,1.27575533333333
"SPDYE2B",0,0,0.553264,0.184421333333333,0,0,12,"Spdye4b",0,0,0,0,0,0,0,1.18442133333333
"SPDYE2B",0,0,0.553264,0.184421333333333,0,0,12,"Spdye4a",0,0,0,0,0,0,0,1.18442133333333
"SPDYE3",0.246448,0.203273,0.02956,0.159760333333333,8,6,1,"Spdye4a",0,0,0,0,0,0,0,1.15976033333333
"SPDYE3",0.246448,0.203273,0.02956,0.159760333333333,8,6,1,"Spdye4b",0,0,0,0,0,0,0,1.15976033333333
"SPDYE4",0,0,0,0,0,0,0,"Spdye4b",0,0,0,0,0,0,0,1
"SPDYE4",0,0,0,0,0,0,0,"Spdye4a",0,0,0,0,0,0,0,1
"SPDYE5",1.411376,1.67738,1.613401,1.56738566666667,40,43,41,"Spdye4a",0,0,0,0,0,0,0,2.56738566666667
"SPDYE5",1.411376,1.67738,1.613401,1.56738566666667,40,43,41,"Spdye4b",0,0,0,0,0,0,0,2.56738566666667
"SPDYE6",2.209214,1.967021,0.787201,1.65447866666667,97,70,30,"Spdye4a",0,0,0,0,0,0,0,2.65447866666667
"SPDYE6",2.209214,1.967021,0.787201,1.65447866666667,97,70,30,"Spdye4b",0,0,0,0,0,0,0,2.65447866666667
"SPDYE8",0.686372,0.474674,0.234335,0.465127,23,13,7,"Spdye4a",0,0,0,0,0,0,0,1.465127
"SPDYE8",0.686372,0.474674,0.234335,0.465127,23,13,7,"Spdye4b",0,0,0,0,0,0,0,1.465127
"SPECC1",5.83887,25.210055,29.202859,20.083928,336,351,279,"Specc1",0.617132,0.218527,0.422404,50,31,30,0.419354333333333,14.8545909254983
"SPECC1L",21.044065,22.670565,16.296279,20.0036363333333,1296,1050,1115,"Specc1l",3.522323,5.200794,3.626415,665,614,521,4.11651066666667,4.10507036957218
"SPEF1",0.228885,0.058346,0.108111,0.131780666666667,6,1,2,"Spef1",1.612192,1.326707,1.13525,72,71,39,1.35804966666667,0.479964727912856
"SPEF2",1.600154,1.936674,1.771191,1.76933966666667,103,90,88,"Spef2",0.007547,0,0,1,0,0,0.00251566666666667,2.7623904131839
"SPEG",10.089139,10.093858,10.16088,10.1146256666667,345,212,231,"Speg",15.645989,14.831936,12.302928,1885,1938,1329,14.2602843333333,0.728336735010158
"SPEM1",0.077731,0,0,0.0259103333333333,1,0,0,"Spem1",0,0,0,0,0,0,0,1.02591033333333
"SPEM2",0.058144,0,0,0.0193813333333333,1,0,0,"Spem2",0.019171,0,0,1,0,0,0.00639033333333333,1.01290851031624
"SPEM3",0,0,0,0,0,0,0,"Gm39566",0,0,0,0,0,0,0,1
"SPEN",12.638257,14.901215,15.456886,14.3321193333333,1103,1084,792,"Spen",2.047634,3.220855,1.593117,420,459,391,2.287202,4.66418532640627
"SPESP1",0,0,0,0,0,0,0,"Spesp1",0,0,0,0,0,0,0,1
"SPG11",31.921421,30.556829,41.124754,34.5343346666667,537,481,482,"Spg11",0.793294,0.748019,1.015074,201,184,192,0.852129,19.1856693927187
"SPG21",37.566686,33.507105,33.200129,34.7579733333333,672,539,581,"Spg21",2.14823,2.166595,2.33828,106,96,78,2.21770166666667,11.1128926910046
"SPG7",106.057449,90.56854,98.876008,98.5006656666667,2499,1846,2035,"Spg7",30.585782,27.414199,34.713014,984,855,772,30.9043316666667,3.11871963676406
"SPHK1",12.538416,17.382575,13.795634,14.5722083333333,320,305,310,"Sphk1",0.248251,0.134914,0.269846,10,9,6,0.217670333333333,12.7885256847023
"SPHK2",17.781872,15.8233,17.112875,16.9060156666667,380,262,326,"Sphk2",4.123258,2.895998,3.018413,142,121,105,3.34588966666667,4.12021865258276
"SPHKAP",2.035939,2.843235,1.843603,2.24092566666667,219,239,178,"Sphkap",0,0.005449,0.007188,0,1,1,0.00421233333333333,3.22733107241264
"SPI1",0,0,0,0,0,0,0,"Spi1",1.489524,1.088052,2.34514,27,24,27,1.64090533333333,0.378658025858809
"SPIB",0.423499,0.172441,0.168441,0.254793666666667,10,7,8,"Spib",0.064477,0.212712,0.172147,3,9,6,0.149778666666667,1.09133496997683
"SPIC",0,0,0,0,0,0,0,"Spic",0,0,0.039844,0,0,1,0.0132813333333333,0.98689274844367
"SPICE1",5.015294,6.704052,5.421253,5.713533,94,114,106,"Spice1",1.890628,2.063674,1.770678,68,55,43,1.90832666666667,2.30838340030579
