"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"LRIG1",21.198324,32.831357,16.890412,23.640031,962,1176,681,"Lrig1",49.634758,48.90736,54.642616,813,2961,1857,51.061578,0.473286288018392
"LRIG2",3.850332,3.949736,3.625179,3.80841566666667,656,497,590,"Lrig2",4.873751,8.125514,8.246243,227,1071,585,7.081836,0.594965756130991
"LRIG3",28.39389,78.863671,33.003816,46.7537923333333,469,834,398,"Lrig3",1.474658,1.17417,1.288722,21,114,71,1.31251666666667,20.6501397467406
"LRIT1",0,0,0,0,0,0,0,"Lrit1",0,0,0,0,0,0,0,1
"LRIT2",0.326794,0.322693,0.196867,0.282118,15,12,8,"Lrit2",0.05451,0,0,1,0,0,0.01817,1.2592376518656
"LRIT3",0.073004,0.29415,0.119258,0.162137333333333,4,13,6,"Lrit3",0.096912,0.032978,0,1,2,0,0.0432966666666667,1.11390879551678
"LRMDA",2.962374,8.416381,2.870295,4.74968333333333,13,8,6,"Lrmda",0.852052,2.001764,1.826359,4,25,16,1.56005833333333,2.24591887554646
"LRP1",213.99096,252.665379,171.059331,212.57189,13267,11032,7975,"Lrp1",112.993753,126.580577,120.643622,2432,12872,8287,120.072650666667,1.76399780482216
"LRP10",24.126327,25.469734,27.880413,25.8254913333333,1087,894,880,"Lrp10",12.846106,23.210954,25.855036,154,778,405,20.6373653333333,1.23977623523357
"LRP11",10.651217,12.149863,9.330549,10.710543,279,186,286,"Lrp11",47.594764,45.739755,53.462075,763,3022,1743,48.932198,0.234528890556751
"LRP12",22.611886,24.65687,19.086495,22.118417,853,832,716,"Lrp12",12.37712,11.790417,13.411799,318,1217,712,12.5264453333333,1.70912730065371
"LRP1B",4.15652,2.771454,4.382849,3.77027433333333,324,198,294,"Lrp1b",3.221348,6.321807,6.126791,161,979,611,5.22331533333333,0.766516571606581
"LRP2",22.675699,34.770348,24.460062,27.3020363333333,1230,1356,788,"Lrp2",0.018316,0.107174,0.2656,2,31,24,0.130363333333333,25.0379992863651
"LRP2BP",1.329062,1.397872,1.486523,1.40448566666667,70,61,69,"Lrp2bp",0,0.175687,0.168015,0,11,5,0.114567333333333,2.15732652012649
"LRP3",10.1697,12.659347,12.893778,11.9076083333333,397,270,322,"Lrp3",18.241736,21.511276,22.319306,320,1428,830,20.6907726666667,0.59507369938781
"LRP4",1.068878,3.846217,1.25046,2.055185,64,143,60,"Lrp4",3.627896,3.006555,2.909798,152,505,330,3.18141633333333,0.73065792938262
"LRP5",60.870591,89.573111,94.188911,81.5442043333333,1279,979,961,"Lrp5",2.179566,2.13505,2.278265,71,298,175,2.197627,25.814206701824
"LRP6",8.464186,9.722948,7.986923,8.72468566666667,1170,1129,966,"Lrp6",10.815734,10.408814,11.778207,422,1707,1125,11.0009183333333,0.81032845958594
"LRP8",9.507416,12.012355,12.697019,11.4055966666667,736,565,674,"Lrp8",11.76889,14.96532,14.090701,368,1681,1006,13.6083036666667,0.849215415406092
"LRPAP1",190.661,109.195794,170.07807,156.644954666667,3089,1511,2573,"Lrpap1",66.646554,75.726344,76.353906,791,3064,1849,72.9089346666667,2.13296207525726
"LRPPRC",37.258405,46.401857,43.452919,42.3710603333333,1777,1492,1702,"Lrpprc",27.155956,24.884876,23.172488,423,1690,997,25.0711066666667,1.66356805976271
"LRR1",4.356419,8.239291,9.40918,7.33496333333333,81,93,109,"Lrr1",0,0,0,0,0,0,0,8.33496333333333
"LRRC1",6.512251,3.98676,7.300398,5.93313633333333,166,105,161,"Lrrc1",9.885621,9.07397,12.860722,71,353,194,10.606771,0.597335497817036
"LRRC10",0.081303,0.071639,0.084907,0.079283,3,2,3,"Lrrc10",0,0.061339,0,0,2,0,0.0204463333333333,1.05765777654811
"LRRC10B",0.101257,0.044598,0.204423,0.116759333333333,3,1,5,"Lrrc10b",0.457113,0.322244,0.263983,6,15,7,0.34778,0.828591708834775
"LRRC14",8.81566,7.658149,8.340905,8.27157133333333,314,215,262,"Lrrc14",6.603919,12.206269,15.260663,106,438,263,11.3569503333333,0.750312260163653
"LRRC14B",0,0.034681,0.03182,0.022167,0,1,1,"Lrrc14b",0,0.083103,0.028292,0,6,1,0.0371316666666667,0.985571102351196
"LRRC15",1.215814,0.131962,2.060331,1.13603566666667,114,10,171,"Lrrc15",0,0,0,0,0,0,0,2.13603566666667
"LRRC17",7.84411,10.07522,9.247125,9.055485,189,200,168,"Lrrc17",0.146432,0.038425,0.067885,2,2,2,0.0842473333333333,9.27416161503126
"LRRC18",0,0.055482,0,0.018494,0,1,0,"Lrrc18",0.059669,0.236708,0.395417,1,11,9,0.230598,0.827641520626557
"LRRC19",0.060481,0.479198,0,0.179893,3,4,0,"Lrrc19",0,0.031397,0.10942,0,2,4,0.046939,1.12699307218472
"LRRC2",0.110864,0.067165,0.046317,0.074782,8,4,3,"Lrrc2",6.209592,2.648696,3.63071,72,132,108,4.16299933333333,0.208170083048626
"LRRC20",3.000071,2.583405,3.568146,3.05054066666667,138,95,148,"Lrrc20",5.789733,7.09804,7.960251,124,581,368,6.94934133333333,0.509544186973311
"LRRC23",5.893498,4.383336,6.191473,5.48943566666667,48,45,54,"Lrrc23",3.14803,2.685468,1.893911,20,53,36,2.575803,1.8148191236113
"LRRC24",3.293607,0.526821,2.005611,1.942013,73,8,35,"Lrrc24",7.679424,12.41968,9.65233,95,467,251,9.91714466666667,0.269485574280503
"LRRC25",0.036081,0.093908,0.122237,0.0840753333333333,1,2,3,"Lrrc25",1.377265,0.181238,0.058075,2,6,2,0.538859333333333,0.704466815030527
"LRRC26",0.131294,0.227308,0,0.119534,1,2,0,"Lrrc26",0.143252,0.341723,0.271198,1,9,4,0.252057666666667,0.894155301153594
"LRRC27",8.87493,13.375522,17.615747,13.288733,169,144,161,"Lrrc27",10.653621,10.123496,6.942036,27,157,70,9.23971766666667,1.39542255608415
"LRRC28",8.033497,11.150301,6.62709,8.60362933333333,188,175,164,"Lrrc28",9.020605,10.647478,10.69057,78,318,179,10.119551,0.863670604445569
"LRRC3",2.415872,2.281783,2.34622,2.34795833333333,225,171,191,"Lrrc3",0.72119,0.648911,0.590867,21,72,37,0.653656,2.02457967880462
"LRRC30",0,0,0,0,0,0,0,"Lrrc30",0,0,0,0,0,0,0,1
"LRRC31",0,0.052066,0,0.0173553333333333,0,1,0,"Lrrc31",0.307232,0,0,1,0,0,0.102410666666667,0.922846053739199
"LRRC32",4.633915,7.942666,2.890798,5.155793,120,267,62,"Lrrc32",0.658776,0.97492,0.971489,18,88,54,0.868395,3.29469571477123
"LRRC34",1.200988,1.787476,0.86297,1.28381133333333,39,27,24,"Lrrc34",0.340557,0.114758,0.202171,4,5,5,0.219162,1.87326321959947
"LRRC36",1.342777,1.083553,2.086567,1.504299,19,11,23,"Lrrc36",0.151884,0.178489,0.398964,2,9,9,0.243112333333333,2.01453958170045
"LRRC37A",1.585109,1.358298,1.175396,1.37293433333333,93,69,73,"Lrrc37a",0,0,0,0,0,0,0,2.37293433333333
"LRRC37A",1.585109,1.358298,1.175396,1.37293433333333,93,69,73,"Gm884",0,0,0,0,0,0,0,2.37293433333333
"LRRC37A2",7.712449,7.031461,7.867211,7.53704033333333,399,305,345,"Lrrc37a",0,0,0,0,0,0,0,8.53704033333333
"LRRC37A2",7.712449,7.031461,7.867211,7.53704033333333,399,305,345,"Gm884",0,0,0,0,0,0,0,8.53704033333333
"LRRC37A3",11.67754,14.594546,17.381809,14.5512983333333,306,281,237,"Lrrc37a",0,0,0,0,0,0,0,15.5512983333333
"LRRC37A3",11.67754,14.594546,17.381809,14.5512983333333,306,281,237,"Gm884",0,0,0,0,0,0,0,15.5512983333333
"LRRC37B",12.179005,12.222732,11.990476,12.1307376666667,120,106,112,"Lrrc37a",0,0,0,0,0,0,0,13.1307376666667
"LRRC37B",12.179005,12.222732,11.990476,12.1307376666667,120,106,112,"Gm884",0,0,0,0,0,0,0,13.1307376666667
"LRRC38",0.138475,0.354564,0.162304,0.218447666666667,4,8,4,"Lrrc38",1.51201,1.96564,2.396529,22,104,72,1.95805966666667,0.411907738169356
"LRRC39",0.84057,0.583743,1.302053,0.908788666666667,22,12,26,"Lrrc39",0.146631,0.181685,0.421604,3,14,18,0.249973333333333,1.52706351068823
"LRRC3B",0.0474,0.022913,0.101719,0.057344,2,2,2,"Lrrc3b",12.583733,10.538469,12.334296,111,351,229,11.8188326666667,0.082483641646205
"LRRC3C",0,0,0.109843,0.0366143333333333,0,0,1,"Lrrc3c",0,0,0,0,0,0,0,1.03661433333333
"LRRC4",1.548342,2.618536,3.127127,2.431335,79,67,80,"Lrrc4",15.340389,17.652884,18.649042,372,1625,971,17.214105,0.188388888721131
"LRRC40",10.259654,11.843317,10.855246,10.9860723333333,413,387,384,"Lrrc40",15.237463,10.959618,12.351252,143,547,363,12.8494443333333,0.865455107428738
"LRRC41",28.116761,28.206331,28.353451,28.2255143333333,1281,1019,1128,"Lrrc41",17.1333,18.587121,24.059227,173,843,506,19.9265493333333,1.3965758935125
"LRRC42",12.94867,14.026898,11.639226,12.871598,289,270,226,"Lrrc42",30.211592,27.808784,35.111879,89,317,189,31.044085,0.432891062422285
"LRRC43",0.927336,1.146991,1.028539,1.03428866666667,7,7,11,"Lrrc43",0,0.143481,0.072639,0,7,2,0.07204,1.89758653284081
"LRRC45",9.262658,7.222629,6.867683,7.78432333333333,200,105,137,"Lrrc45",9.177876,13.939765,9.526518,119,608,256,10.8813863333333,0.73933487952402
"LRRC46",2.532837,1.37312,1.09751,1.66782233333333,37,20,20,"Lrrc46",0.640032,0.7343,0.708558,5,22,12,0.694296666666667,1.5745898494754
"LRRC47",22.785846,24.824523,29.160284,25.5902176666667,507,393,480,"Lrrc47",21.655395,30.837432,35.51409,222,844,456,29.335639,0.87653395620467
"LRRC49",11.989495,12.968261,12.116134,12.3579633333333,166,117,157,"Lrrc49",55.500561,59.8296,54.835679,572,2400,1217,56.7219466666667,0.231419141327181
"LRRC4B",1.772505,4.787377,1.499655,2.68651233333333,58,99,55,"Lrrc4b",33.286973,40.83419,40.466776,596,2472,1344,38.1959796666667,0.0940533280373253
"LRRC4C",3.721471,4.425559,4.654356,4.26712866666667,168,171,170,"Lrrc4c",18.229232,17.749532,15.301816,262,967,615,17.0935266666667,0.29110569562816
"LRRC52",0.268055,0.199339,0.121273,0.196222333333333,5,3,2,"Lrrc52",0.312017,0.326985,0.144514,2,8,2,0.261172,0.948500548167366
"LRRC55",7.249057,6.877101,6.155409,6.76052233333333,614,470,462,"Lrrc55",3.69141,3.397299,3.617408,81,286,167,3.56870566666667,1.69862602223518
"LRRC56",0.889239,0.554228,0.596099,0.679855333333333,37,18,21,"Lrrc56",1.269257,3.03765,3.231421,19,76,53,2.512776,0.478213052393131
"LRRC57",10.872203,11.914852,13.898824,12.2286263333333,448,377,388,"Lrrc57",13.609652,13.143662,15.709393,105,411,247,14.1542356666667,0.872932599460037
"LRRC58",3.375815,3.703982,3.315789,3.46519533333333,402,354,347,"Lrrc58",13.263812,13.804956,13.972158,783,2995,1723,13.6803086666667,0.304162224018632
"LRRC59",46.124422,46.93372,45.826367,46.2948363333333,1982,1626,1744,"Lrrc59",26.101671,25.300825,26.033222,484,1771,1030,25.811906,1.76394905805404
"LRRC6",0.541657,1.224087,1.111004,0.958916,15,16,18,"Lrrc6",0.611439,0.925209,0.723498,8,45,20,0.753382,1.11722146115336
"LRRC61",0.515805,0.613714,0.380089,0.503202666666667,13,12,7,"Lrrc61",28.22014,16.787625,39.173979,107,488,282,28.0605813333333,0.051726517423189
"LRRC63",0.102036,0.038814,0.548939,0.229929666666667,3,1,5,"Lrrc63",0,0.016434,0,0,1,0,0.005478,1.22322881919512
"LRRC66",0.788139,0.659599,0.798377,0.748705,40,27,36,"Lrrc66",0,0,0.021833,0,0,1,0.00727766666666667,1.73607045789757
"LRRC69",0.411455,2.485621,1.467261,1.454779,11,12,13,"Lrrc69",0.145569,0,0.068647,1,0,1,0.0714053333333333,2.29117675974483
"LRRC7",5.968506,5.350871,6.673525,5.997634,184,182,182,"Lrrc7",1.902968,1.968077,1.385166,44,222,108,1.75207033333333,2.54267992908611
"LRRC71",1.344241,1.684504,0.921927,1.31689066666667,21,18,13,"Lrrc71",0.453465,1.44621,0.325113,2,21,13,0.741596,1.33032612997886
"LRRC73",0.275111,0.368618,0.531721,0.391816666666667,7,7,11,"Lrrc73",7.099569,6.564425,8.87853,49,176,130,7.51417466666667,0.163470532512762
"LRRC74A",0.056343,0,0,0.018781,1,0,0,"Lrrc74a",0,0,0,0,0,0,0,1.018781
"LRRC74B",0.231096,0.344343,0.155454,0.243631,15,19,9,"Lrrc74b",0.296076,0.606133,0.646474,4,30,16,0.516227666666667,0.820213894879023
"LRRC75A",0.816113,0.999974,0.641953,0.819346666666667,33,31,22,"Lrrc75a",2.937673,3.15787,2.433724,22,126,55,2.843089,0.473407372732369
"LRRC75B",8.316453,9.190358,13.050575,10.1857953333333,191,115,179,"Lrrc75b",7.578133,8.802766,9.153046,233,1019,599,8.511315,1.17605140123456
"LRRC8A",15.896292,17.290073,16.239837,16.4754006666667,1021,905,939,"Lrrc8a",15.720555,17.12827,15.15539,462,1899,954,16.001405,1.02787979385625
"LRRC8B",2.650906,3.204905,2.860666,2.90549233333333,312,296,299,"Lrrc8b",9.474716,9.20079,9.554133,443,1612,948,9.40987966666667,0.37517170787661
"LRRC8C",0.988215,1.281202,1.181092,1.15016966666667,106,111,114,"Lrrc8c",2.735651,3.080673,3.340424,132,558,308,3.05224933333333,0.530611393770768
"LRRC8D",11.925096,9.012508,13.158401,11.365335,504,351,526,"Lrrc8d",13.849676,13.008568,12.9902,255,1015,554,13.2828146666667,0.865749173995676
"LRRC8E",1.979235,0.960977,0.44898,1.12973066666667,22,20,12,"Lrrc8e",0,0.050372,0.08703,0,5,5,0.0458006666666667,2.03645946550681
"LRRC9",0.523418,0.504443,0.26932,0.432393666666667,5,5,3,"Lrrc9",0.256405,1.052524,0.834437,8,87,43,0.714455333333333,0.835480306087492
"LRRCC1",1.254593,3.605467,1.332288,2.064116,66,141,63,"Lrrcc1",7.164908,7.631719,7.043753,148,733,396,7.28012666666667,0.370056657748392
"LRRD1",0.268266,0.714722,0.547015,0.510001,9,5,17,"Lrrd1",0.051436,0.140326,0.098698,1,10,4,0.09682,1.37670811983735
"LRRFIP1",30.188464,24.075305,30.721313,28.3283606666667,812,598,736,"Lrrfip1",93.881711,109.421901,95.482375,209,764,406,99.595329,0.291547937247331
"LRRFIP2",28.217163,36.752198,25.496585,30.1553153333333,497,430,487,"Lrrfip2",16.554728,23.572828,21.600883,183,728,434,20.5761463333333,1.44397033891085
"LRRIQ3",0.825495,0.075411,0.374054,0.424986666666667,11,3,2,"Lrriq3",0.401926,0.491943,0.178738,7,22,4,0.357535666666667,1.04968635569305
"LRRIQ4",0,0,0,0,0,0,0,"Lrriq4",0,0,0,0,0,0,0,1
"LRRK1",4.415202,4.691238,3.811839,4.306093,400,405,279,"Lrrk1",2.267068,1.117957,1.883507,27,133,87,1.75617733333333,1.92516386221883
"LRRK2",2.245406,4.139677,0.8402,2.40842766666667,81,111,46,"Lrrk2",11.837311,14.835065,15.235181,240,910,565,13.9691856666667,0.22769626501838
"LRRN1",29.329425,21.800778,26.814388,25.9815303333333,2168,1245,1878,"Lrrn1",29.495534,31.163359,31.611703,734,2893,1665,30.7568653333333,0.849628263058205
"LRRN2",3.707686,4.45071,3.700932,3.95310933333333,202,192,175,"Lrrn2",17.571793,20.074859,22.703064,408,1728,1103,20.116572,0.234560293845674
"LRRN3",2.799168,3.835168,2.893696,3.17601066666667,148,165,137,"Lrrn3",10.618473,10.076007,12.764334,276,982,705,11.152938,0.343621490265701
"LRRN4",0.023467,0.090694,0,0.0380536666666667,1,3,0,"Lrrn4",0,0.043131,0.019032,0,4,1,0.020721,1.01698080735741
"LRRN4CL",0.370372,0.340293,0.15779,0.289485,12,8,4,"Lrrn4cl",0.256718,0.460493,0.627707,4,27,22,0.448306,0.890340162921372
"LRRTM1",0.592291,0.352624,0.146974,0.363963,9,10,5,"Lrrtm1",4.081022,4.585674,3.777225,64,303,140,4.14797366666667,0.264951432994251
"LRRTM2",2.178915,1.263686,2.053193,1.83193133333333,172,84,171,"Lrrtm2",9.383817,8.181972,8.980692,281,936,597,8.848827,0.28753996118861
"LRRTM3",0.908541,0.752341,0.364605,0.675162333333333,35,20,29,"Lrrtm3",22.253978,24.493884,33.651399,293,1033,708,26.7997536666667,0.0602581718320022
"LRRTM4",1.2918,2.040439,1.689157,1.67379866666667,49,44,56,"Lrrtm4",3.01797,4.083403,4.001379,63,288,150,3.70091733333333,0.568782319933017
"LRSAM1",12.314527,11.422934,11.625574,11.7876783333333,547,403,481,"Lrsam1",14.975346,25.321978,34.716997,218,860,515,25.0047736666667,0.49174349668441
"LRTM1",0.366186,0.513823,0.236431,0.372146666666667,7,8,4,"Lrtm1",0.020688,0.047274,0.023163,1,5,1,0.030375,1.33169638885519
"LRTM2",0,0,0,0,0,0,0,"Lrtm2",10.93067,13.816926,20.149834,185,912,562,14.96581,0.0626338406883209
"LRTOMT",25.369271,31.505797,33.23665,30.0372393333333,43,39,29,"Lrrc51",4.355677,2.908807,2.739274,15,46,24,3.334586,7.16036994844106
"LRWD1",25.68043,24.361565,21.211278,23.751091,301,179,260,"Lrwd1",3.32762,29.281288,12.644201,47,228,105,15.0843696666667,1.53882878303241
"LSAMP",63.7066,66.404601,60.606317,63.572506,4358,3084,3729,"Lsamp",109.234384,89.081274,92.895949,3003,10648,6357,97.0705356666667,0.658429216900338
"LSG1",22.610194,22.065319,14.604765,19.7600926666667,471,390,399,"Lsg1",11.465548,10.981407,10.735594,88,381,197,11.0608496666667,1.72127944883043
"LSM1",21.802045,22.383336,20.287645,21.4910086666667,229,192,179,"Lsm1",20.190223,17.432899,19.454233,69,262,158,19.025785,1.12310247346941
"LSM10",14.871341,16.2285,14.37117,15.1570036666667,149,128,130,"Lsm10",12.03435,8.840041,9.384833,18,71,40,10.086408,1.45737047262438
"LSM11",2.980387,3.187238,2.901819,3.023148,301,258,260,"Lsm11",7.340538,6.998192,7.905236,324,1159,742,7.41465533333333,0.478112036753654
"LSM12",12.763397,16.165651,16.456251,15.128433,331,306,364,"Lsm12",16.031229,13.424312,12.908741,176,545,353,14.1214273333333,1.0665946173247
"LSM14A",69.25827,66.231487,54.258478,63.2494116666667,1046,942,894,"Lsm14a",55.025649,46.969668,53.98399,489,1539,928,51.9931023333333,1.21241083910373
"LSM14B",21.970385,19.431103,20.460452,20.6206466666667,668,482,575,"Lsm14b",29.446904,28.738279,29.857602,385,1425,863,29.347595,0.712433610197667
"LSM2",21.595314,19.475017,28.470834,23.1803883333333,145,114,108,"Lsm2",19.213229,16.642622,14.765761,36,108,70,16.8738706666667,1.35283446905699
"LSM3",4.553995,5.27964,4.826801,4.886812,232,217,219,"Lsm3",18.71352,18.789647,17.463085,52,187,102,18.322084,0.304667550353264
"LSM4",40.497703,46.94705,50.851487,46.0987466666667,406,353,424,"Lsm4",61.311517,68.442294,74.240807,101,348,202,67.998206,0.682608279216226
"LSM5",31.383472,37.106225,31.635773,33.3751566666667,245,226,244,"Lsm5",41.680373,31.597323,21.685241,18,67,30,31.6543123333333,1.05269883854136
"LSM6",8.203458,13.699512,13.51208,11.8050166666667,40,51,52,"Lsm6",61.466524,46.215838,51.263841,260,922,512,52.9820676666667,0.237208710598791
"LSM7",62.626499,82.480234,65.714492,70.2737416666667,306,306,273,"Lsm7",12.870036,24.020794,23.124962,25,173,100,20.005264,3.39313715203326
"LSM8",45.272613,48.989631,23.936287,39.3995103333333,454,416,390,"Lsm8",9.576593,12.65575,15.384926,47,205,143,12.5390896666667,2.983916299247
"LSMEM1",2.717457,3.128851,6.343809,4.06337233333333,14,33,49,"Lsmem1",1.306651,0.688677,0.967009,9,23,16,0.987445666666667,2.54767836839816
"LSMEM2",0.115276,0.123886,0.284895,0.174685666666667,2,2,5,"Lsmem2",0,0.279465,0.282231,0,10,5,0.187232,0.989432281699505
"LSP1",0.148924,0.311404,0.169097,0.209808333333333,2,2,2,"Lsp1",6.151059,4.979191,2.711382,15,55,26,4.61387733333333,0.215503165013937
"LSR",4.078008,2.454716,3.949938,3.49422066666667,32,22,24,"Lsr",2.741173,3.509665,2.669237,32,168,75,2.97335833333333,1.13108868861983
"LSS",189.225877,147.103565,156.073298,164.134246666667,2428,2074,2083,"Lss",18.495299,20.281397,15.334124,206,1049,585,18.03694,8.67441125867217
"LST1",21.358422,10.783951,18.254028,16.7988003333333,27,19,16,"Lst1",0.829677,1.967777,2.320724,1,9,6,1.70605933333333,6.57738731523256
"LTA",0.05332,0.066054,0.120895,0.0800896666666667,1,1,2,"Lta",0,0,0.22626,0,0,4,0.07542,1.00434217948956
"LTA4H",23.661476,20.950531,22.948765,22.5202573333333,701,559,621,"Lta4h",28.858351,23.344158,27.652343,204,698,466,26.618284,0.851619069936906
"LTB",0.159861,0,0,0.053287,2,0,0,"Ltb",0.207506,0,0.206482,1,0,2,0.137996,0.925563007251344
"LTB4R2",2.478935,2.062542,3.44521,2.662229,96,53,84,"Ltb4r2",0,0.033162,0,0,3,0,0.011054,3.62218931926485
"LTBP1",13.512934,16.805642,12.88488,14.401152,781,664,502,"Ltbp1",1.890543,4.109074,8.655095,31,107,79,4.884904,2.61706087304058
"LTBP2",1.359846,5.493574,1.023712,2.62571066666667,126,264,70,"Ltbp2",7.089629,6.708842,10.06878,117,414,319,7.95575033333333,0.404847224600686
"LTBP3",32.143954,37.88974,22.945014,30.9929026666667,465,378,318,"Ltbp3",132.235804,177.52582,168.81029,349,1491,875,159.523971333333,0.199302960180522
"LTBP4",141.087973,200.220354,145.106336,162.138221,702,887,584,"Ltbp4",22.681471,19.20701,16.570049,204,985,485,19.4861766666667,7.96333174581299
"LTBR",11.577104,6.232064,13.367252,10.39214,194,100,184,"Ltbr",14.556587,30.796742,36.359216,50,218,134,27.237515,0.403439891931
"LTF",0,0,0,0,0,0,0,"Ltf",0.550906,0.20607,0.258949,1,2,1,0.338641666666667,0.747025903123191
"LTK",0.715696,0.885304,0.42478,0.67526,25,17,10,"Ltk",1.708967,2.454995,2.926758,26,140,91,2.36357333333333,0.498059603279052
"LTN1",4.441993,5.677165,3.989297,4.70281833333333,492,480,420,"Ltn1",8.48343,8.896667,8.725989,442,1660,947,8.70202866666667,0.587796483525817
"LTO1",18.433113,19.662025,20.035715,19.376951,289,255,264,"LTO1",16.701305,12.860771,17.254618,66,283,163,15.6055646666667,1.22711581382739
"LTV1",9.973786,10.620052,10.507785,10.3672076666667,261,224,245,"Ltv1",8.075494,7.835158,7.481099,87,311,190,7.79725033333333,1.29213188620944
"LUC7L",111.980066,97.009163,108.644985,105.878071333333,1533,1026,1259,"Luc7l",26.191623,20.252808,27.311431,511,1991,1075,24.5852873333333,4.17732542694915
"LUC7L2",45.403748,41.566105,45.859343,44.2763986666667,1294,1032,1135,"Luc7l2",42.251363,58.638339,55.976526,914,4179,2313,52.2887426666667,0.849642840137568
"LUC7L3",503.49507,441.919961,521.999264,489.138098333333,2838,2218,2560,"Luc7l3",97.595877,77.949981,68.061907,842,3138,1696,81.2025883333333,5.96256283738673
"LUM",85.742104,167.959567,56.250237,103.317302666667,1203,2010,787,"Lum",0.954514,1.927044,1.561803,15,113,52,1.48112033333333,42.0444350341197
"LURAP1",1.656054,0.855028,1.235255,1.248779,44,18,29,"Lurap1",13.838543,12.235861,12.94506,489,1826,1094,13.006488,0.160552666735587
"LURAP1L",0.930668,1.056175,0.693699,0.893514,31,19,19,"Lurap1l",2.021456,2.159278,2.275668,41,160,96,2.152134,0.600708599317161
"LUZP1",7.073934,7.71978,4.685396,6.49303666666667,601,688,496,"Luzp1",24.38271,26.164262,25.31919,1181,4358,2576,25.2887206666667,0.28502857790899
"LUZP2",1.443154,4.1473,1.366514,2.31898933333333,94,118,88,"Luzp2",56.201621,47.936982,55.932959,1847,5809,3849,53.3571873333333,0.0610588865273762
"LVRN",0,0.070838,0.128128,0.066322,0,3,5,"Lvrn",0,0.00774,0.035897,0,1,2,0.0145456666666667,1.05103400964044
"LXN",1.193901,0.920736,1.657567,1.25740133333333,16,9,19,"Lxn",40.533183,36.631651,42.879657,223,810,541,40.0148303333333,0.0550386607718992
"LY6D",0,0,0,0,0,0,0,"Ly6d",0.281723,0.220099,0.130191,1,3,1,0.210671,0.825988232971633
"LY6E",127.20107,54.762303,139.532387,107.165253333333,1610,522,1541,"Ly6e",75.216477,82.67938,86.748979,347,1626,925,81.5482786666667,1.31032718162554
"LY6G5B",11.709031,13.824102,10.525201,12.0194446666667,291,258,251,"Ly6g5b",0.174495,0.273851,0.241421,1,7,3,0.229922333333333,10.5855827752809
"LY6G5C",9.636501,8.266759,6.161646,8.02163533333333,57,42,42,"Ly6g5c",0,0,0.494437,0,0,2,0.164812333333333,7.74514063352694
"LY6G6C",0.878177,1.000323,0.303894,0.727464666666667,10,9,3,"Ly6g6c",0.801185,0,0,2,0,0,0.267061666666667,1.3633627408295
"LY6G6D",0,0,0,0,0,0,0,"Ly6g6d",2.661352,1.769951,2.443776,4,16,11,2.291693,0.303795037994126
"LY6G6F",0,0,0,0,0,0,0,"Ly6g6f",0.623811,0.772002,0.865389,4,19,12,0.753734,0.570211902147076
"LY6H",21.259711,9.924926,23.820156,18.334931,245,85,225,"Ly6h",24.435197,32.670163,25.545107,108,573,254,27.5501556666667,0.677226815354083
"LY6K",0.242278,0,0,0.0807593333333333,3,0,0,"Ly6k",0.385782,0.067023,0,1,1,0,0.150935,0.939027254652377
"LY6L",0,0,0,0,0,0,0,"Ly6l",0,0,0,0,0,0,0,1
"LY75",0.064931,0.069079,0.073069,0.0690263333333333,7,6,7,"Ly75",0.34009,0.497559,0.236524,16,89,24,0.358057666666667,0.787173004190053
"LY86",0,0,0,0,0,0,0,"Ly86",2.728845,4.246277,4.408919,17,102,60,3.79468033333333,0.208564477812598
"LY9",0.090992,0.141032,0.061386,0.0978033333333333,7,6,4,"Ly9",0.075361,0.098707,0.034885,1,5,1,0.069651,1.02631917637934
"LY96",0.669274,1.246974,1.137304,1.01785066666667,3,4,5,"Ly96",1.046127,1.221243,2.157909,3,10,7,1.475093,0.815262564544713
"LYAR",3.924037,5.385506,3.62608,4.31187433333333,67,71,60,"Lyar",8.100313,7.670101,8.091331,54,185,122,7.953915,0.5932460084034
"LYG1",1.354641,1.556759,0.871459,1.260953,17,16,10,"Lyg1",0,0,0,0,0,0,0,2.260953
"LYG2",0,0.119484,0.340364,0.153282666666667,0,1,2,"Lyg2",0,0.04797,0,0,3,0,0.01599,1.13513190746628
"LYL1",0,0.28512,0.053458,0.112859333333333,0,4,1,"Lyl1",0.730548,0.572991,0.397736,8,23,9,0.567091666666667,0.710143099478333
"LYN",3.305995,3.295205,0.694116,2.431772,59,87,47,"Lyn",4.263943,4.947516,5.465669,98,360,220,4.892376,0.582408861892045
"LYNX1",3.539432,2.864525,2.969249,3.124402,210,120,174,"Lynx1",96.538628,89.798238,93.628438,2323,9073,5272,93.321768,0.0437269369251009
"LYPD1",21.913565,53.548644,24.395447,33.2858853333333,816,1537,797,"Lypd1",22.954409,36.63731,35.965154,198,798,408,31.852291,1.04363757563615
