"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"TTC17",60.218968,73.8531,46.859829,60.3106323333333,1397,1183,1179,"Ttc17",14.223319,15.852762,15.948418,1263,266,500,15.3414996666667,3.75183634207052
"TTC19",23.880594,23.117276,26.941229,24.6463663333333,879,677,836,"Ttc19",18.371183,18.686651,20.453739,1923,462,854,19.1705243333333,1.27147742465726
"TTC21A",9.23029,9.004651,10.019013,9.41798466666667,154,118,115,"Ttc21a",0.328954,0.160929,0.286455,58,7,20,0.258779333333333,8.27625969921125
"TTC21B",9.742931,12.805345,9.95474,10.8343386666667,283,270,241,"Ttc21b",3.341561,3.822994,3.935179,579,169,225,3.69991133333333,2.51799189970534
"TTC22",0.037505,0.133848,0.105401,0.0922513333333333,2,5,3,"Ttc22",0.428096,0.442104,0.448424,41,11,19,0.439541333333333,0.758749546151737
"TTC23",8.419572,9.288203,6.7688,8.15885833333333,188,160,175,"Ttc23",6.060997,6.924664,6.350779,219,40,69,6.44548,1.23012328732779
"TTC23L",0.460283,0.856247,0.793689,0.703406333333333,6,6,7,"Ttc23l",0,0,0,0,0,0,0,1.70340633333333
"TTC24",0.033976,0,0,0.0113253333333333,1,0,0,"Ttc24",0,0,0,0,0,0,0,1.01132533333333
"TTC26",1.569448,1.16139,1.273253,1.334697,79,55,68,"Ttc26",1.775343,2.742877,1.287121,308,72,88,1.93511366666667,0.795436656002306
"TTC27",14.143204,17.474163,7.379646,12.9990043333333,162,132,115,"Ttc27",23.50936,22.793629,21.862056,825,198,300,22.7216816666667,0.590135409877138
"TTC28",8.674354,10.815172,7.045279,8.844935,913,894,737,"Ttc28",4.872779,2.900856,4.410502,827,173,330,4.061379,1.94510922813723
"TTC29",0.082496,0.476882,0,0.186459333333333,2,3,0,"Ttc29",1.041435,1.599096,1.146801,76,21,28,1.262444,0.524414895278439
"TTC3",94.525479,182.576764,85.699928,120.934057,5125,5708,4340,"Ttc3",255.383304,277.753419,288.531223,21209,4905,8379,273.889315333333,0.443575105318814
"TTC30A",1.01163,1.107049,0.928574,1.015751,89,78,72,"Ttc30a2",0.164869,0,0.145018,16,0,6,0.103295666666667,1.82702702539392
"TTC30A",1.01163,1.107049,0.928574,1.015751,89,78,72,"Ttc30a1",0.854307,0.79053,0.900279,129,30,53,0.848372,1.09055482337971
"TTC30A",1.01163,1.107049,0.928574,1.015751,89,78,72,"Ttc30b",3.292289,2.617655,2.969272,364,71,129,2.95973866666667,0.509061624942252
"TTC30B",0.912793,0.878238,0.765939,0.852323333333333,52,41,39,"Ttc30b",3.292289,2.617655,2.969272,364,71,129,2.95973866666667,0.467789288451359
"TTC30B",0.912793,0.878238,0.765939,0.852323333333333,52,41,39,"Ttc30a2",0.164869,0,0.145018,16,0,6,0.103295666666667,1.67890021623095
"TTC30B",0.912793,0.878238,0.765939,0.852323333333333,52,41,39,"Ttc30a1",0.854307,0.79053,0.900279,129,30,53,0.848372,1.00213773706447
"TTC32",5.33717,4.725213,5.248104,5.10349566666667,38,28,34,"Ttc32",1.496351,2.158617,1.496461,45,17,19,1.717143,2.24629166248028
"TTC33",5.816175,6.055169,4.316488,5.395944,212,174,175,"Ttc33",53.572204,67.886665,58.694958,1923,423,716,60.0512756666667,0.104763478406596
"TTC34",0.24386,0.197625,0.223932,0.221805666666667,33,21,26,"Ttc34",0.163135,0.184195,0.15129,21,6,8,0.166206666666667,1.04767508331857
"TTC36",0.942879,0.166043,0.541951,0.550291,8,1,4,"Ttc36",0.101567,0,0,1,0,0,0.0338556666666667,1.49952362789519
"TTC37",32.984857,29.738612,20.306828,27.6767656666667,1196,1246,1149,"Ttc37",10.465894,14.875324,11.933671,1436,352,643,12.424963,2.13607781761981
"TTC38",32.407707,7.198941,23.544917,21.0505216666667,130,140,109,"Ttc38",9.812438,7.863941,4.9734,709,188,287,7.54992633333333,2.57903060295373
"TTC39A",4.29855,2.566755,3.615058,3.49345433333333,45,27,41,"Ttc39a",10.062934,6.995844,9.932737,701,109,261,8.99717166666667,0.449472559155481
"TTC39B",0.849213,0.515476,0.49219,0.618959666666667,64,60,48,"Ttc39b",11.362226,11.91051,13.847051,3212,778,1363,12.3732623333333,0.121059441317572
"TTC39C",9.559123,7.422675,6.861155,7.947651,198,140,203,"Ttc39c",30.272214,34.236723,36.94247,2462,581,1041,33.8171356666667,0.256989865153276
"TTC4",8.486733,6.345947,7.760995,7.531225,219,153,191,"Ttc4",23.989324,28.954129,25.233987,1051,236,440,26.0591466666667,0.315280637083406
"TTC5",5.448316,7.025289,7.897951,6.79051866666667,192,179,198,"Ttc5",18.406303,13.612451,17.603372,845,206,334,16.5407086666667,0.444139334089238
"TTC6",1.513573,0.850244,0.730947,1.031588,7,4,3,"Ttc6",0.016957,0.017245,0,4,1,0,0.0114006666666667,2.0086876219843
"TTC7A",4.344519,4.014571,6.273346,4.87747866666667,202,158,178,"Ttc7",19.542948,17.519635,16.889956,276,64,115,17.9841796666667,0.30959876960007
"TTC7B",18.70102,22.924749,16.69998,19.4419163333333,242,220,233,"Ttc7b",35.123097,34.311672,34.438267,2954,616,1155,34.6243453333333,0.573818722619614
"TTC8",13.619019,14.583991,21.546609,16.5832063333333,251,206,253,"Ttc8",11.905359,13.390363,11.162931,421,119,167,12.1528843333333,1.33683273476163
"TTC9",2.083619,1.905882,2.147512,2.045671,160,117,145,"Ttc9",116.263167,106.317119,114.669912,16215,3656,6401,112.416732666667,0.0268538065626636
"TTC9B",5.431281,3.594801,4.430965,4.48568233333333,107,45,84,"Ttc9b",11.82326,7.359735,12.279867,924,138,401,10.4876206666667,0.477529898706614
"TTC9C",18.129614,17.643454,19.880051,18.5510396666667,130,134,169,"Ttc9c",18.769623,16.755725,18.840596,1914,438,741,18.1219813333333,1.02243796423885
"TTF1",5.836804,5.547115,4.404263,5.26272733333333,158,121,151,"Ttf1",7.182385,10.808557,18.050012,331,77,143,12.0136513333333,0.481242902004905
"TTF2",7.086182,12.305012,6.510026,8.63374,239,276,198,"Ttf2",3.131821,2.848691,3.508023,606,134,217,3.162845,2.31422020276998
"TTI1",6.249586,5.908536,7.149151,6.43575766666667,245,205,218,"Tti1",4.977214,5.133406,5.19873,767,163,296,5.10311666666667,1.21835417423338
"TTI2",1.939839,3.21468,3.805221,2.98658,50,56,70,"Tti2",3.918043,3.548901,3.827313,587,139,233,3.76475233333333,0.836681472846053
"TTK",1.64723,5.124823,1.241796,2.671283,33,99,31,"Ttk",0.275352,0.264259,0.165681,17,5,7,0.235097333333333,2.97246451831597
"TTL",15.154675,15.98311,14.916244,15.351343,823,669,763,"Ttl",84.624199,77.087191,81.921389,16149,3564,6120,81.2109263333333,0.198895009815382
"TTLL1",6.702212,7.182434,9.048286,7.64431066666667,151,117,163,"Ttll1",33.320118,33.947131,31.164381,2377,570,906,32.8105433333333,0.255669084682953
"TTLL10",0,0,0,0,0,0,0,"Ttll10",0,0,0,0,0,0,0,1
"TTLL11",4.058226,3.7816,3.07159,3.63713866666667,77,46,51,"Ttll11",10.059302,7.51524,9.156018,523,114,204,8.91018666666667,0.467916379644379
"TTLL12",6.639363,5.713131,7.258887,6.537127,213,170,196,"Ttll12",6.020599,4.977282,4.701737,899,179,292,5.233206,1.2091894604478
"TTLL13P",0.256632,0.137513,0.445103,0.279749333333333,7,6,10,"Ttll13",0.573623,0.23827,0.870937,39,4,22,0.560943333333333,0.819856368905128
"TTLL2",0,0,0.040584,0.013528,0,0,1,"Ttll2",0,0,0,0,0,0,0,1.013528
"TTLL3",31.166837,34.962579,30.214204,32.11454,734,669,616,"Ttll3",4.305904,3.82798,4.24609,253,73,117,4.126658,6.45928400139038
"TTLL4",43.957607,42.106568,52.533499,46.1992246666667,588,476,545,"Ttll4",5.563195,5.075998,5.832498,548,126,258,5.49056366666667,7.27197622435566
"TTLL6",0.242278,0,0,0.0807593333333333,1,0,0,"Ttll6",0.525099,0.439303,0.580269,74,15,32,0.514890333333333,0.713424140053262
"TTLL7",9.142443,22.813848,60.713026,30.8897723333333,925,917,790,"Ttll7",217.596899,191.149017,215.93961,59192,14197,24021,208.228508666667,0.15241599979159
"TTLL8",0,0,0,0,0,0,0,"Ttll8",0.03835,0.039475,0.226778,4,1,1,0.101534333333333,0.907824631279461
"TTLL9",1.314327,0.958209,1.009252,1.09392933333333,32,20,31,"Ttll9",2.953539,4.008553,3.815304,96,25,42,3.59246533333333,0.455948860002282
"TTN",0.435684,0.176117,0.462455,0.358085333333333,92,115,91,"Ttn",0.092001,0.009027,2.805676,42,8,345,0.968901333333333,0.689768100788528
"TTPA",0.217263,0.104161,0.09973,0.140384666666667,8,3,3,"Ttpa",0.025173,0,0.068864,3,0,3,0.0313456666666667,1.10572498001802
"TTPAL",5.599461,4.897724,4.889513,5.12889933333333,441,337,333,"Ttpal",16.385633,14.789424,16.928506,2237,556,808,16.034521,0.359792877846893
"TTYH2",43.525327,63.290589,31.970962,46.2622926666667,1178,1490,963,"Ttyh2",3.22512,2.841444,2.853978,474,101,164,2.973514,11.8943314825786
"TTYH3",99.919255,137.55862,96.030554,111.169476333333,5775,6121,4786,"Ttyh3",19.918526,15.653251,18.049056,2788,524,965,17.873611,5.94319106891274
"TUB",6.241133,7.081763,5.498987,6.273961,631,576,490,"Tub",2.514542,2.302695,2.029393,566,113,178,2.28221,2.21617781921327
"TUBA1A",1229.098103,1043.992666,1295.874414,1189.655061,26692,18445,24920,"Tuba1a",1867.032633,1683.438261,1856.426195,131981,28830,51068,1802.29902966667,0.660264904162949
"TUBA1B",250.584645,314.854113,266.813662,277.417473333333,5137,4894,4979,"Tuba1b",756.302857,724.216687,748.784427,50867,11541,19784,743.101323666667,0.374166077223719
"TUBA1C",43.263499,68.613028,51.543069,54.4731986666667,741,910,791,"Tuba1c",8.952057,10.280595,7.485146,479,101,187,8.90593266666667,5.59999755028956
"TUBA3C",0,0,0,0,0,0,0,"Tuba3b",0,0,0,0,0,0,0,1
"TUBA3D",0.891581,1.275163,0.609622,0.925455333333333,7,9,3,"Tuba3b",0,0,0,0,0,0,0,1.92545533333333
"TUBA4A",0.510756,1.102784,1.002056,0.871865333333333,7,8,8,"Tuba4a",362.906661,442.105941,370.849161,9542,2215,3717,391.953921,0.00476357464144844
"TUBA8",0.46274,0.178573,0.212261,0.284524666666667,11,3,4,"Tuba8",0.864055,1.082114,1.094636,79,24,39,1.01360166666667,0.637923919080321
"TUBAL3",0,0,0,0,0,0,0,"Tubal3",0.032343,0.067491,0.041675,4,2,2,0.0471696666666667,0.954955086870673
"TUBB",322.461868,338.071903,351.689513,337.407761333333,12159,10299,11747,"Tubb5",458.731332,445.628891,440.142029,42687,9783,15989,448.167417333333,0.753411196525407
"TUBB1",0.31726,0.147448,0.290136,0.251614666666667,16,6,13,"Tubb1",0.113662,0.078182,0.146284,6,1,3,0.112709333333333,1.12483523699511
"TUBB2A",173.536231,128.606321,181.798703,161.313751666667,3872,2307,3581,"Tubb2a",491.680928,436.971868,464.072834,30593,6584,11255,464.241876666667,0.348880356234484
"TUBB2B",140.156918,116.682472,154.880188,137.239859333333,3901,2624,3778,"Tubb2b",314.988469,398.410275,311.933635,15263,3843,5697,341.777459666667,0.40329331884239
"TUBB3",286.529087,256.057553,295.226833,279.271157666667,5192,3822,4901,"Tubb3",1270.162343,1269.672646,1253.114132,78739,16962,29368,1264.31637366667,0.221502830042806
"TUBB4A",37.05511,25.246359,33.454651,31.9187066666667,982,504,941,"Tubb4a",216.780474,189.718478,205.142089,19640,4163,7268,203.880347,0.160672837334987
"TUBB4B",44.540201,57.31419,49.703006,50.5191323333333,993,1028,966,"Tubb4b",510.393189,475.400648,497.29387,31357,7078,11903,494.362569,0.10400287699843
"TUBB6",16.079512,37.360753,16.022615,23.1542933333333,386,581,317,"Tubb6",6.976784,5.938108,6.548727,481,99,176,6.487873,3.22578832912008
"TUBD1",4.694077,4.074409,4.225063,4.331183,67,61,51,"Tubd1",1.450791,1.386791,1.93792,104,22,53,1.591834,2.05691529627283
"TUBE1",6.307813,7.082323,8.208941,7.19969233333333,188,150,165,"Tube1",1.562727,2.117005,0.995099,158,40,47,1.558277,3.20516204200457
"TUBG1",19.901108,18.203572,17.751478,18.6187193333333,395,325,352,"Tubg1",22.965577,21.858374,21.081718,1581,356,560,21.9685563333333,0.854155526739027
"TUBG2",24.424826,18.554621,24.121056,22.3668343333333,485,283,413,"Tubg2",21.084423,19.939546,17.769568,1445,331,479,19.5978456666667,1.13443098426297
"TUBGCP2",24.5672,18.030909,30.170462,24.2561903333333,831,564,694,"Tubgcp2",11.259959,11.225256,11.170004,1311,297,532,11.2184063333333,2.06706092794044
"TUBGCP3",8.033215,5.466032,10.545195,8.014814,261,162,224,"Tubgcp3",19.607991,17.552795,19.84979,1450,343,624,19.0035253333333,0.450661263441297
"TUBGCP4",6.796824,7.922029,3.954415,6.22442266666667,251,231,301,"Tubgcp4",20.400614,17.506806,19.44337,3111,622,1187,19.11693,0.359121529312209
"TUBGCP5",17.038668,10.501702,11.062636,12.8676686666667,376,260,301,"Tubgcp5",18.996615,18.019929,19.093437,1229,293,482,18.703327,0.703823707877693
"TUBGCP6",17.890915,20.564065,17.253723,18.5695676666667,1143,817,801,"Tubgcp6",10.993686,10.311024,10.198159,1492,387,571,10.5009563333333,1.70156003548574
"TUFM",247.365768,221.660771,243.238311,237.421616666667,1311,927,1144,"Tufm",100.833902,79.156045,91.513654,1845,362,604,90.5012003333333,2.60566654642902
"TUFT1",3.645382,3.330806,3.67681,3.55099933333333,148,107,150,"Tuft1",2.380714,3.11384,3.657709,178,50,56,3.05075433333333,1.12349428250524
"TUG1",43.494844,67.6208,45.517076,52.2109066666667,3046,3073,2688,"Tug1",25.877669,28.871164,24.999504,3412,814,1365,26.582779,1.92913508340355
"TULP1",0,0,0.080872,0.0269573333333333,0,0,2,"Tulp1",0.091015,0.094193,0.048233,6,1,1,0.0778136666666667,0.952815282542653
"TULP2",0,0.04853,0,0.0161766666666667,0,1,0,"Tulp2",0.118524,0.201058,0.088388,8,3,2,0.13599,0.8945295879952
"TULP3",13.613014,25.030084,10.974877,16.539325,317,366,296,"Tulp3",12.296581,9.246742,12.728787,1227,302,473,11.4240366666667,1.41172514783842
"TULP4",7.464596,7.497959,4.250901,6.40448533333333,665,541,524,"Tulp4",30.910861,28.181353,33.960542,8649,1918,3551,31.0175853333333,0.231263077969361
"TUSC1",2.067183,1.731208,2.618928,2.13910633333333,52,33,54,"Tusc1",0.891565,1.143508,1.819602,30,9,30,1.28489166666667,1.37385346497099
"TUSC2",12.631099,10.244845,15.314464,12.730136,265,194,301,"Tusc2",65.891643,57.0495,69.231542,3872,767,1402,64.0575616666667,0.211045966806267
"TUT1",11.345308,12.625274,9.55617,11.175584,234,176,169,"Tut1",5.340455,5.439323,6.625695,535,124,233,5.80182433333333,1.7900468173416
"TUT4",35.503612,40.822341,39.566021,38.630658,662,682,576,"Tut4",7.259114,3.891339,11.173365,534,133,279,7.44127266666667,4.69486765384272
"TUT7",6.042151,5.990488,6.536789,6.18980933333333,279,298,281,"Tut7",18.570984,18.983374,18.905335,2447,603,1001,18.8198976666667,0.362757137007081
"TVP23A",21.198927,19.51161,22.157041,20.9558593333333,626,488,602,"Tvp23a",38.067821,33.560278,35.801519,4306,999,1608,35.8098726666667,0.596466592866417
"TVP23B",16.790781,22.061862,20.123062,19.6585683333333,352,343,350,"Tvp23b",10.841755,8.482423,7.907318,552,119,204,9.07716533333333,2.05003764947656
"TVP23C",18.480515,15.813171,12.077379,15.4570216666667,208,158,161,"Tvp23b",10.841755,8.482423,7.907318,552,119,204,9.07716533333333,1.63310029381278
"TWF1",37.460334,42.006308,40.005128,39.8239233333333,759,732,723,"Twf1",255.549144,158.220779,235.711828,2354,548,909,216.493917,0.187701448833318
"TWF2",13.327881,19.6242,18.512779,17.1549533333333,298,302,312,"Twf2",14.465873,12.424256,13.871508,580,121,225,13.5872123333333,1.24458004164698
"TWIST1",0.871253,3.122723,0.582887,1.525621,13,41,9,"Twist1",0.435447,0.191969,0.595511,19,2,12,0.407642333333333,1.79422069100413
"TWIST2",0.11365,0.230252,0.065917,0.136606333333333,2,3,1,"Twist2",0.089379,0.090909,0,3,1,0,0.060096,1.07217302332367
"TWNK",7.154521,8.974819,16.844348,10.9912293333333,202,152,167,"Twnk",3.395753,3.166992,3.262534,455,113,182,3.275093,2.80490490694199
"TWSG1",10.510968,14.401452,9.53697,11.48313,514,576,401,"Twsg1",13.485227,14.956132,20.799197,1271,304,500,16.4135186666667,0.716864307493205
"TXK",0.384459,0.428638,0.139478,0.317525,7,7,1,"Txk",0.218733,0.211538,0.136049,25,6,7,0.188773333333333,1.10830632136208
"TXLNA",14.00479,15.054321,13.206816,14.0886423333333,1094,950,907,"Txlna",19.517912,23.705494,20.698074,2853,695,1022,21.30716,0.676403555330815
"TXLNB",0.01554,0.019204,0.076947,0.0372303333333333,1,1,5,"Txlnb",0.130793,0.150915,0.423296,24,4,24,0.235001333333333,0.839861711350379
"TXLNG",3.477722,3.961908,3.346945,3.595525,223,201,180,"Txlng",6.165939,7.24157,6.630834,773,178,278,6.67944766666667,0.598418688357926
"TXN",74.212213,78.746463,87.1879,80.0488586666667,553,463,560,"Txn1",389.339322,343.946457,352.291392,13843,3013,4940,361.859057,0.2233618180479
"TXN2",28.099374,23.950174,30.000422,27.34999,397,260,339,"Txn2",175.491328,127.552082,181.35483,2445,569,841,161.46608,0.174497901346546
"TXNDC11",26.083126,32.629851,28.261757,28.991578,401,304,398,"Txndc11",8.691805,8.018907,8.466087,802,181,319,8.39226633333333,3.19322056419539
"TXNDC12",91.424841,66.270632,98.72943,85.4749676666667,1267,750,1255,"Txndc12",11.301077,11.518433,10.294208,553,139,191,11.037906,7.18355565051485
"TXNDC15",133.537252,111.85566,136.07954,127.157484,1450,901,1258,"Txndc15",23.233529,22.975029,24.830605,1347,326,583,23.679721,5.19282547805139
"TXNDC16",6.519418,5.910378,10.102688,7.510828,395,238,346,"Txndc16",18.250214,14.581656,16.046978,2464,566,1004,16.2929493333333,0.492155955351977
"TXNDC17",80.234839,82.332083,85.887308,82.8180766666667,340,295,327,"Txndc17",70.382438,67.783565,67.796537,2222,531,836,68.65418,1.20334596813381
"TXNDC2",0.023734,0.051332,0,0.025022,1,1,0,"Txndc2",0.043523,0,0.074207,3,0,2,0.0392433333333333,0.98631568480914
"TXNDC5",186.255422,136.345514,191.073729,171.224888333333,7386,3882,6721,"Txndc5",26.279431,24.217341,24.539184,2867,635,1057,25.0119853333333,6.62098206370407
"TXNDC8",0,0,0.306716,0.102238666666667,0,0,1,"Txndc8",0,0,0,0,0,0,0,1.10223866666667
"TXNDC9",21.152204,27.491576,20.539633,23.0611376666667,304,323,289,"Txndc9",51.349253,58.091347,44.264204,1520,358,576,51.2349346666667,0.460633057554509
"TXNIP",57.323821,49.162489,60.925512,55.8039406666667,1562,1244,1554,"Txnip",33.125997,32.844565,30.499416,1912,489,796,32.1566593333333,1.71319854921452
"TXNL1",27.699462,30.265126,29.622896,29.195828,624,539,572,"Txnl1",80.242907,74.38789,80.274611,4756,1171,1991,78.3018026666667,0.380771016352852
"TXNL4A",72.759937,71.837544,82.816048,75.8045096666667,728,567,659,"Txnl4a",83.536041,81.754424,81.764353,5233,1214,2016,82.351606,0.921452067362285
"TXNL4B",6.899778,5.936659,5.950449,6.26229533333333,152,108,127,"Txnl4b",13.833704,12.044044,12.90743,758,160,284,12.9283926666667,0.521402254167734
"TXNRD1",52.187926,54.411841,49.142039,51.9139353333333,1388,1205,1222,"Txnrd1",56.181385,57.494966,50.518094,5165,1172,2035,54.7314816666667,0.949444259347253
"TXNRD2",3.331862,5.700307,2.734211,3.92212666666667,57,55,47,"Txnrd2",38.922537,13.992802,26.328424,466,83,172,26.4145876666667,0.179544070715733
"TXNRD3",3.281559,2.784001,3.717198,3.26091933333333,109,89,111,"Txnrd3",5.132377,5.340288,5.514041,569,144,240,5.328902,0.673247797695925
"TYK2",109.457619,105.945223,93.653971,103.018937666667,911,706,586,"Tyk2",3.995682,3.451108,4.045145,696,153,268,3.830645,21.5331363962093
"TYMP",2.983754,1.206244,0.879059,1.68968566666667,15,10,12,"Tymp",0.385831,0.18039,0.36091,30,3,12,0.309043666666667,2.05469514513267
"TYMS",16.671428,36.009048,19.813228,24.164568,210,324,213,"Tyms",1.599146,1.945528,0.775554,84,24,37,1.440076,10.3130263155738
"TYR",0.537815,0.083869,0,0.207228,4,2,0,"Tyr",0.036962,0.673685,0.033921,9,2,3,0.248189333333333,0.967183397390567
"TYRO3",32.021202,18.01463,25.93726,25.324364,793,447,583,"Tyro3",11.496146,9.541636,10.302076,1584,375,607,10.4466193333333,2.29975010380066
"TYROBP",0,0,0,0,0,0,0,"Tyrobp",3.203623,4.314715,3.589035,46,15,20,3.70245766666667,0.21265475861452
"TYRP1",0,0.300936,0,0.100312,0,1,0,"Tyrp1",7.877535,4.62647,8.584659,557,93,181,7.02955466666667,0.137032755324247
"TYSND1",1.390219,1.51343,1.746049,1.54989933333333,66,58,74,"Tysnd1",14.117888,9.669147,15.891726,441,74,180,13.2262536666667,0.179238989622965
"TYW1",6.713041,5.440765,7.162958,6.43892133333333,276,209,250,"Tyw1",4.107425,3.843069,3.477817,352,70,122,3.809437,1.5467343336306
"TYW1B",2.544315,3.374389,2.976222,2.96497533333333,116,122,119,"Tyw1",4.107425,3.843069,3.477817,352,70,122,3.809437,0.824415692176305
"TYW3",7.938137,8.096737,6.682685,7.57251966666667,188,161,156,"Tyw3",3.152375,4.136799,3.579247,348,93,160,3.622807,1.85439705068082
"TYW5",2.637587,3.280111,2.204783,2.70749366666667,175,172,142,"Tyw5",23.021619,23.51129,19.108246,336,88,129,21.880385,0.162038080507241
"U2AF1",11.72409,16.644026,15.064699,14.477605,272,367,292,"U2af1",75.521909,83.352704,72.238603,1291,335,491,77.0377386666667,0.198334873158122
"U2AF1L4",24.092506,37.212613,24.300701,28.5352733333333,127,80,115,"U2af1l4",69.854818,59.25629,65.394918,484,121,186,64.835342,0.448623375167298
"U2AF1L5",39.996302,66.174656,43.606858,49.9259386666667,504,464,395,"U2af1",75.521909,83.352704,72.238603,1291,335,491,77.0377386666667,0.652580911963552
"U2AF2",92.845532,92.887852,87.144968,90.9594506666667,1646,1313,1410,"U2af2",48.753996,45.906266,42.758849,3193,729,1133,45.8063703333333,1.96467809855312
"U2SURP",17.880992,26.095983,20.624526,21.5338336666667,985,989,922,"U2surp",82.162779,97.751695,83.412041,2258,631,909,87.775505,0.253829405607624
"UACA",11.977932,30.551702,8.10699,16.8788746666667,431,1031,318,"Uaca",21.4966,23.207008,21.782321,3476,937,1389,22.1619763333333,0.77190626608734
"UAP1",18.191275,26.290222,20.135357,21.5389513333333,497,587,503,"Uap1",40.614059,46.435267,38.016257,2208,490,847,41.6885276666667,0.527986149096748
"UAP1L1",10.855073,7.874503,11.57365,10.1010753333333,588,343,548,"Uap1l1",21.618986,23.657442,22.185229,468,123,183,22.487219,0.472643241983367
"UBA1",114.370904,100.759487,107.681594,107.603995,5318,3867,4645,"Uba1",200.309845,178.426449,193.308286,19522,4640,7124,190.681526666667,0.566585611501634
"UBA2",93.226963,119.990189,67.474264,93.5638053333333,923,847,738,"Uba2",63.4536,64.857174,60.722512,2928,734,1129,63.0110953333333,1.47730334625425
"UBA3",36.385735,53.093039,47.737184,45.7386526666667,592,509,551,"Uba3",54.761576,55.979916,56.850658,4685,1185,1934,55.86405,0.821936753830701
"UBA5",22.836892,21.5139,15.56836,19.9730506666667,404,371,389,"Uba5",16.788029,14.668288,17.29039,1608,348,662,16.2489023333333,1.21590639574418
"UBA52",507.005442,423.291014,561.216957,497.171137666667,2245,1542,2178,"Gm11808",35.218759,27.757097,41.619283,409,78,187,34.8650463333333,13.8901573703994
"UBA6",16.60755,20.493774,11.699599,16.2669743333333,692,655,615,"Uba6",14.449489,11.338744,13.426689,3841,769,1403,13.0716406666667,1.22707612725188
"UBA7",1.132519,1.862864,2.006582,1.66732166666667,14,15,18,"Uba7",12.283004,11.704442,10.098845,306,79,132,11.362097,0.215766116919052
"UBAC1",14.930936,30.913021,15.519005,20.4543206666667,244,210,241,"Ubac1",116.366343,101.167833,110.709572,2123,448,865,109.414582666667,0.194306948851454
"UBAC2",26.567479,31.966161,25.210192,27.9146106666667,452,410,441,"Ubac2",13.235783,13.017216,12.783331,872,168,322,13.01211,2.06354436745548
"UBALD1",16.435218,14.950689,15.610669,15.6655253333333,170,123,154,"Ubald1",24.387153,17.729364,20.348575,1809,323,638,20.8216973333333,0.763713522315068
"UBALD2",54.512418,43.259594,54.893887,50.888633,185,129,159,"Ubald2",26.642377,18.35886,26.265974,633,114,208,23.755737,2.0960245699815
"UBAP1",12.513713,15.214847,12.378821,13.369127,458,424,378,"Ubap1",64.898269,69.264988,80.999399,2495,637,967,71.7208853333333,0.197592850171388
"UBAP1L",4.464655,3.173055,4.204517,3.947409,375,193,269,"Ubap1l",1.146209,1.434648,2.740843,34,9,28,1.7739,1.78355708569163
"UBAP2",18.966229,18.528821,16.442405,17.9791516666667,801,653,641,"Ubap2",99.94836,55.445008,104.913638,3971,783,1421,86.769002,0.216239802597581
"UBAP2L",84.811475,95.246114,81.58538,87.214323,2462,2002,2160,"Ubap2l",77.38454,67.344739,85.660299,4322,945,1652,76.796526,1.13391082527258
"UBASH3A",0.032373,0,0.029766,0.020713,1,0,1,"Ubash3a",0.145061,0.081172,0.1867,17,4,14,0.137644333333333,0.897216265306117
"UBASH3B",21.482374,25.660963,21.005478,22.7162716666667,2068,1935,1946,"Ubash3b",56.277926,44.812664,55.895271,12741,2730,4877,52.3286203333333,0.444719393046864
"UBB",575.520101,490.683279,599.835029,555.346136333333,4206,2968,3934,"Ubb",882.811874,801.982996,747.303562,40419,8702,13734,810.699477333333,0.685409011425128
"UBC",581.335896,619.292831,607.85075,602.826492333333,12029,10025,11446,"Ubc",1036.812123,1009.675599,926.036722,24815,5727,8652,990.841481333333,0.6087933441961
"UBD",8.795297,19.131483,8.834969,12.2539163333333,92,161,82,"Ubd",0,0,0,0,0,0,0,13.2539163333333
"UBE2A",21.737609,27.537217,24.152634,24.47582,480,469,416,"Ube2a",72.295567,70.912178,79.230314,2445,551,962,74.1460196666667,0.339017556924583
"UBE2B",58.34464,102.620762,54.343192,71.7695313333333,374,398,364,"Ube2b",162.189391,154.677623,160.167493,6621,1457,2459,159.011502333333,0.454776877113128
"UBE2C",1.339373,7.915467,4.022932,4.425924,13,46,21,"Ube2c",0.319802,0,0.589268,11,0,7,0.303023333333333,4.16410348241398
"UBE2D1",9.486374,12.284011,11.786394,11.185593,188,213,175,"Ube2d1",36.162655,42.180758,37.549456,1607,377,705,38.6309563333333,0.307476632597704
"UBE2D2",95.795758,101.728913,99.092356,98.8723423333333,808,697,785,"Ube2d2a",281.372431,343.024241,272.634477,7074,1771,2865,299.010383,0.332896286237311
"UBE2D3",120.447901,123.96915,122.769971,122.395674,2119,1753,2076,"Ube2d3",215.722262,168.335748,218.318011,11949,2914,4996,200.792007,0.611499314737476
"UBE2E1",58.656805,60.421313,56.300752,58.4596233333333,679,588,595,"Ube2e1",64.352947,57.37389,57.91665,2134,523,856,59.8811623333333,0.976650593623412
