"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"TNFRSF1A",87.759129,121.950477,100.667933,103.459179666667,704,693,659,"Tnfrsf1a",29.848825,37.242607,30.453459,130,277,269,32.5149636666667,3.11679226943515
"TNFRSF1B",0.252342,0.136346,0.424031,0.270906333333333,14,6,6,"Tnfrsf1b",1.484407,0.809381,1.860207,71,67,83,1.384665,0.532949631639385
"TNFRSF21",9.980975,11.521206,10.369469,10.6238833333333,542,500,492,"Tnfrsf21",23.076231,12.950709,11.732772,1202,1230,1121,15.919904,0.686994638582662
"TNFRSF25",17.125838,16.873247,19.159048,17.7193776666667,378,248,326,"Tnfrsf25",1.870028,0.934593,0.215185,18,24,9,1.006602,9.32889415373186
"TNFRSF4",0,0.058957,0,0.0196523333333333,0,1,0,"Tnfrsf4",0.159747,0.087582,0.215768,2,2,5,0.154365666666667,0.883300987526483
"TNFRSF8",0,0,0,0,0,0,0,"Tnfrsf8",0.588665,0.31539,0.439344,30,29,41,0.447799666666667,0.69070329481588
"TNFRSF9",0.689645,0.674491,0.783921,0.716019,24,22,21,"Tnfrsf9",0.204022,0.183657,0.045215,3,8,2,0.144298,1.49962597155636
"TNFSF10",0.629951,0.446442,1.138838,0.738410333333333,15,8,17,"Tnfsf10",0.424444,0.442011,0.695488,32,58,91,0.520647666666667,1.14320389360411
"TNFSF11",0,0.133614,0.120703,0.0847723333333333,0,1,1,"Tnfsf11",0,0.019265,0.040106,0,1,2,0.0197903333333333,1.06372094133075
"TNFSF12",1.959559,1.621424,1.491184,1.69072233333333,14,14,14,"Tnfsf12",12.664897,10.484942,12.893094,95,203,194,12.014311,0.206751039938521
"TNFSF13",2.446808,2.042838,2.789314,2.42632,33,25,40,"Tnfsf13",1.409274,0.809985,1.396482,26,27,48,1.205247,1.55371257732127
"TNFSF13B",0.632171,1.17502,0.792644,0.866611666666667,13,8,12,"Tnfsf13b",0.610861,0.76628,1.432085,22,37,63,0.936408666666667,0.963955439158332
"TNFSF14",0.05309,0.191586,0.090824,0.111833333333333,2,10,5,"Tnfsf14",0,0.021363,0,0,1,0,0.007121,1.10397194908391
"TNFSF15",0.078513,0.391859,0.103451,0.191274333333333,8,31,10,"Tnfsf15",0.040182,0.023012,0.014423,2,2,1,0.0258723333333333,1.16123058847154
"TNFSF18",0,0.129099,0,0.043033,0,3,0,"Tnfsf18",0,0,0,0,0,0,0,1.043033
"TNFSF4",0.665343,1.604877,0.957274,1.07583133333333,35,68,45,"Tnfsf4",0,0,0,0,0,0,0,2.07583133333333
"TNFSF8",0,0,0,0,0,0,0,"Tnfsf8",0.017529,0,0.030617,1,0,3,0.0160486666666667,0.984204824834506
"TNFSF9",0.944738,0.512031,1.095273,0.850680666666667,21,9,21,"Tnfsf9",0.300136,0.197479,0.323991,5,6,10,0.273868666666667,1.45280335021454
"TNIK",62.47633,52.455904,65.783135,60.2384563333333,3587,2477,2926,"Tnik",27.793977,7.342972,8.474982,2468,976,1056,14.5373103333333,3.94138078081339
"TNIP1",14.905499,17.328856,17.328684,16.521013,364,305,313,"Tnip1",11.500139,9.942094,7.710629,274,470,455,9.71762066666667,1.63478569963694
"TNIP2",10.641519,15.106715,9.650862,11.7996986666667,186,175,155,"Tnip2",7.012829,2.920722,3.305598,106,125,106,4.41304966666667,2.36460026322808
"TNIP3",0.172187,0.070623,0.146025,0.129611666666667,6,2,3,"Tnip3",0.087983,0.076084,0,4,3,0,0.054689,1.07103768662294
"TNK1",18.271891,10.527926,8.917541,12.5724526666667,89,51,57,"Tnk1",0.028608,0.10981,0.137823,1,3,1,0.0920803333333333,12.4280716833713
"TNK2",49.02779,27.508358,38.08252,38.2062226666667,782,468,620,"Tnk2",350.954833,147.996328,201.341773,2769,2487,3071,233.430978,0.167239939879732
"TNKS",18.498532,15.730594,18.976135,17.735087,2181,1556,2138,"Tnks",15.391088,4.662253,4.273878,2031,886,987,8.109073,2.05675012155463
"TNKS1BP1",36.598972,32.777724,44.140613,37.839103,1731,1510,1441,"Tnks1bp1",27.049769,7.288564,9.854224,970,561,661,14.7308523333333,2.46897638964551
"TNKS2",14.265111,18.346994,15.027927,15.8800106666667,1364,1405,1272,"Tnks2",51.080207,31.36587,32.588481,2427,2045,1779,38.3448526666667,0.429027166772633
"TNMD",0.626951,11.075663,0.431869,4.04482766666667,9,139,6,"Tnmd",0.2244,0.581522,0.226189,4,18,7,0.344037,3.75348868123918
"TNN",0.652418,0.452456,0.327273,0.477382333333333,48,28,22,"Tnn",0.033573,0.030884,0.060876,3,5,10,0.0417776666666667,1.418135923436
"TNNC1",1.367762,2.520502,2.318817,2.069027,8,15,15,"Tnnc1",4.74886,4.761428,5.184187,36,65,69,4.89815833333333,0.520336489214854
"TNNC2",0.336747,0.278446,0.254203,0.289798666666667,3,2,2,"Tnnc2",0.13704,0,1.410218,1,0,5,0.515752666666667,0.850929505209513
"TNNI1",0.0701,0.232158,0.430747,0.244335,2,3,5,"Tnni1",5.892287,7.908087,12.854915,48,118,156,8.88509633333333,0.125879906279113
"TNNI2",0,0,0.368911,0.122970333333333,0,0,1,"Tnni2",0,1.2927,1.822703,0,5,13,1.03846766666667,0.550889450785173
"TNNI3",0.283503,0.967282,0.59604,0.615608333333333,2,4,3,"Tnni3",0.430986,0.56728,2.141358,2,4,18,1.04654133333333,0.789433522313419
"TNNI3K",0.996737,0.577119,0.51355,0.695802,7,2,3,"Tnni3k",0.07398,0.084174,0.111837,3,6,9,0.089997,1.55578593335578
"TNNT1",1.637076,0.265024,1.311561,1.07122033333333,3,1,4,"Tnnt1",20.555206,22.898576,20.789882,123,218,271,21.4145546666667,0.0924051521047396
"TNNT2",0.608101,0.487073,0.390662,0.495278666666667,8,8,7,"Tnnt2",3.246538,3.05349,3.244642,40,67,51,3.18155666666667,0.357588999949779
"TNNT3",0.13245,0,0.118346,0.0835986666666667,1,0,1,"Tnnt3",0.670377,0.375006,0.743866,1,2,6,0.596416333333333,0.678769468866622
"TNP1",0,0,0,0,0,0,0,"Tnp1",0,0,0,0,0,0,0,1
"TNP2",0.039421,0,0,0.0131403333333333,1,0,0,"Tnp2",0.210004,0,0,1,0,0,0.0700013333333333,0.946858944724056
"TNPO1",28.859436,44.084156,27.724085,33.5558923333333,1732,1796,1628,"Tnpo1",9.636006,3.92322,3.603878,1244,884,723,5.72103466666667,5.1414542622009
"TNPO3",11.144118,12.385308,11.2171,11.5821753333333,718,621,649,"Tnpo3",32.855877,19.23631,20.979832,1204,1295,1229,24.3573396666667,0.496194612634115
"TNR",0.038751,0.252829,0.273262,0.188280666666667,8,12,6,"Tnr",18.218466,3.099454,4.017227,3057,691,944,8.445049,0.125809899627484
"TNRC18",17.405722,23.627492,13.327846,18.1203533333333,769,699,527,"Tnrc18",20.595307,3.710839,5.320061,1140,373,619,9.87540233333333,1.75812836594827
"TNRC6A",97.436836,122.930539,85.0778,101.815058333333,1093,1078,946,"Tnrc6a",16.178761,4.54773,5.363711,1068,551,605,8.696734,10.603060611267
"TNRC6B",3.581294,3.865848,3.521532,3.65622466666667,947,768,802,"Tnrc6b",21.176772,0.591646,5.155427,1482,266,357,8.974615,0.46680745739727
"TNRC6C",3.438589,3.459601,4.387511,3.76190033333333,314,217,238,"Tnrc6c",10.375091,1.317227,1.881805,1130,298,434,4.52470766666667,0.861928018755502
"TNS1",11.149506,11.714264,3.727933,8.863901,562,785,379,"Tns1",12.17422,3.368487,3.7043,970,453,538,6.415669,1.33014310644124
"TNS2",26.056546,55.356593,19.332394,33.5818443333333,287,220,235,"Tns2",20.640912,10.489508,11.925418,331,303,327,14.351946,2.25260330731578
"TNS3",15.947109,17.675959,15.757445,16.460171,1730,1530,1484,"Tns3",13.611272,6.216441,6.265665,1302,1039,1039,8.69779266666667,1.80042733435767
"TNS4",0.080786,0.192166,0.044036,0.105662666666667,3,5,1,"Tns4",0.057665,0.190387,0.352313,4,8,15,0.200121666666667,0.921292146768453
"TNXB",4.081088,1.777397,0.554418,2.13763433333333,79,53,43,"Tnxb",0.659584,0.167582,0.197673,121,61,72,0.341613,2.33870298911335
"TOB1",3.655559,5.320459,4.845633,4.607217,97,121,89,"Tob1",10.985194,9.518697,9.801039,332,503,492,10.1016433333333,0.50507990859011
"TOB2",8.773875,10.452558,8.394301,9.20691133333333,553,539,492,"Tob2",6.292263,3.971491,3.822229,371,421,408,4.69532766666667,1.79215524210694
"TOE1",4.162389,4.169384,4.279363,4.203712,67,51,66,"Toe1",8.241708,6.988958,7.22174,130,258,270,7.48413533333333,0.613346180317884
"TOGARAM1",9.274251,17.3861,13.118222,13.2595243333333,319,328,248,"Togaram1",15.72579,6.499831,4.947254,915,869,670,9.057625,1.41778246189665
"TOGARAM2",0.193999,0.204201,0.585688,0.327962666666667,28,17,16,"Togaram2",0.653404,0.572401,0.922797,30,52,45,0.716200666666667,0.773780533045669
"TOLLIP",19.2778,17.102167,19.454486,18.6114843333333,553,404,476,"Tollip",36.459988,34.272046,31.750834,2060,3453,3227,34.160956,0.557763114669958
"TOM1",17.785154,15.213871,18.744838,17.2479543333333,372,264,358,"Tom1",47.402111,37.897179,44.475821,444,809,806,43.2583703333333,0.412305157101318
"TOM1L1",8.257201,12.434697,10.327102,10.3396666666667,92,105,117,"Tom1l1",7.434341,9.458681,8.73521,257,555,491,8.542744,1.18830251200982
"TOM1L2",21.00928,24.309428,21.713492,22.3440666666667,1170,1006,1065,"Tom1l2",67.77404,42.537698,41.299412,4302,4703,4691,50.53705,0.452956982727313
"TOMM20",119.225861,111.772892,119.746006,116.914919666667,3046,2131,2902,"Tomm20",76.951968,91.028302,91.277553,4955,8056,7187,86.4192743333333,1.34884349665329
"TOMM20L",1.023821,0.948504,1.154824,1.042383,6,3,6,"Tomm20l",0,0,0,0,0,0,0,2.042383
"TOMM22",20.446065,18.171906,20.455966,19.6913123333333,317,227,257,"Tomm22",57.875139,71.128125,75.997799,625,1385,1506,68.3336876666667,0.298430864269189
"TOMM34",8.96061,7.02142,10.089482,8.690504,256,162,255,"Tomm34",27.861445,23.176242,22.268145,756,1136,1109,24.4352773333333,0.380986763895059
"TOMM40",28.790738,27.031526,28.910745,28.2443363333333,569,462,513,"Tomm40",33.295617,35.205811,34.331459,559,1226,1214,34.277629,0.828976809448655
"TOMM40L",4.954389,7.624531,6.449187,6.34270233333333,199,178,197,"Tomm40l",46.71176,57.194065,61.006905,644,1361,1441,54.97091,0.131187831917211
"TOMM6",68.146711,58.483085,67.971865,64.8672203333333,403,278,349,"Tomm6",75.222067,100.170281,111.45096,549,1277,1440,95.614436,0.68175340104799
"TOMM7",540.442771,426.314448,573.336044,513.364421,598,367,531,"Tomm7",28.230435,36.364015,38.968804,399,893,957,34.5210846666667,14.4805381318405
"TOMM70",19.153067,17.77132,18.385213,18.4365333333333,996,861,922,"Tomm70a",32.754794,25.964991,22.072809,2917,3953,3330,26.9308646666667,0.695880115610217
"TONSL",3.253569,3.366302,3.035261,3.21837733333333,264,221,219,"Tonsl",8.345348,1.938612,1.94234,74,86,82,4.07543333333333,0.831136389011119
"TOP1",22.358545,26.924978,21.321414,23.534979,1252,1215,1059,"Top1",23.626085,11.044104,9.337029,1235,1102,878,14.6690726666667,1.56582201907801
"TOP1MT",9.649289,8.154686,8.344963,8.71631266666667,159,121,128,"Top1mt",4.32017,5.267767,3.518283,108,202,173,4.36874,1.80979385603823
"TOP2A",2.336972,6.752652,0.947371,3.345665,100,304,68,"Top2a",0.845119,0.346776,0.685714,35,29,30,0.625869666666667,2.67282494353278
"TOP2B",49.121082,51.145693,45.499363,48.5887126666667,1522,1335,1351,"Top2b",58.052086,29.405137,20.907911,1822,1513,1186,36.1217113333333,1.33584123375634
"TOP3A",19.972501,18.360903,17.125547,18.486317,534,418,494,"Top3a",1.106193,0.76301,1.051343,62,76,101,0.973515333333333,9.87391213580639
"TOP3B",20.096351,20.529646,16.5965,19.0741656666667,390,331,299,"Top3b",20.943096,15.608376,15.431121,321,478,406,17.327531,1.09530114376381
"TOPAZ1",0,0,0,0,0,0,0,"Topaz1",0,0,0,0,0,0,0,1
"TOPBP1",12.567876,21.175404,11.945892,15.229724,464,480,359,"Topbp1",11.667478,6.982034,10.459932,316,399,333,9.703148,1.51635051668911
"TOPORS",4.078473,5.144043,5.052858,4.758458,227,236,249,"Topors",6.086971,4.294192,3.852646,342,422,377,4.744603,1.00241182898105
"TOR1A",20.460005,24.763669,24.173589,23.132421,496,458,503,"Tor1a",25.630957,24.114406,30.486014,220,489,529,26.7437923333333,0.869831373809903
"TOR1AIP1",15.238439,16.570937,17.057051,16.288809,617,542,575,"Tor1aip1",17.533136,15.081741,13.446053,613,777,753,15.3536433333333,1.0571839343445
"TOR1AIP2",14.526631,16.511965,12.534774,14.5244566666667,1169,932,990,"Tor1aip2",18.876951,16.882634,19.897288,731,1194,1178,18.552291,0.793996809205973
"TOR1B",16.043508,18.552964,18.866244,17.8209053333333,465,367,453,"Tor1b",13.786355,10.44473,8.32514,403,561,515,10.852075,1.58798398873896
"TOR2A",7.110538,8.128692,6.214016,7.151082,126,118,134,"Tor2a",10.203991,14.35739,15.707582,171,388,368,13.4229876666667,0.5651451827029
"TOR3A",6.563283,7.698055,8.437431,7.56625633333333,156,141,155,"Tor3a",3.388015,4.520343,4.835588,80,177,189,4.247982,1.63229529623641
"TOR4A",0.678814,0.702511,0.914192,0.765172333333333,40,31,44,"Tor4a",0.913435,0.936632,1.25211,44,83,79,1.034059,0.86780783317167
"TOX",2.110005,1.821599,1.964899,1.965501,129,90,106,"Tox",7.500137,3.898464,4.250707,288,259,275,5.216436,0.47704198997625
"TOX2",0.082776,0.11295,0.134409,0.110045,2,3,4,"Tox2",12.661553,5.52379,6.475539,482,323,361,8.220294,0.120391497277636
"TOX3",1.790927,1.549702,1.298389,1.54633933333333,57,35,37,"Tox3",3.912448,2.419089,2.179985,177,166,147,2.837174,0.663597567723886
"TOX4",42.495646,41.999426,51.304525,45.2665323333333,809,581,725,"Tox4",18.530948,15.951963,15.412899,961,1504,1337,16.6319366666667,2.62401874553013
"TP53",152.686985,80.986229,132.724695,122.132636333333,714,602,665,"Trp53",7.421135,8.467037,10.861519,166,263,291,8.91656366666667,12.4168654054256
"TP53BP1",51.232903,65.266633,61.853126,59.4508873333333,2544,2177,2220,"Trp53bp1",70.96464,25.627742,31.161435,1792,1188,1193,42.5846056666667,1.38697795720946
"TP53BP2",16.138729,19.064525,18.435774,17.879676,454,421,414,"Trp53bp2",9.218666,4.402156,4.660117,458,449,425,6.09364633333333,2.66149101785405
"TP53I11",96.839803,131.465683,126.546488,118.283991333333,1097,647,951,"Trp53i11",26.320875,12.377859,12.945401,925,814,864,17.2147116666667,6.54877186728274
"TP53I13",21.104142,21.715413,17.786087,20.2018806666667,224,183,192,"Trp53i13",3.532702,6.057821,5.593997,40,120,155,5.06150666666667,3.49779053832601
"TP53INP1",12.187825,16.304967,11.554006,13.3489326666667,1056,1137,893,"Trp53inp1",3.886702,2.340125,1.382659,231,256,187,2.53649533333333,4.05738770002618
"TP53INP2",12.53867,12.545157,13.758803,12.9475433333333,782,584,731,"Trp53inp2",54.668795,37.385721,36.640106,3074,3701,3740,42.8982073333333,0.3177246676026
"TP53RK",6.9704,6.903327,5.357611,6.410446,293,226,224,"Trp53rka",7.062624,6.797613,6.343208,178,313,298,6.73448166666667,0.958105057244732
"TP53RK",6.9704,6.903327,5.357611,6.410446,293,226,224,"Trp53rkb",2.195822,1.092799,1.583282,54,70,75,1.62396766666667,2.8241376958024
"TP53TG5",2.051205,1.584763,1.213678,1.61654866666667,19,15,12,"Trp53tg5",0.272903,0,0.051293,3,0,1,0.108065333333333,2.36136677861354
"TP63",0.033942,0.787915,0.206049,0.342635333333333,1,10,4,"Trp63",0.302769,0.283814,0.178859,18,24,14,0.255147333333333,1.06970337081278
"TP73",0.039489,0.032754,0,0.024081,3,2,0,"Trp73",0.504284,0.159087,0.223185,27,21,31,0.295518666666667,0.790479540240768
"TPBG",2.606903,5.157062,2.826368,3.530111,110,168,102,"Tpbg",4.733709,3.390697,3.458978,192,292,235,3.861128,0.93190531086612
"TPBGL",1.520308,0.856473,2.109137,1.495306,55,23,62,"Tpbgl",1.33359,0.834175,0.725676,48,60,55,0.964480333333333,1.27021174895956
"TPCN1",10.19912,14.102177,8.229168,10.8434883333333,417,283,294,"Tpcn1",7.455902,4.202478,4.990078,533,549,661,5.549486,1.80830806163008
"TPCN2",5.824779,4.562942,4.472234,4.95331833333333,242,180,199,"Tpcn2",0.689335,0.385289,0.551581,27,25,24,0.542068333333333,3.86060604750546
"TPD52",52.842512,35.389562,47.778197,45.336757,612,352,524,"Tpd52",29.639278,27.213,26.660061,899,1385,1223,27.8374463333333,1.6068259465277
"TPD52L1",9.343283,13.648046,9.747528,10.9129523333333,113,112,91,"Tpd52l1",15.795425,22.991961,23.377529,199,509,532,20.7216383333333,0.5484370999333
"TPD52L2",57.510631,60.234123,57.799485,58.5147463333333,2173,1825,1938,"Tpd52l2",35.044918,45.657803,47.120586,471,1009,1113,42.607769,1.36477393129957
"TPD52L3",0,0,0,0,0,0,0,"Trpd52l3",0,0,0,0,0,0,0,1
"TPGS1",2.748936,2.172148,3.551712,2.82426533333333,43,32,32,"Tpgs1",14.558483,31.771076,34.823101,154,523,632,27.0508866666667,0.136333135518236
"TPGS2",49.842714,61.30404,57.392245,56.1796663333333,710,623,672,"Tpgs2",11.618095,9.669075,9.187798,696,1024,975,10.1583226666667,5.12439620554678
"TPH1",0.526975,0.355692,0.680045,0.520904,42,23,33,"Tph1",0.100198,0.268616,0.74259,2,7,20,0.370468,1.10976980126497
"TPH2",0.135734,0.572588,0.164756,0.291026,6,12,7,"Tph2",0.675945,6.308115,8.737651,26,426,595,5.24057033333333,0.206876283903752
"TPI1",238.635821,256.671845,267.848854,254.385506666667,1868,1536,1905,"Tpi1",687.395372,907.056669,836.784701,5566,13245,12979,810.412247333333,0.314741991516616
"TPK1",2.823278,1.306404,1.622647,1.917443,35,32,42,"Tpk1",0.952198,1.664313,1.09261,34,47,42,1.23637366666667,1.30454183193298
"TPM1",221.009576,816.468645,202.698131,413.392117333333,2595,6716,2135,"Tpm1",89.396023,81.104673,74.568583,2173,3375,3111,81.6897596666667,5.01140793012101
"TPM4",112.259207,218.596745,119.979689,150.278547,3774,5510,3587,"Tpm4",14.782945,13.985336,13.031385,430,728,685,13.933222,10.1303353690182
"TPMT",6.847469,6.255157,7.646182,6.91626933333333,317,234,311,"Tpmt",15.789251,14.247249,15.632629,119,235,233,15.223043,0.487964516480252
"TPO",0.242278,0.059747,0.36968,0.223901666666667,5,4,3,"Tpo",0.061111,0.089901,0.114228,3,8,5,0.0884133333333333,1.12448242701915
"TPP1",96.116377,73.9237,100.230202,90.090093,3178,1904,2862,"Tpp1",28.63976,29.208224,27.983056,837,1022,1057,28.6103466666667,3.07629269003267
"TPP2",24.41444,24.475454,24.41625,24.4353813333333,536,518,530,"Tpp2",19.335077,9.728086,9.760569,957,787,786,12.941244,1.82446999230007
"TPPP",3.956824,2.51098,3.432532,3.300112,377,192,285,"Tppp",131.555692,87.965143,84.545044,8371,9012,8432,101.355293,0.0420116231800538
"TPPP2",0,0,0,0,0,0,0,"Tppp2",0,0,0,0,0,0,0,1
"TPPP3",8.620843,5.343588,10.35809,8.107507,115,60,125,"Tppp3",36.84926,48.805898,61.681805,378,957,1200,49.112321,0.181741871425193
"TPR",38.346709,39.761453,34.605878,37.5713466666667,1449,1559,1169,"Tpr",248.04138,81.468287,98.673266,1946,803,996,142.727644333333,0.268364146964045
"TPRA1",8.004317,7.939811,10.960044,8.96805733333333,165,127,197,"Tpra1",41.666631,58.47915,59.731834,235,479,416,53.2925383333333,0.183599029246591
"TPRG1",0.633895,0.840789,0.562174,0.678952666666667,5,7,3,"Tprg",0,0,0,0,0,0,0,1.67895266666667
"TPRG1L",14.714776,14.776144,13.21783,14.23625,494,388,400,"Tprgl",125.813723,150.135321,135.447714,1424,3099,3193,137.132252666667,0.110301900576162
"TPRKB",22.579437,26.077262,27.053807,25.2368353333333,140,128,156,"Tprkb",62.38946,81.59066,77.918143,796,1871,1909,73.9660876666667,0.349982720853651
"TPRN",53.046797,29.817412,62.6355,48.499903,114,111,110,"Tprn",26.029512,22.36518,20.191328,225,498,453,22.8620066666667,2.07442331617263
"TPSAB1",0.268503,0.1369,0.12753,0.177644333333333,3,1,1,"Tpsab1",0,0.037511,0,0,1,0,0.0125036666666667,1.16310130234919
"TPSAB1",0.268503,0.1369,0.12753,0.177644333333333,3,1,1,"Tpsb2",0.182521,0.164017,0,2,4,0,0.115512666666667,1.05569785850332
"TPSB2",0,0.157178,0.52187,0.226349333333333,0,2,7,"Tpsb2",0.182521,0.164017,0,2,4,0,0.115512666666667,1.09935939768202
"TPSB2",0,0.157178,0.52187,0.226349333333333,0,2,7,"Tpsab1",0,0.037511,0,0,1,0,0.0125036666666667,1.21120483185081
"TPSG1",0.909401,0.523757,0.21377,0.548976,11,3,2,"Tpsg1",0.206416,0,0.105001,2,0,2,0.103805666666667,1.40330498997861
"TPST1",83.318343,115.708938,94.957716,97.994999,639,673,570,"Tpst1",14.831363,16.831747,16.579432,385,780,785,16.0808473333333,5.79567260734255
"TPST2",3.111643,3.633322,3.816629,3.52053133333333,132,109,120,"Tpst2",10.250074,34.254607,29.633224,146,431,391,24.712635,0.175809726748477
"TPT1",1538.272403,1396.399996,1641.383788,1525.35206233333,14811,10933,14047,"Tpt1",506.054916,533.923457,569.757627,3384,6070,6450,536.578666666667,2.83930921551947
"TPTE",0,0,0.039126,0.013042,0,0,1,"Tpte",0.026958,0,0,1,0,0,0.008986,1.00401987738185
"TPTE2",0.126006,0,0,0.042002,2,0,0,"Tpte",0.026958,0,0,1,0,0,0.008986,1.03272196046328
"TPX2",3.012282,7.570624,3.66997,4.75095866666667,159,322,172,"Tpx2",2.184745,0.443812,0.850767,45,38,44,1.15977466666667,2.66275864580935
"TRA2A",91.932261,95.819221,82.695272,90.148918,1141,960,958,"Tra2a",26.597332,14.21795,11.477527,723,623,497,17.4309363333333,4.94543067978333
"TRA2B",112.035469,130.046172,101.445222,114.508954333333,1216,1197,1147,"Tra2b",34.439814,30.758379,26.579395,916,1553,1308,30.5925293333333,3.65621103377309
"TRABD",8.562475,7.727654,7.51124,7.93378966666667,245,177,189,"Trabd",5.752111,6.122617,6.119998,169,360,337,5.998242,1.27657626967839
"TRABD2B",1.300022,1.825512,1.692864,1.60613266666667,110,118,97,"Trabd2b",0.588824,0.23013,0.29666,60,42,55,0.371871333333333,1.8996917592369
"TRADD",3.715935,3.993324,3.724706,3.81132166666667,67,57,58,"Tradd",2.563714,5.214717,3.829008,33,85,86,3.86914633333333,0.988124270106485
"TRAF1",1.845293,1.814682,2.568987,2.07632066666667,125,96,147,"Traf1",0.453418,1.024237,2.241965,7,26,25,1.23987333333333,1.37343510496129
"TRAF2",10.602692,10.464559,7.329455,9.46556866666667,108,118,91,"Traf2",2.777839,3.309906,3.138986,99,212,207,3.075577,2.56787411124036
"TRAF3",7.816816,8.734675,5.92982,7.49377033333333,610,495,465,"Traf3",11.132416,3.905832,3.774211,951,632,649,6.27081966666667,1.1681998347825
"TRAF3IP1",8.224606,6.671214,6.885092,7.260304,197,146,160,"Traf3ip1",3.957147,2.349257,2.167438,197,190,200,2.824614,2.15977455502699
"TRAF3IP2",4.049104,4.040671,5.578209,4.55599466666667,79,76,45,"Traf3ip2",17.11493,8.637148,5.6453,42,52,71,10.4657926666667,0.484571353083947
"TRAF3IP3",0.02023,0.081744,0.091566,0.0645133333333333,1,3,4,"Traf3ip3",0.609184,1.815237,0.989221,4,16,10,1.13788066666667,0.497929257666705
"TRAF4",101.757445,89.345257,102.200805,97.7678356666667,1153,830,1040,"Traf4",2.664756,3.03958,3.293471,81,176,182,2.999269,24.6964721969607
"TRAF5",1.335375,5.339675,1.531316,2.73545533333333,68,203,73,"Traf5",3.439033,3.156063,2.241151,40,58,40,2.94541566666667,0.946783722914873
"TRAF6",2.436044,4.53724,2.682568,3.21861733333333,235,243,225,"Traf6",3.167275,1.891567,1.611437,299,307,267,2.22342633333333,1.30873700748448
"TRAF7",47.054458,45.378672,41.719134,44.7174213333333,1055,865,933,"Traf7",23.181845,27.202939,25.209669,412,759,685,25.198151,1.74506289903182
"TRAFD1",16.052999,17.491435,16.965127,16.8365203333333,418,345,406,"Trafd1",23.282711,24.740357,17.108321,496,846,770,21.710463,0.785387789466614
"TRAIP",5.774666,5.091084,6.262246,5.709332,56,69,45,"Traip",2.861947,3.655615,4.650799,78,131,119,3.722787,1.42062981032174
"TRAK1",22.273326,18.4829,22.268181,21.0081356666667,1581,1146,1458,"Trak1",65.726888,33.996643,35.947235,2362,2275,2297,45.2235886666667,0.476123475080537
"TRAK2",7.800599,15.958743,6.467177,10.0755063333333,655,694,573,"Trak2",36.82364,18.476694,17.622303,3425,3022,2831,24.3075456666667,0.437636524663915
"TRAM1",81.443687,101.66064,76.480004,86.5281103333333,1994,1975,1745,"Tram1",9.918736,10.124059,9.699659,357,689,610,9.91415133333333,8.01969000246591
"TRAM1L1",2.867076,2.03531,2.795936,2.56610733333333,82,47,71,"Tram1l1",6.830463,7.303208,6.562957,390,733,643,6.898876,0.451470226059168
"TRAM2",20.851162,17.935832,21.217435,20.0014763333333,2337,1623,2105,"Tram2",0.857829,0.072814,0.160964,26,13,21,0.363869,15.3984556679075
"TRANK1",0.165157,0.642313,0.269158,0.358876,25,31,34,"Trank1",38.2628,12.726523,8.150408,2643,1424,1185,19.7132436666667,0.0656042106136571
"TRAP1",75.656362,59.214282,63.165276,66.0119733333333,933,565,704,"Trap1",24.002859,25.13652,26.44685,770,1498,1485,25.1954096666667,2.55815710409008
"TRAPPC1",246.100772,248.991574,267.751086,254.281144,469,400,512,"Trappc1",30.454929,44.986451,43.470364,219,583,576,39.637248,6.2819496044614
"TRAPPC10",16.636525,17.448385,15.014202,16.3663706666667,416,439,373,"Trappc10",23.288121,19.845275,19.473835,1497,2065,1954,20.869077,0.794106247221438
"TRAPPC11",14.516275,10.069391,9.313223,11.2996296666667,415,315,371,"Trappc11",14.596506,9.73895,8.269274,923,1094,951,10.8682433333333,1.03634795152217
"TRAPPC12",47.814722,40.251502,40.597533,42.887919,361,253,260,"Trappc12",18.262184,14.511498,15.206824,832,1237,1273,15.993502,2.58262946625128
"TRAPPC13",14.495878,10.435692,15.33946,13.4236766666667,268,179,244,"Trappc13",19.601775,18.189774,15.716209,927,1489,1261,17.8359193333333,0.765753792603132
"TRAPPC2",8.05028,8.071729,8.360858,8.16095566666667,236,183,215,"Trappc2",27.493574,28.224994,25.987462,508,880,779,27.2353433333333,0.324449947660161
"TRAPPC2B",6.427037,5.245367,8.350594,6.67433266666667,57,38,59,"Trappc2",27.493574,28.224994,25.987462,508,880,779,27.2353433333333,0.271798808184022
"TRAPPC2L",50.731398,55.87974,70.273763,58.9616336666667,216,186,203,"Trappc2l",33.337306,41.766786,53.701737,232,562,702,42.9352763333333,1.36477197074494
"TRAPPC3",94.11921,49.339456,48.050318,63.836328,499,437,489,"Trappc3",33.430248,37.761644,38.847618,565,1167,1225,36.6798366666667,1.72071680070092
