"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"SCUBE2","Scube2",0.084143,0.210119,0.244743,2,19,10,0.179668333333333,5.145786,2.098667,4.969646,52,27,46,0,1.17966833333333
"SCUBE3","Scube3",2.740761,1.564547,2.105708,25,105,55,2.13700533333333,5.408833,6.875705,5.279372,663,676,569,0.387402333333333,2.2610639019155
"SCX","Scx",3.942455,3.918882,4.720164,24,83,54,4.19383366666667,1.033921,0.796528,1.214686,11,6,10,0.454211,3.57158188644335
"SCYL1","Scyl1",60.260154,49.86534,56.098624,411,1431,839,55.4080393333333,43.639497,48.876547,46.312685,971,897,819,0,56.4080393333333
"SCYL2","Scyl2",11.830751,9.771065,12.476966,243,894,547,11.359594,9.908253,14.444726,11.228602,738,798,635,0.149147,10.7554507821889
"SCYL3","Scyl3",9.226145,8.656311,8.491557,143,517,287,8.79133766666667,2.509869,3.165558,2.733173,189,172,191,1.05557,4.76331998748117
"SDAD1","Sdad1",4.76124,5.728507,6.254427,140,573,347,5.58139133333333,29.47205,32.770145,34.266093,611,483,553,3.959734,1.32696457780464
"SDC1","Sdc1",2.123085,2.561494,3.227736,35,167,118,2.63743833333333,10.022992,10.756234,11.91524,408,367,453,0.31015,2.77635258049333
"SDC2","Sdc2",14.411962,14.213897,15.478509,339,1238,766,14.701456,125.671764,172.113059,110.164945,2008,2340,1665,14.3514143333333,1.02280191642711
"SDC3","Sdc3",46.203577,48.851987,53.655211,1587,5988,3708,49.5702583333333,163.416808,135.45546,153.762206,13142,8421,10594,0,50.5702583333333
"SDC4","Sdc4",38.568078,40.254798,42.038191,585,1905,1184,40.2870223333333,6.456671,9.489797,7.337091,251,298,253,2.04379666666667,13.5643168236161
"SDCBP","Sdcbp",101.468506,81.454209,90.010299,1008,3850,2395,90.9776713333333,51.956162,66.937587,62.876407,1160,1163,1185,0,91.9776713333333
"SDCBP2","Sdcbp2",0.725368,0.535999,0.669275,6,17,12,0.643547333333333,1.589108,1.512989,2.23201,20,11,24,1.853413,0.575993497377819
"SDCCAG8","Sdccag8",8.200091,13.531319,11.738714,73,378,173,11.156708,42.891253,52.580275,55.221567,255,271,289,0.0776523333333333,11.2807327780728
"SDE2","Sde2",5.250064,5.141944,6.934735,113,416,263,5.775581,5.591444,6.480789,5.992442,328,308,310,0,6.775581
"SDF2","Sdf2",40.60708,34.902125,37.515596,193,713,425,37.6749336666667,84.353687,76.629824,89.427343,594,426,562,0,38.6749336666667
"SDF2L1","Sdf2l1",9.836531,6.437379,6.132144,63,152,82,7.46868466666667,18.805141,11.681264,17.741067,178,87,143,1.14272333333333,3.95229964359997
"SDF4","Sdf4",68.529898,78.579463,88.679262,1346,5568,3498,78.5962076666667,210.251586,148.900301,183.186022,3150,1753,2697,1.288947,34.774159325955
"SDHA","Sdha",1104.977567,1116.317558,1126.531528,2853,10398,6017,1115.94221766667,84.916528,73.141028,64.563823,946,707,702,0,1116.94221766667
"SDHAF1","Sdhaf1",2.834463,3.540967,4.43812,45,206,147,3.60451666666667,5.527774,6.525664,7.31561,75,68,83,0,4.60451666666667
"SDHAF2","Sdhaf2",19.796728,20.068279,22.257157,183,698,409,20.707388,28.821716,38.021903,27.844199,208,203,211,0.0115606666666667,21.4593041379624
"SDHAF3","Sdhaf3",3.024024,3.846271,3.245389,89,413,194,3.37189466666667,7.43788,7.69179,7.844127,51,46,47,0,4.37189466666667
"SDHAF4","Sdhaf4",17.853587,14.898718,16.381298,49,175,109,16.3778676666667,3.640315,6.493187,3.812617,45,49,51,0.0450783333333333,16.6282919781133
"SDHB","Sdhb",82.615797,81.494122,83.716353,535,1992,1157,82.6087573333333,64.845755,61.021374,66.247061,283,227,260,0.0897316666666667,76.7241697115039
"SDHC","Sdhc",228.902249,226.282335,272.690986,508,1834,1094,242.62519,93.738597,98.419065,122.039098,570,488,551,0,243.62519
"SDHD","Sdhd",78.091826,68.662732,70.805795,550,1839,1072,72.5201176666667,15.729387,20.079365,19.467534,220,221,247,0.0192773333333333,72.1296503535838
"SDK1","Sdk1",0.810969,0.827608,0.612535,38,158,86,0.750370666666667,21.91922,11.801417,21.030271,1810,881,1304,0,1.75037066666667
"SDK2","Sdk2",5.095043,2.833196,3.377442,80,362,230,3.76856033333333,26.247279,15.714456,11.411477,1868,1192,1273,0,4.76856033333333
"SDR16C5","Sdr16c5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDR16C6P","Sdr16c6",0,0,0,0,0,0,0,0.106976,0.318788,0,0,1,0,1.43662233333333,0.410404183824412
"SDR39U1","Sdr39u1",69.32719,78.882392,83.645671,262,1187,653,77.2850843333333,58.389988,34.426056,76.507914,355,168,260,0.683909333333333,46.4900827993906
"SDR42E1","Sdr42e1",1.354279,1.336469,1.660244,24,91,62,1.45033066666667,0.005714,0.015609,0,1,2,0,0.118466666666667,2.19079454014425
"SDR9C7","Sdr9c7",0,0,0,0,0,0,0,0,0.0965,0,0,2,0,0.0151696666666667,0.985057013458177
"SDS","Sds",1.162434,1.09387,0.256317,4,9,4,0.837540333333333,0.39417,0.178489,0.164628,6,3,3,2.28091233333333,0.560069927704052
"SDSL","Sdsl",6.523397,4.565038,3.405641,22,78,33,4.83135866666667,2.853288,3.115041,4.185924,49,40,52,0.999347333333333,2.91663112729121
"SEBOX","Sebox",2.404332,2.676576,2.984204,19,81,51,2.68837066666667,0,0,0,0,0,0,6.14541033333333,0.516187383873592
"SEC11A","Sec11a",25.564808,26.133807,22.3672,87,321,170,24.688605,111.595959,107.154619,129.840609,1454,1111,1501,0.398681333333333,18.3663028795694
"SEC11C","Sec11c",125.859848,122.608395,139.25815,300,1334,796,129.242131,94.956353,57.870379,85.352311,639,317,577,2.08857366666667,42.1690220329319
"SEC13","Sec13",27.56042,31.900675,32.915424,191,823,452,30.792173,92.865797,104.435622,91.401354,1606,1470,1471,0.142873333333333,27.8177572901051
"SEC14L1","Sec14l1",36.151859,34.402405,34.358524,719,2687,1714,34.9709293333333,35.54608,46.246913,32.997129,790,704,700,0,35.9709293333333
"SEC14L2","Sec14l2",8.200515,12.035853,11.90211,121,680,381,10.712826,18.068124,15.842593,12.134334,286,207,285,0.00839933333333333,11.6152655131995
"SEC14L4","Sec14l4",0.103346,0.196786,0.151423,2,4,4,0.150518333333333,0.106345,0.155415,0.182028,4,5,6,0,1.15051833333333
"SEC16A","Sec16a",13.677039,17.024467,21.29764,379,1692,1099,17.3330486666667,33.196572,33.989068,35.998316,2695,2483,2216,1.16051966666667,8.48548103936105
"SEC16B","Sec16b",0.033693,0.186,0.138658,1,17,7,0.119450333333333,3.727311,5.753642,4.854156,158,125,141,0,1.11945033333333
"SEC1P","Sec1",0.124255,0.066336,0.092747,2,4,3,0.094446,0.105356,0.105892,6.054473,4,3,3,27.9530896666667,0.0378006635077714
"SEC22A","Sec22a",7.142123,6.973507,8.864123,60,286,191,7.65991766666667,8.213817,11.459333,9.15557,208,172,206,0,8.65991766666667
"SEC22B","Sec22b",23.54932,26.19596,28.221038,365,1383,834,25.9887726666667,25.135407,26.661621,24.752288,2440,2162,2202,44.0010003333333,0.5997371717685
"SEC22C","Sec22c",5.16458,10.169382,13.45182,190,752,435,9.59526066666667,13.183152,13.369288,13.654282,493,408,462,3.070313,2.60305796302807
"SEC23A","Sec23a",29.594113,33.609431,32.636147,600,2231,1261,31.9465636666667,185.088059,247.273239,189.376012,1984,2202,1712,0,32.9465636666667
"SEC23B","Sec23b",30.926993,28.169681,34.211623,271,988,622,31.1027656666667,28.417615,26.924851,41.234052,764,583,633,2.90740766666667,8.2158731325961
"SEC23IP","Sec23ip",11.147354,8.570347,9.17189,249,866,554,9.62986366666667,52.174253,61.258706,47.087684,904,847,844,0.258367333333333,8.44734552867711
"SEC24A","Sec24a",3.549602,4.816013,5.092697,139,693,392,4.486104,10.61862,15.838737,10.987449,935,1094,907,0.0363336666666667,5.29376220850363
"SEC31A","Sec31a",31.846531,41.498315,35.944782,472,2175,1235,36.429876,242.140448,284.710174,243.583583,3879,3744,3615,0,37.429876
"SEC31B","Sec31b",0.03753,0.424068,0.253203,1,12,3,0.238267,18.146001,17.334088,19.631734,805,556,686,0.39954,0.88476713777384
"SEC61A1","Sec61a1",27.469536,19.546607,23.220155,407,1306,904,23.4120993333333,237.378033,268.24878,243.105129,7721,6236,6972,0,24.4120993333333
"SEC61A2","Sec61a2",23.600262,37.333784,38.732637,187,890,511,33.2222276666667,24.749857,39.731894,27.831525,339,262,363,0,34.2222276666667
"SEC61B","Sec61b",22.211773,26.049342,21.760714,52,189,91,23.3406096666667,128.773067,138.776885,138.495708,673,585,640,0.0159336666666667,23.9588572219774
"SEC61G","Sec61g",2.014331,3.148735,4.413055,23,99,64,3.19204033333333,140.352891,154.81622,160.050157,418,370,421,0,4.19204033333333
"SEC62","Sec62",96.280353,91.923233,89.991953,1578,4921,2984,92.7318463333333,93.581735,105.833448,89.660841,1950,1704,1785,0.322738666666667,70.8619538351743
"SEC63","Sec63",28.736844,26.448798,26.340803,582,1968,1259,27.1754816666667,112.512263,128.41466,114.879675,2347,1929,2138,0.313261,21.4545940728208
"SECISBP2L","Secisbp2l",20.099749,19.320068,19.826977,930,3212,1924,19.7489313333333,12.743449,26.666462,10.264837,1164,1160,966,38.727918,0.522275829640338
"SECTM1","Sectm1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0.410867333333333,0.708783863921059
"SEH1L","Seh1l",12.782165,13.118722,13.382874,240,920,524,13.094587,6.796181,6.532374,7.28817,278,230,245,0.278273666666667,11.0262671973477
"SEL1L","Sel1l",40.386929,43.973244,44.072409,1194,4335,2529,42.8108606666667,17.864042,24.325952,15.296211,1855,1645,1658,0,43.8108606666667
"SEL1L2","Sel1l2",0,0,0,0,0,0,0,0,0,0.662876,0,0,2,0.0483606666666667,0.953870201158507
"SEL1L3","Sel1l3",18.960508,17.454919,20.028087,567,1979,1293,18.8145046666667,32.351649,28.788307,45.855498,864,582,863,0,19.8145046666667
"SELE","Sele",0,0.013768,0.024319,0,1,1,0.0126956666666667,0,0,0,0,0,0,0,1.01269566666667
"SELENBP1","Selenbp1",8.722265,7.910484,7.70532,41,205,104,8.11268966666667,4.597977,16.440489,6.679131,41,75,42,0,9.11268966666667
"SELENOF","Selenof",151.615929,131.094209,141.798431,873,2688,1650,141.502856333333,70.499348,111.124813,95.709003,940,807,948,0.515667666666667,94.019856375727
"SELENOH","Selenoh",29.810054,27.198169,25.847682,67,215,140,27.618635,49.403651,48.229435,49.135017,295,229,259,1.51336666666667,11.3865737854936
"SELENOI","Selenoi",14.474037,14.319369,18.974323,492,1765,1056,15.9225763333333,8.170209,8.728681,9.288121,988,845,948,6.611364,2.22333031679123
"SELENOK","Selenok",84.28037,85.628614,91.146606,381,1372,842,87.01853,46.225825,46.375877,41.432754,380,314,310,1.86464033333333,30.7258572658511
"SELENOM","Selenom",140.575873,176.259945,194.528036,486,2308,1423,170.454618,55.952509,38.463655,63.733627,345,197,301,0.0753446666666667,159.441547733223
"SELENON","Selenon",7.564503,10.43653,11.022132,173,804,487,9.67438833333333,49.074497,47.633405,45.372256,2489,1990,2147,0.174805666666667,9.08608856443491
"SELENOO","Selenoo",11.127295,13.941333,12.105286,166,759,375,12.3913046666667,7.991897,7.677843,7.784021,205,161,171,0.018158,13.1524819003206
"SELENOP","Selenop",181.219013,173.762976,173.070307,2065,7628,4072,176.017432,12.192041,12.00531,8.533687,238,193,159,10.926796,14.8419937760317
"SELENOS","Selenos",46.589297,38.28223,43.171539,262,814,531,42.681022,32.343887,41.177111,34.780645,486,475,455,3.52879466666667,9.64517608217168
"SELENOT","Selenot",71.347158,65.26562,70.653128,1463,4864,3010,69.0886353333333,59.304942,54.088591,72.476011,1309,974,1272,0,70.0886353333333
"SELENOW","Selenow",256.476602,270.524679,289.357128,898,3634,2187,272.119469666667,268.950166,281.990395,298.865807,1006,778,922,1.651962,102.987701055546
"SELL","Sell",0.144104,0.120649,0.180248,1,6,5,0.148333666666667,0.452463,0,0.548939,4,0,2,0.251536666666667,0.91753897209031
"SELP","Selp",0,0.032077,0,0,1,0,0.0106923333333333,0,0,0,0,0,0,0,1.01069233333333
"SELPLG","Selplg",6.708771,11.90969,7.532845,70,251,110,8.717102,2.142588,2.321468,1.292326,72,71,38,21.558935,0.430742940657438
"SEM1","Sem1",17.822788,20.110447,16.654346,152,618,294,18.1958603333333,131.559673,151.111041,110.401475,446,390,392,0,19.1958603333333
"SEMA3A","Sema3a",8.744537,5.253812,7.066815,183,549,336,7.02172133333333,3.870985,8.307483,3.211379,343,509,286,0.147624333333333,6.98984946583856
"SEMA3B","Sema3b",4.554959,8.421914,6.195112,33,259,118,6.39066166666667,108.677372,90.593092,110.257135,3585,2250,3318,0.574815333333333,4.69303384989478
"SEMA3C","Sema3c",5.815932,7.367033,7.500787,178,628,370,6.894584,157.676927,319.820517,163.900476,10650,17006,9579,1.57357666666667,3.06755345673272
"SEMA3D","Sema3d",1.84286,1.718229,1.727189,78,267,153,1.76275933333333,6.313943,9.448333,5.498961,539,667,425,0,2.76275933333333
"SEMA3E","Sema3e",3.443172,3.16645,2.918829,161,549,288,3.17615033333333,21.186844,13.797296,18.51663,768,451,731,0.258553666666667,3.3182139498223
"SEMA3F","Sema3f",11.114938,12.962343,8.105234,57,279,145,10.727505,4.892537,8.343548,7.388461,172,110,143,0.220622333333333,9.6078079842878
"SEMA3G","Sema3g",1.25602,1.809697,1.690506,39,215,113,1.58540766666667,38.340848,35.098654,27.581688,2522,1831,1822,0,2.58540766666667
"SEMA4A","Sema4a",8.118329,10.779056,11.082402,93,517,260,9.99326233333333,3.041455,2.517307,2.478046,52,38,52,0.0180043333333333,10.7988364817046
"SEMA4B","Sema4b",2.074168,2.992789,2.93009,53,286,146,2.66568233333333,15.522741,16.364458,9.580643,415,298,339,0.078533,3.39876696710563
"SEMA4C","Sema4c",7.66604,6.415161,7.735914,94,412,286,7.27237166666667,34.610666,60.005863,32.67983,1486,2014,1340,0,8.27237166666667
"SEMA4D","Sema4d",44.611935,48.924546,47.67901,517,2237,1273,47.0718303333333,23.532107,11.421862,23.981198,526,321,417,84.6440066666667,0.56129824145702
"SEMA4F","Sema4f",8.966585,13.480588,22.361252,209,1046,628,14.9361416666667,15.945133,8.519773,16.642483,720,333,691,1.10728933333333,7.56238899641688
"SEMA4G","Sema4g",11.290547,13.399591,13.965222,280,1298,797,12.88512,18.548048,15.930364,25.40495,340,235,301,0.490146666666667,9.3179552795698
"SEMA5A","Sema5a",4.893555,5.795844,5.991269,372,1635,967,5.56022266666667,3.636612,3.663917,2.819766,684,552,467,0.0126466666666667,6.47829384385472
"SEMA5B","Sema5b",11.570684,8.840754,2.97285,21,206,119,7.79476266666667,21.750653,17.94659,21.527191,911,573,739,0,8.79476266666667
"SEMA6A","Sema6a",8.650694,8.605139,9.991183,219,1019,607,9.08233866666667,11.11108,13.631882,8.264809,455,474,352,0,10.0823386666667
"SEMA6B","Sema6b",11.898684,12.397096,12.583963,281,1002,575,12.2932476666667,15.843733,16.030563,14.681182,607,444,504,1.399573,5.5398388241019
"SEMA6C","Sema6c",8.048731,15.324375,14.416993,81,449,266,12.5966996666667,46.870569,28.681786,40.746689,726,352,521,0.126160333333333,12.0735025592863
"SEMA6D","Sema6d",19.73434,23.547223,25.398387,824,3610,2236,22.8933166666667,24.753695,14.316705,22.656504,1922,842,1663,0.071511,22.2987133745399
"SEMA7A","Sema7a",57.448099,48.803119,56.556812,1270,4097,2569,54.2693433333333,6.537121,5.993386,9.732376,274,207,311,0.155932666666667,47.8136356269886
"SENP1","Senp1",8.532937,6.916694,9.962189,145,500,296,8.47060666666667,4.433064,5.706341,6.637625,173,181,145,0.258891333333333,7.52297391832072
"SENP2","Senp2",27.041083,24.365753,24.184291,571,2106,1170,25.1970423333333,34.546506,29.954048,39.924376,711,517,649,0.213561666666667,21.5869065848872
"SENP3","Senp3",461.166199,459.599883,444.049609,273,1187,712,454.938563666667,38.353136,47.442096,41.497225,452,444,395,0.480099666666667,308.045852542813
"SENP5","Senp5",12.525982,12.330012,13.195491,451,1901,1058,12.6838283333333,15.631083,26.432136,18.864278,740,686,698,0.270559,10.7699275148445
"SENP6","Senp6",55.975969,59.347529,62.619648,512,1943,1179,59.314382,31.478535,38.377361,28.844033,1211,1116,1066,0.660654666666667,36.3196414104959
"SENP7","Senp7",26.370504,24.594667,24.902399,273,968,584,25.28919,10.168232,10.817045,11.063012,342,286,318,3.73931766666667,5.54704112469636
"SENP8","Senp8",2.117435,2.520372,2.117989,47,182,89,2.251932,1.157542,1.643677,2.855916,55,61,64,0.0585763333333333,3.07198630613632
"SEPHS1","Sephs1",9.755476,8.783263,10.385825,170,709,487,9.64152133333333,28.899741,31.693941,21.889019,386,375,369,0,10.6415213333333
"SEPHS2","Sephs2",11.694868,10.336444,11.967883,162,524,345,11.333065,13.016138,12.115335,13.416432,419,309,376,0.561266333333333,7.89939854378892
"SEPSECS","Sepsecs",3.855107,4.017383,3.441894,116,433,260,3.77146133333333,2.799441,2.059353,2.577665,127,87,125,0,4.77146133333333
"SEPTIN14","Sept14",0,0.058653,0,0,1,0,0.019551,1.689994,1.800639,1.939318,93,81,84,0,1.019551
"SERAC1","Serac1",7.562261,7.203312,6.545944,91,358,195,7.103839,6.042094,6.939106,7.741836,212,212,179,1.03839966666667,3.97558885655234
"SERBP1","Serbp1",163.102441,144.697798,154.37656,1437,4886,3009,154.058933,95.004193,115.758787,106.446665,2446,2264,2056,0.038251,149.346288132638
"SERF2","Serf2",59.920122,67.392855,68.687339,448,1793,1067,65.3334386666667,446.128684,433.858824,481.234382,3351,2688,3212,0.0402956666666667,63.7640247788529
"SERGEF","Sergef",13.650351,8.621499,9.652867,81,237,171,10.6415723333333,16.781177,18.132263,23.647955,106,86,106,1.421089,4.80840329840552
"SERHL2","Serhl",43.616492,28.512269,40.627956,18,116,66,37.5855723333333,3.261137,2.011955,1.651287,36,23,33,1.595635,14.8655617347329
"SERINC1","Serinc1",325.495501,295.30614,307.708369,5799,19771,11922,309.503336666667,167.033916,148.820087,174.917678,7732,5558,7207,0,310.503336666667
"SERINC2","Serinc2",3.809185,5.132671,5.957664,45,200,128,4.96650666666667,16.036813,10.442755,16.635627,449,240,406,0,5.96650666666667
"SERINC3","Serinc3",86.134438,79.485889,77.614829,1470,5682,3357,81.0783853333333,39.013972,35.778395,41.735964,2032,1490,1848,0,82.0783853333333
"SERINC4","Serinc4",0,0.019667,0,0,1,0,0.00655566666666667,0,0,0.036428,0,0,1,0,1.00655566666667
"SERINC5","Serinc5",16.020571,17.755444,17.417435,574,2270,1282,17.0644833333333,19.098903,8.634845,18.461635,1878,654,1586,0.560531333333333,11.5758542923628
"SERP1","Serp1",9.048046,9.468965,10.083332,282,1080,655,9.53344766666667,38.245345,43.595924,41.976035,1539,1400,1441,0,10.5334476666667
"SERP2","Serp2",38.579167,38.32539,39.929899,128,502,292,38.9448186666667,4.469613,3.662782,5.472669,44,29,46,0.129474,35.3658593882344
"SERPINA1","Serpina1a",0,0.041149,0,0,1,0,0.0137163333333333,0,0,0,0,0,0,0.03965,0.975055387229677
"SERPINA10","Serpina10",0.128368,0.02341,0.054883,3,2,1,0.068887,0.174449,0.173118,0.353354,7,6,12,0,1.068887
"SERPINA11","Serpina11",0,0.030158,0,0,1,0,0.0100526666666667,0,0.060463,0,0,1,0,1.44814566666667,0.412578663279432
"SERPINA12","Serpina12",0,0.010549,0,0,1,0,0.00351633333333333,0,0.060452,0,0,1,0,0,1.00351633333333
"SERPINA3","Serpina3n",7.505626,7.091756,8.222289,98,355,233,7.606557,264.141461,144.266616,198.225892,5221,2227,3675,0.393128,6.17786520693002
"SERPINA5","Serpina5",0,0,0,0,0,0,0,14.659845,5.668409,10.829861,383,124,269,0,1
"SERPINA6","Serpina6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SERPINA7","Serpina7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SERPINA9","Serpina9",0.167768,0.340771,0.241329,4,22,9,0.249956,0,0,0,0,0,0,0,1.249956
"SERPINB1","Serpinb1a",22.726886,31.185083,27.161952,94,474,248,27.0246403333333,5.533323,4.244608,7.230399,93,60,92,2.08864233333333,9.07344953181695
"SERPINB10","Serpinb10",0.146974,0.039283,0,1,1,0,0.0620856666666667,0.119966,0.121091,0.039793,2,3,1,0.407511,0.754584274415381
"SERPINB11","Serpinb11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SERPINB12","Serpinb12",0,0.054334,0,0,2,0,0.0181113333333333,0,0,0,0,0,0,0.188250333333333,0.856815525123634
"SERPINB13","Serpinb13",0.203211,0,0,2,0,0,0.067737,0,0,0,0,0,0,0.281102,0.833451981184949
"SERPINB2","Serpinb2",0,0.022507,0.157377,0,1,4,0.0599613333333333,0,0.047156,0,0,1,0,437.290139333333,0.00241840105037636
"SERPINB5","Serpinb5",0.337934,0.09135,0.028816,2,2,1,0.1527,0,0,0,0,0,0,13.481885,0.0795959918201256
"SERPINB7","Serpinb7",0,0.279674,0,0,2,0,0.0932246666666667,0.59414,0.045167,0.225065,6,1,4,0.534781333333333,0.712299949786549
"SERPINB8","Serpinb8",1.430795,1.166786,1.044149,10,34,19,1.21391,5.960803,4.521128,5.736948,156,133,155,0.203747333333333,1.83918164443147
"SERPINC1","Serpinc1",0.689842,0.041977,0.122238,1,4,2,0.284685666666667,0,0.203241,0.3695,0,1,2,0,1.28468566666667
"SERPIND1","Serpind1",3.48907,4.25371,4.187048,45,208,116,3.97660933333333,0,0.076907,0,0,2,0,0,4.97660933333333
"SERPINE1","Serpine1",0.227439,0.297669,0.16317,4,21,7,0.229426,10.879596,26.457178,11.162481,525,1031,477,0.0173596666666667,1.20844774987803
"SERPINE2","Serpine2",122.463659,135.260202,127.343506,949,3654,2033,128.355789,2258.940739,1338.50343,2591.362712,46355,22644,48940,0,129.355789
"SERPINF1","Serpinf1",24.280639,29.715702,27.937866,86,332,181,27.3114023333333,28.213591,19.678519,22.110701,174,102,138,0.131773333333333,25.0150816417893
"SERPINF2","Serpinf2",0.247699,0,0,1,0,0,0.0825663333333333,0.14953,0.328432,0.228051,5,7,3,0.479295333333333,0.731812173634023
"SERPING1","Serping1",6.344471,7.113704,6.339075,63,290,147,6.59908333333333,25.817566,36.41645,19.662825,405,530,316,0.0120696666666667,7.50845873917112
"SERPINH1","Serpinh1",14.633373,12.852851,11.976783,130,508,285,13.1543356666667,417.485173,400.171151,403.168872,9952,6911,7936,0,14.1543356666667
"SERPINI1","Serpini1",46.854332,46.775338,46.779068,986,3686,2187,46.8029126666667,13.986364,4.845852,14.41891,165,58,162,0,47.8029126666667
"SERPINI2","Serpini2",0,0,0,0,0,0,0,0.124352,0.662855,1.584406,3,2,10,0.056452,0.946564538663375
"SERTAD1","Sertad1",3.248772,3.43742,6.408917,22,88,67,4.36503633333333,2.174147,3.105303,2.34236,66,76,63,0,5.36503633333333
"SERTAD2","Sertad2",4.724308,4.540861,4.949004,182,571,367,4.73805766666667,7.143577,7.178794,6.072263,470,431,452,0.0516493333333333,5.45624618852672
"SERTAD3","Sertad3",1.542251,1.24112,1.842948,12,37,31,1.54210633333333,10.499014,11.986732,11.767246,118,123,117,0,2.54210633333333
"SERTAD4","Sertad4",4.702299,3.566939,3.334186,76,280,146,3.867808,0.46953,4.381251,0.531918,32,136,21,0,4.867808
"SERTM1","Sertm1",1.131649,1.810088,2.310613,23,137,100,1.75078333333333,0.154367,0.382341,0.298301,7,14,12,10.9771196666667,0.22966985468042
"SESN1","Sesn1",23.289408,20.766065,21.8805,407,1362,818,21.9786576666667,7.076705,7.701806,6.504558,142,135,132,0.141683666666667,20.1269916856712
"SESN2","Sesn2",4.086573,4.152881,5.087296,96,366,253,4.44225,4.399573,5.106397,4.838818,234,217,224,2.125027,1.7415049533972
"SESN3","Sesn3",19.147798,18.902572,19.560562,1218,4433,2552,19.203644,34.413763,37.6244,33.949924,5016,4428,4422,0.0559653333333333,19.1328667355241
"SESTD1","Sestd1",10.849345,9.993973,12.048665,454,1721,1165,10.9639943333333,4.846204,4.78247,5.520937,652,453,662,0.0134153333333333,11.805618032225
"SET","Set",69.613769,69.540852,76.44998,760,2682,1611,71.8682003333333,164.533025,211.372597,201.558976,2697,2556,2612,0,72.8682003333333
"SETBP1","Setbp1",2.466367,3.490444,4.032323,171,905,593,3.32971133333333,2.422774,2.003386,1.768638,290,245,244,0,4.32971133333333
"SETD1A","Setd1a",15.740165,16.557953,19.486066,249,1084,704,17.2613946666667,7.527566,15.755181,4.794394,370,308,274,0.0181936666666667,17.9350896244035
"SETD1B","Setd1b",7.314528,6.254281,5.950938,272,1202,772,6.50658233333333,4.471829,4.061727,4.127219,548,393,444,0.394528333333333,5.38288262339596
"SETD2","Setd2",32.079727,30.024924,31.312743,606,2125,1378,31.1391313333333,14.929293,12.565713,14.784712,847,793,700,0,32.1391313333333
"SETD3","Setd3",339.053101,193.587065,106.014536,845,3361,1885,212.884900666667,17.373998,12.593243,12.310891,412,395,392,0.0217293333333333,209.336165351032
"SETD4","Setd4",3.555248,5.827157,4.935169,19,102,62,4.77252466666667,18.084601,11.38193,11.95746,280,208,248,0.122139,5.14421534824711
"SETD5","Setd5",19.228535,24.576552,23.477769,640,2641,1556,22.4276186666667,139.542949,178.941069,142.261673,2428,2184,1984,2.40714033333333,6.87603572927874
"SETD6","Setd6",12.306792,13.301132,11.401843,33,162,70,12.336589,5.709352,5.159667,5.952301,159,104,131,0.576118333333333,8.46166732404821
"SETD7","Setd7",67.518228,67.857694,76.964415,2147,7530,4543,70.7801123333333,8.582357,11.92807,10.350462,940,1021,927,0.675048333333333,42.852561866374
"SETDB1","Setdb1",6.368146,8.200803,7.91055,189,989,550,7.49316633333333,30.180359,26.027227,22.645387,691,489,554,0,8.49316633333333
"SETDB2","Setdb2",2.900047,3.386507,4.440284,40,136,72,3.57561266666667,2.32991,2.371572,2.464357,122,97,137,0,4.57561266666667
"SETMAR","Setmar",2.771274,2.250111,2.344598,27,83,49,2.45532766666667,5.022552,5.443696,4.529641,121,116,91,0.0357473333333333,3.33607198924319
"SETX","Setx",14.820588,15.543643,22.26368,603,2355,1506,17.542637,12.075397,12.638569,11.294119,827,781,734,0,18.542637
"SEZ6","Sez6",33.290878,43.768935,45.057394,335,1880,1146,40.7057356666667,1.685195,1.548639,0.651986,20,33,13,0,41.7057356666667
"SEZ6L","Sez6l",22.604026,22.474715,26.278937,886,3329,2207,23.7858926666667,5.755887,4.409049,6.33008,554,352,537,0,24.7858926666667
"SEZ6L2","Sez6l2",139.022367,167.875162,167.729196,2085,9280,5048,158.208908333333,98.64938,95.28199,111.00126,3088,1925,2815,0.321513,120.474719759347
"SF1","Sf1",67.380956,75.993769,72.515612,639,2583,1538,71.9634456666667,191.641959,201.059286,164.620546,2380,1970,2060,1.29761466666667,31.7561716179853
"SF3A1","Sf3a1",18.94693,15.37243,18.36806,388,1600,901,17.5624733333333,47.310293,55.865071,32.81644,1066,827,805,5.790615,2.73354818868885
"SF3A2","Sf3a2",29.988823,24.226606,27.53819,116,544,304,27.2512063333333,38.288322,36.429816,35.438619,516,397,483,8.77556866666667,2.88998085908455
