"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"GAPDH",3371.59601,2974.66637,3052.54974,3132.93737333333,2601.0674,2601.0674,1.20440284265247
"GAPDHP1",0.92769,0.46977,0.24033,0.54593,1.16174,1.16174,0.715132254572705
"GAPDHP14",0,0.1658,0,0.0552666666666667,0,0,1.05526666666667
"GAPDHP15",0,0,0,0,0,0,1
"GAPDHP16",0,0,0,0,0,0,1
"GAPDHP17",0,0,0,0,0,0,1
"GAPDHP19",0,0,0,0,0,0,1
"GAPDHP2",0.11596,0,0,0.0386533333333333,0,0,1.03865333333333
"GAPDHP20",0,0,0,0,0,0,1
"GAPDHP21",0,0,0,0,0,0,1
"GAPDHP22",0.46384,0,0,0.154613333333333,0,0,1.15461333333333
"GAPDHP23",0.29819,0,0.41512,0.23777,0,0,1.23777
"GAPDHP24",0,0,0,0,0,0,1
"GAPDHP25",0,0,0,0,0,0,1
"GAPDHP26",0,0,0,0,0,0,1
"GAPDHP27",0,0,0,0,0,0,1
"GAPDHP28",0,0,0,0,0,0,1
"GAPDHP29",0,0,0,0,0,0,1
"GAPDHP31",0,0,0,0,0,0,1
"GAPDHP32",0.41415,0.1658,0.50251,0.36082,0,0,1.36082
"GAPDHP33",0.11596,0,0.24033,0.118763333333333,0.29043,0.29043,0.866969408130106
"GAPDHP34",0,0,0,0,0,0,1
"GAPDHP36",0,0,0,0,0,0,1
"GAPDHP37",0,0,0,0,0,0,1
"GAPDHP39",0,0,0,0,0,0,1
"GAPDHP40",0,0,0.50251,0.167503333333333,0,0,1.16750333333333
"GAPDHP41",0,0,0,0,0,0,1
"GAPDHP42",0,0.1658,0.26218,0.14266,0.31118,0.31118,0.871474549642307
"GAPDHP44",0,0.1658,0.41512,0.19364,0,0,1.19364
"GAPDHP45",0,0,0,0,0,0,1
"GAPDHP46",0,0,0,0,0,0,1
"GAPDHP47",0.28162,0.1658,0,0.14914,0,0,1.14914
"GAPDHP48",0,0,0,0,0,0,1
"GAPDHP49",0.29819,0,0,0.0993966666666667,0,0,1.09939666666667
"GAPDHP50",0,0,0,0,0,0,1
"GAPDHP51",0,0,0,0,0,0,1
"GAPDHP52",0,0,0,0,0.62236,0.62236,0.61638600557213
"GAPDHP53",0,0,0,0,0,0,1
"GAPDHP54",0,0,0,0,0,0,1
"GAPDHP55",0,0,0,0,0,0,1
"GAPDHP56",0,0,0,0,0,0,1
"GAPDHP57",0,0,0,0,0,0,1
"GAPDHP58",0,0,0,0,0,0,1
"GAPDHP59",0,1.8238,0,0.607933333333333,0,0,1.60793333333333
"GAPDHP60",0.28162,0.1658,0,0.14914,0.29043,0.29043,0.890509365095356
"GAPDHP61",0,0.4974,0.24033,0.24591,0,0,1.24591
"GAPDHP62",0,0,0,0,0,0,1
"GAPDHP63",0,0,0,0,0,0,1
"GAPDHP64",0,0,0,0,0,0,1
"GAPDHP65",0.28162,0.30397,0.24033,0.275306666666667,0,0,1.27530666666667
"GAPDHP66",0,0,0,0,0,0,1
"GAPDHP67",0,0,0,0,0,0,1
"GAPDHP68",0,0,0,0,0,0,1
"GAPDHP69",0.39758,0.30397,0,0.23385,0,0,1.23385
"GAPDHP70",0,0,0,0,0,0,1
"GAPDHP71",0.24849,0,0,0.08283,1.70112,1.70112,0.400881856415117
"GAPDHP72",0,0.30397,0.24033,0.181433333333333,0,0,1.18143333333333
"GAPDHP73",0,0,0,0,0,0,1
"GAPDHS",0,0.71847,0,0.23949,0,0,1.23949
"GAPT",0.23192,0.9948,0.28403,0.503583333333333,1.28621,1.28621,0.657675075051432
"GAPVD1",10.0389,9.69928,7.45031,9.06283,6.61775,6.61775,1.32097141544419
"GAR1",11.99367,14.56273,10.2469,12.2677666666667,11.9493,11.9493,1.02459334996229
"GARNL3",48.7864,36.08905,56.54367,47.1397066666667,41.40763,41.40763,1.13516616388765
"GARS",133.04027,102.8234,171.68476,135.849476666667,76.38422,76.38422,1.76844163663686
"GART",29.83508,29.34653,30.39113,29.85758,26.61623,26.61623,1.11737119802377
"GAS1",2.31922,3.53706,3.40835,3.08821,4.58471,4.58471,0.732036220322989
"GAS2",3.89297,3.17783,6.46713,4.51264333333333,9.97849,9.97849,0.502131288850592
"GAS2L1",67.22418,102.13257,88.77006,86.04227,48.91744,48.91744,1.74372463812247
"GAS2L2",2.88246,2.40409,0.76469,2.01708,0.16596,0.16596,2.58763593948334
"GAS2L3",0.26505,0.11053,0.30588,0.227153333333333,0.6846,0.6846,0.728453836716926
"GAS5",266.84257,245.43871,185.84252,232.707933333333,261.7228,261.7228,0.889560911094634
"GAS6",67.45611,68.30945,68.27626,68.01394,54.3942,54.3942,1.2458694231526
"GAS7",185.83561,169.44722,103.88916,153.05733,201.54066,201.54066,0.760624212442084
"GAS8",29.45407,26.74901,31.85497,29.3526833333333,11.92855,11.92855,2.34772525405659
"GAST",1.10991,1.0777,0.76469,0.9841,0.89205,0.89205,1.04865093417193
"GATA1",1.27557,0.13817,0.21848,0.544073333333333,1.74261,1.74261,0.56299413089478
"GATA2",6.85826,9.64401,8.36794,8.29007,4.89589,4.89589,1.57568577432754
"GATA3",0.38101,0.11053,0.48066,0.324066666666667,2.6554,2.6554,0.362222100636501
"GATA4",0.11596,0.4974,0,0.204453333333333,0.10373,0.10373,1.09125722172391
"GATA5",0.03313,0,0,0.0110433333333333,0.10373,0.10373,0.91602414841794
"GATA6",0.0497,0.0829,0.30588,0.14616,0.58087,0.58087,0.725018502470159
"GATAD1",15.07492,17.63003,20.34086,17.6819366666667,31.05573,31.05573,0.582795545965313
"GATAD2A",44.82717,57.5601,48.63455,50.3406066666667,53.14948,53.14948,0.948127418151876
"GATAD2B",13.12015,11.88231,11.05529,12.01925,13.00731,13.00731,0.929461117088149
"GATC",0,0,0,0,1.26546,1.26546,0.441411457275785
"GATM",103.6856,186.52458,136.55252,142.254233333333,151.79342,151.79342,0.937568079393297
"GATS",0,0,0,0,0,0,1
"GATSL1",0,0,0,0,0,0,1
"GATSL2",1.68972,1.63036,2.57811,1.96606333333333,1.0995,1.0995,1.41274747955863
"GATSL3",42.97179,72.78604,38.21286,51.3235633333333,15.08184,15.08184,3.25358064334264
"GBA",42.90553,42.91447,26.87354,37.5645133333333,36.13833,36.13833,1.0384019241935
"GBA2",95.07136,72.53734,77.71477,81.77449,59.22785,59.22785,1.37435571749614
"GBAP1",11.54639,8.84265,12.3225,10.9038466666667,12.48868,12.48868,0.882506417727062
"GBAS",71.18342,101.77334,93.92629,88.9610166666667,67.13182,67.13182,1.32039650000054
"GBE1",4.68813,6.60435,8.45533,6.58260333333333,8.13216,8.13216,0.830318712476931
"GBF1",22.94369,17.79583,23.44334,21.3942866666667,15.39302,15.39302,1.36608670438191
"GBGT1",7.35523,8.92555,11.27378,9.18485333333333,5.9539,5.9539,1.46462464708054
"GBP1",8.84616,11.05331,12.67207,10.85718,7.0949,7.0949,1.46477164634523
"GBP1P1",1.06021,2.04486,1.00503,1.37003333333333,0.89205,0.89205,1.25262722091559
"GBP2",7.02392,7.51625,5.5058,6.68199,7.80024,7.80024,0.872929601919948
"GBP3",3.57822,5.05689,4.52262,4.38591,3.54745,3.54745,1.18438025706715
"GBP4",9.80698,11.30201,11.6452,10.9180633333333,14.97811,14.97811,0.74589944200743
"GBP5",0.54667,1.2435,0.08739,0.625853333333333,0.43565,0.43565,1.13248586586796
"GBP6",0.43071,0.4974,0.6336,0.52057,0.12447,0.12447,1.35225484005798
"GBP7",0.87799,0.3316,0.24033,0.483306666666667,0.58087,0.58087,0.938285037141996
"GBX1",0,0.13817,0,0.0460566666666667,0,0,1.04605666666667
"GBX2",1.47436,1.4922,0,0.988853333333333,1.28621,1.28621,0.86993466625259
"GC",0,0.6632,0.37142,0.344873333333333,0,0,1.34487333333333
"GCA",16.26766,14.8667,15.88379,15.6727166666667,32.61162,32.61162,0.49604025829956
"GCAT",25.42857,18.90116,30.7407,25.0234766666667,17.84096,17.84096,1.38121818987284
"GCC1",4.32368,4.28316,3.34281,3.98321666666667,3.90012,3.90012,1.01695808810124
"GCC2",17.02968,13.01527,11.81999,13.95498,7.90396,7.90396,1.67958750937785
"GCDH",42.04411,42.19601,35.21963,39.8199166666667,21.03574,21.03574,1.85244138234825
"GCFC1",16.0523,17.68529,11.07714,14.9382433333333,20.14369,20.14369,0.753806139483379
"GCFC2",12.19246,12.24154,11.0116,11.8152,9.62582,9.62582,1.20604339241583
"GCG",0,0,0,0,0,0,1
"GCGR",0,0,0,0,0.4564,0.4564,0.68662455369404
"GCH1",6.7423,5.80299,3.62684,5.39071,2.67614,2.67614,1.73842943957521
"GCHFR",27.91344,20.33809,36.85826,28.36993,17.4468,17.4468,1.59214226857775
"GCK",8.49828,7.01885,13.96113,9.82608666666667,6.90819,6.90819,1.36897149242326
"GCKR",0.29819,1.43693,3.29911,1.67807666666667,1.3277,1.3277,1.15052483853876
"GCLC",39.26104,31.52956,12.34435,27.71165,41.69807,41.69807,0.672434374668457
"GCLM",7.4215,8.26235,7.84358,7.84247666666667,4.93738,4.93738,1.48928932739132
"GCM1",0,0,0,0,0,0,1
"GCM2",0.13253,0.11053,0,0.08102,0,0,1.08102
"GCN1L1",35.88161,22.76982,31.13398,29.92847,29.04343,29.04343,1.02945868697416
"GCNT1",2.86589,2.43173,2.18484,2.49415333333333,2.94583,2.94583,0.885530631916057
"GCNT1P1",0,0,0,0,0,0,1
"GCNT1P2",0,0,0,0,0,0,1
"GCNT1P3",0,0,0,0,0,0,1
"GCNT1P4",0,0,0,0,0,0,1
"GCNT1P5",0,0,0,0,0,0,1
"GCNT2",4.37338,12.02047,6.70746,7.70043666666667,3.48521,3.48521,1.9398058656488
"GCNT3",0.53011,0.11053,1.48569,0.708776666666667,0.10373,0.10373,1.54818358354549
"GCNT4",0.97738,0.4145,0.98318,0.791686666666667,0.14522,0.14522,1.56449124767876
"GCNT6",0,0,0,0,0,0,1
"GCNT7",0,0.13817,0,0.0460566666666667,0.35267,0.35267,0.773327320533956
"GCOM1",2.7665,3.45416,0.80839,2.34301666666667,1.26546,1.26546,1.47564585853057
"GCOM2",0,0.27633,0,0.09211,0,0,1.09211
"GCSAM",0.23192,0,0.06555,0.0991566666666667,0.29043,0.29043,0.851775506355762
"GCSAML",0,0.05527,0.06555,0.0402733333333333,0,0,1.04027333333333
"GCSH",70.05694,101.96677,53.70338,75.2423633333333,89.99314,89.99314,0.837891332614012
"GCSHP1",0,0,0,0,0,0,1
"GCSHP2",0,0,0,0,0,0,1
"GCSHP3",50.7743,45.3462,16.77957,37.6333566666667,24.04381,24.04381,1.54263096017206
"GCSHP4",0,0,0,0,0,0,1
"GCSHP5",0,0,0,0,0,0,1
"GDA",25.4617,9.78218,59.4932,31.5790266666667,28.77374,28.77374,1.09422016403269
"GDAP1",40.66914,32.57963,27.07017,33.4396466666667,28.15138,28.15138,1.18140707804113
"GDAP1L1",45.10879,27.4951,62.13686,44.9135833333333,40.74378,40.74378,1.09989041081889
"GDAP2",4.27399,2.84623,1.26721,2.79581,1.68037,1.68037,1.41615150147181
"GDE1",79.632,70.13324,44.00269,64.58931,60.72152,60.72152,1.0626651773968
"GDEP",0,0,0,0,0,0,1
"GDF10",7.88534,7.12938,4.1075,6.37407333333333,2.32347,2.32347,2.21878739189261
"GDF11",19.498,29.09783,18.09048,22.22877,28.48331,28.48331,0.78786167496119
"GDF15",0.19879,0.4145,2.88399,1.16576,2.07453,2.07453,0.704419862548097
"GDF2",0.13253,0.0829,0,0.07181,0,0,1.07181
"GDF3",0,0,0,0,0,0,1
"GDF5",0.54667,1.05006,0.58991,0.72888,0.66385,0.66385,1.03908405204796
"GDF5OS",0,0,0,0,0,0,1
"GDF6",0.13253,0.22107,0.21848,0.190693333333333,0.33192,0.33192,0.893967605662002
"GDF7",0.14909,0,0.45882,0.202636666666667,0.06224,0.06224,1.13217038208566
"GDF9",1.97134,1.18823,1.20166,1.45374333333333,0.8713,0.8713,1.31125064571866
"GDI1",543.12768,405.07612,502.70992,483.637906666667,415.36255,415.36255,1.16398054211808
"GDI2",61.69119,60.73793,54.44622,58.9584466666667,64.47642,64.47642,0.915725793601218
"GDI2P1",0,0,0,0,0,0,1
"GDI2P2",0,0.30397,0,0.101323333333333,0,0,1.10132333333333
"GDNF",0.33132,0.2487,0.43697,0.338996666666667,2.84211,2.84211,0.348505552070781
"GDNF-AS1",2.41861,1.43693,1.96636,1.94063333333333,4.19055,4.19055,0.566535980451654
"GDPD1",15.83694,13.2916,25.34415,18.1575633333333,21.49214,21.49214,0.85174480211013
"GDPD2",6.6429,8.56631,7.77803,7.66241333333333,4.66769,4.66769,1.52838516809023
"GDPD3",22.31419,5.11216,38.58428,22.0035433333333,10.87054,10.87054,1.93786831376949
"GDPD4",0.31475,0.11053,0.65545,0.360243333333333,0,0,1.36024333333333
"GDPD5",16.93029,14.17587,14.96616,15.35744,10.80831,10.80831,1.38524818538809
"GDPGP1",2.7168,5.83062,7.88727,5.47823,1.7841,1.7841,2.32686685104702
"GEM",5.2845,12.8771,30.56592,16.2425066666667,5.68421,5.68421,2.57958781466571
"GEMIN2",19.33234,17.13263,21.58622,19.3503966666667,23.73263,23.73263,0.822815716188156
"GEMIN4",3.42913,3.48179,3.75793,3.55628333333333,4.33577,4.33577,0.853912993501094
"GEMIN5",9.47566,6.02405,4.26044,6.58671666666667,8.85825,8.85825,0.769580469826457
"GEMIN6",6.97422,5.13979,5.74613,5.95338,8.29812,8.29812,0.747826442334579
"GEMIN7",9.72415,10.25194,8.91415,9.63008,11.76259,11.76259,0.832909307593521
"GEMIN8",19.24951,21.08419,22.15428,20.8293266666667,26.94815,26.94815,0.781065174856535
"GEMIN8P2",0,0,0,0,0,0,1
"GEMIN8P3",0,0.2487,0,0.0829,0,0,1.0829
"GEMIN8P4",2.36892,2.10013,2.86214,2.44373,5.14484,5.14484,0.56042630890308
"GEN1",0.94425,0.96716,1.42015,1.11052,1.59739,1.59739,0.812554140887583
"GET4",48.2563,45.5949,55.25461,49.7019366666667,68.50101,68.50101,0.729513667019611
"GFAP",5581.66148,5271.7373,5992.58019,5615.32632333333,12449.98514,12449.98514,0.451074855538164
"GFER",27.59869,22.38295,21.91395,23.9651966666667,22.36344,22.36344,1.06855825454927
"GFI1",0,0.11053,0.08739,0.0659733333333333,0.26969,0.26969,0.839554011871664
"GFI1B",0.14909,0.0829,0,0.07733,0.14522,0.14522,0.94071881385236
"GFM1",21.70125,22.85272,25.9996,23.5178566666667,15.37227,15.37227,1.49752335300277
"GFM2",22.62894,21.52632,26.15254,23.4359333333333,15.74569,15.74569,1.45923717286856
"GFOD1",12.0765,9.97561,18.94257,13.6648933333333,7.77949,7.77949,1.67035822506015
"GFOD2",14.29632,13.84427,11.79814,13.31291,9.08644,9.08644,1.41902494834649
"GFPT1",4.85379,4.78056,5.22177,4.95204,5.14484,5.14484,0.968624081343046
"GFPT2",11.9771,9.28478,10.83681,10.6995633333333,6.32732,6.32732,1.59670429752397
"GFRA1",17.82485,24.56598,7.47215,16.6209933333333,13.65041,13.65041,1.20276451876318
"GFRA2",2.55114,3.01203,30.30374,11.9556366666667,12.11526,12.11526,0.987829190322317
"GFRA3",0.46384,0.0829,0,0.182246666666667,0.43565,0.43565,0.82349226250595
"GFRA4",0.18222,0.11053,0,0.0975833333333333,0,0,1.09758333333333
"GFRAL",0.13253,0.2487,0,0.127076666666667,0.39416,0.39416,0.808427057630879
"GGA1",74.08244,98.40208,61.78729,78.0906033333333,90.76072,90.76072,0.861922218279601
"GGA2",117.21989,97.07568,113.17473,109.156766666667,51.57283,51.57283,2.09531742283356
"GGA3",31.54136,23.87515,28.66511,28.0272066666667,26.13909,26.13909,1.06957184882274
"GGCT",21.63499,24.98048,32.40118,26.3388833333333,21.59587,21.59587,1.20990620557356
"GGCX",21.96631,26.66611,26.74245,25.1249566666667,18.33885,18.33885,1.35090538820388
"GGH",13.74965,14.23113,15.33758,14.4394533333333,16.82444,16.82444,0.866195702829
"GGN",3.67762,9.45058,3.4302,5.51946666666667,2.48944,2.48944,1.86834181606982
"GGNBP1",0,0,0.52436,0.174786666666667,1.57664,1.57664,0.455937448253022
"GGNBP2",53.06039,42.74867,45.9035,47.23752,46.78067,46.78067,1.00956139794607
"GGPS1",15.82038,22.79745,18.15602,18.9246166666667,19.77028,19.77028,0.959284933408056
"GGT1",9.72415,11.55071,9.83178,10.36888,14.16905,14.16905,0.749478708290895
"GGT2",0.54667,0.13817,0.56806,0.417633333333333,0.62236,0.62236,0.873809347699236
"GGT3P",0.23192,0.3316,1.04872,0.537413333333333,0.80907,0.80907,0.849836287890095
"GGT5",30.14983,38.10628,21.10556,29.7872233333333,25.39226,25.39226,1.16652470585442
"GGT6",0.18222,0.30397,1.00503,0.497073333333333,1.0995,1.0995,0.713061840120664
"GGT7",70.13977,45.12513,72.29637,62.5204233333333,58.12835,58.12835,1.07428032971212
"GGT8P",0.29819,0.38687,0.61176,0.432273333333333,0.72609,0.72609,0.829779057484449
"GGTA1P",33.01572,30.4795,13.56786,25.6876933333333,21.53363,21.53363,1.18434949599036
"GGTLC1",0,0,0.41512,0.138373333333333,0,0,1.13837333333333
"GGTLC2",0.48041,0.27633,0.41512,0.39062,0.99577,0.99577,0.696783697520255
"GGTLC3",0,0,0.30588,0.10196,0,0,1.10196
"GH1",0,4.17262,0,1.39087333333333,0,0,2.39087333333333
"GH2",0,0,0,0,0,0,1
"GHc-1077H7.2",0,0,0,0,0,0,1
"GHc-210E9.2",0,0,0,0,0,0,1
"GHc-602D8.2",0.21536,0,0,0.0717866666666667,0.47714,0.47714,0.725582318985788
"GHDC",17.37757,17.24316,22.30722,18.9759833333333,10.26893,10.26893,1.77266016678898
"GHITM",187.85664,161.0467,153.94385,167.61573,99.95089,99.95089,1.67027482372865
"GHR",1.19274,1.29876,2.14114,1.54421333333333,1.51441,1.51441,1.01185301256889
"GHRH",0,0,0,0,1.38994,1.38994,0.418420546122497
"GHRHR",6.84169,5.30559,10.02842,7.3919,1.72186,1.72186,3.0831490230945
"GHRL",10.32052,10.52828,1.63863,7.49581,8.48483,8.48483,0.895726122661134
"GHRLOS2",1.42466,1.13296,0.65545,1.07102333333333,0.20745,0.20745,1.7152042182561
"GHSR",0.64607,0,0,0.215356666666667,0,0,1.21535666666667
"GID4",7.86877,6.27275,5.94277,6.69476333333333,6.16136,6.16136,1.07448352454469
"GID8",24.23583,27.24641,29.53904,27.0070933333333,17.34308,17.34308,1.52684790849374
"GIF",0,0.52503,0.43697,0.320666666666667,0,0,1.32066666666667
"GIGYF1",24.76593,29.4018,31.06843,28.4120533333333,34.56168,34.56168,0.827071536927764
"GIGYF2",21.35337,30.67293,18.65854,23.5616133333333,28.50405,28.50405,0.832482772139192
"GIMAP1",2.70023,2.54226,1.3983,2.21359666666667,2.46869,2.46869,0.926458307507061
"GIMAP2",5.69865,3.53706,4.7411,4.65893666666667,3.27776,3.27776,1.3228738093457
"GIMAP4",13.21954,15.9444,6.64191,11.9352833333333,9.08644,9.08644,1.28244289693225
"GIMAP5",12.59004,15.5299,13.28383,13.8012566666667,6.34806,6.34806,2.01430808494578
"GIMAP6",7.28897,5.91352,2.64366,5.28205,3.1118,3.1118,1.5278102047765
"GIMAP7",10.46961,22.49348,4.39153,12.45154,8.1944,8.1944,1.46301444357435
"GIMAP8",2.7168,2.48699,0.80839,2.00406,1.61813,1.61813,1.14740673686944
"GIMD1",0,0,0,0,0,0,1
"GIN1",4.27399,5.36085,3.60499,4.41327666666667,6.26508,6.26508,0.745109023805198
"GINM1",25.14695,31.723,31.87682,29.5822566666667,39.74801,39.74801,0.750521477408754
"GINS1",3.08125,1.5751,3.3865,2.68095,1.28621,1.28621,1.61006644184043
"GINS2",1.15961,2.10013,1.24536,1.5017,1.28621,1.28621,1.09425643313606
"GINS3",16.28422,32.82833,13.85189,20.9881466666667,15.43451,15.43451,1.33792529662683
"GINS4",1.72285,2.92913,4.87219,3.17472333333333,4.93738,4.93738,0.703125508782212
"GIP",0,0,0,0,0,0,1
"GIPC1",221.50187,164.41796,208.39008,198.103303333333,212.05853,212.05853,0.934500502436271
"GIPC2",5.53299,7.04648,0.34957,4.30968,0.31118,0.31118,4.0495431595967
"GIPC3",1.27557,0.85663,0.6773,0.9365,0.93354,0.93354,1.00153087083794
"GIPR",2.36892,16.66286,0.721,6.58426,10.28967,10.28967,0.671787572178815
"GIT1",269.70846,234.717,174.15363,226.19303,171.70891,171.70891,1.31546791650761
"GIT2",37.20688,24.95284,27.72562,29.96178,17.32233,17.32233,1.68983857402416
"GJA1",182.29052,238.22643,149.8582,190.12505,45.80564,45.80564,4.0833764905255
"GJA10",0,0,0,0,0,0,1
"GJA3",0.51354,0.46977,0,0.32777,0,0,1.32777
"GJA4",18.70283,10.88751,7.77803,12.4561233333333,5.3108,5.3108,2.13223732860071
"GJA5",2.17013,2.32119,0.65545,1.71559,1.24472,1.24472,1.20976781068463
"GJA6P",0,0,0,0,0,0,1
"GJA8",0,0.11053,0,0.0368433333333333,0,0,1.03684333333333
"GJA9",0.28162,0,0.13109,0.13757,0.16596,0.16596,0.975650965727812
"GJB1",25.85928,13.65084,21.9358,20.4819733333333,160.98359,160.98359,0.132618207395782
"GJB2",0.7289,1.18823,0.78654,0.901223333333333,0.66385,0.66385,1.1426651040258
"GJB3",0.53011,0.2487,0.58991,0.45624,0.6846,0.6846,0.864442597649294
"GJB4",0.03313,0,0,0.0110433333333333,0.18671,0.18671,0.851971697662726
"GJB5",0.64607,0.11053,0.28403,0.346876666666667,1.63888,1.63888,0.510397087653348
"GJB6",61.34331,55.23891,43.65311,53.4117766666667,4.25279,4.25279,10.3586430576259
"GJB7",0,0,0,0,0.47714,0.47714,0.676983901322827
"GJC1",6.54351,15.75096,9.15448,10.4829833333333,3.73416,3.73416,2.42555877565045
"GJC2",7.48776,5.60955,5.89907,6.33212666666667,37.09261,37.09261,0.192481603824644
"GJC3",0.36445,0.5803,0.87394,0.60623,0.97503,0.97503,0.81326865921024
"GJD2",1.62345,1.1606,1.28906,1.35770333333333,0.35267,0.35267,1.74299964761053
"GJD3",0.14909,0.77373,0.78654,0.569786666666667,0,0,1.56978666666667
"GJD4",0.31475,0,1.11427,0.47634,0.16596,0.16596,1.26620124189509
"GJE1",0,0,0,0,0,0,1
"GK",4.73783,4.06209,2.92769,3.90920333333333,5.22782,5.22782,0.788269945716693
"GK2",0,0.1658,0,0.0552666666666667,0,0,1.05526666666667
"GK3P",0.06626,0,0,0.0220866666666667,0,0,1.02208666666667
"GK5",13.07045,6.57672,8.12761,9.25826,9.64657,9.64657,0.963527220503881
"GKAP1",9.52536,16.1102,16.91066,14.1820733333333,22.96506,22.96506,0.633508671930441
"GKN1",0,2.34883,3.29911,1.88264666666667,0,0,2.88264666666667
"GKN2",0,0.69083,0,0.230276666666667,0,0,1.23027666666667
"GLA",16.48301,10.66644,16.97621,14.7085533333333,15.14407,15.14407,0.973023118292558
"GLB1",16.54928,12.15864,13.30568,14.0045333333333,8.56781,8.56781,1.56823069577399
"GLB1L",7.09018,7.65442,5.83352,6.85937333333333,4.16981,4.16981,1.52024413534218
"GLB1L2",9.74071,6.77015,7.05703,7.85596333333333,4.19055,4.19055,1.70617050858451
"GLB1L3",16.0026,8.48341,14.37625,12.9540866666667,4.04533,4.04533,2.76574310633133
"GLCCI1",19.58082,15.25357,22.67864,19.17101,7.88322,7.88322,2.27068675547831
"GLCE",7.53746,5.83062,5.85537,6.40781666666667,10.78756,10.78756,0.628443602125178
"GLDC",7.70312,9.53348,11.66705,9.63455,5.02036,5.02036,1.76643091110831
"GLDCP",0,0,0,0,0,0,1
"GLDN",12.57347,7.82022,10.00657,10.13342,49.9547,49.9547,0.218496429181214
"GLE1",10.20456,9.97561,6.46713,8.88243333333333,6.90819,6.90819,1.24964540980089
"GLG1",72.09454,39.93008,28.59956,46.8747266666667,53.68886,53.68886,0.875401803341058
"GLI1",1.73941,1.02243,7.60324,3.45502666666667,0.41491,0.41491,3.14862900584961
"GLI2",3.23034,3.53706,6.24864,4.33868,2.21975,2.21975,1.65810389005358
"GLI3",9.80698,12.6284,11.25193,11.2291033333333,7.98694,7.98694,1.36076387884345
"GLI4",43.56816,42.47234,43.60941,43.2166366666667,34.99733,34.99733,1.22833100862388
"GLIPR1",4.40651,4.28316,3.60499,4.09822,3.33999,3.33999,1.17470777582437
"GLIPR1L1",0,0.63557,1.3109,0.648823333333333,0.66385,0.66385,0.99096873716581
"GLIPR1L2",7.93504,4.80819,3.34281,5.36201333333333,10.35191,10.35191,0.56043549793236
"GLIPR2",11.82801,10.08614,11.42672,11.1136233333333,32.81908,32.81908,0.358189026234106
"GLIS1",3.46226,1.3264,5.37471,3.38779,0.99577,0.99577,2.19854492251111
"GLIS2",5.93057,9.86508,8.78306,8.19290333333333,4.29428,4.29428,1.73638404718552
"GLIS3",10.63527,26.11344,19.20475,18.6511533333333,11.34768,11.34768,1.59148547203469
"GLIS3-AS1",0.43071,0.46977,0,0.30016,0.8713,0.8713,0.694789718377599
"GLMN",9.4591,9.22951,12.40989,10.3661666666667,5.55974,5.55974,1.73271603244438
"GLO1",65.5676,70.21614,79.55004,71.7779266666667,55.30699,55.30699,1.29252028330171
"GLOD4",74.1984,58.00224,40.46324,57.5546266666667,36.80218,36.80218,1.54897486511801
"GLOD5",0.33132,0,0,0.11044,0,0,1.11044
"GLP1R",1.44123,1.3264,0,0.922543333333333,0,0,1.92254333333333
"GLP2R",1.37496,0.0829,1.42015,0.959336666666667,0.26969,0.26969,1.54316145410822
"GLRA1",0.14909,0.1658,0,0.104963333333333,0.14522,0.14522,0.964848093233906
"GLRA2",8.6805,3.42653,3.14617,5.0844,5.24856,5.24856,0.973728347011151
"GLRA3",0.97738,0.1658,2.49072,1.2113,0.20745,0.20745,1.83138018137397
"GLRA4",0.34788,0,0,0.11596,0.26969,0.26969,0.878923201726406
"GLRB",33.26421,24.45544,34.95745,30.8923666666667,18.89898,18.89898,1.60271363992861
"GLRX",29.90134,21.83028,32.61967,28.1170966666667,34.60317,34.60317,0.817823150766257
"GLRX2",20.11093,21.94082,39.10864,27.0534633333333,36.65696,36.65696,0.744974191579281
"GLRX3",92.83498,88.48173,86.45413,89.2569466666667,70.7415,70.7415,1.25808558040558
"GLRX5",53.77272,50.34782,48.02279,50.7144433333333,25.45449,25.45449,1.95484559835904
"GLRXP",0,0,0,0,0,0,1
"GLRXP3",0,0,0,0,0,0,1
"GLS",54.68384,30.92163,56.21594,47.2738033333333,31.30467,31.30467,1.49432894170822
