"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"RP11-561C5.5",5.16854,0.55267,8.43348,4.71823,0,0,5.71823
"RP11-561C5.7",0,0,0,0,0,0,1
"RP11-561G1.2",0,0.0829,0,0.0276333333333333,0,0,1.02763333333333
"RP11-561G1.3",0,0,0,0,0,0,1
"RP11-561N12.1",0,0,0,0,0,0,1
"RP11-561N12.2",0,0,0,0,0,0,1
"RP11-561N12.4",0,0.3316,0,0.110533333333333,0,0,1.11053333333333
"RP11-561N12.5",1.259,0.829,0.65545,0.914483333333333,0.43448,0.43448,1.33461835183016
"RP11-561N12.6",2.0873,3.73049,15.27203,7.02994,4.68618,4.68618,1.41218533356313
"RP11-561O23.5",0,0,0,0,0,0,1
"RP11-561O23.7",0.46384,0.60793,0,0.357256666666667,0,0,1.35725666666667
"RP11-561O4.1",0,0.0829,0,0.0276333333333333,0,0,1.02763333333333
"RP11-561P12.2",0,0,0,0,0,0,1
"RP11-562A8.1",1.50749,0,0,0.502496666666667,0,0,1.50249666666667
"RP11-562A8.3",0,0.11053,0,0.0368433333333333,0,0,1.03684333333333
"RP11-562F9.1",0,0,0,0,0,0,1
"RP11-562M8.4",0,0,0,0,0,0,1
"RP11-563H6.1",16.59897,47.69503,29.14577,31.14659,54.52728,54.52728,0.578933273879074
"RP11-563H8.2",0,0,0,0,0,0,1
"RP11-564A8.4",0,0,0,0,0,0,1
"RP11-564C24.1",0,0,0,0,0,0,1
"RP11-564C4.4",0,0,0,0,0,0,1
"RP11-564C4.5",0.14909,0.1658,0.13109,0.14866,0,0,1.14866
"RP11-564C4.7",4.90349,12.18627,1.74787,6.27921,5.12066,5.12066,1.18928514245196
"RP11-564C4.8",0,0.13817,0,0.0460566666666667,0,0,1.04605666666667
"RP11-564D11.3",1.87194,2.59753,0.61176,1.69374333333333,1.30344,1.30344,1.16944367265192
"RP11-564P9.1",0,0,0,0,0,0,1
"RP11-565H13.3",0,0,0,0,0,0,1
"RP11-565H13.4",0,0,0,0,0,0,1
"RP11-565J7.1",1.259,2.0725,0,1.1105,0,0,2.1105
"RP11-565J7.3",0.82829,0.7461,1.59493,1.05644,0.86896,0.86896,1.10031247324715
"RP11-565P22.6",0,0,0,0,0,0,1
"RP11-566K19.4",0,0,0,0,0,0,1
"RP11-566K19.5",8.24979,6.41092,3.75793,6.13954666666667,3.13446,3.13446,1.72683897453759
"RP11-566K19.6",30.067,45.95413,31.04658,35.6892366666667,16.72749,16.72749,2.06962388170388
"RP11-566K19.8",0.06626,0,0,0.0220866666666667,0,0,1.02208666666667
"RP11-566K19.9",0,0,0.52436,0.174786666666667,0,0,1.17478666666667
"RP11-566K8.1",0.0994,0.69083,1.17981,0.65668,1.0862,1.0862,0.79411369954942
"RP11-567B20.1",0,0,0,0,0,0,1
"RP11-567B20.2",0,0,0,0,0,0,1
"RP11-567G24.1",0,0.1658,0,0.0552666666666667,0,0,1.05526666666667
"RP11-567M21.3",0.0994,0.30397,0,0.134456666666667,0,0,1.13445666666667
"RP11-567O18.1",0,0,0,0,0,0,1
"RP11-567P17.1",0,0,0,0,0,0,1
"RP11-567P17.2",0,0,0,0,0,0,1
"RP11-568A7.1",0,0,0,0,0,0,1
"RP11-568G20.2",0,0,0,0,0,0,1
"RP11-568J23.1",0,0,0,0,0,0,1
"RP11-568K15.1",7.30554,5.47139,10.77126,7.84939666666667,8.44133,8.44133,0.937304030964564
"RP11-569A2.2",0,0,0,0,6.4241,6.4241,0.134696461523956
"RP11-569G9.7",0,0,0,0,1.1793,1.1793,0.458862937640527
"RP11-569H14.1",0,0,0,0,0,0,1
"RP11-56A10.1",0,0.46977,0,0.15659,0,0,1.15659
"RP11-56A21.4",0.13253,0,0,0.0441766666666667,0.0931,0.0931,0.955243497087793
"RP11-56B16.1",0,0,0,0,0,0,1
"RP11-56B16.2",2.0376,0.7461,0.58991,1.12453666666667,0.86896,0.86896,1.13674806666096
"RP11-56H16.1",0,0,0,0,0,0,1
"RP11-56H7.2",0,0,0,0,0,0,1
"RP11-56L13.4",0,0,0,0,0,0,1
"RP11-56L13.6",0,0,0,0,0,0,1
"RP11-56M3.1",1.14304,1.38166,0.37142,0.965373333333333,0.86896,0.86896,1.05158662214993
"RP11-56P9.10",0.03313,0,0.52436,0.18583,0,0,1.18583
"RP11-56P9.11",0,0,0,0,0,0,1
"RP11-56P9.4",0,0,0,0,0,0,1
"RP11-56P9.5",0,0,0,0,0,0,1
"RP11-56P9.6",0,0,0,0,0,0,1
"RP11-56P9.8",0,0,0,0,0,0,1
"RP11-570G20.1",0.23192,0.5803,0,0.27074,0.80689,0.80689,0.703274687446386
"RP11-570P14.1",0,0,0,0,0,0,1
"RP11-571E6.1",0,0,0,0,0,0,1
"RP11-571E6.4",0.11596,0,0,0.0386533333333333,0,0,1.03865333333333
"RP11-571F15.2",0,0,0,0,0,0,1
"RP11-571F15.3",0.21536,0,0,0.0717866666666667,0,0,1.07178666666667
"RP11-571F15.6",0,0,0,0,0,0,1
"RP11-571I18.2",0,0,0,0,0,0,1
"RP11-571M6.1",0,0,0,0,0,0,1
"RP11-571M6.15",3.26347,10.50064,9.06709,7.6104,2.97929,2.97929,2.16380309050107
"RP11-571M6.6",95.45238,78.72719,72.12158,82.1003833333333,13.49992,13.49992,5.73109253936114
"RP11-572C15.3",0,0,0,0,0,0,1
"RP11-572F4.1",0,0,0,0,0,0,1
"RP11-572H4.1",0,0,0,0,0,0,1
"RP11-572M11.2",0,0.5803,0,0.193433333333333,0,0,1.19343333333333
"RP11-572P18.1",0,0,0,0,0,0,1
"RP11-572P18.2",0,0,0,0,0,0,1
"RP11-573D15.1",82.18314,23.95805,60.08311,55.4081,10.21029,10.21029,5.03181452040937
"RP11-573D15.6",0,0.19343,0,0.0644766666666667,0,0,1.06447666666667
"RP11-573G6.2",0,0,0,0,0,0,1
"RP11-573M3.3",0.61294,0.88426,0.43697,0.644723333333333,0,0,1.64472333333333
"RP11-573M3.4",0,0,0,0,0,0,1
"RP11-574F21.3",26.32312,3.92392,0,10.0823466666667,0,0,11.0823466666667
"RP11-574K11.20",1.95477,1.54746,1.94451,1.81558,1.45861,1.45861,1.14519179536405
"RP11-574M7.1",0,0,0,0,0.55862,0.55862,0.641593204244781
"RP11-574M7.2",0,0,0,0,0,0,1
"RP11-575C1.1",0,0,0,0,0,0,1
"RP11-575C20.1",0,0,0,0,0,0,1
"RP11-575G13.2",0,0,0,0,0.18621,0.18621,0.843021050235624
"RP11-575L16.2",0.24849,0.71847,0.50251,0.489823333333333,0.43448,0.43448,1.03858076329634
"RP11-575M4.1",0,0,0,0,0,0,1
"RP11-576C12.1",3.66105,0,0,1.22035,0,0,2.22035
"RP11-576C2.1",0,0,0,0,0,0,1
"RP11-576N17.2",0,0,0,0,0,0,1
"RP11-576N17.3",0,0,0,0,0,0,1
"RP11-576N17.4",0,0,0,0,0,0,1
"RP11-577H5.1",0.38101,0.4974,0.56806,0.482156666666667,0.58965,0.58965,0.93237924490716
"RP11-577H5.5",0,0,0.87394,0.291313333333333,0,0,1.29131333333333
"RP11-577N1.2",0,0,0,0,0,0,1
"RP11-578C11.2",0,0,0,0,0,0,1
"RP11-578F21.10",21.10488,0.4145,0.78654,7.43530666666667,1.02413,1.02413,4.16737396642838
"RP11-578F21.12",24.21926,16.5247,34.38939,25.04445,8.78271,8.78271,2.66229398602228
"RP11-578F21.2",2.78306,1.8238,3.95456,2.85380666666667,3.32067,3.32067,0.89194654224152
"RP11-578F21.3",0,0,0,0,0,0,1
"RP11-578F21.4",0,0,0,0,0,0,1
"RP11-578F21.5",3.99237,2.18303,0.24033,2.13857666666667,1.45861,1.45861,1.27656548483357
"RP11-578F21.9",3.77701,3.45416,4.08565,3.77227333333333,0,0,4.77227333333333
"RP11-578F5.1",0,0,0,0,0,0,1
"RP11-578O24.2",0,0.9119,1.48569,0.799196666666667,1.27241,1.27241,0.791757062619275
"RP11-579C11.1",0,0,0,0,0,0,1
"RP11-579C11.2",0,0,0,0,0,0,1
"RP11-579D7.1",0,0,0,0,0.46551,0.46551,0.682356312819428
"RP11-579O24.1",0,0,0,0,0,0,1
"RP11-57A19.3",1.09335,1.10533,1.66048,1.28638666666667,0.15517,0.15517,1.9792642352785
"RP11-57A19.4",0,0,0,0,0,0,1
"RP11-57C13.5",0,0,0,0,0,0,1
"RP11-57C19.2",0,0,0,0,0,0,1
"RP11-57C19.6",0,0,0,0,0,0,1
"RP11-57G10.1",0,0,0,0,0,0,1
"RP11-57G10.6",0,0,0,0,0,0,1
"RP11-57G22.1",0,0,0,0,0,0,1
"RP11-57I17.3",0,0,0,0,0,0,1
"RP11-57K17.1",0.0497,0,0,0.0165666666666667,0,0,1.01656666666667
"RP11-580J4.1",0,0,0,0,0,0,1
"RP11-580P21.1",0,0,0,0,0,0,1
"RP11-582E3.4",0.5798,0,0.76469,0.448163333333333,0.31034,0.31034,1.10518135242253
"RP11-583F2.1",30.56398,37.91285,46.40601,38.29428,24.54814,24.54814,1.53804856243938
"RP11-583F2.3",0.11596,0.30397,0,0.139976666666667,0.18621,0.18621,0.96102432677744
"RP11-583F24.3",0,0,0,0,0,0,1
"RP11-583F24.4",0,0,0,0,0,0,1
"RP11-583F24.5",0,0,0,0,0,0,1
"RP11-583F24.6",0,0,0,0,0,0,1
"RP11-583F24.7",0,0,0,0,0,0,1
"RP11-583M2.2",0,0,0,0,0,0,1
"RP11-584P21.4",0,0,0,0,0,0,1
"RP11-585F1.10",0,0,0,0,0,0,1
"RP11-585F1.2",0,0,0,0,0,0,1
"RP11-585F1.6",0,0,0,0,0,0,1
"RP11-585F1.8",0,0,0,0,0,0,1
"RP11-585K14.2",0,0,0,0,0,0,1
"RP11-585K6.1",0,0,0,0,0,0,1
"RP11-585K6.2",0,0,0,0,0,0,1
"RP11-586E1.1",0,0,0,0,0,0,1
"RP11-586K12.13",0,0,0,0,0,0,1
"RP11-586K12.5",0,0,0,0,0,0,1
"RP11-586K12.7",0,0,0,0,0,0,1
"RP11-587D21.1",2.73336,2.21066,1.20166,2.04856,7.54134,7.54134,0.356918235312024
"RP11-587P21.1",0,0,0,0,0,0,1
"RP11-588D3.1",0,0,0,0,0,0,1
"RP11-588F10.1",0,0,0,0,0,0,1
"RP11-588L15.1",0,0,0,0,0,0,1
"RP11-589B3.1",1.37496,0,0,0.45832,0,0,1.45832
"RP11-589C21.1",0,0,0,0,0,0,1
"RP11-589C21.2",1.57375,0.46977,1.9882,1.34390666666667,0,0,2.34390666666667
"RP11-589E1.1",0,0,0,0,0,0,1
"RP11-589F4.2",0,0,0,0,0,0,1
"RP11-589F5.3",0.29819,0,0,0.0993966666666667,0.06207,0.06207,1.0351452038629
"RP11-589F5.4",0,0,0,0,0,0,1
"RP11-589M4.2",0,0,0,0,0,0,1
"RP11-589N15.1",0,0,0,0,0,0,1
"RP11-58A11.2",1.12648,1.4093,3.95456,2.16344666666667,0,0,3.16344666666667
"RP11-58A17.2",0,0,0,0,0,0,1
"RP11-58A17.3",0.91112,0.5803,0,0.49714,0,0,1.49714
"RP11-58C22.1",7.80251,0,0.13109,2.64453333333333,19.39644,19.39644,0.178684777016643
"RP11-58E21.1",0,0,0,0,0.34138,0.34138,0.745500902056091
"RP11-58E21.3",1.07678,0.85663,0.43697,0.790126666666667,0.80689,0.80689,0.990722549057589
"RP11-58H15.1",0.43071,0.22107,0,0.21726,0.65172,0.65172,0.736965103044099
"RP11-58H15.3",0,0,0,0,0,0,1
"RP11-58K22.2",0,0,0,0,0,0,1
"RP11-58O3.1",0,0,0,0,0,0,1
"RP11-58O9.1",0,0,0,0,0,0,1
"RP11-591L14.1",0,0,0,0,0,0,1
"RP11-591L14.2",0,0,0,0,0,0,1
"RP11-592B15.4",0,0,0.08739,0.02913,0,0,1.02913
"RP11-592B15.6",0,0,0,0,0,0,1
"RP11-592H6.3",0,0,0,0,0,0,1
"RP11-592N21.1",1.39153,0,0,0.463843333333333,0.9931,0.9931,0.734455538273711
"RP11-593B8.3",0,0,0,0,0,0,1
"RP11-593F5.1",0,0,0,0,0,0,1
"RP11-593P24.2",0,0,0,0,0,0,1
"RP11-593P24.3",0,0,0,0,0,0,1
"RP11-593P24.4",0,0,0,0,0,0,1
"RP11-595B24.2",0,0,0,0,0,0,1
"RP11-597A11.1",0.28162,0.35923,0,0.213616666666667,0.12414,0.12414,1.07959566127588
"RP11-597A11.3",0,0,0,0,0,0,1
"RP11-597A11.4",0,0,0,0,0,0,1
"RP11-597A11.9",0,0,0,0,0,0,1
"RP11-597D13.7",13.20298,4.17262,8.32424,8.56661333333333,16.19991,16.19991,0.556201359968356
"RP11-597K23.1",0,0,0,0,0,0,1
"RP11-597K23.2",0,0,0.08739,0.02913,0.15517,0.15517,0.890890518278695
"RP11-597M17.2",0,0,0,0,0,0,1
"RP11-597M17.3",0,0,0,0,0,0,1
"RP11-598D12.1",0,0,0,0,2.0793,2.0793,0.324749131296074
"RP11-598D12.2",0,0,0,0,0,0,1
"RP11-598D12.3",0,0,0,0,0,0,1
"RP11-598D12.4",0.49698,0.19343,0.15294,0.281116666666667,0.0931,0.0931,1.17200317140853
"RP11-598G2.1",0,0,0,0,0,0,1
"RP11-598O12.1",0,0,0,0,0,0,1
"RP11-598O8.1",0,0,0,0,0,0,1
"RP11-598P12.1",0.0497,0.0829,0.10924,0.0806133333333333,0.0931,0.0931,0.988576830421127
"RP11-598P20.3",2.65053,2.10013,0,1.58355333333333,3.84825,3.84825,0.532883686553567
"RP11-598P20.5",12.1262,3.81339,1.11427,5.68462,42.08252,42.08252,0.155158519046704
"RP11-599B13.6",54.35253,30.3137,0,28.2220766666667,0,0,29.2220766666667
"RP11-599J14.2",14.90926,9.39531,12.54098,12.28185,6.57927,6.57927,1.75239172110243
"RP11-59D5__B.3",0,0,0,0,0,0,1
"RP11-59E19.3",0,0,0,0,0,0,1
"RP11-59H1.1",0,0,0,0,0,0,1
"RP11-59H1.3",0.41415,1.87906,1.87896,1.39072333333333,0,0,2.39072333333333
"RP11-59H7.1",0,0,0,0,0,0,1
"RP11-59K5.1",0,0,0,0,0,0,1
"RP11-59O2.1",0,0,0,0,0,0,1
"RP11-5A11.1",0,0,0,0,0,0,1
"RP11-5A11.2",0,0,0,0,0,0,1
"RP11-5A19.5",0.03313,0.27633,1.26721,0.525556666666667,0.24827,0.24827,1.22213677062388
"RP11-5G18.2",0,0,0,0,0,0,1
"RP11-5J2.2",0,0,0,0,0,0,1
"RP11-5K16.3",0,0,0,0,0,0,1
"RP11-5K23.3",0,0,0,0,0,0,1
"RP11-5N11.1",0,0,0,0,0,0,1
"RP11-5N19.3",0,0,0,0,0,0,1
"RP11-5O17.2",1.02708,2.54226,2.22854,1.93262666666667,0.83793,0.83793,1.59561390622421
"RP11-5O23.1",0,0,0,0,0,0,1
"RP11-5P18.1",0,0,0,0,0,0,1
"RP11-5P18.10",3.99237,4.61476,2.29408,3.63373666666667,11.48269,11.48269,0.371212989080612
"RP11-5P18.3",0,0,0,0,0,0,1
"RP11-5P22.1",0,0.44213,0,0.147376666666667,0,0,1.14737666666667
"RP11-600F24.1",0,0,0.50251,0.167503333333333,0,0,1.16750333333333
"RP11-600F24.2",0.53011,0,0,0.176703333333333,0,0,1.17670333333333
"RP11-600F24.6",0,0,0,0,0,0,1
"RP11-600G3.1",0,0,0,0,0,0,1
"RP11-601G18.1",0,0,0,0,0,0,1
"RP11-601I15.1",0,0,0,0,0,0,1
"RP11-602M11.3",0.76203,0.27633,0.24033,0.42623,0.18621,0.18621,1.20234191247755
"RP11-602M11.4",0,0,0,0,0,0,1
"RP11-603B13.1",0,0,0,0,0,0,1
"RP11-603B24.1",0,0.71847,0,0.23949,4.00343,4.00343,0.247728058551833
"RP11-603B24.2",0.5798,1.05006,1.20166,0.94384,1.48965,1.48965,0.780768381097745
"RP11-603B24.5",0,0,0,0,0,0,1
"RP11-603J24.7",0,0,0,0,0,0,1
"RP11-603J24.9",3.06468,2.87386,0,1.97951333333333,5.39997,5.39997,0.465551140604305
"RP11-603K19.1",0,0,0,0,0,0,1
"RP11-603K19.2",0,0.55267,0,0.184223333333333,0,0,1.18422333333333
"RP11-605F14.2",0,0,0,0,0,0,1
"RP11-606P2.1",0,0,0,0,0,0,1
"RP11-609L23.2",0,0,0,0,0,0,1
"RP11-609L23.3",0,0,0,0,0,0,1
"RP11-60C6.3",0,0,0,0,0,0,1
"RP11-60C6.5",0,0,0,0,0.96206,0.96206,0.509668409732628
"RP11-60C6.6",0,0,0,0,0,0,1
"RP11-611O2.2",0,0,0,0,0,0,1
"RP11-611O2.3",1.07678,2.59753,3.25541,2.30990666666667,1.42758,1.42758,1.3634593573298
"RP11-611O2.6",0,0,0,0,0,0,1
"RP11-612J15.3",0,0,0,0,0,0,1
"RP11-613C6.4",0,0,0,0,0,0,1
"RP11-613F22.5",0,0.2487,0,0.0829,0,0,1.0829
"RP11-613F22.6",0,0,0,0,0,0,1
"RP11-613F22.7",0,0,0,0,0,0,1
"RP11-613F7.1",1.19274,0,0,0.39758,0,0,1.39758
"RP11-613G13.1",0,0,0,0,0,0,1
"RP11-613H2.1",0,0,0,0,0,0,1
"RP11-613H2.2",0,0,0.19664,0.0655466666666667,0,0,1.06554666666667
"RP11-613M10.8",1.77255,3.53706,7.01334,4.10765,3.94136,3.94136,1.03365267861479
"RP11-613M10.9",1.9382,1.8238,1.26721,1.67640333333333,3.28964,3.28964,0.623922598011333
"RP11-613M5.1",0.16566,0,0,0.05522,0,0,1.05522
"RP11-613M5.2",0.84486,1.96196,0,0.935606666666667,0,0,1.93560666666667
"RP11-613M5.3",0,0,0,0,0,0,1
"RP11-614F17.1",0,0,0,0,0,0,1
"RP11-614O9.3",9.60819,19.73016,8.12761,12.4886533333333,3.04136,3.04136,3.33765201153407
"RP11-615I16.1",0,0,0,0,0,0,1
"RP11-615I16.3",0,0,0,0,0,0,1
"RP11-615I2.3",0,0.19343,0,0.0644766666666667,0,0,1.06447666666667
"RP11-615J4.4",0,0.5803,0,0.193433333333333,0,0,1.19343333333333
"RP11-616K22.1",0.11596,0,0,0.0386533333333333,0.21724,0.21724,0.853285575016705
"RP11-616K6.1",0,0.5803,0,0.193433333333333,0.96206,0.96206,0.608255269121909
"RP11-616L12.4",0,0,0,0,0,0,1
"RP11-616M17.1",0,0,0,0,0,0,1
"RP11-616M22.10",0,0,0,0,0,0,1
"RP11-616M22.9",0,0,0,0,0,0,1
"RP11-617J18.1",0,0,0,0,0,0,1
"RP11-617O8.1",0,0,0,0,0,0,1
"RP11-618I10.1",0,0,0,0,0,0,1
"RP11-618I10.2",0,0,0,0,0,0,1
"RP11-618I10.3",0,0,0,0,0,0,1
"RP11-618I10.4",0,0,0,0,0,0,1
"RP11-618K16.4",0,0,0,0,0,0,1
"RP11-618M23.1",0,0,0,0,0,0,1
"RP11-618N24.1",0,0,0,0,0,0,1
"RP11-618P13.1",0,0,0,0,0,0,1
"RP11-618P17.4",3.79358,5.55429,4.93774,4.76187,6.20686,6.20686,0.799497978315105
"RP11-619L12.1",0,0,0,0,0,0,1
"RP11-61D1.2",0,0,0,0,0,0,1
"RP11-61F5.1",0,0,0,0,0,0,1
"RP11-61G24.1",0,0,0,0,0,0,1
"RP11-61K20.1",0,0,0,0,0,0,1
"RP11-61L23.2",1.97134,0.60793,0.6336,1.07095666666667,4.46894,4.46894,0.378676062759267
"RP11-61N16.1",0,0,0,0,0,0,1
"RP11-61N20.3",0,0,0,0,0,0,1
"RP11-621H8.1",0,0,0,0,0,0,1
"RP11-621H8.2",0.11596,0,0,0.0386533333333333,0,0,1.03865333333333
"RP11-621K7.1",0,0,0,0,0,0,1
"RP11-622A1.1",0,0,0,0,0,0,1
"RP11-622J9.1",0,0,0,0,1.70689,1.70689,0.369427645748442
"RP11-622L21.1",0,0,0,0,0,0,1
"RP11-622O11.1",0,0,0,0,0,0,1
"RP11-622O11.3",0,0.4974,0,0.1658,0,0,1.1658
"RP11-622O11.5",0,0,0,0,0,0,1
"RP11-624D20.1",0,0,0,0,0,0,1
"RP11-624G17.1",0,0.22107,0,0.07369,0.71379,0.71379,0.626500329678665
"RP11-624G19.1",0,0,0,0,0,0,1
"RP11-624L12.1",1.3087,0.35923,0,0.555976666666667,0.49655,0.49655,1.03970910872785
"RP11-625H11.1",0,0.0829,0,0.0276333333333333,0,0,1.02763333333333
"RP11-626A1.1",0,0,0,0,0,0,1
"RP11-626A1.2",0,0,0,0,0,0,1
"RP11-626I20.1",0,0,0,0,0,0,1
"RP11-626I20.2",0,0,0,0,0,0,1
"RP11-626K17.2",0,0,0,0,0,0,1
"RP11-626K17.5",0,0,0,0,0,0,1
"RP11-627D16.2",0,0,0,0,0,0,1
"RP11-627G1.1",0,0.60793,0,0.202643333333333,0,0,1.20264333333333
"RP11-627H22.5",0,0,0,0,0,0,1
"RP11-627H22.6",0,0,0,0,0,0,1
"RP11-627H22.7",0,0,0,0,0,0,1
"RP11-627H22.8",0,0,0,0,0,0,1
"RP11-627H22.9",0,0,0,0,0,0,1
"RP11-627K11.1",2.20326,0.60793,1.00503,1.27207333333333,0.58965,0.58965,1.42929156313235
"RP11-627K11.3",0,0,0,0,0,0,1
"RP11-628J14.1",0,0,0,0,0,0,1
"RP11-628J14.2",0,0,0,0,0,0,1
"RP11-628K18.1",0,0,0,0,0,0,1
"RP11-629B11.4",0,0,0,0,0,0,1
"RP11-629F19.1",0,0,0,0,0,0,1
"RP11-629O19.1",0,0,0,0,0,0,1
"RP11-629O4.1",0,0,0,0,0,0,1
"RP11-62C3.5",0,0.0829,0,0.0276333333333333,0,0,1.02763333333333
"RP11-62C3.8",0,0,0,0,0,0,1
"RP11-62E14.2",0,0,0,0,0,0,1
"RP11-62G11.1",0,0,0,0,0,0,1
"RP11-62H7.2",3.23034,0.80136,2.20669,2.07946333333333,3.10343,3.10343,0.7504607933688
"RP11-62I21.2",0,0,0,0,0,0,1
"RP11-62J1.3",4.52247,2.45936,2.51257,3.1648,1.83102,1.83102,1.47113054658745
"RP11-62L10.1",0,0,0,0,0,0,1
"RP11-62N21.1",0,0,0,0,0,0,1
"RP11-630D6.1",0,0,0,0,0,0,1
"RP11-630H24.3",0,0,0,0,0,0,1
"RP11-630H24.4",0,2.70806,0,0.902686666666667,0,0,1.90268666666667
"RP11-630I5.1",0,0,0,0,0.77586,0.77586,0.563107452164022
"RP11-631M21.6",0,0,0,0,0,0,1
"RP11-631M6.2",0.18222,0.52503,0,0.23575,0.65172,0.65172,0.748159494345289
"RP11-631M6.3",0,0,0,0,0,0,1
"RP11-632C17__A.1",0.7289,0.93953,0.74285,0.80376,48.81696,48.81696,0.0362077493287427
"RP11-632F7.1",0,0.30397,0,0.101323333333333,0,0,1.10132333333333
"RP11-632K20.1",0.0497,0,0.10924,0.05298,0.74482,0.74482,0.603489185130844
"RP11-632K20.2",1.3584,0.35923,1.70418,1.14060333333333,2.82412,2.82412,0.559763640610999
"RP11-632K20.6",0,0.27633,0.6336,0.30331,0.21724,0.21724,1.07070914527948
"RP11-632K20.7",5.18511,2.40409,3.14617,3.57845666666667,4.03446,4.03446,0.909423585978768
"RP11-632K21.3",0,0,0,0,0,0,1
"RP11-632K5.5",0.69577,0.5803,0.37142,0.549163333333333,0.37241,0.37241,1.1287904732065
"RP11-633G11.1",0,0,0,0,0,0,1
"RP11-635I10.1",0,0,0,0,0,0,1
"RP11-635N19.2",0,0,0,0,0,0,1
"RP11-636N17.1",0,0,0,0,0,0,1
"RP11-637A17.1",2.46831,1.51983,0.89578,1.62797333333333,0.80689,0.80689,1.45441799629935
"RP11-637I8.2",0,0,0,0,0,0,1
"RP11-638I2.10",0,0,0,0,0,0,1
"RP11-638L3.1",0,0.0829,0,0.0276333333333333,0.06207,0.06207,0.967575897382784
"RP11-638L3.2",0,0,0,0,0,0,1
"RP11-638L3.4",0,0,0,0,0,0,1
"RP11-638O6.1",0,0,0,0,0,0,1
"RP11-639F1.1",0,0,166.50669,55.50223,0,0,56.50223
"RP11-639F1.2",0,0.19343,0,0.0644766666666667,0,0,1.06447666666667
"RP11-639F1.3",0,0,0,0,0,0,1
"RP11-63A23.1",0,0,0,0,0,0,1
"RP11-63A23.2",0,0,0,0,0,0,1
"RP11-63E16.1",0,0,0,0,0,0,1
"RP11-63E5.1",0,0,0,0,0,0,1
"RP11-63E5.6",0,0,0,0,0,0,1
"RP11-63H19.1",0,0,0,0,0,0,1
"RP11-63H19.2",0,0,0,0,0,0,1
"RP11-63H19.5",0,0,0,0,0,0,1
"RP11-63H19.6",0,0,0,0,0,0,1
"RP11-63H19.8",0,0,0,0,0,0,1
"RP11-63K6.1",0,0,0,0,0,0,1
"RP11-63K6.4",0,0,0,0,0,0,1
"RP11-63K6.5",0,0,0,0,0,0,1
"RP11-63P12.2",0,0,0,0,0,0,1
"RP11-640A1.4",0,0,0,0,0,0,1
"RP11-640B6.1",0,0.27633,0,0.09211,0,0,1.09211
"RP11-640I15.2",1.42466,0.69083,1.66048,1.25865666666667,0,0,2.25865666666667
"RP11-640I2.1",0,0,0,0,0,0,1
"RP11-640N20.1",0,0,0,0,0,0,1
"RP11-640N20.5",0,0,0,0,0,0,1
"RP11-640N20.6",0.86142,3.09493,2.40332,2.11989,0,0,3.11989
"RP11-640N20.8",6.22876,10.63881,0,5.62252333333333,0,0,6.62252333333333
"RP11-640N20.9",0,0,0,0,0,0,1
"RP11-641A6.4",0,0,0,0,0,0,1
"RP11-641A6.5",0,0,0,0,0.06207,0.06207,0.941557524456957
"RP11-641A6.6",0,0,0,0,0,0,1
"RP11-641A6.7",0,0,0,0,0,0,1
"RP11-641A6.8",0,0,0,0,0,0,1
"RP11-641A6.9",0.08283,0.22107,0,0.1013,0,0,1.1013
"RP11-641C17.1",0,0,0,0,0,0,1
"RP11-641C17.2",0,0,0,0,0,0,1
"RP11-641C17.3",0,0,0,0,0,0,1
"RP11-641C17.4",0,0,0,0,0,0,1
"RP11-641D5.1",0,0,0,0,0,0,1
"RP11-642E20.2",0,0,0,0,0,0,1
"RP11-642E20.3",0,0,0,0,0,0,1
"RP11-642E20.4",0,0,0,0,0,0,1
"RP11-642E20.5",0,0,0,0,0,0,1
"RP11-642N14.1",0.56324,0.1658,0.24033,0.323123333333333,0,0,1.32312333333333
"RP11-642N14.3",0,0,0,0,0,0,1
"RP11-642P15.1",2.70023,3.03966,2.01005,2.58331333333333,0.46551,0.46551,2.44509647381003
"RP11-643A5.1",0,0,0,0,0,0,1
"RP11-643G16.3",1.259,0.60793,0.80839,0.891773333333333,2.23447,2.23447,0.584878924007127
"RP11-643G16.4",0.21536,0.35923,0.26218,0.278923333333333,0.74482,0.74482,0.732982962903528
"RP11-643M14.3",0.64607,0.5803,0,0.40879,0,0,1.40879
"RP11-643N23.1",0,0,0,0,0,0,1
"RP11-643N23.2",0,0,0,0,0,0,1
"RP11-644A8.1",0,0,0,0,0,0,1
"RP11-644A8.2",0,0,0,0,0,0,1
"RP11-644F5.10",6.04653,3.56469,3.21172,4.27431333333333,3.91032,3.91032,1.0741282306109
"RP11-644F5.12",2.81619,0,4.12935,2.31518,0,0,3.31518
"RP11-644F5.15",0,0,0,0,0,0,1
"RP11-645C24.1",214.08037,140.37702,271.11684,208.524743333333,87.42364,87.42364,2.36955573569843
"RP11-645C24.2",1.10991,1.8238,1.13612,1.35661,2.79309,2.79309,0.621290293665587
"RP11-645C24.4",0,0,0,0,0,0,1
"RP11-646D13.1",0,0,0,0,0.89999,0.89999,0.526318559571366
"RP11-646E18.3",0,0,0,0,0,0,1
"RP11-646J21.7",0,0,0,0,0,0,1
