"Hs_symbol","Heart","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"RP4-560B9.4",0,0,0,0,1
"RP4-560B9.5",0,0,0,0,1
"RP4-562D20.2",0,0,0,0,1
"RP4-562J12.1",0,0,0,0,1
"RP4-566D2.1",0,0,0,0,1
"RP4-569D19.5",0,0,0.01045,0.01045,0.989658073135732
"RP4-570O12.2",0,0,0,0,1
"RP4-575N6.2",0,0,0,0,1
"RP4-576H24.2",0,0,0,0,1
"RP4-576H24.4",0,0,0,0,1
"RP4-580O19.2",0.58194,0.58194,0,0,1.58194
"RP4-581F12.1",0,0,0,0,1
"RP4-581O6.1",0,0,0,0,1
"RP4-590F24.2",0,0,0,0,1
"RP4-591B8.2",0.32892,0.32892,0,0,1.32892
"RP4-592A1.2",0.43013,0.43013,2.32077,2.32077,0.430662165702533
"RP4-593M8.1",0,0,0,0,1
"RP4-595K12.1",0,0,0.04182,0.04182,0.959858708798065
"RP4-595K12.2",0,0,0.02091,0.02091,0.979518272913381
"RP4-597A16.3",0,0,0,0,1
"RP4-597J3.1",0,0,0,0,1
"RP4-597N16.1",0,0,0,0,1
"RP4-603I14.3",0,0,0,0,1
"RP4-604A21.1",0,0,0,0,1
"RP4-604G5.3",0,0,0,0,1
"RP4-604K5.1",156.1612,156.1612,172.54212,172.54212,0.905608390631623
"RP4-609E1.2",0,0,0,0,1
"RP4-610C12.2",0,0,0,0,1
"RP4-612B15.2",0,0,0.07318,0.07318,0.931810134367021
"RP4-612B18.1",0,0,0,0,1
"RP4-612B18.3",0,0,0.04182,0.04182,0.959858708798065
"RP4-612C19.1",0,0,0,0,1
"RP4-612C19.2",0,0,0,0,1
"RP4-620E11.4",0,0,0,0,1
"RP4-620E11.5",0,0,0.02091,0.02091,0.979518272913381
"RP4-620F22.3",0,0,0,0,1
"RP4-630C24.1",0,0,0,0,1
"RP4-630J13.1",0,0,0,0,1
"RP4-631H13.4",0,0,0,0,1
"RP4-631H13.5",0,0,0,0,1
"RP4-631H13.6",11.99294,11.99294,1.56809,1.56809,5.05937876009018
"RP4-633H17.2",0,0,0,0,1
"RP4-633I8.1",0,0,0,0,1
"RP4-633I8.2",0.15181,0.15181,0,0,1.15181
"RP4-633I8.3",0,0,0,0,1
"RP4-635A23.2",0,0,0,0,1
"RP4-635A23.3",0,0,0,0,1
"RP4-635A23.4",0.10121,0.10121,0.01045,0.01045,1.0898213667178
"RP4-635E8.1",0.25302,0.25302,0,0,1.25302
"RP4-635G19.1",0,0,0,0,1
"RP4-635O5.1",0,0,0,0,1
"RP4-639J15.2",0,0,0,0,1
"RP4-640E24.1",0,0,0,0,1
"RP4-641G12.3",0,0,0.1359,0.1359,0.880359186548112
"RP4-641G12.4",0,0,0,0,1
"RP4-651E10.3",0,0,0,0,1
"RP4-654C18.1",0,0,0,0,1
"RP4-654H19.2",0,0,0,0,1
"RP4-655C5.1",0.11386,0.11386,0.06272,0.06272,1.04812180066245
"RP4-655L22.4",0,0,0,0,1
"RP4-659I19.1",0,0,0,0,1
"RP4-663N10.2",0,0,0,0,1
"RP4-665N4.5",0,0,0.06272,0.06272,0.940981632038542
"RP4-667H12.4",0,0,0,0,1
"RP4-669B10.4",0,0,0,0,1
"RP4-669L17.1",0,0,0,0,1
"RP4-669L17.4",0,0,0.14636,0.14636,0.872326319829722
"RP4-669L17.8",0,0,0.08363,0.08363,0.922824211216005
"RP4-669P10.19",0.29097,0.29097,0.74223,0.74223,0.74098712569523
"RP4-672J20.1",0,0,0,0,1
"RP4-673D20.1",0,0,0.01045,0.01045,0.989658073135732
"RP4-673D20.3",0.13916,0.13916,0.07318,0.07318,1.06148083266554
"RP4-673D20.4",0,0,0,0,1
"RP4-673D20.5",0,0,0,0,1
"RP4-675G8.2",0,0,0,0,1
"RP4-675G8.3",0,0,0,0,1
"RP4-675G8.4",0,0,0,0,1
"RP4-680D5.4",0,0,0,0,1
"RP4-682C21.2",1.45484,1.45484,0.16726,0.16726,2.10307900553433
"RP4-682E18.1",0,0,0,0,1
"RP4-687K1.2",0,0,0,0,1
"RP4-694A7.3",0,0,0,0,1
"RP4-694B14.4",0,0,0.08363,0.08363,0.922824211216005
"RP4-696P19.2",0,0,0,0,1
"RP4-697K14.7",0.25302,0.25302,5.20606,5.20606,0.201902656435806
"RP4-700A9.1",0,0,0,0,1
"RP4-701O16.5",0,0,0.01045,0.01045,0.989658073135732
"RP4-704D21.2",9.8423,9.8423,0.22999,0.22999,8.81494971503833
"RP4-706A16.3",0,0,0.10454,0.10454,0.905354265123943
"RP4-706L14.2",0,0,0,0,1
"RP4-710M16.1",0.11386,0.11386,0,0,1.11386
"RP4-710M3.1",1.75846,1.75846,2.33123,2.33123,0.828060506179399
"RP4-713B5.2",0.72109,0.72109,0.37634,0.37634,1.2504831654969
"RP4-714D9.4",0,0,0,0,1
"RP4-717I23.2",0,0,0,0,1
"RP4-717M23.2",0,0,0,0,1
"RP4-718N17.1",0,0,0,0,1
"RP4-724P12.1",0,0,0,0,1
"RP4-725G10.3",0,0,0.15681,0.15681,0.864446192546745
"RP4-725G10.4",0,0,0.34498,0.34498,0.743505479635385
"RP4-728D4.3",0,0,0,0,1
"RP4-730D4.1",0,0,0,0,1
"RP4-730K3.3",1.42954,1.42954,0.66905,0.66905,1.45564243132321
"RP4-733B9.1",0,0,0,0,1
"RP4-734P14.4",2.92233,2.92233,1.09766,1.09766,1.86985974848164
"RP4-735C1.5",0,0,0,0,1
"RP4-735N21.1",0,0,0,0,1
"RP4-736H5.1",0,0,0,0,1
"RP4-736H5.2",0,0,0,0,1
"RP4-736I12.1",0,0,0,0,1
"RP4-738P11.3",0,0,0.04182,0.04182,0.959858708798065
"RP4-738P11.4",0,0,0,0,1
"RP4-738P15.4",0,0,0,0,1
"RP4-740C4.5",1.93557,1.93557,0,0,2.93557
"RP4-741O10.3",0,0,0,0,1
"RP4-742C19.12",0,0,0.21953,0.21953,0.819988028174789
"RP4-747G18.5",0,0,0.09409,0.09409,0.914001590362767
"RP4-753D5.3",0,0,0,0,1
"RP4-756H11.1",0,0,0,0,1
"RP4-758J18.2",3.03619,3.03619,19.5593,19.5593,0.196319427217853
"RP4-758J24.4",0,0,0.29271,0.29271,0.773568704504491
"RP4-763G1.1",0,0,0,0,1
"RP4-764D2.1",0,0,0.02091,0.02091,0.979518272913381
"RP4-765A10.1",0,0,0,0,1
"RP4-765C7.2",0,0,0.68996,0.68996,0.591729981774716
"RP4-769N13.2",0,0,0,0,1
"RP4-771M4.2",0,0,0,0,1
"RP4-773A18.2",0,0,0.03136,0.03136,0.969593546385355
"RP4-775C13.1",0,0,0.01045,0.01045,0.989658073135732
"RP4-775D17.1",0,0,0,0,1
"RP4-778K6.1",0,0,0,0,1
"RP4-781L3.1",0,0,0,0,1
"RP4-785G19.2",0,0,0.05227,0.05227,0.950326437131155
"RP4-785J1.1",0,0,0,0,1
"RP4-788L13.1",0.11386,0.11386,0.96176,0.96176,0.567786069651741
"RP4-791C19.1",0,0,0,0,1
"RP4-796F18.2",0.61989,0.61989,0,0,1.61989
"RP4-796I17.5",0.56928,0.56928,0.08363,0.08363,1.44816957817705
"RP4-798A17.5",3.78258,3.78258,1.97579,1.97579,1.6071631398721
"RP4-798C17.5",0.0506,0.0506,0.16726,0.16726,0.900056542672584
"RP4-799P18.5",0,0,0,0,1
"RP4-800G7.1",0,0,7.70455,7.70455,0.114882446536581
"RP4-800G7.2",2.27714,2.27714,9.24127,9.24127,0.319993516429115
"RP4-800M22.1",0.50603,0.50603,0.32407,0.32407,1.13742475850975
"RP4-800M22.2",0,0,0,0,1
"RP4-800M22.3",0.15181,0.15181,0,0,1.15181
"RP4-800M22.4",0,0,0,0,1
"RP4-801G22.2",0,0,0,0,1
"RP4-801G22.3",0,0,0,0,1
"RP4-803A2.1",0.46808,0.46808,0.08363,0.08363,1.35477976800199
"RP4-803A2.2",0.17711,0.17711,0.04182,0.04182,1.12985928471329
"RP4-805N21.1",0.24036,0.24036,0.25089,0.25089,0.991581993620542
"RP4-808O4.2",0,0,0,0,1
"RP4-809F4.1",0.11386,0.11386,0,0,1.11386
"RP4-810F7.1",0,0,0,0,1
"RP4-811H24.6",1.91027,1.91027,10.97663,10.97663,0.24299573419234
"RP4-814D15.1",0,0,0.03136,0.03136,0.969593546385355
"RP4-814D15.2",0,0,0.07318,0.07318,0.931810134367021
"RP4-814E15.1",0,0,0,0,1
"RP4-816N1.1",0,0,0,0,1
"RP5-1000K24.2",0,0,0.5227,0.5227,0.656728180206213
"RP5-1009N12.1",0,0,0,0,1
"RP5-1014O16.1",0,0,0,0,1
"RP5-1014O16.10",0,0,0,0,1
"RP5-1014O16.9",0,0,0,0,1
"RP5-1021I20.4",18.16652,18.16652,0.53315,0.53315,12.5013990803248
"RP5-1022P6.3",0.53133,0.53133,0,0,1.53133
"RP5-1024N4.1",0,0,0.16726,0.16726,0.856707160358446
"RP5-1025A1.2",0,0,0,0,1
"RP5-1027O15.2",0,0,0,0,1
"RP5-1028K7.3",4.65549,4.65549,2.47758,2.47758,1.62627171768874
"RP5-1032F13.1",0,0,0,0,1
"RP5-1033K19.2",0,0,0,0,1
"RP5-1037N22.3",2.70727,2.70727,0.41816,0.41816,2.61414085857731
"RP5-1041C10.3",0,0,0.01045,0.01045,0.989658073135732
"RP5-1042K10.12",0.45543,0.45543,0,0,1.45543
"RP5-1044H5.2",0,0,0.36589,0.36589,0.732123377431565
"RP5-1046G13.2",0,0,0,0,1
"RP5-1047A19.6",0,0,0,0,1
"RP5-1049G16.4",0.48073,0.48073,0,0,1.48073
"RP5-1049N15.2",0.53133,0.53133,0,0,1.53133
"RP5-1050K3.3",0,0,0,0,1
"RP5-1051H14.1",0,0,0,0,1
"RP5-1051J4.4",1.63195,1.63195,0.59587,0.59587,1.64922581413273
"RP5-1051J4.6",0,0,0.02091,0.02091,0.979518272913381
"RP5-1052I5.2",0.0506,0.0506,0.03136,0.03136,1.01865497983245
"RP5-1052M9.1",0,0,0,0,1
"RP5-1052M9.4",0,0,0,0,1
"RP5-1053E7.1",3.55487,3.55487,5.83329,5.83329,0.666570568496288
"RP5-1053E7.2",0,0,0,0,1
"RP5-1053E7.3",0,0,0,0,1
"RP5-1055C14.6",0,0,0,0,1
"RP5-1056L3.3",0.8729,0.8729,0.3868,0.3868,1.350519180848
"RP5-1057J7.1",0,0,0.04182,0.04182,0.959858708798065
"RP5-1059E7.2",0,0,0,0,1
"RP5-1059H15.1",0,0,0,0,1
"RP5-1061H20.3",0,0,0.02091,0.02091,0.979518272913381
"RP5-1062J16.1",0,0,0,0,1
"RP5-1065J22.2",0,0,0,0,1
"RP5-1065J22.4",0,0,0.03136,0.03136,0.969593546385355
"RP5-1068B5.1",0,0,0,0,1
"RP5-1068H6.1",0,0,0,0,1
"RP5-1068H6.3",0,0,0.7945,0.7945,0.557258289217052
"RP5-1073F15.1",0,0,0,0,1
"RP5-1086D14.1",0,0,0,0,1
"RP5-1086D14.3",0.0506,0.0506,0.01045,0.01045,1.0397347716364
"RP5-1087E8.2",4.26331,4.26331,0,0,5.26331
"RP5-1090E8.1",0,0,0,0,1
"RP5-1091N2.2",0.29097,0.29097,0.03136,0.03136,1.2517161805771
"RP5-1091N2.3",0,0,0,0,1
"RP5-1092K5.2",0,0,0,0,1
"RP5-1092L12.2",0,0,0,0,1
"RP5-1097F14.1",0,0,0,0,1
"RP5-1099D15.1",0,0,0.31362,0.31362,0.761255157503692
"RP5-1100E15.3",0,0,0,0,1
"RP5-1100E15.4",0,0,0,0,1
"RP5-1100H13.3",0,0,0,0,1
"RP5-1106E3.1",0,0,0,0,1
"RP5-1106H14.1",0,0,0,0,1
"RP5-1107A17.2",0,0,0,0,1
"RP5-1108M17.5",0,0,0,0,1
"RP5-1109J22.1",0.15181,0.15181,0.20908,0.20908,0.952633407218712
"RP5-1112D6.3",0.26567,0.26567,0,0,1.26567
"RP5-1114G22.1",0,0,0,0,1
"RP5-1116H23.1",0,0,0,0,1
"RP5-1118D24.2",0,0,0,0,1
"RP5-1119A7.11",0,0,0,0,1
"RP5-1120P11.4",0,0,0,0,1
"RP5-1121H13.1",0,0,0.18817,0.18817,0.841630406423323
"RP5-1125A11.5",0,0,0,0,1
"RP5-1125M8.3",0,0,0,0,1
"RP5-1125M8.5",0,0,0,0,1
"RP5-1132H15.2",0,0,0,0,1
"RP5-1132H15.3",0,0,0.10454,0.10454,0.905354265123943
"RP5-1142J19.2",1.80906,1.80906,0,0,2.80906
"RP5-1154E9.7",0,0,0,0,1
"RP5-1155K23.1",0,0,0,0,1
"RP5-1155K23.2",0,0,0,0,1
"RP5-1155K23.4",0,0,0,0,1
"RP5-1158B12.2",0,0,0,0,1
"RP5-1158E12.2",0,0,0,0,1
"RP5-1160K1.1",0,0,0,0,1
"RP5-1163L11.2",0,0,0,0,1
"RP5-1163L11.3",0,0,0,0,1
"RP5-1166A24.1",0,0,0.02091,0.02091,0.979518272913381
"RP5-1168A5.1",0,0,0,0,1
"RP5-1170D6.1",0,0,0,0,1
"RP5-1173P7.1",0,0,0,0,1
"RP5-1174J21.1",0,0,0,0,1
"RP5-1174J21.2",0,0,0,0,1
"RP5-1187M17.10",3.85849,3.85849,18.10621,18.10621,0.254288527133325
"RP5-1189B24.1",0,0,0,0,1
"RP5-1189B24.4",0,0,0,0,1
"RP5-1189K21.2",0,0,0,0,1
"RP5-1193P9.2",0,0,0,0,1
"RP5-1193P9.4",0,0,0,0,1
"RP5-1198O20.5",0,0,0,0,1
"RP5-817C23.1",0,0,0,0,1
"RP5-827A12.2",0,0,0,0,1
"RP5-827C21.1",0,0,0.04182,0.04182,0.959858708798065
"RP5-828K20.1",0.06325,0.06325,0.02091,0.02091,1.04147280367515
"RP5-831C21.1",0,0,0,0,1
"RP5-831K15.1",0,0,0,0,1
"RP5-836E8.1",0,0,0,0,1
"RP5-837I24.1",0,0,0.01045,0.01045,0.989658073135732
"RP5-837I24.3",0.24036,0.24036,0,0,1.24036
"RP5-837I24.5",0,0,0,0,1
"RP5-837J1.1",0,0,0.16726,0.16726,0.856707160358446
"RP5-837M10.1",0,0,0.01045,0.01045,0.989658073135732
"RP5-837O21.1",0,0,0,0,1
"RP5-837O21.2",0,0,0,0,1
"RP5-837O21.3",0,0,0,0,1
"RP5-837O21.4",0,0,0,0,1
"RP5-837O21.5",0,0,0,0,1
"RP5-837O21.6",0,0,0,0,1
"RP5-837O21.8",0,0,0,0,1
"RP5-845O24.3",0,0,0,0,1
"RP5-849H19.2",0,0,0.05227,0.05227,0.950326437131155
"RP5-849L7.1",0,0,0,0,1
"RP5-854E16.2",0,0,0,0,1
"RP5-857K21.10",0,0,0,0,1
"RP5-857K21.11",0,0,0,0,1
"RP5-857K21.14",0,0,0,0,1
"RP5-857K21.7",0,0,0,0,1
"RP5-859I17.2",0,0,0,0,1
"RP5-859M6.1",0,0,0,0,1
"RP5-862K6.4",0,0,0,0,1
"RP5-862P8.2",0.27832,0.27832,0.82586,0.82586,0.700119395791572
"RP5-862P8.3",0,0,0.09409,0.09409,0.914001590362767
"RP5-866L20.2",0,0,0,0,1
"RP5-866L20.3",0,0,0,0,1
"RP5-867C24.1",0,0,0.03136,0.03136,0.969593546385355
"RP5-871G17.5",0.17711,0.17711,0.02091,0.02091,1.15300075422907
"RP5-874C20.3",33.56251,33.56251,6.96232,6.96232,4.3407587235881
"RP5-875H3.2",0,0,0,0,1
"RP5-875O13.6",0,0,0,0,1
"RP5-878I13.1",0,0,0,0,1
"RP5-882O7.1",0,0,0,0,1
"RP5-882O7.4",0,0,0,0,1
"RP5-882O7.5",0,0,0,0,1
"RP5-884C9.3",0,0,0,0,1
"RP5-886K2.1",0.25302,0.25302,0.15681,0.15681,1.08316836818492
"RP5-890O15.3",0,0,0,0,1
"RP5-890O3.3",0,0,0.12545,0.12545,0.888533475498689
"RP5-891H21.1",0,0,0,0,1
"RP5-892G5.2",0,0,0,0,1
"RP5-894A10.5",1.53074,1.53074,1.01403,1.01403,1.25655526481731
"RP5-894H24.3",0,0,0,0,1
"RP5-901A4.4",0,0,0.07318,0.07318,0.931810134367021
"RP5-901A4.5",0,0,0,0,1
"RP5-905H7.10",0,0,0,0,1
"RP5-905H7.4",0,0,0,0,1
"RP5-905H7.5",0,0,0,0,1
"RP5-905H7.6",0,0,0,0,1
"RP5-905H7.7",0,0,0,0,1
"RP5-908D6.1",0,0,0,0,1
"RP5-914M6.1",0,0,0.03136,0.03136,0.969593546385355
"RP5-915N17.3",0.29097,0.29097,0,0,1.29097
"RP5-916O11.1",0,0,0,0,1
"RP5-916O11.3",0,0,0.01045,0.01045,0.989658073135732
"RP5-924G13.2",0,0,0.03136,0.03136,0.969593546385355
"RP5-925F19.1",0,0,0,0,1
"RP5-926E3.1",0,0,0,0,1
"RP5-930J4.5",0,0,0,0,1
"RP5-933K21.2",0.11386,0.11386,0.02091,0.02091,1.0910462234673
"RP5-934G17.6",0,0,0.01045,0.01045,0.989658073135732
"RP5-937E21.1",0,0,0.01045,0.01045,0.989658073135732
"RP5-944M2.4",0,0,0,0,1
"RP5-944N9.2",0,0,0,0,1
"RP5-945F2.1",0,0,0,0,1
"RP5-947P14.2",0,0,0,0,1
"RP5-961K14.1",0,0,0,0,1
"RP5-961K14.2",0,0,0,0,1
"RP5-964H19.2",0,0,0,0,1
"RP5-965F6.1",0,0,0,0,1
"RP5-965K10.3",0,0,0,0,1
"RP5-967N21.2",0,0,0.01045,0.01045,0.989658073135732
"RP5-967N21.7",0,0,0,0,1
"RP5-972B16.2",0,0,0,0,1
"RP5-977B1.10",37.02883,37.02883,0.11499,0.11499,34.1068798823308
"RP5-979D14.1",0,0,0,0,1
"RP5-981L23.1",0.12651,0.12651,0.1359,0.1359,0.991733427238313
"RP5-983L19.1",0,0,0,0,1
"RP5-984P4.1",0,0,0,0,1
"RP5-988G15.1",0,0,0,0,1
"RP5-991C6.2",0,0,0,0,1
"RP5-996D20.3",0,0,0,0,1
"RP5-998G20.1",0,0,0,0,1
"RP5-998N21.3",0,0,0,0,1
"RP5-998N21.4",0.16446,0.16446,0.06272,0.06272,1.0957354712436
"RP5-998N21.8",0,0,0,0,1
"RP6-105D16.1",0.11386,0.11386,2.93755,2.93755,0.28288148721921
"RP6-113J7.1",0,0,0,0,1
"RP6-11O7.2",0,0,0,0,1
"RP6-127F18.2",0,0,0.01045,0.01045,0.989658073135732
"RP6-145B8.2",0,0,0,0,1
"RP6-145B8.3",0,0,0,0,1
"RP6-145B8.4",0,0,0,0,1
"RP6-149D17.1",0,0,0,0,1
"RP6-159A1.2",0,0,0,0,1
"RP6-186E3.1",0,0,0,0,1
"RP6-191P20.3",0,0,0,0,1
"RP6-204F4.2",0,0,0,0,1
"RP6-218J18.2",0,0,0,0,1
"RP6-227L5.1",0,0,0,0,1
"RP6-227L5.2",0,0,0,0,1
"RP6-22P16.1",0.0506,0.0506,0,0,1.0506
"RP6-24A23.6",0.21506,0.21506,0.03136,0.03136,1.17811433447099
"RP6-29D12.2",0,0,0,0,1
"RP6-29D12.3",0,0,0,0,1
"RP6-29D12.4",0,0,0.02091,0.02091,0.979518272913381
"RP6-60B16.1",0,0,0,0,1
"RP6-99M1.1",0,0,0,0,1
"RP9",47.68078,47.68078,13.34967,13.34967,3.39246686509167
"RP9P",16.12974,16.12974,21.59782,21.59782,0.758026216688159
"RPA1",53.23447,53.23447,36.32741,36.32741,1.45293954228274
"RPA2",43.21506,43.21506,49.12302,49.12302,0.882130805366476
"RPA2P",0,0,0.02091,0.02091,0.979518272913381
"RPA3",35.27037,35.27037,49.14393,49.14393,0.72332523597572
"RPA4",0,0,0.03136,0.03136,0.969593546385355
"RPAIN",42.91144,42.91144,30.92273,30.92273,1.37555403312937
"RPAP1",6.48985,6.48985,12.12656,12.12656,0.570587419704782
"RPAP2",16.16769,16.16769,4.41156,4.41156,3.17241054335534
"RPAP3",34.61253,34.61253,13.96645,13.96645,2.37949079441016
"RPE",21.43042,21.43042,11.44705,11.44705,1.80206715647483
"RPE65",0.03795,0.03795,0.37634,0.37634,0.754137785721551
"RPF1",73.98175,73.98175,26.88751,26.88751,2.68872158181207
"RPF2",43.53133,43.53133,20.75105,20.75105,2.04731863519232
"RPF2P1",0,0,0,0,1
"RPF2P2",0,0,0,0,1
"RPGR",17.12915,17.12915,13.51693,13.51693,1.24882809244103
"RPGRIP1",0.35422,0.35422,1.01403,1.01403,0.672393161968789
"RPGRIP1L",3.07414,3.07414,2.81211,2.81211,1.06873621170428
"RPH3A",0.03795,0.03795,56.14806,56.14806,0.0181624713069875
"RPH3AL",0.61989,0.61989,5.28969,5.28969,0.257546874329259
"RPIA",20.45631,20.45631,7.62092,7.62092,2.48886545751497
"RPIAP1",0,0,0,0,1
"RPL10",848.94307,848.94307,2033.1431,2033.1431,0.417838386099778
"RPL10A",786.16992,786.16992,1054.80157,1054.80157,0.745566157852938
"RPL10AP2",0.16446,0.16446,0.08363,0.08363,1.07459188099259
"RPL10AP6",0.17711,0.17711,1.05585,1.05585,0.572566091884135
"RPL10L",0,0,0.01045,0.01045,0.989658073135732
"RPL10P1",0,0,0.18817,0.18817,0.841630406423323
"RPL10P14",0,0,0,0,1
"RPL10P15",0,0,0.98267,0.98267,0.504370369249547
"RPL10P3",0.55663,0.55663,3.35571,3.35571,0.357376868524305
"RPL11",1877.37538,1877.37538,1617.93389,1617.93389,1.1602545302205
"RPL11P5",0,0,0,0,1
"RPL12",846.27376,846.27376,1539.83258,1539.83258,0.549880480850165
"RPL12L3",2.53016,2.53016,0.4077,0.4077,2.50775023087306
"RPL12P1",0,0,0,0,1
"RPL12P11",0,0,0,0,1
"RPL12P18",0,0,0,0,1
"RPL12P3",0,0,0,0,1
"RPL12P33",0.25302,0.25302,0.06272,0.06272,1.17906880457693
"RPL12P34",0,0,0,0,1
"RPL12P37",0,0,0.24044,0.24044,0.806165554158202
"RPL12P39",0,0,0,0,1
"RPL12P4",0.92351,0.92351,2.70757,2.70757,0.518806118293114
"RPL12P43",0,0,0,0,1
"RPL12P8",0,0,0.07318,0.07318,0.931810134367021
"RPL12P9",0,0,0,0,1
"RPL13",248.81549,248.81549,3343.70008,3343.70008,0.0746899524695201
"RPL13A",706.0905,706.0905,1686.13533,1686.13533,0.419107161960742
"RPL13AP",0,0,0,0,1
"RPL13AP17",0,0,0.08363,0.08363,0.922824211216005
"RPL13AP2",0,0,0.03136,0.03136,0.969593546385355
"RPL13AP20",0,0,0.10454,0.10454,0.905354265123943
"RPL13AP25",0.37952,0.37952,0.51224,0.51224,0.912236152991589
"RPL13AP3",0,0,0.01045,0.01045,0.989658073135732
"RPL13AP5",1.42954,1.42954,56.39895,56.39895,0.0423272551152939
"RPL13AP6",0,0,0,0,1
"RPL13AP7",0.55663,0.55663,0.42861,0.42861,1.08961158048733
"RPL13P",0,0,0,0,1
"RPL13P12",0.17711,0.17711,69.34092,69.34092,0.0167343560476605
"RPL13P2",0,0,0,0,1
"RPL13P4",0,0,0,0,1
"RPL13P5",2.32774,2.32774,6.61734,6.61734,0.436863787096283
"RPL13P6",0,0,0,0,1
"RPL14",684.1414,684.1414,650.76762,650.76762,1.05120502917896
"RPL14P1",1.21447,1.21447,21.24239,21.24239,0.0995607936017667
"RPL14P5",0,0,0,0,1
"RPL15",470.59627,470.59627,613.80252,613.80252,0.767069513638298
"RPL15P1",0,0,0,0,1
"RPL15P18",0,0,0.12545,0.12545,0.888533475498689
"RPL15P2",0,0,0,0,1
"RPL15P20",0,0,0.07318,0.07318,0.931810134367021
"RPL15P21",0,0,0.07318,0.07318,0.931810134367021
"RPL15P3",0.18976,0.18976,52.51009,52.51009,0.0222343113233411
"RPL15P4",0,0,0,0,1
"RPL17",1367.00506,1367.00506,1486.26664,1486.26664,0.919811567884021
"RPL17P1",0,0,0,0,1
"RPL17P11",0,0,0,0,1
"RPL17P17",0.43013,0.43013,0,0,1.43013
"RPL17P20",0,0,0,0,1
"RPL17P22",0,0,0.05227,0.05227,0.950326437131155
"RPL17P25",0.21506,0.21506,0.03136,0.03136,1.17811433447099
"RPL17P26",0,0,0,0,1
"RPL17P33",0,0,0,0,1
"RPL17P37",0,0,0,0,1
"RPL17P40",0,0,0,0,1
"RPL17P41",0,0,0,0,1
"RPL17P42",0,0,0,0,1
"RPL17P43",0.20241,0.20241,0,0,1.20241
"RPL17P44",0,0,0,0,1
"RPL17P46",0,0,0,0,1
"RPL17P49",0,0,0,0,1
"RPL18",278.13999,278.13999,1447.51392,1447.51392,0.192707840874598
"RPL18A",109.25211,109.25211,1407.78899,1407.78899,0.0782602013378881
"RPL18AP14",0,0,0,0,1
"RPL18AP15",0,0,0.03136,0.03136,0.969593546385355
"RPL18AP16",0,0,0,0,1
"RPL18AP17",0,0,0,0,1
"RPL18AP2",0.26567,0.26567,0,0,1.26567
"RPL18AP3",0,0,106.73463,106.73463,0.00928206649988031
"RPL18AP7",0.24036,0.24036,0.14636,0.14636,1.08199867406399
"RPL18AP8",0,0,0,0,1
"RPL18P10",0.22771,0.22771,0.03136,0.03136,1.19037969283276
"RPL18P11",0,0,0,0,1
"RPL18P13",0,0,0.05227,0.05227,0.950326437131155
"RPL19",658.58683,658.58683,2203.58398,2203.58398,0.299188797516346
"RPL19P1",0,0,0,0,1
"RPL19P12",0,0,0.02091,0.02091,0.979518272913381
"RPL19P13",0,0,0,0,1
"RPL19P14",0,0,0,0,1
"RPL19P18",0,0,0,0,1
"RPL19P20",0,0,0.05227,0.05227,0.950326437131155
"RPL19P21",0,0,0,0,1
"RPL21",2438.60182,2438.60182,1153.66439,1153.66439,2.11282329404824
"RPL21P1",0,0,0,0,1
"RPL21P103",0,0,0,0,1
"RPL21P104",0,0,0,0,1
"RPL21P106",0,0,0,0,1
"RPL21P107",0,0,0,0,1
"RPL21P108",0,0,0,0,1
"RPL21P109",0,0,0,0,1
"RPL21P110",0,0,0.04182,0.04182,0.959858708798065
"RPL21P111",0,0,0,0,1
"RPL21P112",0,0,0,0,1
"RPL21P116",0.53133,0.53133,0.10454,0.10454,1.38639614681225
"RPL21P119",0.797,0.797,1.42173,1.42173,0.742031522919566
"RPL21P120",0.25302,0.25302,0.15681,0.15681,1.08316836818492
"RPL21P121",0,0,0.04182,0.04182,0.959858708798065
"RPL21P122",0,0,0,0,1
"RPL21P123",0.35422,0.35422,0.18817,0.18817,1.13975272898659
"RPL21P126",0,0,0,0,1
"RPL21P127",0,0,0,0,1
"RPL21P131",0.26567,0.26567,0.09409,0.09409,1.15682439287444
"RPL21P132",0.27832,0.27832,0,0,1.27832
"RPL21P2",0,0,0,0,1
"RPL21P24",0,0,0,0,1
"RPL21P28",0.26567,0.26567,11.25888,11.25888,0.103245157795818
"RPL21P3",0,0,0.03136,0.03136,0.969593546385355
"RPL21P4",0,0,0,0,1
"RPL21P40",0.26567,0.26567,0.33453,0.33453,0.948401309824433
"RPL21P44",0.8223,0.8223,0.07318,0.07318,1.69803760785702
"RPL21P5",0,0,0,0,1
"RPL21P54",0,0,0.04182,0.04182,0.959858708798065
"RPL21P65",0,0,0.22999,0.22999,0.813014739957235
"RPL21P66",0,0,0,0,1
"RPL21P8",0,0,0,0,1
"RPL22",723.09314,723.09314,239.09184,239.09184,3.01590066534539
"RPL22L1",49.12297,49.12297,100.01275,100.01275,0.496204390039871
"RPL22P11",0,0,0,0,1
"RPL22P19",0.30362,0.30362,0,0,1.30362
"RPL22P22",0,0,0,0,1
"RPL23",1780.8373,1780.8373,1562.3608,1562.3608,1.13974797116571
"RPL23A",701.94104,701.94104,704.80398,704.80398,0.9959437179711
"RPL23AP1",12.78994,12.78994,4.1293,4.1293,2.6884643128692
"RPL23AP10",0,0,0.04182,0.04182,0.959858708798065
