"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"MAP4K1",4.309546,4.320339,0.925002,3.18496233333333,13,11,6,11.793862,20.847107,11.418297,14.686422,19,23,18,0.266788840267929
"MAP4K2",9.075779,5.762856,6.26453,7.03438833333333,192,136,150,11.753872,11.027831,11.925686,11.5691296666667,275,336,239,0.639215963746522
"MAP4K3",28.27147,20.846309,10.658701,19.9254933333333,278,236,176,138.808928,140.405602,146.853576,142.022702,883,799,715,0.146308893907859
"MAP4K3.DT",10.650881,4.049795,3.55291,6.08452866666667,138,92,85,8.144191,14.068185,12.976599,11.7296583333333,154,179,113,0.556537220493611
"MAP4K4",50.837222,25.807691,23.117304,33.2540723333333,3827,2716,2458,82.492297,78.473602,96.493763,85.8198873333333,3873,3947,3291,0.39454177361253
"MAP4K5",8.115895,6.910194,3.970985,6.332358,370,273,215,45.293838,45.511901,59.338756,50.048165,1114,1040,947,0.143636073892176
"MAP6",3.433153,3.508942,1.863964,2.935353,214,164,116,152.257574,143.095681,157.48954,150.947598333333,4214,4478,3449,0.0258994090276232
"MAP6D1",1.438335,1.721481,1.122812,1.42754266666667,42,52,44,4.625933,3.363858,5.886066,4.62528566666667,77,89,70,0.431541224839722
"MAP7",0.217579,0.19729,0.265823,0.226897333333333,17,9,18,4.381458,4.327515,6.696013,5.13499533333333,230,231,238,0.199983417536965
"MAP7D1",72.630992,53.13301,40.916104,55.5600353333333,2224,1725,1523,208.326732,213.975711,249.242452,223.848298333333,2670,3161,2167,0.251547535616588
"MAP7D2",0.33062,0.289251,0.131312,0.250394333333333,23,14,5,78.990647,44.382696,40.434507,54.6026166666667,3996,2320,1245,0.0224880483742222
"MAP7D3",6.415307,3.840078,3.837302,4.69756233333333,204,126,124,0.762516,1.081087,2.219161,1.35425466666667,27,25,26,2.42011300391745
"MAP9",3.110554,1.547799,1.259701,1.97268466666667,195,129,118,8.157607,9.577209,8.493822,8.74287933333333,718,775,515,0.305113567043391
"MAPK1",28.379677,15.569554,11.077935,18.3423886666667,1580,1290,1021,50.558864,57.206033,47.366415,51.7104373333333,1915,2048,1499,0.366955571708657
"MAPK10",1.075572,0.971794,0.143448,0.730271333333333,22,16,7,66.045312,68.352227,57.186177,63.8612386666667,1334,1382,965,0.0266765077094118
"MAPK10.AS1",0,0,0.055228,0.0184093333333333,0,0,1,0,0,0,0,0,0,0,1.01840933333333
"MAPK11",0.488795,0.4062,0.1219,0.338965,25,20,6,20.098468,18.196518,27.981702,22.0922293333333,595,573,541,0.0579833579803931
"MAPK12",5.945804,4.905883,4.863187,5.23829133333333,226,167,150,31.898555,31.699471,35.85571,33.1512453333333,758,841,698,0.182666584261993
"MAPK13",1.481393,1.285785,0.76919,1.17878933333333,81,80,45,7.688337,8.150838,5.454632,7.09793566666667,320,331,171,0.269054907697258
"MAPK14",7.435021,5.225716,6.556021,6.405586,470,435,360,9.29236,10.90495,11.560242,10.5858506666667,394,425,280,0.639192253815804
"MAPK15",0.063898,0.17056,1.215428,0.483295333333333,1,3,4,1.185234,0.812475,0.876198,0.957969,11,12,5,0.757568344204292
"MAPK1IP1L",37.664738,24.683119,22.671868,28.3399083333333,950,978,782,32.569511,35.509543,37.350138,35.143064,1477,1519,1165,0.811771473866558
"MAPK3",11.367307,14.217412,10.826936,12.1372183333333,164,163,143,123.728203,127.072794,138.5733,129.791432333333,733,906,599,0.100444028320234
"MAPK4",3.658644,3.319972,2.884777,3.28779766666667,386,310,274,10.523657,10.387548,11.950771,10.953992,640,675,523,0.358691696185397
"MAPK6",6.375778,4.410832,3.286046,4.69088533333333,489,437,329,42.162436,46.87839,45.860577,44.9671343333333,2717,2766,1893,0.123803352457553
"MAPK6.DT",0.350587,0.218956,0.294972,0.288171666666667,5,3,4,0,0.209921,0,0.0699736666666667,0,2,0,1.2039283832842
"MAPK7",6.947995,4.573194,4.267519,5.26290266666667,162,148,133,20.912938,24.0484,30.528113,25.1631503333333,281,292,251,0.239378766963219
"MAPK8",7.171145,4.212166,4.673217,5.352176,225,205,151,79.584337,83.436851,85.203233,82.7414736666667,1727,1818,1435,0.0758546001385749
"MAPK8IP1",1.653793,0.720431,0.929099,1.10110766666667,74,45,59,77.579795,98.854583,90.516548,88.983642,2698,3526,1987,0.0233498847120087
"MAPK8IP1P1",0.141493,0,0,0.0471643333333333,4,0,0,0,0,0.157765,0.0525883333333333,0,0,2,0.994846988297103
"MAPK8IP2",0.094475,0.079124,0.059959,0.0778526666666667,12,9,7,42.154405,41.639911,51.994387,45.262901,2913,3285,2499,0.0232984236476365
"MAPK8IP3",48.423331,22.518249,15.846037,28.9292056666667,1353,815,733,156.463585,197.244672,199.307729,184.338662,2560,3208,2240,0.161483876832275
"MAPK9",9.014833,7.182139,6.380598,7.52585666666667,560,479,460,48.654749,63.429423,54.898031,55.6607343333333,2106,2472,1505,0.150472046770685
"MAPKAP1",56.194656,52.770773,41.507838,50.1577556666667,956,787,700,39.742417,43.35151,48.588282,43.8940696666667,549,625,512,1.13952145676494
"MAPKAPK2",214.186235,114.925145,87.364206,138.825195333333,2871,2371,2153,46.213068,53.88264,71.406326,57.1673446666667,372,413,238,2.40384353342265
"MAPKAPK3",18.5014,16.636175,14.640577,16.5927173333333,941,806,724,2.736334,3.335544,4.982016,3.68463133333333,62,94,64,3.75541127604919
"MAPKAPK5",12.978925,12.075421,11.26092,12.1050886666667,411,359,334,18.766676,23.197168,27.15237,23.038738,717,803,581,0.545165418694886
"MAPKAPK5.AS1",18.126553,14.722068,15.932841,16.2604873333333,179,160,144,18.641041,25.101687,34.803281,26.182003,169,210,179,0.634996888688936
"MAPKAPK5P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAPKBP1",27.168161,4.383794,9.642843,13.7315993333333,598,321,274,121.699191,71.114742,137.113796,109.975909666667,1117,1067,802,0.132745920962324
"MAPRE1",34.914654,33.300004,28.509933,32.2415303333333,1795,1716,1441,59.934638,64.229709,71.246816,65.1370543333333,1977,2295,1667,0.502615828122533
"MAPRE1P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAPRE2",27.236165,17.50747,14.447652,19.730429,1398,1224,1005,128.408815,135.012717,136.08996,133.170497333333,4761,5318,3842,0.154508102839459
"MAPRE3",20.853864,17.551182,14.044937,17.4833276666667,592,602,487,86.659179,89.691882,98.143753,91.4982713333333,1535,1759,1168,0.199823492917601
"MAPRE3.AS1",0.051548,0.172233,0,0.0745936666666667,2,2,0,0.107687,0.187244,2.257811,0.850914,3,5,5,0.580574606203566
"MAPT",0.237607,0.427013,0.134602,0.266407333333333,33,26,15,232.828613,354.994028,291.88217,293.234937,13148,16209,12511,0.00430406853192058
"MAPT.IT1",0,0,0,0,0,0,0,0.799205,0.837852,0.764081,0.800379333333333,31,36,21,0.555438502034201
"MARCHF1",0.553128,0.319066,0.250869,0.374354333333333,22,28,21,13.267036,12.068311,15.649944,13.6617636666667,484,484,363,0.0937373132304615
"MARCHF10",0,0,0.182113,0.0607043333333333,0,0,1,0.138605,0.200044,0.779418,0.372689,6,4,3,0.772720065020797
"MARCHF10.DT",0.028333,0,0.029201,0.019178,1,0,1,0.09097,0,0,0.0303233333333333,2,0,0,0.989182683752997
"MARCHF11",13.439059,11.947604,8.181262,11.1893083333333,118,92,79,33.121514,35.967075,34.370059,34.486216,182,216,126,0.343494170619187
"MARCHF2",34.749764,24.261013,22.583083,27.1979533333333,574,439,453,21.783495,22.893978,24.097982,22.9251516666667,250,321,194,1.17859036908927
"MARCHF3",20.683061,21.983618,16.092681,19.5864533333333,384,381,265,1.902973,4.130272,3.303754,3.112333,49,52,32,5.00602780303378
"MARCHF4",0.134758,0.183389,0.163516,0.160554333333333,15,19,17,21.136885,18.600699,23.891898,21.2098273333333,1344,1321,1071,0.0522540907642055
"MARCHF5",40.104202,30.890703,29.175652,33.3901856666667,429,402,338,41.228844,39.202334,47.09413,42.508436,551,534,408,0.790425692770631
"MARCHF6",122.595329,84.868828,28.242067,78.5687413333333,933,800,623,281.995901,206.651388,265.248261,251.298516666667,3200,3210,2453,0.315375383036669
"MARCHF7",64.08768,40.815473,27.073116,43.9920896666667,727,684,469,71.98648,74.365392,49.338406,65.2300926666667,748,696,535,0.679330012311926
"MARCHF8",3.039369,3.355986,2.109637,2.83499733333333,287,271,205,11.717595,11.290819,11.388355,11.4655896666667,573,623,436,0.307646684664122
"MARCHF9",4.429045,3.189363,3.467705,3.695371,147,119,110,19.811672,22.436168,23.182926,21.8102553333333,448,559,376,0.205844736561914
"MARCKS",0.78941,0.87038,0.666317,0.775369,52,61,47,90.073522,73.580977,103.005328,88.886609,4636,4144,3761,0.0197512067676288
"MARCKSL1",20.612259,19.600827,17.745665,19.3195836666667,632,559,509,293.192837,267.590078,363.33351,308.038808333333,5124,5223,4469,0.0657509125674265
"MARCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARCOL",0,0,0,0,0,0,0,0.07018,0.064563,0.198176,0.110973,1,1,2,0.90011188390717
"MARF1",5.322422,3.461997,3.185201,3.98987333333333,403,274,228,12.50486,14.355155,13.680267,13.5134273333333,567,685,514,0.343810818680504
"MARK1",13.508731,2.470648,7.849642,7.943007,282,241,204,60.861858,76.602481,44.573064,60.6791343333333,1185,1394,980,0.14499242080262
"MARK2",6.332863,4.954836,3.610147,4.96594866666667,527,416,343,15.096849,17.401679,16.625548,16.374692,566,598,465,0.343370038828122
"MARK2P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK2P11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK2P12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK2P13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK2P14",0,0,0,0,0,0,0,0.188859,0,0,0.062953,1,0,0,0.940775368242998
"MARK2P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK2P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK2P7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK3",50.718058,47.68464,37.356581,45.253093,961,822,682,88.012158,92.671915,100.329452,93.671175,1099,1215,917,0.488565743479998
"MARK3P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MARK4",26.251976,16.618172,13.771526,18.880558,565,449,390,82.617351,95.29624,94.095975,90.6698553333333,920,1175,721,0.21687127057973
"MARS1",272.452657,163.059476,142.104316,192.538816333333,1155,833,748,639.538914,653.538904,657.54436,650.207392666667,1912,2159,1448,0.297199968109699
"MARS2",1.398398,1.405742,1.039874,1.281338,81,80,59,2.099889,2.608191,3.024743,2.57760766666667,80,108,82,0.637671374996122
"MARVELD1",10.388576,8.277431,10.044382,9.57012966666667,420,366,363,8.105572,9.710323,12.974156,10.2633503333333,241,264,241,0.938453422281014
"MARVELD2",0.514977,0.298657,0.246676,0.353436666666667,29,24,21,0.639816,0.778151,0.373316,0.597094333333333,15,38,13,0.847436897382183
"MARVELD3",0.096124,0.354993,0.138044,0.196387,5,13,7,0.351932,0.652245,0.54003,0.514735666666667,11,24,11,0.789832197344883
"MAS1",0.033009,0.019352,0.009677,0.0206793333333333,7,4,2,0.014816,0.047905,0.04274,0.0351536666666667,2,7,4,0.986017212903334
"MAS1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAS1LP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MASCRNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MASP1",300.787348,246.800975,205.998744,251.195689,8483,7460,6237,0.498675,1.041049,1.544794,1.02817266666667,13,17,20,124.346261610205
"MASP2",0.544843,0.447963,0.16412,0.385642,28,22,8,2.329303,2.630822,3.78994,2.91668833333333,72,89,83,0.353778979095009
"MAST1",5.013192,4.050934,2.23232,3.765482,95,56,60,153.199332,165.40713,187.627386,168.744616,2264,2890,2052,0.0280744221071495
"MAST2",32.578802,19.762679,15.450626,22.597369,1920,1319,1072,33.039245,37.158842,29.183035,33.1270406666667,1086,1492,866,0.691456643735551
"MAST3",3.067666,1.132051,2.197502,2.13240633333333,188,136,122,18.237483,25.317396,24.88871,22.8145296666667,568,684,440,0.131533411626339
"MAST4",18.827588,12.450342,14.404373,15.2274343333333,617,525,350,1.26872,5.70046,10.273263,5.747481,147,275,155,2.40496184180931
"MASTL",2.736422,2.494148,1.660525,2.29703166666667,140,138,94,2.707646,2.828857,3.489397,3.00863333333333,123,134,88,0.822482724785671
"MAT1A",0.310754,0.221197,1.805426,0.779125666666667,23,12,25,0,0.079529,0,0.0265096666666667,0,3,0,1.73317965182338
"MAT2A",72.988182,70.30393,49.140042,64.1440513333333,3304,3246,2293,86.057334,79.604987,102.412194,89.3581716666667,2536,2521,2133,0.720953624135415
"MAT2B",11.442277,9.721748,9.302544,10.155523,264,264,223,6.807766,8.602006,8.01168,7.80715066666667,160,184,143,1.26664382411686
"MATK",0.241929,0.40643,0,0.216119666666667,3,3,0,5.007718,7.891678,5.760858,6.22008466666667,74,116,64,0.168435651770289
"MATN1",0.060774,0.06446,0,0.0417446666666667,1,2,0,0.35323,0.393624,0.700527,0.482460333333333,18,22,11,0.702713349722005
"MATN1.AS1",0.098256,0.214761,0.21671,0.176575666666667,6,6,1,0.109243,0.034535,0.076887,0.073555,3,1,1,1.09596216930354
"MATN2",87.465479,67.881033,43.127236,66.157916,1702,1310,1016,5.164894,10.164971,9.854174,8.39467966666667,82,127,124,7.14850515215367
"MATN3",0,0.023821,0,0.00794033333333333,0,1,0,3.056372,1.584167,2.11375,2.25142966666667,57,34,37,0.30999911936175
"MATN4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MATR3",204.847965,140.560994,113.880265,153.096408,2741,1735,1590,499.024598,493.437684,571.345361,521.269214333333,7224,7221,6242,0.29505167789126
"MATR3.1",1.868476,7.981504,3.723465,4.52448166666667,80,333,158,5.315846,4.05708,5.082754,4.81856,190,189,154,0.949458571651176
"MAU2",10.446986,7.129554,5.0402,7.53891333333333,649,500,438,25.46142,21.863164,27.949901,25.091495,769,791,650,0.327268074647824
"MAVS",7.040316,6.511337,5.147404,6.233019,1890,1668,1295,6.481192,7.059386,7.115519,6.88536566666667,1053,1255,821,0.917271221875697
"MAX",19.117376,16.841696,11.835662,15.931578,269,237,246,39.206331,46.537865,51.907149,45.8837816666667,523,550,395,0.361139340686717
"MAZ",44.298256,54.543582,42.02715,46.9563293333333,1054,1078,893,177.636176,192.21736,206.425387,192.092974333333,2249,2373,1481,0.248358747898031
"MB",86.423455,88.028216,79.486901,84.6461906666667,1475,1440,1221,0,0,0,0,0,0,0,85.6461906666667
"MB21D2",2.097047,2.16154,1.164888,1.807825,120,127,67,6.133937,7.558789,9.336283,7.67633633333333,245,326,266,0.323618736310706
"MBD1",18.438306,13.803464,9.516009,13.9192596666667,801,652,495,27.484566,28.442474,40.768222,32.231754,667,810,623,0.448945898752942
"MBD2",128.321571,121.668711,58.019634,102.669972,329,289,206,34.053023,42.816938,36.48615,37.7853703333333,239,319,185,2.67291432591796
"MBD3",19.284927,19.896737,15.61016,18.2639413333333,990,941,716,23.174109,19.298497,39.842228,27.438278,563,635,568,0.677394789281311
"MBD3L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MBD3L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MBD3L2B",0,0,0,0,0,0,0,0.07705,0,0,0.0256833333333333,1,0,0,0.974959782908955
"MBD3L3",0,0,0,0,0,0,0,0.056772,0,0,0.018924,0,0,0,0.981427466621652
"MBD3L4",0,0,0,0,0,0,0,7.7e-05,0,0,2.56666666666667e-05,0,0,0,0.999974333992094
"MBD3L5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MBD4",15.656984,13.952911,13.604101,14.4046653333333,273,265,198,17.532476,14.271126,13.341626,15.0484093333333,242,225,166,0.959887364122567
"MBD5",15.479391,30.099238,2.890752,16.1564603333333,177,109,102,27.186566,68.502174,6.380154,34.0229646666667,345,378,306,0.489863165400789
"MBD6",26.628555,26.705155,21.117508,24.8170726666667,525,452,387,19.570742,14.914479,19.896722,18.1273143333333,233,216,183,1.34974896196875
"MBIP",4.213736,3.334837,2.888656,3.47907633333333,82,69,65,11.14601,10.993483,19.078962,13.739485,152,166,130,0.303882824490363
"MBL1P",1.166157,1.041149,0.796328,1.00121133333333,23,20,20,0.383819,0.732521,1.036542,0.717627333333333,6,8,12,1.16510217000894
"MBL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MBL3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MBLAC1",1.010896,1.030723,1.001423,1.01434733333333,19,17,17,1.728912,3.038396,3.584727,2.78401166666667,16,30,19,0.532331163531473
"MBLAC2",0.671658,0.394552,0.289854,0.452021333333333,41,25,18,10.53393,12.23089,11.720205,11.4950083333333,556,686,434,0.116208112439568
"MBNL1",7.609891,4.910382,2.950331,5.156868,456,421,236,3.442638,4.556948,4.04334,4.01430866666667,193,254,189,1.22785979270256
"MBNL1.AS1",0.984379,0.713381,0.997037,0.898265666666667,54,43,42,0.524583,0.43626,0.471412,0.477418333333333,29,25,15,1.2848531954953
"MBNL2",4.586326,2.451943,1.626782,2.88835033333333,207,143,120,10.543104,15.199765,18.270456,14.6711083333333,460,656,561,0.248122229176515
"MBNL3",0.014113,0.086351,0.012875,0.0377796666666667,2,5,2,0.282399,0,0.011832,0.098077,1,0,1,0.945088246695511
"MBOAT1",0.237474,0.291912,0.26745,0.265612,21,26,23,0.07713,0.170096,0.159456,0.135560666666667,4,11,6,1.1145260990019
"MBOAT2",19.655392,8.819475,8.403814,12.2928936666667,424,341,290,19.637941,21.393575,24.609125,21.8802136666667,1220,1247,930,0.580977689296346
"MBOAT4",0.030897,0,0,0.010299,1,0,0,0.099979,0,0.140835,0.0802713333333333,2,0,2,0.935227075666792
"MBOAT7",11.007059,11.087303,8.873765,10.322709,375,293,306,56.968219,56.545255,55.886881,56.466785,1032,1221,717,0.197030493353682
"MBP",0.247192,0.097426,0.217915,0.187511,7,4,9,5.336056,7.019968,8.670314,7.00877933333333,209,343,257,0.148276154277027
"MBTD1",2.978943,1.70199,2.760931,2.48062133333333,182,161,132,5.451673,4.150727,6.671369,5.42458966666667,334,295,298,0.541765546738679
"MBTPS1",26.178428,19.074804,13.442571,19.5652676666667,1152,776,686,37.101168,29.056857,45.440811,37.199612,1090,1164,945,0.538363260513396
"MBTPS2",3.892792,3.106602,2.850211,3.28320166666667,306,262,230,17.106992,17.12765,18.118809,17.4511503333333,1011,1081,765,0.232137378390374
"MC1R",1.698417,1.065615,0.885538,1.21652333333333,82,47,43,5.829589,5.898155,8.729312,6.81901866666667,170,192,180,0.283478455267362
"MC2R",0.055994,0.013446,0,0.0231466666666667,4,1,0,0,0.019065,0.029094,0.016053,0,1,1,1.0069815911834
"MC3R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MC4R",0.030161,0.091801,0.030925,0.0509623333333333,1,3,1,0.096137,0,0,0.0320456666666667,2,0,0,1.01832929227615
"MC5R",0.039827,0.041692,0,0.027173,1,1,0,0,0.043613,0.067199,0.0369373333333333,0,1,1,0.990583487526729
"MCAM",172.757492,114.647421,128.435117,138.613343333333,1741,1441,1157,114.909151,247.572777,162.419327,174.967085,803,1512,916,0.793406013024159
"MCAT",5.750242,6.034177,4.296678,5.36036566666667,149,124,103,8.724439,9.369155,10.579952,9.55784866666667,119,139,102,0.602430084714859
"MCC",3.459544,2.456471,1.400365,2.43879333333333,431,411,226,2.313195,3.164455,3.076462,2.85137066666667,161,287,247,0.892875194562767
"MCCC1",69.018558,42.116916,26.206472,45.7806486666667,494,413,321,34.870583,32.996697,43.519812,37.1290306666667,204,221,167,1.22690369644155
"MCCC2",19.953182,12.885946,11.417305,14.7521443333333,921,796,670,12.703347,12.928107,10.58411,12.0718546666667,374,414,285,1.20504279882345
"MCCD1",0.089479,0.094089,0,0.0611893333333333,1,1,0,0,0,0,0,0,0,0,1.06118933333333
"MCCD1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MCEE",11.162826,16.793944,12.814449,13.5904063333333,116,140,118,3.76637,6.311306,7.017956,5.698544,28,50,27,2.17814592743338
"MCEMP1",0,0,0,0,0,0,0,0,0.308155,0,0.102718333333333,0,3,0,0.906849890649017
"MCF2",0.504927,0.364659,0.289397,0.386327666666667,15,11,11,5.435409,5.449897,5.790107,5.558471,176,202,125,0.211379705218894
"MCF2L",4.39079,2.492577,2.169051,3.01747266666667,147,100,92,98.411089,112.309475,136.771057,115.830540333333,2014,2386,1834,0.0343871786880748
"MCF2L2",0.722985,0.772062,0.462553,0.652533333333333,43,45,17,18.695704,17.253285,28.839678,21.5962223333333,487,580,551,0.073133168409994
"MCFD2",8.723348,6.296849,6.102918,7.04103833333333,558,441,392,49.883183,45.95007,31.180496,42.3379163333333,1906,1945,1154,0.185542799784967
"MCHR1",0.130531,0.137495,0.364223,0.210749666666667,5,4,2,8.139521,5.088883,4.525595,5.91799966666667,137,142,67,0.175014415294132
"MCHR2",0.014609,0.014037,0,0.00954866666666667,1,1,0,0.066694,0.019489,0.028651,0.038278,2,1,1,0.972329825602263
"MCHR2.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MCIDAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MCL1",61.371096,41.17339,36.032377,46.1922876666667,3258,2822,2385,36.640999,26.333427,34.369223,32.447883,1672,1402,1167,1.41092001746917
"MCM10",1.706772,0.754961,1.437818,1.29985033333333,73,53,38,0.090169,0.033639,0.855152,0.32632,5,2,19,1.73400863542232
"MCM2",6.658014,6.225677,4.570397,5.81802933333333,506,369,315,2.777859,3.290959,3.863388,3.31073533333333,57,70,75,1.58163951301116
"MCM3",27.183346,24.454895,19.059261,23.565834,1355,1158,888,3.702723,3.389953,6.402171,4.49828233333333,128,134,146,4.46791061475138
"MCM3AP",34.875878,11.978587,10.947237,19.267234,1066,702,652,66.736293,73.720454,42.33836,60.9317023333333,1187,1245,953,0.327251362975883
"MCM3AP.AS1",1.487167,0.936788,0.982416,1.135457,60,34,35,7.001224,5.695751,7.561681,6.75288533333333,192,187,147,0.275440291992796
"MCM4",137.752295,168.667947,85.519978,130.64674,806,688,518,150.507632,137.84521,150.051113,146.134651666667,496,584,414,0.894736477836951
"MCM5",28.79287,15.954158,11.54097,18.762666,620,467,379,1.684328,2.691153,4.272877,2.882786,14,27,42,5.08981592083622
"MCM6",13.986098,13.516904,10.351278,12.6180933333333,552,493,347,5.78462,7.034483,10.776614,7.865239,185,219,175,1.53612252679633
"MCM7",26.115179,18.427497,15.775409,20.1060283333333,812,642,493,10.034227,12.2405,17.162138,13.1456216666667,182,231,263,1.49205378389756
"MCM8",1.900203,1.575475,1.606592,1.69409,177,141,137,1.227273,0.76608,0.866007,0.95312,118,84,59,1.37937761120668
"MCM8.AS1",0.240992,0.121256,0,0.120749333333333,4,2,0,0.102835,0,0,0.0342783333333333,1,0,0,1.08360515464084
"MCM9",1.04709,0.631666,0.837777,0.838844333333333,71,51,52,2.996377,3.010065,2.762998,2.92314666666667,82,87,75,0.468716693402575
"MCMBP",7.473247,6.282866,5.354496,6.370203,432,368,295,8.327621,7.662026,8.287515,8.09238733333333,340,322,248,0.810590522577092
"MCMDC2",0.131607,0.104505,0.068432,0.101514666666667,7,5,5,0.61848,0.553491,0.589059,0.58701,34,41,29,0.694081742816155
"MCOLN1",5.378831,6.8696,8.094268,6.78089966666667,136,132,116,13.550448,19.357842,16.566343,16.4915443333333,211,248,159,0.444837775235131
"MCOLN2",0.005775,0.05526,0.134104,0.0650463333333333,0,3,3,0.420396,0.193955,0.183127,0.265826,9,3,4,0.841384466216789
"MCOLN3",0.240094,0.13171,0.182112,0.184638666666667,12,7,5,0.791927,0.179249,0.235792,0.402322666666667,26,7,6,0.844768964251689
"MCPH1",2.188611,3.115949,2.592268,2.632276,115,112,96,7.977528,9.834813,8.996765,8.93636866666667,244,258,182,0.36555366672184
"MCRIP1",50.279222,44.035933,44.763557,46.3595706666667,820,660,669,90.631195,111.772352,123.390831,108.598126,789,1102,732,0.432120259671837
"MCRIP2",62.549556,52.717447,44.711131,53.3260446666667,718,578,523,11.814236,17.213756,13.518062,14.182018,114,177,85,3.57831512692625
"MCRIP2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MCRS1",56.30103,58.454238,47.720749,54.1586723333333,1253,1107,885,35.569864,34.310438,44.439924,38.106742,448,464,405,1.41046452638098
"MCTP1",0.330494,0.118483,0.045506,0.164827666666667,13,4,2,5.183934,4.895021,5.78127,5.28674166666667,115,178,122,0.185283208445286
"MCTP2",0.013734,0.038062,0.038676,0.0301573333333333,2,2,3,0.162598,0.085845,0.481844,0.243429,14,10,6,0.828481025722686
"MCTS1",22.930425,32.086552,15.967094,23.661357,256,362,227,46.546649,44.4396,40.202933,43.7297273333333,959,938,729,0.551341545550222
"MCTS2P",1.075599,0.298013,0.203827,0.525813,10,3,2,3.311984,4.169579,5.602625,4.361396,20,27,24,0.284592483002561
"MCU",7.563545,3.216338,3.780617,4.8535,150,121,130,25.626381,25.042535,30.589267,27.086061,314,323,290,0.208412991768408
"MCUB",0.536836,0.64236,0.600586,0.593260666666667,10,18,14,4.422544,9.712785,4.692365,6.275898,87,140,50,0.218977872788578
"MCUR1",13.125192,17.825437,10.547425,13.8326846666667,339,366,232,21.066001,28.286146,25.575037,24.975728,676,901,605,0.571020941806392
"MDC1",27.06707,12.286341,4.316113,14.556508,469,352,221,53.160608,18.964475,37.00845,36.3778443333333,527,550,479,0.416195965215864
"MDC1.AS1",0,0,0,0,0,0,0,0,0,0.200212,0.0667373333333333,0,0,1,0.937437894739473
"MDFI",2.239519,0.867968,1.320635,1.47604066666667,47,26,17,0.293396,3.167205,2.042362,1.834321,2,10,17,0.873592181925289
"MDFIC",7.054628,4.969001,3.533209,5.18561266666667,158,123,119,0.242512,0.683464,1.259415,0.728463666666667,13,21,25,3.57867670923948
"MDFIC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MDGA1",0.203294,0.142663,0.755239,0.367065333333333,3,5,5,54.648756,33.081869,78.546488,55.4257043333333,1352,1441,1300,0.0242277052539288
"MDGA2",0.273645,0.404064,0.060711,0.24614,20,19,6,4.446741,3.957729,4.99611,4.46686,296,282,159,0.227944377576891
"MDH1",762.464057,799.091733,602.946485,721.500758333333,10823,10722,7711,277.002545,326.593677,305.074634,302.890285333333,2969,3609,2094,2.37750528135782
"MDH1B",0.476435,0.834258,0.456605,0.589099333333333,16,21,17,1.157381,0.744919,1.213363,1.03855433333333,26,22,19,0.779522678080856
"MDH2",254.246904,218.476571,212.539165,228.42088,4331,3898,3458,112.736228,131.67098,132.742915,125.716707666667,1417,1777,1186,1.81050221572597
"MDK",123.705918,119.144695,103.141641,115.330751333333,1410,1346,1265,94.763809,88.883916,86.516114,90.054613,722,738,432,1.27759316634879
"MDM1",5.452997,6.268576,3.83929,5.18695433333333,112,104,69,3.385415,3.365085,5.965339,4.238613,64,61,53,1.1810290879157
"MDM2",25.181702,35.751835,10.055579,23.6630386666667,649,680,444,57.031825,91.183641,55.461006,67.8921573333333,727,1160,629,0.357994866488722
