"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg__TPM","FoldChange"
"AGAP2.AS1",0.064883,0.070158,0.034991,2,2,1,8.023258,1.442264,0.975192,0.73652,31,29,24,15.2264823333333,0.556082200358603
"AGAP3",36.285633,21.823063,25.19628,603,465,457,6.40576066666667,128.202177,122.252345,137.783553,1461,1980,2337,10.3553433333333,0.65218289304624
"AGAP4",7.838784,10.067337,3.351015,204,195,132,0.117646,27.843413,21.852458,18.175607,270,407,332,0.133365666666667,0.986130101582396
"AGAP5",3.722359,2.596805,2.460699,146,122,78,3.275722,3.460592,3.577851,3.123861,74,91,97,0.305067,3.27624711987967
"AGAP6",4.203342,3.135968,3.295296,219,166,163,0.0128853333333333,3.935043,5.78844,4.400673,161,298,266,0.052163,0.962669599038679
"AGAP9",4.303122,5.115992,2.98596,215,245,142,16.712983,5.941288,7.030856,3.954355,221,356,213,60.4969843333333,0.2880301073625
"AGBL1",0.174113,0.070004,0.009905,1,0,2,1.28826933333333,0.037175,0.059313,0.047196,6,13,11,3.56425733333333,0.501345381344259
"AGBL1.AS1",0,0,0,0,0,0,8.507472,0,0.030725,0.028915,0,1,1,16.0722643333333,0.556895782209558
"AGBL2",0.068239,0.180448,0.161956,1,1,2,42.691011,1.295583,1.166729,0.373818,7,7,6,40.987237,1.04057837861539
"AGBL3",0.535719,0.582941,0.95389,7,5,7,12.4493873333333,1.048557,1.86071,0.770714,18,44,28,99.840254,0.133373199688027
"AGBL4",0.207912,0.078864,0.071547,7,6,3,0.834489666666667,1.004833,0.360195,0.827599,32,23,41,5.54058566666667,0.280477889925963
"AGBL4.AS1",0,0,0,0,0,0,23.9120636666667,0,0,0,0,0,0,44.917539,0.542539173684083
"AGBL4.IT1",0,0,0,0,0,0,3.92002066666667,0,0,0,0,0,0,12.4133243333333,0.366800991640824
"AGBL5",6.835706,5.203639,4.551515,265,188,168,0.755739,24.10194,26.226313,20.697361,662,1112,973,18.401186,0.0904964778957328
"AGBL5.AS1",0,0.558266,0,0,2,0,0,0,0.269267,0.246228,0,1,1,0,1
"AGER",3.399831,3.238186,4.165934,47,32,40,12.6939046666667,8.025194,8.823719,5.87265,66,93,74,10.3866293333333,1.20263023110614
"AGFG1",12.453578,14.959457,11.251119,460,486,325,10.0031703333333,23.974925,21.046462,25.090132,865,1114,1135,37.2770476666667,0.287461311780202
"AGFG2",4.634728,3.754121,3.312598,154,122,107,32.7111246666667,3.848569,2.383593,3.168277,88,80,108,56.6381986666667,0.584874708899647
"AGGF1",3.020738,2.491328,2.272935,242,214,191,3.51601633333333,5.881217,6.182197,5.342473,414,603,551,7.53797233333333,0.528933118663577
"AGK",14.039557,6.032043,9.333119,379,269,246,18.167888,20.012943,18.287087,17.116981,483,669,674,3.846969,3.95461328512726
"AGL",13.588373,7.492136,6.033664,1663,972,761,0,3.903981,3.992103,3.430956,436,602,538,0,1
"AGMAT",0.307066,0.123223,0.153755,20,8,9,0.358483,1.225052,0.936929,1.132525,58,61,80,2.002486,0.45245273416762
"AGMO",0.091285,0,0.044503,4,0,2,149.659655333333,0.040441,0.064125,0.038644,2,3,2,38.0030943333333,3.8627616067009
"AGO1",1.646003,1.162715,0.929336,421,285,271,2.97761633333333,4.30883,3.641254,2.765724,979,1135,924,7.626797,0.461076843854484
"AGO2",15.580017,7.988802,5.295354,735,498,466,2.52699633333333,6.049575,2.791136,2.370051,705,863,781,0.605756333333333,2.19647044829757
"AGO3",2.903411,0.98812,1.491527,254,142,118,1.242798,2.402866,1.959291,2.708957,671,790,666,1.14286833333333,1.04663360091342
"AGO4",12.625922,5.596242,8.286449,387,310,271,22.511112,29.774291,21.079875,12.651421,654,1000,746,96.659067,0.240746842277328
"AGPAT1",27.165602,24.508084,24.446505,1132,1016,989,34.0834816666667,58.83521,61.681637,57.17614,1924,2763,2687,53.4752373333333,0.644026228871501
"AGPAT2",10.194313,10.655915,10.39657,316,306,274,2.19383966666667,1.783677,1.564374,2.073516,37,36,62,12.3882723333333,0.238555026903272
"AGPAT3",6.213009,3.989278,3.340613,705,519,415,5.32897433333333,10.588609,7.9215,7.87362,658,820,830,12.8721333333333,0.456236555780894
"AGPAT4",3.542077,1.810263,1.986204,227,178,150,8.11862366666667,21.527923,20.410552,15.274779,1590,2431,1765,72.3419243333333,0.124330302886835
"AGPAT5",4.403986,3.172896,2.976115,165,138,113,4.998733,17.241999,19.60473,19.996513,741,1114,1224,6.67849066666667,0.781238561119998
"AGPS",6.34468,4.527995,1.9977,428,384,265,4.240099,10.382141,9.159291,8.214193,1180,1494,1377,6.54193333333333,0.694795189562358
"AGR2",0,0,0,0,0,0,6.47673866666667,0,0.059227,0.120465,0,2,1,6.65153933333333,0.9771548365562
"AGR3",0,0,0,0,0,0,7.66537433333333,0,0,0,0,0,0,25.488132,0.327141767993807
"AGRN",46.880423,14.68963,16.705712,1767,1176,845,11.5289953333333,162.945449,176.888768,142.322924,4377,6604,6550,11.2051483333333,1.0265336390149
"AGRP",0.327996,0,0,2,0,0,0.721007333333333,0.694691,0.501961,0.158183,3,3,1,10.6542893333333,0.147671581175778
"AGT",15.668401,15.443338,11.613746,683,647,478,1.95312566666667,5.633898,0.670519,1.229702,184,30,58,21.111279,0.133557433139289
"AGTPBP1",4.304379,4.356909,3.208737,267,235,145,3.79458766666667,30.129918,30.599386,30.825373,1622,2104,2215,26.525517,0.17418701587573
"AGTR1",0.036968,0.051561,0,1,2,0,1.469906,0.139434,0.047242,0.062509,5,2,2,17.5910293333333,0.132854720183326
"AGTR2",0,0,0,0,0,0,24.084105,0,0,0,0,0,0,389.276215,0.0642726972229143
"AGTRAP",5.909797,8.55236,4.87903,102,137,88,8.03331966666667,2.465264,0.928159,1.783107,32,17,29,9.67838533333333,0.845944343146011
"AGXT",0.40765,0,0,2,0,0,1.588544,0.04896,0.285381,0.018155,2,2,1,5.618824,0.391088205397213
"AGXT2",0,0.03453,0,0,1,0,0.538536,0.036899,0.03289,0.068412,1,1,2,36.259283,0.041292689395016
"AHCTF1",9.794642,10.507182,10.791904,263,195,161,13.5215476666667,15.662044,11.463155,10.44057,431,489,488,7.977472,1.61755421422274
"AHCY",46.397388,40.184516,35.265087,2019,1693,1405,0.0215366666666667,47.283023,47.246171,40.999429,1462,2107,1896,0.781942333333333,0.573271450797042
"AHCYL1",13.831331,8.564906,7.852271,789,672,551,499.52628,34.453846,37.842959,34.586887,1689,2446,2610,4540.962378,0.110200446050458
"AHCYL2",3.946434,1.513546,1.58485,202,155,127,3.43627566666667,14.728664,19.508266,16.817431,1017,1615,1519,5.431378,0.689786180608054
"AHDC1",8.720524,4.980401,3.705219,855,610,498,37.5906923333333,12.867342,7.991258,7.313444,524,586,589,62.9827206666667,0.603142409876266
"AHI1",5.51459,4.987342,3.89432,130,97,68,8.39784366666667,84.522257,71.376832,63.669188,1588,2016,1876,16.161519,0.547611412874738
"AHNAK",25.177395,24.338481,25.463756,5436,3274,2927,96.2866506666667,1.878492,0.097552,0.194957,594,42,67,181.870659,0.531997047523445
"AHNAK2",6.352105,4.722924,5.104707,778,384,441,0,20.194682,17.942875,23.699237,2416,2727,3323,0.010651,0.989461248244943
"AHR",1.744644,0.649098,0.384949,73,43,44,8.53327566666667,4.577701,1.247988,4.428636,341,164,293,18.4410113333333,0.490369328180012
"AHRR",0.125704,0.179308,0.108044,16,22,13,13.7150433333333,1.908543,1.268876,1.241317,177,162,169,14.7779296666667,0.93263461329918
"AHSA1",158.605398,162.899639,141.274599,1011,1022,864,31.8609703333333,277.124196,311.151036,280.516116,1297,2004,1904,19.344166,1.61525276255283
"AHSA2P",42.936549,38.725679,29.293206,1115,946,720,0.788418333333333,38.678538,29.492644,33.231923,940,1076,1123,1.138334,0.836360612202459
"AHSG",0,0.068161,0.068956,0,2,2,2.154024,0.235321,0.096357,0.201673,5,3,6,1.541241,1.24113533505874
"AHSP",0,0,0,0,0,0,10.5425683333333,0,0,0,0,0,0,16.8996806666667,0.644847723726617
"AICDA",0.019139,0.054139,0.038144,1,2,2,3.74242533333333,0.181159,0.169868,0.080989,5,10,5,18.9918016666667,0.237218506486117
"AIDA",10.993077,9.065285,7.751276,444,468,400,0.0294163333333333,25.205773,19.953325,22.282,989,1130,1210,0.066938,0.964832383262508
"AIF1",0,0,0,0,0,0,13.9893626666667,0.43497,0,0.149111,2,0,1,96.2608133333333,0.154115127695827
"AIF1L",2.336113,1.715606,1.478634,61,56,38,7.89055833333333,1.716606,0.503481,0.236546,30,13,4,17.6699103333333,0.476197162953702
"AIFM1",51.762293,48.094343,43.107555,1391,1132,955,3.31833433333333,21.039907,18.208613,17.534991,413,468,406,7.72849766666667,0.494739701864693
"AIFM2",8.131755,7.248161,5.827723,503,433,372,35.966306,2.282364,1.115188,1.672719,98,74,116,74.9184733333333,0.486921092810876
"AIFM3",0.174113,0.080761,0.361313,4,3,6,36.2073753333333,6.316495,7.731285,7.258318,118,224,265,25.8078843333333,1.38792658423511
"AIG1",23.028146,15.902997,18.699268,497,393,400,0,21.233993,21.668577,21.18811,537,655,705,0.0513063333333333,0.951197541851899
"AIM2",0,0,0,0,0,0,3.47621766666667,1.018228,2.62495,1.662442,14,43,24,13.5287236666667,0.308094349466944
"AIMP1",14.035394,15.28016,12.368764,419,404,356,4.640371,17.446402,16.328115,14.793329,500,651,624,8.14882733333333,0.616513001556994
"AIMP2",29.300659,27.910825,23.676455,564,526,454,0,6.917308,11.998885,10.883419,99,249,213,0.012022,0.98812081160291
"AIP",16.064166,13.686924,11.641792,310,246,239,22.4896703333333,19.462283,23.757352,18.840247,244,435,383,0.953448333333333,12.0247205582607
"AIPL1",0.023446,0.074105,0.024636,1,3,1,2.20852933333333,0.068738,0.046376,0.064618,3,2,3,0.0960563333333333,2.92733980522291
"AIRE",0.019329,0.043618,0.035934,1,2,2,9.44025,0.714368,1.240173,1.270757,37,112,95,31.9220036666667,0.317120734986452
"AIRN",0.011132,0.034804,0,1,3,0,63.3260016666667,0.093991,0.075787,0.099251,4,7,8,69.4463623333333,0.913120273865856
"AJAP1",0,0.003998,0.003997,0,1,1,0.133687,1.457831,2.834388,3.612312,262,321,330,0.876167333333333,0.60425686976748
"AJM1",1.298846,1.14221,0.706277,125,88,60,13.3642043333333,4.539532,5.017825,5.89589,229,365,587,15.9933273333333,0.845284978719686
"AJUBA",19.641896,16.50701,11.426623,736,570,459,5.98289466666667,2.367609,0.125818,0.118792,59,7,10,12.1144963333333,0.532456183537764
"AK1",169.511885,155.942241,149.917065,1791,1422,1387,4.05077466666667,93.595984,97.369438,90.643006,702,1031,964,16.783967,0.28400719966848
"AK2",290.041271,188.130079,164.329545,1564,1283,969,3.42645733333333,95.937181,120.038368,134.657653,757,1061,1037,9.959962,0.403875244579619
"AK3",30.129824,23.841137,20.645666,965,1047,768,5.411944,32.478148,30.119869,30.262132,1119,1351,1395,7.29363933333333,0.773115847252903
"AK4",16.698496,10.748464,10.077317,1325,939,973,0.036393,8.865101,9.355829,11.219302,934,1434,1805,0.0184083333333333,1.01765958317309
"AK5",1.332174,8.911239,2.018469,15,19,19,2.32573633333333,57.100748,43.276419,52.067958,421,418,446,4.16466466666667,0.643940419752325
"AK6",14.632003,16.711699,13.465209,91,119,89,1.00880933333333,40.616816,42.692894,42.457437,244,342,353,0.682965666666667,1.19361278314848
"AK7",0.390036,0.783811,0.340842,10,19,8,14.7875843333333,2.395174,1.444117,1.048345,55,37,30,76.887919,0.202696188780359
"AK8",0.063736,0.067156,0,2,3,0,10.155523,1.434482,2.70398,0.869411,24,21,30,7.19528866666667,1.36121172221471
"AK9",2.322972,2.558557,1.427276,67,63,44,0.00665266666666667,9.649628,10.30292,6.012544,206,288,259,0.132693,0.888725070841496
"AKAIN1",0.348225,0,0,2,0,0,39.666823,0.020753,0.03048,0.058237,1,2,4,73.541843,0.545556983344241
"AKAP1",33.668563,25.43591,17.371185,811,713,585,33.5528576666667,23.989552,28.051562,29.91368,524,870,798,157.920402333333,0.217422414991075
"AKAP10",57.573597,23.208753,28.45495,255,217,144,23.772571,42.076641,26.394084,28.625182,350,380,396,33.0792103333333,0.726911532212635
"AKAP11",1.277409,0.690851,0.511723,228,133,97,4.77668733333333,8.980511,8.720741,7.778526,1476,1942,1805,13.5044336666667,0.398270450683574
"AKAP12",2.116452,1.322612,1.137142,305,206,169,0.13773,160.087397,64.833409,91.125694,19957,11144,16910,0.280067,0.888805039111234
"AKAP13",88.390787,83.642969,72.945434,5789,3754,3120,0.0998583333333333,17.934445,13.820077,14.250019,1120,767,960,1.74973566666667,0.399986932077229
"AKAP14",0,0,0,0,0,0,11.8079283333333,5.217335,0.522015,0.490507,14,2,2,37.7079743333333,0.330886039735327
"AKAP17A",5.924026,4.065866,3.942554,396,257,251,0.0419976666666667,7.710864,6.043514,5.678378,330,373,386,0.132673333333333,0.919945438814368
"AKAP3",0.550055,0.44909,0.240807,17,11,14,18.5150326666667,4.849001,2.631835,2.202518,119,97,121,28.2137243333333,0.668009064643624
"AKAP4",0,0,0,0,0,0,40.073546,0,0,0,0,0,0,77.18485,0.52533893714703
"AKAP5",0.180639,0.096267,0.060495,18,11,7,0.1132,2.271579,1.96854,2.115683,235,273,305,0,1.1132
"AKAP6",16.827521,7.914701,5.542469,2066,1351,1009,46.273431,34.535349,33.530448,37.140884,5331,7659,7407,75.5494273333333,0.6175543390305
"AKAP7",1.486933,3.486018,1.8294,50,51,46,0.0197186666666667,8.6666,7.968248,4.781091,155,226,181,0.082356,0.942128714273923
"AKAP8",4.156941,3.114607,3.634783,262,212,227,63.896565,6.569836,7.488703,4.656495,273,388,350,86.5035746666667,0.741644729912063
"AKAP8L",32.282756,23.60905,22.763673,863,655,569,0.294070333333333,134.78382,110.618594,100.028383,1776,2009,2062,0.372667333333333,0.942741407119278
"AKAP9",11.09532,9.145132,9.459289,419,278,225,0.728778,45.31721,50.838382,38.075564,1187,1696,1345,2.97811,0.434572699095802
"AKIP1",19.270267,17.234192,17.45468,228,163,186,5.80762633333333,19.163132,20.003829,17.585234,165,250,231,16.586149,0.387101595314206
"AKIRIN1",29.683135,27.962873,24.374267,1403,1341,1184,47.6716013333333,65.085504,68.764935,61.988874,1791,2459,2351,249.902765,0.193985910571106
"AKIRIN2",12.048266,12.146192,12.830216,374,368,294,4.51831366666667,36.645394,45.325405,34.212893,748,1258,1116,7.08727533333333,0.682345220017652
"AKNA",2.140785,1.393399,1.110215,153,96,75,9.97187566666667,3.025118,15.302098,2.64289,213,264,232,6.85444533333333,1.39690012483801
"AKNAD1",0,0,0,0,0,0,0.304929333333333,0.049712,0.172434,0.167094,2,4,4,3.37575366666667,0.298218188851429
"AKR1A1",72.634197,76.767677,49.552026,515,541,388,13.1749176666667,118.382718,129.668023,115.561371,701,1019,1002,24.963077,0.545964473574017
"AKR1B1",185.181796,188.783693,142.060414,4627,4533,3413,0.134156666666667,50.427908,67.201867,52.754036,919,1515,1375,6.026819,0.161403996127788
"AKR1B10",0,0.073031,0,0,1,0,1.86334033333333,0.094612,0,0.088538,1,0,3,21.591236,0.126745625309449
"AKR1B15",0.271835,0.15113,0.266126,10,5,10,0.490009333333333,0.706735,0.733778,0.507853,20,29,21,5.02152233333333,0.247447281742208
"AKR1C1",4.097234,3.275112,2.9458,61,49,66,48.8404183333333,59.394895,84.51218,58.529171,722,1442,1084,91.6308106666667,0.538054433234799
"AKR1C2",1.073886,1.439509,0.787886,24,24,6,0.00918166666666667,69.289936,80.415586,70.066517,1083,1708,1585,2.624576,0.278427508946334
"AKR1C3",1.038097,0.637365,0.487883,21,13,9,6.56142,1.125634,0,0.490846,9,0,6,21.217304,0.340339223877028
"AKR1C4",0,0,0,0,0,0,4.50995966666667,0.134368,0.049314,0.046624,2,1,1,5.51344633333333,0.845936142663646
"AKR1C8P",0,0,0,0,0,0,12.5767253333333,0,0,0,0,0,0,39.6728523333333,0.333803127994703
"AKR1D1",0.06208,0.088247,0,3,3,0,7.02131733333333,0.072684,0.089534,0.067981,3,4,4,15.4464423333333,0.487723555694223
"AKR1E2",0.575951,0.83067,0.189243,6,7,1,0.178169666666667,3.455446,1.68365,1.738302,29,27,35,0.347688333333333,0.87421523027703
"AKR7A2",20.809932,19.23847,16.562324,436,337,335,3.42305966666667,9.193711,13.444353,9.966715,137,208,209,9.63922166666667,0.41573150792829
"AKR7A3",0.242855,0,0.092445,6,0,2,7.069213,0.325357,0.401165,0.519581,5,9,13,1.69009033333333,2.99960670465713
"AKR7L",0.533508,0.21134,0.046218,8,8,1,0.031103,0.641266,2.286346,1.217084,19,45,32,0.0476496666666667,0.98420591616345
"AKT1",65.94609,62.155122,45.190461,2055,1764,1475,2.68493233333333,97.9487,100.452783,86.300468,1657,2364,2136,13.2760776666667,0.258119381203516
"AKT1S1",16.032576,21.837213,11.741968,641,613,482,11.6398986666667,8.273782,10.921988,10.088467,233,406,418,17.2779126666667,0.691539504383232
"AKT2",73.642982,43.027711,27.408836,1149,849,756,5.143915,84.945702,108.563999,95.438754,1286,1855,1662,7.81612333333333,0.696895309616434
"AKT3",1.892572,1.095038,1.036197,175,132,111,6.616822,26.412365,21.654436,22.026158,2845,3278,3446,1.86468566666667,2.65886833191821
"AKTIP",14.133107,9.487839,7.205187,221,195,145,212.308862666667,34.831898,29.176556,31.730065,496,602,630,255.471152333333,0.831707038885336
"ALAD",9.543816,6.97306,5.66043,555,393,325,0.047617,17.825407,19.205701,15.315284,598,832,685,0.019227,1.02785444263152
"ALAS1",60.090393,67.559925,52.034616,1589,1312,1071,0.042148,29.247871,25.060505,27.89818,639,756,857,0,1.042148
"ALAS2",0.18876,0.028796,0.062778,3,1,1,0.207844,0,0,0.055811,0,0,1,9.44228533333333,0.11566854969423
"ALB",0.034711,0,0.077145,1,0,2,0.0849686666666667,5.414963,1.958425,1.867461,4,4,5,0.361124,0.797112288569349
"ALCAM",6.022683,3.964638,3.460491,425,319,255,0.101517,41.208966,39.917018,34.192389,2591,3620,3203,0.0508106666666667,1.0482544905013
"ALDH16A1",6.720437,7.124547,4.958975,172,150,107,6.75662866666667,10.663819,7.536032,3.977577,76,111,110,10.6191833333333,0.667570899274332
"ALDH18A1",8.41965,5.737147,5.392003,283,234,193,0.765559333333333,16.186759,22.702355,18.299864,581,932,942,2.90191133333333,0.452485764668837
"ALDH1A1",0.238054,0.391803,0.05298,6,15,2,0,0,0.07853,0.071365,0,2,3,0.630800666666667,0.613195726761619
"ALDH1A2",0.271216,0,3.936171,1,0,3,0.011413,13.941717,20.059575,15.930038,79,162,154,0.859395333333333,0.543947261708376
"ALDH1A3",0.136278,0.032584,0.083014,6,2,5,8.09526066666667,4.589326,2.065782,12.471925,223,145,644,25.1664866666667,0.347591970696359
"ALDH1B1",7.030124,5.286041,5.021026,448,328,306,2.29758166666667,5.974733,8.183618,7.326008,288,539,510,0.058873,3.11423718110356
"ALDH1L1",0.363672,0.275458,0.238492,6,5,2,0,0.551702,0.043552,0.192137,9,4,4,0.039056,0.962412035539952
"ALDH1L1.AS1",0,0,0,0,0,0,3.69406133333333,0,0,0,0,0,0,11.3562803333333,0.379892751435093
"ALDH1L1.AS2",0,0,0,0,0,0,280.353226333333,0.087494,0.021463,0.020173,3,1,1,121.762809333333,2.29184414939043
"ALDH1L2",0.174113,0.137701,0.026891,14,21,4,15.2191356666667,7.733166,7.612851,6.841898,809,1139,1169,8.23503666666667,1.75626110129142
"ALDH2",38.985731,34.457752,32.021821,918,847,669,0.567225666666667,49.398202,53.342541,51.761837,1126,1655,1518,0.981079333333333,0.791096873455177
"ALDH3A1",0,0.035059,0,0,1,0,0.305684333333333,0.137523,0.155742,0.124078,3,3,3,3.15261333333333,0.314424731735196
"ALDH3A2",83.916515,51.005104,42.09327,1691,1418,1310,61.380672,73.090516,91.758918,70.322372,1131,2117,1592,59.4102996666667,1.03261649659421
"ALDH3B1",0.215259,0.251194,0.580203,17,17,14,5.092062,0.408431,0.303249,0.272202,20,18,17,1.37692433333333,2.56300207565155
"ALDH3B2",0,0,0,0,0,0,5.96371233333333,0,0,0,0,0,0,6.58183066666667,0.91847373536699
"ALDH4A1",16.091227,14.236378,12.313582,1111,876,692,6.578758,5.385192,4.747634,6.816859,180,241,283,10.312189,0.669963877017967
"ALDH5A1",3.385817,8.035504,2.834501,246,238,168,1.17085233333333,16.292116,20.935396,13.029084,1123,1610,1346,39.109541,0.0541230908958378
"ALDH6A1",4.066482,2.282981,1.973144,250,204,214,0,5.35153,4.413891,3.644284,255,358,295,0,1
"ALDH7A1",156.150491,115.877195,117.350024,852,714,639,0.005299,136.789368,125.727235,121.993379,734,1013,897,0.102827333333333,0.911565183065829
"ALDH8A1",1.973945,1.89352,0.292725,17,17,9,4.18565866666667,2.381048,2.023726,1.096508,21,29,27,15.0645196666667,0.32280197442982
"ALDH9A1",31.358528,31.25721,25.597701,824,861,587,4.84811633333333,15.703263,11.185526,11.382873,301,355,374,8.80540866666667,0.596417399023247
"ALDOA",2589.019865,2131.424549,2169.654342,22044,17694,18082,12.6169276666667,786.294697,582.124124,965.018382,4783,4907,8490,13.9562103333333,0.910453073551542
"ALDOB",0.234879,0.199183,0.057365,6,6,1,91.867275,0.049633,3.954683,0.121334,1,12,5,232.041985666667,0.398500187570635
"ALDOC",24.639877,20.540509,19.423294,764,619,583,55.480832,78.477299,92.799784,209.797315,1397,2400,5968,98.2297743333333,0.569192385848518
"ALG1",4.513467,4.842633,3.364197,112,129,96,19.8626383333333,6.742373,7.857591,5.025836,205,305,268,15.8208153333333,1.24028698489962
"ALG10",0.172368,0.330183,0.220861,4,9,2,0.498526333333333,0.895168,0.747462,0.614008,24,29,38,0.110899,1.34893121096817
"ALG10B",0.398857,0.259484,0.215005,28,40,33,30.7192313333333,1.349913,1.13392,1.282261,207,242,276,28.680253,1.06869814530669
"ALG11",4.134385,1.791691,2.808169,153,152,52,0.0671973333333333,4.055301,4.388776,3.461119,211,293,215,1.598478,0.410700930826943
"ALG12",5.192142,4.293435,2.45076,196,155,118,1.80544466666667,8.194637,7.72675,5.813696,229,305,293,8.13346866666667,0.307160923089972
"ALG13",70.964744,38.792106,36.390042,426,336,302,6.46592866666667,43.603679,67.353574,30.084082,305,468,362,29.6643323333333,0.243472728690424
"ALG14",11.590344,2.792666,2.618942,122,100,82,1.042412,13.610804,26.168406,11.524624,110,132,169,1.65190766666667,0.770167086008399
"ALG14.AS1",0.055701,0,0,1,0,0,0.060704,0,0.05076,0,0,1,0,1.865023,0.370225300111029
"ALG1L",0.282036,0.313056,0.239136,3,3,2,2.98555733333333,0.965314,1.969663,1.182207,8,21,13,7.98446,0.443605662814831
"ALG1L2",0,0,0,0,0,0,0.607162333333333,2.265836,1.971197,2.141945,13,18,19,4.89650633333333,0.272561792098474
"ALG1L9P",0.45084,0.781466,0.565747,21,24,20,3.316492,3.102401,4.024543,3.393301,94,133,119,2.73873466666667,1.15453285264783
"ALG2",7.409787,6.951899,5.822761,233,235,182,1.20051933333333,8.902877,8.31355,7.571759,271,353,343,0.175014666666667,1.87275903506453
"ALG3",11.608373,11.057107,8.584718,162,153,158,0.019922,19.196093,18.124726,16.003576,185,249,274,1.91151133333333,0.350306725006738
"ALG5",5.172008,5.927054,3.278011,100,106,69,222.984746666667,12.173068,11.884688,12.483568,187,235,265,208.197446333333,1.07068585488262
"ALG6",1.53222,1.52415,0.829703,35,33,19,4.29599533333333,5.40352,5.369886,4.104046,119,136,129,13.541591,0.364196416563589
"ALG8",33.078802,37.23564,21.692844,256,302,199,0,29.848924,37.295493,29.339007,235,370,325,0,1
"ALG9",12.649706,15.972491,10.466024,253,228,190,37.4931676666667,19.848157,21.491026,16.690308,473,656,592,5.851199,5.61845710023409
"ALK",0.009665,0,0,1,0,0,6.70932333333333,8.841696,6.169416,6.813675,594,541,634,2.726256,2.06891940149398
"ALKAL1",0,0,0,0,0,0,9.75039533333333,0.24893,0,0.415674,3,0,3,52.9813546666667,0.199150158415192
"ALKAL2",0,0.097113,0,0,1,0,15.255907,1.913185,0.212721,0.199881,9,2,3,18.491921,0.833981781477567
"ALKBH1",4.325263,2.424107,1.617972,111,97,58,6.53532866666667,6.514494,6.310237,5.158275,159,219,169,11.97233,0.580877041107239
"ALKBH2",5.338183,6.169713,5.013227,82,62,59,7.128525,15.568621,11.741283,11.214602,151,165,186,112.615693,0.0715440339742504
"ALKBH3",11.345233,12.48607,11.245197,115,109,102,1.60457233333333,26.062423,30.628731,28.037747,183,281,271,3.32428566666667,0.602312736508234
"ALKBH3.AS1",0.313873,0.238826,0.299755,3,4,3,0,0.649367,0.756362,0.429905,7,9,5,0.0553333333333333,0.947567909033481
"ALKBH4",5.049144,2.85456,3.091505,151,96,113,0.657118,4.557796,4.193826,4.760264,132,174,157,3.82035366666667,0.343775190492592
"ALKBH5",28.321725,27.523161,26.594966,1572,1363,1236,0.142509333333333,16.07259,14.259724,19.940326,634,822,1186,0.918040333333333,0.595664915631771
"ALKBH6",8.55216,10.942767,7.670948,127,134,103,8.84512,18.912649,16.172724,22.367027,240,277,377,13.2979743333333,0.688567469102791
"ALKBH7",36.648495,35.020329,29.256138,399,319,306,0.0945083333333333,18.40838,22.298405,22.890552,113,197,273,3.86197833333333,0.225115839334263
"ALKBH8",1.070503,0.713031,0.675869,67,56,44,6.00396233333333,4.209303,4.008813,3.374507,238,329,283,7.42254733333333,0.831572926353793
"ALLC",0,0.097035,0.059728,0,1,2,14.771488,0,0,0,0,0,0,28.451318,0.53551043114607
"ALMS1",10.24326,7.37953,6.188354,184,106,98,7.59644533333333,13.847197,38.552478,24.553638,226,324,277,5.458905,1.33094469315361
"ALMS1.IT1",0.092276,0.164179,0.197474,3,6,7,16.5624316666667,0,0.023193,0.066929,0,1,3,9.961265,1.60222671987829
"ALMS1P1",0.253699,0.07289,0.159879,12,4,10,11.762406,0.244655,0.355302,0.217772,15,28,19,104.114202666667,0.121414667820595
"ALOX12",0.133725,0.117388,0.504773,3,2,9,0.541855,1.23817,0.07866,0.616259,14,4,16,25.1472,0.0589682642883368
"ALOX12.AS1",4.015548,2.555862,2.619461,49,32,24,0.260798,7.271004,5.596171,6.670963,89,121,121,4.667048,0.222478793191799
"ALOX12B",0.291425,0.162251,0,3,2,0,3.672451,0.82117,1.008784,2.40276,11,13,31,9.236717,0.456440380250817
"ALOX12P2",0.520463,0.306473,0.490329,7,3,3,0.702576333333333,3.045672,1.313618,2.807835,30,23,43,0.603205,1.06198292378912
"ALOX15",0.138451,0.036416,0.381451,8,2,2,3.55732266666667,0.447209,0.330114,0.548074,8,4,19,2.39936433333333,1.3406396666514
"ALOX15B",0.017612,0.037552,0,1,2,0,82.8299803333333,0,0.071601,0.016706,0,4,1,47.996818,1.71092703067643
"ALOX5",0.059109,0.112697,0.924425,3,1,5,1.68013533333333,3.187461,2.857862,2.986459,65,33,74,2.41094066666667,0.785746688450165
"ALOX5AP",0,0,0,0,0,0,0,0.088005,0,0,1,0,0,13.6261013333333,0.0683709197146727
"ALOXE3",0,0,0,0,0,0,0.0707576666666667,0.786534,0.892733,1.191117,25,49,58,35.493611,0.0293409623582239
"ALPG",0,0,0,0,0,0,5.32657733333333,0,0.019143,0.017529,0,1,1,0.365388,4.63353811029051
"ALPI",0,0,0,0,0,0,70.3983766666667,0,0,0,0,0,0,3.127473,17.298326764746
