"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"KDM3A",23.64965,23.64965,27.657982,20.748703,22.273636,23.560107,1.00364587173826
"KDM3B",16.61699,16.61699,15.479129,10.34847,12.401855,12.7431513333333,1.2818741184397
"KDM4A",6.47254,6.47254,7.870318,4.120061,4.170496,5.38695833333333,1.16996849047864
"KDM4B",19.25165,19.25165,12.605622,8.731901,6.444837,9.26078666666667,1.97369369989825
"KDM4C",38.10913,38.10913,7.122912,5.714057,4.986198,5.94105566666667,5.63446424840179
"KDM4D",0.4564,0.4564,0.053216,0.093075,0.259725,0.135338666666667,1.28278904150773
"KDM4E",0.10373,0.10373,0,0,0,0,1.10373
"KDM5A",7.46831,7.46831,7.784957,2.634126,3.456131,4.62507133333333,1.50545824189252
"KDM5B",8.87899,8.87899,19.879577,12.12739,14.904965,15.6373106666667,0.593785269622502
"KDM5C",35.84789,35.84789,44.900968,19.222847,13.965713,26.0298426666667,1.36322991052556
"KDM5D",0,0,0,0.084498,0.157826,0.0807746666666667,0.925262250163771
"KDM6A",26.55399,26.55399,10.960878,12.756365,8.686355,10.8011993333333,2.3348465881914
"KDM6B",14.68768,14.68768,13.404269,15.862567,19.240194,16.16901,0.913720709580809
"KDM8",4.4395,4.4395,1.116403,3.382793,0.408224,1.63580666666667,2.06369460582592
"KDR",3.36074,3.36074,2.800698,1.803792,1.660292,2.08826066666667,1.41203754173601
"KDSR",39.18789,39.18789,7.274134,5.838826,3.213697,5.442219,6.23820612121382
"KEAP1",76.36348,76.36348,50.925894,45.031804,44.73399,46.8972293333333,1.61519739402045
"KEL",15.22706,15.22706,2.365955,2.850655,4.197073,3.13789433333333,3.92157428218523
"KERA",0.12447,0.12447,0,0,0,0,1.12447
"KHDC1",9.0657,9.0657,1.892021,1.56,1.191499,1.54784,3.95067979150967
"KHDC1L",0,0,0.135518,0.140974,0,0.092164,0.915613406045246
"KHDC3L",0,0,0,0,0,0,1
"KHDRBS1",43.27471,43.27471,24.64217,22.106043,18.381202,21.709805,1.94958565254083
"KHDRBS2",20.14369,20.14369,0,0,0,0,21.14369
"KHDRBS3",300.95218,300.95218,13.371789,13.43144,13.942591,13.58194,20.7072707746706
"KHK",9.45986,9.45986,2.319965,3.229386,2.169843,2.57306466666667,2.92741972950578
"KHNYN",12.07377,12.07377,6.77998,3.491995,3.512268,4.59474766666667,2.33679350328758
"KHSRP",51.0542,51.0542,81.260044,58.004179,61.358677,66.8743,0.766920616492546
"KIAA0040",0.89205,0.89205,1.352258,1.222983,1.052399,1.20921333333333,0.856436076793549
"KIAA0087",0.06224,0.06224,0,0.045592,0.012513,0.0193683333333333,1.04205709091087
"KIAA0100",36.07609,36.07609,38.437851,29.75179,14.586376,27.5920056666667,1.29672924775698
"KIAA0232",15.22706,15.22706,19.200496,6.794831,6.641074,10.8788003333333,1.36605208814437
"KIAA0319",2.61391,2.61391,0.087944,0.027165,0.014586,0.0432316666666667,3.46414906244858
"KIAA0319L",45.7434,45.7434,56.786327,31.6037,20.423842,36.2712896666667,1.25413959157428
"KIAA0355",12.50942,12.50942,3.651069,1.681467,2.182964,2.50516666666667,3.85414483381675
"KIAA0408",18.19363,18.19363,0.051161,0.007046,0.099391,0.0525326666666667,18.2356620443768
"KIAA0513",30.10144,30.10144,1.239189,0.703455,0.623084,0.855242666666667,16.7640818954861
"KIAA0556",11.70035,11.70035,2.976931,1.295268,1.144135,1.80544466666667,4.52703635573398
"KIAA0586",5.55974,5.55974,5.688143,4.175567,3.344029,4.40257966666667,1.21418663022646
"KIAA0753",6.76297,6.76297,3.747203,3.353857,1.421279,2.84077966666667,2.02119639076753
"KIAA0825",0.80907,0.80907,0.246292,0.197039,0.09028,0.177870333333333,1.53588213303615
"KIAA0895",3.7549,3.7549,3.435543,2.38783,1.623693,2.48235533333333,1.36542642690302
"KIAA0895L",56.05382,56.05382,9.631926,13.131566,8.530077,10.4311896666667,4.99106581761729
"KIAA0930",582.71494,582.71494,5.146098,2.78469,3.299189,3.74332566666667,123.060270582307
"KIAA1107",5.26931,5.26931,0.358924,0.213333,0.105082,0.225779666666667,5.11454886264225
"KIAA1109",26.11834,26.11834,9.53544,6.663072,3.289454,6.49598866666667,3.61771358067688
"KIAA1143",17.32233,17.32233,9.726114,8.247393,8.373497,8.78233466666667,1.87300175513657
"KIAA1191",50.53557,50.53557,43.001568,31.899838,24.176061,33.0258223333333,1.51460174849362
"KIAA1210",0.02075,0.02075,0.017856,0.006134,0,0.00799666666666667,1.01265215824126
"KIAA1211L",23.19325,23.19325,0.024307,0.263732,0.026743,0.104927333333333,21.8957837951334
"KIAA1217",12.65464,12.65464,2.688955,1.069923,1.439521,1.73279966666667,4.99657555090939
"KIAA1257",3.25701,3.25701,0.227143,0.239178,0.299929,0.255416666666667,3.39091403916362
"KIAA1324",15.06109,15.06109,0.059671,0.370032,0.008273,0.145992,14.0150105759901
"KIAA1324L",27.01039,27.01039,4.01845,2.258683,2.40954,2.89555766666667,7.19034151122394
"KIAA1328",35.26702,35.26702,1.760195,1.084988,0.466005,1.10372933333333,17.2393945482214
"KIAA1522",6.22359,6.22359,3.909969,3.096879,2.636,3.21428266666667,1.71407344294577
"KIAA1549",1.45217,1.45217,0.487772,0.305082,0.265991,0.352948333333333,1.81246389058956
"KIAA1549L",3.21552,3.21552,0.078985,0.044007,0.016275,0.0464223333333333,4.02850729167032
"KIAA1586",2.48944,2.48944,1.983409,1.738148,1.306233,1.67593,1.30401019458655
"KIAA1614",3.92086,3.92086,0.294754,0.206687,0.114721,0.205387333333333,4.08238900801457
"KIAA1671",8.73377,8.73377,4.011067,2.585706,2.269205,2.955326,2.46092736730171
"KIAA1755",47.65197,47.65197,0,0.019299,0,0.006433,48.3409923959171
"KIAA1841",141.83567,141.83567,5.686441,5.119004,2.71643,4.50729166666667,25.9357373179497
"KIAA1958",4.81291,4.81291,0.822674,0.581783,0.405975,0.603477333333333,3.62519000372524
"KIAA2013",28.753,28.753,13.317838,11.901178,10.977043,12.065353,2.27724425049978
"KIAA2026",15.39302,15.39302,2.539966,1.973749,1.481622,1.99844566666667,5.46717260287191
"KIDINS220",34.14678,34.14678,13.955018,8.644787,7.173809,9.924538,3.21723261889885
"KIF11",0.29043,0.29043,2.316397,2.032797,1.508381,1.952525,0.437059804743398
"KIF12",4.72993,4.72993,0.035156,0.173547,0,0.0695676666666667,5.35723935808331
"KIF13A",70.24361,70.24361,53.412215,25.263628,29.67764,36.1178276666667,1.91939061304441
"KIF13B",44.76837,44.76837,1.329291,0.869183,1.055507,1.08466033333333,21.9548332494135
"KIF14",0.06224,0.06224,0.997164,0.611089,0.332212,0.646821666666667,0.6450243043924
"KIF15",0.76758,0.76758,2.144331,1.39467,1.016198,1.51839966666667,0.701866357193239
"KIF16B",6.78372,6.78372,2.596971,1.823214,1.298826,1.906337,2.67818907442599
"KIF17",9.16943,9.16943,0.079667,0.084268,0.621512,0.261815666666667,8.05936260631836
"KIF18A",0.06224,0.06224,1.732995,1.56104,0.983491,1.425842,0.437885072482049
"KIF18B",0.72609,0.72609,1.849045,1.338738,1.27134,1.48637433333333,0.694219682394298
"KIF19",26.18058,26.18058,0.117371,0,0.050964,0.0561116666666667,25.7364641049636
"KIF1A",357.46239,357.46239,110.576342,50.916869,73.698661,78.3972906666667,4.51479372898165
"KIF1B",69.68349,69.68349,7.249788,5.809527,4.193838,5.751051,10.4699979306926
"KIF1C",592.88014,592.88014,46.094549,27.487977,21.904925,31.8291503333333,18.0900246875107
"KIF20A",0,0,19.306806,17.373925,12.184789,16.2885066666667,0.0578418957334275
"KIF20B",0.76758,0.76758,2.047659,1.381504,1.124996,1.518053,0.701962984893487
"KIF21A",31.98926,31.98926,15.956228,10.324572,8.877015,11.7192716666667,2.59364379223496
"KIF21B",16.1191,16.1191,0.038955,0.095113,0.060077,0.064715,16.0785750177277
"KIF22",29.18865,29.18865,13.833659,14.172504,13.21739,13.7411843333333,2.04791211597132
"KIF23",0.16596,0.16596,10.995529,11.43877,8.244242,10.2261803333333,0.103860793732128
"KIF24",1.22397,1.22397,0.619926,0.491982,0.240403,0.450770333333333,1.53295800782619
"KIF25",3.60968,3.60968,0.234494,0,0.167451,0.133981666666667,4.06503926430321
"KIF26A",0.85056,0.85056,1.503566,1.019624,0.901556,1.141582,0.86410886905101
"KIF26B",3.69266,3.69266,6.246047,4.706873,3.941227,4.96471566666667,0.786736579284835
"KIF27",76.4672,76.4672,0.596294,0.564221,0.312354,0.490956333333333,51.9580609224192
"KIF2A",20.28891,20.28891,7.060565,6.348766,5.12796,6.179097,2.96540219473285
"KIF2B",0,0,0,0,0,0,1
"KIF2C",2.17826,2.17826,10.217822,8.17078,5.953118,8.11390666666667,0.348726415163347
"KIF3A",23.214,23.214,1.531499,1.883599,1.4665,1.62719933333333,9.216658855222
"KIF3B",17.96544,17.96544,2.555562,1.999978,1.642132,2.06589066666667,6.1859479224743
"KIF3C",69.33082,69.33082,3.345879,0.936634,1.128929,1.803814,25.083982033045
"KIF4A",0.06224,0.06224,2.728671,1.997701,1.381327,2.03589966666667,0.349892986142823
"KIF4B",0,0,0,0,0,0,1
"KIF5A",325.95027,325.95027,0.314491,3.969614,1.272892,1.85233233333333,114.62558769157
"KIF5B",99.49449,99.49449,31.754129,17.007607,12.054795,20.272177,4.72422216118266
"KIF5C",191.56217,191.56217,0.044908,0.180449,0.021807,0.082388,177.904937970488
"KIF6",16.90743,16.90743,0.043517,0.041856,0.049374,0.0449156666666667,17.1376796915349
"KIF7",2.8836,2.8836,1.290973,1.564505,1.433408,1.42962866666667,1.59843356035476
"KIF9",8.94123,8.94123,6.581981,6.683289,6.54675,6.60400666666667,1.30736734405809
"KIFAP3",38.04689,38.04689,37.665565,33.971701,27.140731,32.925999,1.15094296854751
"KIFC1",0.35267,0.35267,7.372963,6.709957,6.063013,6.715311,0.175322809411053
"KIFC2",168.16146,168.16146,6.220228,5.505988,5.221772,5.64932933333333,25.4403792502783
"KIFC3",71.36386,71.36386,11.37783,9.536108,5.150152,8.68803,7.46940915748609
"KIN",22.36344,22.36344,5.163336,4.91625,3.357011,4.47886566666667,4.26428414592145
"KIR2DL1",0,0,0,0,0,0,1
"KIR2DL3",0,0,0,0,0,0,1
"KIR2DL4",0,0,0,0,0,0,1
"KIR3DL1",0,0,0,0,0,0,1
"KIR3DL2",0,0,0,0,0,0,1
"KIR3DL3",0,0,0,0,0,0,1
"KIR3DX1",0.62236,0.62236,0.06439,0.043918,0.083865,0.0640576666666667,1.52469180085165
"KIRREL2",1.86708,1.86708,0.078892,0.032036,0,0.036976,2.76484701671013
"KIRREL3",36.69845,36.69845,0.275436,0.370044,0,0.21516,31.0234454722012
"KISS1",0.91279,0.91279,0,0,0,0,1.91279
"KISS1R",1.90857,1.90857,0.174113,0.067282,0.069833,0.103742666666667,2.63518851616379
"KIT",6.4103,6.4103,0.165339,0.046872,0.09517,0.102460333333333,6.72160237964722
"KITLG",1.88782,1.88782,0.303839,0.272233,0.206322,0.260798,2.29047000391815
"KL",0.89205,0.89205,0.014531,0.010568,0.015392,0.013497,1.86685308392625
"KLB",0.26969,0.26969,0,0.024308,0.029199,0.0178356666666667,1.24744105711891
"KLC1",367.31642,367.31642,73.995955,69.318846,51.883841,65.066214,5.57495878301729
"KLC2",74.82832,74.82832,15.794394,9.021497,10.93477,11.916887,5.87047947388562
"KLC3",2.32347,2.32347,0.250076,0.318553,0.053241,0.20729,2.75283486154942
"KLC4",55.88786,55.88786,17.734749,16.238763,10.163013,14.712175,3.62062286093428
"KLF1",0.16596,0.16596,0,0,0,0,1.16596
"KLF10",2.96658,2.96658,7.662119,6.31434,5.762409,6.57962266666667,0.523321565523842
"KLF11",3.36074,3.36074,3.788302,2.452617,2.288316,2.84307833333333,1.13469974373842
"KLF12",2.84211,2.84211,1.063869,0.813717,0.478848,0.785478,2.15186633495344
"KLF13",132.43804,132.43804,31.831402,38.121403,36.387271,35.446692,3.66118384625963
"KLF14",0,0,0.016732,0,0,0.00557733333333333,0.994453600783895
"KLF15",23.98158,23.98158,0.403068,0.331339,0.524309,0.419572,17.5979661475431
"KLF16",34.06379,34.06379,3.327359,2.070926,2.364862,2.58771566666667,9.7732912130625
"KLF17",0.08298,0.08298,0.029844,0,0,0.009948,1.07231263391779
"KLF2",41.63583,41.63583,8.083225,5.216601,4.383746,5.894524,6.18401357367093
"KLF3",13.35998,13.35998,1.911735,1.813378,1.117342,1.61415166666667,5.49317018714165
"KLF4",16.28507,16.28507,1.459555,1.469676,0.908614,1.27928166666667,7.58356031761469
"KLF5",2.48944,2.48944,1.167295,1.31477,0.544817,1.00896066666667,1.73693793905373
"KLF6",22.42568,22.42568,18.161807,11.23954,10.063341,13.154896,1.65495246309122
"KLF7",32.9228,32.9228,2.601748,1.51466,1.928074,2.01482733333333,11.2519876760217
"KLF8",2.07453,2.07453,0.784856,0.447175,0.339169,0.523733333333333,2.01776120056003
"KLF9",13.25625,13.25625,9.406333,7.937162,7.579143,8.307546,1.53168729974582
"KLHDC1",8.92048,8.92048,0.724013,0.604918,0.309846,0.546259,6.41579450790586
"KLHDC10",5.45602,5.45602,3.479181,3.07008,2.201315,2.91685866666667,1.64826473187357
"KLHDC2",40.93049,40.93049,48.236137,56.036054,53.675236,52.6491423333333,0.781568691992821
"KLHDC3",102.85523,102.85523,51.230506,47.921546,39.785717,46.3125896666667,2.19508656642335
"KLHDC4",42.4449,42.4449,13.203828,7.400423,4.100347,8.234866,4.70444292315665
"KLHDC7A",0,0,0.145338,0.172977,0.272912,0.197075666666667,0.835369081375251
"KLHDC7B",0.08298,0.08298,0,0,0,0,1.08298
"KLHDC8A",5.04111,5.04111,0,0.18045,0,0.06015,5.69835400650851
"KLHDC8B",17.13562,17.13562,89.6906,77.211936,65.301185,77.4012403333333,0.231318024088573
"KLHDC9",16.67923,16.67923,8.99174,8.093293,5.879496,7.654843,2.04269794379863
"KLHL1",1.57664,1.57664,0.012615,0,0,0.004205,2.56585059823442
"KLHL10",0.51863,0.51863,0.074131,0.05153,0.146476,0.0907123333333333,1.39232862193728
"KLHL11",1.03727,1.03727,0.918217,0.673273,0.470818,0.687436,1.20731689972242
"KLHL12",27.50828,27.50828,8.063557,7.796205,7.043259,7.63434033333333,3.30173225740735
"KLHL13",3.21552,3.21552,10.04995,9.484027,5.185915,8.239964,0.456226885732455
"KLHL14",0.16596,0.16596,0.023616,0.085975,0.035625,0.0484053333333333,1.11212711622986
"KLHL15",1.57664,1.57664,0.948907,0.797279,0.581749,0.775978333333333,1.45082851048295
"KLHL17",14.66693,14.66693,2.954055,3.934015,2.052272,2.980114,3.9363018245206
"KLHL18",19.39686,19.39686,6.347066,7.049004,8.478996,7.29168866666667,2.45991628725729
"KLHL2",68.58399,68.58399,8.495702,6.647253,6.198505,7.11382,8.57598393851478
"KLHL20",11.59663,11.59663,3.905745,5.036572,2.045843,3.66272,2.70156260723355
"KLHL21",19.62506,19.62506,14.583238,10.831216,10.286449,11.900301,1.5988045550255
"KLHL22",29.99771,29.99771,10.579209,8.714773,6.470545,8.58817566666667,3.23291010486632
"KLHL23",10.47638,10.47638,8.156177,3.256106,2.916249,4.77617733333333,1.98684689505147
"KLHL24",11.34768,11.34768,25.5424,10.883822,8.844341,15.0901876666667,0.767404349520431
"KLHL25",3.07031,3.07031,2.418029,2.337745,1.192234,1.98266933333333,1.36465345136035
"KLHL26",13.0488,13.0488,0.920633,0.814673,0.720569,0.818625,7.72495704172108
"KLHL28",1.16174,1.16174,1.183149,1.032772,0.540331,0.918750666666667,1.12663934796461
"KLHL29",4.41875,4.41875,0.068564,0.036395,0.09711,0.0673563333333333,5.07679565930653
"KLHL3",11.80408,11.80408,6.427857,4.213188,3.033952,4.55833233333333,2.30358302313338
"KLHL30",0.33192,0.33192,5.342358,4.067838,3.843758,4.41798466666667,0.245833106209111
"KLHL31",0.29043,0.29043,5.420249,4.977371,3.409081,4.60223366666667,0.230342052256418
"KLHL32",138.12226,138.12226,0.37768,0.188179,0.250908,0.272255666666667,109.350866846208
"KLHL33",0.41491,0.41491,0.274836,0.265212,0.169943,0.236663666666667,1.14413485100099
"KLHL34",0.08298,0.08298,0.227172,0.147499,0.199139,0.19127,0.909097014110991
"KLHL35",12.03228,12.03228,0.519819,0.183305,0.244338,0.315820666666667,9.9042980021087
"KLHL36",9.16943,9.16943,2.768686,1.725475,2.121865,2.205342,3.17265053151895
"KLHL38",0.12447,0.12447,1.222512,1.21164,1.024277,1.15280966666667,0.52232671443783
"KLHL4",17.79947,17.79947,3.598051,2.458818,2.032036,2.69630166666667,5.08602156840554
"KLHL5",35.78566,35.78566,4.956573,4.035697,4.399797,4.46402233333333,6.73234071090607
"KLHL6",1.07876,1.07876,0.106952,0.199782,0.050419,0.119051,1.8576097067962
"KLHL7",25.97313,25.97313,32.024868,25.426076,21.120169,26.190371,0.992010370141695
"KLHL8",3.87937,3.87937,2.243138,0.990958,0.854031,1.362709,2.06515910338514
"KLHL9",6.99117,6.99117,2.54119,2.04722,1.673205,2.087205,2.58848051878641
"KLK1",0,0,0,0,0,0,1
"KLK10",0.82981,0.82981,0,0.016389,0.026347,0.0142453333333333,1.80410985376319
"KLK11",2.90434,2.90434,0.073918,0,0.034509,0.0361423333333333,3.76815025734881
"KLK12",0,0,0,0,0,0,1
"KLK13",0.33192,0.33192,0.12753,0.346044,0.02886,0.167478,1.14085233297758
"KLK14",3.27776,3.27776,0.690122,0.296756,0.340236,0.442371333333333,2.96578273648441
"KLK15",0,0,0,0,0.03891,0.01297,0.987196067010869
"KLK2",0.6846,0.6846,0,0,0,0,1.6846
"KLK3",0.6846,0.6846,0,0,0,0,1.6846
"KLK4",0.20745,0.20745,0.111212,2.731664,0.917892,1.25358933333333,0.535789720931113
"KLK5",1.90857,1.90857,0,0,0,0,2.90857
"KLK6",297.88187,297.88187,0,0,0,0,298.88187
"KLK7",16.59625,16.59625,0.105222,0.026792,0,0.0440046666666667,16.854570254156
"KLK8",0,0,0,0,0,0,1
"KLK9",0.49789,0.49789,0,0,0,0,1.49789
"KLKB1",2.11602,2.11602,0.024529,0.23051,0.101288,0.118775666666667,2.78520537480406
"KLKP1",0,0,0,0,0,0,1
"KLLN",0.72609,0.72609,0.122574,0.117955,0.074688,0.105072333333333,1.5619701515768
"KLRB1",0.18671,0.18671,0,0,0,0,1.18671
"KLRC1",2.94583,2.94583,0.174113,0,0.884609,0.352907333333333,2.91655599964718
"KLRC2",9.58433,9.58433,0.186339,0,0,0.062113,9.96535208588917
"KLRC3",8.04918,8.04918,0.081092,0,0,0.0270306666666667,8.811012459219
"KLRC4",0.89205,0.89205,0,0,0,0,1.89205
"KLRD1",1.0995,1.0995,0.089358,0.228997,0.051866,0.123407,1.86886854007497
"KLRF1",1.43143,1.43143,0.313906,0.089348,0,0.134418,2.1433281206751
"KLRF2",0,0,0,0,0,0,1
"KLRG1",15.9324,15.9324,1.083561,0.56518,0.650206,0.766315666666667,9.58628195375421
"KLRG2",0.24894,0.24894,0,0,0,0,1.24894
"KLRK1",3.7549,3.7549,0.1885,0,0.028855,0.0724516666666667,4.43367300158049
"KMO",0.89205,0.89205,0.010748,0.021159,0.011993,0.0146333333333333,1.86476231150826
"KNCN",1.82559,1.82559,0,0,0,0,2.82559
"KNDC1",49.93396,49.93396,0.359835,2.010969,0.356852,0.909218666666667,26.6779080307896
"KNG1",0.20745,0.20745,0.011956,0.03942,0.079713,0.0436963333333333,1.15689780775954
"KNTC1",7.738,7.738,18.500523,20.653217,22.574536,20.576092,0.404985295761624
"KPNA1",14.83289,14.83289,10.62413,6.756016,6.249506,7.87655066666667,1.7836759564113
"KPNA2",12.75836,12.75836,114.513147,143.920955,113.903783,124.112628333333,0.109967796083254
"KPNA3",12.30197,12.30197,11.273442,5.844907,6.035378,7.717909,1.52582115734404
"KPNA4",16.07761,16.07761,16.980416,10.810908,7.077657,11.6229936666667,1.35289697919255
"KPNA5",4.81291,4.81291,0.979963,0.703813,0.376447,0.686741,3.44623744842866
"KPNA6",17.36382,17.36382,7.375184,6.268327,5.32515,6.322887,2.50772953344767
"KPNA7",0,0,0,0,0,0,1
"KPNB1",54.22823,54.22823,133.619972,94.062026,78.151179,101.944392333333,0.536486045992397
"KPRP",1.0995,1.0995,0,0,0,0,2.0995
"KPTN",11.74184,11.74184,9.201107,4.734853,7.404295,7.11341833333333,1.57046505880896
"KRAS",9.75029,9.75029,2.494656,2.285493,1.798535,2.19289466666667,3.36694163832944
"KRBA1",18.85748,18.85748,15.325176,10.58495,8.455299,11.4551416666667,1.59431988261876
"KRBA2",2.82136,2.82136,5.867702,3.167536,2.720835,3.918691,0.77690588817228
"KRBOX1",7.26086,7.26086,0,0,0,0,8.26086
"KRCC1",22.65388,22.65388,7.523684,8.289268,7.022739,7.611897,2.74665152172628
"KREMEN1",7.59278,7.59278,3.029013,1.777383,1.567539,2.124645,2.75000200022723
"KREMEN2",1.9708,1.9708,0.346078,0.090914,0.192679,0.209890333333333,2.45542915597584
"KRI1",27.28008,27.28008,8.008915,5.059878,5.362231,6.14367466666667,3.9587581069388
"KRIT1",34.18827,34.18827,6.894701,9.32211,5.551723,7.256178,4.26205321639141
"KRR1",12.38495,12.38495,10.65863,8.015572,6.685492,8.45323133333333,1.41591266816913
"KRT1",64.93281,64.93281,0,0,0,0,65.93281
"KRT10",90.94743,90.94743,29.432733,26.366664,19.236159,25.011852,3.53482827750981
"KRT12",0,0,0,0,0,0,1
"KRT13",8.73377,8.73377,0,0,0,0,9.73377
"KRT14",36.61547,36.61547,0,0,0,0,37.61547
"KRT15",12.30197,12.30197,0.066485,0.067865,0.184807,0.106385666666667,12.0229052135828
"KRT16",1.95006,1.95006,0,0,0,0,2.95006
"KRT16P3",0,0,0,0,0,0,1
"KRT17",4.41875,4.41875,0,0.098898,0,0.032966,5.24581641602918
"KRT18",3.69266,3.69266,307.732911,287.933851,239.42298,278.363247333333,0.016797699929371
"KRT18P55",0,0,0.032644,0,0,0.0108813333333333,0.989235795563212
"KRT19",6.24434,6.24434,15.58904,10.069102,8.846288,11.5014766666667,0.579478744244347
"KRT19P2",0,0,0,0,0,0,1
"KRT2",19.99848,19.99848,0,0,0,0,20.99848
"KRT20",0,0,0,0,0,0,1
"KRT222",12.73762,12.73762,0,0,0,0,13.73762
"KRT23",0.56012,0.56012,0,0,0,0,1.56012
"KRT24",0.14522,0.14522,0,0,0,0,1.14522
"KRT25",0,0,0,0,0,0,1
"KRT26",0,0,0,0.030996,0.063222,0.031406,0.96955030317838
"KRT27",0,0,0,0,0,0,1
"KRT28",0.31118,0.31118,0,0,0,0,1.31118
"KRT3",0.10373,0.10373,0,0,0,0,1.10373
"KRT31",0.33192,0.33192,0,0,0,0,1.33192
"KRT32",0,0,0,0,0,0,1
"KRT33A",0,0,0,0,0,0,1
"KRT33B",0.16596,0.16596,0,0,0,0,1.16596
"KRT34",0,0,0,0,0,0,1
"KRT35",0,0,0,0,0,0,1
"KRT36",0,0,0,0,0,0,1
"KRT37",0,0,0,0,0,0,1
"KRT38",0,0,0,0,0,0,1
"KRT39",0,0,0,0,0,0,1
"KRT4",3.50596,3.50596,0,0,0,0,4.50596
"KRT40",0,0,0,0,0,0,1
"KRT42P",0.93354,0.93354,0,0.217895,0.016966,0.078287,1.79315896417188
"KRT5",32.46641,32.46641,0.204343,0.123476,0.135757,0.154525333333333,28.9871595137511
"KRT6A",7.2816,7.2816,0,0,0,0,8.2816
"KRT6B",0.4564,0.4564,0.00107,0,0,0.000356666666666667,1.45588073587087
"KRT6C",0,0,0.019358,0,0,0.00645266666666667,0.993588703293879
"KRT7",4.08683,4.08683,2.435146,7.158503,4.453015,4.68222133333333,0.895218560065477
"KRT71",0,0,0,0,0,0,1
"KRT72",0.58087,0.58087,0,0,0,0,1.58087
"KRT73",0.33192,0.33192,0,0,0,0,1.33192
"KRT74",0.08298,0.08298,0,0,0,0,1.08298
"KRT75",0,0,0,0,0,0,1
"KRT76",0,0,0,0,0,0,1
"KRT77",0.6846,0.6846,0,0.022719,0,0.007573,1.67193841041791
"KRT78",1.76335,1.76335,0,0,0,0,2.76335
"KRT79",0.41491,0.41491,0,0,0,0,1.41491
"KRT8",7.90396,7.90396,1089.799541,771.399844,707.719095,856.30616,0.010385974597453
"KRT80",0.6846,0.6846,3.914519,3.280039,3.152246,3.44893466666667,0.378652447432359
"KRT81",0.37342,0.37342,0,0,0,0,1.37342
"KRT82",0,0,0,0,0,0,1
"KRT83",0.41491,0.41491,0,0,0,0,1.41491
"KRT84",0.12447,0.12447,0,0,0,0,1.12447
"KRT85",0,0,0,0,0,0,1
"KRT86",0,0,0,0,0,0,1
"KRT8P41",0,0,0.165822,0.104785,0,0.0902023333333333,0.917260924348294
"KRT9",0,0,0,0,0,0,1
"KRTCAP2",224.54721,224.54721,241.995689,255.337616,182.263778,226.532361,0.991275302593111
"KRTCAP3",10.76681,10.76681,0.82784,1.332673,0,0.720171,6.8404885328261
"KRTDAP",32.2797,32.2797,0.241159,0,0,0.0803863333333333,30.8035181242266
"KSR1",97.46145,97.46145,6.281126,6.352711,2.541442,5.05842633333333,16.2519843574341
"KSR2",3.04956,3.04956,0,0.002689,0.002711,0.0018,4.0422838889998
"KTI12",1.38994,1.38994,2.243598,1.812881,1.860604,1.972361,0.804054420038481
"KTN1",90.8437,90.8437,158.131323,209.47147,198.277743,188.626845333333,0.484339123179282
"KXD1",73.95702,73.95702,30.485648,31.967107,23.862315,28.77169,2.51772808328986
"KY",1.49366,1.49366,0.999593,0.744752,0.552189,0.765511333333333,1.41242933586379
"KYNU",0.16596,0.16596,0.114516,0.155887,0.060945,0.110449333333333,1.04998937367096
"L1CAM",33.31696,33.31696,0.951015,0.769196,0.157843,0.626018,21.1049078177486
"L1TD1",1.36919,1.36919,0.003742,0.013469,0.020067,0.012426,2.34011177113191
"L2HGDH",3.69266,3.69266,1.615566,1.629318,1.363036,1.53597333333333,1.85043743887948
"L3HYPDH",15.04035,15.04035,7.695858,8.176786,7.111459,7.66136766666667,1.85194193542105
"L3MBTL1",28.44182,28.44182,5.376008,2.344465,2.411269,3.37724733333333,6.726103817757
"L3MBTL2",21.09798,21.09798,5.863725,3.58089,4.140642,4.528419,3.99716085195424
"L3MBTL3",4.54322,4.54322,0.821408,0.311762,0.568395,0.567188333333333,3.53704777026373
"L3MBTL4",30.30889,30.30889,0.492063,0.415288,0.389247,0.432199333333333,21.8607070058684
"LACC1",19.81177,19.81177,4.188545,2.944986,2.56402,3.232517,4.91711433173216
"LACRT",0,0,0,0,0,0,1
"LACTB",7.82098,7.82098,10.437888,7.149247,7.857777,8.48163733333333,0.930322442199856
"LACTB2",12.63389,12.63389,23.318642,32.223073,24.389957,26.6438906666667,0.493197219031108
"LACTBL1",0,0,0,0,0,0,1
"LAD1",4.33577,4.33577,8.83695,2.893941,5.925962,5.88561766666667,0.774915230311219
"LAG3",0.20745,0.20745,0,0.039304,0,0.0131013333333333,1.191835367571
"LAGE3",52.92128,52.92128,9.273551,10.597984,8.92896,9.600165,5.08683402569677
"LAIR1",20.64158,20.64158,0.162851,0.01807,0.036988,0.0726363333333333,20.1760646432202
"LAIR2",0.60161,0.60161,0,0,0,0,1.60161
"LALBA",0.91279,0.91279,0,0.045102,0,0.015034,1.88445904275128
"LAMA1",2.69689,2.69689,1.128884,0.551245,0.731481,0.80387,2.04942152150654
"LAMA2",6.20285,6.20285,60.609028,49.251998,40.645608,50.168878,0.140766229034766
"LAMA3",6.36881,6.36881,0.395158,0.467304,0.522577,0.461679666666667,5.04133030515806
