"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"KLK7",16.59625,16.59625,0.277258,0.178777,0.12006,0.192031666666667,14.7615625423821
"KLK8",0,0,2.072187,0,0.129452,0.733879666666667,0.576741292504151
"KLK9",0.49789,0.49789,0,0,0,0,1.49789
"KLKB1",2.11602,2.11602,0.417473,0.135269,0.086133,0.212958333333333,2.56894232420734
"KLKP1",0,0,0,0,0.091588,0.0305293333333333,0.970375095258488
"KLLN",0.72609,0.72609,0.542321,0.748111,0.47801,0.589480666666667,1.08594589176087
"KLRB1",0.18671,0.18671,0,0,0,0,1.18671
"KLRC1",2.94583,2.94583,0,0,0.148383,0.049461,3.75986339654356
"KLRC2",9.58433,9.58433,0,0,0,0,10.58433
"KLRC3",8.04918,8.04918,0,0.077943,0.07313,0.0503576666666667,8.61533198374014
"KLRC4",0.89205,0.89205,0,0,0,0,1.89205
"KLRD1",1.0995,1.0995,0.11026,0.145289,0.608776,0.288108333333333,1.6299094926022
"KLRF1",1.43143,1.43143,0,0,0,0,2.43143
"KLRF2",0,0,0,0,0,0,1
"KLRG1",15.9324,15.9324,3.53003,3.602013,3.34841,3.49348433333333,3.76821164689347
"KLRG2",0.24894,0.24894,0,0.063178,0.021261,0.0281463333333333,1.2147492623456
"KLRK1",3.7549,3.7549,0.169782,0.076331,0.210979,0.152364,4.12621359223301
"KMO",0.89205,0.89205,0,0.012187,0.022133,0.01144,1.8706497666693
"KNCN",1.82559,1.82559,0.027556,0.020263,0,0.0159396666666667,2.78125767967192
"KNDC1",49.93396,49.93396,9.810127,14.967332,10.723928,11.8337956666667,3.96873702238312
"KNG1",0.20745,0.20745,0,0,0.010301,0.00343366666666667,1.20331820638534
"KNTC1",7.738,7.738,22.271308,19.19992,19.976622,20.4826166666667,0.406747471017264
"KPNA1",14.83289,14.83289,27.318993,26.161099,22.87484,25.451644,0.598559771937049
"KPNA2",12.75836,12.75836,152.539241,144.596181,145.075021,147.403481,0.092709146088022
"KPNA3",12.30197,12.30197,29.752412,29.522317,25.599969,28.291566,0.454122869361099
"KPNA4",16.07761,16.07761,21.051189,24.02985,21.193704,22.091581,0.739560015401284
"KPNA5",4.81291,4.81291,7.163836,7.231676,7.011402,7.135638,0.714499588108517
"KPNA6",17.36382,17.36382,14.864047,13.900808,13.105598,13.9568176666667,1.22778925365429
"KPNA7",0,0,0,0.02853,0.026934,0.018488,0.981847601542679
"KPNB1",54.22823,54.22823,132.667672,120.219163,105.582057,119.489630666667,0.458365003647396
"KPRP",1.0995,1.0995,0,0,0,0,2.0995
"KPTN",11.74184,11.74184,21.814647,22.124317,21.493691,21.810885,0.558585955783829
"KRAS",9.75029,9.75029,31.782876,30.774683,23.566261,28.70794,0.361865885012559
"KRBA1",18.85748,18.85748,16.549482,11.145269,10.30153,12.665427,1.45311814991218
"KRBA2",2.82136,2.82136,4.970944,3.497485,3.132595,3.867008,0.785155890436178
"KRBOX1",7.26086,7.26086,0.246329,0.125386,0.191809,0.187841333333333,6.95451468826925
"KRCC1",22.65388,22.65388,2.941522,3.252514,2.635215,2.94308366666667,5.99882782096686
"KREMEN1",7.59278,7.59278,3.852282,3.609728,3.85398,3.77199666666667,1.80066764505983
"KREMEN2",1.9708,1.9708,2.586239,2.778121,3.768909,3.044423,0.734542356227328
"KRI1",27.28008,27.28008,9.300896,7.89788,6.128318,7.775698,3.22254480498303
"KRIT1",34.18827,34.18827,17.650341,14.142684,12.04607,14.6130316666667,2.25377561201812
"KRR1",12.38495,12.38495,10.786027,7.875605,7.810508,8.82404666666667,1.36246808002405
"KRT1",64.93281,64.93281,0,0,0,0,65.93281
"KRT10",90.94743,90.94743,17.277592,14.82775,18.441669,16.8490036666667,5.15140406249753
"KRT12",0,0,0,0,0,0,1
"KRT13",8.73377,8.73377,0.176891,0,0,0.0589636666666667,9.19178844977684
"KRT14",36.61547,36.61547,0,0,0,0,37.61547
"KRT15",12.30197,12.30197,0.096494,0.03676,0.125583,0.086279,12.2454452309213
"KRT16",1.95006,1.95006,0,0,0,0,2.95006
"KRT16P3",0,0,0,0,0,0,1
"KRT17",4.41875,4.41875,0.131101,0,0,0.0437003333333333,5.19186382042611
"KRT18",3.69266,3.69266,56.758692,25.880341,35.009309,39.216114,0.116686062706108
"KRT18P55",0,0,0,0.025314,0,0.008438,0.991632604086716
"KRT19",6.24434,6.24434,3.771369,0.259994,2.164367,2.06524333333333,2.36338169998467
"KRT19P2",0,0,0,0,0,0,1
"KRT2",19.99848,19.99848,0,0,0,0,20.99848
"KRT20",0,0,0,0,0.026052,0.008684,0.99139076261743
"KRT222",12.73762,12.73762,5.128133,5.944084,5.838385,5.63686733333333,2.06989522466473
"KRT23",0.56012,0.56012,0.135869,0.035395,0,0.057088,1.47586577465641
"KRT24",0.14522,0.14522,0,0.025851,0,0.008617,1.13543594843236
"KRT25",0,0,0,0,0,0,1
"KRT26",0,0,0,0,0,0,1
"KRT27",0,0,0,0,0,0,1
"KRT28",0.31118,0.31118,0,0,0,0,1.31118
"KRT3",0.10373,0.10373,0.167604,0.020286,0.019028,0.0689726666666667,1.03251470726723
"KRT31",0.33192,0.33192,0,0,0,0,1.33192
"KRT32",0,0,0,0,0,0,1
"KRT33A",0,0,0,0,0,0,1
"KRT33B",0.16596,0.16596,0,0,0,0,1.16596
"KRT34",0,0,0,0,0,0,1
"KRT35",0,0,0.07461,0,0,0.02487,0.975733507664387
"KRT36",0,0,0,0,0,0,1
"KRT37",0,0,0.038213,0.055678,0.05289,0.048927,0.953355190590003
"KRT38",0,0,0,0,0,0,1
"KRT39",0,0,0,0,0,0,1
"KRT4",3.50596,3.50596,0.330625,0,0,0.110208333333333,4.05866166260086
"KRT40",0,0,0.037668,0,0,0.012556,0.987599698189532
"KRT42P",0.93354,0.93354,0.599415,0.329676,0.016645,0.315245333333333,1.47009835427408
"KRT5",32.46641,32.46641,0,0,0,0,33.46641
"KRT6A",7.2816,7.2816,0,0,0,0,8.2816
"KRT6B",0.4564,0.4564,0,0,0,0,1.4564
"KRT6C",0,0,0,0,0,0,1
"KRT7",4.08683,4.08683,7.502856,1.085066,0.158714,2.91554533333333,1.29913704655529
"KRT71",0,0,0,0,0,0,1
"KRT72",0.58087,0.58087,0,0,0.027707,0.00923566666666667,1.56640322197623
"KRT73",0.33192,0.33192,0,0,0,0,1.33192
"KRT74",0.08298,0.08298,0,0,0,0,1.08298
"KRT75",0,0,0,0,0,0,1
"KRT76",0,0,0,0,0,0,1
"KRT77",0.6846,0.6846,0,0,0,0,1.6846
"KRT78",1.76335,1.76335,0,0,0,0,2.76335
"KRT79",0.41491,0.41491,0.110594,0,0.021004,0.043866,1.35545175338597
"KRT8",7.90396,7.90396,111.627515,35.890495,89.223975,78.913995,0.1114192826926
"KRT80",0.6846,0.6846,0.254505,0.072245,0.223289,0.183346333333333,1.42358999436344
"KRT81",0.37342,0.37342,0.041184,0,0,0.013728,1.35482101707756
"KRT82",0,0,0,0,0,0,1
"KRT83",0.41491,0.41491,0,0,0,0,1.41491
"KRT84",0.12447,0.12447,0,0,0,0,1.12447
"KRT85",0,0,0,0,0,0,1
"KRT86",0,0,0.187593,0.116214,0.234096,0.179301,0.847959935588963
"KRT8P41",0,0,0,0.033121,0.062669,0.03193,0.969057978738868
"KRT9",0,0,0,0,0,0,1
"KRTCAP2",224.54721,224.54721,222.463696,194.399926,225.208256,214.023959333333,1.04893989813644
"KRTCAP3",10.76681,10.76681,2.304971,3.41989,2.90002,2.87496033333333,3.03662721364632
"KRTDAP",32.2797,32.2797,0.648167,0.239476,0.225255,0.370966,24.2746355489487
"KSR1",97.46145,97.46145,51.490621,44.801663,31.041946,42.4447433333333,2.26636049486002
"KSR2",3.04956,3.04956,2.674549,2.912477,2.342305,2.64311033333333,1.1115666640529
"KTI12",1.38994,1.38994,2.944354,2.808791,2.816715,2.85662,0.619698077591259
"KTN1",90.8437,90.8437,141.593506,168.107444,130.922502,146.874484,0.621092277150397
"KXD1",73.95702,73.95702,37.097692,32.622052,30.059913,33.2598856666667,2.18789463366277
"KY",1.49366,1.49366,0.287475,0.766974,0.546133,0.533527333333333,1.62609426372576
"KYNU",0.16596,0.16596,0.304729,0.221834,0.17515,0.233904333333333,0.944935493378336
"L1CAM",33.31696,33.31696,487.722751,415.375872,381.830368,428.309663666667,0.0799352143786008
"L1TD1",1.36919,1.36919,0.194158,0.012276,0.033116,0.07985,2.19399916655091
"L2HGDH",3.69266,3.69266,3.506929,2.725037,2.487547,2.90650433333333,1.20124274788551
"L3HYPDH",15.04035,15.04035,4.471725,1.874106,2.031376,2.79240233333333,4.22960134240328
"L3MBTL1",28.44182,28.44182,36.416655,28.94483,35.406691,33.589392,0.851180616299934
"L3MBTL2",21.09798,21.09798,6.887991,8.643973,6.525199,7.35238766666667,2.64570813543417
"L3MBTL3",4.54322,4.54322,25.496421,31.001564,26.673443,27.7238093333333,0.192983456186893
"L3MBTL4",30.30889,30.30889,1.921643,1.395405,1.608848,1.64196533333333,11.8506059125681
"LACC1",19.81177,19.81177,7.894002,6.329716,6.621927,6.94854833333333,2.61831080685802
"LACRT",0,0,0,0,0,0,1
"LACTB",7.82098,7.82098,15.682005,18.55544,13.457374,15.898273,0.522004822622998
"LACTB2",12.63389,12.63389,20.721872,14.172401,16.35664,17.0836376666667,0.753935145755059
"LACTBL1",0,0,0,0,0,0,1
"LAD1",4.33577,4.33577,0.08265,0,0.198472,0.0937073333333333,4.87860859791254
"LAG3",0.20745,0.20745,0.692482,0.497893,0.362434,0.517603,0.7956296870789
"LAGE3",52.92128,52.92128,9.690775,9.1578,10.10838,9.65231833333333,5.06192908554648
"LAIR1",20.64158,20.64158,0.121583,0.058422,0.106388,0.0954643333333333,19.7556226537727
"LAIR2",0.60161,0.60161,0,0,0,0,1.60161
"LALBA",0.91279,0.91279,0,0,0,0,1.91279
"LAMA1",2.69689,2.69689,0.35031,0.476585,0.324436,0.383777,2.67159376113348
"LAMA2",6.20285,6.20285,0.181633,0.073662,0.325364,0.193553,6.03479694659558
"LAMA3",6.36881,6.36881,0.376049,1.392118,1.453073,1.07374666666667,3.55338003356244
"LAMA4",13.79563,13.79563,3.21307,0.604358,1.846563,1.887997,5.12314590354491
"LAMA5",63.04499,63.04499,100.988881,68.92609,60.577044,76.8306716666667,0.822875977150653
"LAMB1",16.8037,16.8037,68.073866,27.899523,19.008206,38.3271983333333,0.452707051468494
"LAMB2",60.38959,60.38959,39.114765,14.451439,19.112652,24.2262853333333,2.43355647447948
"LAMB3",2.51018,2.51018,0.123727,0.022546,0.598594,0.248289,2.81199305609518
"LAMB4",0.6431,0.6431,0.256887,0.084229,0.289639,0.210251666666667,1.35765150774426
"LAMC1",6.47254,6.47254,19.754766,4.669673,4.103998,9.509479,0.711028586669235
"LAMC2",0.18671,0.18671,4.53591,2.164288,7.89988,4.86669266666667,0.202279217171651
"LAMC3",11.11948,11.11948,0.018723,0.014999,0.061369,0.031697,11.7471311828958
"LAMP1",167.31091,167.31091,58.058336,43.753854,50.412652,50.741614,3.25291186316685
"LAMP2",187.55833,187.55833,32.998703,28.256348,26.817136,29.3573956666667,6.21128149695142
"LAMP3",0.37342,0.37342,0,0.278344,0.111672,0.130005333333333,1.21541019275425
"LAMP5",24.35499,24.35499,5.015482,2.162442,2.418698,3.198874,6.03852127975262
"LAMTOR1",108.35274,108.35274,47.589542,52.945799,52.820589,51.1186433333333,2.09815016290076
"LAMTOR2",48.21209,48.21209,50.701612,63.147667,58.293966,57.3810816666667,0.842945841274095
"LAMTOR3",16.53401,16.53401,26.742761,27.421832,21.879569,25.348054,0.665476471241481
"LANCL1",84.55787,84.55787,39.296467,47.640641,46.222576,44.3865613333333,1.88509257997397
"LANCL2",23.4422,23.4422,18.775657,25.495554,14.588593,19.6199346666667,1.1853674803108
"LANCL3",0.2282,0.2282,1.391948,1.0503,0.786796,1.076348,0.591519340688555
"LAP3",45.1003,45.1003,10.249756,9.840978,9.512856,9.86786333333333,4.24189176713362
"LAPTM4A",44.83061,44.83061,84.259169,96.356288,72.193453,84.2696366666667,0.53747865936335
"LAPTM4B",32.32119,32.32119,144.729984,173.441753,200.480325,172.884020666667,0.191628821741339
"LAPTM5",43.088,43.088,6.423609,7.140064,8.020193,7.194622,5.38011393326013
"LARP1",61.26089,61.26089,275.357675,276.283936,168.613583,240.085064666667,0.258252787604592
"LARP1B",6.49328,6.49328,7.221357,7.255965,6.336589,6.93797033333333,0.943979340478765
"LARP4",5.47676,5.47676,5.517145,4.539391,4.259569,4.772035,1.12209298800163
"LARP4B",15.18557,15.18557,15.924497,12.778915,12.32591,13.6764406666667,1.10282665719904
"LARP6",292.13542,292.13542,20.59595,24.664475,28.628656,24.6296936666667,11.4373360763669
"LARP7",34.29199,34.29199,23.819443,40.35648,32.350483,32.1754686666667,1.06379778246991
"LARS2",6.53477,6.53477,13.942485,9.103555,9.484849,10.8436296666667,0.636187571889912
"LAS1L",47.46526,47.46526,16.77246,16.031495,16.056042,16.2866656666667,2.80362106461364
"LASP1",20.08146,20.08146,26.868414,21.035145,19.109371,22.3376433333333,0.903324285956894
"LAT",5.3108,5.3108,1.71454,2.996513,3.305473,2.67217533333333,1.71854539262196
"LAT2",11.09874,11.09874,0.847653,0.531394,0.276444,0.551830333333333,7.79643221305766
"LATS1",3.87937,3.87937,3.51464,3.284556,2.917019,3.23873833333333,1.15113734708009
"LATS2",4.39801,4.39801,4.534348,4.840903,2.166285,3.84717866666667,1.11363957700204
"LAX1",0,0,0.047954,0.122617,0,0.056857,0.94620180402836
"LAYN",22.3427,22.3427,27.77225,11.213899,20.504913,19.830354,1.12060985617431
"LBH",14.29352,14.29352,88.949574,113.150205,77.476707,93.192162,0.16236510209841
"LBP",0.39416,0.39416,0.036602,0,0.075933,0.0375116666666667,1.34375356421695
"LBR",13.33923,13.33923,19.359303,17.549113,12.383983,16.4307996666667,0.822637530934467
"LBX1",0.12447,0.12447,0.024731,0.071103,0.045674,0.0471693333333333,1.07381868834967
"LBX2",0.35267,0.35267,0.212732,0.085375,0.061243,0.119783333333333,1.20797475702145
"LCA5",2.38571,2.38571,2.039331,1.722074,1.78499,1.84879833333333,1.1884695242848
"LCA5L",2.44795,2.44795,1.394101,0.984848,0.908172,1.095707,1.64524430180364
"LCAT",59.4768,59.4768,10.417343,4.19696,3.212007,5.94210333333333,8.71159605326148
"LCE1A",0.56012,0.56012,0,0,0,0,1.56012
"LCE1B",0.24894,0.24894,0,0,0,0,1.24894
"LCE1C",3.38149,3.38149,0,0,0,0,4.38149
"LCE1D",1.05801,1.05801,0,0,0,0,2.05801
"LCE1E",0,0,0,0,0,0,1
"LCE1F",1.80484,1.80484,0,0,0,0,2.80484
"LCE2A",0.58087,0.58087,0,0,0,0,1.58087
"LCE2B",3.54745,3.54745,0,0,0,0,4.54745
"LCE2C",1.12025,1.12025,0,0,0,0,2.12025
"LCE2D",0.56012,0.56012,0,0,0,0,1.56012
"LCE3A",0,0,0,0,0,0,1
"LCE3B",0,0,0,0,0,0,1
"LCE3C",0,0,0,0,0,0,1
"LCE3D",0.58087,0.58087,0,0,0,0,1.58087
"LCE3E",0,0,0,0,0,0,1
"LCE4A",0,0,0,0,0,0,1
"LCE5A",0.74683,0.74683,0,0,0,0,1.74683
"LCE6A",0,0,0,0,0,0,1
"LCK",0.12447,0.12447,0.365033,0.062329,0.116902,0.181421333333333,0.951794223003704
"LCLAT1",4.00384,4.00384,6.340647,5.197735,6.68116,6.07318066666667,0.707438454609435
"LCMT1",102.19138,102.19138,236.547364,336.023088,299.313176,290.627876,0.353846077457972
"LCMT2",1.47292,1.47292,2.586764,3.619604,3.195342,3.13390333333333,0.598204602429826
"LCN1",0.41491,0.41491,0.443291,0,0.156933,0.200074666666667,1.17901830552766
"LCN10",0.78832,0.78832,0,0,0.107761,0.0359203333333333,1.72631035655573
"LCN12",12.96582,12.96582,1.914046,1.759281,1.580912,1.751413,5.0758719247165
"LCN15",3.40223,3.40223,0.028225,0.159743,0.115334,0.101100666666667,3.99802682285785
"LCN2",3.5267,3.5267,1.328278,0.149109,0.800475,0.759287333333333,2.57303051879719
"LCN6",0,0,0,0,0,0,1
"LCN8",0,0,0,0,0,0,1
"LCN9",0.6846,0.6846,0,0.153164,0.215688,0.122950666666667,1.50015494892622
"LCNL1",51.90476,51.90476,0.225939,0.41244,0.306254,0.314877666666667,40.2354997283651
"LCOR",9.81253,9.81253,13.355393,9.216443,6.362209,9.64468166666667,1.01576828115574
"LCORL",25.93163,25.93163,5.952553,4.194761,2.864524,4.33727933333333,5.04594725477487
"LCP1",5.10335,5.10335,0.263086,0.515291,0.838899,0.539092,3.96555241661967
"LCP2",6.01614,6.01614,1.23535,0.263901,1.078935,0.859395333333333,3.77334495479355
"LCT",0.26969,0.26969,0.017622,0.012964,0.00661,0.0123986666666667,1.25414033206945
"LCTL",0.93354,0.93354,0.362466,0.226778,0.330548,0.306597333333333,1.47982852151339
"LDB1",26.84443,26.84443,47.56184,45.833073,35.15599,42.850301,0.634988343637595
"LDB2",172.76692,172.76692,7.215621,6.684646,7.826051,7.242106,21.0828300436806
"LDB3",78.39652,78.39652,0.328227,0.429357,0.482451,0.413345,56.1763192992511
"LDHA",169.24022,169.24022,1450.766051,1296.528437,1790.859294,1512.71792733333,0.112464955937931
"LDHAL6A",0.24894,0.24894,0.119639,0.092025,0.165693,0.125785666666667,1.10939412090579
"LDHAL6B",0,0,0.116946,0,0,0.038982,0.962480581954259
"LDHB",591.03381,591.03381,754.019529,815.478685,795.097685,788.198633,0.750170850840792
"LDHC",0,0,0.560017,0.337153,0.137054,0.344741333333333,0.743637438079789
"LDHD",18.33885,18.33885,0.358228,0.178413,0.3111,0.282580333333333,15.0780808791444
"LDLR",13.65041,13.65041,41.463396,50.99182,39.103427,43.852881,0.326632530026332
"LDLRAD1",0,0,0.149265,0.088868,0.145344,0.127825666666667,0.886661857018682
"LDLRAD2",0.06224,0.06224,0.131956,0.014035,0.042364,0.062785,0.99948719637556
"LDLRAD3",44.39496,44.39496,5.658774,8.029398,5.637661,6.44194433333333,6.09987900563441
"LDLRAP1",51.44836,51.44836,0.842896,0.101583,2.498518,1.14766566666667,24.4211009255475
"LDOC1",106.98355,106.98355,38.417329,42.90103,40.108499,40.4756193333333,2.60354279780978
"LEAP2",2.57242,2.57242,0.560592,0.411055,0.194818,0.388821666666667,2.57226689771785
"LECT2",0,0,0.696496,0.768197,0.612468,0.692387,0.590881400058024
"LEF1",28.27585,28.27585,0.19086,0,0,0.06362,27.52472687614
"LEFTY1",2.01229,2.01229,0.562359,0.293415,0.317885,0.391219666666667,2.16521522242234
"LEFTY2",0.12447,0.12447,0.839717,0.027378,0.425934,0.431009666666667,0.78578784350164
"LEKR1",0.12447,0.12447,11.477139,0.955331,0.247215,4.22656166666667,0.21514526599227
"LELP1",0,0,0,0,0,0,1
"LEMD1",0.53938,0.53938,21.156035,16.102715,23.568194,20.275648,0.0723540829402705
"LEMD2",52.11221,52.11221,35.706168,36.177295,25.955998,32.6131536666667,1.58010196028319
"LEMD3",7.17788,7.17788,17.28102,13.714264,12.28671,14.4273313333333,0.530090384610482
"LENEP",0,0,0.28234,0,0,0.0941133333333333,0.913982098137305
"LENG1",22.42568,22.42568,2.758904,2.21818,1.829422,2.26883533333333,7.16636893915121
"LENG8",643.99658,643.99658,66.923068,101.594979,64.415797,77.6446146666667,8.20140810319693
"LENG9",19.62506,19.62506,1.375408,1.220418,1.647006,1.41427733333333,8.54295391636862
"LEO1",9.5221,9.5221,12.452656,13.74008,11.569551,12.587429,0.774399630717482
"LEP",0.37342,0.37342,0.23847,0.067429,0.0886,0.131499666666667,1.21380504162765
"LEPR",2.26124,2.26124,1.070247,0.803453,0.850576,0.908092,1.70916287055341
"LEPROT",20.06071,20.06071,23.822044,26.822123,23.888731,24.8442993333333,0.814907370030203
"LEPROTL1",19.85326,19.85326,33.308867,36.85944,37.353145,35.840484,0.566041966223897
"LETM1",15.72494,15.72494,13.542134,15.503162,11.507313,13.5175363333333,1.15205084499071
"LETM2",6.49328,6.49328,7.724402,7.634085,9.766903,8.37513,0.799272116759981
"LETMD1",55.61817,55.61817,51.851079,49.338108,44.727662,48.6389496666667,1.14059967787795
"LEUTX",0,0,0,0,0,0,1
"LFNG",11.24396,11.24396,1.413067,0.248849,0.415166,0.692360666666667,7.23484080028646
"LGALS1",474.34146,474.34146,158.191208,31.702079,96.718949,95.537412,4.92390929228557
"LGALS12",0.56012,0.56012,0.04838,0,0,0.0161266666666667,1.53535976485871
"LGALS13",0,0,0,0,0,0,1
"LGALS14",0,0,0,0.342288,0.077957,0.140081666666667,0.877130147109345
"LGALS16",0,0,0,0,0,0,1
"LGALS2",0,0,1.183194,0.269221,0.113173,0.521862666666667,0.657089513990312
"LGALS3",70.13988,70.13988,3.564289,1.292881,2.26449,2.37388666666667,21.0854385545454
"LGALS3BP",151.8764,151.8764,219.771836,167.063684,162.265961,183.033827,0.830697282625112
"LGALS4",0.62236,0.62236,0.966609,0.599453,0.367806,0.644622666666667,0.986463358971095
"LGALS7",0.82981,0.82981,0,0,0,0,1.82981
"LGALS8",49.85097,49.85097,48.96599,51.102339,37.245549,45.7712926666667,1.0872260974784
"LGALS9",20.7868,20.7868,0.429785,0.244666,1.093452,0.589301,13.7084164673652
"LGALS9B",0.16596,0.16596,0,0,0,0,1.16596
"LGALS9C",0,0,0,0,0,0,1
"LGALSL",5.66347,5.66347,24.44451,19.698004,15.000481,19.7143316666667,0.321684044999762
"LGI1",10.82905,10.82905,1.848798,0.415193,10.472607,4.24553266666667,2.25507126762722
"LGI2",1.80484,1.80484,7.391248,3.471376,4.338344,5.06698933333333,0.462311674851579
"LGI3",126.98203,126.98203,15.254031,10.990634,15.364066,13.869577,8.60697180558667
"LGI4",62.38114,62.38114,7.713754,5.828026,8.872261,7.471347,7.4818254995339
"LGMN",37.05112,37.05112,39.946133,29.212143,37.242328,35.466868,1.04344359926934
"LGR4",3.58894,3.58894,6.067621,3.172199,2.431655,3.89049166666667,0.938339192208009
"LGR5",7.0949,7.0949,0.09639,0.035484,0.031551,0.054475,7.67671115958178
"LGR6",3.1118,3.1118,0.27959,0.153302,0.063865,0.165585666666667,3.52766863696848
"LGSN",0,0,0.10689,0.017642,0.045251,0.0565943333333333,0.946437027392727
"LHB",0.74683,0.74683,0.290443,0,0.142545,0.144329333333333,1.52650985089374
"LHCGR",0.20745,0.20745,0,0,0,0,1.20745
"LHFPL1",0.6846,0.6846,0.31507,0.195632,0.41139,0.307364,1.28854703051331
"LHFPL2",13.54669,13.54669,5.316543,8.015993,9.085381,7.472639,1.71690190034061
"LHFPL3",57.19481,57.19481,1.303964,0.580488,0.471336,0.785262666666667,32.5973376840159
"LHFPL4",11.86632,11.86632,25.213074,21.769955,24.31913,23.7673863333333,0.51948638531486
"LHFPL5",1.34844,1.34844,7.761184,5.28129,6.417981,6.48681833333333,0.313676637450132
"LHPP",1192.544,1192.544,8.298925,7.506497,5.621112,7.142178,146.587804884639
"LHX1",2.30273,2.30273,0.79385,0.108993,0.884267,0.595703333333333,2.06976442989612
"LHX2",28.48331,28.48331,0,0,0.039712,0.0132373333333333,29.0981283753198
"LHX3",0.51863,0.51863,0,0,0,0,1.51863
"LHX4",0.4564,0.4564,1.81869,2.53759,1.796719,2.05099966666667,0.477351740123647
"LHX5",0.78832,0.78832,0,0.036124,0.016884,0.0176693333333333,1.75727020695655
"LHX6",5.0826,5.0826,0.021684,0.10159,0.176354,0.099876,5.53025977473824
"LHX8",0,0,0,0,0,0,1
"LHX9",0.06224,0.06224,0,0,0,0,1.06224
"LIAS",16.30581,16.30581,6.696875,7.874903,7.486887,7.35288833333333,2.07183543097767
"LIF",0.35267,0.35267,3.000341,0.045966,0.115019,1.05377533333333,0.658626081463633
"LIFR",9.25241,9.25241,29.3826,45.340833,33.82927,36.1842343333333,0.275719271455036
"LIG1",11.57588,11.57588,13.360746,10.676445,9.93248,11.3232236666667,1.02050245456607
"LIG3",15.74569,15.74569,97.472327,102.001383,77.92897,92.46756,0.1791604488231
"LIG4",7.5098,7.5098,9.273033,9.659968,9.327561,9.42018733333333,0.816664780370871
"LILRA1",0.70534,0.70534,0,0,0,0,1.70534
"LILRA2",1.12025,1.12025,0.418428,0.048298,0,0.155575333333333,1.83480032745593
"LILRA4",2.86285,2.86285,0,0.241788,0,0.080596,3.57474023594387
"LILRA5",0.76758,0.76758,0.196251,0,0.072772,0.0896743333333333,1.6221176785847
"LILRA6",1.0995,1.0995,0.269048,0.154415,0.044036,0.155833,1.81643888001121
"LILRB1",16.78295,16.78295,0.091035,0.070789,0.04027,0.0673646666666667,16.6606133361482
"LILRB2",3.19478,3.19478,0.033754,0,0.048641,0.027465,4.08265001727553
"LILRB3",7.01191,7.01191,0.370945,0.140433,0.708121,0.406499666666667,5.69634688857611
"LILRB4",12.3642,12.3642,0,0,0.011694,0.003898,13.3123086209954
"LILRB5",1.63888,1.63888,0.227789,0.298694,0.134748,0.220410333333333,2.16228913171553
"LILRP2",0,0,0,0,0,0,1
"LIM2",0,0,0,0,0,0,1
"LIMA1",20.66233,20.66233,7.715603,3.403777,2.819263,4.64621433333333,3.83661135074398
"LIMCH1",601.86286,601.86286,12.775249,9.334807,9.710838,10.6069646666667,51.9397514607178
"LIMD1",6.57626,6.57626,2.507594,2.093074,2.434174,2.34494733333333,2.26498633461294
"LIMD2",28.81523,28.81523,27.002795,23.99217,29.729233,26.908066,1.06833737601165
"LIME1",53.41917,53.41917,4.876905,5.547344,5.310947,5.24506533333333,8.71394726801897
"LIMK1",55.14103,55.14103,36.69107,46.574185,37.338085,40.2011133333333,1.3626095378976
"LIMK2",13.56743,13.56743,37.463993,43.812538,26.963796,36.080109,0.392863731873064
"LIMS1",32.59088,32.59088,14.441999,11.944632,10.473882,12.2868376666667,2.52813203884255
"LIMS2",37.3623,37.3623,1.851201,1.15852,2.834689,1.94813666666667,13.0123886160863
"LIMS3",2.80062,2.80062,0.731913,0.995384,0.926404,0.884567,2.01670728607685
"LIN28A",0,0,1.127377,0.989773,1.207542,1.10823066666667,0.474331398272042
"LIN28B",0.26969,0.26969,2.583478,1.620911,1.462833,1.889074,0.43947991640228
"LIN37",35.66118,35.66118,10.404665,10.05142,16.322124,12.259403,2.76491935572062
"LIN52",20.70382,20.70382,22.897982,13.253002,12.815297,16.3220936666667,1.25295593117391
"LIN54",6.11987,6.11987,4.508536,3.291184,3.687832,3.829184,1.47434224912532
"LIN7A",1.86708,1.86708,7.153316,7.783765,4.806845,6.58130866666667,0.378177452740569
"LIN7B",70.70001,70.70001,34.623251,36.198042,32.180357,34.3338833333333,2.02921397921636
"LIN7C",6.94968,6.94968,15.02617,16.796116,14.382434,15.4015733333333,0.484690086642095
"LIN9",0.95428,0.95428,1.017094,1.401776,1.182053,1.20030766666667,0.888184879599414
"LINC00028",0,0,0.170601,0,0,0.056867,0.946192851134533
"LINC00032",0.99577,0.99577,0.021746,0,0,0.00724866666666667,1.98140743795144
"LINC00051",0,0,0.145797,0,0.151123,0.0989733333333333,0.909940186598401
"LINC00052",0,0,0,0,0.023743,0.00791433333333333,0.992147811503822
"LINC00092",4.93738,4.93738,0.223085,0.159101,0.200148,0.194111333333333,4.97221643766327
"LINC00102",0,0,0,0.119006,0.037728,0.0522446666666667,0.95034931673052
"LINC00106",0,0,5.152398,4.653218,3.123359,4.30965833333333,0.188336035432286
"LINC00112",0,0,0,0,0,0,1
"LINC00113",0,0,0.444055,0.658197,0.461961,0.521404333333333,0.6572874666454
