"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"ADAM9",17.84096,17.84096,71.058484,58.878118,62.020836,63.9858126666667,3410,2438,2937,0.289924203866487
"ADAMDEC1",0.12447,0.12447,0,0,0.041296,0.0137653333333333,0,0,1,1.10920147200404
"ADAMTS1",17.15637,17.15637,58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,0.205134390943744
"ADAMTS10",7.03266,7.03266,42.167717,37.796595,30.528394,36.830902,656,454,461,0.212330649689505
"ADAMTS12",2.6554,2.6554,2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,0.592248469787157
"ADAMTS13",7.07415,7.07415,8.033716,6.591312,8.465815,7.69694766666667,314,196,249,0.928388937068841
"ADAMTS14",15.04035,15.04035,1.42471,0.587428,0.773549,0.928562333333333,121,40,57,8.31725774311676
"ADAMTS15",0.43565,0.43565,17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,0.0554914067846924
"ADAMTS16",0.41491,0.41491,38.407432,28.686978,28.018399,31.7042696666667,364,175,311,0.0432637699731948
"ADAMTS17",5.41453,5.41453,1.589791,1.49711,1.624783,1.57056133333333,80,45,50,2.49538103480381
"ADAMTS18",6.4103,6.4103,0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,6.94302948684875
"ADAMTS19",1.74261,1.74261,0.180133,0.223756,0.149189,0.184359333333333,4,5,10,2.31569078978846
"ADAMTS2",4.02459,4.02459,2.426145,2.693979,2.505131,2.54175166666667,114,108,129,1.41867371653669
"ADAMTS20",0.06224,0.06224,0.301329,0.112757,0.27111,0.228398666666667,27,9,20,0.864735552735865
"ADAMTS3",0.66385,0.66385,0.311518,0.618834,0.46883,0.466394,30,34,23,1.13465412433493
"ADAMTS4",36.36652,36.36652,6.532971,7.047095,3.966088,5.848718,241,351,176,5.45598752934491
"ADAMTS5",0.12447,0.12447,9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,0.100801695916124
"ADAMTS6",0.91279,0.91279,0.660235,2.234675,0.319661,1.07152366666667,44,48,29,0.923373471797168
"ADAMTS7",5.06186,5.06186,47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,0.135129337277463
"ADAMTS8",6.43105,6.43105,3.929698,1.378664,3.233674,2.84734533333333,189,53,134,1.93147465490491
"ADAMTS9",7.2816,7.2816,15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,0.370426275885394
"ADAMTSL1",7.07415,7.07415,28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,0.273893365621288
"ADAMTSL2",11.47216,11.47216,0.121693,0.420352,0.182929,0.241658,7,20,9,10.0447627285452
"ADAMTSL3",10.72532,10.72532,0.847963,1.791333,1.116183,1.25182633333333,48,72,20,5.2070267704185
"ADAMTSL4",1.95006,1.95006,1.589016,2.016736,1.720831,1.77552766666667,70,68,61,1.062882577403
"ADAMTSL5",0.95428,0.95428,3.215463,1.806809,1.858656,2.29364266666667,27,25,26,0.593349126721701
"ADAP1",176.12766,176.12766,12.000304,6.450336,13.338759,10.5964663333333,167,77,148,15.2742788111976
"ADAP2",7.26086,7.26086,0.829332,2.203443,4.074633,2.369136,11,7,13,2.4519223919723
"ADAR",64.9743,64.9743,81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,0.737226159945435
"ADARB1",10.43489,10.43489,105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,0.0972410260119115
"ADARB2",33.98081,33.98081,1.462916,2.153002,0.868352,1.49475666666667,39,48,24,14.0217322464315
"ADAT1",20.76605,20.76605,27.014364,30.208847,30.118773,29.1139946666667,245,210,212,0.722788532073858
"ADAT2",3.09105,3.09105,6.534624,5.544724,3.678619,5.25265566666667,206,149,184,0.654289987822241
"ADAT3",8.67154,8.67154,1.184894,0.938623,1.665099,1.262872,19,10,19,4.27401107972524
"ADCK1",25.14331,25.14331,8.663261,7.385662,8.66168,8.23686766666667,168,137,156,2.83032202511075
"ADCK2",15.91165,15.91165,5.161437,5.534839,5.097272,5.264516,89,65,99,2.69959403088762
"ADCK5",7.48906,7.48906,4.175554,5.241788,5.289252,4.902198,108,76,89,1.43828790562431
"ADCY1",17.79947,17.79947,3.661098,3.382841,3.704939,3.58295933333333,707,474,576,4.10203727169592
"ADCY10",0.6431,0.6431,0.053466,0.167833,0.0602,0.093833,2,3,2,1.50214886550323
"ADCY10P1",4.81291,4.81291,2.866743,2.976731,2.767627,2.870367,99,83,71,1.50190149926351
"ADCY2",248.83996,248.83996,14.593373,4.981748,9.636167,9.737096,252,113,245,23.2688577991666
"ADCY3",59.08264,59.08264,8.478605,7.57696,7.556443,7.87066933333333,116,100,113,6.77317998701939
"ADCY4",10.14446,10.14446,0.732117,2.361618,0.879664,1.32446633333333,10,24,9,4.7944166108952
"ADCY5",63.0035,63.0035,6.913004,4.761138,6.939458,6.20453333333333,315,229,233,8.88378150793945
"ADCY6",16.90743,16.90743,71.638608,61.951681,41.722674,58.4376543333333,2644,1920,1815,0.301280900144091
"ADCY7",3.21552,3.21552,3.441974,6.103553,3.220625,4.255384,163,210,102,0.802133583388007
"ADCY8",7.01191,7.01191,0.058901,0.222647,0.022424,0.101324,3,2,1,7.27479833364205
"ADCY9",14.23128,14.23128,4.428433,4.191662,3.639031,4.08637533333333,316,208,256,2.99452537452014
"ADCYAP1",2.96658,2.96658,7.110352,6.317393,10.156609,7.86145133333333,315,201,354,0.447621935819843
"ADCYAP1R1",22.09375,22.09375,2.195651,1.502736,1.773417,1.82393466666667,188,124,120,8.1778627078719
"ADD1",255.33325,255.33325,150.96491,139.708909,137.07957,142.584463,2838,2435,2477,1.78524364436283
"ADD2",36.0346,36.0346,6.548549,5.855028,6.811138,6.404905,746,441,638,5.00136058463951
"ADD3",920.53153,920.53153,97.347876,172.838369,100.827951,123.671398666667,878,926,703,7.39168357663087
"ADGB",1.05801,1.05801,0.13078,0.101871,0.27447,0.169040333333333,14,9,8,1.76042685724274
"ADH1A",3.73416,3.73416,0,0.28708,0,0.0956933333333333,0,1,0,4.32069800552466
"ADH1B",13.38072,13.38072,0.029989,0.062248,0.071387,0.0545413333333333,2,3,2,13.6369429489724
"ADH1C",0.14522,0.14522,0,0,0,0,0,0,0,1.14522
"ADH4",0,0,1.290315,1.367892,0.212889,0.957032,2,3,1,0.51097784808833
"ADH5",34.64466,34.64466,76.959503,86.168655,82.454942,81.8610333333333,1696,1475,1511,0.430173974015128
"ADH5P2",0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0,0,0.078034,0.0260113333333333,0,0,1,0.974648103302303
"ADH6",0.60161,0.60161,0.777976,0.635664,0.832316,0.748652,6,4,6,0.915911227619904
"ADH7",0.10373,0.10373,0,0.6155,0.091923,0.235807666666667,0,2,0,0.89312441553068
"ADHFE1",16.92817,16.92817,3.612077,1.660634,1.699188,2.32396633333333,46,14,26,5.39360757665115
"ADI1",28.64927,28.64927,17.326181,16.261081,19.47173,17.6863306666667,527,366,495,1.58668229353821
"ADIG",0,0,0,0,0,0,0,0,0,1
"ADIPOQ",0.6431,0.6431,0.1147,0.075441,0.114203,0.101448,8,4,7,1.49176356941045
"ADIPOR1",39.66503,39.66503,30.493186,27.281306,32.096849,29.9571136666667,837,647,861,1.31359242459953
"ADIPOR2",167.16569,167.16569,16.741018,13.05599,12.04823,13.9484126666667,661,550,612,11.2497355906551
"ADK",171.68817,171.68817,13.766121,18.841969,23.19694,18.6016766666667,259,258,321,8.80986728516251
"ADM",26.78219,26.78219,15.026798,16.142901,17.121325,16.097008,270,231,253,1.62497379658476
"ADM2",0.4564,0.4564,0.42261,0.969139,0.313733,0.568494,27,49,17,0.928533995029627
"ADNP",12.46793,12.46793,27.523905,27.482241,27.784613,27.5969196666667,1721,1428,1541,0.47095736733137
"ADNP2",5.24856,5.24856,5.877211,21.001039,6.256465,11.044905,403,362,366,0.51877204510953
"ADO",13.62967,13.62967,5.947504,6.811487,7.434627,6.731206,324,292,350,1.89228821480116
"ADORA1",60.86673,60.86673,1.750507,1.680488,2.577846,2.002947,57,33,59,20.6020052967968
"ADORA2A",8.33961,8.33961,2.003383,1.598708,1.956107,1.85273266666667,23,19,34,3.27391700916478
"ADORA2B",4.4395,4.4395,1.200438,1.212285,1.628527,1.34708333333333,29,23,33,2.3175572519084
"ADORA3",27.25933,27.25933,0,0,0,0,0,0,0,28.25933
"ADPGK",24.9981,24.9981,64.980334,66.371842,64.372561,65.241579,1304,1008,1157,0.392474038096223
"ADPRH",1.41068,1.41068,0.781045,1.206392,1.554821,1.18075266666667,42,51,53,1.10543485139229
"ADPRHL1",3.73416,3.73416,1.066431,1.419368,2.062092,1.51596366666667,81,67,74,1.88164879434533
"ADPRM",2.6554,2.6554,3.131769,4.114158,3.045369,3.430432,54,55,42,0.825066268932691
"ADRA1A",5.78794,5.78794,0.041722,0.311486,0.076231,0.143146333333333,1,2,2,5.93794495251264
"ADRA1B",3.63043,3.63043,0.436715,0.415504,0.381474,0.411231,15,11,11,3.28112831988526
"ADRA1D",1.24472,1.24472,0.242277,0.601873,0.152821,0.332323666666667,8,7,5,1.68481582678483
"ADRA2A",0.95428,0.95428,0.840648,0.260631,0.973903,0.691727333333333,46,11,45,1.15519798107733
"ADRA2B",3.56819,3.56819,0,0,0,0,0,0,0,4.56819
"ADRA2C",5.12409,5.12409,2.671014,1.643481,1.970426,2.09497366666667,64,29,35,1.97872119752015
"ADRB1",1.80484,1.80484,0,0.032684,0.059701,0.030795,0,1,2,2.72104540670065
"ADRB2",3.27776,3.27776,0,0.118423,0.095772,0.0713983333333333,0,5,4,3.99268868254726
"ADRB3",0,0,0,0,0,0,0,0,0,1
"ADRM1",65.53443,65.53443,30.596008,35.894301,30.990759,32.4936893333333,527,475,479,1.98647659676547
"ADSL",21.13947,21.13947,98.667279,121.695775,97.760954,106.041336,657,550,593,0.206831032079047
"ADTRP",3.58894,3.58894,0.703793,1.038476,0.250741,0.664336666666667,6,11,3,2.75721859159104
"AEBP1",62.75456,62.75456,148.329282,159.399551,135.468321,147.732384666667,5113,4065,4134,0.428652846136262
"AEBP2",10.93278,10.93278,9.774554,13.114601,9.045276,10.6448103333333,223,240,178,1.02472944242315
"AEN",6.90819,6.90819,12.221923,15.814314,12.118926,13.3850543333333,605,567,501,0.549750443533257
"AFAP1",4.39801,4.39801,11.414392,18.878347,10.857382,13.716707,1185,1189,1084,0.366794691230858
"AFAP1L1",3.50596,3.50596,43.154279,28.296213,23.234102,31.5615313333333,922,621,738,0.138382926585128
"AFAP1L2",27.57051,27.57051,67.596494,68.986782,58.190006,64.9244273333333,3560,2831,2760,0.433382755917455
"AFF1",10.31042,10.31042,2.550373,4.359369,2.451292,3.12034466666667,376,455,321,2.7450179329658
"AFF2",3.38149,3.38149,1.551388,1.045382,1.283172,1.293314,221,158,196,1.91054953660947
"AFF3",21.22245,21.22245,7.025677,8.144299,5.172561,6.78084566666667,272,220,231,2.8560455960721
"AFF4",7.5098,7.5098,15.971536,21.62636,14.708176,17.4353573333333,2292,2474,1934,0.461602118479866
"AFG3L1P",32.65311,32.65311,17.475138,18.029507,14.875935,16.7935266666667,398,292,319,1.89131197150724
"AFG3L2",18.79525,18.79525,25.219494,23.738809,21.773039,23.577114,782,564,662,0.805434275155334
"AFG3L2P1",0,0,0,0,0,0,0,0,0,1
"AFM",0,0,0,0,0,0,0,0,0,1
"AFMID",196.87297,196.87297,26.96464,27.93122,29.271657,28.055839,238,196,211,6.81009314513341
"AFP",0.4564,0.4564,0.257539,0.332894,0.158925,0.249786,2,1,1,1.16531950269886
"AFTPH",12.42644,12.42644,9.727295,10.164764,10.721943,10.2046673333333,331,274,312,1.19828992691796
"AGA",12.8206,12.8206,17.00481,17.181787,20.357837,18.181478,165,138,163,0.720517991366463
"AGAP1",327.56841,327.56841,13.303698,15.908109,10.578891,13.263566,1294,1174,1092,23.0355024823386
"AGAP11",187.84876,187.84876,0,0.071079,0,0.023693,0,3,0,184.477924534016
"AGAP2",112.35659,112.35659,10.381987,5.38262,7.009163,7.59125666666667,441,191,342,13.1944131572525
"AGAP3",335.1197,335.1197,58.144732,59.352732,56.895104,58.130856,810,610,666,5.68433678687148
"AGAP4",1.82559,1.82559,35.699948,24.693991,28.650189,29.681376,404,261,322,0.0920946309578814
"AGAP5",1.63888,1.63888,6.707718,5.626615,4.877243,5.737192,147,96,106,0.391688406683378
"AGAP6",6.61775,6.61775,9.715045,7.36607,9.101908,8.72767433333333,359,219,310,0.78310084599529
"AGAP9",0,0,9.167947,7.506247,7.493556,8.05591666666667,325,216,235,0.11042504440007
"AGBL1",0.20745,0.20745,0.015081,0.025667,0.009357,0.0167016666666667,2,1,1,1.18761485260343
"AGBL2",2.05379,2.05379,1.874314,3.325726,0.899436,2.03315866666667,10,9,9,1.00680193013312
"AGBL3",3.69266,3.69266,0.853667,0.554972,1.292472,0.900370333333333,17,11,16,2.46933974798947
"AGBL4",18.65003,18.65003,0.565165,0.500807,0.469889,0.511953666666667,14,15,12,12.9964498471183
"AGBL5",12.21899,12.21899,20.870896,23.718706,19.720139,21.4365803333333,352,308,304,0.589171335542652
"AGER",14.72917,14.72917,21.050291,11.803503,15.183288,16.0123606666667,161,89,117,0.92457303887397
"AGFG1",23.04804,23.04804,30.173989,38.29485,33.467354,33.978731,1018,1032,956,0.687504643893456
"AGFG2",32.54939,32.54939,2.150888,2.454613,3.148164,2.584555,50,38,54,9.35942955262229
"AGGF1",7.75875,7.75875,4.61457,4.669677,5.720978,5.00174166666667,314,255,336,1.45936804455373
"AGGF1P4",0,0,0,0,0,0,0,0,0,1
"AGK",17.42606,17.42606,18.880444,18.35524,13.675367,16.9703503333333,427,332,354,1.02535897510141
"AGKP1",0,0,0,0,0,0,0,0,0,1
"AGL",2.71764,2.71764,1.712754,1.846137,1.568564,1.70915166666667,182,157,146,1.37225244556875
"AGMAT",2.6554,2.6554,0.460195,0.517354,0.648429,0.541992666666667,21,19,26,2.37056899103281
"AGMO",6.34806,6.34806,0.283943,0.437407,0.397104,0.372818,10,11,8,5.35253762698333
"AGPAT1",67.15256,67.15256,65.201364,52.656335,63.701726,60.5198083333333,1940,1343,1709,1.10781489485026
"AGPAT2",9.50135,9.50135,9.88829,9.157679,10.707988,9.91798566666667,192,143,179,0.961839511482536
"AGPAT3",170.07003,170.07003,11.763277,12.491678,12.391999,12.2156513333333,767,598,713,12.9445023695894
"AGPAT4",189.84031,189.84031,13.529601,13.856249,11.01793,12.80126,1293,868,880,13.8277454377354
"AGPAT5",14.35575,14.35575,11.650893,12.061258,12.390637,12.0342626666667,377,308,340,1.1781065329664
"AGPAT5P1",0,0,0,0,0,0,0,0,0,1
"AGPS",6.03688,6.03688,7.022595,8.329482,6.230222,7.19409966666667,631,513,529,0.858774030858546
"AGR2",0,0,0.38196,0,0.214213,0.198724333333333,2,0,1,0.834220155704411
"AGR3",0,0,0,0,0,0,0,0,0,1
"AGRN",105.36542,105.36542,215.311497,232.003651,197.500184,214.938444,6537,4514,4448,0.492572874147412
"AGRP",1.63888,1.63888,0.240967,0.296779,0.276156,0.271300666666667,1,1,1,2.07573241263147
"AGT",94.05922,94.05922,0.288487,0.397017,0.217491,0.300998333333333,9,10,6,73.0663657012115
"AGTPBP1",25.95238,25.95238,10.652492,10.074386,10.931323,10.5527336666667,545,430,498,2.33298721996563
"AGTR1",0.82981,0.82981,0.101738,0.378128,0.106041,0.195302333333333,3,9,2,1.53083445833927
"AGTR2",0,0,0.024039,0.059504,0,0.0278476666666667,1,2,0,0.972906815309532
"AGTRAP",19.60432,19.60432,8.933926,11.098989,12.585898,10.8729376666667,116,113,136,1.73540201915207
"AGXT",0,0,0,0.052118,0.075671,0.0425963333333333,0,2,3,0.959143983177894
"AGXT2",0,0,0,0,0,0,0,0,0,1
"AHCTF1",8.02843,8.02843,20.197629,31.148006,20.967824,24.1044863333333,512,664,431,0.359634125953503
"AHCY",42.38266,42.38266,57.015485,54.041683,59.050879,56.7026823333333,1756,1331,1621,0.751830907086601
"AHCYL1",98.29127,98.29127,22.517616,28.109231,19.490449,23.372432,1108,945,977,4.07391720284623
"AHCYL2",18.52556,18.52556,12.897679,9.764747,9.993471,10.885299,717,430,605,1.64283288119213
"AHDC1",13.23551,13.23551,10.219585,12.986592,7.937431,10.3812026666667,652,613,520,1.25079136334977
"AHI1",65.63815,65.63815,12.209963,11.220466,9.615874,11.0154343333333,239,171,192,5.54604587327583
"AHNAK",58.23208,58.23208,8.675474,20.658156,11.394673,13.576101,2633,4881,2171,4.06364363144849
"AHNAK2",10.97427,10.97427,4.095521,2.904346,4.174624,3.72483033333333,480,354,348,2.53432804042135
"AHR",7.11564,7.11564,22.652588,67.228693,14.843183,34.9081546666667,1496,2686,1195,0.226011057246941
"AHRR",6.30657,6.30657,2.209317,1.720533,2.288998,2.07294933333333,198,124,179,2.37770597801374
"AHSA1",253.21722,253.21722,204.835439,209.208276,219.759975,211.267896666667,908,765,889,1.19762443587599
"AHSG",0.16596,0.16596,0,0,0,0,0,0,0,1.16596
"AHSP",1.22397,1.22397,0,0,0,0,0,0,0,2.22397
"AICDA",0.35267,0.35267,0.097996,0,0,0.0326653333333333,4,0,0,1.30988225937025
"AIDA",37.54901,37.54901,12.697632,20.31143,13.7621,15.5903873333333,498,568,457,2.32357504532444
"AIF1",28.13064,28.13064,0.064468,0,0,0.0214893333333333,1,0,0,28.5178112481514
"AIF1L",337.42243,337.42243,19.860179,17.409586,14.264286,17.178017,724,691,519,18.6171258394136
"AIFM1",23.73263,23.73263,29.7,34.149142,32.899225,32.2494556666667,627,550,644,0.743850673765917
"AIFM2",4.93738,4.93738,2.249038,1.836996,1.730631,1.93888833333333,99,68,71,2.02028091120622
"AIFM3",82.79452,82.79452,0.055289,0.272966,0.06288,0.130378333333333,2,4,1,74.129623267726
"AIG1",439.07443,439.07443,11.515835,8.307928,12.752914,10.8588923333333,280,163,273,37.1092356377185
"AIG1P1",0,0,0,0,0,0,0,0,0,1
"AIM2",1.5559,1.5559,1.650022,2.072062,1.97288,1.89832133333333,18,14,15,0.881855290027653
"AIMP1",25.78642,25.78642,15.717096,19.748073,17.430576,17.631915,430,385,431,1.43766327830499
"AIMP1P1",0,0,0.088843,0,0,0.0296143333333333,1,0,0,0.971237450398094
"AIMP2",18.69152,18.69152,12.638227,11.50765,13.158015,12.4346306666667,183,126,167,1.46572842146361
"AIP",72.00696,72.00696,14.343695,16.460942,15.582314,15.462317,205,182,191,4.4347925021733
"AIPL1",0.08298,0.08298,0.205832,0.041304,0.037722,0.0949526666666667,6,1,1,0.989065585179025
"AIRE",1.49366,1.49366,0.075742,0.063906,0.088489,0.0760456666666667,4,3,3,2.31742952668985
"AJAP1",40.95124,40.95124,1.422734,0.920701,1.410257,1.25123066666667,239,137,214,18.6348030084878
"AJUBA",2.09528,2.09528,11.902275,17.310422,9.417268,12.876655,292,376,255,0.223056637208319
"AK1",185.77423,185.77423,29.413162,27.402362,33.401959,30.0724943333333,235,180,230,6.01091846687171
"AK2",63.58437,63.58437,121.379433,87.104954,76.493772,94.9927196666667,1098,812,970,0.672804877539342
"AK3",30.37113,30.37113,13.001941,14.523406,14.348741,13.9580293333333,412,388,422,2.09727694075922
"AK3P3",1.03727,1.03727,1.34696,1.484498,1.179164,1.336874,9,8,7,0.871792830935686
"AK3P4",0,0,0,0,0,0,0,0,0,1
"AK4",6.36881,6.36881,1.761813,2.463005,1.766352,1.99705666666667,189,147,168,2.45868224046481
"AK4P5",0,0,0,0,0,0,0,0,0,1
"AK5",2070.54765,2070.54765,1.196617,4.010342,7.34397,4.183643,11,21,19,399.631620078775
"AK7",3.07031,3.07031,1.035193,0.645899,0.06323,0.581440666666667,8,8,1,2.57379874300269
"AK8",4.04533,4.04533,0.32425,0.932109,0.231858,0.496072333333333,8,9,5,3.37238373278297
"AKAP1",32.07225,32.07225,28.508303,18.790556,30.818165,26.039008,536,252,546,1.22313104090209
"AKAP10",31.13871,31.13871,29.716609,26.918757,28.578693,28.4046863333333,280,242,264,1.09297918147038
"AKAP11",14.16905,14.16905,5.563924,5.3601,5.870908,5.59831066666667,862,670,808,2.29892934211646
"AKAP12",14.85364,14.85364,50.805308,79.277151,48.102135,59.3948646666667,6114,7224,5238,0.262499801721553
"AKAP13",10.20669,10.20669,17.758323,29.20661,19.839733,22.268222,940,1346,807,0.481630697867675
"AKAP14",0,0,0.09125,0,0,0.0304166666666667,1,0,0,0.970481196926809
"AKAP17A",0,0,14.997943,14.822131,13.107856,14.30931,659,502,493,0.0653197302817697
"AKAP3",2.96658,2.96658,0.70888,0.629977,0.580212,0.639689666666667,19,14,11,2.41910410282921
"AKAP4",0,0,0,0,0,0,0,0,0,1
"AKAP5",0.85056,0.85056,0.288088,0.341529,0.23124,0.286952333333333,25,24,20,1.43793981491674
"AKAP6",89.14259,89.14259,15.926612,22.283002,10.059728,16.0897806666667,2164,1342,1788,5.27464873647101
"AKAP7",14.54246,14.54246,4.326932,2.771448,3.870165,3.65618166666667,65,51,63,3.33802697417662
"AKAP8",8.27738,8.27738,15.420055,12.751209,12.604553,13.591939,566,419,457,0.635788019673054
"AKAP8L",38.66925,38.66925,120.424535,107.702585,84.459699,104.195606333333,1510,1058,1107,0.37709987501094
"AKAP9",26.42952,26.42952,39.143846,34.77582,44.774309,39.5646583333333,934,760,819,0.676192555958502
"AKIP1",30.68231,30.68231,8.984393,6.093178,11.656813,8.91146133333333,121,69,83,3.19653267409205
"AKIRIN1",48.14986,48.14986,65.543335,75.196831,62.393456,67.7112073333333,1763,1605,1547,0.71531067357852
"AKIRIN2",25.45449,25.45449,19.949966,17.643877,25.133755,20.9091993333333,337,232,339,1.20746037303843
"AKNA",16.36805,16.36805,5.48779,11.100359,5.558256,7.382135,211,215,147,2.0720317675628
"AKNAD1",1.7841,1.7841,0.5395,0.300936,1.234543,0.691659666666667,7,2,11,1.64578020913978
"AKR1A1",97.39922,97.39922,134.250287,123.414466,143.559255,133.741336,699,564,699,0.730282353738871
"AKR1B1",95.055,95.055,45.972647,42.407377,50.770267,46.3834303333333,789,603,761,2.02718543854405
"AKR1B10",0.35267,0.35267,0.226402,0.166352,0.222618,0.205124,5,3,2,1.12243221444432
"AKR1B15",0.12447,0.12447,0.518505,0.398933,0.365214,0.427550666666667,15,9,9,0.787691832070409
"AKR1B1P1",0,0,0,0,0,0,0,0,0,1
"AKR1C1",10.06147,10.06147,20.287859,11.682093,20.503372,17.491108,249,118,236,0.598204823637394
"AKR1C2",2.07453,2.07453,14.637915,11.141498,17.493747,14.4243866666667,225,131,277,0.199329157550511
"AKR1C3",9.87477,9.87477,0.677574,0.240098,0.163752,0.360474666666667,7,1,2,7.99336457079686
"AKR1C4",0,0,0,0,0,0,0,0,0,1
"AKR1D1",0.12447,0.12447,0.026099,0.12652,0,0.050873,1,4,0,1.07003415255697
"AKR1E2",3.42298,3.42298,2.735824,1.806344,2.132758,2.22497533333333,21,9,14,1.37147715651779
"AKR7A2",29.97697,29.97697,19.080807,18.194816,17.365234,18.213619,248,187,198,1.61224025520648
"AKR7A3",1.99155,1.99155,0.467564,0.474687,0.521861,0.488037333333333,8,6,7,2.01039982867813
"AKT1",102.46107,102.46107,122.818511,118.708203,101.001374,114.176029333333,1916,1625,1617,0.898286480258589
"AKT1S1",57.00811,57.00811,25.337571,29.652858,25.009876,26.6667683333333,656,534,571,2.09667097006451
"AKT2",74.28895,74.28895,134.958261,114.466575,91.309146,113.577994,1229,1071,1055,0.657097819324713
"AKT3",77.83639,77.83639,11.81949,19.014815,11.470562,14.1016223333333,1197,1187,1011,5.22039210489239
"AKTIP",40.4326,40.4326,14.366249,13.406264,12.53683,13.4364476666667,188,149,159,2.86999966727734
"ALAD",115.69658,115.69658,14.782884,11.687946,11.945931,12.805587,390,288,364,8.45285173314253
"ALAS1",31.3669,31.3669,20.270101,29.271424,22.91399,24.1518383333333,441,382,391,1.28686021160945
