"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"ACP2",24.0853,24.0853,115.861262,97.504509,108.715051,107.360274,595,540,395,0.231499045489678
"ACP5",12.15675,12.15675,0.900021,1.872376,0.519606,1.09733433333333,4,9,1,6.27308187869586
"ACP6",6.14061,6.14061,5.681603,4.537779,4.413437,4.87760633333333,128,125,95,1.21488401826163
"ACR",1.05801,1.05801,0,0.561401,0,0.187133666666667,0,4,0,1.73359585174486
"ACRBP",2.86285,2.86285,0.871936,1.387368,0.356541,0.871948333333333,8,10,2,2.06354520112289
"ACRV1",0.82981,0.82981,0.419432,0.594965,0.365907,0.460101333333333,5,9,3,1.2532075399333
"ACSBG1",36.98888,36.98888,0.253329,0.789068,1.028992,0.690463,21,18,25,22.4724705598407
"ACSBG2",0.47714,0.47714,0.326791,0.354839,0.057953,0.246527666666667,2,2,1,1.1850037825073
"ACSF2",20.97351,20.97351,0.770281,0.767876,3.321446,1.61986766666667,2,5,7,8.3872595091635
"ACSF3",41.9885,41.9885,15.821189,18.561092,20.415246,18.2658423333333,217,288,178,2.23133249282448
"ACSL1",43.06726,43.06726,62.19037,73.44608,83.471369,73.0359396666667,894,1047,659,0.595214435021759
"ACSL3",28.00617,28.00617,130.996535,121.985228,113.197501,122.059754666667,2784,3004,2053,0.23570801094614
"ACSL4",10.72532,10.72532,61.049607,65.37075,77.690858,68.0370716666667,3385,3357,2270,0.16984092338988
"ACSL5",6.67999,6.67999,0.344508,0.341116,0.484939,0.390187666666667,7,4,5,5.52442679801264
"ACSL6",16.26432,16.26432,16.646079,21.155853,18.209522,18.6704846666667,1030,1182,804,0.877676391434111
"ACSM1",1.51441,1.51441,0.124507,0.048926,0,0.057811,1,1,0,2.37699362173394
"ACSM2A",0,0,2.771496,1.037998,0.161293,1.32359566666667,12,12,4,0.430367475006767
"ACSM2B",0,0,0.143928,1.678159,1.180417,1.00083466666667,5,15,6,0.499791420380561
"ACSM3",0.62236,0.62236,3.546028,4.370048,3.432423,3.782833,37,79,10,0.339204818566737
"ACSM4",0,0,0.149807,0.241539,0.10526,0.165535333333333,4,7,2,0.857974847609367
"ACSM5",5.539,5.539,0,0.179494,0,0.0598313333333333,0,2,0,6.16984966790313
"ACSS1",29.04343,29.04343,0.066638,0.220548,0.348834,0.212006666666667,3,9,8,24.788172232276
"ACSS2",60.70077,60.70077,148.399461,146.694353,101.822483,132.305432333333,739,725,433,0.462852630384303
"ACSS3",5.26931,5.26931,0.627096,0.612727,1.358752,0.866191666666667,13,15,29,3.35941377939922
"ACTA1",82.19291,82.19291,0.242012,0.585729,0.672663,0.500134666666667,3,10,8,55.4569611972614
"ACTA2",69.72498,69.72498,2.655925,3.057572,5.813821,3.84243933333333,28,47,56,14.6052382139635
"ACTB",3491.18631,3491.18631,2178.850167,2041.670166,2557.016143,2259.17882533333,20799,21935,16943,1.54509292400125
"ACTBL2",0,0,0.259337,0.108094,0,0.122477,9,4,0,0.890886851133698
"ACTBP1",0,0,0,0,0.113546,0.0378486666666667,0,0,1,0.96353161315105
"ACTBP12",0,0,0,0,0,0,0,0,0,1
"ACTC1",18.52556,18.52556,0.551692,0.56988,1.037101,0.719557666666667,8,10,7,11.3549899363654
"ACTG1",1159.14406,1159.14406,1435.350734,1536.991071,1807.979395,1593.4404,23732,27012,21393,0.727618329289699
"ACTG1P10",0,0,0,0.152769,0.117731,0.0901666666666667,0,2,1,0.917290934107934
"ACTG2",26.26356,26.26356,0.239946,0.184371,2.284464,0.902927,2,2,27,14.3271707217355
"ACTL10",0.74683,0.74683,0.141201,0.158296,0.137933,0.14581,3,4,2,1.52453722693989
"ACTL6A",67.56747,67.56747,67.288182,35.925033,85.845286,63.0195003333333,123,104,102,1.07104038055571
"ACTL6B",40.0177,40.0177,154.861852,109.866441,166.128293,143.618862,576,645,448,0.283626211911417
"ACTL7A",0,0,0,0,0.078863,0.0262876666666667,0,0,1,0.974385674192064
"ACTL7B",0.10373,0.10373,0,0,0.088939,0.0296463333333333,0,0,1,1.07195059533387
"ACTL8",0,0,0.049515,0,0,0.016505,1,0,0,0.983762991820011
"ACTL9",0,0,0,0,0,0,0,0,0,1
"ACTN1",25.99387,25.99387,42.915893,53.04208,30.351943,42.1033053333333,709,901,468,0.626259860844701
"ACTN2",64.70461,64.70461,10.431195,12.550374,2.658834,8.546801,163,226,63,6.88236928789026
"ACTN4",796.8895,796.8895,88.341101,89.90874,113.006576,97.0854723333333,944,1111,817,8.13463483448859
"ACTN4P1",0,0,0,0,0.16696,0.0556533333333333,0,0,2,0.94728067294819
"ACTR10",63.0035,63.0035,175.090819,207.781083,223.094765,201.988889,1347,1561,1119,0.315305435264489
"ACTR1A",75.76186,75.76186,135.467299,131.59114,164.703958,143.920799,3143,3440,2547,0.529681457248935
"ACTR1B",70.53405,70.53405,28.348357,31.987461,34.845941,31.727253,679,815,581,2.18576395641883
"ACTR2",55.16177,55.16177,90.130579,85.113097,98.337326,91.1936673333333,4098,3983,3193,0.609171666823305
"ACTR3",37.94317,37.94317,83.778842,80.647357,87.559013,83.9950706666667,1903,1958,1481,0.458181512110593
"ACTR3B",43.35769,43.35769,23.73554,20.329805,21.54651,21.8706183333333,309,312,235,1.93950549799302
"ACTR3BP2",0,0,0,0,0,0,0,0,0,1
"ACTR3C",1.34844,1.34844,0.030079,0.14202,0.021249,0.0644493333333333,2,4,1,2.20624873956738
"ACTR3P2",0,0,0,0,0,0,0,0,0,1
"ACTR5",9.43911,9.43911,2.282428,2.070326,3.460384,2.60437933333333,72,72,77,2.89622956814201
"ACTR6",18.31811,18.31811,24.835879,26.636835,23.772285,25.0816663333333,388,418,287,0.740677752452908
"ACTR6P1",0,0,0,0,0,0,0,0,0,1
"ACTR8",13.44296,13.44296,23.771453,22.759294,31.53109,26.0206123333333,450,503,352,0.534516384078491
"ACTRT1",0,0,0,0,0.167548,0.0558493333333333,0,0,2,0.947104826825039
"ACTRT2",0,0,0,0,0,0,0,0,0,1
"ACTRT3",0.26969,0.26969,1.443018,1.511988,0.769716,1.241574,29,33,11,0.566427876126329
"ACVR1",9.12794,9.12794,6.034686,8.207685,6.259893,6.834088,217,313,134,1.29280396135453
"ACVR1B",11.99079,11.99079,55.209179,56.089019,59.415097,56.9044316666667,1548,1896,1377,0.224348804160326
"ACVR1C",0.58087,0.58087,0.137088,0.073565,0.237864,0.149505666666667,13,9,9,1.37526072801729
"ACVR2A",8.40185,8.40185,25.003915,23.782342,23.796881,24.1943793333333,1564,1417,966,0.373172518981681
"ACVR2B",0.85056,0.85056,6.214092,4.560656,8.131002,6.30191666666667,990,790,922,0.253434828755007
"ACVRL1",11.2647,11.2647,2.000151,0.803904,0.719904,1.174653,17,40,28,5.63984231047436
"ACY1",14.97811,14.97811,10.842162,5.437314,8.266339,8.18193833333333,50,52,41,1.74016742652196
"ACY3",14.35575,14.35575,0,0,0,0,0,0,0,15.35575
"ACYP1",32.25895,32.25895,24.106168,34.772803,28.12398,29.0009836666667,116,175,91,1.10859531705799
"ACYP2",455.27652,455.27652,20.955971,15.854271,16.292319,17.7008536666667,172,145,100,24.3987000878623
"ADA",13.42221,13.42221,0.922875,1.829261,0.70398,1.15203866666667,13,16,8,6.70165003231045
"ADAD1",0,0,0,0,0,0,0,0,0,1
"ADAD2",2.09528,2.09528,0,0.258936,0.627989,0.295641666666667,0,1,3,2.38899387047602
"ADAL",6.32732,6.32732,9.378484,7.193559,10.742324,9.104789,227,237,166,0.725133399618735
"ADAM10",25.70344,25.70344,34.061006,24.686719,34.283331,31.010352,691,616,515,0.834212632213479
"ADAM11",19.9155,19.9155,23.644833,33.066844,44.802479,33.838052,1084,1499,1443,0.600363648346354
"ADAM12",1.95006,1.95006,8.973317,5.716452,10.949544,8.54643766666667,581,454,513,0.309022077449972
"ADAM15",157.24943,157.24943,18.903104,21.508581,19.628954,20.0135463333333,201,239,154,7.53082927982376
"ADAM17",11.9493,11.9493,9.86407,13.149275,14.571838,12.5283943333333,391,394,303,0.957194156300835
"ADAM18",0,0,0,0,0,0,0,0,0,1
"ADAM19",4.56397,4.56397,18.28921,16.943459,15.284239,16.8389693333333,1567,1633,872,0.31189974577754
"ADAM1B",0.37342,0.37342,0.801417,0.629309,0.734751,0.721825666666667,20,17,13,0.797653343534392
"ADAM2",1.34844,1.34844,0,0,0,0,0,0,0,2.34844
"ADAM20",0,0,0.055566,0.051316,0.039092,0.048658,2,2,1,0.953599743672389
"ADAM20P3",0,0,0,0,0,0,0,0,0,1
"ADAM21",0.41491,0.41491,0.175871,0.28972,0.247976,0.237855666666667,6,11,6,1.14303309998177
"ADAM21P1",0.26969,0.26969,0,0.045823,0,0.0152743333333333,0,1,0,1.25058810049041
"ADAM22",21.4299,21.4299,14.849654,14.25824,14.463086,14.52366,1382,1676,1175,1.44488477588404
"ADAM23",13.42221,13.42221,30.45531,32.68447,48.390528,37.1767693333333,1224,1432,1029,0.377774501400974
"ADAM24P",0,0,0,0,0,0,0,0,0,1
"ADAM28",18.21438,18.21438,0.264589,0.406801,0.059004,0.243464666666667,8,6,4,15.452292706883
"ADAM29",0.08298,0.08298,0.651684,0.674166,0.788744,0.704864666666667,24,20,14,0.635229306568615
"ADAM30",0,0,0,0,0,0,0,0,0,1
"ADAM32",8.92048,8.92048,0.915902,4.743727,0.839031,2.16622,58,83,36,3.13322510754148
"ADAM33",7.98694,7.98694,0.541507,0.630154,0.831368,0.667676333333333,18,23,18,5.38889940474061
"ADAM3A",0.74683,0.74683,0,0.22629,0.585903,0.270731,0,4,5,1.37466544847021
"ADAM3B",0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0,0,0,0.408493,0.136164333333333,0,0,1,0.88015436734064
"ADAM6",0,0,0,0,0,0,0,0,0,1
"ADAM7",0,0,0.067906,0.02098,0.122618,0.0705013333333333,3,1,3,0.934141760371465
"ADAM8",7.5098,7.5098,2.265081,4.232185,7.470717,4.65599433333333,41,65,39,1.50456303498182
"ADAM9",17.84096,17.84096,10.682031,11.502737,12.462503,11.5490903333333,377,445,328,1.50138053831312
"ADAMDEC1",0.12447,0.12447,0,0,0.059317,0.0197723333333333,0,0,1,1.10266768693797
"ADAMTS1",17.15637,17.15637,14.234685,4.588657,3.552739,7.45869366666667,508,136,33,2.1464744694029
"ADAMTS10",7.03266,7.03266,40.162073,43.284464,61.364231,48.270256,489,643,476,0.163032641843793
"ADAMTS12",2.6554,2.6554,0.710176,1.783791,0.892537,1.12883466666667,84,197,58,1.71708966282649
"ADAMTS13",7.07415,7.07415,7.587088,8.243445,8.27368,8.03473766666667,214,262,204,0.893678410806468
"ADAMTS14",15.04035,15.04035,0.211393,0.27945,0.297526,0.262789666666667,15,22,15,12.7023133174197
"ADAMTS15",0.43565,0.43565,0.56087,0.968467,0.586154,0.705163666666667,42,81,31,0.841942640501176
"ADAMTS16",0.41491,0.41491,0.24045,0.264744,0.214627,0.239940333333333,12,15,10,1.14111135992834
"ADAMTS17",5.41453,5.41453,3.07163,1.239608,0.531282,1.61417333333333,149,45,17,2.45375083519073
"ADAMTS18",6.4103,6.4103,1.411995,0.853451,1.538275,1.267907,55,54,37,3.26746202555925
"ADAMTS19",1.74261,1.74261,0.147189,0.945675,0.829666,0.640843333333333,9,26,8,1.67146365791575
"ADAMTS2",4.02459,4.02459,0.175824,2.047144,0.477721,0.900229666666667,11,49,15,2.64420142898516
"ADAMTS20",0.06224,0.06224,0.016112,0.074527,0.040071,0.04357,1,4,1,1.01789051045929
"ADAMTS3",0.66385,0.66385,3.556929,2.233924,2.107003,2.63261866666667,298,186,99,0.458030460303384
"ADAMTS4",36.36652,36.36652,0.176331,0.196548,0.19162,0.188166333333333,24,29,18,31.4488964648328
"ADAMTS5",0.12447,0.12447,0.116874,0.274268,0.109096,0.166746,15,38,10,0.963765892490739
"ADAMTS6",0.91279,0.91279,0.860627,0.362985,0.694859,0.639490333333333,13,27,21,1.16669794332426
"ADAMTS7",5.06186,5.06186,2.369279,2.937719,5.177745,3.49491433333333,151,167,164,1.34860412245157
"ADAMTS8",6.43105,6.43105,0.211062,0.449382,0.148566,0.26967,8,16,4,5.85274126347791
"ADAMTS9",7.2816,7.2816,2.512999,1.057654,1.747753,1.772802,43,41,29,2.98672606266152
"ADAMTSL1",7.07415,7.07415,1.119975,1.214395,1.457011,1.26379366666667,21,44,54,3.56664572345448
"ADAMTSL2",11.47216,11.47216,1.004098,1.776381,1.365861,1.38211333333333,47,95,46,5.23575424622954
"ADAMTSL3",10.72532,10.72532,1.089258,0.855606,0.779536,0.908133333333333,33,31,23,6.1449164977989
"ADAMTSL4",1.95006,1.95006,0.631448,0.521852,1.128889,0.760729666666667,18,20,28,1.67547583019085
"ADAMTSL5",0.95428,0.95428,5.476837,2.295622,2.572993,3.448484,10,10,3,0.439313707771007
"ADAP1",176.12766,176.12766,57.062331,75.582106,67.987821,66.8774193333333,602,900,577,2.60952260324099
"ADAP2",7.26086,7.26086,1.320459,15.044578,8.125916,8.163651,24,52,21,0.901481298229276
"ADAR",64.9743,64.9743,90.499122,99.654405,78.045495,89.399674,3324,3711,2823,0.729806835365358
"ADARB1",10.43489,10.43489,54.505339,78.157127,58.321949,63.6614716666667,1010,1399,747,0.176842402519811
"ADARB2",33.98081,33.98081,2.242743,3.617584,1.425322,2.42854966666667,203,287,100,10.2028010094453
"ADAT1",20.76605,20.76605,50.081633,51.644642,49.027029,50.2511013333333,391,471,308,0.424694288195589
"ADAT2",3.09105,3.09105,0.865768,0.88184,1.068114,0.938574,56,60,47,2.11033986837748
"ADAT3",8.67154,8.67154,0.355735,0.817905,0.128549,0.434063,4,9,1,6.74415280221301
"ADCK1",25.14331,25.14331,7.036778,5.592912,6.381342,6.33701066666667,107,113,70,3.56321003031571
"ADCK2",15.91165,15.91165,17.806512,18.725946,17.522527,18.0183283333333,309,351,205,0.889229048084054
"ADCK5",7.48906,7.48906,4.463708,3.922499,4.011845,4.132684,77,71,39,1.65392219743121
"ADCY1",17.79947,17.79947,8.26322,11.820007,12.255044,10.7794236666667,1388,2194,1476,1.5959583874378
"ADCY10",0.6431,0.6431,0.159158,0.437994,0.487023,0.361391666666667,5,4,3,1.20692673550962
"ADCY10P1",4.81291,4.81291,1.185599,1.983642,1.550441,1.57322733333333,54,44,41,2.25899590164465
"ADCY2",248.83996,248.83996,52.673477,62.126591,38.152904,50.984324,1084,1239,619,4.80606345866881
"ADCY3",59.08264,59.08264,37.93581,32.768872,39.729462,36.8113813333333,493,498,442,1.5890093903296
"ADCY4",10.14446,10.14446,0.052475,0.211763,0.531398,0.265212,2,6,5,8.8083736164374
"ADCY5",63.0035,63.0035,24.033085,26.112757,35.668678,28.60484,943,1141,775,2.16192690114184
"ADCY6",16.90743,16.90743,37.722233,35.042786,42.586132,38.4503836666667,1164,1229,962,0.453922835106183
"ADCY7",3.21552,3.21552,19.699693,9.98426,9.347798,13.0105836666667,679,770,513,0.300881112471379
"ADCY8",7.01191,7.01191,16.629796,19.169303,14.310797,16.7032986666667,834,858,493,0.452565939876817
"ADCY9",14.23128,14.23128,9.559925,7.271277,10.831919,9.22104033333333,523,645,494,1.49018881672221
"ADCYAP1",2.96658,2.96658,30.770944,19.176885,8.504428,19.4840856666667,1000,630,186,0.193642033359328
"ADCYAP1R1",22.09375,22.09375,12.345314,17.278545,14.464588,14.696149,948,1221,693,1.47130038074944
"ADD1",255.33325,255.33325,178.214398,172.875606,239.707079,196.932361,3409,3808,2935,1.29505477883932
"ADD2",36.0346,36.0346,58.077895,48.929165,56.121603,54.376221,5598,5463,4263,0.668781641853098
"ADD3",920.53153,920.53153,209.81734,182.717742,285.808152,226.114411333333,1125,1260,1432,4.05756519187802
"ADGB",1.05801,1.05801,0.079156,0.085007,0.096214,0.0867923333333333,7,8,6,1.89365524293663
"ADH1A",3.73416,3.73416,0,0,0,0,0,0,0,4.73416
"ADH1B",13.38072,13.38072,0.056647,0.053723,0.027744,0.046038,3,3,1,13.7477988371359
"ADH1C",0.14522,0.14522,0,0,0,0,0,0,0,1.14522
"ADH4",0,0,0.219038,0.046003,0.059255,0.108098666666667,2,1,1,0.902446713529722
"ADH5",34.64466,34.64466,51.716203,53.859049,59.725452,55.1002346666667,1109,1257,965,0.635374525824919
"ADH5P2",0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0,0,0,0,0,0,0,1
"ADH6",0.60161,0.60161,0.14712,0.258936,0.135078,0.180378,1,2,1,1.35686195439088
"ADH7",0.10373,0.10373,0,0,0,0,0,0,0,1.10373
"ADHFE1",16.92817,16.92817,1.533176,2.904502,1.884413,2.10736366666667,19,29,9,5.76957573145338
"ADI1",28.64927,28.64927,7.688085,7.474887,5.776141,6.97970433333333,239,264,168,3.71558503441627
"ADIG",0,0,0,0,0,0,0,0,0,1
"ADIPOQ",0.6431,0.6431,0.18143,0.066405,0.046462,0.098099,11,4,2,1.4963131739488
"ADIPOR1",39.66503,39.66503,32.771179,36.510146,35.962588,35.0813043333333,820,990,665,1.12703880171073
"ADIPOR2",167.16569,167.16569,13.655648,15.76099,14.87993,14.7655226666667,680,771,497,10.6666739540171
"ADK",171.68817,171.68817,14.222672,15.490404,15.026664,14.9132466666667,199,236,149,10.8518502614384
"ADM",26.78219,26.78219,0.236064,0.602904,0.295881,0.378283,3,12,1,20.1571012629482
"ADM2",0.4564,0.4564,0.302313,0.570998,0.351873,0.408394666666667,16,34,13,1.03408514280088
"ADNP",12.46793,12.46793,36.878211,39.041996,48.858063,41.5927566666667,1910,2126,1802,0.316202355846577
"ADNP2",5.24856,5.24856,6.594927,4.643655,6.103332,5.780638,347,320,281,0.921529802947746
"ADO",13.62967,13.62967,9.959653,11.447233,13.416577,11.607821,456,582,432,1.16036466571028
"ADORA1",60.86673,60.86673,11.469907,11.936572,14.581899,12.6627926666667,296,305,212,4.52811745807555
"ADORA2A",8.33961,8.33961,4.413529,3.207379,6.824159,4.81502233333333,60,83,126,1.60611764918988
"ADORA2B",4.4395,4.4395,0.217379,0.210155,0.383979,0.270504333333333,5,5,6,4.28137067878294
"ADORA3",27.25933,27.25933,0.138739,0,0,0.0462463333333333,1,0,0,27.0102069652813
"ADPGK",24.9981,24.9981,28.137644,29.036202,27.646254,28.2733666666667,469,461,314,0.888114452158447
"ADPRH",1.41068,1.41068,0.751548,0.863051,0.728396,0.780998333333333,34,37,19,1.35355544970564
"ADPRHL1",3.73416,3.73416,1.408252,3.106385,2.036874,2.183837,77,114,62,1.48693541786216
"ADPRM",2.6554,2.6554,2.645215,2.968743,3.126524,2.913494,40,51,33,0.934050237460438
"ADRA1A",5.78794,5.78794,5.412444,2.234791,1.986495,3.21124333333333,130,57,33,1.61186126345901
"ADRA1B",3.63043,3.63043,3.574671,6.46172,1.489437,3.84194266666667,80,123,28,0.956316569354945
"ADRA1D",1.24472,1.24472,1.037889,0.772783,0.900751,0.903807666666667,32,28,19,1.17906868393393
"ADRA2A",0.95428,0.95428,1.822037,2.47682,2.507269,2.26870866666667,80,125,76,0.597875246555062
"ADRA2B",3.56819,3.56819,0,0.018952,0.030186,0.0163793333333333,0,1,1,4.49457190851972
"ADRA2C",5.12409,5.12409,3.095777,3.647878,3.688473,3.477376,60,84,47,1.36778550651096
"ADRB1",1.80484,1.80484,0,0.081099,0.04564,0.0422463333333333,0,3,1,2.69114882949936
"ADRB2",3.27776,3.27776,0,0.060764,0.031577,0.0307803333333333,0,3,1,4.15002097116715
"ADRB3",0,0,0,0.028832,0,0.00961066666666667,0,1,0,0.99048081900878
"ADRM1",65.53443,65.53443,35.543179,35.105327,35.814864,35.48779,543,606,379,1.82347108443674
"ADSL",21.13947,21.13947,93.405141,109.211106,130.57745,111.064565666667,652,594,481,0.19755995009032
"ADTRP",3.58894,3.58894,0.167623,0.478121,1.355313,0.667019,4,4,8,2.75278206187212
"AEBP1",62.75456,62.75456,12.446389,10.141479,10.346731,10.9781996666667,226,226,154,5.32254944600884
"AEBP2",10.93278,10.93278,10.008881,7.776474,8.041923,8.60909266666667,158,157,116,1.24182172177338
"AEN",6.90819,6.90819,3.600724,8.566479,3.414798,5.19400033333333,146,375,108,1.27675001201431
"AFAP1",4.39801,4.39801,23.290396,16.573766,22.095393,20.653185,1553,1631,1552,0.24929404150013
"AFAP1L1",3.50596,3.50596,1.599206,0.208419,0.099343,0.635656,6,11,3,2.75483353467966
"AFAP1L2",27.57051,27.57051,4.947216,9.859102,9.434732,8.08035,228,443,332,3.14641065597692
"AFF1",10.31042,10.31042,2.325292,1.816296,2.18345,2.108346,260,252,161,3.63872619071365
"AFF2",3.38149,3.38149,6.813358,5.218686,5.826132,5.95272533333333,754,725,457,0.630183099423459
"AFF3",21.22245,21.22245,32.821478,29.378318,24.101755,28.7671836666667,1600,1650,1365,0.746541904966466
"AFF4",7.5098,7.5098,13.927016,12.408694,13.248024,13.194578,1671,1735,1211,0.599510601865022
"AFG3L1P",32.65311,32.65311,8.333697,12.744279,15.044761,12.0409123333333,205,215,203,2.5805794211177
"AFG3L2",18.79525,18.79525,39.785526,38.204829,39.379091,39.1231486666667,985,1048,638,0.493362327180604
"AFG3L2P1",0,0,0,0,0,0,0,0,0,1
"AFM",0,0,0,0,0,0,0,0,0,1
"AFMID",196.87297,196.87297,6.366853,10.41706,15.048696,10.6108696666667,51,96,82,17.0420455728711
"AFP",0.4564,0.4564,0.161654,0.641777,0,0.267810333333333,1,5,0,1.14875227130451
"AFTPH",12.42644,12.42644,17.016,15.846354,18.461158,17.1078373333333,467,576,404,0.741471206795319
"AGA",12.8206,12.8206,3.48172,3.025964,4.252497,3.586727,37,32,25,3.01317257382007
"AGAP1",327.56841,327.56841,39.968981,39.969595,38.617855,39.5188103333333,3512,3941,2445,8.1090339843887
"AGAP11",187.84876,187.84876,0.068442,0,0,0.022814,3,0,0,184.636463716766
"AGAP2",112.35659,112.35659,33.956282,29.109611,35.794874,32.953589,1212,1301,1028,3.33857460547102
"AGAP3",335.1197,335.1197,102.804464,127.384946,137.319807,122.503072333333,1027,1397,938,2.72154929954145
"AGAP4",1.82559,1.82559,28.281119,20.561029,29.483262,26.10847,327,308,268,0.104232736115317
"AGAP5",1.63888,1.63888,5.283368,4.83848,4.513441,4.87842966666667,84,99,52,0.448909002852179
"AGAP6",6.61775,6.61775,5.89968,6.292057,7.28732,6.493019,169,216,150,1.0166462943708
"AGAP9",0,0,7.558081,6.786769,8.669538,7.67146266666667,230,226,187,0.11532079862882
"AGBL1",0.20745,0.20745,0.022406,0.050671,0.601484,0.224853666666667,3,5,2,0.985791227850075
"AGBL2",2.05379,2.05379,0.322588,3.859438,0.28983,1.49061866666667,3,6,1,1.22611704508224
"AGBL3",3.69266,3.69266,1.681421,1.334678,1.511764,1.50928766666667,33,34,19,1.87011639292585
"AGBL4",18.65003,18.65003,0.568859,1.004124,0.653003,0.741995333333333,18,23,18,11.2801852128957
"AGBL5",12.21899,12.21899,21.832699,28.417908,22.762428,24.3376783333333,473,540,374,0.521712756239769
"AGER",14.72917,14.72917,7.925128,5.173001,7.993226,7.03045166666667,60,53,51,1.95869057593481
"AGFG1",23.04804,23.04804,18.78608,26.342258,25.878437,23.668925,739,881,684,0.974831290783851
"AGFG2",32.54939,32.54939,2.785677,3.416541,3.074621,3.09227966666667,66,86,56,8.19821535494601
"AGGF1",7.75875,7.75875,5.426876,5.911931,6.562539,5.96711533333333,322,379,277,1.25715587886062
"AGGF1P4",0,0,0,0,0,0,0,0,0,1
"AGK",17.42606,17.42606,26.172652,30.660511,28.558331,28.4638313333333,499,571,405,0.625378953318744
"AGKP1",0,0,0.070357,0,0,0.0234523333333333,1,0,0,0.977085075123186
"AGL",2.71764,2.71764,3.579074,4.086518,4.301413,3.98900166666667,331,403,284,0.745167119273362
"AGMAT",2.6554,2.6554,0.434222,0.773905,0.334104,0.514077,17,33,9,2.41427615636457
"AGMO",6.34806,6.34806,0.101863,0.062863,0.122308,0.095678,3,2,3,6.70640461887525
"AGPAT1",67.15256,67.15256,51.494801,64.73652,72.127041,62.7861206666667,1385,1814,1283,1.06845437985093
"AGPAT2",9.50135,9.50135,1.72566,2.756024,1.502023,1.994569,22,35,18,3.50679847417107
"AGPAT3",170.07003,170.07003,12.118778,17.899789,13.55139,14.523319,852,1006,552,11.0201967762178
"AGPAT4",189.84031,189.84031,13.705794,17.597189,14.2504,15.184461,1312,1475,856,11.7915765004469
"AGPAT5",14.35575,14.35575,18.111502,20.02746,24.867655,21.0022056666667,563,694,522,0.697918664730235
"AGPAT5P1",0,0,0,0,0,0,0,0,0,1
"AGPS",6.03688,6.03688,11.405598,12.065493,15.432928,12.9680063333333,1074,1226,1020,0.503785567680274
"AGR2",0,0,0,0.089475,0,0.029825,0,2,0,0.971038768722841
"AGR3",0,0,0,0,0,0,0,0,0,1
"AGRN",105.36542,105.36542,151.242668,155.040397,202.307633,169.530232666667,2985,4025,2736,0.623733506585376
"AGRP",1.63888,1.63888,0.569353,0,0.400936,0.323429666666667,2,0,1,1.99397071598566
"AGT",94.05922,94.05922,1.456751,2.697801,1.787476,1.980676,39,79,34,31.8918325909961
"AGTPBP1",25.95238,25.95238,43.388667,38.823647,43.776949,41.996421,1837,1813,1447,0.626851709355065
"AGTR1",0.82981,0.82981,0.161888,0,0.151808,0.104565333333333,3,0,2,1.65658829295144
"AGTR2",0,0,0,0,0,0,0,0,0,1
"AGTRAP",19.60432,19.60432,0.220321,2.003319,1.615066,1.27956866666667,2,18,13,9.03869240759875
"AGXT",0,0,0.033479,0,0,0.0111596666666667,1,0,0,0.98896349702767
"AGXT2",0,0,0.508909,0.247231,0.076392,0.277510666666667,10,5,1,0.782772329102536
"AHCTF1",8.02843,8.02843,15.683292,13.552557,26.675804,18.6372176666667,459,473,350,0.459761161344429
"AHCY",42.38266,42.38266,35.922299,44.847231,45.013474,41.927668,931,1160,842,1.01059903836379
"AHCYL1",98.29127,98.29127,22.475979,24.735527,29.769222,25.6602426666667,892,979,763,3.72431981364311
"AHCYL2",18.52556,18.52556,20.381846,20.644693,25.415275,22.1472713333333,957,1019,859,0.843536143799469
"AHDC1",13.23551,13.23551,9.266159,11.755613,13.856811,11.6261943333333,497,600,418,1.12745849019748
"AHI1",65.63815,65.63815,89.891183,68.893528,59.464009,72.7495733333333,1496,1366,900,0.903573363045897
"AHNAK",58.23208,58.23208,0.654095,1.167837,1.695821,1.17258433333333,150,270,215,27.263420384295
"AHNAK2",10.97427,10.97427,19.83863,28.932497,25.111833,24.6276533333333,1903,3254,1702,0.46724020511177
"AHR",7.11564,7.11564,4.283421,5.122829,2.945688,4.11731266666667,129,176,98,1.58591833812773
"AHRR",6.30657,6.30657,2.399334,2.015942,2.562502,2.325926,181,169,137,2.19685284639526
"AHSA1",253.21722,253.21722,283.646861,294.125882,324.140509,300.637750666667,1069,1200,885,0.842789801469279
"AHSG",0.16596,0.16596,0.160989,0.062688,0,0.074559,3,1,0,1.08505908005051
"AHSP",1.22397,1.22397,0,0,0,0,0,0,0,2.22397
"AICDA",0.35267,0.35267,0.084006,0.181559,0.157862,0.141142333333333,3,7,4,1.18536484055305
"AIDA",37.54901,37.54901,23.288778,23.17764,30.833032,25.7664833333333,790,792,640,1.44019703746414
"AIF1",28.13064,28.13064,0.177846,0,0,0.059282,1,0,0,27.5003634537356
"AIF1L",337.42243,337.42243,0.407411,0.770708,1.344135,0.840751333333333,7,13,38,183.850161546354
"AIFM1",23.73263,23.73263,24.62524,25.565685,25.065783,25.0855693333333,352,374,248,0.948134567582373
