"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"TCEB1P10",0,0,0,0,1
"TCEB1P11",0,0,0,0,1
"TCEB1P12",0,0,0,0,1
"TCEB1P13",0,0,0,0,1
"TCEB1P14",0,0,0,0,1
"TCEB1P15",0,0,0,0,1
"TCEB1P16",0,0,0,0,1
"TCEB1P17",0,0,0,0,1
"TCEB1P18",0,0,0,0,1
"TCEB1P19",0,0,0,0,1
"TCEB1P2",0,0,0,0,1
"TCEB1P20",0,0,0,0,1
"TCEB1P21",0,0,0,0,1
"TCEB1P22",0,0,0,0,1
"TCEB1P23",0,0,0,0,1
"TCEB1P24",0,0,0,0,1
"TCEB1P26",0,0,0,0,1
"TCEB1P3",0,0,0,0,1
"TCEB1P4",0,0,0,0,1
"TCEB1P6",0,0,0,0,1
"TCEB1P7",0,0,0,0,1
"TCEB1P8",0,0,0,0,1
"TCEB1P9",0,0,0,0,1
"TCEB2",697.45724,697.45724,773.53009,773.53009,0.901781930770437
"TCEB2P1",0,0,0,0,1
"TCEB2P2",0,0,0,0,1
"TCEB2P3",0,0,0,0,1
"TCEB2P4",0,0,0,0,1
"TCEB3",7.38533,7.38533,5.89652,5.89652,1.21587844304084
"TCEB3B",0,0,0,0,1
"TCEB3C",0,0,0,0,1
"TCEB3CL",0,0,0,0,1
"TCEB3CL2",0,0,0,0,1
"TCERG1",28.42107,28.42107,28.48949,28.48949,0.997679851363994
"TCERG1L",3.81714,3.81714,1.86206,1.86206,1.68310238080264
"TCF12",186.9982,186.9982,111.10282,111.10282,1.67701579674802
"TCF15",1.34844,1.34844,1.58275,1.58275,0.909278869422128
"TCF19",1.24472,1.24472,2.73102,2.73102,0.601637085837117
"TCF20",10.43489,10.43489,6.331,6.331,1.55979948165325
"TCF21",0,0,0.31034,0.31034,0.76316070638155
"TCF23",0,0,0,0,1
"TCF24",0,0,0,0,1
"TCF25",235.56297,235.56297,188.22307,188.22307,1.25018038233921
"TCF3",33.35845,33.35845,48.53766,48.53766,0.693582417901855
"TCF4",97.08804,97.08804,47.20318,47.20318,2.03488732486114
"TCF7",5.85018,5.85018,13.7482,13.7482,0.464475664826894
"TCF7L1",9.35613,9.35613,8.81374,8.81374,1.05526842977295
"TCF7L2",18.11065,18.11065,25.63434,25.63434,0.717519187635211
"TCFL5",54.68463,54.68463,111.75454,111.75454,0.493857098791765
"TCHH",0.20745,0.20745,0.52758,0.52758,0.790433234265963
"TCHHL1",0,0,0,0,1
"TCHP",23.40071,23.40071,21.63091,21.63091,1.07820277664486
"TCIRG1",34.2505,34.2505,60.82724,60.82724,0.570145133439565
"TCL1A",0,0,1.67585,1.67585,0.373713025767513
"TCL1B",0,0,0,0,1
"TCL6",0.95428,0.95428,30.44465,30.44465,0.0621498410699435
"TCN1",2.63465,2.63465,1.21034,1.21034,1.64438502673797
"TCN2",13.71265,13.71265,17.22404,17.22404,0.807320989198882
"TCOF1",34.52019,34.52019,33.39291,33.39291,1.03277652283567
"TCP1",83.37539,83.37539,108.62007,108.62007,0.769707499730661
"TCP10",0.10373,0.10373,0.06207,0.06207,1.03922528646888
"TCP10L",2.44795,2.44795,1.61378,1.61378,1.31914315665435
"TCP10L2",0.49789,0.49789,0.65172,0.65172,0.90686678129465
"TCP11",0.89205,0.89205,1.79999,1.79999,0.675734556194843
"TCP11L1",10.12371,10.12371,5.18273,5.18273,1.79915830062125
"TCP11L2",6.78372,6.78372,8.37926,8.37926,0.829886366301819
"TCP1P1",0.16596,0.16596,0,0,1.16596
"TCTA",36.53249,36.53249,56.32727,56.32727,0.654705692421774
"TCTE1",51.19942,51.19942,6.48617,6.48617,6.97278047386047
"TCTE3",1.61813,1.61813,0.31034,0.31034,1.99805394019873
"TCTEX1D1",1.9708,1.9708,1.11724,1.11724,1.40314749390716
"TCTEX1D2",24.70766,24.70766,19.92402,19.92402,1.22861954825124
"TCTEX1D4",0.41491,0.41491,1.52068,1.52068,0.561320754716981
"TCTN1",34.43721,34.43721,27.37226,27.37226,1.24900906730729
"TCTN2",6.01614,6.01614,3.44481,3.44481,1.57850166823779
"TCTN3",6.59701,6.59701,7.10686,7.10686,0.937108818950864
"TDG",6.8667,6.8667,4.90342,4.90342,1.33256654617154
"TDGF1",2.46869,2.46869,5.15169,5.15169,0.563859687337951
"TDGF1P1",0,0,0,0,1
"TDGF1P2",0,0,0,0,1
"TDGF1P3",0,0,0,0,1
"TDGF1P4",0,0,0,0,1
"TDGF1P5",0,0,0,0,1
"TDGF1P6",0,0,0,0,1
"TDH",1.88782,1.88782,1.02413,1.02413,1.42669690187883
"TDO2",1.3277,1.3277,2.66895,2.66895,0.634432194497063
"TDP1",5.93316,5.93316,6.82755,6.82755,0.885738193943188
"TDP2",16.18134,16.18134,18.83782,18.83782,0.866090124822183
"TDPX2",0,0,0,0,1
"TDRD1",0.06224,0.06224,0.12414,0.12414,0.944935684167453
"TDRD10",1.30695,1.30695,2.73102,2.73102,0.618316170913048
"TDRD12",0.58087,0.58087,0.46551,0.46551,1.07871662424685
"TDRD3",8.77527,8.77527,9.77581,9.77581,0.907149439346091
"TDRD5",0.89205,0.89205,0.21724,0.21724,1.55437711544149
"TDRD6",5.43527,5.43527,1.67585,1.67585,2.4049442233309
"TDRD7",12.57166,12.57166,18.52748,18.52748,0.695003144286923
"TDRD9",2.55167,2.55167,3.19653,3.19653,0.846334948159551
"TDRKH",12.53017,12.53017,8.03789,8.03789,1.49704964322425
"TEAD1",7.77949,7.77949,13.99647,13.99647,0.585437106198992
"TEAD2",3.17403,3.17403,5.15169,5.15169,0.678517610607817
"TEAD3",5.16558,5.16558,3.2586,3.2586,1.44779505001644
"TEAD4",2.05379,2.05379,5.67928,5.67928,0.457203471032806
"TEC",0,0,1.30344,1.30344,0.434133296287292
"TECPR1",27.98542,27.98542,14.95854,14.95854,1.81629522500179
"TECPR2",40.889,40.889,22.00332,22.00332,1.82099801246081
"TECR",283.79581,283.79581,263.85368,263.85368,1.07529489490197
"TECRL",0.74683,0.74683,1.30344,1.30344,0.75835706595353
"TECRP1",0.93354,0.93354,0.71379,0.71379,1.12822457827388
"TECRP2",0,0,0,0,1
"TECTA",1.05801,1.05801,0.34138,0.34138,1.53424831144046
"TECTB",0,0,0,0,1
"TEDDM1",0,0,0.06207,0.06207,0.941557524456957
"TEDDM1P1",0,0,0,0,1
"TEF",20.37189,20.37189,11.23442,11.23442,1.74686580974006
"TEFM",6.34806,6.34806,7.97582,7.97582,0.818650552261521
"TEK",4.58471,4.58471,4.99652,4.99652,0.931325168597787
"TEKT1",1.95006,1.95006,0.18621,0.18621,2.48696267945811
"TEKT2",2.82136,2.82136,1.52068,1.52068,1.51600361807131
"TEKT3",1.99155,1.99155,3.75515,3.75515,0.629117903746464
"TEKT4",1.59739,1.59739,2.23447,2.23447,0.803034191073035
"TEKT5",0,0,0.31034,0.31034,0.76316070638155
"TELO2",54.70538,54.70538,36.52738,36.52738,1.48439299519444
"TEN1",17.46755,17.46755,17.34818,17.34818,1.00650582237584
"TENC1",306.3667,306.3667,193.80925,193.80925,1.57778288248633
"TEP1",15.62122,15.62122,12.32062,12.32062,1.24778125943087
"TEPP",0.93354,0.93354,1.58275,1.58275,0.748636143645339
"TERF1",18.23513,18.23513,16.66542,16.66542,1.0888577797754
"TERF1P1",0,0,0,0,1
"TERF1P2",0,0,0,0,1
"TERF1P3",0,0,0,0,1
"TERF1P4",0,0,0,0,1
"TERF1P5",0,0,0,0,1
"TERF2",56.67618,56.67618,40.2515,40.2515,1.3981595820758
"TERF2IP",133.26786,133.26786,113.27522,113.27522,1.17495166493663
"TERT",0,0,0,0,1
"TES",4.97887,4.97887,5.86548,5.86548,0.870859721388745
"TESC",44.08378,44.08378,16.13784,16.13784,2.63065707230316
"TESK1",48.58551,48.58551,36.74462,36.74462,1.31371066922915
"TESK2",20.72456,20.72456,29.91707,29.91707,0.702672019049671
"TESPA1",9.0657,9.0657,4.2517,4.2517,1.91665555915227
"TET1",0.66385,0.66385,0.46551,0.46551,1.13533855108461
"TET1P1",0,0,0,0,1
"TET2",3.27776,3.27776,2.51378,2.51378,1.21742397076652
"TET3",2.6554,2.6554,0.93103,0.93103,1.89297939441645
"TEX10",5.7257,5.7257,4.03446,4.03446,1.33593275147682
"TEX101",0,0,0,0,1
"TEX11",0,0,0,0,1
"TEX12",0,0,0.18621,0.18621,0.843021050235624
"TEX13A",0,0,0,0,1
"TEX13B",0,0,0,0,1
"TEX14",7.63427,7.63427,1.42758,1.42758,3.55673963370929
"TEX15",0.06224,0.06224,0.24827,0.24827,0.850969742123098
"TEX16P",0,0,0,0,1
"TEX19",0,0,0,0,1
"TEX2",31.94777,31.94777,28.73777,28.73777,1.10794353443449
"TEX21P",1.92931,1.92931,1.45861,1.45861,1.19144964024388
"TEX22",2.199,2.199,1.14827,1.14827,1.48910518696439
"TEX26",1.84633,1.84633,1.92413,1.92413,0.973393795761474
"TEX261",23.27624,23.27624,23.86538,23.86538,0.976306816947901
"TEX264",79.03962,79.03962,72.03063,72.03063,1.09597329230215
"TEX28",0,0,0,0,1
"TEX28P1",0,0,0,0,1
"TEX28P2",0,0,0,0,1
"TEX29",2.32347,2.32347,0.46551,0.46551,2.26779073496598
"TEX30",8.81676,8.81676,11.82407,11.82407,0.765494885788989
"TEX33",0,0,0.65172,0.65172,0.605429491681399
"TEX34",0,0,0.31034,0.31034,0.76316070638155
"TEX35",0.10373,0.10373,0.15517,0.15517,0.955469757698001
"TEX36",0,0,0,0,1
"TEX9",0.56012,0.56012,5.08963,5.08963,0.256192904987659
"TF",1410.45271,1410.45271,2188.72552,2188.72552,0.644579741665522
"TFAM",7.03266,7.03266,12.53786,12.53786,0.593347840796108
"TFAMP1",0,0,0,0,1
"TFAMP2",0,0,0,0,1
"TFAP2A",1.36919,1.36919,1.58275,1.58275,0.917312941631981
"TFAP2B",0.14522,0.14522,1.58275,1.58275,0.443411092827413
"TFAP2C",2.44795,2.44795,0.24827,0.24827,2.76218286107973
"TFAP2D",0,0,0,0,1
"TFAP2E",5.60123,5.60123,5.21376,5.21376,1.06235676949222
"TFAP4",20.01922,20.01922,9.65167,9.65167,1.97332624837232
"TFB1M",22.13524,22.13524,10.55166,10.55166,2.00276323922276
"TFB2M",2.77987,2.77987,2.35861,2.35861,1.12542688790899
"TFCP2",26.86517,26.86517,22.87228,22.87228,1.16726052140809
"TFCP2L1",0.56012,0.56012,0.40345,0.40345,1.11163204959208
"TFDP1",22.88207,22.88207,42.45493,42.45493,0.54958252147685
"TFDP2",22.23897,22.23897,30.91017,30.91017,0.728262180991201
"TFDP3",0,0,0,0,1
"TFE3",34.78988,34.78988,29.48259,29.48259,1.17410889297793
"TFEB",76.17677,76.17677,88.23053,88.23053,0.864914396451528
"TFEC",0.53938,0.53938,3.1655,3.1655,0.369554675309087
"TFF1",0,0,1.48965,1.48965,0.401662884341172
"TFF2",0,0,0.49655,0.49655,0.668203534796699
"TFF3",1.3277,1.3277,8.37926,8.37926,0.248175229175862
"TFG",50.86749,50.86749,60.11345,60.11345,0.848708263074659
"TFIP11",25.82791,25.82791,24.98262,24.98262,1.0325329008391
"TFP1",2.86285,2.86285,0,0,3.86285
"TFPI",3.81714,3.81714,6.70341,6.70341,0.625325667464149
"TFPI2",0,0,1.61378,1.61378,0.382587669964572
"TFPT",66.61318,66.61318,36.55841,36.55841,1.8002141198203
"TFR2",3.7549,3.7549,3.94136,3.94136,0.962265449188078
"TFRC",13.13178,13.13178,15.95163,15.95163,0.833653164916884
"TG",16.47177,16.47177,13.96544,13.96544,1.16747452797913
"TGDS",4.66769,4.66769,7.29306,7.29306,0.683425659527364
"TGFA",31.5951,31.5951,28.30329,28.30329,1.11233585034308
"TGFB1",14.08606,14.08606,31.43775,31.43775,0.465077263373693
"TGFB1I1",6.20285,6.20285,16.51025,16.51025,0.411350494710241
"TGFB2",14.7914,14.7914,5.80342,5.80342,2.32109733046027
"TGFB3",102.1084,102.1084,92.3581,92.3581,1.10443978615674
"TGFBI",10.60085,10.60085,40.4377,40.4377,0.279958829761304
"TGFBR1",3.21552,3.21552,9.03098,9.03098,0.420250065297708
"TGFBR2",8.94123,8.94123,18.46541,18.46541,0.510712592234122
"TGFBR3",2.96658,2.96658,3.91032,3.91032,0.807804786653416
"TGFBR3L",15.12333,15.12333,6.85858,6.85858,2.05168490999646
"TGFBRAP1",5.85018,5.85018,4.96549,4.96549,1.14830131305224
"TGIF1",11.34768,11.34768,28.83087,28.83087,0.413922892627671
"TGIF1P1",0,0,0,0,1
"TGIF2",3.19478,3.19478,5.02756,5.02756,0.69593334616329
"TGIF2LX",0,0,0,0,1
"TGIF2LY",0,0,0,0,1
"TGIF2P1",0,0,0,0,1
"TGM1",3.23627,3.23627,8.00685,8.00685,0.47033868666626
"TGM2",18.46332,18.46332,30.38259,30.38259,0.620194827769155
"TGM3",0.47714,0.47714,7.01375,7.01375,0.184325690219934
"TGM4",0,0,0,0,1
"TGM5",0.74683,0.74683,0,0,1.74683
"TGM6",0,0,0,0,1
"TGM7",0,0,0,0,1
"TGOLN2",58.81295,58.81295,51.57902,51.57902,1.13758206219895
"TGS1",5.87092,5.87092,2.04826,2.04826,2.25404657083057
"TH",10.45563,10.45563,1.39654,1.39654,4.78007043487695
"TH1L",43.85558,43.85558,51.70315,51.70315,0.851098653496043
"THA1P",0.47714,0.47714,0.62069,0.62069,0.911426614590082
"THADA",49.68501,49.68501,57.41347,57.41347,0.867693872663274
"THAP1",4.19055,4.19055,4.93445,4.93445,0.874647187186681
"THAP10",2.77987,2.77987,6.20686,6.20686,0.524482229431403
"THAP11",25.28853,25.28853,17.25507,17.25507,1.44006733471852
"THAP2",6.32732,6.32732,5.27583,5.27583,1.16754596603158
"THAP3",28.50405,28.50405,30.01017,30.01017,0.951431417499485
"THAP4",43.73111,43.73111,37.98599,37.98599,1.14736370680852
"THAP5",12.8206,12.8206,13.12751,13.12751,0.978275718792625
"THAP6",17.40531,17.40531,20.42057,20.42057,0.859235305129602
"THAP7",45.95086,45.95086,46.17905,46.17905,0.99516331931228
"THAP7-AS1",3.44372,3.44372,4.43791,4.43791,0.817174245252312
"THAP8",18.5878,18.5878,14.46199,14.46199,1.2668356401731
"THAP9",2.96658,2.96658,2.69998,2.69998,1.07205444353753
"THBD",1.68037,1.68037,3.19653,3.19653,0.638711030303608
"THBS1",7.84173,7.84173,9.99305,9.99305,0.80430180887015
"THBS2",21.11872,21.11872,17.93783,17.93783,1.16796486186643
"THBS3",11.20247,11.20247,16.66542,16.66542,0.690754592871271
"THBS4",18.71227,18.71227,20.94816,20.94816,0.898128590278183
"THEG",0,0,0.12414,0.12414,0.889568914903838
"THEG5",0,0,0,0,1
"THEGL",0,0,0,0,1
"THEM4",22.40493,22.40493,14.52406,14.52406,1.50765521390667
"THEM5",2.09528,2.09528,1.67585,1.67585,1.15674645439767
"THEM6",14.54246,14.54246,13.34475,13.34475,1.08349465832447
"THEMIS",0.8713,0.8713,0.83793,0.83793,1.01815629539754
"THEMIS2",28.58703,28.58703,52.60315,52.60315,0.551964390152444
"THG1L",4.79217,4.79217,4.96549,4.96549,0.970946225708198
"THNSL1",1.5559,1.5559,2.51378,2.51378,0.727393291554964
"THNSL2",16.67923,16.67923,26.62744,26.62744,0.639915605644244
"THOC1",34.33348,34.33348,31.56189,31.56189,1.08511760220307
"THOC2",30.20517,30.20517,30.755,30.755,0.982685246417887
"THOC3",18.81599,18.81599,14.12061,14.12061,1.3105284773564
"THOC5",14.83289,14.83289,14.46199,14.46199,1.02398785667304
"THOC6",13.15252,13.15252,17.0999,17.0999,0.781911502273493
"THOC7",50.32812,50.32812,58.77898,58.77898,0.858631579193891
"THOP1",94.66084,94.66084,68.98926,68.98926,1.36679313368937
"THPO",5.45602,5.45602,0.77586,0.77586,3.63543297331997
"THRA",156.91751,156.91751,128.41996,128.41996,1.22019439659848
"THRAP3",48.56476,48.56476,31.96534,31.96534,1.50354159853956
"THRAP3P1",0,0,0,0,1
"THRB",25.95238,25.95238,9.83788,9.83788,2.48686828051243
"THRSP",0.49789,0.49789,0.18621,0.18621,1.26275280093744
"THSD1",2.63465,2.63465,3.10343,3.10343,0.885758986993808
"THSD4",1.88782,1.88782,3.94136,3.94136,0.584418054948435
"THSD7A",1.53515,1.53515,2.69998,2.69998,0.685179379347996
"THSD7B",0.35267,0.35267,1.61378,1.61378,0.517514863530978
"THTPA",32.9228,32.9228,32.30671,32.30671,1.01849747393243
"THUMPD1",14.97811,14.97811,10.61373,10.61373,1.37579485660507
"THUMPD1P1",0,0,0,0,1
"THUMPD2",5.02036,5.02036,7.91375,7.91375,0.675401486467536
"THUMPD3",19.16866,19.16866,19.64472,19.64472,0.976940350849999
"THY1",286.55493,286.55493,33.20671,33.20671,8.40638956508825
"THYN1",51.75954,51.75954,48.848,48.848,1.05840836141871
"TIA1",58.04537,58.04537,43.32389,43.32389,1.33213420572969
"TIAF1",33.75262,33.75262,22.81022,22.81022,1.45956736225033
"TIAL1",56.75916,56.75916,59.55483,59.55483,0.953832419313208
"TIAM1",40.37037,40.37037,20.82402,20.82402,1.89563471807669
"TIAM2",9.25241,9.25241,9.93098,9.93098,0.937922308887218
"TICAM1",5.22782,5.22782,6.48617,6.48617,0.831910042117665
"TICAM2",1.12025,1.12025,1.05517,1.05517,1.03166648014519
"TICRR",0.24894,0.24894,0.24827,0.24827,1.00053674285211
"TIE1",23.04804,23.04804,17.62749,17.62749,1.29099733780558
"TIFA",1.90857,1.90857,2.51378,2.51378,0.827760986743621
"TIFAB",0,0,0.06207,0.06207,0.941557524456957
"TIGD1",2.61391,2.61391,2.66895,2.66895,0.984998432794124
"TIGD1L2",0.56012,0.56012,1.0862,1.0862,0.7478285878631
"TIGD2",1.3277,1.3277,1.95516,1.95516,0.787673087074812
"TIGD3",0.76758,0.76758,0.12414,0.12414,1.57238422260573
"TIGD4",0.29043,0.29043,0.24827,0.24827,1.03377474424604
"TIGD5",4.6262,4.6262,1.89309,1.89309,1.94470272269442
"TIGD6",6.65924,6.65924,10.30339,10.30339,0.677605567887156
"TIGD7",4.83366,4.83366,10.83097,10.83097,0.493083829981819
"TIGIT",0.08298,0.08298,11.79304,11.79304,0.084653843027146
"TIMD4",0.60161,0.60161,0.55862,0.55862,1.02758209185048
"TIMELESS",4.48099,4.48099,4.68618,4.68618,0.963914262299118
"TIMM10",60.51406,60.51406,64.61343,64.61343,0.937522394424434
"TIMM13",82.15142,82.15142,83.66849,83.66849,0.982082236260503
"TIMM17A",34.45796,34.45796,26.25502,26.25502,1.30096987637507
"TIMM17B",42.07148,42.07148,51.70315,51.70315,0.817246786956757
"TIMM21",24.85288,24.85288,36.80669,36.80669,0.683817599477764
"TIMM22",11.24396,11.24396,9.4965,9.4965,1.1664802553232
"TIMM23",32.7361,32.7361,27.27916,27.27916,1.19296683494135
"TIMM23B",4.77142,4.77142,5.431,5.431,0.897437412533043
"TIMM44",24.97735,24.97735,22.56194,22.56194,1.10251320561889
"TIMM50",32.79833,32.79833,23.55504,23.55504,1.37643147801836
"TIMM8A",4.50173,4.50173,2.76205,2.76205,1.46242872901742
"TIMM8AP1",0,0,1.86206,1.86206,0.34939868486335
"TIMM8B",29.74877,29.74877,37.86185,37.86185,0.791232789998418
"TIMM8BP1",0,0,0,0,1
"TIMM8BP2",0,0,0,0,1
"TIMM9",39.3331,39.3331,57.01002,57.01002,0.695278160566054
"TIMM9P1",0,0,0,0,1
"TIMM9P2",0,0,0,0,1
"TIMM9P3",0,0,0,0,1
"TIMMDC1",96.46568,96.46568,135.27854,135.27854,0.715194630056941
"TIMP1",69.24784,69.24784,140.95782,140.95782,0.494850089977431
"TIMP2",139.59517,139.59517,175.37487,175.37487,0.797138333822727
"TIMP3",33.52442,33.52442,47.42042,47.42042,0.713013641765189
"TIMP4",7.2816,7.2816,8.87581,8.87581,0.838574253656156
"TINAG",0,0,0,0,1
"TINAGL1",21.96928,21.96928,35.13084,35.13084,0.635725048185982
"TINF2",49.62278,49.62278,52.23074,52.23074,0.951006504887965
"TIPARP",10.53862,10.53862,16.07577,16.07577,0.675730581988397
"TIPIN",5.58049,5.58049,3.66205,3.66205,1.4115013781491
"TIPRL",12.92433,12.92433,11.14132,11.14132,1.14685470772535
"TIRAP",1.49366,1.49366,1.83102,1.83102,0.880834469555143
"TJAP1",83.20943,83.20943,52.69625,52.69625,1.56825532509253
"TJP1",133.53754,133.53754,71.62718,71.62718,1.85244064274559
"TJP2",60.55555,60.55555,90.465,90.465,0.672995681408189
"TJP3",5.58049,5.58049,2.23447,2.23447,2.03448787591166
"TK1",5.22782,5.22782,4.00343,4.00343,1.24471012885161
"TK2",31.34616,31.34616,22.31367,22.31367,1.38743320978636
"TKT",78.18906,78.18906,110.69937,110.69937,0.708948134622424
"TKTL1",0.20745,0.20745,2.85516,2.85516,0.313203602444516
"TKTL2",0.08298,0.08298,0.06207,0.06207,1.0196879678364
"TLCD1",4.70918,4.70918,3.01033,3.01033,1.42361850521029
"TLCD2",0.31118,0.31118,0.80689,0.80689,0.725655684629391
"TLE1",28.753,28.753,24.26883,24.26883,1.1774585526912
"TLE1P1",0,0,0,0,1
"TLE2",66.302,66.302,109.58214,109.58214,0.608615459964873
"TLE3",11.90781,11.90781,15.70336,15.70336,0.772767275566114
"TLE4",137.43766,137.43766,117.03037,117.03037,1.17289863617305
"TLE6",0.99577,0.99577,3.04136,3.04136,0.49383623334719
"TLK1",29.35461,29.35461,34.85153,34.85153,0.846675441745443
"TLK1P1",0,0,0,0,1
"TLK2",22.65388,22.65388,22.15849,22.15849,1.02139129105568
"TLK2P1",0.4564,0.4564,0.06207,0.06207,1.37128437861911
"TLL1",1.47292,1.47292,0.49655,0.49655,1.65241388526945
"TLL2",6.49328,6.49328,7.78961,7.78961,0.852515640625693
"TLN1",99.61897,99.61897,141.51644,141.51644,0.706016583069294
"TLN2",19.0027,19.0027,15.8275,15.8275,1.18869113058981
"TLR1",1.95006,1.95006,2.91722,2.91722,0.753100413048029
"TLR10",0.89205,0.89205,0.71379,0.71379,1.1040150776933
"TLR12P",0,0,0,0,1
"TLR2",2.30273,2.30273,3.87929,3.87929,0.676887415997
"TLR3",1.5559,1.5559,1.48965,1.48965,1.0266101660876
"TLR4",2.75913,2.75913,4.43791,4.43791,0.691282128611912
"TLR5",2.75913,2.75913,2.69998,2.69998,1.01598657290039
"TLR6",0.60161,0.60161,1.36551,1.36551,0.677067524550731
"TLR7",0.93354,0.93354,7.82065,7.82065,0.219206067580054
"TLR8",0.08298,0.08298,0.55862,0.55862,0.694832608333013
"TLR9",0.49789,0.49789,0.40345,0.40345,1.06729131782393
"TLX1",0,0,0,0,1
"TLX2",0,0,0.62069,0.62069,0.61702114531465
"TLX3",0,0,6.36203,6.36203,0.13583210065702
"TM2D1",37.61124,37.61124,52.94453,52.94453,0.715758205697594
"TM2D2",21.78257,21.78257,18.46541,18.46541,1.17041305577432
"TM2D3",67.58821,67.58821,42.33079,42.33079,1.58289775007564
"TM4SF1",16.86594,16.86594,48.07214,48.07214,0.364075012828053
"TM4SF18",3.50596,3.50596,8.03789,8.03789,0.498563270851936
"TM4SF19",0.16596,0.16596,0.24827,0.24827,0.934060740064249
"TM4SF20",0,0,0.0931,0.0931,0.914829384319824
"TM4SF4",0,0,0.68275,0.68275,0.594265339474075
"TM4SF5",0,0,0.34138,0.34138,0.745500902056091
"TM6SF1",12.30197,12.30197,14.9275,14.9275,0.835157432114268
"TM6SF2",1.63888,1.63888,0.77586,0.77586,1.48597299336659
"TM7SF2",54.00004,54.00004,59.6169,59.6169,0.907338382530284
"TM7SF3",51.13718,51.13718,53.96866,53.96866,0.948489193660533
"TM9SF1",6.84595,6.84595,14.12061,14.12061,0.518891102938307
"TM9SF2",25.28853,25.28853,39.97219,39.97219,0.641618863917208
"TM9SF3",27.90244,27.90244,35.34808,35.34808,0.79515726827937
"TM9SF4",18.5878,18.5878,15.79646,15.79646,1.16618620828436
"TMA16",10.33116,10.33116,7.29306,7.29306,1.36634245983991
"TMA16P1",0,0,0,0,1
"TMA16P2",0,0,0,0,1
"TMA7",290.08164,290.08164,391.03226,391.03226,0.742494099847803
"TMBIM1",65.72113,65.72113,148.31295,148.31295,0.446854274863634
"TMBIM4",84.68235,84.68235,115.47866,115.47866,0.735605560709575
"TMBIM6",409.32566,409.32566,471.87663,471.87663,0.867722433227457
"TMC1",0.76758,0.76758,3.13446,3.13446,0.427523787870726
"TMC2",1.18248,1.18248,0.40345,0.40345,1.55508211906374
"TMC3",0,0,0.06207,0.06207,0.941557524456957
"TMC4",5.70496,5.70496,5.55514,5.55514,1.02285534710166
"TMC5",0.10373,0.10373,0.15517,0.15517,0.955469757698001
"TMC6",138.66164,138.66164,160.3853,160.3853,0.865392572929505
"TMC7",17.07339,17.07339,12.78613,12.78613,1.31098357552119
"TMC8",13.60892,13.60892,17.06887,17.06887,0.808513205308356
"TMCC1",40.4326,40.4326,58.12726,58.12726,0.700736005693482
"TMCC1P1",0,0,0,0,1
"TMCC2",66.90362,66.90362,71.1927,71.1927,0.940588452849111
"TMCC3",31.5951,31.5951,20.45161,20.45161,1.51947103271037
"TMCO1",40.4326,40.4326,58.22036,58.22036,0.699634382499532
"TMCO2",0,0,0,0,1
"TMCO3",56.46873,56.46873,61.13758,61.13758,0.924862699834786
"TMCO4",2.36497,2.36497,5.46204,5.46204,0.520728748197164
"TMCO5A",0,0,0.46551,0.46551,0.682356312819428
"TMCO5B",0.78832,0.78832,0.12414,0.12414,1.59083388190083
"TMCO6",14.16905,14.16905,15.48612,15.48612,0.920110371633835
"TMCO7",22.5294,22.5294,18.093,18.093,1.23235740847431
"TMED1",30.86902,30.86902,30.28948,30.28948,1.01852188019743
"TMED10",55.76339,55.76339,86.24434,86.24434,0.650625473239869
"TMED10P1",1.5559,1.5559,0.77586,0.77586,1.43924633698602
"TMED10P2",0.56012,0.56012,0.43448,0.43448,1.0875857453572
"TMED11P",0,0,0,0,1
"TMED2",74.60013,74.60013,75.63061,75.63061,0.98655263216618
"TMED3",27.86095,27.86095,34.38601,34.38601,0.815603398066072
"TMED4",63.99927,63.99927,69.36168,69.36168,0.923787919788157
"TMED5",8.17365,8.17365,16.19991,16.19991,0.53335453499466
"TMED6",0.60161,0.60161,0,0,1.60161
"TMED7",21.96928,21.96928,28.79984,28.79984,0.770785346498505
"TMED7-TICAM2",0.53938,0.53938,0.58965,0.58965,0.968376686692039
"TMED8",4.50173,4.50173,3.78619,3.78619,1.14950096005382
"TMED9",62.02847,62.02847,70.23064,70.23064,0.884850536229915
"TMEFF1",16.65848,16.65848,29.32742,29.32742,0.582261201249562
"TMEFF2",249.58679,249.58679,135.55785,135.55785,1.83502295913417
"TMEM100",3.23627,3.23627,3.32067,3.32067,0.980465992542823
"TMEM101",18.62929,18.62929,23.4309,23.4309,0.803461599859195
"TMEM102",1.5559,1.5559,1.05517,1.05517,1.24364407810546
"TMEM104",13.79563,13.79563,17.75162,17.75162,0.78903209429372
"TMEM105",0.06224,0.06224,0.06207,0.06207,1.00016006477916
"TMEM106A",3.63043,3.63043,3.97239,3.97239,0.93122824235428
"TMEM106B",24.14754,24.14754,22.18953,22.18953,1.0844350877314
"TMEM106C",27.48753,27.48753,21.94125,21.94125,1.24176014820465
"TMEM107",9.89551,9.89551,10.70684,10.70684,0.930696071698255
"TMEM108",42.4449,42.4449,35.56532,35.56532,1.18814494170979
"TMEM109",32.94355,32.94355,43.72734,43.72734,0.758899366696075
"TMEM11",27.50828,27.50828,28.83087,28.83087,0.955663713461927
"TMEM110",6.6385,6.6385,10.08615,10.08615,0.689012867406629
