"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"PDIA4",48.04111,48.04111,16.609454,19.088015,16.374806,17.357425,502,646,415,2.67145909625124
"PDIA5",6.92065,6.92065,11.922533,9.705742,13.041658,11.5566443333333,100,100,54,0.630793529683209
"PDIA6",45.40319,45.40319,33.495034,36.654828,32.874105,34.3413223333333,966,1145,674,1.31300095571787
"PDIK1L",2.35861,2.35861,3.930505,4.678366,5.329445,4.64610533333333,212,268,210,0.594854293661778
"PDILT",0.43448,0.43448,0,0,0,0,0,0,0,1.43448
"PDK1",5.15169,5.15169,9.203874,7.963796,7.516421,8.22803033333333,204,220,148,0.666630881974778
"PDK2",64.8617,64.8617,17.411888,18.920086,19.530018,18.620664,192,235,166,3.35675184081436
"PDK3",1.89309,1.89309,2.097785,5.041648,2.346349,3.16192733333333,361,447,295,0.695132271250611
"PDK4",30.47569,30.47569,0.215042,0.104281,0.052192,0.123838333333333,2,3,1,28.0073112532497
"PDLIM1",25.63434,25.63434,14.289226,15.671279,27.919415,19.2933066666667,144,201,247,1.31246920166781
"PDLIM2",93.5374,93.5374,8.454681,9.846386,9.048352,9.116473,78,93,65,9.34489717908603
"PDLIM3",25.26193,25.26193,1.321957,6.923734,3.204671,3.81678733333333,23,106,26,5.45216721906344
"PDLIM4",35.75152,35.75152,15.271607,15.352258,13.148693,14.5908526666667,110,119,50,2.35724888085018
"PDLIM5",50.30661,50.30661,4.194808,2.975849,3.740449,3.63703533333333,107,126,111,11.0645285860089
"PDLIM7",39.41357,39.41357,39.736061,47.812617,63.961474,50.503384,327,458,365,0.784677954365096
"PDP1",3.78619,3.78619,29.621674,40.099746,29.181196,32.9675386666667,963,1219,896,0.140904822306034
"PDP2",2.79309,2.79309,11.756501,7.090421,6.925662,8.59086133333333,462,484,277,0.395490026199941
"PDPK1",13.90337,13.90337,45.322626,56.42438,48.82325,50.1900853333333,1536,1895,1297,0.291137822938838
"PDPN",12.19648,12.19648,0.656515,0.800975,3.466364,1.64128466666667,12,12,31,4.99623541776514
"PDPR",4.53101,4.53101,7.32799,7.431872,9.158146,7.97266933333333,826,915,744,0.616428600511598
"PDRG1",20.2654,20.2654,14.734262,17.779008,19.724156,17.4124753333333,358,471,340,1.15494519965503
"PDS5A",9.15512,9.15512,9.683811,7.521447,10.144041,9.116433,692,651,537,1.00382417399492
"PDS5B",8.06892,8.06892,16.821483,12.620738,16.969022,15.4704143333333,825,627,645,0.550618813616974
"PDSS1",6.11376,6.11376,6.554615,6.802008,10.18214,7.84625433333333,58,69,58,0.804155039177975
"PDSS2",32.64809,32.64809,12.635795,19.6477,12.003999,14.762498,188,189,126,2.13469273715372
"PDX1",0,0,0,0,0,0,0,0,0,1
"PDXDC1",43.6032,43.6032,32.695317,32.074363,25.984857,30.2515123333333,935,1151,675,1.42723332951876
"PDXK",29.6688,29.6688,44.429492,63.747839,48.054579,52.0773033333333,1631,2351,1209,0.577813831411053
"PDXP",50.9273,50.9273,38.284964,40.545419,53.251572,44.0273183333333,723,853,715,1.15323989795676
"PDYN",5.64824,5.64824,2.283351,1.039908,2.991316,2.10485833333333,54,22,41,2.14123779131093
"PDZD11",41.71011,41.71011,33.027409,37.406297,38.844819,36.426175,289,356,245,1.14118287535395
"PDZD2",14.58612,14.58612,4.89463,3.442228,4.080792,4.13921666666667,227,164,150,3.03278126043852
"PDZD3",0.46551,0.46551,0,0,0,0,0,0,0,1.46551
"PDZD4",92.66844,92.66844,78.151233,76.522395,87.567964,80.7471973333333,2358,2383,1765,1.14583059793544
"PDZD7",22.4378,22.4378,9.614522,12.628339,10.970913,11.071258,323,433,271,1.94162033484828
"PDZD8",37.52048,37.52048,25.164015,27.259227,26.303086,26.2421093333333,951,1023,694,1.41400504376019
"PDZD9",0.46551,0.46551,0.514809,0.521249,0.361642,0.4659,6,9,3,0.999733951838461
"PDZK1",1.52068,1.52068,0.954028,1.294231,1.924443,1.39090066666667,17,16,13,1.05428052078561
"PDZK1IP1",1.55172,1.55172,0,0,0.222966,0.074322,0,0,1,2.37519105072781
"PDZRN3",10.02408,10.02408,0.946969,2.350437,4.336477,2.54462766666667,27,41,30,3.1100812374934
"PDZRN4",3.87929,3.87929,1.545293,3.069783,6.342967,3.652681,65,137,193,1.04870503694537
"PEA15",2931.15924,2931.15924,76.274801,103.577472,105.657254,95.1698423333333,1299,1951,1170,30.4893838739682
"PEAK1",22.81022,22.81022,6.977859,6.039167,11.91051,8.30917866666667,622,749,921,2.55771436477604
"PEAR1",5.71031,5.71031,0.102055,0.298552,0.168098,0.189568333333333,6,10,7,5.64096219777202
"PEBP1",1113.97644,1113.97644,303.402503,332.772564,379.130439,338.435168666667,4353,5254,3697,3.28479940478688
"PEBP4",16.51025,16.51025,0.213701,0.281711,0.434357,0.309923,2,1,1,13.3673887701796
"PECR",9.4965,9.4965,5.196164,7.799369,9.35228,7.449271,48,72,62,1.24229652475344
"PEF1",48.32042,48.32042,24.332936,25.918748,28.719386,26.32369,380,430,348,1.80504243753314
"PEG10",137.45094,137.45094,384.585055,362.050482,363.886095,370.173877333333,13702,14691,9685,0.373008308113407
"PEG3",13.25165,13.25165,0,0,0,0,0,0,0,14.25165
"PELI1",12.69303,12.69303,5.489626,4.416847,9.844841,6.58377133333333,248,209,312,1.80556999916576
"PELI2",17.53438,17.53438,14.688628,9.690862,11.473868,11.9511193333333,1017,777,627,1.43110255746749
"PELI3",21.3516,21.3516,5.136781,8.011221,5.08099,6.07633066666667,123,184,95,3.15864267130535
"PELO",5.3379,5.3379,9.453661,8.799566,10.539514,9.59758033333333,304,335,216,0.598051611844352
"PELP1",49.46868,49.46868,28.238353,28.337134,34.36241,30.3126323333333,701,874,566,1.61176739990251
"PEMT",191.48167,191.48167,35.195355,33.186065,44.164757,37.5153923333333,148,167,118,4.99752588092984
"PENK",25.23089,25.23089,12.339469,21.619105,6.431818,13.463464,115,211,48,1.81359665983197
"PEPD",501.88681,501.88681,41.059934,45.325195,43.107608,43.1642456666667,413,441,340,11.3867406180914
"PER1",70.16857,70.16857,22.913293,23.713387,21.806434,22.811038,280,362,267,2.98888985856056
"PER2",2.94826,2.94826,1.359423,1.586779,1.785967,1.57738966666667,95,123,110,1.5318832270738
"PER3",13.90337,13.90337,2.750191,2.076304,2.13947,2.32198833333333,116,98,69,4.48628005416435
"PERP",20.48264,20.48264,10.478881,11.772419,13.143869,11.7983896666667,581,700,520,1.67854242287617
"PES1",32.67912,32.67912,28.995788,26.340199,34.711496,30.0158276666667,412,431,353,1.08586881388291
"PES1P1",0,0,0,0,0,0,0,0,0,1
"PES1P2",0,0,0,0,0,0,0,0,0,1
"PET100",123.64068,123.64068,240.07776,308.541334,256.248601,268.289231666667,128,186,82,0.462850590900283
"PET117",6.82755,6.82755,2.857411,3.126322,2.026245,2.66999266666667,37,44,18,2.1328516732731
"PEX1",18.27921,18.27921,23.171419,13.810858,22.620462,19.8675796666667,399,356,306,0.923883378329501
"PEX10",58.28243,58.28243,3.389731,6.790043,5.103164,5.09431266666667,82,138,87,9.727500580049
"PEX11A",5.3379,5.3379,2.601017,2.824436,2.782763,2.736072,68,74,44,1.69640734975129
"PEX11B",20.73092,20.73092,20.564623,21.424085,24.802309,22.2636723333333,299,355,285,0.9341139132562
"PEX11G",7.54134,7.54134,0.805624,1.517906,1.459941,1.261157,6,14,11,3.77742014375826
"PEX12",4.59308,4.59308,1.795669,2.730484,1.895814,2.14065566666667,57,92,45,1.78086380476603
"PEX13",7.38616,7.38616,6.012,8.497618,6.748229,7.085949,263,281,205,1.03712749115781
"PEX14",66.941,66.941,10.781957,9.096865,11.457253,10.4453583333333,193,218,185,5.9361182080363
"PEX16",137.48198,137.48198,34.983785,39.653564,27.746735,34.128028,156,144,109,3.94220762975935
"PEX19",34.19981,34.19981,43.659086,46.517169,24.617627,38.2646273333333,529,582,457,0.896476355198142
"PEX2",35.75152,35.75152,9.356334,10.080345,11.607141,10.34794,124,148,119,3.23860718333019
"PEX26",12.8482,12.8482,13.841096,14.33623,18.236919,15.471415,1068,1258,932,0.840741369214485
"PEX3",15.36198,15.36198,17.821461,21.305763,18.216738,19.114654,148,168,109,0.813435816494781
"PEX5",65.48239,65.48239,28.351484,35.40759,33.987842,32.5823053333333,807,842,589,1.97968511512551
"PEX5L",92.17189,92.17189,6.91667,8.639969,10.212536,8.589725,522,606,706,9.71580415496795
"PEX6",15.9206,15.9206,6.350105,6.06314,6.425357,6.279534,255,277,188,2.32440702935105
"PEX7",13.34475,13.34475,2.036934,3.188511,1.937878,2.38777433333333,34,56,23,4.23426963799143
"PF4",0.86896,0.86896,0,0,0,0,0,0,0,1.86896
"PF4V1",0.55862,0.55862,0,0,0,0,0,0,0,1.55862
"PFAS",12.38269,12.38269,21.364879,19.081114,21.593996,20.6799963333333,312,326,272,0.617282853476497
"PFDN1",227.88491,227.88491,82.961452,95.86256,83.791943,87.5386516666667,553,730,499,2.58514112979395
"PFDN2",160.3853,160.3853,64.488558,86.328796,68.789586,73.2023133333333,295,414,205,2.17493623514164
"PFDN4",32.74119,32.74119,62.749931,84.993062,68.540102,72.094365,296,336,242,0.461611370452428
"PFDN5",872.62264,872.62264,206.650381,217.778908,273.415602,232.614963666667,944,1057,754,3.7395833994886
"PFDN6",97.04428,97.04428,46.366562,50.322568,48.063911,48.2510136666667,194,225,153,1.99070582919508
"PFKFB1",0.55862,0.55862,0.620351,0.420318,0.445354,0.495341,11,8,6,1.04231743796231
"PFKFB2",8.25513,8.25513,6.461258,5.668395,5.804325,5.97799266666667,302,296,177,1.32633128782308
"PFKFB3",43.6963,43.6963,105.274126,136.879401,68.258672,103.470733,1059,1028,645,0.427835612103918
"PFKFB4",5.55514,5.55514,15.3794,14.822855,14.237076,14.8131103333333,446,432,296,0.41453830788634
"PFKL",124.63378,124.63378,28.575871,50.145754,35.107189,37.942938,979,1255,865,3.22609917104868
"PFKM",65.63756,65.63756,137.680783,141.827264,125.315874,134.941307,2291,2636,1835,0.490193609805443
"PFKP",36.12393,36.12393,213.233392,268.995697,199.868492,227.365860333333,2349,2819,1618,0.162563396936005
"PFN1",295.57074,295.57074,121.547279,133.316042,137.979143,130.947488,945,1152,762,2.24764218322974
"PFN1P2",0,0,2.439374,2.084618,2.316485,2.280159,55,50,37,0.304863270347565
"PFN2",160.41633,160.41633,380.484613,412.620567,375.033273,389.379484333333,4825,5424,3739,0.413485688869273
"PFN3",0,0,0,0,0,0,0,0,0,1
"PFN4",1.39654,1.39654,1.350146,1.400999,0.873992,1.208379,11,14,10,1.08520321919381
"PGA3",15.76543,15.76543,0,0.390894,0.144246,0.17838,0,7,2,14.2275242281777
"PGA4",0,0,0.068502,0.188001,0.0965,0.117667666666667,3,9,3,0.894720344717854
"PGA5",5.36894,5.36894,0.112645,0.190985,0.443093,0.248907666666667,1,2,3,5.09960837777439
"PGAM1",119.26484,119.26484,141.217734,161.317146,158.301426,153.612102,3087,3833,2454,0.777848812895643
"PGAM1P1",0,0,0,0,0,0,0,0,0,1
"PGAM1P11",0,0,0,0,0,0,0,0,0,1
"PGAM1P13",0,0,0,0,0,0,0,0,0,1
"PGAM1P3",0,0,0,0.207346,0,0.0691153333333333,0,1,0,0.935352780772639
"PGAM1P5",0,0,0,0,0,0,0,0,0,1
"PGAM1P6",0.31034,0.31034,0,0,0,0,0,0,0,1.31034
"PGAM2",17.37921,17.37921,0,0.182075,0.613896,0.265323666666667,0,2,4,14.5253032754992
"PGAM3P",0,0,0,0,0,0,0,0,0,1
"PGAM4",0.40345,0.40345,0,0.123513,0.096147,0.07322,0,3,1,1.30770019194573
"PGAM4P2",0,0,0,0.14032,0,0.0467733333333333,0,1,0,0.955316655627452
"PGAM5",11.69993,11.69993,7.749207,11.238121,12.563095,10.5168076666667,268,326,234,1.10273005919493
"PGAP1",3.47584,3.47584,14.650956,13.12552,12.111473,13.295983,1111,1164,845,0.313083752268032
"PGAP2",31.56189,31.56189,9.615786,11.010917,13.729103,11.4519353333333,115,146,103,2.61500635269388
"PGAP3",14.98957,14.98957,7.718571,6.289369,8.936418,7.64811933333333,118,111,113,1.84890718822181
"PGBD1",1.9862,1.9862,8.294897,8.543257,9.32106,8.719738,337,376,269,0.307230503538264
"PGBD2",1.05517,1.05517,1.908102,3.499131,2.200937,2.53605666666667,57,54,55,0.581203921128715
"PGBD4",0.96206,0.96206,0.779046,0.791844,0.715919,0.762269666666667,69,76,45,1.11337103345326
"PGBD4P4",0,0,0,0,0,0,0,0,0,1
"PGBD5",11.94821,11.94821,10.66973,11.986604,9.888961,10.8484316666667,718,788,510,1.09282058286476
"PGC",24.36193,24.36193,0.077109,0,0,0.025703,1,0,0,24.7263876580258
"PGD",43.6032,43.6032,209.888186,172.351722,210.836046,197.691984666667,2385,2168,1698,0.224484143509
"PGDP1",0,0,0.060553,0,0.085827,0.0487933333333333,1,0,1,0.953476693851347
"PGF",10.83097,10.83097,1.750893,2.576202,3.9527,2.75993166666667,39,56,62,3.14659175986798
"PGGT1B",5.21376,5.21376,2.430298,2.104909,2.75793,2.43104566666667,136,148,100,1.81103972481859
"PGK1",165.56803,165.56803,471.422083,555.397847,591.5714,539.463776666667,3821,4690,3179,0.30819462319439
"PGK2",0,0,0,0,0,0,0,0,0,1
"PGLS",83.79263,83.79263,15.269485,19.28163,21.226681,18.5925986666667,154,208,142,4.32778884733956
"PGLYRP1",1.89309,1.89309,0,0.973599,0,0.324533,0,7,0,2.18423399039511
"PGLYRP2",0.0931,0.0931,0,0,0,0,0,0,0,1.0931
"PGLYRP3",0.34138,0.34138,0,0,0,0,0,0,0,1.34138
"PGLYRP4",0,0,0,0,0,0,0,0,0,1
"PGM1",21.53781,21.53781,10.310727,10.292142,10.222486,10.2751183333333,265,333,215,1.99889786818202
"PGM2",7.29306,7.29306,3.176821,2.167744,2.715076,2.686547,62,58,52,2.24954679812844
"PGM2L1",2.2655,2.2655,43.208623,42.994238,44.516472,43.573111,4953,5268,3653,0.0732616576841585
"PGM3",32.05844,32.05844,20.86291,58.7562,84.171642,54.5969173333333,412,505,312,0.594609226295712
"PGM5",24.14469,24.14469,0.541678,0.662011,0.641102,0.614930333333333,13,14,11,15.5701391453212
"PGM5P2",4.84135,4.84135,0.337625,0.736982,0.969319,0.681308666666667,8,17,13,3.47428768780509
"PGP",14.7413,14.7413,14.822627,13.221736,15.571729,14.5386973333333,380,363,262,1.01303858761906
"PGPEP1",44.56526,44.56526,12.282303,11.952722,13.702886,12.6459703333333,381,482,283,3.33910003370714
"PGPEP1L",0.31034,0.31034,0.058283,0.085501,0,0.047928,1,1,0,1.25041033353437
"PGR",0.62069,0.62069,0.282398,0.258936,0.096515,0.212616333333333,12,17,12,1.33652331363946
"PGRMC1",146.01641,146.01641,106.929451,101.293809,92.937468,100.386909333333,2452,2518,1519,1.45005317714784
"PGRMC2",28.83087,28.83087,29.227088,28.83983,30.5686,29.5451726666667,632,657,499,0.976614875467829
"PGS1",40.06529,40.06529,20.606816,19.590739,19.616161,19.9379053333333,433,434,317,1.96128931458218
"PHACTR1",18.34128,18.34128,20.810906,19.464363,19.829139,20.0348026666667,465,512,344,0.919489491130319
"PHACTR2",2.97929,2.97929,1.314038,1.711565,1.728701,1.584768,170,217,160,1.53951534528437
"PHACTR3",125.99929,125.99929,14.124972,15.302703,20.018551,16.4820753333333,431,507,415,7.26454311507562
"PHACTR4",16.44818,16.44818,13.748433,10.989079,13.383196,12.7069026666667,619,584,466,1.2729484132423
"PHAX",21.04126,21.04126,42.120167,41.411103,51.164984,44.8987513333333,656,761,638,0.480214806715076
"PHB",105.79595,105.79595,75.337101,89.215695,88.871213,84.4746696666667,527,685,438,1.24944560086025
"PHB2",115.13728,115.13728,97.747782,100.5414,92.840318,97.0431666666667,704,782,556,1.1845525185335
"PHBP14",0,0,0,0,0,0,0,0,0,1
"PHBP15",0,0,0.169023,0,0,0.056341,1,0,0,0.94666400338527
"PHBP4",0.74482,0.74482,0.240745,0.220376,0,0.153707,2,2,0,1.51235972391604
"PHBP5",0,0,0,0.246958,0.190311,0.145756333333333,0,2,1,0.872785923941362
"PHBP6",0,0,0,0,0,0,0,0,0,1
"PHBP7",0.27931,0.27931,0,0,0,0,0,0,0,1.27931
"PHBP9",1.33448,1.33448,1.352138,1.015339,1.038404,1.13529366666667,11,9,6,1.09328287553266
"PHC1",13.59303,13.59303,50.973977,61.338456,55.552745,55.9550593333333,1454,1452,1222,0.256220082479298
"PHC2",79.35472,79.35472,44.771822,40.578228,51.760135,45.703395,886,933,759,1.72053273643169
"PHC3",6.64134,6.64134,3.509586,3.103565,3.256853,3.29000133333333,456,529,376,1.78119758160137
"PHEX",2.23447,2.23447,0.451066,0.097082,0.317542,0.288563333333333,12,9,15,2.51013661209254
"PHF1",93.6305,93.6305,35.974605,46.961896,42.511657,41.8160526666667,544,742,452,2.21016404143374
"PHF10",60.88931,60.88931,12.221127,11.717147,15.524052,13.1541086666667,559,599,509,4.37253319566149
"PHF11",59.33759,59.33759,6.023213,5.766354,6.009398,5.93298833333333,47,61,34,8.70297007567444
"PHF12",25.63434,25.63434,19.044126,17.034833,25.219097,20.4326853333333,403,471,390,1.24269729087921
"PHF13",9.6827,9.6827,8.301782,7.413117,7.487179,7.734026,301,366,240,1.22311291493751
"PHF14",118.24071,118.24071,35.534592,29.021645,41.474406,35.3435476666667,1097,1099,945,3.28093204036227
"PHF19",19.83092,19.83092,4.577791,4.675431,4.34532,4.53284733333333,56,64,45,3.76495477735334
"PHF2",28.7688,28.7688,8.848662,7.514573,10.313131,8.892122,548,558,488,3.00934420339741
"PHF20",10.4896,10.4896,21.82429,26.228106,28.172617,25.4083376666667,676,753,634,0.435074715607809
"PHF20L1",11.63787,11.63787,19.048383,18.655447,21.765483,19.8231043333333,537,542,510,0.606915750778306
"PHF21A",103.59252,103.59252,27.646264,29.555983,31.206762,29.4696696666667,577,586,490,3.43267653191602
"PHF21B",1.48965,1.48965,3.929309,2.952581,6.984523,4.62213766666667,156,122,113,0.442829782479535
"PHF23",16.97577,16.97577,31.863619,24.822025,31.020771,29.2354716666667,424,478,380,0.594525866775795
"PHF3",12.47579,12.47579,4.229418,4.396794,5.13446,4.58689066666667,412,472,368,2.41203753644245
"PHF5A",28.6757,28.6757,43.928736,48.056126,61.958442,51.3144346666667,138,139,92,0.567256440580606
"PHF6",7.82065,7.82065,7.18125,7.519348,7.988359,7.56298566666667,431,484,349,1.03009047817706
"PHF7",16.10681,16.10681,4.250347,5.429108,5.536521,5.071992,28,45,30,2.81733078699708
"PHF8",7.60341,7.60341,15.484964,13.990082,14.536887,14.6706443333333,394,437,292,0.54901443852564
"PHGDH",107.31663,107.31663,13.428846,23.295561,23.96082,20.228409,157,212,167,5.10243749307826
"PHGR1",2.54481,2.54481,0,0,0,0,0,0,0,3.54481
"PHIP",2.23447,2.23447,3.022763,3.241801,4.309434,3.524666,486,548,492,0.714852764822862
"PHKA1",1.9862,1.9862,4.242003,4.02114,4.509212,4.25745166666667,346,358,262,0.567993809421611
"PHKA2",17.68955,17.68955,5.295046,11.81834,8.237092,8.45015933333333,174,205,146,1.97769681343644
"PHKB",31.56189,31.56189,27.768588,24.54025,31.736719,28.0151856666667,963,915,801,1.12223614124268
"PHKBP1",0,0,0,0,0,0,0,0,0,1
"PHKG1",13.8413,13.8413,0.299479,0.500331,0.589135,0.462981666666667,3,8,5,10.1445563797222
"PHKG2",32.52395,32.52395,19.355594,20.70012,24.491928,21.5158806666667,309,373,278,1.48890245495172
"PHLDA1",3.44481,3.44481,4.350973,4.3852,3.801862,4.179345,339,366,213,0.858179943602907
"PHLDA2",5.08963,5.08963,8.683423,10.14113,6.536117,8.45355666666667,73,99,38,0.644162849467237
"PHLDA3",116.09934,116.09934,12.740942,14.365675,16.865042,14.6572196666667,171,229,166,7.4789357557075
"PHLDB1",155.60601,155.60601,41.033217,45.229178,33.082766,39.7817203333333,1186,1226,924,3.84010308343948
"PHLDB2",4.93445,4.93445,1.173911,3.048057,1.274266,1.832078,32,73,31,2.09544016796148
"PHLDB3",2.91722,2.91722,4.742357,3.387559,1.809477,3.313131,30,49,19,0.908207981626341
"PHLPP1",31.00327,31.00327,4.437454,2.608591,7.402332,4.81612566666667,113,195,183,5.50250662282228
"PHLPP2",2.60688,2.60688,4.608389,5.076495,4.435105,4.706663,496,522,339,0.632047135077014
"PHOSPHO1",1.76896,1.76896,0,0.271168,0,0.0903893333333333,0,2,0,2.53942322742213
"PHOSPHO2",5.36894,5.36894,3.359276,3.99461,4.10061,3.81816533333333,42,34,32,1.32185999428828
"PHOX2A",0,0,20.23824,16.532416,48.156126,28.3089273333333,159,171,292,0.0341192971215528
"PHOX2B",0,0,31.167033,30.345301,42.255628,34.5893206666667,1040,980,944,0.0280983166092465
"PHPT1",297.30866,297.30866,60.287171,78.25282,80.350607,72.9635326666667,303,445,297,4.03318566927293
"PHRF1",17.47231,17.47231,4.977107,5.974214,6.982185,5.97783533333333,351,431,314,2.64728373737299
"PHTF1",5.95859,5.95859,25.836502,24.011275,23.116781,24.3215193333333,662,638,398,0.274809339376397
"PHTF2",6.29996,6.29996,19.060471,14.981996,21.894103,18.6455233333333,520,589,373,0.371583890952595
"PHYH",12.22752,12.22752,16.371666,17.719986,19.714655,17.9354356666667,266,332,239,0.698559052606606
"PHYHD1",56.29623,56.29623,0.672447,0.737043,0,0.46983,4,6,0,38.9815352795902
"PHYHIP",19.64472,19.64472,2.170491,2.451704,1.277962,1.966719,59,79,35,6.95877162616345
"PHYHIPL",596.138,596.138,83.488095,84.303972,86.726232,84.839433,918,972,715,6.95645321888368
"PI15",0.31034,0.31034,0.79512,1.017857,0.479783,0.764253333333333,69,93,30,0.742716465511378
"PI16",44.19285,44.19285,0,0,0,0,0,0,0,45.19285
"PI3",2.76205,2.76205,0,0,0,0,0,0,0,3.76205
"PI4K2A",9.89994,9.89994,12.116256,12.697398,12.628791,12.480815,653,754,480,0.808552005201466
"PI4K2B",8.93788,8.93788,1.099162,1.967809,2.570086,1.879019,49,89,82,3.45182855687997
"PI4KA",50.30661,50.30661,160.755021,158.909451,187.081598,168.915356666667,3172,3780,2707,0.301953931689949
"PI4KAP1",14.67923,14.67923,16.418432,10.521262,14.327582,13.7557586666667,337,250,221,1.06258379214479
"PI4KAP2",14.95854,14.95854,36.851582,55.891943,32.509284,41.7509363333333,578,591,481,0.373291005267573
"PI4KB",41.77218,41.77218,42.501938,39.203848,40.326731,40.6775056666667,686,778,552,1.02626535143654
"PIANP",23.05849,23.05849,47.613788,61.723051,80.933203,63.4233473333333,897,976,763,0.373443650413239
"PIAS1",15.0206,15.0206,7.955551,10.142533,11.257545,9.78520966666667,668,711,606,1.48542313920091
"PIAS2",14.30682,14.30682,10.116298,10.28298,10.266139,10.2218056666667,456,462,333,1.36402469038182
"PIAS3",11.91717,11.91717,15.688095,12.425284,17.435697,15.1830253333333,419,419,379,0.79819253408654
"PIAS4",14.9275,14.9275,37.010703,49.909512,85.017957,57.312724,233,282,173,0.273139358058457
"PIBF1",17.25507,17.25507,11.114987,10.473401,12.331158,11.3065153333333,140,155,97,1.48336629058223
"PICALM",105.1132,105.1132,113.330312,125.895518,130.012001,123.079277,2098,2286,1631,0.855204854232025
"PICK1",46.33422,46.33422,31.686328,33.071977,30.716477,31.8249273333333,439,514,334,1.4420205571006
"PID1",55.21003,55.21003,21.546823,22.961491,20.937667,21.815327,691,794,483,2.46369600575964
"PIEZO1",49.46868,49.46868,65.940276,28.542965,57.99198,50.8250736666667,1579,877,797,0.973827462834094
"PIEZO1P1",0,0,0,0,0,0,0,0,0,1
"PIEZO2",14.9275,14.9275,51.869885,54.235111,85.057569,63.720855,2136,2545,2284,0.24609532738713
"PIF1",1.11724,1.11724,1.05291,3.089901,1.604031,1.915614,12,14,17,0.726172943332005
"PIGA",24.39297,24.39297,4.719658,17.812339,4.4261,8.98603233333333,106,103,82,2.54284876639528
"PIGB",8.53443,8.53443,4.552144,9.922502,9.043946,7.83953066666667,59,92,62,1.07861269557599
"PIGC",18.96196,18.96196,22.495744,25.178801,24.900243,24.191596,357,432,288,0.792405530796858
"PIGF",48.44455,48.44455,7.994466,8.263925,9.641842,8.633411,77,79,64,5.13261086856981
"PIGG",49.12731,49.12731,35.67013,32.038104,31.143656,32.95063,503,586,371,1.4764765779015
"PIGH",63.71343,63.71343,18.237049,20.442469,21.955547,20.2116883333333,176,242,152,3.05083824460618
"PIGK",60.39276,60.39276,11.470092,11.39123,9.377209,10.746177,372,391,287,5.22661628545185
"PIGL",42.57907,42.57907,23.40005,24.342575,37.851309,28.5313113333333,173,215,170,1.47569031080616
"PIGM",11.73097,11.73097,3.27483,3.733694,3.017147,3.34189033333333,312,381,205,2.93212610697752
"PIGN",5.67928,5.67928,0.99315,1.688969,2.519489,1.73386933333333,38,41,29,2.44315992668755
"PIGO",12.97234,12.97234,3.883951,3.640289,2.337061,3.28710033333333,123,149,84,3.25915861855655
"PIGP",38.11013,38.11013,15.32843,16.283424,14.88283,15.498228,177,188,128,2.37056549345784
"PIGQ",42.54803,42.54803,45.724034,56.592839,71.538406,57.9517596666667,409,483,309,0.738706193780057
"PIGR",2.14137,2.14137,0.035783,0.068381,0.05073,0.0516313333333333,2,4,2,2.98713997998031
"PIGS",27.43433,27.43433,58.55588,63.086721,48.014303,56.5523013333333,876,985,678,0.49406069507652
"PIGT",71.1927,71.1927,50.699786,65.929555,50.459053,55.6961313333333,690,859,542,1.2733267385663
"PIGU",31.31362,31.31362,22.917632,23.761785,23.157755,23.2790573333333,215,290,196,1.33092564329653
"PIGV",6.20686,6.20686,1.857881,2.206228,3.20359,2.42256633333333,53,81,61,2.10568891822793
"PIGW",2.45171,2.45171,5.468777,5.667272,7.251282,6.12911033333333,112,143,108,0.484171213322504
"PIGX",23.18263,23.18263,37.001737,30.064458,32.148084,33.0714263333333,661,605,440,0.709762771990007
"PIGY",150.91983,150.91983,442.804619,376.188472,484.548823,434.513971333333,75,70,58,0.348828832138025
"PIGZ",4.37584,4.37584,8.510065,10.176965,8.886359,9.19112966666667,202,306,186,0.527501874260652
"PIH1D1",50.21351,50.21351,56.862479,49.43746,55.958165,54.0860346666667,239,243,193,0.929700427883403
"PIH1D2",3.50688,3.50688,2.929535,1.50614,1.744915,2.06019666666667,22,15,22,1.47274194795759
"PIK3AP1",3.13446,3.13446,1.376668,1.098115,1.402003,1.292262,77,55,26,1.80365944207076
"PIK3C2A",15.39302,15.39302,4.663642,3.460578,4.220923,4.11504766666667,528,419,341,3.20486162950713
"PIK3C2B",10.14822,10.14822,12.907877,12.47572,16.479146,13.9542476666667,848,868,735,0.745488522625556
"PIK3C2G",1.76896,1.76896,0.047072,0.014933,0,0.0206683333333333,2,1,0,2.71288910370819
"PIK3C3",55.73761,55.73761,18.117889,13.98712,17.366977,16.490662,440,474,336,3.24388007726637
"PIK3CA",4.40687,4.40687,5.815035,4.997508,5.380713,5.397752,645,644,467,0.845120286000458
"PIK3CB",15.48612,15.48612,15.537127,17.209965,16.25016,16.3324173333333,516,598,395,0.951172573504461
"PIK3CD",7.91375,7.91375,10.083302,8.803206,8.361603,9.08270366666667,382,467,415,0.884063470938731
"PIK3CG",0.40345,0.40345,0.010812,0.013011,0.344673,0.122832,1,1,1,1.24991984553344
"PIK3IP1",38.2653,38.2653,6.039304,5.961318,7.269233,6.423285,166,191,143,5.2894776369222
"PIK3R1",29.20328,29.20328,42.45805,46.874168,42.598946,43.9770546666667,1882,2849,1756,0.671526408828727
