"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"MMS19",25.72744,25.72744,76.703618,73.620651,72.280601,74.2016233333333,1362,1021,1207,0.355410412904651
"MMS22L",1.86206,1.86206,2.359159,2.114534,1.405542,1.959745,83,104,55,0.966995467514938
"MN1",2.79309,2.79309,2.018579,5.109207,1.698817,2.942201,83,174,61,0.962175698296459
"MNAT1",184.74723,184.74723,16.238652,19.624136,24.32746,20.063416,144,120,120,8.81847607244713
"MND1",3.69308,3.69308,3.30273,3.938978,1.673307,2.97167166666667,21,21,16,1.18163846205817
"MNDA",13.06544,13.06544,0,0.479645,0,0.159881666666667,0,3,0,12.1266163646004
"MNS1",11.51373,11.51373,1.885911,2.269905,1.170875,1.77556366666667,16,17,10,4.50853646424492
"MNT",11.38959,11.38959,10.873405,13.326477,8.283209,10.827697,467,386,401,1.04750654332792
"MNX1",0.24827,0.24827,0.048503,0.125408,0,0.0579703333333333,1,2,0,1.17987240347949
"MOAP1",23.89642,23.89642,25.986505,20.081637,26.954354,24.340832,920,570,842,0.982462612119444
"MOB1A",18.96196,18.96196,10.292726,14.251742,10.344124,11.6295306666667,725,813,645,1.58057813285857
"MOB1AP1",0,0,0,0,0,0,0,0,0,1
"MOB1B",20.0792,20.0792,4.390109,7.001164,4.118166,5.169813,430,560,365,3.41650549214377
"MOB2",49.40662,49.40662,9.144973,13.713319,9.943774,10.934022,142,148,127,4.22377468384087
"MOB3A",13.12751,13.12751,12.214422,13.978513,8.880845,11.69126,396,327,337,1.11316843244879
"MOB3B",43.5101,43.5101,5.438152,4.594064,5.623256,5.21849066666667,512,313,434,7.15770150441651
"MOB3C",8.90685,8.90685,2.068676,1.995193,2.077975,2.04728133333333,109,90,101,3.2510454127198
"MOB4",10.79994,10.79994,13.279305,26.496458,19.103481,19.6264146666667,484,463,443,0.572079064185076
"MOBP",6112.85843,6112.85843,0.059052,0.163195,0.065063,0.09577,5,11,5,5579.50886591164
"MOCOS",0.96206,0.96206,0.107789,0.411115,0.084027,0.200977,10,9,7,1.63371987973125
"MOCS1",61.10655,61.10655,4.258432,7.052487,4.48619,5.265703,158,187,164,9.91214393660217
"MOCS2",59.64794,59.64794,13.330962,12.976845,18.484239,14.930682,249,223,272,3.80698955637932
"MOCS3",1.79999,1.79999,1.590728,1.506915,1.49696,1.53153433333333,126,96,105,1.10604464775841
"MOG",799.2265,799.2265,0.213788,0,0,0.0712626666666667,2,0,0,746.993734496488
"MOGAT1",0.21724,0.21724,0,0,0,0,0,0,0,1.21724
"MOGAT2",0.06207,0.06207,0,0,0,0,0,0,0,1.06207
"MOGAT3",0.21724,0.21724,0.23741,0.384318,0.218931,0.280219666666667,7,10,6,0.950805577896918
"MOGS",21.32057,21.32057,74.496443,73.513422,84.769956,77.5932736666667,1712,1351,1560,0.284001021444494
"MOK",11.17235,11.17235,8.047866,8.492577,7.887343,8.14259533333333,117,84,107,1.33138890612607
"MON1A",34.78946,34.78946,5.308076,4.389827,5.368073,5.021992,138,90,124,5.94312646048019
"MON1B",22.56194,22.56194,9.339374,12.418402,8.274389,10.0107216666667,538,419,482,2.13990878284848
"MON2",15.57922,15.57922,24.796047,32.347454,28.84693,28.663477,848,798,709,0.558910204626383
"MORC1",0,0,0,0,0,0,0,0,0,1
"MORC2",19.14817,19.14817,30.923832,41.646832,29.603102,34.057922,1124,920,913,0.574710902716938
"MORC3",10.21029,10.21029,15.574347,15.648035,16.705031,15.9758043333333,456,397,400,0.660368709480688
"MORC4",4.22067,4.22067,15.590339,16.865074,14.844045,15.766486,558,547,512,0.311375323368296
"MORF4L1",356.83246,356.83246,247.057396,283.926937,264.39117,265.125167666667,3045,2675,2913,1.34460210260234
"MORF4L1P4",0,0,0,0,0,0,0,0,0,1
"MORF4L2",163.83011,163.83011,256.395325,286.249561,218.080384,253.57509,3356,2945,2978,0.647471478847361
"MORN1",2.73102,2.73102,2.241362,5.171694,3.046178,3.48641133333333,61,80,63,0.831626822150503
"MORN2",27.7757,27.7757,7.685389,10.454459,11.194948,9.77826533333333,54,54,59,2.66978953570636
"MORN3",1.39654,1.39654,0.29323,0.723184,0.428032,0.481482,17,22,15,1.61766393381762
"MORN4",9.09305,9.09305,10.688094,10.633122,14.79416,12.0384586666667,259,171,251,0.774098400588045
"MORN5",9.12409,9.12409,0.263472,0,0,0.087824,1,0,0,9.30673528070717
"MOS",0,0,0,0,0,0,0,0,0,1
"MOSPD1",3.50688,3.50688,7.38619,9.207959,7.092581,7.89557666666667,168,162,149,0.506642814612356
"MOSPD2",21.47574,21.47574,5.062704,7.608858,5.323689,5.998417,218,206,230,3.21154626824895
"MOSPD3",39.53771,39.53771,8.484508,8.498357,6.511219,7.83136133333333,79,71,55,4.5901994573581
"MOV10",41.80321,41.80321,27.119309,23.681712,28.529928,26.4436496666667,365,295,299,1.55967630107118
"MOV10L1",5.86548,5.86548,0.052927,0.344505,0.14096,0.179464,2,4,3,5.82084743578439
"MOXD1",2.38964,2.38964,745.552299,604.215278,819.351664,723.039747,22481,13772,20754,0.00468156619031579
"MOXD2P",0,0,0.044716,0,0.05056,0.0317586666666667,1,0,1,0.969218900027009
"MPC1",278.56394,278.56394,16.536014,14.879514,17.578342,16.33129,140,105,124,16.1305903945984
"MPC1L",2.23447,2.23447,0,0.229041,0,0.076347,0,1,0,3.00504391241858
"MPC2",75.5375,75.5375,13.570455,8.732549,11.596495,11.299833,239,154,218,6.22264546193432
"MPDU1",52.29281,52.29281,50.174634,51.492284,58.737823,53.468247,567,465,586,0.978419775470285
"MPDZ",38.97909,38.97909,20.680455,31.525244,19.653809,23.9531693333333,608,727,479,1.60216481786121
"MPEG1",6.36203,6.36203,0,0.018029,0.016384,0.011471,0,1,1,7.27853789184267
"MPG",26.99985,26.99985,38.832821,32.009492,37.689272,36.177195,507,329,420,0.75314584653307
"MPHOSPH10",33.95153,33.95153,20.711495,20.236032,21.545105,20.8308773333333,574,427,522,1.6010135308045
"MPHOSPH6",22.09643,22.09643,30.102658,35.325975,29.4216,31.6167443333333,270,257,259,0.708115738467378
"MPHOSPH8",76.40646,76.40646,26.840083,36.154753,26.903667,29.9661676666667,660,582,611,2.49971067886853
"MPHOSPH9",14.61716,14.61716,14.411703,14.078839,13.323967,13.9381696666667,231,208,191,1.0454533820732
"MPI",31.90327,31.90327,16.409866,13.787775,17.377138,15.8582596666667,278,199,258,1.95175959147543
"MPL",0.12414,0.12414,0.117356,0.072506,0.048989,0.079617,7,3,2,1.04123962479287
"MPLKIP",25.63434,25.63434,1.49632,1.436446,1.396609,1.443125,177,137,146,10.9017508314147
"MPND",15.11371,15.11371,13.529159,14.373772,10.999458,12.967463,111,78,88,1.15366047506265
"MPO",1.92413,1.92413,0,0,0,0,0,0,0,2.92413
"MPP1",23.39987,23.39987,6.011919,4.250386,4.810593,5.02429933333333,70,45,82,4.05024197004819
"MPP2",36.55841,36.55841,8.706086,7.025225,9.649362,8.46022433333333,461,298,464,3.97013946779909
"MPP3",5.80342,5.80342,40.457077,30.179557,36.836996,35.8245433333333,248,167,197,0.18475232505712
"MPP4",2.20344,2.20344,0.571755,0.961704,0.603852,0.712437,19,25,17,1.87069071738114
"MPP5",12.8482,12.8482,5.390317,6.434094,5.874995,5.899802,401,380,362,2.00704310065709
"MPP6",5.52411,5.52411,2.702927,5.6591,14.68354,7.68185566666667,93,114,77,0.751464922994381
"MPP7",2.60688,2.60688,0.490276,0.560545,0.651325,0.567382,36,33,31,2.30121310567558
"MPPE1",34.88256,34.88256,21.286423,18.153076,18.672825,19.3707746666667,129,89,136,1.76147253048338
"MPPED1",3.13446,3.13446,0.128008,0.067462,0,0.0651566666666667,5,2,0,3.88155107073451
"MPPED2",20.82402,20.82402,3.245541,1.451483,3.193121,2.63004833333333,81,33,57,6.01204667155488
"MPRIP",470.51112,470.51112,120.306421,139.875991,78.024387,112.735599666667,3495,3056,2584,4.14567753088648
"MPST",45.74457,45.74457,19.03211,20.668204,19.156272,19.618862,496,439,446,2.26707807637492
"MPV17",95.89601,95.89601,47.508717,39.102411,53.217159,46.609429,402,268,349,2.03522730759909
"MPV17L",6.11376,6.11376,1.777206,2.22729,1.185821,1.73010566666667,135,160,93,2.60567203931179
"MPV17L2",14.98957,14.98957,9.463311,7.133041,10.405684,9.00067866666667,197,127,186,1.59884849148238
"MPZ",144.24746,144.24746,462.326845,390.911379,407.413381,420.217201666667,9807,5370,8341,0.344827940134654
"MPZL1",29.51363,29.51363,141.914443,113.759141,140.966617,132.213400333333,4225,2311,3716,0.229058262334324
"MPZL2",6.48617,6.48617,0.02688,0.066302,0,0.0310606666666667,1,2,0,7.26064938952833
"MPZL3",0.68275,0.68275,0.420897,0.404045,0.853453,0.559465,26,19,27,1.07905595829339
"MR1",2.51378,2.51378,0.214459,0.188227,0.186202,0.196296,12,12,10,2.93721620736005
"MRAP",0.74482,0.74482,0,0,0,0,0,0,0,1.74482
"MRAP2",1.30344,1.30344,0.129867,0.241921,0.109493,0.160427,4,6,3,1.98499345499545
"MRAS",44.34802,44.34802,6.045372,7.443784,6.737456,6.742204,220,248,240,5.85724943439878
"MRC1",0.03103,0.03103,0,0.015456,0,0.005152,0,1,0,1.02574535990577
"MRC2",11.51373,11.51373,304.325196,561.114199,234.672651,366.704015333333,1805,3512,1601,0.034032073293124
"MREG",6.48617,6.48617,2.90211,2.34513,4.062277,3.10317233333333,74,47,59,1.82448344642605
"MRFAP1",384.67023,384.67023,95.457731,112.253623,107.537882,105.083078666667,2109,1865,2101,3.63554899468792
"MRFAP1L1",72.06166,72.06166,23.236769,24.854384,25.810245,24.6337993333333,541,464,530,2.85020800272057
"MRGPRD",0,0,0,0,0,0,0,0,0,1
"MRGPRE",0.15517,0.15517,0,0,0,0,0,0,0,1.15517
"MRGPRF",4.18963,4.18963,0.319534,0.320486,0.259915,0.299978333333333,10,8,7,3.99208961174994
"MRGPRG",0,0,0,0,0,0,0,0,0,1
"MRGPRX1",0,0,0,0,0,0,0,0,0,1
"MRGPRX2",0,0,0,0,0,0,0,0,0,1
"MRGPRX3",6.29996,6.29996,0.124883,0.058499,0.069843,0.0844083333333333,3,1,1,6.73174465338241
"MRGPRX4",0,0,0.050406,0,0.341739,0.130715,1,0,6,0.884396156414304
"MRI1",36.12393,36.12393,8.144143,8.42213,11.406941,9.32440466666667,254,200,230,3.59574534305675
"MRM1",4.43791,4.43791,1.781734,1.064556,1.830792,1.55902733333333,40,18,34,2.12499097964565
"MRO",23.71021,23.71021,0.908898,1.667171,1.084562,1.22021033333333,41,58,38,11.1296707474112
"MRPL1",50.89626,50.89626,34.621248,34.73936,36.90475,35.421786,159,119,124,1.42486862121479
"MRPL10",42.45493,42.45493,14.198833,11.478303,15.588679,13.7552716666667,301,217,307,2.94504438696091
"MRPL11",14.08958,14.08958,10.516229,10.638901,10.371388,10.5088393333333,117,85,87,1.311129607683
"MRPL12",44.16182,44.16182,15.554793,15.762285,19.563205,16.9600943333333,193,153,207,2.51456474347026
"MRPL13",25.07572,25.07572,29.145053,41.136013,30.400579,33.5605483333333,164,180,148,0.754493816142674
"MRPL14",25.19986,25.19986,11.501777,15.971985,13.396245,13.6233356666667,135,151,139,1.7916473092881
"MRPL15",26.28606,26.28606,31.33599,34.983633,31.828913,32.7161786666667,290,253,261,0.809286849193744
"MRPL16",21.1654,21.1654,16.109693,13.735197,17.222482,15.689124,172,147,172,1.32813441855906
"MRPL17",37.02393,37.02393,91.357351,82.448824,99.730962,91.1790456666667,397,359,399,0.412500799124134
"MRPL18",113.02695,113.02695,18.151274,18.509249,20.886981,19.1825013333333,185,160,185,5.64979276437225
"MRPL19",24.85848,24.85848,21.538622,21.442724,23.693903,22.225083,359,321,387,1.11338590264672
"MRPL2",62.99964,62.99964,26.933281,23.025853,25.381929,25.1136876666667,161,108,131,2.45080820514268
"MRPL20",111.66144,111.66144,72.721385,82.004201,84.406668,79.7107513333333,322,266,288,1.39586657463652
"MRPL21",107.99939,107.99939,21.235445,21.452456,22.594743,21.7608813333333,160,128,144,4.78889144948752
"MRPL22",29.91707,29.91707,20.067867,24.109289,23.578303,22.585153,156,129,154,1.31087002064392
"MRPL22P1",0,0,0,0,0,0,0,0,0,1
"MRPL23",122.89585,122.89585,24.883613,25.283993,60.720569,36.962725,117,90,138,3.2636184573157
"MRPL24",67.87203,67.87203,28.591816,28.026786,31.125342,29.2479813333333,169,133,163,2.27691326707157
"MRPL27",62.09965,62.09965,27.272302,28.795448,29.840848,28.6361993333333,239,207,228,2.12914109836711
"MRPL28",70.47891,70.47891,29.686545,43.13623,28.997594,33.940123,356,364,288,2.04575438958815
"MRPL2P1",0,0,0,0,0,0,0,0,0,1
"MRPL3",35.0998,35.0998,45.566379,44.972186,54.120218,48.2195943333333,494,462,462,0.733443671955498
"MRPL30",0,0,12.776561,17.256424,11.512238,13.8484076666667,452,368,447,0.0673472888439687
"MRPL32",24.11366,24.11366,24.127365,26.429927,24.869483,25.1422583333333,312,262,272,0.960653807325368
"MRPL33",102.66149,102.66149,66.388027,77.281919,81.858368,75.1761046666667,206,186,225,1.360813741443
"MRPL34",63.15481,63.15481,24.707592,18.918054,16.092278,19.9059746666667,151,99,96,3.06873087827333
"MRPL35",15.95163,15.95163,11.240036,8.885801,12.072855,10.7328973333333,331,247,338,1.44479488044613
"MRPL35P1",0,0,0,0,0,0,0,0,0,1
"MRPL35P2",0,0,0,0,0,0,0,0,0,1
"MRPL35P4",0,0,0,0.241753,0,0.0805843333333333,0,1,0,0.925425225179093
"MRPL36",68.43065,68.43065,15.680445,18.875737,17.430514,17.3288986666667,92,87,90,3.78804265671827
"MRPL37",24.67227,24.67227,21.589019,19.353783,23.696933,21.5465783333333,406,304,399,1.13863263952764
"MRPL38",147.50606,147.50606,32.404337,30.518164,35.732705,32.8850686666667,304,219,268,4.38264007846288
"MRPL39",17.0999,17.0999,7.462715,8.113116,7.424387,7.66673933333333,101,89,91,2.08843248929682
"MRPL4",22.84125,22.84125,17.669998,17.565483,14.481107,16.572196,273,198,201,1.35675984948039
"MRPL40",34.1067,34.1067,8.817934,10.043446,12.781977,10.5477856666667,109,100,135,3.04012396951023
"MRPL41",84.47538,84.47538,20.578557,21.282597,25.019439,22.293531,110,88,112,3.66949003996002
"MRPL42",12.56889,12.56889,28.777683,34.567841,28.195671,30.5137316666667,880,724,753,0.430570715760468
"MRPL42P3",0,0,0,0,0,0,0,0,0,1
"MRPL43",91.86155,91.86155,24.986783,23.33116,23.127021,23.814988,303,228,238,3.7421557487757
"MRPL44",12.38269,12.38269,12.253891,12.741035,11.857323,12.284083,288,241,248,1.00742294368381
"MRPL45",15.0206,15.0206,13.827276,13.290559,13.892773,13.6702026666667,295,228,263,1.09205035295127
"MRPL46",18.68265,18.68265,5.566588,9.2466,4.616192,6.47646,101,104,66,2.63261623816619
"MRPL47",27.96191,27.96191,20.967625,21.174754,23.393918,21.8454323333333,262,221,260,1.26773306704913
"MRPL48",122.3062,122.3062,29.215696,34.353275,27.663781,30.4109173333333,102,76,96,3.92558417481005
"MRPL49",23.61711,23.61711,18.466332,27.203034,21.129421,22.2662623333333,308,322,312,1.05806036428685
"MRPL49P1",0,0,0,0,0,0,0,0,0,1
"MRPL50",7.26203,7.26203,4.493005,4.843929,4.700699,4.679211,212,185,196,1.45478482838549
"MRPL51",199.8299,199.8299,130.804026,134.4609,127.459714,130.908213333333,398,345,376,1.52249731025089
"MRPL52",201.72299,201.72299,121.103796,111.272792,172.581488,134.986025333333,237,193,207,1.49076340383564
"MRPL53",131.46132,131.46132,31.997812,24.839191,29.335906,28.724303,111,74,95,4.45633056559812
"MRPL53P1",0,0,0,0,0,0,0,0,0,1
"MRPL54",68.0272,68.0272,15.296663,16.422757,20.48521,17.4015433333333,90,80,108,3.75116362522491
"MRPL55",146.544,146.544,126.103831,99.110249,120.360526,115.191535333333,184,125,198,1.26983432637087
"MRPL9",65.45135,65.45135,55.463872,62.105683,62.395567,59.988374,216,182,211,1.08957405554049
"MRPS10",18.77576,18.77576,9.061652,11.24399,9.658755,9.98813233333333,274,274,260,1.79973806285612
"MRPS11",33.67222,33.67222,19.697633,19.141049,20.220917,19.686533,296,226,256,1.67607689505051
"MRPS12",17.41025,17.41025,10.779055,11.199615,9.70897,10.5625466666667,125,102,100,1.59223141153448
"MRPS14",36.55841,36.55841,9.087452,10.822075,10.515161,10.1415626666667,258,211,218,3.37101815280968
"MRPS15",74.57544,74.57544,22.78465,24.249498,27.97949,25.004546,264,200,275,2.90623954750066
"MRPS15P1",0,0,0,0,0,0,0,0,0,1
"MRPS16",38.45151,38.45151,28.463812,32.983481,29.056147,30.1678133333333,565,487,501,1.26577728049364
"MRPS17",10.02408,10.02408,3.941553,5.072945,4.070806,4.361768,99,83,91,2.05605315261682
"MRPS17P3",0,0,0,0,0,0,0,0,0,1
"MRPS18A",25.6033,25.6033,28.683191,30.786578,27.454905,28.9748913333333,333,292,295,0.887519481026976
"MRPS18B",76.37543,76.37543,16.855219,21.264543,18.921385,19.0137156666667,322,260,284,3.86612017921643
"MRPS18C",48.19628,48.19628,56.469659,54.320276,52.237232,54.342389,152,97,117,0.888943916027911
"MRPS2",15.98267,15.98267,17.785133,25.913666,20.753837,21.484212,251,222,281,0.755315329707797
"MRPS21",83.97883,83.97883,24.638207,25.857162,26.931651,25.8090066666667,439,358,440,3.16978659659403
"MRPS21P7",0,0,0,0,0,0,0,0,0,1
"MRPS22",31.46879,31.46879,28.972368,31.3515,34.753397,31.6924216666667,319,285,279,0.993159525808555
"MRPS23",30.07224,30.07224,16.467431,17.028936,17.768032,17.088133,301,231,270,1.71782460909592
"MRPS24",51.61005,51.61005,20.471937,14.354828,19.577267,18.1346773333333,136,81,123,2.74946104831103
"MRPS25",48.16524,48.16524,46.165563,37.513916,45.052952,42.9108103333333,1086,675,851,1.11966141427998
"MRPS26",46.45836,46.45836,11.817996,9.186158,12.434471,11.1462083333333,150,92,135,3.90725720303661
"MRPS27",144.4647,144.4647,42.682943,34.08639,34.709834,37.1597223333333,392,295,319,3.81199576688045
"MRPS28",701.90292,701.90292,24.951682,27.405644,28.627993,26.9951063333333,96,80,85,25.1080639462714
"MRPS30",8.5034,8.5034,9.790883,11.310135,10.926264,10.6757606666667,281,240,226,0.813942686161033
"MRPS31",16.69646,16.69646,12.341762,18.957233,13.152943,14.8173126666667,118,99,108,1.11880319830141
"MRPS33",52.16867,52.16867,28.232409,28.364971,28.232607,28.2766623333333,250,195,238,1.81607689410224
"MRPS34",92.69947,92.69947,30.646991,30.040515,32.824703,31.1707363333333,260,205,243,2.91256839847071
"MRPS35",18.49645,18.49645,21.314051,22.308262,25.731509,23.1179406666667,357,287,334,0.808379549044417
"MRPS35P2",0,0,0,0,0,0,0,0,0,1
"MRPS36",36.15497,36.15497,52.089643,59.781073,55.301127,55.7239476666667,101,93,97,0.65501382622976
"MRPS36P3",0,0,0,0,0,0,0,0,0,1
"MRPS36P5",0,0,0,0,0,0,0,0,0,1
"MRPS5",47.82387,47.82387,30.073611,24.180059,28.003571,27.4190803333333,528,385,418,1.71799612891531
"MRPS5P4",0,0,0,0,0,0,0,0,0,1
"MRPS6",117.0614,117.0614,25.914629,31.405993,27.497558,28.2727266666667,374,354,331,4.03315349965121
"MRPS7",51.36178,51.36178,26.454181,28.705673,25.212055,26.7906363333333,335,278,290,1.88415189101643
"MRPS9",21.2585,21.2585,10.264921,9.835259,14.473633,11.5246043333333,185,127,189,1.77718188995086
"MRRF",8.99995,8.99995,9.823934,9.096165,10.807311,9.90913666666667,280,218,269,0.916658238461278
"MRS2",14.15164,14.15164,17.845759,16.516093,15.345306,16.5690526666667,617,482,580,0.862405064602421
"MRTO4",19.39644,19.39644,22.103988,26.133379,21.926034,23.3878003333333,351,322,299,0.836337829620578
"MS4A1",3.32067,3.32067,0,0,0.100612,0.0335373333333333,0,0,1,4.18046824304363
"MS4A10",0.40345,0.40345,0.092202,0.336577,0.145198,0.191325666666667,3,9,4,1.17805738537209
"MS4A12",0.21724,0.21724,0,0,0,0,0,0,0,1.21724
"MS4A13",0,0,0,0,0,0,0,0,0,1
"MS4A14",7.07582,7.07582,0.326687,0.134831,0.060217,0.173911666666667,2,4,2,6.87941029066639
"MS4A15",0,0,0,0,0,0,0,0,0,1
"MS4A18",0,0,0,0,0,0,0,0,0,1
"MS4A2",0,0,0.038441,0.049289,0.087549,0.0584263333333333,2,2,4,0.944798866493307
"MS4A3",0.46551,0.46551,0,0.152557,0,0.0508523333333333,0,1,0,1.39459175520062
"MS4A4A",15.51715,15.51715,0,1.307245,0.289654,0.532299666666667,0,8,2,10.7793210161894
"MS4A4E",24.61021,24.61021,1.417893,2.212158,2.120219,1.91675666666667,46,50,59,8.78037249136312
"MS4A5",0,0,0,0.454586,0,0.151528666666667,0,2,0,0.86841086023043
"MS4A6A",106.01319,106.01319,0.29471,0.180879,0.388801,0.28813,3,2,3,83.0763898053768
"MS4A6E",0.46551,0.46551,0,0.242133,0.219448,0.153860333333333,0,1,1,1.27009305863419
"MS4A7",27.4964,27.4964,0.38345,3.503731,0.208689,1.36529,12,17,4,12.0477404462032
"MSANTD1",0.58965,0.58965,0.22248,0.514471,0.357144,0.364698333333333,9,14,9,1.16483618479786
"MSANTD2",7.16892,7.16892,9.052629,8.121637,8.3105,8.494922,252,229,212,0.860346193470573
"MSANTD3",23.05849,23.05849,7.779201,10.277379,11.858873,9.97181766666667,195,202,234,2.19275335508826
"MSANTD4",6.54824,6.54824,18.262761,19.542365,22.258539,20.0212216666667,547,415,507,0.359077132608769
"MSC",2.29654,2.29654,5.854869,2.627919,10.830165,6.437651,43,7,40,0.443223270357805
"MSGN1",0,0,0,0,0.062714,0.0209046666666667,0,0,1,0.979523390039031
"MSH2",8.25513,8.25513,8.606656,10.304601,8.738674,9.21664366666667,409,395,370,0.905887520595071
"MSH3",7.63444,7.63444,3.515828,4.515771,5.467599,4.49973266666667,161,171,166,1.56997449209349
"MSH4",0.71379,0.71379,0.361611,0.395066,0.3345,0.363725666666667,17,15,14,1.25669703364093
"MSH5",14.08958,14.08958,16.899059,19.579227,12.32867,16.2689853333333,216,217,156,0.873796561218536
"MSH6",7.16892,7.16892,15.151517,13.601143,14.406395,14.3863516666667,585,640,489,0.530919881267067
"MSI1",8.5965,8.5965,5.877867,10.204576,7.816412,7.966285,174,171,141,1.07028719252176
"MSI2",260.533,260.533,84.001188,130.044475,72.015148,95.3536036666667,940,1022,774,2.71430429218577
"MSL1",42.45493,42.45493,62.494788,65.364989,73.503515,67.1210973333333,1688,1439,1524,0.637907075797154
"MSL2",10.05512,10.05512,6.44458,8.031473,5.243355,6.573136,261,207,233,1.45978099429351
