"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"ADCY1",3.81722,3.81722,8.094792,11.432533,9.663837,9.73038733333333,0.44893253620357
"ADCY10",0.52758,0.52758,0.112042,0.05848,0.015777,0.0620996666666667,1.43826426835649
"ADCY10P1",4.37584,4.37584,2.283359,2.212481,2.87769,2.45784333333333,1.55468003659314
"ADCY2",158.52324,158.52324,12.940722,10.140875,15.029355,12.7036506666667,11.6409301346269
"ADCY3",65.66859,65.66859,14.158841,11.038002,13.410534,12.8691256666667,4.80697857978406
"ADCY4",21.13436,21.13436,0.882454,0.117475,0.194074,0.398001,15.8328642111129
"ADCY5",44.5032,44.5032,15.25583,30.492998,24.515758,23.4215286666667,1.86324126638756
"ADCY6",10.83097,10.83097,72.815918,48.329999,61.034132,60.726683,0.191667029961743
"ADCY7",7.35513,7.35513,7.516,7.546295,5.754411,6.938902,1.05242891271362
"ADCY8",6.64134,6.64134,0.668336,0.19604,0.591981,0.485452333333333,5.14411659568567
"ADCY9",4.74825,4.74825,6.52854,10.236519,6.97731,7.914123,0.644847507713322
"ADCYAP1",2.82412,2.82412,0.932518,1.91493,3.584293,2.14391366666667,1.21635655601654
"ADCYAP1R1",13.71716,13.71716,7.602388,9.933134,7.812192,8.449238,1.5574970172198
"ADD1",190.92305,190.92305,181.509736,172.477131,177.693218,177.226695,1.07684794356985
"ADD2",11.04821,11.04821,16.303887,29.595986,28.425267,24.7750466666667,0.467436981038767
"ADD3",985.92889,985.92889,355.067866,227.119778,237.317728,273.168457333333,3.59971712136125
"ADGB",0.24827,0.24827,0.201606,0.066185,0.048206,0.105332333333333,1.12931646198715
"ADH1A",0.55862,0.55862,0,0,0,0,1.55862
"ADH1B",8.09995,8.09995,0.05535,0.035988,0,0.030446,8.83107896968885
"ADH1C",1.36551,1.36551,0,0,0,0,2.36551
"ADH4",0.89999,0.89999,0.031894,1.138949,0,0.390281,1.3666230064282
"ADH5",45.12388,45.12388,72.572025,55.358625,70.925156,66.2852686666667,0.68549744860943
"ADH6",0.18621,0.18621,0.882803,0.377119,0.298046,0.519322666666667,0.780749228603623
"ADH7",0.71379,0.71379,0.377781,0.52312,0,0.300300333333333,1.31799550924261
"ADHFE1",15.67232,15.67232,4.069013,2.070513,2.535716,2.89174733333333,4.28401912354365
"ADI1",49.49972,49.49972,10.750894,16.109525,19.319247,15.393222,3.08052437769707
"ADIG",0,0,0,0,0,0,1
"ADIPOQ",0.49655,0.49655,0.072908,0.12475,0.144309,0.113989,1.34341541972138
"ADIPOR1",58.62381,58.62381,32.256444,31.830242,37.463725,33.850137,1.71086300177242
"ADIPOR2",103.56148,103.56148,16.386789,15.287734,16.694558,16.123027,6.10648339221798
"ADK",207.37124,207.37124,20.554919,17.037931,20.523577,19.3721423333333,10.2282438729607
"ADM",24.61021,24.61021,10.690962,0.582258,1.265497,4.17957233333333,4.94446420512067
"ADM2",0.18621,0.18621,0.609662,0.257507,0.259439,0.375536,0.86236201742448
"ADNP",11.6689,11.6689,33.14152,33.326225,36.270268,34.2460043333333,0.359442162016039
"ADNP2",4.03446,4.03446,26.865206,4.853073,21.502089,17.7401226666667,0.26864605368645
"ADO",27.18605,27.18605,10.025081,12.104348,16.995181,13.0415366666667,2.00733371774837
"ADORA1",48.59972,48.59972,8.103956,13.398671,14.181675,11.8947673333333,3.84649980242632
"ADORA2A",8.65857,8.65857,4.458051,6.027596,2.924768,4.47013833333333,1.76569026438393
"ADORA2B",1.48965,1.48965,2.491963,0.55829,0.939664,1.32997233333333,1.06853200116682
"ADORA3",33.54809,33.54809,0.033464,0,0.146614,0.060026,32.5917383158526
"ADPGK",26.87571,26.87571,37.079191,32.770197,40.693949,36.847779,0.736521685988496
"ADPRH",3.10343,3.10343,1.159986,1.567333,1.146179,1.291166,1.79097891641199
"ADPRHL1",2.97929,2.97929,7.212688,2.904292,2.874422,4.33046733333333,0.746518035129128
"ADPRHL2",36.31014,36.31014,10.881896,9.620763,10.437662,10.3134403333333,3.29785979337084
"ADPRM",6.45514,6.45514,4.648023,4.004344,4.175622,4.27599633333333,1.41302979171896
"ADRA1A",1.89309,1.89309,0.148686,0,0.052587,0.067091,2.71119332840404
"ADRA1B",0.89999,0.89999,0.622868,0.88655,1.25758,0.922332666666667,0.988377315199346
"ADRA1D",0.12414,0.12414,0.129118,0.028748,0.614497,0.257454333333333,0.893980775444993
"ADRA2A",1.05517,1.05517,1.392701,0.885525,1.26214,1.180122,0.942685776300592
"ADRA2B",3.0724,3.0724,0.014658,0.019414,0,0.0113573333333333,4.02666779166744
"ADRA2C",2.73102,2.73102,3.734286,2.768347,3.941427,3.48135333333333,0.832565460136298
"ADRB1",1.39654,1.39654,0.021276,0,0,0.007092,2.37966342697589
"ADRB2",2.91722,2.91722,0.205318,0.020799,0.093842,0.106653,3.53970033967287
"ADRB3",0.0931,0.0931,0,0,0,0,1.0931
"ADRM1",82.02367,82.02367,27.997186,35.279077,40.282947,34.5197366666667,2.33739542551038
"ADSL",19.1792,19.1792,121.672974,146.622489,175.128689,147.808050666667,0.135605566430017
"ADTRP",0.83793,0.83793,0.184495,0.265055,0.255863,0.235137666666667,1.48803655624893
"AEBP1",65.82376,65.82376,67.327279,57.652961,57.818912,60.9330506666667,1.07896768011083
"AEBP2",10.61373,10.61373,14.672734,9.325776,8.664046,10.8875186666667,0.97696839228237
"AEN",5.49307,5.49307,5.360447,4.747205,6.867172,5.65827466666667,0.97518806673841
"AFAP1",4.2517,4.2517,15.165396,13.018548,12.358513,13.5141523333333,0.361833049522217
"AFAP1L1",2.97929,2.97929,33.983205,17.877142,17.390687,23.083678,0.165227669959713
"AFAP1L2",23.02746,23.02746,63.126769,44.576435,53.577299,53.7601676666667,0.438776231407083
"AFF1",9.74477,9.74477,4.143677,4.304439,2.95707,3.80172866666667,2.23768787157625
"AFF2",0.93103,0.93103,2.45817,3.100299,2.157437,2.57196866666667,0.540606645858969
"AFF3",26.19295,26.19295,8.893053,7.123453,4.364032,6.79351266666667,3.48917762285881
"AFF4",9.62064,9.62064,17.759701,14.03179,12.014606,14.6020323333333,0.680721573516373
"AFG3L1P",23.4309,23.4309,17.616576,13.553307,13.787041,14.9856413333333,1.52830277438144
"AFG3L2",13.62406,13.62406,33.830329,38.251001,38.240585,36.7739716666667,0.387146475595652
"AFM",0,0,0,0,0,0,1
"AFMID",129.35099,129.35099,25.481346,13.653048,15.747388,18.2939273333333,6.75606307352458
"AFP",0.49655,0.49655,0.320045,0.1408,0,0.153615,1.29726988640058
"AFTPH",11.45166,11.45166,12.004309,15.963136,16.530292,14.832579,0.786458100098537
"AGA",20.04816,20.04816,10.447655,7.690008,11.117989,9.751884,1.95762528687996
"AGAP1",113.52349,113.52349,21.582756,23.19791,18.92196,21.2342086666667,5.15077877143847
"AGAP11",194.52303,194.52303,0,0.231624,0.353817,0.195147,163.59747378356
"AGAP2",15.85853,15.85853,21.955342,18.557331,25.121445,21.8780393333333,0.736887010043605
"AGAP3",184.77826,184.77826,110.162923,94.110047,95.715657,99.996209,1.83945775628073
"AGAP4",3.81722,3.81722,25.17303,24.819937,20.100439,23.3644686666667,0.19771496214036
"AGAP5",0.43448,0.43448,6.633903,4.502461,4.698804,5.27838933333333,0.228478981445772
"AGAP6",5.3379,5.3379,6.4677,5.484844,6.237243,6.06326233333333,0.897304913919144
"AGAP9",0,0,7.383833,7.539014,6.852953,7.2586,0.12108589833628
"AGBL1",0.46551,0.46551,0.637697,0.014167,0.008277,0.220047,1.2011914295105
"AGBL2",1.73792,1.73792,3.145308,0.324972,1.06061,1.51029666666667,1.09067586965153
"AGBL3",7.4172,7.4172,2.735451,1.007063,1.095592,1.612702,3.22164563735168
"AGBL4",4.77928,4.77928,1.435417,1.410235,1.121904,1.32251866666667,2.48836751365902
"AGBL5",15.70336,15.70336,21.863234,24.685973,27.258025,24.6024106666667,0.652413564389353
"AGER",7.78961,7.78961,30.388007,11.563538,19.894568,20.615371,0.406637017703744
"AGFG1",50.61695,50.61695,30.302172,26.453683,34.948506,30.5681203333333,1.63509735311978
"AGFG2",25.10675,25.10675,3.636228,3.576014,3.970832,3.72769133333333,5.52209274237729
"AGGF1",8.00685,8.00685,6.327322,6.281483,7.254199,6.62100133333333,1.18184600763749
"AGK",10.08615,10.08615,21.04368,24.340332,19.779271,21.7210943333333,0.487923241607949
"AGL",3.1655,3.1655,5.007342,3.550082,3.447344,4.00158933333333,0.832835269429024
"AGMAT",0.77586,0.77586,0.465682,0.531145,0.610709,0.535845333333333,1.15627528466408
"AGMO",10.45856,10.45856,0.381156,0.253831,1.51066,0.715215666666667,6.68053599479327
"AGPAT1",61.07552,61.07552,60.103833,59.26444,69.619887,62.9960533333333,0.969989816038656
"AGPAT2",17.90679,17.90679,8.382869,4.858103,5.677696,6.30622266666667,2.58776536968396
"AGPAT3",168.26801,168.26801,15.77028,13.113018,16.357446,15.080248,10.5264551889996
"AGPAT4",220.80909,220.80909,15.696457,14.33158,17.125868,15.7179683333333,13.2677060739338
"AGPAT5",27.06192,27.06192,22.881904,17.623737,21.389621,20.631754,1.29725587670792
"AGPS",16.0137,16.0137,10.780873,11.492016,12.090937,11.4546086666667,1.36605657033089
"AGR2",0.93103,0.93103,0,0.208241,0.229705,0.145982,1.68504391866539
"AGR3",0.96206,0.96206,0,0,0,0,1.96206
"AGRN",45.46526,45.46526,305.21417,214.320803,250.600443,256.711805333333,0.180299307359631
"AGRP",0,0,0.198538,0.262452,0.30045,0.253813333333333,0.797566889276447
"AGT",63.15481,63.15481,3.889058,2.366724,1.550923,2.602235,17.8097236854342
"AGTPBP1",20.1723,20.1723,36.703555,32.807796,29.329583,32.946978,0.623687327926509
"AGTR1",0.96206,0.96206,0.735068,0.073841,0.225448,0.344785666666667,1.45901317111996
"AGTR2",0,0,0.101164,0,0,0.0337213333333333,0.967378700384759
"AGTRAP",43.63424,43.63424,11.358205,6.374383,5.21081,7.64779933333333,5.1613408544247
"AGXT",2.1724,2.1724,0.062805,0.03086,0.044236,0.045967,3.0329828761328
"AGXT2",0.12414,0.12414,0.032249,0,0,0.0107496666666667,1.1121843885512
"AHCTF1",5.27583,5.27583,16.655764,18.161667,22.094244,18.9705583333333,0.314254108235165
"AHCY",47.23421,47.23421,51.809212,47.141732,60.330624,53.093856,0.891676311631399
"AHCYL1",172.73695,172.73695,42.369703,25.77749,26.702941,31.6167113333333,5.32662377345339
"AHCYL2",30.78603,30.78603,17.628371,21.980167,21.187475,20.2653376666667,1.49473431827158
"AHDC1",7.26203,7.26203,13.524363,12.252016,11.895501,12.5572933333333,0.609415891274266
"AHI1",35.68945,35.68945,25.109264,48.55998,47.511254,40.3934993333333,0.886357775759604
"AHNAK",82.8616,82.8616,25.535928,8.221723,14.095113,15.9509213333333,4.94731810447904
"AHNAK2",4.90342,4.90342,29.394939,23.593084,24.084386,25.690803,0.221178058974097
"AHR",10.64477,10.64477,53.49198,19.843543,12.617232,28.6509183333333,0.392728814301479
"AHRR",2.04826,2.04826,7.307137,4.146563,5.104413,5.519371,0.467569647439914
"AHSA1",277.69498,277.69498,223.442003,274.788279,296.325945,264.852075666667,1.04830845988743
"AHSG",1.30344,1.30344,0.048585,0,0.057296,0.0352936666666667,2.22491460554992
"AHSP",3.1655,3.1655,0,0,0,0,4.1655
"AICDA",0.15517,0.15517,0.081179,0,0.177725,0.0863013333333333,1.06339738758797
"AIDA",33.85843,33.85843,30.923177,22.473775,28.922289,27.439747,1.2256940963645
"AIF1",56.48244,56.48244,0.37268,0,0,0.124226666666667,51.1306498096469
"AIF1L",338.02567,338.02567,17.293177,8.597442,15.071041,13.6538866666667,23.1355460644571
"AIFM1",15.67232,15.67232,28.433597,26.767055,34.119729,29.7734603333333,0.541775927029591
"AIFM2",4.49997,4.49997,2.066201,2.230815,2.65694,2.31798533333333,1.6576233610034
"AIFM3",78.57886,78.57886,1.810086,2.309351,1.668205,1.929214,27.1673083632674
"AIG1",579.72085,579.72085,13.213367,20.792068,23.459736,19.155057,28.8126622514637
"AIM2",1.42758,1.42758,1.706372,1.463533,1.000209,1.390038,1.01570770004494
"AIMP1",36.68255,36.68255,22.207127,13.872661,17.198811,17.759533,2.00871471587272
"AIMP2",12.8482,12.8482,11.55745,14.378413,20.742734,15.5595323333333,0.836267578168522
"AIP",73.58234,73.58234,22.613284,20.769834,18.801212,20.72811,3.43252772560522
"AIPL1",0.12414,0.12414,0.05473,0,0.082054,0.0455946666666667,1.07512025054961
"AIRE",0.49655,0.49655,0.045794,0.152647,0.079835,0.0927586666666667,1.36951556244807
"AJAP1",16.13784,16.13784,2.218232,3.975825,4.470698,3.55491833333333,3.76249116797191
"AJUBA",3.63101,3.63101,11.690944,13.297851,16.688082,13.8922923333333,0.3109669012899
"AK1",209.97812,209.97812,87.436843,68.34882,80.529342,78.7716683333333,2.64477507375687
"AK2",80.16161,80.16161,188.33627,192.179745,192.303037,190.939684,0.422849555175885
"AK3",47.38939,47.38939,26.04459,23.194928,29.095988,26.1118353333333,1.78480687142956
"AK4",10.05512,10.05512,17.684579,2.226969,1.23133,7.047626,1.37371194933761
"AK5",867.90542,867.90542,31.797751,21.511449,14.256939,22.5220463333333,36.9400437226699
"AK7",2.2655,2.2655,2.396584,1.332213,1.433433,1.72074333333333,1.20022346834137
"AK8",7.63444,7.63444,0.41893,0.342211,0.939223,0.566788,5.51091787784946
"AKAP1",29.54466,29.54466,17.630244,20.951008,26.493062,21.691438,1.34608745377882
"AKAP10",8.00685,8.00685,26.47572,45.551661,52.42177,41.4830503333333,0.212010435440249
"AKAP11",17.9999,17.9999,8.484308,7.882844,8.492657,8.286603,2.04594726403185
"AKAP12",8.78271,8.78271,106.725016,92.278926,73.565635,90.8565256666667,0.1064998913142
"AKAP13",15.98267,15.98267,30.197995,38.613052,33.781328,34.1974583333333,0.482497055303472
"AKAP14",0.43448,0.43448,0.978434,0.406526,0.452671,0.612543666666667,0.889575910192406
"AKAP17A",0,0,14.305538,8.056834,10.083215,10.8151956666667,0.0846367701570297
"AKAP3",6.95168,6.95168,1.327598,1.284105,0.59053,1.067411,3.84620184375531
"AKAP4",0.65172,0.65172,0.058874,0,0.029122,0.029332,1.60465233763256
"AKAP5",0.37241,0.37241,2.106467,3.100108,2.588785,2.59845333333333,0.381388855952928
"AKAP6",32.49292,32.49292,61.657005,70.285298,24.549004,52.163769,0.629995213469534
"AKAP7",21.97229,21.97229,5.157296,6.413922,5.100539,5.55725233333333,3.50334085562362
"AKAP8",7.85168,7.85168,9.737464,9.653188,13.090255,10.826969,0.748431825601302
"AKAP8L",38.79288,38.79288,120.624963,92.069403,95.687268,102.793878,0.383383690510147
"AKAP9",19.89299,19.89299,34.788675,38.186371,41.838857,38.271301,0.532016751876899
"AKIP1",26.53433,26.53433,17.853842,15.109955,16.520029,16.4946086666667,1.57387515917761
"AKIRIN1",52.32384,52.32384,56.107507,62.831699,77.134568,65.3579246666667,0.803579079180967
"AKIRIN2",32.30671,32.30671,33.096583,27.055118,32.198098,30.7832663333333,1.04793225625992
"AKNA",10.4896,10.4896,13.899447,3.403643,2.798689,6.700593,1.49204093762649
"AKNAD1",1.02413,1.02413,1.650251,0.119347,0.429944,0.733180666666667,1.16787017010344
"AKR1A1",164.01631,164.01631,100.422883,98.041526,128.35188,108.938763,1.50098387044795
"AKR1B1",104.3063,104.3063,56.650388,68.549179,80.907313,68.7022933333333,1.51080107933321
"AKR1B10",0,0,0.162969,0.354662,0.297328,0.271653,0.786378044954087
"AKR1B15",0,0,0.454818,0.315128,0.87059,0.546845333333333,0.64647704489309
"AKR1C1",27.71364,27.71364,45.322728,60.080483,74.611978,60.005063,0.470676343699538
"AKR1C2",2.76205,2.76205,49.089881,64.375346,71.28443,61.583219,0.0601127596201148
"AKR1C3",11.26545,11.26545,1.557851,1.125975,0.929279,1.20436833333333,5.56415632293756
"AKR1C4",0,0,0,0,0.08734,0.0291133333333333,0.971710274864446
"AKR1D1",0,0,0.064744,0.027846,0,0.0308633333333333,0.970060693464054
"AKR1E2",3.2586,3.2586,5.357368,4.168866,5.02889,4.851708,0.727753332873069
"AKR7A2",37.67565,37.67565,25.461604,22.751836,22.99709,23.7368433333333,1.5634836457845
"AKR7A3",1.55172,1.55172,0.25022,0,0.639261,0.296493666666667,1.9681700463378
"AKT1",82.8616,82.8616,140.470986,88.161246,97.842624,108.824952,0.763593322581193
"AKT1S1",54.24797,54.24797,19.145791,18.543301,16.360812,18.0166346666667,2.90524432784322
"AKT2",56.69968,56.69968,110.40854,92.838798,122.237385,108.494907666667,0.526962223445624
"AKT3",76.40646,76.40646,22.058408,20.927236,17.210451,20.065365,3.67458432360417
"AKTIP",48.59972,48.59972,20.042852,19.398212,19.414276,19.6184466666667,2.40559925788137
"ALAD",160.54047,160.54047,20.345619,18.909778,18.200855,19.152084,8.01606771785985
"ALAS1",28.86191,28.86191,29.277021,29.259277,30.985037,29.840445,0.968271047969639
"ALAS2",5.74135,5.74135,0,0.091655,0,0.0305516666666667,6.54149638300522
"ALB",57.91002,57.91002,1.050031,0,1.309441,0.786490666666667,32.9752744300185
"ALCAM",49.49972,49.49972,125.925366,120.652159,146.773687,131.117070666667,0.382234632853854
"ALDH16A1",10.39649,10.39649,19.566151,9.319604,24.719604,17.868453,0.603997052646552
"ALDH18A1",11.82407,11.82407,71.662629,39.571366,55.898627,55.710874,0.226130706432068
"ALDH1A1",234.71246,234.71246,0.626846,0.257617,0.12231,0.335591,176.485510908654
"ALDH1A2",6.14479,6.14479,4.249506,2.837072,5.817486,4.30135466666667,1.34772910873598
"ALDH1A3",11.17235,11.17235,45.925434,30.788044,29.425931,35.379803,0.334590871753759
"ALDH1B1",5.02756,5.02756,7.08833,6.596248,7.538597,7.07439166666667,0.746503296946003
"ALDH1L1",16.47922,16.47922,0.619765,0.068257,0.287033,0.325018333333333,13.191681624531
"ALDH1L2",2.14137,2.14137,7.323416,7.63165,5.45928,6.804782,0.40249298442929
"ALDH2",196.32302,196.32302,26.377461,35.655589,33.24393,31.7589933333333,6.02347630136783
"ALDH3A1",1.24137,1.24137,0.039417,0.051958,0.591362,0.227579,1.82584583151064
"ALDH3A2",26.28606,26.28606,74.828734,95.945995,93.950804,88.2418443333333,0.305754102280562
"ALDH3B1",11.6689,11.6689,0.47774,0.645695,0.943989,0.689141333333333,7.50020128570256
"ALDH3B2",0.9931,0.9931,0.043658,0,0,0.0145526666666667,1.96451112444302
"ALDH4A1",11.6689,11.6689,12.814983,19.384723,20.230924,17.4768766666667,0.685662421661092
"ALDH5A1",13.71716,13.71716,10.039551,20.478069,17.666083,16.0612343333333,0.862608162602069
"ALDH6A1",39.63081,39.63081,7.224198,6.025171,8.410906,7.22009166666667,4.94286580340244
"ALDH7A1",59.15139,59.15139,258.937854,164.995417,158.874167,194.269146,0.308043493978306
"ALDH8A1",3.04136,3.04136,3.740429,4.582988,6.847804,5.05707366666667,0.667213281925304
"ALDH9A1",57.22726,57.22726,17.123983,17.718274,19.490382,18.1108796666667,3.04681213087017
"ALDOA",1457.18484,1457.18484,1821.26722,850.356534,947.895686,1206.50648,1.20760001221691
"ALDOB",4.56204,4.56204,0.220526,0.198801,0.261344,0.226890333333333,4.53344512454387
"ALDOC",237.25727,237.25727,149.888784,10.032049,9.580176,56.5003363333333,4.14358045870908
"ALG1",10.42753,10.42753,7.687033,9.557751,12.262513,9.83576566666667,1.05461213831467
"ALG10",0.65172,0.65172,1.337597,1.794026,2.099545,1.74372266666667,0.601999619009113
"ALG10B",1.11724,1.11724,2.219308,1.48526,1.471991,1.72551966666667,0.776820665025471
"ALG11",1.67585,1.67585,12.293684,13.142856,5.905583,10.4473743333333,0.233752293065866
"ALG12",11.20338,11.20338,12.628917,9.086696,9.803056,10.506223,1.06058956097062
"ALG13",40.93425,40.93425,84.344072,54.173153,47.306609,61.941278,0.666244018750302
"ALG14",42.54803,42.54803,19.350275,7.94977,17.744426,15.0148236666667,2.71923256268135
"ALG1L",3.01033,3.01033,1.091895,0.437526,0.836497,0.788639333333333,2.24211216049146
"ALG1L2",3.78619,3.78619,0.568736,1.014702,1.959096,1.18084466666667,2.19464965715119
"ALG2",9.65167,9.65167,11.678582,11.627649,12.099764,11.8019983333333,0.832031822115271
"ALG3",30.87914,30.87914,26.809772,26.791477,32.175961,28.5924033333333,1.07727444915198
"ALG5",31.8412,31.8412,14.303079,14.720661,19.741657,16.2551323333333,1.90327140734572
"ALG6",6.76548,6.76548,9.953424,6.686905,8.692191,8.44417333333333,0.822250897555177
"ALG8",38.85495,38.85495,42.783117,43.766238,53.376629,46.6419946666667,0.836550826195466
"ALG9",14.58612,14.58612,25.659875,17.639538,23.455072,22.251495,0.670327649899501
"ALK",1.24137,1.24137,11.932029,11.197519,11.557001,11.562183,0.178422014708749
"ALKBH1",4.49997,4.49997,5.602867,6.665361,8.474423,6.914217,0.694948091516823
"ALKBH2",16.0137,16.0137,11.750567,9.507876,10.088156,10.4488663333333,1.48605979881734
"ALKBH3",29.01708,29.01708,17.37755,21.393461,19.983029,19.58468,1.45822427164279
"ALKBH4",7.97582,7.97582,5.259717,5.352017,6.315695,5.64247633333333,1.35127617315811
"ALKBH5",40.84115,40.84115,23.347593,16.356719,18.253911,19.3194076666667,2.05917173799505
"ALKBH6",38.54461,38.54461,20.033085,16.141946,22.530426,19.5684856666667,1.92258247110948
"ALKBH7",62.31689,62.31689,21.486468,17.541507,27.082404,22.036793,2.74851147900665
"ALKBH8",2.48274,2.48274,2.08368,2.736061,3.095879,2.63854,0.957180627394504
"ALLC",0.18621,0.18621,0,0.097863,0,0.032621,1.14873704873327
"ALMS1",7.04479,7.04479,19.985083,8.8182,11.853731,13.552338,0.552817698434437
"ALOX12",1.70689,1.70689,1.773981,1.702332,1.710089,1.72880066666667,0.991970587322734
"ALOX12B",0.40345,0.40345,0.664101,0.155606,0.179107,0.332938,1.05289968475653
"ALOX12P2",0.93103,0.93103,0.526935,0.143679,0.684365,0.451659666666667,1.3302222582474
"ALOX15",2.76205,2.76205,0.020549,0.235989,0.038188,0.098242,3.42552005842064
"ALOX15B",3.10343,3.10343,0.063337,0,0.064103,0.04248,3.93621939989256
"ALOX5",17.87576,17.87576,0.434037,0.061014,0.378232,0.291094333333333,14.6199696743047
"ALOX5AP",24.02055,24.02055,0.230292,0,0,0.076764,23.2368002644962
"ALOXE3",0.40345,0.40345,0.149848,0.131815,0.296167,0.19261,1.1767887238913
"ALPI",0,0,0,0,0,0,1
"ALPK1",4.87239,4.87239,4.264844,1.02584,1.141538,2.144074,1.86776456279337
"ALPK2",0.24827,0.24827,3.152276,0.270697,0.507025,1.30999933333333,0.540376779329518
"ALPK3",4.06549,4.06549,7.896589,1.089814,0.58696,3.191121,1.20862413659734
"ALPL",18.83782,18.83782,0.446383,2.37342,2.037493,1.61909866666667,7.57429273378526
"ALPP",0,0,0,0,0,0,1
"ALS2",7.5103,7.5103,23.522135,21.121391,16.062301,20.2352756666667,0.400762398077024
"ALS2CL",8.87581,8.87581,0.469621,0.383243,0.12448,0.325781333333333,7.44904891304348
"ALX1",0,0,0.235998,0.807251,1.456625,0.833291333333333,0.54546704160859
"ALX3",1.67585,1.67585,0,0,0,0,2.67585
"ALX4",0.06207,0.06207,0.209851,0.03613,0.082642,0.109541,0.957215641422895
"ALYREF",61.41689,61.41689,132.823415,102.094818,159.769552,131.562595,0.470848432018097
