"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"ADCY3",65.66859,65.66859,32.320064,33.406767,28.267331,31.3313873333333,2.06203925964121
"ADCY4",21.13436,21.13436,0.230327,0.319736,0.365302,0.305121666666667,16.9596142377531
"ADCY5",44.5032,44.5032,26.717633,28.211033,23.810448,26.2463713333333,1.67006459110873
"ADCY6",10.83097,10.83097,34.684876,31.848539,24.33093,30.288115,0.378129842593585
"ADCY7",7.35513,7.35513,12.07316,11.612199,12.140766,11.9420416666667,0.645580520847754
"ADCY8",6.64134,6.64134,18.344465,20.437146,13.60388,17.4618303333333,0.413899373032551
"ADCY9",4.74825,4.74825,5.484777,5.057732,4.294656,4.94572166666667,0.966787603299067
"ADCYAP1",2.82412,2.82412,23.761483,14.864341,12.375151,17.000325,0.21244727525753
"ADCYAP1R1",13.71716,13.71716,9.448235,5.412402,8.491945,7.784194,1.67541381713564
"ADD1",190.92305,190.92305,154.741787,190.237059,146.304246,163.761030666667,1.16485706130527
"ADD2",11.04821,11.04821,44.498774,62.72364,41.285624,49.5026793333333,0.238565758471508
"ADD3",985.92889,985.92889,60.690166,38.499272,41.292527,46.8273216666667,20.6352531483661
"ADGB",0.24827,0.24827,0.232085,0.088882,0.281014,0.200660333333333,1.03965290211137
"ADH1A",0.55862,0.55862,0.048538,0,0.037548,0.0286953333333333,1.51514248144737
"ADH1B",8.09995,8.09995,0.232085,0.170176,0.023622,0.141961,7.96870471058118
"ADH1C",1.36551,1.36551,0,0,0.064375,0.0214583333333333,2.31581643891495
"ADH4",0.89999,0.89999,0,0.051433,0.024651,0.0253613333333333,1.85299556188973
"ADH5",45.12388,45.12388,56.244363,55.367877,49.923375,53.845205,0.840982908168544
"ADH6",0.18621,0.18621,0,0.175753,0.028185,0.0679793333333333,1.11070501364259
"ADH7",0.71379,0.71379,0.099383,0.093506,0,0.0642963333333333,1.61025641668094
"ADHFE1",15.67232,15.67232,3.003773,1.243849,0.874102,1.70724133333333,6.15841661203951
"ADI1",49.49972,49.49972,6.858608,6.264982,6.978803,6.70079766666667,6.5577258598276
"ADIG",0,0,0,0,0,0,1
"ADIPOQ",0.49655,0.49655,0.15226,0.12497,0.084781,0.120670333333333,1.3354061006939
"ADIPOR1",58.62381,58.62381,31.78277,26.72532,28.250066,28.9193853333333,1.99281533814041
"ADIPOR2",103.56148,103.56148,11.18115,7.714247,7.34797,8.747789,10.7266868414981
"ADK",207.37124,207.37124,30.339727,25.239164,30.063732,28.547541,7.05206704002881
"ADM",24.61021,24.61021,0.806759,0.033778,1.559399,0.799978666666667,14.2280630733401
"ADM2",0.18621,0.18621,1.63029,1.379053,1.593968,1.534437,0.468036885509484
"ADNP",11.6689,11.6689,33.858758,35.043235,30.558725,33.1535726666667,0.370939231559943
"ADNP2",4.03446,4.03446,5.183089,4.936313,13.259561,7.79298766666667,0.572553970374044
"ADO",27.18605,27.18605,7.75919,7.95103,7.86824,7.85948666666667,3.18145407973223
"ADORA1",48.59972,48.59972,10.860279,8.484353,12.001668,10.4487666666667,4.33231992965763
"ADORA2A",8.65857,8.65857,7.640783,3.475551,1.752122,4.28948533333333,1.82599428703082
"ADORA2B",1.48965,1.48965,0.306423,0.254042,0.611888,0.390784333333333,1.79010500789363
"ADORA3",33.54809,33.54809,0,0.084615,0,0.028205,33.6003909726173
"ADPGK",26.87571,26.87571,26.947752,26.670719,23.01729,25.5452536666667,1.0501203096433
"ADPRH",3.10343,3.10343,0.984898,1.851182,1.629344,1.48847466666667,1.6489739899569
"ADPRHL1",2.97929,2.97929,1.926065,2.027873,1.851695,1.935211,1.35570832897533
"ADPRHL2",36.31014,36.31014,9.937483,10.042049,10.265002,10.0815113333333,3.36688190606011
"ADPRM",6.45514,6.45514,2.868696,2.60802,2.022865,2.49986033333333,2.13012500213104
"ADRA1A",1.89309,1.89309,22.276093,16.967466,13.93555,17.7263696666667,0.154492838254163
"ADRA1B",0.89999,0.89999,1.452421,0.693065,0.76846,0.971315333333333,0.963818404834944
"ADRA1D",0.12414,0.12414,0.232085,0.170177,0.152845,0.185035666666667,0.948612798433352
"ADRA2A",1.05517,1.05517,0.42209,1.055473,1.037228,0.838263666666667,1.11799522411638
"ADRA2B",3.0724,3.0724,0,0,0,0,4.0724
"ADRA2C",2.73102,2.73102,0.898031,0.716881,1.520762,1.04522466666667,1.82425924193495
"ADRB1",1.39654,1.39654,0.050389,0.036076,0.090154,0.058873,2.26329314280372
"ADRB2",2.91722,2.91722,0.018232,0,0.04964,0.022624,3.83055746784742
"ADRB3",0.0931,0.0931,0,0,0.101063,0.0336876666666667,1.0574760977123
"ADRM1",82.02367,82.02367,29.212525,35.34107,31.458058,32.0038843333333,2.51557268718663
"ADSL",19.1792,19.1792,116.097362,114.708771,92.735536,107.847223,0.185390122447129
"ADTRP",0.83793,0.83793,0,0.074177,0,0.0247256666666667,1.79358247752163
"AEBP1",65.82376,65.82376,34.367461,8.816019,13.119066,18.7675153333333,3.38048352932436
"AEBP2",10.61373,10.61373,8.67834,6.212587,7.216268,7.369065,1.38769743095555
"AEN",5.49307,5.49307,5.274571,3.757056,3.993626,4.341751,1.21553213543649
"AFAP1",4.2517,4.2517,16.760669,20.689242,12.125061,16.5249906666667,0.299669203818121
"AFAP1L1",2.97929,2.97929,0.332563,0.101833,0.920664,0.451686666666667,2.74114937566876
"AFAP1L2",23.02746,23.02746,4.148444,4.675051,3.663669,4.162388,4.65433051525767
"AFF1",9.74477,9.74477,2.261001,1.52797,2.147089,1.97868666666667,3.60721727472734
"AFF2",0.93103,0.93103,7.007388,7.400754,8.585772,7.664638,0.222863321006602
"AFF3",26.19295,26.19295,19.131307,21.881709,27.122887,22.7119676666667,1.14680276146913
"AFF4",9.62064,9.62064,13.085485,10.195596,8.591431,10.6241706666667,0.913668622438212
"AFG3L1P",23.4309,23.4309,7.209824,7.376848,6.113134,6.89993533333333,3.09254430183943
"AFG3L2",13.62406,13.62406,30.778426,27.741084,26.67959,28.3997,0.497422082538257
"AFM",0,0,0,0,0,0,1
"AFMID",129.35099,129.35099,2.949376,0.879355,1.419559,1.74943,47.4101868387266
"AFP",0.49655,0.49655,0.371259,0,0,0.123753,1.33174282960757
"AFTPH",11.45166,11.45166,15.737277,17.475871,16.581096,16.5980813333333,0.707557816340736
"AGA",20.04816,20.04816,3.387908,5.470358,3.635728,4.16466466666667,4.07541657754611
"AGAP1",113.52349,113.52349,29.530421,24.317193,19.856331,24.5679816666667,4.47917600587558
"AGAP11",194.52303,194.52303,0,0,0.066208,0.0220693333333333,191.301141344619
"AGAP2",15.85853,15.85853,43.843446,40.505109,33.787852,39.3788023333333,0.417509411518207
"AGAP3",184.77826,184.77826,128.202177,122.252345,137.783553,129.412691666667,1.42454125918087
"AGAP4",3.81722,3.81722,27.843413,21.852458,18.175607,22.623826,0.203913625168082
"AGAP5",0.43448,0.43448,3.460592,3.577851,3.123861,3.38743466666667,0.32695187711817
"AGAP6",5.3379,5.3379,3.935043,5.78844,4.400673,4.708052,1.11034377402308
"AGAP9",0,0,5.941288,7.030856,3.954355,5.64216633333333,0.150553290871618
"AGBL1",0.46551,0.46551,0.037175,0.059313,0.047196,0.0478946666666667,1.39852796909613
"AGBL2",1.73792,1.73792,1.295583,1.166729,0.373818,0.945376666666667,1.40739839585479
"AGBL3",7.4172,7.4172,1.048557,1.86071,0.770714,1.22666033333333,3.78019039275711
"AGBL4",4.77928,4.77928,1.004833,0.360195,0.827599,0.730875666666667,3.33893422346724
"AGBL5",15.70336,15.70336,24.10194,26.226313,20.697361,23.6752046666667,0.676928934355073
"AGER",7.78961,7.78961,8.025194,8.823719,5.87265,7.57385433333333,1.02516437278714
"AGFG1",50.61695,50.61695,23.974925,21.046462,25.090132,23.3705063333333,2.1180089282511
"AGFG2",25.10675,25.10675,3.848569,2.383593,3.168277,3.13347966666667,6.31592558940857
"AGGF1",8.00685,8.00685,5.881217,6.182197,5.342473,5.80196233333333,1.32415464223633
"AGK",10.08615,10.08615,20.012943,18.287087,17.116981,18.472337,0.56932817052211
"AGL",3.1655,3.1655,3.903981,3.992103,3.430956,3.77568,0.87223180782632
"AGMAT",0.77586,0.77586,1.225052,0.936929,1.132525,1.09816866666667,0.846385721135225
"AGMO",10.45856,10.45856,0.040441,0.064125,0.038644,0.0477366666666667,10.9364884942463
"AGPAT1",61.07552,61.07552,58.83521,61.681637,57.17614,59.2309956666667,1.03062417137418
"AGPAT2",17.90679,17.90679,1.783677,1.564374,2.073516,1.807189,6.7351325471851
"AGPAT3",168.26801,168.26801,10.588609,7.9215,7.87362,8.79457633333333,17.2818102835076
"AGPAT4",220.80909,220.80909,21.527923,20.410552,15.274779,19.0710846666667,11.0511760417399
"AGPAT5",27.06192,27.06192,17.241999,19.60473,19.996513,18.9477473333333,1.406771377794
"AGPS",16.0137,16.0137,10.382141,9.159291,8.214193,9.251875,1.65956959092849
"AGR2",0.93103,0.93103,0,0.059227,0.120465,0.0598973333333333,1.82190287612763
"AGR3",0.96206,0.96206,0,0,0,0,1.96206
"AGRN",45.46526,45.46526,162.945449,176.888768,142.322924,160.719047,0.287320886821699
"AGRP",0,0,0.694691,0.501961,0.158183,0.451611666666667,0.688889475720665
"AGT",63.15481,63.15481,5.633898,0.670519,1.229702,2.511373,18.27057678008
"AGTPBP1",20.1723,20.1723,30.129918,30.599386,30.825373,30.5182256666667,0.671747839612418
"AGTR1",0.96206,0.96206,0.139434,0.047242,0.062509,0.0830616666666667,1.81158659786993
"AGTR2",0,0,0,0,0,0,1
"AGTRAP",43.63424,43.63424,2.465264,0.928159,1.783107,1.72551,16.3764726601627
"AGXT",2.1724,2.1724,0.04896,0.285381,0.018155,0.117498666666667,2.83884007617011
"AGXT2",0.12414,0.12414,0.036899,0.03289,0.068412,0.046067,1.07463479872704
"AHCTF1",5.27583,5.27583,15.662044,11.463155,10.44057,12.521923,0.464122595580525
"AHCY",47.23421,47.23421,47.283023,47.246171,40.999429,45.1762076666667,1.04456845716282
"AHCYL1",172.73695,172.73695,34.453846,37.842959,34.586887,35.6278973333333,4.74329575675342
"AHCYL2",30.78603,30.78603,14.728664,19.508266,16.817431,17.0181203333333,1.76411464747497
"AHDC1",7.26203,7.26203,12.867342,7.991258,7.313444,9.39068133333333,0.795138425956283
"AHI1",35.68945,35.68945,84.522257,71.376832,63.669188,73.1894256666667,0.494537458273984
"AHNAK",82.8616,82.8616,1.878492,0.097552,0.194957,0.723667,48.6530170850866
"AHNAK2",4.90342,4.90342,20.194682,17.942875,23.699237,20.6122646666667,0.273151383765212
"AHR",10.64477,10.64477,4.577701,1.247988,4.428636,3.41810833333333,2.63569136866645
"AHRR",2.04826,2.04826,1.908543,1.268876,1.241317,1.472912,1.23266011892053
"AHSA1",277.69498,277.69498,277.124196,311.151036,280.516116,289.597116,0.959042484096779
"AHSG",1.30344,1.30344,0.235321,0.096357,0.201673,0.177783666666667,1.9557411646904
"AHSP",3.1655,3.1655,0,0,0,0,4.1655
"AICDA",0.15517,0.15517,0.181159,0.169868,0.080989,0.144005333333333,1.00975927851152
"AIDA",33.85843,33.85843,25.205773,19.953325,22.282,22.480366,1.48457779576349
"AIF1",56.48244,56.48244,0.43497,0,0.149111,0.194693666666667,48.114794280598
"AIF1L",338.02567,338.02567,1.716606,0.503481,0.236546,0.818877666666667,186.392782875447
"AIFM1",15.67232,15.67232,21.039907,18.208613,17.534991,18.927837,0.836634703505453
"AIFM2",4.49997,4.49997,2.282364,1.115188,1.672719,1.69009033333333,2.04452985531713
"AIFM3",78.57886,78.57886,6.316495,7.731285,7.258318,7.10203266666667,9.82208579920973
"AIG1",579.72085,579.72085,21.233993,21.668577,21.18811,21.36356,25.9672811484397
"AIM2",1.42758,1.42758,1.018228,2.62495,1.662442,1.76854,0.876844835183888
"AIMP1",36.68255,36.68255,17.446402,16.328115,14.793329,16.189282,2.19221198418875
"AIMP2",12.8482,12.8482,6.917308,11.998885,10.883419,9.933204,1.26661864170832
"AIP",73.58234,73.58234,19.462283,23.757352,18.840247,20.6866273333333,3.43909354154685
"AIPL1",0.12414,0.12414,0.068738,0.046376,0.064618,0.0599106666666667,1.060598817762
"AIRE",0.49655,0.49655,0.714368,1.240173,1.270757,1.07509933333333,0.721194391015498
"AJAP1",16.13784,16.13784,1.457831,2.834388,3.612312,2.63484366666667,4.71487677920307
"AJUBA",3.63101,3.63101,2.367609,0.125818,0.118792,0.870739666666667,2.47549676874691
"AK1",209.97812,209.97812,93.595984,97.369438,90.643006,93.869476,2.22387778340844
"AK2",80.16161,80.16161,95.937181,120.038368,134.657653,116.877734,0.688523669788223
"AK3",47.38939,47.38939,32.478148,30.119869,30.262132,30.953383,1.51437454994984
"AK4",10.05512,10.05512,8.865101,9.355829,11.219302,9.81341066666667,1.02235273779793
"AK5",867.90542,867.90542,57.100748,43.276419,52.067958,50.8150416666667,16.769366424325
"AK7",2.2655,2.2655,2.395174,1.444117,1.048345,1.629212,1.24200711087581
"AK8",7.63444,7.63444,1.434482,2.70398,0.869411,1.669291,3.23473161974472
"AKAP1",29.54466,29.54466,23.989552,28.051562,29.91368,27.3182646666667,1.07862047196536
"AKAP10",8.00685,8.00685,42.076641,26.394084,28.625182,32.3653023333333,0.269946602312121
"AKAP11",17.9999,17.9999,8.980511,8.720741,7.778526,8.49325933333333,2.00140956154925
"AKAP12",8.78271,8.78271,160.087397,64.833409,91.125694,105.348833333333,0.0919869987603688
"AKAP13",15.98267,15.98267,17.934445,13.820077,14.250019,15.334847,1.03965895731989
"AKAP14",0.43448,0.43448,5.217335,0.522015,0.490507,2.076619,0.466252077361545
"AKAP17A",0,0,7.710864,6.043514,5.678378,6.47758533333333,0.133733010781199
"AKAP3",6.95168,6.95168,4.849001,2.631835,2.202518,3.22778466666667,1.88081480655669
"AKAP4",0.65172,0.65172,0,0,0,0,1.65172
"AKAP5",0.37241,0.37241,2.271579,1.96854,2.115683,2.11860066666667,0.440072374340543
"AKAP6",32.49292,32.49292,34.535349,33.530448,37.140884,35.0688936666667,0.92858184976582
"AKAP7",21.97229,21.97229,8.6666,7.968248,4.781091,7.13864633333333,2.82261804471251
"AKAP8",7.85168,7.85168,6.569836,7.488703,4.656495,6.23834466666667,1.22288733234311
"AKAP8L",38.79288,38.79288,134.78382,110.618594,100.028383,115.143599,0.342617934544977
"AKAP9",19.89299,19.89299,45.31721,50.838382,38.075564,44.7437186666667,0.456740086048681
"AKIP1",26.53433,26.53433,19.163132,20.003829,17.585234,18.9173983333333,1.38242603472559
"AKIRIN1",52.32384,52.32384,65.085504,68.764935,61.988874,65.279771,0.804526617932944
"AKIRIN2",32.30671,32.30671,36.645394,45.325405,34.212893,38.7278973333333,0.838370823417687
"AKNA",10.4896,10.4896,3.025118,15.302098,2.64289,6.99003533333333,1.43799113779472
"AKNAD1",1.02413,1.02413,0.049712,0.172434,0.167094,0.129746666666667,1.791667158419
"AKR1A1",164.01631,164.01631,118.382718,129.668023,115.561371,121.204037333333,1.35033435556543
"AKR1B1",104.3063,104.3063,50.427908,67.201867,52.754036,56.7946036666667,1.82207841769033
"AKR1B10",0,0,0.094612,0,0.088538,0.06105,0.942462654917299
"AKR1B15",0,0,0.706735,0.733778,0.507853,0.649455333333333,0.606260733341067
"AKR1C1",27.71364,27.71364,59.394895,84.51218,58.529171,67.4787486666667,0.419307311524764
"AKR1C2",2.76205,2.76205,69.289936,80.415586,70.066517,73.2573463333333,0.0506623275105005
"AKR1C3",11.26545,11.26545,1.125634,0,0.490846,0.538826666666667,7.97065079887707
"AKR1C4",0,0,0.134368,0.049314,0.046624,0.0767686666666667,0.92870458711961
"AKR1D1",0,0,0.072684,0.089534,0.067981,0.076733,0.928735350360767
"AKR1E2",3.2586,3.2586,3.455446,1.68365,1.738302,2.292466,1.29343780619147
"AKR7A2",37.67565,37.67565,9.193711,13.444353,9.966715,10.8682596666667,3.25874652950381
"AKR7A3",1.55172,1.55172,0.325357,0.401165,0.519581,0.415367666666667,1.80286724085591
"AKT1",82.8616,82.8616,97.9487,100.452783,86.300468,94.9006503333333,0.874463308731612
"AKT1S1",54.24797,54.24797,8.273782,10.921988,10.088467,9.76141233333333,5.13389583901271
"AKT2",56.69968,56.69968,84.945702,108.563999,95.438754,96.3161516666667,0.592909594263823
"AKT3",76.40646,76.40646,26.412365,21.654436,22.026158,23.3643196666667,3.17704171752029
"AKTIP",48.59972,48.59972,34.831898,29.176556,31.730065,31.9128396666667,1.50700214573808
"ALAD",160.54047,160.54047,17.825407,19.205701,15.315284,17.4487973333333,8.75615180118697
"ALAS1",28.86191,28.86191,29.247871,25.060505,27.89818,27.4021853333333,1.05139480112305
"ALAS2",5.74135,5.74135,0,0,0.055811,0.0186036666666667,6.61822671624652
"ALB",57.91002,57.91002,5.414963,1.958425,1.867461,3.080283,14.4377289516438
"ALCAM",49.49972,49.49972,41.208966,39.917018,34.192389,38.4394576666667,1.28043647118102
"ALDH16A1",10.39649,10.39649,10.663819,7.536032,3.977577,7.392476,1.35794132744616
"ALDH18A1",11.82407,11.82407,16.186759,22.702355,18.299864,19.0629926666667,0.639190284972109
"ALDH1A1",234.71246,234.71246,0,0.07853,0.071365,0.049965,224.495540327535
"ALDH1A2",6.14479,6.14479,13.941717,20.059575,15.930038,16.6437766666667,0.404946748929226
"ALDH1A3",11.17235,11.17235,4.589326,2.065782,12.471925,6.37567766666667,1.65033649111474
"ALDH1B1",5.02756,5.02756,5.974733,8.183618,7.326008,7.161453,0.738540061432689
"ALDH1L1",16.47922,16.47922,0.551702,0.043552,0.192137,0.262463666666667,13.8453251855961
"ALDH1L2",2.14137,2.14137,7.733166,7.612851,6.841898,7.39597166666667,0.374152048710661
"ALDH2",196.32302,196.32302,49.398202,53.342541,51.761837,51.50086,3.75847214693245
"ALDH3A1",1.24137,1.24137,0.137523,0.155742,0.124078,0.139114333333333,1.96764269785035
"ALDH3A2",26.28606,26.28606,73.090516,91.758918,70.322372,78.390602,0.343693829151214
"ALDH3B1",11.6689,11.6689,0.408431,0.303249,0.272202,0.327960666666667,9.54011690105279
"ALDH3B2",0.9931,0.9931,0,0,0,0,1.9931
"ALDH4A1",11.6689,11.6689,5.385192,4.747634,6.816859,5.649895,1.90512782532657
"ALDH5A1",13.71716,13.71716,16.292116,20.935396,13.029084,16.7521986666667,0.829033083526405
"ALDH6A1",39.63081,39.63081,5.35153,4.413891,3.644284,4.46990166666667,7.42806954786817
"ALDH7A1",59.15139,59.15139,136.789368,125.727235,121.993379,128.169994,0.46567618482664
"ALDH8A1",3.04136,3.04136,2.381048,2.023726,1.096508,1.83376066666667,1.42614725637851
"ALDH9A1",57.22726,57.22726,15.703263,11.185526,11.382873,12.7572206666667,4.23248717243323
"ALDOA",1457.18484,1457.18484,786.294697,582.124124,965.018382,777.812401,1.87231846607435
"ALDOB",4.56204,4.56204,0.049633,3.954683,0.121334,1.37521666666667,2.34169795036242
"ALDOC",237.25727,237.25727,78.477299,92.799784,209.797315,127.024799333333,1.86102435809845
"ALG1",10.42753,10.42753,6.742373,7.857591,5.025836,6.54193333333333,1.51519902058712
"ALG10",0.65172,0.65172,0.895168,0.747462,0.614008,0.752212666666667,0.942648133655009
"ALG10B",1.11724,1.11724,1.349913,1.13392,1.282261,1.25536466666667,0.938757280049612
"ALG11",1.67585,1.67585,4.055301,4.388776,3.461119,3.96839866666667,0.538573930862768
"ALG12",11.20338,11.20338,8.194637,7.72675,5.813696,7.24502766666667,1.48008963624662
"ALG13",40.93425,40.93425,43.603679,67.353574,30.084082,47.0137783333333,0.873379505959175
"ALG14",42.54803,42.54803,13.610804,26.168406,11.524624,17.101278,2.4057986402949
"ALG1L",3.01033,3.01033,0.965314,1.969663,1.182207,1.37239466666667,1.69041435489092
"ALG1L2",3.78619,3.78619,2.265836,1.971197,2.141945,2.126326,1.53093119527522
"ALG2",9.65167,9.65167,8.902877,8.31355,7.571759,8.26272866666667,1.14994947853019
"ALG3",30.87914,30.87914,19.196093,18.124726,16.003576,17.7747983333333,1.69797509587098
"ALG5",31.8412,31.8412,12.173068,11.884688,12.483568,12.1804413333333,2.49166163480009
"ALG6",6.76548,6.76548,5.40352,5.369886,4.104046,4.95915066666667,1.30311858759291
"ALG8",38.85495,38.85495,29.848924,37.295493,29.339007,32.1611413333333,1.20185700484133
"ALG9",14.58612,14.58612,19.848157,21.491026,16.690308,19.3431636666667,0.76616008480228
"ALK",1.24137,1.24137,8.841696,6.169416,6.813675,7.274929,0.27086274697946
"ALKBH1",4.49997,4.49997,6.514494,6.310237,5.158275,5.99433533333333,0.786346341415525
"ALKBH2",16.0137,16.0137,15.568621,11.741283,11.214602,12.841502,1.22918018579198
"ALKBH3",29.01708,29.01708,26.062423,30.628731,28.037747,28.242967,1.02647176669864
"ALKBH4",7.97582,7.97582,4.557796,4.193826,4.760264,4.503962,1.63079250910526
"ALKBH5",40.84115,40.84115,16.07259,14.259724,19.940326,16.7575466666667,2.35624609555674
"ALKBH6",38.54461,38.54461,18.912649,16.172724,22.367027,19.1508,1.96243374952855
"ALKBH7",62.31689,62.31689,18.40838,22.298405,22.890552,21.1991123333333,2.85222620838428
"ALKBH8",2.48274,2.48274,4.209303,4.008813,3.374507,3.86420766666667,0.715993279618064
"ALLC",0.18621,0.18621,0,0,0,0,1.18621
"ALMS1",7.04479,7.04479,13.847197,38.552478,24.553638,25.6511043333333,0.301855784262498
"ALOX12",1.70689,1.70689,1.23817,0.07866,0.616259,0.644363,1.64616328633033
"ALOX12B",0.40345,0.40345,0.82117,1.008784,2.40276,1.41090466666667,0.58212587971818
"ALOX12P2",0.93103,0.93103,3.045672,1.313618,2.807835,2.38904166666667,0.569786444053752
"ALOX15",2.76205,2.76205,0.447209,0.330114,0.548074,0.441799,2.60927494054303
"ALOX15B",3.10343,3.10343,0,0.071601,0.016706,0.0294356666666667,3.98609658949062
"ALOX5",17.87576,17.87576,3.187461,2.857862,2.986459,3.010594,4.70647490122411
"ALOX5AP",24.02055,24.02055,0.088005,0,0,0.029335,24.3074897870955
"ALOXE3",0.40345,0.40345,0.786534,0.892733,1.191117,0.956794666666667,0.717218839517142
"ALPI",0,0,0,0,0,0,1
"ALPK1",4.87239,4.87239,1.270481,0.160844,0.400622,0.610649,3.64597749106106
"ALPK2",0.24827,0.24827,1.470137,1.631915,1.928766,1.67693933333333,0.466304926845559
"ALPK3",4.06549,4.06549,7.121846,3.854284,2.821892,4.59934066666667,0.904658298459188
"ALPL",18.83782,18.83782,0.604865,0.348634,0.541306,0.498268333333333,13.2404987535611
"ALPP",0,0,0,0.10119,0.015749,0.0389796666666667,0.962482743486478
"ALS2",7.5103,7.5103,18.06427,14.519183,11.668921,14.7507913333333,0.540309360964594
"ALS2CL",8.87581,8.87581,2.625211,1.925383,1.699399,2.083331,3.20296782927295
