"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"SCN2B","Scn2b",0.075256,0.041249,0.021229,12,5,2,0.0459113333333333,1.078449,0.692605,1.269991,84,41,87,0,1.04591133333333
"SCN3A","Scn3a",0.51425,0.895811,0.152625,24,36,17,0.520895333333333,6.001112,4.069799,9.11414,733,399,646,2.36817466666667,0.451548830998867
"SCN3B","Scn3b",0.024038,0.253882,0.11681,3,14,8,0.131576666666667,17.671019,11.363327,19.881069,1390,731,1390,0.147559666666667,0.986072183900968
"SCN4A","Scn4a",3.665067,3.203783,4.42067,381,379,358,3.76317333333333,0,0.009763,0.017912,0,1,2,0.069803,4.45238360084364
"SCN4B","Scn4b",4.089832,4.584678,5.294244,681,740,623,4.65625133333333,2.666554,1.623532,2.017259,143,78,102,0,5.65625133333333
"SCN5A","Scn5a",13.533893,17.79826,20.426286,3893,4956,4204,17.252813,0.408672,1.692516,0.419388,55,78,51,0.255170666666667,14.5420965329549
"SCN8A","Scn8a",0.005097,0,0.006969,2,0,1,0.004022,3.909312,3.009363,3.786702,672,391,544,8.22437566666667,0.108844439589353
"SCN9A","Scn9a",0.266713,0,0,3,0,0,0.0889043333333333,14.333804,13.537711,13.680736,1789,1183,1499,0,1.08890433333333
"SCNM1","Scnm1",9.866291,8.065985,11.997917,119,94,94,9.976731,19.877646,18.304022,20.510802,194,152,182,0,10.976731
"SCNN1A","Scnn1a",0.085837,0.18028,0.059129,7,9,4,0.108415333333333,0.689168,1.039596,1.028139,3,4,1,19.9940193333333,0.0527967187099539
"SCNN1B","Scnn1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCNN1G","Scnn1g",0,0,0,0,0,0,0,0.09328,0,0.210827,5,0,10,1.18198333333333,0.458298642672187
"SCO1","Sco1",5.868417,6.738781,6.987724,189,219,164,6.53164066666667,8.763935,8.611295,9.629211,418,332,392,0,7.53164066666667
"SCO2","Sco2",2.990648,2.958759,3.337702,101,96,80,3.095703,9.299518,9.208668,10.272572,114,89,108,0,4.095703
"SCOC","Scoc",29.182659,22.778507,13.958288,357,315,258,21.9731513333333,35.836615,41.937977,40.077863,884,790,864,0,22.9731513333333
"SCP2","Scp2",80.911774,91.292866,85.028634,2664,2439,2275,85.7444246666667,57.531755,54.781068,56.56814,665,547,605,2.209502,27.0273782869326
"SCP2D1","Scp2d1",0,0,0,0,0,0,0,0,0,0,0,0,0,5.27477433333333,0.159368281132873
"SCPEP1","Scpep1",1.463269,1.971925,1.767526,95,119,83,1.73424,45.883374,27.277869,54.927941,506,263,482,0.189199,2.29922830409376
"SCRG1","Scrg1",0,0,0,0,0,0,0,125.318411,82.063947,119.210547,3595,1919,3066,0,1
"SCRIB","Scrib",4.553772,4.947997,5.689196,295,271,234,5.063655,38.264044,32.93572,29.850797,907,678,660,0,6.063655
"SCRN1","Scrn1",1.356415,1.960803,1.678175,84,103,70,1.665131,43.204037,40.396529,48.289847,3521,2663,3480,0.214444333333333,2.1945270992248
"SCRN2","Scrn2",1.569661,1.940645,2.541404,71,85,78,2.01723666666667,23.460417,20.231523,21.607843,332,236,263,0.706329333333333,1.7682616173353
"SCRN3","Scrn3",7.396183,7.66024,7.871298,451,353,337,7.64257366666667,16.680726,15.697572,15.959354,257,216,247,0.113985666666667,7.75824494450407
"SCRT1","Scrt1",0,0,0,0,0,0,0,4.353753,1.625673,3.637557,248,71,172,88.857376,0.0111287469600715
"SCRT2","Scrt2",0,0,0,0,0,0,0,3.259263,3.074723,4.289188,144,104,158,0.168872,0.855525669192179
"SCT","Sct",0,0,0.145137,0,0,1,0.048379,0.48129,0,0.823408,2,0,3,0.124582333333333,0.932238546636722
"SCTR","Sctr",0,0,0,0,0,0,0,0,0,0.129483,0,0,1,0,1
"SCUBE1","Scube1",0.097548,0.268548,0.25393,14,22,20,0.206675333333333,0.391788,1.063618,0.494853,53,70,36,0,1.20667533333333
"SCUBE2","Scube2",2.903928,3.220039,3.596479,169,161,144,3.24014866666667,5.145786,2.098667,4.969646,52,27,46,0,4.24014866666667
"SCUBE3","Scube3",0,0.029488,0.017717,0,5,3,0.015735,5.408833,6.875705,5.279372,663,676,569,0.387402333333333,0.732112794966709
"SCX","Scx",0.790488,0.71326,0.63888,22,22,10,0.714209333333333,1.033921,0.796528,1.214686,11,6,10,0.454211,1.17878996468417
"SCYL1","Scyl1",14.696685,19.406551,14.466219,569,530,460,16.1898183333333,43.639497,48.876547,46.312685,971,897,819,0,17.1898183333333
"SCYL2","Scyl2",2.156607,2.415072,2.420014,232,241,176,2.33056433333333,9.908253,14.444726,11.228602,738,798,635,0.149147,2.8982926756397
"SCYL3","Scyl3",1.065482,1.283969,1.105744,92,81,69,1.15173166666667,2.509869,3.165558,2.733173,189,172,191,1.05557,1.04678102261984
"SDAD1","Sdad1",1.82231,1.528279,1.395698,176,149,137,1.58209566666667,29.47205,32.770145,34.266093,611,483,553,3.959734,0.520611723666363
"SDC1","Sdc1",0.489105,1.173414,0.731007,40,47,43,0.797842,10.022992,10.756234,11.91524,408,367,453,0.31015,1.37224134641072
"SDC2","Sdc2",4.259484,4.294192,5.164835,497,454,432,4.572837,125.671764,172.113059,110.164945,2008,2340,1665,14.3514143333333,0.363017822266669
"SDC3","Sdc3",4.1553,4.805339,5.698601,675,771,594,4.88641333333333,163.416808,135.45546,153.762206,13142,8421,10594,0,5.88641333333333
"SDC4","Sdc4",1.870994,2.329007,3.517746,117,134,145,2.57258233333333,6.456671,9.489797,7.337091,251,298,253,2.04379666666667,1.17372568688885
"SDCBP","Sdcbp",18.064486,19.201846,19.058832,880,904,810,18.7750546666667,51.956162,66.937587,62.876407,1160,1163,1185,0,19.7750546666667
"SDCBP2","Sdcbp2",0.191393,0.257287,0.265496,8,10,8,0.238058666666667,1.589108,1.512989,2.23201,20,11,24,1.853413,0.433886951053586
"SDCCAG8","Sdccag8",1.503195,1.235042,1.321925,78,59,57,1.35338733333333,42.891253,52.580275,55.221567,255,271,289,0.0776523333333333,2.18380943513941
"SDE2","Sde2",1.484683,1.502067,2.415984,128,124,141,1.80091133333333,5.591444,6.480789,5.992442,328,308,310,0,2.80091133333333
"SDF2","Sdf2",9.836302,11.446217,10.653753,238,242,200,10.645424,84.353687,76.629824,89.427343,594,426,562,0,11.645424
"SDF2L1","Sdf2l1",1.476745,1.405392,0.850343,46,44,19,1.24416,18.805141,11.681264,17.741067,178,87,143,1.14272333333333,1.04734006723531
"SDF4","Sdf4",9.67682,10.795035,14.339819,699,677,626,11.6038913333333,210.251586,148.900301,183.186022,3150,1753,2697,1.288947,5.50641466723927
"SDHA","Sdha",1189.290265,1240.534069,1268.71493,15674,13819,11873,1232.84642133333,84.916528,73.141028,64.563823,946,707,702,0,1233.84642133333
"SDHAF1","Sdhaf1",1.447413,1.829529,1.436198,107,135,74,1.57104666666667,5.527774,6.525664,7.31561,75,68,83,0,2.57104666666667
"SDHAF2","Sdhaf2",10.64705,11.106104,14.236325,440,471,397,11.996493,28.821716,38.021903,27.844199,208,203,211,0.0115606666666667,12.8479619940409
"SDHAF3","Sdhaf3",0.643705,0.625058,0.86899,92,82,89,0.712584333333333,7.43788,7.69179,7.844127,51,46,47,0,1.71258433333333
"SDHAF4","Sdhaf4",13.511128,13.812327,12.316195,201,186,130,13.2132166666667,3.640315,6.493187,3.812617,45,49,51,0.0450783333333333,13.6001448057323
"SDHB","Sdhb",176.510889,187.720638,202.596341,5670,5779,4630,188.942622666667,64.845755,61.021374,66.247061,283,227,260,0.0897316666666667,174.302196106381
"SDHC","Sdhc",348.453526,326.457724,296.03095,3392,3230,2694,323.6474,93.738597,98.419065,122.039098,570,488,551,0,324.6474
"SDHD","Sdhd",107.316735,117.906926,130.964015,3752,3834,3275,118.729225333333,15.729387,20.079365,19.467534,220,221,247,0.0192773333333333,117.464816902956
"SDK1","Sdk1",0.047304,0.074034,0.060985,12,11,15,0.0607743333333333,21.91922,11.801417,21.030271,1810,881,1304,0,1.06077433333333
"SDK2","Sdk2",0.031701,0.015526,0.125319,13,6,6,0.0575153333333333,26.247279,15.714456,11.411477,1868,1192,1273,0,1.05751533333333
"SDR16C5","Sdr16c5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDR16C6P","Sdr16c6",0,0,0,0,0,0,0,0.106976,0.318788,0,0,1,0,1.43662233333333,0.410404183824412
"SDR39U1","Sdr39u1",30.274308,32.597884,35.438182,547,579,482,32.7701246666667,58.389988,34.426056,76.507914,355,168,260,0.683909333333333,20.0545979514336
"SDR42E1","Sdr42e1",0.27174,0.307612,0.398863,24,20,22,0.326071666666667,0.005714,0.015609,0,1,2,0,0.118466666666667,1.18561572390773
"SDR9C7","Sdr9c7",0,0,0,0,0,0,0,0,0.0965,0,0,2,0,0.0151696666666667,0.985057013458177
"SDS","Sds",0.143141,0.401689,0.038816,1,4,1,0.194548666666667,0.39417,0.178489,0.164628,6,3,3,2.28091233333333,0.364090394775356
"SDSL","Sdsl",1.829798,2.063261,1.997432,33,37,39,1.963497,2.853288,3.115041,4.185924,49,40,52,0.999347333333333,1.48223220177518
"SEBOX","Sebox",0,0,0,0,0,0,0,0,0,0,0,0,0,6.14541033333333,0.139949975347812
"SEC11A","Sec11a",12.280492,14.595323,10.799711,189,207,131,12.5585086666667,111.595959,107.154619,129.840609,1454,1111,1501,0.398681333333333,9.69377966484622
"SEC11C","Sec11c",7.690526,9.017993,9.176565,118,119,91,8.62836133333333,94.956353,57.870379,85.352311,639,317,577,2.08857366666667,3.11741352885544
"SEC13","Sec13",11.169062,11.45337,12.979207,381,397,330,11.867213,92.865797,104.435622,91.401354,1606,1470,1471,0.142873333333333,11.2586518774317
"SEC14L1","Sec14l1",10.330702,7.638925,9.666301,991,921,621,9.211976,35.54608,46.246913,32.997129,790,704,700,0,10.211976
"SEC14L2","Sec14l2",0.161611,0.046868,0.078226,9,2,3,0.0955683333333333,18.068124,15.842593,12.134334,286,207,285,0.00839933333333333,1.08644293695818
"SEC14L4","Sec14l4",0,0,0,0,0,0,0,0.106345,0.155415,0.182028,4,5,6,0,1
"SEC16A","Sec16a",5.594187,6.25733,6.093833,673,604,557,5.98178333333333,33.196572,33.989068,35.998316,2695,2483,2216,1.16051966666667,3.23152963661983
"SEC16B","Sec16b",0.15235,0.412174,1.071555,21,16,18,0.545359666666667,3.727311,5.753642,4.854156,158,125,141,0,1.54535966666667
"SEC1P","Sec1",0.024671,0,0.017897,2,0,1,0.0141893333333333,0.105356,0.105892,6.054473,4,3,3,27.9530896666667,0.0350287083350886
"SEC22A","Sec22a",2.543397,3.042033,2.680023,100,114,106,2.755151,8.213817,11.459333,9.15557,208,172,206,0,3.755151
"SEC22B","Sec22b",5.402214,5.56975,6.174797,248,248,207,5.715587,25.135407,26.661621,24.752288,2440,2162,2202,44.0010003333333,0.149231949295705
"SEC22C","Sec22c",1.256255,1.890586,1.401572,94,97,95,1.51613766666667,13.183152,13.369288,13.654282,493,408,462,3.070313,0.618168103206477
"SEC23A","Sec23a",6.693247,8.872824,8.397932,592,548,513,7.988001,185.088059,247.273239,189.376012,1984,2202,1712,0,8.988001
"SEC23B","Sec23b",3.866304,3.899165,3.969737,158,155,124,3.91173533333333,28.417615,26.924851,41.234052,764,583,633,2.90740766666667,1.25703170806425
"SEC23IP","Sec23ip",3.044348,2.584621,6.050023,288,248,217,3.89299733333333,52.174253,61.258706,47.087684,904,847,844,0.258367333333333,3.88836963875413
"SEC24A","Sec24a",1.27885,1.216629,1.386483,224,169,172,1.29398733333333,10.61862,15.838737,10.987449,935,1094,907,0.0363336666666667,2.21356056173671
"SEC31A","Sec31a",11.194909,12.553483,14.360518,884,949,771,12.70297,242.140448,284.710174,243.583583,3879,3744,3615,0,13.70297
"SEC31B","Sec31b",2.512875,2.086539,1.932977,196,170,151,2.17746366666667,18.146001,17.334088,19.631734,805,556,686,0.39954,2.27036288113714
"SEC61A1","Sec61a1",4.903212,4.635003,4.782558,342,336,329,4.773591,237.378033,268.24878,243.105129,7721,6236,6972,0,5.773591
"SEC61A2","Sec61a2",4.723261,2.80314,4.015889,135,92,77,3.84743,24.749857,39.731894,27.831525,339,262,363,0,4.84743
"SEC61B","Sec61b",3.068445,5.874766,7.247658,33,57,43,5.39695633333333,128.773067,138.776885,138.495708,673,585,640,0.0159336666666667,6.29662796225869
"SEC61G","Sec61g",0.485473,0.085677,0.194286,8,4,8,0.255145333333333,140.352891,154.81622,160.050157,418,370,421,0,1.25514533333333
"SEC62","Sec62",10.7735,8.177868,12.758596,714,641,519,10.569988,93.581735,105.833448,89.660841,1950,1704,1785,0.322738666666667,8.74699461924452
"SEC63","Sec63",9.212933,6.474209,6.572027,621,544,420,7.419723,112.512263,128.41466,114.879675,2347,1929,2138,0.313261,6.41130970918957
"SECISBP2L","Secisbp2l",2.062465,2.014952,2.336918,459,424,377,2.13811166666667,12.743449,26.666462,10.264837,1164,1160,966,38.727918,0.0789900861823835
"SECTM1","Sectm1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0.410867333333333,0.708783863921059
"SEH1L","Seh1l",3.316712,3.960398,3.841811,308,287,251,3.706307,6.796181,6.532374,7.28817,278,230,245,0.278273666666667,3.6817679364956
"SEL1L","Sel1l",6.443828,8.907147,9.784019,932,915,709,8.37833133333334,17.864042,24.325952,15.296211,1855,1645,1658,0,9.37833133333334
"SEL1L2","Sel1l2",0,0,0,0,0,0,0,0,0,0.662876,0,0,2,0.0483606666666667,0.953870201158507
"SEL1L3","Sel1l3",0.270079,0.121054,0.182962,16,16,14,0.191365,32.351649,28.788307,45.855498,864,582,863,0,1.191365
"SELE","Sele",0.213691,0.115068,0.267072,20,10,18,0.198610333333333,0,0,0,0,0,0,0,1.19861033333333
"SELENBP1","Selenbp1",25.993255,28.084414,33.854613,988,906,807,29.3107606666667,4.597977,16.440489,6.679131,41,75,42,0,30.3107606666667
"SELENOF","Selenof",22.272661,27.261153,29.299387,597,667,558,26.2777336666667,70.499348,111.124813,95.709003,940,807,948,0.515667666666667,17.9971733029426
"SELENOH","Selenoh",5.719486,5.967716,6.440536,80,65,53,6.04257933333333,49.403651,48.229435,49.135017,295,229,259,1.51336666666667,2.80205010543627
"SELENOI","Selenoi",2.162991,3.000227,3.153904,238,205,182,2.772374,8.170209,8.728681,9.288121,988,845,948,6.611364,0.495623911824477
"SELENOK","Selenok",20.603808,22.817404,23.148361,397,376,327,22.1898576666667,46.225825,46.375877,41.432754,380,314,310,1.86464033333333,8.09520741463646
"SELENOM","Selenom",4.827849,7.400157,7.713608,88,128,98,6.64720466666667,55.952509,38.463655,63.733627,345,197,301,0.0753446666666667,7.11139870193557
"SELENON","Selenon",2.180644,1.942249,2.143748,201,214,176,2.08888033333333,49.074497,47.633405,45.372256,2489,1990,2147,0.174805666666667,2.6292691812575
"SELENOO","Selenoo",2.095957,2.241919,2.38445,148,161,117,2.24077533333333,7.991897,7.677843,7.784021,205,161,171,0.018158,3.18297880420655
"SELENOP","Selenop",57.24342,60.109158,59.620157,3022,2882,2470,58.9909116666667,12.192041,12.00531,8.533687,238,193,159,10.926796,5.02992686943473
"SELENOS","Selenos",8.623667,8.144129,9.753804,234,206,195,8.84053333333333,32.343887,41.177111,34.780645,486,475,455,3.52879466666667,2.17288132000391
"SELENOT","Selenot",16.76943,17.765916,19.695715,1654,1565,1393,18.0770203333333,59.304942,54.088591,72.476011,1309,974,1272,0,19.0770203333333
"SELENOW","Selenow",37.257435,38.763372,39.050093,681,662,505,38.3569666666667,268.950166,281.990395,298.865807,1006,778,922,1.651962,14.8406978179426
"SELL","Sell",0.150575,0.094818,0.478218,11,8,17,0.241203666666667,0.452463,0,0.548939,4,0,2,0.251536666666667,0.991743749683722
"SELP","Selp",0.017499,0.331362,0.056877,2,1,1,0.135246,0,0,0,0,0,0,0,1.135246
"SELPLG","Selplg",0.67405,1.065361,1.652888,32,27,25,1.13076633333333,2.142588,2.321468,1.292326,72,71,38,21.558935,0.0944533211932803
"SEM1","Sem1",15.172395,17.508223,14.856544,637,636,450,15.8457206666667,131.559673,151.111041,110.401475,446,390,392,0,16.8457206666667
"SEMA3A","Sema3a",0.443285,0.07268,0.258826,26,12,13,0.258263666666667,3.870985,8.307483,3.211379,343,509,286,0.147624333333333,1.09640727380882
"SEMA3B","Sema3b",6.628149,9.956638,13.025519,272,308,256,9.870102,108.677372,90.593092,110.257135,3585,2250,3318,0.574815333333333,6.90246136795722
"SEMA3C","Sema3c",1.440225,2.299759,1.743963,212,180,172,1.82798233333333,157.676927,319.820517,163.900476,10650,17006,9579,1.57357666666667,1.09885295820473
"SEMA3D","Sema3d",0.185157,0.18608,0.274575,38,34,25,0.215270666666667,6.313943,9.448333,5.498961,539,667,425,0,1.21527066666667
"SEMA3E","Sema3e",0.023581,0.014596,0,5,3,0,0.0127256666666667,21.186844,13.797296,18.51663,768,451,731,0.258553666666667,0.804674201417977
"SEMA3F","Sema3f",5.594053,3.035562,2.253279,152,128,105,3.62763133333333,4.892537,8.343548,7.388461,172,110,143,0.220622333333333,3.79120650750014
"SEMA3G","Sema3g",1.531201,1.423932,1.534238,244,213,174,1.496457,38.340848,35.098654,27.581688,2522,1831,1822,0,2.496457
"SEMA4A","Sema4a",1.015368,1.521918,0.530092,34,43,25,1.02245933333333,3.041455,2.517307,2.478046,52,38,52,0.0180043333333333,1.98669029896074
"SEMA4B","Sema4b",0.754266,0.961094,1.026039,94,108,92,0.913799666666667,15.522741,16.364458,9.580643,415,298,339,0.078533,1.77444701892911
"SEMA4C","Sema4c",1.549378,1.285446,1.865708,146,116,109,1.566844,34.610666,60.005863,32.67983,1486,2014,1340,0,2.566844
"SEMA4D","Sema4d",12.258782,11.363616,14.309216,509,471,426,12.6438713333333,23.532107,11.421862,23.981198,526,321,417,84.6440066666667,0.15930911997656
"SEMA4F","Sema4f",0.051764,0.01495,0.040516,4,2,4,0.0357433333333333,15.945133,8.519773,16.642483,720,333,691,1.10728933333333,0.491505042496933
"SEMA4G","Sema4g",0.006647,0.035948,0.024301,1,5,1,0.0222986666666667,18.548048,15.930364,25.40495,340,235,301,0.490146666666667,0.686038958133875
"SEMA5A","Sema5a",0.356126,0.223749,0.332647,104,79,81,0.304174,3.636612,3.663917,2.819766,684,552,467,0.0126466666666667,1.2878865283712
"SEMA5B","Sema5b",0.327485,0.138312,0.375118,9,8,12,0.280305,21.750653,17.94659,21.527191,911,573,739,0,1.280305
"SEMA6A","Sema6a",0.749567,1.123959,1.358954,130,140,127,1.07749333333333,11.11108,13.631882,8.264809,455,474,352,0,2.07749333333333
"SEMA6B","Sema6b",0.733608,1.018554,0.538021,78,113,38,0.763394333333333,15.843733,16.030563,14.681182,607,444,504,1.399573,0.734878386001732
"SEMA6C","Sema6c",2.375695,1.684411,1.986987,73,61,66,2.01569766666667,46.870569,28.681786,40.746689,726,352,521,0.126160333333333,2.67785818537976
"SEMA6D","Sema6d",1.930566,1.706288,2.350264,374,299,310,1.995706,24.753695,14.316705,22.656504,1922,842,1663,0.071511,2.79577717820909
"SEMA7A","Sema7a",4.323224,3.810826,3.273586,486,409,261,3.80254533333333,6.537121,5.993386,9.732376,274,207,311,0.155932666666667,4.15469297808004
"SENP1","Senp1",2.197249,1.74312,1.629047,144,121,116,1.856472,4.433064,5.706341,6.637625,173,181,145,0.258891333333333,2.26903778298047
"SENP2","Senp2",2.839397,2.859521,2.62413,280,243,176,2.77434933333333,34.546506,29.954048,39.924376,711,517,649,0.213561666666667,3.11014218478116
"SENP3","Senp3",41.745008,53.684056,37.159993,289,275,235,44.1963523333333,38.353136,47.442096,41.497225,452,444,395,0.480099666666667,30.5360195338197
"SENP5","Senp5",1.572041,1.490265,1.528833,276,270,220,1.53037966666667,15.631083,26.432136,18.864278,740,686,698,0.270559,1.99154833948417
"SENP6","Senp6",14.201588,13.740882,15.983563,608,547,455,14.642011,31.478535,38.377361,28.844033,1211,1116,1066,0.660654666666667,9.41918347864417
"SENP7","Senp7",3.30538,1.829134,4.310312,192,143,154,3.14827533333333,10.168232,10.817045,11.063012,342,286,318,3.73931766666667,0.875289572275278
"SENP8","Senp8",1.141394,0.92997,1.652574,74,56,65,1.24131266666667,1.157542,1.643677,2.855916,55,61,64,0.0585763333333333,2.11728960500093
"SEPHS1","Sephs1",1.874822,1.830782,1.956588,163,131,139,1.88739733333333,28.899741,31.693941,21.889019,386,375,369,0,2.88739733333333
"SEPHS2","Sephs2",3.313631,3.297778,4.937403,217,216,220,3.849604,13.016138,12.115335,13.416432,419,309,376,0.561266333333333,3.10619904910522
"SEPSECS","Sepsecs",0.970231,1.049675,1.108675,154,145,122,1.04286033333333,2.799441,2.059353,2.577665,127,87,125,0,2.04286033333333
"SEPTIN14","Sept14",0,0,0,0,0,0,0,1.689994,1.800639,1.939318,93,81,84,0,1
"SERAC1","Serac1",1.495923,1.398924,1.798886,110,101,91,1.56457766666667,6.042094,6.939106,7.741836,212,212,179,1.03839966666667,1.25813289150525
"SERBP1","Serbp1",70.563841,79.552941,72.789248,2063,1876,1589,74.30201,95.004193,115.758787,106.446665,2446,2264,2056,0.038251,72.527750996628
"SERF2","Serf2",40.500063,50.051239,51.351272,1767,1782,1477,47.300858,446.128684,433.858824,481.234382,3351,2688,3212,0.0402956666666667,46.4299329004863
"SERGEF","Sergef",0.732679,0.716906,0.923186,30,30,24,0.790923666666667,16.781177,18.132263,23.647955,106,86,106,1.421089,0.739718228725448
"SERHL2","Serhl",47.606503,66.312379,98.649973,222,277,205,70.856285,3.261137,2.011955,1.651287,36,23,33,1.595635,27.6835090449928
"SERINC1","Serinc1",34.502353,37.133563,34.724108,2946,2496,2249,35.4533413333333,167.033916,148.820087,174.917678,7732,5558,7207,0,36.4533413333333
"SERINC2","Serinc2",0.111938,0.095838,0,5,5,0,0.0692586666666667,16.036813,10.442755,16.635627,449,240,406,0,1.06925866666667
"SERINC3","Serinc3",42.661237,49.834453,41.212406,4270,4090,3103,44.5693653333333,39.013972,35.778395,41.735964,2032,1490,1848,0,45.5693653333333
"SERINC4","Serinc4",0,0,0,0,0,0,0,0,0,0.036428,0,0,1,0,1
"SERINC5","Serinc5",1.274364,1.406864,1.664179,224,225,208,1.448469,19.098903,8.634845,18.461635,1878,654,1586,0.560531333333333,1.56899701255598
"SERP1","Serp1",1.434327,1.69685,1.882512,214,238,199,1.67122966666667,38.245345,43.595924,41.976035,1539,1400,1441,0,2.67122966666667
"SERP2","Serp2",0,0.057061,0,0,1,0,0.0190203333333333,4.469613,3.662782,5.472669,44,29,46,0.129474,0.902207871392642
"SERPINA1","Serpina1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0.03965,0.961862165151734
"SERPINA10","Serpina10",0.0092,0,0.033564,1,0,1,0.0142546666666667,0.174449,0.173118,0.353354,7,6,12,0,1.01425466666667
"SERPINA11","Serpina11",0,0,0,0,0,0,0,0,0.060463,0,0,1,0,1.44814566666667,0.408472426136952
"SERPINA12","Serpina12",0.016168,0.008693,0.0112,2,1,1,0.0120203333333333,0,0.060452,0,0,1,0,0,1.01202033333333
"SERPINA3","Serpina3n",0.992195,1.050436,0.822675,65,64,39,0.955102,264.141461,144.266616,198.225892,5221,2227,3675,0.393128,1.4033900689671
"SERPINA5","Serpina5",0,0,0,0,0,0,0,14.659845,5.668409,10.829861,383,124,269,0,1
"SERPINA6","Serpina6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SERPINA7","Serpina7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SERPINA9","Serpina9",0.051259,0,0.023704,6,0,2,0.0249876666666667,0,0,0,0,0,0,0,1.02498766666667
"SERPINB1","Serpinb1a",0.900961,2.004529,0.893408,20,36,19,1.26629933333333,5.533323,4.244608,7.230399,93,60,92,2.08864233333333,0.733752597014848
"SERPINB10","Serpinb10",0.031626,0,0,1,0,0,0.010542,0.119966,0.121091,0.039793,2,3,1,0.407511,0.717963838293271
"SERPINB11","Serpinb11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SERPINB12","Serpinb12",0,0,0,0,0,0,0,0,0,0,0,0,0,0.188250333333333,0.841573506817166
"SERPINB13","Serpinb13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.281102,0.780577971152961
"SERPINB2","Serpinb2",0,0,0,0,0,0,0,0,0.047156,0,0,1,0,437.290139333333,0.00228159365282792
"SERPINB5","Serpinb5",0,0,0,0,0,0,0,0,0,0,0,0,0,13.481885,0.0690517843498964
"SERPINB7","Serpinb7",0,0,0,0,0,0,0,0.59414,0.045167,0.225065,6,1,4,0.534781333333333,0.651558615081758
"SERPINB8","Serpinb8",1.330921,0.559232,0.395387,26,17,13,0.761846666666667,5.960803,4.521128,5.736948,156,133,155,0.203747333333333,1.46363494886247
"SERPINC1","Serpinc1",0.01022,0.021997,0,1,2,0,0.010739,0,0.203241,0.3695,0,1,2,0,1.010739
"SERPIND1","Serpind1",0.066049,0.035588,0.068485,4,2,3,0.0567073333333333,0,0.076907,0,0,2,0,0,1.05670733333333
"SERPINE1","Serpine1",4.310689,4.608594,5.626709,411,396,362,4.848664,10.879596,26.457178,11.162481,525,1031,477,0.0173596666666667,5.7488656093109
"SERPINE2","Serpine2",6.744865,5.014717,8.278052,214,207,190,6.67921133333333,2258.940739,1338.50343,2591.362712,46355,22644,48940,0,7.67921133333333
"SERPINF1","Serpinf1",8.69895,14.202587,20.838443,169,204,182,14.5799933333333,28.213591,19.678519,22.110701,174,102,138,0.131773333333333,13.7660014372725
"SERPINF2","Serpinf2",0,0,0,0,0,0,0,0.14953,0.328432,0.228051,5,7,3,0.479295333333333,0.67599753576365
"SERPING1","Serping1",14.55799,14.890447,15.598038,791,752,610,15.0154916666667,25.817566,36.41645,19.662825,405,530,316,0.0120696666666667,15.8244952834275
"SERPINH1","Serpinh1",27.703407,24.549364,25.793009,1771,1635,1281,26.01526,417.485173,400.171151,403.168872,9952,6911,7936,0,27.01526
"SERPINI1","Serpini1",2.014602,2.967905,1.459737,120,117,81,2.14741466666667,13.986364,4.845852,14.41891,165,58,162,0,3.14741466666667
"SERPINI2","Serpini2",0,0,0,0,0,0,0,0.124352,0.662855,1.584406,3,2,10,0.056452,0.946564538663375
"SERTAD1","Sertad1",1.698443,1.810082,3.211591,64,67,62,2.24003866666667,2.174147,3.105303,2.34236,66,76,63,0,3.24003866666667
"SERTAD2","Sertad2",1.683346,1.691819,2.041413,280,298,274,1.805526,7.143577,7.178794,6.072263,470,431,452,0.0516493333333333,2.66773905623801
"SERTAD3","Sertad3",0.632048,0.677586,0.776136,25,25,22,0.695256666666667,10.499014,11.986732,11.767246,118,123,117,0,1.69525666666667
"SERTAD4","Sertad4",0.540704,0.408718,0.429459,25,39,24,0.459627,0.46953,4.381251,0.531918,32,136,21,0,1.459627
"SERTM1","Sertm1",0.03373,0.072599,0.031104,3,6,2,0.045811,0.154367,0.382341,0.298301,7,14,12,10.9771196666667,0.0873174042763036
"SESN1","Sesn1",16.480141,17.377852,15.915497,1379,1347,972,16.5911633333333,7.076705,7.701806,6.504558,142,135,132,0.141683666666667,15.40808881386
"SESN2","Sesn2",0.329296,0.345412,0.400708,39,40,33,0.358472,4.399573,5.106397,4.838818,234,217,224,2.125027,0.434707284129065
"SESN3","Sesn3",1.041942,1.134715,1.467465,304,316,278,1.21470733333333,34.413763,37.6244,33.949924,5016,4428,4422,0.0559653333333333,2.097329584052
