"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"ABCC6","Abcc6",0,0,0,0,0,0,0,0.688326,0.691802,0.278854,12,21,8,19.1169983333333,0.0497092052914786
"ABCC9","Abcc9",19.684747,22.99213,23.672163,4837,5123,4198,22.1163466666667,1.51249,0.676152,0.605353,166,81,48,0,23.1163466666667
"ABCD1","Abcd1",2.313105,2.752033,3.025499,286,317,273,2.696879,6.614678,7.050127,8.893207,192,234,142,11.794229,0.288948947216749
"ABCD2","Abcd2",0.907229,0.389841,2.345446,72,65,60,1.214172,1.111828,0.947205,1.460715,91,82,86,4.90809766666667,0.374769024637541
"ABCD3","Abcd3",13.628574,15.300532,16.369644,1441,1359,1208,15.0995833333333,14.822618,16.086553,17.331049,639,817,573,0.0358056666666667,15.543053925495
"ABCD4","Abcd4",0.85394,1.106506,1.124445,67,57,53,1.028297,49.321733,40.153747,59.337327,485,502,452,7.31561533333333,0.243914240702011
"ABCE1","Abce1",6.423351,6.420801,6.784214,778,717,590,6.54278866666667,40.838605,40.205738,45.232008,918,1004,713,42.16418,0.17474648346538
"ABCF1","Abcf1",14.572771,13.528038,17.357068,822,833,714,15.1526256666667,46.260735,63.760304,59.860432,625,761,519,22.990304,0.67329808186952
"ABCF2","Abcf2",7.208005,7.781313,7.405033,605,609,448,7.46478366666667,26.268774,19.429182,42.181654,443,535,432,3.782833,1.7698263072674
"ABCF3","Abcf3",56.843927,45.142544,60.394936,472,407,364,54.1271356666667,49.775637,52.727308,46.588001,554,722,457,125.126357,0.437078632713277
"ABCG1","Abcg1",0.251662,0.952119,0.477321,40,67,36,0.560367333333333,7.097047,8.637267,8.443098,274,360,227,41.110303,0.037054288907238
"ABCG2","Abcg2",10.269557,11.087051,8.296503,328,289,209,9.88437033333333,0.071606,0.158845,0.025076,4,11,1,15.829827,0.64673096956572
"ABCG5","Abcg5",0,0,0,0,0,0,0,0.093551,0.161392,0.087861,3,7,2,106.982320666667,0.00926077522529753
"ABCG8","Abcg8",0,0,0,0,0,0,0,0.279919,0.336852,0.476524,19,25,16,28.449329,0.0339566310661951
"ABHD1","Abhd1",0.884254,0.707662,0.256382,35,26,7,0.616099333333333,1.219066,0.595476,1.404846,17,18,14,36.4106556666667,0.043198904283661
"ABHD10","Abhd10",2.955729,5.14223,4.358272,111,153,102,4.152077,20.734833,22.479951,21.319982,502,570,353,52.0153973333333,0.0971807674590537
"ABHD11","Abhd11",8.843995,9.876887,10.511257,261,260,220,9.74404633333333,5.79209,6.6316,4.983045,56,74,48,1.01128866666667,5.34187186125777
"ABHD12","Abhd12",14.072634,12.994731,16.910777,328,371,288,14.6593806666667,62.698382,74.955257,56.465736,591,762,413,0.094133,14.3121363368682
"ABHD13","Abhd13",1.612849,1.579601,1.789031,270,250,213,1.66049366666667,2.86622,3.359063,3.388676,195,241,166,18.541765,0.136143980171017
"ABHD14A","Abhd14a",2.996884,2.658814,3.062354,93,81,73,2.90601733333333,25.012009,25.594496,21.460029,268,287,164,6.37133133333333,0.529893062284452
"ABHD14B","Abhd14b",2.264105,1.928432,2.675018,78,66,63,2.289185,1.988993,2.13046,2.242736,33,40,33,43.3670903333333,0.0741356932647172
"ABHD15","Abhd15",0.151803,0.17299,0.243191,13,15,13,0.189328,0.139043,0.156659,0.265244,6,8,8,171.852216666667,0.0068806060051491
"ABHD16A","Abhd16a",14.283377,10.868275,15.117416,382,329,324,13.4230226666667,34.317671,41.166479,61.739668,552,678,517,1.33119033333333,6.18697772568549
"ABHD16B","Abhd16b",0.017708,0,0.024841,1,0,1,0.014183,0,0,0,0,0,0,13.7652813333333,0.0686870081987827
"ABHD17A","Abhd17a",5.672737,6.770556,6.724789,179,222,144,6.38936066666667,13.189788,17.685175,18.251272,437,578,391,27.7386756666667,0.25712251853127
"ABHD17B","Abhd17b",1.521296,1.357875,1.700168,97,77,81,1.52644633333333,9.608137,10.13461,9.429544,351,345,244,83.284592,0.0299751861328739
"ABHD17C","Abhd17c",4.881013,3.750363,3.185882,225,242,149,3.939086,26.356909,23.923575,30.757178,465,485,360,9.65143666666667,0.463701391142541
"ABHD18","Abhd18",9.310011,9.508344,9.476552,916,811,624,9.43163566666667,3.898036,4.946809,4.114577,195,202,135,0.774971333333333,5.8770727564802
"ABHD2","Abhd2",1.304402,1.438202,1.694681,300,309,284,1.479095,24.811763,18.501694,16.975591,1534,1881,1288,18.620664,0.126351228480341
"ABHD3","Abhd3",0.888587,0.607436,0.76617,29,24,18,0.754064333333333,2.112366,4.383957,4.812756,34,41,40,113.561289333333,0.0153111434372008
"ABHD4","Abhd4",7.115654,8.510248,7.961919,372,402,389,7.862607,5.832204,5.914283,14.836758,103,107,75,4.12357966666667,1.72976855569534
"ABHD5","Abhd5",15.998376,19.309326,20.137932,581,531,496,18.481878,6.272151,9.717485,9.994526,224,264,185,34.890834,0.542809286627332
"ABHD6","Abhd6",1.14656,1.497619,1.057626,62,71,46,1.233935,12.738211,13.156293,8.173231,201,211,124,2.239496,0.68959338119263
"ABHD8","Abhd8",1.768592,1.567081,2.48411,113,106,108,1.93992766666667,7.19407,9.390167,9.704944,145,236,124,0.103042,2.66529077466376
"ABI1","Abi1",6.582961,5.608406,7.829215,235,207,167,6.67352733333333,19.731057,19.365981,20.50402,618,612,424,74.8551316666667,0.10116029284681
"ABI2","Abi2",3.10948,2.06312,2.241759,181,174,166,2.471453,50.424881,51.894418,63.248999,3251,3183,2502,23.8258956666667,0.13983193382469
"ABI3","Abi3",1.239273,1.75973,1.679233,55,64,50,1.559412,0,0.209091,0.075429,0,3,1,19.957815,0.122122081905962
"ABITRAM","Abitram",0.446832,0.177343,0.347871,40,22,34,0.324015333333333,12.878776,15.022405,19.706706,130,158,143,9.75406533333333,0.123117657582887
"ABL1","Abl1",4.576983,4.469049,5.447473,515,535,499,4.83116833333333,23.387004,25.535463,27.529949,995,1264,955,3.58069533333333,1.27298759445982
"ABL2","Abl2",1.102341,1.060429,1.307922,344,316,270,1.15689733333333,4.876134,5.408775,4.808567,785,862,542,0,2.15689733333333
"ABLIM1","Ablim1",34.740714,33.153558,32.594338,6250,5160,4006,33.4962033333333,100.860799,75.151885,120.837451,7750,6453,5627,2.363428,10.2562633519532
"ABLIM2","Ablim2",3.791717,5.042325,4.622022,160,167,153,4.48535466666667,19.980956,30.901303,25.59889,462,672,364,50.8898673333333,0.105711479881602
"ABLIM3","Ablim3",4.102483,4.042407,4.089614,594,546,424,4.078168,48.422608,52.934019,47.138285,1626,2148,1222,6.19063333333333,0.706219850824452
"ABO","Abo",0,0,0,0,0,0,0,0.839964,0.413628,1.770949,23,39,31,151.788392,0.0065449998321862
"ABR","Abr",2.378324,2.984923,3.713034,327,330,296,3.025427,591.586845,672.731938,685.513728,3340,3625,3006,1389.66802333333,0.00289459952516298
"ABRA","Abra",4.116302,4.098666,3.441195,388,344,235,3.88538766666667,0.028665,0.053548,0.080009,1,2,2,535.157017,0.00911185998087323
"ABRACL","Abracl",31.510388,28.625277,45.292012,127,91,115,35.142559,19.223716,14.20645,19.051796,138,111,99,11.5527636666667,2.87925113224071
"ABRAXAS1","Abraxas1",2.62357,2.493772,2.986119,96,98,87,2.70115366666667,4.102444,3.794132,3.584166,77,83,56,0.999892666666667,1.85067615295354
"ABRAXAS2","Abraxas2",4.709873,4.263116,4.741499,222,212,183,4.571496,9.187908,9.791007,10.77312,353,405,295,35.14397,0.154147316966011
"ABT1","Abt1",0.499136,0.4238,0.530647,73,58,56,0.484527666666667,4.88843,4.285503,5.231131,188,179,143,2.10201733333333,0.478568462759503
"ABTB1","Abtb1",5.82147,7.44892,5.830129,156,143,134,6.36683966666667,2.982307,4.057105,10.245762,62,115,92,8.11133266666667,0.8085359119438
"ABTB2","Abtb2",1.685686,1.76883,2.249357,255,274,221,1.901291,1.344934,1.96267,3.69669,85,140,90,0,2.901291
"ACAA1","Acaa1b",0.028191,0.028929,0,1,1,0,0.01904,46.486176,54.061449,53.958237,591,740,475,11.3941106666667,0.0822196950960472
"ACAA2","Acaa2",248.985981,224.128048,293.242253,7301,6225,5954,255.452094,7.463552,10.616386,8.612113,146,199,117,87.1742526666667,2.90846915334219
"ACACA","Acaca",1.200972,0.900763,0.781195,175,153,147,0.960976666666667,87.127535,78.297049,72.405289,3380,3012,2176,1.909915,0.673894827397593
"ACACB","Acacb",15.474208,14.95871,16.499206,4311,3965,3460,15.6440413333333,3.694984,3.933355,3.564281,62,63,54,1.682011,6.20580651359496
"ACAD10","Acad10",0.598761,1.056781,1.076999,53,41,50,0.910847,11.611479,11.630295,14.269463,185,171,157,11.8460196666667,0.148750122573636
"ACAD11","Acad11",20.220395,25.148927,24.795126,1888,1884,1652,23.3881493333333,6.956361,6.78533,9.702243,123,171,123,28.4638313333333,0.827731772471229
"ACAD8","Acad8",12.259437,10.062579,9.130213,439,390,308,10.4840763333333,28.56967,26.216904,35.090426,521,559,449,0.17684,9.75840074549925
"ACAD9","Acad9",14.866479,14.620374,16.037408,450,448,379,15.1747536666667,16.730664,15.138342,15.036653,348,375,288,0.081864,14.9508197579979
"ACADL","Acadl",202.319337,208.242625,216.801061,9518,8357,7420,209.121007666667,0.288112,0.704497,0.707281,9,17,9,18.6455233333333,10.6956177293657
"ACADM","Acadm",734.222656,649.816797,808.160715,11829,9984,9558,730.733389333333,34.991444,30.116255,36.311604,538,526,442,0.361587666666667,537.411881178908
"ACADS","Acads",43.777134,43.427381,54.486167,1956,1744,1558,47.2302273333333,1.771714,2.673468,3.757556,38,59,46,28.0018226666667,1.6630067664253
"ACADSB","Acadsb",128.314701,142.932978,153.196559,1614,1467,1364,141.481412666667,5.696079,5.142362,5.947202,415,396,308,2.81618,37.3361352626623
"ACADVL","Acadvl",139.431027,132.111617,154.831617,9440,8497,7659,142.124753666667,236.028354,256.563668,245.533457,1257,1410,953,17.6677166666667,7.66696625100552
"ACAN","Acan",0.015363,0.024935,0.010729,4,3,2,0.017009,0.108891,0.370897,0.103268,8,10,6,3.98894966666667,0.203852327233341
"ACAP1","Acap1",0.252565,0.107747,0.114382,16,5,7,0.158231333333333,9.140538,8.118628,5.692809,23,41,22,0.258482,0.920340007511695
"ACAP2","Acap2",2.510354,3.088726,3.307991,345,341,264,2.96902366666667,19.442193,11.477702,6.945933,361,356,272,59.4039493333333,0.0657080159571023
"ACAT1","Acat1",93.491079,94.716414,110.493341,5260,5078,4190,99.5669446666667,122.137156,118.34408,129.991315,655,741,527,6.29316433333333,13.7892059016176
"ACAT2","Acat2",0.66719,0.447738,1.304108,34,26,33,0.806345333333333,150.038137,113.788996,97.188096,2596,2136,1199,33.8141496666667,0.0518853785207584
"ACBD3","Acbd3",2.402008,2.812018,2.585089,261,286,201,2.599705,55.57853,50.960754,31.733687,687,749,476,93.2477886666667,0.0381940526236785
"ACBD5","Acbd5",2.76439,3.148991,3.874531,318,223,239,3.26263733333333,22.086031,24.008406,24.78825,786,939,654,58.196314,0.0720084925107556
"ACBD6","Acbd6",7.456026,9.740249,9.378408,138,215,119,8.85822766666667,44.648742,40.179244,47.697377,561,617,466,0.328216333333333,7.42215512583417
"ACBD7","Acbd7",0.204416,0.219119,0.143098,2,2,1,0.188877666666667,1.043718,2.012931,2.647439,46,68,57,10.4382076666667,0.1039391573674
"ACCS","Accs",0.560678,1.577455,1.883585,37,56,40,1.34057266666667,2.852259,6.929111,6.720408,40,71,38,5.38913033333333,0.366336660007614
"ACCSL","Accsl",0,0,0,0,0,0,0,0,0.041683,0,0,1,0,0.0218153333333333,0.978650414980398
"ACD","Acd",1.489058,1.256628,1.749415,61,49,54,1.498367,10.823814,17.900748,15.750557,143,186,143,14.7655226666667,0.158470293235653
"ACE","Ace",5.44445,6.520775,5.744452,634,788,585,5.90322566666667,7.650195,4.932748,4.196313,104,116,46,7.34964133333333,0.826769125891396
"ACE2","Ace2",0.168836,0.249512,0.378854,15,17,20,0.265734,0.257103,0.077158,0.190801,1,1,1,0.266672333333333,0.999259213840359
"ACER1","Acer1",0.013295,0,0,1,0,0,0.00443166666666667,0.061841,0,0.249022,1,0,3,0,1.00443166666667
"ACER2","Acer2",2.221571,2.142382,1.847638,289,254,156,2.07053033333333,1.702671,1.924675,1.809561,61,75,46,90.6698553333333,0.0334955293882395
"ACER3","Acer3",0.926464,1.225774,1.221333,111,103,103,1.12452366666667,5.618697,5.605735,6.031901,410,489,347,1.13353,0.995778670403822
"ACHE","Ache",0.171761,0.250681,0.356746,15,19,19,0.259729333333333,123.812487,148.175891,116.216143,2791,3847,1730,34.2847416666667,0.0357018153975432
"ACIN1","Acin1",11.374627,9.188783,8.456991,624,549,377,9.673467,89.895784,89.267185,92.097629,1572,1683,1229,9.22705566666667,1.04365003456355
"ACKR1","Ackr1",0.082963,0.172283,0.044259,3,5,1,0.099835,9.846748,12.019005,14.314649,231,292,219,243.496532666667,0.00449836645127175
"ACKR2","Ackr2",1.140292,0.306534,0.79591,18,14,17,0.747578666666667,0.432002,0.122803,0.473199,14,5,6,0.588990666666667,1.09980423631605
"ACKR3","Ackr3",7.941244,7.112321,8.687354,750,644,565,7.91363966666667,0,0.074184,0.633304,0,2,7,10.1824796666667,0.797107612297916
"ACKR4","Ackr4",0.754575,1.177246,1.223792,37,56,45,1.051871,0.106321,0,0,3,0,0,80.0208846666667,0.0253252110050604
"ACLY","Acly",5.502024,5.385161,3.778894,400,366,307,4.888693,254.093676,248.408509,244.338036,6921,7108,4396,0.0215826666666667,5.7642843718309
"ACMSD","Acmsd",0,0.051825,0.043596,0,3,2,0.031807,0.255707,0.275251,0.059046,1,2,1,3.448074,0.231967139035906
"ACO1","Aco1",3.025734,3.427605,3.641342,344,340,322,3.36489366666667,9.414829,8.829655,9.906688,628,626,488,5.19530633333333,0.704548481030182
"ACO2","Aco2",417.561995,438.868693,454.781168,22690,21156,18663,437.070618666667,76.722101,90.811985,92.660824,1805,2351,1468,6.22008466666667,60.673889419764
"ACOD1","Acod1",0,0.025515,0,0,2,0,0.008505,0,0,0,0,0,0,0,1.008505
"ACOT1","Acot3",0.184964,0.130714,0.304544,11,9,16,0.206740666666667,2.580575,3.185492,1.979403,39,58,23,0,1.20674066666667
"ACOT11","Acot11",3.849478,4.688608,4.957258,323,275,216,4.498448,0.582734,0.576701,0.609753,40,51,26,0.104451666666667,4.97844148906471
"ACOT12","Acot12",0,0,0,0,0,0,0,0.331608,0.188218,0.467097,5,2,2,24.8123303333333,0.0387411747442511
"ACOT13","Acot13",395.632453,377.75228,442.9371,1311,1270,1043,405.440611,4.473594,5.647834,5.032359,165,201,127,0,406.440611
"ACOT2","Acot2",7.7519,7.104215,8.971836,492,470,388,7.94265033333333,14.610747,12.124256,16.719956,110,123,100,2.16443566666667,2.82598582348596
"ACOT4","Acot4",0.165596,0.144667,0.185633,33,17,26,0.165298666666667,0.210825,0.819407,0.499504,6,26,10,9.039828,0.116067592658626
"ACOT6","Acot6",0.552336,0.322506,0.388205,56,33,27,0.421015666666667,0.113721,0.104565,0.160646,1,1,1,3.375098,0.324796305515137
"ACOT7","Acot7",12.066454,10.657095,11.339034,443,375,355,11.3541943333333,141.034258,158.621084,147.569266,2164,2658,1722,98.3865763333333,0.124304456286919
"ACOT8","Acot8",1.641596,1.505389,1.975407,52,44,36,1.707464,15.109551,19.026084,18.961389,206,295,187,15.260072,0.166509963793518
"ACOT9","Acot9",4.072205,4.855018,4.790514,198,221,169,4.572579,19.733347,15.220957,15.831859,376,398,279,35.6773823333333,0.151935024952299
"ACOX1","Acox1",32.90367,31.658302,34.80923,3684,3423,2793,33.123734,26.69153,36.454793,34.43575,665,715,462,26.745508,1.22988319406514
"ACOX2","Acox2",0.180945,0.256774,0.112875,6,4,5,0.183531333333333,0,0.720589,0,0,2,0,57.9517596666667,0.0200762681220276
"ACOX3","Acox3",5.436548,3.876888,8.096525,278,282,221,5.80332033333333,9.956542,12.099373,8.284384,181,210,142,15.4454126666667,0.413691068216429
"ACOXL","Acoxl",0.021636,0,0,2,0,0,0.007212,0.165362,0.317846,0.200234,4,5,4,0.798546666666667,0.56001438198249
"ACP1","Acp1",5.66495,7.242556,7.48916,190,232,154,6.79888866666667,61.586263,66.10944,74.714785,798,920,684,37.79657,0.201020055810776
"ACP2","Acp2",1.730692,1.916966,2.292059,251,242,234,1.97990566666667,115.861262,97.504509,108.715051,595,540,395,0.343451333333333,2.21809721925171
"ACP4","Acp4",0,0,0,0,0,0,0,0.140216,0.12039,0.201053,2,2,2,3.97132866666667,0.201153467624282
"ACP5","Acp5",0.07349,0.157873,0.034358,3,6,1,0.0885736666666667,0.900021,1.872376,0.519606,4,9,1,0.278413,0.851503908882862
"ACP6","Acp6",3.884854,3.981793,3.69741,158,166,131,3.85468566666667,5.681603,4.537779,4.413437,128,125,95,0.136560666666667,4.27138278584337
"ACP7","Acp7",0,0,0,0,0,0,0,0.348403,0.256502,0.265236,13,11,7,64.0608963333333,0.0153702155420146
"ACR","Acr",0.021936,0,0.11907,1,0,2,0.047002,0,0.561401,0,0,4,0,10.252389,0.093047085378936
"ACRBP","Acrbp",0.973677,0.635086,0.428227,20,12,5,0.678996666666667,0.871936,1.387368,0.356541,8,10,2,3.504024,0.372777024870797
"ACRV1","Acrv1",0,0.020824,0.013454,0,2,1,0.011426,0.419432,0.594965,0.365907,5,9,3,10.3117143333333,0.0894140331160532
"ACSBG1","Acsbg1",0.030745,0,0.04316,3,0,3,0.024635,0.253329,0.789068,1.028992,21,18,25,40.2530823333333,0.0248377804044008
"ACSBG2","Acsbg2",0.011693,0,0,1,0,0,0.00389766666666667,0.326791,0.354839,0.057953,2,2,1,76.3923933333333,0.0129715288987488
"ACSF2","Acsf2",7.891,12.373069,10.895599,350,367,340,10.386556,0.770281,0.767876,3.321446,2,5,7,1.372005,4.80039291654107
"ACSF3","Acsf3",2.997409,3.249149,4.273128,216,222,220,3.506562,15.821189,18.561092,20.415246,217,288,178,0.0650203333333333,4.23143282710408
"ACSL1","Acsl1",205.487387,212.938162,241.722004,10340,9955,9069,220.049184333333,62.19037,73.44608,83.471369,894,1047,659,0.0770176666666667,205.241929798118
"ACSL3","Acsl3",1.316494,1.101578,1.23888,64,36,54,1.218984,130.996535,121.985228,113.197501,2784,3004,2053,26.8095743333333,0.0797920879119773
"ACSL4","Acsl4",3.808227,3.388927,6.217699,163,151,156,4.47161766666667,61.049607,65.37075,77.690858,3385,3357,2270,14.52366,0.352469563663895
"ACSL5","Acsl5",6.898301,9.129866,3.381648,183,235,138,6.46993833333333,0.344508,0.341116,0.484939,7,4,5,5.10368066666667,1.22384160333421
"ACSL6","Acsl6",2.786717,1.936377,3.098567,152,129,148,2.60722033333333,16.646079,21.155853,18.209522,1030,1182,804,27.3279526666667,0.127337841028587
"ACSM1","Acsm1",0,0,0,0,0,0,0,0.124507,0.048926,0,1,1,0,112.344829333333,0.0088226344852408
"ACSM2B","Acsm2",0,0,0.156331,0,0,1,0.0521103333333333,0.143928,1.678159,1.180417,5,15,6,3.854172,0.216743521517848
"ACSM3","Acsm3",0.028766,0.030908,0.038958,1,1,1,0.0328773333333333,3.546028,4.370048,3.432423,37,79,10,1.20873,0.467634040074311
"ACSM4","Acsm4",0,0,0,0,0,0,0,0.149807,0.241539,0.10526,4,7,2,12.0525876666667,0.0766131609714273
"ACSM5","Acsm5",0.870292,1.135048,0.688642,49,59,32,0.897994,0,0.179494,0,0,2,0,28.298986,0.0647801940995501
"ACSS1","Acss1",65.371472,67.562517,72.050659,4063,3934,3335,68.328216,0.066638,0.220548,0.348834,3,9,8,10.7718276666667,5.88933324230621
"ACSS2","Acss2",4.763676,4.718603,4.527287,336,365,266,4.66985533333333,148.399461,146.694353,101.822483,739,725,433,0.324533,4.28064482601289
"ACSS3","Acss3",0.160808,0.170282,0.21361,18,20,20,0.181566666666667,0.627096,0.612727,1.358752,13,15,29,2.684256,0.320706993940341
"ACTA1","Acta1",51.289934,61.467194,82.964551,2091,2521,2549,65.2405596666667,0.242012,0.585729,0.672663,3,10,8,7.685498,7.62657013641206
"ACTA2","Acta2",17.260344,17.274081,24.335669,702,685,755,19.6233646666667,2.655925,3.057572,5.813821,28,47,56,2.60350566666667,5.72313923561658
"ACTB","Actb",136.830217,155.493589,196.557468,1850,2109,1892,162.960424666667,2178.850167,2041.670166,2557.016143,20799,21935,16943,154.999947666667,1.05102871583656
"ACTBL2","Actbl2",0,0,0,0,0,0,0,0.259337,0.108094,0,9,4,0,45.262901,0.0216155921566613
"ACTC1","Actc1",1652.587288,1979.343797,2200.213129,72329,80862,69991,1944.04807133333,0.551692,0.56988,1.037101,8,10,7,155.030611666667,12.4658107185313
"ACTG1","Actg1",50.783003,73.060644,81.120304,2154,2389,1859,68.321317,1435.350734,1536.991071,1807.979395,23732,27012,21393,23.561692,2.82233475609091
"ACTG2","Actg2",0.588708,0.126647,0.270987,11,4,6,0.328780666666667,0.239946,0.184371,2.284464,2,2,27,91.6993783333333,0.0143342996528905
"ACTL10","Actl10",0.041749,0,0,2,0,0,0.0139163333333333,0.141201,0.158296,0.137933,3,4,2,273.123393333333,0.00369875887279862
"ACTL6A","Actl6a",5.758671,7.408636,7.139931,198,174,137,6.76907933333333,67.288182,35.925033,85.845286,123,104,102,274.393704,0.0282108095446268
"ACTL6B","Actl6b",0.019678,0,0,2,0,0,0.00655933333333333,154.861852,109.866441,166.128293,576,645,448,47.409361,0.020792658951506
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0.078863,0,0,1,41.222022,0.0236843228398678
"ACTL7B","Actl7b",0,0,0,0,0,0,0,0,0,0.088939,0,0,1,4.55777233333333,0.179928205047622
"ACTL9","Actl9",0,0,0,0,0,0,0,0,0,0,0,0,0,2.91668833333333,0.255317736540181
"ACTN1","Actn1",3.268112,3.770261,3.860983,265,258,210,3.63311866666667,42.915893,53.04208,30.351943,709,901,468,0.0815716666666667,4.28369086345026
"ACTN2","Actn2",327.332679,319.092711,346.539041,15681,14365,11696,330.988143666667,10.431195,12.550374,2.658834,163,226,63,0.0764453333333333,308.411522059024
"ACTN3","Actn3",0.03636,0,0,2,0,0,0.01212,0.026669,0.072504,0,1,3,0,49.261337,0.0201371483611747
"ACTN4","Actn4",14.849163,17.783651,17.714649,928,1020,798,16.7824876666667,88.341101,89.90874,113.006576,944,1111,817,37.9276463333333,0.456808703880967
"ACTR10","Actr10",29.53719,31.341786,36.781408,412,385,366,32.5534613333333,175.090819,207.781083,223.094765,1347,1561,1119,1.644429,12.6883578017535
"ACTR1A","Actr1a",12.536819,14.606975,18.850522,933,877,754,15.3314386666667,135.467299,131.59114,164.703958,3143,3440,2547,15.951695,0.963410364961537
"ACTR1B","Actr1b",15.67809,21.241687,19.613595,865,888,683,18.8444573333333,28.348357,31.987461,34.845941,679,815,581,32.084725,0.599807232290229
"ACTR2","Actr2",8.312352,7.902644,9.416639,925,794,758,8.54387833333333,90.130579,85.113097,98.337326,4098,3983,3193,0.138564,8.38238195949752
"ACTR3","Actr3",19.559059,27.877054,23.424273,871,852,820,23.6201286666667,83.778842,80.647357,87.559013,1903,1958,1481,5.96989466666667,3.53235304751617
"ACTR3B","Actr3b",6.941237,8.886885,7.689871,391,466,315,7.839331,23.73554,20.329805,21.54651,309,312,235,14.474606,0.57121525420421
"ACTR5","Actr5",0.89832,0.671854,0.734117,34,37,33,0.768097,2.282428,2.070326,3.460384,72,72,77,75.849498,0.0230072680500789
"ACTR6","Actr6",2.354851,1.648426,2.16182,84,77,63,2.05503233333333,24.835879,26.636835,23.772285,388,418,287,174.299529333333,0.0174274987785288
"ACTR8","Actr8",5.710714,4.109577,5.914341,299,257,184,5.24487733333333,23.771453,22.759294,31.53109,450,503,352,68.153203,0.090304961482888
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,0.167548,0,0,2,1.47183533333333,0.404557693028635
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.490042,0.401599651732782
"ACTRT3","Actrt3",0,0.018259,0,0,1,0,0.00608633333333333,1.443018,1.511988,0.769716,29,33,11,16.908232,0.0561801038390241
"ACVR1","Acvr1",1.693994,1.35383,1.836462,137,113,117,1.62809533333333,6.034686,8.207685,6.259893,217,313,134,8.64169033333333,0.272576202146574
"ACVR1B","Acvr1b",1.643187,1.566738,1.574481,251,224,172,1.594802,55.209179,56.089019,59.415097,1548,1896,1377,18.316011,0.134334257730543
"ACVR1C","Acvr1c",0.006982,0.003505,0,1,1,0,0.00349566666666667,0.137088,0.073565,0.237864,13,9,9,5.071992,0.165266302502814
"ACVR2A","Acvr2a",2.08354,1.882725,2.207467,282,231,222,2.05791066666667,25.003915,23.782342,23.796881,1564,1417,966,0.00500366666666667,3.04268607975228
"ACVR2B","Acvr2b",0.459848,0.362405,0.568235,35,25,22,0.463496,6.214092,4.560656,8.131002,990,790,922,94.6292986666667,0.0153038453738041
"ACVRL1","Acvrl1",10.263452,13.048464,12.868665,312,312,204,12.0601936666667,2.000151,0.803904,0.719904,17,40,28,4.91758833333333,2.20701287940217
"ACY1","Acy1",4.757062,3.849426,5.091179,101,91,77,4.565889,10.842162,5.437314,8.266339,50,52,41,0.374443,4.04955971255265
"ACY3","Acy3",5.171134,6.449468,5.868099,142,172,139,5.829567,0,0,0,0,0,0,134.204316666667,0.0505129360391477
"ACYP1","Acyp1",4.460568,3.563012,4.914606,62,43,48,4.31272866666667,24.106168,34.772803,28.12398,116,175,91,16.6304893333333,0.301337561664955
"ACYP2","Acyp2",19.970122,18.999944,21.835026,397,333,315,20.268364,20.955971,15.854271,16.292319,172,145,100,5.27768633333333,3.38793034100302
"ADA","Ada",0.18598,0.200169,0.265664,9,6,10,0.217271,0.922875,1.829261,0.70398,13,16,8,0.513112666666667,0.804481402354264
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.652823666666667,0.605025218459481
"ADAD2","Adad2",0,0,0,0,0,0,0,0,0.258936,0.627989,0,1,3,0.460879,0.684519388669424
"ADAL","Adal",2.157559,1.683546,2.011885,130,108,87,1.95099666666667,9.378484,7.193559,10.742324,227,237,166,31.2647763333333,0.0914618665314577
"ADAM10","Adam10",3.834291,4.05923,4.559764,563,536,471,4.151095,34.061006,24.686719,34.283331,691,616,515,174.101646,0.0294177417384186
"ADAM11","Adam11",1.448247,1.954793,3.153951,139,140,158,2.18566366666667,23.644833,33.066844,44.802479,1084,1499,1443,26.7583006666667,0.114764362016301
"ADAM12","Adam12",0.150907,0.080352,0.115723,10,9,10,0.115660666666667,8.973317,5.716452,10.949544,581,454,513,0.424899333333333,0.782975078005511
"ADAM15","Adam15",17.491003,13.636563,13.20672,547,513,361,14.7780953333333,18.903104,21.508581,19.628954,201,239,154,9.84236733333333,1.45522604503777
"ADAM17","Adam17",6.123527,7.983441,5.618549,390,395,318,6.57517233333333,9.86407,13.149275,14.571838,391,394,303,79.359402,0.0942661610813547
"ADAM18","Adam18",0,0,0,0,0,0,0,0,0,0,0,0,0,27.4355736666667,0.0351672173637995
"ADAM19","Adam19",0.972644,0.997124,1.223232,177,164,176,1.06433333333333,18.28921,16.943459,15.284239,1567,1633,872,32.603663,0.0614317949008515
"ADAM2","Adam2",0.050539,0.081262,0,2,3,0,0.0439336666666667,0,0,0,0,0,0,2.911115,0.266914592556513
"ADAM20","Adam25",0,0,0,0,0,0,0,0.055566,0.051316,0.039092,2,2,1,0.15919,0.862671348096516
