"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"EPPK1",0.24849,1.35403,0.48066,0.694393333333333,0.567987,0.414782,0.388491,0.457086666666667,1.1628637967085
"EPS15",43.96574,46.36863,55.07983,48.4714,16.881672,9.139916,6.944017,10.988535,4.12655925015025
"EPS15L1",25.21321,21.66448,22.78789,23.22186,19.888796,14.37765,10.809765,15.0254036666667,1.51146645063189
"EPS8",39.24448,65.65665,30.91549,45.2722066666667,2.790198,1.403515,2.252928,2.14888033333333,14.6948126852709
"EPS8L1",5.78148,4.14499,3.27726,4.40124333333333,1.91251,1.219157,1.241975,1.45788066666667,2.19752057395789
"EPS8L2",39.44327,38.88001,25.3223,34.5485266666667,19.823951,23.04963,19.892549,20.9220433333333,1.62158819440949
"EPS8L3",0,0.30397,0,0.101323333333333,0,0,0.114357,0.038119,1.06088351463882
"EPSTI1",3.37943,5.49902,7.20997,5.36280666666667,1.492107,1.423177,2.59356,1.83628133333333,2.24336231807752
"EPX",0.92769,0.4974,0.69915,0.70808,0.050315,0,0.017801,0.0227053333333333,1.67015849465926
"EPYC",0,0,0,0,0,0,0,0,1
"ERAL1",65.28598,51.67422,63.05449,60.0048966666667,23.741538,27.184343,20.534832,23.8202376666667,2.45786915846481
"ERAP1",7.76938,8.81501,10.72757,9.10398666666667,9.531959,7.498112,4.371677,7.133916,1.24220445191058
"ERAP2",7.96817,4.28316,4.52262,5.59131666666667,6.305264,1.394132,2.49604,3.39847866666667,1.49854464831628
"ERAS",0.61294,0.69083,1.07057,0.791446666666667,0,0.075061,0,0.0250203333333333,1.74771817534677
"ERBB2",21.32024,22.85272,11.16453,18.44583,60.554459,37.841561,29.773995,42.7233383333333,0.444747147433047
"ERBB3",45.98678,38.16155,37.51371,40.5540133333333,42.585532,28.124,26.010327,32.239953,1.25012250568866
"ERBB4",12.19246,12.51787,14.02668,12.9123366666667,2.938401,1.707248,1.51221,2.05261966666667,4.55750738245697
"ERC1",61.44271,74.47167,42.05818,59.3241866666667,13.51824,5.686449,5.216302,8.14033033333333,6.59978189701459
"ERC2",20.64104,15.41937,38.19101,24.7504733333333,2.805276,1.045795,0.477489,1.44285333333333,10.541145873132
"ERCC1",85.6951,71.62544,75.44254,77.5876933333333,99.783639,83.752553,90.953922,91.4967046666667,0.849626952836237
"ERCC2",25.37887,23.79225,20.77783,23.3163166666667,8.563605,6.405824,3.628197,6.19920866666667,3.37763743107692
"ERCC3",41.97784,27.85434,22.19798,30.67672,18.252146,12.083978,13.44712,14.5944146666667,2.03128624428011
"ERCC4",6.84169,3.39889,6.68561,5.64206333333333,2.442281,1.310045,1.345928,1.699418,2.46055384284069
"ERCC5",27.54899,30.894,40.85652,33.0998366666667,12.043337,11.044099,9.766129,10.9511883333333,2.8532590831623
"ERCC6",3.08125,2.95676,3.91086,3.31629,2.597095,1.771236,2.006626,2.12498566666667,1.38121913519177
"ERCC6L",0.01657,0.02763,0,0.0147333333333333,0.4628,0.293396,0.507854,0.42135,0.713922210105416
"ERCC6L2",13.05388,5.02926,3.29911,7.12741666666667,4.022937,1.126048,3.768773,2.972586,2.04587557491938
"ERCC8",5.59925,4.08972,3.05878,4.24925,4.370795,3.738555,2.908003,3.672451,1.12344677343861
"EREG",0.44728,0.19343,0.06555,0.23542,0.523016,0.34319,0.179924,0.34871,0.916001215976748
"ERF",34.39069,39.18398,53.4412,42.3386233333333,73.617952,45.272778,37.024691,51.971807,0.818145081086876
"ERG",6.6926,5.13979,6.07386,5.96875,0.136707,0.041533,0.063486,0.0805753333333333,6.44911075149473
"ERGIC1",59.05722,68.14365,62.44274,63.2145366666667,17.265822,13.827539,12.558952,14.550771,4.12934745593429
"ERGIC2",42.93866,33.13229,52.50171,42.8575533333333,26.333801,43.83108,27.209619,32.4581666666667,1.31081758813244
"ERGIC3",182.40648,159.30581,116.62678,152.77969,76.165582,92.352052,59.377149,75.9649276666667,1.99804891217486
"ERH",182.38991,192.79733,251.54067,208.909303333333,280.605594,363.982814,244.485273,296.357893666667,0.705914683296211
"ERI1",6.14593,6.10695,4.39153,5.54813666666667,1.501121,1.539507,0.795186,1.27860466666667,2.8737484665323
"ERI2",12.22559,7.10175,4.65371,7.99368333333333,7.960785,2.730086,2.776567,4.489146,1.63844855526403
"ERI3",213.31834,288.62952,425.19179,309.04655,43.538309,36.675072,23.084578,34.432653,8.7503058266622
"ERICH1",24.63341,22.63165,24.645,23.97002,11.136682,8.607481,10.066313,9.93682533333333,2.2831140883174
"ERLEC1",32.13773,31.88879,52.10844,38.7116533333333,8.916099,8.910975,5.895502,7.90752533333333,4.45821390871898
"ERLIN1",7.2724,7.79258,3.84532,6.30343333333333,2.067214,1.29447,1.264785,1.54215633333333,2.87292848105722
"ERLIN2",38.15113,43.6882,39.78594,40.5417566666667,5.830572,2.99116,3.459616,4.09378266666667,8.15538459041702
"ERMAP",7.18958,7.10175,4.26044,6.18392333333333,2.917617,2.0793,1.996444,2.33112033333333,2.1566087725641
"ERMN",85.29752,83.31431,36.85826,68.49003,0,0,0,0,69.49003
"ERMP1",10.50274,13.7061,6.72931,10.3127166666667,6.500379,4.790355,3.933594,5.074776,1.86224424845734
"ERN1",1.14304,2.37646,0.21848,1.24599333333333,1.104904,1.014375,1.024724,1.048001,1.09667589680539
"ERN2",0.34788,0.27633,0.61176,0.41199,0.065838,0.08727,0.028584,0.060564,1.33135765498357
"ERP27",1.52406,0.3316,0.10924,0.654966666666667,0,0.034912,0,0.0116373333333333,1.63592881770542
"ERP29",64.73931,55.95737,38.93386,53.21018,48.10294,51.500342,46.579609,48.7276303333333,1.0901420324399
"ERP44",9.74071,7.93075,6.9041,8.19185333333333,4.675023,5.017049,4.0383,4.57679066666667,1.6482335240364
"ERRFI1",12.68943,11.05331,14.46364,12.73546,2.314715,2.233369,1.900606,2.14956333333333,4.36106804223654
"ESAM",33.54583,51.09392,25.14751,36.5957533333333,1.055422,1.372572,0.884453,1.104149,17.8674387285945
"ESCO1",17.69232,21.02892,22.94082,20.55402,3.833325,5.432877,2.949637,4.07194633333333,4.24965458690776
"ESCO2",0.59637,0.80136,0.45882,0.61885,1.817873,0.629706,0.315776,0.921118333333333,0.842660221346768
"ESD",78.9528,95.66638,96.91952,90.5129,54.942057,55.693066,43.401502,51.3455416666667,1.74824630878306
"ESF1",9.32657,9.11898,6.96964,8.47173,2.640001,1.509328,1.484263,1.877864,3.29123613902533
"ESM1",0.0497,0.11053,0,0.05341,0.67439,0.377954,0.518047,0.523463666666667,0.691457251688094
"ESPL1",0.19879,0.35923,0.13109,0.229703333333333,2.161414,1.095632,1.609577,1.62220766666667,0.468957264127186
"ESPN",9.21061,1.5751,2.29408,4.35993,0.009492,0,0.182112,0.063868,5.03815322953599
"ESPNL",0.77859,0.80136,0.19664,0.592196666666667,0.259996,0.249297,0.166815,0.225369333333333,1.29936062814259
"ESR1",0.84486,0.44213,0.28403,0.523673333333333,8.853204,0.409842,0.310669,3.19123833333333,0.363537745208954
"ESR2",0.44728,0.3316,0,0.259626666666667,0.190468,0.787182,0.135728,0.371126,0.91868046165463
"ESRP1",0.66263,0.2487,0.74285,0.551393333333333,0.194029,0.360299,0.374627,0.309651666666667,1.18458470509334
"ESRP2",2.28609,0.85663,0.21848,1.1204,0.356832,1.138399,0.338891,0.611374,1.31589562696183
"ESRRA",28.11223,36.80752,38.67167,34.5304733333333,29.610593,22.267396,18.641774,23.5065876666667,1.44983356379971
"ESRRB",1.9382,0.35923,1.76972,1.35571666666667,2.432794,1.911644,1.580902,1.97511333333333,0.791807370923685
"ESRRG",5.00288,9.47821,2.31593,5.59900666666667,1.453781,1.392742,1.026971,1.29116466666667,2.88019746580124
"ESX1",0,0,0,0,0,0,0.037517,0.0125056666666667,0.98764879340593
"ESYT1",18.7691,20.78022,35.74399,25.09777,19.614475,21.17691,14.321514,18.3709663333333,1.34726216291498
"ESYT2",31.95551,36.03379,21.78286,29.9240533333333,6.060016,3.624646,3.639056,4.44123933333333,5.68327387179808
"ESYT3",8.24979,4.44896,5.65874,6.11916333333333,2.155851,1.352615,0.845971,1.451479,2.9040278678028
"ETAA1",3.42913,3.26073,3.45205,3.38063666666667,0.960658,1.032505,0.567801,0.853654666666667,2.36324313554269
"ETF1",25.54453,24.20675,15.20649,21.65259,25.41022,16.095805,11.683152,17.7297256666667,1.20944590450221
"ETFA",212.88763,323.53034,288.59557,275.004513333333,181.121798,180.389667,147.820202,169.777222333333,1.61616701315478
"ETFB",248.66985,220.90037,181.29805,216.95609,106.464401,100.729293,104.796706,103.9968,2.07583554927388
"ETFDH",27.03545,28.87677,26.23993,27.38405,39.903621,35.064397,32.103175,35.6903976666667,0.773609767271261
"ETHE1",25.04755,26.25161,21.60807,24.30241,9.850586,7.405148,9.109606,8.78844666666667,2.58492597054895
"ETNK1",3.52852,7.51625,6.94779,5.99752,8.899015,5.600391,2.84011,5.77983866666667,1.03210715535217
"ETNK2",17.17878,15.1983,8.12761,13.5015633333333,1.283692,0.689241,0.812773,0.928568666666667,7.51933990423986
"ETS1",12.0765,10.74934,10.37799,11.0679433333333,3.021208,1.532863,1.249967,1.93467933333333,4.11218465890311
"ETS2",27.31707,20.36572,52.54541,33.4094,10.827926,8.417469,7.665034,8.970143,3.4512443803464
"ETV1",17.54323,27.578,17.47872,20.86665,21.988589,11.694795,9.314453,14.3326123333333,1.42615292975624
"ETV2",0.56324,0,0,0.187746666666667,0.178386,0,0.214639,0.131008333333333,1.0501661496747
"ETV3",5.2845,5.88589,4.17305,5.11448,2.086786,1.140752,1.178963,1.46883366666667,2.47666745741343
"ETV3L",1.34183,0.13817,0.10924,0.529746666666667,0,0,0,0,1.52974666666667
"ETV4",0.6295,1.27113,1.85711,1.25258,1.108339,1.003629,1.14093,1.08429933333333,1.08073728373628
"ETV5",18.86849,19.92359,31.28691,23.3596633333333,49.189902,32.545652,7.270675,29.668743,0.794283069682163
"ETV6",4.85379,11.77177,14.00483,10.21013,7.445543,1.318442,7.587987,5.45065733333333,1.73782754543051
"ETV7",1.20931,0.96716,1.57309,1.24985333333333,0.037237,0,0,0.0124123333333333,2.22226978006655
"EVC",2.38548,3.78576,3.49574,3.22232666666667,1.059791,0.50957,0.300101,0.623154,2.60130995990933
"EVC2",0.38101,0.63557,0.26218,0.426253333333333,0.113478,0.093297,0.120678,0.109151,1.28589644992732
"EVI2A",28.92396,18.18269,13.69895,20.2685333333333,0.061433,0.187561,0,0.082998,19.6385712008086
"EVI2B",4.0255,2.23829,5.04698,3.77025666666667,0.072869,0,0.071113,0.047994,4.55179768840916
"EVI5",5.48329,6.71488,6.88225,6.36014,6.444514,3.33598,2.273966,4.01815333333333,1.46670289070481
"EVI5L",40.07277,42.49997,46.64634,43.0730266666667,17.891737,10.634826,4.764966,11.0971763333333,3.64324908989092
"EVL",478.05705,414.7754,451.21324,448.01523,140.537842,93.916233,84.984306,106.479460333333,4.17768407663603
"EVPL",0.53011,0.3316,1.15797,0.673226666666667,0,0.130742,0,0.0435806666666667,1.60335153775048
"EVPLL",0.49698,0,0,0.16566,0,0,0,0,1.16566
"EVX1",0,0,0,0,0,0,0,0,1
"EVX2",0,0,0,0,0,0,0,0,1
"EWSR1",211.46297,182.32432,234.63001,209.472433333333,65.148827,55.555592,49.058079,56.5874993333333,3.6548284917714
"EXD1",1.07678,0.38687,2.01005,1.1579,0.030579,0.023938,0,0.0181723333333333,2.11938581451667
"EXD2",25.80958,18.59719,12.47544,18.9607366666667,7.851589,6.41252,6.823319,7.02914266666667,2.48603586900187
"EXD3",21.27054,27.60564,57.08988,35.32202,6.523545,6.067327,4.318032,5.63630133333333,5.4732324792967
"EXO1",0.16566,0.6632,0.13109,0.319983333333333,2.978061,1.854996,1.331047,2.05470133333333,0.432115349192894
"EXOC1",23.63946,17.93399,18.37451,19.9826533333333,15.992663,9.840376,9.680768,11.8379356666667,1.63442580475101
"EXOC2",20.88953,28.95967,10.64017,20.1631233333333,5.442335,4.265295,4.371204,4.69294466666667,3.71743000722415
"EXOC3",44.26393,36.39302,40.37585,40.3442666666667,8.668131,8.465701,8.628667,8.58749966666667,4.3123095806105
"EXOC3L1",2.43518,1.85143,1.59493,1.96051333333333,0.142591,0.391248,0.358789,0.297542666666667,2.28163081599372
"EXOC3L2",2.13699,1.54746,0.34957,1.34467333333333,0.25988,0.208087,0.156763,0.208243333333333,1.94056384889357
"EXOC3L4",0.21536,1.0777,0.721,0.671353333333333,0.477823,0.346479,0.182111,0.335471,1.25150851896697
"EXOC4",239.01196,190.9459,250.16422,226.70736,19.155191,8.185952,9.35106,12.2307343333333,17.2104853943229
"EXOC5",21.18771,17.43659,11.53596,16.7200866666667,13.183914,6.874649,6.419803,8.826122,1.80336522044675
"EXOC6",59.10692,20.75259,94.64729,58.1689333333333,14.619607,22.711005,15.219128,17.51658,3.19545690042834
"EXOC6B",94.52469,94.42289,62.09316,83.6802466666667,17.835486,9.053083,7.753004,11.547191,6.7489405928918
"EXOC7",145.94506,120.64686,134.93574,133.842553333333,45.180678,45.88763,55.155843,48.7413836666667,2.71087258522918
"EXOC8",2.96529,2.51463,2.77475,2.75155666666667,1.27982,1.125522,0.739145,1.04816233333333,1.83166959259577
"EXOG",4.24086,5.63719,6.9041,5.59405,22.439383,6.10437,5.839263,11.4610053333333,0.529174799593484
"EXOSC1",57.91418,40.20641,56.65291,51.5911666666667,28.078788,20.070367,26.695068,24.9480743333333,2.0267849548707
"EXOSC10",86.34117,59.7984,85.23062,77.1233966666667,26.236828,24.94481,25.511122,25.5642533333333,2.9409219858868
"EXOSC2",20.77357,19.17749,17.52242,19.1578266666667,7.076862,4.062458,3.39318,4.84416666666667,3.44922173107087
"EXOSC3",47.74276,20.25519,18.59299,28.8636466666667,50.862895,23.246799,22.654607,32.254767,0.89802603839223
"EXOSC4",36.2295,31.1427,30.47852,32.6169066666667,8.483568,8.736576,7.6742,8.29811466666667,3.61545408631943
"EXOSC5",31.07752,24.42781,26.93908,27.48147,9.02115,12.818206,10.721165,10.853507,2.40278847433085
"EXOSC6",25.11382,17.57476,28.97098,23.88652,3.577692,3.430423,3.228194,3.412103,5.64051201887173
"EXOSC7",33.97654,23.76461,30.95919,29.56678,37.459774,14.111463,20.488725,24.0199873333333,1.22169446342112
"EXOSC8",43.51847,17.24316,20.31902,27.0268833333333,132.497097,111.565698,110.368844,118.143879666667,0.235235611025469
"EXOSC9",17.49353,13.31924,21.9358,17.5828566666667,15.521068,12.777349,7.624608,11.9743416666667,1.43227742448075
"EXPH5",0.92769,1.10533,0.58991,0.87431,0.015136,0.040294,0.012015,0.0224816666666667,1.83309888196854
"EXT1",14.41228,18.90116,40.68173,24.6650566666667,10.476933,10.990647,6.952159,9.47324633333333,2.4505349964874
"EXT2",28.46012,36.19959,46.36231,37.00734,14.119306,11.958473,13.284431,13.1207366666667,2.69159753468953
"EXTL1",12.34155,7.84785,42.4296,20.873,29.200028,18.239561,15.011306,20.816965,1.00256841407593
"EXTL2",16.97999,14.14823,14.52919,15.2191366666667,6.041738,3.728835,4.501797,4.75745666666667,2.8170662161591
"EXTL3",29.40437,25.47788,16.43,23.77075,17.734872,8.979706,9.324293,12.012957,1.90354505897468
"EYA1",24.0039,19.61962,7.16628,16.9299333333333,0.826882,1.180251,0.603833,0.870322,9.58654891154215
"EYA2",21.96631,49.98859,43.32538,38.42676,0.371059,0.43687,0.266001,0.357976666666667,29.0334590923261
"EYA3",8.1007,5.94115,5.35286,6.46490333333333,3.629384,3.416693,1.90916,2.985079,1.87321338757232
"EYA4",1.39153,0.7461,0.91763,1.01842,1.041521,1.08777,0.595291,0.908194,1.0577645669151
"EYS",0.41415,0.22107,1.42015,0.685123333333333,0.104844,0.09261,0.061742,0.0863986666666667,1.5511095374442
"EZH1",55.99254,42.08547,44.78923,47.6224133333333,6.991868,5.646521,4.512817,5.71706866666667,7.23863574219826
"EZH2",1.4081,0.69083,1.13612,1.07835,5.771156,6.188416,5.140229,5.69993366666667,0.310204563716825
"EZR",125.58564,178.4004,203.27755,169.087863333333,66.886651,56.608004,52.27822,58.5909583333333,2.85425621756097
"F10",1.9382,3.92392,0.83024,2.23078666666667,4.928564,4.363612,3.500484,4.26422,0.613725616837189
"F11",0.18222,1.4093,0.41512,0.66888,0,0,0,0,1.66888
"F11R",7.75281,8.89791,9.06709,8.57260333333333,6.824059,2.988694,3.283431,4.36539466666667,1.78413778073113
"F12",20.1275,17.38133,7.84358,15.11747,0.251432,0.425754,0.2426,0.306595333333333,12.335471885455
"F13A1",2.6174,0.829,0.74285,1.39641666666667,0,0,0,0,2.39641666666667
"F13B",0,0.13817,0,0.0460566666666667,0,0,0,0,1.04605666666667
"F2",0.24849,0.85663,0,0.368373333333333,0.104502,0.148881,0.055872,0.103085,1.24049672811554
"F2R",2.07073,1.85143,3.45205,2.45807,1.351572,1.519783,1.12741,1.33292166666667,1.48229151857506
"F2RL1",1.17617,1.43693,0.06555,0.892883333333333,0.222836,0.316993,0.22476,0.254863,1.50843823854344
"F2RL2",0.06626,0,0,0.0220866666666667,0.060124,0.080565,0.045433,0.0620406666666667,0.962379971639504
"F2RL3",0,0.05527,0.39327,0.149513333333333,0.42642,0.335811,0.313758,0.358663,0.846062145898824
"F3",91.54284,124.46025,84.44408,100.149056666667,7.887225,6.137553,5.133051,6.385943,13.6948060209328
"F5",0.64607,2.10013,1.13612,1.29410666666667,0.133778,0.036931,0.080551,0.0837533333333333,2.11681624970012
"F7",1.02708,0.52503,1.96636,1.17282333333333,0.07979,0.03382,0.146059,0.0865563333333333,1.99973371529441
"F8",10.85063,11.13621,10.05027,10.6790366666667,0.583392,0.388276,0.973349,0.648339,7.08533661259405
"F8A1",3.71075,3.17783,3.67053,3.51970333333333,12.120776,14.940338,11.171448,12.7441873333333,0.328844712584195
"F8A2",0,0,0,0,0,0,0,0,1
"F8A3",0.14909,0,0,0.0496966666666667,0,0,0,0,1.04969666666667
"F9",0,0.11053,0.13109,0.08054,0,0,0,0,1.08054
"FA2H",26.90293,13.2916,30.30374,23.4994233333333,0.174113,1.109142,0,0.427751666666667,17.1594429937046
"FAAH",72.79031,52.39268,50.05469,58.41256,3.71647,2.935936,1.913906,2.85543733333333,15.4100702107984
"FAAH2",5.94714,3.56469,17.21654,8.90945666666667,1.592177,1.491165,3.689694,2.25767866666667,3.04187664918046
"FABP1",3.54509,3.03966,3.16802,3.25092333333333,0.174113,0.180186,0,0.118099666666667,3.80191807587815
"FABP12",0,0,0.58991,0.196636666666667,0,0,0.172858,0.0576193333333333,1.1314436385114
"FABP2",0,0.05527,0,0.0184233333333333,0,0,0.027689,0.00922966666666667,1.00910958820407
"FABP3",103.33772,89.25547,283.87631,158.823166666667,1821.133832,1741.137262,1505.228325,1689.166473,0.0945606064371783
"FABP4",2.00447,5.55429,24.49206,10.6836066666667,0.336932,0,0,0.112310666666667,10.5039059831006
"FABP5",35.68282,37.58125,21.1711,31.47839,17.261715,20.667367,19.125388,19.0181566666667,1.62244658890504
"FABP5P3",0.39758,0,0,0.132526666666667,0,0,0.189401,0.0631336666666667,1.06527213103652
"FABP6",50.40986,40.23404,15.62161,35.4218366666667,4.462898,3.767631,2.455551,3.56202666666667,7.98369657345273
"FABP7",23.49036,37.58125,73.86945,44.9803533333333,0.0284,0.187816,0,0.072072,42.8892400261674
"FABP9",0,0,0,0,0,0,0.139006,0.0463353333333333,0.955716554858449
"FADD",2.55114,4.25552,2.94953,3.25206333333333,3.542692,3.027203,3.001383,3.190426,1.01470908526563
"FADS1",48.02437,64.68949,66.09142,59.60176,18.424769,10.540742,8.653235,12.539582,4.47589593238551
"FADS2",139.94823,167.26419,126.63335,144.615256666667,46.754264,31.810563,29.862508,36.142445,3.92045425837385
"FADS3",111.76973,68.83448,132.7072,104.437136666667,76.801309,63.109831,57.921171,65.9441036666667,1.57500259009617
"FADS6",6.97422,5.00162,7.73433,6.57005666666667,0.147953,0,0.320844,0.156265666666667,6.54698732730684
"FAF1",44.06514,31.723,61.15368,45.6472733333333,19.2686,15.573158,11.493157,15.4449716666667,2.83656757085727
"FAF2",13.61712,10.05851,8.82676,10.83413,4.698789,4.178338,3.107193,3.99477333333333,2.36930271110067
"FAH",27.88031,22.54875,26.58951,25.6728566666667,44.3673,47.931088,8.087171,33.461853,0.773982080031119
"FAHD1",20.59134,12.93237,21.69546,18.40639,16.055644,11.80784,13.403509,13.7556643333333,1.3151823978647
"FAHD2A",52.87817,41.89204,50.75384,48.5080166666667,19.951506,17.924846,14.193867,17.3567396666667,2.69699399597448
"FAHD2B",251.28725,241.12792,329.25545,273.890206666667,18.205414,16.263128,14.441075,16.3032056666667,15.886663544445
"FAHD2CP",52.09957,57.86407,82.41218,64.1252733333333,8.034603,7.877231,6.949699,7.620511,7.55468827002638
"FAIM",20.90609,23.12905,16.25521,20.0967833333333,3.734202,3.352665,3.29591,3.46092566666667,4.72923893150129
"FAIM2",398.55758,321.29204,299.73825,339.862623333333,0,0,0,0,340.862623333333
"FAM102A",252.99353,253.09313,140.02642,215.371026666667,32.055122,17.615963,11.983158,20.5514143333333,10.0397599582134
"FAM102B",3.67762,2.92913,9.5259,5.37755,1.046954,0.765913,0.743455,0.852107333333333,3.44340194826722
"FAM104A",21.36994,16.71813,22.74419,20.27742,8.445456,6.342993,4.631788,6.47341233333333,2.84708230336727
"FAM104B",20.22689,21.44342,19.83835,20.5028866666667,3.623075,6.308104,5.065665,4.998948,3.58444291676918
"FAM106A",2.0873,1.63036,2.59996,2.10587333333333,0.251233,0.300524,3.630858,1.394205,1.29724619793766
"FAM107A",807.13749,1153.60617,1041.71004,1000.8179,0.19719,0.113578,0.175445,0.162071,862.09698030499
"FAM107B",40.17217,36.28248,22.67864,33.04443,3.030292,2.064098,1.239032,2.11114066666667,10.9427485438888
