"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"PARP2",535,6.52499,538,7.04286,620,7.9498,7.17255,"Parp2",87.363871,97.065577,32.551813,466,109,175,72.327087,0.111453356929343
"PARP3",385,10.3111,371,10.6649,378,10.6432,10.5397333333,"Parp3",7.500597,12.100637,7.238039,538,135,218,8.94642433333333,1.16018912390727
"PARP4",3123,5.94009,3216,6.56564,3622,7.24282,6.58285,"Parp4",10.067255,8.095486,9.210777,2024,447,800,9.124506,0.748959998640921
"PARP6",2312,12.6938,2316,13.6484,2309,13.328,13.2234,"Parp6",69.934548,61.074108,73.422343,4222,887,1612,68.1436663333333,0.20570792314412
"PARP8",664,0.64223,922,0.95718,1434,1.45817,1.01919333333,"Parp8",10.481053,10.173794,10.217728,1174,276,481,10.2908583333333,0.178834351979145
"PARP9",1124,5.35717,1152,5.89335,1972,9.8813,7.04394,"Parp9",2.513387,3.945887,3.26437,252,74,130,3.24121466666667,1.89661232269623
"PARPBP",84,0.189753,62,0.150328,126,0.299239,0.213106666667,"Parpbp",0.35371,0.358273,0.747747,40,13,30,0.486576666666667,0.816040432941232
"PARS2",82,1.87848,87,2.13921,52,1.25238,1.75669,"Pars2",1.906343,2.054578,1.990174,185,36,60,1.98369833333333,0.923917129691954
"PARVA",3509,3.88493,3259,3.8728,3643,4.24031,3.99934666667,"Parva",63.109522,53.213218,69.733366,7743,1787,3035,62.018702,0.0793311589735695
"PARVB",1952,1.96279,1895,2.04523,1752,1.8521,1.95337333333,"Parvb",94.637478,116.086264,94.396958,6281,1339,2175,101.7069,0.0287553546385881
"PARVG",621,2.32917,588,2.36716,1028,4.0536,2.91664333333,"Parvg",0.167667,0.942457,0.91202,11,5,6,0.674048,2.33962427202207
"PASK",224,0.886034,203,0.861864,212,0.88161,0.876502666667,"Pask",1.279925,0.635445,2.490804,137,32,43,1.46872466666667,0.760110145940536
"PATE1",0,0,1,0.0522465,0,0,0.0174155,"Pate1",0.015968,0,0.040672,1,0,1,0.01888,0.998562637405779
"PATE2",9,0.5789,11,0.759441,9,0.608613,0.648984666667,"Pate2",0.693196,1.187251,0.374688,22,5,10,0.751711666666667,0.941356216348581
"PATE3",1,0.0502876,0,0,0,0,0.0167625333333,"Pate3",0,0,0,0,0,0,0,1.0167625333333
"PATE4",2,0.0517091,3,0.0832527,2,0.0543632,0.0631083333333,"Pate4",0,0,0,0,0,0,0,1.0631083333333
"PATJ",1049,0.420059,1839,0.790419,1159,0.487929,0.566135666667,"Patj",37.789615,33.373894,34.71063,4997,1199,1921,35.2913796666667,0.043154481341074
"PATL1",692,3.74023,690,4.00297,989,5.61988,4.45436,"Patl1",4.46388,3.897689,3.648657,752,168,240,4.00340866666667,1.09012882284384
"PATL2",61,0.233775,68,0.279716,132,0.53184,0.348443666667,"Patl2",0.212554,0.249509,0.311439,21,6,12,0.257834,1.07203626763706
"PATZ1",537,4.56668,569,5.19373,611,5.46268,5.07436333333,"Patz1",9.816078,11.102371,10.084714,787,187,327,10.3343876666667,0.535923378657156
"PAWR",413,0.622064,597,0.965161,892,1.4125,0.999908333333,"Pawr",2.307126,2.745656,1.822917,117,31,42,2.29189966666667,0.60752408513048
"PAX1",0,0,1,0.0146175,3,0.0429528,0.0191901,"Pax1",0.039918,0,0,4,0,0,0.013306,1.00580683426329
"PAX2",3,0.00555547,3,0.00596295,2,0.00389374,0.00513738666667,"Pax2",0.273729,0.234109,0.21452,34,7,11,0.240786,0.810081179725327
"PAX3",101,0.178032,197,0.372721,186,0.34469,0.298481,"Pax3",0.035111,0,0.086578,5,0,0,0.040563,1.24786389675589
"PAX4",0,0,1,0.0238839,0,0,0.0079613,"Pax4",0,0,0,0,0,0,0,1.0079613
"PAX5",12,0.0104298,11,0.0102619,7,0.00639633,0.00902934333333,"Pax5",1.718825,0.190746,0.102599,14,4,14,0.670723333333333,0.603947597547567
"PAX6",56,0.294824,74,0.418164,91,0.50368,0.405556,"Pax6",0.313215,0.998062,0.463401,17,5,10,0.591559333333333,0.883131386032734
"PAX7",24,0.0355257,28,0.0444867,28,0.043574,0.0411954666667,"Pax7",0.003942,0.060355,0,1,1,0,0.0214323333333333,1.01934845088453
"PAX8",468,1.29931,1292,3.85008,2294,6.69574,3.94837666667,"Pax8",1.941169,0.981523,1.780515,72,17,25,1.56773566666667,1.92713632127632
"PAX9",244,1.92462,182,1.54088,465,3.85609,2.44053,"Pax9",0.244852,0.258246,0.212731,42,11,15,0.238609666666667,2.77773546629837
"PAXBP1",1252,5.77198,1543,7.63531,1590,7.70647,7.03792,"Paxbp1",29.444809,22.624351,31.587171,838,203,368,27.8854436666667,0.278268878011925
"PAXIP1",812,2.38662,751,2.36923,935,2.88919,2.54834666667,"Paxip1",13.027459,13.082766,11.321508,1029,247,382,12.4772443333333,0.26328428712195
"PAXX",292,32.6373,326,39.1102,251,29.4947,33.7474,"Paxx",34.979132,26.903926,29.813828,721,140,233,30.5656286666667,1.10079860492984
"PBDC1",313,10.366,250,8.88686,336,11.6989,10.3172533333,"Pbdc1",8.469142,6.89407,6.669218,590,134,190,7.34414333333333,1.35631099337539
"PBK",17,0.104357,6,0.0395333,26,0.167796,0.103895433333,"Pbk",0.077564,0.189094,0.078934,5,3,2,0.115197333333333,0.989865560414719
"PBLD",249,0.863268,342,1.27266,314,1.1445,1.093476,"Pbld2",3.121237,2.076265,4.272687,158,38,78,3.15672966666667,0.503635349873206
"PBLD",249,0.863268,342,1.27266,314,1.1445,1.093476,"Pbld1",0.532543,0.825015,0.843849,34,9,18,0.733802333333333,1.20744790784493
"PBRM1",1599,1.98728,1751,2.33581,2116,2.7648,2.36263,"Pbrm1",16.189994,13.402336,15.410092,3979,872,1485,15.0008073333333,0.210153770990972
"PBX1",717,0.36443,922,0.502998,731,0.390616,0.419348,"Pbx1",7.475661,6.21289,8.455694,1491,340,590,7.381415,0.169344675093645
"PBX2",1310,41.8383,1506,51.626,1446,48.5523,47.3388666667,"Pbx2",30.611558,30.186705,30.643622,1964,489,726,30.4806283333333,1.53551149471551
"PBX3",897,0.712189,1112,0.94765,952,0.794654,0.818164333333,"Pbx3",7.811762,5.468841,9.488678,615,115,240,7.58976033333333,0.211666479945599
"PBX4",54,0.165542,76,0.250074,62,0.199823,0.205146333333,"Pbx4",8.943494,11.614946,12.066779,123,38,47,10.875073,0.101485383149476
"PBXIP1",992,14.3843,1100,17.1202,871,13.278,14.9275,"Pbxip1",4.501091,5.877749,6.02629,656,198,297,5.46837666666667,2.4623643335551
"PC",1400,2.22405,1388,2.36672,1133,1.89228,2.16101666667,"Pcx",18.627354,18.194245,18.554467,1825,442,704,18.4586886666667,0.162447568837715
"PCARE",33,0.425529,26,0.359856,25,0.338917,0.374767333333,"Pcare",0.018412,0.018989,0,4,1,0,0.012467,1.35783915261732
"PCBD1",930,25.8463,899,26.8174,603,17.6186,23.4274333333,"Pcbd1",57.225196,66.03153,57.2007,903,184,328,60.1524753333333,0.39945126015177
"PCBD2",9028,15.3044,10070,18.323,3531,6.29306,13.30682,"Pcbd2",14.611907,12.437795,18.207542,195,40,95,15.085748,0.88940968116621
"PCBP1",3299,333.719,3079,334.309,3348,356.059,341.362333333,"Pcbp1",59.091573,53.127834,54.905635,3740,815,1469,55.7083473333333,6.03724759109244
"PCBP3",3107,1.8168,2678,1.68081,2211,1.35923,1.61894666667,"Pcbp3",403.703753,362.35459,373.4752,11003,2488,4218,379.844514333333,0.00687668213169476
"PCBP4",3300,34.8069,3537,40.043,2611,28.9532,34.6010333333,"Pcbp4",1231.706169,1324.162357,1325.929461,7114,1609,2817,1293.93266233333,0.0274925749954833
"PCCA",1101,0.435735,1106,0.46982,1132,0.470999,0.458851333333,"Pcca",32.284255,52.286178,56.685978,578,162,252,47.0854703333333,0.030338714027753
"PCCB",1501,2.99489,1628,3.48654,1568,3.28915,3.25686,"Pccb",18.94244,24.084729,26.943707,1708,414,662,23.3236253333333,0.175009273562784
"PCDH1",1503,10.0464,1147,8.22916,951,6.68298,8.31951333333,"Pcdh1",34.962406,67.664637,56.3354,5684,1258,2018,52.987481,0.172623600151487
"PCDH10",1051,3.09559,1305,4.12564,963,2.98198,3.40107,"Pcdh10",14.109911,8.230476,12.931108,1986,486,863,11.757165,0.344988091006113
"PCDH11X",891,0.184434,919,0.204183,935,0.203476,0.197364333333,"Pcdh11x",0.530576,0.651082,0.764149,128,34,69,0.648602333333333,0.726290573004365
"PCDH11Y",1174,0.276411,1213,0.306541,1073,0.265598,0.28285,"Pcdh11x",0.530576,0.651082,0.764149,128,34,69,0.648602333333333,0.778143991465902
"PCDH12",172,1.14876,223,1.59863,521,3.65829,2.13522666667,"Pcdh12",0.365804,0.423357,0.289422,66,16,21,0.359527666666667,2.30611464815354
"PCDH15",686,0.0656615,310,0.0318485,230,0.0231448,0.0402182666667,"Pcdh15",0.517773,0.933615,0.944622,139,40,40,0.79867,0.578326355955623
"PCDH17",783,1.40199,915,1.75851,667,1.25559,1.47203,"Pcdh17",3.4958,3.048571,3.736986,1729,373,717,3.427119,0.5583834543413
"PCDH18",317,4.07893,329,4.54384,1193,16.1386,8.25379,"Pcdh18",1.295469,2.007857,1.426833,260,78,121,1.57671966666667,3.59130646601189
"PCDH19",284,0.418229,292,0.461551,315,0.487691,0.455823666667,"Pcdh19",2.598223,0.817202,2.34114,241,64,123,1.918855,0.49876532635811
"PCDH20",25,0.748112,82,2.63379,34,1.06965,1.48385066667,"Pcdh20",0.093441,0.029512,0.073282,15,1,6,0.0654116666666667,2.33135298249659
"PCDH7",1234,0.505589,2230,0.980681,1307,0.562984,0.683084666667,"Pcdh7",16.25719,14.85939,18.309973,3919,994,1705,16.4755176666667,0.0963110048452165
"PCDH8",45,1.3665,43,1.40154,35,1.11738,1.29514,"Pcdh8",0.602706,0.827535,0.753607,84,24,49,0.727949333333333,1.32824496397271
"PCDH9",4021,0.757283,4536,0.916933,2820,0.558356,0.744190666667,"Pcdh9",19.681043,16.625748,20.936784,3500,884,1456,19.0811916666667,0.086856930386369
"PCDHA1",590,0.455645,641,0.531341,405,0.328827,0.438604333333,"Pcdha1",0.733906,0.350644,0.661911,153,18,54,0.582153666666667,0.909269664282294
"PCDHA10",257,0.28695,246,0.294815,201,0.235943,0.272569333333,"Pcdha9",2.805563,2.778518,2.568869,636,155,228,2.71765,0.342304771383266
"PCDHA11",3625,4.39286,3780,4.91668,2255,2.87293,4.06082333333,"Pcdha11",3.716559,3.324338,1.553928,365,83,138,2.86494166666667,1.30941777905143
"PCDHA13",3521,4.72352,3706,5.33636,2188,3.08592,4.38193333333,"Pcdha12",3.324402,2.303738,4.339589,753,128,385,3.32257633333333,1.24507537133063
"PCDHA2",541,0.434547,597,0.5147,388,0.327649,0.425632,"Pcdha2",2.024354,2.153393,1.980421,397,104,153,2.05272266666667,0.467003444356994
"PCDHA3",503,0.415832,573,0.508446,370,0.321581,0.415286333333,"Pcdha3",2.381237,2.077957,3.082745,538,116,274,2.51397966666667,0.402758828333099
"PCDHA4",467,0.397161,522,0.476498,331,0.295948,0.389869,"Pcdha11",3.716559,3.324338,1.553928,365,83,138,2.86494166666667,0.359609308463043
"PCDHA4",467,0.397161,522,0.476498,331,0.295948,0.389869,"Pcdha4",3.351295,4.38409,3.982514,683,224,314,3.90596633333333,0.283301781049048
"PCDHA5",392,0.359026,391,0.384377,267,0.257092,0.333498333333,"Pcdha5",1.166196,1.595166,1.145039,257,87,99,1.30213366666667,0.579244529820814
"PCDHA6",361,0.342027,371,0.377283,246,0.245034,0.321448,"Pcdha6",2.333373,2.282566,2.468861,465,105,188,2.3616,0.393100904331271
"PCDHA7",295,0.289367,273,0.287428,193,0.199032,0.258609,"Pcdha7",2.036659,1.648701,1.972362,462,92,176,1.88590733333333,0.436122458078464
"PCDHA7",295,0.289367,273,0.287428,193,0.199032,0.258609,"Pcdha8",0.074525,0.203806,0.097361,17,11,9,0.125230666666667,1.11853421461437
"PCDHA8",241,0.245982,239,0.261833,167,0.179201,0.229005333333,"Pcdha6",2.333373,2.282566,2.468861,465,105,188,2.3616,0.365601300967694
"PCDHA9",242,0.256409,235,0.267255,179,0.199392,0.241018666667,"Pcdha8",0.074525,0.203806,0.097361,17,11,9,0.125230666666667,1.10290156803435
"PCDHA9",242,0.256409,235,0.267255,179,0.199392,0.241018666667,"Pcdha7",2.036659,1.648701,1.972362,462,92,176,1.88590733333333,0.430027205770871
"PCDHAC1",3480,7.07119,3649,7.95843,2149,4.59079,6.54013666667,"Pcdhac1",11.784622,10.851622,13.14845,2709,613,1183,11.9282313333333,0.58323033307959
"PCDHAC2",3172,12.0787,3279,13.4019,1919,7.68244,11.0543466667,"Pcdhac2",28.066256,26.151463,27.499923,6845,1557,2705,27.239214,0.426865516395039
"PCDHB10",165,8.74821,129,7.34117,153,8.52834,8.20590666667,"Pcdhb18",0.771878,0.881224,0.766903,161,46,63,0.806668333333333,5.09551559454465
"PCDHB11",58,2.42987,72,3.23763,79,3.47952,3.04900666667,"Pcdhb19",0.848662,0.812566,0.834806,255,61,99,0.832011333333333,2.21014280479524
"PCDHB12",61,2.7501,76,3.67767,89,4.21839,3.54872,"Pcdhb19",0.848662,0.812566,0.834806,255,61,99,0.832011333333333,2.4829104041205
"PCDHB13",115,3.96965,115,4.26081,129,4.68147,4.30397666667,"Pcdhb16",1.058004,0.835889,0.992938,230,45,85,0.962277,2.70297040971789
"PCDHB14",237,8.57574,217,8.42798,246,9.35829,8.78733666667,"Pcdhb20",1.731425,1.368659,1.474757,250,49,83,1.524947,3.8762543002566
"PCDHB15",194,8.53478,270,12.7496,214,9.89789,10.39409,"Pcdhb22",1.916254,2.201954,1.89002,469,142,173,2.00274266666667,3.79456092807598
"PCDHB16",123,4.29674,93,3.48704,197,7.23499,5.00625666667,"Pcdhb17",1.986963,1.835696,2.161862,384,88,164,1.99484033333333,2.00553485266605
"PCDHB2",105,4.47618,154,7.0466,134,6.00567,5.84281666667,"Pcdhb2",0.43531,0.713,0.356111,37,6,16,0.501473666666667,4.55740038509056
"PCDHB3",79,4.11363,113,6.31563,96,5.25542,5.22822666667,"Pcdhb3",0.843251,0.981369,0.600378,132,38,37,0.808332666666667,3.44418191490762
"PCDHB4",238,10.9244,294,14.4847,327,15.78,13.7297,"Pcdhb9",3.297481,2.543599,3.093899,413,78,152,2.97832633333333,3.70248661518382
"PCDHB4",238,10.9244,294,14.4847,327,15.78,13.7297,"Pcdhb5",1.172132,1.453004,1.033319,171,52,59,1.219485,6.63653955760007
"PCDHB4",238,10.9244,294,14.4847,327,15.78,13.7297,"Pcdhb7",0.86357,0.789331,0.757971,125,28,43,0.803624,8.16672432835225
"PCDHB5",62,3.17635,68,3.73926,61,3.28552,3.40037666667,"Pcdhb12",0.940294,0.967706,0.760854,118,30,37,0.889618,2.32871229352705
"PCDHB5",62,3.17635,68,3.73926,61,3.28552,3.40037666667,"Pcdhb6",0.759831,0.628917,0.266018,91,13,16,0.551588666666667,2.83604589360883
"PCDHB5",62,3.17635,68,3.73926,61,3.28552,3.40037666667,"Pcdhb4",1.010202,0.938994,0.997495,156,36,60,0.982230333333333,2.2199118804071
"PCDHB5",62,3.17635,68,3.73926,61,3.28552,3.40037666667,"Pcdhb11",0.474537,0.549863,0.50229,86,25,36,0.508896666666667,2.91628761854909
"PCDHB5",62,3.17635,68,3.73926,61,3.28552,3.40037666667,"Pcdhb8",1.443024,2.230684,0.335268,88,16,18,1.33632533333333,1.88346057969238
"PCDHB5",62,3.17635,68,3.73926,61,3.28552,3.40037666667,"Pcdhb10",1.019527,0.836869,0.963208,119,24,44,0.939868,2.26838973923483
"PCDHB6",37,1.97914,71,4.07637,82,4.61133,3.55561333333,"Pcdhb13",0.68276,0.802908,0.878535,104,30,52,0.788067666666667,2.54778575680115
"PCDHB7",77,3.59675,80,4.01097,118,5.79481,4.46751,"Pcdhb15",0.423625,0.539367,0.538347,48,15,24,0.500446333333333,3.64392239731333
"PCDHB9",104,4.11522,91,3.86493,113,4.70085,4.227,"Pcdhb18",0.771878,0.881224,0.766903,161,46,63,0.806668333333333,2.8931707627576
"PCDHGA1",760,0.727869,789,0.811068,830,0.83571,0.791549,"Pcdhga1",1.076121,1.409519,1.29568,205,66,99,1.26044,0.792566491479535
"PCDHGA10",745,1.3016,915,1.71586,1054,1.93597,1.65114333333,"Pcdhga10",1.292279,1.367764,1.101741,263,68,87,1.253928,1.17623248538995
"PCDHGA11",531,1.0091,671,1.36868,761,1.52041,1.29939666667,"Pcdhga11",2.403734,2.4695,2.237371,491,122,178,2.37020166666667,0.6822727225532
"PCDHGA12",2442,5.17304,2521,5.73209,2648,5.89734,5.60082333333,"Pcdhga12",1.138213,0.77675,1.22513,242,40,104,1.04669766666667,3.22510913108156
"PCDHGA2",720,0.721996,745,0.801861,769,0.810713,0.77819,"Pcdhga2",1.663223,1.521073,2.310387,335,74,182,1.831561,0.627989296363384
"PCDHGA3",559,0.577335,599,0.664023,586,0.636285,0.625881,"Pcdhga3",2.702251,3.206303,2.996859,547,158,237,2.968471,0.409699604709219
"PCDHGA4",1724,1.90675,1924,2.28403,2105,2.44764,2.21280666667,"Pcdhga4",1.795173,2.469544,2.711569,313,89,135,2.32542866666667,0.966133088005897
"PCDHGA5",1532,1.79928,1751,2.20732,1920,2.37071,2.12577,"Pcdhga5",1.416399,1.605712,1.865767,283,78,146,1.62929266666667,1.18882543568752
"PCDHGA6",1438,1.80646,1634,2.20324,1820,2.40369,2.13779666667,"Pcdhga6",2.246035,1.984278,2.040679,454,98,161,2.09033066666667,1.01535952139857
"PCDHGA7",1316,1.76527,1483,2.1352,1677,2.36498,2.08848333333,"Pcdhga7",2.269125,2.093597,2.239258,453,99,173,2.20066,0.964952020311436
"PCDHGA8",1198,1.70399,1355,2.06867,1543,2.30736,2.02667333333,"Pcdhga8",1.155349,1.190344,1.175787,234,59,93,1.17382666666667,1.39232505504732
"PCDHGA9",1008,1.60018,1190,2.02766,1343,2.24142,1.95642,"Pcdhga9",0.853335,0.59312,0.648446,169,29,46,0.698300333333333,1.74081105795775
"PCDHGB1",1800,1.93064,1991,2.29213,2152,2.42666,2.21647666667,"Pcdhgb1",0.908493,0.814316,0.929691,184,36,71,0.884166666666667,1.7071083591349
"PCDHGB2",1623,1.85393,1839,2.25474,2009,2.41264,2.17377,"Pcdhgb2",1.24296,1.111533,1.474742,248,54,116,1.27641166666667,1.39419861814683
"PCDHGB4",1269,1.76955,1425,2.13283,1622,2.37789,2.09342333333,"Pcdhgb4",0.632091,0.457174,0.452064,123,22,30,0.513776333333333,2.04351413429637
"PCDHGB5",1174,1.78356,1319,2.15082,1489,2.37822,2.1042,"Pcdhgb5",0.736898,0.961234,0.82334,146,46,65,0.840490666666667,1.68661545327043
"PCDHGB6",884,1.47137,1062,1.8973,1217,2.12961,1.83276,"Pcdhgb6",1.27079,1.796344,1.259584,256,88,100,1.44223933333333,1.15990270131865
"PCDHGB7",667,1.22226,850,1.67185,943,1.81672,1.57027666667,"Pcdhgb7",0.655908,0.380875,0.59579,133,19,47,0.544191,1.66448105621002
"PCDHGC3",2346,11.0676,2397,12.1376,2493,12.3648,11.8566666667,"Pcdhgc3",12.806493,9.987863,13.036212,2579,488,1026,11.9435226666667,0.993289616574756
"PCDHGC4",1935,12.0803,1890,12.6648,1939,12.7266,12.4905666667,"Pcdhgc4",9.868584,11.863399,7.016104,1079,313,293,9.58269566666667,1.2747760203662
"PCDHGC5",1906,13.956,1871,14.7046,1925,14.8186,14.4930666667,"Pcdhgc5",0.165228,0.293524,0.136406,37,16,11,0.198386,12.9282774220493
"PCED1A",936,27.8234,831,26.5141,869,27.1577,27.1650666667,"Pced1a",5.76116,4.833788,6.070007,595,123,234,5.554985,4.29674006373775
"PCED1B",365,0.405992,297,0.354586,852,0.996329,0.585635666667,"Pced1b",5.877184,8.501648,8.39353,235,66,94,7.59078733333333,0.18457396337988
"PCF11",1421,8.14888,1765,10.864,1942,11.7082,10.24036,"Pcf11",8.725266,7.95664,9.403689,935,264,468,8.69519833333333,1.15937391000597
"PCGF1",236,15.5405,238,16.8217,194,13.4305,15.2642333333,"Pcgf1",34.601377,29.500363,34.705161,720,153,288,32.9356336666667,0.479267117657378
"PCGF2",505,5.54165,569,6.70194,534,6.16066,6.13475,"Pcgf2",7.748049,7.054233,8.853325,383,89,141,7.88520233333333,0.80299240606301
"PCGF3",1911,5.14462,1940,5.60577,2711,7.67291,6.1411,"Pcgf3",10.756046,9.548083,9.405921,2347,549,908,9.90335,0.654945498401867
"PCGF5",1415,2.03748,2016,3.11579,2075,3.14118,2.76481666667,"Pcgf5",3.374269,4.402694,2.539161,379,78,140,3.438708,0.848178493982934
"PCGF6",144,0.520314,154,0.597261,240,0.911701,0.676425333333,"Pcgf6",4.392427,3.96074,3.669942,378,82,130,4.007703,0.334769321050589
"PCID2",811,4.54397,850,5.1118,827,4.87145,4.84240666667,"Pcid2",32.361442,31.987274,28.072818,1094,244,453,30.807178,0.183682018777963
"PCIF1",475,6.22008,559,7.85696,462,6.36037,6.81247,"Pcif1",13.649439,7.390313,10.215866,806,174,332,10.4185393333333,0.684191714188312
"PCK1",46,1.14118,6,0.159767,8,0.208652,0.503199666667,"Pck1",0.113483,0.373408,0.116437,12,7,2,0.201109333333333,1.25150943794209
"PCK2",343,3.62153,307,3.47918,542,6.01638,4.37236333333,"Pck2",32.906518,42.282652,37.495598,2408,536,844,37.5615893333333,0.139319032908377
"PCLAF",46,0.34366,31,0.248584,51,0.400572,0.330938666667,"Pclaf",0.256882,0.484599,0.422687,16,4,9,0.388056,0.958850843674175
"PCLO",1228,0.524628,1720,0.788719,1014,0.455438,0.589595,"Pclo",11.749518,10.758231,11.978504,7338,1631,2944,11.4954176666667,0.127214235042377
"PCM1",4073,6.64347,4923,8.61889,5026,8.61869,7.96035,"Pcm1",14.939169,13.693108,16.452751,4105,936,1675,15.0283426666667,0.559031597111683
"PCMT1",6447,18.1723,6908,20.9,5469,16.2069,18.4264,"Pcmt1",121.770615,103.477815,116.526003,8767,1916,3325,113.924811,0.169035735895185
"PCMTD1",1469,3.14455,2140,4.91689,2111,4.75076,4.27073333333,"Pcmtd1",28.382717,29.657996,32.16182,3927,1087,1673,30.067511,0.169654187402718
"PCMTD2",1918,10.4296,2102,12.2686,1897,10.8449,11.1810333333,"Pcmtd2",27.666738,20.413977,26.508173,1871,512,750,24.8629626666667,0.470983680032893
"PCNA",505,7.55722,539,8.65765,625,9.83307,8.68264666667,"Pcna",27.908514,31.792188,35.849543,1232,300,500,31.8500816666667,0.294752590417304
"PCNT",1323,1.90026,1354,2.08743,1206,1.82112,1.93627,"Pcnt",6.530671,6.329443,5.347481,955,144,306,6.06919833333333,0.415361100586842
"PCNX1",3017,2.53424,2923,2.63538,4357,3.84768,3.00576666667,"Pcnx",55.713483,43.209079,64.967107,4275,881,1805,54.6298896666667,0.0720074530198152
"PCNX2",2774,1.55181,2972,1.78452,2321,1.36504,1.56712333333,"Pcnx2",10.901389,11.586229,9.962261,2867,703,1069,10.8166263333333,0.217246721772732
"PCNX3",742,5.98268,665,5.75511,740,6.2728,6.00353,"Pcnx3",18.895843,18.473927,18.431939,1704,390,652,18.6005696666667,0.357312574027398
"PCNX4",3205,7.25057,3620,8.79008,3533,8.40283,8.14782666667,"Pcnx4",4.540321,5.412,5.159297,813,237,361,5.037206,1.51524176360224
"PCOLCE",499,14.9965,546,17.6126,2111,66.6986,33.1025666667,"Pcolce",8.894115,15.478226,15.957487,417,134,173,13.443276,2.36113792097444
"PCOLCE2",139,0.331353,95,0.243075,167,0.418533,0.330987,"Pcolce2",15.192729,20.014287,14.421954,1072,247,415,16.54299,0.0758700198768853
"PCP2",9,0.745515,3,0.266732,9,0.783781,0.598676,"Pcp2",0.195396,0.076449,0.126151,5,1,3,0.132665333333333,1.41142838308226
"PCP4L1",184,1.20365,106,0.744266,219,1.50614,1.151352,"Pcp4l1",119.636208,113.221613,124.732956,7100,1630,2945,119.196925666667,0.0178985609496052
"PCSK1",2051,8.17849,1794,7.67839,1257,5.26964,7.04217333333,"Pcsk1",24.749721,18.308642,24.239827,2675,649,1142,22.43273,0.343202577477315
"PCSK1N",578,22.3646,603,25.0432,456,18.5497,21.9858333333,"Pcsk1n",44.138562,32.985918,79.78781,3266,577,2669,52.3040966666667,0.431220764832397
"PCSK2",3609,2.43929,4549,3.30015,1969,1.39914,2.37952666667,"Pcsk2",43.194232,40.870431,46.101312,8548,1987,3562,43.3886583333333,0.0761349135919292
"PCSK4",64,1.19901,51,1.02554,42,0.827235,1.01726166667,"Pcsk4",0.336254,0.561444,0.646657,21,11,12,0.514785,1.33171484182244
