"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"SMIM17",1.77594,2.340275,2.083162,2.066459,59,114,85,"Smim17",3.948026,1.634512,3.764578,304,51,85,3.11570533333333,0.745062814668624
"SMIM18",16.646956,18.722558,13.636419,16.335311,191,291,219,"Smim18",5.843077,4.944677,6.16248,87,18,36,5.650078,2.60678310840865
"SMIM19",106.13586,117.458595,104.091234,109.228563,246,327,391,"Smim19",10.747484,12.092114,10.722517,478,132,197,11.1873716666667,9.04449015052876
"SMIM20",17.927912,10.262939,11.90305,13.3646336666667,125,135,152,"Smim20",257.13579,175.390874,237.819056,878,196,315,223.448573333333,0.0639996657289215
"SMIM22",1.252671,1.667176,1.023196,1.31434766666667,7,14,11,"Smim22",0.16649,0,0,1,0,0,0.0554966666666667,2.19266222220819
"SMIM23",0,0,0,0,0,0,0,"Smim23",0,0,0,0,0,0,0,1
"SMIM24",23.393019,3.889565,19.507453,15.596679,128,35,153,"Smim24",0.84829,0.43547,0.814613,21,3,9,0.699457666666667,9.76586785627494
"SMIM26",28.148205,23.262949,27.44452,26.2852246666667,135,159,197,"Smim26",22.0414,16.959958,21.805577,218,41,85,20.2689783333333,1.28286484846827
"SMIM29",44.408444,39.732412,48.696515,44.2791236666667,458,566,743,"AI413582",94.490938,68.147562,76.139765,1524,261,487,79.592755,0.561826229499993
"SMIM3",7.175115,2.722294,4.418677,4.77202866666667,176,92,167,"Smim3",3.006292,1.87639,2.786553,237,37,87,2.55641166666667,1.62299227639095
"SMIM31",0.128885,0.030637,0.093804,0.084442,6,2,7,"Smim31",0.163234,0,0.184309,9,0,4,0.115847666666667,0.971854879832761
"SMIM32",3.353048,0.826515,1.374358,1.851307,75,26,51,"Gm45623",0,0,0,0,0,0,0,2.851307
"SMIM38",0.903161,0.765188,0.180261,0.616203333333333,14,21,11,"Smim38",2.07223,0.768185,1.796686,16,3,8,1.54570033333333,0.634875720512273
"SMIM4",15.534096,30.630524,31.893677,26.0194323333333,42,74,78,"Smim4",25.761581,27.81433,18.460005,102,30,35,24.011972,1.08025997843486
"SMIM40",0.333628,0,0,0.111209333333333,2,0,0,"Smim40",0.476408,0.379745,0.466839,12,2,5,0.440997333333333,0.771139062945293
"SMIM41",0,0,0,0,0,0,0,"Smim41",0.531825,0.498059,0.674075,31,5,13,0.567986333333333,0.637760660754058
"SMIM43",0.180064,0.057412,0.275831,0.171102333333333,3,2,4,"Smim43",4.13674,4.347408,4.285201,344,82,143,4.25644966666667,0.222793407641622
"SMIM5",0.069656,0.040721,0.038525,0.049634,5,4,4,"Smim5",9.409758,8.084865,8.705078,300,59,104,8.73323366666667,0.107840213843286
"SMIM7",34.679386,30.424212,24.729752,29.94445,507,570,458,"Smim7",50.312194,54.346509,43.373468,2827,670,977,49.344057,0.614659442325039
"SMIM8",10.160974,8.327584,10.548914,9.67915733333333,208,236,247,"Smim8",42.692528,47.420743,44.848091,367,89,135,44.9871206666667,0.232220612608913
"SMIM9",0,0,0,0,0,0,0,"Smim9",0.31872,0.259789,0.343603,5,1,2,0.307370666666667,0.764894016285104
"SMLR1",0.076937,0.018917,0,0.0319513333333333,3,1,0,"Smlr1",0.012439,0.025548,0.015837,2,1,1,0.0179413333333333,1.01376307213513
"SMN1",20.870014,23.500046,22.128963,22.166341,368,566,584,"Smn1",62.309083,68.045561,41.608106,323,87,125,57.3209166666667,0.397221825788632
"SMNDC1",8.977018,9.110101,9.207353,9.09815733333333,293,359,354,"Smndc1",11.752461,12.264202,12.360434,867,220,359,12.125699,0.769342442892629
"SMO",2.895068,3.226995,1.818175,2.646746,79,121,96,"Smo",3.065517,2.805124,3.671312,455,100,225,3.180651,0.872291420642383
"SMOC1",1.337797,2.165708,2.379171,1.960892,51,116,124,"Smoc1",2.26722,2.927767,2.410555,320,100,136,2.53518066666667,0.837550405250387
"SMOC2",8.89977,4.030689,6.580736,6.50373166666667,341,146,386,"Smoc2",10.915084,14.551396,10.486395,1011,275,377,11.9842916666667,0.577908434229823
"SMOX",28.342143,39.900821,40.652814,36.2985926666667,106,160,151,"Smox",30.387124,24.839475,33.165723,1038,244,425,29.4641073333333,1.22434549808243
"SMPD1",31.599503,24.18527,25.21893,27.0012343333333,530,605,623,"Smpd1",35.395287,29.22387,30.109717,2467,513,953,31.5762913333333,0.859558690914622
"SMPD2",1.6086,4.087087,1.743355,2.47968066666667,28,68,38,"Smpd2",7.396671,5.000955,7.99648,312,58,140,6.79803533333333,0.446225301364369
"SMPD3",45.542963,44.956691,32.575165,41.0249396666667,1891,2627,2313,"Smpd3",8.976734,8.548428,8.947334,2003,464,781,8.82416533333333,4.27771095464734
"SMPD4",41.89198,36.529519,33.137445,37.1863146666667,869,1282,1209,"Smpd4",19.492358,32.221691,27.859088,1051,234,432,26.524379,1.38736335038355
"SMPDL3A",5.16992,2.858713,3.101626,3.71008633333333,131,98,107,"Smpdl3a",23.400378,19.435389,30.814515,1252,294,557,24.550094,0.18434712347177
"SMPDL3B",2.080078,0.802613,2.054373,1.645688,50,28,76,"Smpdl3b",0.07502,0.205868,0.031881,6,4,1,0.104256333333333,2.39590022727211
"SMPX",0,0,0,0,0,0,0,"Smpx",4.758968,4.474201,9.349419,115,19,65,6.194196,0.139000939090344
"SMS",63.671769,65.194442,76.360165,68.408792,1460,2037,2371,"Sms",85.580697,83.87735,87.274865,4458,1057,1787,85.5776373333333,0.801694226567636
"SMTN",17.71809,13.423515,10.573176,13.904927,314,436,347,"Smtn",11.208481,15.49959,14.607643,963,273,480,13.7719046666667,1.00900509015831
"SMTNL1",1.301179,0.86147,1.236904,1.13318433333333,32,29,44,"Smtnl1",0.072453,0,0.111678,5,0,3,0.061377,2.00982717105546
"SMTNL2",2.879004,14.000165,9.886136,8.92176833333333,48,98,115,"Smtnl2",1.323161,0.73941,1.366133,89,20,51,1.14290133333333,4.63006307336595
"SMU1",7.147475,7.655493,6.147162,6.98337666666667,840,1223,1044,"Smu1",34.931302,48.614356,42.520874,2027,587,787,42.0221773333333,0.185564217375888
"SMURF1",7.046816,6.199958,4.818128,6.021634,602,774,643,"Smurf1",9.229484,6.760321,7.225687,1615,344,553,7.73849733333333,0.803528768409153
"SMURF2",8.586781,7.991498,5.51145,7.363243,513,789,673,"Smurf2",8.165132,8.072483,8.213839,1453,332,583,8.15048466666667,0.913967216454181
"SMYD1",0,0,0.025412,0.00847066666666667,0,0,2,"Smyd1",1.404713,1.439658,2.217103,110,30,61,1.687158,0.375292657397394
"SMYD2",28.194603,32.201037,29.627795,30.0078116666667,452,714,752,"Smyd2",41.598646,38.143988,43.952134,2050,455,795,41.2315893333333,0.734232648028528
"SMYD3",67.218888,59.40434,81.640552,69.42126,467,631,770,"Smyd3",12.526079,9.215169,10.974964,1319,317,467,10.905404,5.91506680495681
"SMYD4",3.970266,3.077501,2.518582,3.188783,168,198,153,"Smyd4",5.573293,5.794804,4.557165,457,96,173,5.30842066666667,0.663998680705187
"SMYD5",34.541076,61.479477,39.653184,45.224579,403,540,637,"Smyd5",21.493215,16.520194,19.511243,1481,299,533,19.174884,2.29119428889901
"SNAI1",0.432207,0.456595,0.378854,0.422552,11,16,14,"Snai1",0.269699,0.282204,0.360275,16,4,9,0.304059333333333,1.09086447498043
"SNAI2",1.02485,0.701588,0.340663,0.689033666666667,38,20,17,"Snai2",0.130203,0.155492,0.326425,10,3,10,0.20404,1.40280527778701
"SNAI3",1.31812,0.314325,0.595803,0.742749333333333,33,11,23,"Snai3",0,0,0,0,0,0,0,1.74274933333333
"SNAP23",21.817383,13.627672,6.562249,14.0024346666667,152,113,110,"Snap23",7.523255,8.318903,9.461151,288,79,144,8.43443633333333,1.59017816609358
"SNAP25",284.816628,254.963909,220.666921,253.482486,7914,9605,9344,"Snap25",515.832494,497.418531,545.27532,42122,10045,17554,519.508781666667,0.488911032749819
"SNAP29",13.414227,9.498932,9.092342,10.6685003333333,384,428,428,"Snap29",12.019785,11.116371,11.687036,1707,388,653,11.6077306666667,0.925503616934287
"SNAP47",13.201607,15.783998,14.129987,14.371864,333,534,555,"Snap47",102.155992,104.694769,99.067111,6078,1361,2183,101.972624,0.149281074938908
"SNAP91",401.457817,354.202524,343.408096,366.356145666667,5486,6379,6363,"Snap91",147.300345,126.854271,166.840211,11136,2386,4255,146.998275666667,2.48216503882826
"SNAPC1",2.021264,1.596656,2.170347,1.92942233333333,71,76,106,"Snapc1",15.809433,15.064586,15.657011,1706,463,705,15.5103433333333,0.177429522462989
"SNAPC2",58.021241,37.226175,54.967387,50.071601,133,208,220,"Snapc2",30.439531,22.11713,24.147375,803,144,283,25.568012,1.92229667014604
"SNAPC3",20.944151,19.984346,20.603195,20.510564,1231,1526,1657,"Snapc3",11.031122,10.432724,13.741421,644,151,284,11.735089,1.68907841947551
"SNAPC4",4.88951,5.22465,3.238008,4.45072266666667,300,483,397,"Snapc4",14.227417,17.252553,15.877068,672,156,267,15.7856793333333,0.324724579710189
"SNAPC5",11.361818,11.376575,10.790076,11.1761563333333,121,154,158,"Snapc5",17.523935,19.42994,17.295948,754,206,293,18.0832743333333,0.638053832934994
"SNAPIN",15.902191,13.821322,14.604232,14.775915,199,238,269,"Snapin",46.174342,41.287428,46.211338,2416,512,980,44.5577026666667,0.346284252202708
"SNCA",128.653271,59.022953,66.453852,84.7100253333333,981,547,756,"Snca",11.784686,11.24674,11.9764,515,123,206,11.6692753333333,6.76518767476993
"SNCAIP",8.216855,7.388737,5.164636,6.92340933333333,302,459,223,"Sncaip",0.475825,0.796118,0.540499,59,19,23,0.604147333333333,4.93932768436482
"SNCB",25.12944,14.459983,36.797545,25.4623226666667,309,293,709,"Sncb",88.135521,83.601438,89.210876,2286,483,939,86.9826116666667,0.300767642212333
"SNCG",245.078587,287.022933,345.768039,292.623186333333,2139,3436,4382,"Sncg",1931.95762,1872.374414,1802.081067,53247,12492,19276,1868.804367,0.157034175080271
"SND1",83.865611,98.666712,76.789365,86.4405626666667,1629,2413,2148,"Snd1",105.138281,86.792506,113.731056,2612,601,1003,101.887281,0.849867562023207
"SNED1",3.684414,1.537939,3.009789,2.74404733333333,279,213,452,"Sned1",8.937601,11.46534,7.974054,1180,328,544,9.45899833333333,0.357973795769799
"SNF8",59.976916,74.300183,62.348733,65.541944,625,989,896,"Snf8",62.331405,53.314956,61.493071,1510,338,566,59.0464773333333,1.10817398380606
"SNIP1",3.757653,3.102325,4.143111,3.66769633333333,193,263,249,"Snip1",4.542476,4.220112,4.557805,410,94,161,4.440131,0.858011752535616
"SNN",36.714092,46.716421,37.247001,40.225838,1925,3342,2830,"Snn",33.576562,34.189455,35.192938,3974,983,1629,34.3196516666667,1.16722096777946
"SNORA10",2.599992,9.547718,46.834561,19.660757,0,1,6,"Gm26418",0,0,0,0,0,0,0,20.660757
"SNORA10B",2.599992,0,0,0.866664,0,0,0,"Gm26418",0,0,0,0,0,0,0,1.866664
"SNORA11B",0,0,0,0,0,0,0,"Gm22488",4.468944,0,11.3389,1,0,1,5.26928133333333,0.159507915952514
"SNORA11C",0,0,0,0,0,0,0,"Gm22488",4.468944,0,11.3389,1,0,1,5.26928133333333,0.159507915952514
"SNORA11E",77.027009,46.740331,28.468387,50.7452423333333,7,5,4,"Gm24907",8.937889,0,11.3389,2,0,1,6.75892966666667,6.66912120052298
"SNORA11F",11.604248,0,7.995256,6.533168,1,0,1,"Gm22488",4.468944,0,11.3389,1,0,1,5.26928133333333,1.20159992820017
"SNORA12",0,0,0,0,0,0,0,"Gm24336",0,0,0,0,0,0,0,1
"SNORA13",11.604248,8.50884,15.990513,12.0345336666667,1,1,2,"Gm25636",0,0,11.3389,0,0,1,3.77963333333333,2.7270990801247
"SNORA15",18.647068,13.673423,0,10.773497,2,2,0,"Snora15",8.937889,0,0,2,0,0,2.97929633333333,2.95868817342832
"SNORA16A",0,0,0,0,0,0,0,"Snora16a",2.061104,0,0,0,0,0,0.687034666666667,0.59275604690202
"SNORA16A",0,0,0,0,0,0,0,"Gm23454",0,0,0,0,0,0,0,1
"SNORA16A",0,0,0,0,0,0,0,"Gm24896",0,0,0,0,0,0,0,1
"SNORA16B",0,8.50884,15.990513,8.166451,0,1,2,"Gm23454",0,0,0,0,0,0,0,9.166451
"SNORA16B",0,8.50884,15.990513,8.166451,0,1,2,"Gm24896",0,0,0,0,0,0,0,9.166451
"SNORA16B",0,8.50884,15.990513,8.166451,0,1,2,"Snora16a",2.061104,0,0,0,0,0,0.687034666666667,5.43346925888107
"SNORA17A",3.324199,9.920786,0,4.414995,0,1,0,"Gm22266",0,0,0,0,0,0,0,5.414995
"SNORA17B",0,0,2.963791,0.987930333333333,0,0,0,"Snora43",1.361294,0,3.445929,0,0,0,1.60240766666667,0.763881216150736
"SNORA21",10.479311,15.31856,14.627465,13.475112,1,2,2,"Snora21",4.468944,0,0,1,0,0,1.489648,5.81411990771386
"SNORA22",23.208497,25.52652,31.981025,26.9053473333333,2,3,4,"Gm23245",0,18.283662,0,0,1,0,6.094554,3.93334765417718
"SNORA22B",0,0,0,0,0,0,0,"Gm23245",0,18.283662,0,0,1,0,6.094554,0.140953187473096
"SNORA22C",0,0,0,0,0,0,0,"Gm23245",0,18.283662,0,0,1,0,6.094554,0.140953187473096
"SNORA23",14.50531,0,0,4.83510333333333,2,0,0,"Snora23",16.758542,0,7.086812,6,0,1,7.94845133333333,0.65207968574376
"SNORA24",0,0,0,0,0,0,0,"Snora24",0,0,10.768665,0,0,1,3.589555,0.217886047775874
"SNORA24B",0,0,0,0,0,0,0,"Gm24918",0,0,0,0,0,0,0,1
"SNORA24B",0,0,0,0,0,0,0,"Gm26458",0,0,0,0,0,0,0,1
"SNORA24B",0,0,0,0,0,0,0,"Gm24172",0,0,0,0,0,0,0,1
"SNORA28",0,0,0,0,0,0,0,"Snora28",2.391221,0,0,1,0,0,0.797073666666667,0.556460215598656
"SNORA31",23.208497,0,15.990513,13.0663366666667,2,0,2,"Gm24165",0,0,0,0,0,0,0,14.0663366666667
"SNORA31",23.208497,0,15.990513,13.0663366666667,2,0,2,"Gm24240",0,0,0,0,0,0,0,14.0663366666667
"SNORA31",23.208497,0,15.990513,13.0663366666667,2,0,2,"Snora31",22.344722,18.283662,45.355599,5,1,4,28.6613276666667,0.474231525464532
"SNORA33",34.812745,25.52652,15.990513,25.4432593333333,3,3,2,"Snora33",0,0,0,0,0,0,0,26.4432593333333
"SNORA35",0,0,0,0,0,0,0,"Snora35",0,0,0,0,0,0,0,1
"SNORA35B",0,0,0,0,0,0,0,"Gm25107",4.468944,0,0,1,0,0,1.489648,0.401663207007577
"SNORA38",0,0,0,0,0,0,0,"Gm23442",0,18.283662,0,0,1,0,6.094554,0.140953187473096
"SNORA38",0,0,0,0,0,0,0,"Gm24143",0,0,0,0,0,0,0,1
"SNORA38B",0,0,0,0,0,0,0,"Gm25388",0,0,0,0,0,0,0,1
"SNORA3A",0,7.763375,7.995256,5.252877,0,1,1,"Snora3",0,35.678967,0,0,2,0,11.892989,0.484982729761113
"SNORA41",10.967386,41.61632,0,17.527902,1,5,0,"Snora41",22.344722,0,11.3389,5,0,1,11.227874,1.51521858992005
"SNORA41",10.967386,41.61632,0,17.527902,1,5,0,"Gm23723",0,0,0,0,0,0,0,18.527902
"SNORA41B",0,0,0,0,0,0,0,"Gm25409",0,0,0,0,0,0,0,1
"SNORA44",0,6.798125,15.178745,7.32562333333333,0,1,2,"Snora44",0,0,0,0,0,0,0,8.32562333333333
"SNORA46",0,0,0,0,0,0,0,"Gm26493",4.468944,0,0,1,0,0,1.489648,0.401663207007577
"SNORA47",11.604248,8.50884,15.990513,12.0345336666667,1,1,2,"Snora47",0,0,0,0,0,0,0,13.0345336666667
"SNORA50A",0,0,0,0,0,0,0,"Gm26265",4.468944,0,0,1,0,0,1.489648,0.401663207007577
"SNORA50A",0,0,0,0,0,0,0,"Gm26265",4.468944,0,0,1,0,0,1.489648,0.401663207007577
"SNORA50C",0,0,0,0,0,0,0,"Gm22711",2.389058,0,0,1,0,0,0.796352666666667,0.556683561394218
"SNORA52",34.477867,7.290683,22.311426,21.359992,3,1,3,"Snora52",2.353583,5.323048,0,1,0,0,2.558877,6.28287855972544
"SNORA53",8.703186,6.38163,1.998814,5.69454333333333,3,3,1,"Gm24119",17.64057,14.43447,23.871368,15,3,8,18.6488026666667,0.340709988639172
"SNORA54",0,0,0,0,0,0,0,"Gm23297",8.937889,36.567325,11.3389,2,2,1,18.948038,0.0501302433853395
"SNORA55",0,0,7.995256,2.66508533333333,0,0,1,"Gm22154",4.468944,0,0,1,0,0,1.489648,1.4721299289431
"SNORA55",0,0,7.995256,2.66508533333333,0,0,1,"Gm23974",0,0,0,0,0,0,0,3.66508533333333
"SNORA58B",22.675348,0,7.995256,10.2235346666667,2,0,1,"Gm24608",8.937889,0,0,2,0,0,2.97929633333333,2.82048224774079
"SNORA5A",11.604248,17.01768,15.990513,14.8708136666667,1,2,2,"Gm24313",0,18.283662,0,0,1,0,6.094554,2.23704177410823
"SNORA60",0,0,0,0,0,0,0,"Gm25129",62.565223,54.850987,34.016699,14,3,3,50.4776363333333,0.019425911351576
"SNORA63E",7.644539,13.460896,28.579108,16.5615143333333,1,2,4,"Gm25852",0,0,11.3389,0,0,1,3.77963333333333,3.67423881887732
"SNORA64",9.509865,14.394113,14.250619,12.718199,1,2,2,"Snora64",13.982048,0,35.524748,3,0,3,16.5022653333333,0.783795625236779
"SNORA65",11.604248,0,7.995256,6.533168,1,0,1,"Snora65",3.419632,0,9.834551,1,0,1,4.418061,1.39038080228333
"SNORA66",34.812745,17.01768,55.966794,35.9324063333333,3,2,7,"Gm26387",13.406833,0,0,3,0,0,4.46894433333333,6.75311432742687
"SNORA70",58.404357,110.034681,118.629029,95.6893556666667,5,13,15,"Gm25116",0,0,0,0,0,0,0,96.6893556666667
"SNORA71C",0,0,0,0,0,0,0,"Gm25853",0,0,0,0,0,0,0,1
"SNORA71C",0,0,0,0,0,0,0,"Gm24258",0,0,0,0,0,0,0,1
"SNORA71C",0,0,0,0,0,0,0,"Gm25592",0,0,0,0,0,0,0,1
"SNORA71C",0,0,0,0,0,0,0,"Gm25402",0,0,0,0,0,0,0,1
"SNORA71C",0,0,0,0,0,0,0,"Gm24163",0,0,0,0,0,0,0,1
"SNORA71C",0,0,0,0,0,0,0,"Gm24031",0,0,0,0,0,0,0,1
"SNORA72",11.604248,0,0,3.86808266666667,1,0,0,"Gm24061",0,0,0,0,0,0,0,4.86808266666667
"SNORA72",11.604248,0,0,3.86808266666667,1,0,0,"Gm23758",0,0,0,0,0,0,0,4.86808266666667
"SNORA72",11.604248,0,0,3.86808266666667,1,0,0,"Gm24061",0,0,0,0,0,0,0,4.86808266666667
"SNORA73A",22.271736,19.874499,27.043532,23.0632556666667,4,5,7,"Gm22053",0,0,0,0,0,0,0,24.0632556666667
"SNORA73A",22.271736,19.874499,27.043532,23.0632556666667,4,5,7,"Snora73a",6.441649,17.986136,5.290799,3,2,1,9.90619466666667,2.20638420660258
"SNORA73A",22.271736,19.874499,27.043532,23.0632556666667,4,5,7,"Snora73b",13.406833,18.283662,22.6778,6,2,4,18.122765,1.25835650161818
"SNORA74A",0,0,0,0,0,0,0,"Snora74a",2.428906,0,0,1,0,0,0.809635333333333,0.552597521489597
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Snora75",0,0,0,0,0,0,0,9.33764533333333
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Gm25038",0,0,0,0,0,0,0,9.33764533333333
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Gm25038",0,0,0,0,0,0,0,9.33764533333333
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Gm25038",0,0,0,0,0,0,0,9.33764533333333
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Gm25038",0,0,0,0,0,0,0,9.33764533333333
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Gm25038",0,0,0,0,0,0,0,9.33764533333333
"SNORA75",0,17.01768,7.995256,8.33764533333333,0,2,1,"Gm25038",0,0,0,0,0,0,0,9.33764533333333
"SNORA75B",0,0,0,0,0,0,0,"Gm25038",0,0,0,0,0,0,0,1
"SNORA77",34.812745,0,0,11.6042483333333,3,0,0,"Gm25777",8.937889,0,0,2,0,0,2.97929633333333,3.16745657460879
"SNORA77B",21.442708,41.410314,22.200951,28.3513243333333,2,5,3,"Gm25777",8.937889,0,0,2,0,0,2.97929633333333,7.37600868964354
"SNORA79",0,0,0,0,0,0,0,"Gm24241",0,0,0,0,0,0,0,1
"SNORA7A",0,0,15.199834,5.06661133333333,0,0,2,"Snora7a",7.808804,0,0,2,0,0,2.60293466666667,1.68379720827577
"SNORA7B",0,0,0,0,0,0,0,"Snora7a",7.808804,0,0,2,0,0,2.60293466666667,0.277551521889008
"SNORA80A",0,0,0,0,0,0,0,"Gm23300",0,0,0,0,0,0,0,1
"SNORA80B",0,0,0,0,0,0,0,"Gm22748",0,0,34.016699,0,0,3,11.3388996666667,0.0810445037251971
"SNORA84",0,0,0,0,0,0,0,"Gm25394",8.937889,18.283662,34.016699,2,1,3,20.41275,0.0467011476807042
"SNORA9",0,0,6.567797,2.18926566666667,0,0,1,"Gm25800",0,0,0,0,0,0,0,3.18926566666667
"SNORA9",0,0,6.567797,2.18926566666667,0,0,1,"Gm23626",0,0,0,0,0,0,0,3.18926566666667
"SNORC",19.152568,19.789989,23.192637,20.7117313333333,106,243,255,"Snorc",0,0,0,0,0,0,0,21.7117313333333
"SNORD10",44.711245,15.0433,22.459084,27.404543,4,2,3,"Gm25835",44.689445,0,34.016699,10,0,3,26.2353813333333,1.04292804467679
"SNORD100",19.340414,0,26.650854,15.3304226666667,1,0,2,"Snord100",0,0,0,0,0,0,0,16.3304226666667
"SNORD104",19.340414,28.3628,26.650854,24.7846893333333,1,2,2,"Snord104",14.896482,121.891082,18.898166,2,4,1,51.8952433333333,0.487467070920618
"SNORD110",0,0,16.881661,5.62722033333333,0,0,1,"Snord110",0,0,0,0,0,0,0,6.62722033333333
"SNORD117",19.340414,0,0,6.44680466666667,1,0,0,"Gm25128",0,0,0,0,0,0,0,7.44680466666667
"SNORD11B",0,10.63605,0,3.54535,0,1,0,"Gm26287",0,0,0,0,0,0,0,4.54535
"SNORD121A",29.010621,0,0,9.670207,2,0,0,"Gm24837",11.172361,0,14.173625,2,0,1,8.448662,1.12928232589969
"SNORD121B",0,0,9.99407,3.33135666666667,0,0,1,"Gm22888",0,0,0,0,0,0,0,4.33135666666667
"SNORD127",0,0,0,0,0,0,0,"Gm25970",0,0,0,0,0,0,0,1
"SNORD12B",0,10.63605,0,3.54535,0,1,0,"Gm24123",0,0,0,0,0,0,0,4.54535
"SNORD12B",0,10.63605,0,3.54535,0,1,0,"Gm23201",0,0,0,0,0,0,0,4.54535
"SNORD14B",0,0,0,0,0,0,0,"Snord14a",5.238345,0,0,1,0,0,1.746115,0.364150809416212
"SNORD15A",0,0,6.662714,2.22090466666667,0,0,1,"Snord15a",0,0,0,0,0,0,0,3.22090466666667
"SNORD15B",0,8.50884,31.981025,13.4966216666667,0,1,4,"Snord15b",4.314876,18.184705,0,1,1,0,7.49986033333333,1.70551292587906
"SNORD17",7.252655,2.659013,4.997035,4.96956766666667,2,1,2,"Snord17",0,0,0,0,0,0,0,5.96956766666667
"SNORD18B",0,0,0,0,0,0,0,"Gm23344",0,0,18.898166,0,0,1,6.29938866666667,0.136997774151497
"SNORD1A",0,0,0,0,0,0,0,"Snord1a",0,0,0,0,0,0,0,1
"SNORD1C",0,0,0,0,0,0,0,"Snord1c",0,0,0,0,0,0,0,1
"SNORD1C",0,0,0,0,0,0,0,"Snord1b",0,0,0,0,0,0,0,1
"SNORD21",28.352599,0,19.70137,16.0179896666667,2,0,2,"Snord21",0,0,0,0,0,0,0,17.0179896666667
"SNORD22",7.887336,13.704744,51.89398,24.4953533333333,1,2,6,"Gm25487",0,0,0,0,0,0,0,25.4953533333333
"SNORD22",7.887336,13.704744,51.89398,24.4953533333333,1,2,6,"Snord22",0,18.000339,10.705408,0,1,1,9.56858233333333,2.41237211663866
"SNORD23",0,0,0,0,0,0,0,"Snord23",0,0,0,0,0,0,0,1
"SNORD24",0,0,0,0,0,0,0,"Gm23969",7.448241,0,56.694499,1,0,3,21.3809133333333,0.0446809290177911
"SNORD30",0,0,0,0,0,0,0,"Gm23389",0,0,0,0,0,0,0,1
"SNORD32B",0,0,0,0,0,0,0,"Snord32a",5.586181,0,14.173625,1,0,1,6.586602,0.131811316845144
"SNORD34",0,0,0,0,0,0,0,"Snord34",22.344722,30.472771,18.898166,3,1,1,23.9052196666667,0.0401522256532596
"SNORD35A",0,0,9.168398,3.05613266666667,0,0,1,"Snord35a",16.758542,0,0,3,0,0,5.58618066666667,0.615855056511761
"SNORD35B",27.303007,19.618251,18.609125,21.843461,2,2,2,"Snord35b",4.617402,22.285618,0,1,1,0,8.96767333333333,2.29175457863453
"SNORD37",0,0,0,0,0,0,0,"Snord37",0,0,18.898166,0,0,1,6.29938866666667,0.136997774151497
"SNORD38A",0,0,53.301709,17.7672363333333,0,0,4,"Snord38a",0,0,0,0,0,0,0,18.7672363333333
"SNORD38B",0,0,0,0,0,0,0,"Gm22980",0,0,0,0,0,0,0,1
"SNORD38B",0,0,0,0,0,0,0,"Gm23615",7.448241,91.418312,0,1,3,0,32.9555176666667,0.0294502946418536
"SNORD45A",0,9.530168,0,3.17672266666667,0,1,0,"Gm24494",5.586181,0,0,1,0,0,1.86206033333333,1.45934123680831
"SNORD49A",0,0,0,0,0,0,0,"Snord49a",22.344722,0,37.796333,3,0,2,20.0470183333333,0.0475126682631451
"SNORD4A",0,0,0,0,0,0,0,"Snord4a",0,0,0,0,0,0,0,1
"SNORD51",0,0,0,0,0,0,0,"Gm26457",5.586181,0,0,1,0,0,1.86206033333333,0.349398644170208
"SNORD53",0,0,0,0,0,0,0,"Snord53",5.586181,0,0,1,0,0,1.86206033333333,0.349398644170208
"SNORD53B",0,0,0,0,0,0,0,"Gm22858",7.448241,0,0,1,0,0,2.482747,0.287129670917813
"SNORD55",0,19.653795,0,6.551265,0,2,0,"Snord55",0,0,14.173625,0,0,1,4.72454166666667,1.3191038583875
"SNORD57",0,0,0,0,0,0,0,"Snord57",0,0,0,0,0,0,0,1
"SNORD58A",0,10.926074,0,3.64202466666667,0,1,0,"Gm23301",29.792963,0,37.796333,4,0,2,22.5297653333333,0.197283083826194
"SNORD58B",0,0,0,0,0,0,0,"Snord58b",7.448241,0,10.307654,1,0,1,5.91863166666667,0.1445372507425
"SNORD59A",77.361655,42.5442,79.952563,66.6194726666667,4,3,6,"Snord59a",14.896482,0,18.898166,2,0,1,11.2648826666667,5.51325883046904
"SNORD61",0,0,0,0,0,0,0,"Snord61",0,0,0,0,0,0,0,1
"SNORD63",19.340414,0,0,6.44680466666667,1,0,0,"Gm26109",22.344722,0,0,3,0,0,7.44824066666667,0.88146218372409
"SNORD63B",0,0,0,0,0,0,0,"Gm22200",7.448241,30.472771,0,1,1,0,12.6403373333333,0.0733119698994736
"SNORD67",0,0,0,0,0,0,0,"Snord67",0,0,0,0,0,0,0,1
"SNORD7",0,10.63605,0,3.54535,0,1,0,"Snord7",0,22.854578,28.347249,0,1,2,17.0672756666667,0.251579158023585
"SNORD73A",0,0,0,0,0,0,0,"Snord73a",7.448241,0,0,1,0,0,2.482747,0.287129670917813
