"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"UBR3",13.930643,13.008232,12.257104,13.0653263333333,904,1209,1190,"Ubr3",57.667892,19.51318,20.7287,2903,1809,1657,32.6365906666667,0.418155528088994
"UBR4",217.098874,176.710964,179.803935,191.204591,4569,5421,4495,"Ubr4",51.273048,11.169273,11.117168,3505,944,1302,24.5198296666667,7.53157813004734
"UBR5",64.59271,63.206984,50.569661,59.4564516666667,1417,1957,1794,"Ubr5",51.033153,13.729712,15.016053,2264,908,1045,26.5929726666667,2.19100900787324
"UBR7",13.645102,14.634734,13.406028,13.895288,464,628,653,"Ubr7",10.791662,11.998757,11.870892,522,1022,1024,11.5537703333333,1.18651907789402
"UBTD1",3.619526,3.777861,4.59057,3.99598566666667,83,121,163,"Ubtd1",3.908685,4.772491,6.660344,77,181,200,5.11384,0.817160028176509
"UBTD2",14.345601,19.50088,15.336951,16.3944773333333,662,1222,1000,"Ubtd2",11.061417,7.257789,6.737382,135,160,151,8.352196,1.85993507122106
"UBTF",28.352723,18.604952,16.295375,21.08435,799,1127,987,"Ubtf",38.101239,30.598408,23.207427,1321,1945,1699,30.6356913333333,0.698083369423021
"UBTFL1",0,0,0.043376,0.0144586666666667,0,0,1,"Ubtfl1",0.032175,0,0.009892,2,0,1,0.0140223333333333,1.00043029952989
"UBXN1",67.897999,77.377066,76.349867,73.8749773333333,348,567,532,"Ubxn1",41.358992,57.428006,58.597817,536,1351,1418,52.461605,1.40053740124961
"UBXN10",0.646384,0.58872,0.470078,0.568394,59,73,62,"Ubxn10",0.644318,1.017764,0.915223,27,68,71,0.859101666666667,0.843630032784651
"UBXN11",4.928623,5.663488,5.445961,5.346024,129,208,185,"Ubxn11",10.486193,16.571843,25.612318,58,134,158,17.5567846666667,0.341978640911822
"UBXN2A",6.878316,5.884107,5.040539,5.93432066666667,447,565,517,"Ubxn2a",25.932925,16.744004,16.267499,805,908,887,19.6481426666667,0.33583265955737
"UBXN2B",19.331861,23.368093,19.967778,20.889244,1314,2070,1951,"Ubxn2b",6.921816,3.32628,2.82588,706,585,484,4.357992,4.08534465896926
"UBXN4",60.57303,46.894054,39.476721,48.9812683333333,1888,2442,2166,"Ubxn4",25.874187,17.233778,16.253041,799,1123,993,19.787002,2.40444814184043
"UBXN6",52.551566,65.792568,59.074717,59.139617,657,1013,1114,"Ubxn6",37.080852,53.069911,56.813132,655,1674,1722,48.987965,1.20308192181858
"UBXN7",8.636054,7.436495,7.344276,7.80560833333333,1418,1768,1626,"Ubxn7",5.801031,2.816272,3.18226,818,658,598,3.93318766666667,1.78497331306337
"UBXN8",6.201997,7.590578,6.871438,6.88800433333333,66,112,116,"Ubxn8",9.870264,9.742549,7.982256,405,687,459,9.19835633333333,0.773458396187961
"UCHL1",921.200586,825.128354,827.620526,857.983155333333,9305,11307,12298,"Uchl1",3489.770498,4893.554128,5036.212145,4571,11867,12138,4473.17892366667,0.191986768966625
"UCHL3",19.398193,18.854774,18.549001,18.9339893333333,199,257,280,"Uchl3",20.412022,24.201457,24.380791,220,445,448,22.99809,0.830648994704717
"UCHL3",19.398193,18.854774,18.549001,18.9339893333333,199,257,280,"Uchl4",0,0.046729,0,0,1,0,0.0155763333333333,19.6282531199854
"UCHL5",20.360881,21.770514,25.46541,22.5322683333333,497,681,681,"Uchl5",33.484179,38.030538,30.42999,427,736,628,33.981569,0.67270477014148
"UCK1",9.538237,14.809193,9.693268,11.3468993333333,198,288,249,"Uck1",23.492831,26.583733,25.681775,364,823,851,25.2527796666667,0.470308267928301
"UCK2",19.189272,18.579471,15.636489,17.801744,576,925,920,"Uck2",9.397276,9.456141,9.772179,369,489,451,9.54186533333333,1.78353103606332
"UCKL1",23.264096,27.680175,20.749025,23.8977653333333,395,645,567,"Uckl1",26.794124,38.350579,39.737044,174,392,407,34.9605823333333,0.692362684857152
"UCMA",0,0,0,0,0,0,0,"Ucma",0.732574,2.177527,3.113831,7,17,34,2.00797733333333,0.332449313669474
"UCN",3.130054,2.299435,4.7086,3.379363,24,25,64,"Ucn",0,4.320742,4.598327,0,31,35,2.973023,1.10227476659461
"UCN2",0.379029,0.357534,0.039844,0.258802333333333,8,11,1,"Ucn2",0.068234,0,0,1,0,0,0.0227446666666667,1.23080801529479
"UCN3",0,0,0,0,0,0,0,"Ucn3",0,0.280976,0.2768,0,10,10,0.185925333333333,0.84322340698234
"UCP1",0.128278,0,0,0.0427593333333333,3,0,0,"Ucp1",0.089501,0,0,2,0,0,0.0298336666666667,1.01255121781802
"UCP2",9.325054,0.440408,3.979597,4.58168633333333,100,11,62,"Ucp2",36.4523,42.861279,40.197716,319,701,644,39.8370983333333,0.136681756567833
"UCP3",1.649725,1.812731,0.702322,1.38825933333333,27,41,22,"Ucp3",1.217007,1.17612,1.194763,43,74,77,1.19596333333333,1.08756794664149
"UEVLD",7.781073,6.416043,5.402455,6.53319033333333,318,375,388,"Uevld",4.667643,3.059254,4.249179,227,285,301,3.99202533333333,1.50904489266748
"UFC1",84.726765,92.373514,88.296321,88.4655333333333,686,1035,1068,"Ufc1",36.679132,50.197323,54.789278,433,1051,1187,47.221911,1.85528801074129
"UFD1",37.303102,52.664517,44.217744,44.7284543333333,521,608,598,"Ufd1",69.039372,85.882044,95.68345,692,1231,1276,83.5349553333333,0.540941367426286
"UFL1",4.17847,3.669919,3.349197,3.73252866666667,248,300,249,"Ufl1",10.340944,8.78133,10.068979,405,585,566,9.73041766666667,0.441038626238003
"UFM1",34.401039,30.696537,27.851159,30.9829116666667,1463,1813,1779,"Ufm1",47.328216,45.086537,51.899476,825,1133,1169,48.104743,0.651320212930687
"UFSP1",0.472522,1.31897,0.777113,0.856201666666667,5,15,12,"Ufsp1",17.521821,14.371731,14.613322,81,153,166,15.5022913333333,0.112481450555735
"UFSP2",36.708731,40.564929,39.928202,39.0672873333333,307,457,445,"Ufsp2",19.735972,21.82965,19.764522,396,758,656,20.4433813333333,1.86851535727947
"UGCG",23.834381,22.43781,25.593589,23.95526,1156,1629,1621,"Ugcg",26.876299,14.66104,11.456487,1211,1120,902,17.6646086666667,1.33703633682756
"UGDH",15.529696,9.815496,10.362837,11.9026763333333,298,313,297,"Ugdh",17.866118,16.195137,11.53484,293,488,407,15.1986983333333,0.796525502717862
"UGGT1",9.006057,7.497233,7.017993,7.84042766666667,926,1135,1068,"Uggt1",13.965422,6.057626,3.600297,1041,602,509,7.87444833333333,0.996166447153804
"UGGT2",13.670435,10.882949,10.764422,11.772602,343,353,383,"Uggt2",7.570536,4.999683,6.125756,243,200,212,6.23199166666667,1.76612509924076
"UGP2",68.077617,47.872101,52.033256,55.9943246666667,869,1133,1196,"Ugp2",47.864783,43.756355,50.894484,1090,1918,1959,47.5052073333333,1.1750145561691
"UGT1A1",0.181956,0.082537,0.051748,0.105413666666667,10,6,4,"Ugt1a1",0,0,0,0,0,0,0,1.10541366666667
"UGT1A10",0,0,0,0,0,0,0,"Ugt1a10",0,0,0,0,0,0,0,1
"UGT1A10",0,0,0,0,0,0,0,"Ugt1a9",0,0,0,0,0,0,0,1
"UGT1A3",0,0,0,0,0,0,0,"Ugt1a2",0,0,0,0,0,0,0,1
"UGT1A3",0,0,0,0,0,0,0,"Ugt1a5",0,0,0,0,0,0,0,1
"UGT1A4",0.030364,0,0,0.0101213333333333,1,0,0,"Ugt1a5",0,0,0,0,0,0,0,1.01012133333333
"UGT1A4",0.030364,0,0,0.0101213333333333,1,0,0,"Ugt1a2",0,0,0,0,0,0,0,1.01012133333333
"UGT1A5",0,0,0,0,0,0,0,"Ugt1a5",0,0,0,0,0,0,0,1
"UGT1A5",0,0,0,0,0,0,0,"Ugt1a2",0,0,0,0,0,0,0,1
"UGT1A6",0,0,0,0,0,0,0,"Ugt1a7c",1.048338,0.260359,0.378879,15,19,17,0.562525333333333,0.639989623634902
"UGT1A6",0,0,0,0,0,0,0,"Ugt1a6a",1.018851,1.351549,0.92242,31,51,47,1.09760666666667,0.476733801379985
"UGT1A6",0,0,0,0,0,0,0,"Ugt1a6b",0,0.077039,0,0,4,0,0.0256796666666667,0.974963268258868
"UGT1A7",0.058725,0,0.020256,0.026327,2,0,1,"Ugt1a10",0,0,0,0,0,0,0,1.026327
"UGT1A7",0.058725,0,0.020256,0.026327,2,0,1,"Ugt1a9",0,0,0,0,0,0,0,1.026327
"UGT1A8",0,0,0,0,0,0,0,"Ugt1a9",0,0,0,0,0,0,0,1
"UGT1A8",0,0,0,0,0,0,0,"Ugt1a10",0,0,0,0,0,0,0,1
"UGT1A9",0,0,0,0,0,0,0,"Ugt1a10",0,0,0,0,0,0,0,1
"UGT1A9",0,0,0,0,0,0,0,"Ugt1a9",0,0,0,0,0,0,0,1
"UGT2A1",0.431956,0.029774,0.027877,0.163202333333333,4,1,1,"Ugt2a1",0,0,0,0,0,0,0,1.16320233333333
"UGT2A2",0,0,0,0,0,0,0,"Ugt2a2",0.091563,0,0,1,0,0,0.030521,0.970382942220488
"UGT2A3",0.115697,0.030744,0,0.0488136666666667,5,1,0,"Ugt2a3",0,0,0,0,0,0,0,1.04881366666667
"UGT3A2",0.539452,0.505815,0.625848,0.557038333333333,7,11,19,"Ugt3a2",0,0,0,0,0,0,0,1.55703833333333
"UGT3A2",0.539452,0.505815,0.625848,0.557038333333333,7,11,19,"Ugt3a1",0.605292,1.354388,0.335823,1,4,1,0.765167666666667,0.882090898636069
"UGT8",0.238523,0.147529,0.309279,0.231777,11,9,19,"Ugt8a",21.250042,22.147458,24.780943,1165,2083,2242,22.7261476666667,0.0519164348677872
"UHMK1",10.214752,7.258145,6.854246,8.10904766666667,1336,1324,1170,"Uhmk1",49.125131,15.419712,13.958785,5901,3205,2917,26.167876,0.335287442664515
"UHRF1",0.399004,0.114257,0.091253,0.201504666666667,27,11,9,"Uhrf1",0.531493,0.246314,0.447049,13,21,16,0.408285333333333,0.85316848668925
"UHRF1BP1",3.896455,3.987234,3.328683,3.73745733333333,620,869,758,"Uhrf1bp1",4.199762,1.987759,2.650459,399,234,256,2.94599333333333,1.20057408442994
"UHRF2",24.282173,9.465464,13.648346,15.798661,345,379,354,"Uhrf2",21.757062,20.172595,12.609141,608,855,672,18.1795993333333,0.875860893027345
"UIMC1",18.118236,16.04696,16.61975,16.9283153333333,186,258,226,"Uimc1",3.990507,3.412294,3.851999,122,194,203,3.7516,3.77311123270758
"ULK1",39.741497,32.062087,22.882675,31.5620863333333,996,1486,1257,"Ulk1",37.295989,19.181615,21.052606,1070,926,1068,25.8434033333333,1.21303867207102
"ULK2",67.231981,51.924832,52.8529,57.336571,1494,1884,1765,"Ulk2",21.72067,11.157265,10.612014,1693,1581,1405,14.4966496666667,3.76446343273037
"ULK3",30.295873,27.53968,28.456514,28.7640223333333,666,976,835,"Ulk3",7.823919,5.129728,4.645752,152,145,147,5.86646633333333,4.3346928228343
"ULK4",0.999387,1.175649,0.483292,0.886109333333333,20,20,20,"Ulk4",0.883496,1.398389,1.57698,47,62,61,1.28628833333333,0.824965646648534
"UMAD1",4.871743,3.983849,5.297281,4.71762433333333,148,151,180,"Umad1",20.644861,18.207911,16.376883,513,911,763,18.409885,0.294572808305321
"UMOD",0,0,0,0,0,0,0,"Umod",0,0,0,0,0,0,0,1
"UMODL1",0,0.009003,0.06915,0.026051,0,1,2,"Umodl1",0.498761,0.112731,0.05553,3,9,6,0.222340666666667,0.839414925789919
"UMPS",14.966534,12.296522,9.416167,12.2264076666667,128,188,166,"Umps",3.969118,3.773022,3.884465,204,346,358,3.875535,2.71281155127933
"UNC119",37.609499,38.665018,47.951338,41.4086183333333,484,666,842,"Unc119",13.484967,24.009991,25.749237,193,615,677,21.0813983333333,1.92055854856414
"UNC119B",9.5365,8.042052,7.316562,8.29837133333333,579,755,679,"Unc119b",5.719634,7.481874,6.101089,309,697,613,6.434199,1.25075631326702
"UNC13A",60.855386,45.396767,32.793419,46.348524,5454,5805,4920,"Unc13a",107.704557,25.472165,27.528822,4334,1959,1981,53.5685146666667,0.867689441232363
"UNC13B",16.858495,22.197531,18.546246,19.2007573333333,1272,2492,1754,"Unc13b",14.080474,3.099686,2.805516,716,336,311,6.661892,2.63652337220798
"UNC13C",1.343482,0.149368,0.058906,0.517252,38,22,17,"Unc13c",10.632363,5.000918,5.957234,1453,1197,1373,7.19683833333333,0.185102101359
"UNC13D",2.005414,0.85742,11.914029,4.925621,23,21,43,"Unc13d",1.002455,1.59809,1.296779,15,47,46,1.299108,2.5773565226166
"UNC45A",17.699714,18.014146,14.639037,16.784299,510,747,673,"Unc45a",11.472504,10.245128,12.66083,299,540,499,11.4594873333333,1.42737004534858
"UNC45B",0,0,0,0,0,0,0,"Unc45b",1.373412,0.409718,0.206545,14,15,8,0.663225,0.601241563829307
"UNC50",17.390344,22.463454,16.556349,18.8033823333333,235,286,282,"Unc50",34.427696,41.388905,42.028818,296,593,655,39.2818063333333,0.491621010474547
"UNC5A",7.974576,8.034357,9.454652,8.48786166666667,464,661,846,"Unc5a",36.336431,18.734371,15.837191,1103,1049,1089,23.6359976666667,0.385121877142571
"UNC5B",1.435852,0.727555,2.277557,1.48032133333333,157,108,361,"Unc5b",6.185698,3.672947,4.352889,532,592,716,4.737178,0.43232427742931
"UNC5C",4.642136,4.191783,4.625441,4.48645333333333,704,857,1010,"Unc5c",5.853295,1.363516,1.685482,878,360,435,2.967431,1.38287303127221
"UNC5CL",0.145151,0.043852,0.199743,0.129582,6,3,11,"Unc5cl",0.024194,0.064224,0.191508,1,4,3,0.0933086666666667,1.03317757778682
"UNC5D",1.810714,8.677838,5.653545,5.380699,267,1710,1176,"Unc5d",6.898934,1.770379,1.679287,946,432,413,3.44953333333333,1.43401532745007
"UNC79",5.117166,5.402915,5.619598,5.379893,674,993,1062,"Unc79",16.153117,2.60011,3.381819,959,442,418,7.37834866666667,0.76147380036623
"UNC80",5.46846,4.361523,3.554628,4.461537,912,986,864,"Unc80",36.818947,7.705039,8.291367,5849,2034,2210,17.6051176666667,0.293550253099716
"UNC93A",0,0,0,0,0,0,0,"Unc93a2",0.060831,0,0,1,0,0,0.020277,0.980125985394163
"UNC93A",0,0,0,0,0,0,0,"Unc93a",0,0,0,0,0,0,0,1
"UNC93B1",1.407483,0.37253,0.435809,0.738607333333333,16,4,13,"Unc93b1",8.706287,14.669719,12.676037,155,276,295,12.0173476666667,0.133560797318594
"UNCX",1.093806,1.195897,1.262406,1.18403633333333,19,30,47,"Uncx",0.195442,0.184764,0.25918,5,10,15,0.213128666666667,1.80033362770533
"UNG",10.226198,12.742077,12.006854,11.6583763333333,312,551,561,"Ung",0.865528,0.703408,0.846895,17,19,30,0.805277,7.01187481662556
"UNK",14.852923,18.481729,14.098071,15.8109076666667,399,672,562,"Unk",5.451384,1.985382,2.967389,197,201,226,3.46805166666667,3.76246939848129
"UNKL",48.063431,55.069231,42.235573,48.4560783333333,219,362,276,"Unkl",10.463897,8.591172,6.78205,501,713,662,8.612373,5.14504361548739
"UPB1",0.404036,0.077058,0.23196,0.237684666666667,12,5,16,"Upb1",0.278204,0.285254,0.617531,14,15,21,0.393663,0.888080308271559
"UPF1",19.788054,17.377875,14.530259,17.2320626666667,854,1205,1058,"Upf1",12.081238,6.171761,6.134851,799,765,777,8.12928333333333,1.99709681482847
"UPF2",4.198536,5.133151,3.010911,4.11419933333333,357,527,369,"Upf2",14.250117,4.473906,4.046753,977,530,509,7.59025866666667,0.595348700403899
"UPF3A",56.379336,54.664805,43.785091,51.609744,950,1404,1207,"Upf3a",10.593791,7.174509,7.059043,303,363,358,8.275781,5.67173200833439
"UPF3B",10.202288,10.594771,6.921091,9.23938333333333,319,460,340,"Upf3b",9.200019,5.743867,4.461824,284,318,262,6.46857,1.37099650044565
"UPK1A",0.255592,0.384163,0.405052,0.348269,5,9,10,"Upk1a",0.053059,0,0.028763,1,0,1,0.027274,1.31247262171534
"UPK1B",0.405629,0.208253,0.494889,0.369590333333333,9,8,17,"Upk1b",0.263213,0.470908,0.49326,7,22,21,0.409127,0.971942439065701
"UPK2",1.464845,1.530047,2.222922,1.73927133333333,18,26,40,"Upk2",0.074978,0,0,1,0,0,0.0249926666666667,2.67247895757303
"UPK3A",0.150948,0.10977,0.417676,0.226131333333333,1,2,4,"Upk3a",0,0,0.119269,0,0,3,0.0397563333333333,1.17924872782694
"UPK3B",0.227625,0.108135,0.073285,0.136348333333333,3,2,2,"Upk3b",0,0,0,0,0,0,0,1.13634833333333
"UPK3BL1",12.490134,19.270389,11.917318,14.5592803333333,240,507,330,"Upk3bl",0.148928,0.322322,0.238409,1,6,3,0.236553,12.5827848327838
"UPK3BL2",9.854489,13.586703,9.978231,11.1398076666667,131,248,192,"Upk3bl",0.148928,0.322322,0.238409,1,6,3,0.236553,9.81745842407618
"UPP1",41.521507,52.667816,51.744575,48.6446326666667,1119,1832,1991,"Upp1",1.387565,1.973788,3.655462,12,29,37,2.33893833333333,14.8683886045614
"UPP2",0.137127,0.06823,0.13106,0.112139,5,2,6,"Upp2",24.646179,25.43429,38.984136,270,418,434,29.6882016666667,0.0362399534544247
"UPRT",12.910183,10.75698,8.749788,10.8056503333333,246,297,297,"Uprt",2.947372,1.117998,1.13094,97,64,64,1.73210333333333,4.32108485403798
"UQCC1",90.175419,93.868522,69.02398,84.3559736666667,766,865,840,"Uqcc1",305.304085,355.831711,358.392813,672,1373,1425,339.842869666667,0.250426167782656
"UQCC2",49.683615,56.464963,54.087776,53.412118,420,748,617,"Uqcc2",79.806445,122.648253,158.747196,321,902,1110,120.400631333333,0.448202924502089
"UQCC3",2.459109,2.309536,2.979877,2.58284066666667,72,92,128,"Uqcc3",11.616087,15.829121,18.041725,106,263,304,15.162311,0.221678735588411
"UQCR10",73.655253,69.821663,80.781699,74.7528716666667,574,832,930,"Uqcr10",192.533068,289.362837,322.990039,577,1570,1764,268.295314666667,0.281300370043324
"UQCR11",154.310229,161.966713,164.748818,160.34192,594,829,861,"Uqcr11",173.230793,258.801644,291.330495,550,1535,1751,241.120977333333,0.666369026661729
"UQCRB",198.908168,183.406042,192.097968,191.470726,2063,2971,2835,"Uqcrb",144.288375,172.219487,170.710284,658,1358,1356,162.406048666667,1.17786781805503
"UQCRC1",149.288313,156.209068,138.687241,148.061540666667,1213,1962,1845,"Uqcrc1",227.23364,333.472776,325.435897,2099,5827,6170,295.380771,0.502939310683778
"UQCRC2",325.789552,305.699767,306.114848,312.534722333333,2213,2845,3044,"Uqcrc2",167.417046,201.867874,214.54963,2217,4837,4885,194.611516666667,1.60284387993175
"UQCRFS1",21.930123,20.077212,21.308172,21.105169,1058,1317,1487,"Uqcrfs1",66.374419,86.891172,89.953615,1125,2651,2726,81.0730686666667,0.269335232118326
"UQCRH",199.447424,203.66956,195.898133,199.671705666667,1050,1427,1483,"Uqcrh",278.670122,372.611347,425.277873,1147,2744,3233,358.853114,0.557648934689132
"UQCRHL",0.739532,0.449337,0.503262,0.564043666666667,24,20,24,"Uqcrh",278.670122,372.611347,425.277873,1147,2744,3233,358.853114,0.0043463391195405
"UQCRQ",858.928725,726.403825,772.322705,785.885085,700,944,1013,"Uqcrq",207.446251,331.036423,367.144017,528,1572,1797,301.875563666667,2.59804744718863
"URAD",0,0,0,0,0,0,0,"Ttr",449.562491,864.012752,706.604508,6824,23242,19152,673.393250333333,0.00148281436610721
"URAD",0,0,0,0,0,0,0,"Urah",1.056993,1.105091,1.898585,4,12,18,1.35355633333333,0.424888916333566
"URB1",2.775829,3.704013,3.31681,3.26555066666667,507,802,612,"Urb1",2.212675,1.049838,1.155805,179,112,123,1.47277266666667,1.72500720513734
"URB2",1.610196,1.961166,1.421884,1.66441533333333,128,217,189,"Urb2",2.285648,1.223691,1.055845,207,197,172,1.521728,1.05658315779233
"URGCP",21.606967,20.418807,13.599321,18.5416983333333,575,759,707,"Urgcp",33.452299,30.885791,31.612586,845,1720,1739,31.9835586666667,0.592467857420196
"URI1",52.522071,67.730247,70.66896,63.640426,618,903,885,"Uri1",35.219843,31.541222,36.174205,587,918,904,34.3117566666667,1.83056387169259
"URM1",27.025159,23.196844,23.824705,24.682236,477,604,620,"Urm1",41.982487,45.385651,50.890437,336,847,938,46.0861916666667,0.545430307505226
"UROC1",0.018957,0.033379,0.047458,0.0332646666666667,1,2,3,"Uroc1",0,0,0,0,0,0,0,1.03326466666667
"UROD",39.290511,35.010781,31.262495,35.187929,493,589,619,"Urod",46.497277,88.617598,72.348007,340,728,748,69.154294,0.515833414273972
"UROS",54.155148,53.569347,42.649504,50.1246663333333,650,944,839,"Uros",20.82252,22.372759,21.610888,217,387,350,21.6020556666667,2.26194763376022
"USB1",38.905288,41.279305,36.826942,39.003845,994,1684,1633,"Usb1",4.65015,5.457794,4.89551,64,137,134,5.00115133333333,6.66602836322408
"USE1",9.752088,8.309512,8.16746,8.74302,108,140,128,"Use1",43.077432,61.359566,71.832215,406,1065,1291,58.7564043333333,0.163045620108791
"USF1",53.857755,48.987209,44.446901,49.0972883333333,581,780,728,"Usf1",75.47338,102.841598,101.482371,448,1018,1029,93.265783,0.531447220178857
"USF2",79.19927,76.860436,70.586837,75.5488476666667,610,757,849,"Usf2",102.678861,88.451932,88.12245,638,1127,1121,93.0844143333333,0.813618793389736
"USF3",3.3612,3.999939,2.56638,3.309173,306,428,362,"Usf3",5.518075,0.734352,0.906227,1095,254,316,2.386218,1.27256219180218
"USH1C",0.163391,0.343061,0.170351,0.225601,5,1,4,"Ush1c",0.043114,0.023519,0.074681,1,1,4,0.0471046666666667,1.17046656271866
"USH1G",0.194409,0.140222,0.189466,0.174699,11,11,13,"Ush1g",0.126588,0.164356,0.160415,6,15,15,0.150453,1.02107517647396
"USH2A",0.022023,0.013887,0.021771,0.019227,7,6,10,"Ush2a",0,0,0.068801,0,0,3,0.0229336666666667,0.996376434965969
"USHBP1",1.16071,0.427847,0.312382,0.633646333333333,13,13,6,"Ushbp1",1.321117,1.178733,1.492788,53,82,107,1.33087933333333,0.700871259172861
"USO1",22.50824,15.770694,26.53598,21.6049713333333,981,1097,1196,"Uso1",23.94461,22.459399,21.209864,1235,1780,1811,22.5379576666667,0.96036247721464
"USP1",2.615702,1.489029,1.353525,1.81941866666667,149,116,109,"Usp1",7.378741,7.699767,5.617139,373,568,490,6.898549,0.356954000876195
"USP10",39.676921,43.483166,42.905957,42.0220146666667,667,899,877,"Usp10",48.234735,38.05341,34.51804,616,920,887,40.2687283333333,1.04248462223434
"USP11",248.477278,253.729485,204.810683,235.672482,3849,5394,4916,"Usp11",36.505814,25.489063,23.536513,1814,2329,2192,28.5104633333333,8.01995140932499
"USP12",10.381441,9.696765,9.397113,9.82510633333333,720,932,939,"Usp12",24.257411,9.814654,12.425816,960,830,766,15.4992936666667,0.656095136678679
"USP13",2.549611,2.727834,2.819173,2.69887266666667,336,463,527,"Usp13",5.515299,2.586448,3.000765,466,269,307,3.70083733333333,0.78685400161333
"USP14",48.354562,42.772624,28.625401,39.917529,2184,3164,2488,"Usp14",76.100127,64.729503,58.903294,2371,3544,3071,66.5776413333333,0.605489155772251
"USP15",43.051929,31.195826,29.731272,34.6596756666667,849,1110,1001,"Usp15",26.724699,18.159659,15.315818,1307,1139,972,20.0667253333333,1.69270140956569
"USP16",9.604242,10.814905,7.72431,9.38115233333333,437,674,507,"Usp16",30.900646,20.597857,17.913641,300,352,339,23.1373813333333,0.430086105446622
"USP18",0.557865,0.525752,1.13769,0.740435666666667,16,20,46,"Usp18",0.50456,1.290754,1.019938,10,50,45,0.938417333333333,0.897864271402168
"USP19",28.508235,22.665754,25.029353,25.401114,731,1083,952,"Usp19",60.669367,32.463852,29.951775,1518,1321,1390,41.0283313333333,0.628174213975059
"USP2",1.534258,0.301155,1.024932,0.953448333333333,31,14,38,"Usp2",54.075306,31.312746,31.612466,715,790,748,39.0001726666667,0.0488359975246107
"USP20",25.812471,27.255289,25.465414,26.1777246666667,683,1037,970,"Usp20",27.80535,25.762273,17.554612,915,1547,1333,23.7074116666667,1.09998267051715
"USP21",14.509563,17.563624,15.02975,15.700979,219,377,335,"Usp21",17.328582,16.916111,17.412693,322,625,614,17.2191286666667,0.916672762213692
"USP22",322.114805,349.484913,211.738106,294.445941333333,7697,11748,9780,"Usp22",79.910782,51.293194,47.315177,3250,3847,3697,59.5063843333333,4.88288871643203
"USP24",34.018886,35.743848,30.198646,33.32046,1594,2313,2132,"Usp24",8.720639,2.907386,3.067798,1423,836,892,4.89860766666667,5.81840019534553
"USP25",13.08152,10.473184,9.927401,11.1607016666667,367,507,490,"Usp25",9.680668,4.996774,6.501762,525,594,527,7.05973466666667,1.50882158899855
"USP27X",4.7091,5.529888,4.53514,4.92470933333333,214,344,314,"Usp27x",5.428732,2.667621,2.309644,246,220,194,3.46866566666667,1.3258341024543
"USP28",4.691229,7.344254,5.518114,5.851199,178,216,243,"Usp28",13.161571,6.772614,7.35057,241,303,230,9.09491833333333,0.678678001522548
"USP29",0,0,0,0,0,0,0,"Usp29",11.878328,5.309321,5.416298,1029,819,830,7.534649,0.11716943485315
"USP3",20.023693,20.537321,16.509174,19.023396,529,773,715,"Usp3",17.222234,10.215763,18.197001,252,326,368,15.211666,1.23512265796742
"USP30",12.185972,15.413584,14.558563,14.0527063333333,439,538,498,"Usp30",11.836993,9.532185,8.560152,508,845,764,9.97644333333333,1.37136464665391
"USP31",4.046064,3.296925,2.98547,3.44281966666667,600,639,622,"Usp31",14.443192,3.508862,3.9292,2249,943,949,7.29375133333333,0.535682767436079
"USP32",37.397796,28.68733,30.596832,32.2273193333333,1766,1751,2079,"Usp32",66.460657,25.390037,29.774775,2714,2266,2168,40.541823,0.799852219613312
"USP33",63.373704,64.73302,47.231869,58.4461976666667,1792,2682,2216,"Usp33",64.455491,39.126378,37.873201,2103,2385,2018,47.15169,1.23456098148718
"USP34",102.285573,113.116966,82.274991,99.2258433333333,2312,2654,2675,"Usp34",129.026442,28.834065,44.950917,3069,1423,1422,67.603808,1.46093702748007
"USP35",15.537576,13.694576,11.554094,13.5954153333333,580,737,685,"Usp35",5.90213,2.930349,4.209623,230,261,312,4.34736733333333,2.72945814706826
"USP36",11.314072,15.861228,10.651256,12.608852,342,571,440,"Usp36",4.840337,2.4674,2.569761,382,293,324,3.29249933333333,3.17037952558797
"USP37",3.05035,1.952833,2.701278,2.56815366666667,242,335,286,"Usp37",5.171932,2.333601,3.278435,407,342,316,3.594656,0.776587772113226
"USP38",3.556098,4.397674,4.209729,4.05450033333333,317,538,503,"Usp38",6.435626,4.742216,4.449588,442,582,545,5.20914333333333,0.814041496867791
"USP39",33.709778,39.560374,38.640057,37.303403,357,549,477,"Usp39",16.011606,16.054114,12.090537,362,630,600,14.7187523333333,2.43679664821574
"USP4",32.721524,29.952726,27.543444,30.0725646666667,886,1168,1065,"Usp4",36.910696,26.739282,26.878381,1210,1563,1420,30.1761196666667,0.996678387140311
"USP40",17.9245,13.913316,6.960803,12.932873,247,283,230,"Usp40",3.508491,2.186346,1.514531,189,229,203,2.40312266666667,4.09414363357262
"USP41",0.11479,0,0,0.0382633333333333,1,0,0,"Usp18",0.50456,1.290754,1.019938,10,50,45,0.938417333333333,0.535624251537165
"USP42",4.568692,5.379775,4.048109,4.66552533333333,345,515,482,"Usp42",5.184306,1.586544,1.358753,282,203,185,2.70986766666667,1.52715024965401
