"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"ADAMTS16","Adamts16",0.876087,0.815243,0.711039,30,108,53,0.800789666666667,0,0,1.80078966666667
"ADAMTS18","Adamts18",1.909221,2.041644,2.904999,64,209,147,2.285288,0,0,3.285288
"ADAMTS19","Adamts19",0,0.095458,0.144379,0,11,9,0.0799456666666667,0.17711,0.17711,0.917455179776458
"ADAMTS2","Adamts2",3.397087,13.322657,5.885208,121,502,301,7.534984,2.34039,2.34039,2.55508608276279
"ADAMTS20","Adamts20",1.436703,1.398423,1.154576,56,214,95,1.32990066666667,0,0,2.32990066666667
"ADAMTS4","Adamts4",9.775041,11.028643,11.048267,295,1260,709,10.617317,2.37835,2.37835,3.43875471753963
"ADAMTS5","Adamts5",0.683872,0.653314,0.813102,52,184,130,0.716762666666667,4.52898,4.52898,0.310502600238501
"ADAMTS7","Adamts7",0,0.028373,0.095552,0,4,3,0.0413083333333333,0.97411,0.97411,0.52748242668004
"ADAMTS8","Adamts8",0.338239,0.542366,0.645541,8,47,32,0.508715333333333,0.35422,0.35422,1.11408436836949
"ADAMTSL1","Adamtsl1",1.863616,2.903228,1.691182,57,239,120,2.15267533333333,1.82171,1.82171,1.11729246922374
"ADAMTSL2","Adamtsl2",0.550906,1.40638,1.279319,4,40,27,1.07886833333333,0.0506,0.0506,1.97874389237896
"ADAMTSL4","Adamtsl4",14.974661,23.490885,13.739492,82,461,203,17.4016793333333,11.84113,11.84113,1.43302648079517
"ADAP2","Adap2",1.353671,1.466125,1.25518,15,62,30,1.35832533333333,3.88379,3.88379,0.482888357880526
"ADAR","Adar",32.178718,35.987617,32.897681,939,4265,2325,33.6880053333333,42.98734,42.98734,0.788590656614683
"ADARB1","Adarb1",55.774626,47.122968,54.056177,2188,7650,4802,52.3179236666667,10.68991,10.68991,4.5610208861032
"ADARB2","Adarb2",5.717827,4.320395,4.413432,102,438,266,4.817218,0.10121,0.10121,5.2825691739087
"ADAT1","Adat1",2.360033,2.695616,1.685081,43,174,72,2.24691,23.21418,23.21418,0.134091263879264
"ADAT2","Adat2",2.124853,1.519941,2.052047,19,51,39,1.898947,4.28861,4.28861,0.548149135595175
"ADAT3","Adat3",0.216766,1.444972,0.703311,2,18,3,0.788349666666667,0,0,1.78834966666667
"ADCK1","Adck1",8.577291,10.276946,9.502644,121,564,291,9.45229366666667,9.7917,9.7917,0.968549317222186
"ADCK2","Adck2",16.753942,30.505901,27.593355,75,352,246,24.951066,7.2742,7.2742,3.13638369872616
"ADCK5","Adck5",12.863696,35.32569,20.895797,36,212,108,23.0283943333333,0.24036,0.24036,19.3721132036936
"ADCY1","Adcy1",89.841623,91.906406,116.275321,7719,29877,21337,99.3411166666667,1.29038,1.29038,43.8098117634046
"ADCY10","Adcy10",0.078405,0.066042,0.146193,1,9,5,0.09688,0.50603,0.50603,0.728325464964177
"ADCY2","Adcy2",11.964748,13.645702,13.86307,329,1413,814,13.15784,0.13916,0.13916,12.4283156009691
"ADCY3","Adcy3",7.861742,15.936454,13.984216,235,1090,599,12.5941373333333,11.71462,11.71462,1.06917370187495
"ADCY4","Adcy4",2.683124,2.450008,2.814664,30,85,32,2.64926533333333,34.05589,34.05589,0.104098493386798
"ADCY5","Adcy5",16.660779,15.954792,11.575607,480,2098,1112,14.7303926666667,55.96704,55.96704,0.27613147298274
"ADCY6","Adcy6",11.719803,17.309861,18.481893,139,824,455,15.8371856666667,57.8267,57.8267,0.286216729251627
"ADCY7","Adcy7",1.292332,2.173487,1.958432,53,337,163,1.80808366666667,0.27832,0.27832,2.1966985314058
"ADCY8","Adcy8",4.232687,5.020218,4.886446,205,910,504,4.713117,0,0,5.713117
"ADCY9","Adcy9",5.976863,9.009049,8.237336,184,1056,543,7.74108266666667,12.91644,12.91644,0.628111978829835
"ADCYAP1","Adcyap1",24.21501,26.508509,21.600234,121,421,210,24.1079176666667,0.36687,0.36687,18.368914137165
"ADCYAP1R1","Adcyap1r1",26.559947,32.217148,33.938588,975,4574,2644,30.9052276666667,5.16152,5.16152,5.17814235231999
"ADD1","Add1",167.740415,186.48699,177.499043,1473,6076,3530,177.242149333333,128.91142,128.91142,1.37202833540988
"ADD2","Add2",19.507001,21.943338,20.888124,1026,4394,2430,20.7794876666667,1.17652,1.17652,10.0065644545727
"ADD3","Add3",33.874824,33.310597,36.058262,906,3148,1954,34.414561,173.44216,173.44216,0.203016065611662
"ADGB","Adgb",0.041528,0.271566,0.097071,1,21,6,0.136721666666667,0,0,1.13672166666667
"ADH1C","Adh1",0.640983,0.878161,0.652556,5,25,10,0.7239,12.208,12.208,0.130519382192611
"ADH4","Adh4",0,0,0,0,0,0,0,0.16446,0.16446,0.858767153873899
"ADH5","Adh5",33.432267,39.256334,45.033898,216,996,672,39.240833,226.60073,226.60073,0.176804498825641
"ADH7","Adh7",0,0.14655,0.020772,0,2,1,0.055774,0,0,1.055774
"ADHFE1","Adhfe1",5.738602,6.784687,7.665496,48,249,146,6.729595,136.10972,136.10972,0.0563752518785685
"ADI1","Adi1",28.435334,28.193718,28.198725,276,860,547,28.2759256666667,300.50657,300.50657,0.097098798433038
"ADIG","Adig",0,0,0,0,0,0,0,0,0,1
"ADIPOQ","Adipoq",0,0.034958,0,0,1,0,0.0116526666666667,0.80965,0.80965,0.559032225384282
"ADIPOR1","Adipor1",21.784846,22.026437,23.197966,425,1718,1023,22.3364163333333,121.2071,121.2071,0.190957942159935
"ADIPOR2","Adipor2",30.356515,29.631491,22.404078,830,2850,1295,27.464028,53.12061,53.12061,0.525936939735158
"ADK","Adk",137.376749,69.789053,74.011079,349,1335,807,93.725627,79.81376,79.81376,1.17214725561588
"ADM","Adm",1.084481,1.458994,1.012796,9,46,18,1.18542366666667,6.5531,6.5531,0.289341285917923
"ADM2","Adm2",0.129944,0.1711,0.243971,1,5,4,0.181671666666667,0,0,1.18167166666667
"ADNP","Adnp",11.683257,12.076154,13.964542,141,1288,690,12.574651,34.11915,34.11915,0.386531308417203
"ADNP2","Adnp2",3.792306,4.264431,5.151077,130,555,379,4.40260466666667,6.79347,6.79347,0.693221975149281
"ADO","Ado",20.398217,18.600319,19.884655,625,2060,1251,19.6277303333333,30.9691,30.9691,0.645239632436738
"ADORA1","Adora1",43.438848,41.673367,46.811297,1360,4873,3148,43.974504,4.0609,4.0609,8.88666126578276
"ADORA2A","Adora2a",1.415185,0.991421,0.666315,17,47,21,1.024307,1.79641,1.79641,0.723894922418386
"ADORA2B","Adora2b",0.77331,2.175531,2.063558,9,95,51,1.67079966666667,0.91086,0.91086,1.39769510412415
"ADORA3","Adora3",0.394917,0.258343,0.268209,5,12,8,0.307156333333333,8.70373,8.70373,0.134706585337116
"ADPGK","Adpgk",6.082975,6.29692,6.020875,105,418,237,6.13359,21.91115,21.91115,0.311358879846712
"ADPRH","Adprh",22.900852,26.665782,33.810938,341,1524,928,27.792524,15.21889,15.21889,1.77524627147727
"ADPRHL1","Adprhl1",0.591101,1.088274,0.458138,8,37,23,0.712504333333333,185.67546,185.67546,0.00917369821043073
"ADPRM","Adprm",12.995828,12.178521,13.88118,59,236,143,13.0185096666667,7.91939,7.91939,1.57168928218933
"ADRA1A","Adra1a",2.189529,2.402153,2.322216,60,228,138,2.30463266666667,11.61341,11.61341,0.261993597819041
"ADRA1B","Adra1b",2.731138,2.962852,2.497766,41,161,74,2.73058533333333,1.15122,1.15122,1.73417192724748
"ADRA1D","Adra1d",1.576033,1.578587,1.763054,18,63,40,1.63922466666667,0.03795,0.03795,2.54272813398205
"ADRA2A","Adra2a",6.224169,5.212863,5.471706,147,444,270,5.636246,0.32892,0.32892,4.99371369232158
"ADRA2B","Adra2b",0.150476,0.13912,0.489809,4,14,28,0.259801666666667,3.99765,3.99765,0.252078810374209
"ADRA2C","Adra2c",2.135569,2.403806,1.683391,41,154,62,2.07425533333333,0.25302,0.25302,2.4534766670391
"ADRB1","Adrb1",1.695102,1.934742,0.944753,22,69,35,1.52486566666667,20.94969,20.94969,0.115029673160152
"ADRB2","Adrb2",1.090102,0.75578,1.266362,15,39,37,1.03741466666667,4.92115,4.92115,0.344091040873254
"ADRB3","Adrb3",0.247325,0.304165,0.231472,2,13,2,0.260987333333333,0.0253,0.0253,1.22987158230112
"ADRM1","Adrm1",31.577483,35.634879,35.815376,263,1124,619,34.3425793333333,6.62901,6.62901,4.6326560501734
"ADSL","Adsl",23.15599,37.521522,40.54203,159,565,350,33.7398473333333,61.87495,61.87495,0.552522862178552
"ADTRP","Adtrp",0,0.027205,0,0,1,0,0.00906833333333333,0.32892,0.32892,0.759314581263984
"AEBP1","Aebp1",4.346562,7.217415,5.57136,92,602,267,5.711779,5.7308,5.7308,0.997174035775837
"AEBP2","Aebp2",23.19834,19.975992,22.39774,403,1388,855,21.8573573333333,24.13768,24.13768,0.909286669785491
"AEN","Aen",22.291168,24.778421,15.0125,128,607,329,20.6940296666667,2.06208,2.06208,7.08473641010903
"AFAP1","Afap1",5.011372,4.246532,5.045449,105,536,315,4.76778433333333,2.26449,2.26449,1.76682554804375
"AFAP1L1","Afap1l1",4.872293,5.408317,5.10897,101,437,233,5.12986,41.81082,41.81082,0.143184830376993
"AFAP1L2","Afap1l2",147.627924,102.641946,176.128212,238,940,645,142.132694,4.8579,4.8579,24.4341306611584
"AFF1","Aff1",5.408857,4.387032,4.826274,295,922,565,4.87405433333333,90.81993,90.81993,0.0639736311423166
"AFF2","Aff2",3.8533,3.38842,3.868895,82,377,219,3.70353833333333,0.18976,0.18976,3.95335053568227
"AFF3","Aff3",5.518619,7.461934,7.422348,227,936,569,6.800967,2.391,2.391,2.30049159539959
"AFF4","Aff4",60.744826,42.896219,67.531202,1599,6449,3914,57.0574156666667,19.40629,19.40629,2.84507451705659
"AFG3L1P","Afg3l1",15.69064,12.107221,12.160276,179,686,363,13.319379,12.76463,12.76463,1.04030249995823
"AFG3L2","Afg3l2",19.91661,21.227415,21.091449,412,1659,932,20.745158,129.68312,129.68312,0.166396073188335
"AFM","Afm",0,0.020674,0.029625,0,1,1,0.0167663333333333,0,0,1.01676633333333
"AFMID","Afmid",0,1.198287,2.782963,0,41,16,1.32708333333333,26.0606,26.0606,0.0859952600213348
"AFP","Afp",0.15407,0.127811,0.145691,2,3,1,0.142524,0,0,1.142524
"AFTPH","Aftph",56.498377,64.949211,86.301579,545,2221,1452,69.2497223333333,16.06649,16.06649,4.11623727745619
"AGA","Aga",5.55121,5.978904,6.097457,38,158,91,5.875857,13.28332,13.28332,0.481390671076472
"AGAP1","Agap1",24.091042,36.349091,33.773968,1118,4601,2706,31.4047003333333,5.25007,5.25007,5.1846939847607
"AGAP2","Agap2",22.966337,25.262982,27.551297,742,3064,1923,25.2602053333333,12.42306,12.42306,1.95635014172129
"AGAP3","Agap3",111.942529,128.267366,130.857284,812,3463,1973,123.689059666667,8.36216,8.36216,13.3184072550209
"AGBL1","Agbl1",0,0.046881,0.020348,0,4,1,0.0224096666666667,0,0,1.02240966666667
"AGBL2","Agbl2",1.696074,1.74472,2.587374,44,151,116,2.00938933333333,0.21506,0.21506,2.47674134061967
"AGBL3","Agbl3",5.227028,6.424334,8.083678,35,142,97,6.57834666666667,2.77052,2.77052,2.00989430281942
"AGBL4","Agbl4",3.115861,3.595418,2.501066,14,145,71,3.07078166666667,0.17711,0.17711,3.45828483885675
"AGBL5","Agbl5",6.190271,7.650526,6.843566,39,204,144,6.89478766666667,10.13327,10.13327,0.709116698568046
"AGER","Ager",0.13592,0.256131,0.365975,1,8,6,0.252675333333333,2.50485,2.50485,0.357411967226367
"AGFG1","Agfg1",17.435253,17.09983,18.839426,616,2409,1377,17.791503,53.28507,53.28507,0.346163374202152
"AGFG2","Agfg2",11.079632,21.595021,22.711854,204,785,469,18.462169,5.80671,5.80671,2.85926225739013
"AGGF1","Aggf1",19.28164,16.235581,17.833945,400,1253,780,17.783722,22.46778,22.46778,0.800404725116735
"AGK","Agk",15.73495,13.81339,16.28639,198,659,419,15.2782433333333,47.02294,47.02294,0.338968070953868
"AGMAT","Agmat",0.233842,0.625539,0.442829,2,20,8,0.43407,0.10121,0.10121,1.30226750574368
"AGMO","Agmo",3.625354,4.137189,3.495915,47,170,98,3.75281933333333,0.60724,0.60724,2.95713106526302
"AGPAT1","Agpat1",30.957458,35.201623,40.581492,357,1518,925,35.580191,36.49749,36.49749,0.975537055946945
"AGPAT2","Agpat2",0.948764,0.682288,1.462418,7,19,16,1.03115666666667,6.46455,6.46455,0.272107048203397
"AGPAT3","Agpat3",77.929759,80.807923,86.036119,1757,7215,4186,81.591267,23.619,23.619,3.35477748893131
"AGPAT4","Agpat4",22.646742,38.029041,38.72292,184,873,465,33.132901,1.80906,1.80906,12.1510046065232
"AGPAT5","Agpat5",24.610605,19.635465,21.438905,589,1889,1178,21.8949916666667,5.40188,5.40188,3.57629191216747
"AGPS","Agps",12.504687,14.766253,23.753802,340,1316,788,17.0082473333333,13.37187,13.37187,1.25302047216774
"AGR2","Agr2",0,0,0,0,0,0,0,0,0,1
"AGR3","Agr3",0.24222,0,0,1,0,0,0.08074,0.37952,0.37952,0.783417420552076
"AGRN","Agrn",11.768153,17.352136,15.915665,382,2128,1092,15.0119846666667,1.27773,1.27773,7.02979925920397
"AGRP","Agrp",1.643238,0.690307,0.303274,5,8,2,0.878939666666667,0,0,1.87893966666667
"AGT","Agt",33.866784,44.922492,41.519024,402,2041,1060,40.1027666666667,61.35627,61.35627,0.659160124020674
"AGTPBP1","Agtpbp1",329.901521,267.709528,326.355805,1330,4702,2888,307.988951333333,30.1468,30.1468,9.92040759671406
"AGTR1","Agtr1a",0.071508,0.353783,0.346189,1,12,6,0.25716,8.62783,8.62783,0.130575633346247
"AGTR2","Agtr2",4.237737,2.254604,5.975748,19,100,53,4.15602966666667,0.45543,0.45543,3.54261604245252
"AGTRAP","Agtrap",16.76762,5.440376,14.509408,117,367,244,12.2391346666667,3.188,3.188,3.16120694046482
"AGXT","Agxt",0.405547,0,0,2,0,0,0.135182333333333,0,0,1.13518233333333
"AGXT2","Agxt2",0.071842,0,0,1,0,0,0.0239473333333333,0,0,1.02394733333333
"AHCTF1","Ahctf1",20.218376,28.447836,21.07159,385,1542,889,23.245934,17.74904,17.74904,1.29318269095378
"AHCY","Ahcy",31.916478,21.5643,21.640168,106,629,237,25.0403153333333,49.11032,49.11032,0.519659729439631
"AHCYL1","Ahcyl1",192.244475,182.532511,188.686744,3277,12100,7271,187.821243333333,76.15768,76.15768,2.44721255658974
"AHCYL2","Ahcyl2",317.293295,358.825095,399.012869,1445,5482,3164,358.377086333333,9.34892,9.34892,34.7260473878756
"AHDC1","Ahdc1",13.519046,15.279516,17.197688,310,1426,827,15.3320833333333,4.69344,4.69344,2.86857916010941
"AHI1","Ahi1",41.312939,43.568495,37.173669,1114,4173,2146,40.6850343333333,17.36952,17.36952,2.26925005843012
"AHR","Ahr",1.077549,0.952943,1.209367,40,132,85,1.079953,20.73462,20.73462,0.0956976933574178
"AHRR","Ahrr",0.242499,0.286924,3.703395,7,11,13,1.41093933333333,0.60724,0.60724,1.50004935997943
"AHSA1","Ahsa1",90.686009,78.636221,84.000705,608,2087,1157,84.4409783333333,285.64191,285.64191,0.298075666371792
"AHSG","Ahsg",0,0,0,0,0,0,0,0.0759,0.0759,0.929454410261177
"AICDA","Aicda",0,0.069713,0.062479,0,3,1,0.044064,0.20241,0.20241,0.868309478464085
"AIDA","Aida",31.995461,36.323252,38.251521,264,1160,687,35.5234113333333,85.73432,85.73432,0.421095263482014
"AIF1","Aif1",7.146184,3.275136,4.275103,18,26,21,4.89880766666667,32.94262,32.94262,0.173787635328878
"AIF1L","Aif1l",56.908045,39.663229,60.91759,55,263,165,52.496288,40.44454,40.44454,1.29079217672581
"AIFM1","Aifm1",8.836467,12.847934,12.797819,100,580,362,11.4940733333333,293.48539,293.48539,0.0424268019996963
"AIFM2","Aifm2",2.221908,3.655855,3.75303,33,158,97,3.21026433333333,4.99706,4.99706,0.702054729039451
"AIFM3","Aifm3",41.980928,58.874823,56.185567,399,2266,1226,52.347106,0.13916,0.13916,46.8302134906422
"AIG1","Aig1",36.377588,37.132775,39.745537,306,1023,596,37.7519666666667,138.3236,138.3236,0.278143592806005
"AIM2","Aim2",1.788655,3.204997,4.546432,13,64,43,3.180028,0.24036,0.24036,3.37001193201974
"AIMP1","Aimp1",70.987698,75.579033,72.125797,207,621,380,72.8975093333333,68.37745,68.37745,1.06515170755531
"AIMP2","Aimp2",12.023744,9.572788,10.351281,48,209,119,10.649271,22.822,22.822,0.489013139115104
"AIP","Aip",113.496797,87.540896,84.994621,320,1133,658,95.3441046666667,8.77964,8.77964,9.85149807832054
"AIPL1","Aipl1",0,0,0.031273,0,0,1,0.0104243333333333,0,0,1.01042433333333
"AIRE","Aire",0.165672,0.127941,0.124536,1,5,3,0.139383,0,0,1.139383
"AJAP1","Ajap1",19.470327,15.646682,14.316464,139,513,288,16.4778243333333,0,0,17.4778243333333
"AJUBA","Ajuba",0.710991,0.748205,0.937854,13,46,34,0.799016666666667,9.07061,9.07061,0.178640287595952
"AK1","Ak1",117.083766,86.62071,99.90911,516,1858,1184,101.204528666667,105.84906,105.84906,0.956531846575596
"AK2","Ak2",16.73312,16.778159,16.336483,74,318,173,16.6159206666667,173.40421,173.40421,0.1010062811366
"AK3","Ak3",42.715675,35.36447,37.245455,723,2450,1449,38.4418666666667,285.74311,285.74311,0.13755122718264
"AK4","Ak4",26.099208,26.5819,31.737999,526,1904,1227,28.1397023333333,71.76786,71.76786,0.400447427385295
"AK5","Ak5",11.13964,13.061348,15.701669,161,593,322,13.3008856666667,1.23978,1.23978,6.3849510517402
"AK7","Ak7",1.274564,1.094796,1.29749,26,77,57,1.22228333333333,0.55663,0.55663,1.42762463355668
"AK8","Ak8",0.649432,0.742165,0.902293,4,27,12,0.76463,0.12651,0.12651,1.566457465979
"AKAP1","Akap1",8.770284,9.791817,9.690993,173,700,417,9.417698,180.51394,180.51394,0.0573933770596352
"AKAP10","Akap10",8.240824,9.760715,8.385378,201,908,457,8.795639,13.06825,13.06825,0.696294066426172
"AKAP12","Akap12",15.240378,15.486166,17.099347,607,2473,1402,15.9419636666667,10.50015,10.50015,1.47319501629689
"AKAP13","Akap13",6.526119,4.187093,4.768148,125,530,300,5.16045333333333,97.52484,97.52484,0.0625269052285021
"AKAP3","Akap3",0.052855,0.01385,0.07345,1,1,3,0.0467183333333333,3.45366,3.45366,0.235024302109576
"AKAP4","Akap4",0,0,0,0,0,0,0,0,0,1
"AKAP5","Akap5",1.11025,1.17785,1.360829,43,205,128,1.21630966666667,0.27832,0.27832,1.73376749692304
"AKAP7","Akap7",40.819352,32.213799,41.582915,283,947,654,38.2053553333333,17.63518,17.63518,2.10383561271387
"AKAP8","Akap8",36.111518,46.332596,40.941751,406,1946,982,41.1286216666667,13.56163,13.56163,2.89312540331451
"AKAP8L","Akap8l",58.524899,71.31645,78.372067,277,1371,744,69.404472,26.81965,26.81965,2.53074614526063
"AKAP9","Akap9",25.008541,21.653114,19.708219,610,2561,1536,22.1232913333333,60.43276,60.43276,0.376400007639789
"AKIP1","Akip1",2.59865,4.147619,3.257221,9,50,35,3.33449666666667,32.39864,32.39864,0.129780633782294
"AKIRIN1","Akirin1",23.346428,19.434578,21.853038,293,1131,681,21.5446813333333,92.35068,92.35068,0.241505271663081
"AKIRIN2","Akirin2",38.099445,29.527637,30.277273,310,873,509,32.634785,50.4513,50.4513,0.65372080005753
"AKNA","Akna",0.534034,1.041899,1.134718,20,132,91,0.903550333333333,0.88555,0.88555,1.00954646301256
"AKR1A1","Akr1a1",193.237077,194.714896,225.20119,1091,4701,2792,204.384387666667,51.66578,51.66578,3.89976921763366
"AKR1B15","Akr1b8",0.943556,1.030488,0.657282,5,25,11,0.877108666666667,0.0506,0.0506,1.78670156735833
"AKR1C2","Akr1c21",0,0,0,0,0,0,0,4.25066,4.25066,0.190452247907882
"AKR1C3","Akr1c18",0,0,0,0,0,0,0,15.5225,15.5225,0.0605235285217128
"AKR1C4","Akr1c6",0,0,0,0,0,0,0,0,0,1
"AKR1D1","Akr1d1",0,0.084122,0.054547,0,5,2,0.046223,0.03795,0.03795,1.00797051881112
"AKT1","Akt1",80.80516,95.351437,94.221368,676,3071,1744,90.1259883333333,47.36451,47.36451,1.88414993418383
"AKT1S1","Akt1s1",28.138801,47.674351,53.827584,130,430,289,43.2135786666667,11.82848,11.82848,3.44651733226903
"AKT2","Akt2",38.741945,28.584784,42.554198,511,1696,1113,36.6269756666667,30.34922,30.34922,1.20025237204201
"AKT3","Akt3",41.30122,32.282612,36.27031,804,3164,1778,36.6180473333333,9.66519,9.66519,3.5271802315133
"AKTIP","Aktip",61.334609,63.212296,66.123896,676,2629,1476,63.5569336666667,110.34008,110.34008,0.579817561354964
"ALAD","Alad",13.238151,14.898528,15.919052,94,399,243,14.6852436666667,53.20917,53.20917,0.289346685563838
"ALAS1","Alas1",33.305721,54.500741,44.870498,208,987,527,44.2256533333333,185.65016,185.65016,0.242301712108542
"ALAS2","Alas2",2.805865,1.153397,3.453827,34,55,93,2.47102966666667,0,0,3.47102966666667
"ALB","Alb",0,0.020596,0,0,1,0,0.00686533333333333,14.61165,14.61165,0.0644944854216776
"ALCAM","Alcam",20.080247,23.284569,20.425834,495,1857,1002,21.26355,11.08208,11.08208,1.84269182127581
"ALDH16A1","Aldh16a1",24.837762,30.215643,33.694059,34,171,116,29.582488,0.44278,0.44278,21.1969170628925
"ALDH18A1","Aldh18a1",31.19767,15.172856,15.08392,152,527,349,20.4848153333333,12.208,12.208,1.62665167575207
"ALDH1A1","Aldh1a7",0.15518,0.269361,0.256631,2,13,7,0.227057333333333,37.66136,37.66136,0.0317385972281713
"ALDH1A2","Aldh1a2",3.388512,3.667742,3.177226,49,202,99,3.41116,12.35981,12.35981,0.330181342399331
"ALDH1A3","Aldh1a3",2.146421,0.59219,0.753528,15,32,21,1.16404633333333,1.39159,1.39159,0.904856741052326
"ALDH1B1","Aldh1b1",1.017632,2.417772,2.642337,15,54,53,2.02591366666667,15.24419,15.24419,0.18627667286991
"ALDH1L1","Aldh1l1",34.531031,39.379414,35.763261,352,1446,870,36.557902,21.68343,21.68343,1.65574174628793
"ALDH1L2","Aldh1l2",4.388381,3.95483,4.934136,74,313,167,4.42578233333333,1.88497,1.88497,1.8807066740151
"ALDH2","Aldh2",65.283929,77.403924,72.506477,426,1756,931,71.7314433333333,277.83638,277.83638,0.260839146360074
"ALDH3A1","Aldh3a1",0.283109,0.29521,0.522312,3,12,12,0.366877,0,0,1.366877
"ALDH3A2","Aldh3a2",31.17744,35.273232,37.676315,325,1374,823,34.7089956666667,82.45777,82.45777,0.42786903683943
"ALDH3B1","Aldh3b1",1.24347,1.964397,2.751831,15,91,44,1.986566,2.25184,2.25184,0.918423415666207
"ALDH3B2","Aldh3b3",0,0,0.018038,0,0,1,0.00601266666666667,0,0,1.00601266666667
"ALDH4A1","Aldh4a1",7.010492,7.610575,8.034844,160,597,366,7.55197033333333,3.99765,3.99765,1.71119832988171
"ALDH5A1","Aldh5a1",19.751522,19.860127,20.621745,757,2851,1678,20.077798,27.81906,27.81906,0.731383952148335
"ALDH6A1","Aldh6a1",25.630913,23.357302,24.455446,497,1859,1135,24.4812203333333,97.86641,97.86641,0.257733848466161
"ALDH7A1","Aldh7a1",58.492779,55.161584,65.096252,427,1561,912,59.5835383333333,83.48248,83.48248,0.717113635079526
"ALDH8A1","Aldh8a1",0,0,0.064345,0,0,2,0.0214483333333333,1.05001,1.05001,0.498265049113581
"ALDH9A1","Aldh9a1",18.803962,17.33731,16.068225,240,915,551,17.4031656666667,102.5472,102.5472,0.177727313405545
"ALDOA","Aldoa",609.714503,691.520953,703.740219,4736,20633,11610,668.325225,463.17027,463.17027,1.44198210928072
