"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"EMX1",0.07413,0,0,0.02471,4,0,0,"Emx1",0,0,0,0,0,0,0,1.02471
"EMX2",0.096094,0.063369,0,0.0531543333333333,4,1,0,"Emx2",0,0,0,0,0,0,0,1.05315433333333
"EN1",0.213979,0,0.082799,0.098926,8,0,2,"En1",0,0,0,0,0,0,0,1.098926
"EN2",2.462266,0.20867,1.848459,1.506465,140,9,70,"En2",0,0,0,0,0,0,0,2.506465
"ENAH",49.28083,35.149649,32.96728,39.1325863333333,3641,2709,2542,"Enah",14.289472,14.952007,13.454318,1264,1021,885,14.2319323333333,2.63476658476927
"ENAM",0.165974,0.218854,0.095788,0.160205333333333,3,2,7,"Enam",0,0,0,0,0,0,0,1.16020533333333
"ENC1",169.991373,74.616611,73.572386,106.060123333333,12342,4250,4220,"Enc1",0.811148,0.660453,0.511784,124,96,56,0.661128333333333,64.45024215468
"ENDOD1",30.821252,26.820905,23.933652,27.1919363333333,2629,1743,1396,"Endod1",0.718041,0.824818,0.969081,102,103,70,0.837313333333333,15.3441091521316
"ENDOG",12.311391,9.889458,15.497633,12.5661606666667,170,101,132,"Endog",8.569132,9.957365,11.116406,210,284,174,9.88096766666667,1.24677887870451
"ENDOU",0.096472,0,0,0.0321573333333333,4,0,0,"Endou",0.268909,0.450584,0.499231,19,32,21,0.406241333333333,0.733983071658634
"ENDOV",24.178578,19.484483,28.402168,24.021743,396,235,312,"Endov",0.719965,1.160844,1.110771,64,59,59,0.997193333333333,12.5284530958445
"ENG",8.811412,7.875348,8.862401,8.516387,415,251,269,"Eng",21.900925,18.277436,19.942172,1357,1331,1112,20.0401776666667,0.452295943064993
"ENGASE",39.84522,37.788872,37.639066,38.424386,676,417,438,"Engase",0.933796,1.521758,0.72214,39,59,34,1.05923133333333,19.1451952783676
"ENHO",10.795633,17.565843,21.983927,16.781801,166,204,221,"Enho",2.020231,2.333175,3.536167,61,78,72,2.62985766666667,4.89875985036328
"ENKD1",41.635329,7.165871,31.133886,26.6450286666667,135,36,76,"Enkd1",0.241658,0.130399,0.254906,12,6,8,0.208987666666667,22.8662619387074
"ENKUR",1.183231,0.129185,0.495859,0.602758333333333,18,3,7,"Enkur",0.065632,0.119157,0.370798,2,2,6,0.185195666666667,1.35231538421082
"ENO1",781.048031,279.526382,334.769297,465.11457,17535,4676,4927,"Eno1b",0,0,0.171418,0,0,7,0.0571393333333333,440.920657573363
"ENO1",781.048031,279.526382,334.769297,465.11457,17535,4676,4927,"Eno1",46.04568,49.615059,60.234638,1013,991,893,51.9651256666667,8.80040525030505
"ENO2",563.693972,485.094153,461.432354,503.406826333333,11846,7725,6583,"Eno2",0.218023,0.172296,0.223671,11,1,11,0.204663333333333,418.711861128559
"ENO3",82.843519,13.945705,13.464058,36.751094,1282,127,114,"Eno3",536.337257,574.244697,631.434428,10144,9676,8770,580.672127333333,0.0649009849811255
"ENO4",0.521883,0.433076,0.225009,0.393322666666667,16,14,7,"Eno4",0,0,0,0,0,0,0,1.39332266666667
"ENOPH1",29.528533,30.115587,36.554024,32.066048,880,688,746,"Enoph1",1.013095,0.800208,1.172313,58,43,46,0.995205333333333,16.572754416588
"ENOX1",9.219782,12.121419,20.790333,14.0438446666667,370,396,384,"Enox1",0.117895,0.06765,0.156331,6,6,7,0.113958666666667,13.5048499704956
"ENOX2",4.027498,2.632808,3.338884,3.33306333333333,147,67,78,"Enox2",1.174105,0.905411,1.311399,103,82,92,1.130305,2.03401077936414
"ENPEP",0.38465,0.605782,0.556292,0.515574666666667,15,16,18,"Enpep",1.6197,1.790928,1.261821,136,135,103,1.557483,0.592604004275558
"ENPP1",0.891106,0.383491,0.604217,0.626271333333333,101,30,47,"Enpp1",0.466656,0.477161,0.453608,60,67,53,0.465808333333333,1.10947065612262
"ENPP2",46.478532,48.179744,64.214256,52.9575106666667,2111,1745,2033,"Enpp2",1.068908,1.471522,1.132648,99,103,75,1.22435933333333,24.2575513129024
"ENPP3",0.340165,0.224638,0.058055,0.207619333333333,8,7,2,"Enpp3",1.982914,1.540577,0.812637,68,48,39,1.445376,0.493837893777208
"ENPP4",3.453024,4.233308,4.211127,3.96581966666667,275,262,237,"Enpp4",2.828341,3.490012,3.683846,405,463,381,3.33406633333333,1.14576457413088
"ENPP5",2.237735,1.607986,1.326771,1.724164,89,62,51,"Enpp5",2.223895,2.624667,2.45217,196,219,160,2.43357733333333,0.79338944067276
"ENPP6",0.524956,0.11083,0.144722,0.260169333333333,10,6,7,"Enpp6",0.322713,0.347969,0.239459,33,54,25,0.303380333333333,0.966846975594998
"ENPP7",0,0,0,0,0,0,0,"Enpp7",0,0,0,0,0,0,0,1
"ENSA",95.019594,102.029682,114.996204,104.01516,1766,1442,1406,"Ensa",9.232575,9.442352,9.568214,1101,1028,803,9.41438033333333,10.0836686042546
"ENTHD1",0.125995,0.493242,0.15092,0.256719,6,18,5,"Enthd1",0,0,0,0,0,0,0,1.256719
"ENTPD1",3.293792,3.29383,3.695292,3.427638,568,404,340,"Entpd1",3.476997,11.943964,4.501523,196,191,126,6.640828,0.57947096832961
"ENTPD2",2.300876,0.937888,0.94616,1.39497466666667,57,21,16,"Entpd2",2.402079,2.16188,3.723782,146,113,111,2.76258033333333,0.636524526918185
"ENTPD3",0.777069,0.611433,0.618977,0.669159666666667,37,22,22,"Entpd3",0,0,0,0,0,0,0,1.66915966666667
"ENTPD4",59.061606,57.755082,40.947649,52.5881123333333,2382,1798,1547,"Entpd4",19.079889,23.393063,24.098459,1678,1907,1503,22.1904703333333,2.31078160826722
"ENTPD5",4.380436,4.327588,4.748874,4.48563266666667,330,248,276,"Entpd5",15.179893,16.579155,20.016193,2163,2100,2231,17.2584136666667,0.300444100282462
"ENTPD6",55.65165,60.882685,59.958978,58.8311043333333,1298,1227,1052,"Entpd6",1.882409,1.795244,2.379546,161,143,145,2.01906633333333,19.8177508300303
"ENTPD7",5.081053,8.142907,6.316138,6.513366,546,514,467,"Entpd7",0.280468,0.071328,0.123436,10,13,14,0.158410666666667,6.48592611946483
"ENTPD8",0.470318,0.027074,0.160744,0.219378666666667,12,1,4,"Entpd8",0,0,0,0,0,0,0,1.21937866666667
"ENTR1",43.408917,35.550996,42.776675,40.5788626666667,463,299,329,"Entr1",10.508509,9.818189,12.682755,310,341,238,11.003151,3.46399563470181
"ENY2",57.822346,46.157329,52.758755,52.2461433333333,650,469,503,"Eny2",13.397115,12.498585,15.289977,237,213,210,13.728559,3.61516312175097
"EOGT",6.35626,5.340086,5.119281,5.605209,205,157,149,"Eogt",3.5488,4.149161,2.492739,204,165,140,3.3969,1.5022422615934
"EOLA1",16.515971,10.537855,14.473425,13.842417,336,230,216,"Eola1",2.459981,2.147612,2.378194,74,60,52,2.32859566666667,4.45906276590919
"EOLA2",17.358368,16.58611,19.43053,17.7916693333333,273,210,215,"Eola1",2.459981,2.147612,2.378194,74,60,52,2.32859566666667,5.64552478437603
"EOMES",0,0,0.080898,0.026966,0,0,2,"Eomes",0.019038,0.009127,0.041362,2,1,3,0.0231756666666667,1.00370447955011
"EP300",40.340168,26.360925,18.652243,28.451112,1671,1142,892,"Ep300",5.839634,6.101812,8.467462,591,605,495,6.80296933333333,3.77434675722593
"EP400",13.062553,10.472645,14.265768,12.600322,1826,1029,1013,"Ep400",2.659119,2.990292,2.022539,454,365,352,2.55731666666667,3.82319688529275
"EPAS1",1.883561,1.336408,2.317454,1.84580766666667,48,24,36,"Epas1",45.86633,68.9871,73.194361,3656,3685,3069,62.682597,0.0446873683035676
"EPB41",52.896964,37.799854,37.186815,42.6278776666667,877,709,611,"Epb41",16.478437,16.059176,17.463958,1529,1309,1166,16.6671903333333,2.46942931182172
"EPB41L1",354.784867,320.173175,226.533311,300.497117666667,5908,4863,4073,"Epb41l1",1.498941,1.579582,1.603895,146,116,125,1.560806,117.735243383008
"EPB41L2",64.013694,26.28408,23.467768,37.9218473333333,1392,484,496,"Epb41l2",10.347222,8.98445,7.820847,528,486,384,9.05083966666667,3.87249708722512
"EPB41L3",142.557747,142.11003,111.54248,132.070085666667,4180,2527,2424,"Epb41l3",1.782881,1.586858,2.0002,97,125,81,1.78997966666667,47.6957188098981
"EPB41L4A",65.128107,82.71886,72.003806,73.283591,686,618,662,"Epb41l4a",0.939369,0.668265,1.533829,72,70,60,1.04715433333333,36.2862681090809
"EPB41L4B",2.817551,3.165879,3.117825,3.03375166666667,250,204,182,"Epb41l4b",0.343609,0.759479,0.446209,30,29,30,0.516432333333333,2.6600274723765
"EPB41L5",13.697563,5.616279,5.847122,8.386988,680,405,449,"Epb41l5",0.485327,0.601047,0.560312,100,78,86,0.548895333333333,6.06044049458044
"EPB42",0,0,0,0,0,0,0,"Epb42",0.025232,0.021664,0.053695,2,1,2,0.0335303333333333,0.967557475332928
"EPC1",15.280875,16.699506,19.661018,17.2137996666667,656,593,547,"Epc1",2.991979,4.433152,3.931483,231,244,176,3.785538,3.80600878452259
"EPC2",7.345778,8.512187,9.100265,8.31941,411,335,383,"Epc2",2.738669,2.751882,3.360677,217,216,183,2.95040933333333,2.35909983336748
"EPCAM",0.409635,1.608674,1.022591,1.01363333333333,7,14,10,"Epcam",0.05762,0,0,1,0,0,0.0192066666666667,1.97568697222022
"EPDR1",11.534449,8.830061,9.186484,9.85033133333333,404,206,224,"Epdr1",3.360227,4.196893,4.790921,213,230,185,4.11601366666667,2.12085659661712
"EPG5",5.2701,4.489699,4.358422,4.70607366666667,665,411,358,"Epg5",0.627204,1.04182,0.940228,209,195,156,0.869750666666667,3.05178319676135
"EPGN",0.149499,1.051806,0.148083,0.449796,7,9,4,"Epgn",0,0.062805,0.075577,0,3,1,0.0461273333333333,1.38586953404652
"EPHA1",3.165615,1.593268,0.187032,1.64863833333333,26,10,1,"Epha1",0.079287,0.07679,0.065292,6,8,2,0.0737896666666667,2.46662676644619
"EPHA10",10.900879,17.684677,18.280651,15.622069,501,568,422,"Epha10",0,0,0,0,0,0,0,16.622069
"EPHA2",7.586136,5.500727,9.067554,7.38480566666667,336,185,244,"Epha2",0.984988,1.044303,0.852602,108,96,70,0.960631,4.27658527620275
"EPHA3",10.242499,4.776466,5.190323,6.73642933333333,1052,376,371,"Epha3",0.016239,0.011418,0.014622,1,1,2,0.014093,7.62891503376252
"EPHA4",6.959129,9.804105,11.146857,9.30336366666667,219,274,274,"Epha4",2.616562,3.623657,4.726984,398,349,391,3.65573433333333,2.21304802400309
"EPHA5",0.659908,1.067351,1.232631,0.98663,84,107,105,"Epha5",0.030016,0.025427,0.005595,5,4,0,0.020346,1.94701601221546
"EPHA6",4.331969,4.557494,3.460846,4.11676966666667,187,109,91,"Epha6",0.026445,0,0.011078,2,0,1,0.0125076666666667,5.05356140513175
"EPHA7",1.674622,0.544303,0.416311,0.878412,190,41,35,"Epha7",0.296091,0.249532,0.325931,32,49,41,0.290518,1.45554885712559
"EPHA8",2.825052,2.838942,3.828222,3.164072,120,87,99,"Epha8",0,0,0.008336,0,0,1,0.00277866666666667,4.15253349359912
"EPHB1",5.146849,7.737032,6.595279,6.49305333333333,393,380,373,"Ephb1",0.512659,0.623687,0.686854,55,70,56,0.607733333333333,4.66063194559628
"EPHB2",3.63273,4.575854,6.11293,4.773838,325,397,502,"Ephb2",0.045788,0.006289,0.129321,4,1,5,0.060466,5.44462340141032
"EPHB3",25.66873,15.44102,21.649213,20.9196543333333,1035,439,557,"Ephb3",1.294878,0.926966,1.210304,112,106,114,1.14404933333333,10.2234841300293
"EPHB4",13.472468,3.953414,8.735241,8.72037433333333,596,146,224,"Ephb4",3.954245,4.092895,5.286171,548,544,516,4.444437,1.78537731878123
"EPHB6",9.111391,3.34891,3.527653,5.329318,210,84,80,"Ephb6",0.126382,0.082549,0.506072,13,6,9,0.238334333333333,5.11115441898701
"EPHX1",14.942113,14.645749,16.300131,15.2959976666667,321,268,271,"Ephx1",9.346104,13.10802,10.458516,300,378,282,10.97088,1.36130323473852
"EPHX2",9.097488,11.668313,10.441483,10.402428,226,172,150,"Ephx2",42.067372,45.903936,50.037538,2591,2631,2233,46.0029486666667,0.242589631575313
"EPHX3",0.259952,0.131569,0.202495,0.198005333333333,8,3,4,"Ephx3",0.264902,0.170822,0.224841,15,8,12,0.220188333333333,0.98182001958714
"EPHX4",1.677537,1.914283,1.845787,1.81253566666667,37,33,28,"Ephx4",0.159583,0,0.042042,1,0,1,0.0672083333333333,2.63541389138328
"EPM2A",6.542134,6.050413,5.080746,5.89109766666667,180,142,150,"Epm2a",4.275282,3.757967,4.051471,405,356,289,4.02824,1.37047906755976
"EPM2AIP1",16.723388,20.78439,21.970429,19.826069,1291,1174,1120,"Epm2aip1",3.148195,2.768002,3.585687,748,623,584,3.16729466666667,4.99750333629715
"EPN1",72.076617,55.408276,99.150063,75.5449853333333,1545,1038,1130,"Epn1",36.305189,38.790785,38.362087,1240,1252,1047,37.8193536666667,1.97182534234363
"EPN2",27.806798,19.920272,25.907166,24.5447453333333,992,672,726,"Epn2",3.027066,5.175881,5.570666,326,322,323,4.59120433333333,4.56873757609646
"EPN3",0.263858,0.823404,1.690578,0.925946666666667,5,8,12,"Epn3",2.132321,2.915868,2.090786,203,194,151,2.37965833333333,0.56986431074147
"EPO",0,0,0.06186,0.02062,0,0,1,"Epo",0,0,0,0,0,0,0,1.02062
"EPOP",2.310246,1.040193,0.727184,1.35920766666667,116,39,23,"Epop",0.094437,0.159876,0.186088,5,11,6,0.146800333333333,2.05720873816744
"EPOR",2.171355,1.771943,1.110898,1.684732,86,35,23,"Epor",0.104389,0.214859,0.196177,6,12,8,0.171808333333333,2.29110164489358
"EPPIN",0.20616,0.03921,0.221951,0.155773666666667,7,1,5,"Eppin",0,0,0,0,0,0,0,1.15577366666667
"EPRS1",61.919945,63.654314,70.154053,65.2427706666667,3149,2480,2385,"Eprs",7.908488,9.640495,9.704857,1176,1150,936,9.08461333333333,6.56869713067829
"EPS15",50.264316,53.180583,56.534338,53.3264123333333,3052,2497,2555,"Eps15",14.231194,14.975644,14.150737,540,511,451,14.452525,3.51569807091937
"EPS15L1",18.990722,15.268201,18.161037,17.47332,672,469,475,"Eps15l1",4.95336,4.314006,4.389902,406,382,307,4.55242266666667,3.32707380345925
"EPS8",16.79923,4.712225,11.194725,10.90206,508,174,222,"Eps8",2.063089,2.09036,2.240183,119,135,81,2.13121066666667,3.80110483357236
"EPS8L1",10.890903,27.974023,26.684064,21.8496633333333,69,126,112,"Eps8l1",7.804798,3.813803,3.539542,45,43,43,5.05271433333333,3.77511015305915
"EPS8L2",18.329988,13.051943,18.290439,16.5574566666667,144,60,70,"Eps8l2",0.923625,0.893217,0.898817,27,18,21,0.905219666666667,9.21545004696746
"EPS8L3",0,0,0,0,0,0,0,"Eps8l3",0,0,0,0,0,0,0,1
"EPSTI1",5.474547,3.309231,3.140038,3.97460533333333,129,42,47,"Epsti1",0.210021,0.431004,0.291716,12,18,12,0.310913666666667,3.79476197390065
"EPX",0.317895,0.523713,0.391828,0.411145333333333,16,20,13,"Epx",0,0,0,0,0,0,0,1.41114533333333
"EPYC",0,0,0,0,0,0,0,"Epyc",0,0,0,0,0,0,0,1
"EQTN",0,0,0,0,0,0,0,"Eqtn",0.035033,0.112437,0,1,3,0,0.0491566666666667,0.953146495439194
"ERAL1",35.482741,48.922577,46.317408,43.574242,579,555,552,"Eral1",2.868044,2.655537,4.185444,179,152,155,3.23634166666667,10.5218713473299
"ERAP1",23.865639,39.581229,26.361035,29.9359676666667,941,839,781,"Erap1",12.528683,16.937609,13.209519,533,556,367,14.2252703333333,2.03188298068752
"ERAS",0.170952,0.192798,0.779964,0.381238,3,3,7,"Eras",0,0,0,0,0,0,0,1.381238
"ERBB2",44.27236,23.51335,20.215287,29.3336656666667,1415,489,579,"Erbb2",0.959232,0.411889,2.718262,85,63,78,1.36312766666667,12.8362365243915
"ERBB4",0.466883,0.023825,0.298046,0.262918,103,4,37,"Erbb4",0.477481,0.460491,2.888023,183,155,138,1.27533166666667,0.555047872141717
"ERBIN",29.026013,19.656227,22.661875,23.7813716666667,1228,508,531,"Erbin",4.612861,4.418807,5.099492,923,795,740,4.71038666666667,4.33970116442786
"ERC1",40.624388,42.474847,30.430116,37.843117,2804,2941,2300,"Erc1",3.607607,3.740933,4.387955,693,708,559,3.912165,7.9075350685492
"ERC2",16.054168,14.643503,14.691736,15.1298023333333,555,630,531,"Erc2",0.126877,0.171315,0.31051,6,10,11,0.202900666666667,13.40908919606
"ERCC1",83.851089,71.909393,98.760119,84.8402003333333,851,540,605,"Ercc1",14.584196,14.837169,15.965773,135,132,102,15.129046,5.32208788624779
"ERCC2",20.617749,20.053048,17.173701,19.2814993333333,754,555,523,"Ercc2",10.204302,4.776961,9.656841,139,108,108,8.21270133333333,2.20147149022958
"ERCC3",44.519201,34.7093,49.416449,42.88165,950,695,726,"Ercc3",2.011163,2.46812,3.171208,177,174,160,2.55016366666667,12.3604583112647
"ERCC4",6.502884,5.642129,3.284504,5.14317233333333,296,195,189,"Ercc4",0.948464,0.843464,0.875214,102,76,78,0.889047333333333,3.25199492089663
"ERCC5",27.480685,25.224671,28.29238,26.9992453333333,981,749,662,"Ercc5",2.11484,2.5241,2.356924,184,179,137,2.33195466666667,8.40324918386245
"ERCC5",27.480685,25.224671,28.29238,26.9992453333333,981,749,662,"Bivm",2.516604,2.780565,2.236613,111,105,92,2.51126066666667,7.974128950077
"ERCC6",7.042352,9.720836,10.360664,9.041284,441,303,322,"Ercc6",0.671322,0.574021,0.551849,90,67,66,0.599064,6.27947599345617
"ERCC6L",0.653332,0.251283,0.356396,0.420337,52,15,20,"Ercc6l",0.077684,0.044386,0.032798,13,7,4,0.0516226666666667,1.35061466913988
"ERCC8",7.399942,10.549238,8.491212,8.813464,301,242,245,"Ercc8",0.939851,0.683082,0.653804,38,21,28,0.758912333333333,5.57927977081291
"EREG",0.563939,0.225031,0.231841,0.340270333333333,21,5,9,"Ereg",0.007179,0.007886,0.010003,1,1,1,0.008356,1.32916384028392
"ERF",225.24927,207.536649,199.461171,210.74903,1049,692,793,"Erf",2.077126,1.87929,2.164831,134,170,118,2.04041566666667,69.644763484642
"ERFE",1.027014,0.239584,0.253355,0.506651,16,5,6,"Erfe",0,0,0.015113,0,0,1,0.00503766666666667,1.49909903874249
"ERFL",0.255098,1.736521,1.702665,1.231428,9,46,39,"Erfl",0,0,0,0,0,0,0,2.231428
"ERG",0.158224,0,0,0.0527413333333333,2,0,0,"Erg",2.796189,3.257238,4.062653,234,255,218,3.37202666666667,0.24079023610713
"ERG28",13.169831,11.084148,11.945653,12.066544,539,345,331,"Erg28",2.249451,1.602185,2.022997,44,36,34,1.958211,4.41704259770517
"ERGIC1",49.032147,47.393954,40.464504,45.6302016666667,1948,1465,1370,"Ergic1",5.640935,6.059986,8.309119,349,358,279,6.67001333333333,6.0795463632397
"ERGIC2",98.661653,81.103329,87.449064,89.0713486666667,755,445,478,"Ergic2",16.152027,18.006129,22.02362,381,399,300,18.7272586666667,4.56583198854999
"ERGIC3",182.45601,155.781213,195.095067,177.77743,1772,1196,1263,"Ergic3",21.017092,25.411275,27.798183,301,307,254,24.7421833333333,6.94492101485823
"ERH",314.059456,320.253434,149.0082,261.10703,848,611,580,"Erh",6.401109,3.241978,4.914145,91,53,57,4.85241066666667,44.7861650401384
"ERI1",3.559136,2.733741,3.164879,3.15258533333333,212,102,131,"Eri1",1.800959,1.408926,0.84103,122,125,92,1.350305,1.7668282768974
"ERI2",8.359849,7.492408,6.753715,7.535324,235,150,146,"Eri2",0.241503,0.427576,0.250171,28,27,16,0.306416666666667,6.5333857243095
"ERI3",43.503022,56.391816,59.986868,53.293902,559,490,500,"Eri3",107.165269,85.76256,113.323619,352,327,307,102.083816,0.526696664003979
"ERICH1",44.252224,36.849347,33.408138,38.169903,344,305,250,"Erich1",0.687586,0.689539,0.716425,32,26,24,0.69785,23.070296551521
"ERICH2",3.464673,3.205686,5.389923,4.020094,24,17,26,"Erich2",0,0.022105,0,0,1,0,0.00736833333333333,4.98337483310474
"ERICH3",0.10391,0.257299,0.138989,0.166732666666667,11,17,13,"Erich3",0.034142,0.017606,0.037352,5,4,3,0.0297,1.1330801851672
"ERICH4",0.072251,0,0,0.0240836666666667,1,0,0,"Erich4",0.04131,0,0.172965,1,0,3,0.071425,0.955814608270916
"ERICH5",5.135714,7.601361,11.105583,7.94755266666667,83,117,139,"Erich5",0,0.030125,0,0,0,0,0.0100416666666667,8.85859758260798
"ERICH6",0.267872,0,0.075117,0.114329666666667,2,0,1,"Erich6",0.015002,0,0.020938,1,0,1,0.01198,1.10113803303096
"ERICH6B",1.885708,1.30672,1.183859,1.45876233333333,14,7,7,"Erich6b",0,0,0,0,0,0,0,2.45876233333333
"ERLEC1",25.994361,25.261982,29.647109,26.9678173333333,1013,752,811,"Erlec1",9.914934,11.071861,12.284814,399,450,359,11.0905363333333,2.31319906431501
"ERLIN1",7.645058,4.689094,5.051278,5.79514333333333,411,188,197,"Erlin1",0.912169,12.781091,5.583241,88,99,70,6.42550033333333,0.91510915470971
"ERLIN2",13.892102,12.917579,13.017383,13.275688,737,499,529,"Erlin2",7.490899,7.33245,11.106796,284,245,245,8.64338166666667,1.48036119417998
"ERMAP",3.06563,3.691795,4.028381,3.59526866666667,174,121,146,"Ermap",0,0.007474,0.028902,0,1,3,0.0121253333333333,4.54021702187081
"ERMARD",14.69372,9.290628,13.807721,12.5973563333333,237,119,147,"Gm3435",0.124395,0.420503,0.219606,6,19,4,0.254834666666667,10.8359744072526
"ERMARD",14.69372,9.290628,13.807721,12.5973563333333,237,119,147,"Ermard",13.769128,11.313701,13.714397,159,134,114,12.9324086666667,0.975951585877972
"ERMN",0.030352,0.059185,0,0.0298456666666667,2,3,0,"Ermn",0,0,0,0,0,0,0,1.02984566666667
"ERMP1",4.645209,3.532747,3.936161,4.038039,438,242,255,"Ermp1",1.957284,1.451713,1.600274,199,200,148,1.669757,1.88707773778662
"ERN1",1.927758,4.100667,1.962029,2.66348466666667,176,126,91,"Ern1",0.75649,0.838378,0.835406,182,172,141,0.810091333333333,2.02392254976452
"ERN2",0.564431,0.807926,0.301014,0.557790333333333,11,11,3,"Ern2",0,0,0,0,0,0,0,1.55779033333333
"ERO1A",31.021125,14.183552,13.681057,19.628578,1390,566,525,"Ero1a",4.374556,5.374108,5.966905,225,232,188,5.238523,3.3066445374971
"ERO1B",2.436337,1.877423,1.761824,2.02519466666667,173,100,109,"Ero1b",0.669748,0.511239,0.642546,75,54,49,0.607844333333333,1.88152211252623
"ERP27",0.61854,0.090345,0.114886,0.274590333333333,10,1,2,"Erp27",0,0.097361,0.051387,0,1,1,0.0495826666666667,1.21437822270947
"ERP29",98.01605,108.466052,92.098035,99.5267123333333,1363,1167,1087,"Erp29",11.397685,11.813832,12.682783,320,336,267,11.9647666666667,7.75383891727065
"ERP44",9.080252,7.922653,8.400359,8.46775466666667,794,532,516,"Erp44",6.874642,6.798923,6.075029,290,299,232,6.58286466666667,1.24857228539047
"ERRFI1",10.635037,9.117019,9.370222,9.707426,493,303,306,"Errfi1",2.149109,2.094447,1.820566,196,188,126,2.021374,3.54389294407114
"ESAM",0.158979,0.794955,1.598257,0.850730333333333,6,20,20,"Esam",75.466804,130.302847,101.71967,633,534,407,102.496440333333,0.017882067512396
