"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"APH1B",9.99921,12.746738,8.914856,10.5536013333333,482,383,359,"Aph1c",1.863594,1.908268,1.571574,231,55,94,1.78114533333333,4.15426018728974
"APH1B",9.99921,12.746738,8.914856,10.5536013333333,482,383,359,"Aph1b",8.179227,7.995539,6.859966,1518,357,555,7.678244,1.33132939490216
"API5",61.291528,58.701468,63.555291,61.1827623333333,1518,1288,1398,"Api5",21.50738,19.543674,20.522067,3214,737,1236,20.5243736666667,2.88894642400822
"APIP",10.244044,9.557941,12.235788,10.6792576666667,198,145,154,"Apip",48.042076,31.347598,40.496719,395,101,149,39.962131,0.285123292698485
"APLF",1.197212,0.998619,1.053117,1.08298266666667,64,40,41,"Aplf",2.834775,3.156878,3.206375,253,68,129,3.06600933333333,0.51229165894684
"APLN",0.710212,0.274108,0.157119,0.380479666666667,41,12,6,"Apln",0.418477,0.553498,0.3741,53,17,19,0.448691666666667,0.952914756418147
"APLNR",22.243561,1.438429,0.958435,8.213475,1383,74,43,"Aplnr",0.698273,0.264351,0.230751,39,10,14,0.397791666666667,6.59145080036963
"APLP1",447.872029,852.753786,1049.22634,783.284051666667,3131,4169,4031,"Aplp1",125.825216,130.625783,122.336076,7001,1549,2411,126.262358333333,6.16273391392309
"APLP2",302.550599,387.241925,387.848105,359.213543,6393,6236,6510,"Aplp2",257.45157,279.030631,242.404232,27296,6345,10488,259.628811,1.38209410394003
"APMAP",47.023377,66.184799,76.139758,63.115978,1813,1930,1955,"Apmap",23.29553,30.834878,24.298455,1849,494,782,26.1429543333333,2.36215915233889
"APOA1",0.231409,0.3064,0.58908,0.375629666666667,3,3,5,"Apoa1",0,0,0,0,0,0,0,1.37562966666667
"APOA2",0.3261,0,0.183342,0.169814,1,0,1,"Apoa2",0.9597,0.879022,1.090279,10,2,4,0.976333666666667,0.591911183688449
"APOA4",0,0,0,0,0,0,0,"Apoa4",0,0,0,0,0,0,0,1
"APOA5",0,0,0,0,0,0,0,"Apoa5",0,0,0,0,0,0,0,1
"APOB",0.081197,0.038734,0.053745,0.057892,22,8,10,"Apob",0.017353,0,0,10,0,0,0.00578433333333333,1.05180799197177
"APOBEC1",0,0,0,0,0,0,0,"Apobec1",2.871868,1.55579,1.470325,106,26,37,1.96599433333333,0.33715506087166
"APOBEC2",4.261978,0,0,1.42065933333333,77,0,0,"Apobec2",0.451438,0.310465,0.966955,24,4,20,0.576286,1.53567267192206
"APOBEC3H",0,0.734163,0.102169,0.278777333333333,0,2,1,"Apobec3",1.476093,2.465631,1.263819,97,20,37,1.735181,0.467529327431469
"APOBEC4",0,0,0,0,0,0,0,"Apobec4",0,0,0,0,0,0,0,1
"APOBR",0.084315,0.092905,0.085564,0.0875946666666667,6,5,4,"Apobr",0.320468,0.601812,0.789225,25,11,15,0.570501666666667,0.692514175406797
"APOC1",48.574581,92.517597,24.28967,55.1272826666667,27,26,20,"Apoc1",4.693902,3.474253,2.787991,37,7,9,3.65204866666667,12.0650678202994
"APOC2",0.573688,0.214995,0.501348,0.430010333333333,5,2,3,"Apoc2",0.068537,0,0,1,0,0,0.0228456666666667,1.3980704811446
"APOC2",0.573688,0.214995,0.501348,0.430010333333333,5,2,3,"Gm44805",0,0,0,0,0,0,0,1.43001033333333
"APOC3",0,0,0,0,0,0,0,"Apoc3",0,0,0,0,0,0,0,1
"APOC4",0.137313,0.17665,0,0.104654333333333,1,1,0,"Apoc4",0.193413,0.368018,0.184175,16,7,6,0.248535333333333,0.884760169649451
"APOD",198.620465,496.948963,506.95971,400.843046,2385,4515,4085,"Apod",432.42481,608.769089,434.95424,12084,3349,4686,492.049379666667,0.815015823104112
"APOE",23.489561,18.041895,14.675883,18.7357796666667,281,157,124,"Apoe",2023.131399,2334.09484,1920.180127,45420,11037,19154,2092.46878866667,0.00942731020090174
"APOH",0.112019,0,0,0.0373396666666667,1,0,0,"Apoh",2.177305,1.858747,1.990765,71,19,24,2.008939,0.344752640936445
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol10a",0.009637,0.033161,0.020679,1,1,1,0.021159,1.30164091324988
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol10b",0.075958,0.088658,0.166044,7,2,6,0.11022,1.19722427386764
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol9a",0.836317,0.272706,0.236158,21,5,6,0.448393666666667,0.917694107564219
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol8",1.151134,3.030207,3.420965,86,31,46,2.534102,0.376101859350221
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol7b",2e-06,1e-06,5e-06,0,0,0,2.66666666666667e-06,1.32917878885656
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol11a",0,0,0.035376,0,0,1,0.011792,1.31369128569245
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol9b",0.380713,0.398521,0.736947,17,3,10,0.505393666666667,0.882946675520755
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol11b",0.045792,0.054459,0.033969,4,1,1,0.04474,1.27226136008321
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol7a",0.011059,0,0,1,0,0,0.00368633333333333,1.32430052018243
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol7e",0.286851,0.235364,0.23465,25,5,8,0.252288333333333,1.06140279195553
"APOL1",0.668153,0.20501,0.114384,0.329182333333333,9,2,3,"Apol7c",0.012276,0,0,1,0,0,0.004092,1.32376548496884
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol7c",0.012276,0,0,1,0,0,0.004092,21.7258312319323
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol7b",2e-06,1e-06,5e-06,0,0,0,2.66666666666667e-06,21.8146751608662
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol9b",0.380713,0.398521,0.736947,17,3,10,0.505393666666667,14.4910489637151
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol7e",0.286851,0.235364,0.23465,25,5,8,0.252288333333333,17.4198966425464
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol7a",0.011059,0,0,1,0,0,0.00368633333333333,21.7346123074971
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol10a",0.009637,0.033161,0.020679,1,1,1,0.021159,21.3627195503671
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol10b",0.075958,0.088658,0.166044,7,2,6,0.11022,19.6490185128473
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol8",1.151134,3.030207,3.420965,86,31,46,2.534102,6.17263829208476
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol11a",0,0,0.035376,0,0,1,0.011792,21.5604920115333
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol9a",0.836317,0.272706,0.236158,21,5,6,0.448393666666667,15.0613288606389
"APOL2",17.964792,21.711564,22.767844,20.8147333333333,554,484,420,"Apol11b",0.045792,0.054459,0.033969,4,1,1,0.04474,20.8805380605063
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol7c",0.012276,0,0,1,0,0,0.004092,1.26664322923929
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol9b",0.380713,0.398521,0.736947,17,3,10,0.505393666666667,0.844846342518159
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol8",1.151134,3.030207,3.420965,86,31,46,2.534102,0.359872559799727
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol11b",0.045792,0.054459,0.033969,4,1,1,0.04474,1.21736157640497
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol7b",2e-06,1e-06,5e-06,0,0,0,2.66666666666667e-06,1.27182294180549
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol10b",0.075958,0.088658,0.166044,7,2,6,0.11022,1.14556244107774
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol11a",0,0,0.035376,0,0,1,0.011792,1.25700374517029
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol7e",0.286851,0.235364,0.23465,25,5,8,0.252288333333333,1.0156018382348
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol9a",0.836317,0.272706,0.236158,21,5,6,0.448393666666667,0.878094376275695
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol10a",0.009637,0.033161,0.020679,1,1,1,0.021159,1.2454733624571
"APOL3",0.642441,0.132661,0.040377,0.271826333333333,8,2,1,"Apol7a",0.011059,0,0,1,0,0,0.00368633333333333,1.26715517696598
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol11a",0,0,0.035376,0,0,1,0.011792,1.55362103409924
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol7a",0.011059,0,0,1,0,0,0.00368633333333333,1.56616791633774
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol10b",0.075958,0.088658,0.166044,7,2,6,0.11022,1.41588273795584
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol7b",2e-06,1e-06,5e-06,0,0,0,2.66666666666667e-06,1.57193714150096
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol7c",0.012276,0,0,1,0,0,0.004092,1.56553516344452
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol7e",0.286851,0.235364,0.23465,25,5,8,0.252288333333333,1.25525511297318
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol11b",0.045792,0.054459,0.033969,4,1,1,0.04474,1.50462443606384
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol9b",0.380713,0.398521,0.736947,17,3,10,0.505393666666667,1.04420615559917
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol10a",0.009637,0.033161,0.020679,1,1,1,0.021159,1.53936980757486
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol9a",0.836317,0.272706,0.236158,21,5,6,0.448393666666667,1.08529978382949
"APOL4",1.423771,0.224229,0.067824,0.571941333333333,42,10,3,"Apol8",1.151134,3.030207,3.420965,86,31,46,2.534102,0.444792293299212
"APOL6",0.52469,0.773274,0.513369,0.603777666666667,97,109,65,"Apol6",0.059084,0,0.06833,5,0,2,0.0424713333333333,1.53843814729997
"APOLD1",2.080681,0.492909,0.921676,1.16508866666667,122,31,53,"Apold1",0.294905,0.400994,0.471042,42,14,27,0.388980333333333,1.55876121116186
"APOM",1.670242,1.087149,1.855538,1.537643,17,9,13,"Apom",0,0,0,0,0,0,0,2.537643
"APOO",114.751823,161.259673,248.586499,174.865998333333,193,179,208,"Apoo",30.241649,29.186058,29.714602,987,223,374,29.714103,5.72590377564773
"APOOL",7.060782,7.60417,7.731836,7.465596,811,673,620,"Apool",4.696011,3.418626,6.469774,203,40,90,4.86147033333333,1.44427857151428
"APP",420.333498,594.731259,563.729115,526.264624,17285,17234,17138,"App",303.558655,283.108406,294.897325,33503,7504,13207,293.854795333333,1.78821790367671
"APPBP2",16.765568,15.679488,10.38602,14.2770253333333,1346,973,872,"Appbp2",11.121854,11.437927,11.180929,2952,751,1178,11.2469033333333,1.24741944290135
"APPL1",9.868778,6.218174,6.729882,7.60561133333333,928,457,403,"Appl1",22.266966,19.736825,22.777926,4071,925,1648,21.5939056666667,0.380881971461419
"APPL2",34.270282,27.28683,30.365028,30.6407133333333,504,216,298,"Appl2",41.090298,46.63631,45.462555,1776,414,712,44.3963876666667,0.69698746881938
"APRT",46.775795,38.154268,52.70791,45.8793243333333,352,217,248,"Aprt",48.149471,39.897427,47.948402,913,183,337,45.3317666666667,1.0118181909748
"APTX",26.187144,23.828013,29.944016,26.6530576666667,521,334,350,"Aptx",26.752251,20.602034,24.9939,1508,380,612,24.1160616666667,1.10101090026256
"AQP1",119.473799,16.675757,12.249558,49.4663713333333,3083,284,255,"Aqp1",112.587406,100.658938,101.986065,12229,2651,4311,105.077469666667,0.475750142720379
"AQP11",3.064171,4.838296,4.63575,4.17940566666667,95,101,100,"Aqp11",4.759399,3.768635,3.624337,385,71,125,4.05079033333333,1.02546439761804
"AQP12A",0,0,0,0,0,0,0,"Aqp12",0,0,0,0,0,0,0,1
"AQP12B",0.201606,0.265055,0,0.155553666666667,1,1,0,"Aqp12",0,0,0,0,0,0,0,1.15555366666667
"AQP2",0.201606,0,0,0.067202,1,0,0,"Aqp2",0.020773,0,0.094915,1,0,2,0.0385626666666667,1.02757593186481
"AQP3",1.535272,1.325457,1.573398,1.47804233333333,37,29,18,"Aqp3",0.01501,0.596631,0.074813,1,1,2,0.228818,2.01660647332097
"AQP4",2.452229,0.05619,0.246964,0.918461,119,4,11,"Aqp4",2.162091,2.702019,2.615348,410,126,190,2.49315266666667,0.549206170777153
"AQP5",0.500768,1.767024,1.019014,1.095602,12,32,16,"Aqp5",0.018775,0,0.051325,1,0,1,0.0233666666666667,2.04775284192697
"AQP6",0.491014,0.768855,0.495893,0.585254,19,24,17,"Aqp6",0,0,0,0,0,0,0,1.585254
"AQP7",24.719555,25.676615,24.141468,24.8458793333333,518,386,378,"Aqp7",0.093064,0.144586,0.082384,8,3,3,0.106678,23.3544710686698
"AQP8",0,0.063005,0,0.0210016666666667,0,1,0,"Aqp8",0,0.150393,0,0,2,0,0.050131,0.972261238518496
"AQP9",0.046919,0.05227,0.139821,0.07967,2,2,2,"Aqp9",0.089378,0.153849,0.316043,6,4,1,0.186423333333333,0.910020875067078
"AQR",8.77897,9.748835,8.672984,9.06692966666667,821,636,602,"Aqr",9.558571,10.031833,11.160957,1532,345,636,10.2504536666667,0.894802108869032
"AR",0.802778,0.193309,0.596094,0.530727,161,30,72,"Ar",3.375925,3.877278,3.796308,1457,412,647,3.68317033333333,0.326856998795189
"ARAF",16.473008,15.738869,15.699086,15.970321,386,207,208,"Araf",87.276024,77.3536,81.930227,4801,1129,1864,82.186617,0.204003018899062
"ARAP1",86.388995,71.266523,62.532914,73.396144,1151,669,682,"Arap1",103.457015,103.000475,51.323773,2168,522,740,85.9270876666667,0.855845352662473
"ARAP2",1.133619,1.339473,1.336726,1.26993933333333,102,116,78,"Arap2",24.677036,25.950396,34.207947,2071,495,887,28.2784596666667,0.0775293290417748
"ARAP3",6.147173,3.720435,5.347966,5.071858,490,230,249,"Arap3",2.087025,6.868703,1.733051,190,57,75,3.56292633333333,1.33069384785889
"ARC",1.594983,2.098248,1.11274,1.60199033333333,51,43,37,"Arc",0.793667,0.834861,0.728195,102,26,37,0.785574333333333,1.45722879454472
"ARCN1",69.53914,68.744679,81.509762,73.264527,3351,2531,2779,"Arcn1",52.479792,47.896801,50.279767,6278,1452,2380,50.2187866666667,1.4499470181384
"AREG",0.0721,0,0,0.0240333333333333,1,0,0,"Areg",0.216731,0,0.11885,9,0,2,0.111860333333333,0.921008963655807
"AREL1",41.160489,56.266629,33.93213,43.786416,1631,1502,1466,"Arel1",19.544305,24.394107,18.643415,4170,928,1631,20.860609,2.0487268218374
"ARF1",175.875223,145.234867,160.995404,160.701831333333,4127,2713,2858,"Arf1",126.859082,122.646522,120.881239,8877,2084,3304,123.462281,1.2992035019295
"ARF3",141.03443,174.198449,186.740396,167.324425,3621,3324,3113,"Arf3",70.350213,71.493808,83.258208,13264,2719,5201,75.0340763333333,2.21380245696766
"ARF4",177.961125,192.886764,212.294072,194.380653666667,2603,1907,2134,"Arf4",106.201149,91.418312,131.07164,3174,789,1264,109.563700333333,1.76713200695728
"ARF5",96.469691,92.495255,93.424207,94.1297176666667,1165,839,863,"Arf5",69.442343,58.153021,65.830733,2227,448,878,64.4753656666667,1.45290853587545
"ARF6",13.39827,12.916577,15.276605,13.8638173333333,893,661,709,"Arf6",26.319159,22.421745,22.800624,1204,245,456,23.847176,0.598209524226549
"ARFGAP1",85.24419,51.377065,51.718667,62.779974,2406,1039,1055,"Arfgap1",19.624961,32.347666,21.100551,1398,390,571,24.357726,2.51520873756582
"ARFGAP2",228.661695,254.521812,158.558787,213.914098,1231,953,997,"Arfgap2",25.877005,28.14683,26.717728,1833,441,743,26.9138543333333,7.69919106955288
"ARFGAP3",19.908883,13.915571,18.812403,17.545619,647,345,454,"Arfgap3",38.999635,30.05004,40.155527,2920,624,1124,36.401734,0.495849176404495
"ARFGEF1",23.297077,26.593176,37.979282,29.289845,1680,1355,1173,"Arfgef1",68.173965,56.780429,67.078585,8958,2051,3679,64.010993,0.465918817760559
"ARFGEF2",14.000409,19.586692,5.705296,13.0974656666667,1085,835,665,"Arfgef2",34.420939,30.111835,30.194041,11113,2415,4046,31.575605,0.432761438096596
"ARFGEF3",5.81557,6.10594,4.577448,5.49965266666667,1663,1334,896,"Arfgef3",16.151386,15.000328,16.874214,10189,2339,4177,16.0086426666667,0.382138233723059
"ARFIP1",12.572193,11.091826,17.972977,13.8789986666667,461,291,339,"Arfip1",16.049737,16.781598,16.883255,1531,431,646,16.57153,0.846767393998512
"ARFIP2",29.701002,29.664168,33.943496,31.1028886666667,710,600,598,"Arfip2",50.645428,52.55859,51.436982,2325,523,941,51.547,0.610936659879093
"ARFRP1",44.82335,66.811613,67.263775,59.6329126666667,382,353,376,"Arfrp1",19.580412,21.364497,20.704218,811,205,314,20.549709,2.81363022891245
"ARG1",0.113645,0.145607,0.509655,0.256302333333333,1,2,3,"Arg1",0.381008,0.296505,0.371471,21,4,8,0.349661333333333,0.93082783236486
"ARG2",63.967828,78.621697,74.329628,72.3063843333333,1452,1231,1225,"Arg2",2.005526,2.170895,2.033162,105,28,42,2.069861,23.8793822695338
"ARGLU1",118.346644,95.148479,72.884097,95.45974,4069,2357,2402,"Arglu1",27.079229,36.549528,33.877585,2768,864,1352,32.502114,2.87921353261469
"ARHGAP1",14.616398,15.610007,16.397012,15.541139,837,666,668,"Arhgap1",41.250281,42.617128,38.980677,2952,677,1027,40.949362,0.394312051754208
"ARHGAP10",4.797509,1.451242,2.232642,2.827131,220,60,74,"Arhgap10",1.715523,1.985252,1.262231,212,59,63,1.65433533333333,1.4418415608377
"ARHGAP11A",8.169184,1.804343,6.047302,5.34027633333333,397,70,180,"Arhgap11a",1.202848,1.126264,1.356937,235,52,105,1.228683,2.84485336556762
"ARHGAP11B",0.557144,0.212994,0.66738,0.479172666666667,14,6,8,"Arhgap11a",1.202848,1.126264,1.356937,235,52,105,1.228683,0.663698097336708
"ARHGAP12",18.733448,14.022967,18.868737,17.208384,757,514,592,"Arhgap12",22.972507,19.15503,23.266408,2948,687,1199,21.7979816666667,0.798684035553147
"ARHGAP15",26.361942,14.328747,17.559832,19.4168403333333,234,82,109,"Arhgap15",2.92871,3.284589,3.305958,299,83,132,3.17308566666667,4.89250448329322
"ARHGAP17",38.150873,33.859521,34.160399,35.3902643333333,736,440,476,"Arhgap17",40.072859,44.803655,36.196633,3141,707,1161,40.3577156666667,0.879890577773448
"ARHGAP18",5.280154,4.102042,8.116562,5.83291933333333,238,166,200,"Arhgap18",2.396778,3.65833,4.515357,155,53,79,3.52348833333333,1.51054204848544
"ARHGAP19",13.985869,13.471629,14.385463,13.9476536666667,1055,637,718,"Arhgap19",8.148765,8.258752,9.385899,1669,436,773,8.59780533333333,1.55740329664254
"ARHGAP20",1.1539,0.976142,0.939648,1.02323,117,86,71,"Arhgap20",5.005591,4.029225,4.966285,1169,245,395,4.66703366666667,0.357017466104107
"ARHGAP21",145.129162,128.534254,109.038892,127.567436,2649,1712,1639,"Arhgap21",94.49295,70.62891,81.727446,4208,1082,1765,82.283102,1.54373976127834
"ARHGAP22",47.222039,48.657134,54.897694,50.2589556666667,680,566,514,"Arhgap22",34.124416,12.471566,22.570737,925,175,358,23.055573,2.13085573420623
"ARHGAP23",31.426589,26.626182,30.571263,29.5413446666667,807,572,653,"Arhgap23",8.793807,9.399791,8.167908,1784,373,701,8.78716866666667,3.12054953856931
"ARHGAP24",13.606082,20.20687,17.227828,17.0135933333333,594,712,618,"Arhgap24",10.170544,9.784693,10.20988,1323,314,530,10.055039,1.62944638488687
"ARHGAP25",0.744465,0.655872,0.135069,0.511802,12,7,3,"Arhgap25",1.771871,1.091161,1.592697,164,28,64,1.485243,0.608311541366377
"ARHGAP26",5.236005,3.814308,2.139086,3.72979966666667,467,218,152,"Arhgap26",15.282181,13.41579,14.741298,4180,919,1589,14.4797563333333,0.305547423668534
"ARHGAP27",3.544674,5.978434,6.629017,5.38404166666667,62,80,60,"Arhgap27",27.019055,11.266752,37.965697,1219,237,455,25.417168,0.241662606175903
"ARHGAP28",16.24852,18.64531,7.31037,14.0680666666667,870,730,507,"Arhgap28",31.201083,27.830917,31.502198,5725,1248,2205,30.178066,0.48329061419867
"ARHGAP29",5.556765,1.057045,1.016377,2.54339566666667,603,79,56,"Arhgap29",5.936944,4.970764,6.542869,720,169,283,5.816859,0.519798879024294
"ARHGAP30",0.483657,0.176731,0.290089,0.316825666666667,25,10,10,"Arhgap30",0.200008,0.197262,0.146471,39,9,12,0.181247,1.11477588232323
"ARHGAP31",7.634641,6.572566,3.245947,5.817718,641,412,355,"Arhgap31",8.706863,8.625633,9.222154,2940,693,1195,8.85155,0.692045211159665
"ARHGAP32",7.29495,5.578014,3.83015,5.56770466666667,1052,642,476,"Arhgap32",15.097655,10.689583,15.69928,2363,519,905,13.8288393333333,0.442900790751931
"ARHGAP33",136.993452,122.971162,145.499287,135.154633666667,766,644,771,"Arhgap33",11.399386,10.967933,13.005703,1236,270,494,11.7910073333333,10.6445591123889
"ARHGAP35",23.746309,28.729264,28.803395,27.0929893333333,3528,3112,2822,"Arhgap35",36.650942,30.913304,35.417338,12525,2616,4790,34.3271946666667,0.795222762475413
"ARHGAP36",0.826673,0.545533,0.931773,0.767993,10,16,23,"Arhgap36",21.715016,18.807453,24.218671,1054,261,471,21.58038,0.0782977522964627
"ARHGAP39",8.422143,10.466797,10.844446,9.91112866666667,518,458,442,"Arhgap39",33.777773,33.079149,31.859036,3919,803,1427,32.9053193333333,0.321811706281132
"ARHGAP4",5.66193,4.002353,3.587778,4.41735366666667,96,43,39,"Arhgap4",0.876892,1.336907,0.704981,68,22,22,0.972926666666667,2.74584644132744
"ARHGAP40",0.065976,0.265055,0,0.110343666666667,1,1,0,"Arhgap40",0.03239,0,0.083367,2,0,1,0.0385856666666667,1.06909203766533
"ARHGAP42",10.40913,4.786884,4.888663,6.69489233333333,737,229,219,"Arhgap42",6.117407,6.889194,6.383042,930,246,382,6.46321433333333,1.03104265664263
"ARHGAP44",6.29572,8.515976,7.759957,7.52388433333333,318,329,292,"Arhgap44",32.308536,28.336975,29.405351,4760,1027,1744,30.016954,0.274813714245871
"ARHGAP45",4.249847,4.527189,6.883764,5.22026666666667,110,75,98,"Arhgap45",0.702073,0.528104,0.637453,107,19,40,0.622543333333333,3.83365210585028
"ARHGAP5",20.445277,16.324206,19.590367,18.7866166666667,1519,850,766,"Arhgap5",17.035368,17.740641,18.787598,3152,791,1326,17.8545356666667,1.04943537281843
"ARHGAP6",3.810283,1.849512,2.408366,2.689387,294,126,145,"Arhgap6",0.774458,0.740214,0.81896,129,31,42,0.777877333333333,2.07516397831721
"ARHGAP8",4.923903,1.83245,0.389452,2.381935,61,12,8,"Arhgap8",0.46739,0.074427,0.604304,3,1,2,0.382040333333333,2.44705955277234
