"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"CCDC86",9.010161,12.74782,13.8568,11.8715936666667,281,247,274,"Ccdc86",1.946633,1.810678,1.927816,131,183,40,1.89504233333333,4.44608132961095
"CCDC87",0.09418,0.248611,0.28448,0.209090333333333,5,10,10,"Ccdc87",0.2044,0.214813,0.092386,14,22,2,0.170533,1.0329399797642
"CCDC88A",33.860229,22.797942,24.668187,27.108786,1731,1075,1040,"Ccdc88a",12.617336,13.240729,8.98755,1371,2166,315,11.615205,2.22816719981958
"CCDC88B",1.245898,0.647895,0.978538,0.957443666666667,38,14,16,"Ccdc88b",1.504859,1.541001,1.964269,68,99,16,1.670043,0.733113162097639
"CCDC88C",4.836254,4.496123,4.86422,4.732199,217,176,176,"Ccdc88c",6.138974,7.221595,4.028406,676,1091,184,5.796325,0.84342626345856
"CCDC89",0.128886,0.133658,0.151498,0.138014,5,4,4,"Ccdc89",0.514815,0.568521,0.314096,21,36,4,0.465810666666667,0.776371755151643
"CCDC9",10.881662,3.652424,7.003518,7.17920133333333,179,86,89,"Ccdc9",81.620655,66.670089,71.369986,554,632,168,73.2202433333333,0.110201758522933
"CCDC90B",54.034578,56.371553,71.525436,60.6438556666667,694,582,691,"Ccdc90b",7.525666,7.60409,8.403724,216,338,77,7.84449333333333,6.96974414965545
"CCDC91",28.241654,26.197755,29.249789,27.8963993333333,333,283,269,"Ccdc91",51.550947,56.982018,27.311557,913,1236,310,45.2815073333333,0.624361672691703
"CCDC92",28.791324,31.042786,36.124996,31.9863686666667,1011,893,849,"Ccdc92",95.085766,81.917991,91.061866,2333,3068,893,89.3552076666667,0.365074349542288
"CCDC93",60.915576,48.766497,31.996005,47.226026,1072,884,753,"Ccdc93",5.641009,4.639559,3.771267,781,923,180,4.683945,8.48460461879909
"CCDC97",10.05397,9.432907,7.735839,9.07423866666667,327,272,263,"Ccdc97",18.194543,14.688793,13.363426,686,914,232,15.4155873333333,0.61369955653125
"CCDC9B",9.916738,9.532806,8.616581,9.355375,275,262,268,"Ccdc9b",1.96779,2.587237,1.720277,206,408,57,2.091768,3.34933766052304
"CCER1",0,0,0,0,0,0,0,"Ccer1",0,0,0,0,0,0,0,1
"CCHCR1",9.905121,8.944211,7.872593,8.90730833333333,225,128,105,"Cchcr1",4.151952,7.390067,4.437037,89,192,30,5.326352,1.56603811064154
"CCIN",0.291143,0,0.043997,0.111713333333333,10,0,1,"Ccin",0.02518,0.01672,0,1,1,0,0.0139666666666667,1.0964002761432
"CCK",0.504301,0,0,0.168100333333333,5,0,0,"Cck",33.197956,20.534375,38.176093,191,176,62,30.6361413333333,0.036922971136893
"CCKAR",0.530539,0,0,0.176846333333333,16,0,0,"Cckar",0.728106,0.214665,0.201787,20,6,4,0.381519333333333,0.851849340749967
"CCKBR",0.288064,0.307702,4.059118,1.551628,4,5,2,"Cckbr",3.426054,2.389559,3.653646,185,199,63,3.15641966666667,0.613900473155622
"CCL11",0,0,0,0,0,0,0,"Ccl11",0.907903,0.217472,2.192252,16,6,12,1.10587566666667,0.474861842903989
"CCL15",0.108147,0,0,0.036049,1,0,0,"Ccl9",1.147741,1.720933,3.656425,20,40,12,2.175033,0.326311254087753
"CCL15",0.108147,0,0,0.036049,1,0,0,"Ccl6",1.566638,2.149681,3.617867,23,49,14,2.44472866666667,0.300763601506689
"CCL17",0,0,0,0,0,0,0,"Ccl17",0.479811,0.638897,1.510197,3,6,3,0.876301666666667,0.532963338340228
"CCL18",0,0,0,0,0,0,0,"Ccl3",0.083089,0.110254,0.263815,1,2,1,0.152386,0.867764794088092
"CCL19",0,0,0,0,0,0,0,"Ccl19",0.871816,0.35633,0.775681,9,6,2,0.667942333333333,0.599541111233462
"CCL2",19.046502,7.931435,8.378552,11.7854963333333,188,58,56,"Ccl2",0.078864,0.103674,0,1,2,0,0.060846,12.052169997656
"CCL20",1.362202,0.895456,2.013828,1.42382866666667,4,2,4,"Ccl20",0,0,0,0,0,0,0,2.42382866666667
"CCL21",0.079755,0,0,0.026585,1,0,0,"Ccl21a",0,0,0,0,0,0,0,1.026585
"CCL22",0.206116,0.082761,0.162313,0.150396666666667,11,3,6,"Ccl22",0.065079,0.231917,1.671926,3,16,4,0.656307333333333,0.694555076533703
"CCL23",0,0,0,0,0,0,0,"Ccl9",1.147741,1.720933,3.656425,20,40,12,2.175033,0.314957356348737
"CCL23",0,0,0,0,0,0,0,"Ccl6",1.566638,2.149681,3.617867,23,49,14,2.44472866666667,0.290298626326253
"CCL24",0.349288,0,0.452143,0.267143666666667,8,0,7,"Ccl24",0.202271,0.271362,0.127948,5,10,1,0.200527,1.05548951974147
"CCL27",0.84059,0.60864,0.072113,0.507114333333333,3,6,1,"Gm13306",5.401394,5.637318,3.052869,18,27,2,4.69719366666667,0.264536264959924
"CCL27",0.84059,0.60864,0.072113,0.507114333333333,3,6,1,"Ccl27a",46.297807,41.24437,47.714707,362,419,95,45.085628,0.0327024801166501
"CCL28",1.459871,0.171174,0.301433,0.644159333333333,61,7,11,"Ccl28",0.649159,0.811584,0.651508,45,61,13,0.704083666666667,0.964834864328845
"CCL3",0,0,0,0,0,0,0,"Ccl3",0.083089,0.110254,0.263815,1,2,1,0.152386,0.867764794088092
"CCL3L1",1.503642,1.100904,1.255919,1.28682166666667,16,11,10,"Ccl3",0.083089,0.110254,0.263815,1,2,1,0.152386,1.98442333269119
"CCL4",0.032943,0,0,0.010981,1,0,0,"Ccl4",0.20718,0.069246,0,2,1,0,0.092142,0.925686403416406
"CCL4L2",0.174911,0,0,0.0583036666666667,1,0,0,"Ccl4",0.20718,0.069246,0,2,1,0,0.092142,0.969016544246688
"CCL7",0,0,0,0,0,0,0,"Ccl7",0.238514,0.052569,0.762623,3,1,3,0.351235333333333,0.740063536921523
"CCL8",0,0,0,0,0,0,0,"Ccl8",0.486113,0,0,3,0,0,0.162037666666667,0.860557302646242
"CCL8",0,0,0,0,0,0,0,"Ccl12",0.893613,0.616688,1.424119,6,6,3,0.97814,0.505525392540467
"CCM2",40.588933,28.241032,35.470679,34.7668813333333,865,430,523,"Ccm2",16.022164,17.107272,17.674901,411,636,169,16.934779,1.99427499682786
"CCM2L",0.686911,1.49857,1.439131,1.208204,29,47,39,"Ccm2l",4.858473,2.859713,2.566368,104,105,35,3.42818466666667,0.498670260213478
"CCN1",12.702159,6.791671,8.381834,9.291888,408,148,192,"Ccn1",1.342872,1.359884,1.90174,56,85,25,1.534832,4.06018544818749
"CCN2",28.972069,17.94322,24.584659,23.833316,1124,528,641,"Ccn2",5.760386,3.776121,5.543931,243,258,86,5.02681266666667,4.12047252395102
"CCN3",4.293949,6.557068,8.878812,6.57660966666667,186,217,264,"Ccn3",0.764407,0.693863,1.042294,40,58,17,0.833521333333333,4.13227243606292
"CCN4",0.743528,0.139793,0.014906,0.299409,37,6,1,"Ccn4",0.321172,0.138924,0.590402,36,23,10,0.350166,0.962406844787974
"CCN5",0.198671,0.231554,0.289812,0.240012333333333,8,7,8,"Ccn5",0,0.113139,0,0,6,0,0.037713,1.19494728632419
"CCN6",0.074002,0.388354,0.32046,0.260938666666667,1,4,3,"Ccn6",0.218464,0.346827,0.115516,6,14,1,0.226935666666667,1.0277137595098
"CCNA1",8.439989,9.63925,10.078341,9.38586,244,213,197,"Ccna1",0,0.102042,0,0,2,0,0.034014,10.0442160357597
"CCNA2",5.961905,1.694531,4.276773,3.97773633333333,283,62,141,"Ccna2",0.786399,0.898638,0.741977,30,40,13,0.809004666666667,2.75164372157507
"CCNB1",36.500849,17.561621,33.722685,29.2617183333333,492,193,314,"Ccnb1",0.1504,0.365296,0.493321,8,17,5,0.336339,22.6452407161157
"CCNB1IP1",64.203703,29.231284,43.337182,45.590723,782,273,328,"Ccnb1ip1",0,0,0.112019,0,0,1,0.0373396666666667,44.9136618381829
"CCNB2",10.213706,2.655336,6.162087,6.34370966666667,216,45,104,"Ccnb2",0.198744,0.311778,0,6,14,0,0.170174,6.27574161335551
"CCNB3",0.980604,1.186224,1.221503,1.12944366666667,28,21,25,"Ccnb3",0.01024,0.006881,0,1,1,0,0.005707,2.11735989375302
"CCNC",146.444165,127.913333,153.062202,142.473233333333,682,533,556,"Ccnc",16.914493,17.201322,13.935264,410,615,136,16.0170263333333,8.43115774301264
"CCND1",108.54544,92.460028,118.108738,106.371402,4818,3144,3886,"Ccnd1",12.052882,10.199336,9.206152,709,1002,226,10.4861233333333,9.34792347983959
"CCND2",37.138048,25.380322,32.959882,31.826084,4001,2140,2489,"Ccnd2",44.232309,15.169497,5.042476,565,694,143,21.4814273333333,1.46014234386838
"CCND3",51.989459,25.878216,20.019742,32.629139,626,225,254,"Ccnd3",37.242426,32.091058,44.652187,394,526,166,37.9952236666667,0.86239123251257
"CCNDBP1",31.866535,43.031708,47.702611,40.8669513333333,692,812,793,"Ccndbp1",50.631101,48.0622,64.913448,833,1157,261,54.535583,0.753876146998103
"CCNE1",7.412834,4.483951,8.448109,6.78163133333333,151,73,130,"Ccne1",9.045012,6.02452,8.919154,221,272,83,7.99622866666667,0.864988165781765
"CCNE2",4.446038,2.042829,2.760323,3.08306333333333,98,29,61,"Ccne2",2.122759,1.484732,0.80072,65,101,10,1.46940366666667,1.65346127425366
"CCNF",3.307204,3.229643,4.143457,3.56010133333333,259,193,215,"Ccnf",0.438131,0.612727,0.310059,25,37,8,0.453639,3.13702462119779
"CCNG1",111.425172,52.299732,73.115049,78.946651,1873,662,913,"Ccng1",15.667385,14.901161,12.908987,800,1218,213,14.492511,5.16034172898118
"CCNG2",37.407546,22.937567,23.496141,27.9470846666667,1584,668,727,"Ccng2",8.988697,6.175908,5.252092,410,480,86,6.80556566666667,3.7085184985739
"CCNH",36.825173,45.088655,48.226946,43.380258,379,335,329,"Ccnh",83.480693,64.271246,67.459822,516,733,147,71.7372536666667,0.610144812497068
"CCNI",482.505889,399.655009,516.972516,466.377804666667,7970,5313,6366,"Ccni",118.038185,90.774218,100.70337,2872,4071,937,103.171924333333,4.48660046992252
"CCNJ",4.409254,5.583118,6.239926,5.410766,313,304,309,"Ccnj",1.639946,1.661695,1.206679,134,206,31,1.50277333333333,2.56146488162465
"CCNJL",4.238601,4.945292,5.836059,5.00665066666667,270,240,242,"Ccnjl",0.672393,0.543129,0.39332,38,46,7,0.536280666666667,3.90986542823555
"CCNK",91.188336,40.19334,59.922801,63.768159,594,362,358,"Ccnk",10.103813,10.72691,12.741847,445,627,127,11.1908566666667,5.31284722402609
"CCNL1",62.058805,43.166967,47.708312,50.978028,1124,553,635,"Ccnl1",21.833149,22.21252,13.680377,567,823,137,19.2420153333333,2.56782870401277
"CCNL2",143.660061,100.405837,113.076284,119.047394,3731,2103,2226,"Ccnl2",23.797816,20.298666,18.400144,1270,1575,311,20.8322086666667,5.49863716643969
"CCNO",0.092436,0.061489,0.141913,0.0986126666666667,2,1,2,"Ccno",0.407626,0.08598,0.650222,8,5,4,0.381276,0.795360714778702
"CCNQ",15.403487,13.074948,21.247971,16.5754686666667,159,120,148,"Ccnq",5.611987,4.774278,7.425599,129,165,54,5.937288,2.53347830833413
"CCNT1",7.053666,5.966431,5.967203,6.3291,902,582,532,"Ccnt1",11.735737,6.89505,10.787535,735,908,172,9.80610733333333,0.678236831628731
"CCNT2",17.29803,17.612133,16.781431,17.2305313333333,1142,845,832,"Ccnt2",12.91009,11.80671,8.405427,1538,1960,339,11.0407423333333,1.51407038109804
"CCNY",50.179058,36.935315,40.849224,42.6545323333333,1093,553,652,"Ccny",21.699281,18.95977,21.520292,1501,1841,414,20.7264476666667,2.00928071643803
"CCP110",14.547305,21.233854,12.886549,16.2225693333333,641,801,685,"Ccp110",29.274446,24.545452,28.357057,2640,3721,713,27.3923183333333,0.606592569551236
"CCPG1",26.83686,27.090866,21.869676,25.2658006666667,1133,828,767,"Ccpg1",38.287925,35.034854,28.131408,1865,2356,459,33.8180623333333,0.754372842900017
"CCR1",0.33751,0.277132,0.279618,0.298086666666667,16,10,9,"Ccr1l1",0,0.031633,0,0,1,0,0.0105443333333333,1.28454202734962
"CCR1",0.33751,0.277132,0.279618,0.298086666666667,16,10,9,"Ccr1",0.100522,0.063212,0.193756,5,5,3,0.119163333333333,1.15987240468326
"CCR10",1.048698,1.228072,2.137732,1.47150066666667,31,29,33,"Ccr10",0.597058,0.576832,0.181856,21,31,2,0.451915333333333,1.70223470330915
"CCR2",0,0,0,0,0,0,0,"Ccr2",0.155388,0.154888,0.159227,15,17,3,0.156501,0.864677159812227
"CCR3",0.057662,0.038051,0,0.0319043333333333,2,1,0,"Ccr3",0.029994,0.009835,0,2,1,0,0.0132763333333333,1.01838392883284
"CCR4",0.057984,0.099034,0.028291,0.0617696666666667,3,4,1,"Ccr4",0.474909,0,0,1,0,0,0.158303,0.916659688066652
"CCR5",0.015936,0.129754,0,0.0485633333333333,1,3,0,"Ccr5",4.046454,6.84762,4.963762,75,143,26,5.28594533333333,0.166810762380159
"CCR6",0.293482,0.571994,0.539025,0.468167,17,16,19,"Ccr6",0,0.483665,0,0,2,0,0.161221666666667,1.26432966430469
"CCR7",0.030305,0.11973,0.1389,0.0963116666666667,1,3,2,"Ccr7",0,0,0,0,0,0,0,1.09631166666667
"CCR8",0,0,0,0,0,0,0,"Ccr8",0,0,0,0,0,0,0,1
"CCR9",0,0,0,0,0,0,0,"Ccr9",0.202007,0.139437,0.104784,18,19,3,0.148742666666667,0.870516982625642
"CCRL2",0,0.078397,0,0.0261323333333333,0,1,0,"Ccrl2",0.447844,0.353761,1.255991,18,24,12,0.685865333333333,0.60866803121483
"CCS",26.717589,23.399634,23.316362,24.4778616666667,348,208,188,"Ccs",20.210424,17.691476,20.460609,239,358,92,19.4541696666667,1.24560723225968
"CCSAP",7.236285,7.022158,6.429736,6.89605966666667,631,484,396,"Ccsap",1.850059,1.495291,1.176839,93,111,18,1.50739633333333,3.14910712825748
"CCSER1",1.850778,3.640845,1.53493,2.34218433333333,78,65,45,"Ccser1",2.755785,2.999633,3.692829,157,209,56,3.14941566666667,0.805459033709726
"CCSER2",23.736039,15.935535,14.977938,18.216504,2096,1245,1095,"Ccser2",32.046817,23.798395,17.964382,2483,3141,614,24.603198,0.750550927270882
"CCT2",128.751322,155.141106,176.025863,153.306097,2957,2491,2701,"Cct2",81.670679,66.377281,99.32402,2354,3144,768,82.4573266666667,1.84892211580545
"CCT3",105.523213,123.104639,137.793166,122.140339333333,2830,2597,2617,"Cct3",110.724073,93.182833,141.308069,1960,2541,707,115.071658333333,1.06089928498911
"CCT4",88.769937,80.09516,102.421356,90.4288176666667,2409,1758,2022,"Cct4",53.232283,41.66366,46.788311,1736,2007,551,47.2280846666667,1.89575883634165
"CCT5",158.733885,153.421051,147.877438,153.344124666667,2555,2477,2476,"Cct5",81.275295,63.483861,72.536824,2601,3053,835,72.4319933333333,2.10186483657123
"CCT6A",478.402896,587.922172,641.235909,569.186992333333,2897,2514,2579,"Cct6a",161.347737,139.744587,160.849376,2479,3148,761,153.980566666667,3.67908702747033
"CCT6B",2.276453,1.421486,1.283469,1.66046933333333,66,33,28,"Cct6b",0.111285,0.177568,0.353722,4,10,4,0.214191666666667,2.19114445138398
"CCT7",569.437891,662.877835,588.859747,607.058491,2970,2379,2407,"Cct7",786.809662,660.498881,563.300854,2868,3630,906,670.203132333333,0.905923202244571
"CCT8",91.602293,93.678445,118.01408,101.098272666667,2215,1772,2020,"Cct8",143.632367,125.889775,150.970531,3057,3787,948,140.164224333333,0.723258836641077
"CCT8L2",0.027349,0.036081,0,0.0211433333333333,1,1,0,"Cct8l1",0.074243,0.148759,0.078068,3,9,1,0.100356666666667,0.928011220604228
"CCZ1",77.124777,75.933044,112.826627,88.6281493333333,612,479,548,"Ccz1",24.523028,23.513642,18.277183,551,867,200,22.1046176666667,3.87923101028592
"CCZ1B",108.655778,114.528387,139.511541,120.898568666667,648,532,614,"Ccz1",24.523028,23.513642,18.277183,551,867,200,22.1046176666667,5.2759396595656
"CD101",4.772194,0.193455,0.72446,1.896703,38,3,9,"Cd101",0.14327,0.152318,0,10,16,0,0.0985293333333333,2.63689180807795
"CD109",1.095685,0.306302,0.225568,0.542518333333333,124,39,27,"Cd109",0.44481,0.651937,0.439135,58,126,18,0.511960666666667,1.02021062276311
"CD14",0.088743,0.214786,0.49083,0.264786333333333,2,2,2,"Cd14",0.829744,1.181931,1.453415,27,48,15,1.15503,0.586899640994944
"CD151",93.440247,103.769455,115.482936,104.230879333333,1562,1219,1232,"Cd151",37.66218,27.159344,37.871617,666,852,266,34.231047,2.98687913911083
"CD160",0.466369,0.468353,0.429506,0.454742666666667,13,6,6,"Cd160",0.253282,0.195559,0.52662,13,16,9,0.325153666666667,1.0977916774935
"CD163",1.407492,0,0.545785,0.651092333333333,7,0,2,"Cd163",0.874076,0.309562,0.937667,83,41,24,0.707101666666667,0.967190393854691
"CD164",59.47275,46.175174,46.926342,50.8580886666667,2460,1377,1535,"Cd164",37.82445,39.657196,43.91974,1913,3019,627,40.4671286666667,1.2505830602241
"CD164L2",0,0,0.06177,0.02059,0,0,1,"Cd164l2",25.846464,30.535977,48.762182,70,101,22,35.0482076666667,0.028311809825256
"CD177",0,0,0,0,0,0,0,"Cd177",0,0.103068,0,0,9,0,0.034356,0.966785130071271
"CD180",0.030342,0.039217,0.014518,0.0280256666666667,3,3,1,"Cd180",0.495129,1.101863,0.751757,27,88,10,0.782916333333333,0.576597817545748
"CD19",0,0,0.044757,0.014919,0,0,1,"Cd19",0.823876,0.234255,0,3,4,0,0.352710333333333,0.750285537849813
"CD1D",0.099222,0,0.028913,0.0427116666666667,6,0,1,"Cd1d2",0,0,0,0,0,0,0,1.04271166666667
"CD1D",0.099222,0,0.028913,0.0427116666666667,6,0,1,"Cd1d1",5.51332,1.846835,3.18002,91,80,27,3.51339166666667,0.231026186884586
"CD2",0,0,0,0,0,0,0,"Cd2",0,0,0,0,0,0,0,1
"CD200",43.187348,65.005569,73.068169,60.420362,1380,1648,1679,"Cd200",59.104337,50.702961,71.834818,1383,1499,364,60.547372,0.997936386300945
"CD200R1",2.313911,0.444996,0.279375,1.01276066666667,105,20,10,"Cd200r1",0.070433,0.108887,0.091548,3,5,1,0.0902893333333333,1.84607938932418
"CD200R1",2.313911,0.444996,0.279375,1.01276066666667,105,20,10,"Cd200r3",0.096122,0.009336,0.042865,8,1,1,0.049441,1.9179359932256
"CD200R1",2.313911,0.444996,0.279375,1.01276066666667,105,20,10,"Cd200r2",0.230462,0.153346,0.090012,8,8,1,0.15794,1.738225354221
"CD200R1",2.313911,0.444996,0.279375,1.01276066666667,105,20,10,"Cd200r4",0.032874,0.017062,0,1,1,0,0.0166453333333333,1.9798061336369
"CD200R1L",0.122471,0,0,0.0408236666666667,1,0,0,"Cd200r4",0.032874,0.017062,0,1,1,0,0.0166453333333333,1.02378246625503
"CD200R1L",0.122471,0,0,0.0408236666666667,1,0,0,"Cd200r3",0.096122,0.009336,0.042865,8,1,1,0.049441,0.99178864430365
"CD200R1L",0.122471,0,0,0.0408236666666667,1,0,0,"Cd200r2",0.230462,0.153346,0.090012,8,8,1,0.15794,0.89885802948915
"CD200R1L",0.122471,0,0,0.0408236666666667,1,0,0,"Cd200r1",0.070433,0.108887,0.091548,3,5,1,0.0902893333333333,0.954630697417322
"CD207",0.031251,0,0,0.010417,1,0,0,"Cd207",0,0,0,0,0,0,0,1.010417
"CD209",0.014806,0.102685,0.037716,0.0517356666666667,1,0,2,"Cd209a",0,0,0,0,0,0,0,1.05173566666667
"CD209",0.014806,0.102685,0.037716,0.0517356666666667,1,0,2,"Cd209d",0,0,0,0,0,0,0,1.05173566666667
"CD209",0.014806,0.102685,0.037716,0.0517356666666667,1,0,2,"Cd209c",2.913175,3.05243,4.374752,68,99,22,3.44678566666667,0.236515934318699
"CD209",0.014806,0.102685,0.037716,0.0517356666666667,1,0,2,"Cd209e",0,0,0,0,0,0,0,1.05173566666667
"CD209",0.014806,0.102685,0.037716,0.0517356666666667,1,0,2,"Cd209b",0,0.017453,0,0,1,0,0.00581766666666667,1.045652409499
"CD22",0.663267,0.32915,0.567529,0.519982,5,2,3,"Cd22",0.611561,0.195507,0.077203,5,8,1,0.294757,1.17395156002246
"CD226",0.225007,0.0323,0.226472,0.161259666666667,13,6,13,"Cd226",0,0.099811,0.135976,0,3,2,0.0785956666666667,1.07664039691117
"CD24",208.627067,447.744801,471.060481,375.810783,4114,6806,7179,"Cd24a",44.781991,49.712917,60.634725,1578,2496,627,51.7098776666667,7.14876982608313
"CD244",0,0,0,0,0,0,0,"Cd244a",0.061027,0.023157,0,3,2,0,0.0280613333333333,0.972704611657411
"CD247",0.201606,0,0.200755,0.134120333333333,1,0,2,"Cd247",0.064898,0.086017,0.259246,2,2,1,0.136720333333333,0.997712717962583
"CD248",4.568733,0.892377,0.963805,2.14163833333333,204,30,28,"Cd248",0.661006,0.457911,0.992941,36,38,17,0.703952666666667,1.8437356827987
"CD27",0.123307,0.324856,0.093499,0.180554,2,4,1,"Cd27",0.988751,0.820549,0.66458,10,15,2,0.824626666666667,0.647011260751058
"CD274",0.33792,0.574537,1.158212,0.690223,17,9,11,"Cd274",0.993048,1.226883,1.269046,77,144,31,1.16299233333333,0.781428104923164
"CD276",116.805093,108.745776,124.275884,116.608917666667,2232,1622,1829,"Cd276",3.288391,2.551256,2.917973,89,112,31,2.91920666666667,30.0083480330203
"CD28",0.221884,0.435624,0.182258,0.279922,15,29,11,"Cd28",0.031915,0.007046,0.107252,3,1,2,0.0487376666666667,1.22044057411243
"CD2AP",3.343511,2.775447,3.301309,3.140089,309,199,178,"Cd2ap",8.048942,7.798328,6.074802,828,1224,197,7.30735733333333,0.498364140830666
"CD2BP2",24.699309,24.185286,24.470519,24.4517046666667,1121,937,868,"Cd2bp2",25.875817,30.381928,20.865091,1182,1529,377,25.707612,0.952975678494456
"CD300A",0.773011,0.070976,0,0.281329,3,1,0,"Cd300a",0.391435,0.393115,0.150145,29,33,5,0.311565,0.976946624833691
"CD300C",0.038511,0.101467,0,0.0466593333333333,1,2,0,"Cd300c2",0.455178,1.517213,1.414511,11,53,10,1.12896733333333,0.491627709333884
"CD300C",0.038511,0.101467,0,0.0466593333333333,1,2,0,"Cd300c",0,0,0,0,0,0,0,1.04665933333333
"CD300E",0.046152,0.147175,0.023043,0.0721233333333333,3,7,1,"Cd300e",0.092214,0.10874,0.073104,4,7,1,0.0913526666666667,0.982380275486873
"CD300LB",0,0,0,0,0,0,0,"Cd300lb",0.035519,0.011918,0,2,1,0,0.0158123333333333,0.984433804538043
"CD300LD",0.047407,0.125099,0,0.057502,1,2,0,"Cd300a",0.391435,0.393115,0.150145,29,33,5,0.311565,0.806290195301034
"CD300LF",0,0.050275,0,0.0167583333333333,0,1,0,"Cd300ld2",0,0.067917,2.783025,0,0,3,0.950314,0.521330582323325
"CD300LF",0,0.050275,0,0.0167583333333333,0,1,0,"Cd300lf",0.425304,0.551847,0.419198,18,50,5,0.465449666666667,0.693820031121278
"CD300LF",0,0.050275,0,0.0167583333333333,0,1,0,"Cd300ld3",0.049294,0.071502,0.03501,1,2,0,0.0519353333333333,0.966559731491733
"CD300LF",0,0.050275,0,0.0167583333333333,0,1,0,"Cd300ld4",0,0.059631,0.075742,0,1,0,0.0451243333333333,0.972858731640542
"CD300LF",0,0.050275,0,0.0167583333333333,0,1,0,"Cd300ld5",0.232523,0.232633,0.174324,3,5,1,0.21316,0.838107366986493
"CD300LF",0,0.050275,0,0.0167583333333333,0,1,0,"Cd300ld",0,0.073276,0,0,6,0,0.0244253333333333,0.992515803982461
"CD300LG",2.839504,0,0.120948,0.986817333333333,3,0,3,"Cd300lg",0.180248,0.071837,0.064188,9,6,1,0.105424333333333,1.79733453789842
"CD302",1.043345,0.256458,0.409853,0.569885333333333,73,13,20,"Cd302",5.648337,4.467289,6.763788,139,167,52,5.62647133333333,0.236911208750922
"CD320",19.934893,30.376396,37.975146,29.4288116666667,343,383,418,"Cd320",8.762273,8.247576,11.119911,176,238,69,9.37658666666667,2.93244904554356
"CD33",0.015885,0,0.060342,0.025409,0,0,1,"Siglecf",0.361502,0.109137,0.24578,10,9,4,0.238806333333333,0.827739552510091
"CD33",0.015885,0,0.060342,0.025409,0,0,1,"Cd33",1.536683,2.488365,2.677235,105,220,30,2.23409433333333,0.317062180107507
"CD33",0.015885,0,0.060342,0.025409,0,0,1,"Siglech",4.642623,6.476541,3.945702,154,282,39,5.021622,0.170287839389454
