"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"SERPINA10",0.219996,0.190205,0.297802,0.236001,20,7,10,"Serpina10",0.113603,0.058127,0.119444,2,1,6,0.097058,1.12665055083687
"SERPINA11",0,0,0,0,0,0,0,"Serpina11",0,0,0.029282,0,0,1,0.00976066666666667,0.99033368303116
"SERPINA12",0,0,0,0,0,0,0,"Serpina12",0,0,0.020327,0,0,2,0.00677566666666667,0.993269934017078
"SERPINA2",0,0,0,0,0,0,0,"Serpina1f",0,0,0,0,0,0,0,1
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3n",4.168896,3.975042,3.484284,114,106,181,3.876074,2.14205164510082
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3c",0.034023,0,0.017849,1,0,1,0.0172906666666667,10.2672743155676
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3k",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3b",0,0.037774,0.019376,0,1,1,0.01905,10.2495484356345
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3f",0,0.038238,0,0,1,0,0.012746,10.3133483946946
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3m",0,0,0.049894,0,0,2,0.0166313333333333,10.2739331268562
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3i",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3a",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3j",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3g",0,0.139291,0.020699,0,1,1,0.05333,9.9159829619714
"SERPINA5",1.748543,1.240397,0.839448,1.27612933333333,61,37,22,"Serpina5",0,0,0,0,0,0,0,2.27612933333333
"SERPINA6",0,0,0,0,0,0,0,"Serpina6",0,0,0,0,0,0,0,1
"SERPINA7",0,0,0,0,0,0,0,"Serpina7",0.517734,0,0,1,0,0,0.172578,0.852821731262227
"SERPINA9",0,0,0,0,0,0,0,"Serpina9",2.40906,4.972596,5.596053,96,136,269,4.325903,0.187761587096123
"SERPINB1",6.2516,12.322532,8.341707,8.97194633333333,144,185,152,"Serpinb1c",0,0,0,0,0,0,0,9.97194633333333
"SERPINB1",6.2516,12.322532,8.341707,8.97194633333333,144,185,152,"Serpinb1b",0.796459,0.670836,1.030619,17,14,28,0.832638,5.44130719396484
"SERPINB1",6.2516,12.322532,8.341707,8.97194633333333,144,185,152,"Serpinb1a",8.733519,14.742886,11.718523,62,102,152,11.7316426666667,0.783241141336881
"SERPINB10",0.812644,0.071014,0.785343,0.556333666666667,20,2,7,"Serpinb10",0,0,0.034533,0,0,1,0.011511,1.53862258212384
"SERPINB11",0,0,0,0,0,0,0,"Serpinb11",0.036759,0,0.038562,1,0,2,0.025107,0.975507922587593
"SERPINB12",0,0,0.073149,0.024383,0,0,1,"Serpinb12",0.06724,0,0,1,0,0,0.0224133333333333,1.00192648765666
"SERPINB13",0,0,0,0,0,0,0,"Serpinb13",0,0.068955,0.096752,0,1,3,0.0552356666666667,0.947655610579248
"SERPINB2",1.883476,2.258292,1.183216,1.77499466666667,45,54,25,"Serpinb2",0.040277,0,0.070127,1,0,1,0.0368013333333333,2.67649604360077
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3a",0,0,0,0,0,0,0,1.241086
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3c",0,0,0,0,0,0,0,1.241086
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3b",0,0,0,0,0,0,0,1.241086
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3d",0,0,0,0,0,0,0,1.241086
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3d",0,0,0,0,0,0,0,1.307289
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3b",0,0,0,0,0,0,0,1.307289
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3c",0,0,0,0,0,0,0,1.307289
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3a",0,0,0,0,0,0,0,1.307289
"SERPINB5",0,0,0.947047,0.315682333333333,0,0,4,"Serpinb5",0,0.060244,0.086598,0,2,3,0.0489473333333333,1.25428826741222
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6d",0,0,0,0,0,0,0,19.749935
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6c",0.168967,0.511062,0.087893,1,4,1,0.255974,15.7247960546954
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6e",0,0,0,0,0,0,0,19.749935
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6b",1.180796,4.807316,1.845549,15,23,29,2.61122033333333,5.46904735158318
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6a",24.974305,20.97863,20.560585,252,243,466,22.1711733333333,0.852349370309546
"SERPINB7",0.328231,0,0.044038,0.124089666666667,5,0,1,"Serpinb7",0,0,0,0,0,0,0,1.12408966666667
"SERPINB8",4.271419,5.933667,7.242985,5.81602366666667,95,149,134,"Serpinb8",10.202307,2.224203,7.026951,197,118,298,6.484487,0.910686820174404
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9e",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9g",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9h",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9",1.838374,2.147967,1.782626,87,99,160,1.922989,4.94241784693682
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9c",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9d",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9f",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9b",0,0,0,0,0,0,0,14.446633
"SERPINC1",0,0.098595,0.202376,0.100323666666667,0,2,2,"Serpinc1",0.076862,0.729353,0.037507,3,7,3,0.281240666666667,0.858795459192939
"SERPIND1",0,0,0,0,0,0,0,"Serpind1",0.860939,0.877224,1.115744,23,23,58,0.951302333333333,0.512478247433722
"SERPINE1",7.14605,10.820238,7.589238,8.51850866666667,417,480,296,"Serpine1",0.463458,0.574627,0.573559,17,21,42,0.537214666666667,6.19204908271324
"SERPINE2",423.171641,512.009098,543.474227,492.884988666667,10868,9709,9472,"Serpine2",109.457749,123.86356,109.844953,1653,1756,3150,114.388754,4.28018304683892
"SERPINE3",0.051062,0,0.773189,0.274750333333333,1,0,3,"Serpine3",0.058273,0.059496,0.091726,1,1,3,0.0698316666666667,1.19154290628276
"SERPINF1",100.343079,47.19281,46.263493,64.599794,790,294,261,"Serpinf1",14.694945,10.675978,15.791164,75,69,168,13.7206956666667,4.45629714012384
"SERPINF2",0.334506,0.585599,0.792089,0.570731333333333,9,18,19,"Serpinf2",0.121541,0,0.054488,1,0,3,0.0586763333333333,1.48367473974576
"SERPING1",23.722924,5.669126,7.555515,12.315855,458,75,106,"Serping1",2.854043,3.730552,3.669479,65,83,159,3.41802466666667,3.01398385130489
"SERPINH1",167.176412,106.308799,116.106524,129.863911666667,4611,2104,2308,"Serpinh1",6.943184,5.656314,9.928249,139,152,349,7.509249,15.379020130527
"SERPINI1",43.558972,34.495106,53.061582,43.70522,714,475,566,"Serpini1",61.963283,79.840107,61.910467,2935,3260,5382,67.904619,0.648798595054999
"SERPINI2",0.568515,2.431604,1.463969,1.48802933333333,12,32,27,"Serpini2",0,0,0,0,0,0,0,2.48802933333333
"SERTAD1",2.184274,1.797049,1.965808,1.982377,80,50,48,"Sertad1",5.177338,5.41967,4.951236,70,78,140,5.182748,0.482370783994431
"SERTAD2",8.595974,3.420294,3.848832,5.28836666666667,676,264,269,"Sertad2",4.288831,5.15162,5.036281,339,360,668,4.82557733333333,1.07944093895815
"SERTAD3",12.002609,6.579357,11.123634,9.90186666666667,175,87,91,"Sertad3",0.866065,1.200881,0.779554,14,19,24,0.948833333333333,5.59404772085863
"SERTAD4",3.903974,1.621987,1.521883,2.34928133333333,172,45,47,"Sertad4",5.829747,8.192335,8.169606,250,271,459,7.39722933333333,0.398855527267565
"SERTM1",9.098303,7.067193,4.689455,6.95165033333333,491,293,177,"Sertm1",5.939005,6.103668,4.922597,241,247,391,5.65509,1.19482235902645
"SERTM2",0.036324,0.031508,0.068976,0.0456026666666667,3,2,4,"A730046J19Rik",0.121051,0.094461,0.178052,8,6,22,0.131188,0.924340310069296
"SESN1",12.364771,11.119565,11.449574,11.6446366666667,317,246,226,"Sesn1",16.170885,17.130356,17.718106,598,617,1236,17.006449,0.702228222047927
"SESN2",3.375007,3.46939,4.27584,3.70674566666667,216,168,180,"Sesn2",2.871403,2.946469,2.31638,132,137,212,2.71141733333333,1.26818011663469
"SESN3",12.539855,7.467262,8.485706,9.49760766666667,2206,973,1060,"Sesn3",21.29194,24.353895,23.005222,2736,3093,5629,22.8836856666667,0.439530473360637
"SESTD1",11.628018,12.750138,12.873367,12.4171743333333,1390,1481,1416,"Sestd1",9.12374,10.280134,9.364224,836,916,1746,9.589366,1.26704226988975
"SETBP1",2.502682,1.975255,2.980465,2.486134,457,270,268,"Setbp1",3.479034,3.036574,3.204328,492,422,871,3.23997866666667,0.82220555197762
"SETD1B",3.374489,4.153696,4.163855,3.89734666666667,495,456,417,"Setd1b",5.128859,4.443314,5.615742,477,527,1087,5.06263833333333,0.807791327373149
"SETD2",15.779114,12.876986,16.791602,15.149234,1449,942,782,"Setd2",27.34626,31.032403,27.115211,1000,1087,1885,28.497958,0.547469557045271
"SETD3",21.856446,15.669386,19.296632,18.9408213333333,860,530,527,"Setd3",65.002775,212.396264,149.119002,1638,1642,3061,142.172680333333,0.139278117074482
"SETD4",17.079482,13.796574,12.090187,14.322081,363,250,245,"Setd4",7.706274,5.118709,6.534694,82,56,159,6.45322566666667,2.05576507209831
"SETD5",275.012001,167.43113,197.515396,213.319509,4759,2267,2227,"Setd5",21.552412,24.297756,24.410925,1470,1402,2652,23.4203643333333,8.77626173281362
"SETD6",5.445062,11.267868,9.607466,8.77346533333333,199,268,237,"Setd6",14.481299,14.494593,11.061961,79,94,159,13.345951,0.681269950896482
"SETD7",11.715403,8.323008,7.625446,9.22128566666667,1489,733,584,"Setd7",46.184325,35.832391,44.823799,2717,2400,4540,42.2801716666667,0.236165552793749
"SETDB1",27.177912,26.166378,33.633486,28.992592,770,566,605,"Setdb1",7.149809,6.860572,7.686345,481,465,981,7.232242,3.64330786194089
"SETDB2",4.882319,3.230112,3.047811,3.72008066666667,244,184,154,"Setdb2",2.366905,1.894677,1.242996,52,54,95,1.83485933333333,1.66501406654157
"SETSIP",0,0,0,0,0,0,0,"Set",75.147026,65.570543,66.152645,1577,1416,2620,68.956738,0.0142945487252422
"SETX",10.832577,10.513942,12.701775,11.3494313333333,1158,768,772,"Setx",16.291691,13.836911,13.455572,1220,1188,2217,14.528058,0.795297862316932
"SEZ6",4.675441,4.400277,4.344817,4.47351166666667,122,99,92,"Sez6",94.117121,99.542697,90.196582,2332,2667,4863,94.6188,0.0572430491353862
"SEZ6L",2.597132,11.014863,10.619937,8.07731066666667,293,923,831,"Sez6l",28.994382,26.838153,26.193369,2259,2097,4033,27.341968,0.320278064905961
"SEZ6L2",80.457001,101.577069,115.130347,99.0548056666667,2526,2666,2501,"Sez6l2",105.125949,106.656369,100.018771,2943,3007,5539,103.933696333333,0.953505014717405
"SF1",186.472014,140.792101,165.684282,164.316132333333,3000,1856,2052,"Sf1",71.932017,65.570844,79.871782,1217,1142,2435,72.4582143333333,2.25047850446206
"SF3A1",50.138477,50.153912,59.7849,53.3590963333333,1239,995,1051,"Sf3a1",13.427079,15.748907,19.609886,692,731,1379,16.2619573333333,3.14906909359371
"SF3A2",41.836836,32.077731,36.619298,36.8446216666667,673,392,439,"Sf3a2",22.848127,17.980241,17.12037,201,234,384,19.316246,1.86277630555697
"SF3A3",125.592206,110.252378,146.108796,127.317793333333,945,683,783,"Sf3a3",11.250792,12.782169,11.48451,253,283,498,11.839157,9.99425377642265
"SF3B1",312.168579,187.539515,361.378327,287.028807,6476,3439,3469,"Sf3b1",64.771886,51.360202,66.008114,3790,3196,7111,60.7134006666667,4.66720037931038
"SF3B2",142.461028,117.803908,136.781292,132.348742666667,2754,1720,1893,"Sf3b2",56.733675,58.212502,54.07797,2250,2201,4014,56.3413823333333,2.3255236836024
"SF3B3",136.493681,117.528578,172.401557,142.141272,2015,1502,1693,"Sf3b3",19.813778,24.398129,13.257823,842,854,1580,19.1565766666667,7.10146739533978
"SF3B4",26.87984,28.403156,26.800073,27.361023,622,463,424,"Sf3b4",14.495519,14.172136,13.205237,328,326,601,13.9576306666667,1.89609060632865
"SF3B5",48.467324,44.857053,51.70738,48.343919,435,306,306,"Sf3b5",2.048954,2.818503,2.816762,108,146,284,2.56140633333333,13.8551780902282
"SF3B6",66.831491,53.401922,65.319245,61.850886,524,321,361,"Sf3b6",118.312839,77.873236,89.746949,300,271,482,95.311008,0.652582579137787
"SFI1",24.4051,30.270375,37.490539,30.7220046666667,403,317,367,"Sfi1",17.0511,9.303899,20.156577,379,276,797,15.5038586666667,1.92209623866548
"SFMBT1",2.020255,1.998332,1.3968,1.805129,134,106,80,"Sfmbt1",4.85124,5.21431,4.433815,497,480,785,4.83312166666667,0.480896706823362
"SFMBT2",3.42319,2.223727,2.741385,2.79610066666667,472,238,241,"Sfmbt2",0.458968,1.236909,0.580787,42,44,95,0.758888,2.15823899342463
"SFN",0.140116,0.061758,0.213321,0.138398333333333,3,1,3,"Sfn",0.954039,0.552737,0.668039,19,11,26,0.724938333333333,0.659964655741316
"SFPQ",188.616546,163.089266,207.230629,186.312147,5009,3296,3851,"Sfpq",99.291907,70.243411,95.839677,1947,1411,3605,88.4583316666667,2.09384797939167
"SFR1",3.88387,1.720712,2.558254,2.72094533333333,80,30,41,"Sfr1",38.483246,37.13709,35.668283,801,749,1399,37.0962063333333,0.0976723325355782
"SFRP1",35.264125,20.196443,24.549978,26.670182,2723,1172,1258,"Sfrp1",1.900669,2.142412,2.487449,110,124,284,2.17684333333333,8.70996114591738
"SFRP2",0.810718,0.236962,3.179791,1.409157,27,6,71,"Sfrp2",2.079545,2.420374,1.054599,9,19,25,1.851506,0.844871797569425
"SFRP4",0.949726,0.025886,1.194849,0.723487,30,1,12,"Sfrp4",0.293742,0.299659,0.3575,11,15,25,0.316967,1.30867895702778
"SFRP5",0.677824,0.513082,0.795184,0.66203,21,12,16,"Sfrp5",0.559142,0.571824,0.327854,12,13,15,0.486273333333333,1.11825325983108
"SFSWAP",40.723997,28.786406,23.191664,30.900689,1142,666,706,"Sfswap",58.646709,59.883476,65.926056,552,530,1251,61.4854136666667,0.510530172212298
"SFT2D1",23.92179,10.484423,18.478444,17.628219,302,108,147,"Gm12166",0,0,0.647649,0,0,9,0.215883,15.3207331626481
"SFT2D1",23.92179,10.484423,18.478444,17.628219,302,108,147,"Sft2d1",41.563891,40.196355,37.077888,199,166,386,39.6127113333333,0.458679521470675
"SFT2D2",3.362476,3.536442,2.782397,3.227105,704,426,402,"Sft2d2",6.330391,5.751449,6.53053,490,442,964,6.20412333333333,0.58676188682685
"SFT2D3",1.900242,0,0.414947,0.771729666666667,119,0,18,"Sft2d3",1.97744,1.71847,1.560605,61,55,101,1.75217166666667,0.643756960412474
"SFTPA1",0,0,0,0,0,0,0,"Sftpa1",0,0,0,0,0,0,0,1
"SFTPA2",0.125207,0,0.156564,0.0939236666666667,2,0,1,"Sftpa1",0,0,0,0,0,0,0,1.09392366666667
"SFTPB",0.082681,0.022303,0.100475,0.0684863333333333,4,1,4,"Sftpb",0.073648,0,0,1,0,0,0.0245493333333333,1.0428842209648
"SFTPC",11.318463,5.826293,0.50056,5.881772,7,8,5,"Sftpc",0.891976,1.006064,0.906019,7,8,14,0.934686333333333,3.55704792111865
"SFTPD",0.475997,0.753663,0.731784,0.653814666666667,10,12,6,"Sftpd",0,0,0,0,0,0,0,1.65381466666667
"SFXN1",54.238975,57.312952,50.923215,54.1583806666667,1577,1185,1273,"Sfxn1",14.782964,16.727733,15.784938,566,623,1148,15.7652116666667,3.29004976276768
"SFXN2",4.093778,2.260156,2.612868,2.988934,142,123,127,"Sfxn2",1.018627,1.576796,1.928328,61,68,173,1.507917,1.59053668841513
"SFXN3",67.881317,91.609387,82.161017,80.5505736666667,1726,1661,1502,"Sfxn3",47.802471,43.184489,48.452527,1040,1007,1902,46.479829,1.71758355883436
"SFXN4",29.249089,49.003218,52.043484,43.4319303333333,190,183,183,"Sfxn4",5.21626,6.068565,6.179394,100,106,215,5.82140633333333,6.51360264469414
"SFXN5",13.809255,11.346129,14.360011,13.1717983333333,521,348,352,"Sfxn5",37.629687,35.5672,34.478593,1769,1673,3145,35.8918266666667,0.384144663298501
"SGCA",34.456588,1.764629,1.914081,12.711766,372,17,13,"Sgca",0.844216,0.337577,0.885989,2,6,7,0.689260666666667,8.11702200291962
"SGCB",33.517112,29.953218,31.904943,31.7917576666667,1879,1413,1446,"Sgcb",13.151405,13.900344,12.298555,696,684,1174,13.116768,2.32289414026402
"SGCD",9.157843,4.634285,3.435515,5.74254766666667,1377,493,338,"Sgcd",1.321284,1.351817,1.280161,23,27,43,1.317754,2.90908684298104
"SGCE",73.823736,49.801882,69.135746,64.253788,611,335,399,"Sgce",12.317168,11.988558,13.500781,224,224,463,12.602169,4.79730754705371
"SGCG",3.092149,1.290995,1.448669,1.94393766666667,82,26,26,"Sgcg",0.020443,0.065018,0.313084,1,2,5,0.132848333333333,2.59870415133535
"SGCZ",0.023402,0.110664,0.15537,0.0964786666666667,3,11,14,"Sgcz",0.858318,1.464833,1.126926,28,49,72,1.15002566666667,0.509983989338422
"SGF29",6.651316,5.309034,10.158491,7.372947,74,47,63,"Sgf29",21.724855,19.906337,20.36472,77,64,133,20.665304,0.38646801355753
"SGIP1",36.509618,39.01631,27.947219,34.491049,2054,1533,1470,"Sgip1",67.0419,65.806145,66.426313,2141,2363,4030,66.424786,0.526379853841879
"SGK1",5.215631,8.264278,6.900065,6.79332466666667,106,111,114,"Sgk1",83.537724,36.714488,67.897274,1341,709,2232,62.7164953333333,0.122312513045418
"SGK2",3.892115,0.907525,0.734921,1.84485366666667,57,13,7,"Sgk2",0.67684,0.691962,0.531294,15,14,33,0.633365333333333,1.74171301950003
"SGK3",2.819942,2.05645,1.532807,2.13639966666667,60,34,34,"Sgk3",6.553533,6.783847,6.702267,274,268,511,6.67988233333333,0.408391630305794
"SGMS1",7.495864,7.669856,6.315167,7.16029566666667,328,226,249,"Sgms1",25.323353,25.336029,25.719179,472,436,928,25.4595203333333,0.308406787570765
"SGMS2",0.794453,0.639598,0.317079,0.58371,56,31,25,"Sgms2",0.6295,0.403602,1.921012,52,33,91,0.984704666666667,0.797957513074153
"SGO1",2.760116,0.759762,1.856011,1.791963,68,15,34,"Sgo1",0.118289,0.080806,0.26365,6,4,3,0.154248333333333,2.41885816021682
"SGO2",3.598489,3.010421,3.083451,3.230787,256,104,133,"Sgo2a",0.172551,0.251233,0.136038,12,17,18,0.186607333333333,3.56544821623104
"SGO2",3.598489,3.010421,3.083451,3.230787,256,104,133,"Sgo2b",0.018866,0,0.004223,1,0,0,0.00769633333333333,4.19847414350024
"SGPL1",19.63366,23.146126,23.513179,22.097655,981,832,887,"Sgpl1",9.981666,13.095878,12.384359,365,368,744,11.8206343333333,1.80160001443506
"SGPP1",6.321371,6.690613,7.748843,6.92027566666667,333,273,281,"Sgpp1",10.790821,11.486554,9.693311,451,476,795,10.6568953333333,0.679449839788673
"SGPP2",0.494695,0.968472,0.909254,0.790807,46,68,57,"Sgpp2",4.496082,4.55451,4.128925,251,249,440,4.39317233333333,0.332050765174263
"SGSH",24.24917,30.588329,32.416506,29.0846683333333,551,437,427,"Sgsh",1.864114,2.109361,2.328815,64,55,117,2.10076333333333,9.70234264896063
"SGSM1",7.734367,4.838892,5.544742,6.03933366666667,891,437,357,"Sgsm1",29.460327,17.137845,22.827643,1429,955,2291,23.1419383333333,0.291581130291734
"SGSM2",171.674151,161.991016,164.429467,166.031544666667,1936,1696,1566,"Sgsm2",18.197849,19.006944,18.826983,1073,1119,2147,18.6772586666667,8.48855765410141
"SGSM3",86.997527,74.632646,86.764329,82.7981673333333,1252,779,837,"Sgsm3",46.518923,51.613115,42.738083,513,495,1012,46.956707,1.74737117236455
"SGTA",39.731439,34.463448,38.581532,37.5921396666667,1172,752,843,"Sgta",44.728162,41.536763,40.18705,887,923,1678,42.1506583333333,0.894358073718072
"SGTB",10.497099,11.064414,9.841395,10.467636,903,758,624,"Sgtb",33.701935,42.931388,38.282536,1396,1726,2954,38.3052863333333,0.291758108635752
"SH2B1",41.679836,39.225261,44.249637,41.7182446666667,994,691,611,"Sh2b1",21.85127,21.792182,24.908765,645,633,1220,22.850739,1.79106587291348
"SH2B2",3.06466,4.838347,2.478582,3.46052966666667,60,54,49,"Sh2b2",1.104472,1.31947,4.238797,31,43,74,2.220913,1.38486499531861
"SH2B3",6.200238,6.187505,7.028879,6.47220733333333,536,423,438,"Sh2b3",4.91733,4.656453,5.884729,186,208,431,5.15283733333333,1.21443277768002
"SH2D1A",0.10803,0.068578,0,0.0588693333333333,4,2,0,"Sh2d1a",0.026258,0,0.164598,1,0,3,0.0636186666666667,0.995534740521039
"SH2D1B",0.068296,0,0,0.0227653333333333,3,0,0,"Sh2d1b1",0.029438,0.030015,0.01542,1,1,1,0.0249576666666667,0.997861049871003
"SH2D1B",0.068296,0,0,0.0227653333333333,3,0,0,"Sh2d1b2",0,0,0,0,0,0,0,1.02276533333333
"SH2D2A",0.036666,0.048463,0.168373,0.0845006666666667,1,1,2,"Sh2d2a",0,0,0.045206,0,0,3,0.0150686666666667,1.06840128385403
"SH2D3C",5.523862,8.576185,7.346218,7.148755,166,212,201,"Sh2d3c",4.057454,4.420825,4.652564,138,155,280,4.37694766666667,1.51549829106886
"SH2D4B",0.115104,0.028042,0.0899,0.077682,6,1,3,"Sh2d4b",0.282575,0.427631,0.31832,12,12,24,0.342842,0.802538198835008
"SH2D5",1.827606,0.543132,0.270351,0.880363,45,6,10,"Sh2d5",27.905908,26.176508,26.409929,1024,948,1927,26.8307816666667,0.067564146150165
"SH2D6",0.589,0.022648,1.211875,0.607841,6,1,6,"Sh2d6",0.346549,0.402955,0.346185,5,6,9,0.365229666666667,1.177707340572
"SH2D7",0.333195,0.207537,0.327994,0.289575333333333,16,8,11,"Sh2d7",0,0,0.012517,0,0,1,0.00417233333333333,1.2842171513057
"SH3BGR",33.158149,8.313363,21.859198,21.1102366666667,43,11,18,"Sh3bgr",0.670389,2.118698,2.320623,4,3,9,1.70323666666667,8.17917163499065
"SH3BGRL",70.282221,69.33163,75.136835,71.583562,1799,1448,1518,"Sh3bgrl",36.868771,53.65959,42.266351,924,964,1772,44.264904,1.60352846434845
"SH3BGRL2",13.127668,13.365145,13.47606,13.3229576666667,1098,859,794,"Sh3bgrl2",6.740216,7.609862,7.576673,404,469,671,7.308917,1.72380560146005
"SH3BGRL3",154.510686,129.583046,138.317669,140.803800333333,1578,1004,932,"Sh3bgrl3",109.565084,123.684403,120.115244,479,616,1063,117.788243666667,1.19375281556693
"SH3BP1",9.154198,3.919284,3.257771,5.443751,145,53,56,"Sh3bp1",10.548971,9.978114,18.456312,95,117,215,12.9944656666667,0.460449948821435
"SH3BP2",28.352935,30.377197,31.344927,30.0250196666667,1192,887,872,"Sh3bp2",1.013799,0.666211,6.37553,39,24,74,2.68518,8.41886140342308
"SH3BP4",5.735455,1.864204,3.271625,3.62376133333333,407,115,202,"Sh3bp4",3.190154,3.483869,3.726018,226,242,504,3.46668033333333,1.03516728045832
"SH3BP5",13.93873,11.182549,8.794796,11.3053583333333,419,210,225,"Sh3bp5",29.25788,26.783618,28.210523,506,437,922,28.084007,0.423097076456258
"SH3BP5L",14.9539,15.493108,19.479376,16.642128,764,619,651,"Sh3bp5l",39.743831,20.382566,23.059833,442,381,733,27.7287433333333,0.614093272208333
"SH3D19",24.308004,22.836341,29.055521,25.3999553333333,1524,1052,1194,"Sh3d19",2.479749,1.876663,2.617524,187,137,333,2.32464533333333,7.94068319668384
"SH3D21",30.772611,20.648447,20.875189,24.098749,1092,645,499,"Sh3d21",0.371135,0.422929,0.290455,9,11,15,0.361506333333333,18.4345444347303
"SH3GL1",35.365182,23.890149,26.531031,28.595454,1001,498,549,"Sh3gl1",9.119456,8.404834,8.688561,247,225,456,8.737617,3.03929123521699
"SH3GL2",10.298086,9.855272,10.340986,10.1647813333333,481,350,329,"Sh3gl2",78.830246,85.433955,81.536376,2603,2861,4875,81.9335256666667,0.134623256922752
"SH3GL3",10.860896,6.484089,7.605417,8.31680066666667,251,106,125,"Sh3gl3",22.132564,28.010628,25.589573,298,349,607,25.244255,0.355003434719967
"SH3GLB1",40.034358,38.262151,34.144859,37.480456,2668,2097,1877,"Sh3glb1",23.582506,28.257054,28.108472,1148,1083,2057,26.649344,1.39173124686068
"SH3GLB2",41.129021,26.317133,33.514748,33.653634,1210,657,702,"Sh3glb2",110.248714,130.96949,123.319128,1316,1478,2813,121.512444,0.282858074400997
"SH3KBP1",27.641489,30.752131,30.092757,29.495459,936,766,755,"Sh3kbp1",13.23158,13.411022,12.174703,484,463,831,12.9391016666667,2.18776358256468
"SH3PXD2A",25.392806,20.404607,19.005171,21.6008613333333,5603,3423,2790,"Sh3pxd2a",4.777299,5.913535,5.339118,674,814,1397,5.34331733333333,3.56294035844126
"SH3PXD2B",32.558242,29.263737,46.826616,36.2161983333333,1880,1227,1244,"Sh3pxd2b",2.373177,2.15301,2.350326,251,227,469,2.292171,11.3044548212512
"SH3RF1",2.218415,2.098106,3.063891,2.46013733333333,190,152,175,"Sh3rf1",5.092906,5.22155,5.105929,373,378,723,5.14012833333333,0.563528503883062
"SH3RF2",0.332574,0.153399,0.098242,0.194738333333333,4,7,2,"Sh3rf2",3.478779,3.790274,2.673643,199,264,328,3.314232,0.276929551617376
"SH3RF3",2.327661,3.90655,4.336816,3.52367566666667,254,322,311,"Sh3rf3",5.388458,3.906135,7.634398,368,288,719,5.642997,0.680969096729483
"SH3TC1",1.448044,2.212126,1.876003,1.845391,39,25,33,"Sh3tc1",0.367089,0.979508,0.997706,19,23,41,0.781434333333333,1.59724719949449
