"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"RUNDC3B",11.94145,13.728347,15.382127,13.6839746666667,521,498,458,"Rundc3b",10.470415,9.289353,8.354639,523,835,740,9.371469,1.41580471066024
"RUNX1",12.091811,3.2166,8.343489,7.88396666666667,429,186,195,"Runx1",0.176539,0.059692,0.04852,14,8,6,0.094917,8.11382658837763
"RUNX1T1",4.296565,9.68371,8.560309,7.513528,247,526,509,"Runx1t1",7.642053,1.346859,1.282174,310,157,137,3.42369533333333,1.92452855779851
"RUNX2",2.526762,0.162523,0.073786,0.921023666666667,114,10,5,"Runx2",1.822483,0.606747,0.638882,78,35,27,1.022704,0.949730492779303
"RUNX3",2.451394,0.442013,0.932505,1.275304,77,25,26,"Runx3",0.092945,0.029058,0.018932,5,3,2,0.0469783333333333,2.17321020651494
"RUSC1",50.108506,80.51796,85.777561,72.1346756666667,2021,2358,2319,"Rusc1",56.285155,40.238123,39.288738,1669,1901,1865,45.270672,1.58058382352145
"RUSC2",25.406525,31.105996,29.515789,28.6761033333333,2053,1917,1819,"Rusc2",124.171084,64.621885,69.692889,1595,1477,1592,86.1619526666667,0.340470841065523
"RUSF1",38.367929,27.928873,33.216828,33.17121,1139,756,705,"Rusf1",4.737992,5.571935,4.57136,182,369,325,4.960429,5.73301183522193
"RUVBL1",22.167762,19.741042,29.417851,23.7755516666667,550,426,464,"Ruvbl1",14.956044,19.395084,16.501967,325,728,656,16.9510316666667,1.38017424996651
"RUVBL2",38.104687,52.294725,41.002065,43.8004923333333,776,625,608,"Ruvbl2",45.462641,75.160266,107.542659,218,518,550,76.0551886666667,0.581407859854006
"RWDD1",49.427876,46.209924,48.060778,47.899526,731,571,573,"Rwdd1",48.780594,46.097536,49.582604,297,503,527,48.153578,0.994831464761324
"RWDD2A",3.575335,4.439386,4.993856,4.33619233333333,246,233,237,"Rwdd2a",12.798132,20.030005,21.591751,196,525,586,18.1399626666667,0.278798471358913
"RWDD2B",5.658114,6.268292,6.5738,6.16673533333333,145,149,132,"Rwdd2b",7.426151,7.370997,5.384201,96,210,179,6.72711633333333,0.927478638106868
"RWDD3",20.942217,17.143523,23.1568,20.41418,232,138,178,"Rwdd3",5.05782,3.08363,3.337807,55,74,74,3.826419,4.43686716797692
"RWDD4",9.196905,12.356786,16.993367,12.8490193333333,314,238,227,"Rwdd4a",14.798786,9.332497,10.689017,349,416,435,11.6067666666667,1.09853856262378
"RXFP1",0,0,0,0,0,0,0,"Rxfp1",2.457729,0.82194,0.824773,196,117,110,1.36814733333333,0.42227102424089
"RXFP2",0.102867,0.080872,0.059115,0.0809513333333333,5,3,2,"Rxfp2",0.112325,0.343043,0.122375,4,17,6,0.192581,0.906396574600244
"RXFP4",0.041053,0,0,0.0136843333333333,1,0,0,"Rxfp4",0,0,0,0,0,0,0,1.01368433333333
"RXRA",6.36191,3.681221,4.133899,4.72567666666667,670,293,287,"Rxra",7.86104,4.640569,4.6595,502,626,559,5.72036966666667,0.851988350442429
"RXRB",23.809348,21.693384,25.574748,23.6924933333333,853,530,542,"Rxrb",24.664494,29.285876,28.789206,597,1290,1187,27.5798586666667,0.863982345795598
"RXRG",66.073538,61.45956,73.539592,67.02423,1763,1244,1273,"Rxrg",3.879228,4.99764,3.489,101,254,165,4.121956,13.2809086997233
"RXYLT1",6.714227,5.276743,7.617038,6.53600266666667,157,127,160,"Rxylt1",20.247238,21.092928,18.953001,286,524,553,20.0977223333333,0.357195082369634
"RYBP",8.609479,7.262211,8.493544,8.12174466666667,1156,747,793,"Rybp",14.523956,5.666264,4.746038,982,619,554,8.312086,0.979559753493113
"RYK",28.691684,12.839007,19.582498,20.371063,606,198,280,"Ryk",9.187789,10.144556,9.240956,354,679,613,9.52443366666667,2.03061406217867
"RYR1",46.43464,1.167507,0.97377,16.1919723333333,2799,43,27,"Ryr1",0.667434,0.218974,0.215477,103,37,49,0.367295,12.5737111108673
"RYR2",4.379003,1.274364,1.27748,2.31028233333333,338,70,47,"Ryr2",31.507739,3.92246,4.889451,3088,658,810,13.4398833333333,0.229245781071638
"RYR3",124.624269,108.376449,110.39691,114.465876,826,611,486,"Ryr3",14.884958,0.647962,0.723668,602,165,158,5.41886266666667,17.988525693129
"S100A1",255.689986,339.601758,79.168615,224.820119666667,318,306,178,"S100a1",48.735456,68.861759,84.646341,325,801,1003,67.4145186666667,3.30076311384899
"S100A10",423.52507,333.39313,385.118705,380.678968333333,3077,1831,1888,"S100a10",19.964104,27.654584,28.189906,137,328,327,25.2695313333333,14.5293406071932
"S100A11",134.19203,79.101002,104.678269,105.990433666667,838,374,433,"S100a11",9.646464,8.308968,11.338551,41,61,85,9.764661,9.93904347444538
"S100A13",108.991254,120.017461,136.727154,121.911956333333,638,517,514,"S100a13",16.405537,18.787409,27.069343,123,253,370,20.7540963333333,5.65006031277879
"S100A14",0.265126,0.349013,0,0.204713,2,1,0,"S100a14",0,0,0.051175,0,0,1,0.0170583333333333,1.1845072799823
"S100A16",24.119765,20.052813,24.710938,22.961172,392,246,260,"S100a16",38.369584,57.134728,67.597049,412,1039,1270,54.3671203333333,0.432768976528735
"S100A2",2.922472,0.639091,1.795453,1.785672,15,3,5,"S100a2",0.182862,0.078036,0.040937,5,5,3,0.100611666666667,2.5310216894545
"S100A3",0.858605,2.744391,2.715609,2.10620166666667,7,18,16,"S100a3",0.374249,0.413399,0.318829,2,5,4,0.368825666666667,2.269245633179
"S100A4",227.066012,145.604762,160.438582,177.703118666667,1237,604,575,"S100a4",2.131045,3.367699,3.975837,9,15,21,3.15819366666667,42.9761413229029
"S100A5",0.388059,0,0.325237,0.237765333333333,2,0,2,"S100a5",0,0,0,0,0,0,0,1.23776533333333
"S100A6",1008.956504,928.709405,969.133469,968.933126,3793,2643,2397,"S100a6",29.08871,34.600726,43.086183,92,197,261,35.591873,26.5067908931582
"S100A8",0,0,0,0,0,0,0,"S100a8",0.528348,0,0.586267,2,0,4,0.371538333333333,0.729108312685391
"S100B",151.349709,174.463538,226.297934,184.037060333333,2388,2098,2356,"S100b",82.184304,111.136836,123.826939,1636,3887,4400,105.716026333333,1.73392007452901
"S100G",0,0,0,0,0,0,0,"S100g",0,0,0,0,0,0,0,1
"S100PBP",37.733953,49.266687,28.027758,38.3427993333333,585,416,451,"S100pbp",15.236079,7.213131,16.288073,605,727,659,12.9124276666667,2.82788886856866
"S100Z",0,0,0,0,0,0,0,"S100z",0,0,0,0,0,0,0,1
"S1PR1",0.981408,0.153881,0.159711,0.431666666666667,33,3,5,"S1pr1",39.39583,39.59547,36.828936,1780,3201,2996,38.6067453333333,0.0361470414854251
"S1PR2",5.183533,4.070814,4.378095,4.54414733333333,355,211,198,"S1pr2",1.833679,0.606038,0.822063,38,54,56,1.08726,2.6561843437489
"S1PR3",2.981764,1.727646,3.523372,2.74426066666667,251,108,203,"S1pr3",1.516467,0.875743,1.244233,103,106,153,1.21214766666667,1.69259074477096
"S1PR4",0,0,0.060088,0.0200293333333333,0,0,1,"S1pr4",0.179713,0.097666,0.276207,6,6,18,0.184528666666667,0.861126760404842
"S1PR5",0.284334,0,0.05381,0.112714666666667,11,0,1,"S1pr5",5.996476,5.239502,6.302474,201,342,425,5.84615066666667,0.162531431288006
"SAA4",0.264139,0,0.198741,0.154293333333333,2,0,1,"Saa4",0.067123,0,0,2,0,0,0.0223743333333333,1.12903199513029
"SAAL1",18.531352,17.486212,22.172673,19.3967456666667,192,145,129,"Saal1",2.909161,2.171918,2.264656,143,168,167,2.44857833333333,5.91453743982424
"SAC3D1",6.337226,7.619234,8.009189,7.321883,92,89,79,"Sac3d1",6.158888,5.951561,6.414007,91,183,209,6.17481866666667,1.15987363397245
"SACM1L",34.329912,21.769066,24.825004,26.9746606666667,1027,756,770,"Sacm1l",91.196198,86.56936,103.583359,1433,2089,1871,93.7829723333333,0.29514437011202
"SACS",7.588165,6.355615,6.520497,6.82142566666667,2205,1411,1330,"Sacs",8.429425,2.280573,2.233129,1929,927,896,4.31437566666667,1.47174873536415
"SAE1",63.538803,51.34809,72.290157,62.39235,1456,933,1110,"Sae1",57.214728,60.64696,52.138056,928,1642,1489,56.6665813333333,1.09929093305479
"SAFB",43.022969,40.481276,49.789638,44.4312943333333,1369,961,1170,"Safb",79.228063,30.86972,25.600019,1137,766,735,45.2326006666667,0.982667937304443
"SAFB2",50.462127,42.245304,44.765876,45.8244356666667,822,514,575,"Safb2",34.789938,9.525495,10.516358,521,241,295,18.2772636666667,2.42899804019557
"SAG",0.188565,1.060162,0.141674,0.463467,18,16,11,"Sag",0.924178,0.759269,1.172104,18,35,44,0.951850333333333,0.749784435316164
"SAGE1",0,0,0,0,0,0,0,"Gm648",0,0,0,0,0,0,0,1
"SALL1",1.227483,5.835806,6.848485,4.637258,106,183,228,"Sall1",3.661856,1.662148,1.852056,296,242,271,2.39202,1.66191767737219
"SALL2",16.492139,16.672736,24.21385,19.1262416666667,1182,1040,1204,"Sall2",13.40158,8.100756,9.139589,970,1068,1226,10.213975,1.79474643618045
"SALL3",0.097692,0.140787,0.053956,0.0974783333333333,10,3,4,"Sall3",0.833364,0.36236,0.349963,75,69,69,0.515229,0.72429865936656
"SALL4",1.084958,1.401121,1.783357,1.42314533333333,37,38,61,"Sall4",0.460322,0,0.078934,2,0,2,0.179752,2.05394467085738
"SAMD10",9.993577,9.927472,13.800434,11.2404943333333,273,244,240,"Samd10",7.042538,6.01648,5.830017,195,309,314,6.296345,1.67762000471926
"SAMD11",5.161232,15.668137,16.893504,12.574291,75,203,174,"Samd11",0.719076,0.553146,0.453359,12,22,19,0.575193666666667,8.61753782233338
"SAMD12",14.712108,16.984896,16.598536,16.0985133333333,686,528,429,"Samd12",14.575643,4.56315,3.98072,835,385,326,7.70650433333333,1.9638781167168
"SAMD14",40.411418,49.829003,46.1058,45.4487403333333,1031,988,923,"Samd14",12.1821,11.551157,12.248756,481,1008,1054,11.9940043333333,3.5746286627117
"SAMD15",1.546058,2.03263,1.810438,1.79637533333333,27,30,25,"Samd15",1.369391,1.583798,1.175263,27,30,29,1.37615066666667,1.17685101898701
"SAMD3",2.252408,4.264825,7.355107,4.62411333333333,22,39,51,"Samd3",1.857578,1.511301,1.78654,18,27,34,1.718473,2.06885017189184
"SAMD4A",7.678131,5.874321,8.006418,7.18629,711,284,303,"Samd4",9.450331,3.589111,4.233435,616,468,489,5.75762566666667,1.21141513362904
"SAMD4B",125.050899,132.041935,117.51181,124.868214666667,1209,664,666,"Samd4b",74.47904,30.946647,51.99529,999,744,772,52.473659,2.35383583282877
"SAMD5",3.543262,2.043315,2.834395,2.80699066666667,402,178,224,"Samd5",6.180763,1.367408,1.42995,421,246,251,2.992707,0.95348611021712
"SAMD7",0,0,0,0,0,0,0,"Samd7",0.063282,0.025134,0.012411,2,2,1,0.033609,0.967483835763814
"SAMD8",11.448317,10.600102,10.218016,10.7554783333333,1424,1012,888,"Samd8",14.016314,6.536203,5.027525,1387,1098,806,8.52668066666667,1.23395322512122
"SAMD9L",4.394605,0.575194,0.820156,1.929985,345,56,58,"Samd9l",1.032083,0.581258,0.631785,65,79,90,0.748375333333333,1.67583295425124
"SAMHD1",22.864853,30.335357,23.654862,25.6183573333333,956,762,804,"Samhd1",7.850713,3.394833,3.676038,229,183,189,4.97386133333333,4.45580435300808
"SAMM50",265.777211,215.177753,287.216593,256.057185666667,691,635,635,"Samm50",32.878183,33.937864,32.716028,1022,1754,1767,33.1773583333333,7.52127133874936
"SAMSN1",1.394065,0.196327,0.285594,0.625328666666667,41,2,4,"Samsn1",0.310834,0.295595,0.330178,8,13,14,0.312202333333333,1.23862656343394
"SAP130",7.333619,7.950475,8.456745,7.913613,543,431,433,"Sap130",9.909153,4.238736,4.803794,511,374,418,6.31722766666667,1.21816805572493
"SAP18",187.737142,193.638063,171.14259,184.172598333333,1388,1249,1195,"Sap18",53.209928,70.218778,62.581037,746,1394,1221,62.0032476666667,2.93909608141206
"SAP18",187.737142,193.638063,171.14259,184.172598333333,1388,1249,1195,"Sap18b",23.672668,26.24424,25.413025,204,401,390,25.1099776666667,7.09202438613091
"SAP25",3.161459,2.075191,1.082902,2.10651733333333,43,19,9,"Sap25",2.159371,0.749188,1.31023,21,19,16,1.406263,1.29101321565154
"SAP30",17.396874,7.571208,9.40293,11.457004,218,76,84,"Sap30",4.342243,3.421225,2.760901,53,80,67,3.508123,2.76323516461286
"SAP30BP",196.742161,159.984397,214.478594,190.401717333333,807,691,694,"Sap30bp",24.245312,32.292133,35.807401,548,1183,1155,30.7816153333333,6.02240368608913
"SAP30L",25.303644,32.057319,33.116284,30.1590823333333,690,599,674,"Sap30l",15.523412,13.353654,13.41188,144,244,259,14.0963153333333,2.06401904341073
"SAPCD1",5.331366,2.28987,2.440572,3.353936,53,16,17,"Sapcd1",0.178806,0.291748,0.335232,1,3,4,0.268595333333333,3.43209208294949
"SAPCD2",1.937493,0.9254,1.738135,1.533676,122,44,70,"Sapcd2",0.764449,0.945573,1.307098,18,18,30,1.00570666666667,1.26323357353684
"SAR1A",66.158744,61.964854,75.357463,67.8270203333333,2210,1394,1587,"Sar1a",99.413907,84.528877,67.156247,1548,2779,2620,83.699677,0.812600741480199
"SAR1B",33.15447,28.527958,36.035837,32.572755,750,528,573,"Sar1b",28.76631,31.919087,33.996729,438,840,882,31.5607086666667,1.03108182760068
"SARAF",262.399516,374.38602,370.150975,335.645503666667,5647,5971,5799,"Saraf",165.936842,156.396936,147.85113,2786,4702,4520,156.728302666667,2.13433795948539
"SARDH",2.252891,2.105297,1.624309,1.99416566666667,96,56,44,"Sardh",6.076873,5.826643,5.65799,165,245,263,5.85383533333333,0.436859877870814
"SARM1",20.536889,29.051768,27.943009,25.8438886666667,1717,1954,1915,"Sarm1",6.847201,2.722434,2.828636,299,240,268,4.132757,5.22991613798718
"SARS1",93.732465,112.369477,116.163507,107.421816333333,2651,2295,2276,"Sars",68.316885,78.690651,75.883375,1762,3664,3746,74.2969703333333,1.43992269348101
"SART1",38.130243,31.681236,52.109943,40.640474,605,357,448,"Sart1",50.485729,30.300025,20.364693,621,504,461,33.7168156666667,1.19943241338177
"SART3",31.677941,30.426073,23.116102,28.4067053333333,845,550,579,"Sart3",19.117842,7.499203,8.277121,483,468,472,11.6313886666667,2.32806590861506
"SASH1",16.491957,12.480685,13.031936,14.001526,1613,834,864,"Sash1",16.632454,7.131395,8.509485,1539,1329,1453,10.757778,1.27588103806689
"SASH3",0.020572,0,0,0.00685733333333333,1,0,0,"Sash3",0.384629,0.656458,0.604443,15,46,43,0.54851,0.650210417325903
"SASS6",2.174282,1.860139,2.2558,2.09674033333333,146,97,107,"Sass6",2.829973,1.519695,1.029926,84,70,66,1.793198,1.10867197145828
"SAT1",41.023046,23.101533,39.969362,34.6979803333333,547,263,332,"Sat1",23.379031,26.533368,29.061141,305,555,675,26.3245133333333,1.30644523830495
"SAT2",63.677391,59.256309,67.028914,63.3208713333333,641,417,402,"Sat2",6.124523,8.473671,8.294217,62,156,157,7.63080366666667,7.45247763910437
"SATB1",24.300273,13.34293,12.130134,16.5911123333333,950,564,564,"Satb1",22.889999,8.093433,8.144271,1523,1059,992,13.0425676666667,1.25269913244499
"SATB2",17.599955,2.973385,1.789059,7.454133,1414,173,117,"Satb2",7.890882,1.85388,2.085634,531,232,220,3.94346533333333,1.71016330244991
"SATL1",0.527603,0.434812,0.35855,0.440321666666667,35,22,16,"Satl1",0,0.059628,0,0,2,0,0.019876,1.41225175086645
"SAV1",17.040997,10.943578,8.587403,12.1906593333333,320,154,162,"Sav1",6.03523,4.570722,4.476901,201,281,271,5.02761766666667,2.18837027542059
"SAXO1",0.024247,0.051181,0.043519,0.039649,4,6,5,"Saxo1",0,0,0,0,0,0,0,1.039649
"SAXO2",2.703942,5.803534,3.70757,4.071682,11,17,18,"Saxo2",4.981687,6.093146,6.425433,38,74,57,5.833422,0.742187735515237
"SAYSD1",3.61639,5.636528,6.161125,5.13801433333333,102,134,134,"Saysd1",3.760486,3.647297,5.905563,55,107,141,4.437782,1.12877168178741
"SBDS",57.143619,54.860184,74.985372,62.329725,1199,922,994,"Sbds",78.713683,80.162751,68.173103,670,1238,1161,75.683179,0.825862018579068
"SBF1",50.820398,49.393478,47.162266,49.1253806666667,2898,2180,2110,"Sbf1",256.368448,171.193721,183.116237,2357,2945,3023,203.559468666667,0.245040628006063
"SBF2",38.868099,21.701096,35.705514,32.0915696666667,1150,690,632,"Sbf2",17.964857,4.698875,8.823114,800,656,644,10.4956153333333,2.87862534602323
"SBK1",15.754086,26.434883,31.119317,24.4360953333333,1359,1703,1730,"Sbk1",17.004716,12.277159,10.57984,974,1366,1209,13.2872383333333,1.78033674107534
"SBK2",0.516869,0.074273,0,0.197047333333333,8,2,0,"Sbk2",0.312825,0.148583,0.109906,2,3,5,0.190438,1.00555201810874
"SBK3",0.213843,0,0,0.071281,1,0,0,"Sbk3",0.526325,0.096253,0.119621,12,8,8,0.247399666666667,0.858811356638169
"SBNO1",5.760449,5.305535,5.87623,5.64740466666667,1213,857,856,"Sbno1",21.955868,9.333331,9.143402,2284,1569,1367,13.4775336666667,0.459153114039843
"SBNO2",15.060632,21.986268,15.175956,17.4076186666667,557,501,472,"Sbno2",2.826242,1.004692,1.195632,160,124,143,1.675522,6.88001020610807
"SBSN",0.143007,0.07622,0,0.0730756666666667,1,2,0,"Sbsn",1.415258,2.203827,2.4179,24,20,22,2.01232833333333,0.356227989755433
"SBSPON",2.011895,2.773767,2.237986,2.341216,109,105,84,"Sbspon",0.419455,0.205105,0.283456,16,14,19,0.302672,2.56489430954223
"SC5D",97.772193,93.185352,86.492707,92.4834173333333,1941,1209,1206,"Sc5d",24.273698,21.925099,25.205957,1083,1592,1544,23.8015846666667,3.76925178732531
"SCAF1",19.963604,23.718326,22.207034,21.962988,855,698,791,"Scaf1",54.407234,48.322864,48.420973,1601,1697,1927,50.3836903333333,0.446892542186749
"SCAF11",43.928302,22.166796,22.144843,29.4133136666667,1720,693,639,"Scaf11",19.121344,8.520508,7.535188,1093,983,923,11.72568,2.38991658337053
"SCAF4",9.744685,7.067743,8.978278,8.596902,612,361,426,"Scaf4",9.1868,2.257781,3.24435,338,172,203,4.89631033333333,1.62761141416629
"SCAF8",10.897616,11.059177,18.124451,13.3604146666667,927,718,712,"Scaf8",12.634961,6.747209,6.558779,906,831,795,8.646983,1.48859126906999
"SCAI",2.417396,1.700597,1.677966,1.93198633333333,532,293,265,"Scai",12.171553,5.548929,5.343136,1317,1057,722,7.68787266666667,0.337480352881169
"SCAMP1",35.222868,37.71195,34.273528,35.7361153333333,1494,1257,1143,"Scamp1",65.949781,43.168272,37.560689,3312,3607,3118,48.892914,0.736299253503881
"SCAMP2",24.093217,16.888825,15.75349,18.911844,434,235,229,"Scamp2",27.294351,47.694714,47.217781,246,360,357,40.7356153333333,0.477094774833638
"SCAMP3",37.871172,47.566842,54.517,46.6516713333333,538,467,485,"Scamp3",20.715813,20.628778,20.293538,358,696,695,20.546043,2.21162054365775
"SCAMP4",29.477362,24.282916,26.17836,26.6462126666667,725,510,495,"Scamp4",59.643793,76.543316,47.969372,412,763,700,61.3854936666667,0.44315130075565
"SCAMP5",65.850337,128.582629,111.645787,102.026251,2795,3414,3157,"Scamp5",124.691429,112.629081,101.069027,5073,8229,7429,112.796512333333,0.905355084154205
"SCAND1",14.5969,17.922862,26.6425,19.720754,195,184,213,"Scand1",5.483443,9.191256,12.836294,28,106,163,9.170331,2.03737262828516
"SCAP",36.636669,39.295119,36.704057,37.5452816666667,1438,1133,1063,"Scap",43.335747,36.4148,29.34357,989,1483,1394,36.3647056666667,1.03159602033352
"SCAPER",28.90811,39.440871,31.057819,33.1356,666,588,548,"Scaper",7.716321,8.592515,6.01561,570,576,575,7.441482,4.04379231040237
"SCARA3",3.082621,0.885354,1.259623,1.74253266666667,199,47,58,"Scara3",7.634022,6.278743,6.120994,394,598,597,6.67791966666667,0.357197364095022
"SCARA5",0.148431,0,0.041302,0.0632443333333333,9,0,2,"Scara5",0.402913,0.248188,0.126828,22,25,13,0.259309666666667,0.844307291111082
"SCARB1",11.741351,7.903151,9.993461,9.879321,393,212,240,"Scarb1",11.86899,13.822418,10.512439,235,451,385,12.067949,0.832519395354236
"SCARB2",240.368892,240.579093,261.395232,247.447739,11276,8483,8487,"Scarb2",34.836677,24.615561,24.527919,2457,3059,3072,27.9933856666667,8.56911786213492
"SCARF1",0.444064,0.614307,0.351329,0.4699,26,21,13,"Scarf1",0.555013,0.514958,0.502794,23,39,37,0.524255,0.964339956240918
"SCARF2",8.771461,4.054885,6.576524,6.46762333333333,326,120,154,"Scarf2",1.898031,2.803341,2.041738,39,55,68,2.24770333333333,2.29935513403831
"SCARNA14",0,0,0,0,0,0,0,"Gm24289",0,0,0,0,0,0,0,1
"SCARNA17",2.934123,1.365351,1.778001,2.025825,15,4,6,"Gm25913",0,0,0,0,0,0,0,3.025825
"SCARNA4",19.463549,0,0,6.48784966666667,2,0,0,"Gm25820",0,0,0,0,0,0,0,7.48784966666667
"SCARNA4",19.463549,0,0,6.48784966666667,2,0,0,"Gm25820",0,0,0,0,0,0,0,7.48784966666667
"SCARNA4",19.463549,0,0,6.48784966666667,2,0,0,"Gm26413",6.029188,0,0,0,0,0,2.00972933333333,2.48788141303515
"SCARNA4",19.463549,0,0,6.48784966666667,2,0,0,"Gm26413",6.029188,0,0,0,0,0,2.00972933333333,2.48788141303515
"SCCPDH",29.355657,36.219509,44.504997,36.6933876666667,1085,1024,1141,"Sccpdh",46.368718,66.633143,72.730046,928,1954,2130,61.9106356666667,0.599157634750122
"SCD",145.292478,82.153069,106.164779,111.203442,14338,6162,7113,"Scd4",0.189859,0.093464,0.069058,9,8,6,0.117460333333333,100.409328772595
"SCD",145.292478,82.153069,106.164779,111.203442,14338,6162,7113,"Scd2",333.698117,189.80192,201.712246,27960,28186,30335,241.737427666667,0.462242032794715
"SCEL",1.636661,0.582254,0.298047,0.838987333333333,84,17,11,"Scel",0.537668,0.653587,0.486103,19,40,30,0.559119333333333,1.17950389942356
"SCFD1",73.56727,67.106433,82.424791,74.3661646666667,803,606,653,"Scfd1",13.197125,16.080244,15.481384,389,787,770,14.9195843333333,4.73417917758447
"SCFD2",6.254861,8.015844,8.37256,7.547755,273,301,289,"Scfd2",10.203273,7.143508,9.013235,209,307,256,8.786672,0.87340773247535
"SCG2",94.777125,176.090309,155.196543,142.021325666667,4005,5624,4485,"Scg2",119.615617,97.784164,88.038128,4103,5864,5350,101.812636333333,1.39108703722927
"SCG3",49.500719,81.554723,86.632233,72.5625583333333,2286,2938,2840,"Scg3",155.056517,117.702669,112.547607,3492,4666,4533,128.435597666667,0.568333284347153
"SCG5",203.61775,335.051661,332.439797,290.369736,1817,2098,1894,"Scg5",100.868074,142.659775,150.476659,1549,3874,4101,131.334836,2.20176141677464
"SCGB1A1",0,0,0,0,0,0,0,"Scgb1a1",0,0,0,0,0,0,0,1
"SCGB1C1",0,0.246199,0,0.0820663333333333,0,1,0,"Scgb1c1",0.29996,0,0,1,0,0,0.0999866666666667,0.983708590407156
"SCGB1C2",0,0.102819,0,0.034273,0,0,0,"Scgb1c1",0.29996,0,0,1,0,0,0.0999866666666667,0.940259578903987
"SCGB2A1",0,0,0,0,0,0,0,"Scgb2a2",0,0,0,0,0,0,0,1
"SCGB2A2",0,0,0,0,0,0,0,"Scgb2a2",0,0,0,0,0,0,0,1
"SCGB3A1",0,0,0,0,0,0,0,"Scgb3a1",0,0.28051,0.414925,0,2,3,0.231811666666667,0.811812411799964
"SCGB3A2",4.314359,3.810415,2.139191,3.42132166666667,26,16,8,"Scgb3a2",0,0,0,0,0,0,0,4.42132166666667
"SCGN",389.925732,240.849866,249.775317,293.516971666667,8483,3889,3586,"Scgn",0.566774,0.581946,1.921654,9,19,24,1.023458,145.551314465962
"SCHIP1",387.057009,454.729395,590.991479,477.592627666667,340,258,301,"Schip1",74.036251,78.326841,66.692898,1657,3099,2689,73.0186633333333,6.46583721069628
"SCHIP1",387.057009,454.729395,590.991479,477.592627666667,340,258,301,"Iqschfp",1.080152,1.096331,1.154189,35,66,71,1.110224,226.79707351763
"SCIMP",0.293509,0.543016,0.559151,0.465225333333333,11,16,10,"Scimp",0,0.193078,0,0,2,0,0.0643593333333333,1.37662656533915
"SCIN",0.107586,0.300573,0.09691,0.168356333333333,12,9,4,"Scin",0.066397,0.089092,0,3,6,0,0.0518296666666667,1.11078473098781
"SCLT1",7.331182,5.588153,5.778863,6.23273266666667,299,178,190,"Sclt1",3.867028,1.827108,1.964655,106,108,118,2.55293033333333,2.03570911560232
"SCLY",10.552809,7.713867,12.601987,10.2895543333333,165,160,155,"Scly",12.54297,16.599401,18.357775,154,323,337,15.833382,0.670664655108126
"SCMH1",15.684657,13.964,20.938093,16.86225,584,463,465,"Scmh1",35.359544,15.837339,18.048003,465,352,445,23.0816286666667,0.741737622784816
"SCML2",1.764087,3.280607,3.737583,2.92742566666667,77,95,119,"Scml2",1.323993,0.411718,0.412774,19,16,17,0.716161666666667,2.28849399386421
"SCML4",0.369625,0.286626,0.500078,0.385443,26,17,27,"Scml4",1.69696,0.728641,0.52246,64,81,60,0.982687,0.69877040601971
"SCN10A",0.015765,0,0,0.005255,2,0,0,"Scn10a",0.020364,0.050479,0.010565,2,9,2,0.027136,0.978697076141816
"SCN11A",1.284875,1.179434,1.30026,1.25485633333333,135,87,82,"Scn11a",0.022226,0.025299,0.018702,2,4,3,0.0220756666666667,2.20615401273291
"SCN1A",6.07948,18.261473,35.267952,19.869635,749,778,715,"Scn1a",32.05023,15.4123,12.520877,2891,2521,2402,19.994469,0.994053957735249
"SCN1B",2.911598,3.480497,4.179051,3.52371533333333,117,106,107,"Scn1b",210.040904,198.760505,194.083602,3373,6280,6204,200.961670333333,0.0223988805691052
"SCN2A",11.677677,13.552801,12.188407,12.4729616666667,1665,1529,1283,"Scn2a",63.176962,12.616862,13.167693,5144,2209,2106,29.653839,0.439519554685032
"SCN2B",6.611013,9.486826,9.861262,8.65303366666667,623,649,578,"Scn2b",55.466713,36.918262,31.46775,3861,4543,3932,41.2842416666667,0.228289151849123
"SCN3A",11.343568,14.378861,11.691195,12.471208,1482,1523,1216,"Scn3a",7.435295,3.842384,1.548513,687,359,316,4.27539733333333,2.55359116077955
"SCN3B",34.789634,42.923933,44.19288,40.6354823333333,3363,3194,2985,"Scn3b",60.600195,38.455105,28.508094,1923,2432,2019,42.5211313333333,0.956672794520032
"SCN4A",0.189044,0.025761,0.029604,0.0814696666666667,29,3,3,"Scn4a",0.009761,0.005403,0.005325,1,1,1,0.00682966666666667,1.07413369159762
"SCN4B",6.328777,5.996463,4.790262,5.70516733333333,381,234,215,"Scn4b",29.18487,21.449612,15.741786,2144,2881,2159,22.1254226666667,0.289947882466091
"SCN5A",3.184636,2.144921,2.297554,2.54237033333333,460,163,150,"Scn5a",0.976463,0.261435,0.215566,127,62,53,0.484488,2.3862573044264
"SCN7A",8.437033,7.415615,6.807147,7.553265,929,652,579,"Scn7a",0.56574,0.272087,0.354161,64,53,68,0.397329333333333,6.12115182581629
"SCN8A",18.145805,16.03067,8.343396,14.1732903333333,2673,1835,1183,"Scn8a",82.710867,10.040727,20.204609,5272,1303,1869,37.6520676666667,0.392560896461917
