"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg__TPM","FoldChange"
"NAA10",42.403556,46.652991,49.243168,483,750,721,0.047116,44.539755,37.492981,33.76099,609,530,492,0.021988,1.02458737284587
"NAA11",0.171371,0.02402,0.02272,4,1,1,237.951777333333,0.025767,0,0,1,0,0,0.266407333333333,188.684770724111
"NAA15",9.532678,10.331968,8.25611,629,924,805,0.0987546666666667,6.276596,3.070134,1.800375,389,360,190,0.42135,0.773035963461967
"NAA16",15.658386,13.435164,11.36614,261,401,281,0,3.047637,3.249321,1.791805,70,96,61,0,1
"NAA20",34.604658,38.560675,33.181539,459,694,638,3.04436433333333,35.140232,31.532894,27.689051,547,517,435,0.777902,2.27479598613047
"NAA25",8.540478,7.937413,7.187697,668,806,893,0.325389666666667,3.580489,2.834233,2.491137,340,298,266,0.060613,1.24964493803741
"NAA30",9.178037,7.464793,6.92124,615,716,686,0,2.479659,2.011055,1.430269,162,160,121,0,1
"NAA35",8.832665,11.851566,8.986295,708,1097,903,7.22738933333333,4.757664,2.05486,1.787274,360,225,182,0,8.22738933333333
"NAA38",23.032039,28.627283,29.15498,118,192,201,22.99332,40.575318,31.474508,26.77742,284,218,181,0.090046,22.0112912666071
"NAA40",26.314443,27.924464,23.854049,644,873,804,37.724871,38.675599,24.099487,17.828481,1159,890,788,4.23692833333333,7.394577228318
"NAA50",61.021831,96.919234,52.97341,844,1128,1054,0.042514,88.911611,42.990423,49.561108,418,501,403,0,1.042514
"NAA60",38.508288,34.246858,25.220934,492,724,584,0.009777,20.86059,15.337403,14.816966,626,522,425,0,1.009777
"NAA80",12.320114,11.060429,10.357467,156,200,229,9.13468566666667,4.238654,4.893839,4.344691,93,106,95,3.81349466666667,2.10547354229955
"NAAA",4.676792,1.466329,1.826694,50,33,32,0.746200333333333,9.295257,5.711618,4.750724,133,85,70,0.134574,1.53908015989555
"NAALAD2",3.216223,3.45903,2.858091,143,233,202,0,3.66696,3.033749,2.203654,159,152,97,0,1
"NAALADL1",0.263855,0.383845,0.151615,3,6,2,0,0.05918,0,0,1,0,0,0,1
"NAALADL2",0.182139,0.06952,0.019148,3,3,4,0,0.828501,0.248349,0.120294,11,7,4,0,1
"NAALADL2.AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NAB1",31.657992,17.201305,25.233697,365,315,374,2.28233133333333,67.264353,20.429755,29.907297,531,388,313,3.23241933333333,0.775521297590393
"NAB2",10.622633,13.154751,16.020998,341,559,849,2.56934366666667,3.366736,2.419222,2.469336,145,123,123,1.03407566666667,1.75477428158605
"NABP1",7.857236,5.737899,7.045274,196,261,279,0.442111,1.158955,0.758077,0.858017,68,45,41,1.420946,0.595680779331716
"NABP2",33.104756,38.027814,37.140417,554,881,897,0,9.504741,8.006117,7.058729,233,198,165,0,1
"NACA",441.12124,468.053198,466.037547,2562,3788,3853,0,623.493122,585.581544,456.725939,5411,4696,3840,0,1
"NACA2",0,0,0,0,0,0,0,0,0,0.260662,0,0,3,0,1
"NACA4P",0.101764,0.229896,0.108381,2,4,2,0,0.350925,0.1209,0.310893,5,2,9,0,1
"NACAD",83.925015,89.373248,80.231877,3198,4443,4025,0.339355333333333,0.543593,1.142083,1.728909,42,29,28,0.448469666666667,0.924669231365793
"NACC1",16.353424,12.625676,9.722291,596,671,687,1.09439666666667,15.891693,9.79513,8.331329,971,832,647,0.653321333333333,1.26678137180028
"NACC2",11.328846,17.244154,16.601741,1242,2554,2702,0,4.207796,3.386059,2.492223,658,493,365,0,1
"NADK",64.458054,56.727416,49.079842,667,884,808,0,21.73144,19.285648,23.421299,425,299,264,0,1
"NADK2",18.078868,13.197908,12.302905,348,428,419,1.80809133333333,10.024094,10.144003,5.216673,225,222,164,0.089674,2.57700131721353
"NADSYN1",33.148712,34.838928,29.849381,673,894,871,11.750726,17.702241,11.716,10.839931,408,292,259,2.26409366666667,3.90636032605682
"NAE1",68.484595,69.189958,74.759097,830,1180,1179,0.011154,22.004033,23.334255,16.235411,263,374,196,0,1.011154
"NAF1",2.761345,2.989263,4.232623,57,97,108,0,4.631105,4.386714,2.727528,86,84,58,0,1
"NAGA",7.706656,5.945459,7.302067,351,395,492,0.833529666666667,4.846538,4.02404,3.320008,264,213,170,0.108700666666667,1.65376437643825
"NAGK",172.495416,170.173309,143.759758,1202,1616,1301,0.0213576666666667,57.692959,53.392605,43.02833,463,386,307,0.912595333333333,0.534016605011062
"NAGLU",15.593497,11.252991,8.569781,253,269,220,0.387853333333333,3.942159,3.408741,5.192745,157,143,114,0.0227636666666667,1.35696386033789
"NAGPA",3.621554,7.543078,7.76433,101,175,177,1.20835533333333,2.929431,3.063936,2.552646,105,86,71,0.063868,2.07577945133544
"NAGS",2.178985,1.125344,1.570506,65,46,71,0.44433,0.228184,0.232372,0.207258,10,9,8,0.133221,1.27453515245482
"NAIF1",2.926272,4.783127,4.17574,56,92,106,7.83433866666667,3.249539,3.076015,1.133185,65,55,49,4.84059,1.51257641208622
"NAIP",9.38295,12.980798,9.070152,517,879,612,0.0894086666666667,2.134013,2.857524,1.090689,147,182,90,0,1.08940866666667
"NALCN",14.033518,11.667195,11.553869,889,1132,1138,0.00919333333333333,0.254168,0.00904,0.249609,8,1,8,0,1.00919333333333
"NALCN.AS1",0.135907,0.065665,0.061732,6,4,4,0.0812526666666667,0,0,0,0,0,0,0,1.08125266666667
"NAMA",0.447963,0.022841,0.116417,4,1,2,0.0954106666666667,0,0,0,0,0,0,0.028778,1.06476875153499
"NAMPT",76.47176,90.642071,87.595915,1364,1574,1822,4.125857,54.748665,27.380848,23.510166,559,521,437,0.0948143333333333,4.68194180870242
"NANOG",0.096716,0.039509,0.050714,8,5,6,5.713649,0.060871,0.033408,0.047245,7,4,0,1.49649633333333,2.68922846405142
"NANOGNB",0.08845,0.065218,0,1,1,0,31.1418396666667,0,0,0.081174,0,0,1,32.7751596666667,0.951641383308931
"NANOGP8",0.111153,0.039995,0.024758,3,2,1,0.0484666666666667,0.139329,0,0,2,0,0,0,1.04846666666667
"NANOS1",6.013484,4.094696,3.124107,170,141,141,0.0202776666666667,3.385586,3.07835,2.935936,122,94,96,0.0370463333333333,0.983830359234994
"NANOS2",0.043849,0,0.059733,1,0,2,5.99029533333333,0,0,0,0,0,0,0.0662343333333333,6.5560591277152
"NANOS3",15.391071,16.321389,18.902428,53,80,97,1.25041733333333,0.876832,0.473447,0.472916,4,2,2,7.32957066666667,0.270172068092185
"NANP",1.884423,1.565501,1.365729,111,125,114,0,0.493521,0.480116,0.294863,32,33,20,0,1
"NANS",20.646353,23.6782,21.980566,335,520,518,0,12.544811,12.750449,9.899406,276,262,199,0,1
"NAP1L1",199.076187,182.888297,208.150251,3834,4916,5674,20.9089606666667,164.247682,163.472715,129.134698,3698,3818,3019,4.91428966666667,3.70441116371879
"NAP1L2",44.925373,45.028009,39.525857,1776,2417,2209,0.131464666666667,0.783953,0.7987,0.660413,34,37,30,0,1.13146466666667
"NAP1L3",99.261854,72.700848,58.268608,3991,3986,3401,3.56208333333333,7.542713,6.795045,5.619948,356,329,270,2.64910933333333,1.25019091416645
"NAP1L4",164.706027,164.794597,132.538037,1783,2408,2251,0.391026333333333,117.702433,79.132116,74.527627,2062,1715,1478,9.716586,0.129801256979913
"NAP1L5",76.65537,85.104125,75.95313,2194,3320,3101,1.21591766666667,1.080229,1.257163,0.866397,35,43,29,0.225868666666667,1.80763056183833
"NAP1L6P",0.310874,0.528949,0.125227,6,12,4,196.704911666667,0.341066,0.202452,0.143144,9,4,5,152.285031666667,1.289786155354
"NAPA",118.924376,102.430392,79.43703,750,947,765,0.0896743333333333,119.158135,104.395059,74.396308,1099,926,776,0.0270423333333333,1.06098288061479
"NAPA.AS1",0.809415,1.026675,0.890856,8,28,28,12.9247126666667,0.72123,1.082458,0.597216,18,14,14,19.0119526666667,0.695819788233892
"NAPB",88.564044,73.364612,70.304533,5378,6087,6153,28.3880233333333,3.104526,2.220666,2.444901,228,163,179,0.246146666666667,23.5831175570559
"NAPEPLD",4.453657,3.284719,2.807321,195,236,223,0.432906333333333,2.325694,1.32036,2.560966,95,75,79,0.585864666666667,0.903548936710447
"NAPG",22.256751,25.473511,24.807703,1122,1647,1787,67.4787486666667,6.000196,3.751474,3.496786,252,222,209,3.439382,15.4252886250083
"NAPRT",14.630793,17.834489,16.35555,121,220,263,12.6349706666667,23.502205,25.770203,17.374511,298,290,193,0,13.6349706666667
"NAPSA",0.450593,0.826699,1.070696,12,21,35,0.0114063333333333,0,0,0,0,0,0,0,1.01140633333333
"NAPSB",0.940651,0.797381,0.331107,8,9,4,0.227719,0,0,0,0,0,0,0.0576096666666667,1.16084320964036
"NARF",126.58623,114.380545,126.040197,1333,1829,1986,47.2832246666667,69.542575,63.446403,48.093838,868,655,612,11.660528,3.81368175692725
"NARS1",89.431081,86.777912,73.597925,2329,3120,2882,0.017102,75.666899,51.432783,47.933796,2424,2007,1671,0,1.017102
"NARS2",17.439647,26.195959,24.391753,291,511,435,65.4734313333333,5.995842,5.709132,6.320117,117,108,135,1.810516,23.6516822296451
"NASP",66.27577,59.19145,34.062455,762,1178,800,0.398739,133.893769,89.170436,90.701321,1716,1397,1136,0,1.398739
"NAT1",1.381458,0.053487,0.209966,10,1,6,0,1.882952,1.074103,4.342218,25,17,24,0,1
"NAT10",16.055612,16.586102,13.009713,387,490,427,0.034395,9.530461,10.573193,7.216182,320,240,215,0.0337573333333333,1.00061684366931
"NAT14",36.114559,31.490302,37.66261,343,421,508,0,23.41627,24.527055,26.891119,322,295,275,0,1
"NAT16",8.499674,8.65066,6.285804,197,302,233,0,0.039682,0.042588,0.212386,1,1,5,0,1
"NAT2",0,0,0,0,0,0,0,0.200587,0.09624,0.199197,2,2,2,0,1
"NAT8",0.068371,0.100289,0.047397,1,2,1,0.205862,0,0,0,0,0,0,0.0319446666666667,1.16853358416504
"NAT8B",0,0,0,0,0,0,22.36757,0,0,0,0,0,0,18.4615436666667,1.20070485672848
"NAT8L",8.588817,12.451601,11.316947,776,1572,1642,2.85849266666667,4.214382,3.718939,3.502055,587,462,448,1.90389066666667,1.32873207347568
"NAT9",21.209223,22.342779,21.112254,273,419,407,58.2207563333333,13.324817,7.732287,7.834551,257,227,197,4.473616,10.8193114630864
"NATD1",2.499761,2.991934,2.625057,202,332,311,0,4.265642,3.022405,2.612399,481,321,277,0,1
"NAV1",54.59291,44.941402,41.888123,7420,9205,8832,3.261504,39.962504,23.964445,22.409504,9429,5883,5335,14.4339603333333,0.276112151901561
"NAV2",11.604615,7.657755,6.450438,1092,1452,1371,0.255819,8.493295,6.278622,3.260441,1187,958,712,0.211885333333333,1.03625232970336
"NAV2.AS2",0,0,0,0,0,0,0,10.917402,10.045958,7.888985,139,122,95,0,1
"NAV2.AS4",0.124953,0,0,2,0,0,11.0099343333333,0,0,0,0,0,0,5.87918466666667,1.74583688551463
"NAV2.AS5",0,0.02821,0.013248,0,2,1,0,0,0,0,0,0,0,0,1
"NAV3",10.310751,7.679239,7.645536,473,513,441,40.3672613333333,1.606384,0.917613,0.180819,40,24,20,5.748485,6.12985897328561
"NAXD",16.423247,16.60535,14.569315,631,867,823,9.42729666666667,10.32195,7.976059,7.596108,540,390,374,1.726516,3.82440325553441
"NAXE",28.315392,20.603546,26.18345,334,385,466,0,34.312992,34.5418,26.547794,568,536,437,0,1
"NBAS",22.67495,23.73563,19.215655,1091,1565,1501,125.746723666667,14.925811,12.27872,14.828289,705,421,378,3.69429333333333,27.0001712007771
"NBDY",159.680644,155.17983,141.365539,643,848,824,14.9029656666667,42.693047,48.162157,41.642964,246,228,215,94.652149,0.166258320726978
"NBEA",23.064343,18.072041,19.86399,1755,1809,1890,11.3034406666667,2.172061,2.599973,1.288766,230,166,114,3.32044866666667,2.84772291396279
"NBEAL1",1.150476,1.220285,1.020645,35,36,38,0.0119543333333333,0.615977,1.815343,0.881828,25,25,23,0,1.01195433333333
"NBEAL2",35.133439,38.472905,30.707416,774,1245,1010,15.295345,23.42489,19.572098,16.91628,847,496,444,0.869317,8.71727213736354
"NBL1",43.293699,32.246432,43.914563,884,960,1374,2.005569,0.614179,0.661749,0.382415,21,25,15,3.130092,0.727724467154727
"NBN",10.028359,8.96925,8.466386,415,558,467,0.16554,5.325779,4.258607,3.566042,198,165,136,0.0370996666666667,1.12384569917581
"NBPF1",25.181733,23.204867,21.59651,1257,1692,1604,0,7.504616,4.743609,3.803966,441,335,261,0,1
"NBPF10",1.437844,0.788916,0.703136,301,225,213,0.016735,0.547974,0.347993,0.249238,157,95,68,0,1.016735
"NBPF11",4.933783,4.869128,4.592943,375,494,489,1.08192133333333,2.68278,2.033239,2.057033,252,183,186,0.00171066666666667,2.07836594199523
"NBPF12",6.753326,5.456264,3.96488,408,524,400,14.4979846666667,2.27806,1.771754,1.649387,215,184,136,4.92969866666667,2.61362095072172
"NBPF14",28.267024,15.37669,15.572636,1855,1274,1568,0.369531,10.867424,6.533382,5.235417,826,586,497,0.192934,1.14803585110325
"NBPF15",31.520065,29.074691,33.373302,1630,2248,2510,63.9858043333333,11.898527,6.684452,5.731986,694,472,445,5.10102033333333,10.6516288723509
"NBPF19",14.434172,6.029572,6.427504,871,538,601,1.03462333333333,4.350799,1.705532,1.930824,309,146,158,0.118568333333333,1.81895309629422
"NBPF20",10.761196,9.622212,8.482526,572,690,700,0.785262666666667,1.142032,0.713596,0.310659,107,50,31,0,1.78526266666667
"NBPF25P",1.096458,1.013466,1.189085,66,83,104,40.3195653333333,0.345043,0.774471,0.40509,28,60,31,19.085683,2.05716506296218
"NBPF26",2.829875,1.28231,1.936144,117,75,139,0.006874,11.030971,4.655836,3.57252,635,355,311,0.0193016666666667,0.987807665705769
"NBPF3",6.659102,5.074015,4.289719,190,201,183,0,2.742422,1.191874,2.159568,74,51,45,0.061361,0.94218649451035
"NBPF4",0,0,0,0,0,0,1.784809,0,0,0,0,0,0,0.921978,1.44892865579107
"NBPF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NBPF7",0,0,0,0,0,0,7.18135266666667,0.040342,0.042465,0,1,1,0,1.72339266666667,3.0041032153767
"NBPF8",3.836948,3.418308,3.339536,366,444,462,0.145174666666667,1.488703,0.994609,0.915639,189,122,105,0.0301403333333333,1.11166860437461
"NBPF9",42.824068,29.817887,29.094394,2241,2338,2413,21.9129943333333,6.937424,5.284934,4.175273,702,496,382,147.701135333333,0.154087554758548
"NBR1",23.096074,21.691751,19.792441,1503,1942,1883,0,13.413925,8.954792,8.44806,1117,813,752,0,1
"NBR2",4.140925,3.391225,3.675278,78,88,104,0.307446,2.229262,2.294934,2.257549,68,57,60,0.126238333333333,1.16089637628507
"NCALD",81.602377,45.397063,62.616202,3409,2521,3923,408.303600333333,1.343224,1.045359,0.598131,68,39,40,112.952109,3.59189140003836
"NCAM1",284.482185,247.458307,183.895165,13642,17171,15103,0,98.045555,74.577002,62.292347,5423,4387,3708,0.102733,0.906837829284151
"NCAM2",108.758114,77.255288,76.891399,3038,3169,3468,5.45040833333333,0.036765,0.136172,0,4,2,0,5.29974733333333,1.02391540359132
"NCAN",32.50058,27.688493,25.779076,1723,2299,1837,0.220054666666667,0,0,0,0,0,0,0.363583,0.89474176978348
"NCAPD2",23.834645,17.256585,21.008639,311,312,303,6.744649,35.187842,13.287804,17.706866,700,468,403,4.033186,1.5387170273461
"NCAPD3",9.654224,8.455529,7.873445,238,374,268,1.50566433333333,7.237286,5.033144,5.727146,220,147,171,0.013883,2.47135451855227
"NCAPG",0.83608,0.733091,0.582575,21,13,13,20.279844,2.959913,3.131646,1.840742,183,182,121,3.151772,5.12548473278398
"NCAPG2",1.869978,1.519455,1.929259,96,111,129,0,4.487255,4.115534,3.12334,219,206,163,0,1
"NCAPH",0.673454,0.308497,0.284726,25,24,26,0,4.800011,2.775598,3.244123,126,115,81,0,1
"NCAPH2",43.538115,48.788584,32.048608,649,1006,746,0.0477366666666667,20.322886,16.977523,16.917562,364,282,239,0.0452626666666667,1.00236686918886
"NCBP1",41.703055,64.934327,60.137359,806,1161,1074,0.035481,33.455969,23.427017,16.664441,488,419,334,0.256278666666667,0.824244673952382
"NCBP2",47.041354,46.778982,40.74233,1208,1716,1555,0.00497266666666667,11.997888,10.579989,11.968286,400,410,430,0,1.00497266666667
"NCBP2AS2",11.031321,14.057391,12.848828,109,193,201,0.349185666666667,13.314545,14.515691,11.151158,201,197,155,0.147038666666667,1.17623381484379
"NCBP2L",0.037535,0,0,1,0,0,212.196048333333,0,0.028874,0,0,1,0,66.534151,3.15686278981035
"NCBP3",51.076143,77.205651,59.153782,1042,1544,1196,16.8716293333333,41.059824,34.27271,45.439504,685,477,409,0.607731666666667,11.1160523263107
"NCCRP1",0.152091,0.101669,0.094701,4,4,4,0.0491223333333333,0.222614,0.080103,0.079269,9,3,3,0,1.04912233333333
"NCDN",40.40295,42.879504,37.1767,1814,2651,2670,0.440677,9.779603,6.925312,6.260809,609,455,382,0.461863,0.985507533879714
"NCEH1",2.764219,2.572896,2.43115,173,200,230,0,0.830904,0.813792,0.435693,63,62,34,0,1
"NCF1",0.333009,0.717454,0.571243,3,9,4,0.481745333333333,0.399625,0.259682,0,4,2,0,0,1.48174533333333
"NCF1B",0.114122,0,0.088242,2,0,3,0.415112666666667,0,0,0,0,0,0,0.191709333333333,1.18746461665149
"NCF1C",0,0,0.126511,0,0,4,0.969630666666667,0,0,0,0,0,0,0.125680333333333,1.74972468501271
"NCF2",0.113767,0.022118,0.041612,3,1,2,0,0,0.023394,0.023706,0,1,1,0,1
"NCF4",0,0,0,0,0,0,43.6571213333333,0,0,0,0,0,0,5.50734933333333,6.8625670831257
"NCF4.AS1",0,0,0,0,0,0,5.39004033333333,0,0,0,0,0,0,1.59687533333333,2.46066503513325
"NCK1",23.537201,15.324967,20.924855,235,269,296,33.706755,12.313194,11.63506,6.282591,122,132,90,16.7410213333333,1.95629971622829
"NCK2",28.89432,31.478574,25.593763,530,837,816,6.29474366666667,15.496729,13.843041,13.342075,468,386,345,15.1772203333333,0.450926890798153
"NCKAP1",203.043251,180.013284,163.858239,3284,3904,3745,10.2595373333333,99.408261,123.759811,75.379879,1953,1736,1120,5.63630133333333,1.69665854031945
"NCKAP1L",0.389175,0.696343,0.023106,7,8,5,0,0.484125,0.168554,0,5,5,0,0,1
"NCKAP5",2.901935,1.964632,1.711578,97,46,41,0,0.524596,1.32351,0.441033,40,23,11,0.179156666666667,0.848063729162367
"NCKAP5.AS1",0,0.059292,0,0,2,0,3.40422766666667,0,0,0,0,0,0,6.41041733333333,0.594329235258545
"NCKAP5.AS2",0.432944,0.599937,0.215041,7,6,5,1.235774,0.15223,0.096,0,1,2,0,0.389895333333333,1.60859163016112
"NCKAP5L",13.835542,16.621391,12.333733,919,1554,1305,1.305971,11.001945,8.87968,6.873384,1103,810,659,0.076536,2.14202869202702
"NCKIPSD",14.75942,20.38838,14.263612,271,480,392,4.51190066666667,19.846656,15.854198,12.484591,602,458,367,8.81215366666667,0.561742187690293
"NCL",249.365379,322.327285,224.545635,4000,6411,5372,106.916026666667,175.100715,115.942811,99.485916,3793,3176,2747,0.339167666666667,80.5844027994503
"NCLN",13.694705,13.409832,17.77373,297,443,519,0.183145666666667,14.697165,17.97129,16.587023,534,417,434,0.0189873333333333,1.16109948373581
"NCMAP",0.879898,2.415129,2.568707,56,211,238,0.896194,0.047851,0.012901,0.029768,4,1,2,0.849751,1.02510770368552
"NCOA1",9.30633,8.498485,7.612654,846,1155,1072,0.130285,4.53212,3.705939,2.413559,557,358,269,0,1.130285
"NCOA2",6.640087,6.054582,5.196108,687,1004,802,4.50974433333333,3.249358,1.431399,1.5192,336,199,201,0.452531,3.79320257766157
"NCOA3",6.21012,7.822284,9.334892,794,1363,1117,17.950503,10.721642,1.271456,0.935882,294,209,151,1.44285333333333,7.75752794546268
"NCOA4",47.493979,49.501894,47.343109,2388,3316,3351,1.484769,41.003295,29.028064,21.340085,2370,1982,1434,0.946076666666667,1.27680940970123
"NCOA5",8.663268,10.168322,7.864955,331,705,481,8.968217,5.572735,4.590461,3.878013,369,304,243,4.90963533333333,1.68677362269279
"NCOA6",12.295472,11.041575,9.80429,1021,1170,921,0.241143,8.80701,12.219386,10.253138,721,508,419,0.0250203333333333,1.21084719945393
"NCOA7",86.311491,78.336876,90.579006,2813,3450,3706,27.792442,2.048217,0.624534,0.791002,74,39,36,2.245036,8.87276504790702
"NCOA7.AS1",0,0,0,0,0,0,1.18731866666667,0,0,0,0,0,0,0,2.18731866666667
"NCOR1",46.151404,38.652608,37.010014,1688,2053,1704,0.095551,24.273748,24.222984,16.527462,875,600,454,0.0268526666666667,1.06690184051071
"NCOR1P1",0,0,0,0,0,0,4.30173166666667,0,0,0,0,0,0,0.752778333333333,3.02475878771512
"NCOR2",77.102683,65.324387,58.782938,1568,1958,1794,0,44.060208,39.870479,37.718773,1539,1102,969,0,1
"NCR1",0.083859,0.040193,0.029188,2,1,1,12.495271,0,0,0,0,0,0,10.8422116666667,1.13959042279124
"NCR2",0,0,0,0,0,0,32.1925993333333,0,0,0,0,0,0,0.0200063333333333,32.5415619968373
"NCR3",0.170571,0,0,1,0,0,0.125859,0,0,0,0,0,0,0.32527,0.84953179352132
"NCR3LG1",6.632069,4.878013,4.102952,687,687,617,0.644734333333333,0.530172,0.268942,0.104334,74,25,13,5.780232,0.242577884257255
"NCRNA00250",0,0,0,0,0,0,0.631355,0,0,0,0,0,0,0.143501666666667,1.42663106452257
"NCS1",313.314704,338.761871,261.178374,9030,14335,15076,0.288385666666667,14.509378,21.052408,9.105584,860,729,609,0.0885526666666667,1.18357678605659
"NCSTN",56.284825,44.193535,44.557792,1019,1022,1124,0,41.392685,42.870668,34.594093,1042,926,814,0.0221356666666667,0.978343709755424
"ND1",2486.128747,2512.350478,2551.541404,29978,41148,44592,152.582356333333,7634.096254,8659.216332,7305.110342,124041,134592,112426,77.7145536666667,1.95113037143944
"ND2",2563.95713,2140.542913,2004.72923,34729,39313,39305,5.38966166666667,6224.7907,6809.163495,6686.575172,111339,120764,116866,2.50389866666667,1.82358631756474
"ND3",5838.611722,5387.762406,5503.950952,9761,12284,13355,5.85251533333333,9412.746855,11496.7567,11968.514258,21005,25328,26263,9.36804966666667,0.660926167759806
"ND4",5367.768469,4971.85007,5632.779651,101847,128212,155486,11.8407476666667,11575.124807,12609.796582,11776.683659,294474,310748,285687,4.08658633333333,2.52443324956836
"ND4L",17788.838569,16402.091033,17183.274089,15023,18891,21062,0,26344.2914,26514.061644,19380.023956,29656,28799,20858,0.0598793333333333,0.943503631545478
"ND5",3565.514548,3215.277564,3570.261424,94825,116097,137654,0.313474666666667,3661.295277,3257.6626,3018.345106,129713,112381,102647,0.152000333333333,1.14016865157157
"ND6",5767.973024,5075.757271,6154.41981,26924,32172,41707,0.0123896666666667,6158.04389,6944.215496,7435.566153,38660,42430,44971,0,1.01238966666667
"NDC1",3.140139,2.83596,2.936849,231,248,289,0.0286953333333333,2.227726,2.001889,1.438355,151,163,126,0.187335666666667,0.866389650553747
"NDC80",0.637397,0.31514,0.042962,13,10,2,33.5103586666667,6.048928,6.02115,4.103583,216,221,134,6.24106166666667,4.76592525451493
"NDE1",2.697098,1.042508,0.987837,28,21,27,0,13.932698,7.852728,3.643492,230,185,148,0,1
"NDEL1",35.559788,39.715901,35.365834,617,947,1005,1.889074,11.682727,11.489228,7.350294,332,299,251,0.221137666666667,2.365887220469
"NDFIP1",142.150491,129.955811,115.75896,7931,9754,8996,0.00581766666666667,22.125395,21.003307,17.303706,1115,1108,935,0,1.00581766666667
"NDFIP2",20.091743,19.462788,16.766917,761,1047,918,3.640383,8.242005,6.783312,4.934316,219,196,165,0.874972666666667,2.47490701197777
"NDFIP2.AS1",0,0,0,0,0,0,31.8466346666667,0,0,0,0,0,0,54.1586723333333,0.59549356931887
"NDN",44.42283,35.025163,37.072123,1216,1320,1523,0.566305666666667,15.950936,14.062296,12.30784,583,495,434,0.520684666666667,1.03000030249532
"NDNF",0.176703,0.065024,0.060862,2,1,1,4.360357,0.828861,0.450631,0.685159,45,25,24,3.225041,1.26871123854183
"NDOR1",7.345886,6.067976,4.503341,174,229,198,0,4.161942,2.16105,1.781946,162,85,77,0,1
"NDP",0.039628,0.029126,0,1,1,0,1.86479466666667,0,0,0,0,0,0,0.333191333333333,2.14882484984651
"NDP.AS1",0,0,0,0,0,0,0.410583666666667,0,0,0,0,0,0,0.227804666666667,1.14886651351165
"NDRG1",136.910497,34.924577,281.391751,304,146,600,0.215796666666667,98.53146,36.319063,40.881667,104,72,94,0.464246,0.830322682572919
"NDRG2",35.691138,33.837103,29.623495,425,557,579,4.21419833333333,108.937037,78.248354,62.734263,1929,1649,1458,0.240529333333333,4.20320438479488
"NDRG3",24.726489,29.179805,25.98294,1089,1794,1706,0,23.000793,19.179724,17.299102,1432,1142,1023,0,1
"NDRG4",900.520765,897.527527,789.276537,8922,11733,11770,0.193149333333333,70.742147,37.352301,29.69635,1242,991,872,0.0100396666666667,1.18128957971618
"NDST1",31.280563,28.758877,25.693848,2460,3561,2972,4.73132366666667,13.614879,7.303165,5.927462,1547,1104,903,1.403875,2.38420203490891
"NDST1.AS1",0,0.357514,0.67187,0,1,2,0,0,0.379095,0,0,1,0,0,1
"NDST2",16.446311,23.132058,17.460205,366,585,478,0.0518213333333333,10.364753,8.382691,7.227865,215,129,110,0,1.05182133333333
"NDST3",0.156041,0.297774,0.17151,14,34,22,1.04343333333333,0.010039,0,0,1,0,0,1.556366,0.799350849343691
"NDST4",0.066578,0.04395,0,3,2,0,0,0,0,0.003846,0,0,0,0.00524333333333333,0.994784015810434
"NDUFA1",198.014353,149.3994,160.137547,587,604,689,0.725235666666667,532.713474,544.494998,543.952763,2105,2076,2055,9.28639866666667,0.167720085772811
"NDUFA10",70.677281,71.437902,72.323178,1352,2102,1956,12.601583,144.446776,120.058401,117.091424,2413,1950,1746,6.64820366666667,1.77840230108935
"NDUFA11",105.278298,102.662004,104.972455,498,675,711,10.9206096666667,236.761728,205.259824,199.855239,1934,1425,1513,31.441829,0.367445672272875
"NDUFA12",271.833969,265.938956,247.952402,565,879,855,0.915957333333333,255.290811,357.384967,269.381866,990,1068,910,0,1.91595733333333
"NDUFA13",194.034222,206.966265,177.472433,950,1405,1249,0.014003,343.975855,315.74408,291.292231,2274,1977,1811,0,1.014003
"NDUFA2",32.432566,38.915202,34.448163,224,364,343,0.155324333333333,80.395855,73.610152,66.000668,748,655,579,0.0545163333333333,1.09559643299345
"NDUFA3",175.03393,168.649042,202.081004,199,271,330,5.56210233333333,682.734669,592.477488,766.585901,1154,1056,1074,0.638914,4.00393329566611
"NDUFA4",595.168859,550.51326,601.953351,1961,2499,2816,0.02861,859.03987,980.613701,871.500309,3407,3469,3175,0,1.02861
"NDUFA4L2",12.257648,13.957056,1.933676,25,48,45,2.76309,0.763051,0.761971,0.998479,14,15,16,1.27887633333333,1.6512918866886
"NDUFA5",130.392929,112.232911,107.556404,2045,2476,2296,16.978233,74.63029,63.393611,65.212641,591,717,597,0.114406,16.1325701763989
"NDUFA6",48.313299,35.931722,41.100203,385,377,417,0.073641,196.533071,189.550651,161.597653,1975,1874,1622,0.0465546666666667,1.02588143189845
