"Hs_symbol","Heart","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"RPS17P1",0,0,0,0,0,0,0,0,0,1
"RPS17P13",0,0,0,0,0,0,0,0,0,1
"RPS17P17",0,0,0,0,0,0,0,0,0,1
"RPS17P2",0,0,0,0,0,0,0,0,0,1
"RPS17P5",0,0,0.366081,0,0,0.122027,1,0,0,0.89124415009621
"RPS18",998.39936,998.39936,563.661791,665.491192,702.296347,643.816443333333,2952,4718,5301,1.54989744807635
"RPS18P1",0,0,0,0,0,0,0,0,0,1
"RPS18P12",0,0,0,0.410662,0.385712,0.265458,0,2,2,0.790227727826605
"RPS19",60.91349,60.91349,495.657709,535.312155,496.477954,509.149272666667,1441,2311,2160,0.1213634779412
"RPS19BP1",6.24948,6.24948,31.663172,31.086613,30.675734,31.1418396666667,325,438,454,0.225546517411019
"RPS19P1",0,0,0,0,0,0,0,0,0,1
"RPS2",252.58542,252.58542,894.056815,1048.794567,1072.79139,1005.21425733333,6998,11591,13578,0.252019307172263
"RPS20",1200.90036,1200.90036,306.563084,299.670733,345.010485,317.081434,1732,2332,2705,3.77859325168913
"RPS20P15",0,0,0.935826,0,0,0.311942,1,0,0,0.762228818042261
"RPS20P20",0,0,0,0,0,0,0,0,0,1
"RPS20P31",0,0,0,0,0,0,0,0,0,1
"RPS20P33",1.80906,1.80906,6.078416,3.646646,1.522906,3.74932266666667,11,9,4,0.591465393521378
"RPS21",234.48216,234.48216,223.912041,249.696184,259.296061,244.301428666667,439,674,725,0.959970601394215
"RPS23",2279.32853,2279.32853,293.996893,345.482134,367.091158,335.523395,3235,5593,5434,6.77613670811802
"RPS23P5",0,0,0,0,0,0,0,0,0,1
"RPS23P8",7.43866,7.43866,473.34075,564.654879,573.033996,537.009875,661,1075,1161,0.0156849537380703
"RPS24",3911.5951,3911.5951,659.917461,708.173263,741.601187,703.230637,3149,4447,5043,5.55584334795136
"RPS24P12",0,0,0,0,0,0,0,0,0,1
"RPS24P17",0,0,0,0,0.230393,0.0767976666666667,0,0,1,0.928679575519139
"RPS25",1092.73621,1092.73621,444.438979,420.880059,449.38312,438.234052666667,1303,1759,1769,2.49009885130658
"RPS26",247.00643,247.00643,44.049921,44.867758,41.859721,43.5924666666667,331,455,439,5.5616216939483
"RPS26P21",0,0,0,0,0,0,0,0,0,1
"RPS26P31",0.46808,0.46808,0,0,0,0,0,0,0,1.46808
"RPS26P4",0,0,0,0,0,0,0,0,0,1
"RPS26P49",0,0,1.365206,0,0.470309,0.611838333333333,2,0,1,0.620409615108215
"RPS27",4833.57112,4833.57112,234.007018,286.216059,275.728258,265.317111666667,432,725,756,18.1534377935547
"RPS27A",1241.76237,1241.76237,356.699149,397.627758,371.457693,375.261533333333,1998,2976,3011,3.30292166459394
"RPS27AP1",0,0,0,0.199908,0,0.066636,0,1,0,0.937526953899925
"RPS27AP2",0,0,0.270073,0,0,0.0900243333333333,1,0,0,0.917410712237923
"RPS27AP3",0,0,0,0,0,0,0,0,0,1
"RPS27L",199.07263,199.07263,132.159494,104.583298,75.510755,104.084515666667,328,300,287,1.90392113177397
"RPS27P1",0,0,0,0,0,0,0,0,0,1
"RPS27P16",0,0,0,0,0,0,0,0,0,1
"RPS27P18",0,0,0,0,0,0,0,0,0,1
"RPS27P22",0,0,0,0,0,0,0,0,0,1
"RPS27P26",0,0,0,0,0,0,0,0,0,1
"RPS27P27",0,0,0,0,0,0,0,0,0,1
"RPS27P5",0,0,0,0,0,0,0,0,0,1
"RPS28",32.31009,32.31009,209.56551,250.279473,248.182829,236.009270666667,378,656,654,0.140543405354164
"RPS28P8",0,0,0,0,0,0,0,0,0,1
"RPS29",633.41178,633.41178,574.122581,644.425919,630.546955,616.365151666667,772,1101,1073,1.02761190567254
"RPS29P20",0,0,0,0,0,0,0,0,0,1
"RPS29P22",0,0,0,0,0,0,0,0,0,1
"RPS29P28",0,0,0,0,0,0,0,0,0,1
"RPS2P1",0,0,0,0.072687,0.069023,0.0472366666666667,0,1,1,0.954893990852116
"RPS2P32",2.97293,2.97293,0.979462,0.712037,0.734772,0.808757,11,11,12,2.19649737361072
"RPS2P39",0,0,0,0,0,0,0,0,0,1
"RPS2P4",0.12651,0.12651,0,0,0.145385,0.0484616666666667,0,0,2,1.07444080772306
"RPS2P46",27.52809,27.52809,0.195671,0.422845,0.360975,0.326497,2,6,6,21.506335860541
"RPS2P48",0,0,0.091025,0.265996,0.254952,0.203991,1,4,4,0.83057099264031
"RPS2P5",0.35422,0.35422,63.95531,85.973417,135.636119,95.188282,704,1299,2174,0.0140788459034958
"RPS2P52",0,0,0,0,0.06901,0.0230033333333333,0,0,1,0.977513921427431
"RPS2P55",0,0,0,0,0.19077,0.06359,0,0,3,0.940211923767617
"RPS2P6",0,0,0,0,0,0,0,0,0,1
"RPS2P7",0,0,0.103376,0.302429,0,0.135268333333333,1,5,0,0.880849021009717
"RPS3",957.67651,957.67651,597.256635,702.141558,679.373896,659.590696333333,2324,3718,3889,1.45124131375331
"RPS3A",2116.9305,2116.9305,477.679021,521.646323,517.474443,505.599929,3763,5699,6041,4.18067666172136
"RPS3AP1",0,0,0,0,0,0,0,0,0,1
"RPS3AP12",0.13916,0.13916,0.114706,0,0,0.0382353333333333,1,0,0,1.09720789056816
"RPS3AP22",0.13916,0.13916,0,0,0,0,0,0,0,1.13916
"RPS3AP26",1.07532,1.07532,0,0.211068,0,0.070356,0,3,0,1.93890630780787
"RPS3AP3",0,0,0,0,0,0,0,0,0,1
"RPS3AP30",0,0,0.096726,0.142858,0.074265,0.104616333333333,1,2,1,0.905291701583265
"RPS3AP32",0,0,0,0,0,0,0,0,0,1
"RPS3AP34",0.26567,0.26567,0.333627,0.736876,0.409617,0.493373333333333,3,9,5,0.847524173459639
"RPS3AP35",0,0,0,0,0,0,0,0,0,1
"RPS3AP39",0,0,0,0,0,0,0,0,0,1
"RPS3AP40",0.13916,0.13916,0,0,0,0,0,0,0,1.13916
"RPS3AP42",0,0,0,0,0,0,0,0,0,1
"RPS3AP44",0,0,0,0,0,0,0,0,0,1
"RPS3AP47",0.8223,0.8223,0.114887,0.251899,0.158141,0.174975666666667,1,3,2,1.55092573548332
"RPS3AP49",0,0,0,0,0,0,0,0,0,1
"RPS3AP5",2.4163,2.4163,0.38891,0.568406,0.978909,0.645408333333333,4,8,14,2.07626273113563
"RPS3AP52",0,0,0,0,0,0,0,0,0,1
"RPS3AP6",7.57782,7.57782,0,0.463266,1.347179,0.603481666666667,0,6,18,5.34949677212815
"RPS3P1",0,0,0,0,0,0,0,0,0,1
"RPS3P2",0,0,0,0,0,0,0,0,0,1
"RPS3P6",0,0,0.315415,0.117254,0,0.144223,2,1,0,0.873955513916431
"RPS3P7",0,0,0,0,0,0,0,0,0,1
"RPS4X",905.60591,905.60591,179.248607,210.678915,202.016815,197.314779,3339,5167,5396,4.57154990955061
"RPS4XP12",0,0,0,0,0,0,0,0,0,1
"RPS4XP15",0,0,0,0,0,0,0,0,0,1
"RPS4XP16",1.75846,1.75846,0.352765,0.253728,0.199227,0.268573333333333,3,3,2,2.17445844675909
"RPS4XP17",0,0,0.118205,0,0.243008,0.120404333333333,1,0,3,0.892534927123036
"RPS4XP19",0,0,0.123061,0,0,0.0410203333333333,1,0,0,0.960596030625082
"RPS4XP20",0,0,0,0.084253,0,0.0280843333333333,0,1,0,0.972682850596238
"RPS4XP21",0,0,0.119312,0,0,0.0397706666666667,1,0,0,0.961750539862636
"RPS4XP22",0.54398,0.54398,0.225499,0.165874,0.851758,0.414377,2,2,11,1.09163257038258
"RPS4Y1",0,0,62.393052,77.499506,70.444286,70.1122813333333,639,1092,1080,0.0140622685877926
"RPS4Y2",0,0,0,0,0,0,0,0,0,1
"RPS5",96.46218,96.46218,156.929121,192.429,181.975586,177.111235666667,1368,2276,2207,0.547198382152597
"RPS5P2",0,0,0.146961,0,0,0.048987,1,0,0,0.953300660542028
"RPS5P3",0,0,0,0.22805,0,0.0760166666666667,0,2,0,0.929353634547172
"RPS5P7",0,0,0,0,0,0,0,0,0,1
"RPS6",1629.86292,1629.86292,153.402149,186.782792,164.161907,168.115616,1530,2560,2368,9.64347916871261
"RPS6KA1",0.8729,0.8729,19.512648,7.438133,8.533584,11.8281216666667,193,314,277,0.145999550726639
"RPS6KA2",61.63459,61.63459,44.360697,33.241392,25.368609,34.323566,2539,2930,2430,1.77316723911736
"RPS6KA3",31.41188,31.41188,5.091558,3.918346,4.835812,4.61523866666667,497,517,545,5.77212865276845
"RPS6KA4",3.94704,3.94704,9.986148,12.798496,9.77159,10.852078,257,390,400,0.417398535514194
"RPS6KA5",4.07355,4.07355,7.823496,4.138479,3.819175,5.26038333333333,530,761,667,0.810421619549389
"RPS6KA6",0.20241,0.20241,3.913388,2.765809,2.628483,3.10256,312,405,335,0.293087730587731
"RPS6KB1",18.09061,18.09061,16.969267,13.685473,10.976914,13.877218,531,702,588,1.28321101431733
"RPS6KB2",7.98264,7.98264,19.361013,17.919378,15.826739,17.7023766666667,294,462,402,0.480294037495769
"RPS6KC1",12.9544,12.9544,10.928964,10.438229,11.044463,10.8038853333333,733,902,923,1.18218701774354
"RPS6KL1",9.03266,9.03266,72.139577,85.65366,59.643768,72.4790016666667,1202,2001,1554,0.136537783209312
"RPS6P16",0.16446,0.16446,0.288595,0,0,0.0961983333333333,2,0,0,1.06227127390268
"RPS6P21",0,0,0,0.085438,0,0.0284793333333333,0,1,0,0.972309279914229
"RPS6P22",0,0,0,0,0,0,0,0,0,1
"RPS6P23",0,0,0,0,0,0,0,0,0,1
"RPS6P8",0.15181,0.15181,0,0,0,0,0,0,0,1.15181
"RPS7",800.16168,800.16168,406.845462,399.001892,406.40511,404.084154666667,1590,2133,2289,1.97776602903477
"RPS7P1",1.21447,1.21447,0,0,1.195715,0.398571666666667,0,0,10,1.58337971001367
"RPS7P10",0,0,0,0,0.130459,0.0434863333333333,0,0,1,0.958325919617539
"RPS7P11",0,0,0.665091,0.775455,0.483145,0.641230333333333,4,6,4,0.609298999470113
"RPS7P12",0,0,0,0,0,0,0,0,0,1
"RPS7P14",0.20241,0.20241,0.359866,0,0.123466,0.161110666666667,2,0,1,1.03556881744261
"RPS7P3",0,0,0.182199,0.134483,0,0.105560666666667,1,1,0,0.904518431372076
"RPS7P4",0,0,0,0,0,0,0,0,0,1
"RPS7P6",0,0,0,0,0,0,0,0,0,1
"RPS7P7",0,0,0.181194,0,0,0.060398,1,0,0,0.943042140781103
"RPS7P8",0,0,0,0,0,0,0,0,0,1
"RPS7P9",0,0,0,0,0,0,0,0,0,1
"RPS8",504.3865,504.3865,397.980639,478.953624,477.883315,451.605859333333,2889,4724,5096,1.11661501851613
"RPS8P3",0,0,0,0,0,0,0,0,0,1
"RPS8P6",0,0,0,0,0,0,0,0,0,1
"RPS9",51.57722,51.57722,188.831638,229.375138,200.519712,206.242162666667,1207,1841,1755,0.253699437042483
"RPSA",386.34209,386.34209,249.7387,332.199144,255.587957,279.175267,3117,5593,4618,1.38249922681434
"RPSAP1",0,0,0,0,0,0,0,0,0,1
"RPSAP14",0.88555,0.88555,2.476427,2.221777,2.593013,2.43040566666667,5,6,7,0.549658023924673
"RPSAP2",0,0,0,0,0,0,0,0,0,1
"RPSAP4",0,0,0,0.199222,0.071689,0.0903036666666667,0,3,1,0.917175673688462
"RPSAP43",0,0,0.300421,0,0.104923,0.135114666666667,2,0,1,0.880968266348422
"RPSAP47",0,0,0,0.073336,0,0.0244453333333333,0,1,0,0.976137981659018
"RPSAP51",0,0,0.149959,0,0,0.0499863333333333,1,0,0,0.952393348611839
"RPSAP52",0,0,0,0.047994,0,0.015998,0,1,0,0.984253906011626
"RPSAP53",0,0,0,0,0,0,0,0,0,1
"RPSAP54",0.11386,0.11386,0,0.177752,0,0.0592506666666667,0,3,0,1.05155468394009
"RPSAP55",0,0,0,0,0,0,0,0,0,1
"RPSAP56",0,0,0,1.131864,0.330382,0.487415333333333,0,8,3,0.672307174458782
"RPSAP57",0,0,0,0.144164,0,0.0480546666666667,0,2,0,0.954148702166935
"RPSAP63",0,0,0,0,0,0,0,0,0,1
"RPSAP64",0,0,0,0,0,0,0,0,0,1
"RPSAP8",0.11386,0.11386,0,0,0,0,0,0,0,1.11386
"RPTN",0,0,0,0,0,0,0,0,0,1
"RPTOR",4.07355,4.07355,11.935121,12.856963,7.559985,10.784023,605,779,652,0.430544814788634
"RPUSD1",0.15181,0.15181,5.518834,8.251565,6.52242,6.764273,124,264,242,0.148347437036281
"RPUSD2",3.36511,3.36511,3.650132,4.20505,3.762065,3.87241566666667,97,139,135,0.895882104201974
"RPUSD3",22.97381,22.97381,26.473339,27.682839,29.478878,27.878352,344,492,471,0.830165447114157
"RPUSD4",27.6293,27.6293,9.848065,9.281654,11.397502,10.1757403333333,217,342,347,2.56173632762465
"RRAD",4.02295,4.02295,0.924244,0.353744,0.498922,0.592303333333333,15,7,9,3.15451829739308
"RRAGA",94.85553,94.85553,48.535829,45.237264,46.415963,46.7296853333333,1108,1410,1565,2.00830006170304
"RRAGB",38.67343,38.67343,60.930004,52.058254,39.587277,50.8585116666667,631,889,786,0.765032175528113
"RRAGC",39.47043,39.47043,21.012829,18.489004,19.270137,19.5906566666667,675,922,997,1.96547544136928
"RRAGD",159.32389,159.32389,8.891908,9.346157,11.573716,9.93726033333333,318,602,645,14.6585054313266
"RRAS",16.01588,16.01588,3.370905,0.824426,1.414342,1.869891,43,13,25,5.92910323074988
"RRAS2",78.25771,78.25771,21.732801,16.931627,17.526761,18.7303963333333,455,529,546,4.0170358801206
"RRBP1",13.61224,13.61224,8.560229,2.958078,3.059903,4.85940333333333,543,227,294,2.4938102343754
"RREB1",8.70373,8.70373,0.477519,0.076687,0.053767,0.202657666666667,58,11,7,8.06857202091036
"RRH",0.12651,0.12651,0,0.170177,0.059889,0.0766886666666667,0,4,3,1.04627273869946
"RRM1",42.96204,42.96204,57.681701,44.338326,49.158096,50.3927076666667,755,884,897,0.855413968167196
"RRM2",0.24036,0.24036,0.655916,0.303434,0.251348,0.403566,25,11,16,0.883720466297987
"RRM2B",24.02383,24.02383,149.711551,85.73426,102.401268,112.615693,664,763,869,0.22024976778516
"RRM2P2",0.17711,0.17711,0.143572,0,0,0.0478573333333333,1,0,0,1.12334948905258
"RRM2P4",0,0,0,0,0,0,0,0,0,1
"RRN3",33.61312,33.61312,13.011227,18.256912,12.458768,14.5756356666667,666,1201,940,2.22226050613622
"RRN3P2",0.58194,0.58194,0.04276,0.10407,0.089345,0.078725,1,4,4,1.46649053280493
"RRNAD1",13.0303,13.0303,22.367477,25.087058,27.434793,24.9631093333333,127,198,187,0.540393672416843
"RRP1",3.16269,3.16269,9.578515,11.756971,8.457859,9.931115,276,395,358,0.380811106643741
"RRP12",7.84348,7.84348,11.669352,17.084406,11.368514,13.3740906666667,396,647,577,0.615237527373326
"RRP15",18.6599,18.6599,4.9538,4.92247,4.088801,4.65502366666667,259,356,317,3.47653717452759
"RRP1B",6.5531,6.5531,7.799571,7.05351,5.327326,6.72680233333333,648,799,635,0.977519506020753
"RRP36",36.63665,36.63665,28.842286,27.372415,22.968784,26.394495,403,485,454,1.37387639377912
"RRP7A",5.27537,5.27537,9.792242,11.88332,10.703704,10.7930886666667,494,813,754,0.532122684512449
"RRP8",21.32921,21.32921,7.276804,7.022124,7.794278,7.364402,231,284,269,2.66955246770779
"RRP9",1.98617,1.98617,4.895925,5.73822,4.810037,5.14806066666667,111,179,158,0.485709260513695
"RRS1",18.34363,18.34363,2.918932,3.064325,2.725628,2.90296166666667,73,106,102,4.95614142593424
"RS1",0,0,0,0,0,0,0,0,0,1
"RSAD1",59.12973,59.12973,17.879577,15.319647,15.141267,16.113497,391,486,574,3.51358521288782
"RSAD2",7.70432,7.70432,0.256763,0.591394,0.364123,0.404093333333333,14,16,23,6.19924601403515
"RSBN1",7.02118,7.02118,4.204953,3.982121,3.986855,4.05797633333333,353,577,603,1.58584767333497
"RSBN1L",10.5381,10.5381,10.763131,14.276206,8.870985,11.3034406666667,490,824,704,0.937794582230954
"RSC1A1",0,0,0,0,0,0,0,0,0,1
"RSF1",14.83936,14.83936,7.720526,9.763804,4.783312,7.42254733333333,1112,1214,1065,1.88059020307475
"RSL1D1",158.45099,158.45099,56.435449,62.39707,45.955962,54.9294936666667,1303,1899,1800,2.85092854496966
"RSL24D1",70.55339,70.55339,178.148434,152.697581,148.942607,159.929540666667,911,1233,1157,0.444625577775112
"RSL24D1P3",0,0,0.236821,0,0,0.0789403333333333,1,0,0,0.926835311560324
"RSPH1",0.12651,0.12651,1.615512,1.245439,1.191128,1.350693,30,26,32,0.479224637160191
"RSPH10B",2.99823,2.99823,0.83585,0.992352,1.597043,1.14174833333333,18,32,24,1.866806635389
"RSPH10B2",0,0,0.127926,0.220513,0.589576,0.312671666666667,1,3,16,0.76180512263158
"RSPH3",5.54104,5.54104,4.389188,2.68712,3.021667,3.36599166666667,283,380,395,1.49817968044679
"RSPH4A",0.45543,0.45543,0.901157,0.894435,0.762361,0.852651,34,53,46,0.785593185116895
"RSPH6A",0,0,0,0,0.052318,0.0174393333333333,0,0,2,0.982859584093138
"RSPH9",0.31627,0.31627,1.533295,1.544977,1.255236,1.44450266666667,62,85,73,0.538461265740761
"RSPO1",0,0,0.056052,0.040674,0.019222,0.0386493333333333,2,2,1,0.962788852702292
"RSPO2",0,0,18.362531,9.26083,4.430302,10.6845543333333,452,280,199,0.0855830673102551
"RSPO3",0.26567,0.26567,0.209373,0.124426,0.290533,0.208110666666667,5,7,8,1.04764409000059
"RSPO4",0,0,4.58816,2.374442,4.719065,3.893889,185,141,272,0.204336469421354
"RSPRY1",17.48337,17.48337,21.320491,28.15061,20.253476,23.2415256666667,630,1102,864,0.762467274302606
"RSRC1",34.32156,34.32156,11.039264,13.74546,11.262141,12.0156216666667,254,411,378,2.71378201553441
"RSRC2",95.2477,95.2477,64.956121,78.235857,62.356966,68.5163146666667,1005,1524,1313,1.38453398258396
"RSU1",99.01764,99.01764,30.408526,25.017006,26.982233,27.469255,625,714,821,3.51318079802229
"RTBDN",0.27832,0.27832,5.747089,4.045837,4.395507,4.72947766666667,49,62,85,0.223112834078592
"RTCA",50.98263,50.98263,29.29673,31.118202,30.953544,30.4561586666667,735,1097,1096,1.65254221123588
"RTEL1",4.79464,4.79464,24.774944,15.379576,12.468159,17.540893,300,413,229,0.312532950813103
"RTEL1P1",0,0,0,0,0,0,0,0,0,1
"RTF1",35.14386,35.14386,96.262047,95.023506,72.728826,88.004793,1427,1924,1713,0.406088917031693
"RTKN",10.52545,10.52545,15.013129,5.574803,8.653675,9.74720233333333,274,201,272,1.07241397738022
"RTKN2",0.12651,0.12651,0.461564,0.193637,0.229172,0.294791,27,19,29,0.870032306372225
"RTL1",0,0,4.075682,3.270725,8.457918,5.26810833333333,364,388,1083,0.159537765912895
"RTN1",1.18917,1.18917,1688.8035,2418.342081,2277.69848,2128.28135366667,14439,27407,26886,0.00102812622494918
"RTN2",5.76875,5.76875,374.809384,391.446632,326.670033,364.308683,1170,1838,1855,0.0185288505721064
"RTN3",69.59193,69.59193,277.81595,284.655941,264.751092,275.740994333333,10583,15058,14747,0.255083025086527
"RTN4",172.72107,172.72107,522.597504,468.956888,485.699991,492.418127666667,19327,24983,25813,0.352076788952835
"RTN4IP1",36.38364,36.38364,41.051676,4.702827,21.609586,22.4546963333333,134,149,178,1.59386587098427
"RTN4R",0.0506,0.0506,2.876589,3.532503,3.718169,3.37575366666667,54,106,150,0.240095782357035
"RTN4RL1",0.15181,0.15181,1.014105,0.443346,0.601963,0.686471333333333,56,34,51,0.682970399338738
"RTN4RL2",0,0,18.961335,21.881114,28.137511,22.99332,348,558,858,0.0416782671176811
"RTP1",0,0,0.35767,0.544305,0.385974,0.429316333333333,12,25,19,0.699635186892381
"RTP2",0,0,0,0,0,0,0,0,0,1
"RTP3",0.13916,0.13916,0,0,0,0,0,0,0,1.13916
"RTP4",2.79582,2.79582,0,0,0,0,0,0,0,3.79582
"RTTN",16.91409,16.91409,1.661553,1.409171,1.119985,1.396903,83,71,67,7.47384854539379
"RUFY1",42.24095,42.24095,26.791111,19.287821,13.679842,19.9195913333333,333,424,372,2.06700739565116
"RUFY2",15.54781,15.54781,36.903382,33.540518,29.681655,33.375185,1150,1605,1390,0.481388245619624
"RUFY3",36.18122,36.18122,198.415336,187.564029,171.651175,185.876846666667,8305,10458,10138,0.19896108406795
"RUFY4",0,0,0.210606,0.148725,0.073175,0.144168666666667,3,2,3,0.873997015591524
"RUNDC1",8.29891,8.29891,8.713049,9.467367,7.710968,8.63046133333333,493,745,658,0.965572642695137
"RUNDC3A",0.29097,0.29097,173.128093,177.538273,170.128754,173.598373333333,2263,3443,3490,0.00739394059265004
"RUNDC3B",2.47955,2.47955,15.849957,20.796283,16.048272,17.5648373333333,616,1057,894,0.187426904826817
"RUNX1",0.73375,0.73375,17.217722,5.390807,10.032092,10.880207,654,318,714,0.145936009364147
"RUNX1T1",13.91586,13.91586,15.393322,15.942559,6.792416,12.7094323333333,959,1171,860,1.08799982649415
"RUNX2",1.70785,1.70785,4.723039,0.465381,1.312603,2.16700766666667,283,58,167,0.85501845432855
"RUNX3",0.44278,0.44278,0.109751,0.090632,0.010104,0.0701623333333333,7,8,1,1.34818798518729
"RUSC1",16.28155,16.28155,61.746713,90.957525,70.692676,74.465638,2357,4291,3626,0.228998925312206
"RUSC2",4.07355,4.07355,39.782418,41.651815,31.053752,37.495995,2764,4115,3436,0.131794229503615
"RUVBL1",41.70961,41.70961,24.502756,21.175787,23.457965,23.0455026666667,498,673,753,1.7761995077444
"RUVBL2",6.30009,6.30009,75.853053,94.379576,70.382696,80.2051083333333,683,1224,1144,0.089896930745223
"RWDD1",210.34448,210.34448,46.315848,47.760177,39.633415,44.5698133333333,563,838,810,4.63781754939527
"RWDD2A",12.03089,12.03089,6.344936,5.526307,4.886552,5.58593166666667,382,452,423,1.97859477740305
"RWDD2B",31.14621,31.14621,6.204706,6.867919,5.492196,6.18827366666667,134,210,170,4.47203480149453
"RWDD3",77.48601,77.48601,9.214271,13.144681,10.131677,10.8302096666667,98,178,164,6.63437185066514
"RWDD4",46.66872,46.66872,22.835196,17.536,15.701999,18.691065,414,732,702,2.42082995510908
"RXFP1",0.03795,0.03795,0.394308,0.022727,0.021557,0.146197333333333,16,1,1,0.905559601139071
"RXFP2",0.03795,0.03795,0,0,0,0,0,0,0,1.03795
"RXFP3",0,0,0.051032,0.036857,0.102735,0.0635413333333333,2,2,6,0.940254946994695
"RXFP4",0.08856,0.08856,0.095783,0.103982,0.032691,0.0774853333333333,2,3,1,1.01027825282077
"RXRA",8.47602,8.47602,8.056147,11.039253,8.326229,9.140543,620,1283,1015,0.934468696597411
"RXRB",30.27331,30.27331,24.59118,21.79591,18.416423,21.601171,691,875,871,1.38370308334909
"RXRG",8.36216,8.36216,14.674896,7.99923,7.846145,10.1734236666667,314,233,276,0.837895373817234
"RYBP",13.38452,13.38452,10.341138,8.260723,9.367564,9.32314166666667,1227,1332,1581,1.39342464382209
"RYK",66.10031,66.10031,10.404848,7.449065,5.086705,7.64687266666667,185,224,155,7.76006685731234
"RYKP1",0.10121,0.10121,0.040072,0.029108,0.10863,0.05927,1,1,4,1.03959330482313
"RYR1",0.10121,0.10121,15.0212,5.641363,5.824997,8.82918666666667,479,229,383,0.112034702091323
"RYR2",1060.62853,1060.62853,23.042304,22.98692,18.795875,21.6083663333333,1185,1487,1268,46.9573305009109
"RYR3",0.03795,0.03795,21.518285,73.547078,31.162835,42.076066,131,191,135,0.0240957472764574
"S100A1",780.08489,780.08489,0.574615,0.034971,0.201334,0.270306666666667,4,2,3,614.878997722335
"S100A10",323.46773,323.46773,481.703235,552.954974,619.596954,551.418387666667,3027,4710,5797,0.587358670971297
"S100A11",89.93438,89.93438,28.080724,0.560447,4.860934,11.1673683333333,152,4,38,7.47362761681826
"S100A12",1.20182,1.20182,0,0,0,0,0,0,0,2.20182
"S100A13",167.19268,167.19268,67.816,36.917628,64.545786,56.4264713333333,340,250,472,2.92883536276714
"S100A14",4.74404,4.74404,0,0.170176,0,0.0567253333333333,0,3,0,5.43569820729196
"S100A16",21.41777,21.41777,3.011685,0.11921,0.282373,1.137756,44,2,5,10.4865896762774
"S100A2",2.40365,2.40365,0.552126,0,2.123796,0.891974,3,0,17,1.79899406651466
"S100A3",0,0,0.115775,0.252564,0.479453,0.282597333333333,1,3,4,0.779667923837879
"S100A4",147.79903,147.79903,2.157625,0.64987,1.502005,1.4365,13,5,12,61.0708105889596
"S100A5",0,0,0,0,0,0,0,0,0,1
"S100A6",278.03879,278.03879,217.669612,148.687453,177.57026,181.309108333333,746,687,877,1.53058063061669
"S100A7",0,0,0,0,0,0,0,0,0,1
"S100A7A",0,0,0,0,0,0,0,0,0,1
"S100A8",26.64254,26.64254,0,0,0,0,0,0,0,27.64254
"S100A9",29.2739,29.2739,0,0,0,0,0,0,0,30.2739
"S100B",6.85672,6.85672,15.203912,2.555091,4.385746,7.381583,196,46,93,0.937379013009834
"S100G",0.29097,0.29097,0.280791,0,0,0.093597,1,0,0,1.1804805609379
"S100P",1.16387,1.16387,0,0,0,0,0,0,0,2.16387
"S100PBP",22.15151,22.15151,58.376344,57.936632,44.08118,53.4647186666667,747,895,770,0.425073525885467
"S100Z",0.10121,0.10121,0,0,0,0,0,0,0,1.10121
"S1PR1",46.90908,46.90908,6.94643,22.406778,16.929654,15.4276206666667,226,1010,832,2.91637364729345
"S1PR2",0.16446,0.16446,2.180522,2.441833,2.191612,2.27132233333333,129,197,188,0.355960031249341
"S1PR3",24.87143,24.87143,1.038548,0.700127,0.509454,0.749376333333333,83,80,61,14.7889447839411
"S1PR4",0,0,0.046801,0.066403,0.058444,0.057216,1,2,2,0.945880501240995
"S1PR5",0.16446,0.16446,0.125604,0,0.027353,0.0509856666666667,4,0,1,1.10796943948173
"SAA1",2.22654,2.22654,0.209762,0,0,0.0699206666666667,1,0,0,3.01568153651268
"SAA2",0.56928,0.56928,0.357633,0.184237,0.105213,0.215694333333333,4,3,2,1.29085079774713
"SAA3P",0,0,0,0,0,0,0,0,0,1
"SAA4",0.15181,0.15181,0.152878,0.112431,0,0.0884363333333333,1,1,0,1.05822450493966
"SAAL1",29.26125,29.26125,15.663268,16.046013,18.258021,16.6557673333333,152,180,205,1.71395835868703
"SAC3D1",0.34157,0.34157,7.141236,9.143581,9.137239,8.47401866666667,94,156,199,0.141605167479791
"SACM1L",31.48779,31.48779,19.742445,19.014125,16.679844,18.4788046666667,672,921,858,1.66785336964722
"SACS",9.67784,9.67784,7.809539,7.135278,6.732952,7.225923,1986,2468,2456,1.29807196104316
"SAE1",40.59635,40.59635,53.833667,62.7538,58.348852,58.3121063333333,1102,1562,1545,0.701312979279964
"SAFB",60.62253,60.62253,45.262546,47.743166,38.687372,43.8976946666667,1225,1740,1479,1.37250989070827
"SAFB2",66.87201,66.87201,39.938181,35.616341,25.913999,33.8228403333333,532,668,625,1.9490658817693
"SAG",0.0506,0.0506,0.21654,0.140992,0.086597,0.148043,20,14,10,0.915122517187945
"SAGE1",0,0,0,0,0,0,0,0,0,1
"SALL1",0.15181,0.15181,0.543967,1.080347,0.250609,0.624974333333333,46,30,11,0.708817349525316
"SALL2",3.04884,3.04884,22.108545,22.19062,21.103756,21.8009736666667,1557,2017,1922,0.177573118551472
"SALL3",0.12651,0.12651,17.657264,10.6074,9.81708,12.6939146666667,1014,237,293,0.0822635475261226
