"Hs_symbol","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"USF2","Usf2",102.678861,88.451932,88.12245,638,1127,1121,93.0844143333333,287.50018,358.56933,358.02979,334.699766666667,0.280263567852743
"USH1C","Ush1c",0.043114,0.023519,0.074681,1,1,4,0.0471046666666667,15.09148,39.21161,9.91918,21.4074233333333,0.0467302576958499
"USH1G","Ush1g",0.126588,0.164356,0.160415,6,15,15,0.150453,0.28162,0.0829,0,0.121506666666667,1.02581021958556
"USHBP1","Ushbp1",1.321117,1.178733,1.492788,53,82,107,1.33087933333333,5.03602,5.96879,4.61001,5.20494,0.37564897216304
"USO1","Uso1",23.94461,22.459399,21.209864,1235,1780,1811,22.5379576666667,24.8322,17.60239,20.25347,20.89602,1.07498795062603
"USP1","Usp1",7.378741,7.699767,5.617139,373,568,490,6.898549,8.38232,10.19668,6.03016,8.20305333333333,0.858253094262919
"USP10","Usp10",48.234735,38.05341,34.51804,616,920,887,40.2687283333333,36.16323,43.66057,48.50346,42.7757533333333,0.942730283111062
"USP11","Usp11",36.505814,25.489063,23.536513,1814,2329,2192,28.5104633333333,358.6836,235.8776,334.14949,309.57023,0.0950202578442027
"USP12","Usp12",24.257411,9.814654,12.425816,960,830,766,15.4992936666667,15.3234,20.22755,10.46539,15.33878,1.00982409131322
"USP13","Usp13",5.515299,2.586448,3.000765,466,269,307,3.70083733333333,2.58427,2.26593,3.25541,2.70187,1.26985478510411
"USP14","Usp14",76.100127,64.729503,58.903294,2371,3544,3071,66.5776413333333,28.94052,24.48308,22.32907,25.25089,2.57429905551139
"USP15","Usp15",26.724699,18.159659,15.315818,1307,1139,972,20.0667253333333,15.53876,14.2864,11.12084,13.6486666666667,1.43813261730305
"USP16","Usp16",30.900646,20.597857,17.913641,300,352,339,23.1373813333333,19.79618,18.68009,14.94431,17.80686,1.28343494519198
"USP18","Usp18",0.50456,1.290754,1.019938,10,50,45,0.938417333333333,2.63397,3.61996,2.29408,2.84933666666667,0.503571784229491
"USP19","Usp19",60.669367,32.463852,29.951775,1518,1321,1390,41.0283313333333,32.27026,25.72658,27.07017,28.35567,1.43169382042152
"USP2","Usp2",54.075306,31.312746,31.612466,715,790,748,39.0001726666667,35.73252,33.68496,35.15408,34.8571866666667,1.11554130106508
"USP20","Usp20",27.80535,25.762273,17.554612,915,1547,1333,23.7074116666667,60.63098,35.59165,57.87642,51.36635,0.471818480124482
"USP21","Usp21",17.328582,16.916111,17.412693,322,625,614,17.2191286666667,42.95523,41.89204,47.2144,44.0205566666667,0.40468465997792
"USP22","Usp22",79.910782,51.293194,47.315177,3250,3847,3697,59.5063843333333,118.74395,106.63679,111.5361,112.305613333333,0.534010474444279
"USP24","Usp24",8.720639,2.907386,3.067798,1423,836,892,4.89860766666667,18.28869,14.83907,15.709,16.27892,0.341375946336152
"USP25","Usp25",9.680668,4.996774,6.501762,525,594,527,7.05973466666667,22.28106,14.14823,10.81496,15.7480833333333,0.481233255546655
"USP26","Usp26",0,0,0,0,0,0,0,0,0,0,0,1
"USP28","Usp28",13.161571,6.772614,7.35057,241,303,230,9.09491833333333,10.40335,11.08094,10.05027,10.51152,0.876940519873425
"USP29","Usp29",11.878328,5.309321,5.416298,1029,819,830,7.534649,0,0,0,0,8.534649
"USP3","Usp3",17.222234,10.215763,18.197001,252,326,368,15.211666,12.14276,11.90994,9.98472,11.3458066666667,1.31313136822165
"USP30","Usp30",11.836993,9.532185,8.560152,508,845,764,9.97644333333333,12.27529,11.74414,13.28383,12.43442,0.817038869808547
"USP33","Usp33",64.455491,39.126378,37.873201,2103,2385,2018,47.15169,36.1301,35.03899,45.2262,38.79843,1.20988918407083
"USP34","Usp34",129.026442,28.834065,44.950917,3069,1423,1422,67.603808,71.61413,65.62902,65.65445,67.6325333333333,0.999581461852882
"USP36","Usp36",4.840337,2.4674,2.569761,382,293,324,3.29249933333333,38.33336,41.06304,44.33041,41.24227,0.101616208914278
"USP37","Usp37",5.171932,2.333601,3.278435,407,342,316,3.594656,4.24086,3.78576,2.35963,3.46208333333333,1.0297109347278
"USP38","Usp38",6.435626,4.742216,4.449588,442,582,545,5.20914333333333,3.76045,3.81339,2.42517,3.33300333333333,1.43298835834421
"USP39","Usp39",16.011606,16.054114,12.090537,362,630,600,14.7187523333333,32.51875,38.07865,27.74747,32.7816233333333,0.465304825000022
"USP4","Usp4",36.910696,26.739282,26.878381,1210,1563,1420,30.1761196666667,67.17449,46.0923,71.68461,61.6504666666667,0.4976199113175
"USP40","Usp40",3.508491,2.186346,1.514531,189,229,203,2.40312266666667,32.89976,25.80948,28.44662,29.0519533333333,0.113241313432094
"USP42","Usp42",5.184306,1.586544,1.358753,282,203,185,2.70986766666667,4.00893,3.70286,3.67053,3.79410666666667,0.773839199795304
"USP43","Usp43",1.256568,0.352939,0.546899,43,36,45,0.718802,1.9879,10.39011,15.14094,9.17298333333333,0.168957516559384
"USP44","Usp44",0,0,0,0,0,0,0,0.59637,0.7461,0.87394,0.738803333333333,0.575108168261314
"USP45","Usp45",13.548328,8.303201,6.486089,744,936,675,9.44587266666667,12.49064,9.69928,5.65874,9.28288666666667,1.01585021845357
"USP46","Usp46",47.40532,25.420756,24.706984,1893,2090,1870,32.51102,23.4241,31.6401,19.83835,24.9675166666667,1.29049767947262
"USP47","Usp47",20.126007,9.995325,8.953724,1620,1409,1272,13.0250186666667,59.48794,55.01784,35.6566,50.0541266666667,0.274708815572075
"USP48","Usp48",40.047651,18.271153,18.738164,917,748,706,25.685656,31.65732,25.50551,24.47021,27.2110133333333,0.945930430952262
"USP49","Usp49",3.698838,0.938806,1.955074,259,167,204,2.19757266666667,2.46831,5.11216,3.73608,3.77218333333333,0.670043970090559
"USP5","Usp5",83.699149,76.269426,76.087488,2453,4088,4056,78.6853543333333,66.41246,47.36343,60.43268,58.0695233333333,1.34900960489665
"USP50","Usp50",0.464908,0.10232,0.078631,7,3,4,0.215286333333333,3.09781,1.4093,1.90081,2.13597333333333,0.38753082509205
"USP51","Usp51",0.690978,0.526906,0.39368,21,29,22,0.537188,1.88851,1.60273,1.55124,1.68082666666667,0.573400742059663
"USP53","Usp53",15.209354,10.157747,10.930172,403,489,400,12.099091,9.11121,9.72691,7.51585,8.78465666666667,1.33873792880486
"USP54","Usp54",18.226534,9.721635,9.944475,1148,1088,1099,12.6308813333333,63.72879,48.74509,33.71209,48.7286566666667,0.274105158816208
"USP6NL","Usp6nl",4.874205,2.628629,2.758142,498,412,436,3.42032533333333,3.28004,3.45416,2.33778,3.02399333333333,1.09849221088835
"USP7","Usp7",118.922242,39.214721,32.698162,2124,1851,1816,63.6117083333333,42.01097,40.78671,43.84975,42.21581,1.49509423364582
"USP8","Usp8",15.993917,9.567909,9.088054,1004,1031,993,11.54996,12.73913,15.06013,16.69218,14.83048,0.792771918476256
"USP9X","Usp9x",53.42143,15.353551,16.41398,5642,2948,2907,28.3963203333333,22.7449,27.96487,12.89056,21.20011,1.32415201246
"USPL1","Uspl1",9.350665,7.751033,7.394343,448,681,635,8.165347,5.91401,4.75292,2.99323,4.55338666666667,1.65040677880645
"UST","Ust",7.143602,4.942292,5.038493,427,533,531,5.708129,27.33364,30.03737,24.22988,27.2002966666667,0.237874412432304
"UTF1","Utf1",0,0,0,0,0,0,0,0.23192,0,0,0.0773066666666667,0.928240798039556
"UTP14A","Utp14a",5.089942,3.801961,3.8721,181,240,248,4.25466766666667,5.93057,6.79778,5.00328,5.91054333333333,0.760384156962091
"UTP14C","Utp14b",2.176652,1.123148,1.013083,247,215,163,1.43762766666667,6.6429,6.02405,3.80162,5.48952333333333,0.375625071589747
"UTP15","Utp15",5.02778,4.204813,3.403235,294,425,348,4.21194266666667,2.23639,2.76333,3.91086,2.97019333333333,1.31276797603475
"UTP18","Utp18",5.589528,6.065031,5.929517,196,373,353,5.86135866666667,26.55504,22.18952,26.30548,25.01668,0.263729217819747
"UTP20","Utp20",4.969722,2.414272,1.650147,349,194,214,3.01138033333333,3.4457,2.70806,2.09745,2.75040333333333,1.06958638226466
"UTP23","Utp23",3.655453,4.567101,3.842201,104,156,159,4.021585,25.26291,23.54355,16.58294,21.7964666666667,0.22027909295885
"UTP3","Utp3",14.225119,12.074275,11.390601,313,476,457,12.5633316666667,13.65025,11.66124,5.89907,10.40352,1.18939868274591
"UTP6","Utp6",15.922385,13.20629,12.63307,599,716,767,13.9205816666667,41.92814,33.74022,38.54058,38.0696466666667,0.381897020824521
"UTS2","Uts2",0.868032,0.118228,0,4,1,0,0.328753333333333,7.68655,6.68725,3.77977,6.05119,0.188443841866881
"UTS2R","Uts2r",0.08625,0.046661,0.045974,2,2,2,0.0596283333333333,0.08283,0.3316,2.66551,1.02664666666667,0.522848087316651
"UTY","Uty",4.358739,3.223722,4.080967,232,308,312,3.88780933333333,0,0,0,0,4.88780933333333
"UVRAG","Uvrag",30.897309,30.3149,18.771102,490,762,635,26.6611036666667,13.40177,14.31403,26.6332,18.1163333333333,1.44698793352979
"UVSSA","Uvssa",1.213149,0.391733,0.429885,127,72,80,0.678255666666667,6.34472,8.01365,5.52765,6.62867333333333,0.219993122438939
"UXS1","Uxs1",15.832195,16.675523,12.371105,418,723,555,14.9596076666667,25.47826,26.38977,18.5056,23.4578766666667,0.652534473216059
"UXT","Uxt",6.032483,10.326906,8.142038,34,88,86,8.16714233333333,69.85815,87.26587,50.49166,69.2052266666667,0.130576351200442
"VAC14","Vac14",5.830736,5.035319,5.117951,268,414,424,5.328002,37.00809,31.41903,51.23451,39.88721,0.154767273188853
"VAMP1","Vamp1",106.372364,117.782924,133.548989,2707,4887,5885,119.234759,31.07752,25.56078,81.31976,45.98602,2.55894751247286
"VAMP2","Vamp2",376.020946,266.821278,241.3784,11575,14770,13644,294.740208,463.18093,440.80594,501.15869,468.381853333333,0.630063147733108
"VAMP3","Vamp3",16.093544,14.868716,18.440199,387,706,828,16.4674863333333,87.71613,56.31661,58.8596,67.63078,0.254513883323683
"VAMP4","Vamp4",44.244778,38.437855,32.627293,1095,1515,1336,38.436642,14.37915,17.21553,16.10227,15.8989833333333,2.33366950082796
"VAMP5","Vamp5",1.996783,3.113199,4.424411,16,35,51,3.178131,56.29073,74.77563,39.76409,56.9434833333333,0.0721070042676643
"VAMP8","Vamp8",7.084449,10.921811,13.140328,66,182,222,10.382196,18.93476,12.37971,6.88225,12.73224,0.828866667055047
"VANGL1","Vangl1",3.274776,1.892153,2.003253,117,90,107,2.39006066666667,0.82829,1.4922,0.61176,0.977416666666667,1.71438863837498
"VANGL2","Vangl2",2.029802,2.83739,1.903639,130,181,201,2.25694366666667,7.71968,7.29518,5.28731,6.76739,0.41930991834666
"VAPA","Vapa",81.94573,81.210498,71.119113,1470,2493,2188,78.0917803333333,160.44017,141.12312,157.70178,153.088356666667,0.513288492682348
"VAPB","Vapb",63.652326,60.086678,54.723903,2030,2871,2737,59.4876356666667,29.23871,27.6609,29.23316,28.7109233333333,2.03587195820348
"VARS2","Vars2",9.244675,10.943768,9.980651,190,296,280,10.0563646666667,34.83796,38.13391,48.26312,40.4116633333333,0.266986732159756
"VASH1","Vash1",5.18319,2.868075,3.172304,175,189,216,3.74118966666667,23.3744,27.46747,22.85343,24.5651,0.18545554942741
"VASH2","Vash2",0.936407,0.672286,1.093189,54,70,92,0.900627333333333,11.66235,11.02568,10.90235,11.1967933333333,0.155830084300846
"VASN","Vasn",3.88737,2.383774,2.564165,133,182,199,2.945103,7.05705,8.56631,13.41492,9.67942666666667,0.369411497745822
"VASP","Vasp",8.855867,16.925658,20.704203,113,294,278,15.4952426666667,24.7328,27.93724,30.65331,27.77445,0.573260050727874
"VAT1","Vat1",16.521305,17.622719,17.961806,625,1269,1328,17.36861,85.62883,84.19858,46.62449,72.1506333333333,0.251106643414798
"VAT1L","Vat1l",25.929935,24.77417,23.63388,1329,2413,2340,24.7793283333333,149.63925,106.63679,16.4737,90.91658,0.280464398624637
"VAV1","Vav1",1.229883,0.75186,0.737125,51,59,48,0.906289333333333,3.57822,2.1554,2.09745,2.61035666666667,0.528005820292917
"VAV2","Vav2",13.951203,13.860439,6.431508,155,245,228,11.4143833333333,19.84588,37.55362,28.00965,28.4697166666667,0.421258998644371
"VAV3","Vav3",6.52994,3.467859,4.119104,259,274,289,4.70563433333333,3.23034,2.54226,14.90061,6.89107,0.723049514620113
"VAX1","Vax1",0.11334,0.386539,0.156927,1,7,3,0.218935333333333,3.82671,3.84102,1.74787,3.13853333333333,0.294533167949998
"VAX2","Vax2",0,0,0,0,0,0,0,1.04365,0.52503,3.62684,1.73184,0.366053648822771
"VBP1","Vbp1",29.094252,28.1031,30.107301,578,985,964,29.101551,43.13745,30.61766,33.55915,35.77142,0.818612688876307
"VCAM1","Vcam1",9.771793,7.648933,9.426787,432,678,673,8.949171,1.22587,2.29356,1.59493,1.70478666666667,3.67835701152032
"VCAN","Vcan",12.032469,3.793648,5.912918,317,218,214,7.246345,16.91372,17.76819,18.70223,17.7947133333333,0.438758753791403
"VCL","Vcl",7.318403,4.546313,3.115144,526,465,451,4.99328666666667,14.95895,21.52632,22.08874,19.52467,0.292004045213232
"VCP","Vcp",90.023176,58.466724,51.330806,4396,5045,4534,66.606902,136.15465,104.34323,142.3642,127.620693333333,0.525630054137478
"VCPIP1","Vcpip1",10.168272,4.999852,4.104515,1511,1279,994,6.424213,3.03155,2.84623,3.58314,3.15364,1.78739924499957
"VDAC1","Vdac1",284.900118,345.760823,317.555032,5454,11206,10483,316.071991,171.19141,143.91408,146.27506,153.793516666667,2.04835446488876
"VDAC2","Vdac2",147.066512,165.602211,158.252326,1953,4006,3768,156.973683,91.50971,83.14851,77.51814,84.0587866666667,1.85722944319764
"VDAC3","Vdac3",96.911802,119.284121,114.955098,1616,3571,3518,110.383673666667,107.41292,80.99312,98.64554,95.68386,1.15203999578282
"VDR","Vdr",0.075332,0.242564,0.120201,5,5,7,0.146032333333333,0.08283,0.05527,0.17479,0.104296666666667,1.03779388992692
"VEGFA","Vegfa",24.087026,12.649818,15.975055,551,593,660,17.570633,45.12535,58.08514,35.54735,46.2526133333333,0.393007533128326
"VEGFB","Vegfb",30.297812,32.307097,33.689766,413,846,900,32.098225,149.97056,241.04502,199.17005,196.728543333333,0.167392246167528
"VEGFC","Vegfc",1.024852,0.644346,0.775851,32,39,42,0.815016333333333,3.04811,5.69245,5.59319,4.77791666666667,0.314129891108387
"VEPH1","Veph1",0.041624,0.006243,0.012393,4,1,2,0.0200866666666667,0.94425,2.0725,0.6336,1.21678333333333,0.460165254460292
"VEZT","Vezt",28.323492,22.567947,19.495767,872,912,892,23.462402,27.76435,24.40018,25.34415,25.8362266666667,0.911544022333989
"VGF","Vgf",102.12446,50.659811,45.290829,2247,2150,2140,66.0250333333333,49.96258,39.51558,82.52142,57.3331933333333,1.14900332903656
"VGLL1","Vgll1",0,0,0,0,0,0,0,0,0,0,0,1
"VGLL2","Vgll2",0.25682,0.056268,0,3,2,0,0.104362666666667,0.06626,0.05527,0,0.04051,1.06136670158544
"VGLL3","Vgll3",1.087753,0.725528,0.563736,84,85,65,0.792339,0.23192,0.44213,0.19664,0.29023,1.38916239740201
"VGLL4","Vgll4",12.105076,9.721187,9.222055,323,471,465,10.3494393333333,54.56788,37.44308,61.35032,51.1204266666667,0.217754152434669
"VHL","Vhl",57.06502,86.908835,73.40342,511,1105,1140,72.4590916666667,24.31866,26.74901,29.73568,26.93445,2.62969529261062
"VIL1","Vil1",0.259051,0.431862,0.542184,12,16,14,0.411032333333333,0,0,0.26218,0.0873933333333333,1.29762827311798
"VILL","Vill",3.968941,1.83714,1.659399,49,52,48,2.48849333333333,24.07017,43.21844,36.98935,34.75932,0.0975548006319285
"VIM","Vim",34.722907,41.946475,41.224396,424,863,991,39.297926,310.01316,388.74486,235.00143,311.25315,0.129055306567764
"VIP","Vip",18.230799,18.728386,15.48811,370,653,520,17.4824316666667,1.34183,1.63036,19.00811,7.32676666666667,2.21964087701109
"VIPAS39","Vipas39",18.316566,20.850158,21.145592,605,1245,1219,20.1041053333333,13.2858,11.82704,9.35112,11.4879866666667,1.68995258376317
"VIPR1","Vipr1",19.317942,3.401483,16.131578,262,246,190,12.9503343333333,33.13168,16.1102,42.01448,30.4187866666667,0.444012510137247
"VIPR2","Vipr2",1.104578,0.754065,1.330141,47,58,54,1.062928,2.17013,2.51463,7.20997,3.96491,0.415501590159741
"VIT","Vit",1.106708,1.117247,1.382067,43,79,89,1.20200733333333,1.06021,0.77373,0.87394,0.902626666666667,1.15735124074087
"VKORC1","Vkorc1",12.698812,15.921651,21.305297,79,207,243,16.64192,60.03461,66.62382,66.46284,64.3737566666667,0.269862417268662
"VKORC1L1","Vkorc1l1",18.547708,12.742432,11.265855,1233,1478,1333,14.1853316666667,13.965,11.82704,16.97621,14.2560833333333,0.9953623964211
"VLDLR","Vldlr",13.491582,7.418427,7.576609,1433,1231,1123,9.49553933333333,13.91531,8.78738,6.00831,9.57033333333333,0.992924158809246
"VMA21","Vma21",19.279607,18.975709,15.972314,960,1672,1258,18.0758766666667,9.57506,12.24154,14.68213,12.1662433333333,1.44884734268671
"VMAC","Vmac",4.115468,4.098684,4.989512,100,204,237,4.40122133333333,7.3718,7.15702,7.5377,7.35550666666667,0.646426548240442
"VMO1","Vmo1",0.147557,0.161876,0,1,2,0,0.103144333333333,3.3463,3.42653,5.94277,4.23853333333333,0.210582669449464
"VMP1","Vmp1",134.595877,165.440127,171.683018,1141,2355,2384,157.239674,48.58761,53.33221,37.77589,46.5652366666667,3.32679252936196
"VNN1","Vnn1",0.264988,0.300174,0.065339,4,6,4,0.210167,0.34788,0.05527,0.19664,0.19993,1.00853133099431
"VNN3","Vnn3",0,0,0.044406,0,0,2,0.014802,0.11596,0,0,0.0386533333333333,0.977036290581394
"VOPP1","Vopp1",30.978089,16.834722,14.16091,1303,1241,1018,20.657907,32.33652,33.35336,49.72697,38.4722833333333,0.548686449605778
"VPREB1","Vpreb2",0,0,0,0,0,0,0,0,0,0,0,1
"VPS11","Vps11",27.109242,25.512397,23.411938,892,1384,1465,25.3445256666667,53.85555,42.72104,51.64963,49.40874,0.52261821395787
"VPS13A","Vps13a",21.060801,5.64818,5.841697,1143,480,448,10.850226,3.62792,4.72529,3.71423,4.02248,2.35943717048151
"VPS13B","Vps13b",5.65682,1.687374,1.692377,1205,560,624,3.01219033333333,18.05677,20.66969,16.99806,18.57484,0.204966698748666
"VPS13C","Vps13c",12.710696,2.570062,2.571045,1598,461,553,5.950601,20.0778,21.13945,33.581,24.93275,0.268024062237904
"VPS16","Vps16",69.833101,61.712597,56.068047,595,1022,919,62.537915,38.33336,31.3085,39.17419,36.2720166666667,1.70470826862512
"VPS18","Vps18",9.854203,7.335909,6.937656,590,812,779,8.04258933333333,12.97105,11.41254,15.40312,13.2622366666667,0.634023228240732
"VPS25","Vps25",36.045273,46.377241,43.58014,338,828,775,42.0008846666667,31.55793,27.13587,21.73916,26.8109866666667,1.54618335487558
"VPS26A","Vps26a",31.181834,29.245512,28.558498,699,1199,1172,29.661948,24.56714,20.83549,20.66859,22.02374,1.33175357261679
"VPS26B","Vps26b",30.106834,26.458614,23.064405,1541,2438,2171,26.5432843333333,58.60995,46.70023,41.83969,49.0499566666667,0.550315847759309
"VPS28","Vps28",55.018127,89.837348,95.41701,598,1774,1905,80.0908283333333,254.88204,189.97874,209.85392,218.238233333333,0.369875395821319
"VPS29","Vps29",99.641831,109.729393,118.16657,911,1772,1916,109.179264666667,83.21022,62.81043,61.08814,69.0362633333333,1.57317451592577
"VPS33A","Vps33a",22.915839,16.026964,19.151439,1474,1802,1792,19.3647473333333,11.91084,12.76657,10.05027,11.5758933333333,1.61934796944843
"VPS33B","Vps33b",13.654792,5.267043,8.650519,158,175,206,9.19078466666667,27.79748,21.55395,26.02145,25.1242933333333,0.390088433652049
"VPS35","Vps35",56.071036,54.695746,52.157961,2577,4339,3976,54.3082476666667,44.8603,45.12513,63.05449,51.0133066666667,1.06334803939915
"VPS36","Vps36",7.374352,7.025476,6.291581,308,397,408,6.89713633333333,16.0026,12.04811,13.26198,13.7708966666667,0.534641634258719
"VPS37A","Vps37a",12.98879,6.787682,6.863925,978,990,870,8.88013233333333,17.02968,10.99804,15.99303,14.6735833333333,0.630368443718996
"VPS37B","Vps37b",8.527603,7.399787,6.321374,246,479,403,7.41625466666667,24.0039,25.72658,36.35574,28.6954066666667,0.283419410993081
"VPS37C","Vps37c",7.111574,8.324766,8.711876,234,357,345,8.04940533333333,14.0147,13.42977,9.30742,12.25063,0.682941515485176
"VPS37D","Vps37d",6.205238,9.008345,8.605833,102,308,324,7.93980533333333,8.6308,10.77698,14.24516,11.2176466666667,0.731712544750844
"VPS39","Vps39",213.034549,121.232655,110.463306,987,1394,1305,148.243503333333,47.29548,38.38261,33.25327,39.6437866666667,3.67198815792754
"VPS41","Vps41",54.810806,43.44108,39.783724,2497,3409,3165,46.01187,76.76611,54.99021,43.30354,58.3532866666667,0.792068521226514
"VPS45","Vps45",32.532638,47.314802,50.29615,447,815,858,43.3811966666667,55.81032,57.25614,67.73005,60.2655033333333,0.724407607086772
"VPS4A","Vps4a",40.050308,49.760549,49.302615,1066,2141,2168,46.3711573333333,96.84391,99.67321,80.66431,92.39381,0.507219454194377
"VPS4B","Vps4b",16.972524,10.993389,12.621284,585,653,598,13.5290656666667,14.49511,14.23113,9.5259,12.7507133333333,1.05660450585109
"VPS51","Vps51",46.056986,45.666522,40.836351,455,880,910,44.1866196666667,285.61167,207.00083,139.58945,210.733983333333,0.21341222110543
"VPS52","Vps52",56.641622,31.947611,18.764365,825,1319,1296,35.7845326666667,74.26467,60.84846,53.87816,62.9970966666667,0.574784397771378
"VPS53","Vps53",47.747196,43.050171,35.5068,862,1040,1018,42.101389,27.38334,30.94926,29.21132,29.1813066666667,1.42808227211722
"VPS54","Vps54",10.036871,5.074003,5.497935,457,395,290,6.869603,6.82513,6.68725,5.09068,6.20102,1.09284559687378
"VPS72","Vps72",21.896911,30.732909,25.291095,218,557,530,25.9736383333333,59.52107,40.45511,38.62798,46.2013866666667,0.571458599803848
"VPS8","Vps8",44.560347,30.075432,24.289064,711,860,806,32.9749476666667,22.99339,20.72495,40.63803,28.11879,1.1667705858199
"VRK1","Vrk1",4.484835,4.331387,4.256137,136,212,183,4.357453,27.18455,13.89954,8.2587,16.4475966666667,0.307059654252286
"VRK2","Vrk2",0.878978,2.800224,2.01984,20,36,40,1.89968066666667,11.04942,9.50585,3.05878,7.87135,0.326859008681505
"VRK3","Vrk3",14.651204,15.772427,16.397948,201,470,467,15.607193,25.87584,20.50389,19.51062,21.96345,0.723201130492152
"VRTN","Vrtn",0,0.118964,0,0,3,0,0.0396546666666667,0,0,0,0,1.03965466666667
"VSIG1","Vsig1",0,0,0,0,0,0,0,3.11438,2.62516,2.09745,2.61233,0.276829636273541
"VSIG10","Vsig10",0.734025,0.805218,0.668265,34,48,35,0.735836,27.21768,32.13749,13.24013,24.1984333333333,0.0688866635888739
"VSIG10L","Vsig10l",1.131594,0.684853,1.019156,23,32,33,0.945201,2.53457,2.29356,2.31593,2.38135333333333,0.575272918338417
"VSIG2","Vsig2",10.412616,3.79752,3.775257,75,54,61,5.995131,4.42308,2.29356,1.37645,2.69769666666667,1.89175360517223
"VSIG8","Vsig8",0.118597,0.11844,0.311178,2,4,11,0.182738333333333,0.14909,0.38687,1.15797,0.564643333333333,0.755915618682
"VSNL1","Vsnl1",244.178037,223.363879,206.487245,6219,9897,9044,224.676387,609.14256,177.37797,6595.50875,2460.67642666667,0.0916758939376879
"VSTM2A","Vstm2a",45.087901,38.004287,30.845786,1361,2057,1555,37.9793246666667,36.859,23.32248,27.90041,29.36063,1.28387733280458
"VSTM2B","Vstm2b",13.161443,14.142327,10.036017,252,488,382,12.4465956666667,43.15402,34.59686,50.18578,42.6455533333333,0.308086268582076
"VSTM2L","Vstm2l",30.612942,39.901468,35.548212,371,1050,1006,35.3542073333333,30.49771,19.81306,86.2138,45.50819,0.781673235043835
"VSTM4","Vstm4",1.145391,1.608305,1.999316,45,113,143,1.58433733333333,4.78753,7.84785,4.36968,5.66835333333333,0.387552549205051
"VSTM5","Vstm5",4.22701,4.418613,5.294998,117,221,270,4.64687366666667,1.07678,1.13296,6.79485,3.00153,1.41117864083655
"VSX1","Vsx1",0.01825,0.01008,0.019829,1,1,2,0.016053,1.39153,2.0725,2.84029,2.10144,0.32760685359059
"VSX2","Vsx2",0.021186,0.149187,0.200756,1,13,18,0.123709666666667,0.03313,0.13817,0,0.0571,1.06301169867247
"VTA1","Vta1",82.637201,110.193099,105.961187,377,860,847,99.5971623333333,12.87166,14.2035,12.08217,13.0524433333333,7.15869546292424
"VTCN1","Vtcn1",0,0.089669,0.058846,0,6,4,0.049505,0,0,0,0,1.049505
"VTI1A","Vti1a",14.65387,11.702754,10.419397,767,886,854,12.2586736666667,21.60186,23.23958,20.60304,21.8148266666667,0.581142862068643
"VTI1B","Vti1b",121.020349,113.848503,110.029344,1023,1637,1696,114.966065333333,161.23533,183.56782,147.1927,163.998616666667,0.70283053080142
"VTN","Vtn",45.080482,43.100922,53.583866,961,1630,1925,47.25509,8.16696,5.55429,5.63689,6.45271333333333,6.47483511598013
"VWA1","Vwa1",6.195079,8.850321,9.837655,325,870,989,8.29435166666667,52.62968,71.26621,99.58502,74.4936366666667,0.123114371979519
"VWA2","Vwa2",0,0.027094,0.008866,0,3,1,0.0119866666666667,1.20931,1.18823,0.58991,0.995816666666667,0.507053921118339
"VWA3A","Vwa3a",1.035757,2.592758,2.445444,46,84,81,2.024653,3.2469,18.07216,19.96944,13.7628333333333,0.204882960587963
"VWA5A","Vwa5a",10.924615,8.204815,7.350929,240,380,352,8.82678633333333,16.53271,11.02568,5.83352,11.1306366666667,0.810080015036309
"VWA5B1","Vwa5b1",1.483136,2.448654,0.885227,108,159,171,1.60567233333333,0.43071,2.98439,0.43697,1.28402333333333,1.14082561911948
"VWA5B2","Vwa5b2",24.358341,18.590504,16.349021,362,344,381,19.7659553333333,39.67519,35.34295,85.42726,53.4818,0.381153987814891
"VWA7","Vwa7",0.139768,0.136206,0.301892,9,15,37,0.192622,12.97105,9.94798,16.60479,13.1746066666667,0.0841379255203319
"VWA8","Vwa8",6.336708,3.518172,3.727705,646,580,602,4.52752833333333,6.65947,5.91352,4.91589,5.82962666666667,0.809345606006771
"VWC2","Vwc2",3.481138,4.555118,4.932894,115,216,225,4.32305,6.39441,5.55429,19.37953,10.4427433333333,0.465190019992292
"VWC2L","Vwc2l",3.652061,2.656644,1.90223,240,261,232,2.73697833333333,0.48041,0.1658,2.27223,0.972813333333333,1.89423817762789
"VWCE","Vwce",0.241987,0.311426,0.15884,6,3,7,0.237417666666667,7.85221,11.05331,17.19469,12.0334033333333,0.094942022050521
"VWDE","Vwde",0,0,0.006602,0,0,1,0.00220066666666667,0.66263,0.77373,0.0437,0.493353333333333,0.671107529809869
"VWF","Vwf",5.836802,3.72476,3.975174,304,187,238,4.51224533333333,28.8577,27.21877,9.32927,21.8019133333333,0.241744859422616
"WAC","Wac",58.851419,48.158154,42.460102,1619,1894,1695,49.823225,79.41664,109.81462,126.54595,105.25907,0.478295405747481
"WARS2","Wars2",1.295371,1.428139,2.218811,87,92,93,1.64744033333333,7.58716,6.38329,5.04698,6.33914333333333,0.360728795322615
"WAS","Was",0.757751,0.599703,0.54416,16,24,26,0.633871333333333,6.70917,14.7838,7.25367,9.58221333333333,0.154397882736567
