"Hs_symbol","DRG","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"ANP32BP3",0.02091,0.02091,0,0,1.02091
"ANP32C",0,0,0,0,1
"ANP32D",0,0,0,0,1
"ANP32E",19.72657,19.72657,52.09147,52.09147,0.390393598067637
"ANPEP",15.18956,15.18956,3.65117,3.65117,3.48075000483749
"ANTXR1",14.38461,14.38461,23.50443,23.50443,0.627829743438227
"ANTXR2",18.93207,18.93207,6.43105,6.43105,2.68226832008935
"ANTXRL",0.02091,0.02091,0.33192,0.33192,0.766494984683765
"ANXA1",207.81368,207.81368,19.81177,19.81177,10.033441653449
"ANXA10",0.06272,0.06272,0,0,1.06272
"ANXA11",157.99025,157.99025,87.29625,87.29625,1.80064555402976
"ANXA13",0.49133,0.49133,0.85056,0.85056,0.805880382154591
"ANXA2",1874.47334,1874.47334,31.44989,31.44989,57.7959845164344
"ANXA2P1",0.10454,0.10454,0.93354,0.93354,0.571252728156645
"ANXA2P2",35.75244,35.75244,0,0,36.75244
"ANXA2P3",0.04182,0.04182,0,0,1.04182
"ANXA2R",1.02449,1.02449,0.10373,0.10373,1.83422576173521
"ANXA3",57.39208,57.39208,10.12371,10.12371,5.24933497906724
"ANXA4",32.19811,32.19811,105.8633,105.8633,0.310659599694189
"ANXA5",422.6524,422.6524,109.90864,109.90864,3.81983225112128
"ANXA6",578.88639,578.88639,125.03197,125.03197,4.60110549727978
"ANXA7",122.6037,122.6037,73.10646,73.10646,1.66792071838272
"ANXA8",0,0,0,0,1
"ANXA8L1",0.06272,0.06272,0,0,1.06272
"ANXA8L2",0.06272,0.06272,0.49789,0.49789,0.709477999052
"ANXA9",1.88171,1.88171,5.3108,5.3108,0.456631488876212
"AOAH",7.715,7.715,13.4637,13.4637,0.602542917787288
"AOC2",0.5227,0.5227,1.5559,1.5559,0.595758832505184
"AOC3",2.80165,2.80165,3.63043,3.63043,0.821014463019633
"AOC4",0.03136,0.03136,6.57626,6.57626,0.136130491825782
"AOX1",8.34224,8.34224,4.72993,4.72993,1.63042829493554
"AOX2P",0,0,0,0,1
"AP000220.1",0,0,0,0,1
"AP000226.9",0,0,0,0,1
"AP000244.1",0.02091,0.02091,0,0,1.02091
"AP000244.11",0,0,0,0,1
"AP000269.1",0.07318,0.07318,0.4564,0.4564,0.73687173853337
"AP000275.64",0,0,0,0,1
"AP000275.65",12.10565,12.10565,4.06608,4.06608,2.58694098790386
"AP000281.1",0,0,4.02459,4.02459,0.199021213671165
"AP000295.9",0.77359,0.77359,0,0,1.77359
"AP000304.12",0,0,0,0,1
"AP000322.53",0.70041,0.70041,1.53515,1.53515,0.670733487170384
"AP000322.54",2.25805,2.25805,2.07453,2.07453,1.05969042422744
"AP000343.1",0,0,0,0,1
"AP000344.4",1.85035,1.85035,20.97351,20.97351,0.129717555365529
"AP000347.4",0.67951,0.67951,19.93624,19.93624,0.0802202305667111
"AP000350.10",0.32407,0.32407,0.08298,0.08298,1.22261722284807
"AP000350.4",176.73415,176.73415,126.2352,126.2352,1.39689449146148
"AP000350.6",0.01045,0.01045,0.14522,0.14522,0.882319554321441
"AP000350.7",0,0,0,0,1
"AP000350.8",0,0,0,0,1
"AP000351.10",1.66217,1.66217,10.41414,10.41414,0.233234391728155
"AP000351.13",0,0,0,0,1
"AP000351.3",0,0,0,0,1
"AP000351.4",0,0,0,0,1
"AP000351.8",0,0,1.01652,1.01652,0.495903834328447
"AP000351.9",0,0,0,0,1
"AP000354.2",0,0,0,0,1
"AP000354.4",0,0,0,0,1
"AP000356.1",5.47786,5.47786,28.27585,28.27585,0.221269749640062
"AP000357.4",0,0,0.24894,0.24894,0.800678975771454
"AP000358.3",0,0,0,0,1
"AP000358.5",0,0,0,0,1
"AP000361.2",0,0,0,0,1
"AP000362.1",0,0,0,0,1
"AP000435.1",0.02091,0.02091,0,0,1.02091
"AP000435.3",0,0,0,0,1
"AP000435.4",0,0,0,0,1
"AP000438.4",0,0,0,0,1
"AP000445.1",0.10454,0.10454,0,0,1.10454
"AP000445.2",0,0,0,0,1
"AP000479.1",0.53315,0.53315,0,0,1.53315
"AP000525.1",0.02091,0.02091,0,0,1.02091
"AP000525.10",0.01045,0.01045,0,0,1.01045
"AP000525.8",0.35543,0.35543,0.26969,0.26969,1.06752829430806
"AP000552.1",0,0,0,0,1
"AP000563.2",0,0,0,0,1
"AP000567.27",0,0,0,0,1
"AP000568.2",0,0,0,0,1
"AP000580.1",1.23356,1.23356,9.68806,9.68806,0.208977120263172
"AP000593.5",0.02091,0.02091,0,0,1.02091
"AP000593.6",0.04182,0.04182,0,0,1.04182
"AP000619.5",0,0,0,0,1
"AP000619.6",0,0,0,0,1
"AP000620.1",0.06272,0.06272,0,0,1.06272
"AP000641.1",0.01045,0.01045,0,0,1.01045
"AP000647.3",0,0,0,0,1
"AP000648.3",0.05227,0.05227,0,0,1.05227
"AP000648.6",0,0,0,0,1
"AP000662.9",0.06272,0.06272,0.85056,0.85056,0.574269410340654
"AP000679.2",0,0,2.71764,2.71764,0.268987852508581
"AP000705.6",0,0,0,0,1
"AP000705.8",0,0,0,0,1
"AP000708.1",0.56451,0.56451,1.05801,1.05801,0.760205246816099
"AP000725.1",0,0,0,0,1
"AP000769.1",0.32407,0.32407,2.77987,2.77987,0.350295115969597
"AP000783.1",0.45997,0.45997,0.74683,0.74683,0.83578253178615
"AP000790.1",0.06272,0.06272,1.47292,1.47292,0.429742975915113
"AP000797.1",0,0,0,0,1
"AP000797.2",0,0,0,0,1
"AP000857.1",0,0,0.33192,0.33192,0.75079584359421
"AP000857.2",0,0,0,0,1
"AP000859.4",0,0,0,0,1
"AP000867.1",0.32407,0.32407,1.99155,1.99155,0.442603332720496
"AP000867.13",0,0,0,0,1
"AP000867.14",0,0,0,0,1
"AP000889.1",0,0,0,0,1
"AP000889.2",0,0,0,0,1
"AP000892.1",0,0,0,0,1
"AP000925.2",0,0,0,0,1
"AP000936.1",0.9304,0.9304,11.84557,11.84557,0.150277488659515
"AP000936.5",0,0,0,0,1
"AP000949.1",0,0,0,0,1
"AP000974.1",0.4077,0.4077,3.94161,3.94161,0.28486667300738
"AP001007.1",3.39753,3.39753,7.82098,7.82098,0.498530775492066
"AP001024.1",0.11499,0.11499,0,0,1.11499
"AP001024.2",0,0,0,0,1
"AP001029.1",8.89629,8.89629,4.39801,4.39801,1.83332190937031
"AP001055.7",0.77359,0.77359,0,0,1.77359
"AP001062.1",1.74581,1.74581,11.20247,11.20247,0.225020835945509
"AP001065.7",0.07318,0.07318,0,0,1.07318
"AP001069.1",0,0,0,0,1
"AP001187.1",0.04182,0.04182,0,0,1.04182
"AP001187.11",0,0,0,0,1
"AP001258.5",0,0,0,0,1
"AP001266.1",4.80881,4.80881,0.43565,0.43565,4.04611848291715
"AP001324.1",0,0,0,0,1
"AP001331.1",0,0,0,0,1
"AP001342.1",0,0,0,0,1
"AP001468.1",2.14306,2.14306,39.7895,39.7895,0.0770556148028292
"AP001619.1",0.04182,0.04182,0.66385,0.66385,0.626150193827569
"AP001631.10",0,0,0,0,1
"AP001793.1",0.03136,0.03136,0,0,1.03136
"AP001816.1",71.6826,71.6826,19.21015,19.21015,3.59634144229508
"AP001877.1",0.56451,0.56451,8.98272,8.98272,0.156721815296833
"AP001885.1",0,0,0,0,1
"AP002348.1",0,0,0,0,1
"AP002380.1",0.01045,0.01045,8.81676,8.81676,0.102931109653287
"AP002381.2",0.10454,0.10454,0.58087,0.58087,0.698691226982611
"AP002387.1",0.04182,0.04182,2.30273,2.30273,0.315442073678442
"AP002414.1",0,0,0,0,1
"AP002530.2",0.04182,0.04182,0,0,1.04182
"AP002833.1",0.16726,0.16726,0,0,1.16726
"AP002884.2",0.30316,0.30316,4.2113,4.2113,0.250064283384184
"AP002954.6",0.04182,0.04182,0,0,1.04182
"AP003026.1",0,0,93.0427,93.0427,0.0106334675631389
"AP003027.1",0,0,0,0,1
"AP003041.1",0.18817,0.18817,3.36074,3.36074,0.272469810169834
"AP003068.17",0,0,0,0,1
"AP003068.18",0.28226,0.28226,2.03304,2.03304,0.422763959591697
"AP003068.23",1.2022,1.2022,1.20323,1.20323,0.999532504550138
"AP003068.6",3.49161,3.49161,13.0488,13.0488,0.319714851090485
"AP003385.2",0,0,0,0,1
"AP003471.1",0,0,0,0,1
"AP003774.4",1.3381,1.3381,1.41068,1.41068,0.969892312542519
"AP004289.1",0,0,0,0,1
"AP004289.2",0.01045,0.01045,0,0,1.01045
"AP004290.1",0,0,0.18671,0.18671,0.842665857707443
"AP005019.3",0,0,0,0,1
"AP005019.4",0,0,0.39416,0.39416,0.717277787341482
"AP005136.2",0,0,0,0,1
"AP005232.1",0.15681,0.15681,0,0,1.15681
"AP005482.1",20.32244,20.32244,77.08956,77.08956,0.273051096715105
"AP005901.1",0,0,0.31118,0.31118,0.762671791821108
"AP006222.1",0,0,0,0,1
"AP006285.1",0,0,0,0,1
"AP006288.1",0,0,0,0,1
"AP006294.2",0,0,0,0,1
"AP006621.1",3.37662,3.37662,7.82098,7.82098,0.496160290579958
"AP006621.5",12.5029,12.5029,39.51981,39.51981,0.333241937708987
"AP1AR",12.45063,12.45063,10.33116,10.33116,1.18704792801443
"AP1B1",82.47106,82.47106,40.41186,40.41186,2.01563175380193
"AP1B1P1",0,0,0,0,1
"AP1B1P2",0,0,0,0,1
"AP1G1",12.27291,12.27291,20.08146,20.08146,0.629601080760061
"AP1G2",27.9329,27.9329,89.99314,89.99314,0.317967925933757
"AP1M1",97.6188,97.6188,38.31658,38.31658,2.50832600394032
"AP1M2",0.49133,0.49133,0.78832,0.78832,0.833927932361099
"AP1S1",194.79854,194.79854,142.62399,142.62399,1.3632718322336
"AP1S2",109.73491,109.73491,52.21594,52.21594,2.08085979501631
"AP1S3",0.67951,0.67951,2.82136,2.82136,0.439505830384994
"AP2A1",72.80117,72.80117,42.07148,42.07148,1.71345795408005
"AP2A2",79.1258,79.1258,82.19291,82.19291,0.963132555406464
"AP2B1",71.05536,71.05536,54.49792,54.49792,1.29834343341156
"AP2M1",702.5773,702.5773,341.88267,341.88267,2.05194768227861
"AP2S1",479.32316,479.32316,150.56944,150.56944,3.16899739155861
"AP3B1",28.00608,28.00608,77.11031,77.11031,0.371347649241182
"AP3B2",75.12194,75.12194,58.41879,58.41879,1.28110888828265
"AP3D1",85.99403,85.99403,51.46911,51.46911,1.65800468123054
"AP3M1",20.45834,20.45834,6.1821,6.1821,2.98775288564626
"AP3M2",23.45862,23.45862,18.15214,18.15214,1.27706982091818
"AP3S1",86.68399,86.68399,155.36161,155.36161,0.560776970766673
"AP3S2",33.45258,33.45258,108.76765,108.76765,0.313868248067623
"AP4B1",15.5659,15.5659,17.71649,17.71649,0.885096511151396
"AP4E1",2.33123,2.33123,2.34422,2.34422,0.996115686168972
"AP4M1",22.41323,22.41323,20.53785,20.53785,1.08707368655646
"AP4S1",6.63825,6.63825,8.17365,8.17365,0.832629324205741
"AP5B1",1.74581,1.74581,3.33999,3.33999,0.632676572987495
"AP5M1",13.75737,13.75737,9.75029,9.75029,1.37274157255293
"AP5S1",13.62147,13.62147,14.04457,14.04457,0.971876896448353
"AP5Z1",43.45699,43.45699,29.37536,29.37536,1.46358726283409
"APAF1",2.27896,2.27896,12.53017,12.53017,0.24234433122422
"APBA1",14.44733,14.44733,19.74953,19.74953,0.744466501168942
"APBA2",27.69246,27.69246,211.00052,211.00052,0.13534146048321
"APBA3",12.98378,12.98378,46.71843,46.71843,0.293047780490683
"APBB1",182.42108,182.42108,325.80505,325.80505,0.561255341678472
"APBB1IP",17.30125,17.30125,13.11103,13.11103,1.29694643126689
"APBB2",24.05449,24.05449,120.50949,120.50949,0.20619368906906
"APBB3",75.28921,75.28921,48.68924,48.68924,1.53532656164594
"APC",12.72243,12.72243,14.08606,14.08606,0.90960993128756
"APC2",32.68944,32.68944,48.75147,48.75147,0.677154664977738
"APCDD1",12.67016,12.67016,47.63123,47.63123,0.28109838060851
"APCDD1L",0.01045,0.01045,0,0,1.01045
"APCS",0.02091,0.02091,0,0,1.02091
"APEH",137.41691,137.41691,62.17369,62.17369,2.19105311087575
"APEX1",158.5234,158.5234,106.85908,106.85908,1.47899833746032
"APEX2",9.40854,9.40854,5.02036,5.02036,1.72888996671295
"APH1A",72.32029,72.32029,58.89593,58.89593,1.22412808349415
"APH1B",9.64898,9.64898,9.10719,9.10719,1.0536044142833
"API5",35.08339,35.08339,20.82829,20.82829,1.65305619450722
"API5P1",0.03136,0.03136,0,0,1.03136
"API5P2",0.01045,0.01045,0,0,1.01045
"APIP",36.33786,36.33786,18.91972,18.91972,1.87441690947463
"APITD1",13.73646,13.73646,14.27277,14.27277,0.964884562525331
"APITD1-CORT",3.09436,3.09436,3.42298,3.42298,0.925701676245427
"APLF",0.7945,0.7945,0.95428,0.95428,0.91824098900874
"APLN",0.6586,0.6586,42.81831,42.81831,0.0378517564917497
"APLNR",0.56451,0.56451,33.33771,33.33771,0.0455624443214181
"APLP1",164.67031,164.67031,2707.07593,2707.07593,0.0611763902794262
"APLP2",309.00773,309.00773,96.46568,96.46568,3.18068606303265
"APMAP",147.3586,147.3586,42.50714,42.50714,3.4099828212105
"APOA1",1.0663,1.0663,1.99155,1.99155,0.690712172619545
"APOA1BP",117.07357,117.07357,144.90597,144.90597,0.809244268757474
"APOA2",0.10454,0.10454,2.13677,2.13677,0.352126550559971
"APOA4",0.01045,0.01045,0,0,1.01045
"APOA5",0.03136,0.03136,0,0,1.03136
"APOB",0.16726,0.16726,0.08298,0.08298,1.07782230512105
"APOBEC1",0,0,0,0,1
"APOBEC2",1.9967,1.9967,0.24894,0.24894,2.39939468669432
"APOBEC3A",0.19862,0.19862,1.80484,1.80484,0.427339883914947
"APOBEC3AP1",0,0,0,0,1
"APOBEC3B",0.55406,0.55406,0.43565,0.43565,1.08247831992477
"APOBEC3C",8.70812,8.70812,5.45602,5.45602,1.50373140107992
"APOBEC3D",0.61678,0.61678,0.70534,0.70534,0.948069006766979
"APOBEC3F",4.63109,4.63109,1.90857,1.90857,1.9360338585628
"APOBEC3G",11.17525,11.17525,4.19055,4.19055,2.34565701129938
"APOBEC3H",0.73178,0.73178,0.51863,0.51863,1.14035676892989
"APOBEC4",0,0,0,0,1
"APOBR",4.93426,4.93426,1.0995,1.0995,2.82651107406525
"APOC1",482.3548,482.3548,130.75767,130.75767,3.66851356736955
"APOC1P1",2.47758,2.47758,0,0,3.47758
"APOC2",2.94801,2.94801,14.12755,14.12755,0.260981454366371
"APOC3",0.07318,0.07318,0,0,1.07318
"APOC4",145.89505,145.89505,54.33196,54.33196,2.65479570938749
"APOD",7484.44962,7484.44962,1853.67621,1853.67621,4.03598729505459
"APOE",4797.64317,4797.64317,985.79627,985.79627,4.86285094085327
"APOF",0.01045,0.01045,0,0,1.01045
"APOH",0.30316,0.30316,0,0,1.30316
"APOL1",18.28392,18.28392,6.16136,6.16136,2.69277343968185
"APOL2",110.26806,110.26806,25.43375,25.43375,4.20931801201116
"APOL3",32.23992,32.23992,7.57204,7.57204,3.87771405639731
"APOL4",7.74636,7.74636,2.32347,2.32347,2.63169518605554
"APOL5",0.01045,0.01045,0,0,1.01045
"APOL6",0.82586,0.82586,0.89205,0.89205,0.965016780740467
"APOLD1",6.31417,6.31417,23.91934,23.91934,0.293513792901417
"APOM",5.26878,5.26878,5.60123,5.60123,0.94963817349191
"APOO",91.43007,91.43007,61.38536,61.38536,1.48159872765021
"APOOL",2.06988,2.06988,1.70112,1.70112,1.13652114678356
"APOPT1",54.2559,54.2559,16.43028,16.43028,3.17010971711298
"APP",449.57127,449.57127,1778.35,1778.35,0.253222395818698
"APPBP2",5.92738,5.92738,14.06532,14.06532,0.459822957627186
"APPL1",13.57966,13.57966,10.01998,10.01998,1.32302054994655
"APPL2",11.34251,11.34251,23.00655,23.00655,0.514130935098963
"APRT",243.46158,243.46158,44.95508,44.95508,5.31957685635625
"APTX",39.29632,39.29632,17.92395,17.92395,2.12938207932276
"AQP1",300.9582,300.9582,87.25476,87.25476,3.42143811846522
"AQP10",0.02091,0.02091,0,0,1.02091
"AQP11",5.68694,5.68694,2.71764,2.71764,1.79870563045373
"AQP12A",0.11499,0.11499,0,0,1.11499
"AQP12B",0.21953,0.21953,0.08298,0.08298,1.12608727769673
"AQP2",0.10454,0.10454,0,0,1.10454
"AQP3",13.03605,13.03605,13.67116,13.67116,0.956710307842052
"AQP4",2.47758,2.47758,45.99235,45.99235,0.0740031090166804
"AQP5",1.3381,1.3381,3.44372,3.44372,0.526158263796999
"AQP6",0.51224,0.51224,1.22397,1.22397,0.679973201077353
"AQP7",3.42889,3.42889,6.09912,6.09912,0.623864648012711
"AQP7P1",1.3172,1.3172,0,0,2.3172
"AQP7P2",0.26135,0.26135,0,0,1.26135
"AQP7P3",2.34168,2.34168,1.20323,1.20323,1.51671863582104
"AQP7P4",0.03136,0.03136,0,0,1.03136
"AQP8",0.31362,0.31362,0.20745,0.20745,1.08792910679531
"AQP9",0.56451,0.56451,1.30695,1.30695,0.678172478814018
"AQR",7.96589,7.96589,13.13178,13.13178,0.634448738941591
"AR",1.80853,1.80853,0.76758,0.76758,1.58891252446848
"ARAF",28.15243,28.15243,33.3792,33.3792,0.847967084748918
"ARAP1",49.93843,49.93843,59.45605,59.45605,0.842569602215163
"ARAP2",2.18487,2.18487,12.136,12.136,0.24245356272838
"ARAP3",2.90619,2.90619,3.21552,3.21552,0.926621152313356
"ARC",6.2619,6.2619,14.12755,14.12755,0.480044686680923
"ARCN1",64.55302,64.55302,40.07993,40.07993,1.59574322546314
"AREG",0.03136,0.03136,0,0,1.03136
"AREGB",0,0,0,0,1
"ARF1",459.11571,459.11571,203.28327,203.28327,2.25234161368183
"ARF1P1",0,0,0,0,1
"ARF1P2",0,0,0,0,1
"ARF1P3",0,0,0,0,1
"ARF3",95.90436,95.90436,195.4208,195.4208,0.493350806024617
"ARF4",117.77398,117.77398,54.02078,54.02078,2.15871130870918
"ARF4P2",0,0,0,0,1
"ARF4P3",0,0,0,0,1
"ARF4P4",0,0,0,0,1
"ARF5",443.02711,443.02711,137.00201,137.00201,3.21754088944067
"ARF6",31.47678,31.47678,34.4787,34.4787,0.915388106103099
"ARFGAP1",79.76349,79.76349,103.76803,103.76803,0.770879150824923
"ARFGAP2",84.31095,84.31095,102.54406,102.54406,0.823909647738364
"ARFGAP3",15.75407,15.75407,12.75836,12.75836,1.21773743382205
"ARFGEF1",25.17306,25.17306,11.63812,11.63812,2.07096150376797
"ARFGEF2",7.8509,7.8509,5.93316,5.93316,1.27660403048538
"ARFIP1",11.13344,11.13344,15.87016,15.87016,0.719224951037809
"ARFIP2",57.67433,57.67433,38.27509,38.27509,1.49393241364947
"ARFRP1",77.15001,77.15001,44.4157,44.4157,1.72077079071775
"ARG1",0.07318,0.07318,2.09528,2.09528,0.346714998320023
"ARG2",39.27542,39.27542,7.15713,7.15713,4.93744981384384
"ARGFX",0,0,0,0,1
"ARGFXP1",0.05227,0.05227,0,0,1.05227
"ARGLU1",46.27955,46.27955,240.50035,240.50035,0.195774250430693
"ARHGAP1",28.19425,28.19425,107.97933,107.97933,0.267887956367506
"ARHGAP10",16.42312,16.42312,7.86247,7.86247,1.96594403140434
"ARHGAP11A",0.83631,0.83631,2.26124,2.26124,0.563071101789503
"ARHGAP11B",0.76314,0.76314,10.24818,10.24818,0.156748914046539
"ARHGAP12",23.5318,23.5318,12.75836,12.75836,1.7830468166264
"ARHGAP15",51.89331,51.89331,32.36268,32.36268,1.58540351074914
"ARHGAP17",47.15768,47.15768,38.0054,38.0054,1.23464135735052
"ARHGAP18",18.41983,18.41983,5.39378,5.39378,3.03730031374242
"ARHGAP19",19.61157,19.61157,7.46831,7.46831,2.43396498238728
"ARHGAP20",2.32077,2.32077,2.84211,2.84211,0.864308934413643
"ARHGAP21",6.95186,6.95186,207.63978,207.63978,0.0381128661082752
"ARHGAP22",44.38739,44.38739,64.70461,64.70461,0.690779383668817
"ARHGAP23",13.20331,13.20331,109.4315,109.4315,0.128616472654994
"ARHGAP24",12.367,12.367,25.99387,25.99387,0.495186499749758
"ARHGAP25",6.07373,6.07373,2.69689,2.69689,1.91342723207886
"ARHGAP26",4.86108,4.86108,33.77336,33.77336,0.168550867675715
"ARHGAP27",14.53096,14.53096,29.54132,29.54132,0.508522879823138
"ARHGAP28",0.64814,0.64814,0.26969,0.26969,1.29806488197907
"ARHGAP29",4.03522,4.03522,2.6554,2.6554,1.37747442140395
"ARHGAP30",8.44678,8.44678,3.92086,3.92086,1.9197416711713
"ARHGAP31",6.75324,6.75324,11.18172,11.18172,0.636465129718956
"ARHGAP32",2.39395,2.39395,10.18595,10.18595,0.303411869353966
"ARHGAP33",7.93453,7.93453,146.89752,146.89752,0.0604102759802869
"ARHGAP35",27.37884,27.37884,35.18404,35.18404,0.784291637970774
"ARHGAP36",0.78404,0.78404,0.97503,0.97503,0.903297671427776
"ARHGAP39",10.94527,10.94527,9.77104,9.77104,1.10901732794605
"ARHGAP4",75.22648,75.22648,26.61623,26.61623,2.76020586445
"ARHGAP40",0.03136,0.03136,0,0,1.03136
"ARHGAP42",1.69354,1.69354,4.00384,4.00384,0.538294589755068
"ARHGAP42P1",0,0,0,0,1
"ARHGAP42P2",0,0,0.12447,0.12447,0.889307851699023
"ARHGAP42P3",0,0,0,0,1
"ARHGAP42P4",0,0,0,0,1
"ARHGAP42P5",0,0,0.08298,0.08298,0.923378086391254
"ARHGAP44",17.46852,17.46852,27.36306,27.36306,0.651146949588655
"ARHGAP5",11.63522,11.63522,31.03498,31.03498,0.39441947521116
"ARHGAP6",2.95846,2.95846,4.91664,4.91664,0.669038508342573
"ARHGAP8",1.28583,1.28583,3.19478,3.19478,0.544922498915319
"ARHGAP9",27.32657,27.32657,10.18595,10.18595,2.53233475922921
"ARHGDIA",1478.35302,1478.35302,660.7173,660.7173,2.23562693615536
"ARHGDIB",158.15751,158.15751,30.74455,30.74455,5.01369557924116
"ARHGDIG",336.01023,336.01023,274.16998,274.16998,1.22473472578658
"ARHGEF1",23.81405,23.81405,54.89208,54.89208,0.443963617027672
"ARHGEF10",25.37169,25.37169,41.82254,41.82254,0.615836659852498
"ARHGEF10L",38.62727,38.62727,17.61277,17.61277,2.12903667750689
"ARHGEF11",39.13952,39.13952,27.30082,27.30082,1.41831650107665
"ARHGEF12",9.0322,9.0322,12.77911,12.77911,0.728073148410892
"ARHGEF15",3.18845,3.18845,5.26931,5.26931,0.66808787569924
"ARHGEF16",13.91418,13.91418,2.98732,2.98732,3.74040207457641
"ARHGEF17",55.38492,55.38492,21.6581,21.6581,2.48851051059003
"ARHGEF18",6.05283,6.05283,16.43028,16.43028,0.404630906675051
"ARHGEF19",7.04595,7.04595,1.61813,1.61813,3.07316672586923
"ARHGEF2",15.86907,15.86907,205.37854,205.37854,0.0817384888952117
"ARHGEF25",29.87733,29.87733,65.16101,65.16101,0.466699797962576
"ARHGEF26",24.94308,24.94308,4.70918,4.70918,4.54409915259284
"ARHGEF28",9.38763,9.38763,3.56819,3.56819,2.27390498206073
"ARHGEF3",6.60688,6.60688,10.60085,10.60085,0.655717468978566
"ARHGEF33",3.30344,3.30344,7.26086,7.26086,0.520943340039657
"ARHGEF35",0.36589,0.36589,0,0,1.36589
"ARHGEF37",15.82725,15.82725,32.79833,32.79833,0.497872232148748
"ARHGEF38",0.20908,0.20908,0.04149,0.04149,1.16091369096199
"ARHGEF39",8.62449,8.62449,6.30657,6.30657,1.31723777367493
"ARHGEF4",60.17282,60.17282,168.11997,168.11997,0.361712575989695
"ARHGEF40",52.11284,52.11284,26.84443,26.84443,1.90748526725094
"ARHGEF5",0.95131,0.95131,0.31118,0.31118,1.48820909409845
"ARHGEF6",19.8102,19.8102,10.49713,10.49713,1.81003433030678
"ARHGEF7",18.11666,18.11666,62.67157,62.67157,0.300238552308354
"ARHGEF9",15.9527,15.9527,26.78219,26.78219,0.610200275788194
"ARID1A",7.8509,7.8509,21.24319,21.24319,0.39791504725716
"ARID1B",5.38377,5.38377,19.60432,19.60432,0.309826774191043
"ARID2",2.50894,2.50894,7.19862,7.19862,0.427991540039665
"ARID3A",4.66245,4.66245,2.199,2.199,1.77006877149109
"ARID3B",1.50537,1.50537,3.63043,3.63043,0.541066380444149
"ARID3C",0.21953,0.21953,0.58087,0.58087,0.771429655822427
"ARID4A",3.41844,3.41844,9.2939,9.2939,0.429228960840886
"ARID4B",4.58928,4.58928,51.53134,51.53134,0.10639896107733
"ARID5A",18.44073,18.44073,14.10681,14.10681,1.28688518621734
"ARID5B",3.87841,3.87841,5.41453,5.41453,0.760524933237509
"ARIH1",15.53454,15.53454,47.00887,47.00887,0.344405939985673
"ARIH2",20.89741,20.89741,78.43801,78.43801,0.275654060316969
"ARIH2P1",0,0,0,0,1
"ARL1",39.74584,39.74584,22.65388,22.65388,1.72258589288523
"ARL10",2.11169,2.11169,15.51749,15.51749,0.188387581890469
"ARL11",1.40083,1.40083,0.12447,0.12447,2.13507696959456
"ARL13A",0,0,0,0,1
"ARL13B",2.12215,2.12215,5.68421,5.68421,0.467093343865618
"ARL14",0,0,0,0,1
"ARL14EP",17.65669,17.65669,8.40185,8.40185,1.98436371565171
"ARL15",8.42587,8.42587,39.81025,39.81025,0.230968200390833
"ARL16",63.6958,63.6958,55.84637,55.84637,1.13808146412867
"ARL17A",1.89216,1.89216,24.37574,24.37574,0.113973425011448
"ARL17B",2.23714,2.23714,11.05725,11.05725,0.268480789566443
"ARL2",281.85887,281.85887,240.936,240.936,1.16914750181866
"ARL2BP",39.2336,39.2336,53.33619,53.33619,0.740456774757303
"ARL2BPP1",0,0,0,0,1
"ARL2BPP10",0.11499,0.11499,2.07453,2.07453,0.362653803996058
"ARL2BPP3",0.03136,0.03136,0.8713,0.8713,0.551146261956928
"ARL2BPP4",0,0,0,0,1
"ARL2BPP5",0,0,0,0,1
"ARL2BPP6",0,0,0,0,1
"ARL2BPP7",0,0,0,0,1
"ARL2BPP8",0,0,0,0,1
"ARL3",142.4348,142.4348,46.67694,46.67694,3.00847327869616
"ARL4A",10.21349,10.21349,6.74222,6.74222,1.44835589792075
"ARL4C",19.21432,19.21432,14.12755,14.12755,1.33625868035472
"ARL4D",17.76123,17.76123,5.04111,5.04111,3.10559317741276
"ARL4P",0,0,0,0,1
"ARL5A",15.16865,15.16865,15.53824,15.53824,0.977652398320498
"ARL5AP1",0,0,0,0,1
"ARL5AP2",0,0,0,0,1
"ARL5AP3",0,0,0,0,1
"ARL5AP4",0,0,0,0,1
"ARL5B",1.76671,1.76671,2.01229,2.01229,0.918473984908491
"ARL5C",0.1359,0.1359,2.11602,2.11602,0.364535529296988
"ARL6",15.55545,15.55545,10.55936,10.55936,1.43221164493536
"ARL6IP1",305.48475,305.48475,108.93361,108.93361,2.78790762897716
"ARL6IP4",420.03892,420.03892,275.35247,275.35247,1.52355765085074
"ARL6IP5",264.29627,264.29627,67.15256,67.15256,3.89268238786628
"ARL6IP6",5.02834,5.02834,13.87861,13.87861,0.405168224719917
"ARL8A",149.24031,149.24031,188.63708,188.63708,0.792251757936792
"ARL8B",108.06228,108.06228,41.96776,41.96776,2.53823517912035
"ARL9",6.60688,6.60688,1.0995,1.0995,3.62318647296975
"ARMC1",11.56205,11.56205,19.35537,19.35537,0.617136902940109
