"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"CTRL",0.650938,1.719647,2.622724,1.66443633333333,4,7,20,1.007492,1.125569,1.367636,1.166899,16,13,21,1.22960799434276
"CTSA",138.058966,101.425506,133.871637,124.452036333333,2030,1116,1854,36.015617,28.783198,25.720207,30.1730073333333,460,457,470,4.02438029131656
"CTSB",354.463392,322.871392,370.807852,349.380878666667,4701,3274,4458,304.714459,222.371067,266.361643,264.482389666667,4040,4286,5458,1.31978953145102
"CTSC",422.099279,315.450079,499.850533,412.466630333333,4899,3429,4809,3.835431,0.617197,0.907671,1.78676633333333,71,36,39,148.36788624426
"CTSD",414.19648,326.260735,414.247073,384.901429333333,5184,3288,4608,93.498355,86.341064,82.482087,87.440502,1320,1465,1632,4.36340161584941
"CTSE",0.033919,0.184445,0.137873,0.118745666666667,1,1,4,0.397751,0.22578,0,0.207843666666667,4,1,0,0.926233831033873
"CTSF",40.982992,36.003964,35.932959,37.6399716666667,624,438,512,19.651516,15.328775,14.926616,16.6356356666667,257,296,315,2.19101666631164
"CTSG",0.448613,0.111022,0.101648,0.220427666666667,5,1,1,0,0,0,0,0,0,0,1.22042766666667
"CTSH",3.538679,2.60633,5.575719,3.90690933333333,61,39,57,3.417674,1.035393,1.944425,2.13249733333333,44,20,32,1.56645283656533
"CTSK",6.315667,8.32082,8.314826,7.65043766666667,107,100,86,5.406315,2.619155,2.859161,3.62821033333333,56,66,70,1.86906753229524
"CTSL",23.318281,20.618816,26.015705,23.3176006666667,387,288,388,26.201634,19.158484,19.689243,21.6831203333333,452,472,494,1.07205712041881
"CTSL3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CTSLP2",1.763941,1.688721,1.176124,1.54292866666667,9,8,9,2.449572,2.204592,1.542089,2.06541766666667,17,18,17,0.829553732373392
"CTSO",6.515642,4.413896,6.661839,5.86379233333333,278,152,253,0.575979,0.097932,0.093478,0.255796333333333,26,6,6,5.46568910192178
"CTSS",2.211519,0.7889,1.268267,1.42289533333333,21,17,18,1.373482,2.108271,1.201185,1.56097933333333,36,46,32,0.94608156410998
"CTSV",2.077381,0.603673,1.276159,1.319071,50,32,52,0.045986,0.133421,0.022717,0.0673746666666667,3,3,2,2.17268694154255
"CTSW",0.457396,0.420077,0.942991,0.606821333333333,4,3,6,0.583697,0.392035,0.220015,0.398582333333333,4,4,2,1.14889291465858
"CTSZ",19.786468,18.298472,26.560652,21.5485306666667,400,295,463,7.829265,1.495496,1.653313,3.659358,140,31,52,4.83940720302382
"CTTN",148.1423,158.84548,128.891501,145.293093666667,3257,2741,2625,88.878816,103.775675,82.770185,91.8082253333333,2168,3254,3007,1.57629448404207
"CTTNBP2",4.599163,5.850777,6.473374,5.64110466666667,228,159,166,5.558918,6.9337,4.476058,5.65622533333333,271,400,242,0.997728342129443
"CTTNBP2NL",10.360715,12.284679,9.571485,10.7389596666667,712,708,691,11.916524,12.785395,8.876775,11.192898,798,1119,953,0.962770267303693
"CTU1",0.630688,0.961444,0.779317,0.790483,16,18,16,0.702418,1.401169,2.214883,1.43949,17,48,98,0.733957917433562
"CTU2",23.427071,17.188266,16.53104,19.0487923333333,166,136,125,10.715809,16.689987,22.021108,16.4756346666667,129,222,264,1.14724258750812
"CTXN1",15.684089,18.247254,16.207509,16.7129506666667,206,167,163,57.993918,72.943183,78.006614,69.647905,683,1242,1860,0.250721527647092
"CTXN2",0.453755,0.086779,0.568598,0.369710666666667,18,3,21,0.553307,0.314732,1.00623,0.624756333333333,26,18,61,0.843025282355159
"CTXN3",1.572162,1.716186,1.64917,1.64583933333333,34,27,33,0,0,0,0,0,0,0,2.64583933333333
"CTXND1",9.636743,5.765396,10.65522,8.68578633333333,1044,503,1021,0.079622,0.032808,0.054745,0.055725,9,5,9,9.1745353509042
"CTXND2",0.125138,0.155089,0.280118,0.186781666666667,2,2,4,0.059438,0,0,0.0198126666666667,1,0,0,1.16372516782494
"CUBN",19.322022,11.977645,16.273046,15.857571,770,506,749,0.542431,0.141208,0.093004,0.258881,30,10,11,13.3909170128074
"CUBNP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUBNP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUBNP3",0,0.051335,0,0.0171116666666667,0,1,0,0,0,0,0,0,0,0,1.01711166666667
"CUEDC1",53.230769,56.158497,46.857831,52.0823656666667,816,692,639,24.020686,27.492689,25.870531,25.7946353333333,399,579,599,1.98108184740363
"CUEDC2",96.814819,71.559459,88.292761,85.5556796666667,898,538,754,66.354974,73.038224,60.866927,66.753375,685,990,952,1.27751096778082
"CUL1",16.345965,22.077417,17.891374,18.7715853333333,706,592,703,30.135044,30.428997,22.617469,27.72717,1073,1501,1339,0.688253849346571
"CUL2",18.804564,21.314319,18.895359,19.671414,677,589,594,36.476503,32.135243,30.996144,33.20263,1090,1527,1475,0.604380832702047
"CUL3",59.077322,65.238579,52.07619,58.7973636666667,898,862,841,81.468773,75.82421,67.462437,74.9184733333333,1329,1639,1636,0.787652346539108
"CUL4A",35.721033,38.3555,30.409198,34.828577,923,822,804,27.526889,20.037979,16.661802,21.40889,707,880,854,1.59885549886674
"CUL4B",17.83253,20.022543,19.191238,19.015437,1040,1001,975,24.385367,23.643628,24.282257,24.1037506666667,1535,2018,1994,0.797308627932517
"CUL5",5.229009,5.570762,4.442851,5.080874,349,420,318,6.261285,4.694212,6.327182,5.760893,543,634,617,0.899418760214072
"CUL7",16.433819,15.308438,14.629868,15.457375,1149,953,928,10.471789,12.011602,11.58545,11.3562803333333,869,1304,1221,1.33190366000383
"CUL9",25.967935,16.297478,23.789246,22.0182196666667,603,329,413,31.081464,25.264355,24.973385,27.1064013333333,668,861,678,0.81896715960459
"CUPIN1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUTA",148.561525,119.465055,159.635429,142.554003,1049,747,1052,128.262773,120.78059,108.365824,119.136395666667,948,1297,1243,1.19492516987365
"CUTALP",45.099258,19.690006,42.150452,35.646572,289,350,328,8.447283,13.871808,13.83019,12.0497603333333,134,130,173,2.8082180104406
"CUTC",5.340417,6.991454,4.940828,5.75756633333333,57,72,70,9.405101,9.00991,11.591974,10.0023283333333,149,201,243,0.614194207680586
"CUX1",10.947117,15.479264,12.671002,13.032461,864,952,764,24.263347,35.683694,31.410322,30.4524543333333,1525,2699,2170,0.446148362581943
"CUX2",1.764623,1.260071,1.562312,1.529002,185,105,142,7.437798,5.95557,5.561319,6.318229,744,883,902,0.345575685046205
"CUZD1",0.108938,0,0.080227,0.063055,3,0,2,0.067621,0.038253,0.035951,0.047275,2,1,1,1.01506767563438
"CWC15",35.724459,35.494587,35.529191,35.5827456666667,324,265,327,44.143283,44.556539,41.126895,43.2755723333333,470,651,621,0.826251220227027
"CWC22",4.067946,5.403004,4.450145,4.640365,208,208,197,3.067842,3.637292,2.392598,3.03257733333333,161,242,183,1.39869977281692
"CWC25",7.18061,8.410561,8.862929,8.15136666666667,220,182,195,5.140374,5.913002,4.055212,5.036196,166,255,208,1.51608176186901
"CWC27",10.444841,11.527407,10.188174,10.7201406666667,189,162,171,17.812847,16.976443,17.625314,17.4715346666667,304,432,477,0.63449739711214
"CWF19L1",7.696976,4.849586,7.545415,6.69732566666667,176,110,139,7.6806,5.001745,3.815145,5.49916333333333,182,200,208,1.18435639664388
"CWF19L2",1.466196,3.65842,1.463542,2.19605266666667,72,77,56,1.360587,1.056477,1.309099,1.24205433333333,59,74,97,1.42550187974927
"CWH43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CX3CL1",1.342258,1.188935,0.75241,1.09453433333333,48,42,42,10.540924,2.559147,6.123994,6.40802166666667,525,192,452,0.282738688894223
"CX3CR1",0.021438,0.026595,0.048297,0.03211,1,1,2,0.129722,0.015062,0.028346,0.05771,2,1,2,0.975796768490418
"CXADR",14.620188,7.782836,14.196695,12.1999063333333,705,490,686,26.009521,20.589714,38.597789,28.399008,1997,2507,2301,0.448991555542736
"CXADRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXADRP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXCL1",5.795962,5.701192,5.048922,5.51535866666667,82,69,64,0.449829,0,0,0.149943,4,0,0,5.66581010247175
"CXCL10",0.067272,0.083433,0.151969,0.100891333333333,1,1,2,0.06371,0,0,0.0212366666666667,1,0,0,1.07799824395912
"CXCL11",0,0.064084,0,0.0213613333333333,0,1,0,0.455704,0.215176,0.524743,0.398541,7,6,15,0.730304891550075
"CXCL12",127.236366,224.265321,140.445352,163.982346333333,3412,4985,3561,8.882591,0.282889,0.965088,3.376856,242,9,36,37.6942596085714
"CXCL13",0.260475,0.261405,0.23604,0.25264,4,3,2,0,0,0.138799,0.0462663333333333,0,0,2,1.19724773711219
"CXCL14",8.404037,6.97353,16.848966,10.7421776666667,197,130,347,2.467244,1.604337,3.795841,2.622474,60,53,136,3.2414801780956
"CXCL16",0.644913,0.399637,0.95071,0.665086666666667,9,6,14,5.980211,2.255791,3.56998,3.93532733333333,80,45,82,0.337381201733191
"CXCL17",0.122937,0,0,0.040979,1,0,0,0,0,0,0,0,0,0,1.040979
"CXCL2",0.206221,0.179129,0.521737,0.302362333333333,1,2,3,0.136832,0,0,0.0456106666666667,2,0,0,1.24555188164365
"CXCL3",0.169511,0.147862,0.049846,0.122406333333333,2,2,1,0.170442,0.12253,0,0.0976573333333333,1,1,0,1.0225471094197
"CXCL5",0,0.346238,0.035759,0.127332333333333,0,9,1,0.204558,0.043366,0.077395,0.108439666666667,7,2,4,1.01704437980236
"CXCL6",0.150003,0.678997,0.225416,0.351472,3,11,3,0.295915,0.034735,0.034041,0.121563666666667,3,1,1,1.20498910598328
"CXCL8",2.044941,1.056717,2.091823,1.73116033333333,36,17,36,0.508464,0.035138,0,0.181200666666667,9,1,0,2.3121899694153
"CXCL9",0,0,0,0,0,0,0,0,0.017409,0.016592,0.0113336666666667,0,1,1,0.9887933458163
"CXCR1",0,0,0.030606,0.010202,0,0,1,0,0,0,0,0,0,0,1.010202
"CXCR2",0.069807,0.057547,0,0.0424513333333333,3,2,0,0,0.065245,0.030753,0.0319993333333333,0,4,2,1.01012791351932
"CXCR3",0,0,0.04258,0.0141933333333333,0,0,1,0.042274,0,0,0.0140913333333333,1,0,0,1.00010058265626
"CXCR4",0.648308,1.927471,0.537048,1.037609,15,36,11,1.398716,0.034748,0.329295,0.587586333333333,35,1,11,1.28346342949538
"CXCR5",0,0.018298,0,0.00609933333333333,0,1,0,0,0,0.029718,0.009906,0,0,3,0.996230672293593
"CXCR6",0.142806,0.112776,0.07366,0.109747333333333,5,3,2,0.052333,0,0.023519,0.025284,2,0,1,1.08238042662651
"CXorf38",3.366784,3.768814,3.317894,3.48449733333333,211,196,184,2.671322,2.724886,2.273555,2.55658766666667,175,246,226,1.26089885970288
"CXorf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXorf51A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXorf51B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXorf56",12.586831,8.845269,13.718765,11.716955,215,136,215,14.293764,13.994377,12.41629,13.5681436666667,300,400,379,0.872928994316389
"CXorf58",0,0.058282,0,0.0194273333333333,0,1,0,0.04446,0.032753,0.030944,0.0360523333333333,1,1,1,0.983953513287778
"CXorf65",1.781451,0.349926,0,0.710459,2,1,0,0,1.2513,0.069751,0.440350333333333,0,1,1,1.18752983938398
"CXorf66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXXC1",45.857997,34.234483,39.38496,39.8258133333333,430,300,357,23.364646,30.787364,30.801558,28.317856,312,528,483,1.39252383712279
"CXXC1P1",0,0.091331,0,0.0304436666666667,0,2,0,0,0.025891,0.106279,0.0440566666666667,0,1,2,0.986961435681971
"CXXC4",6.596662,4.421592,3.172508,4.730254,252,197,218,10.914888,15.606968,13.29801,13.2732886666667,740,1218,1110,0.401466973296927
"CXXC4.AS1",0.211492,0.135935,0.085716,0.144381,11,6,4,0.157183,0.168068,0.230844,0.185365,10,12,17,0.965424995676437
"CXXC5",73.818976,111.44151,74.990349,86.7502783333333,902,994,776,242.852696,122.929705,176.534748,180.772383,2928,2144,3756,0.482748131949909
"CXXC5.AS1",0.370016,0,0.218402,0.196139333333333,2,0,1,0,0,0.117809,0.0392696666666667,0,0,1,1.15094221615243
"CYB561",5.718094,7.67777,6.29602,6.56396133333333,235,134,210,31.959815,25.646865,27.822885,28.4765216666667,1228,1200,1583,0.256609698351451
"CYB561A3",23.434837,19.402492,25.184547,22.6739586666667,460,314,423,9.041113,10.573105,8.34173,9.31864933333333,261,390,339,2.29428851605514
"CYB561D1",6.49322,6.396354,8.073261,6.98761166666667,414,256,368,8.351439,7.694486,6.117126,7.38768366666667,423,605,536,0.952302445359269
"CYB561D2",7.831353,6.978186,9.952434,8.253991,110,79,126,3.55117,4.137169,2.637785,3.44204133333333,52,85,62,2.08327440146887
"CYB561D2.1",1.274023,1.401725,0.86437,1.18003933333333,5,5,3,2.477204,3.004819,1.541145,2.341056,14,20,12,0.652500087796593
"CYB5A",11.093205,11.485801,19.193194,13.9240666666667,125,97,106,26.732878,29.395165,30.227206,28.785083,188,300,331,0.501058421313335
"CYB5B",35.22898,47.086134,37.890194,40.068436,606,597,581,73.086979,56.667716,48.464907,59.406534,1221,1584,1274,0.679867446127599
"CYB5D1",5.44481,4.408877,3.733143,4.52894333333333,154,133,158,6.136456,8.613182,7.307427,7.352355,280,448,484,0.661962205070706
"CYB5D2",19.813544,14.117112,19.69125,17.8739686666667,393,247,376,32.545166,30.036577,23.250389,28.6107106666667,664,753,747,0.637403434153759
"CYB5R1",31.35302,20.468,31.382529,27.7345163333333,589,328,538,33.808095,24.242365,26.098521,28.0496603333333,619,666,754,0.989151542689868
"CYB5R2",7.984688,8.461609,11.744551,9.39694933333333,107,70,112,0.622155,0.483132,0.229888,0.445058333333333,9,10,7,7.1948301971662
"CYB5R3",68.224128,73.166958,72.068923,71.1533363333333,1748,1437,1640,107.446982,82.691855,83.226241,91.1216926666667,2732,3094,3512,0.783239367891482
"CYB5R4",2.973937,2.673368,4.134317,3.26054066666667,201,176,198,5.254045,8.44755,7.646083,7.11589266666667,382,651,526,0.524962667897941
"CYB5RL",2.718029,3.958511,2.674389,3.11697633333333,152,166,114,2.513695,2.740153,1.688943,2.31426366666667,139,171,145,1.2421993985391
"CYBA",452.887482,386.082437,689.904269,509.624729333333,613,413,581,68.966923,54.113013,50.41913,57.833022,67,86,124,8.67921979825094
"CYBB",0.224118,0.057029,0.154389,0.145178666666667,9,3,9,0.21559,0.20118,0.06069,0.159153333333333,6,5,6,0.987944074123067
"CYBC1",85.295017,69.587015,82.694882,79.1923046666667,590,528,546,105.540919,103.869984,120.357916,109.922939666667,789,1151,1305,0.722955097544761
"CYBRD1",7.834289,10.976795,9.419847,9.41031033333333,360,438,371,4.038814,0.764871,0.930436,1.91137366666667,172,6,14,3.57573830268667
"CYC1",35.458272,32.749571,35.731586,34.6464763333333,405,303,381,36.958237,43.323893,42.097241,40.7931236666667,458,755,827,0.852926826375608
"CYCS",66.853693,66.522142,79.742843,71.0395593333333,1413,1217,1410,171.089162,148.468041,139.591948,153.049717,4041,4991,4498,0.467638375040529
"CYCSP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP52",2.978821,6.166727,2.249749,3.79843233333333,3,5,2,0,0,0.655349,0.218449666666667,0,0,1,3.93814571467731
"CYCSP53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCTP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYFIP1",39.464461,39.155047,42.826239,40.4819156666667,1172,1077,911,26.274678,31.820714,20.923994,26.3397953333333,733,1021,844,1.51727235558676
"CYFIP2",40.959761,40.321905,31.894305,37.7253236666667,1426,1093,1331,124.094929,139.077646,112.469532,125.214035666667,5087,7378,6351,0.306822640303974
"CYGB",4.852599,3.49052,5.561091,4.63473666666667,116,76,114,9.381413,10.711634,14.069755,11.3876006666667,258,383,542,0.454869091948449
"CYHR1",25.286568,20.519622,24.65333,23.4865066666667,853,597,618,23.093485,20.496132,19.169246,20.919621,625,896,800,1.11710447305027
"CYLC1",0.033597,0,0,0.011199,1,0,0,0,0,0,0,0,0,0,1.011199
"CYLC2",0.065178,0,0.088232,0.0511366666666667,2,0,2,0,0.027312,0.028499,0.0186036666666667,0,1,1,1.03193882082367
"CYLD",5.365613,3.521966,5.831769,4.90644933333333,309,259,300,7.548467,17.135314,9.399329,11.3610366666667,912,1049,1019,0.477827992312403
"CYMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYMP.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP11A1",0.253396,0.307201,0.392584,0.317727,5,3,4,0.809731,0.245915,0.963963,0.673203,14,10,24,0.78754759583864
"CYP11B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP11B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP17A1",0.031183,0,0.130961,0.054048,1,0,3,0.093558,0.026531,0,0.0400296666666667,3,1,0,1.01347878217576
"CYP19A1",0.291198,0.453446,2.257357,1.000667,10,4,15,0,0,0.270337,0.0901123333333333,0,0,5,1.83528517091664
"CYP1A1",0.919475,1.128616,2.378147,1.47541266666667,32,26,48,2.747238,1.774617,3.369983,2.63061266666667,72,79,126,0.681816787947085
"CYP1A2",0.170482,0.188528,0.19631,0.185106666666667,8,7,8,0.20858,0.148448,0.212339,0.189789,10,10,15,0.996064568311412
"CYP1B1",2.871789,4.186667,3.176905,3.411787,199,257,192,2.765455,0.128577,0.125289,1.00644033333333,187,7,15,2.19881295581346
"CYP1B1.AS1",68.123988,25.231117,38.647896,44.0010003333333,66,46,39,144.35403,95.461959,74.961034,104.925674333333,196,174,130,0.424835627590356
"CYP1D1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP20A1",4.681158,5.241896,4.197514,4.706856,373,260,247,2.91477,2.207521,2.378385,2.50022533333333,239,304,227,1.63042531737957
"CYP21A1P",1.212897,0.610649,1.10699,0.976845333333333,35,14,28,1.045182,0.795881,0.432657,0.757906666666667,31,33,19,1.12454510288753
"CYP21A2",0.793568,0.427234,0.312251,0.511017666666667,16,10,8,0.431692,0.46667,0.612558,0.50364,8,9,21,1.00490653791244
"CYP24A1",0.277397,0,0,0.0924656666666667,2,0,0,0.133308,0.340354,0.034175,0.169279,5,2,1,0.934307095797211
"CYP26A1",0.104507,3.037109,0.057299,1.066305,1,48,1,0.29704,0.080831,0,0.125957,4,2,0,1.83515445083604
"CYP26B1",2.080002,1.276269,1.200411,1.518894,72,41,51,0.712646,0.410293,0.264252,0.462397,19,27,28,1.72244199078636
"CYP26C1",0.015944,0.348069,0,0.121337666666667,1,13,0,0,0,0.014918,0.00497266666666667,0,0,1,1.11578921881126
"CYP27A1",5.73891,5.778259,7.541647,6.35293866666667,143,101,173,3.508398,3.292143,3.686093,3.49554466666667,91,115,147,1.63560574121015
"CYP27B1",2.470167,4.933939,4.622141,4.008749,44,39,35,0.879603,1.094686,0.837397,0.937228666666667,20,29,22,2.58552285859904
"CYP27C1",5.068062,7.782415,5.073681,5.97471933333333,344,453,282,1.72325,3.680482,2.70282,2.702184,133,370,284,1.88394724123202
"CYP2A13",0,0,0,0,0,0,0,0.727815,0.475338,0.736943,0.646698666666667,19,17,28,0.607275648084572
"CYP2A6",0.487197,1.027688,0.32964,0.614841666666667,5,8,2,0.586566,0.338967,0.575254,0.500262333333333,9,7,9,1.07637286545664
"CYP2A7",0.218414,0.168916,0.176946,0.188092,1,4,1,0.053298,0.604738,0.184892,0.280976,2,4,2,0.9274896641311
"CYP2A7P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2AB1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2AC1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2B6",0.146378,0.184975,0.045292,0.125548333333333,4,3,1,0.080389,0.104121,0.061743,0.0820843333333333,2,3,3,1.0401669247591
"CYP2B7P",0.564338,0.520452,0.780562,0.621784,13,16,9,0.198573,0.319459,0.153547,0.223859666666667,7,10,8,1.32513885715111
"CYP2C18",0,0,0,0,0,0,0,0.028588,0.04209,0,0.0235593333333333,1,2,0,0.976982933410797
"CYP2C19",0.05977,0.444545,0.019785,0.1747,4,3,1,0.08676,0.090928,0.116201,0.097963,5,5,10,1.06989033328081
"CYP2C23P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C56P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C58P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C60P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C61P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C8",2.51085,1.879474,2.075946,2.15542333333333,60,34,50,4.588703,7.239462,3.765226,5.197797,115,222,136,0.509120149197099
"CYP2C9",0.05424,0.164619,0,0.072953,2,2,0,0.498212,0.161719,0.109309,0.256413333333333,5,2,3,0.853980908618183
"CYP2D6",3.499556,2.192026,2.887001,2.85952766666667,87,55,73,4.549479,4.948258,6.018399,5.17204533333333,104,179,205,0.625323933676011
"CYP2D7",3.690224,3.247578,3.188839,3.375547,168,98,120,6.762972,6.629697,7.621005,7.004558,303,449,460,0.546631931457052
"CYP2D8P",0.905084,0.800506,0.549496,0.751695333333333,19,13,10,1.352682,1.974679,1.183112,1.503491,29,59,38,0.699701070758127
"CYP2E1",3.614062,2.074744,3.615993,3.10159966666667,60,25,46,1.720074,3.524459,3.92296,3.055831,38,58,56,1.01128465822828
"CYP2F1",0.03617,0.052159,0.036834,0.041721,1,1,1,0,0.029387,0,0.00979566666666667,0,1,0,1.03161563709094
"CYP2G1P",0.130245,0.735627,0.3057,0.390524,4,13,8,0.30305,0.114754,0.240338,0.219380666666667,8,5,8,1.14035267083673
"CYP2G2P",0,0,0.055233,0.018411,0,0,1,0,0,0,0,0,0,0,1.018411
"CYP2J2",0.398855,0.37569,0.494546,0.423030333333333,10,7,11,0.178857,0.037386,0.028584,0.081609,5,2,1,1.31566058837651
"CYP2R1",19.593182,19.435823,24.444291,21.1577653333333,229,173,214,23.776678,23.311936,22.038208,23.042274,281,377,364,0.921616870905528
"CYP2S1",0.22859,0.093921,0.777335,0.366615333333333,3,3,8,12.01363,12.314789,15.415382,13.2479336666667,240,345,514,0.0959167388974135
"CYP2T1P",0.367209,0.42499,0.369159,0.387119333333333,14,13,12,0.580191,0.656928,0.357172,0.531430333333333,23,32,19,0.905767179310148
"CYP2T3P",0,0,0,0,0,0,0,0,0,0.069241,0.0230803333333333,0,0,1,0.977440350888053
"CYP2U1",4.415574,3.448767,5.163233,4.34252466666667,312,189,315,4.28455,3.600994,3.14597,3.67717133333333,322,355,339,1.1422554971616
"CYP2U1.AS1",0.180362,0.144382,0.271474,0.198739333333333,9,6,9,0.272997,0.214175,0.159905,0.215692333333333,15,15,11,0.98605485982336
"CYP2W1",0.100297,0,0.677167,0.259154666666667,3,0,7,0.030225,0.250753,0.072961,0.117979666666667,1,6,4,1.1262768941236
"CYP39A1",0.393307,0.488533,0.130697,0.337512333333333,6,6,4,0.376761,0,0.259587,0.212116,7,0,5,1.10345241984541
"CYP3A137P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP3A4",0.029497,0.036594,0,0.0220303333333333,1,1,0,0.146954,0.0909,0.089673,0.109175666666667,3,2,2,0.921432342998269
"CYP3A43",0.040975,0.214199,0.350351,0.201841666666667,1,3,6,0.389944,0.276278,0.13883,0.268350666666667,8,9,5,0.94756260886842
"CYP3A5",1.415214,2.025114,1.563286,1.66787133333333,79,67,56,2.293927,0.800986,1.09373,1.39621433333333,75,51,60,1.11336924089846
"CYP3A51P",0,0,0,0,0,0,0,0,3.656874,3.476198,2.37769066666667,0,2,2,0.296060266817407
"CYP3A52P",0,0,0,0,0,0,0,0,10.63605,0,3.54535,0,1,0,0.220005060116383
"CYP3A54P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP3A7",0,0,0,0,0,0,0,0,0.107525,0.02727,0.0449316666666667,0,1,1,0.957000378015149
"CYP3A7.CYP3A51P",0.180276,0.055993,0.050595,0.0956213333333333,4,1,1,0.112139,0.042622,0,0.051587,3,1,0,1.04187417049976
"CYP46A1",3.675951,1.371857,3.893764,2.980524,86,47,87,11.394092,16.930693,12.261386,13.5287236666667,263,454,439,0.273976165513598
"CYP4A11",0.318901,0.211435,0.274469,0.268268333333333,11,5,8,0.970452,3.374499,8.03262,4.125857,31,33,67,0.247425617478859
"CYP4A22",0.109607,0.078275,0.097782,0.0952213333333333,3,2,3,0.159518,0.401526,0.429593,0.330212333333333,6,20,25,0.823343240690647
"CYP4A27P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP4A43P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP4A44P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP4B1",0.267973,0.2521,0.550214,0.356762333333333,1,1,2,1.482245,0,0.134309,0.538851333333333,8,0,1,0.88167213033791
"CYP4F11",0,0.059791,0.052272,0.0373543333333333,0,2,2,0.043854,0.016042,0.015224,0.02504,2,1,1,1.01201351491974
"CYP4F12",0.18376,0,0,0.0612533333333333,1,0,0,0.541392,0.095413,0.121428,0.252744333333333,5,1,1,0.847142792902941
"CYP4F2",0,0,0,0,0,0,0,0,0,0.242009,0.0806696666666667,0,0,2,0.92535215047213
"CYP4F22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP4F26P",1.799285,0.655853,1.184057,1.213065,20,8,16,2.780187,0.88385,1.701198,1.78841166666667,37,18,36,0.793665091297495
