"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"MZB1",0.147185,0.334584,0.17865,0.220139666666667,2,4,2,0.172491,0.298574,0.296168,0.255744333333333,2,4,2,0.97164656393698
"MZF1",18.759412,14.188045,15.598216,16.181891,627,439,467,11.489639,10.03041,12.021139,11.180396,300,326,235,1.41061842324338
"MZF1.AS1",2.38083,1.726731,2.014955,2.04083866666667,66,37,36,1.134421,1.498179,2.782386,1.80499533333333,27,41,35,1.08407975960982
"MZT1",4.828893,6.911771,4.80147,5.51404466666667,134,157,113,7.141711,7.390639,8.867802,7.80005066666667,172,184,154,0.740228086565562
"MZT2A",25.443903,18.675779,22.226514,22.1153986666667,116,61,86,69.984376,80.012849,72.272735,74.0899866666667,171,258,152,0.307835967121404
"MZT2B",116.376406,90.443386,76.95872,94.5928373333333,247,157,203,141.99307,113.638867,132.537774,129.389903666667,294,422,233,0.733130669209713
"N4BP1",27.410588,42.386996,34.490043,34.7625423333333,626,569,585,30.110552,29.519936,32.218628,30.616372,491,563,420,1.13113997815225
"N4BP2",0.89856,1.382376,0.910051,1.06366233333333,133,166,120,1.042816,1.103539,1.356496,1.167617,135,154,124,0.952041958211867
"N4BP2L1",4.017044,3.785605,4.123068,3.975239,70,55,71,2.666425,3.710565,4.363438,3.58014266666667,44,61,41,1.08626288788093
"N4BP2L2",64.056792,64.397227,66.751634,65.068551,1017,913,881,47.898871,61.292301,70.866575,60.019249,752,746,576,1.08274933046128
"N4BP2L2.IT2",0.477421,0.673667,0.370295,0.507127666666667,36,41,25,0.555551,0.377421,0.569525,0.500832333333333,37,27,27,1.00419456137339
"N4BP3",0.934056,0.52442,0.871553,0.776676333333333,89,40,72,4.216954,5.007818,4.358756,4.52784266666667,334,445,244,0.321405011044694
"N6AMT1",2.384218,1.695995,2.506665,2.195626,124,85,104,2.538603,3.329416,3.339502,3.06917366666667,126,191,133,0.785325538248101
"NAA10",70.974052,58.828481,71.007716,66.9367496666667,765,518,666,45.707586,52.293722,47.02505,48.3421193333333,414,491,312,1.37685106729438
"NAA11",0.068547,0.084784,0.038677,0.0640026666666667,2,2,1,0.079148,0.036517,0.353257,0.156307333333333,2,1,2,0.920172895210673
"NAA15",11.097506,20.045628,9.459031,13.534055,600,604,589,15.640677,12.238152,10.964376,12.947735,631,690,450,1.04203693287835
"NAA16",16.050352,20.179496,19.045214,18.4250206666667,314,231,249,17.506483,13.752164,19.21859,16.8257456666667,259,274,204,1.08971714451141
"NAA20",20.8094,21.462952,18.025215,20.099189,253,208,199,36.107052,41.63222,35.004606,37.5812926666667,400,496,270,0.546876155298685
"NAA25",5.794197,9.423432,6.0833,7.10030966666667,476,445,455,9.148783,8.709362,7.903766,8.58730366666667,632,674,423,0.844899666089642
"NAA30",6.202005,6.858271,6.391159,6.48381166666667,412,373,376,10.313734,11.06912,12.934609,11.4391543333333,577,657,486,0.601633476530814
"NAA35",7.117425,7.938507,6.395054,7.15032866666667,536,425,465,11.400088,10.030011,14.037485,11.822528,787,799,538,0.635625725805915
"NAA38",31.034177,29.671154,28.526566,29.7439656666667,166,129,138,31.892177,31.522187,48.166089,37.1934843333333,130,159,143,0.804953153746041
"NAA40",47.645206,33.78457,31.440275,37.6233503333333,786,569,728,25.327468,25.79098,36.011102,29.0431833333333,528,592,463,1.28559446929448
"NAA50",65.597,56.571498,25.973495,49.3806643333333,704,689,610,64.326806,79.023365,78.929329,74.0931666666667,647,776,562,0.670908773323804
"NAA60",50.769383,42.212572,40.924377,44.635444,600,486,556,32.118021,38.883778,31.150278,34.0506923333333,379,523,364,1.30198409680486
"NAA80",7.136792,6.273365,6.170861,6.527006,92,64,69,8.320568,9.727711,11.306808,9.785029,97,121,93,0.697912448821417
"NAAA",5.775402,4.323671,5.43675,5.17860766666667,57,49,52,9.308927,8.681152,7.45373,8.48126966666667,94,85,53,0.651664585428766
"NAALAD2",5.742115,4.524185,4.876204,5.04750133333333,244,154,194,3.431301,4.176112,4.855543,4.15431866666667,141,172,148,1.17328821216331
"NAALADL1",0.34145,0.467265,0.456357,0.421690666666667,2,2,3,0.284492,0.753077,0.587023,0.541530666666667,1,5,2,0.922259087936839
"NAALADL2",0.460698,5.114257,2.376217,2.65039066666667,58,52,33,0.018187,3.508061,0.539485,1.35524433333333,2,6,8,1.54989892768379
"NAALADL2.AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NAB1",83.180027,75.356893,61.079485,73.2054683333333,568,533,401,28.66228,21.180315,21.485608,23.7760676666667,321,280,216,2.99504624106142
"NAB1P1",0,0,0,0,0,0,0,0.115549,0,0,0.0385163333333333,2,0,0,0.962912154487058
"NAB2",12.754144,10.805547,10.556587,11.3720926666667,387,285,264,10.850772,8.889409,13.952784,11.2309883333333,269,305,215,1.01153662561747
"NABP1",7.101397,11.70449,6.462768,8.422885,191,314,189,4.873428,3.22713,2.369981,3.49017966666667,114,107,63,2.09855411130913
"NABP2",16.837939,16.077851,16.730173,16.5486543333333,276,207,263,26.511433,29.666529,27.285716,27.821226,392,500,276,0.608879522798001
"NACA",559.744623,508.194655,630.896248,566.278508666667,3215,2303,3037,377.940967,363.365607,381.949992,374.418855333333,1798,1886,1395,1.51105492067782
"NACA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NACA3P",1.073853,0.763352,1.035891,0.957698666666667,7,4,6,0.354224,0.489359,0.499421,0.447668,2,3,2,1.35231190208436
"NACA4P",0.16444,0.057962,0.052888,0.0917633333333333,2,1,1,0.108389,0.693617,0.270142,0.357382666666667,2,5,1,0.804315069098667
"NACAD",34.246352,25.615379,47.801586,35.8877723333333,1152,778,1025,67.750867,66.802642,89.41676,74.6567563333333,1920,2431,1834,0.487567457568639
"NACAP10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NACAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NACAP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NACAP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NACC1",16.791615,20.562489,17.530343,18.2948156666667,740,623,623,13.178736,16.047245,25.911729,18.3792366666667,526,752,551,0.995643739665701
"NACC2",7.259421,8.546889,7.273309,7.69320633333333,777,726,672,8.265771,5.393837,8.308217,7.32260833333333,687,537,472,1.04452906891169
"NADK",70.403863,77.571116,74.099242,74.0247403333333,811,624,703,69.771294,77.280182,82.125704,76.3923933333333,505,544,457,0.969407161375636
"NADK2",10.801121,15.145752,9.859395,11.9354226666667,255,241,225,16.500844,16.731198,17.201557,16.8111996666667,305,311,252,0.726252184510349
"NADSYN1",35.990686,35.352601,32.853791,34.7323593333333,724,536,534,27.101432,32.02666,32.321718,30.48327,437,518,328,1.13496340543194
"NAE1",39.789254,49.23174,46.940328,45.3204406666667,443,428,454,71.914378,69.743897,63.119328,68.259201,644,732,485,0.668798368994564
"NAF1",4.694202,3.566842,2.196913,3.48598566666667,78,67,40,5.365063,5.37528,5.26276,5.33436766666667,70,84,48,0.708197866422131
"NAGA",16.757014,12.409387,17.499183,15.5551946666667,722,473,659,5.329382,6.644709,6.22368,6.06592366666667,215,269,159,2.34296256903615
"NAGK",156.260708,149.582196,158.30708,154.716661333333,1456,1139,1221,160.544396,146.933622,137.622398,148.366805333333,958,995,666,1.04251182842017
"NAGLU",41.436033,36.356662,43.424842,40.4058456666667,854,529,786,13.465936,12.399158,17.180105,14.3483996666667,193,200,153,2.69773048434431
"NAGPA",7.516344,7.645413,5.616188,6.92598166666667,129,77,104,7.081703,8.081115,10.249495,8.470771,118,126,72,0.836888746086952
"NAGS",0.105474,0.087346,0.20355,0.132123333333333,3,2,5,0.750623,0.509148,0.355797,0.538522666666667,18,14,6,0.735850928856427
"NAIF1",6.410105,5.848014,2.089121,4.78241333333333,50,46,50,2.819855,6.310193,7.17603,5.43535933333333,56,52,37,0.898537755830055
"NAIP",11.716638,12.447149,12.879779,12.3478553333333,668,501,598,14.40647,12.78686,14.200315,13.7978816666667,607,535,456,0.902011222552237
"NAIPP3",5.083479,4.263509,5.146615,4.831201,41,27,30,18.152189,20.282509,6.722486,15.0523946666667,73,79,29,0.363260505431547
"NALCN",1.635769,1.966639,1.785781,1.796063,93,103,56,24.679846,24.023411,23.082544,23.9286003333333,1236,1258,807,0.112162855620146
"NALCN.AS1",0.023364,0.059316,0.026321,0.0363336666666667,1,2,1,0.108189,0.199189,0.076283,0.127887,4,8,2,0.918827565763828
"NAMA",0.377295,0,0.878665,0.418653333333333,5,0,5,0.075516,0.665614,0.065798,0.268976,2,6,1,1.11795127199674
"NAMPT",20.092058,28.581154,24.963273,24.545495,437,375,454,46.500913,40.222249,49.805948,45.5097033333333,787,741,465,0.549250869585565
"NAMPTP1",0.63032,1.162703,0.523771,0.772264666666667,23,34,17,2.174658,2.063762,1.265791,1.834737,69,69,29,0.62519544729076
"NAMPTP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NAMPTP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NANOG",0.11549,0.072303,0.088366,0.092053,9,5,6,0.015179,0.121148,0.114969,0.0837653333333333,1,5,6,1.00764710441621
"NANOGNB",0,0.231162,0,0.077054,0,2,0,0.318111,0.099334,0,0.139148333333333,3,1,0,0.945490563856916
"NANOGNBP2",0,0,0,0,0,0,0,0,0.213475,0,0.0711583333333333,0,1,0,0.9335688001307
"NANOGP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NANOGP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NANOGP8",0.005936,0.096288,0,0.0340746666666667,0,2,0,0,0.091062,0,0.030354,0,2,0,1.00361105665302
"NANOS1",5.436469,1.550305,4.64435,3.87704133333333,129,44,96,9.354354,11.088621,20.09083,13.5112683333333,255,319,356,0.336086496459476
"NANOS2",0,0,0,0,0,0,0,0.108671,0.194993,0.15303,0.152231333333333,2,4,2,0.867881276155772
"NANOS3",1.939932,1.653336,2.504956,2.03274133333333,7,5,8,11.890939,10.952202,9.457645,10.7669286666667,34,32,19,0.257734317870429
"NANP",1.689127,2.443207,1.587849,1.90672766666667,94,110,78,1.227081,1.837848,1.294349,1.45309266666667,60,96,45,1.18492371126624
"NANS",20.965439,19.837285,22.15698,20.986568,335,242,300,23.621647,26.027738,24.634926,24.761437,319,379,238,0.853468228499831
"NAP1L1",183.619918,195.612805,190.327721,189.853481333333,3357,3091,3080,141.608316,150.863093,139.933462,144.134957,2635,2618,1885,1.31500697887231
"NAP1L1P1",0.479336,0.945721,0.508427,0.644494666666667,6,10,6,0.514382,0.717141,0.242098,0.491207,6,9,2,1.10279435830617
"NAP1L1P3",0.297109,0.122903,0.110397,0.176803,3,1,1,0.11105,0.103613,0.155938,0.123533666666667,1,1,1,1.0474123160825
"NAP1L2",6.096693,4.488421,6.798904,5.79467266666667,227,135,225,46.1351,50.047109,47.885345,48.022518,1508,1755,1119,0.138603093922402
"NAP1L3",17.339508,11.614392,18.194213,15.7160376666667,670,353,615,83.713904,87.305065,90.262276,87.0937483333333,2768,3164,2132,0.189752825630892
"NAP1L4",105.385567,126.542137,111.244763,114.390822333333,1153,1063,1088,169.03727,186.066404,224.358588,193.154087333333,1510,1812,1356,0.594326001158166
"NAP1L4P3",0.068492,0.085352,0,0.0512813333333333,1,1,0,0,0.072217,0,0.0240723333333333,0,1,0,1.0265694122518
"NAP1L5",10.309389,7.377861,12.267821,9.98502366666667,279,161,295,72.108792,84.436194,80.744649,79.096545,1707,2155,1365,0.137147284775725
"NAP1L6P",0.740825,1.190673,0.785158,0.905552,15,20,16,0.161074,0.319021,0.39387,0.291321666666667,4,7,5,1.47566020859765
"NAPA",139.011925,138.080348,149.384009,142.158760666667,934,715,915,155.396626,171.641597,154.508864,160.515695666667,853,985,631,0.886345813487472
"NAPA.AS1",0.873905,0.598642,0.815624,0.762723666666667,9,3,9,0.547937,0.351438,0.257268,0.385547666666667,4,3,3,1.27222159805401
"NAPB",13.623221,13.38703,14.083737,13.697996,773,581,723,89.583329,90.706517,84.106541,88.132129,4530,4968,3046,0.164901210875374
"NAPEPLD",9.206062,11.690594,8.623825,9.84016033333333,455,327,300,4.255125,6.368715,4.376884,5.00024133333333,204,217,151,1.80662072258871
"NAPG",10.974414,11.011689,9.478087,10.4880633333333,537,423,429,24.723261,26.237901,24.144083,25.0350816666667,1008,1166,745,0.441253209051454
"NAPGP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NAPRT",16.986379,15.110114,12.220611,14.772368,128,89,87,9.257205,7.387764,9.498199,8.71438933333333,65,73,50,1.6236087991532
"NAPSA",0.24436,0.715969,0.38336,0.447896333333333,4,6,7,0.424384,0.694217,1.260822,0.793141,4,13,5,0.807463737281861
"NAPSB",0,0.081029,0.221094,0.100707666666667,0,1,2,0.690895,0.843884,0.544219,0.692999333333333,5,7,3,0.650152451329967
"NARF",82.212468,79.191977,83.344817,81.5830873333333,848,597,731,104.307843,100.216812,104.568797,103.031150666667,997,1045,796,0.793830374883995
"NARS1",51.946412,73.400346,64.052547,63.1331016666667,1397,1322,1429,88.45273,97.285276,89.89355,91.8771853333333,1930,2338,1435,0.690515129592859
"NARS1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NARS2",9.582365,10.650464,11.792381,10.67507,145,121,162,20.881397,25.878354,27.312466,24.690739,295,351,239,0.454446639312322
"NASP",96.834886,157.235557,91.054232,115.041558333333,1110,1115,957,57.718474,105.490873,89.223523,84.14429,841,932,844,1.36288127287612
"NAT1",1.014706,2.966447,4.517222,2.83279166666667,24,25,38,0.295242,0.322491,0.250877,0.289536666666667,3,5,3,2.97222387369107
"NAT10",22.190497,16.658678,16.034905,18.2946933333333,376,255,306,16.220646,22.462524,22.211744,20.2983046666667,302,383,255,0.905926252596568
"NAT14",43.768144,40.205824,45.651653,43.2085403333333,391,323,347,47.747116,42.121798,52.678606,47.51584,293,330,225,0.911218693386187
"NAT16",2.288978,1.919653,1.81833,2.008987,51,25,41,11.137624,9.130571,9.347203,9.87179933333333,230,205,113,0.27676991708027
"NAT2",0.262891,0.074636,0.293496,0.210341,3,1,4,0,0,0,0,0,0,0,1.210341
"NAT8",0,0,0.081014,0.0270046666666667,0,0,1,0.083594,0.076449,0.117745,0.092596,1,1,1,0.939967441457471
"NAT8B",0,0,0,0,0,0,0,0.134829,0,0.569595,0.234808,1,0,3,0.809842501830244
"NAT8L",4.08615,3.596509,3.526739,3.736466,370,253,269,8.856739,11.368864,13.419698,11.2151003333333,639,950,672,0.387754981191176
"NAT9",43.43538,39.293872,35.814643,39.5146316666667,539,391,457,19.693965,19.489489,20.439932,19.874462,227,279,183,1.94087069964566
"NATD1",2.903332,2.85369,2.619085,2.79203566666667,226,179,178,2.810317,3.349423,4.105665,3.42180166666667,184,243,191,0.857577058521771
"NAV1",16.845082,18.15385,14.305007,16.4346463333333,2489,1853,2145,34.047219,31.994291,33.604509,33.2153396666667,4917,5153,3634,0.50955643004528
"NAV2",7.589458,9.947806,5.418153,7.65180566666667,784,572,634,12.300872,11.158353,12.876156,12.1117936666667,1077,1312,966,0.659849131752404
"NAV2.AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NAV2.AS4",0,0.404431,0,0.134810333333333,0,5,0,0,0,0.214373,0.0714576666666667,0,0,2,1.05912754991409
"NAV2.AS5",0.388267,0.315773,0.045118,0.249719333333333,2,4,2,0.092598,0.258936,0.032602,0.128045333333333,4,1,1,1.10786268636958
"NAV3",9.114039,10.173863,7.699547,8.99581633333333,394,278,370,18.057848,13.705187,23.537518,18.4335176666667,764,685,569,0.51435959792697
"NAXD",13.437009,14.082356,15.720444,14.4132696666667,499,417,505,19.657652,20.881265,25.972408,22.1704416666667,621,716,584,0.665212596652416
"NAXE",18.7386,21.722169,18.490748,19.6505056666667,202,173,182,18.135959,22.667941,22.165989,20.989963,193,277,147,0.939087785944281
"NBAS",15.159835,19.692609,20.092175,18.314873,865,858,711,21.5703,31.717314,20.711003,24.6662056666667,911,1107,687,0.752541035899385
"NBDY",61.166266,76.133697,65.2575,67.5191543333333,239,200,203,167.17927,150.030136,152.805185,156.671530333333,467,534,389,0.434568968719191
"NBEA",5.266901,6.542094,3.431072,5.08002233333333,273,295,226,34.775406,39.889626,44.466584,39.7105386666667,2142,2612,1511,0.149347626743922
"NBEAL1",0.700365,0.968293,0.688162,0.785606666666667,33,55,25,1.084362,0.837963,1.458087,1.126804,20,19,18,0.839572742324477
"NBEAL2",20.239186,16.092496,19.656419,18.6627003333333,495,282,314,47.640976,46.448452,47.035586,47.0416713333333,751,860,630,0.409284269002742
"NBEAP2",2.437382,2.874864,2.929906,2.747384,13,16,3,14.783416,15.812073,4.470851,11.68878,21,32,21,0.295330520349474
"NBEAP4",0,0,0,0,0,0,0,0,0,2e-06,6.66666666666667e-07,0,0,0,0.999999333333778
"NBEAP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NBEAP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NBL1",14.942279,17.866299,13.442929,15.417169,274,283,260,25.769049,40.917449,33.746394,33.4776306666667,443,747,391,0.476168712366662
"NBN",15.676589,16.810669,12.425253,14.970837,466,443,433,13.819852,17.524369,17.357287,16.233836,497,602,480,0.926713994493159
"NBPF1",23.297615,31.438509,21.689888,25.4753373333333,1168,1043,1008,45.297143,38.23814,54.764729,46.100004,1542,1542,1372,0.562109025157054
"NBPF10",0.480142,0.707949,0.476371,0.554820666666667,96,116,85,0.164013,0.147449,0.614563,0.308675,27,25,48,1.1880876968435
"NBPF11",5.804754,5.867259,5.732711,5.80157466666667,402,328,354,4.694376,4.893327,5.773082,5.12026166666667,294,329,257,1.1113208939596
"NBPF12",6.405646,6.678612,6.26771,6.450656,434,372,365,7.11121,8.65075,10.067936,8.60996533333333,363,451,325,0.775305190140124
"NBPF14",6.709065,16.42946,6.924153,10.0208926666667,465,738,418,3.633294,3.023165,3.315542,3.32400033333333,177,187,138,2.54877239062809
"NBPF15",25.276069,29.404185,24.237794,26.306016,1299,1113,1191,36.360606,33.02555,34.830729,34.7389616666667,1225,1316,852,0.764040552008203
"NBPF17P",0,0,0.038268,0.012756,0,0,1,0,0,0.055445,0.0184816666666667,0,0,1,0.994378232957883
"NBPF19",5.276626,9.798999,4.468168,6.51459766666667,306,421,263,2.433113,2.20825,3.424916,2.68875966666667,137,127,144,2.03716109091412
"NBPF20",4.014246,5.298707,3.81085,4.374601,209,231,185,5.91408,6.422034,9.478411,7.27150833333333,315,321,279,0.649772784286622
"NBPF21P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NBPF25P",1.062631,1.117294,1.044202,1.074709,62,52,54,0.769896,0.517237,0.794417,0.69385,38,28,28,1.22484812704785
"NBPF26",5.248256,6.674325,3.263068,5.061883,222,194,116,2.015128,1.457148,1.903634,1.79197,69,47,37,2.17118486230153
"NBPF3",4.120883,4.279291,3.32047,3.90688133333333,132,101,91,5.682041,6.601441,6.290896,6.19145933333333,131,160,113,0.682320667599316
"NBPF4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NBPF6",0,0,0.03049,0.0101633333333333,0,0,1,0.031395,0,0,0.010465,1,0,0,0.999701457579761
"NBPF7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NBPF8",3.772415,3.681596,3.955079,3.80303,345,269,315,3.124307,3.374599,3.883742,3.46088266666667,246,289,217,1.07669946934269
"NBPF9",19.275033,21.410539,16.956076,19.2138826666667,1108,944,921,27.442378,26.205491,29.862735,27.836868,1339,1334,1085,0.700973582383034
"NBR1",21.244523,21.78683,22.07858,21.703311,1365,1154,1297,16.1534,21.168109,21.463512,19.595007,897,1188,835,1.10236966658958
"NBR2",5.004193,4.307078,5.24262,4.851297,92,72,91,4.492107,4.920564,4.924573,4.77908133333333,77,85,58,1.01249604608437
"NCALD",13.012966,13.37644,11.864073,12.7511596666667,485,426,465,63.277213,84.379568,81.905818,76.5208663333333,2230,2958,1869,0.177386558188576
"NCAM1",109.041936,72.13132,83.683417,88.2855576666667,4678,2341,3911,290.597344,313.133447,348.343688,317.358159666667,12444,13154,9405,0.280456319260521
"NCAM2",99.698093,76.104586,88.542448,88.1150423333333,2035,1288,1719,125.817714,121.536876,127.816262,125.056950666667,2463,2392,1964,0.706942710116643
"NCAN",20.864704,15.090094,23.552987,19.8359283333333,1334,766,1081,37.674162,31.055942,43.92385,37.551318,1917,2028,1587,0.540472528937489
"NCAPD2",26.291273,42.24741,32.032316,33.5236663333333,375,410,318,23.25624,13.845398,13.623058,16.908232,162,194,189,1.92780986606234
"NCAPD2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCAPD3",13.487684,24.78276,13.279205,17.1832163333333,396,430,318,13.814763,6.815065,20.734064,13.787964,276,235,207,1.22959565855944
"NCAPG",1.226297,6.159922,0.992518,2.79291233333333,65,125,63,1.852783,1.663684,1.025747,1.51407133333333,27,59,42,1.50867331528912
"NCAPG2",2.561744,7.297693,3.037176,4.298871,149,234,142,3.192781,2.734497,3.563442,3.16357333333333,78,92,84,1.27267387308338
"NCAPGP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCAPH",2.480919,3.522964,1.597163,2.533682,73,95,45,0.531498,0.608306,0.75608,0.631961333333333,24,38,28,2.16529762551564
"NCAPH2",29.642079,25.172113,31.852265,28.888819,401,253,326,38.877251,36.077666,38.607262,37.8540596666667,502,561,439,0.769258586011849
"NCBP1",59.951658,61.328496,42.609315,54.629823,785,679,724,61.793172,58.820509,51.204898,57.2728596666667,758,859,662,0.954643779595074
"NCBP2",43.83477,53.103005,47.000025,47.9792666666667,1150,1010,1116,40.907215,43.420408,56.900894,47.0761723333333,991,1024,870,1.01878465546449
"NCBP2.AS1",2.1235,2.145945,2.401655,2.2237,11,9,11,0.450531,0.618398,0.969278,0.679402333333333,2,3,3,1.91955193583749
"NCBP2AS2",11.714368,10.171351,9.293535,10.3930846666667,116,78,78,16.992459,15.147399,21.236386,17.7920813333333,135,138,117,0.606270506421109
"NCBP2L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCBP3",75.578315,77.552343,62.377978,71.836212,1219,1030,958,82.914699,83.039292,93.332901,86.428964,1057,1074,923,0.833090187366283
"NCCRP1",0.144084,0.135706,0.042533,0.107441,4,3,1,0.046655,0.116078,0,0.0542443333333333,1,3,0,1.05045952345645
"NCDN",23.301692,21.936157,24.294638,23.1774956666667,996,637,921,51.229303,57.319825,61.575057,56.7080616666667,1934,2285,1578,0.418962186016933
"NCEH1",2.849428,2.465912,3.125631,2.813657,131,86,114,2.817667,5.575748,2.898964,3.76412633333333,156,211,115,0.80049451529378
"NCF1",0.297559,1.557744,0.801728,0.885677,1,5,3,0.743054,1.518898,1.145141,1.13569766666667,2,6,4,0.882932556153001
"NCF1B",0.0607,0,0,0.0202333333333333,1,0,0,0.073478,0.277873,0,0.117117,1,5,0,0.913273482843188
"NCF1C",0.15576,0.137789,0,0.0978496666666667,3,2,0,0,0,0.090531,0.030177,0,0,1,1.06569032959061
"NCF2",0.471669,0.659835,0.134517,0.422007,3,12,1,0.207766,0.100729,0.775455,0.361316666666667,3,3,2,1.04458208352208
"NCF4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCF4.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCK1",20.878392,23.063195,13.818022,19.253203,183,183,156,23.304872,25.130398,22.177646,23.5376386666667,177,233,129,0.825393318205191
"NCK2",38.827343,47.246767,36.802985,40.9590316666667,765,657,642,23.155641,21.699542,27.040921,23.965368,375,396,295,1.68068949220643
"NCKAP1",111.416349,108.806349,92.353199,104.191965666667,1771,1920,1582,144.124779,205.996773,207.949885,186.023812333333,2511,3077,2012,0.56245225864171
"NCKAP1L",0.670215,0.304463,1.507101,0.827259666666667,17,10,20,0.63975,0.651906,0.33625,0.542635333333333,4,7,2,1.18450526004634
"NCKAP1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCKAP5",1.57759,2.180738,1.942859,1.90039566666667,53,70,49,2.332074,4.031738,4.049371,3.471061,71,90,94,0.648704114452177
"NCKAP5.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCKAP5.AS2",0.065085,0.264545,0,0.109876666666667,1,1,0,0.981121,0.903551,0.734384,0.873018666666667,12,10,7,0.592560387367558
"NCKAP5L",23.695796,24.406235,20.019722,22.707251,1497,1241,1151,12.739253,12.555158,17.832015,14.3754753333333,703,816,704,1.54188735541748
"NCKIPSD",9.463715,8.633352,7.825714,8.640927,184,136,160,11.272508,14.199704,13.361683,12.9446316666667,184,232,156,0.691371936560055
"NCL",376.413848,421.630587,355.244768,384.429734333333,5566,4933,4825,290.105538,277.424643,325.898645,297.809608666667,3730,3866,2964,1.28988400357398
"NCLN",60.522273,54.108251,53.75858,56.1297013333333,1235,922,1035,12.907629,21.44476,25.430775,19.9277213333333,315,443,309,2.7298577051644
"NCMAP",0.065542,0.123367,0.092666,0.0938583333333333,4,6,5,0.153169,0.104802,0.067827,0.108599333333333,8,6,3,0.986703040894246
"NCOA1",5.029428,5.192088,3.847027,4.68951433333333,493,415,369,11.173332,10.310777,10.327807,10.603972,916,877,633,0.490307485517315
"NCOA2",5.989166,7.105708,5.179808,6.09156066666667,699,618,560,10.126678,9.306168,13.732556,11.055134,924,985,941,0.588260625445281
"NCOA3",18.902906,6.090948,26.391291,17.1283816666667,437,527,344,21.723001,10.15772,22.945897,18.2755393333333,801,765,663,0.940486351804285
"NCOA4",32.335475,33.214139,35.262424,33.6040126666667,1618,1377,1531,46.183339,48.494568,53.729685,49.4691973333333,1915,2194,1480,0.685646186090853
"NCOA5",11.427769,10.708254,12.838969,11.6583306666667,516,407,467,14.626326,13.842733,14.726367,14.3984753333333,460,493,429,0.822050910408316
"NCOA6",8.278101,9.221534,10.77576,9.42513166666667,744,598,642,12.739258,10.726705,15.567439,13.011134,859,909,799,0.744060521201686
"NCOA7",7.533341,7.622272,5.822989,6.99286733333333,294,248,251,59.186277,56.401638,53.60646,56.398125,1688,1552,1187,0.139253108587316
"NCOA7.AS1",0,0,0,0,0,0,0,0,0.258936,0,0.086312,0,1,0,0.920545846865357
"NCOR1",35.693357,37.903512,30.172061,34.5896433333333,1072,1105,957,52.497349,56.003675,49.078792,52.5266053333333,1558,1811,1336,0.664896327941987
"NCOR1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCOR2",105.967292,116.158252,75.063082,99.0628753333333,2312,2015,1544,70.601939,67.953366,45.328664,61.2946563333333,996,1484,733,1.60628344745825
"NCR1",0,0,0.137648,0.0458826666666667,0,0,2,0,0.09527,0.072285,0.0558516666666667,0,2,1,0.990558332846628
"NCR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCR3LG1",1.559085,1.785562,1.314845,1.553164,155,143,116,8.931423,8.677603,6.005456,7.871494,765,809,365,0.287794141550454
"NCRNA00250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NCS1",36.341611,30.09363,13.723471,26.7195706666667,869,998,833,207.092614,233.042152,119.318665,186.484477,5253,6756,4571,0.147849950621067
