"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"RUFY2",32.059407,32.997493,38.718376,34.5917586666667,1128,1061,1112,36.903382,33.540518,29.681655,33.375185,1150,1605,1390,1.03539104347123
"RUFY3",108.912518,149.062525,141.424482,133.133175,4758,5088,5053,198.415336,187.564029,171.651175,185.876846666667,8305,10458,10138,0.717762405522896
"RUFY4",0.046663,0.030737,0,0.0258,3,1,0,0.210606,0.148725,0.073175,0.144168666666667,3,2,3,0.896546138593786
"RUNDC1",6.392404,8.690531,10.036105,8.37301333333333,434,436,455,8.713049,9.467367,7.710968,8.63046133333333,493,745,658,0.973267324265255
"RUNDC3A",76.081109,100.78614,115.169667,97.3456386666667,1309,1305,1245,173.128093,177.538273,170.128754,173.598373333333,2263,3443,3490,0.563267783021728
"RUNDC3B",11.94145,13.728347,15.382127,13.6839746666667,521,498,458,15.849957,20.796283,16.048272,17.5648373333333,616,1057,894,0.790956279498418
"RUNX1",12.091811,3.2166,8.343489,7.88396666666667,429,186,195,17.217722,5.390807,10.032092,10.880207,654,318,714,0.747795612203278
"RUNX1T1",4.296565,9.68371,8.560309,7.513528,247,526,509,15.393322,15.942559,6.792416,12.7094323333333,959,1171,860,0.620997849728619
"RUNX2",2.526762,0.162523,0.073786,0.921023666666667,114,10,5,4.723039,0.465381,1.312603,2.16700766666667,283,58,167,0.606573734217884
"RUNX3",2.451394,0.442013,0.932505,1.275304,77,25,26,0.109751,0.090632,0.010104,0.0701623333333333,7,8,1,2.126129774081
"RUSC1",50.108506,80.51796,85.777561,72.1346756666667,2021,2358,2319,61.746713,90.957525,70.692676,74.465638,2357,4291,3626,0.969112268906634
"RUSC1.AS1",8.103943,6.905827,7.927723,7.645831,240,154,161,7.36276,5.239179,3.712687,5.43820866666667,191,180,137,1.34289387741704
"RUSC2",25.406525,31.105996,29.515789,28.6761033333333,2053,1917,1819,39.782418,41.651815,31.053752,37.495995,2764,4115,3436,0.770888071170347
"RUSF1",38.367929,27.928873,33.216828,33.17121,1139,756,705,31.948499,30.386224,30.09521,30.8099776666667,851,1264,1237,1.07422929868346
"RUVBL1",22.167762,19.741042,29.417851,23.7755516666667,550,426,464,24.502756,21.175787,23.457965,23.0455026666667,498,673,753,1.0303611452886
"RUVBL1.AS1",0,0.196774,0,0.0655913333333333,0,1,0,0,0,0,0,0,0,0,1.06559133333333
"RUVBL2",38.104687,52.294725,41.002065,43.8004923333333,776,625,608,75.853053,94.379576,70.382696,80.2051083333333,683,1224,1144,0.551695493705086
"RUVBL2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RWDD1",49.427876,46.209924,48.060778,47.899526,731,571,573,46.315848,47.760177,39.633415,44.5698133333333,563,838,810,1.07306838503618
"RWDD2A",3.575335,4.439386,4.993856,4.33619233333333,246,233,237,6.344936,5.526307,4.886552,5.58593166666667,382,452,423,0.810241071941479
"RWDD2B",5.658114,6.268292,6.5738,6.16673533333333,145,149,132,6.204706,6.867919,5.492196,6.18827366666667,134,210,170,0.997003684843941
"RWDD3",20.942217,17.143523,23.1568,20.41418,232,138,178,9.214271,13.144681,10.131677,10.8302096666667,98,178,164,1.81012683657988
"RWDD4",9.196905,12.356786,16.993367,12.8490193333333,314,238,227,22.835196,17.536,15.701999,18.691065,414,732,702,0.703314896037026
"RXFP1",0,0,0,0,0,0,0,0.394308,0.022727,0.021557,0.146197333333333,16,1,1,0.872450119118523
"RXFP2",0.102867,0.080872,0.059115,0.0809513333333333,5,3,2,0,0,0,0,0,0,0,1.08095133333333
"RXFP3",0,0,0.033183,0.011061,0,0,1,0.051032,0.036857,0.102735,0.0635413333333333,2,2,6,0.950655106963403
"RXFP4",0.041053,0,0,0.0136843333333333,1,0,0,0.095783,0.103982,0.032691,0.0774853333333333,2,3,1,0.940787129043675
"RXRA",6.36191,3.681221,4.133899,4.72567666666667,670,293,287,8.056147,11.039253,8.326229,9.140543,620,1283,1015,0.564632156943338
"RXRB",23.809348,21.693384,25.574748,23.6924933333333,853,530,542,24.59118,21.79591,18.416423,21.601171,691,875,871,1.09253159198403
"RXRG",66.073538,61.45956,73.539592,67.02423,1763,1244,1273,14.674896,7.99923,7.846145,10.1734236666667,314,233,276,6.08803819038337
"RXYLT1",6.714227,5.276743,7.617038,6.53600266666667,157,127,160,7.35473,5.524664,6.310809,6.39673433333333,202,206,235,1.01882835411645
"RXYLT1.AS1",0,0,0,0,0,0,0,0,0,0.261284,0.0870946666666667,0,0,2,0.919883088991943
"RYBP",8.609479,7.262211,8.493544,8.12174466666667,1156,747,793,10.341138,8.260723,9.367564,9.32314166666667,1227,1332,1581,0.883620990702927
"RYK",28.691684,12.839007,19.582498,20.371063,606,198,280,10.404848,7.449065,5.086705,7.64687266666667,185,224,155,2.47153668428408
"RYKP1",0.034567,0,0,0.0115223333333333,1,0,0,0.040072,0.029108,0.10863,0.05927,1,1,4,0.954923988532984
"RYR1",46.43464,1.167507,0.97377,16.1919723333333,2799,43,27,15.0212,5.641363,5.824997,8.82918666666667,479,229,383,1.74907374499619
"RYR2",4.379003,1.274364,1.27748,2.31028233333333,338,70,47,23.042304,22.98692,18.795875,21.6083663333333,1185,1487,1268,0.146418466709499
"RYR3",124.624269,108.376449,110.39691,114.465876,826,611,486,21.518285,73.547078,31.162835,42.076066,131,191,135,2.68051116831328
"RYR3.DT",0.297666,0.048586,0,0.115417333333333,3,1,0,0.085,0.031274,0.071543,0.0626056666666667,2,1,3,1.04970015531004
"S100A1",255.689986,339.601758,79.168615,224.820119666667,318,306,178,0.574615,0.034971,0.201334,0.270306666666667,4,2,3,177.768192195061
"S100A10",423.52507,333.39313,385.118705,380.678968333333,3077,1831,1888,481.703235,552.954974,619.596954,551.418387666667,3027,4710,5797,0.69092372168401
"S100A11",134.19203,79.101002,104.678269,105.990433666667,838,374,433,28.080724,0.560447,4.860934,11.1673683333333,152,4,38,8.79322715772145
"S100A11P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A11P9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A13",108.991254,120.017461,136.727154,121.911956333333,638,517,514,67.816,36.917628,64.545786,56.4264713333333,340,250,472,2.1403362156781
"S100A14",0.265126,0.349013,0,0.204713,2,1,0,0,0.170176,0,0.0567253333333333,0,3,0,1.14004364426455
"S100A15A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A16",24.119765,20.052813,24.710938,22.961172,392,246,260,3.011685,0.11921,0.282373,1.137756,44,2,5,11.2085626236109
"S100A2",2.922472,0.639091,1.795453,1.785672,15,3,5,0.552126,0,2.123796,0.891974,3,0,17,1.47236272802903
"S100A3",0.858605,2.744391,2.715609,2.10620166666667,7,18,16,0.115775,0.252564,0.479453,0.282597333333333,1,3,4,2.42180580447176
"S100A4",227.066012,145.604762,160.438582,177.703118666667,1237,604,575,2.157625,0.64987,1.502005,1.4365,13,5,12,73.3441898898693
"S100A5",0.388059,0,0.325237,0.237765333333333,2,0,2,0,0,0,0,0,0,0,1.23776533333333
"S100A6",1008.956504,928.709405,969.133469,968.933126,3793,2643,2397,217.669612,148.687453,177.57026,181.309108333333,746,687,877,5.32026696234276
"S100A7",0.280008,0,0.386071,0.222026333333333,1,0,1,0,0,0,0,0,0,0,1.22202633333333
"S100A7A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A7P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S100A9",0,0.203578,0.232831,0.145469666666667,0,1,1,0,0,0,0,0,0,0,1.14546966666667
"S100B",151.349709,174.463538,226.297934,184.037060333333,2388,2098,2356,15.203912,2.555091,4.385746,7.381583,196,46,93,22.0766244673987
"S100G",0,0,0,0,0,0,0,0.280791,0,0,0.093597,1,0,0,0.914413627689176
"S100P",0,0,1.164244,0.388081333333333,0,0,1,0,0,0,0,0,0,0,1.38808133333333
"S100PBP",37.733953,49.266687,28.027758,38.3427993333333,585,416,451,58.376344,57.936632,44.08118,53.4647186666667,747,895,770,0.722353852116963
"S100Z",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"S1PR1",0.981408,0.153881,0.159711,0.431666666666667,33,3,5,6.94643,22.406778,16.929654,15.4276206666667,226,1010,832,0.0871499711197779
"S1PR2",5.183533,4.070814,4.378095,4.54414733333333,355,211,198,2.180522,2.441833,2.191612,2.27132233333333,129,197,188,1.69477256241029
"S1PR3",2.981764,1.727646,3.523372,2.74426066666667,251,108,203,1.038548,0.700127,0.509454,0.749376333333333,83,80,61,2.14034030032417
"S1PR4",0,0,0.060088,0.0200293333333333,0,0,1,0.046801,0.066403,0.058444,0.057216,1,2,2,0.964825857093851
"S1PR5",0.284334,0,0.05381,0.112714666666667,11,0,1,0.125604,0,0.027353,0.0509856666666667,4,0,1,1.05873438806809
"SAA1",0.182953,0,0.276891,0.153281333333333,1,0,1,0.209762,0,0,0.0699206666666667,1,0,0,1.07791294183182
"SAA2",0.13795,0.208005,0.205338,0.183764333333333,2,2,2,0.357633,0.184237,0.105213,0.215694333333333,4,3,2,0.973735174110378
"SAA2.SAA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SAA3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SAA4",0.264139,0,0.198741,0.154293333333333,2,0,1,0.152878,0.112431,0,0.0884363333333333,1,1,0,1.06050606542903
"SAAL1",18.531352,17.486212,22.172673,19.3967456666667,192,145,129,15.663268,16.046013,18.258021,16.6557673333333,152,180,205,1.15524549466386
"SAC3D1",6.337226,7.619234,8.009189,7.321883,92,89,79,7.141236,9.143581,9.137239,8.47401866666667,94,156,199,0.878389972913993
"SACM1L",34.329912,21.769066,24.825004,26.9746606666667,1027,756,770,19.742445,19.014125,16.679844,18.4788046666667,672,921,858,1.43615900181691
"SACS",7.588165,6.355615,6.520497,6.82142566666667,2205,1411,1330,7.809539,7.135278,6.732952,7.225923,1986,2468,2456,0.950826511099929
"SACS.AS1",0.025665,0.067533,0.113219,0.0688056666666667,1,2,3,0.148047,0.173687,0.162609,0.161447666666667,5,8,8,0.920235751761523
"SAE1",63.538803,51.34809,72.290157,62.39235,1456,933,1110,53.833667,62.7538,58.348852,58.3121063333333,1102,1562,1545,1.06879276287603
"SAFB",43.022969,40.481276,49.789638,44.4312943333333,1369,961,1170,45.262546,47.743166,38.687372,43.8976946666667,1225,1740,1479,1.0118847898679
"SAFB2",50.462127,42.245304,44.765876,45.8244356666667,822,514,575,39.938181,35.616341,25.913999,33.8228403333333,532,668,625,1.34464722631615
"SAG",0.188565,1.060162,0.141674,0.463467,18,16,11,0.21654,0.140992,0.086597,0.148043,20,14,10,1.27474929074956
"SAGE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SALL1",1.227483,5.835806,6.848485,4.637258,106,183,228,0.543967,1.080347,0.250609,0.624974333333333,46,30,11,3.46913664072233
"SALL2",16.492139,16.672736,24.21385,19.1262416666667,1182,1040,1204,22.108545,22.19062,21.103756,21.8009736666667,1557,2017,1922,0.882692202574215
"SALL3",0.097692,0.140787,0.053956,0.0974783333333333,10,3,4,17.657264,10.6074,9.81708,12.6939146666667,1014,237,293,0.0801435060790019
"SALL4",1.084958,1.401121,1.783357,1.42314533333333,37,38,61,0.979263,0.490754,0.256222,0.575413,38,35,32,1.53810164911254
"SALL4P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SALL4P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SALL4P4",0,0,0,0,0,0,0,0.169241,0,0,0.0564136666666667,1,0,0,0.946598885979325
"SALL4P5",0,0.043106,0,0.0143686666666667,0,1,0,0,0,0,0,0,0,0,1.01436866666667
"SALRNA2",0.02778,0.07424,0.082131,0.0613836666666667,1,2,2,0.063865,0.07063,0,0.0448316666666667,2,3,0,1.01584178631646
"SALRNA3",0,0.172315,0.292821,0.155045333333333,0,2,3,0.150798,0.055576,0.052125,0.0861663333333333,2,1,1,1.06341478085462
"SAMD1",21.456806,17.994687,24.980934,21.4774756666667,510,304,351,32.095005,27.099541,30.489125,29.894557,599,669,920,0.727554554890257
"SAMD10",9.993577,9.927472,13.800434,11.2404943333333,273,244,240,11.135761,13.274659,15.417772,13.276064,276,552,604,0.857413803505878
"SAMD11",5.161232,15.668137,16.893504,12.574291,75,203,174,85.077339,107.419827,128.250914,106.916026666667,1065,1988,2749,0.125785681879565
"SAMD11P1",0,0,0,0,0,0,0,0.142473,0,0,0.047491,1,0,0,0.954662140295239
"SAMD12",14.712108,16.984896,16.598536,16.0985133333333,686,528,429,10.90493,9.452848,9.741441,10.033073,422,503,567,1.54975076602261
"SAMD13",1.108491,1.382097,3.669082,2.05322333333333,23,15,25,1.0275,0.706133,1.180089,0.971240666666667,17,15,18,1.54888410378439
"SAMD14",40.411418,49.829003,46.1058,45.4487403333333,1031,988,923,32.86335,47.766047,37.886353,39.50525,739,1527,1415,1.14673382668502
"SAMD15",1.546058,2.03263,1.810438,1.79637533333333,27,30,25,1.81096,1.413582,2.207279,1.810607,40,47,49,0.994936443740919
"SAMD3",2.252408,4.264825,7.355107,4.62411333333333,22,39,51,6.495273,1.936563,2.81457,3.748802,36,26,30,1.18432255826487
"SAMD4A",7.678131,5.874321,8.006418,7.18629,711,284,303,10.135253,9.603524,7.268206,9.00232766666667,573,655,641,0.818438494799694
"SAMD4B",125.050899,132.041935,117.51181,124.868214666667,1209,664,666,143.309072,138.158571,94.20468,125.224107666667,807,1091,991,0.997180467292826
"SAMD5",3.543262,2.043315,2.834395,2.80699066666667,402,178,224,4.172481,1.145646,1.056302,2.12480966666667,342,157,152,1.2183112166085
"SAMD7",0,0,0,0,0,0,0,0.02758,0,0,0.00919333333333333,1,0,0,0.990890414126134
"SAMD8",11.448317,10.600102,10.218016,10.7554783333333,1424,1012,888,8.259615,8.212798,8.001947,8.15812,911,1233,1250,1.28361261190434
"SAMD9",3.692522,2.68067,2.283552,2.88558133333333,469,261,205,0.062564,0.034501,0.106807,0.0679573333333333,7,5,17,3.63833012055413
"SAMD9L",4.394605,0.575194,0.820156,1.929985,345,56,58,0.119182,0.006197,0,0.041793,4,1,0,2.81244450673022
"SAMHD1",22.864853,30.335357,23.654862,25.6183573333333,956,762,804,17.087722,22.876481,11.488176,17.150793,643,1057,786,1.46651208756187
"SAMM50",265.777211,215.177753,287.216593,256.057185666667,691,635,635,146.768861,214.347942,176.246465,179.121089333333,534,791,796,1.42713541550348
"SAMM50P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SAMMSON",0.386694,0.327762,0.280918,0.331791333333333,12,7,5,0.273996,0.340155,0.206784,0.273645,6,11,8,1.04565348533801
"SAMSN1",1.394065,0.196327,0.285594,0.625328666666667,41,2,4,0,0.2035,0.080162,0.094554,0,6,2,1.48492323509545
"SAMSN1.AS1",0,0,0,0,0,0,0,0.097826,0,0.067969,0.055265,1,0,1,0.947629268477586
"SAP130",7.333619,7.950475,8.456745,7.913613,543,431,433,8.557724,10.286387,8.686425,9.17684533333333,570,932,819,0.875871913942159
"SAP18",187.737142,193.638063,171.14259,184.172598333333,1388,1249,1195,173.397864,161.651549,160.852936,165.300783,1188,1537,1522,1.11348001490368
"SAP18P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SAP18P3",0.342867,0,0.506882,0.283249666666667,1,0,1,0,0,0.543895,0.181298333333333,0,0,2,1.08630447572516
"SAP25",3.161459,2.075191,1.082902,2.10651733333333,43,19,9,1.665479,1.00578,0.630038,1.10043233333333,15,15,11,1.47898948422841
"SAP30",17.396874,7.571208,9.40293,11.457004,218,76,84,6.034205,7.332439,6.730684,6.69910933333333,73,127,136,1.61797988061649
"SAP30.DT",16.427754,3.621456,8.887579,9.64559633333333,104,26,39,7.630867,4.514392,4.260974,5.46874433333333,37,39,61,1.6456974931714
"SAP30BP",196.742161,159.984397,214.478594,190.401717333333,807,691,694,143.359701,165.152742,180.795436,163.102626333333,535,983,800,1.16635377269678
"SAP30L",25.303644,32.057319,33.116284,30.1590823333333,690,599,674,16.978215,19.317084,18.926889,18.407396,393,598,544,1.60552617843905
"SAP30L.AS1",1.633385,1.233081,0.881354,1.24927333333333,58,43,34,1.269593,0.475864,0.441788,0.729081666666667,33,33,32,1.30084852363827
"SAPCD1",5.331366,2.28987,2.440572,3.353936,53,16,17,0.191,0.941422,1.75655,0.962990666666667,1,11,24,2.21801156466697
"SAPCD2",1.937493,0.9254,1.738135,1.533676,122,44,70,0.907147,2.106907,2.705083,1.906379,48,156,238,0.87176379955952
"SAPCD2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SAPCD2P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SAR1A",66.158744,61.964854,75.357463,67.8270203333333,2210,1394,1587,52.769057,38.855137,39.534782,43.7196586666667,1367,1608,1670,1.53907749713295
"SAR1B",33.15447,28.527958,36.035837,32.572755,750,528,573,26.028629,16.979857,16.07232,19.693602,619,779,679,1.62237366892434
"SARAF",262.399516,374.38602,370.150975,335.645503666667,5647,5971,5799,573.376342,503.208224,478.285432,518.289999333333,10800,12617,12836,0.648280352209466
"SARDH",2.252891,2.105297,1.624309,1.99416566666667,96,56,44,3.435583,2.699531,2.633601,2.922905,102,136,130,0.763252147749351
"SARM1",20.536889,29.051768,27.943009,25.8438886666667,1717,1954,1915,37.553907,32.748187,28.963209,33.0884343333333,2456,2710,2616,0.787477899517884
"SARNP",53.045135,55.217524,63.070096,57.1109183333333,658,486,528,55.651063,50.068192,45.440374,50.386543,600,722,697,1.13085868285269
"SARS1",93.732465,112.369477,116.163507,107.421816333333,2651,2295,2276,96.902977,101.824349,91.249875,96.659067,2236,3243,3144,1.1102073741226
"SARS2",45.848022,32.95266,58.253866,45.6848493333333,297,215,226,21.581031,39.997652,30.59733,30.7253376666667,144,322,263,1.47153199199466
"SART1",38.130243,31.681236,52.109943,40.640474,605,357,448,28.944388,30.321269,28.733633,29.3330966666667,394,608,592,1.37277358977196
"SART3",31.677941,30.426073,23.116102,28.4067053333333,845,550,579,24.138943,25.071127,14.376666,21.1955786666667,573,849,658,1.32489023039063
"SASH1",16.491957,12.480685,13.031936,14.001526,1613,834,864,4.285194,1.108674,0.941772,2.11188,267,121,121,4.82072766302042
"SASH3",0.020572,0,0,0.00685733333333333,1,0,0,0,0,0,0,0,0,0,1.00685733333333
"SASS6",2.174282,1.860139,2.2558,2.09674033333333,146,97,107,1.153938,1.716815,1.093508,1.32142033333333,70,140,92,1.33398518521922
"SAT1",41.023046,23.101533,39.969362,34.6979803333333,547,263,332,22.43846,12.930111,16.480597,17.283056,265,202,262,1.95251714665936
"SAT2",63.677391,59.256309,67.028914,63.3208713333333,641,417,402,100.66428,98.441263,102.355063,100.486868666667,866,1127,1189,0.633785160369811
"SATB1",24.300273,13.34293,12.130134,16.5911123333333,950,564,564,23.11573,17.51158,20.598157,20.408489,992,1216,1261,0.821688645720552
"SATB2",17.599955,2.973385,1.789059,7.454133,1414,173,117,0.550927,0.329238,0.413131,0.431098666666667,42,35,47,5.90744244049327
"SATB2.AS1",50.135123,8.353735,3.83713,20.7753293333333,1097,112,71,1.116699,0.60621,0.29775,0.673553,13,13,10,13.0114369448313
"SATL1",0.527603,0.434812,0.35855,0.440321666666667,35,22,16,1.143362,0.488667,0.723055,0.785028,64,38,59,0.806890237389367
"SAV1",17.040997,10.943578,8.587403,12.1906593333333,320,154,162,11.575901,20.829441,9.1009,13.835414,227,367,371,0.889133214168026
"SAXO1",0.024247,0.051181,0.043519,0.039649,4,6,5,0.034634,0.050875,0.03104,0.0388496666666667,4,4,6,1.00076944081418
"SAXO2",2.703942,5.803534,3.70757,4.071682,11,17,18,3.963274,4.647786,7.441399,5.35081966666667,32,57,48,0.798586996040773
"SAYSD1",3.61639,5.636528,6.161125,5.13801433333333,102,134,134,5.74592,3.883293,3.535847,4.38835333333333,147,147,136,1.13912617707574
"SBDS",57.143619,54.860184,74.985372,62.329725,1199,922,994,67.485717,65.262033,60.381283,64.3763443333333,1147,1529,1644,0.968694803078951
"SBDSP1",22.150319,21.95915,22.960477,22.3566486666667,206,162,153,27.119403,24.696315,23.733959,25.1832256666667,221,277,284,0.892046265193427
"SBF1",50.820398,49.393478,47.162266,49.1253806666667,2898,2180,2110,76.75366,72.012797,82.000241,76.9222326666667,3940,6066,5393,0.64327444108399
"SBF1P1",0,0,0,0,0,0,0,0.053136,0.007714,0.021946,0.0275986666666667,5,1,3,0.973142562790402
"SBF1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SBF2",38.868099,21.701096,35.705514,32.0915696666667,1150,690,632,30.210942,34.494469,31.062436,31.9226156666667,672,822,888,1.00513185227172
"SBF2.AS1",3.077025,1.523335,1.133077,1.91114566666667,140,44,31,1.25304,0.738816,1.196653,1.06283633333333,66,55,66,1.41123443465946
"SBK1",15.754086,26.434883,31.119317,24.4360953333333,1359,1703,1730,57.744015,57.038661,51.357703,55.3801263333333,4178,5788,6011,0.451153571081924
"SBK2",0.516869,0.074273,0,0.197047333333333,8,2,0,0,0.04624,0.060203,0.035481,0,2,3,1.15603022492285
"SBK3",0.213843,0,0,0.071281,1,0,0,0.116456,0.124695,0.037931,0.0930273333333333,2,3,1,0.980104492659836
"SBNO1",5.760449,5.305535,5.87623,5.64740466666667,1213,857,856,5.05246,4.830767,4.831428,4.904885,934,1208,1280,1.12574667697452
"SBNO2",15.060632,21.986268,15.175956,17.4076186666667,557,501,472,88.358496,91.326015,61.905276,80.529929,2064,3450,3139,0.225777440167606
"SBSN",0.143007,0.07622,0,0.0730756666666667,1,2,0,0.166133,0.121058,0.229919,0.17237,2,2,3,0.915304610887917
"SBSPON",2.011895,2.773767,2.237986,2.341216,109,105,84,0.660484,0.847989,0.668256,0.725576333333333,32,59,42,1.93628988498336
"SC5D",97.772193,93.185352,86.492707,92.4834173333333,1941,1209,1206,128.284291,85.183229,82.397142,98.621554,2268,1810,1877,0.938385455554461
"SCAANT1",11.45488,3.011989,3.386893,5.951254,5,1,1,2.637329,0,5.451311,2.69621333333333,1,0,3,1.88064199036131
"SCAF1",19.963604,23.718326,22.207034,21.962988,855,698,791,24.594945,23.687914,17.114669,21.799176,861,1314,1416,1.0071849965104
"SCAF11",43.928302,22.166796,22.144843,29.4133136666667,1720,693,639,11.419939,6.861472,7.354904,8.54543833333333,436,427,410,3.18616208125941
"SCAF4",9.744685,7.067743,8.978278,8.596902,612,361,426,7.07839,7.977499,5.359302,6.80506366666667,419,610,480,1.22957382666663
"SCAF8",10.897616,11.059177,18.124451,13.3604146666667,927,718,712,15.878011,11.46394,10.473345,12.6050986666667,668,963,731,1.05551712769644
"SCAI",2.417396,1.700597,1.677966,1.93198633333333,532,293,265,3.358531,1.7241,1.692544,2.25839166666667,479,469,402,0.899826243519937
"SCAMP1",35.222868,37.71195,34.273528,35.7361153333333,1494,1257,1143,58.479779,58.26052,48.715437,55.151912,2285,3307,2737,0.654227327705837
"SCAMP1.AS1",3.992709,5.496977,7.161798,5.55049466666667,174,160,180,3.184146,2.445638,1.95117,2.52698466666667,105,129,107,1.85725067890854
"SCAMP2",24.093217,16.888825,15.75349,18.911844,434,235,229,12.287264,11.330292,9.091653,10.9030696666667,178,206,199,1.67283268582062
"SCAMP3",37.871172,47.566842,54.517,46.6516713333333,538,467,485,53.34337,51.353807,49.450163,51.3824466666667,553,825,775,0.909687774543304
"SCAMP4",29.477362,24.282916,26.17836,26.6462126666667,725,510,495,21.503581,21.636722,16.554949,19.8984173333333,505,593,583,1.32288547145484
"SCAMP5",65.850337,128.582629,111.645787,102.026251,2795,3414,3157,121.478889,117.984071,101.990208,113.817722666667,4207,5233,5166,0.897302686442414
"SCAND1",14.5969,17.922862,26.6425,19.720754,195,184,213,14.452958,18.398957,20.947189,17.9330346666667,164,285,376,1.09442328526873
"SCAND3P1",0.133898,0,0,0.0446326666666667,2,0,0,0,0,0,0,0,0,0,1.04463266666667
"SCAP",36.636669,39.295119,36.704057,37.5452816666667,1438,1133,1063,41.471325,39.874863,33.209523,38.185237,1344,1733,1876,0.983668458268267
"SCAPER",28.90811,39.440871,31.057819,33.1356,666,588,548,42.593255,36.973225,36.032302,38.5329273333333,970,1190,1127,0.86347261137977
"SCARA3",3.082621,0.885354,1.259623,1.74253266666667,199,47,58,0.382029,0.229392,0.156621,0.256014,23,19,14,2.18352077816542
"SCARA5",0.148431,0,0.041302,0.0632443333333333,9,0,2,0,0,0,0,0,0,0,1.06324433333333
"SCARB1",11.741351,7.903151,9.993461,9.879321,393,212,240,8.67411,8.934528,10.557359,9.38866566666667,292,343,419,1.04722987042577
"SCARB2",240.368892,240.579093,261.395232,247.447739,11276,8483,8487,113.602504,109.716828,112.469761,111.929697666667,5016,7320,6991,2.20002128876091
"SCARF1",0.444064,0.614307,0.351329,0.4699,26,21,13,0.476503,0.50676,0.42307,0.468777666666667,17,27,27,1.0007641274502
"SCARF2",8.771461,4.054885,6.576524,6.46762333333333,326,120,154,4.926783,4.370959,8.920849,6.07286366666667,127,187,538,1.055813272427
"SCARNA1",7.20021,9.466251,0,5.555487,1,1,0,0,0,0,0,0,0,0,6.555487
"SCARNA10",0.62224,0,0,0.207413333333333,1,0,0,0,0,0.493534,0.164511333333333,0,0,1,1.03684120435067
"SCARNA11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA12",13.190977,8.625194,16.851933,12.889368,8,4,7,13.61407,8.557642,5.013201,9.06163766666667,7,6,4,1.38042816290377
"SCARNA13",0.740675,5.51793,0,2.08620166666667,0,3,0,0,1.999445,3.241775,1.74707333333333,0,2,3,1.12345077549198
"SCARNA14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA15",19.344558,12.618817,0,10.6544583333333,2,1,0,0,7.914234,0,2.638078,0,1,0,3.20346576773047
"SCARNA16",11.107214,15.275472,17.055967,14.479551,2,2,2,13.209454,4.012915,0,5.74078966666667,2,1,0,2.2964002387653
"SCARNA17",2.934123,1.365351,1.778001,2.025825,15,4,6,4.072162,5.560435,3.005949,4.21284866666667,16,26,17,0.58045517786628
"SCARNA18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA18B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA2",0,0,0,0,0,0,0,0.339306,0.248757,0.22803,0.272031,1,1,1,0.786144362833925
"SCARNA20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA21",20.160589,13.252752,0,11.1377803333333,2,1,0,11.604248,8.50884,7.995256,9.369448,1,1,1,1.17053292840017
"SCARNA21B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA22",30.240883,0,0,10.0802943333333,3,0,0,0,34.03536,31.981025,22.0054616666667,0,4,4,0.481637556067302
"SCARNA23",0,0,0,0,0,0,0,11.604248,0,0,3.86808266666667,1,0,0,0.205419683368839
"SCARNA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCARNA4",19.463549,0,0,6.48784966666667,2,0,0,0,0,0,0,0,0,0,7.48784966666667
