"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"PRRT3",4.218468,7.621747,5.909956,5.91672366666667,200,225,199,0.599756,0.478636,0.4227,0.500364,47,37,31,4.61003041039819
"PRRT3.AS1",0.934044,0.538911,0.478972,0.650642333333333,7,3,2,0.348331,0.489228,0.493118,0.443559,3,4,4,1.14345332150147
"PRRT4",1.172532,2.126619,1.809902,1.70301766666667,30,43,43,2.605036,2.268907,1.578198,2.15071366666667,130,111,88,0.857906478542798
"PRRX1",24.248595,5.658553,2.722021,10.8763896666667,839,116,105,50.99954,26.703406,17.346127,31.6830243333333,1196,988,961,0.363380987803934
"PRRX2",0.802249,0.082701,0,0.294983333333333,13,1,0,0.044892,0.053356,0,0.0327493333333333,1,1,0,1.25391834352834
"PRRX2.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS1",0,0,0,0,0,0,0,0.041875,0,0,0.0139583333333333,1,0,0,0.986233819601397
"PRSS12",29.679943,38.81917,49.708072,39.402395,326,491,654,0.030214,0,0,0.0100713333333333,3,0,0,39.9995462366684
"PRSS16",0.132742,0.063337,0.153214,0.116431,4,3,5,0.44968,0.553771,0.19765,0.400367,7,10,6,0.797241723062597
"PRSS2",0.160629,0,0,0.053543,1,0,0,0,0.117456,0,0.039152,0,1,0,1.01384879209201
"PRSS21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS22",0,0,0,0,0,0,0,0,0,0.291523,0.0971743333333333,0,0,2,0.911432185040178
"PRSS23",78.556496,85.941397,119.216598,94.571497,3114,2449,3166,10.146767,9.745277,8.125918,9.33932066666667,430,408,343,9.2434986863418
"PRSS27",3.171472,1.794376,3.218827,2.728225,85,35,48,2.289956,2.461518,1.470194,2.07388933333333,67,62,41,1.21286897337879
"PRSS29P",0.0309,0,0,0.0103,1,0,0,0,0,0,0,0,0,0,1.0103
"PRSS3",0.274575,0,0,0.091525,3,0,0,0.117948,0.248129,0.084928,0.150335,1,2,1,0.948875762277945
"PRSS30P",0.018887,0.024947,0,0.0146113333333333,1,1,0,0.015693,0.069467,0.100963,0.062041,1,1,3,0.955341021046582
"PRSS33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS35",2.460866,0.46832,0.905355,1.27818033333333,103,15,26,23.142508,19.03141,16.465568,19.5464953333333,972,820,703,0.110879266579218
"PRSS36",0.418972,0.162021,0.535765,0.372252666666667,4,2,3,0.367559,0.56127,0.082187,0.337005333333333,5,5,1,1.02636289658281
"PRSS37",0.086996,0,0.12096,0.0693186666666667,1,0,1,0,0,0,0,0,0,0,1.06931866666667
"PRSS38",0,0.063701,0,0.0212336666666667,0,1,0,0,0,0,0,0,0,0,1.02123366666667
"PRSS3P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS3P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS3P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS40A",0.127106,0.165715,0.19416,0.162327,2,2,2,0,0.176001,0,0.058667,0,3,0,1.09791558629862
"PRSS41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS42P",0,0.063295,0.072535,0.0452766666666667,0,1,1,31.39165,18.858097,16.607611,22.285786,697,414,352,0.0448890437568509
"PRSS43P",0.111384,0.305967,0.059405,0.158918666666667,3,7,0,20.615338,10.82019,14.733904,15.3898106666667,687,342,461,0.0707097043545266
"PRSS45P",0,0,0,0,0,0,0,0.232965,0.205007,0.085535,0.174502333333333,4,3,1,0.851424447290725
"PRSS46P",0.067192,0,0,0.0223973333333333,1,0,0,0.675525,0.607971,0.432011,0.571835666666667,11,10,7,0.65044797940073
"PRSS47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS48",0.165393,0,0,0.055131,1,0,0,0.142713,0.148201,0,0.0969713333333333,1,1,0,0.961858316564942
"PRSS50",0.645834,0.03549,0,0.227108,14,1,0,1.075424,1.514726,1.120419,1.23685633333333,28,37,28,0.548585969386501
"PRSS53",5.365657,2.253864,2.29059,3.30337033333333,410,149,143,0.271072,0.208974,0.122376,0.200807333333333,34,19,15,3.58373088994016
"PRSS54",0.070836,0,0,0.023612,1,0,0,0,0.063793,0,0.0212643333333333,0,1,0,1.00229878454582
"PRSS55",0.078956,0.030943,0.07076,0.0602196666666667,2,1,2,0,0.021202,0.021328,0.0141766666666667,0,1,1,1.04539938800932
"PRSS56",0.530282,0.19888,1.215474,0.648212,18,5,26,0.020183,0,0,0.00672766666666667,1,0,0,1.63719748107979
"PRSS57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRSS58",0,0.101652,0.11363,0.0717606666666667,0,1,1,0,0,0,0,0,0,0,1.07176066666667
"PRSS8",0.24789,0,0.12736,0.125083333333333,5,0,2,0.429558,0.323469,0.219102,0.324043,12,8,8,0.849733228704304
"PRTFDC1",9.581702,7.650437,11.028346,9.42016166666667,215,145,189,1.574663,1.600625,1.423509,1.53293233333333,29,49,37,4.1138728933014
"PRTG",1.072393,0.292506,1.018022,0.794307,108,33,51,0.265624,0.290242,0.052789,0.202885,30,25,12,1.49166961097694
"PRTN3",0.204077,0,0,0.0680256666666667,3,0,0,0,0,0.05868,0.01956,0,0,1,1.04753586514444
"PRUNE1",11.108331,12.181932,13.620622,12.3036283333333,503,303,362,13.683568,12.163018,9.005103,11.6172296666667,588,526,422,1.05440169393762
"PRUNE2",111.376965,103.47445,96.177747,103.676387333333,6619,4348,3300,3.99256,3.91273,2.60794,3.50441,141,125,117,23.2386455347833
"PRX",18.495556,7.971237,3.05392,9.84023766666667,134,36,46,3.006108,7.340472,3.268329,4.538303,49,41,36,1.95732116257754
"PRXL2A",69.488709,75.060483,81.856478,75.4685566666667,2520,2078,2051,23.444911,18.416777,21.026787,20.962825,726,649,647,3.48172681185898
"PRXL2AP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRXL2B",14.601836,14.256012,17.57215,15.476666,569,459,471,4.909079,3.811133,3.69296,4.137724,238,187,195,3.20699710611158
"PRXL2C",2.692618,3.207233,5.189444,3.69643166666667,118,89,102,4.251003,3.605175,2.480488,3.44555533333333,206,172,124,1.05643306955426
"PRY",0,0.803654,1.329832,0.711162,0,12,18,0,0,0,0,0,0,0,1.711162
"PRY2",0.151677,0,0,0.050559,3,0,0,0,0,0,0,0,0,0,1.050559
"PRYP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRYP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRYP3",0,0.879335,0,0.293111666666667,0,11,0,0,0,0,0,0,0,0,1.29311166666667
"PRYP4",0,0.355895,1.344945,0.566946666666667,0,1,4,0,0,0,0,0,0,0,1.56694666666667
"PSAP",747.774607,989.998837,1037.690202,925.154548666667,13961,13064,12877,416.766514,310.643245,308.47321,345.294323,8305,6503,6094,2.67447222536959
"PSAPL1",0.011173,0,0,0.00372433333333333,1,0,0,0.028087,0.019784,0.029852,0.0259076666666667,3,2,3,0.978376871472839
"PSAT1",20.289508,11.364284,16.0131,15.888964,771,330,421,0.827682,1.075787,1.052239,0.985236,33,44,39,8.50728276134424
"PSAT1P3",0.356786,0.080142,0.088956,0.175294666666667,6,1,1,0,0,0,0,0,0,0,1.17529466666667
"PSCA",0,0.134718,0,0.044906,0,1,0,0.124215,0,0.058679,0.0609646666666667,2,0,1,0.984864089096275
"PSD",30.52593,47.24155,44.050496,40.605992,900,953,953,2.104774,1.212482,0.767153,1.36146966666667,57,42,31,17.6186857647547
"PSD2",20.992043,45.990995,47.872769,38.285269,788,1199,1059,0.319566,0.020803,0,0.113456333333333,1,2,0,35.282271808893
"PSD3",19.595682,7.056824,6.315948,10.9894846666667,3996,1192,923,6.864801,3.143024,3.478623,4.49548266666667,1092,668,601,2.18169820448892
"PSD4",1.820281,3.734668,5.178305,3.57775133333333,164,197,193,0.268461,0.389777,0.102234,0.253490666666667,23,13,8,3.65200272731721
"PSEN1",18.661904,18.996683,23.126425,20.2616706666667,1159,873,958,6.696737,7.024876,5.385023,6.36887866666667,371,401,317,2.88533325468425
"PSEN2",18.862456,22.010903,19.17566,20.0163396666667,340,268,275,5.694496,4.99432,4.663924,5.11758,166,140,147,3.43540087202238
"PSENEN",45.963686,50.554686,56.871887,51.1300863333333,370,312,303,37.946193,41.72795,41.692959,40.4557006666667,331,352,332,1.25748897003325
"PSG1",0.062424,0,0,0.020808,2,0,0,0,0,0,0,0,0,0,1.020808
"PSG11",0.081161,0,0.048386,0.0431823333333333,1,0,1,0,0,0,0,0,0,0,1.04318233333333
"PSG2",0.514274,0,0,0.171424666666667,4,0,0,0,0.24848,0.081969,0.110149666666667,0,2,1,1.05519526045888
"PSG3",0.070324,0,0.135844,0.0687226666666667,2,0,1,0,0,0,0,0,0,0,1.06872266666667
"PSG4",0.813619,0,0.036576,0.283398333333333,16,0,1,0,0,0,0,0,0,0,1.28339833333333
"PSG5",0.108096,0.047467,0.0996,0.0850543333333333,2,1,2,0,0,0.091159,0.0303863333333333,0,0,3,1.05305582792732
"PSG6",0,0.031597,0,0.0105323333333333,0,1,0,0,0.051749,0,0.0172496666666667,0,1,0,0.993396573571418
"PSG7",2e-06,0,0,6.66666666666667e-07,0,0,0,0,0,0,0,0,0,0,1.00000066666667
"PSG8",0.022668,0,0.03381,0.018826,1,0,1,0,0,0,0,0,0,0,1.018826
"PSG8.AS1",0.06083,0,0,0.0202766666666667,2,0,0,0,0,0,0,0,0,0,1.02027666666667
"PSG9",0.105497,0,0.047957,0.0511513333333333,5,0,1,0,0,0,0,0,0,0,1.05115133333333
"PSIP1",152.752838,130.050054,159.559513,147.454135,2293,1332,1530,25.229164,19.214512,10.616654,18.3534433333333,339,320,265,7.67068332198594
"PSKH1",13.317921,22.382064,6.643623,14.114536,453,279,290,19.050256,7.245517,6.272654,10.8561423333333,638,540,466,1.27482747550236
"PSKH2",0.201606,0,0,0.067202,1,0,0,0,0,0,0,0,0,0,1.067202
"PSMA1",90.87189,88.421035,109.576066,96.2896636666667,1210,951,1115,76.313699,81.096012,55.027426,70.812379,1274,1306,976,1.35477566711258
"PSMA2",71.339119,62.92984,91.677529,75.315496,916,586,732,84.167546,85.62479,65.361105,78.3844803333333,1131,1096,857,0.961340247861462
"PSMA2P3",0,0.158677,0,0.0528923333333333,0,1,0,0,0,0,0,0,0,0,1.05289233333333
"PSMA3",140.791073,155.772299,160.793063,152.452145,880,635,624,115.483689,150.569593,92.549279,119.534187,868,903,678,1.27310059344408
"PSMA3.AS1",37.900391,34.465456,41.782117,38.0493213333333,985,599,674,15.493744,14.564099,10.69084,13.5828943333333,342,376,264,2.67774835644767
"PSMA4",85.31323,93.157781,108.272992,95.5813343333333,1161,931,1020,49.996672,48.383023,48.14156,48.8404183333333,734,783,612,1.93781147034915
"PSMA5",313.548665,273.076856,355.882292,314.169271,815,706,785,322.174325,269.335612,279.38813,290.299355666667,829,707,700,1.08194290467517
"PSMA6",182.275173,206.878735,231.892692,207.015533333333,976,796,900,197.93616,193.570092,138.444198,176.65015,1145,1183,882,1.17092799152341
"PSMA6P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMA7",117.968373,120.304648,148.705507,128.992842666667,1397,1101,1149,101.977697,99.950747,82.514442,94.8142953333333,1401,1310,1106,1.35671657568871
"PSMA8",0,0.065791,0,0.0219303333333333,0,1,0,0,0,0,0,0,0,0,1.02193033333333
"PSMB1",81.495464,73.394395,84.380698,79.7568523333333,1089,742,752,101.66574,102.070724,75.730104,93.1555226666667,1527,1482,1085,0.857696394711037
"PSMB10",11.442769,13.819057,11.819061,12.3602956666667,90,79,61,24.454661,17.088741,20.010993,20.5181316666667,245,187,197,0.620885487347531
"PSMB11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMB2",48.753831,55.717073,63.439452,55.9701186666667,1517,1322,1366,37.842285,36.472049,35.403501,36.5726116666667,1248,1215,1082,1.5162671994188
"PSMB3",123.807992,120.653655,152.59082,132.350822333333,524,395,426,191.366661,187.20618,144.032099,174.201646666667,965,904,715,0.761127676996339
"PSMB3P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMB3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMB4",111.583168,104.006026,131.280084,115.623092666667,1462,1029,1137,135.683459,118.951355,97.706704,117.447172666667,2077,1739,1413,0.984600054531202
"PSMB5",155.703238,166.31962,194.950398,172.324418666667,1607,1354,1282,117.84103,125.606455,97.339296,113.595593666667,1508,1458,1215,1.51248763692284
"PSMB6",74.549857,74.403368,78.410522,75.7879156666667,818,590,595,75.080193,83.440837,73.736616,77.4192153333333,1008,986,845,0.979197704800634
"PSMB7",72.319796,74.688729,81.576823,76.195116,1023,786,784,81.020377,79.641915,61.180206,73.9474993333333,1357,1277,984,1.02998921493925
"PSMB8",5.262219,4.571674,4.419025,4.75097266666667,99,65,53,1.17096,1.215725,1.165816,1.184167,25,25,21,2.6330279079698
"PSMB8.AS1",0.341561,0.454943,0.228063,0.341522333333333,8,7,5,0,0.181891,0.046607,0.076166,0,5,1,1.24657565220731
"PSMB9",1.037644,0.334417,0.306136,0.559399,10,5,3,0.720811,3.038867,0.236859,1.332179,13,18,3,0.668644645200904
"PSMC1",99.023079,148.565001,155.138633,134.242237666667,1271,1105,1233,117.556299,90.476944,84.440323,97.4911886666667,1684,1437,1222,1.37314047578794
"PSMC1P1",3.142299,2.327388,0,1.823229,66,37,0,0.114149,0,0,0.0380496666666667,3,0,0,2.71974366030656
"PSMC1P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC1P11",0,0,0,0,0,0,0,0.041241,0,0,0.013747,1,0,0,0.986439417329965
"PSMC1P12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC1P2",0.053538,0.140429,0,0.0646556666666667,1,2,0,0,0,0,0,0,0,0,1.06465566666667
"PSMC1P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC1P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC1P5",1387.737953,1195.702612,1801.398791,1461.61311866667,193,126,169,1575.421243,1366.406367,1030.294799,1324.040803,253,212,158,1.10382496550687
"PSMC1P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC1P7",0.048141,0,0,0.016047,1,0,0,0,0,0,0,0,0,0,1.016047
"PSMC1P8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC1P9",0,0,0,0,0,0,0,0.046413,0,0,0.015471,1,0,0,0.984764705245152
"PSMC2",27.827202,32.230589,33.385969,31.14792,873,782,826,27.529295,21.945245,18.46111,22.6452166666667,1052,855,760,1.35959506961591
"PSMC2P1",0.096846,0,0,0.032282,2,0,0,0.083526,0.169078,0.042723,0.0984423333333333,2,4,1,0.939768951609355
"PSMC2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMC3",76.658026,66.150403,81.540863,74.7830973333333,1136,837,949,66.087182,57.790426,51.213515,58.3637076666667,1318,1118,1020,1.27658969279451
"PSMC3IP",8.350398,7.306141,8.458165,8.03823466666667,101,66,98,3.874543,4.242073,3.105474,3.74069666666667,67,77,70,1.90652034968138
"PSMC3P1",0,0.06642,0,0.02214,0,1,0,0,0,0.04645,0.0154833333333333,0,0,1,1.00655517077254
"PSMC4",35.634998,44.216667,50.078882,43.3101823333333,847,829,814,38.612977,34.151869,33.276545,35.3471303333333,1020,893,880,1.21908337541292
"PSMC5",79.757735,100.408457,106.998612,95.7216013333333,1408,1277,1232,55.025663,56.266185,46.987907,52.7599183333333,1260,1184,1038,1.79913966263156
"PSMC6",69.620157,81.240598,85.864303,78.9083526666667,1092,937,910,62.126007,45.544039,36.319629,47.9965583333333,957,798,642,1.63089725859997
"PSMC6P2",0.055814,0,0,0.0186046666666667,1,0,0,0,0,0,0,0,0,0,1.01860466666667
"PSMD1",106.975815,111.820365,174.510972,131.102384,2345,2150,2328,103.417335,102.514805,72.175705,92.702615,2144,1690,1308,1.40980466767123
"PSMD10",26.969754,23.378499,27.708748,26.0190003333333,551,364,383,18.752817,12.857661,14.63869,15.4163893333333,273,245,240,1.64585523556459
"PSMD10P2",0.269859,0.23925,0.270402,0.259837,3,2,2,0,0.081473,0.081872,0.0544483333333333,0,1,1,1.19478305401403
"PSMD10P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMD11",56.586124,58.795437,67.723426,61.0349956666667,1280,1047,1154,53.039897,49.51266,42.448192,48.333583,1039,987,789,1.25745976461241
"PSMD12",23.770339,26.911951,27.303012,25.9951006666667,1005,1060,1113,13.229236,11.314922,9.639642,11.3946,400,415,335,2.17797271930249
"PSMD12P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMD13",80.115799,89.036153,98.028062,89.0600046666667,1302,1029,977,48.07394,44.517377,35.595582,42.7289663333333,874,825,660,2.05950453939764
"PSMD14",31.882539,37.741963,40.779362,36.801288,833,719,729,24.519854,25.2005,18.389352,22.7032353333333,698,726,519,1.59477334922465
"PSMD2",193.249191,209.927769,257.852402,220.343120666667,3311,2774,2844,144.170306,136.166713,98.738503,126.358507333333,3280,2619,2218,1.73795316309219
"PSMD2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMD3",57.938864,55.624022,66.543312,60.0353993333333,1396,996,993,52.215012,38.994294,34.36088,41.8567286666667,1545,1289,1049,1.4241730816194
"PSMD4",224.881344,232.015244,347.591815,268.162801,1226,975,1109,284.373395,242.525321,216.670709,247.856475,1605,1329,1201,1.08159854389965
"PSMD5",23.272201,24.041584,18.992879,22.1022213333333,674,405,437,25.790425,5.873635,4.692513,12.1188576666667,358,326,257,1.76099336697837
"PSMD6",47.729246,54.246288,59.623396,53.86631,962,727,809,49.123796,44.886131,37.01269,43.6742056666667,887,965,688,1.22814293351696
"PSMD6.AS2",0.498026,0.236457,0.154111,0.296198,22,8,5,0.20945,0.173545,0.03253,0.138508333333333,10,8,2,1.1385055006185
"PSMD7",55.003542,56.748914,60.458787,57.4037476666667,1271,989,1040,43.644644,38.925851,37.90583,40.158775,1217,1160,1083,1.41898653851254
"PSMD8",93.937743,89.034018,113.124493,98.6987513333333,1611,1174,1185,62.33394,59.428001,54.547011,58.7696506666667,1338,1222,1090,1.66804975805112
"PSMD8P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSMD9",38.282268,32.969958,33.033838,34.7620213333333,533,374,357,29.433259,29.012252,19.00369,25.8164003333333,479,499,339,1.33358768845945
"PSME1",52.317887,40.668215,49.528401,47.5048343333333,570,257,267,86.442765,92.8858,84.326333,87.884966,1205,1155,990,0.545703469508368
"PSME2",148.364664,77.470092,78.927928,101.587561333333,642,446,442,61.612284,70.454503,66.923169,66.3299853333333,639,591,540,1.52365340383559
"PSME2P1",0,0.143908,0,0.0479693333333333,0,1,0,0.09262,0,0,0.0308733333333333,1,0,0,1.01658399674063
"PSME2P2",0,0.150334,0,0.0501113333333333,0,1,0,0.199152,0.523084,0.317538,0.346591333333333,2,5,3,0.779829267676855
"PSME2P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSME2P4",0,0,0,0,0,0,0,0.092751,0,0,0.030917,1,0,0,0.970010194807147
"PSME2P5",0.186757,0,0,0.0622523333333333,2,0,0,0,0,0,0,0,0,0,1.06225233333333
"PSME2P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PSME3",73.277501,82.42029,91.708108,82.468633,1481,1468,1592,38.834229,30.849042,30.708177,33.463816,930,824,715,2.42192080528749
"PSME3IP1",73.933855,59.912182,79.899331,71.248456,1061,746,860,44.09112,37.580367,39.800821,40.4907693333333,748,640,644,1.74131396358458
"PSME4",23.337231,17.874741,26.066423,22.4261316666667,1210,766,740,18.396107,22.773149,18.742617,19.9706243333333,1116,854,599,1.11709271475672
"PSMF1",124.124646,127.605416,156.413092,136.047718,1237,1036,990,76.022305,62.153804,75.34453,71.1735463333333,706,710,596,1.8988635720773
"PSMG1",21.741717,25.773425,30.438717,25.9846196666667,246,215,235,15.262451,15.740259,9.962778,13.6551626666667,187,192,125,1.84130468425598
"PSMG2",45.147949,31.384383,51.407152,42.6464946666667,346,212,305,17.726582,20.57702,22.845412,20.3830046666667,217,279,203,2.04117687607794
"PSMG3",25.902532,24.83099,30.583791,27.105771,345,241,258,15.130835,16.083454,11.81955,14.344613,213,211,164,1.83163765681155
"PSMG3.AS1",4.516947,4.163866,5.386865,4.689226,255,223,221,2.095088,1.450914,2.721707,2.08923633333333,153,111,107,1.8416286053004
"PSMG4",9.537126,9.976803,17.15242,12.2221163333333,169,134,167,8.552349,7.165978,7.799855,7.839394,126,108,91,1.49581705865055
"PSORS1C1",0.51258,0.018279,0.041888,0.190915666666667,9,1,2,1.935929,0.178957,0.477885,0.864257,14,8,11,0.638815177664167
"PSORS1C2",0.159893,0,0.121491,0.0937946666666667,2,0,1,0,0,0,0,0,0,0,1.09379466666667
"PSPC1",38.43974,44.839106,51.098992,44.7926126666667,810,823,831,17.031219,13.500722,14.227197,14.9197126666667,521,428,370,2.87647230986455
"PSPC1P1",0,0,0,0,0,0,0,0,1.43587,1.672034,1.035968,0,13,15,0.491166855274739
"PSPC1P2",0,0,0,0,0,0,0,0.868619,0,0,0.289539666666667,0,0,0,0.775470523202207
"PSPH",16.225372,15.241295,21.009939,17.492202,259,170,195,13.416284,11.745941,11.867927,12.343384,219,199,169,1.38587048083155
"PSPN",0.859183,1.644943,3.034411,1.846179,63,91,105,0.25854,0.311787,0.342825,0.304384,23,26,28,2.18201005225455
"PSRC1",24.974812,2.946833,13.893044,13.9382296666667,375,42,162,3.167137,2.649344,1.832471,2.54965066666667,86,61,59,4.20836613781337
"PSTK",5.559738,4.845483,7.276204,5.89380833333333,97,67,66,4.148682,2.500651,2.513765,3.054366,72,41,41,1.70034188658186
"PSTPIP1",0.799671,0.462801,0.357122,0.539864666666667,9,3,2,0,0.68853,0,0.22951,0,7,0,1.25242142533747
"PSTPIP2",1.776475,0.782024,0.900113,1.15287066666667,38,28,33,1.954863,2.147557,1.433513,1.845311,91,74,68,0.756638085139609
"PTAFR",0.13419,0.088062,0.102112,0.108121333333333,10,5,5,0,0,0.036956,0.0123186666666667,0,0,3,1.094636866652
"PTAR1",6.442806,4.57834,5.159823,5.39365633333333,1080,605,610,1.58427,1.61492,1.538563,1.579251,163,132,117,2.47888101364828
"PTBP1",258.21632,140.049042,132.773418,177.012926666667,1941,737,1046,63.417447,31.930746,29.27631,41.541501,667,510,458,4.18445335689182
"PTBP2",57.272097,56.016083,62.538574,58.608918,1086,1144,1217,8.630579,11.278076,5.494744,8.46779966666667,183,228,159,6.29596316976007
"PTBP3",17.340508,12.78559,11.819936,13.9820113333333,1593,1172,942,1.871919,1.288923,0.498073,1.21963833333333,108,110,62,6.74975337573764
"PTCD1",1.901453,3.779596,4.995691,3.55891333333333,141,156,129,2.216726,1.082888,0.986715,1.42877633333333,176,128,115,1.87704123708935
"PTCD2",4.748674,3.077306,3.767187,3.864389,310,245,185,3.89321,2.094657,1.958425,2.648764,142,114,84,1.33316076348046
"PTCD2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PTCD3",133.264703,118.136632,123.628702,125.010012333333,1070,713,816,148.398871,82.300625,107.679504,112.793,1191,992,798,1.10736172113692
"PTCH1",46.01927,25.095558,23.235463,31.450097,626,303,255,5.24559,0.346342,0.166247,1.919393,42,25,29,11.1153575417904
"PTCH2",2.342365,1.150012,1.175435,1.55593733333333,192,73,61,0.097495,0.115205,0.020935,0.0778783333333333,8,11,2,2.37126701065519
"PTCHD1",1.158289,0.418324,0.361834,0.646149,254,56,36,0.038087,0.080668,0.042149,0.0536346666666667,10,22,11,1.56235273200325
"PTCHD3",0.030957,0,0.067168,0.0327083333333333,2,0,3,0.014402,0,0,0.00480066666666667,1,0,0,1.02777433135992
"PTCHD4",0.709696,1.359126,1.955535,1.34145233333333,39,57,74,0.305567,0.107284,0.056664,0.156505,17,6,3,2.02459335094386
"PTCRA",0,0,0,0,0,0,0,0,0,0.085071,0.028357,0,0,1,0.97242494581162
"PTCSC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PTCSC2",1.009431,0.406348,0.392044,0.602607666666667,12,8,9,0.249414,0.089681,0.082726,0.140607,7,3,3,1.40504807235679
"PTDSS1",49.089662,58.819327,70.03937,59.3161196666667,1217,1131,1213,18.030979,17.917488,13.934717,16.627728,657,623,513,3.4216615814963
"PTDSS2",24.210005,22.394336,27.386497,24.6636126666667,384,293,306,35.191148,23.250246,21.152026,26.53114,821,653,593,0.932166727083102
"PTEN",49.556027,46.74155,42.05304,46.1168723333333,1624,1190,1219,23.609001,15.691989,10.989515,16.7635016666667,444,519,308,2.65245407225921
"PTENP1",1.678267,1.767301,0.392264,1.27927733333333,34,35,19,1.868126,1.984881,1.268228,1.70707833333333,46,44,29,0.841969478780013
"PTENP1.AS",1.053111,0.644361,0.664869,0.787447,32,12,22,0.445576,0.248375,0.333416,0.342455666666667,23,13,20,1.33147562663149
"PTER",1.216502,0.971205,1.086959,1.09155533333333,59,42,43,2.390957,0.882085,0.520047,1.264363,65,55,33,0.923683761540589
"PTF1A",2.446674,1.654239,3.895968,2.665627,17,6,10,0,0,0,0,0,0,0,3.665627
"PTGDR",0.103349,0,0,0.0344496666666667,5,0,0,0,0,0,0,0,0,0,1.03444966666667
"PTGDR2",0.079078,0.105068,0.212226,0.132124,4,4,7,0,0.017288,0.017009,0.0114323333333333,0,1,1,1.11932747519442
"PTGDS",33.493474,7.976641,3.215282,14.8951323333333,269,42,17,5.490387,2.124045,4.189841,3.93475766666667,60,25,54,3.22105631259299
"PTGER1",0.063146,0.345536,0.107264,0.171982,1,4,1,0,0.051956,0,0.0173186666666667,0,1,0,1.15203037003155
"PTGER2",0.321765,0.174347,0,0.165370666666667,14,1,0,0,0,0,0,0,0,0,1.16537066666667
"PTGER3",0.403211,0.795165,0.41993,0.539435333333333,39,59,37,0.106163,0.078616,0.123159,0.102646,5,4,6,1.396128343397
"PTGER4",2.827643,3.261904,2.624812,2.90478633333333,161,130,101,0.040011,0.047172,0.015601,0.0342613333333333,1,3,1,3.77543489975454
"PTGER4P2.CDK2AP2P2",0.7916,1.064207,1.19143,1.01574566666667,42,43,43,0.061285,0.020338,0.019372,0.033665,3,1,1,1.95009569509141
"PTGES",1.827074,1.207425,1.456758,1.49708566666667,56,28,29,0.055792,0.02749,0.060784,0.048022,2,1,2,2.38266531300552
"PTGES2",52.473785,60.831179,72.216709,61.8405576666667,519,371,349,73.110603,87.689387,38.854126,66.551372,992,832,709,0.930263232353988
"PTGES2.AS1",1.342005,1.516605,1.317004,1.39187133333333,50,43,33,0.525572,0.284459,0.43113,0.413720333333333,22,12,17,1.6918985155244
"PTGES3",112.654266,102.708219,136.779077,117.380520666667,3236,2327,2873,39.579415,39.46062,31.203005,36.74768,807,1121,699,3.13610056741677
"PTGES3L",7.233863,8.930662,12.279857,9.48146066666667,133,117,136,32.874715,31.476076,27.83288,30.7278903333333,538,522,453,0.330354793733476
