"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"LAMB4",0.185518,0.056211,0.24097,0.160899666666667,6,2,3,0.146234,0.378596,0.281366,0.268732,6,4,3,0.915007792557188
"LAMC1",442.338396,390.209765,339.611724,390.719961666667,24367,14464,14359,12.649185,17.280313,19.540028,16.489842,524,800,629,22.3969983071698
"LAMC1.AS1",5.28225,2.307419,1.596274,3.061981,24,8,5,0,0.560405,0,0.186801666666667,0,2,0,3.42262832458667
"LAMC2",2.658894,6.821026,0.65267,3.37753,82,59,45,10.632792,1.673918,2.661527,4.98941233333333,105,92,43,0.730878048859218
"LAMC3",1.582162,0.353282,0.118487,0.684643666666667,99,18,9,0.043888,0,0.099962,0.04795,4,0,7,1.60756111137618
"LAMP1",78.931117,93.23832,120.516825,97.5620873333333,2365,2143,2213,59.927993,68.538127,79.771941,69.412687,1420,1663,1068,1.39977739144273
"LAMP2",44.785123,49.123107,55.395314,49.767848,2477,2021,2134,33.990218,35.576506,35.105778,34.890834,1697,1875,1185,1.41450733632994
"LAMP3",0.144121,0,0.177406,0.107175666666667,8,0,7,0.177454,0.060607,0.703825,0.313962,4,3,4,0.842623810023933
"LAMP5",0.770744,0.593589,0.725491,0.696608,24,14,15,0.272352,0.373334,0,0.215228666666667,6,9,0,1.39612243073046
"LAMP5.AS1",0.029704,0,0,0.00990133333333333,1,0,0,0,0,0,0,0,0,0,1.00990133333333
"LAMTOR1",53.306623,57.919505,71.074084,60.7667373333333,602,499,496,42.57411,51.812738,58.406416,50.931088,371,460,328,1.1893980987522
"LAMTOR2",37.860692,41.97989,47.520626,42.453736,265,220,217,38.21896,53.757459,45.120514,45.6989776666667,168,269,146,0.9305072224529
"LAMTOR3",27.319033,28.894805,31.178716,29.1308513333333,1185,1086,1134,28.624735,29.086246,35.10476,30.9385803333333,1100,1185,1007,0.943399832392884
"LAMTOR4",69.026567,59.354366,60.844904,63.075279,412,255,237,60.475436,84.389166,72.665774,72.5101253333333,254,320,224,0.871652424879555
"LAMTOR5",78.082061,68.528848,86.267933,77.6262806666667,539,354,386,58.592598,76.334134,68.211089,67.712607,286,394,229,1.14427736189178
"LANCL1",49.613949,59.930834,66.361926,58.6355696666667,3145,2878,2721,55.369563,56.979345,87.003193,66.4507003333333,2540,3015,2488,0.884135663113278
"LANCL2",12.131883,20.425816,20.182707,17.5801353333333,548,729,784,29.503544,24.975877,29.781569,28.0869966666667,1076,1108,859,0.63877806107861
"LANCL3",11.900341,16.587445,16.887105,15.1249636666667,2229,2385,2222,2.899501,3.651372,4.188232,3.57970166666667,399,541,411,3.52096377456901
"LAP3",18.672272,21.725455,26.850101,22.4159426666667,484,412,417,11.908075,15.401633,16.259541,14.523083,228,291,194,1.50845954161726
"LAP3P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LAP3P2",0.043234,0.057083,0,0.033439,1,1,0,0.060996,0,0,0.020332,1,0,0,1.01284581881192
"LAPTM4A",98.991223,71.755436,100.679119,90.4752593333333,1898,1079,1243,61.671835,57.301383,59.73588,59.5696993333333,949,909,611,1.51024786882163
"LAPTM4B",50.343039,50.439273,65.713226,55.4985126666667,2151,1628,1926,59.451465,62.052076,52.637289,58.0469433333333,1790,1966,1093,0.956840599651701
"LAPTM5",10.60619,2.865051,2.639826,5.37035566666667,399,83,66,1.138397,1.420203,0.807522,1.12204066666667,31,42,16,3.00199509214558
"LARGE.AS1",0.812927,0.164669,0.4006,0.459398666666667,4,2,1,1.284067,0.035878,0,0.439981666666667,5,1,0,1.01348419945161
"LARGE1",82.609007,97.270874,106.280652,95.3868443333333,5183,4628,4520,51.120872,40.470794,54.679814,48.75716,2094,2010,1732,1.93714521353979
"LARGE2",0.201606,0.573975,0,0.258527,1,2,0,0.057606,0.764781,0,0.274129,1,4,0,0.987754772083517
"LARP1",177.794901,265.9895,201.568935,215.117778666667,6149,5931,5371,256.029041,289.662244,263.375731,269.689005333333,5948,6965,4602,0.798398806041397
"LARP1B",5.977325,3.791259,3.805826,4.52480333333333,301,157,138,7.509086,8.0814,6.95338,7.514622,255,291,209,0.648860669720081
"LARP1BP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LARP1BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LARP4",9.727692,7.787898,8.071462,8.52901733333333,887,629,626,6.055455,5.21341,6.042471,5.77044533333333,457,458,333,1.407443212992
"LARP4B",20.369598,16.843352,15.521086,17.578012,1383,922,844,15.060561,14.396606,17.337917,15.5983613333333,741,909,587,1.11926783776487
"LARP6",15.57353,19.445302,15.608774,16.8758686666667,365,251,234,18.482807,25.007463,17.571927,20.3540656666667,347,483,254,0.83711780911916
"LARP7",49.048295,40.278935,43.107106,44.1447786666667,488,312,383,32.802904,34.496715,37.393935,34.8978513333333,280,259,214,1.25758999466208
"LARP7P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LARP7P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LARP7P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LARS1",71.445246,63.55539,73.613134,69.5379233333333,2458,1620,1725,79.631191,76.76268,88.976,81.789957,1625,1774,1249,0.852010628938161
"LARS2",6.782743,11.324532,14.750466,10.9525803333333,492,489,459,10.567645,11.432782,16.188406,12.729611,454,508,363,0.870569481781628
"LAS1L",15.254612,18.491405,21.183787,18.3099346666667,716,528,518,18.261039,19.254589,27.256848,21.5908253333333,493,520,468,0.854768888774257
"LASP1",48.040557,38.982314,46.554168,44.5256796666667,3337,2118,2150,27.602595,29.322867,36.434506,31.1199893333333,1397,1610,1164,1.41736285134507
"LAT",5.960548,9.350432,9.935585,8.41552166666667,67,79,70,4.962642,4.768813,5.979071,5.236842,39,45,33,1.50966172730793
"LAT2",0.878507,1.234327,0.804653,0.972495666666667,21,25,21,1.911861,1.48626,0.848954,1.41569166666667,27,24,17,0.816534532897755
"LATS1",4.358441,3.237217,3.700311,3.765323,574,328,336,3.804652,4.320309,4.326885,4.15061533333333,367,435,298,0.925194892571412
"LATS2",4.180649,2.200534,3.64955,3.34357766666667,410,164,192,2.740287,2.867704,3.513066,3.04035233333333,189,220,170,1.07504923044253
"LAX1",0.061673,0.082618,0,0.048097,3,3,0,0.028692,0.161501,0.041122,0.077105,1,6,1,0.973068549491461
"LAYN",3.371151,0.886964,1.71719,1.99176833333333,98,21,18,9.103297,4.903338,2.001862,5.33616566666667,138,109,30,0.472173312808477
"LBH",70.141344,60.456305,62.226831,64.2748266666667,1830,1225,1130,94.10115,76.466643,100.475993,90.3479286666667,1882,1683,1383,0.714573692249311
"LBHD1",22.491285,14.511151,10.773105,15.9251803333333,72,62,59,11.295961,5.178715,9.765694,8.74679,38,45,36,1.73648763678435
"LBHD2",0,0,0,0,0,0,0,0.183058,0.29704,0,0.160032666666667,1,2,0,0.862044689546099
"LBP",0,0.041698,0,0.0138993333333333,0,1,0,0,0,0,0,0,0,0,1.01389933333333
"LBR",30.846202,15.54027,25.422224,23.936232,681,300,402,19.294244,17.787578,24.513635,20.531819,445,361,318,1.15811079407643
"LBX1",0.062443,0.027743,0,0.030062,3,1,0,0,0,0,0,0,0,0,1.030062
"LBX2",0.604992,0.520879,1.146345,0.757405333333333,2,3,11,0.114564,0,0,0.038188,1,0,0,1.69276213299839
"LBX2.AS1",0.32903,0.416706,0.279145,0.341627,12,11,7,0.045856,0.121942,0.130371,0.0993896666666667,1,3,2,1.22033801178775
"LCA10",0.339182,0.161964,0.35539,0.285512,7,3,5,0,0.179044,0.289694,0.156246,0,3,3,1.1117980083823
"LCA5",1.602835,0.744712,0.942853,1.0968,128,46,53,0.96273,1.470869,1.065977,1.16652533333333,57,93,45,0.96781697759977
"LCA5L",1.010756,0.868227,0.297464,0.725482333333333,21,12,6,1.249259,0.886217,1.750157,1.295211,17,15,19,0.751775036514435
"LCAL1",0.013789,0.018201,0,0.0106633333333333,1,1,0,0.282399,0.017802,0,0.100067,1,1,0,0.918728889543394
"LCAT",25.363311,9.292727,15.110369,16.5888023333333,164,54,65,3.494226,4.316908,3.392035,3.73438966666667,13,14,9,3.71511505636524
"LCE1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE1C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE1D",0,0.315542,0,0.105180666666667,0,1,0,0,0,0,0,0,0,0,1.10518066666667
"LCE1E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE1F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE2C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE2D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE3A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE3C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE3D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE3E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCE5A",0,0,0,0,0,0,0,0,0,0.164052,0.054684,0,0,1,0.948151294605778
"LCE6A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCEP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCEP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCEP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCEP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCK",0.157882,0,0.554399,0.237427,2,0,5,0.208186,0.097575,0,0.101920333333333,2,1,0,1.12297319739691
"LCLAT1",4.531039,4.385956,5.229886,4.715627,366,285,284,6.579378,5.547144,5.590739,5.90575366666667,326,376,248,0.827661581325833
"LCMT1",240.820741,306.330246,322.708872,289.953286333333,473,397,390,414.336757,396.524438,460.766905,423.876033333333,436,531,360,0.684795713353566
"LCMT1.AS2",0.179331,0.041584,0.044284,0.0883996666666667,14,2,3,0.112569,0.090262,0.079334,0.094055,6,6,3,0.994830850977937
"LCMT2",3.305634,3.742863,5.584073,4.21085666666667,160,119,182,3.491467,4.31719,4.91463,4.24109566666667,109,152,118,0.994230404876538
"LCN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCN10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCN12",3.218613,3.119877,1.909084,2.74919133333333,27,21,15,1.501346,1.772724,2.403331,1.892467,12,11,10,1.29619156703718
"LCN15",0.19001,0.17741,0.285739,0.217719666666667,9,7,10,0.136902,1.505441,0.083846,0.575396333333333,4,3,2,0.772960835887012
"LCN1P1",0,0,0,0,0,0,0,0,0.248714,0,0.0829046666666667,0,1,0,0.923442322100376
"LCN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCN6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCN8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCN9",0,0.216133,0.135716,0.117283,0,1,1,0.253701,1.021693,0.717376,0.664256666666667,1,6,4,0.671340558447515
"LCNL1",4.414249,0.28318,0.489293,1.72890733333333,235,11,18,0.151674,0.257347,0.184939,0.197986666666667,7,11,6,2.27791127335863
"LCOR",27.111697,16.529771,12.002186,18.5478846666667,1235,1335,1227,20.864451,18.099032,19.886494,19.616659,1585,1357,1321,0.948159673527445
"LCORL",6.171462,4.301717,4.871033,5.11473733333333,306,178,210,5.93094,5.35255,8.021571,6.43502033333333,316,258,239,0.822423753963282
"LCP1",0.941197,0.557136,1.070931,0.856421333333333,30,25,23,0.390573,0.887476,0.698211,0.658753333333333,6,13,4,1.11916660303119
"LCP2",0.178688,0.03521,0.219134,0.144344,9,1,3,0.036563,0,0,0.0121876666666667,1,0,0,1.13056505002531
"LCT",0,0,0,0,0,0,0,0.023325,0,0,0.007775,2,0,0,0.992284984247476
"LCT.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LCTL",1.335105,2.30768,2.324449,1.989078,67,55,62,0.200329,0.207048,0.354987,0.254121333333333,8,9,10,2.38340415759879
"LDAH",22.955859,19.538413,28.787981,23.760751,498,365,368,23.4848,19.49637,19.594997,20.8587223333333,340,356,244,1.13276295944531
"LDB1",55.744897,45.900899,46.649374,49.4317233333333,2173,1310,1239,44.504467,50.79848,46.083701,47.1288826666667,1123,1436,1109,1.04784737436387
"LDB2",4.301756,0.832026,3.692879,2.94222033333333,114,22,59,3.102491,10.462132,7.126545,6.897056,73,142,99,0.499201263525716
"LDB3",9.943618,0.622752,0.745344,3.77057133333333,631,22,24,0.303328,0.934876,0.164129,0.467444333333333,15,18,8,3.25093853645329
"LDC1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LDHA",2481.090022,1304.925251,947.491565,1577.83561266667,12825,5826,5663,931.788129,1050.838318,519.968356,834.198267666667,4058,4343,2748,1.89037223110811
"LDHAL6A",0.242479,0.279695,0.202443,0.241539,7,7,4,0.09771,0.146173,0.25017,0.164684333333333,2,3,3,1.06598755084711
"LDHAL6B",0,0,0.049259,0.0164196666666667,0,0,1,0,0.043571,0.065886,0.0364856666666667,0,1,1,0.980640349745952
"LDHB",766.300869,784.005508,1011.419679,853.908685333333,7563,5928,6482,718.867834,681.261037,733.202516,711.110462333333,5030,5284,3552,1.20052819127541
"LDHBP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LDHC",0.384784,0.43452,0.540319,0.453207666666667,13,12,13,0.239935,0.14725,0.390463,0.259216,6,4,7,1.15405749821053
"LDHD",3.524476,1.824388,1.812732,2.38719866666667,116,35,42,0.041287,0.36659,0,0.135959,1,10,0,2.98179658479458
"LDLR",48.12571,40.333184,47.103103,45.1873323333333,1455,960,902,73.035354,61.510119,55.130266,63.2252463333333,1682,1401,825,0.719146051906411
"LDLRAD1",0.180661,0.205473,0.154971,0.180368333333333,7,6,4,0.189026,0.337001,0.104231,0.210086,5,10,2,0.975441690370216
"LDLRAD2",0.585733,0.461847,0.536029,0.527869666666667,26,13,9,0,0.21949,0.028066,0.0825186666666667,0,4,1,1.41140260552859
"LDLRAD3",8.720383,10.357106,13.632634,10.9033743333333,530,486,654,8.425181,8.848652,14.464369,10.5794006666667,396,486,473,1.02797844862552
"LDLRAD4",1.297645,1.225273,0.968242,1.16372,202,67,40,3.88462,5.705029,3.166093,4.251914,401,514,160,0.411986944188347
"LDLRAD4.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LDLRAP1",8.655429,11.766343,28.42643,16.282734,228,130,169,0.317277,0.168149,0.281226,0.255550666666667,6,9,5,13.7650629790063
"LDOC1",28.573394,41.804357,46.00535,38.794367,542,602,576,53.968908,62.743154,70.748248,62.48677,660,920,647,0.626813539261802
"LEAP2",0.852904,0.392936,0.863899,0.703246333333333,11,4,8,0.521164,0.405495,0.960698,0.629119,5,4,2,1.04550148474932
"LECT2",0.505959,0.404401,0.413048,0.441136,6,3,3,0.255634,0.374042,0.786723,0.472133,2,3,5,0.978944157898777
"LEF1",73.45772,45.632824,48.904122,55.998222,1350,626,621,0.497624,1.948287,2.389802,1.61190433333333,6,15,17,21.8224769079725
"LEF1.AS1",2.555999,0.922314,0.761553,1.41328866666667,28,11,8,0,0,0.032386,0.0107953333333333,0,0,1,2.38751465017976
"LEFTY1",0.268812,0.12759,0,0.132134,7,2,0,0.673453,0.742806,0.249755,0.555338,12,15,3,0.727902230897721
"LEFTY2",0,0.137465,0,0.0458216666666667,0,1,0,0.048804,0,0,0.016268,1,0,0,1.02908058373054
"LEFTY3",0.938543,0,0,0.312847666666667,1,0,0,0,1.217451,0,0.405817,0,1,0,0.933868111330754
"LEKR1",0.669816,0.536549,0.840923,0.682429333333333,6,10,10,0.495373,0.146128,0.525007,0.388836,7,4,9,1.21139524993112
"LELP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LEMD1",4.419199,1.453394,2.056045,2.64287933333333,37,9,12,6.835605,6.158419,7.429394,6.807806,44,37,28,0.466568884182488
"LEMD1.AS1",0.204154,0.142186,0.064572,0.136970666666667,10,5,2,0.055576,0.105029,0.140693,0.100432666666667,2,4,4,1.03320330367025
"LEMD1.DT",0.159978,0.31546,0.091269,0.188902333333333,8,12,3,0.192671,0.509809,0.63783,0.44677,7,21,17,0.821763192030062
"LEMD2",35.842736,30.13789,37.761221,34.5806156666667,718,487,448,42.986978,36.050377,37.661652,38.899669,515,565,346,0.891752151293954
"LEMD3",16.915121,12.248793,12.687734,13.9505493333333,490,397,395,15.542352,12.708502,18.042503,15.431119,398,457,283,0.909892341071435
"LENEP",0,0,0,0,0,0,0,0.456144,0,0,0.152048,2,0,0,0.868019388081052
"LENG1",3.167801,2.280516,3.061816,2.836711,72,39,46,1.958368,2.634113,3.564065,2.71884866666667,31,46,40,1.03169323193755
"LENG8",154.523498,104.816639,104.699751,121.346629333333,6369,3291,3154,90.409773,83.976406,146.660811,107.015663333333,2612,3114,2444,1.13267488767601
"LENG8.AS1",9.530878,8.133142,8.500034,8.72135133333333,76,56,49,9.198325,9.421085,9.237648,9.285686,48,57,38,0.945133978748071
"LENG9",1.252206,1.642983,1.54018,1.47845633333333,39,38,30,0.987436,1.092255,1.382376,1.15402233333333,20,26,19,1.15061775125513
"LEO1",10.271114,11.082372,11.73953,11.0310053333333,385,298,298,12.566328,13.854122,14.97943,13.79996,335,376,260,0.812907962814314
"LEP",0.03165,0.041756,0.023818,0.032408,2,2,1,0.200577,0.183795,0.03142,0.138597333333333,9,9,1,0.906736709963604
"LEPR",3.075553,1.010928,1.14863,1.745037,279,78,81,0.907314,1.366532,1.085717,1.11985433333333,93,142,73,1.29491774827924
"LEPROT",53.568668,37.976266,37.379801,42.9749116666667,935,595,637,34.222923,37.301596,24.502702,32.0090736666667,420,463,298,1.33220677777073
"LEPROTL1",31.651801,41.219389,42.183604,38.351598,746,704,761,42.752876,43.08463,31.557503,39.1316696666667,733,797,555,0.980562192573946
"LETM1",10.529651,13.566225,14.788371,12.9614156666667,696,679,749,11.876677,13.445773,19.873094,15.0651813333333,709,804,552,0.869048121959159
"LETM1P1",0,0.034496,0,0.0114986666666667,0,1,0,0.036933,0.033783,0,0.023572,1,1,0,0.988204705352107
"LETM2",4.235039,2.775332,4.805215,3.93852866666667,62,58,63,4.033292,7.51317,7.653743,6.40006833333333,75,110,84,0.667362576156391
"LETMD1",60.345057,50.099348,51.511587,53.9853306666667,815,527,589,48.221521,50.410275,64.902509,54.511435,471,605,459,0.990522595329533
"LEUTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LEXM",0.032406,0,0,0.010802,1,0,0,0.099499,0,0,0.0331663333333333,2,0,0,0.978353598436392
"LFNG",11.045798,0.762834,2.491309,4.766647,354,22,59,0.415266,1.046522,0.663336,0.708374666666667,10,31,11,3.37551657286731
"LGALS1",1399.502116,551.22274,483.250736,811.325197333333,2410,776,834,44.276254,101.006417,99.4408,81.5744903333333,49,109,96,9.83748363512959
"LGALS12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LGALS13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LGALS14",0.244655,0.302574,0.145499,0.230909333333333,2,1,1,0,0.19005,0.505218,0.231756,0,1,2,0.99931263442868
"LGALS16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LGALS17A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LGALS2",0.425354,0.186975,0.214452,0.275593666666667,3,1,1,0,0,0.282469,0.0941563333333333,0,0,1,1.16582395751491
"LGALS3",45.203079,37.972258,35.366411,39.513916,423,340,357,7.059976,6.60189,7.102302,6.92138933333333,66,77,50,5.11449624493481
"LGALS3BP",440.315274,393.914506,308.970253,381.066677666667,4876,3192,2922,165.340992,191.445239,168.323205,175.036478666667,1387,1745,1125,2.1703835509578
"LGALS4",0.627469,1.223114,1.156956,1.002513,7,5,4,1.744019,1.461654,0.406013,1.20389533333333,6,11,3,0.908624366008912
"LGALS7",0.607247,0,0,0.202415666666667,3,0,0,0,0,0.379872,0.126624,0,0,1,1.0672732576855
"LGALS7.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LGALS8",38.069821,43.693595,37.953573,39.905663,1068,1062,930,46.678468,46.3895,65.540945,52.8696376666667,1496,1467,1080,0.759345426696856
"LGALS8.AS1",0.295415,0.39131,0.192818,0.293181,7,7,3,0.246771,0.38245,0.261582,0.296934333333333,4,7,3,0.99710599585741
"LGALS9",2.024277,1.125834,1.329351,1.493154,42,14,15,0.547006,0.320475,0.035665,0.301048666666667,4,5,1,1.91626498214517
"LGALS9B",0,0,0.048222,0.016074,0,0,0,0,0.187083,0,0.062361,0,1,0,0.956430064733174
"LGALS9C",0.043491,0,0,0.014497,1,0,0,0,0.078725,0,0.0262416666666667,0,0,0,0.988555652096241
"LGALSL",19.237289,14.522237,21.347709,18.3690783333333,631,364,436,19.836184,20.522404,28.951919,23.1035023333333,429,486,445,0.803579416197428
"LGI1",18.27099,5.654609,5.402656,9.776085,436,128,122,17.723777,7.198583,25.203283,16.7085476666667,53,150,135,0.608524493529424
"LGI2",26.738033,75.229947,60.492584,54.1535213333333,2491,5857,4856,44.477841,66.9239,53.49091,54.964217,2967,4478,2698,0.985514035393961
"LGI3",9.909064,12.999371,11.002249,11.3035613333333,570,429,353,8.39207,14.499969,11.437365,11.4431346666667,292,561,269,0.988783105136101
"LGI4",39.543393,35.426484,38.342412,37.770763,1048,753,732,4.954461,6.455745,4.469139,5.293115,83,162,77,6.16082226369612
"LGMN",36.439752,35.781522,46.072846,39.4313733333333,670,455,502,30.973169,39.158176,32.103908,34.0784176666667,421,492,301,1.15259969014376
"LGR4",16.466716,9.221611,9.42049,11.702939,1146,472,551,8.435451,6.056976,7.695478,7.39596833333333,321,295,289,1.51298081360875
"LGR4.AS1",0,0.302641,0.067488,0.123376333333333,0,1,1,0,0.294245,0,0.0980816666666667,0,1,0,1.02303532372365
"LGR5",1.00803,0.110052,0.461154,0.526412,23,6,18,0.212509,0.228598,0.104235,0.181780666666667,5,14,4,1.291620385283
"LGR6",0.111218,0,0.100581,0.0705996666666667,3,0,4,0,0,0,0,0,0,0,1.07059966666667
"LGSN",0.074854,0.028604,0,0.034486,3,2,0,0.075617,0.081743,0.040695,0.0660183333333333,5,6,2,0.970420458685045
"LHB",0.382418,0.25374,0.291717,0.309291666666667,2,1,1,0.549199,1.700964,0.794208,1.01479033333333,2,7,2,0.649840157065144
"LHCGR",0.308888,0,0.202947,0.170611666666667,6,0,5,0,0.02322,0.059344,0.0275213333333333,0,1,1,1.13925777372343
"LHFPL1",0.540758,0.10106,0.603253,0.415023666666667,7,2,4,0.190231,0.174684,0.227629,0.197514666666667,2,3,3,1.18163368354013
"LHFPL2",10.735471,5.352852,5.063901,7.05074133333333,881,329,304,2.304685,4.194746,4.037475,3.512302,144,211,104,1.78417608868674
"LHFPL3",5.719705,11.896903,15.790846,11.135818,149,240,295,4.011952,4.450353,5.96139,4.80789833333333,78,93,85,2.08953692084257
"LHFPL3.AS1",0.102332,0.953383,1.178963,0.744892666666667,1,9,8,0,0,0,0,0,0,0,1.74489266666667
"LHFPL3.AS2",0.198913,0.141623,0.1579,0.166145333333333,3,2,2,0.104619,0.21891,0.277639,0.200389333333333,1,3,2,0.971472588893381
"LHFPL4",7.964513,12.529521,12.788303,11.0941123333333,697,838,738,24.376678,22.572081,23.563604,23.504121,1529,1573,1034,0.493554220260883
"LHFPL5",4.088001,4.254852,3.807248,4.05003366666667,203,149,119,3.655042,4.162586,3.889052,3.90222666666667,124,138,85,1.03015099261016
"LHFPL6",79.92515,89.847645,82.199028,83.9906076666667,2587,2352,2012,54.299871,44.044919,54.538568,50.9611193333333,1368,1262,984,1.63565775251005
"LHPP",10.544737,5.687328,10.544449,8.92550466666667,97,25,36,5.578546,12.774986,19.427732,12.5937546666667,29,38,33,0.730151816775468
"LHX1",0.048649,0.058284,0.072802,0.0599116666666667,3,1,3,2.09333,3.10239,1.357883,2.18453433333333,33,64,26,0.332830974868853
"LHX1.DT",0.178334,0,0.068343,0.0822256666666667,2,0,1,2.794352,3.91097,3.400841,3.368721,23,36,15,0.247721396414801
"LHX2",0.099538,0,0,0.0331793333333333,2,0,0,2.730386,0.638339,1.571623,1.64678266666667,35,9,9,0.390352916522047
"LHX3",0.023985,0,0,0.007995,1,0,0,0,0,0,0,0,0,0,1.007995
"LHX4",0.40952,0.509011,0.306634,0.408388333333333,46,43,23,1.349443,1.368323,1.452059,1.38994166666667,107,118,82,0.589298204628425
"LHX5",0.063702,0,0,0.021234,3,0,0,1.037265,0.525336,0.497989,0.686863333333333,33,13,11,0.605404112959161
"LHX6",0.506569,0,0.113237,0.206602,31,0,4,0,0.591156,0.112721,0.234625666666667,0,8,3,0.977301892044471
"LHX8",0,0,0,0,0,0,0,0,0,0.410509,0.136836333333333,0,0,6,0.879634095673109
"LHX9",0.233117,0,0.066917,0.100011333333333,5,0,6,15.712734,25.713376,21.419155,20.9484216666667,472,631,469,0.0501180153197045
"LIAS",10.512068,8.613456,11.190326,10.1052833333333,235,145,160,7.494277,9.331984,11.02851,9.28492366666667,107,162,114,1.07976332088156
"LIF",0.597891,1.320506,1.521165,1.14652066666667,44,57,41,0.36751,2.41334,1.7227,1.50118333333333,19,44,33,0.858202051029179
"LIF.AS1",0,0,0.133313,0.0444376666666667,0,0,1,0,0.227684,0,0.0758946666666667,0,2,0,0.970762007681049
"LIFR",10.91661,13.854278,12.938345,12.5697443333333,2023,1903,1664,22.641177,15.85747,18.91697,19.138539,3123,2303,1826,0.673819701286838
"LIFR.AS1",1.410332,2.354211,2.406719,2.05708733333333,73,83,81,3.30629,2.324599,3.570714,3.067201,112,82,87,0.751644025789071
"LIG1",22.513524,15.819322,17.841025,18.7246236666667,401,209,249,11.56914,13.554205,16.522949,13.882098,171,237,157,1.32539267424974
"LIG3",88.658642,67.896858,68.199706,74.918402,824,562,574,32.779456,34.716077,58.997007,42.16418,436,516,360,1.75882877886247
"LIG4",8.639446,9.061986,9.193936,8.96512266666667,601,483,444,9.691522,10.383728,9.92539,10.0002133333333,503,566,363,0.905902673402698
"LILRA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LILRA2",0.243072,0.063986,0.060841,0.122633,7,4,3,0.017644,0.083172,0.048128,0.049648,1,1,2,1.06953283386431
"LILRA4",0.286205,0,0,0.0954016666666667,1,0,0,0,0,0,0,0,0,0,1.09540166666667
"LILRA5",0.045393,0,0.065635,0.0370093333333333,1,0,1,0.062193,0.084965,0,0.0490526666666667,1,1,0,0.988519801039541
"LILRA6",0.100727,0.113086,0.06024,0.091351,4,3,2,0.087165,0.112766,0.246647,0.148859333333333,2,3,5,0.949943102985048
"LILRB1",0,0.091337,0.034854,0.0420636666666667,0,3,1,0.067908,0.031051,0.049766,0.049575,2,1,1,0.992843452508555
