"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"SRSF7","Srsf7",42.041754,38.925393,42.948554,1074,926,1989,41.3052336666667,30.188132,36.840692,28.131146,597,1120,876,0.0427543333333333,40.570662057506
"SRSF9","Srsf9",23.962052,22.013848,25.400988,296,278,617,23.792296,83.74462,103.911178,101.856774,812,1047,1164,0,24.792296
"SRXN1","Srxn1",36.357666,34.795811,37.430225,954,909,1535,36.1945673333333,12.610356,13.630038,13.822271,485,716,780,0,37.1945673333333
"SRY","Sry",0,0,0,0,0,0,0,0,0,0,0,0,0,0.111302666666667,0.899844866744973
"SS18","Ss18",11.440703,8.823085,11.001651,311,241,556,10.421813,63.948622,46.707044,48.018981,394,544,441,0,11.421813
"SS18L1","Ss18l1",8.485992,8.906665,8.640957,498,515,980,8.67787133333333,19.683847,22.437327,15.587711,1160,1908,1478,0,9.67787133333333
"SS18L2","Ss18l2",71.357473,80.896738,83.05627,203,187,395,78.436827,9.085118,9.788125,9.355609,102,169,194,0,79.436827
"SSB","Ssb",95.46891,94.51655,82.230431,1117,1082,1970,90.7386303333333,198.074088,232.712264,166.887768,1538,2301,2085,0.0600906666666667,86.5384756398195
"SSBP1","Ssbp1",11.469388,12.914496,12.215304,130,133,264,12.1997293333333,74.769936,67.231711,63.516027,528,648,665,0,13.1997293333333
"SSBP2","Ssbp2",39.99774,40.350969,38.788897,850,878,1568,39.7125353333333,29.320994,25.306791,24.895387,246,413,275,0,40.7125353333333
"SSBP3","Ssbp3",85.038915,69.282088,77.85524,1201,1113,1986,77.392081,96.254136,82.685269,71.925642,1414,2059,1886,1.02239233333333,38.7620540821539
"SSC4D","Ssc4d",1.127505,0.655543,1.504402,8,8,15,1.09581666666667,0.998114,0.853756,1.450776,17,20,40,0.062746,1.97207673956587
"SSC5D","Ssc5d",0.304353,0.747627,0.797096,16,17,61,0.616358666666667,1.13227,0.115918,0.173673,36,11,15,0,1.61635866666667
"SSH1","Ssh1",2.464797,4.053506,2.399697,278,278,477,2.97266666666667,9.201759,6.504318,4.78186,906,1058,920,0,3.97266666666667
"SSH2","Ssh2",5.159485,4.31456,4.886372,617,520,1064,4.78680566666667,9.987664,7.460993,8.333855,1002,1168,1128,1.002295,2.89008645912149
"SSH3","Ssh3",27.121691,18.998155,25.860334,327,282,724,23.9933933333333,10.780302,8.867785,13.837945,92,53,62,0,24.9933933333333
"SSNA1","Ssna1",16.344779,19.813481,18.543531,152,170,322,18.2339303333333,21.969348,26.767989,31.62531,227,364,409,0.0474093333333333,18.3633367788716
"SSPN","Sspn",2.00431,2.566744,1.900229,124,156,225,2.15709433333333,0.388494,0.37582,0.351838,27,18,14,0.655983333333333,1.90647711832849
"SSR1","Ssr1",20.349534,28.584704,22.240626,1713,1698,3105,23.7249546666667,22.945891,17.905441,12.020161,1366,1578,1344,0.0913763333333333,22.6548385845518
"SSR2","Ssr2",30.286171,30.910741,26.15685,329,354,597,29.1179206666667,95.24716,88.773838,84.789679,922,1252,1263,0,30.1179206666667
"SSR3","Ssr3",39.388673,38.745368,36.550865,1421,1472,2735,38.228302,26.826765,15.88057,17.16084,718,664,777,0.404498,27.9304790750859
"SSR4","Ssr4",41.053615,38.099224,37.276185,222,232,435,38.8096746666667,108.423456,87.805019,89.361371,723,824,854,0,39.8096746666667
"SSRP1","Ssrp1",42.526438,35.039189,40.802596,963,908,1705,39.4560743333333,62.528766,60.060978,50.08133,1597,1998,1852,0.052539,38.4366511201327
"SST","Sst",111.292229,143.110631,136.202253,746,988,1849,130.201704333333,171.598524,1551.378805,1868.766906,1058,13134,16807,0,131.201704333333
"SSTR1","Sstr1",3.531673,4.164195,4.003302,82,100,192,3.89972333333333,22.155629,13.559721,12.242474,1546,1301,1264,2.328556,1.47202670867888
"SSTR2","Sstr2",7.969419,9.96573,6.743547,183,224,344,8.226232,11.94103,6.90773,8.308868,1440,1196,1523,0.105174,8.34821666090588
"SSTR3","Sstr3",6.233492,6.196365,5.462451,266,242,456,5.96410266666667,1.370778,1.372273,1.876642,95,126,192,0.0415996666666667,6.68596860150045
"SSTR4","Sstr4",4.135481,4.281006,4.828798,69,73,162,4.415095,0.06505,0.049631,0.108673,4,4,10,0.03415,5.23627616883431
"SSTR5","Sstr5",0.148737,0.211852,0.233258,5,7,15,0.197949,0.055419,0,0.069046,1,0,2,0.140634,1.05024837064299
"SSU72","Ssu72",25.979814,32.742157,29.691756,398,477,834,29.4712423333333,38.419687,43.330086,42.05473,794,1283,1340,0.748013333333333,17.431927864776
"SSX2IP","Ssx2ip",20.098185,21.530426,18.783162,903,979,1646,20.1372576666667,4.086774,3.404105,3.844911,295,379,393,35.986469,0.571486228292478
"ST13","St13",76.872934,70.216061,59.58007,1695,1626,2883,68.8896883333333,161.81754,159.600728,164.317599,3207,4459,4594,0.073318,65.1155466817228
"ST14","St14",0.706597,0.392156,0.352267,20,19,32,0.483673333333333,0.305249,0.089721,0.116716,16,3,9,0.188624666666667,1.24822694239897
"ST18","St18",3.617154,2.511049,3.130169,100,85,168,3.086124,4.921442,1.950257,1.937066,181,116,81,0,4.086124
"ST3GAL1","St3gal1",5.181628,7.616002,4.563637,342,334,630,5.787089,7.338877,6.068203,4.121453,517,623,484,0,6.787089
"ST3GAL2","St3gal2",19.592081,21.536237,22.11116,1140,1136,2253,21.079826,18.024866,18.357196,14.953495,653,878,937,0,22.079826
"ST3GAL3","St3gal3",17.974068,17.59447,13.455785,431,450,709,16.341441,23.510255,27.468742,25.136157,444,531,586,0.0195836666666667,17.0083550442648
"ST3GAL4","St3gal4",16.316459,15.91513,15.938825,198,218,417,16.0568046666667,11.918537,9.706267,9.494629,145,188,241,0.180266333333333,14.4516573801563
"ST3GAL5","St3gal5",43.686266,58.667469,47.41638,1073,1255,2075,49.9233716666667,49.42948,40.300752,43.567685,1292,1481,1644,0.204365,42.2823410400225
"ST3GAL6","St3gal6",9.716802,10.357378,10.660687,117,151,271,10.2449556666667,11.409938,12.26563,18.030318,253,373,422,0.006577,11.1714808372004
"ST6GAL1","St6gal1",8.338722,6.668555,9.850986,264,270,535,8.28608766666667,26.980255,28.298002,24.235494,857,1332,1289,0.0571746666666667,8.78387267446187
"ST6GAL2","St6gal2",7.568932,8.656478,8.075327,621,718,1294,8.10024566666667,1.942125,2.349066,1.378479,201,354,225,0.127786666666667,8.06911975078029
"ST6GALNAC1","St6galnac1",0.031132,0,0,1,0,0,0.0103773333333333,0.525854,0,0,2,0,0,1.32028866666667,0.435453289863646
"ST6GALNAC2","St6galnac2",1.48523,0.95989,2.5427,40,33,78,1.66260666666667,0,0,0.015602,0,0,1,3.422774,0.602021868326681
"ST6GALNAC3","St6galnac3",5.028445,5.197019,3.557354,127,117,221,4.59427266666667,8.226003,7.149347,7.002095,502,604,549,0.427880666666667,3.91788529480288
"ST6GALNAC4","St6galnac4",12.624466,16.411548,11.053497,292,250,488,13.3631703333333,4.312189,5.841739,7.173207,77,103,110,0,14.3631703333333
"ST6GALNAC5","St6galnac5",8.743757,8.773681,9.957466,648,594,1277,9.15830133333333,17.442733,26.766376,13.933518,639,1514,834,0.194461333333333,8.50450412236032
"ST6GALNAC6","St6galnac6",41.160092,47.481784,46.558796,1125,1221,2236,45.0668906666667,14.398641,16.293782,14.259184,395,608,539,8.743306,4.7280554122663
"ST7","St7",8.521974,9.217273,9.584647,142,143,274,9.10796466666667,18.791214,29.236713,24.083669,494,918,800,0.169612,8.64215198430477
"ST7L","St7l",17.816837,17.062677,18.655119,223,240,433,17.8448776666667,26.829455,29.688312,18.862801,206,271,209,1.44558833333333,7.70566223669424
"ST8SIA1","St8sia1",5.193401,5.688968,5.657225,659,710,1243,5.513198,13.834892,12.230698,10.571719,1177,934,951,0.290681,5.04632670659907
"ST8SIA2","St8sia2",1.38993,1.120718,1.133247,82,78,129,1.21463166666667,68.887097,57.575525,50.498621,5556,6413,5867,4.17854466666667,0.427655221537789
"ST8SIA3","St8sia3",49.117306,71.82653,53.737765,2274,2495,4049,58.2272003333333,23.261972,24.260814,22.821891,1363,2213,2016,0,59.2272003333333
"ST8SIA4","St8sia4",3.27474,3.573606,3.545151,211,241,411,3.464499,5.482887,6.93733,5.26546,531,888,701,6.90969066666667,0.564434083220785
"ST8SIA5","St8sia5",16.81026,15.45202,17.270762,676,538,1098,16.511014,1.912275,1.120349,2.288814,113,125,125,0.0989733333333333,15.9339753466872
"ST8SIA6","St8sia6",0.483661,0.49156,0.482646,49,36,98,0.485955666666667,0.648962,0.095756,0.099427,13,7,16,0.057078,1.40571998155923
"STAB1","Stab1",20.189866,29.703341,19.636671,232,170,423,23.176626,0.314324,0.340354,0.709302,8,2,17,0.204528666666667,20.0714409453656
"STAB2","Stab2",0.142884,0.017111,0.075304,9,2,11,0.078433,0.287429,0.305509,0.014983,3,3,3,0.0437463333333333,1.03323285127708
"STAC","Stac",1.017908,0.790354,0.493132,30,24,29,0.767131333333333,22.905921,5.033691,6.90044,781,318,394,6.21487333333333,0.244928947701554
"STAC2","Stac2",31.616991,27.464927,25.410302,1032,939,1771,28.1640733333333,0.705936,0.72515,0.684009,31,43,55,0.103762333333333,26.4224212519181
"STAC3","Stac3",2.005645,1.577088,2.595538,23,17,47,2.05942366666667,2.862499,2.455158,2.651357,30,45,37,0,3.05942366666667
"STAG1","Stag1",10.638301,12.790903,13.290488,526,484,1116,12.2398973333333,3.378262,3.560934,2.416647,335,479,286,0.720073,7.69728804145716
"STAG2","Stag2",26.351871,51.277612,24.698269,964,968,1785,34.1092506666667,18.837055,12.278418,14.699158,491,594,536,5.808089,5.15699055442234
"STAG3","Stag3",0.849875,0.203597,0.556587,13,9,27,0.536686333333333,18.25197,19.833192,12.598158,374,526,364,0.498748666666667,1.02531289435676
"STAM","Stam",31.55969,33.785247,33.371527,739,776,1324,32.905488,110.677647,95.316099,74.344041,884,1041,1054,4.92532766666667,5.72212878466412
"STAM2","Stam2",7.213696,7.387718,6.534345,345,324,558,7.045253,8.669742,6.402304,6.145957,480,549,544,0.108308,7.2590408081508
"STAMBP","Stambp",10.468678,12.799484,12.059942,292,303,553,11.7760346666667,33.802127,30.207199,28.911442,626,835,839,0,12.7760346666667
"STAMBPL1","Stambpl1",7.895791,7.042378,8.345739,131,113,247,7.76130266666667,9.496584,12.284557,13.922182,289,503,617,0.015271,8.62952124769314
"STAP1","Stap1",0.775839,0.643822,0.763007,32,25,57,0.727556,0.103189,0.025266,0.072359,3,1,3,0.454539,1.18770002041884
"STAP2","Stap2",1.112098,0.216552,0.810338,20,4,29,0.712996,3.286541,2.455342,3.316277,37,36,42,1.52503566666667,0.678404674679843
"STAR","Star",1.238952,1.156349,1.470729,70,64,135,1.28867666666667,7.110811,7.171021,9.011551,169,249,256,0.127281666666667,2.03026158797934
"STARD10","Stard10",48.316853,66.084436,59.980031,365,439,764,58.1271066666667,46.583712,44.825636,43.97396,303,334,425,0.146193,51.5856462800477
"STARD13","Stard13",12.852148,3.262107,5.286605,135,100,292,7.13362,9.51426,10.366125,11.658234,848,1189,1476,0.170487666666667,6.94891559444027
"STARD3","Stard3",12.154691,10.206347,12.118241,240,233,491,11.493093,43.092322,41.609984,48.154297,611,810,911,0.126516333333333,11.0900238463771
"STARD3NL","Stard3nl",20.532923,25.096665,20.847093,298,336,599,22.1588936666667,67.320324,67.918441,71.555341,1325,1894,2015,0.146483666666667,20.199933361458
"STARD4","Stard4",5.568993,6.849822,5.843054,368,448,712,6.08728966666667,12.033488,6.313995,7.225043,651,407,482,0.0425613333333333,6.7979594485888
"STARD5","Stard5",5.598392,4.203898,3.807891,77,71,149,4.536727,1.341307,3.1747,2.56333,59,125,101,1.09286266666667,2.64552810281547
"STARD6","Stard6",1.055149,0.665704,2.12337,9,6,31,1.28140766666667,0.419062,0.209034,0.396397,3,3,4,0.249982333333333,1.82515192881393
"STARD7","Stard7",58.892314,54.845779,53.404318,1014,1169,2006,55.714137,125.609203,129.699553,126.681248,1715,2290,2274,0.0168496666666667,55.7743576648007
"STARD8","Stard8",12.956473,8.73023,9.319514,438,393,757,10.3354056666667,3.065956,0.915055,1.192293,82,46,54,0.0116593333333333,11.2047655699646
"STARD9","Stard9",2.434349,2.089214,2.804649,289,242,617,2.44273733333333,1.420851,1.943302,1.014346,243,343,217,0.010702,3.40628328956837
"STAT1","Stat1",6.674374,7.192459,5.975332,255,233,469,6.614055,39.293964,42.436426,39.26057,1609,2753,2369,0.566727333333333,4.85984691656621
"STAT2","Stat2",6.227742,5.771385,7.409812,247,237,486,6.46964633333333,37.935995,39.464922,24.625496,1128,1420,1219,0,7.46964633333333
"STAT3","Stat3",24.810544,22.891056,34.574876,508,490,934,27.425492,168.949294,131.300699,123.343236,6505,8336,7275,0.343128,21.1636508210684
"STAT4","Stat4",0.510186,0.399568,0.410454,12,15,29,0.440069333333333,3.878337,6.157767,6.923036,111,255,320,0,1.44006933333333
"STAT5A","Stat5a",0.458508,0.398457,0.453169,23,20,29,0.436711333333333,3.643199,4.350842,1.982328,110,155,93,36.8591966666667,0.0379488066263776
"STAT5B","Stat5b",5.897514,5.253828,4.476175,356,340,607,5.20917233333333,23.58783,20.18352,15.043176,775,993,813,4.817016,1.06741537814806
"STAT6","Stat6",2.858496,4.191472,5.078712,103,159,303,4.04289333333333,32.200638,21.52426,27.304964,221,217,220,0.123949,4.48676348600633
"STAU1","Stau1",23.973486,26.125002,27.273506,688,697,1287,25.7906646666667,45.352038,47.286649,43.523024,2320,3296,3301,0.178276,22.7371725017455
"STAU2","Stau2",79.763831,72.487659,73.416836,1650,1719,2928,75.2227753333333,299.232909,242.999726,207.47566,2375,2945,2832,0.447054,52.6744512183604
"STBD1","Stbd1",0.361782,0.518625,0.305311,8,13,15,0.395239333333333,2.803643,2.765649,3.637541,146,197,283,0.383087333333333,1.00878614076431
"STC1","Stc1",0.795172,0.927058,0.745239,47,53,83,0.822489666666667,23.256526,63.193858,61.185518,1412,5262,5379,0.041574,1.7497457373808
"STC2","Stc2",1.005284,0.388478,0.365856,22,21,35,0.586539333333333,3.428818,1.195474,3.784105,195,47,259,6.93743666666667,0.199880565976169
"STEAP1","Steap1",0,0.300655,0.232009,0,2,4,0.177554666666667,0.071939,0.10624,0.088439,1,2,1,9.274144,0.114613408831594
"STEAP2","Steap2",2.638543,2.634185,1.938853,185,186,286,2.40386033333333,1.296842,1.356306,2.177033,126,136,172,1.04705533333333,1.66280817030512
"STEAP3","Steap3",1.572769,1.977911,1.629686,58,76,122,1.72678866666667,1.980484,1.997877,2.514138,128,164,234,0.133624666666667,2.40537167798631
"STEAP4","Steap4",0.069891,0.095641,0.049104,3,4,4,0.0715453333333333,0.131339,0.042809,0.071484,10,10,13,0,1.07154533333333
"STIL","Stil",0.080708,0.37488,0.133956,6,13,19,0.196514666666667,0.911974,0.47703,0.490553,30,17,22,0.00652633333333333,1.18875644584891
"STIM1","Stim1",20.307864,27.391228,22.094927,970,1071,1902,23.264673,34.326574,31.89267,22.754757,648,894,920,4.20314033333333,4.66346695370699
"STIM2","Stim2",35.904086,37.417673,33.071874,722,744,1236,35.4645443333333,12.829879,10.113523,11.40173,435,537,617,1.81793133333333,12.9401820058544
"STIP1","Stip1",54.173321,46.634227,46.917951,1508,1269,2488,49.241833,123.106138,149.697807,119.215325,1922,3064,2764,67.0004653333333,0.738845429273435
"STK10","Stk10",1.493564,1.244082,1.227449,61,87,131,1.32169833333333,7.965507,8.662368,5.390598,181,256,218,0,2.32169833333333
"STK11","Stk11",41.006254,38.433885,34.421896,494,546,902,37.9540116666667,19.977508,16.981598,17.326685,334,461,605,0,38.9540116666667
"STK11IP","Stk11ip",14.689013,13.704156,17.298707,323,309,664,15.2306253333333,24.938851,26.438167,16.349151,243,342,265,0.196921333333333,13.5603108419267
"STK16","Stk16",30.344119,27.259758,27.635176,277,298,552,28.4130176666667,34.937631,27.575146,28.640045,384,438,464,0.0541176666666667,27.9029738299298
"STK17B","Stk17b",3.209886,3.598896,3.05804,117,142,223,3.28894066666667,1.841283,0.614439,0.715414,137,62,74,0.00470133333333333,4.26887127982313
"STK19","Stk19",25.940244,24.902891,30.101943,193,192,396,26.9816926666667,18.595716,23.812827,20.633564,256,436,407,0.292817666666667,21.6439590733728
"STK24","Stk24",23.181557,24.961775,26.195654,449,479,818,24.779662,56.955915,50.472302,60.172228,1523,1982,2507,0.560495,16.5201823780275
"STK25","Stk25",128.737416,136.525045,121.025981,1955,2019,3873,128.762814,168.345426,172.236398,150.953453,1451,2036,2018,0,129.762814
"STK26","Stk26",4.295304,4.249085,4.783288,159,155,349,4.442559,1.054055,1.236255,1.090897,39,65,68,0,5.442559
"STK3","Stk3",5.759728,5.449028,5.240313,159,153,294,5.483023,3.43059,2.12362,2.421599,76,70,64,0.206797,5.37209074931409
"STK31","Stk31",0,0,0.034705,0,0,2,0.0115683333333333,0.231058,0.661429,0.900004,7,16,17,12.6992576666667,0.0738411056968951
"STK32A","Stk32a",7.253217,6.103951,2.784831,99,137,260,5.38066633333333,17.245069,17.699278,16.458434,475,777,780,0,6.38066633333333
"STK32B","Stk32b",0.523688,0.767722,0.361107,25,36,33,0.550839,1.1013,1.084766,0.817196,58,77,63,0,1.550839
"STK32C","Stk32c",50.158611,57.51184,53.510714,1243,1426,2590,53.727055,16.804816,17.600399,21.871376,435,629,835,0.175022666666667,46.5753185470465
"STK33","Stk33",0.921692,0.85881,0.774695,13,14,22,0.851732333333333,14.258538,13.257379,11.096586,282,367,300,0.128936,1.64024562360783
"STK35","Stk35",5.228602,5.898436,5.545837,326,351,666,5.557625,5.418112,6.008461,4.76314,565,849,734,1.08779566666667,3.14093237412921
"STK36","Stk36",2.510263,1.745883,1.115158,51,42,80,1.79043466666667,55.270987,58.928812,44.030318,739,1039,832,0.041651,2.67885757001785
"STK38","Stk38",22.144836,16.632119,24.104993,393,285,820,20.9606493333333,11.819534,12.770032,9.784461,674,989,810,0.0865556666666667,20.2112510265619
"STK38L","Stk38l",6.970667,7.000926,7.565971,388,365,703,7.179188,8.282106,7.647721,4.989304,339,419,330,0.0245956666666667,7.98284461480252
"STK39","Stk39",22.327486,21.388114,19.115517,680,717,1220,20.9437056666667,28.01417,43.43247,36.535241,1293,2865,2458,0,21.9437056666667
"STK4","Stk4",10.431177,6.498833,10.892364,498,454,954,9.27412466666667,5.622955,4.227262,3.863647,427,541,495,0.092965,9.40023209038411
"STK40","Stk40",8.078246,8.302165,8.068148,378,288,651,8.14951966666667,19.360924,28.152387,24.591303,863,1766,1705,0,9.14951966666667
"STKLD1","Stkld1",0.034742,0,0.018271,1,0,1,0.017671,7.718353,5.136665,7.350142,31,31,41,0.0185863333333333,0.9991013689234
"STMN1","Stmn1",301.27413,365.150346,337.361259,3433,4214,7546,334.595245,1093.212629,1098.497527,929.932254,10740,15077,14018,0,335.595245
"STMN2","Stmn2",289.974325,327.246567,294.92364,2691,2932,5138,304.048177333333,2211.148536,2497.681957,2022.651556,40734,62798,55723,22.5619813333333,12.9466267296367
"STMN3","Stmn3",165.636024,193.334159,175.494994,2148,2505,4444,178.155059,133.381602,164.319489,145.333686,4149,7435,7360,1.66836633333333,67.1403535421611
"STMN4","Stmn4",141.455508,157.376428,134.852891,1699,1741,2923,144.561609,174.208665,232.587512,185.804431,3244,5900,5014,0,145.561609
"STMND1","Stmnd1",0,0.123428,0.063391,0,2,2,0.062273,0.099521,0.169542,0.067286,0,5,3,0.0190246666666667,1.04244090918309
"STN1","Stn1",8.951237,8.587191,8.517228,99,96,201,8.68521866666667,14.591132,11.369943,11.029247,459,532,520,0.543265333333333,6.27579616898887
"STOM","Stom",4.724994,4.608163,4.457871,118,144,237,4.59700933333333,38.137389,46.391257,45.172284,1390,2300,2381,18.6730893333333,0.284500783710161
"STOML1","Stoml1",21.994046,32.295454,29.001775,440,459,883,27.7637583333333,18.475039,19.48823,17.783183,485,673,635,0.0569396666666667,27.2141913493012
"STOML2","Stoml2",38.750615,43.178126,38.689905,293,307,563,40.2062153333333,32.004812,27.885388,35.463648,493,631,690,0.506398666666667,27.3541236095978
"STOML3","Stoml3",0.218406,0.169922,0.068937,5,2,3,0.152421666666667,0,0,0,0,0,0,459.673106333333,0.00250160395912671
"STON1","Ston1",3.115991,1.268597,3.408795,37,45,96,2.59779433333333,0.797819,0.449763,0.379433,60,23,33,0.0126746666666667,3.55276423096065
"STON2","Ston2",3.279918,2.783074,2.364346,341,340,632,2.80911266666667,5.870793,4.352765,4.372497,348,364,392,5.30390633333333,0.6042463934664
"STOX1","Stox1",1.327664,2.138447,1.575499,39,40,77,1.68053666666667,0.907362,0.88542,0.767255,46,62,57,0,2.68053666666667
"STOX2","Stox2",13.07455,13.738976,12.658298,1778,1845,3365,13.1572746666667,5.480991,4.973701,4.299315,916,1145,1096,0,14.1572746666667
"STPG1","Stpg1",0.439867,0.447772,0.361715,13,14,22,0.416451333333333,12.754324,11.760449,13.815115,426,669,722,12.801174,0.102632669752105
"STPG2","Stpg2",0,0.037955,0,0,1,0,0.0126516666666667,0.035156,0.051808,0.034403,1,2,3,0.118860666666667,0.905073971081296
"STPG3","Stpg3",0,0,0.054409,0,0,1,0.0181363333333333,0.15506,0.19958,0.141322,2,3,2,5.38900066666667,0.159357681498651
"STPG4","Stpg4",0,0,0,0,0,0,0,0.263928,0.270134,0,3,4,0,0.165540333333333,0.857971167020961
"STRA6","Stra6",1.806858,2.220119,3.265367,66,53,145,2.43078133333333,3.20412,0.371883,1.093575,57,12,31,2.19248833333333,1.07464177629467
"STRA8","Stra8",0,0.071677,0,0,1,0,0.0238923333333333,0,0,0,0,0,0,0.356582666666667,0.754758525589299
"STRADA","Strada",12.08131,9.591389,12.454055,223,245,551,11.3755846666667,44.37567,26.056968,23.004706,634,577,670,4.77278633333333,2.1437801352888
"STRADB","Stradb",25.893909,25.141543,23.15821,366,371,699,24.7312206666667,40.636305,51.401291,39.625749,578,877,742,5.66937033333333,3.85811844006663
"STRAP","Strap",65.142706,61.820911,57.723737,1137,1166,1954,61.5624513333333,145.448761,144.878977,139.463031,2694,4006,3869,0.267688333333333,49.3516029833831
"STRBP","Strbp",34.139719,40.36285,32.295258,2744,2611,5268,35.5992756666667,39.904474,57.302769,44.498685,794,1245,1020,1.95906766666667,12.3685159616154
"STRC","Strc",0.124963,0.147618,0.09653,6,7,11,0.123037,7.170198,6.285872,6.024122,155,196,185,0.0856816666666667,1.03440726179712
"STRIP1","Strip1",24.425254,20.271254,17.664623,665,633,1162,20.7870436666667,37.373945,31.229264,21.469614,1254,1652,1314,0.038692,20.9754611248249
"STRIP2","Strip2",14.605923,14.288049,14.646514,1083,1037,2042,14.5134953333333,1.921561,2.459276,2.761419,89,273,217,0,15.5134953333333
"STRIT1","Strit1",3.739188,11.417376,17.532708,1,3,9,10.896424,0,0,0,0,0,0,21.939151,0.518607859549815
"STRN","Strn",20.671532,21.58853,19.275732,1909,2034,3592,20.5119313333333,2.735185,1.753536,1.767525,473,555,551,2.21769733333333,6.68550491386594
"STRN3","Strn3",22.394217,23.74177,21.55649,805,856,1522,22.564159,22.568597,20.195751,20.26023,592,757,742,0,23.564159
"STRN4","Strn4",175.460119,200.167388,195.49802,1863,2107,3715,190.375175666667,60.993315,57.444274,49.187019,1093,1632,1541,0,191.375175666667
"STT3A","Stt3a",40.054207,33.322186,32.192258,457,498,831,35.1895503333333,75.650072,67.055281,65.284535,826,921,926,0.0432743333333333,34.6884315822332
"STT3B","Stt3b",19.904566,18.180006,17.239924,1086,999,1876,18.4414986666667,50.28296,38.502991,42.179067,1390,1479,1564,0.411103666666667,13.7775126845157
"STUB1","Stub1",53.057714,51.098575,49.994262,842,824,1590,51.383517,115.268678,108.737581,115.205355,577,729,861,0.352324333333333,38.7359124647859
"STUM","Stum",34.485317,36.861626,35.155494,3123,3248,6106,35.5008123333333,1.000498,3.867655,2.422805,130,63,106,0.159838,31.470612562559
"STX11","Stx11",0.126473,0.07316,0.055923,7,4,6,0.0851853333333333,0.059804,0.033549,0.039764,5,4,5,100.951882,0.0106440931942123
"STX12","Stx12",34.40323,35.954329,35.049546,1247,1321,2394,35.1357016666667,84.603433,105.645181,78.533643,2683,4436,3720,8.128698,3.95847268325304
"STX16","Stx16",50.784272,61.580745,53.666626,850,781,1679,55.343881,20.140565,19.746691,14.25432,850,995,930,1.39360166666667,23.5393723962703
"STX17","Stx17",4.210383,5.304169,4.71253,287,306,513,4.74236066666667,9.959348,12.30355,12.865889,321,547,524,85.313398,0.0665291924512886
"STX18","Stx18",13.804759,16.524486,14.285457,180,183,346,14.8715673333333,24.638189,28.394512,20.972584,336,557,486,0.959974,8.09784585577836
"STX19","Stx19",0.158025,0.064507,0.179429,6,2,13,0.133987,0,0,0,0,0,0,0.682976666666667,0.67379840877176
"STX1A","Stx1a",104.619321,101.240975,95.789133,1836,1994,3660,100.549809666667,67.53718,67.570488,69.055754,1281,1749,1979,0,101.549809666667
"STX1B","Stx1b",100.9825,96.784212,89.300762,5549,5495,10024,95.689158,41.452,40.388007,32.781786,1669,2378,2248,0.668589666666667,57.9466359714162
"STX2","Stx2",10.317783,11.958564,8.700921,151,145,249,10.325756,13.364443,12.217566,13.023953,489,581,607,0,11.325756
"STX3","Stx3",55.281472,46.72503,65.473436,346,285,695,55.826646,23.909097,22.275037,16.472812,714,1150,857,0.0138193333333333,56.0520441183143
"STX6","Stx6",36.051916,37.722704,33.398235,770,817,1382,35.724285,9.229,8.765118,8.13908,721,906,887,397.15296,0.0922366243365364
"STX7","Stx7",56.19752,62.824466,58.148632,1129,1148,1995,59.0568726666667,62.116064,55.051266,49.836937,2241,2620,2431,0.8342,32.7428157598226
"STX8","Stx8",18.633943,16.718495,17.067777,177,176,323,17.473405,75.618642,54.58634,72.657574,220,328,353,0,18.473405
"STXBP1","Stxbp1",156.04064,187.548925,160.091173,8061,9431,15701,167.893579333333,185.992136,171.711569,134.863587,7099,8261,7943,0.127555333333333,149.787397869018
"STXBP2","Stxbp2",64.792757,93.777602,129.693551,262,270,663,96.08797,6.686671,11.182394,12.084824,45,69,68,0.03539,93.7694685094505
"STXBP3","Stxbp3",8.007863,8.728741,9.388995,219,250,388,8.708533,17.427238,9.796983,11.396223,269,278,263,3.503861,2.15560227102923
"STXBP4","Stxbp4",3.081963,3.273579,2.943442,249,262,439,3.09966133333333,0.47536,1.239151,0.502395,77,122,82,12.0620906666667,0.313859506717046
"STXBP5","Stxbp5",92.26136,94.983676,116.160988,1604,1651,3111,101.135341333333,17.020724,21.867537,22.512171,1095,1657,1773,0,102.135341333333
"STXBP5L","Stxbp5l",14.720721,14.511507,14.854817,792,701,1301,14.6956816666667,0.659959,0.59124,0.698276,103,126,99,0,15.6956816666667
"STXBP6","Stxbp6",22.802113,34.168194,28.111267,798,856,1495,28.3605246666667,0.484803,0,0.098646,11,0,4,0.321625333333333,22.2154675202957
"STYK1","Styk1",2.121842,0.858359,1.651005,13,9,23,1.54373533333333,21.405985,13.651649,20.928039,133,249,183,0,2.54373533333333
"STYX","Styx",7.798145,6.463723,8.040245,282,249,546,7.43403766666667,4.751564,4.982274,3.967312,249,349,277,1.49296333333333,3.38313747093486
"SUB1","Sub1",192.61985,157.446239,167.770936,2018,1991,3664,172.612341666667,199.94729,177.97503,192.187106,1940,2429,2611,6.33272666666667,23.6763689087006
