"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"MMAA","Mmaa",7.709067,6.80823,8.368242,233,200,485,7.628513,1.830379,2.753573,1.54223,138,125,100,22.5782866666667,0.365951653823871
"MMAB","Mmab",5.617228,8.503905,7.866354,216,263,437,7.32916233333333,15.213774,16.976926,21.200051,397,312,338,0.0647623333333333,7.82255539342582
"MMACHC","Mmachc",7.798881,8.084672,7.70908,136,152,251,7.864211,3.843815,3.019147,3.188178,138,105,118,0,8.864211
"MMADHC","Mmadhc",25.192522,25.641257,24.796723,263,318,579,25.2101673333333,79.496747,76.164499,93.858353,1758,1310,1449,0.00716733333333333,26.0236471794492
"MMD","Mmd",70.775063,71.67577,65.829254,2540,2520,4531,69.4266956666667,29.97027,32.114707,37.369271,1138,924,1025,2.34218433333333,21.0720560695186
"MMD2","Mmd2",29.221726,30.173847,28.04933,1324,1303,2444,29.148301,0.023952,0.251232,0,1,3,0,11.000083,2.51234103964114
"MME","Mme",4.01213,4.213411,4.369046,245,317,583,4.19819566666667,11.180574,0.716608,1.175669,297,19,18,0.382532666666667,3.75990802387309
"MMEL1","Mmel1",0.41409,0.2149,0.401858,10,6,19,0.343616,0.831178,1.229743,1.606874,8,15,10,0.080887,1.24306796177584
"MMGT1","Mmgt1",9.595953,9.099565,9.032485,571,527,1019,9.24266766666667,11.155716,12.442816,14.322206,750,643,679,0,10.2426676666667
"MMP1","Mmp1b",0,0,0,0,0,0,0,0.209136,0.903772,1.172561,7,23,27,11.212208,0.081885274145347
"MMP10","Mmp10",0,0,0,0,0,0,0,0.371385,2.665006,0.543475,11,33,11,0,1
"MMP11","Mmp11",1.180399,2.822402,2.466891,9,12,33,2.156564,14.742386,11.727703,18.803409,337,290,327,0,3.156564
"MMP12","Mmp12",0.199315,0.187455,0.189046,13,10,22,0.191938666666667,0,0,0,0,0,0,2.60171466666667,0.330936450268502
"MMP13","Mmp13",0.027667,0.028453,0.014609,1,1,1,0.0235763333333333,0.086022,0.055911,0,4,2,0,9.399855,0.0984221735142782
"MMP14","Mmp14",3.16256,2.649967,3.032892,83,76,149,2.948473,72.533508,43.741666,57.930249,4351,1957,2143,0.111502,3.5523759741323
"MMP15","Mmp15",3.042051,3.477222,2.377723,194,179,319,2.96566533333333,54.118642,58.79737,77.09809,2901,2727,2852,0,3.96566533333333
"MMP16","Mmp16",4.721409,4.644344,5.753408,283,318,595,5.03972033333333,6.668794,6.030198,5.537609,1387,948,827,0.059695,5.69948931846742
"MMP17","Mmp17",26.736219,30.964852,30.203353,1896,2054,3587,29.3014746666667,58.855135,47.229167,58.873427,822,465,634,0.0954293333333333,27.6617338468205
"MMP19","Mmp19",0.240417,0.357369,0.139924,7,12,10,0.245903333333333,7.523381,0.412438,0.477242,17,7,11,0.390817333333333,0.895806590465271
"MMP2","Mmp2",1.251934,0.641881,1.117296,28,18,55,1.00370366666667,544.114913,212.624612,309.904135,9195,2758,3467,83.8843266666667,0.0236051076252868
"MMP20","Mmp20",0,0,0,0,0,0,0,0,0.16406,0,0,1,0,2.20634566666667,0.311881532423672
"MMP21","Mmp21",0.041901,0.042671,0.087732,1,1,5,0.0574346666666667,0.641628,0.471213,0.558132,13,9,7,0.110513333333333,0.952203485475186
"MMP23B","Mmp23",1.366774,2.263892,1.087229,9,18,19,1.57263166666667,3.5939,1.460916,1.444989,42,8,11,16.6776646666667,0.145530063793871
"MMP24","Mmp24",6.598575,6.31535,6.581901,347,364,704,6.49860866666667,9.400668,14.548417,16.158734,771,905,871,6.63162766666667,0.982570035409222
"MMP25","Mmp25",0.095402,0.068348,0.059118,6,4,7,0.0742893333333333,2.150521,2.321473,2.333712,38,33,19,0.398009666666667,0.768441992175066
"MMP3","Mmp3",0,0,0.022845,0,0,1,0.007615,0,5.52198,1.549267,0,5,3,0.890298333333333,0.533045489292254
"MMP7","Mmp7",0,0,0,0,0,0,0,0,0.163738,0,0,2,0,9.791087,0.0926690703170126
"MMP8","Mmp8",0.092782,0,0,3,0,0,0.0309273333333333,0.112115,0.277698,0.785712,2,9,16,120.116734,0.00851184885263941
"MMP9","Mmp9",0.460025,0.733338,0.856183,8,13,19,0.683182,5.402639,0.108465,0.252519,228,3,7,0.138692,1.47817144583434
"MMRN1","Mmrn1",0,0,0.020033,0,0,1,0.00667766666666667,1.084757,0.014751,0.561572,90,1,21,10.7993903333333,0.0853160746638576
"MMRN2","Mmrn2",0.990538,1.014558,2.107203,53,41,129,1.37076633333333,5.341856,10.409793,6.542249,186,146,148,65.0435603333333,0.0358970098124278
"MMS19","Mms19",29.407221,47.288802,71.992149,356,372,753,49.562724,68.247756,61.293118,78.021328,1553,1108,1172,1.47150066666667,20.4583088655179
"MMS22L","Mms22l",0.446402,0.58908,0.420603,15,9,30,0.485361666666667,2.395142,1.899542,1.171854,186,91,84,0.128762,1.31592104151864
"MMUT","Mmut",12.991146,15.307961,11.914958,427,424,738,13.4046883333333,10.725877,11.688037,13.15486,717,601,609,0,14.4046883333333
"MN1","Mn1",5.144583,5.228806,5.16627,431,471,897,5.17988633333333,5.209009,1.065484,3.512882,360,45,194,24.1646243333333,0.245578326601418
"MNAT1","Mnat1",5.589158,6.983963,5.574705,100,131,196,6.04927533333333,38.098203,12.403256,27.967161,226,105,143,6.93460866666667,0.888421298324059
"MND1","Mnd1",0.175142,0,0.185439,2,0,3,0.120193666666667,4.023743,1.983275,2.684235,39,13,19,0.111880333333333,1.00747682379489
"MNS1","Mns1",0.698227,0.528975,0.541842,33,17,59,0.589681333333333,2.450814,0.81205,0.526189,58,9,7,6.49946466666667,0.211972641247193
"MNT","Mnt",8.899667,7.176184,7.55058,351,396,750,7.875477,11.379316,12.742007,12.045031,559,460,420,4.761748,1.54041395076633
"MNX1","Mnx1",0,0,0,0,0,0,0,0,0.109071,0.06359,0,2,1,20.4265143333333,0.0466711469930643
"MOAP1","Moap1",10.191051,11.375175,10.503216,158,173,312,10.689814,72.091449,103.035024,115.523522,3072,3347,3314,16.1583346666667,0.681290709564588
"MOB1A","Mob1a",6.024646,7.008903,8.022027,354,377,667,7.01852533333333,18.811231,11.917543,15.191631,1240,637,749,0.191128666666667,6.73187167577194
"MOB1B","Mob1b",5.9018,5.67945,5.266578,512,457,862,5.61594266666667,9.936329,5.365236,5.858505,1104,487,480,0.0340473333333333,6.39810427762495
"MOB2","Mob2",11.102997,13.47679,13.540881,208,214,460,12.7068893333333,10.216145,12.643129,12.928262,200,163,144,16.4761723333333,0.784318732494379
"MOB3A","Mob3a",3.717539,2.133507,3.267272,106,76,190,3.03943933333333,17.84875,18.970619,16.447733,593,502,527,43.375333,0.0910289356776958
"MOB3B","Mob3b",0.962837,0.780581,0.755061,83,66,124,0.832826333333333,5.246114,6.003278,6.171157,610,516,495,7.69220433333333,0.210858634133198
"MOB3C","Mob3c",1.116351,2.957018,2.338617,44,47,97,2.13732866666667,2.744854,1.786911,1.973022,177,83,80,58.1505116666667,0.0530397553337592
"MOB4","Mob4",40.993132,33.443216,40.555282,727,678,1222,38.3305433333333,24.247294,29.044503,48.282367,733,728,926,0.562003666666667,25.1795461000838
"MOBP","Mobp",357.873573,331.503868,317.766175,8681,7786,14516,335.714538666667,0.096415,0.050288,0.027804,9,4,2,1.05247833333333,164.052664136934
"MOCOS","Mocos",0.491319,0.303469,0.466382,19,11,33,0.42039,2.754179,1.808629,0.799361,70,40,38,25.4077683333333,0.0537868244704005
"MOCS1","Mocs1",3.631908,4.587754,3.843787,44,74,130,4.02114966666667,4.907932,4.19096,4.540565,200,165,143,3.037611,1.24359421119733
"MOCS2","Mocs2",32.072106,27.463646,29.873516,411,351,662,29.8030893333333,28.89387,29.822097,34.105787,719,508,569,0.0322496666666667,29.8407355584841
"MOCS3","Mocs3",3.123665,2.839297,3.258613,52,54,132,3.07385833333333,1.520822,1.945336,2.027883,145,141,132,20.9765966666667,0.185372575887167
"MOG","Mog",41.622467,34.71597,34.876195,629,568,1054,37.071544,0.033029,0,0.059065,1,0,1,0.030693,36.9378117441372
"MOGAT1","Mogat1",0.909532,0,0.477102,2,0,2,0.462211333333333,0,0,0.080953,0,0,1,0.0326613333333333,1.41596405920754
"MOGAT2","Mogat2",0,0,0,0,0,0,0,0,0,0,0,0,0,26.134918,0.0368528845379227
"MOGS","Mogs",7.698248,6.617467,7.906167,204,214,370,7.407294,33.808328,26.489874,34.678379,955,569,593,131.439516333333,0.0634802529695134
"MOK","Mok",4.01227,2.242212,4.004824,73,56,157,3.41976866666667,11.751013,11.307829,13.195827,217,156,160,0.224256666666667,3.61016507976269
"MON1A","Mon1a",5.807653,5.383588,6.253026,162,153,340,5.81475566666667,8.573601,13.122611,8.673009,209,209,216,0.0973586666666667,6.21014429800527
"MON1B","Mon1b",5.609748,5.555437,5.438322,386,377,721,5.53450233333333,13.475104,15.510777,12.538426,785,756,702,28.104436,0.224519119124429
"MON2","Mon2",43.918374,44.863534,49.420975,1104,1051,2040,46.0676276666667,29.022471,16.386835,16.85879,1113,594,583,0.048436,44.8931815262607
"MORC1","Morc1",0.035731,0,0.080747,2,0,5,0.038826,0,0,0,0,0,0,0.997996666666667,0.519933800356691
"MORC2","Morc2a",9.476895,10.036272,9.714381,569,530,1044,9.742516,34.236379,31.779872,28.863248,956,925,867,3.55481766666667,2.3584952870049
"MORC3","Morc3",49.723013,38.759878,55.247484,272,254,558,47.910125,18.443349,14.835051,20.748045,626,399,378,5.07867066666667,8.04618767524391
"MORC4","Morc4",1.731087,3.848334,1.446748,46,48,73,2.34205633333333,15.449637,11.052887,10.755778,689,336,314,119.062162333333,0.0278360498293763
"MORF4L1","Morf4l1",180.734685,188.25675,183.232036,2839,3339,5587,184.074490333333,322.462525,287.699573,323.322614,4460,3119,3447,0.0602196666666667,174.56240074777
"MORF4L2","Morf4l2",169.572889,176.443796,168.85312,2095,1987,3671,171.623268333333,206.409852,188.451098,209.602589,3314,2335,2543,0,172.623268333333
"MORN2","Morn2",10.06112,10.611014,8.920834,59,61,101,9.86432266666667,18.27172,13.653958,13.996243,138,79,80,2.34448,3.24843403658167
"MORN3","Morn3",1.239323,2.047826,0.133664,2,5,2,1.140271,0.82156,0.513122,0.709139,45,20,17,0.0972113333333333,1.9506460924878
"MORN4","Morn4",18.03002,20.400323,19.472171,423,466,869,19.300838,27.061723,27.594996,32.700546,610,593,606,8.14532633333333,2.21980465869288
"MORN5","Morn5",0.426142,0.291877,0.67578,3,2,9,0.464599666666667,0.65389,0.19125,1.028318,3,1,2,2.66470966666667,0.399649576605841
"MOS","Mos",0.055874,0.056902,0,1,1,0,0.037592,0.062157,0,0,1,0,0,4.59225933333333,0.185540751627041
"MOSMO","Mosmo",30.815607,44.550759,24.134337,895,875,1528,33.166901,7.38531,7.574651,8.070674,446,370,321,14.0907256666667,2.26409927227489
"MOSPD1","Mospd1",5.2766,5.734417,5.722444,119,124,241,5.57782033333333,9.577685,8.8374,8.065727,218,166,171,12.420395,0.490136119937851
"MOSPD2","Mospd2",6.582348,9.04921,5.796299,194,176,333,7.142619,13.240755,8.016265,8.17115,524,300,291,0.0563976666666667,7.70791081515073
"MOSPD3","Mospd3",7.137692,6.858097,11.893036,66,73,152,8.62960833333333,13.527622,9.93024,10.343903,164,112,100,239.377537,0.040060350286946
"MOV10","Mov10",2.718164,3.856882,2.550679,84,69,174,3.04190833333333,37.309872,22.445581,22.204423,601,283,265,47.5524426666667,0.0832483004219328
"MOV10L1","Mov10l1",0,0,0.093701,0,0,2,0.0312336666666667,0.18043,0.3195,0.115141,6,7,2,0.423707333333333,0.724329813102974
"MOXD1","Moxd1",1.822285,2.05939,1.47577,75,84,118,1.785815,78.551252,82.173581,121.56189,2649,2119,3095,0.0211733333333333,2.72805302397242
"MOXD2P","Moxd2",0,0,0,0,0,0,0,0,0.18015,0.20573,0,2,1,2.23260333333333,0.309348193045646
"MPC1","Mpc1",98.690246,107.554056,106.325732,819,860,1555,104.190011333333,41.938304,29.891031,33.36444,441,234,231,0,105.190011333333
"MPC2","Mpc2",73.78962,84.456695,75.0334,381,406,819,77.759905,21.444886,18.868244,19.73413,580,349,356,0.348645,58.399285949972
"MPDU1","Mpdu1",25.333984,29.065443,27.907636,263,273,504,27.4356876666667,36.865442,44.847085,54.263532,475,472,520,0,28.4356876666667
"MPDZ","Mpdz",22.657032,22.353868,22.179965,868,666,1391,22.396955,34.133,17.838492,14.46701,1175,403,370,2.81463066666667,6.13347845295988
"MPEG1","Mpeg1",5.847006,6.950635,5.769855,354,413,668,6.18916533333333,0.012068,0.035355,0,1,2,0,186.469791,0.0383483935997631
"MPG","Mpg",6.545892,6.849734,7.12488,133,141,272,6.84016866666667,26.171177,23.393912,29.228693,408,270,292,0.103362,7.10570843174467
"MPHOSPH10","Mphosph10",5.519533,7.551185,5.641916,163,157,295,6.23754466666667,23.970458,22.583906,25.391838,664,508,606,1.72702033333333,2.65401199184311
"MPHOSPH6","Mphosph6",9.482065,7.323078,7.468391,114,88,170,8.091178,21.187618,24.724705,31.614693,258,221,250,1.345421,3.87613908121399
"MPHOSPH8","Mphosph8",19.04636,17.581133,22.103177,616,556,1085,19.57689,34.98437,35.81539,45.813166,913,824,805,44.5948266666667,0.451298787698721
"MPHOSPH9","Mphosph9",7.59718,7.078361,13.951862,341,292,663,9.54246766666667,18.072595,10.22187,7.895474,461,203,174,0.440321666666667,7.31952306949952
"MPI","Mpi",19.591201,18.41843,18.58012,326,341,660,18.8632503333333,34.822641,23.090607,22.272166,623,338,306,7.04120133333333,2.47018443015397
"MPIG6B","Mpig6b",0,0,0.090041,0,0,2,0.0300136666666667,0.338406,0.319089,0.510561,10,7,5,0.0410003333333333,0.989446048848527
"MPL","Mpl",0.076251,0.369877,0.182343,3,3,11,0.209490333333333,0.046583,0.23207,0.022117,3,11,1,0,1.20949033333333
"MPLKIP","Mplkip",6.280094,4.289909,6.009681,111,87,178,5.52656133333333,1.746075,1.71528,2.152898,246,185,211,1.05820933333333,3.17099005802455
"MPND","Mpnd",93.221668,77.646969,90.331845,451,462,929,87.0668273333333,22.692075,32.676692,33.806026,242,179,175,174.865998333333,0.500760966690179
"MPO","Mpo",0.269222,0.154513,0.280523,2,2,3,0.234752666666667,2.096824,0.284533,0,1,1,0,3.90367033333333,0.251801728650737
"MPP1","Mpp1",78.496529,87.531583,67.228111,330,404,597,77.7520743333333,8.909755,14.231646,11.225537,171,186,146,211.305169666667,0.370938090942295
"MPP2","Mpp2",31.558268,37.02696,32.114778,1328,1438,2735,33.5666686666667,15.990615,18.22149,17.405559,1008,870,783,0.037641,33.3127436817422
"MPP3","Mpp3",14.099897,13.152475,11.66654,464,417,824,12.9729706666667,51.802871,62.510337,55.05217,308,410,396,0,13.9729706666667
"MPP4","Mpp4",0.332247,0.2261,0.249094,11,7,17,0.269147,0.158261,0.513305,0.254003,5,15,6,5.85912033333333,0.185030578022128
"MPP5","Mpp5",8.423326,8.966585,10.813179,639,592,1049,9.40103,4.189595,4.195555,4.929288,397,279,313,0.0129373333333333,10.2681870415149
"MPP6","Mpp6",29.13338,24.638252,23.900814,416,372,709,25.8908153333333,4.761746,2.12044,3.170964,242,109,124,15.7285,1.60748515009315
"MPP7","Mpp7",3.146436,2.830337,2.52657,132,125,199,2.83444766666667,1.373509,1.148387,1.422331,116,77,87,557.144805333333,0.00686998719691868
"MPPE1","Mppe1",20.391365,3.577502,9.528646,141,117,235,11.1658376666667,30.94844,42.060619,33.972479,197,189,155,19.037796,0.607144501654107
"MPPED1","Mpped1",47.703939,47.045567,49.804523,1961,1935,3611,48.1846763333333,0.205691,0.229622,0.239475,13,11,10,0.0290866666666667,47.7944938230016
"MPPED2","Mpped2",18.95306,23.04816,21.629135,400,437,735,21.2101183333333,5.820293,24.370453,31.248629,153,633,765,36.3694096666667,0.59433955557357
"MPRIP","Mprip",57.246377,67.120223,70.333007,4336,4188,8035,64.899869,234.271024,173.151948,151.162835,6514,4632,4018,37.1073033333333,1.72932386276611
"MPST","Mpst",8.197891,14.329905,10.348247,123,191,271,10.958681,16.090821,9.390134,15.88888,458,222,284,56.1764916666667,0.209153808696727
"MPV17","Mpv17",22.247543,24.084228,24.537627,359,361,691,23.6231326666667,52.595302,39.998256,50.386382,495,304,289,46.6851196666667,0.516369316860056
"MPV17L","Mpv17l",20.834106,21.742667,22.103459,639,743,1304,21.5600773333333,3.871974,3.24355,4.772993,251,263,199,0.174116333333333,19.2145162219871
"MPV17L2","Mpv17l2",9.909006,14.537498,14.661725,76,85,148,13.0360763333333,8.554971,7.151244,8.26994,218,145,146,21.4182426666667,0.626100651243434
"MPZ","Mpz",0.921992,0.938414,0.480348,1,3,3,0.780251333333333,115.645687,133.80524,155.714535,3094,2808,2439,5.55191933333333,0.271714476745186
"MPZL1","Mpzl1",13.32232,10.291459,17.296814,197,157,353,13.6368643333333,73.308571,81.075902,85.04073,2492,2198,2065,1.13536566666667,6.85450017381878
"MPZL2","Mpzl2",0.49068,0.684648,0.644966,22,29,53,0.606764666666667,0.045581,0.029437,0.090041,2,1,2,27.1469383333333,0.0570848824706394
"MPZL3","Mpzl3",1.790586,1.297898,1.268001,75,50,91,1.45216166666667,0.619933,0.645975,0.791589,45,34,35,2.74919133333333,0.654050820203539
"MR1","Mr1",1.299488,2.216026,1.566706,50,80,108,1.69407333333333,0.42901,0.112621,0.151856,37,7,5,0.0286436666666667,2.61905402291885
"MRAP","Mrap",0.178842,0.27272,0.140195,2,3,3,0.197252333333333,0,0,0,0,0,0,0.012017,1.18303579221825
"MRAP2","Mrap2",2.144707,2.906035,2.421775,57,76,121,2.490839,2.669981,0.566947,0.551924,99,16,14,29.4112566666667,0.114787726079937
"MRAS","Mras",67.366592,88.659659,78.590272,2047,2045,3817,78.2055076666667,23.665653,30.783238,21.910803,879,663,628,0,79.2055076666667
"MRC1","Mrc1",0.790936,0.979999,0.985033,60,65,142,0.918656,0,0,0,0,0,0,2.18842466666667,0.601756729603355
"MRC2","Mrc2",1.048418,1.326333,1.600149,84,88,189,1.32496666666667,437.392786,97.225547,154.352569,3891,927,1151,0,2.32496666666667
"MREG","Mreg",1.331673,1.789552,1.347459,38,50,74,1.48956133333333,4.285249,3.777468,2.330657,88,63,74,10.6491606666667,0.213711648810635
"MRFAP1","Mrfap1",129.451449,130.354417,123.626555,2408,2536,4815,127.810807,158.104906,149.800954,189.173025,4069,3007,3321,2.78200433333333,34.0588734562529
"MRGBP","Mrgbp",5.109391,4.922286,4.868638,127,126,262,4.96677166666667,4.825992,3.254297,4.559505,242,124,153,0.188757666666667,5.01933390965863
"MRGPRD","Mrgprd",0,0,0,0,0,0,0,0.06851,0,0,1,0,0,13.8115603333333,0.0675148314893945
"MRGPRE","Mrgpre",1.579068,1.967392,1.720148,82,101,172,1.755536,0.181482,0.034334,0.11869,14,2,6,5.47095133333333,0.425831668027792
"MRGPRF","Mrgprf",0.56197,0.446773,0.592797,15,12,31,0.533846666666667,0.159262,0.105494,0.161969,6,3,4,0.88935,0.811838286535934
"MRGPRG","Mrgprg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MRGPRX1","Mrgprb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474453333333333,0.954703761787409
"MRGPRX2","Mrgprb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.011632,0.98850174767109
"MRGPRX3","Mrgpra1",0,0,0,0,0,0,0,0.128984,0.307857,0,4,7,0,28.9464083333333,0.033392986192835
"MRGPRX4","Mrgprx1",0,0,0,0,0,0,0,0.12495,0.76949,0.564759,3,14,9,1.31451533333333,0.432055897663816
"MRI1","Mri1",5.304941,4.053803,4.566924,78,69,160,4.64188933333333,11.189088,8.150097,10.463375,391,216,247,6.252639,0.777908473499554
"MRLN","Mrln",0,1.201829,0.452457,0,2,2,0.551428666666667,37.636773,0.385254,0,74,1,0,27.2830416666667,0.0548536711486418
"MRM1","Mrm1",29.322888,3.436399,10.271323,103,109,196,14.3435366666667,1.517882,1.875396,1.871629,38,39,32,1.81321866666667,5.4540860433174
"MRM2","Mrm2",4.089798,3.431478,3.411773,73,60,116,3.64434966666667,14.381932,13.850364,18.360153,344,261,259,0.213069333333333,3.82859374896956
"MRM3","Mrm3",6.863931,6.817488,6.365606,89,88,155,6.68234166666667,9.40513,8.366738,9.013248,135,131,127,4.183178,1.48216821160042
"MRNIP","Mrnip",4.14833,4.81367,4.91277,55,63,124,4.62492333333333,33.257114,27.736532,29.972396,737,519,522,3.63118233333333,1.21457609061243
"MRO","Mro",7.706716,6.021691,7.3559,124,98,251,7.02810233333333,0.355291,0.315463,0.469206,34,23,31,3.793301,1.67485879424917
"MROH2A","Mroh2a",0.318891,1.142072,0.75402,18,28,61,0.738327666666667,0,0,0,0,0,0,17.802915,0.0924499029361494
"MROH2B","Mroh2b",0,0,0.140262,0,0,1,0.046754,0.029119,0,0,2,0,0,0,1.046754
"MROH7","Mroh7",3.008792,1.772296,4.149109,50,50,136,2.97673233333333,0.899148,0.193469,0.054981,65,7,3,120.653645,0.0326889698482387
"MRPL1","Mrpl1",3.634063,3.988881,3.62225,144,156,264,3.748398,41.505125,50.632559,61.670907,263,226,235,0.848941333333333,2.56817126341128
"MRPL10","Mrpl10",17.649566,18.368061,17.903843,354,371,699,17.9738233333333,17.52513,13.492073,15.936432,481,290,296,0.00847933333333333,18.814290691133
"MRPL11","Mrpl11",43.122264,38.255263,48.99485,236,260,505,43.457459,14.805984,11.389897,14.556704,173,114,123,0,44.457459
"MRPL12","Mrpl12",20.058536,26.311644,24.076876,280,332,623,23.482352,27.039683,24.939384,34.331132,400,278,331,12.9515396666667,1.75481363239742
"MRPL13","Mrpl13",17.252345,21.197555,20.762409,180,195,393,19.7374363333333,46.440404,37.087171,52.332989,302,188,236,5.39478033333333,3.24286922339423
"MRPL14","Mrpl14",14.836184,18.701471,13.682382,57,76,111,15.7400123333333,15.182838,13.155746,14.852713,216,142,140,191.177592666667,0.0871069935940399
"MRPL15","Mrpl15",25.766809,31.339501,24.826817,223,246,437,27.3110423333333,61.382786,68.456659,77.102229,714,603,650,49.8935803333333,0.556279242841767
"MRPL16","Mrpl16",12.680746,13.023678,11.679453,171,174,309,12.4612923333333,20.048307,13.767624,27.282112,256,158,225,12.346064,1.00863388137007
"MRPL17","Mrpl17",24.048318,35.275778,32.005421,197,221,396,30.4431723333333,86.351642,64.180896,72.026499,558,338,288,0.210738666666667,25.9702388294088
"MRPL18","Mrpl18",260.37684,217.263112,218.583041,290,283,496,232.074331,28.103283,34.498146,33.266423,344,313,284,32.4991003333333,6.95762956857916
"MRPL19","Mrpl19",18.887255,25.007079,25.08405,311,332,597,22.9927946666667,31.415082,32.482314,38.262259,605,326,394,0.925118666666667,12.4630211540206
"MRPL2","Mrpl2",142.092045,133.881615,176.654337,147,170,332,150.875999,29.462772,35.411628,40.395761,217,190,169,1.419128,62.7812992946219
"MRPL20","Mrpl20",69.344024,73.637458,69.031936,314,308,582,70.6711393333333,89.62807,105.78343,92.120009,474,354,340,3.61030866666667,15.5458440020574
"MRPL21","Mrpl21",22.409013,28.189281,26.670032,150,157,292,25.7561086666667,33.346137,36.259275,42.265631,293,241,249,13.5127476666667,1.84362804902348
"MRPL22","Mrpl22",15.341584,14.361196,13.138236,78,90,155,14.2803386666667,22.564241,25.448928,30.67855,214,152,176,3.31615833333333,3.54026369900703
"MRPL23","Mrpl23",1.591368,1.631053,1.785848,25,29,53,1.669423,48.754918,31.053873,28.352286,203,105,130,0.395489,1.91289433309757
"MRPL24","Mrpl24",29.112564,21.864175,23.642909,319,306,561,24.873216,31.899402,30.748253,26.042001,238,171,151,0.0515166666666667,24.6056166489674
"MRPL27","Mrpl27",31.031453,38.209236,32.115546,225,259,449,33.7854116666667,30.556454,35.641687,44.406873,327,284,316,0.124891,30.9233620561163
"MRPL28","Mrpl28",23.492999,22.596061,19.35453,274,262,426,21.81453,44.053767,38.48873,39.057575,632,434,415,0,22.81453
"MRPL3","Mrpl3",30.551516,34.704004,36.894217,606,573,1109,34.0499123333333,50.750593,56.743133,63.207472,665,558,676,18.7407456666667,1.77551106352163
"MRPL30","Mrpl30",59.587517,72.400249,64.894483,293,339,588,65.6274163333333,20.432909,20.69973,21.38691,824,631,687,10.0407943333333,6.03465786263023
"MRPL32","Mrpl32",13.361341,15.136666,14.036686,129,136,268,14.178231,30.872265,32.341502,38.745944,509,355,361,108.368832666667,0.138780223121335
"MRPL33","Mrpl33",41.632858,50.153591,34.990546,120,126,229,42.2589983333333,73.562823,75.609351,79.856087,275,230,199,0.155553666666667,37.4357328276402
"MRPL34","Mrpl34",10.303584,20.252466,14.756804,51,106,153,15.1042846666667,32.567494,35.142999,46.529457,257,198,236,0,16.1042846666667
"MRPL35","Mrpl35",11.152058,11.086471,8.997633,255,293,490,10.412054,24.409367,23.382118,28.727693,881,856,918,1.26094433333333,5.04747234673182
"MRPL36","Mrpl36",12.471978,14.501686,14.960016,118,126,243,13.9778933333333,26.568256,24.607267,24.624943,182,132,117,9.323642,1.45083424370327
"MRPL37","Mrpl37",16.81719,19.850111,21.482263,285,325,680,19.383188,29.72909,28.583518,32.279174,660,474,490,45.5325713333333,0.438041299157664
"MRPL38","Mrpl38",45.699828,28.320982,68.181053,226,217,435,47.400621,45.26633,35.807095,60.158328,506,352,436,0,48.400621
"MRPL39","Mrpl39",6.521285,8.284953,7.538482,169,196,347,7.44824,15.09013,13.587713,14.875533,248,169,169,96.102602,0.0870032298413589
"MRPL4","Mrpl4",27.847423,18.67506,24.733088,273,267,507,23.751857,19.870343,16.989855,19.596311,361,227,237,0.0723943333333333,23.080928563902
"MRPL40","Mrpl40",16.719564,17.49802,15.387295,155,162,285,16.5349596666667,15.802347,15.574544,17.464527,230,179,174,13.8292496666667,1.18245764693556
"MRPL41","Mrpl41",50.428006,39.960012,44.385135,240,265,446,44.9243843333333,36.529689,35.836514,49.58419,231,170,203,7.52798,5.38514212431705
"MRPL42","Mrpl42",45.843572,55.09411,45.2776,264,308,525,48.7384273333333,29.034411,21.38444,27.213166,939,624,719,4.71287466666667,8.70637467745369
"MRPL43","Mrpl43",10.936796,13.427437,14.199168,184,219,401,12.854467,31.754159,26.659519,33.848476,420,271,306,50.2487003333333,0.270337919008431
"MRPL44","Mrpl44",9.710197,10.438485,8.190236,169,177,275,9.446306,14.370142,15.194584,19.732854,407,327,382,0.0223656666666667,10.2177785704202
"MRPL45","Mrpl45",14.159746,10.771155,13.949567,262,254,518,12.960156,16.940041,17.480969,21.432403,435,341,373,85.5443476666667,0.161306386568061
"MRPL46","Mrpl46",13.334089,12.801365,11.872205,158,166,300,12.6692196666667,8.508807,10.708444,12.565006,150,127,135,4.32749333333333,2.56578822560704
"MRPL47","Mrpl47",10.906668,11.615311,8.420257,136,151,256,10.3140786666667,31.904714,29.850643,39.369527,471,379,401,0.654552,6.83815236188809
"MRPL48","Mrpl48",41.030959,39.560339,36.395625,607,555,968,38.995641,33.720317,44.152045,47.716703,163,107,135,25.7013426666667,1.49788875785372
"MRPL49","Mrpl49",25.796196,30.324616,23.838651,278,318,552,26.6531543333333,37.624983,28.457716,28.018938,723,509,440,0,27.6531543333333
"MRPL50","Mrpl50",12.086275,13.308581,12.860536,336,362,681,12.7517973333333,5.192136,5.235481,5.806511,290,226,229,1.67577333333333,5.13937304106476
