"Hs_symbol","DRG","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"MIA",666.07217,666.07217,316.933704,287.52208,258.908822,287.788202,2.30990104644233
"MIA2",0,0,7.485451,10.114893,9.889517,9.163287,0.0983933642727988
"MIA3",19.22478,19.22478,82.538703,76.282497,95.605189,84.8087963333333,0.235695882755827
"MIAT",6.68006,6.68006,70.209828,123.595917,97.275466,97.0270703333333,0.0783463177455428
"MIB1",3.94113,3.94113,11.139564,7.893858,8.67756,9.236994,0.482673917753591
"MIB2",56.72303,56.72303,42.76013,47.647392,52.133344,47.513622,1.18983138385338
"MICA",16.83083,16.83083,7.067765,5.505497,7.489786,6.68768266666667,2.31940244845347
"MICAL1",32.09357,32.09357,52.188066,55.396325,59.026728,55.5370396666667,0.585343169630288
"MICAL2",12.17883,12.17883,11.196693,7.488075,9.457644,9.380804,1.269538467348
"MICAL3",12.67016,12.67016,60.790414,59.77558,53.281358,57.9491173333333,0.231897619818475
"MICALL1",8.71858,8.71858,20.945006,29.271789,33.770445,27.9957466666667,0.335172606924878
"MICALL2",131.28046,131.28046,42.383282,32.677313,45.082011,40.0475353333333,3.22261638672808
"MICB",0.91995,0.91995,0.688257,0.357872,0.3704,0.472176333333333,1.30415763147938
"MICU1",73.76293,73.76293,40.08216,40.223317,36.329963,38.87848,1.87476879760713
"MID1",2.54031,2.54031,7.207338,4.310375,6.201499,5.906404,0.512612641832131
"MID1IP1",174.78972,174.78972,14.246537,10.869044,14.450306,13.188629,12.3894789271042
"MID2",2.62394,2.62394,4.269969,2.890266,2.460963,3.207066,0.861393664848614
"MIDN",13.48557,13.48557,25.501857,23.180892,26.985941,25.2228966666667,0.552401597128413
"MIEN1",107.96819,107.96819,19.024027,19.071627,29.612801,22.569485,4.62327411905691
"MIER1",4.85062,4.85062,7.811083,4.664341,4.908322,5.794582,0.861071365390836
"MIER2",11.71886,11.71886,20.967088,28.008975,21.662057,23.54604,0.518163418620682
"MIER3",2.20578,2.20578,21.13093,6.860527,6.773786,11.5884143333333,0.254661144375531
"MIF",228.15703,228.15703,271.221806,177.512911,204.617159,217.783958666667,1.04741239438462
"MIF4GD",31.93676,31.93676,11.414962,9.893771,16.879293,12.729342,2.39900499237327
"MIIP",56.96347,56.96347,11.554803,9.525373,15.181268,12.087148,4.4290375565402
"MINK1",44.83691,44.83691,52.267335,50.049504,44.387286,48.901375,0.918550039953809
"MINPP1",5.88556,5.88556,11.762767,14.051371,14.880908,13.5650153333333,0.472746498538988
"MIOS",9.85806,9.85806,17.403911,16.86842,23.724661,19.3323306666667,0.534029284591607
"MIOX",0.02091,0.02091,0.174551,0.184911,0.194274,0.184578666666667,0.861833855975796
"MIP",0.3868,0.3868,0.289712,0.316445,0.198386,0.268181,1.09353475568551
"MIPEP",11.19616,11.19616,4.617319,7.031059,5.749312,5.79923,1.79375605767124
"MIPOL1",2.64484,2.64484,1.84639,1.998653,2.116954,1.98733233333333,1.22009860079177
"MIR155HG",0.35543,0.35543,0.087125,0.112291,0.061473,0.086963,1.24698816795052
"MIR210HG",10.58983,10.58983,55.658692,3.588295,3.384125,20.8770373333333,0.529771459608973
"MIR22HG",26.35436,26.35436,11.754805,9.664673,14.665321,12.0282663333333,2.09961627281235
"MIRLET7BHG",2.57167,2.57167,0.64804,0.050591,0.233771,0.310800666666667,2.72480026202814
"MIS12",7.31775,7.31775,16.906803,10.720877,22.532535,16.7200716666667,0.469397085771756
"MIS18A",3.80523,3.80523,4.882163,2.402074,5.508225,4.264154,0.912820939508989
"MIS18BP1",3.93068,3.93068,18.10071,10.963386,6.325306,11.7964673333333,0.385315718124497
"MITD1",26.17664,26.17664,22.019228,20.969491,20.622959,21.2038926666667,1.22395835757208
"MITF",3.3348,3.3348,1.419056,1.63663,1.133642,1.39644266666667,1.80884778104435
"MIXL1",0.05227,0.05227,0.10653,0.126165,0.141978,0.124891,0.935441745022407
"MKI67",0.73178,0.73178,11.84977,3.247613,6.430432,7.17593833333333,0.21181421989688
"MKKS",41.98298,41.98298,14.276738,19.527613,20.413092,18.072481,2.25366484832256
"MKLN1",20.65697,20.65697,9.005602,6.028028,10.218891,8.417507,2.29965000291478
"MKNK1",29.73098,29.73098,25.559497,27.438403,33.316989,28.7716296666667,1.03222364190589
"MKNK2",49.95933,49.95933,19.974792,16.533336,18.644661,18.384263,2.6289021150817
"MKRN1",60.246,60.246,68.265609,71.408086,73.668682,71.1141256666667,0.849292693127801
"MKRN2",22.93592,22.93592,15.410503,13.33247,15.569394,14.770789,1.51773763506696
"MKRN3",1.92352,1.92352,0.226935,0.363056,1.386176,0.658722333333333,1.76251319539718
"MKRN7P",0.10454,0.10454,0.315715,0,0.099687,0.138467333333333,0.97019911565315
"MKS1",10.88254,10.88254,12.275235,9.557815,10.458563,10.763871,1.01008758086518
"MKX",3.35571,3.35571,2.849118,3.856456,3.406759,3.37077766666667,0.996552634836226
"MLANA",0.12545,0.12545,0.65759,0.665968,0.730935,0.684831,0.667989845865847
"MLC1",0.7945,0.7945,44.101288,0.061104,5.087324,16.416572,0.103034052854948
"MLEC",30.10732,30.10732,75.3707,78.496433,73.3688,75.745311,0.405331864509612
"MLF1",19.32932,19.32932,23.480247,11.384314,12.711736,15.8587656666667,1.20586052395255
"MLF2",290.36837,290.36837,150.418996,144.49267,189.787075,161.566247,1.79230544702185
"MLH1",19.43386,19.43386,108.918382,108.414077,135.922101,117.75152,0.172072407999493
"MLH3",14.47869,14.47869,13.427734,13.782235,16.372599,14.5275226666667,0.996855089654997
"MLIP",63.88397,63.88397,1.090973,1.436743,2.009701,1.51247233333333,25.8247500436821
"MLKL",4.71472,4.71472,0.591489,0.49953,0.591473,0.560830666666667,3.66133246997539
"MLLT1",7.72545,7.72545,23.328124,25.131551,29.202113,25.8872626666667,0.324519833356533
"MLLT10",10.53756,10.53756,38.281466,38.988807,34.013555,37.0946093333333,0.302865948802485
"MLLT11",139.80041,139.80041,136.571018,204.449344,235.026984,192.015782,0.729476152369758
"MLLT3",17.6776,17.6776,50.206478,31.986552,34.857463,39.016831,0.466743605959203
"MLLT6",27.84927,27.84927,58.404858,45.610492,33.863698,45.9596826666667,0.614341246826143
"MLN",0.45997,0.45997,0,0,0.493455,0.164485,1.25374736471487
"MLNR",0.03136,0.03136,0,0,0.091875,0.030625,1.0007131594906
"MLPH",23.12409,23.12409,0.56293,0.297375,0.57321,0.477838333333333,16.3239032686255
"MLST8",101.5913,101.5913,29.952304,27.896977,29.137167,28.9954826666667,3.42022500988149
"MLX",33.96482,33.96482,20.186217,19.120155,26.056823,21.7877316666667,1.53437035820225
"MLXIP",5.53013,5.53013,36.738307,49.474681,37.754074,41.322354,0.154295056461179
"MLXIPL",7.43274,7.43274,0.468099,0.588479,0.190127,0.415568333333333,5.95714088923059
"MLYCD",13.72601,13.72601,5.373982,6.159434,7.719343,6.41758633333333,1.98528326307763
"MMAA",2.52985,2.52985,1.830379,2.753573,1.54223,2.04206066666667,1.1603483252909
"MMAB",65.71341,65.71341,15.213774,16.976926,21.200051,17.796917,3.54916766403767
"MMACHC",2.31032,2.31032,3.843815,3.019147,3.188178,3.35038,0.760926631696542
"MMADHC",66.1002,66.1002,79.496747,76.164499,93.858353,83.1731996666667,0.797168222970289
"MMD",20.78241,20.78241,29.97027,32.114707,37.369271,33.151416,0.637818648573752
"MMD2",5.02834,5.02834,0.023952,0.251232,0,0.091728,5.52183327715328
"MME",6.35599,6.35599,11.180574,0.716608,1.175669,4.357617,1.37299661397969
"MMEL1",88.49252,88.49252,0.831178,1.229743,1.606874,1.22259833333333,40.2648191793539
"MMGT1",19.75793,19.75793,11.155716,12.442816,14.322206,12.640246,1.52181492914424
"MMP1",0.08363,0.08363,0.209136,0.903772,1.172561,0.761823,0.615061785434746
"MMP10",0.03136,0.03136,0.371385,2.665006,0.543475,1.19328866666667,0.470234500216266
"MMP11",2.4044,2.4044,14.742386,11.727703,18.803409,15.091166,0.211569503415725
"MMP12",0.05227,0.05227,0,0,0,0,1.05227
"MMP13",0.04182,0.04182,0.086022,0.055911,0,0.047311,0.994757049243252
"MMP14",32.8567,32.8567,72.533508,43.741666,57.930249,58.0684743333333,0.573177153839135
"MMP15",33.57802,33.57802,54.118642,58.79737,77.09809,63.338034,0.537442906632801
"MMP16",0.26135,0.26135,6.668794,6.030198,5.537609,6.078867,0.178185294341594
"MMP17",25.76894,25.76894,58.855135,47.229167,58.873427,54.9859096666667,0.478137091267768
"MMP19",12.07429,12.07429,7.523381,0.412438,0.477242,2.80435366666667,3.43666523818632
"MMP2",70.03088,70.03088,544.114913,212.624612,309.904135,355.547886666667,0.199218345294544
"MMP20",0.09409,0.09409,0,0.16406,0,0.0546866666666667,1.03736022705006
"MMP21",0.01045,0.01045,0.641628,0.471213,0.558132,0.556991,0.648976134094545
"MMP23A",0,0,0.89993,0,0,0.299976666666667,0.769244576184701
"MMP23B",0.24044,0.24044,3.5939,1.460916,1.444989,2.16660166666667,0.391725935427096
"MMP24",20.6256,20.6256,9.400668,14.548417,16.158734,13.369273,1.5049891528959
"MMP25",1.10812,1.10812,2.150521,2.321473,2.333712,2.26856866666667,0.644967328206658
"MMP26",0,0,0,0,0,0,1
"MMP27",0,0,0,0,0,0,1
"MMP28",41.24076,41.24076,1.064178,1.703721,0.792856,1.18691833333333,19.3151977173359
"MMP3",0.97222,0.97222,0,5.52198,1.549267,2.35708233333333,0.587480378546966
"MMP7",2.21623,2.21623,0,0.163738,0,0.0545793333333333,3.04977529744878
"MMP8",0.02091,0.02091,0.112115,0.277698,0.785712,0.391841666666667,0.733495787954808
"MMP9",0.11499,0.11499,5.402639,0.108465,0.252519,1.92120766666667,0.381688030167432
"MMRN1",2.11169,2.11169,1.084757,0.014751,0.561572,0.553693333333333,2.00276974435109
"MMRN2",14.14417,14.14417,5.341856,10.409793,6.542249,7.43129933333333,1.79618459756578
"MMS19",72.613,72.613,68.247756,61.293118,78.021328,69.1874006666667,1.04880647097336
"MMS22L",0.99312,0.99312,2.395142,1.899542,1.171854,1.82217933333333,0.706234354585074
"MN1",0.39725,0.39725,5.209009,1.065484,3.512882,3.26245833333333,0.327803790848395
"MNAT1",43.25836,43.25836,38.098203,12.403256,27.967161,26.1562066666667,1.62976959717742
"MND1",2.2685,2.2685,4.023743,1.983275,2.684235,2.89708433333333,0.838703943880096
"MNDA",19.4234,19.4234,0,0,0,0,20.4234
"MNS1",1.92352,1.92352,2.450814,0.81205,0.526189,1.26301766666667,1.29186795271741
"MNT",5.01789,5.01789,11.379316,12.742007,12.045031,12.0554513333333,0.460948445699081
"MNX1",0.05227,0.05227,0,0.109071,0.06359,0.0575536666666667,0.995003878447776
"MOAP1",178.0618,178.0618,72.091449,103.035024,115.523522,96.8833316666667,1.82933904017264
"MOB1A",12.42972,12.42972,18.811231,11.917543,15.191631,15.3068016666667,0.823565544888682
"MOB1B",3.71115,3.71115,9.936329,5.365236,5.858505,7.05335666666667,0.584992096463297
"MOB2",85.74314,85.74314,10.216145,12.643129,12.928262,11.9291786666667,6.70909902603764
"MOB3A",20.18654,20.18654,17.84875,18.970619,16.447733,17.7557006666667,1.12960535980687
"MOB3B",2.91665,2.91665,5.246114,6.003278,6.171157,5.80684966666667,0.575398340171951
"MOB3C",7.40138,7.40138,2.744854,1.786911,1.973022,2.16826233333333,2.65173117503843
"MOB4",31.84267,31.84267,24.247294,29.044503,48.282367,33.8580546666667,0.942183099833339
"MOBP",0.28226,0.28226,0.096415,0.050288,0.027804,0.058169,1.21177241064518
"MOCOS",1.81898,1.81898,2.754179,1.808629,0.799361,1.78738966666667,1.01133330359623
"MOCS1",19.59067,19.59067,4.907932,4.19096,4.540565,4.54648566666667,3.71238135955999
"MOCS2",69.91589,69.91589,28.89387,29.822097,34.105787,30.9405846666667,2.22024395420689
"MOCS3",3.92022,3.92022,1.520822,1.945336,2.027883,1.831347,1.73776651184048
"MOG",0.06272,0.06272,0.033029,0,0.059065,0.030698,1.0310682663593
"MOGAT1",0.01045,0.01045,0,0,0.080953,0.0269843333333333,0.983900111426562
"MOGAT2",0.07318,0.07318,0,0,0,0,1.07318
"MOGAT3",0,0,0.10534,0.234142,0.182144,0.173875333333333,0.851879217157075
"MOGS",18.45119,18.45119,33.808328,26.489874,34.678379,31.6588603333333,0.595586918878094
"MOK",11.93839,11.93839,11.751013,11.307829,13.195827,12.0848896666667,0.988803905084514
"MON1A",29.55326,29.55326,8.573601,13.122611,8.673009,10.1230736666667,2.74683607387778
"MON1B",11.08117,11.08117,13.475104,15.510777,12.538426,13.8414356666667,0.814016263071764
"MON2",6.56507,6.56507,29.022471,16.386835,16.85879,20.756032,0.347722875200772
"MORC1",0.11499,0.11499,0,0,0,0,1.11499
"MORC2",16.10951,16.10951,34.236379,31.779872,28.863248,31.6264996666667,0.524405320055837
"MORC3",6.88914,6.88914,18.443349,14.835051,20.748045,18.008815,0.415025344820285
"MORC4",6.50234,6.50234,15.449637,11.052887,10.755778,12.419434,0.559065307821477
"MORF4L1",424.3773,424.3773,322.462525,287.699573,323.322614,311.161570666667,1.36268311019689
"MORF4L2",188.23347,188.23347,206.409852,188.451098,209.602589,201.487846333333,0.934542361068357
"MORN1",3.69024,3.69024,4.130384,4.060176,5.157461,4.44934033333333,0.860698674169797
"MORN2",42.30706,42.30706,18.27172,13.653958,13.996243,15.307307,2.65568435057977
"MORN3",1.26493,1.26493,0.82156,0.513122,0.709139,0.681273666666667,1.34715129660628
"MORN4",27.88063,27.88063,27.061723,27.594996,32.700546,29.1190883333333,0.95888128087985
"MORN5",1.24402,1.24402,0.65389,0.19125,1.028318,0.624486,1.38137232330719
"MOS",0.59587,0.59587,0.062157,0,0,0.020719,1.56347633383919
"MOSPD1",6.59643,6.59643,9.577685,8.8374,8.065727,8.82693733333333,0.773021109459264
"MOSPD2",3.86795,3.86795,13.240755,8.016265,8.17115,9.80939,0.450344561534
"MOSPD3",36.59921,36.59921,13.527622,9.93024,10.343903,11.267255,3.06500598544662
"MOV10",26.31254,26.31254,37.309872,22.445581,22.204423,27.3199586666667,0.964427255049195
"MOV10L1",2.57167,2.57167,0.18043,0.3195,0.115141,0.205023666666667,2.96398327999644
"MOXD1",0.95131,0.95131,78.551252,82.173581,121.56189,94.0955743333333,0.0205194617486633
"MOXD2P",0,0,0,0.18015,0.20573,0.128626666666667,0.886032582371496
"MPC1",73.61658,73.61658,41.938304,29.891031,33.36444,35.0645916666667,2.06897060390027
"MPC1L",0.30316,0.30316,0,0,0,0,1.30316
"MPC2",72.04849,72.04849,21.444886,18.868244,19.73413,20.0157533333333,3.47589205304085
"MPDU1",95.81027,95.81027,36.865442,44.847085,54.263532,45.325353,2.08979022782622
"MPDZ",6.09464,6.09464,34.133,17.838492,14.46701,22.1461673333333,0.306514676828714
"MPEG1",4.21293,4.21293,0.012068,0.035355,0,0.0158076666666667,5.13180808834218
"MPG",42.13979,42.13979,26.171177,23.393912,29.228693,26.264594,1.58226416281864
"MPHOSPH10",35.32383,35.32383,23.970458,22.583906,25.391838,23.9820673333333,1.45399616113969
"MPHOSPH6",26.77252,26.77252,21.187618,24.724705,31.614693,25.8423386666667,1.03465351305207
"MPHOSPH8",23.01955,23.01955,34.98437,35.81539,45.813166,38.8709753333333,0.6024319645855
"MPHOSPH9",6.62779,6.62779,18.072595,10.22187,7.895474,12.063313,0.583909303864954
"MPI",61.43775,61.43775,34.822641,23.090607,22.272166,26.7284713333333,2.25175593884764
"MPL",0.07318,0.07318,0.046583,0.23207,0.022117,0.100256666666667,0.975390590680356
"MPLKIP",19.5593,19.5593,1.746075,1.71528,2.152898,1.87141766666667,7.15998241519027
"MPND",28.5915,28.5915,22.692075,32.676692,33.806026,29.724931,0.963110380947641
"MPO",1.96534,1.96534,2.096824,0.284533,0,0.793785666666667,1.65311834914502
"MPP1",47.25177,47.25177,8.909755,14.231646,11.225537,11.455646,3.87388739211118
"MPP2",10.39121,10.39121,15.990615,18.22149,17.405559,17.205888,0.625688238881839
"MPP3",25.77939,25.77939,51.802871,62.510337,55.05217,56.455126,0.466092268251226
"MPP4",0.15681,0.15681,0.158261,0.513305,0.254003,0.308523,0.884057827030935
"MPP5",8.72903,8.72903,4.189595,4.195555,4.929288,4.438146,1.78903435104537
"MPP6",2.67621,2.67621,4.761746,2.12044,3.170964,3.35105,0.844901805311361
"MPP7",1.25447,1.25447,1.373509,1.148387,1.422331,1.31474233333333,0.973961536683637
"MPPE1",51.86195,51.86195,30.94844,42.060619,33.972479,35.6605126666667,1.44193155400318
"MPPED1",6.52325,6.52325,0.205691,0.229622,0.239475,0.224929333333333,6.14178287291675
"MPPED2",25.34033,25.34033,5.820293,24.370453,31.248629,20.4797916666667,1.22628424003181
"MPRIP",115.0246,115.0246,234.271024,173.151948,151.162835,186.195269,0.619805193901562
"MPST",97.38882,97.38882,16.090821,9.390134,15.88888,13.789945,6.6524128385873
"MPV17",82.70104,82.70104,52.595302,39.998256,50.386382,47.65998,1.72012072343638
"MPV17L",1.81898,1.81898,3.871974,3.24355,4.772993,3.962839,0.568017620559522
"MPV17L2",24.3263,24.3263,8.554971,7.151244,8.26994,7.99205166666667,2.81652073840768
"MPZ",718.74953,718.74953,115.645687,133.80524,155.714535,135.055154,5.29013057454626
"MPZL1",43.89605,43.89605,73.308571,81.075902,85.04073,79.808401,0.55558641730827
"MPZL2",4.91335,4.91335,0.045581,0.029437,0.090041,0.0550196666666667,5.60496660567781
"MPZL3",3.60661,3.60661,0.619933,0.645975,0.791589,0.685832333333333,2.73254339053488
"MR1",4.19203,4.19203,0.42901,0.112621,0.151856,0.231162333333333,4.21717742610168
"MRAP",0.34498,0.34498,0,0,0,0,1.34498
"MRAP2",26.04074,26.04074,2.669981,0.566947,0.551924,1.26295066666667,11.9493281043687
"MRAS",50.47158,50.47158,23.665653,30.783238,21.910803,25.4532313333333,1.94575775455989
"MRC1",0.58542,0.58542,0,0,0,0,1.58542
"MRC2",7.76727,7.76727,437.392786,97.225547,154.352569,229.656967333333,0.0380099942410584
"MREG",5.47786,5.47786,4.285249,3.777468,2.330657,3.464458,1.45098464360063
"MRFAP1",525.82224,525.82224,158.104906,149.800954,189.173025,165.692961666667,3.16043481819873
"MRFAP1L1",77.82951,77.82951,42.386286,45.531009,62.179371,50.032222,1.54470071869495
"MRGPRD",4.52655,4.52655,0.06851,0,0,0.0228366666666667,5.40315983979195
"MRGPRE",55.51037,55.51037,0.181482,0.034334,0.11869,0.111502,50.8414469789528
"MRGPRF",8.7813,8.7813,0.159262,0.105494,0.161969,0.142241666666667,8.5632491664782
"MRGPRG",0.03136,0.03136,0,0,0,0,1.03136
"MRGPRX1",19.23523,19.23523,0,0,0,0,20.23523
"MRGPRX2",0.02091,0.02091,0,0,0,0,1.02091
"MRGPRX3",10.70482,10.70482,0.128984,0.307857,0,0.145613666666667,10.2170743423976
"MRGPRX4",4.10839,4.10839,0.12495,0.76949,0.564759,0.486399666666667,3.43675399998968
"MRI1",10.34939,10.34939,11.189088,8.150097,10.463375,9.93418666666667,1.03797295089164
"MRM1",5.00743,5.00743,1.517882,1.875396,1.871629,1.754969,2.18057989037263
"MRO",3.53343,3.53343,0.355291,0.315463,0.469206,0.379986666666667,3.28512594324583
"MRPL1",53.66002,53.66002,41.505125,50.632559,61.670907,51.2695303333333,1.04573390369919
"MRPL10",49.77116,49.77116,17.52513,13.492073,15.936432,15.6512116666667,3.04909702767376
"MRPL11",57.92523,57.92523,14.805984,11.389897,14.556704,13.584195,4.0403484731245
"MRPL12",185.82907,185.82907,27.039683,24.939384,34.331132,28.7700663333333,6.27573576451218
"MRPL13",51.89331,51.89331,46.440404,37.087171,52.332989,45.2868546666667,1.14272854314491
"MRPL14",92.2873,92.2873,15.182838,13.155746,14.852713,14.397099,6.05875821153063
"MRPL15",115.75637,115.75637,61.382786,68.456659,77.102229,68.980558,1.668411532243
"MRPL16",50.90019,50.90019,20.048307,13.767624,27.282112,20.3660143333333,2.42910021449485
"MRPL17",76.34505,76.34505,86.351642,64.180896,72.026499,74.1863456666667,1.02871138787492
"MRPL18",64.28122,64.28122,28.103283,34.498146,33.266423,31.9559506666667,1.98086289970172
"MRPL19",20.66742,20.66742,31.415082,32.482314,38.262259,34.0532183333333,0.618129262596002
"MRPL2",85.94176,85.94176,29.462772,35.411628,40.395761,35.0900536666667,2.40902274080852
"MRPL20",260.64785,260.64785,89.62807,105.78343,92.120009,95.8438363333333,2.70175015681346
"MRPL21",162.50635,162.50635,33.346137,36.259275,42.265631,37.2903476666667,4.27017146523167
"MRPL22",84.85455,84.85455,22.564241,25.448928,30.67855,26.230573,3.15287342649749
"MRPL23",261.5887,261.5887,48.754918,31.053873,28.352286,36.0536923333333,7.08670805699373
"MRPL24",125.87578,125.87578,31.899402,30.748253,26.042001,29.5632186666667,4.15125714944334
"MRPL27",194.32811,194.32811,30.556454,35.641687,44.406873,36.868338,5.15808510001152
"MRPL28",159.8406,159.8406,44.053767,38.48873,39.057575,40.5333573333333,3.87256437540421
"MRPL3",57.25618,57.25618,50.750593,56.743133,63.207472,56.9003993333333,1.00614470143148
"MRPL30",7.87181,7.87181,20.432909,20.69973,21.38691,20.8398496666667,0.406221202774152
"MRPL32",63.34036,63.34036,30.872265,32.341502,38.745944,33.9865703333333,1.839001633684
"MRPL33",137.29147,137.29147,73.562823,75.609351,79.856087,76.3427536666667,1.78803395850129
"MRPL34",133.25625,133.25625,32.567494,35.142999,46.529457,38.0799833333333,3.43542239654657
"MRPL35",24.09631,24.09631,24.409367,23.382118,28.727693,25.5063926666667,0.946802166390603
"MRPL36",74.14973,74.14973,26.568256,24.607267,24.624943,25.266822,2.86101341075826
"MRPL37",112.88154,112.88154,29.72909,28.583518,32.279174,30.1972606666667,3.65036985832795
"MRPL38",98.78964,98.78964,45.26633,35.807095,60.158328,47.077251,2.07561035467689
"MRPL39",31.25725,31.25725,15.09013,13.587713,14.875533,14.517792,2.07872679309015
"MRPL4",67.35467,67.35467,19.870343,16.989855,19.596311,18.8188363333333,3.44897494738549
"MRPL40",77.265,77.265,15.802347,15.574544,17.464527,16.2804726666667,4.52910065075766
"MRPL41",179.11764,179.11764,36.529689,35.836514,49.58419,40.650131,4.32453957947935
"MRPL42",16.85174,16.85174,29.034411,21.38444,27.213166,25.877339,0.664192984283154
"MRPL43",90.45786,90.45786,31.754159,26.659519,33.848476,30.7540513333333,2.88019500377873
"MRPL44",23.9395,23.9395,14.370142,15.194584,19.732854,16.4325266666667,1.43063025095999
"MRPL45",24.47265,24.47265,16.940041,17.480969,21.432403,18.6178043333333,1.29844551241234
"MRPL46",57.95659,57.95659,8.508807,10.708444,12.565006,10.5940856666667,5.08505730378566
"MRPL47",71.56761,71.56761,31.904714,29.850643,39.369527,33.7082946666667,2.09078581062333
"MRPL48",54.97722,54.97722,33.720317,44.152045,47.716703,41.8630216666667,1.30595599244772
"MRPL49",41.32439,41.32439,37.624983,28.457716,28.018938,31.3672123333333,1.30763161078325
"MRPL50",7.0355,7.0355,5.192136,5.235481,5.806511,5.411376,1.25331910029922
"MRPL51",179.31627,179.31627,147.451115,130.812122,149.81595,142.693062333333,1.25487109170037
"MRPL52",251.82473,251.82473,162.380614,134.684246,158.509205,151.858021666667,1.65398405162752
"MRPL53",161.94184,161.94184,37.860586,28.545301,39.131475,35.1791206666667,4.50375346325443
"MRPL54",107.11097,107.11097,15.819096,16.9747,19.540256,17.444684,5.86136200544287
"MRPL55",270.88224,270.88224,136.96321,209.61248,160.428926,169.001538666667,1.5992928189497
"MRPL9",89.15112,89.15112,66.114081,63.35121,86.890945,72.1187453333333,1.23294128734047
"MRPS10",34.69659,34.69659,13.019557,12.676493,13.86073,13.1855933333333,2.51639738720834
"MRPS11",127.37069,127.37069,23.366189,21.413216,27.976219,24.2518746666667,5.08361029406873
"MRPS12",86.00449,86.00449,14.602143,12.536698,13.998755,13.712532,5.91363131784522
"MRPS14",22.70594,22.70594,14.691921,15.611641,15.356256,15.2199393333333,1.46153074390866
"MRPS15",120.06339,120.06339,37.442121,33.878707,38.281043,36.533957,3.22543636952533
"MRPS16",45.92412,45.92412,33.568303,37.929771,48.610878,40.0363173333333,1.14347785204117
"MRPS17",16.04678,16.04678,6.42211,8.290716,10.900715,8.537847,1.78727756903628
"MRPS18A",108.19818,108.19818,22.622307,21.418031,26.662349,23.5675623333333,4.44481135402838
"MRPS18B",68.02372,68.02372,26.413947,24.06997,27.111342,25.8650863333333,2.56927221984608
"MRPS18C",35.32383,35.32383,81.768353,95.693873,108.007164,95.1564633333333,0.377757549943167
"MRPS2",47.43994,47.43994,26.00318,24.61254,30.987427,27.201049,1.71766447411229
"MRPS21",151.84334,151.84334,40.815492,43.976503,45.492634,43.4282096666667,3.44023180647485
"MRPS22",56.20033,56.20033,29.794178,28.956784,34.463209,31.0713903333333,1.7835313469572
"MRPS23",98.86282,98.86282,24.109728,24.906678,28.75185,25.922752,3.70923522231308
"MRPS24",199.6178,199.6178,37.196367,32.009932,33.956041,34.3874466666667,5.6691798617099
"MRPS25",63.68534,63.68534,46.080997,56.322047,51.221104,51.2080493333333,1.23899170388464
"MRPS26",84.65593,84.65593,18.605895,18.131699,21.702798,19.4801306666667,4.18239177250041
"MRPS27",48.70486,48.70486,73.683872,78.102937,57.249965,69.6789246666667,0.703248673270232
"MRPS28",142.33026,142.33026,37.548861,27.738875,37.183916,34.1572173333333,4.07683744253859
"MRPS30",20.83468,20.83468,14.330812,13.803048,16.886133,15.0066643333333,1.36409932421273
"MRPS31",28.2047,28.2047,22.167784,12.61046,25.548976,20.1090733333333,1.38351407183199
"MRPS33",142.61252,142.61252,41.021939,46.981042,55.944121,47.9823673333333,2.93192280852194
"MRPS34",196.84751,196.84751,45.517041,42.204619,56.422182,48.0479473333333,4.03375718570676
"MRPS35",44.43966,44.43966,29.280615,30.984442,44.741806,35.0022876666667,1.26213257392727
"MRPS36",48.50624,48.50624,132.272106,75.495286,140.372315,116.046569,0.422961906726202
"MRPS5",47.27267,47.27267,34.574799,27.030445,34.667234,32.090826,1.45879314103552
"MRPS6",221.75922,221.75922,45.449071,40.282277,43.881279,43.204209,5.03932148180731
"MRPS7",119.90658,119.90658,35.155177,39.78112,47.075216,40.6705043333333,2.90149068110231
"MRPS9",32.65808,32.65808,16.540383,12.290542,13.377024,14.0693163333333,2.23355056430452
"MRRF",12.74334,12.74334,15.229229,10.511294,13.552513,13.0976786666667,0.974865460119723
"MRS2",16.31859,16.31859,16.819668,18.302062,20.42825,18.51666,0.887374683987937
"MRTO4",31.2468,31.2468,24.96618,17.230057,19.640381,20.612206,1.49206425295039
"MRVI1",1.23356,1.23356,1.624962,0.757776,0.723727,1.03548833333333,1.09730916332117
"MS4A1",0.08363,0.08363,0,0,0,0,1.08363
"MS4A10",0.01045,0.01045,0.199638,0.065361,0.161028,0.142009,0.884800382483851
"MS4A12",0,0,0,0,0,0,1
"MS4A13",0,0,0,0,0,0,1
"MS4A14",0.6586,0.6586,0,0.029286,0,0.009762,1.64256527775852
"MS4A15",0.04182,0.04182,0,0,0,0,1.04182
"MS4A18",0,0,0,0,0,0,1
"MS4A2",0.08363,0.08363,0.064317,0.062551,0.110707,0.0791916666666667,1.00411264603909
"MS4A3",0.01045,0.01045,0,0,0,0,1.01045
"MS4A4A",36.4424,36.4424,0,0.247837,0,0.0826123333333333,34.5852331875029
"MS4A4E",1.96534,1.96534,1.496849,2.053565,2.916518,2.155644,0.939694084630586
"MS4A5",0,0,0,0,0,0,1
"MS4A6A",151.4879,151.4879,0,0.031353,0,0.010451,150.91073194049
"MS4A6E",0.39725,0.39725,0,0,0,0,1.39725
