"Hs_symbol","DRG","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"WNK1",35.31338,35.31338,155.707291,190.720789,185.740745,177.389608333333,0.203562193668512
"WNK2",11.68749,11.68749,50.072126,70.535458,67.945792,62.8511253333333,0.198704250453931
"WNK3",0.16726,0.16726,2.869205,4.220249,2.878292,3.322582,0.270037676555355
"WNK4",0.41816,0.41816,1.554352,0.373089,9.251063,3.726168,0.300065507616318
"WNT1",0,0,0.058657,0.083821,0.053843,0.0654403333333333,0.938579072627561
"WNT10A",0.21953,0.21953,0.618674,0.024871,0.466945,0.370163333333333,0.890061768791555
"WNT10B",4.69381,4.69381,5.023356,2.968398,5.193784,4.39517933333333,1.05535138838141
"WNT11",9.13674,9.13674,0.211275,0.15445,0.262259,0.209328,8.38212627178069
"WNT16",0.02091,0.02091,0.021962,0.086072,0.031659,0.0465643333333333,0.975487093801846
"WNT2",0.44952,0.44952,0.150815,0.027645,0.14992,0.10946,1.30650947307699
"WNT2B",0.97222,0.97222,1.41049,1.819411,1.089798,1.43989966666667,0.808320123546064
"WNT3",2.32077,2.32077,3.844125,2.991725,4.180993,3.672281,0.710738502243337
"WNT3A",0,0,0,0,0,0,1
"WNT4",0.60633,0.60633,21.241234,9.121147,8.82128,13.0612203333333,0.114238306627772
"WNT5A",2.34168,2.34168,2.951476,0.315532,0.360353,1.20912033333333,1.5126745019624
"WNT5B",20.47925,20.47925,4.997853,6.36806,7.622307,6.32940666666667,2.9305578168674
"WNT6",16.56948,16.56948,0.364913,0,0.082466,0.149126333333333,15.289424226347
"WNT7A",1.29629,1.29629,1.519354,0.297778,1.820558,1.21256333333333,1.03784147798406
"WNT7B",4.45337,4.45337,0.291003,0.283492,0.501175,0.358556666666667,4.01409093474202
"WNT8A",0.03136,0.03136,0.181301,0.125298,0.123261,0.143286666666667,0.902100960389054
"WNT8B",0,0,0.092814,0.09029,0.083246,0.0887833333333333,0.918456380975707
"WNT9A",9.75352,9.75352,2.394403,1.998736,2.135479,2.176206,3.38564941946461
"WNT9B",0.31362,0.31362,0.112716,0.076796,0.167545,0.119019,1.17390321343963
"WRAP53",8.74994,8.74994,4.241024,4.0599,3.356795,3.88590633333333,1.99552331437108
"WRAP73",20.02973,20.02973,7.375927,8.696845,7.677259,7.916677,2.35847165934125
"WRN",1.63081,1.63081,4.131405,2.787665,2.93586,3.28497666666667,0.613961336234425
"WRNIP1",45.67322,45.67322,22.790508,20.448998,19.552529,20.9306783333333,2.12821597629561
"WSB1",39.6413,39.6413,191.905921,184.462641,223.441689,199.936750333333,0.202259168283454
"WSB2",149.07305,149.07305,126.111582,158.928946,148.73015,144.590226,1.0307906933258
"WSCD1",2.4044,2.4044,9.32032,9.378811,9.405067,9.368066,0.328354391262556
"WSCD2",2.5194,2.5194,2.093284,1.942278,3.04278,2.35944733333333,1.04761279186596
"WT1",0.03136,0.03136,0.020844,0.015315,0.014418,0.016859,1.01426058086716
"WTAP",53.78547,53.78547,32.515653,32.035676,28.067023,30.872784,1.71887934232541
"WTAPP1",0.06272,0.06272,0.384247,0.017956,0,0.134067666666667,0.93708694043242
"WTIP",15.17911,15.17911,7.934452,11.019988,13.591348,10.848596,1.36548752274109
"WWC1",4.39065,4.39065,58.477123,29.707037,24.484731,37.556297,0.139812441013202
"WWC2",1.97579,1.97579,3.029212,2.406821,1.692229,2.37608733333333,0.881431582239875
"WWC3",5.3315,5.3315,2.82362,3.379413,2.013171,2.73873466666667,1.69348738664168
"WWOX",16.72629,16.72629,20.375585,15.739466,17.965683,18.0269113333333,0.931643065416783
"WWP1",23.09273,23.09273,22.13831,15.27901,18.818962,18.7454273333333,1.22016756554707
"WWP2",17.99121,17.99121,16.173406,13.935487,7.466114,12.5250023333333,1.40415576514873
"WWTR1",9.59671,9.59671,4.388073,0.311886,0.452515,1.71749133333333,3.89944573880272
"XAB2",39.08725,39.08725,10.088736,12.097644,11.37668,11.1876866666667,3.2891598788504
"XAF1",21.30511,21.30511,0.112328,0,0.026774,0.0463673333333333,21.3167109574649
"XAGE1A",0,0,0,0,0,0,1
"XAGE1B",0,0,0,0,0,0,1
"XAGE2",0,0,0.154966,0,0,0.0516553333333333,0.950881879551158
"XAGE3",0.03136,0.03136,0,0,0,0,1.03136
"XAGE5",0.04182,0.04182,0,0.144479,0.074489,0.0729893333333333,0.970950938313149
"XBP1",45.38051,45.38051,26.135635,25.367157,34.645368,28.7160533333333,1.56078970109983
"XCL1",0.82586,0.82586,0,0.04437,0,0.01479,1.79924910572631
"XCL2",0.50179,0.50179,0,0,0,0,1.50179
"XCR1",0.02091,0.02091,1.37912,0,0,0.459706666666667,0.699393942161896
"XDH",0.01045,0.01045,0.169505,0.125672,0.222023,0.1724,0.861864551347663
"XG",0.10454,0.10454,0,0.020583,0.01949,0.0133576666666667,1.0899804050758
"XIAP",18.20029,18.20029,19.942334,20.562291,13.693465,18.06603,1.00704184353009
"XIRP1",0.03136,0.03136,0,0,0,0,1.03136
"XIRP2",0.03136,0.03136,0,0,0,0,1.03136
"XIST",137.2392,137.2392,0.388301,0.420695,0.433276,0.414090666666667,97.7583709861131
"XK",6.41871,6.41871,2.013573,1.495963,1.446187,1.65190766666667,2.79749935989476
"XKR3",0,0,0,0,0,0,1
"XKR4",0.44952,0.44952,5.725724,8.255554,6.311569,6.76428233333333,0.186690789666029
"XKR5",0.02091,0.02091,0.356529,0.264397,0.133577,0.251501,0.815748449262126
"XKR6",3.39753,3.39753,7.920283,4.267984,5.96511,6.05112566666667,0.623663540814311
"XKR7",0.17772,0.17772,9.179767,9.197724,7.693216,8.69023566666667,0.121536775834176
"XKR8",5.35241,5.35241,2.186181,0.826685,1.248941,1.42060233333333,2.62430962431252
"XKR9",0.60633,0.60633,0.427972,0.270601,0.212805,0.303792666666667,1.23204405199395
"XKRX",0.01045,0.01045,0.022488,0.016532,0.046528,0.028516,0.982434886768898
"XPA",18.94252,18.94252,13.404653,11.57633,11.710178,12.230387,1.50732703434903
"XPC",12.97333,12.97333,13.353022,7.035834,7.815938,9.401598,1.34338300711102
"XPNPEP1",33.55712,33.55712,138.069375,142.054305,136.638206,138.920628666667,0.246976591867133
"XPNPEP2",0.49133,0.49133,0,0,0,0,1.49133
"XPNPEP3",188.17075,188.17075,22.14651,9.311995,18.973229,16.810578,10.6212583331097
"XPO1",30.14914,30.14914,169.347691,150.356085,163.689807,161.131194333333,0.192123052741837
"XPO4",2.47758,2.47758,2.124224,1.889751,1.999241,2.00440533333333,1.15749361826012
"XPO5",20.94968,20.94968,119.203808,193.594285,133.658177,148.818756666667,0.146508224259504
"XPO6",101.37176,101.37176,419.51498,343.503656,261.006778,341.341804666667,0.29903376860351
"XPO7",14.93867,14.93867,24.351962,18.588342,18.810134,20.5834793333333,0.738466201572258
"XPOT",31.20498,31.20498,16.946573,16.866055,13.785176,15.8659346666667,1.90946903545458
"XPR1",4.02476,4.02476,173.179829,150.911773,127.866165,150.652589,0.0331333611455852
"XRCC1",13.74692,13.74692,11.980015,17.179023,10.232195,13.130411,1.04362994112485
"XRCC2",0.14636,0.14636,0.628182,0.479761,0.389138,0.499027,0.764736058790135
"XRCC3",7.32821,7.32821,2.3515,2.83768,1.430698,2.206626,2.59718782296408
"XRCC4",12.93151,12.93151,2.937922,2.187398,2.779022,2.63478066666667,3.83283374641037
"XRCC5",60.67461,60.67461,144.274723,131.785372,96.061476,124.040523666667,0.493236977832981
"XRCC6",202.51354,202.51354,104.003503,134.566059,98.117729,112.229097,1.79736079675704
"XRN1",1.79808,1.79808,2.512403,1.805903,2.803268,2.373858,0.829341365285676
"XRN2",13.61102,13.61102,19.968301,24.54813,17.976977,20.831136,0.66927437949175
"XRRA1",7.1923,7.1923,7.167376,4.113871,5.438104,5.573117,1.24633412123959
"XXYLT1",4.11885,4.11885,9.440256,11.429043,9.112452,9.993917,0.465607480936958
"XYLB",2.21623,2.21623,3.212216,1.266521,2.313395,2.264044,0.985351300411391
"XYLT1",0.71087,0.71087,2.696729,1.264837,1.58405,1.84853866666667,0.600613226711802
"XYLT2",25.22533,25.22533,5.608153,5.256607,12.11593,7.66023,3.02824867237937
"YAF2",22.8732,22.8732,37.313523,22.730106,32.346189,30.796606,0.750809693336452
"YAP1",9.34581,9.34581,3.405548,0.08065,0.141221,1.20913966666667,4.68318511323941
"YARS2",23.81405,23.81405,10.685097,13.234842,9.092875,11.0042713333333,2.06710172662431
"YBEY",26.17664,26.17664,10.762877,11.191332,11.504127,11.1527786666667,2.23624907072007
"YBX1",319.96345,319.96345,585.985616,758.796265,741.687912,695.489931,0.460829992960803
"YBX2",0.29271,0.29271,4.751869,5.466993,9.80337,6.67407733333333,0.168451521120976
"YDJC",41.43938,41.43938,4.769237,5.59649,7.147664,5.837797,6.2065867120653
"YEATS2",9.65943,9.65943,27.4183,28.672,22.243082,26.1111273333333,0.393175461460585
"YEATS4",16.84128,16.84128,5.689341,6.123599,5.78004,5.86432666666667,2.59913038326653
"YES1",4.30702,4.30702,3.713749,3.192428,2.912138,3.27277166666667,1.24205560559247
"YIF1A",170.26316,170.26316,39.981324,41.549125,32.250386,37.926945,4.39960443851939
"YIF1B",225.16721,225.16721,42.476031,44.794442,42.19595,43.1554743333333,5.12206500812663
"YIPF1",65.14889,65.14889,24.762997,28.679128,21.792824,25.0783163333333,2.53654757287565
"YIPF2",52.69826,52.69826,21.50293,20.049678,22.577538,21.3767153333333,2.3997382636409
"YIPF3",197.27612,197.27612,168.660688,158.839061,159.268708,162.256152333333,1.21450932884394
"YIPF4",15.03275,15.03275,24.050114,19.156902,19.753964,20.9869933333333,0.729192471063953
"YIPF5",18.18984,18.18984,21.966065,21.12519,17.139782,20.0770123333333,0.910463005691335
"YIPF6",10.30758,10.30758,13.779112,10.017714,7.633325,10.476717,0.985262597308969
"YIPF7",0.41816,0.41816,0.301401,0.952816,0.345047,0.533088,0.925034962115678
"YJEFN3",26.82479,26.82479,5.725781,6.411267,5.256059,5.79770233333333,4.09326396414239
"YKT6",94.53489,94.53489,58.049013,59.395084,50.943881,56.129326,1.67225655699141
"YLPM1",11.45751,11.45751,39.001623,34.811629,31.20258,35.0052773333333,0.345991224693802
"YME1L1",31.66496,31.66496,45.298514,49.014712,39.187306,44.5001773333333,0.717908410789198
"YOD1",2.95846,2.95846,3.08237,3.359804,3.028943,3.157039,0.952230662257438
"YPEL1",5.78102,5.78102,5.070054,6.265725,6.224602,5.85346033333333,0.989430108323382
"YPEL2",8.36314,8.36314,1.688256,1.179883,1.042859,1.303666,4.0644520516429
"YPEL3",207.96004,207.96004,27.128492,29.862149,43.621405,33.5373486666667,6.05026292020138
"YPEL4",19.10978,19.10978,8.656395,7.852284,7.508842,8.00584033333333,2.23297096724751
"YPEL5",149.31349,149.31349,57.530822,47.595573,55.270054,53.465483,2.75979357421654
"YRDC",10.76755,10.76755,9.892187,11.508665,9.374364,10.2584053333333,1.04522351537293
"YTHDC1",19.03661,19.03661,72.809881,75.73542,63.164135,70.569812,0.27995895811491
"YTHDC2",4.39065,4.39065,9.54154,8.516601,8.358085,8.80540866666667,0.549762909762796
"YTHDF1",20.84514,20.84514,16.215974,15.313776,14.04818,15.1926433333333,1.34907806899141
"YTHDF2",32.94033,32.94033,52.377244,54.643927,41.443302,49.4881576666667,0.672243384757296
"YTHDF3",11.56205,11.56205,15.732278,17.322393,18.127065,17.0605786666667,0.695550803318668
"YWHAB",201.78176,201.78176,200.724158,216.20219,197.888975,204.938441,0.984671725275418
"YWHAE",700.28789,700.28789,674.743951,721.812028,655.324875,683.960284666667,1.02383730224779
"YWHAG",599.87789,599.87789,376.044975,423.598595,394.804756,398.149442,1.50539579108318
"YWHAH",1372.51742,1372.51742,440.58533,405.55675,406.654318,417.598799333333,3.28122637281207
"YWHAQ",383.79515,383.79515,438.518288,455.116018,429.940827,441.191711,0.870199826065939
"YWHAZ",502.00819,502.00819,954.732768,897.463096,900.904467,917.700110333333,0.547521638826725
"YY1",18.86934,18.86934,25.454658,21.767267,20.846412,22.6894456666667,0.838742293913533
"YY1AP1",32.62672,32.62672,54.770328,53.531776,48.154013,52.152039,0.632651552652571
"YY2",0.58542,0.58542,0.373805,0.756005,0.214841,0.448217,1.09473925523592
"ZACN",0.19862,0.19862,1.089835,0.494583,0.654183,0.746200333333333,0.686416087043087
"ZADH2",9.54444,9.54444,10.087055,11.774915,11.585726,11.149232,0.867910004517158
"ZAN",0,0,0,0,0,0,1
"ZAP70",1.49491,1.49491,0.335219,0.194458,0.27466,0.268112333333333,1.96742034157331
"ZAR1",0.2718,0.2718,0.076624,0,0.036511,0.0377116666666667,1.2255812870306
"ZAR1L",0.02091,0.02091,0.071429,0.06549,0,0.0456396666666667,0.976349724044516
"ZBBX",0.39725,0.39725,1.255602,3.016865,2.606815,2.293094,0.424297028873151
"ZBED1",0,0,12.807203,11.186781,10.019376,11.3377866666667,0.081051814804168
"ZBED2",0,0,0,0,0,0,1
"ZBED3",3.23026,3.23026,3.702132,4.865438,3.071026,3.879532,0.86693969831533
"ZBED4",1.67263,1.67263,4.688503,6.805354,4.607027,5.36696133333333,0.419765388868913
"ZBED5",18.85889,18.85889,22.155321,25.997346,20.305979,22.8195486666667,0.833722346208463
"ZBED6",0.2718,0.2718,0.151609,0.034959,0,0.0621893333333333,1.19733832763023
"ZBP1",0.63769,0.63769,2.843863,0.888449,0.824857,1.51905633333333,0.65012043531116
"ZBTB1",10.3703,10.3703,10.630759,7.264872,8.341566,8.74573233333333,1.16669528888149
"ZBTB10",1.74581,1.74581,3.690597,3.455306,2.820852,3.32225166666667,0.635273050196445
"ZBTB11",4.06658,4.06658,3.409543,3.74919,3.314529,3.49108733333333,1.12814105448257
"ZBTB12",2.00715,2.00715,6.545303,8.328248,5.416298,6.763283,0.387355452583656
"ZBTB16",12.86879,12.86879,1.245656,0.624286,0.490549,0.786830333333333,7.76167145882719
"ZBTB17",45.93457,45.93457,19.893985,27.983661,20.391283,22.7563096666667,1.97566754510931
"ZBTB2",3.69024,3.69024,1.399664,1.549281,1.628993,1.52597933333333,1.85680062307187
"ZBTB20",1.18129,1.18129,4.206111,0.738107,2.932627,2.625615,0.601633102246102
"ZBTB22",14.4996,14.4996,9.143033,8.259993,8.781605,8.72821033333333,1.59326324872841
"ZBTB24",2.10124,2.10124,1.7032,1.564296,1.483756,1.58375066666667,1.20028609571718
"ZBTB25",10.79891,10.79891,5.389764,2.92461,3.929997,4.081457,2.32195411670314
"ZBTB26",1.0663,1.0663,4.247632,4.000194,3.002018,3.749948,0.435015288588422
"ZBTB3",3.02119,3.02119,2.821347,3.260801,2.41234,2.831496,1.04950912124142
"ZBTB32",0.22999,0.22999,0.586268,0.429462,0.429957,0.481895666666667,0.830011199618866
"ZBTB33",5.07016,5.07016,8.08648,8.598284,7.201733,7.96216566666667,0.677309505957582
"ZBTB34",1.26493,1.26493,3.601836,3.360509,3.183405,3.38191666666667,0.516881121274937
"ZBTB37",0.43907,0.43907,1.23869,1.189453,1.223156,1.21709966666667,0.649077721509738
"ZBTB38",7.41184,7.41184,20.793861,27.19527,21.167813,23.0523146666667,0.349730997476833
"ZBTB39",0.84677,0.84677,2.961226,3.315845,2.395623,2.890898,0.474638502474236
"ZBTB4",25.30897,25.30897,14.097223,12.308324,10.731737,12.3790946666667,1.96642378692091
"ZBTB40",2.31032,2.31032,3.502407,3.735008,2.455436,3.23095033333333,0.782405781017992
"ZBTB41",0.55406,0.55406,4.6417,2.529027,2.222579,3.131102,0.376185337471696
"ZBTB42",1.30674,1.30674,0.364062,0.302628,0.348893,0.338527666666667,1.72334129315718
"ZBTB43",3.66933,3.66933,20.56393,33.089933,49.552311,34.402058,0.131894309647196
"ZBTB44",4.5161,4.5161,3.017105,2.50273,2.251683,2.590506,1.53630156863684
"ZBTB45",18.46164,18.46164,6.175551,9.43694,7.918468,7.843653,2.20063360694953
"ZBTB46",3.38707,3.38707,6.201096,7.180818,5.922888,6.434934,0.590061727514999
"ZBTB47",18.45119,18.45119,5.409623,6.432179,6.144741,5.99551433333333,2.78052321432834
"ZBTB48",33.94391,33.94391,12.522455,13.541896,8.516725,11.5270253333333,2.78948186581991
"ZBTB49",1.77717,1.77717,3.874388,3.546079,2.316133,3.24553333333333,0.65413925223372
"ZBTB5",2.77029,2.77029,9.354033,8.324557,7.092426,8.25700533333333,0.407290464273975
"ZBTB6",1.73535,1.73535,4.269102,4.11116,3.062125,3.814129,0.568192086252778
"ZBTB7A",13.79919,13.79919,2.023135,1.858315,2.538109,2.139853,4.7133384906873
"ZBTB7B",15.16865,15.16865,10.657254,0.753301,7.215445,6.20866666666667,2.24294599093683
"ZBTB7C",4.08749,4.08749,7.307577,2.320228,2.176093,3.93463266666667,1.03097643607109
"ZBTB8A",1.57854,1.57854,3.401068,3.007479,2.674614,3.02772033333333,0.640198371932643
"ZBTB8B",0.06272,0.06272,1.838023,1.824356,1.445848,1.70274233333333,0.393200634368031
"ZBTB8OS",55.52082,55.52082,37.413568,39.365922,32.322075,36.3671883333333,1.51257888326537
"ZBTB9",3.73205,3.73205,6.423648,7.813542,4.912864,6.38335133333333,0.64090814406141
"ZC2HC1A",14.34279,14.34279,42.204502,55.449805,42.369768,46.6746916666667,0.321822532325414
"ZC2HC1B",0.12545,0.12545,0,0.062061,0.119433,0.060498,1.06124669730636
"ZC2HC1C",1.7249,1.7249,2.07492,1.69958,1.930179,1.90155966666667,0.939115618163519
"ZC3H10",3.36617,3.36617,2.662038,1.646912,1.319331,1.87609366666667,1.51809033572272
"ZC3H11A",20.29108,20.29108,23.616973,22.720166,21.518479,22.6185393333333,0.901456254322699
"ZC3H11B",0.01045,0.01045,9.135633,6.596059,0.023507,5.251733,0.161627184014416
"ZC3H12A",1.64127,1.64127,0.502994,0,0.065411,0.189468333333333,2.22054671484879
"ZC3H12B",0.68996,0.68996,1.760458,1.758235,1.508038,1.675577,0.631624505667376
"ZC3H12C",1.60991,1.60991,1.581875,1.41393,0.927317,1.30770733333333,1.13095363623521
"ZC3H12D",0.7945,0.7945,0.275517,0.231724,0.333119,0.28012,1.40182170421523
"ZC3H13",9.66989,9.66989,11.032539,9.689025,8.269069,9.66354433333333,1.0005950804412
"ZC3H14",28.35106,28.35106,31.140723,30.408928,24.863222,28.804291,0.984793095732423
"ZC3H15",92.43365,92.43365,53.95781,67.547073,56.45253,59.3191376666667,1.5489884904577
"ZC3H18",13.42285,13.42285,19.729183,16.43043,17.074144,17.7445856666667,0.769440853827355
"ZC3H3",8.85448,8.85448,4.204983,5.132691,4.513994,4.61722266666667,1.75433316156003
"ZC3H4",4.86108,4.86108,6.769618,6.380396,3.572284,5.57409933333333,0.891541137853206
"ZC3H6",1.12902,1.12902,1.012238,1.387505,1.141218,1.18032033333333,0.976471194370368
"ZC3H7A",20.32244,20.32244,60.057361,56.323672,34.8179,50.3996443333333,0.414836333530272
"ZC3H7B",27.56701,27.56701,26.681122,34.097483,25.763842,28.8474823333333,0.957099486012483
"ZC3H8",5.70785,5.70785,12.277807,9.861006,10.255288,10.7980336666667,0.568556607780489
"ZC3HAV1",9.24127,9.24127,4.556632,4.648095,4.020154,4.40829366666667,1.89362313350711
"ZC3HAV1L",0.9304,0.9304,1.497197,1.322637,0.8733,1.23104466666667,0.86524489125722
"ZC3HC1",13.51693,13.51693,11.446391,8.607195,9.513196,9.855594,1.33727643093506
"ZC4H2",12.61789,12.61789,41.196285,30.733953,28.767714,33.565984,0.393967954159789
"ZCCHC10",16.29768,16.29768,12.172638,13.141599,11.722147,12.3454613333333,1.29614702466636
"ZCCHC12",1.474,1.474,61.720777,62.650414,64.758582,63.0432576666667,0.0386301398482368
"ZCCHC13",0,0,0,0,0,0,1
"ZCCHC14",3.79478,3.79478,9.281097,7.815215,7.134448,8.07692,0.528238653640221
"ZCCHC17",76.46005,76.46005,43.7389,30.044389,31.458337,35.080542,2.14686492237284
"ZCCHC18",2.15351,2.15351,18.955663,26.556874,20.91317,22.1419023333333,0.136268399830628
"ZCCHC2",4.75654,4.75654,8.445611,7.088822,7.570743,7.70172533333333,0.661540071593465
"ZCCHC24",26.61571,26.61571,0.529716,0.009196,0.059532,0.199481333333333,23.0230427373609
"ZCCHC3",3.73205,3.73205,10.099158,8.998149,8.267164,9.12149033333333,0.467525022912469
"ZCCHC4",3.10482,3.10482,2.422582,2.151656,1.484882,2.01970666666667,1.35934395393813
"ZCCHC7",7.54774,7.54774,8.22222,6.512049,7.483108,7.40579233333333,1.01688688716515
"ZCCHC8",4.81926,4.81926,7.592026,6.977263,5.385329,6.65153933333333,0.760534546904679
"ZCCHC9",9.0531,9.0531,7.34291,8.553976,9.083067,8.326651,1.07788958759152
"ZCRB1",40.67624,40.67624,27.200077,21.98711,25.457524,24.8815703333333,1.61026705347644
"ZCWPW1",5.67648,5.67648,2.099761,2.911072,2.062057,2.35763,1.98845018658995
"ZCWPW2",0.78404,0.78404,0.404013,0.263249,0.131673,0.266311666666667,1.40884747962258
"ZDBF2",0.7945,0.7945,3.264365,2.970366,2.833992,3.02290766666667,0.446070392037335
"ZDHHC1",19.27705,19.27705,4.684099,7.674706,4.88152,5.746775,3.00544334144832
"ZDHHC11",1.71444,1.71444,8.473904,14.626182,7.421392,10.173826,0.242928429349088
"ZDHHC11B",0.5436,0.5436,7.861561,6.974468,6.9605,7.26550966666667,0.18675194419348
"ZDHHC12",54.53815,54.53815,4.803209,4.100182,3.778828,4.22740633333333,10.6244180112521
"ZDHHC13",10.87209,10.87209,21.823097,23.843462,19.67661,21.7810563333333,0.521138696392612
"ZDHHC14",23.07182,23.07182,25.376125,22.358784,23.569128,23.7680123333333,0.971891473406754
"ZDHHC15",2.54031,2.54031,4.533895,4.493838,3.016168,4.01463366666667,0.705995738738244
"ZDHHC16",27.51474,27.51474,21.732423,24.087832,19.141645,21.6539666666667,1.25870848225256
"ZDHHC17",12.25201,12.25201,41.41386,42.962314,28.798439,37.724871,0.342209274241353
"ZDHHC18",65.4416,65.4416,17.264091,16.781718,13.878776,15.9748616666667,3.91411731681269
"ZDHHC19",0.63769,0.63769,0.995314,1.174819,1.314874,1.161669,0.75760442509931
"ZDHHC2",20.15518,20.15518,35.343657,20.435144,17.027558,24.2687863333333,0.837206018561055
"ZDHHC20",3.41844,3.41844,24.457539,18.348965,17.591028,20.1325106666667,0.20908258700039
"ZDHHC21",4.53701,4.53701,8.270695,4.560262,4.447795,5.759584,0.81913472781757
"ZDHHC22",5.81239,5.81239,5.238805,4.91704,5.495846,5.21723033333333,1.09572745977831
"ZDHHC23",2.62394,2.62394,2.478777,1.770639,2.637028,2.29548133333333,1.0996694059057
"ZDHHC24",21.08558,21.08558,4.344236,3.333707,4.59468,4.09087433333333,4.33826854758348
"ZDHHC3",36.1706,36.1706,26.125739,32.758618,29.116134,29.333497,1.22539778384273
"ZDHHC4",51.02563,51.02563,37.706544,38.020498,40.266939,38.6646603333333,1.31163684657294
"ZDHHC5",15.41955,15.41955,20.693606,24.803286,20.617237,22.038043,0.71271461729627
"ZDHHC6",23.19727,23.19727,28.033292,27.30901,26.717182,27.3531613333333,0.85342405792163
"ZDHHC7",45.32824,45.32824,23.702153,24.035418,13.735682,20.4910843333333,2.15569578907396
"ZDHHC8",35.45973,35.45973,22.297148,20.41544,16.33806,19.6835493333333,1.76274049547396
"ZDHHC9",10.46438,10.46438,31.128472,23.287722,24.296249,26.237481,0.420904561622273
"ZEB1",11.4366,11.4366,12.889211,9.282807,9.896941,10.689653,1.06389813281883
"ZEB2",19.58021,19.58021,17.170395,14.972555,8.946861,13.6966036666667,1.40033782408366
"ZER1",37.32053,37.32053,30.422092,26.566985,22.282365,26.423814,1.39734502283307
"ZFAND1",23.85587,23.85587,22.843532,28.024166,25.37581,25.4145026666667,0.94099329878228
"ZFAND2A",116.00727,116.00727,27.711077,22.950214,21.353841,24.005044,4.67934669501081
"ZFAND2B",93.67767,93.67767,16.171449,16.70885,17.825793,16.9020306666667,5.28865533541335
"ZFAND3",65.94339,65.94339,64.780836,61.480299,53.836306,60.0324803333333,1.09684859003573
"ZFAND4",2.20578,2.20578,7.654173,6.789703,8.219273,7.554383,0.374752919059154
"ZFAND5",117.69035,117.69035,145.213491,141.674372,125.038171,137.308678,0.858155480309052
"ZFAND6",60.87324,60.87324,56.828394,52.557901,54.383659,54.5899846666667,1.11302854949519
"ZFAT",5.13288,5.13288,2.97046,5.285975,3.341463,3.865966,1.26036227955559
"ZFC3H1",7.78818,7.78818,32.827929,28.696492,28.432421,29.985614,0.283621295998846
"ZFHX2",0.97222,0.97222,6.258889,10.279305,12.115282,9.55115866666667,0.186919755669172
"ZFHX3",4.02476,4.02476,5.61315,9.942841,6.847207,7.46773266666667,0.593400878109913
"ZFHX4",0.62724,0.62724,2.67093,4.248445,2.744371,3.22124866666667,0.385487832747119
"ZFP1",6.94141,6.94141,5.889969,6.780539,6.382531,6.351013,1.08031505317702
"ZFP14",2.01761,2.01761,4.43892,3.827818,3.419049,3.89526233333333,0.616434788275221
"ZFP2",1.68308,1.68308,2.225679,2.220716,1.726899,2.05776466666667,0.877464518198152
"ZFP28",5.4465,5.4465,10.918234,12.472145,11.400714,11.597031,0.511747569724961
"ZFP3",1.3381,1.3381,0.332755,0.227459,0.188348,0.249520666666667,1.87119754188406
"ZFP30",2.46713,2.46713,12.465854,13.858739,12.701045,13.008546,0.247501061137965
"ZFP36",55.37447,55.37447,2.724363,3.71768,4.548393,3.66347866666667,12.0885017450493
"ZFP36L1",35.67926,35.67926,4.326069,0.095765,0.191304,1.53771266666667,14.4536694330249
"ZFP36L2",41.17803,41.17803,1.474258,0.014172,0.121786,0.536738666666667,27.4464558710481
"ZFP37",0.88858,0.88858,4.376607,5.167978,3.832795,4.45912666666667,0.345949107854858
"ZFP41",3.67978,3.67978,9.318364,7.259778,6.926739,7.83496033333333,0.529688852404204
"ZFP42",0,0,0.294851,0.183012,0.183285,0.220382666666667,0.819415112418291
"ZFP57",0.59587,0.59587,0,0,0,0,1.59587
"ZFP62",9.42945,9.42945,10.258405,11.952919,9.865187,10.6921703333333,0.892002913288611
"ZFP64",9.76397,9.76397,11.176669,9.302062,7.01006,9.16293033333333,1.0591403903159
"ZFP82",3.43934,3.43934,3.734624,3.803629,3.988606,3.84228633333333,0.916785934247727
"ZFP90",24.2113,24.2113,34.05613,29.42331,19.530417,27.6699523333333,0.879363164154546
"ZFP91",11.45751,11.45751,15.649685,13.121951,12.075542,13.615726,0.852336038592951
"ZFP92",0.49133,0.49133,0.687989,0.328434,0.444582,0.487001666666667,1.00291077907333
"ZFPL1",19.73702,19.73702,21.480534,19.063959,25.654786,22.0664263333333,0.89901312411073
"ZFPM1",5.50922,5.50922,0.940453,0.84362,2.039942,1.27467166666667,2.86160859845707
"ZFPM2",0.80495,0.80495,0.731635,0.497776,0.575708,0.601706333333333,1.12689196667138
"ZFR",28.63332,28.63332,48.26514,49.029517,43.114365,46.8030073333333,0.619904931783162
"ZFR2",20.4688,20.4688,30.803571,26.139136,28.597611,28.5134393333333,0.727424538954107
"ZFX",3.14663,3.14663,4.105525,2.2805,2.100826,2.82895033333333,1.08296782120705
"ZFY",0,0,1.641179,1.689835,1.886949,1.739321,0.365053967753323
"ZFYVE1",12.76425,12.76425,12.534731,10.901488,12.548124,11.994781,1.05921369509806
"ZFYVE16",6.18873,6.18873,32.653234,28.026425,23.961514,28.2137243333333,0.246073726101315
"ZFYVE19",44.97281,44.97281,16.490992,17.300361,15.868365,16.5532393333333,2.61904991591486
"ZFYVE21",87.89665,87.89665,26.891198,25.153048,30.264007,27.4360843333333,3.126191671045
