"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"CHMP2B","Chmp2b",37.592201,36.84839,37.309943,2485,607,1014,37.250178,55.92909,55.92909,0.671891611125349
"CHMP3","Chmp3",342.199791,390.441549,380.532569,8525,2029,3257,371.057969666667,252.77519,252.77519,1.46609276370423
"CHMP4B","Chmp4b",120.555807,120.472411,129.946475,6418,1411,2545,123.658231,138.84228,138.84228,0.891420184224685
"CHMP4C","Chmp4c",0.366457,0.382872,0.357742,72,18,28,0.369023666666667,1.40424,1.40424,0.569420551470181
"CHMP5","Chmp5",62.834712,57.288968,58.237621,3522,794,1280,59.453767,115.28654,115.28654,0.519868997736109
"CHMP6","Chmp6",24.550593,42.473256,28.276849,1079,258,405,31.7668993333333,13.18211,13.18211,2.31043894972845
"CHMP7","Chmp7",26.504555,25.056735,24.519857,2887,661,1062,25.3603823333333,34.39746,34.39746,0.744697001799941
"CHN1","Chn1",148.066052,135.087362,144.230963,6158,1472,2279,142.461459,36.85171,36.85171,3.79009188752635
"CHN2","Chn2",22.010961,17.437298,17.989697,1467,304,530,19.1459853333333,62.95027,62.95027,0.315025805728941
"CHODL","Chodl",0.39133,0.735988,0.928485,27,14,24,0.685267666666667,0.50603,0.50603,1.11901334413436
"CHORDC1","Chordc1",45.173018,40.46692,37.80073,3261,760,1045,41.1468893333333,37.80052,37.80052,1.0862454764352
"CHP1","Chp1",155.56991,133.183104,151.660321,13086,2791,4908,146.804445,97.03146,97.03146,1.50772461207861
"CHP2","Chp2",33.867701,41.854167,37.568644,1261,314,514,37.763504,0.11386,0.11386,34.8010557879805
"CHPF","Chpf",26.41029,20.756871,23.748323,2873,556,1116,23.6384946666667,1.53074,1.53074,9.73568784887688
"CHPT1","Chpt1",11.904218,11.797374,14.332385,1729,437,744,12.6779923333333,234.06469,234.06469,0.0581882048440935
"CHRAC1","Chrac1",10.610574,13.632392,11.547204,307,97,130,11.9300566666667,25.47867,25.47867,0.488319717971736
"CHRD","Chrd",0.32829,0.566192,0.567119,37,10,9,0.487200333333333,2.15063,2.15063,0.472032683410408
"CHRDL1","Chrdl1",1.497557,1.778047,2.293518,220,66,138,1.856374,0.797,0.797,1.58952365052866
"CHRDL2","Chrdl2",0.017749,0.073232,0,1,1,0,0.030327,2.07473,2.07473,0.335095114042534
"CHRM1","Chrm1",0.448937,0.483745,0.544355,101,17,40,0.492345666666667,0,0,1.49234566666667
"CHRM2","Chrm2",2.9628,2.726382,2.913851,704,161,272,2.86767766666667,58.99058,58.99058,0.0644714164568282
"CHRM3","Chrm3",0.611645,0.441841,0.522515,102,19,32,0.525333666666667,0.25302,0.25302,1.2173258740217
"CHRM4","Chrm4",3.095897,2.949071,2.531734,169,39,54,2.85890066666667,0,0,3.85890066666667
"CHRM5","Chrm5",0.016345,0.1348,0,1,2,0,0.0503816666666667,0.03795,0.03795,1.0119771344156
"CHRNA1","Chrna1",0.346718,0.343856,0.444706,64,15,32,0.378426666666667,0.63254,0.63254,0.844344804211025
"CHRNA2","Chrna2",0.080279,0.110221,0.051511,12,4,3,0.0806703333333333,0,0,1.08067033333333
"CHRNA3","Chrna3",7.544974,6.068955,7.244138,983,190,365,6.952689,0.20241,0.20241,6.61395780141549
"CHRNA4","Chrna4",1.343948,1.30577,1.46822,229,61,89,1.372646,0.01265,0.01265,2.34300696193157
"CHRNA5","Chrna5",0.160978,0.12919,0.131763,14,3,5,0.140643666666667,5.41453,5.41453,0.177821861721228
"CHRNA6","Chrna6",24.249935,23.145859,21.410881,2873,667,993,22.9355583333333,0,0,23.9355583333333
"CHRNA7","Chrna7",16.441994,13.803851,19.390403,1360,277,629,16.545416,0.54398,0.54398,11.3637585979093
"CHRNB1","Chrnb1",1.704016,1.29024,0.891719,132,20,30,1.295325,10.5128,10.5128,0.199371569036203
"CHRNB2","Chrnb2",17.289348,16.665213,17.416641,4626,1084,1848,17.123734,0,0,18.123734
"CHRNB3","Chrnb3",4.539037,4.189558,3.604196,761,175,250,4.11093033333333,0,0,5.11093033333333
"CHRNB4","Chrnb4",3.268106,2.82378,2.420724,513,108,149,2.83753666666667,0,0,3.83753666666667
"CHRND","Chrnd",0.0082,0,0,1,0,0,0.00273333333333333,0.0253,0.0253,0.977990181735427
"CHRNE","Chrne",0.243931,0.335911,0.084132,8,1,2,0.221324666666667,0.29097,0.29097,0.946051935108226
"CHRNG","Chrng",0.008752,0,0,1,0,0,0.00291733333333333,0.03795,0.03795,0.966248213626218
"CHST1","Chst1",2.534505,1.6016,1.906904,275,42,83,2.01433633333333,2.89703,2.89703,0.773495798937481
"CHST10","Chst10",4.170947,4.614499,4.035121,522,111,184,4.27352233333333,9.7664,9.7664,0.489812967503839
"CHST11","Chst11",9.327408,8.085062,9.692505,2169,457,893,9.03499166666667,2.88438,2.88438,2.58342172152742
"CHST12","Chst12",27.650051,30.632247,22.351347,2015,452,681,26.8778816666667,2.03678,2.03678,9.18007944818745
"CHST14","Chst14",4.223949,3.560649,4.520839,340,69,148,4.10181233333333,6.62901,6.62901,0.668738451428604
"CHST15","Chst15",20.338475,21.039076,20.443307,3487,749,1284,20.6069526666667,1.78376,1.78376,7.76178717513962
"CHST2","Chst2",5.332364,5.008864,5.308897,1578,363,636,5.21670833333333,1.25243,1.25243,2.76000068074628
"CHST3","Chst3",1.286892,1.102371,1.522426,335,70,158,1.30389633333333,8.9694,8.9694,0.231096789509232
"CHST4","Chst4",0,0.053659,0.214741,0,1,2,0.0894666666666667,0,0,1.08946666666667
"CHST6","Chst5",0.705313,0.923592,1.019417,60,19,36,0.882774,0.12651,0.12651,1.67133358780659
"CHST7","Chst7",0.107749,0.099683,0.328456,9,2,12,0.178629333333333,3.60547,3.60547,0.25591944651324
"CHST8","Chst8",14.178016,15.036121,16.770259,732,168,304,15.328132,0,0,16.328132
"CHST9","Chst9",0.970778,1.104877,1.34217,62,17,34,1.139275,3.03619,3.03619,0.530023363617669
"CHSY1","Chsy1",3.901967,4.379901,4.343822,611,167,274,4.20856333333333,16.12974,16.12974,0.304065521912961
"CHSY3","Chsy3",0.240792,0.50691,0.457861,34,17,26,0.401854333333333,0.35422,0.35422,1.03517473773341
"CHTF18","Chtf18",1.000309,2.603383,0.746582,62,15,28,1.45009133333333,0.18976,0.18976,2.05931560426753
"CHTF8","Chtf8",16.033148,15.02008,13.599969,844,239,225,14.884399,31.96851,31.96851,0.481805183188443
"CHTOP","Chtop",39.352826,38.522159,39.309992,3509,826,1389,39.061659,84.21623,84.21623,0.470117711144931
"CHUK","Chuk",22.723415,24.817508,29.30276,1434,356,650,25.614561,26.36422,26.36422,0.972604408238203
"CHURC1","Churc1",71.743919,56.112085,64.826902,900,189,337,64.2276353333333,122.52278,122.52278,0.528061587776225
"CIAO1","Ciao1",63.716259,67.194566,66.160262,1855,468,728,65.6903623333333,54.80317,54.80317,1.1950998900839
"CIAPIN1","Ciapin1",95.396609,96.578809,88.706157,1909,485,733,93.560525,73.48837,73.48837,1.26946696511147
"CIB1","Cib1",20.461593,15.049814,23.915831,361,62,162,19.8090793333333,28.51485,28.51485,0.705037611010503
"CIB2","Cib2",14.55545,12.204124,14.766435,777,158,310,13.842003,6.30009,6.30009,2.03312602995306
"CIB3","Cib3",0.278991,0.543337,0.507269,11,2,3,0.443199,0,0,1.443199
"CIB4","Cib4",0,0,0,0,0,0,0,0,0,1
"CIC","Cic",154.796522,89.839916,139.019108,6715,1477,2698,127.885182,1.68255,1.68255,48.0457706286928
"CIDEA","Cidea",0.658532,0.835473,1.425653,26,8,22,0.973219333333333,0.22771,0.22771,1.60723569355412
"CIDEB","Cideb",0.069426,0.307336,0.184239,3,3,3,0.187000333333333,17.40747,17.40747,0.0644847082914346
"CIDEC","Cidec",0.060082,0.123998,0.077106,4,2,2,0.087062,0.75905,0.75905,0.617982433700008
"CIITA","Ciita",0.627283,0.452044,0.589766,74,19,24,0.556364333333333,5.09826,5.09826,0.255214492877203
"CILP","Cilp",0.500932,0.810846,0.417668,89,35,29,0.576482,5.21212,5.21212,0.253775200736625
"CILP2","Cilp2",0.057076,0,0,9,0,0,0.0190253333333333,0,0,1.01902533333333
"CINP","Cinp",31.556028,32.813387,32.683779,1053,261,417,32.3510646666667,58.5478,58.5478,0.560072154918682
"CIR1","Cir1",11.998617,14.225279,10.905431,1307,348,445,12.3764423333333,51.89349,51.89349,0.252893925761627
"CIRBP","Cirbp",42.089154,57.844076,52.889998,1139,381,580,50.941076,269.84108,269.84108,0.191776949050713
"CISD1","Cisd1",77.392616,66.248283,81.555139,2808,586,1195,75.065346,391.12409,391.12409,0.193982843543226
"CISD2","Cisd2",12.591807,14.375862,12.557187,1497,409,610,13.174952,22.01235,22.01235,0.615971510949555
"CISD3","Cisd3",83.566166,73.17314,72.123999,1422,303,499,76.2877683333333,13.96646,13.96646,5.16406473764226
"CISH","Cish",16.151352,17.814408,15.544799,479,107,168,16.5035196666667,4.33922,4.33922,3.27829152323123
"CIT","Cit",3.566475,3.157744,5.332144,620,126,242,4.01878766666667,0.64519,0.64519,3.05058240486914
"CITED1","Cited1",4.922886,4.708257,3.909966,47,12,18,4.513703,0.21506,0.21506,4.53780307145326
"CITED2","Cited2",2.647958,1.98449,2.569182,196,36,80,2.40054333333333,73.70343,73.70343,0.0455205782831302
"CITED4","Cited4",0.091745,0,0.24273,3,0,4,0.111491666666667,0.65784,0.65784,0.670445680322991
"CKAP2","Ckap2",0.981623,0.694244,0.952334,82,11,26,0.876067,9.52604,9.52604,0.178231034653108
"CKAP2L","Ckap2l",0.336301,0.480017,0.259306,43,15,13,0.358541333333333,0,0,1.35854133333333
"CKAP4","Ckap4",10.054683,8.777817,8.456395,1149,234,394,9.09629833333333,48.832,48.832,0.202606725263552
"CKAP5","Ckap5",74.969072,73.110333,77.875634,14662,3555,5816,75.3183463333333,71.46424,71.46424,1.05318632105068
"CKB","Ckb",286.552704,269.585365,266.076646,16151,3658,5916,274.071571666667,165.30771,165.30771,1.65399169807982
"CKLF","Cklf",13.349839,14.113634,15.47145,361,84,150,14.311641,10.24713,10.24713,1.36138205924534
"CKM","Ckm",0.752742,0,29.043635,37,0,369,9.93212566666667,1710.0562,1710.0562,0.00638910964272633
"CKMT1B","Ckmt1",213.925918,183.647713,198.240334,6843,1676,2583,198.604655,0.03795,0.03795,192.306618815935
"CKMT2","Ckmt2",0.089408,0.147295,1.926239,5,2,42,0.720980666666667,2103.06525,2103.06525,0.00081793122464556
"CKS1B","Cks1b",5.552873,4.964252,3.607831,75,18,36,4.70831866666667,22.61959,22.61959,0.24167729696691
"CKS2","Cks2",2.548814,2.358118,2.43666,50,11,19,2.447864,8.95675,8.95675,0.346284078640119
"CLASP1","Clasp1",43.24196,37.251175,45.949361,7209,1531,2745,42.1474986666667,39.1162,39.1162,1.07556295627868
"CLASP2","Clasp2",58.65821,57.238513,61.110912,12266,3004,5013,59.002545,81.85053,81.85053,0.724226447314217
"CLASRP","Clasrp",13.563182,17.770116,16.046022,733,252,364,15.7931066666667,12.67608,12.67608,1.22791813638606
"CLCA1","Clca1",0.058952,0.365673,0.084066,5,1,5,0.169563666666667,0.03795,0.03795,1.12680154792299
"CLCA2","Clca2",1.881305,0.252933,0.180401,47,10,11,0.771546333333333,0,0,1.77154633333333
"CLCA4","Clca4a",0,0.033741,0,0,1,0,0.011247,0,0,1.011247
"CLCC1","Clcc1",10.567493,9.331922,16.286031,421,119,200,12.0618153333333,28.26184,28.26184,0.446377101827272
"CLCF1","Clcf1",0.384017,0.697849,0.69598,33,10,19,0.592615333333333,0.59459,0.59459,0.998761646149376
"CLCN1","Clcn1",1.255916,0.83146,0.751441,32,8,23,0.946272333333333,0.0253,0.0253,1.8982466920251
"CLCN2","Clcn2",8.996119,10.064781,13.812102,737,190,364,10.9576673333333,0.39217,0.39217,8.58922928473774
"CLCN3","Clcn3",33.029839,33.227294,34.892584,6616,1710,2915,33.7165723333333,38.67343,38.67343,0.87505850473058
"CLCN4","Clcn4",32.174734,32.376212,37.892354,6031,1471,2436,34.1477666666667,22.03765,22.03765,1.52566631868557
"CLCN5","Clcn5",6.614126,6.61174,6.963252,2197,581,950,6.729706,1.34098,1.34098,3.30191031106631
"CLCN6","Clcn6",25.700999,27.646144,26.144886,5306,1357,2022,26.497343,8.62783,8.62783,2.85602705905692
"CLCN7","Clcn7",13.659124,16.774616,14.924265,1707,394,676,15.119335,3.41571,3.41571,3.6504514562777
"CLCNKB","Clcnkb",0,0.606306,0,0,1,0,0.202102,0.41748,0.41748,0.848055704489658
"CLDN1","Cldn1",3.27675,2.431803,3.220869,429,79,166,2.976474,0.29097,0.29097,3.08022184868742
"CLDN10","Cldn10",0.057512,0.235508,0.146974,3,2,4,0.146664666666667,0.10121,0.10121,1.04127701952095
"CLDN11","Cldn11",1.931153,2.642531,1.891,140,47,54,2.15489466666667,4.9085,4.9085,0.533958647146766
"CLDN12","Cldn12",6.362647,8.737977,10.08422,853,206,346,8.394948,39.12885,39.12885,0.234119542423967
"CLDN14","Cldn14",1.907639,0.444743,1.619843,22,6,7,1.324075,0,0,2.324075
"CLDN15","Cldn15",0.279085,0.244435,0.152271,15,3,3,0.225263666666667,1.78376,1.78376,0.440147019379065
"CLDN16","Cldn16",0,0,0.081642,0,0,1,0.027214,0,0,1.027214
"CLDN17","Cldn17",0,0,0,0,0,0,0,0,0,1
"CLDN18","Cldn18",0,0,0,0,0,0,0,0.03795,0.03795,0.963437545161135
"CLDN19","Cldn19",13.071395,15.966836,16.331502,1369,388,708,15.1232443333333,0,0,16.1232443333333
"CLDN2","Cldn2",0.023908,0.065522,0.061188,3,2,3,0.050206,0,0,1.050206
"CLDN22","Cldn22",0.176542,0,0.449491,6,0,6,0.208677666666667,2.94763,2.94763,0.306178052823255
"CLDN23","Cldn23",0.041411,0.112132,0,3,2,0,0.051181,0,0,1.051181
"CLDN3","Cldn3",0.064412,0,0.205058,3,0,4,0.0898233333333333,0,0,1.08982333333333
"CLDN4","Cldn4",0,0,0,0,0,0,0,0.03795,0.03795,0.963437545161135
"CLDN5","Cldn5",6.44592,6.172352,7.09275,343,80,155,6.57034066666667,0.0759,0.0759,7.03628651981287
"CLDN6","Cldn6",0,0,0,0,0,0,0,0,0,1
"CLDN7","Cldn7",0.052878,0.085847,0.271748,1,1,2,0.136824333333333,0.49338,0.49338,0.76124250581455
"CLDN8","Cldn8",0.02215,0,0,2,0,0,0.00738333333333333,0.0506,0.0506,0.958864775683736
"CLDN9","Cldn9",1.718421,1.130908,1.631001,94,15,35,1.49344333333333,0.08856,0.08856,2.29058879008354
"CLDND1","Cldnd1",44.468899,51.009541,42.428506,2061,539,830,45.968982,116.18474,116.18474,0.400811419643889
"CLDND2","Cldnd2",0.132099,0.816225,0.169631,2,3,1,0.372651666666667,0.10121,0.10121,1.24649400810623
"CLEC10A","Clec10a",1.208976,4.203743,1.61895,14,11,4,2.34388966666667,3.80788,3.80788,0.695501898272558
"CLEC11A","Clec11a",0.255118,0.135514,0.143309,31,4,7,0.177980333333333,0.20241,0.20241,0.979682748258359
"CLEC12A","Clec12a",0.535034,0.573328,0.529805,42,9,12,0.546055666666667,5.84466,5.84466,0.225877642814496
"CLEC12B","Clec12b",0.020826,0.085097,0.106132,1,1,2,0.070685,0.64519,0.64519,0.650797172363071
"CLEC14A","Clec14a",0.518986,0.618398,0.647784,98,29,48,0.595056,40.34333,40.34333,0.038580733579032
"CLEC16A","Clec16a",24.998482,20.068296,22.668528,2374,512,887,22.5784353333333,11.20859,11.20859,1.93129880955404
"CLEC18C","Clec18a",1.261985,1.3851,1.442619,101,26,46,1.36323466666667,0,0,2.36323466666667
"CLEC1A","Clec1a",0.679938,0.602782,1.155429,104,24,55,0.812716333333333,7.65372,7.65372,0.209472496606469
"CLEC1B","Clec1b",0.124495,0.90363,0.332657,9,3,6,0.453594,0.21506,0.21506,1.19631458528797
"CLEC2A","Clec2f",0,0,0,0,0,0,0,0,0,1
"CLEC2L","Clec2l",145.327027,149.049989,151.528642,4049,879,1664,148.635219333333,0,0,149.635219333333
"CLEC3A","Clec3a",0,0,0,0,0,0,0,0,0,1
"CLEC3B","Clec3b",1.663998,5.138434,2.732318,57,43,38,3.17825,11.72727,11.72727,0.328291141776673
"CLEC4D","Clec4d",0.102887,0,0,3,0,0,0.0342956666666667,0.40482,0.40482,0.736247822971389
"CLEC4E","Clec4e",0.184668,0.386764,0.226778,9,5,2,0.26607,2.10003,2.10003,0.408405725105886
"CLEC4F","Clec4f",0,0,0.025452,0,0,1,0.008484,1.5687,1.5687,0.392604819558532
"CLEC4G","Clec4g",0.096357,0,0.05696,2,0,1,0.0511056666666667,0.13916,0.13916,0.922702400599272
"CLEC4M","Cd209a",0.151105,0.165874,0.267262,8,1,4,0.194747,0,0,1.194747
"CLEC5A","Clec5a",0.110404,0,0.079427,6,0,3,0.063277,0.67049,0.67049,0.636506055109579
"CLEC7A","Clec7a",0.533718,0.273161,0.257951,30,6,9,0.354943333333333,4.68079,4.68079,0.23851318801317
"CLEC9A","Clec9a",0.441471,0.181912,0.189373,26,6,10,0.270918666666667,0.31627,0.31627,0.965545569424713
"CLGN","Clgn",46.636844,46.512729,47.712363,6798,1657,2775,46.9539786666667,118.98056,118.98056,0.399681237249323
"CLHC1","Clhc1",0.169237,0.100746,0.214321,6,2,4,0.161434666666667,10.08267,10.08267,0.104797369827548
"CLIC1","Clic1",69.767812,59.406536,60.963084,3226,719,1132,63.379144,82.62223,82.62223,0.769880736258768
"CLIC3","Clic3",1.183987,2.422982,1.383329,20,7,8,1.66343266666667,0,0,2.66343266666667
"CLIC4","Clic4",18.809445,15.876032,17.822327,3229,665,1206,17.5026013333333,535.57067,535.57067,0.0344830650794486
"CLIC5","Clic5",1.115007,1.473654,1.299082,261,82,126,1.29591433333333,127.25417,127.25417,0.0179012840934009
"CLIC6","Clic6",0.527268,0.16536,0.446413,36,6,22,0.379680333333333,3.52957,3.52957,0.304594107902811
"CLINT1","Clint1",16.270998,15.948425,15.810489,2284,557,878,16.0099706666667,53.67725,53.67725,0.311097772230071
"CLIP1","Clip1",21.740341,17.249959,17.886638,2442,592,1008,18.9589793333333,76.73962,76.73962,0.256741405905166
"CLIP2","Clip2",45.19394,37.153409,37.193363,7220,1637,2635,39.846904,1.26508,1.26508,18.0333162625603
"CLIP3","Clip3",342.12661,281.938781,318.480796,18151,3749,6751,314.182062333333,4.1368,4.1368,61.3576667056014
"CLIP4","Clip4",54.618452,45.891993,47.282325,3609,772,1465,49.2642566666667,38.2939,38.2939,1.27918726994945
"CLK1","Clk1",44.245812,52.283403,58.156933,2166,654,1010,51.5620493333333,208.78843,208.78843,0.250547894053706
"CLK2","Clk2",15.150979,15.848118,19.111558,606,138,238,16.7035516666667,28.76787,28.76787,0.594720135053891
"CLK3","Clk3",47.763308,43.992059,40.879695,1915,425,728,44.2116873333333,50.65371,50.65371,0.875284414872297
"CLK4","Clk4",32.558762,37.260694,31.853009,1296,359,514,33.8908216666667,47.84524,47.84524,0.714313649941461
"CLMN","Clmn",2.803552,1.53419,1.964278,625,159,274,2.10067333333333,6.11033,6.11033,0.436080088172185
"CLMP","Clmp",13.764949,10.264515,10.962942,1954,426,719,11.6641353333333,2.63136,2.63136,3.48743592850429
"CLN3","Cln3",16.656744,15.3197,14.184461,485,104,168,15.3869683333333,5.47779,5.47779,2.52971589590483
"CLN5","Cln5",17.159316,12.614472,11.763618,1249,295,447,13.845802,15.99058,15.99058,0.873766640102927
"CLN8","Cln8",11.642028,10.94175,9.685902,1092,224,367,10.75656,5.14887,5.14887,1.91198708055301
"CLNK","Clnk",0.245252,0.252298,0.274741,16,4,7,0.257430333333333,0.0506,0.0506,1.19686877339933
"CLNS1A","Clns1a",37.235287,30.120463,41.41181,1485,348,574,36.2558533333333,157.57808,157.57808,0.234936968169455
"CLOCK","Clock",9.97756,9.926941,10.9917,3429,811,1389,10.2987336666667,14.6243,14.6243,0.723151351847229
"CLP1","Clp1",2.442754,2.779592,3.236299,190,52,85,2.81954833333333,7.59047,7.59047,0.444626235041078
"CLPB","Clpb",21.668866,19.36047,18.508178,1985,452,711,19.845838,5.36393,5.36393,3.27562339623472
"CLPP","Clpp",22.26435,14.386412,19.478019,732,114,252,18.7095936666667,5.45249,5.45249,3.05457174930402
"CLPS","Clps",0,0.741285,0,0,1,0,0.247095,0,0,1.247095
"CLPSL2","Clpsl2",0,0,0,0,0,0,0,0,0,1
"CLPTM1","Clptm1",95.662577,127.450393,143.108589,4380,1000,1719,122.073853,23.27743,23.27743,5.06947617602028
"CLPTM1L","Clptm1l",63.851673,66.590905,55.60432,2629,620,955,62.0156326666667,42.53191,42.53191,1.44757334715308
"CLPX","Clpx",14.014827,13.654401,13.488341,1108,282,459,13.7191896666667,71.48954,71.48954,0.20305260133623
"CLRN1","Clrn1",5.84403,5.143576,6.132914,585,130,225,5.70684,0,0,6.70684
"CLRN3","Clrn3",0,0,0.018893,0,0,1,0.00629766666666667,0.08856,0.08856,0.924430133999657
"CLSPN","Clspn",0.129485,0,0.397796,8,0,6,0.175760333333333,0.8476,0.8476,0.63637168939886
"CLSTN1","Clstn1",187.491862,178.54017,172.954675,23471,5334,8385,179.662235666667,25.50397,25.50397,6.81642167821148
"CLSTN2","Clstn2",11.648327,9.606316,11.361343,2110,423,810,10.8719953333333,1.53074,1.53074,4.69111616892029
"CLSTN3","Clstn3",33.724995,29.636374,35.107304,2556,580,900,32.822891,2.74522,2.74522,9.03094904972205
"CLTA","Clta",153.820296,136.692485,157.431653,5698,1207,2427,149.314811333333,66.82141,66.82141,2.21633273819187
"CLTB","Cltb",213.764692,185.411353,208.927735,7866,1670,3126,202.70126,55.66342,55.66342,3.59493408622353
"CLTC","Cltc",313.963745,299.333135,321.027795,42102,10209,17391,311.441558333333,241.19972,241.19972,1.29001618306302
"CLU","Clu",173.010241,208.327026,199.387877,10283,2412,3993,193.575048,629.03461,629.03461,0.308832316370683
"CLUAP1","Cluap1",6.83609,6.923284,9.948296,425,108,160,7.90255666666667,22.17681,22.17681,0.384114840077934
"CLVS1","Clvs1",11.759535,9.472137,14.140444,1550,334,652,11.7907053333333,0.08856,0.08856,11.7501151368168
"CLVS2","Clvs2",4.924921,3.94943,6.09566,366,71,161,4.99000366666667,0.08856,0.08856,5.50268581122462
"CLYBL","Clybl",12.135941,13.366891,12.222726,530,142,209,12.575186,43.13915,43.13915,0.307554314027343
"CMA1","Cma1",0.134509,0.587288,0.275672,5,5,4,0.332489666666667,0.43013,0.43013,0.93172625332429
"CMAHP","Cmah",0.355347,0.558895,0.64674,144,56,85,0.520327333333333,40.00176,40.00176,0.0370795627634846
"CMAS","Cmas",59.029783,65.844776,63.43903,3764,898,1527,62.7711963333333,75.01911,75.01911,0.838883753484266
"CMBL","Cmbl",14.375508,14.802284,11.730789,479,111,176,13.6361936666667,65.74609,65.74609,0.219281663789844
"CMC1","Cmc1",19.084473,19.253073,21.319155,500,114,208,19.885567,114.7805,114.7805,0.18038933153683
"CMC2","Cmc2",20.36338,17.321628,24.524454,513,97,202,20.7364873333333,174.79579,174.79579,0.123646233697254
"CMIP","Cmip",62.138639,48.840102,59.391127,6009,1141,2274,56.789956,4.41512,4.41512,10.6719622095171
"CMKLR1","Cmklr1",0.706956,0.976551,1.200204,44,19,22,0.961237,5.04766,5.04766,0.324296835470248
"CMPK1","Cmpk1",83.398009,69.903434,85.866965,5758,1383,2326,79.7228026666667,106.05147,106.05147,0.754055994435823
"CMPK2","Cmpk2",22.440543,28.215529,34.996604,1186,310,486,28.550892,5.21212,5.21212,4.75697378672659
"CMTM2","Cmtm2b",0,0,0,0,0,0,0,0,0,1
"CMTM3","Cmtm3",3.845689,4.793057,4.081072,185,45,68,4.23993933333333,9.09591,9.09591,0.519016050394004
"CMTM4","Cmtm4",7.971357,7.203931,8.142942,2627,579,1059,7.77274333333333,5.61695,5.61695,1.32579864338303
"CMTM5","Cmtm5",27.148336,18.041134,23.991071,677,114,233,23.0601803333333,17.64783,17.64783,1.29024022276765
