"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"SEMA4G","Sema4g",2.284908,2.579257,2.614052,338,88,140,2.492739,2.09079,2.09079,1.1300473341767
"SEMA5A","Sema5a",8.717575,7.826487,9.656411,4013,855,1744,8.733491,1.81898,1.81898,3.45284145329162
"SEMA5B","Sema5b",3.406723,4.094813,8.499491,260,60,82,5.33367566666667,1.21266,1.21266,2.86247126384834
"SEMA6A","Sema6a",3.042268,3.021441,2.470143,569,119,218,2.84461733333333,4.22339,4.22339,0.736038728360956
"SEMA6B","Sema6b",0.865931,0.748568,1.349652,115,23,75,0.988050333333333,7.14003,7.14003,0.24423132756677
"SEMA6C","Sema6c",16.375468,23.909898,18.699043,835,209,419,19.6614696666667,18.90071,18.90071,1.03822776507304
"SEMA6D","Sema6d",17.364655,15.576421,19.593881,4329,982,1920,17.5116523333333,11.88612,11.88612,1.43655750011123
"SEMA7A","Sema7a",24.836023,24.659261,25.530559,3328,825,1303,25.0086143333333,76.10461,76.10461,0.337315944316862
"SENP1","Senp1",4.22012,3.037004,3.880695,477,92,216,3.71260633333333,1.67263,1.67263,1.76328423063923
"SENP2","Senp2",25.308233,24.640601,25.825438,3521,849,1372,25.2580906666667,12.60744,12.60744,1.92968630886241
"SENP3","Senp3",308.593337,501.42596,338.665727,2059,487,720,382.895008,82.54423,82.54423,4.59511097295409
"SENP5","Senp5",19.996777,18.599392,20.613397,4940,1146,2054,19.736522,14.21735,14.21735,1.36268943015702
"SENP6","Senp6",78.717012,87.567838,76.098903,3907,936,1518,80.7945843333333,28.30924,28.30924,2.79074395423878
"SENP7","Senp7",14.63983,18.378535,17.15982,1135,298,435,16.7260616666667,3.30344,3.30344,4.11904468673124
"SENP8","Senp8",7.43972,6.062433,6.812844,733,149,243,6.77166566666667,3.54388,3.54388,1.71035891499482
"SEPHS1","Sephs1",7.352983,9.226323,6.893397,998,262,371,7.82423433333333,24.94308,24.94308,0.340138269370226
"SEPHS2","Sephs2",8.451085,7.614158,8.626262,693,151,293,8.23050166666667,42.30706,42.30706,0.213140805833198
"SEPSECS","Sepsecs",3.70545,3.962844,3.590152,698,174,258,3.75281533333333,2.27896,2.27896,1.4494886590057
"SERAC1","Serac1",5.381214,4.256975,3.350559,526,126,189,4.32958266666667,4.85062,4.85062,0.910943227669318
"SERBP1","Serbp1",91.187655,125.131949,105.647539,4251,1190,1779,107.322381,58.29112,58.29112,1.82695791545176
"SERF1B","Serf1",35.252204,31.477864,38.235824,402,91,177,34.9886306666667,1.13948,1.13948,16.8212045294495
"SERF2","Serf2",86.319646,86.978022,81.626798,5187,1265,1938,84.974822,1682.39283,1682.39283,0.0510723465538344
"SERGEF","Sergef",5.069892,5.276796,6.480097,304,84,117,5.60892833333333,269.59641,269.59641,0.0244235625052577
"SERHL2","Serhl",28.40774,75.735585,63.921977,224,68,112,56.0217673333333,6.25145,6.25145,7.86349865659052
"SERINC1","Serinc1",312.931681,300.118476,341.113771,35225,8474,14773,318.054642666667,290.07566,290.07566,1.09612271485244
"SERINC2","Serinc2",16.152159,14.842137,16.577179,1098,244,431,15.8571583333333,26.41708,26.41708,0.614841490535583
"SERINC3","Serinc3",121.568718,114.774275,125.536386,15915,3751,6196,120.626459666667,145.11101,145.11101,0.832425014834041
"SERINC4","Serinc4",0.012371,0,0.031683,1,0,1,0.0146846666666667,21.58737,21.58737,0.0449226566291988
"SERINC5","Serinc5",38.261978,36.3583,36.913046,8314,1944,3062,37.1777746666667,7.95544,7.95544,4.26308195539992
"SERP1","Serp1",7.001854,8.10227,8.684104,1297,373,644,7.92940933333333,63.01629,63.01629,0.139486517155764
"SERP2","Serp2",39.507883,30.279648,49.899399,857,164,375,39.8956433333333,99.72004,99.72004,0.406032834511715
"SERPINA1","Serpina1a",0,0,0,0,0,0,0,58.22839,58.22839,0.0168837950854312
"SERPINA10","Serpina10",0.265066,0.388646,0.339321,23,5,16,0.331011,0.01045,0.01045,1.31724578158246
"SERPINA11","Serpina11",1.623425,1.129468,1.45572,90,15,31,1.402871,0,0,2.402871
"SERPINA12","Serpina12",0.02568,0,0.032934,4,0,2,0.019538,0,0,1.019538
"SERPINA3","Serpina3n",67.219653,57.105447,65.836239,5534,1142,2112,63.387113,890.83168,890.83168,0.0721964855520719
"SERPINA5","Serpina5",0,0,0.029838,0,0,1,0.009946,153.08736,153.08736,0.00655437279216154
"SERPINA6","Serpina6",0,0,0,0,0,0,0,0,0,1
"SERPINA7","Serpina7",0,0.044378,0,0,1,0,0.0147926666666667,0,0,1.01479266666667
"SERPINA9","Serpina9",0.066861,0.170157,0.068466,10,2,4,0.101828,0,0,1.101828
"SERPINB1","Serpinb1a",93.013301,111.912654,106.329624,2375,572,1050,103.751859666667,43.58244,43.58244,2.34962150269628
"SERPINB10","Serpinb10",0,0,0,0,0,0,0,0.06272,0.06272,0.940981632038542
"SERPINB11","Serpinb11",0,0,0.126452,0,0,1,0.0421506666666667,0.12545,0.12545,0.925985753846609
"SERPINB12","Serpinb12",0.182883,0.067986,0.080763,11,1,2,0.110544,0.01045,0.01045,1.09905883517245
"SERPINB13","Serpinb13",0.022554,0.184657,0.115156,1,2,2,0.107455666666667,0.02091,0.02091,1.08477306194147
"SERPINB2","Serpinb2",0,0,0,0,0,0,0,0.59587,0.59587,0.626617456309098
"SERPINB5","Serpinb5",0.623398,0.380864,0.307629,45,10,12,0.437297,0.05227,0.05227,1.3659013371093
"SERPINB7","Serpinb7",0.17057,0.112896,0.03569,3,2,1,0.106385333333333,0,0,1.10638533333333
"SERPINB8","Serpinb8",9.193879,9.499887,9.618758,674,122,196,9.437508,13.2974,13.2974,0.730028396771441
"SERPINC1","Serpinc1",0.442933,0.083096,0.069354,9,3,4,0.198461,0.1359,0.1359,1.05507615106964
"SERPIND1","Serpind1",2.154595,1.996259,2.290603,174,39,72,2.14715233333333,0.04182,0.04182,3.02082157506415
"SERPINE1","Serpine1",0.225829,0.446306,0.328245,25,12,16,0.33346,1.53673,1.53673,0.525660988753238
"SERPINE2","Serpine2",46.034168,42.208064,46.749581,2113,478,862,44.997271,70.58494,70.58494,0.642555137994109
"SERPINF1","Serpinf1",120.307243,132.427368,108.316071,2139,530,891,120.350227333333,332.54998,332.54998,0.363814224582875
"SERPINF2","Serpinf2",0,0,0,0,0,0,0,2.50894,2.50894,0.284986349153876
"SERPING1","Serping1",65.648376,56.771685,57.241786,4377,921,1509,59.8872823333333,511.34355,511.34355,0.118840731640582
"SERPINH1","Serpinh1",17.906336,20.7914,13.348276,1425,317,390,17.3486706666667,32.15629,32.15629,0.553399390181069
"SERPINI1","Serpini1",45.831534,53.305205,50.231574,5512,1411,2477,49.7894376666667,58.57337,58.57337,0.852552703777991
"SERPINI2","Serpini2",0,0,0,0,0,0,0,0.04182,0.04182,0.959858708798065
"SERTAD1","Sertad1",5.729416,4.98592,5.441869,256,55,99,5.385735,12.87924,12.87924,0.460092555500157
"SERTAD2","Sertad2",8.182607,7.483614,7.830177,1811,395,684,7.83213266666667,3.98295,3.98295,1.77247065827806
"SERTAD3","Sertad3",3.192129,3.102787,4.021212,157,37,77,3.43870933333333,16.91446,16.91446,0.24777243262333
"SERTAD4","Sertad4",9.686007,8.802216,8.704243,1179,276,432,9.06415533333333,1.63081,1.63081,3.82549683684239
"SERTM1","Sertm1",4.000801,3.55311,3.229337,496,108,157,3.594416,24.39947,24.39947,0.180886294084089
"SESN1","Sesn1",15.313014,14.549455,16.856992,1665,402,725,15.5731536666667,23.47953,23.47953,0.67702090957901
"SESN2","Sesn2",1.335118,1.348491,1.204211,193,47,70,1.29594,5.83329,5.83329,0.335993350201733
"SESN3","Sesn3",8.968021,8.006092,8.664025,3158,746,1309,8.546046,5.54058,5.54058,1.45951062444003
"SESTD1","Sestd1",26.795253,26.110876,27.862075,6561,1660,2800,26.9227346666667,12.12656,12.12656,2.12719361863784
"SET","Set",59.655844,59.34735,55.960424,3450,866,1397,58.321206,87.76075,87.76075,0.66832700264475
"SETBP1","Setbp1",0.747239,1.040053,0.898047,317,108,151,0.895113,1.0663,1.0663,0.917152881962929
"SETD1A","Setd1a",20.828392,14.876317,17.919219,1741,373,644,17.8746426666667,4.90289,4.90289,3.19752573174609
"SETD1B","Setd1b",3.962518,3.635622,4.126331,1379,240,488,3.908157,2.35213,2.35213,1.46419052960357
"SETD2","Setd2",15.981708,22.282721,18.956786,2112,494,889,19.0737383333333,5.1747,5.1747,3.25096576891725
"SETD3","Setd3",251.27448,209.319508,155.215465,6539,1697,2583,205.269817666667,32.21901,32.21901,6.20939087789391
"SETD4","Setd4",3.579424,3.038033,6.852658,137,41,73,4.49003833333333,9.86851,9.86851,0.505132564936071
"SETD5","Setd5",22.095021,21.474181,22.399478,3609,876,1454,21.98956,7.68364,7.68364,2.64745659654246
"SETD6","Setd6",16.529845,17.210011,21.270635,287,75,120,18.3368303333333,9.47126,9.47126,1.8466574541491
"SETD7","Setd7",59.607266,54.822861,58.063726,10946,2340,4007,57.497951,12.54472,12.54472,4.31887488261108
"SETDB1","Setdb1",6.94209,7.719513,7.062564,1360,363,560,7.241389,5.96919,5.96919,1.18254617825027
"SETDB2","Setdb2",3.615479,2.918234,2.625064,242,61,99,3.05292566666667,3.65888,3.65888,0.86993562115072
"SETMAR","Setmar",2.684482,2.413854,3.138768,163,36,75,2.74570133333333,17.92849,17.92849,0.197886959463398
"SETX","Setx",11.602743,13.888702,16.253143,2921,740,1283,13.9148626666667,13.06741,13.06741,1.0602422668186
"SEZ6","Sez6",17.979047,15.691658,15.804265,1156,245,471,16.4916566666667,15.51363,15.51363,1.05922541964829
"SEZ6L","Sez6l",1.916611,1.735925,1.963296,458,100,181,1.871944,6.86823,6.86823,0.365005090090147
"SEZ6L2","Sez6l2",52.113459,44.090666,55.494798,4944,1163,1943,50.5663076666667,50.85837,50.85837,0.994368077258631
"SF1","Sf1",55.377342,61.342745,49.746039,2932,672,1030,55.4887086666667,57.82069,57.82069,0.960354403640397
"SF3A1","Sf3a1",11.912724,9.817911,17.193696,2200,456,785,12.974777,23.84542,23.84542,0.562468937937052
"SF3A2","Sf3a2",15.907389,17.251927,19.214217,575,111,224,17.4578443333333,26.61571,26.61571,0.668382030856108
"SF3A3","Sf3a3",11.552897,12.774844,11.942465,783,217,312,12.0900686666667,37.32053,37.32053,0.341594144618216
"SF3B1","Sf3b1",38.27611,51.553695,45.941581,7163,1857,3018,45.2571286666667,106.08649,106.08649,0.431960452403162
"SF3B3","Sf3b3",9.239835,11.661595,9.668631,1753,409,634,10.1900203333333,46.2691,46.2691,0.236730133074955
"SF3B4","Sf3b4",15.012138,14.1134,13.100038,1084,250,383,14.075192,22.89411,22.89411,0.630916656866483
"SF3B5","Sf3b5",3.579852,2.642031,3.658785,566,103,228,3.293556,281.96341,281.96341,0.0151735378082983
"SFI1","Sfi1",13.028583,8.581703,10.925712,803,172,282,10.8453326666667,13.34967,13.34967,0.825477705526794
"SFMBT1","Sfmbt1",3.780418,4.879707,4.323648,1087,290,464,4.32792433333333,1.589,1.589,2.05790820136475
"SFMBT2","Sfmbt2",0.363701,0.485004,0.582735,69,24,37,0.477146666666667,2.44622,2.44622,0.428628081395461
"SFN","Sfn",4.242647,3.162974,3.337222,266,48,82,3.58094766666667,0.19862,0.19862,3.82185151813474
"SFPQ","Sfpq",62.15592,73.668042,65.492262,3611,963,1497,67.105408,110.73848,110.73848,0.60950719931039
"SFR1","Sfr1",47.721066,52.385908,50.601779,2930,796,1206,50.236251,5.14333,5.14333,8.34014304945364
"SFRP1","Sfrp1",8.46113,8.028315,7.621877,1493,344,542,8.03710733333333,15.09548,15.09548,0.561468644199075
"SFRP2","Sfrp2",0.481013,0.166579,0.654724,6,3,8,0.434105333333333,1.92352,1.92352,0.490540626824285
"SFRP4","Sfrp4",4.863379,6.658214,9.075976,274,113,204,6.86585633333333,14.16508,14.16508,0.51868215224274
"SFRP5","Sfrp5",42.206631,37.597676,44.310404,2948,628,1318,41.3715703333333,254.57411,254.57411,0.165789759899128
"SFSWAP","Sfswap",60.758315,71.669416,63.812297,1674,470,748,65.4133426666667,19.85201,19.85201,3.18498517249256
"SFT2D1","Sft2d1",54.632046,48.506227,56.987615,663,159,262,53.375296,49.96979,49.96979,1.06681420504185
"SFT2D2","Sft2d2",4.681298,4.571763,5.346982,1102,263,493,4.866681,3.28253,3.28253,1.36991007652019
"SFT2D3","Sft2d3",1.461702,1.731066,1.659628,139,40,68,1.61746533333333,5.18515,5.18515,0.423185425306312
"SFTA2","Sfta2",0.055848,0,0,1,0,0,0.018616,0.28226,0.28226,0.794391153120272
"SFTPA2","Sftpa1",0.035153,0.150991,0.022459,4,1,1,0.0695343333333333,0.09409,0.09409,0.977556081614249
"SFTPB","Sftpb",0.074265,0,0.063206,3,0,1,0.0458236666666667,0.04182,0.04182,1.00384295431712
"SFTPC","Sftpc",0.080641,0.166435,0.103908,2,1,1,0.116994666666667,5.56149,5.56149,0.170234911074568
"SFTPD","Sftpd",0,0,0,0,0,0,0,9.20991,9.20991,0.0979440563139146
"SFXN1","Sfxn1",9.485317,8.52625,9.58154,1075,238,427,9.19770233333333,20.58379,20.58379,0.472470420316976
"SFXN2","Sfxn2",1.615731,2.122784,1.543244,173,41,76,1.76058633333333,3.10482,3.10482,0.672523115102083
"SFXN3","Sfxn3",68.769543,80.509482,81.001361,4208,990,1612,76.7601286666667,26.08256,26.08256,2.87122519683024
"SFXN4","Sfxn4",8.576003,8.196597,7.697863,483,100,176,8.156821,23.08228,23.08228,0.380230650918435
"SFXN5","Sfxn5",8.654145,7.791228,8.30637,1166,254,403,8.250581,13.26604,13.26604,0.648433692881837
"SGCA","Sgca",0.107716,0,0.868648,7,0,3,0.325454666666667,0.9304,0.9304,0.68662177096284
"SGCB","Sgcb",24.7058,26.408271,25.305174,3838,1016,1541,25.4730816666667,27.05477,27.05477,0.943621411498532
"SGCD","Sgcd",13.606001,11.550484,14.266607,704,154,286,13.1410306666667,4.94471,4.94471,2.37875870591949
"SGCE","Sgce",12.574428,14.351776,11.665795,716,174,261,12.8639996666667,85.10545,85.10545,0.161011871683693
"SGCG","Sgcg",0.041039,0.028011,0.506201,6,1,6,0.191750333333333,0.26135,0.26135,0.944821289359284
"SGCZ","Sgcz",1.324798,1.407786,1.79269,134,34,72,1.50842466666667,0.91995,0.91995,1.30650520412858
"SGIP1","Sgip1",26.407225,27.42028,26.183333,3183,684,1226,26.6702793333333,13.69465,13.69465,1.88301724323705
"SGK1","Sgk1",17.587551,25.353248,27.655443,983,283,498,23.5320806666667,33.06578,33.06578,0.720138528067365
"SGK2","Sgk2",0.063321,0.074556,0.023226,7,2,1,0.053701,0.17772,0.17772,0.894695683184458
"SGK3","Sgk3",3.869669,3.369032,4.903573,467,109,203,4.04742466666667,4.70427,4.70427,0.884850237921183
"SGMS1","Sgms1",22.063556,20.5794,18.333247,1146,265,484,20.325401,8.41541,8.41541,2.26494661411452
"SGMS2","Sgms2",15.370411,10.866151,18.101664,1753,362,666,14.7794086666667,2.4044,2.4044,4.63500430815024
"SGPL1","Sgpl1",15.761769,13.912858,17.233275,2154,531,875,15.6359673333333,12.44018,12.44018,1.23777861109995
"SGPP1","Sgpp1",25.288825,23.757435,26.52676,3149,731,1352,25.1910066666667,10.52711,10.52711,2.27212255861761
"SGPP2","Sgpp2",49.949371,44.92981,48.488234,8360,1834,3176,47.7891383333333,17.62533,17.62533,2.6195046387545
"SGSM1","Sgsm1",14.47846,17.230326,14.039816,3067,651,1098,15.249534,5.96919,5.96919,2.33162447859794
"SGSM2","Sgsm2",9.464525,7.412875,8.687242,1735,362,612,8.52154733333333,42.70431,42.70431,0.217862891173281
"SGSM3","Sgsm3",39.866957,42.47592,34.258323,1400,308,487,38.8670666666667,79.14671,79.14671,0.497426116014827
"SGTA","Sgta",28.138146,29.661754,25.757454,1914,466,669,27.8524513333333,58.94971,58.94971,0.481277579713619
"SGTB","Sgtb",22.786092,21.652905,25.652528,2778,656,1182,23.3638416666667,10.28667,10.28667,2.15863861233355
"SH2B1","Sh2b1",20.556547,26.005742,20.657528,1749,434,645,22.4066056666667,43.85424,43.85424,0.521837080879459
"SH2B2","Sh2b2",0.925206,0.766698,3.364097,97,20,30,1.68533366666667,10.01487,10.01487,0.243791680398104
"SH2B3","Sh2b3",2.850174,3.676365,2.845582,367,114,155,3.12404033333333,6.57552,6.57552,0.544390396082821
"SH2D1A","Sh2d1a",0,0,0,0,0,0,0,0.1359,0.1359,0.880359186548112
"SH2D1B","Sh2d1b2",0,0,0,0,0,0,0,0.3868,0.3868,0.721084511104702
"SH2D2A","Sh2d2a",0.01401,0.057942,0,2,2,0,0.023984,3.37662,3.37662,0.233966851131695
"SH2D3C","Sh2d3c",9.429076,7.701593,12.609632,925,196,363,9.91343366666667,13.1615,13.1615,0.770641080864786
"SH2D4A","Sh2d4a",1.789742,1.634517,1.819949,154,36,63,1.74806933333333,2.32077,2.32077,0.827539797496765
"SH2D4B","Sh2d4b",1.868992,2.452677,3.320542,184,66,116,2.54740366666667,0.05227,0.05227,3.37119148760933
"SH2D5","Sh2d5",6.068996,3.377218,3.746935,578,122,188,4.39771633333333,0.26135,0.26135,4.27931686949168
"SH2D6","Sh2d6",0.082571,0,0,4,0,0,0.0275236666666667,0.57497,0.57497,0.652408405662753
"SH2D7","Sh2d7",0,0,0,0,0,0,0,0.1359,0.1359,0.880359186548112
"SH3BGR","Sh3bgr",105.66078,117.740072,124.936593,684,180,320,116.112481666667,23.0091,23.0091,4.87783722283079
"SH3BGRL","Sh3bgrl",46.085989,45.709156,53.657293,3493,866,1394,48.484146,145.34099,145.34099,0.338142758225156
"SH3BGRL2","Sh3bgrl2",103.868756,100.404979,93.003512,16431,3770,6197,99.0924156666667,48.91394,48.91394,2.00529983541004
"SH3BGRL3","Sh3bgrl3",730.938744,628.54301,661.557441,10763,1989,3782,673.679731666667,387.29721,387.29721,1.73753432754942
"SH3BP1","Sh3bp1",2.490679,3.308749,2.740629,62,9,22,2.84668566666667,6.75324,6.75324,0.496139119473493
"SH3BP2","Sh3bp2",2.03134,0.343468,0.788055,70,10,26,1.05428766666667,26.99205,26.99205,0.0733882536886961
"SH3BP4","Sh3bp4",5.760265,6.180089,5.201045,1242,274,438,5.71379966666667,26.26027,26.26027,0.246285149291136
"SH3BP5","Sh3bp5",21.349906,21.191891,23.01882,993,255,405,21.853539,38.50183,38.50183,0.578543804173123
"SH3BP5L","Sh3bp5l",86.240817,89.840129,87.268929,3944,967,1491,87.7832916666667,23.23909,23.23909,3.66281455560694
"SH3D19","Sh3d19",8.487099,7.561574,7.31804,1850,408,659,7.78890433333333,23.79315,23.79315,0.354489217115749
"SH3D21","Sh3d21",0.576772,0.799864,0.767623,44,15,22,0.714753,2.16396,2.16396,0.541964184123693
"SH3GL1","Sh3gl1",9.952994,10.366527,8.13185,831,194,269,9.48379033333333,42.84021,42.84021,0.239136407725541
"SH3GL2","Sh3gl2",35.803176,34.467558,34.346704,3712,779,1352,34.8724793333333,71.6826,71.6826,0.493549753769586
"SH3GL3","Sh3gl3",4.659252,4.619711,6.699266,174,51,86,5.32607633333333,23.2809,23.2809,0.260537143735748
"SH3GLB1","Sh3glb1",57.819816,53.287411,64.608925,4643,1109,1947,58.5720506666667,40.63443,40.63443,1.43083622537084
"SH3GLB2","Sh3glb2",177.651484,179.887832,152.270924,7194,1580,2458,169.936746666667,297.99974,297.99974,0.571695302031589
"SH3KBP1","Sh3kbp1",9.468102,7.096783,9.988347,956,208,376,8.85107733333333,24.80718,24.80718,0.381718472662776
"SH3PXD2A","Sh3pxd2a",14.257937,14.578799,14.996654,6439,1580,2659,14.61113,11.47842,11.47842,1.25105021308787
"SH3PXD2B","Sh3pxd2b",7.998752,7.828783,7.825985,2566,617,977,7.88450666666667,7.94499,7.94499,0.993238300620422
"SH3RF1","Sh3rf1",2.744901,2.315824,1.842474,410,84,153,2.30106633333333,2.7912,2.7912,0.870718066399381
"SH3RF2","Sh3rf2",0.049198,0.101245,0.384286,9,2,10,0.178243,0.15681,0.15681,1.01852767524485
"SH3RF3","Sh3rf3",0.803865,0.735889,1.485027,127,36,63,1.00826033333333,5.25833,5.25833,0.320893965855641
"SH3TC2","Sh3tc2",1.540872,1.663291,1.879582,295,74,143,1.69458166666667,1.9967,1.9967,0.899182990178085
