"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"SSH1","Ssh1",5.992256,4.547765,4.652012,2015,408,674,5.064011,6.60977,7.23992,6.83855,6.89608,0.767977401444768
"SSH2","Ssh2",4.487975,4.200934,5.268357,1603,343,640,4.652422,12.20903,17.07736,27.15757,18.8146533333333,0.285264743465947
"SSH3","Ssh3",25.464851,25.541212,33.208637,1059,321,455,28.0715666666667,25.47826,27.19114,90.29945,47.6562833333333,0.597488436745237
"SSNA1","Ssna1",25.606234,19.298639,22.086932,722,136,247,22.3306016666667,81.60333,70.32668,98.86403,83.5980133333333,0.275781909614584
"SSPN","Sspn",4.092355,4.746831,4.811423,757,215,350,4.550203,16.08543,18.59719,11.16453,15.2823833333333,0.340871657814223
"SSR1","Ssr1",33.369818,29.317465,36.892608,5508,1341,2172,33.193297,29.37124,21.58158,18.17787,23.0435633333333,1.42213932793378
"SSR2","Ssr2",36.840177,34.127107,34.828096,1291,300,480,35.2651266666667,88.87574,91.60429,66.00403,82.1613533333333,0.436081487530706
"SSR3","Ssr3",48.363541,53.49658,51.836195,5590,1550,2369,51.2321053333333,43.88291,48.93852,42.40775,45.0763933333333,1.13359795666877
"SSR4","Ssr4",38.956056,46.621032,47.495353,814,174,328,44.3574803333333,160.85432,142.83638,176.66619,160.118963333333,0.281515467794408
"SSRP1","Ssrp1",31.694033,44.747473,35.275347,2465,614,976,37.238951,44.46272,38.82475,35.08854,39.45867,0.945136135221449
"SST","Sst",10.053359,5.672086,9.27145,218,30,81,8.33229833333333,256.60488,65.43559,48.50346,123.514643333333,0.0749494042106373
"SSTR1","Sstr1",0.398406,0.380629,0.591384,31,6,17,0.456806333333333,3.01498,2.04486,5.63689,3.56557666666667,0.319084847259163
"SSTR2","Sstr2",2.828741,2.069817,2.097969,239,43,70,2.33217566666667,9.57506,7.18465,4.76295,7.17422,0.407644480655851
"SSTR3","Sstr3",0.109975,0.089431,0.282355,8,4,7,0.160587,0.54667,0.27633,6.00831,2.27710333333333,0.354150260748568
"SSTR4","Sstr4",1.050008,0.38683,0.930797,56,5,20,0.789211666666667,0.64607,0.2487,0.32773,0.4075,1.27119834221433
"SSTR5","Sstr5",0.029069,0,0.024861,3,0,1,0.0179766666666667,0.0994,0,0.21848,0.10596,0.920446188530025
"SSU72","Ssu72",48.068382,41.424565,48.74652,2097,411,815,46.0798223333333,145.34869,127.25121,128.66525,133.75505,0.349373343212988
"SSX2IP","Ssx2ip",24.534067,23.678633,25.569907,3405,809,1361,24.5942023333333,18.23899,13.34687,16.56109,16.0489833333333,1.5012157518679
"ST13","St13",89.375829,101.676239,91.07917,6655,1613,2495,94.043746,194.44985,180.25183,140.74742,171.816366666667,0.54996958814279
"ST14","St14",0.431448,0.705093,0.438333,54,25,25,0.524958,0.97738,0.69083,1.33275,1.00032,0.76235702287634
"ST18","St18",0.089379,0.028074,0.347331,3,1,4,0.154928,18.18929,23.12905,11.79814,17.7054933333333,0.0617427180036952
"ST3GAL1","St3gal1",4.536995,3.27936,4.690694,538,117,223,4.16901633333333,9.02838,8.73211,5.85537,7.87195333333333,0.582624382604958
"ST3GAL2","St3gal2",17.30407,14.821789,16.327261,2932,652,1134,16.15104,18.15616,20.72495,16.99806,18.62639,0.87387644900565
"ST3GAL3","St3gal3",10.323179,7.904212,9.089264,753,163,282,9.10555166666667,266.22964,259.47642,376.71018,300.805413333333,0.0334836660318794
"ST3GAL4","St3gal4",14.445073,12.004424,16.167687,654,152,251,14.205728,22.89399,45.06987,47.78246,38.5821066666667,0.384156612179645
"ST3GAL5","St3gal5",16.841564,15.590936,15.249197,1198,251,438,15.893899,52.71251,40.01298,37.75404,43.4931766666667,0.379696399889931
"ST3GAL6","St3gal6",28.537052,17.084635,19.599985,1111,258,454,21.7405573333333,7.2724,8.04128,15.81824,10.3773066666667,1.99876455821999
"ST6GAL1","St6gal1",33.319664,33.169475,26.591225,3677,828,1409,31.026788,37.85295,35.14952,52.08659,41.6963533333333,0.750105934105535
"ST6GAL2","St6gal2",4.288436,4.128187,3.495186,896,212,328,3.970603,2.70023,8.28998,7.97467,6.32162666666667,0.678893260514057
"ST6GALNAC1","St6galnac1",0,0.042739,0,0,1,0,0.0142463333333333,7.17301,12.96,3.84532,7.99277666666667,0.112784557087114
"ST6GALNAC2","St6galnac2",0.993918,1.267182,1.251372,73,17,30,1.170824,8.38232,11.88231,4.34783,8.20415333333333,0.235852654924625
"ST6GALNAC3","St6galnac3",8.204646,5.610438,6.996683,812,129,251,6.93725566666667,8.46514,12.32444,9.78808,10.1925533333333,0.709155045348604
"ST6GALNAC4","St6galnac4",5.700458,4.76577,5.533573,393,74,167,5.333267,22.57924,28.407,23.66182,24.8826866666667,0.244691251784011
"ST6GALNAC5","St6galnac5",5.92456,5.618191,5.578741,1320,287,459,5.707164,24.30209,17.74056,37.20783,26.4168266666667,0.244636772940413
"ST6GALNAC6","St6galnac6",30.513764,22.266561,27.076178,2075,497,802,26.6188343333333,265.31852,311.50987,225.89065,267.573013333333,0.102835478481432
"ST7","St7",6.329338,8.575268,9.911649,317,79,116,8.272085,29.61972,35.39822,59.25287,41.4236033333333,0.218559581729699
"ST7L","St7l",23.951769,33.89503,19.647024,1131,276,425,25.8312743333333,18.23899,13.42977,18.5056,16.7247866666667,1.51377135521706
"ST8SIA1","St8sia1",12.360409,10.27356,12.231734,4715,969,1798,11.621901,12.55691,11.08094,33.25327,18.9637066666667,0.632242359134376
"ST8SIA2","St8sia2",0.203119,0.12549,0.299402,38,7,14,0.209337,0.53011,0.0829,0.06555,0.226186666666667,0.986258481579749
"ST8SIA3","St8sia3",56.479384,49.357303,63.096602,6082,1286,2326,56.3110963333333,216.30019,205.84024,122.30736,181.482596666667,0.314063353877088
"ST8SIA4","St8sia4",1.762026,1.643018,2.276273,396,92,155,1.89377233333333,1.52406,1.63036,1.28906,1.48116,1.16629815623875
"ST8SIA5","St8sia5",2.187946,2.545267,2.270434,240,59,98,2.334549,4.78753,3.86866,15.55606,8.07075,0.367615577543202
"ST8SIA6","St8sia6",0.281795,0.142111,0.264813,76,11,33,0.229573,4.22429,7.29518,3.08062,4.86669666666667,0.209585235075502
"STAB1","Stab1",20.553877,23.362816,34.836893,364,85,165,26.2511953333333,40.91763,27.63327,21.49883,30.0165766666667,0.878601001851376
"STAB2","Stab2",0.101242,0.083463,0.116257,21,4,10,0.100320666666667,0,0.02763,0,0.00921,1.09027919527815
"STAC","Stac",30.738172,25.993387,26.171705,2975,602,988,27.6344213333333,12.15933,12.18627,7.97467,10.7734233333333,2.4321236502439
"STAC2","Stac2",26.765721,24.5592,27.339158,2840,670,1058,26.2213596666667,29.65286,21.05655,69.04096,39.91679,0.665285807285143
"STAC3","Stac3",1.141191,2.008152,3.047487,27,10,25,2.06561,6.72573,4.25552,6.9041,5.96178333333333,0.440348378169387
"STAG1","Stag1",6.035964,6.001842,7.208243,1032,233,397,6.41534966666667,7.53746,10.63881,10.68387,9.62004666666667,0.698240779858469
"STAG2","Stag2",29.251392,35.011267,33.084075,3112,795,1211,32.4489113333333,81.02353,95.22425,115.42512,97.2243,0.340536011285734
"STAG3","Stag3",0.454898,1.005754,0.475344,24,5,12,0.645332,40.18873,29.4018,44.39596,37.9954966666667,0.0421928720145377
"STAM","Stam",62.690844,54.239773,71.157338,3834,826,1570,62.695985,14.97552,12.96,18.92072,15.6187466666667,3.83277910648697
"STAM2","Stam2",10.004766,9.206518,10.353012,1532,342,657,9.85476533333333,5.49986,5.80299,5.28731,5.53005333333333,1.66227820497638
"STAMBP","Stambp",16.420051,15.861814,17.334862,1259,323,470,16.538909,26.30656,20.47625,25.30045,24.0277533333333,0.700778402536065
"STAMBPL1","Stambpl1",12.891931,9.764744,12.359379,687,132,210,11.672018,7.20614,5.30559,10.79311,7.76828,1.44521137554914
"STAP1","Stap1",0.197604,0.196434,0.326723,20,5,14,0.240253666666667,0.06626,0,0,0.0220866666666667,1.21345254479398
"STAP2","Stap2",0.699477,0.431619,0.446208,39,6,10,0.525768,2.7168,5.60955,5.33101,4.55245333333333,0.274791683676165
"STAR","Star",1.5583,1.833849,1.406811,263,64,93,1.59965333333333,6.97422,4.97399,5.26547,5.73789333333333,0.385825836760056
"STARD10","Stard10",115.629594,89.205473,110.260642,2211,426,832,105.031903,139.45125,143.63774,97.37834,126.822443333333,0.829524927195232
"STARD13","Stard13",78.737456,53.363184,45.920908,3902,806,1365,59.340516,7.23927,10.63881,8.8923,8.92346,6.08059245464787
"STARD3","Stard3",11.305412,10.666517,10.904203,755,173,271,10.9587106666667,85.71166,65.43559,68.36366,73.1703033333333,0.161233136838099
"STARD3NL","Stard3nl",71.10454,66.244419,66.324304,2832,673,1124,67.8910876666667,28.57608,30.2308,34.91375,31.24021,2.13680641865133
"STARD4","Stard4",22.211436,25.581759,31.28199,4258,1213,2011,26.358395,15.48906,12.84947,12.9998,13.7794433333333,1.85111132963285
"STARD5","Stard5",4.324367,4.724369,5.342715,246,76,107,4.79715033333333,3.32973,2.68043,5.15622,3.72212666666667,1.22765667728806
"STARD6","Stard6",5.076024,4.471268,4.816112,124,27,43,4.78780133333333,0.21536,0,0,0.0717866666666667,5.40014306329618
"STARD7","Stard7",41.496716,44.379725,48.7933,2630,665,1144,44.8899136666667,70.43796,68.88974,63.6881,67.6719333333333,0.668248459584168
"STARD8","Stard8",4.784433,3.915961,5.442439,578,149,245,4.71427766666667,11.28134,9.17425,14.81322,11.75627,0.447958350416436
"STARD9","Stard9",3.748169,3.509299,4.922915,1283,349,656,4.06012766666667,8.6805,5.33322,8.30239,7.43870333333333,0.599633316492937
"STAT1","Stat1",22.128283,23.949247,20.13635,2399,631,863,22.0712933333333,105.57411,67.75678,103.19001,92.1736333333333,0.247616117435226
"STAT2","Stat2",20.384496,26.260667,20.535906,2818,764,1102,22.3936896666667,89.28989,57.03507,61.00074,69.1085666666667,0.333678047903799
"STAT3","Stat3",233.05023,209.956926,222.789616,13448,2992,5196,221.932257333333,39.65862,45.0146,44.09008,42.9211,5.07574394387512
"STAT4","Stat4",0.064417,0,0.194119,2,0,3,0.0861786666666667,17.44383,10.47301,51.97735,26.6313966666667,0.0393095824930553
"STAT5A","Stat5a",1.907411,1.64225,1.835774,234,64,106,1.795145,5.06915,4.80819,5.87722,5.25152,0.447114461762899
"STAT5B","Stat5b",9.332572,8.07829,8.383387,1922,420,716,8.598083,33.03229,26.77664,24.6887,28.1658766666667,0.329086044959161
"STAT6","Stat6",40.981655,35.548091,39.224636,4165,969,1570,38.584794,58.11297,56.59294,51.23451,55.3134733333333,0.702936467187663
"STAU1","Stau1",34.423126,24.94147,30.75933,2633,620,1040,30.0413086666667,35.83192,34.70739,36.66162,35.7336433333333,0.845037569102185
"STAU2","Stau2",69.178627,52.086639,65.165293,5159,1126,1982,62.1435196666667,95.22046,90.63713,180.59891,122.152166666667,0.51272763911313
"STBD1","Stbd1",38.054238,31.345043,34.169568,2900,585,1043,34.5229496666667,1.10991,1.43693,2.27223,1.60635666666667,13.6293509330393
"STC1","Stc1",0.092499,0.069962,0.014749,16,3,1,0.05907,0.81173,0.38687,0.37142,0.52334,0.695228904906324
"STC2","Stc2",0.079284,0.049432,0.347723,6,2,5,0.158813,0.56324,0.52503,4.0638,1.71735666666667,0.426448619798407
"STEAP1","Steap1",1.52357,1.129346,1.54558,53,12,22,1.39949866666667,1.39153,0.46977,3.05878,1.64002666666667,0.908891829375461
"STEAP2","Steap2",5.566899,3.909146,5.21596,1093,225,379,4.897335,8.86273,7.65442,17.7409,11.41935,0.474850535656053
"STEAP3","Steap3",20.472574,18.552254,16.852739,2378,467,795,18.6258556666667,1.44123,1.0777,0.56806,1.02899666666667,9.67268995020527
"STEAP4","Steap4",1.869759,1.850989,1.698775,239,58,85,1.80650766666667,1.4081,1.10533,1.3983,1.30391,1.21814986985892
"STIL","Stil",0.150529,0.252687,0.103557,27,6,9,0.168924333333333,1.15961,0.80136,2.57811,1.51302666666667,0.46514601251081
"STIM1","Stim1",18.959557,14.576125,16.897054,2293,532,872,16.810912,286.24117,258.73032,195.28103,246.75084,0.0718904202302604
"STIM2","Stim2",18.864608,18.374746,23.138848,1254,296,534,20.1260673333333,38.92973,42.80394,33.31882,38.35083,0.536864593029762
"STIP1","Stip1",105.781134,89.676262,94.548943,8876,1826,3095,96.6687796666667,91.32748,84.58544,103.3648,93.0925733333333,1.03800731775785
"STK10","Stk10",1.706704,1.590261,1.923761,372,84,163,1.740242,15.29027,19.61962,16.16782,17.0259033333333,0.152016903082619
"STK11","Stk11",49.074497,49.719882,46.847346,1896,476,794,48.5472416666667,84.3864,89.50417,93.46747,89.1193466666667,0.549795837401395
"STK11IP","Stk11ip",22.5736,22.816461,23.747375,1476,310,571,23.045812,55.6281,43.96453,49.90175,49.83146,0.473049800261492
"STK16","Stk16",41.467934,38.70031,42.427231,1331,261,516,40.8651583333333,33.95997,38.90765,19.1829,30.6835066666667,1.32135494892611
"STK17B","Stk17b",1.122273,1.679457,1.426975,137,51,60,1.40956833333333,3.89297,4.06209,5.39656,4.45054,0.442078827663559
"STK19","Stk19",27.86923,29.488681,28.294675,630,144,268,28.550862,35.58343,28.35174,48.6127,37.5159566666667,0.767236869013682
"STK24","Stk24",77.455303,74.822674,96.137257,3932,976,1625,82.805078,44.94313,39.26688,39.28343,41.16448,1.98757527663095
"STK25","Stk25",110.779551,98.510849,111.224701,5376,1189,2214,106.838367,371.02515,325.27123,383.65797,359.984783333333,0.298733830285644
"STK3","Stk3",6.044021,5.125579,6.389842,522,123,202,5.85314733333333,9.4591,24.45544,19.8165,17.9103466666667,0.362401993688111
"STK31","Stk31",0.068142,0.091266,0.11525,4,2,2,0.0915526666666667,0.92769,0.96716,0.6336,0.842816666666667,0.592328410313922
"STK32A","Stk32a",6.136376,9.025322,6.73598,698,166,247,7.299226,5.20167,6.30039,3.25541,4.91915666666667,1.40209601930906
"STK32B","Stk32b",0.096713,0,0.035305,14,0,2,0.044006,8.66394,3.95156,14.04852,8.88800666666667,0.105583059881971
"STK32C","Stk32c",18.600381,19.47018,17.239158,1419,361,526,18.436573,94.06085,79.99832,116.3646,96.8079233333333,0.198721865648444
"STK33","Stk33",1.513919,1.229265,1.629892,80,14,42,1.457692,14.39572,17.63003,25.69372,19.2398233333333,0.121428530255617
"STK35","Stk35",6.534823,5.332462,5.936389,1219,230,465,5.934558,12.8054,9.92034,16.29891,13.0082166666667,0.495035033010388
"STK36","Stk36",1.117723,2.130758,2.514847,110,33,51,1.92110933333333,41.48087,28.4899,36.83641,35.6023933333333,0.0798065117417641
"STK38","Stk38",15.890764,17.829872,19.325201,835,239,415,17.6819456666667,8.51484,8.06892,9.02339,8.53571666666667,1.95915486163424
"STK38L","Stk38l",11.423862,11.828323,12.659933,1888,483,797,11.970706,21.3865,12.37971,14.22331,15.9965066666667,0.763139523572687
"STK39","Stk39",89.600044,64.792101,81.522811,7695,1798,3112,78.6383186666667,45.57263,65.26979,75.98875,62.2770566666667,1.25856547162408
"STK4","Stk4",10.665113,7.275008,8.661565,1615,336,586,8.86722866666667,10.12173,9.56111,8.45533,9.37939,0.950655931289475
"STK40","Stk40",8.544621,9.030568,9.098336,912,181,384,8.891175,15.57189,16.6076,14.66028,15.6132566666667,0.595378449780166
"STMN1","Stmn1",255.205532,218.128177,252.759037,9088,1890,3517,242.030915333333,201.70569,136.86759,821.80586,386.793046666667,0.626702612185396
"STMN2","Stmn2",1744.309868,1349.378485,1711.542878,55527,12485,21054,1601.74374366667,137.76154,91.85299,184.18204,137.93219,11.5361583493837
"STMN3","Stmn3",426.551031,391.488033,421.673378,17298,3851,6748,413.237480666667,302.22721,278.68154,397.55356,326.154103333333,1.26618457921222
"STMN4","Stmn4",14.306441,14.582427,17.110597,461,110,189,15.333155,117.15363,83.23141,157.22111,119.20205,0.135880835642986
"STOM","Stom",10.159234,10.884736,10.514916,958,216,346,10.5196286666667,153.84697,161.35067,51.34375,122.180463333333,0.0935183092751802
"STOML1","Stoml1",78.402129,80.307843,74.109098,4247,1013,1632,77.6063566666667,44.84373,36.64172,48.96227,43.4825733333333,1.76712700674092
"STOML2","Stoml2",49.927493,50.990897,52.489378,1145,300,478,51.1359226666667,57.93075,63.52889,72.97367,64.8111033333333,0.792205570579757
"STOML3","Stoml3",0.072903,0,0.074611,5,0,2,0.0491713333333333,0.24849,2.70806,0.37142,1.10932333333333,0.497397111553942
"STON1","Ston1",9.826953,11.381223,14.160929,495,120,232,11.7897016666667,1.01052,1.4922,0.74285,1.08185666666667,6.14341124989392
"STON2","Ston2",4.153454,3.639684,4.215106,1758,370,638,4.002748,28.87426,37.05622,23.9677,29.96606,0.161555845335183
"STOX1","Stox1",0.179185,0.244814,0.379796,22,8,19,0.267931666666667,23.39097,28.4899,34.9356,28.9388233333333,0.0423507514824397
"STOX2","Stox2",5.486828,4.227316,5.225814,2030,442,792,4.979986,7.58716,6.93595,7.73433,7.41914666666667,0.71028409846762
"STPG1","Stpg1",1.825809,3.165473,1.381903,122,41,49,2.124395,14.31289,10.72171,16.03673,13.6904433333333,0.212682145058931
"STPG2","Stpg2",0.062866,0.051037,0.063538,5,1,2,0.059147,0.0497,0.22107,1.22351,0.498093333333333,0.706996671324439
"STRA6","Stra6",1.181485,1.216156,1.215802,134,23,54,1.204481,0.41415,0,1.22351,0.545886666666667,1.42603015313757
"STRA8","Stra8",0.362329,0,0,4,0,0,0.120776333333333,0.53011,0.63557,0.26218,0.475953333333333,0.759357567764112
"STRADA","Strada",10.588412,13.400091,11.957904,893,230,384,11.9821356666667,52.14927,38.18918,44.39596,44.91147,0.282764539376907
"STRADB","Stradb",8.50086,9.22743,7.931611,491,100,213,8.55330033333333,31.35914,32.13749,19.88205,27.7928933333333,0.331793690294874
"STRAP","Strap",84.261622,76.860792,92.768365,4479,1072,1871,84.6302596666667,111.60407,104.42613,102.03205,106.02075,0.800127635684357
"STRBP","Strbp",24.662973,20.979499,21.223155,3956,959,1557,22.2885423333333,31.50823,34.18236,43.28169,36.3240933333333,0.623954669852217
"STRC","Strc",0.065981,0.049104,0.109485,8,3,8,0.0748566666666667,8.94555,4.33842,11.0116,8.09852333333333,0.118135287154656
"STRN","Strn",12.035992,8.269876,11.882581,3157,726,1205,10.729483,9.69102,7.87548,4.1512,7.23923333333333,1.4236134025415
"STRN3","Strn3",19.207227,18.469045,19.265714,2024,483,820,18.980662,30.94499,20.97365,14.26701,22.0618833333333,0.866393334455917
"STRN4","Strn4",55.168999,56.791972,59.192605,1676,421,753,57.051192,59.75299,50.87285,55.14537,55.25707,1.0318914938158
"STT3A","Stt3a",56.949688,80.859283,47.751826,2311,564,861,61.853599,38.88003,45.512,44.39596,42.92933,1.43078892849037
"STT3B","Stt3b",38.042284,33.283571,35.631331,6303,1338,2415,35.6523953333333,40.37096,29.51233,20.12238,30.00189,1.1822632534124
"STUB1","Stub1",70.462147,64.276941,65.115431,3550,783,1315,66.618173,152.28978,153.55809,170.94191,158.929926666667,0.42279874948566
"STX11","Stx11",1.747729,1.904549,1.424316,186,53,94,1.692198,0.41415,0.22107,0.85209,0.49577,1.79987431222715
"STX12","Stx12",62.740989,58.254035,64.314868,7075,1673,2858,61.769964,43.20371,45.40146,41.90524,43.50347,1.41045100528116
"STX16","Stx16",55.194999,28.888476,77.919111,2341,577,906,54.000862,82.72981,56.78637,65.65445,68.39021,0.79263143893065
"STX17","Stx17",4.287194,4.291043,4.759636,736,212,320,4.44595766666667,10.48618,11.32964,10.2032,10.6730066666667,0.466542838720216
"STX18","Stx18",27.770606,25.90663,27.742186,1066,251,392,27.1398073333333,48.27286,55.95737,48.87488,51.0350366666667,0.540785769280711
"STX19","Stx19",0.172009,0.083355,0.169643,19,2,7,0.141669,0.19879,0,0,0.0662633333333333,1.0707195533311
"STX1A","Stx1a",26.035986,29.987966,24.785635,1537,342,507,26.936529,24.153,21.52632,223.98984,89.88972,0.307367312827017
"STX1B","Stx1b",44.190749,42.709289,47.276049,7626,1681,3065,44.7253623333333,193.47246,124.43262,180.90478,166.269953333333,0.273362677648462
"STX2","Stx2",93.987839,78.370747,103.540693,4363,875,1588,91.9664263333333,10.58557,10.58354,10.07211,10.41374,8.14513265006329
"STX3","Stx3",21.817821,50.243011,45.92103,607,179,312,39.3272873333333,10.96659,6.43855,11.47041,9.62518333333333,3.79544390606593
"STX6","Stx6",26.485279,16.635091,30.30036,1514,310,548,24.4735766666667,17.24504,14.14823,17.41318,16.2688166666667,1.47511998988543
"STX7","Stx7",116.299501,103.482408,112.918183,5963,1417,2313,110.900030666667,32.96602,27.71617,28.27183,29.65134,3.650738619149
"STX8","Stx8",30.605214,25.542108,27.864874,887,213,316,28.0040653333333,452.59535,496.51462,969.30443,639.471466666667,0.045285491771062
"STXBP1","Stxbp1",190.031377,163.243064,186.378798,29401,6213,11277,179.884413,169.28633,108.43296,260.93549,179.551593333333,1.00184334937467
"STXBP2","Stxbp2",46.236894,31.524328,31.496138,351,102,155,36.41912,10.25426,5.41612,4.39153,6.68730333333333,4.86765233235235
"STXBP3","Stxbp3",5.66895,8.466471,8.133629,457,138,197,7.42301666666667,31.97207,31.17033,27.02648,30.0562933333333,0.271217707028355
"STXBP4","Stxbp4",2.250122,1.678407,2.361634,498,92,181,2.096721,1.52406,1.4093,1.90081,1.61139,1.18585159627631
"STXBP5","Stxbp5",55.329788,53.653993,41.343821,3104,774,1358,50.1092006666667,4.50591,3.03966,6.33604,4.62720333333333,9.08252246083164
"STXBP5L","Stxbp5l",6.166057,5.435977,6.947839,861,172,364,6.183291,8.13383,4.42132,10.85866,7.80460333333333,0.815856288812557
"STXBP6","Stxbp6",11.528449,8.684595,18.942641,903,246,424,13.051895,68.36723,91.10689,78.12989,79.2013366666667,0.175207740718868
"STYK1","Styk1",0.803065,0.785177,0.90917,14,3,7,0.832470666666667,13.20298,7.07412,5.52765,8.60158333333333,0.19085088396879
"STYX","Styx",5.702329,7.061777,9.562623,598,196,321,7.442243,4.58874,5.08452,3.60499,4.42608333333333,1.55586313025049
"SUB1","Sub1",130.982046,153.037285,127.171086,3364,907,1299,137.063472333333,202.1364,198.26872,128.55601,176.320376666667,0.778610303726515
"SUCLA2","Sucla2",119.854083,127.328367,126.368469,8157,2058,3322,124.516973,42.02754,40.17878,44.61444,42.2735866666667,2.90054471257139
"SUCLG1","Suclg1",75.656322,65.328386,76.603197,2379,518,910,72.5293016666667,72.12767,63.91576,64.29985,66.7810933333333,1.08480548263016
"SUCLG2","Suclg2",6.941699,10.836486,10.723703,365,120,168,9.50062933333333,38.48245,75.71516,53.06977,55.7557933333333,0.185014228797084
"SUCNR1","Sucnr1",0.381962,0.141111,0.133176,7,2,3,0.218749666666667,0.44728,0,0,0.149093333333333,1.0606185166276
"SUCO","Suco",88.429501,99.902619,86.340011,2537,649,934,91.557377,8.34918,7.29518,4.0638,6.56938666666667,12.2278569025408
"SUDS3","Suds3",465.258927,300.218585,415.011216,3554,738,1336,393.496242666667,11.41386,10.63881,14.46364,12.1721033333333,29.9493735118487
"SUFU","Sufu",3.351972,5.074211,3.074564,392,87,154,3.83358233333333,8.82959,9.03608,5.83352,7.89973,0.543115615117912
"SUGP1","Sugp1",11.632716,12.054849,12.84315,1279,323,549,12.176905,72.49212,57.09034,84.8592,71.4805533333333,0.181799177765659
"SUGP2","Sugp2",21.659885,23.534833,22.20178,2346,585,938,22.4654993333333,84.93307,65.93298,75.94505,75.6037,0.306323315105319
"SUGT1","Sugt1",102.079357,93.707146,104.005598,5604,1390,2289,99.9307003333333,20.88953,19.45382,18.54929,19.63088,4.89221498711317
"SULF1","Sulf1",11.156117,9.786728,12.278054,1515,346,552,11.073633,7.66998,5.83062,8.43348,7.31136,1.45266635063335
"SULF2","Sulf2",16.648903,16.373429,15.618405,1713,359,662,16.213579,56.67174,49.60172,74.83078,60.36808,0.280497271545729
"SULT1A1","Sult1a1",11.156774,13.069424,15.300543,515,149,274,13.1755803333333,50.49268,34.15472,45.83795,43.4951166666667,0.318587328122524
"SULT1B1","Sult1b1",0,0,0,0,0,0,0,1.29214,0.7461,0,0.679413333333333,0.595446028771952
"SULT1C2","Sult1c2",0,0,0,0,0,0,0,0.38101,0.1658,0.61176,0.38619,0.721401828032232
"SULT1C4","Sult1c1",0,0,0,0,0,0,0,15.48906,20.83549,10.72757,15.68404,0.0599375211279762
"SULT1D1P","Sult1d1",0,0,0,0,0,0,0,0,0,0,0,1
"SULT1E1","Sult1e1",0,0,0,0,0,0,0,0.14909,0,0,0.0496966666666667,0.95265616416171
"SULT2A1","Sult2a2",0.046505,0,0,1,0,0,0.0155016666666667,0,0.1658,0.37142,0.179073333333333,0.861270998128474
"SULT2B1","Sult2b1",0.364284,0.385877,0.24433,21,5,7,0.331497,0.23192,0.69083,1.61678,0.84651,0.721088431690053
"SULT4A1","Sult4a1",319.909962,281.503532,284.361199,30329,6425,10681,295.258231,86.87127,56.53767,201.50783,114.972256666667,2.5545612331363
"SULT6B1","Sult6b1",0.062901,0.05108,0.09962,5,1,2,0.0712003333333333,0.6295,0,0,0.209833333333333,0.885411489185838
"SUMF1","Sumf1",16.818525,23.265346,19.460478,1372,299,602,19.8481163333333,13.15328,16.276,13.54601,14.3250966666667,1.36039052717231
"SUMF2","Sumf2",11.366496,11.099985,8.706039,342,94,113,10.39084,82.23284,77.37316,98.16488,85.9236266666667,0.131044233159776
"SUMO1","Sumo1",64.083655,92.607041,64.408964,2007,565,788,73.6998866666667,78.12451,80.05359,72.03419,76.73743,0.960925601305146
"SUMO2","Sumo2",76.426885,67.838019,74.032407,2161,486,836,72.7657703333333,237.22285,204.15461,254.68684,232.021433333333,0.316562168887755
"SUMO3","Sumo3",110.66252,124.028,105.329765,2791,691,1099,113.340095,116.4413,100.19824,76.6879,97.7758133333333,1.15757178950421
"SUN1","Sun1",33.343777,36.820439,35.969876,2687,655,1127,35.3780306666667,61.98938,73.53213,48.78749,61.4363333333333,0.582642008659488
"SUN2","Sun2",152.567041,141.095023,148.032003,2154,535,868,147.231355666667,107.21413,71.87414,62.59568,80.5613166666667,1.81742229925584
"SUN3","Sun3",0.196699,0,0.313074,8,0,5,0.169924333333333,0.82829,0,0.15294,0.327076666666667,0.881580064452443
"SUN5","Sun5",0,0,0,0,0,0,0,0,0,0,0,1
"SUOX","Suox",5.216968,4.33608,5.071913,530,107,202,4.874987,41.21581,26.94244,37.29523,35.15116,0.162511714700165
"SUPT7L","Supt7l",4.799454,4.517807,4.980762,484,104,188,4.76600766666667,38.31679,32.71779,24.44836,31.8276466666667,0.175644868035012
"SUPV3L1","Supv3l1",9.693834,9.27036,9.98942,629,157,267,9.65120466666667,24.51745,20.91839,36.11541,27.18375,0.377920066232019
"SURF1","Surf1",91.592087,95.748518,86.727039,1665,380,616,91.3558813333333,58.54368,71.65307,63.51331,64.57002,1.40850774993409
"SURF2","Surf2",24.789155,33.078292,25.015824,643,188,271,27.627757,44.84373,36.53118,68.45105,49.9419866666667,0.56196781620086
"SURF4","Surf4",66.049712,52.809394,74.315929,4135,904,1636,64.3916783333333,39.4764,35.14952,27.85671,34.1608766666667,1.8597852082376
"SURF6","Surf6",7.311516,7.626099,6.980204,566,121,200,7.30593966666667,22.18166,23.87515,22.50386,22.8535566666667,0.348205501709249
"SUSD2","Susd2",105.871671,100.316976,106.559213,14017,3185,5497,104.249286666667,2.30265,1.87906,1.76972,1.98381,35.2734546323883
"SUSD3","Susd3",1.050818,1.194087,1.349869,21,3,9,1.198258,8.54797,2.26593,2.97138,4.59509333333333,0.392890318183551
