"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"IREB2",1664,4.54054,1959,5.73759,2284,6.55222,5.61011666667,42.423132,20.812252,20.00612,27.747168,727,521,406,0.229939751514654
"IRF1",377,7.18307,375,7.66903,448,8.97397,7.94202333333,7.986088,7.696776,5.905987,7.19628366666667,341,265,236,1.0909850972699
"IRF2",877,1.76466,989,2.13598,941,1.99062,1.96375333333,6.087443,7.083307,5.196041,6.12226366666667,113,97,66,0.416125191657933
"IRF2BP1",202,13.9263,214,15.8357,155,11.2345,13.6655,4.47322,3.31342,3.500524,3.762388,245,154,173,3.07944249817529
"IRF2BP2",1771,58.8533,2084,74.3346,2041,71.3073,68.1650666667,39.131634,36.59151,29.164038,34.962394,979,955,843,1.92326091157057
"IRF2BPL",753,31.5767,595,26.7811,860,37.9147,32.0908333333,6.883832,7.333205,6.313739,6.843592,633,594,537,4.21883664184725
"IRF3",714,19.7773,640,19.0278,632,18.4045,19.0698666667,71.952035,65.252561,49.793764,62.3327866666667,476,408,339,0.316895366886851
"IRF4",11,0.0975873,17,0.161879,56,0.522308,0.260591433333,0,0.017863,0,0.00595433333333333,0,2,0,1.25312988031564
"IRF5",226,3.13797,214,3.1893,353,5.15292,3.82673,0.522337,0,0.039148,0.187161666666667,3,0,1,4.06577312553612
"IRF6",26,0.220934,27,0.246259,71,0.634286,0.367159666667,0.91626,0.620842,0.636436,0.724512666666667,73,55,56,0.79278029851158
"IRF7",273,13.9006,231,12.6247,416,22.269,16.2647666667,0.910843,1.622119,0.61773,1.05023066666667,21,21,15,8.42088987712277
"IRF8",497,3.70337,471,3.76705,800,6.26713,4.57918333333,0,0.037192,0,0.0123973333333333,0,1,0,5.51086332375102
"IRF9",1283,42.2824,1361,48.1428,1614,55.9209,48.7820333333,24.610791,20.304444,21.368629,22.0946213333333,289,281,239,2.15556828643247
"IRGC",1,0.0442724,0,0,2,0.0930897,0.0457873666667,0,0,0,0,0,0,0,1.0457873666667
"IRGM",276,0.889382,277,0.958075,355,1.20267,1.016709,0.094621,0,0,0.0315403333333333,3,0,0,1.95504619143992
"IRGQ",1437,21.3345,1305,20.7958,1159,18.0903,20.0735333333,9.802941,9.135887,7.544535,8.82778766666667,952,865,700,2.14428048794501
"IRS1",290,0.740218,356,0.975331,435,1.16732,0.960956333333,5.333342,5.375202,5.533287,5.41394366666667,689,530,411,0.305733326521733
"IRS2",2426,12.5061,2998,16.5884,2766,14.9907,14.6950666667,0.912225,1.012856,0.906047,0.943709333333333,150,150,141,8.07480130775726
"IRS4",5,0.222377,9,0.429637,4,0.187033,0.279682333333,0,0,0,0,0,0,0,1.279682333333
"IRX3",11,0.551576,1,0.0538211,6,0.316302,0.307233033333,3.910771,9.571655,8.680695,7.387707,143,134,136,0.15585106076464
"IRX4",0,0,0,0,1,0.0186956,0.00623186666667,21.58923,19.740178,13.284234,18.2045473333333,716,618,513,0.0523955003573635
"IRX5",4,0.192984,2,0.10357,2,0.101445,0.132666333333,0.717767,0.869606,0.900403,0.829258666666667,28,30,29,0.619194187226119
"IRX6",10,0.249534,17,0.455323,12,0.314811,0.339889333333,0,0,0,0,0,0,0,1.339889333333
"ISCA1",1943,18.2918,2248,22.7154,1661,16.4396,19.1489333333,14.892651,15.689042,13.114854,14.5655156666667,441,475,422,1.29445973810226
"ISCA2",407,21.2183,450,25.1808,338,18.5255,21.6415333333,26.314033,23.807509,20.193949,23.438497,297,298,229,0.92646995980563
"ISCU",2252,57.8307,2508,69.1287,2064,55.7234,60.8942666667,51.886114,46.87271,36.898709,45.2191776666667,526,573,400,1.339146860489
"ISG15",357,4.65325,492,6.88326,515,7.05722,6.19791,16.087393,15.174019,14.270249,15.1772203333333,158,134,127,0.44494108701534
"ISG20",207,1.7787,190,1.75237,330,2.98115,2.17074,0.577593,0.553257,0.818543,0.649797666666667,18,7,7,1.9218962810187
"ISG20L2",335,8.47072,315,8.54922,374,9.94226,8.9874,8.572025,3.863106,4.916684,5.78393833333333,281,195,166,1.47221267488919
"ISL1",537,8.31458,342,5.68372,430,6.99959,6.99929666667,0.090644,0.182494,0.02266,0.0985993333333333,4,5,1,7.28135947652435
"ISL2",223,6.83112,276,9.07479,110,3.54257,6.48282666667,0,0,0,0,0,0,0,7.48282666667
"ISLR",985,54.4036,1184,70.1913,1235,71.7128,65.4359,0.0641,0.0839,0.091298,0.079766,3,4,4,61.5280533004373
"ISLR2",40,0.182787,135,0.662156,67,0.321884,0.388942333333,0.342822,0,0.021402,0.121408,5,0,1,1.23857002387445
"ISM1",40,0.088034,52,0.122838,143,0.330875,0.180582333333,0,0,0,0,0,0,0,1.180582333333
"ISM2",5,0.0357653,4,0.0307109,4,0.0300808,0.0321856666667,0.050281,0,0,0.0167603333333333,1,0,0,1.01517106128914
"ISOC1",490,4.43997,613,5.9619,532,5.06796,5.15661,31.263283,27.123236,26.410593,28.265704,1030,935,896,0.210369448143123
"ISOC2",330,6.15992,299,5.99063,205,4.02303,5.39119333333,42.189038,39.054244,32.901578,38.0482866666667,852,739,632,0.163674104010966
"IST1",3850,7.89389,3915,8.61594,4573,9.85757,8.78913333333,129.323537,56.661975,107.308847,97.7647863333333,1336,1187,1037,0.0991156230550781
"ISX",2,0.0164407,5,0.0441165,2,0.0172846,0.0259472666667,0,0,0,0,0,0,0,1.0259472666667
"ISY1",403,2.07809,439,2.42977,524,2.84073,2.44953,13.56477,9.833937,8.669921,10.6895426666667,271,203,170,0.295095376984808
"ISYNA1",294,13.5877,410,20.3387,282,13.7021,15.8761666667,105.81196,93.603241,75.516352,91.643851,1463,1281,987,0.182161756927613
"ITCH",2038,2.00575,2444,2.58175,2669,2.76159,2.44969666667,13.48859,4.547174,4.594687,7.54348366666667,564,461,346,0.403781033740296
"ITFG1",3612,2.03708,4065,2.46072,3673,2.17781,2.22520333333,37.014134,50.441294,22.238435,36.564621,935,919,620,0.0858574703397114
"ITFG2",1211,4.48507,1499,5.95891,1320,5.13969,5.19455666667,27.66102,13.530692,15.733365,18.9750256666667,207,156,115,0.310115079201484
"ITGA1",1723,1.75725,1666,1.82374,2066,2.21522,1.93207,3.370224,1.231978,0.746551,1.78291766666667,191,143,100,1.05359566871843
"ITGA10",472,4.36193,641,6.35822,1567,15.2245,8.64821666667,0.187263,0.422857,0.150938,0.253686,16,27,15,7.6958797232082
"ITGA11",55,0.070842,102,0.141016,152,0.205831,0.139229666667,4.20631,0.659019,1.506166,2.12383166666667,245,143,135,0.364689838707805
"ITGA2",697,1.15483,932,1.65745,795,1.38481,1.39903,0.450695,0.292159,0.182111,0.308321666666667,69,46,20,1.83366985438087
"ITGA2B",23,0.229999,39,0.418603,27,0.283857,0.310819666667,0.145181,0.044591,0.048044,0.079272,7,3,3,1.21454060391356
"ITGA3",1738,8.79721,1956,10.6269,1307,6.95519,8.7931,48.822721,29.385207,18.051428,32.086452,1079,759,611,0.295985196599502
"ITGA4",507,1.0836,578,1.32596,944,2.12115,1.51023666667,0.828415,0.926453,1.302791,1.01921966666667,72,41,33,1.24317166086932
"ITGA5",705,5.1305,790,6.17076,778,5.95235,5.75120333333,55.483227,39.018185,26.789263,40.430225,2071,1452,1248,0.162953576364357
"ITGA6",4530,10.0041,6261,14.8411,7830,18.1795,14.3415666667,10.24588,6.101623,4.869477,7.07232666666667,512,423,282,1.90051360657274
"ITGA7",7017,38.946,3828,22.8047,4881,28.4812,30.0773,138.308287,87.273773,78.694888,101.425649333333,3572,2462,2473,0.303413258322261
"ITGA8",222,0.188296,262,0.238523,225,0.200636,0.209151666667,0.118514,0.243115,0.154825,0.172151333333333,15,13,20,1.03156617433386
"ITGA9",1275,0.599746,1088,0.549321,1468,0.725974,0.625013666667,1.703998,0.635873,0.628868,0.989579666666667,169,95,103,0.816762301049015
"ITGAD",6,0.0315997,4,0.0226117,33,0.182719,0.0789768,0.18573,0.02427,0.425165,0.211721666666667,3,2,7,0.890449374375028
"ITGAE",422,0.851688,430,0.931488,343,0.727781,0.836985666667,17.346276,17.700157,20.018756,18.355063,173,176,147,0.094909826264425
"ITGAL",116,0.401551,90,0.3344,306,1.11363,0.616527,0.232194,0,0.109032,0.113742,2,0,1,1.45143758608367
"ITGAM",625,1.49723,446,1.14679,858,2.16089,1.60163666667,0,0,0,0,0,0,0,2.60163666667
"ITGAV",4069,7.82479,6263,12.9273,5590,11.3015,10.68453,51.13804,12.072343,11.839826,25.0167363333333,2218,1267,1194,0.449115901790859
"ITGAX",243,1.52354,298,2.00541,248,1.6347,1.72121666667,0.212944,0.173411,0.061035,0.14913,11,9,3,2.3680668563783
"ITGB1",10832,17.9411,11618,20.6544,13794,24.0198,20.8717666667,292.774999,200.401351,211.74542,234.973923333333,6887,6060,4917,0.0926872188152937
"ITGB1BP1",4067,35.3959,5847,54.62,5356,49.0069,46.3409333333,75.829555,70.866729,73.022009,73.239431,695,663,630,0.63767909715391
"ITGB1BP2",6,0.289397,13,0.673017,20,1.01417,0.658861333333,105.659521,103.36644,89.344259,99.45674,2042,1971,1653,0.0165131909848259
"ITGB2",1527,5.79459,1229,5.00583,3432,13.6921,8.16417333333,0,0,0,0,0,0,0,9.16417333333
"ITGB3",376,1.1331,315,1.0189,451,1.42888,1.19362666667,5.441753,3.673731,4.232914,4.449466,644,432,392,0.402539747320196
"ITGB3BP",677,0.773257,659,0.807907,617,0.740899,0.774021,11.692571,7.609542,2.783981,7.36203133333333,90,78,48,0.212151919704997
"ITGB4",5614,26.8768,5043,25.914,7163,36.0527,29.6145,0.548263,1.374398,0.726604,0.883088333333333,11,8,8,16.2576016526044
"ITGB5",1098,1.37534,874,1.17506,1090,1.43539,1.32859666667,100.673416,67.071281,64.312963,77.3525533333333,1906,1385,1260,0.0297194739367779
"ITGB6",54,0.0937311,57,0.106195,41,0.074819,0.0915817,0,0.037274,0,0.0124246666666667,0,1,0,1.07818560327452
"ITGB7",109,1.19312,97,1.13965,136,1.56507,1.29928,0.206321,0,0,0.0687736666666667,2,0,0,2.15132545992744
"ITGB8",4007,8.23039,6756,14.8947,6470,13.9715,12.36553,0.124584,0.070148,0.095199,0.0966436666666667,16,10,11,12.1876689815075
"ITGBL1",174,0.113312,288,0.201308,403,0.275912,0.196844,0,0,0,0,0,0,0,1.196844
"ITIH2",50,0.189048,32,0.129865,53,0.210676,0.176529666667,0.108482,0.224703,0.133208,0.155464333333333,2,6,2,1.01823105458642
"ITIH3",184,2.25703,130,1.7116,174,2.24392,2.07085,0,0,0,0,0,0,0,3.07085
"ITIH4",299,2.94664,485,5.13024,387,4.00963,4.02883666667,0.690722,6.72556,0.653576,2.68995266666667,4,18,6,1.362845846804
"ITIH5",737,1.19516,846,1.47255,305,0.519991,1.062567,0.109263,0.138965,0.038179,0.095469,8,9,4,1.8828164010118
"ITK",45,0.0700296,14,0.023385,194,0.317402,0.136938866667,0.087218,0.070718,0.109769,0.089235,11,2,5,1.04379575267688
"ITM2A",452,10.8407,1046,26.9273,539,13.5909,17.1196333333,29.062191,42.043634,27.991421,33.0324153333333,88,83,59,0.532422784449054
"ITM2B",11206,51.8645,13964,69.3697,14558,70.8369,64.0237,142.583722,167.415145,99.307333,136.4354,1524,1884,1179,0.473121917642762
"ITM2C",1866,22.3127,1762,22.6145,1367,17.1849,20.7040333333,53.031313,50.068815,37.470285,46.8568043333333,1838,1715,1381,0.453520322462958
"ITPA",547,6.36942,608,7.599,623,7.62673,7.19838333333,39.249946,36.358526,32.269809,35.959427,403,355,313,0.221821169828472
"ITPK1",3151,3.06831,3254,3.40102,2586,2.64739,3.03890666667,10.422179,5.701049,6.325979,7.483069,455,342,330,0.476113852978209
"ITPKA",4,0.0687859,4,0.0738312,1,0.0180791,0.0535654,0.471582,0.498581,1.075077,0.681746666666667,13,8,30,0.626470931016166
"ITPKB",829,1.34554,1150,2.00345,1376,2.348,1.89899666667,0.340422,0.244013,0.364836,0.316423666666667,37,27,39,2.20217604717681
"ITPKC",1075,7.90776,671,5.29795,1386,10.7188,7.97483666667,2.306311,2.769566,3.192827,2.75623466666667,172,155,147,2.38931735184543
"ITPR1",903,0.445007,1186,0.627342,1440,0.74607,0.606139666667,1.239627,0.743122,0.738533,0.907094,58,29,22,0.842192186996026
"ITPR2",2436,0.854822,3496,1.31677,3269,1.20601,1.12586733333,1.172291,0.552191,0.133093,0.619191666666667,43,40,22,1.31291889471393
"ITPR3",3512,8.05069,4002,9.84682,4072,9.81351,9.23700666667,0.072366,0.053512,0.041199,0.0556923333333333,15,11,8,9.69696032019746
"ITPRID1",38,0.045894,53,0.068705,42,0.0533285,0.0559758333333,0.019943,0,0,0.00664766666666667,2,0,0,1.04900241494621
"ITPRID2",4472,20.0275,5970,28.6973,6494,30.5757,26.4335,50.19983,24.564299,16.439264,30.401131,605,376,302,0.87364687596762
"ITPRIP",658,3.99583,612,3.98908,600,3.83063,3.93851333333,5.66928,5.015523,4.512735,5.065846,555,461,406,0.814150793365015
"ITPRIPL1",30,1.01041,23,0.831462,53,1.87667,1.239514,0.034119,0.02889,0.011661,0.02489,3,2,1,2.1851262086663
"ITPRIPL2",850,19.29,816,19.8767,1345,32.0902,23.7523,0.781157,0.674823,0.580989,0.678989666666667,118,101,87,14.7423778069708
"ITSN1",2625,1.78118,2900,2.11211,3011,2.14796,2.01375,93.978704,51.923292,31.10956,59.003852,978,640,451,0.0502259421611799
"ITSN2",2076,2.29758,2429,2.88543,2218,2.58073,2.58791333333,22.697372,13.193337,16.431602,17.4407703333333,558,281,315,0.194564178636536
"IVD",1679,9.62872,1763,10.852,1549,9.33915,9.93995666667,50.305169,35.499168,30.58602,38.7967856666667,1174,929,810,0.274895484230858
"IVNS1ABP",3326,27.82,2792,25.0664,3397,29.8723,27.5862333333,29.370104,26.824853,18.700322,24.965093,1381,1240,941,1.10094862103132
"IWS1",1153,2.22131,1118,2.31186,1308,2.64926,2.39414333333,22.197428,15.477653,14.314923,17.3300013333333,758,522,439,0.185168744486543
"IYD",1,0.00471166,1,0.00505725,0,0,0.00325630333333,0.033549,0.074903,0.006583,0.038345,2,5,1,0.966207092376166
"IZUMO1",10,0.288377,6,0.185718,6,0.181908,0.218667666667,0.292079,0.022878,0.092704,0.135887,4,1,4,1.07287755442839
"IZUMO1R",1,0.0820183,1,0.0880342,1,0.0862282,0.0854269,0,0,0,0,0,0,0,1.0854269
"IZUMO2",6,0.0984405,4,0.0704406,8,0.137991,0.1022907,0,0.158066,0,0.0526886666666667,0,2,0,1.04711937622583
"IZUMO4",454,25.0595,573,33.9478,343,19.9044,26.3039,2.316877,1.136261,1.304017,1.58571833333333,39,24,16,10.5595028074081
"JADE1",1110,2.95942,1598,4.573,1406,3.94101,3.82447666667,3.775217,2.415245,2.419757,2.870073,334,254,250,1.24661128269932
"JADE2",1315,3.89907,1247,3.96864,1206,3.75942,3.87571,1.174736,0.632002,0.48994,0.765559333333333,60,50,33,2.76156677827121
"JADE3",214,0.250966,238,0.299584,239,0.29467,0.28174,0.565183,0.654971,0.454365,0.558173,56,63,43,0.822591586428465
"JAG1",2730,13.1327,4264,22.0166,2593,13.1139,16.0877333333,4.28091,3.619478,3.56389,3.821426,315,228,191,3.54412435932855
"JAG2",1202,7.54187,1300,8.75504,753,4.96715,7.08802,5.899622,5.344976,5.141168,5.461922,417,314,280,1.25164308699486
"JAGN1",438,20.2644,492,24.4323,448,21.7909,22.1625333333,9.151548,9.781493,6.780901,8.571314,240,242,166,2.41999513685373
"JAK1",8802,6.55663,9179,7.33897,9930,7.77655,7.22405,27.681922,12.696377,21.047086,20.4751283333333,1031,804,624,0.38295696641937
"JAK2",454,0.551576,761,0.992373,976,1.24663,0.930193,10.521459,5.240046,6.402915,7.38814,602,392,315,0.230109774038106
"JAK3",315,2.36262,181,1.45715,718,5.66169,3.16048666667,0.083653,0.111094,0.058141,0.084296,8,11,7,3.83703957837159
"JAKMIP1",977,0.978715,927,0.99674,680,0.716158,0.897204333333,0,0,0.028359,0.009453,0,0,1,1.87943800586357
"JAKMIP2",1757,1.55543,1791,1.70183,1920,1.78698,1.68141333333,0.370978,0.282026,0.437613,0.363539,20,16,9,1.96651018660266
"JAKMIP3",356,0.418742,246,0.310579,192,0.23743,0.322250333333,0.295084,0.122906,0.224476,0.214155333333333,24,10,15,1.08902897103199
"JAM2",753,1.67995,1203,2.88076,869,2.03826,2.19965666667,0.22524,0.433546,0.120323,0.259703,11,11,6,2.54000876926545
"JAM3",1600,3.37049,1724,3.89809,2170,4.80586,4.02481333333,7.998319,5.368425,2.529455,5.298733,219,205,149,0.797749854348486
"JARID2",648,0.410202,638,0.433494,759,0.505129,0.449608333333,2.517688,2.466876,1.354338,2.11296733333333,244,202,161,0.465667698408121
"JAZF1",957,0.477373,1216,0.651058,1210,0.634555,0.587662,17.626847,11.865149,6.947286,12.1464273333333,366,429,292,0.120767563669136
"JCAD",1240,2.10948,1183,2.16013,1168,2.08898,2.11953,1.596117,0.280193,0.278021,0.718110333333333,88,54,53,1.81567501194626
"JCHAIN",28,0.186154,32,0.228352,1398,9.77147,3.39532533333,0,0,0,0,0,0,0,4.39532533333
"JDP2",2130,8.02028,1254,5.06813,1300,5.14626,6.07822333333,1.637549,1.431024,1.19249,1.42035433333333,46,40,32,2.92445747957152
"JHY",622,1.40626,818,1.98503,569,1.35246,1.58125,0.291692,0.230113,0.310574,0.277459666666667,19,17,15,2.02061174012278
"JMJD1C",2233,1.10003,3073,1.62487,3251,1.68372,1.46954,19.990403,18.561241,12.672756,17.0748,722,477,297,0.136628897691814
"JMJD4",274,9.59846,314,11.8065,264,9.72284,10.3759333333,3.749118,3.591989,1.958578,3.099895,176,159,99,2.77468894527787
"JMJD6",528,6.60374,434,5.82622,416,5.47001,5.96665666667,8.976765,9.013856,5.213985,7.73486866666667,329,275,200,0.797568564854972
"JMJD7",282,5.19127,290,5.73011,293,5.67061,5.53066333333,16.37251,10.837737,5.462162,10.890803,77,57,52,0.5492197064681
"JMJD8",1411,86.2191,1651,108.284,1247,80.1089,91.5373333333,21.256022,14.531225,15.443886,17.0770443333333,433,331,359,5.11905218723533
"JMY",1288,2.47046,1441,2.96666,1400,2.82312,2.75341333333,1.073552,2.819519,1.422747,1.77193933333333,183,174,115,1.35407484867875
"JOSD1",1125,12.2728,975,11.4166,1087,12.4669,12.0521,7.369894,4.482877,5.609737,5.820836,420,325,240,1.91356308816104
"JOSD2",531,17.3199,500,17.5049,462,15.8427,16.8891666667,20.966604,19.345864,22.039734,20.7840673333333,186,165,192,0.821204157743606
"JPH1",77,0.154902,69,0.148989,41,0.0867137,0.130201566667,12.261658,4.093509,4.689842,7.015003,456,286,303,0.141010747802215
"JPH2",29,0.0667634,43,0.106255,26,0.0629291,0.0786491666667,24.197181,19.842231,16.849331,20.2962476666667,4990,3935,3361,0.0506497287010342
"JPH3",1863,3.37892,1798,3.50022,1093,2.08412,2.98775333333,0.463682,0.171806,0.222899,0.286129,26,15,20,3.10058581474331
"JPH4",2301,37.3729,1819,31.7112,1297,22.1472,30.4104333333,0,0.050219,0.028618,0.026279,0,2,2,30.6061347190189
"JPT2",878,6.38442,807,6.29856,790,6.03938,6.24078666667,54.879802,24.901633,30.84182,36.8744183333333,891,769,597,0.191178821624235
"JRK",643,4.58328,578,4.42215,584,4.37639,4.46060666667,2.002883,0.92865,0.496221,1.14258466666667,203,137,98,2.54860718067462
"JRKL",334,0.496228,344,0.548572,348,0.543566,0.529455333333,1.187542,0.793221,0.926226,0.968996333333333,58,38,45,0.776769010404285
"JSRP1",868,8.66111,837,8.96437,843,8.84341,8.82296333333,0.478407,0,0.049068,0.175825,3,0,1,8.35410314743265
"JTB",840,43.0849,899,49.4933,831,44.811,45.7964,45.023286,40.273933,36.241116,40.5127783333333,767,645,543,1.12727699466995
"JUN",3331,178.668,2683,154.466,2913,164.267,165.800333333,47.813263,32.768763,33.4078,37.9966086666667,3328,2146,2211,4.27730356654262
"JUNB",1528,145.869,1100,112.713,1372,137.699,132.093666667,48.660667,36.644732,42.988427,42.7646086666667,1926,1278,1553,3.04112548293779
"JUND",1199,108.587,1306,126.953,1028,97.879,111.139666667,48.26862,39.232081,29.973489,39.1580633333333,1021,919,896,2.79245703997678
"JUP",1898,10.2567,1824,10.5798,1017,5.77791,8.87147,45.414984,35.065464,30.509566,36.9966713333333,2965,2378,2013,0.259798283733872
"KALRN",2652,0.716849,2213,0.642061,2003,0.569211,0.642707,16.167976,12.298087,11.974466,13.4801763333333,729,580,554,0.113445234518208
"KANK1",2232,1.41373,2558,1.73905,1885,1.25522,1.46933333333,6.807271,6.6741,5.111536,6.19763566666667,474,360,278,0.34307562200819
"KANK2",1571,8.18649,2335,13.0602,2363,12.9456,11.39743,40.269147,29.140604,23.541391,30.983714,2202,1620,1395,0.387616960306736
"KANK3",270,2.281,275,2.49364,211,1.87405,2.21623,0.042519,0.180066,0.046437,0.089674,2,3,1,2.95155248266913
"KANK4",1695,3.55608,1600,3.60298,882,1.9454,3.03482,0.096211,0.136771,0.074159,0.102380333333333,10,12,5,3.66009795167488
"KANSL1",1218,1.08855,1739,1.66817,1909,1.79368,1.5168,14.987034,11.95612,9.025574,11.989576,535,416,403,0.1937553619918
"KANSL1L",1775,2.06742,2410,3.01293,2640,3.23276,2.77103666667,4.983081,4.189641,2.178925,3.78388233333333,90,69,50,0.788279561224576
"KANSL2",586,3.54996,581,3.77783,702,4.47096,3.93291666667,24.736782,22.261419,23.06703,23.355077,350,347,306,0.202541616545495
"KANSL3",1972,6.94318,1962,7.41465,2152,7.96584,7.44122333333,11.467558,6.54859,5.814715,7.943621,923,695,593,0.943826145286121
"KARS1",2341,19.3184,2537,22.4714,2385,20.6917,20.8271666667,38.952471,38.26738,27.885971,35.035274,1078,885,744,0.605716683788779
"KAT14",692,2.40485,751,2.80132,704,2.57213,2.59276666667,4.071017,3.295368,4.871244,4.07920966666667,279,208,187,0.707347580126147
"KAT2A",1863,39.4168,1807,41.0362,1252,27.8491,36.1007,30.433045,30.751988,28.020598,29.7352103333333,802,655,525,1.20710740540347
"KAT2B",2819,4.32152,5328,8.76691,4149,6.68688,6.59177,7.940453,3.975662,4.074075,5.33006333333333,232,222,151,1.19931975404143
"KAT5",1017,23.3498,1149,28.3154,1002,24.1863,25.2838333333,16.50516,21.679701,23.504992,20.5632843333333,304,280,260,1.21891604854783
"KAT6A",1345,1.91787,1474,2.25598,1835,2.75088,2.30824333333,3.628128,1.167406,2.776773,2.52410233333333,346,207,231,0.938747805941504
"KAT6B",819,0.688878,1129,1.01928,1140,1.00809,0.905416,2.892897,2.994556,2.669629,2.85236066666667,361,227,211,0.494609971617403
"KAT7",1482,5.58633,1477,5.97584,1465,5.80569,5.78928666667,9.706846,8.302026,5.513081,7.840651,520,539,410,0.767962299006035
"KAT8",1245,12.866,1260,13.9761,1281,13.9175,13.5865333333,17.798694,15.727174,12.526658,15.350842,437,358,302,0.892096769897232
"KATNA1",379,1.22386,453,1.57012,410,1.39192,1.3953,7.399218,4.427349,3.112324,4.97963033333333,198,140,100,0.40057660197612
"KATNAL1",1511,2.51587,1679,3.00065,1522,2.66426,2.72692666667,4.161735,3.165776,2.594109,3.30720666666667,361,332,253,0.865276954438375
"KATNAL2",331,0.312989,412,0.418157,390,0.387707,0.372951,13.644161,11.77162,10.346486,11.9207556666667,211,163,142,0.106259342365089
"KATNB1",635,5.15828,581,5.06579,511,4.36405,4.86270666667,4.659509,3.263723,4.869856,4.26436266666667,145,113,100,1.11365934261938
"KATNBL1",908,2.28493,1008,2.72263,989,2.61651,2.54135666667,10.236632,12.028296,9.027403,10.430777,148,171,123,0.309808919084853
"KAZALD1",51,1.41625,43,1.28168,51,1.48895,1.39562666667,5.594394,3.4285,2.52429,3.84906133333333,118,74,79,0.494039258732824
