"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"ACSF3",565,1.30309,532,1.31697,506,1.22691,1.28232333333,15.936521,17.370704,11.494527,14.9339173333333,269,384,286,0.143236800190713
"ACSL1",3565,8.74427,2446,6.43963,4883,12.5918,9.25856666667,66.084552,37.18949,48.558232,50.610758,814,835,908,0.198767990709805
"ACSL3",2690,5.61472,2686,6.01758,2925,6.41859,6.01696333333,73.488712,65.270923,63.439938,67.3998576666667,2253,3100,3088,0.102587396709593
"ACSL4",3112,4.98043,3490,5.99505,3392,5.70717,5.56088333333,54.339586,41.762906,53.930897,50.0111296666667,3694,4075,4130,0.128616703378307
"ACSL5",712,2.28806,528,1.82122,820,2.77038,2.29322,0.142479,0.46299,0.406441,0.337303333333333,6,13,6,2.46258266012946
"ACSL6",2020,5.66704,3290,9.90698,1953,5.7603,7.11144,11.708049,13.623248,10.446289,11.925862,765,1133,1069,0.627535710964576
"ACSM1",14,0.0323286,10,0.0247856,19,0.0461265,0.0344135666667,0,0,0,0,0,0,0,1.0344135666667
"ACSM2A",2,0.00964948,7,0.0362504,1,0.00507238,0.0169907533333,2.512588,2.655216,3.553189,2.90699766666667,9,16,15,0.26029981077541
"ACSM2B",0,0,4,0.0186571,0,0,0.00621903333333,0.796975,0.262418,0.897249,0.652214,9,2,14,0.609012533081871
"ACSM3",1237,1.15354,1436,1.43733,1533,1.50294,1.36460333333,3.872745,2.186119,2.135456,2.73144,48,24,27,0.633697267899256
"ACSM4",25,0.178695,14,0.107409,31,0.232955,0.173019666667,0.061611,0.022679,0,0.0280966666666667,2,1,0,1.14096242571256
"ACSM5",518,2.84546,421,2.48225,599,3.45929,2.929,0.022484,0.016566,0,0.0130166666666667,1,1,0,3.87851466741251
"ACSS1",1348,4.46426,1445,5.13651,1546,5.38279,4.99452,0.353285,0.35178,0.113193,0.272752666666667,16,26,8,4.70988602655976
"ACSS2",3953,12.3723,3142,10.5553,2525,8.30852,10.41204,146.808707,110.205765,81.323006,112.779159333333,912,903,911,0.100299914912947
"ACSS3",1107,0.595424,1762,1.01724,2163,1.22313,0.945264666667,0.364544,0.348917,0.164893,0.292784666666667,30,34,21,1.50470895642868
"ACTA1",41,2.50969,47,3.08798,59,3.79688,3.13151666667,4.15909,2.452237,3.446297,3.35254133333333,90,68,106,0.949219398568224
"ACTA2",725,2.25104,769,2.56278,1734,5.6602,3.49134,8.348186,2.056176,1.61452,4.006294,137,28,26,0.897138681827316
"ACTB",33185,158.239,32708,167.404,43793,219.54,181.727666667,1765.679464,2247.587352,2160.56381,2057.943542,20610,36378,39169,0.0887482647967625
"ACTBL2",0,0,1,0.0671127,0,0,0.0223709,0.117374,0,0,0.0391246666666667,5,0,0,0.983877038815362
"ACTC1",64,2.10164,63,2.22055,124,4.28094,2.86771,1.111111,1.335114,1.670489,1.372238,22,24,38,1.63040554952749
"ACTG1",45642,574.592,41363,558.917,38734,512.655,548.721333333,1443.150928,1808.077082,1625.665986,1625.631332,28017,45544,48114,0.337950783633989
"ACTG2",30,0.190221,21,0.142921,81,0.539959,0.291033666667,2.589937,0.036068,0,0.875335,57,1,0,0.688428289701307
"ACTL10",7,0.772516,10,1.18454,17,1.97241,1.309822,0.26036,0.131968,0.19882,0.197049333333333,7,5,9,1.92959632964166
"ACTL6A",607,4.15494,690,5.0695,1181,8.49892,5.90778666667,59.834895,86.693273,51.995615,66.1745943333333,108,173,115,0.102833321663131
"ACTL6B",273,3.57196,271,3.80587,150,2.06335,3.14706,142.900347,135.126617,106.324192,128.117052,688,989,886,0.0321186081602916
"ACTN1",872,1.44673,942,1.6775,1796,3.13267,2.08563333333,60.429453,20.280129,28.820641,36.5100743333333,1218,642,688,0.0822614561066852
"ACTN2",83,0.144292,99,0.184731,71,0.129766,0.152929666667,14.750099,6.175347,6.173399,9.03294833333333,325,140,165,0.114914343058712
"ACTN3",5,0.0515641,10,0.110692,6,0.0650529,0.0757696666667,0.021642,0.01576,0.04478,0.027394,1,1,3,1.04708579830785
"ACTN4",4324,8.99916,4407,9.84464,4506,9.85929,9.56769666667,127.535578,103.462361,102.995419,111.331119333333,1725,1822,2043,0.0940763052072083
"ACTR10",3513,17.2601,3814,20.1135,3356,17.3351,18.2362333333,157.59723,204.668492,146.120837,169.462186333333,1359,2145,1819,0.112847510331025
"ACTR1A",7430,31.7891,7354,33.7718,5219,23.4755,29.6788,121.577592,133.893846,110.388319,121.953252333333,3612,4992,4748,0.249515969832404
"ACTR1B",1972,42.5002,2092,48.3934,1535,34.7801,41.8912333333,35.74644,38.012808,33.295135,35.6847943333333,1025,1582,1445,1.16918287570519
"ACTR2",6761,27.152,6651,28.6694,9579,40.4436,32.0883333333,90.042114,90.869445,84.111564,88.341041,4966,6866,6444,0.370359836452991
"ACTR3",4285,10.3205,4382,11.3282,5816,14.7269,12.1252,90.295305,79.77323,77.820988,82.629841,2346,3037,2842,0.156943978884284
"ACTR3B",1119,2.04421,1139,2.23337,855,1.6421,1.97322666667,17.121055,10.72034,9.94134,12.594245,310,443,425,0.218712158466322
"ACTR5",252,1.82969,252,1.96389,289,2.20604,1.99987333333,2.258189,2.089738,1.574489,1.97413866666667,87,110,90,1.0086528133176
"ACTR6",1039,4.2465,1297,5.68978,1042,4.47735,4.80454333333,29.796825,19.749229,23.008826,24.18496,449,546,514,0.230476575437483
"ACTR8",496,5.7434,673,8.36456,629,7.65731,7.25509,16.878315,19.754835,16.982766,17.871972,349,559,466,0.437425935138098
"ACTRT3",52,3.43974,53,3.76304,63,4.38128,3.86135333333,1.932933,1.298673,1.10969,1.44709866666667,47,43,39,1.98657839160688
"ACVR1",561,0.702961,684,0.919952,966,1.27258,0.965164333333,10.293467,6.920874,8.64507,8.61980366666667,387,394,432,0.204283205918478
"ACVR1B",1040,4.00368,988,4.08247,1082,4.37917,4.15510666667,48.344712,56.21844,50.405514,51.656222,1934,3134,2948,0.0979011875684891
"ACVR1C",30,0.0513328,36,0.0661175,58,0.104337,0.0739291,0.085592,0.01581,0.078937,0.060113,12,3,11,1.01303266727226
"ACVR2A",570,1.15373,724,1.57293,775,1.64918,1.45861333333,21.953394,22.142775,18.03743,20.7111996666667,1579,2187,1704,0.113241708016012
"ACVR2B",463,2.06062,484,2.31208,571,2.67173,2.34814333333,5.621371,6.286207,4.135278,5.34761866666667,1079,1653,1157,0.527464472765535
"ACVRL1",225,2.38892,317,3.61259,418,4.66588,3.55579666667,0.977561,0.665953,0.737498,0.793670666666667,19,12,30,2.53992929211271
"ACY1",265,7.90291,240,7.68233,223,6.99172,7.52565333333,11.585949,14.971368,6.534318,11.030545,94,148,90,0.708667257662059
"ACY3",13,0.277775,28,0.642167,4,0.0898562,0.3365994,0,0.060569,0.057567,0.0393786666666667,0,1,1,1.28596000944154
"ACYP1",546,5.87097,550,6.34776,577,6.52276,6.24716333333,51.832918,41.241443,48.301687,47.1253493333333,288,314,378,0.150589313817414
"ACYP2",942,0.492032,1226,0.687343,1085,0.595814,0.591729666667,18.41451,13.003516,14.903801,15.440609,192,190,228,0.096816952867561
"ADA",33,0.176237,31,0.177699,53,0.297576,0.217170666667,2.258658,0.858817,1.431334,1.51626966666667,50,22,40,0.483720279583309
"ADAD1",1,0.00343645,4,0.014754,1,0.00361284,0.00726776333333,0,0,0,0,0,0,0,1.00726776333333
"ADAL",290,2.11987,260,2.03997,347,2.66673,2.27552333333,8.23178,6.902908,8.197069,7.77725233333333,203,306,300,0.373183225106855
"ADAM10",2772,3.00818,3870,4.50777,4263,4.86367,4.12654,48.401335,37.964021,33.127324,39.8308933333333,1280,1456,1284,0.125555420944337
"ADAM11",2154,16.4619,1890,15.5037,906,7.27947,13.08169,12.135299,18.856095,12.260095,14.417163,544,1288,1005,0.913377513100173
"ADAM12",65,0.0301946,56,0.0279219,105,0.0512795,0.0364653333333,5.204425,0.663844,0.321587,2.06328533333333,342,35,34,0.338350894725652
"ADAM15",1313,18.7862,1351,20.7477,1226,18.4418,19.3252333333,18.325861,18.913974,21.753602,19.664479,250,395,414,0.983583149292077
"ADAM17",1847,4.72796,1925,5.28906,2391,6.43465,5.48389,9.314443,10.543808,8.210981,9.35641066666667,495,521,480,0.626075018526367
"ADAM18",8,0.00960037,11,0.0141687,11,0.0138781,0.0125490566667,0.035333,0,0,0.0117776666666667,1,0,0,1.00076241058233
"ADAM2",7,0.0129331,3,0.00594933,6,0.0116545,0.0101789766667,0,0,0,0,0,0,0,1.0101789766667
"ADAM21",48,1.08453,49,1.18833,38,0.902652,1.058504,0.189499,0.210079,0.228701,0.209426333333333,8,12,14,1.70204992504711
"ADAM22",6229,4.04916,6309,4.40198,4743,3.24144,3.89752666667,7.358498,6.092743,6.007486,6.48624233333333,912,1197,1183,0.654203597559648
"ADAM23",7581,7.45734,8286,8.74868,6554,6.77801,7.66134333333,27.791034,31.634925,27.866773,29.0975773333333,1328,1806,1813,0.287775432467698
"ADAM28",643,1.72961,795,2.29533,1697,4.79908,2.94134,0.355878,0.070795,0.656699,0.361124,14,11,18,2.89565094730532
"ADAM29",8,0.00941057,10,0.012626,17,0.0210239,0.01435349,1.590352,2.275208,1.575598,1.81371933333333,35,73,69,0.360502726047777
"ADAM32",157,0.154151,191,0.201289,165,0.170321,0.175253666667,10.297747,6.150251,3.037132,6.49504333333333,131,136,131,0.156804118988905
"ADAM33",1623,19.8527,1070,14.0484,1575,20.2544,18.0518333333,0.444232,0.218073,0.256207,0.306170666666667,18,12,18,14.5860214285167
"ADAM7",14,0.0284258,13,0.0283315,10,0.0213463,0.0260345333333,0.036155,0,0,0.0120516666666667,1,0,0,1.01381635654303
"ADAM8",92,1.11235,84,1.09012,124,1.5762,1.25955666667,5.609723,5.136056,1.568834,4.104871,53,76,60,0.442627574069942
"ADAM9",1971,3.1767,2079,3.59653,3509,5.94581,4.23968,16.019604,9.068817,10.587437,11.8919526666667,874,597,761,0.406430285269948
"ADAMDEC1",5,0.0401995,7,0.0604073,11,0.0929783,0.0645283666667,0,0,0,0,0,0,0,1.0645283666667
"ADAMTS1",3327,60.1993,2666,51.7772,3804,72.3631,61.4465333333,55.689489,22.602635,30.236182,36.176102,2055,1298,1715,1.6797493543917
"ADAMTS10",420,2.40601,467,2.87147,726,4.37243,3.21663666667,48.620767,43.508264,28.643638,40.2575563333333,697,851,775,0.102202773053314
"ADAMTS12",92,0.0436173,147,0.0748046,180,0.0897184,0.0693801,2.080716,0.450845,0.431766,0.987775666666667,207,17,20,0.53797826280531
"ADAMTS13",379,1.46988,343,1.42784,377,1.53718,1.4783,10.04404,9.219637,9.619661,9.62777933333333,335,425,492,0.23319076565948
"ADAMTS14",120,0.233098,155,0.323169,275,0.561601,0.372622666667,3.928993,0.380792,1.570922,1.96023566666667,344,46,203,0.463686956455269
"ADAMTS15",121,0.764008,97,0.657393,133,0.882882,0.768094333333,1.427798,0.893566,0.827734,1.04969933333333,132,114,114,0.862611557011939
"ADAMTS16",473,0.459134,640,0.666805,460,0.469434,0.531791,1.432414,0.115256,0.125197,0.557622333333333,108,7,10,0.983416176835335
"ADAMTS17",93,0.0438434,89,0.0450352,125,0.061954,0.0502775333333,1.976097,1.195484,3.145809,2.10579666666667,91,71,185,0.338166868618776
"ADAMTS18",10,0.00933112,16,0.0160249,13,0.0127531,0.01270304,1.366388,1.547924,0.38092,1.09841066666667,88,131,52,0.482604790419162
"ADAMTS19",41,0.0257277,60,0.0404118,36,0.0237497,0.0299630666667,0.03761,0.181964,0.167547,0.129040333333333,3,14,11,0.912246477170464
"ADAMTS2",358,0.266581,361,0.288532,816,0.638814,0.397975666667,3.004416,1.513027,3.126211,2.54788466666667,98,158,214,0.39403075297271
"ADAMTS20",2,0.00176163,20,0.0189084,9,0.00833423,0.00966808666667,0.066632,0.128782,0.303561,0.166325,4,9,23,0.86568331011225
"ADAMTS3",60,0.0363637,108,0.0702556,75,0.0477877,0.051469,0.622413,0.414049,0.789348,0.608603333333333,63,57,58,0.653653376324389
"ADAMTS4",344,4.07351,208,2.64371,364,4.53158,3.7496,0.689029,0.211108,0.171046,0.357061,34,47,41,3.49991636337644
"ADAMTS5",171,0.607593,172,0.655973,117,0.43706,0.566875333333,1.658729,0.507028,0.635813,0.933856666666667,259,108,142,0.810233436810898
"ADAMTS6",127,0.0665904,182,0.102428,173,0.0953657,0.0881280333333,0.575044,0.43741,0.797161,0.603205,53,69,78,0.67872045891405
"ADAMTS7",329,1.09983,467,1.67566,358,1.2582,1.34456333333,5.225607,7.926553,5.892613,6.34825766666667,332,721,451,0.319063843387727
"ADAMTS8",526,3.87942,457,3.61774,393,3.04727,3.51481,0.259596,0.126229,0.215574,0.200466333333333,11,8,14,3.76088014685404
"ADAMTS9",2388,2.42059,1539,1.67443,2427,2.58639,2.22713666667,6.259008,1.208773,3.446049,3.63794333333333,369,89,262,0.695812008628106
"ADAMTSL1",1161,0.20194,1836,0.34277,1358,0.248329,0.264346333333,0.534643,0.391798,0.357426,0.427955666666667,32,44,21,0.885424080625986
"ADAMTSL2",533,2.14768,724,3.13127,749,3.17294,2.81729666667,1.503801,0.858924,1.307203,1.22330933333333,88,71,118,1.71694357120647
"ADAMTSL3",241,0.109143,354,0.172077,572,0.272341,0.184520333333,1.141787,0.488298,0.557855,0.729313333333333,39,30,28,0.684965708932447
"ADAMTSL4",760,11.4765,649,10.5191,1257,19.9558,13.9838,0.717708,0.666369,0.399532,0.594536333333333,29,32,22,9.39696367324336
"ADAMTSL5",89,1.81151,156,3.40813,212,4.53655,3.25206333333,2.484078,1.829524,1.172891,1.828831,13,13,16,1.50311677626907
"ADAP1",1063,3.2292,1090,3.5541,884,2.82327,3.20219,53.265804,60.189014,55.280346,56.2450546666667,693,1149,1327,0.0734070396904853
"ADAP2",562,1.8532,396,1.40159,1016,3.52224,2.25901,4.717453,6.427834,6.170847,5.77204466666667,45,56,89,0.481244610810305
"ADAR",5573,21.185,6126,24.9952,7275,29.0744,25.0848666667,93.089729,94.857624,66.868309,84.938554,4291,5755,4863,0.303529271236051
"ADARB1",1308,1.49636,1427,1.75224,1792,2.15529,1.80129666667,34.100105,17.143214,24.363699,25.2023393333333,847,781,869,0.106910174356315
"ADARB2",501,0.156234,944,0.315973,485,0.159007,0.210404666667,0.753625,0.498108,0.982045,0.744592666666667,57,72,104,0.69380359656084
"ADAT1",854,5.66843,860,6.12694,899,6.27339,6.02292,56.120434,59.301982,46.931663,54.1180263333333,592,751,637,0.127416028243246
"ADAT2",387,2.42638,380,2.55724,638,4.20539,3.06300333333,1.034206,0.933793,1.210028,1.05934233333333,88,111,154,1.97296159437147
"ADAT3",46,0.998404,31,0.722189,43,0.981195,0.900596,0.640923,0.544088,0.678522,0.621177666666667,10,12,22,1.17235515827692
"ADCK1",284,0.367771,284,0.394746,329,0.447913,0.403476666667,5.533056,5.09672,4.52841,5.05272866666667,112,153,134,0.231875034213274
"ADCK2",804,6.02385,817,6.57023,656,5.16725,5.92044333333,18.274489,18.137657,20.53215,18.981432,419,534,646,0.346343712168878
"ADCK5",174,1.50917,191,1.77812,151,1.3769,1.55473,4.64823,6.892405,2.963806,4.83481366666667,75,109,110,0.437842602343028
"ADCY1",332,0.389322,413,0.519831,326,0.401908,0.437020333333,7.782219,24.050607,11.111329,14.3147183333333,1642,6944,3355,0.0938326322466699
"ADCY10",49,0.0816584,47,0.0840704,58,0.101618,0.0891156,0.05134,0.113811,0.077332,0.0808276666666667,4,3,9,1.00766813580827
"ADCY2",314,0.126411,265,0.11451,271,0.1147,0.118540333333,72.342279,68.200436,73.510891,71.351202,1798,2338,2855,0.0154598721571067
"ADCY3",4737,8.22034,3211,5.98091,5227,9.53623,7.91249333333,32.320064,33.406767,28.267331,31.3313873333333,529,729,649,0.275660714507642
"ADCY4",682,7.11524,842,9.42883,463,5.07837,7.20748,0.230327,0.319736,0.365302,0.305121666666667,2,11,8,6.28867040493032
"ADCY5",771,0.804315,832,0.931613,820,0.89934,0.878422666667,26.717633,28.211033,23.810448,26.2463713333333,1319,1647,1608,0.0689421223724177
"ADCY6",1216,9.29934,1150,9.43967,1242,9.98569,9.5749,34.684876,31.848539,24.33093,30.288115,1468,2087,1784,0.337984566983342
"ADCY7",1701,4.12732,1462,3.80761,2459,6.27279,4.73590666667,12.07316,11.612199,12.140766,11.9420416666667,1038,1272,1488,0.443199520941376
"ADCY8",97,0.0650239,86,0.0618785,86,0.0606091,0.0625038333333,18.344465,20.437146,13.60388,17.4618303333333,987,1474,1224,0.0575513811008717
"ADCY9",1169,1.25247,1230,1.41449,1157,1.30324,1.3234,5.484777,5.057732,4.294656,4.94572166666667,500,681,550,0.390768376028366
"ADCYAP1",3750,89.7181,2088,53.6191,8078,203.185,115.5074,23.761483,14.864341,12.375151,17.000325,871,688,393,6.47251646845265
"ADCYAP1R1",102,0.301925,116,0.368551,105,0.326758,0.332411333333,9.448235,5.412402,8.491945,7.784194,738,700,1206,0.151682821819851
"ADD1",8996,18.2277,9092,19.7734,8285,17.6487,18.5499333333,154.741787,190.237059,146.304246,163.761030666667,4090,5785,4997,0.118656294235329
"ADD2",6367,6.92561,5742,6.70389,5182,5.92596,6.51848666667,44.498774,62.72364,41.285624,49.5026793333333,5346,8854,7243,0.148873025469513
"ADD3",5737,7.20016,7429,10.0076,6888,9.08843,8.76539666667,60.690166,38.499272,41.292527,46.8273216666667,654,511,502,0.20418029541211
"ADGB",309,0.249344,316,0.273696,433,0.367339,0.296793,0.232085,0.088882,0.281014,0.200660333333333,13,13,13,1.08006649674165
"ADGRA1",75,0.215689,82,0.253116,24,0.072563,0.180456,7.07337,6.258642,5.991872,6.44129466666667,416,515,542,0.158635835950411
"ADGRA2",1605,4.61885,1784,5.51054,1627,4.92249,5.01729333333,2.491863,0.646435,0.510239,1.216179,192,64,85,2.71516575751778
"ADGRA3",388,0.396402,603,0.661245,564,0.60579,0.554479,21.529329,33.751969,18.355146,24.5454813333333,415,584,415,0.0608514272922162
"ADGRB1",766,1.40008,581,1.13983,715,1.37394,1.30461666667,13.774813,14.63682,18.093358,15.5016636666667,608,729,905,0.139659655730672
"ADGRB2",536,2.47872,328,1.62809,225,1.09392,1.73357666667,32.053266,29.109362,31.28533,30.815986,1563,1909,2559,0.0859183388712203
"ADGRB3",1909,0.442176,3346,0.831871,2361,0.574942,0.616329666667,9.524438,5.772536,4.978414,6.75846266666667,321,318,264,0.208331177980835
"ADGRD1",279,0.259865,304,0.303919,601,0.588513,0.384099,1.832749,0.066885,0.16873,0.689454666666667,33,6,16,0.81925785125141
"ADGRE1",71,0.2345,35,0.124077,287,0.996562,0.451713,0.180927,0.132124,0,0.104350333333333,1,1,0,1.31454028326156
"ADGRE5",323,1.99921,240,1.59444,349,2.27102,1.95489,0.630166,0.353481,0.58142,0.521689,12,7,11,1.94184882719136
"ADGRF1",4,0.015653,2,0.00840055,1,0.0041141,0.00938921666667,0.348689,0.081872,0.212964,0.214508333333333,12,8,15,0.831109337797877
"ADGRF2",1,0.00422366,4,0.0181338,2,0.0088809,0.0104127866667,0.033705,0,0.021453,0.018386,2,0,1,0.992170735523367
"ADGRF3",59,0.266716,29,0.140713,70,0.332685,0.246704666667,0.061628,0.077472,0.036307,0.058469,4,6,3,1.17783767561166
"ADGRF4",0,0,4,0.0207437,3,0.0152386,0.0119941,1.284735,0.076585,0.244421,0.535247,63,5,17,0.659173475017375
"ADGRF5",957,1.63233,1206,2.20793,1096,1.96538,1.93521333333,0.557972,0.289901,0.271867,0.373246666666667,21,10,33,2.13742614824965
"ADGRG1",3435,10.9249,3158,10.7806,4000,13.3748,11.6934333333,42.020882,30.060196,30.493056,34.191378,978,1104,1021,0.360697251846745
"ADGRG2",1018,1.33385,1562,2.19675,1412,1.94506,1.82522,0.31826,0.112059,0.058447,0.162922,26,12,7,2.42941487047283
"ADGRG3",6,0.0496728,9,0.0799742,4,0.0348149,0.0548206333333,0,0.027015,0.08982,0.038945,0,1,1,1.01528053297653
"ADGRG4",4,0.00602785,4,0.00646998,3,0.00475293,0.00575025333333,0.006708,0.004944,0,0.003884,1,1,0,1.00185903284974
"ADGRG5",144,0.512993,309,1.18154,148,0.554305,0.749612666667,0.221076,0.058948,0.314313,0.198112333333333,6,3,13,1.46030770069724
"ADGRG6",1857,2.24645,2427,3.15133,1778,2.26128,2.55302,2.24986,0.19714,0.163197,0.870065666666667,156,9,15,1.89994397701186
"ADGRG7",86,0.174945,66,0.144108,93,0.198895,0.172649333333,0.802901,0.049287,0.373542,0.408576666666667,31,2,17,0.8325065728286
"ADGRL1",1569,4.68993,1428,4.58154,1122,3.52593,4.2658,53.915851,48.74043,38.056817,46.904366,4566,5739,5891,0.109923174852163
"ADGRL2",70,0.0178192,91,0.0248641,124,0.0331857,0.0252896666667,143.357995,203.910653,160.616405,169.295017666667,3991,7090,5399,0.00602066743181876
"ADGRL3",1814,0.361318,2586,0.552868,1847,0.386774,0.433653333333,6.111217,7.187223,4.382327,5.893589,557,871,629,0.207969075808407
"ADGRL4",524,0.233311,711,0.339793,496,0.23218,0.268428,1.160425,0.810447,2.880133,1.61700166666667,20,10,63,0.484687501791172
"ADGRV1",2309,0.63515,3095,0.913805,1742,0.503778,0.684244333333,2.561391,2.102207,2.358391,2.340663,52,63,53,0.504164692258094
"ADH1A",431,5.14488,353,4.52286,738,9.26173,6.30982333333,0.048538,0,0.037548,0.0286953333333333,1,0,1,7.10591668540345
"ADH1B",9429,34.4682,8532,33.4769,14899,57.2597,41.7349333333,0.232085,0.170176,0.023622,0.141961,3,2,2,37.422410514282
"ADH1C",518,5.56887,480,5.53884,923,10.4322,7.17997,0,0,0.064375,0.0214583333333333,0,0,1,8.00812890067306
"ADH4",30,0.153532,39,0.214231,62,0.333586,0.233783,0,0.051433,0.024651,0.0253613333333333,0,2,1,1.20326655578976
"ADH5",2295,22.4941,2982,31.3714,2871,29.584,27.8165,56.244363,55.367877,49.923375,53.845205,1413,2058,1912,0.525415120610817
"ADH6",21,0.217082,26,0.288481,26,0.282563,0.262708666667,0,0.175753,0.028185,0.0679793333333333,0,3,1,1.18233436477266
"ADH7",1,0.00744129,4,0.0319483,5,0.0391162,0.0261685966667,0.099383,0.093506,0,0.0642963333333333,1,1,0,0.964175638426547
"ADHFE1",637,3.05589,970,4.99471,1273,6.42044,4.82368,3.003773,1.243849,0.874102,1.70724133333333,25,25,24,2.15114918950706
"ADI1",2244,17.6859,3013,25.4884,2666,22.0903,21.7548666667,6.858608,6.264982,6.978803,6.70079766666667,268,298,335,2.95487138497298
"ADIG",2,0.0480669,1,0.0257962,1,0.025267,0.0330433666667,0,0,0,0,0,0,0,1.0330433666667
"ADIPOQ",4,0.0443399,2,0.023796,8,0.0932315,0.0537891333333,0.15226,0.12497,0.084781,0.120670333333333,11,12,9,0.940320361831029
"ADIPOR1",1649,16.2325,1966,20.7725,1909,19.7565,18.9205,31.78277,26.72532,28.250066,28.9193853333333,977,1140,1209,0.665805790395248
"ADIPOR2",5331,9.30381,5878,11.0109,5818,10.6749,10.32987,11.18115,7.714247,7.34797,8.747789,654,615,611,1.16230152294023
"ADK",702,0.219483,898,0.301356,975,0.320484,0.280441,30.339727,25.239164,30.063732,28.547541,530,578,732,0.0433349428299296
"ADM",165,12.398,72,5.80685,430,33.9683,17.39105,0.806759,0.033778,1.559399,0.799978666666667,18,1,49,10.2173710947685
"ADM2",13,0.463677,5,0.191418,3,0.112494,0.255863,1.63029,1.379053,1.593968,1.534437,107,126,160,0.495519517746939
"ADNP",1851,7.60472,1810,7.98171,2127,9.18719,8.25787333333,33.858758,35.043235,30.558725,33.1535726666667,2318,3012,2736,0.271066029422027
"ADNP2",443,2.02268,446,2.18574,611,2.93293,2.38045,5.183089,4.936313,13.259561,7.79298766666667,409,562,508,0.384448395488481
"ADO",898,41.7233,1109,55.3063,1080,52.7551,49.9282333333,7.75919,7.95103,7.86824,7.85948666666667,435,614,672,5.74844065457141
"ADORA1",309,0.70333,250,0.610775,146,0.349375,0.554493333333,10.860279,8.484353,12.001668,10.4487666666667,263,442,458,0.135778235210168
"ADORA2A",127,0.90636,98,0.750695,67,0.502701,0.719918666667,7.640783,3.475551,1.752122,4.28948533333333,133,71,75,0.325158036799611
"ADORA2B",33,0.186995,39,0.237204,34,0.202551,0.208916666667,0.306423,0.254042,0.611888,0.390784333333333,8,9,23,0.869233739331499
"ADORA3",664,26.7775,630,27.2699,1046,44.3478,32.7984,0,0.084615,0,0.028205,0,1,0,32.8712659440481
"ADPGK",1710,8.66452,1559,8.47881,2366,12.6038,9.91571,26.947752,26.670719,23.01729,25.5452536666667,486,637,650,0.411211365205639
"ADPRH",458,7.49318,480,8.42912,678,11.6619,9.19473333333,0.984898,1.851182,1.629344,1.48847466666667,54,72,97,4.09678003553315
"ADPRHL1",512,1.65902,625,2.17371,466,1.58747,1.80673333333,1.926065,2.027873,1.851695,1.935211,54,85,75,0.956228813986456
"ADPRM",174,2.1767,212,2.8466,211,2.77505,2.59945,2.868696,2.60802,2.022865,2.49986033333333,51,59,49,1.0284553259792
