"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"RPS6KA1",728,2.80939,677,2.8042,995,4.03684,3.21681,9.494692,13.138309,11.61939,11.4174636666667,227,175,210,0.339587061673437
"RPS6KA2",4044,1.42124,3897,1.47004,3976,1.46907,1.45345,82.502668,75.752555,52.346182,70.2004683333333,5645,3896,3377,0.0344583407585732
"RPS6KA3",1867,2.77328,2113,3.36891,2715,4.23992,3.46070333333,49.003199,39.116915,39.811226,42.64378,4336,2954,2651,0.102207080443765
"RPS6KA4",507,6.77781,557,7.9924,683,9.59932,8.12317666667,12.657536,10.231899,9.102073,10.663836,342,214,175,0.782176349759204
"RPS6KA5",391,0.321022,488,0.430049,634,0.547249,0.432773333333,2.316388,1.186846,1.451585,1.65160633333333,245,131,117,0.540341646993979
"RPS6KA6",341,0.458764,430,0.620932,353,0.499285,0.526327,5.376442,5.621786,4.945348,5.31452533333333,480,396,353,0.241716822631588
"RPS6KB2",454,11.4251,494,13.3436,491,12.9905,12.5864,26.662503,28.296205,32.554536,29.1710813333333,486,367,381,0.450312000749857
"RPS6KC1",2426,1.89593,2587,2.17004,2083,1.71143,1.9258,12.550664,16.592933,19.264599,16.1360653333333,850,923,959,0.170739311684853
"RPS6KL1",647,5.81342,643,6.20124,431,4.07139,5.36201666667,26.830431,57.938059,52.801052,45.856514,476,766,685,0.135776568155924
"RPS7",3613,111.498,3874,128.321,4888,158.587,132.802,894.560954,480.170797,656.040357,676.924036,3866,1558,1751,0.197370196208827
"RPS8",6713,332.319,6760,359.192,8463,440.455,377.322,764.928444,404.850247,611.705111,593.827934,6511,2777,3011,0.636019222325225
"RPS9",3618,13.1147,3705,14.4151,4229,16.1163,14.5487,415.93881,268.051729,281.441187,321.810575333333,2871,1332,1369,0.0481666376138528
"RPSA",6614,198.294,6382,205.373,8167,257.422,220.363,433.369552,264.062379,344.972882,347.468271,6216,2856,3283,0.635245783969812
"RPTOR",1273,0.527554,1116,0.496413,1218,0.530669,0.518212,13.394041,15.209001,13.69339,14.0988106666667,696,657,587,0.100551760898077
"RPUSD1",192,9.79621,235,12.8696,155,8.31432,10.32671,6.608123,8.819433,11.137793,8.85511633333333,157,178,191,1.1493228102939
"RPUSD2",96,2.96781,110,3.65005,109,3.54266,3.38684,4.813639,4.933,7.42254,5.72305966666667,116,99,124,0.652506480308395
"RPUSD3",554,14.3298,536,14.8811,413,11.231,13.4806333333,23.622074,27.865513,33.954247,28.4806113333333,365,326,345,0.49119175886719
"RPUSD4",562,10.2304,531,10.375,527,10.0856,10.2303333333,10.217997,12.939677,12.834551,11.9974083333333,322,256,294,0.864044049804801
"RRAD",50,2.26411,78,3.79108,47,2.23751,2.76423333333,0.328523,0.593975,0.172595,0.365031,3,4,1,2.7576174704677
"RRAGA",1735,189.558,1801,211.201,1614,185.389,195.382666667,46.070094,49.67051,58.07845,51.273018,1221,998,1029,3.75686490240529
"RRAGB",794,3.38023,986,4.5055,1012,4.52944,4.13839,46.564959,54.202601,60.204181,53.657247,620,512,556,0.0940111381753274
"RRAGC",1262,10.2188,1325,11.5159,1333,11.3477,11.0274666667,17.754999,18.044971,26.288861,20.696277,667,582,626,0.554356245852687
"RRAGD",412,1.51026,528,2.07744,413,1.59163,1.72644333333,10.597127,6.620779,9.807608,9.00850466666667,474,228,293,0.272412655449962
"RRAS",737,26.5361,784,30.2989,657,24.8699,27.2349666667,13.195821,4.359426,5.719661,7.75830266666667,195,42,56,3.22379435163389
"RRAS2",384,0.774781,427,0.924733,406,0.861216,0.853576666667,12.504912,11.863329,13.144443,12.504228,299,233,229,0.137258987827146
"RRBP1",3175,8.08344,3270,8.93595,4761,12.7435,9.92096333333,50.92851,28.450855,30.840982,36.7401156666667,3636,1574,1583,0.289372810348214
"RREB1",583,0.705407,557,0.723381,948,1.20592,0.878236,17.666069,3.68132,12.418606,11.2553316666667,555,156,180,0.153258683737513
"RRH",19,0.156925,26,0.23049,56,0.486256,0.291223666667,0.102839,0.047608,0.298046,0.149497666666667,5,3,2,1.12329385618617
"RRM1",926,3.65783,957,4.05756,1247,5.17866,4.29801666667,63.788056,53.858963,79.934833,65.8606173333333,1020,661,778,0.0792397210491904
"RRM2",167,0.320503,65,0.133897,139,0.280458,0.244952666667,20.378648,9.057335,17.234534,15.556839,449,142,267,0.0751926540245393
"RRM2B",1659,8.37235,1760,9.53354,1774,9.41224,9.10604333333,125.939382,130.531832,107.969121,121.480111666667,789,593,618,0.0825117090098179
"RRN3",1430,7.28422,1514,8.27777,1669,8.93803,8.16667333333,14.367358,16.587828,17.894478,16.2832213333333,730,632,662,0.530379907572593
"RRNAD1",379,7.77215,406,8.93652,413,8.9041,8.53759,34.57017,15.706872,27.092064,25.789702,214,88,102,0.356017024750779
"RRP1",385,4.26203,396,4.70535,350,4.07345,4.34694333333,8.14557,11.926683,9.458726,9.84365966666667,263,249,218,0.493093982815273
"RRP12",1116,2.79643,915,2.46094,963,2.5369,2.59809,14.920314,17.131733,21.538285,17.863444,603,495,505,0.190744065611773
"RRP15",333,1.10407,436,1.5516,501,1.74634,1.46733666667,6.456387,3.559623,7.281872,5.76596066666667,303,235,252,0.364669082222963
"RRP1B",549,2.62623,539,2.76751,790,3.97306,3.12226666667,7.884649,9.688731,11.661981,9.74512033333333,751,700,749,0.383640809855053
"RRP36",738,10.2863,651,9.73918,724,10.6091,10.2115266667,28.598356,31.578119,36.580824,32.252433,463,388,391,0.337164100644906
"RRP7A",826,12.5994,848,13.8838,728,11.6746,12.7192666667,13.520436,15.568395,17.284046,15.4576256666667,692,578,646,0.833611539390342
"RRP8",311,6.35827,317,6.9563,363,7.80231,7.03896,7.229726,10.987828,12.108047,10.1085336666667,270,252,224,0.723674270720579
"RRP9",250,5.15276,245,5.42009,244,5.28722,5.28669,5.463989,7.099039,8.005304,6.85611066666667,144,142,139,0.800229307699841
"RRS1",205,20.8217,225,24.5293,223,23.8125,23.0545,4.106294,5.148022,6.270235,5.17485033333333,120,114,122,3.89556000574589
"RS1",2,0.0108509,6,0.0349403,9,0.0513352,0.0323754666667,0,0,0,0,0,0,0,1.0323754666667
"RSAD1",716,17.5804,685,18.0529,740,19.1023,18.2452,17.737894,18.847238,18.700487,18.4285396666667,483,362,367,0.990563384082787
"RSAD2",330,1.77748,408,2.3588,820,4.64346,2.92658,0.858513,0.950794,0.824427,0.877911333333333,18,10,6,2.09092939070251
"RSBN1",432,1.49018,596,2.20669,572,2.07438,1.92375,8.332502,4.800751,3.463074,5.532109,481,311,291,0.447596633797752
"RSBN1L",611,1.23309,842,1.82392,914,1.93927,1.66542666667,9.040354,8.867995,14.934847,10.947732,430,343,414,0.223090597166893
"RSC1A1",265,24.9705,269,27.2066,317,31.4035,27.8602,0.974258,0.614244,0,0.529500666666667,31,15,0,18.869033946155
"RSF1",4470,4.84968,5078,5.91342,4853,5.53546,5.43285333333,11.225796,6.57602,6.263835,8.02188366666667,1365,822,800,0.713027741323865
"RSKR",336,9.4114,340,10.222,307,9.04048,9.55796,24.121002,15.303169,12.697305,17.3738253333333,493,274,221,0.574619591100935
"RSL1D1",1545,15.2225,1596,16.8784,1753,18.1584,16.7531,74.265156,61.385736,69.343815,68.331569,1630,1124,1318,0.256060842932892
"RSL24D1",1199,12.8949,1287,14.8565,1314,14.857,14.2028,115.132256,102.823073,110.469001,109.474776666667,854,529,635,0.137613312818646
"RSPH1",65,0.477902,60,0.473497,50,0.386486,0.445961666667,0.521622,0.965739,0.774863,0.754074666666667,10,13,11,0.824344421674372
"RSPH10B",342,1.32377,282,1.17159,314,1.27778,1.25771333333,0.792989,1.252879,0.974645,1.00683766666667,11,29,18,1.12501044346055
"RSPH10B2",293,1.13103,328,1.359,330,1.33924,1.27642333333,0.331327,0.447046,0.207451,0.328608,12,2,6,1.71338975328314
"RSPH14",1793,3.65899,1796,3.93394,1342,2.8792,3.49071,2.710418,4.44771,5.966815,4.374981,44,61,60,0.835483883570937
"RSPH3",400,2.5581,487,3.34293,373,2.50787,2.80296666667,3.031783,2.722367,2.521572,2.758574,237,185,172,1.0118110396842
"RSPH4A",25,0.264583,26,0.295349,45,0.500695,0.353542333333,0.954317,0.873911,1.083901,0.970709666666667,45,32,29,0.686829905098316
"RSPH6A",4,0.0356601,8,0.0765515,6,0.0562358,0.0561491333333,0.047775,0,0,0.015925,2,0,0,1.03959360517095
"RSPH9",282,1.78724,354,2.40811,224,1.49252,1.89595666667,0.364814,0.254542,0.578021,0.399125666666667,17,9,18,2.0698331362682
"RSPO1",5,0.0371021,2,0.0159294,2,0.0156026,0.0228780333333,0,0,0,0,0,0,0,1.0228780333333
"RSPO2",1254,1.1885,1213,1.23397,1747,1.74074,1.38773666667,3.658001,13.692225,12.239633,9.86328633333333,99,303,257,0.219798741688634
"RSPO3",134,0.289684,182,0.422311,184,0.418192,0.376729,1.097069,0.577906,1.214467,0.963147333333333,42,34,57,0.701286641416963
"RSPO4",352,1.40205,286,1.22272,324,1.35677,1.32718,1.69195,2.078089,1.631653,1.800564,85,79,54,0.830968333521391
"RSPRY1",614,1.97422,891,3.075,898,3.03558,2.69493333333,28.90563,29.57555,39.116369,32.5325163333333,968,760,914,0.110189563365903
"RSRC1",890,0.353468,1093,0.46593,987,0.412112,0.410503333333,21.244772,21.912812,21.284275,21.4806196666667,533,427,388,0.0627430806733693
"RSRC2",1535,11.3884,1674,13.3306,1881,14.6718,13.1302666667,77.367581,71.65499,79.671961,76.2315106666667,1389,887,943,0.182959863723068
"RSRP1",2834,5.15914,3855,7.53256,3767,7.2096,6.63376666667,124.598228,99.29916,117.468354,113.788580666667,1431,969,1008,0.0665028404596936
"RSU1",1964,1.51247,1923,1.58952,2466,1.99654,1.69951,34.28843,34.754662,41.837309,36.9601336666667,850,704,730,0.0711143438983851
"RTBDN",91,1.59759,81,1.52633,51,0.941309,1.35507633333,6.512862,2.199184,4.293087,4.33504433333333,61,27,30,0.441435194571017
"RTCA",2358,15.5081,2596,18.3256,2438,16.8572,16.8969666667,22.105562,26.658312,28.979974,25.914616,634,608,645,0.664953446361635
"RTCB",1626,11.5158,1645,12.5049,1588,11.824,11.9482333333,38.64153,51.801671,55.547709,48.6636366666667,1151,1006,1013,0.260718590146875
"RTEL1",622,2.82652,630,3.07286,866,4.13731,3.34556333333,14.871942,21.049302,26.545072,20.8221053333333,350,347,330,0.19913584262157
"RTF1",1364,3.1706,1529,3.81483,1498,3.66081,3.54874666667,88.242094,93.968562,103.839321,95.3499923333333,1481,1141,1180,0.047210659352552
"RTF2",2023,6.94812,2125,7.83377,2000,7.2217,7.33453,49.08917,43.710061,64.237022,52.3454176666667,865,587,683,0.156237037116834
"RTKN",2031,21.3898,2244,25.3665,1913,21.1812,22.6458333333,29.658978,32.757758,46.130419,36.182385,692,481,532,0.635941813127372
"RTKN2",35,0.0712559,30,0.0655563,46,0.0984575,0.0784232333333,1.532237,0.563706,1.198473,1.09813866666667,156,54,80,0.51399044804155
"RTL3",0,0,1,0.0575016,1,0.056322,0.0379412,0.105286,0,0,0.0350953333333333,5,0,0,1.00274937638594
"RTL4",11,0.735434,7,0.502331,3,0.210868,0.482877666667,0.150433,0.112986,0.031501,0.0983066666666667,7,4,1,1.35014901727538
"RTL5",588,21.4364,559,21.8739,390,14.9478,19.4193666667,6.706258,8.875885,9.700702,8.427615,536,537,510,2.16591011265309
"RTL6",1151,35.5828,1205,39.9846,1082,35.1666,36.9113333333,16.199708,23.499716,26.876605,22.1920096666667,1678,1846,1851,1.63467219435447
"RTL8C",3566,522.632,3411,536.582,2448,377.193,478.802333333,162.718735,136.84219,159.158196,152.906373666667,2079,1387,1454,3.11749488927707
"RTL9",216,0.38695,157,0.301885,129,0.242957,0.310597333333,0.60845,0.412266,0.515164,0.51196,44,32,35,0.86682010987923
"RTN1",16526,10.5061,16717,11.407,14767,9.86967,10.5942566667,1094.728733,1867.765282,1789.804715,1584.09957666667,12717,14481,14424,0.00731452890239348
"RTN2",2416,35.8845,2535,40.4136,1339,20.9088,32.4023,221.622023,296.417663,287.079549,268.373078333333,901,765,709,0.124000142132491
"RTN3",30963,68.9545,31499,75.2934,25051,58.652,67.6333,156.033049,198.59078,227.931093,194.184974,7058,7001,7321,0.351632088236464
"RTN4",39898,49.6325,38813,51.8242,37775,49.4035,50.2867333333,323.14363,379.314277,389.325223,363.92771,13309,11917,11510,0.140539432681887
"RTN4IP1",259,0.770451,263,0.839734,281,0.8788,0.829661666667,20.160589,13.252752,14.902327,16.1052226666667,111,89,91,0.10696508910302
"RTN4R",118,0.492792,132,0.591693,70,0.307339,0.463941333333,5.259125,4.515284,5.685181,5.15319666666667,152,86,113,0.237915576673101
"RTN4RL1",357,0.687943,374,0.773564,288,0.583465,0.681657333333,6.58318,8.10596,9.164163,7.951101,427,397,390,0.187871562764514
"RTN4RL2",251,2.57832,242,2.6682,107,1.15554,2.13402,15.930984,14.284531,20.024497,16.7466706666667,350,225,299,0.176597631119993
"RTP4",63,2.98105,95,4.82495,99,4.92495,4.24365,0.930732,0.849939,1.29863,1.02643366666667,23,16,22,2.58762479436369
"RTRAF",2810,23.1766,2920,25.8504,3116,27.0196,25.3488666667,135.895472,116.084363,140.770264,130.916699666667,1619,1094,1186,0.199738673975922
"RTTN",375,0.323204,443,0.409817,432,0.391442,0.374821,4.70222,2.610303,2.819548,3.377357,249,102,96,0.31407559401712
"RUBCN",1368,2.95554,1241,2.87782,1327,3.01412,2.94916,21.29677,26.738736,27.5418,25.1924353333333,1108,1325,1140,0.150774830585309
"RUBCNL",433,0.786401,344,0.670587,676,1.29075,0.915912666667,2.934899,1.055329,2.248215,2.079481,112,58,59,0.622154404156739
"RUFY1",795,2.33582,833,2.62699,960,2.96539,2.64273333333,20.435816,24.804003,22.994951,22.7449233333333,373,291,298,0.1534110378961
"RUFY2",3900,10.2938,4254,12.0517,3838,10.6501,10.9985333333,32.059407,32.997493,38.718376,34.5917586666667,1128,1061,1112,0.337115494788325
"RUFY3",9692,16.2157,9798,17.5955,8561,15.0587,16.2899666667,108.912518,149.062525,141.424482,133.133175,4758,5088,5053,0.128901494106137
"RUFY4",7,0.0219858,7,0.0235984,32,0.105665,0.0504164,0.046663,0.030737,0,0.0258,3,1,0,1.02399727042308
"RUNDC1",369,4.91117,376,5.37139,335,4.6875,4.99002,6.392404,8.690531,10.036105,8.37301333333333,434,436,455,0.639070892889658
"RUNDC3A",2482,42.2697,2376,43.4325,1574,28.1819,37.9613666667,76.081109,100.78614,115.169667,97.3456386666667,1309,1305,1245,0.396167712111321
"RUNDC3B",724,0.617742,977,0.894754,651,0.583966,0.698820666667,11.94145,13.728347,15.382127,13.6839746666667,521,498,458,0.115692154558357
"RUNX1",1728,0.24808,1180,0.181832,2749,0.414916,0.281609333333,12.091811,3.2166,8.343489,7.88396666666667,429,186,195,0.144260934492438
"RUNX1T1",570,0.671376,927,1.17196,1260,1.56027,1.13453533333,4.296565,9.68371,8.560309,7.513528,247,526,509,0.250722771256522
"RUNX2",642,0.333608,919,0.512576,1086,0.593294,0.479826,2.526762,0.162523,0.073786,0.921023666666667,114,10,5,0.77033199833908
"RUNX3",88,0.234313,105,0.300085,211,0.590656,0.375018,2.451394,0.442013,0.932505,1.275304,77,25,26,0.604322763024194
"RUSC1",1273,21.7583,1548,28.3994,950,17.071,22.4095666667,50.108506,80.51796,85.777561,72.1346756666667,2021,2358,2319,0.320088473125883
"RUSC2",2542,6.18606,2316,6.04948,1817,4.6487,5.62808,25.406525,31.105996,29.515789,28.6761033333333,2053,1917,1819,0.223347382422513
"RUVBL1",3988,7.81606,3525,7.41536,4252,8.76121,7.99754333333,22.167762,19.741042,29.417851,23.7755516666667,550,426,464,0.363162179166949
"RUVBL2",863,6.72789,928,7.76527,707,5.79463,6.76259666667,38.104687,52.294725,41.002065,43.8004923333333,776,625,608,0.173270342855012
"RWDD1",1313,8.73263,1417,10.1156,1225,8.56553,9.13792,49.427876,46.209924,48.060778,47.899526,731,571,573,0.2073214370217
"RWDD2A",128,4.00815,180,6.04989,209,6.88048,5.64617333333,3.575335,4.439386,4.993856,4.33619233333333,246,233,237,1.24548983960223
"RWDD2B",313,3.65099,349,4.3695,398,4.88075,4.30041333333,5.658114,6.268292,6.5738,6.16673533333333,145,149,132,0.73958547187827
"RWDD3",574,7.70415,513,7.39045,571,8.05726,7.71728666667,20.942217,17.143523,23.1568,20.41418,232,138,178,0.40708010611053
"RWDD4",380,3.39239,535,5.12644,663,6.22262,4.91381666667,9.196905,12.356786,16.993367,12.8490193333333,314,238,227,0.427020608775957
"RXFP1",37,0.0191204,36,0.0199681,39,0.0211883,0.0200922666667,0,0,0,0,0,0,0,1.0200922666667
"RXFP2",1,0.00273549,2,0.00587225,5,0.0143795,0.00766241333333,0.102867,0.080872,0.059115,0.0809513333333333,5,3,2,0.932199611823409
"RXRA",1916,2.71057,1783,2.70743,1725,2.56562,2.66120666667,6.36191,3.681221,4.133899,4.72567666666667,670,293,287,0.639436503284328
"RXRB",1114,27.4067,1105,29.1792,1069,27.6495,28.0784666667,23.809348,21.693384,25.574748,23.6924933333333,853,530,542,1.17762375286119
"RXRG",637,2.50446,896,3.78115,697,2.88102,3.05554333333,66.073538,61.45956,73.539592,67.02423,1763,1244,1273,0.0596190994492698
"RXYLT1",270,1.58705,325,2.05046,459,2.83647,2.15799333333,6.714227,5.276743,7.617038,6.53600266666667,157,127,160,0.419054168770199
"RYBP",737,1.72137,989,2.47938,824,2.02335,2.0747,8.609479,7.262211,8.493544,8.12174466666667,1156,747,793,0.337073675306413
"RYK",865,0.814889,1346,1.36103,1046,1.03598,1.070633,28.691684,12.839007,19.582498,20.371063,606,198,280,0.0968895651096064
"RYR1",1003,1.1388,1364,1.66227,1238,1.47777,1.42628,46.43464,1.167507,0.97377,16.1919723333333,2799,43,27,0.141128658943669
"RYR2",3298,0.727651,3238,0.766813,2440,0.565979,0.686814333333,4.379003,1.274364,1.27748,2.31028233333333,338,70,47,0.509568116395208
"RYR3",806,0.253626,890,0.3006,699,0.231246,0.261824,124.624269,108.376449,110.39691,114.465876,826,611,486,0.0109281117825668
"S100A1",1176,49.9383,1650,75.2057,965,43.0816,56.0752,255.689986,339.601758,79.168615,224.820119666667,318,306,178,0.252746301278419
"S100A10",13900,221.865,14490,248.247,10078,169.117,213.076333333,423.52507,333.39313,385.118705,380.678968333333,3077,1831,1888,0.560880611965079
"S100A11",1498,16.9912,1182,14.3904,2420,28.858,20.0798666667,134.19203,79.101002,104.678269,105.990433666667,838,374,433,0.197025714769745
"S100A13",2367,32.8863,2792,41.6364,1825,26.6574,33.7267,108.991254,120.017461,136.727154,121.911956333333,638,517,514,0.282533132137465
"S100A14",7,0.447618,4,0.274543,7,0.470594,0.397585,0.265126,0.349013,0,0.204713,2,1,0,1.16009788223419
"S100A16",459,12.8094,370,11.083,464,13.6136,12.502,24.119765,20.052813,24.710938,22.961172,392,246,260,0.563494974285899
"S100A2",32,0.824174,18,0.497602,22,0.595703,0.639159666667,2.922472,0.639091,1.795453,1.785672,15,3,5,0.588425222591533
"S100A3",23,2.08191,21,2.0403,21,1.99844,2.04021666667,0.858605,2.744391,2.715609,2.10620166666667,7,18,16,0.97875701352402
"S100A4",714,19.1194,978,28.1097,1280,36.035,27.7547,227.066012,145.604762,160.438582,177.703118666667,1237,604,575,0.160907656310329
"S100A5",11,0.41604,24,0.974304,14,0.556684,0.649009333333,0.388059,0,0.325237,0.237765333333333,2,0,2,1.33224714647014
"S100A6",9215,978.039,11180,1273.63,9824,1096.19,1115.953,1008.956504,928.709405,969.133469,968.933126,3793,2643,2397,1.15157733049732
"S100A8",220,36.8846,24,4.31891,1149,202.526,81.24317,0,0,0,0,0,0,0,82.24317
"S100B",10206,269.944,11846,336.302,8289,230.493,278.913,151.349709,174.463538,226.297934,184.037060333333,2388,2098,2356,1.51274020185877
"S100G",1,0.0387102,0,0,2,0.0813942,0.0400348,0,0,0,0,0,0,0,1.0400348
"S100PBP",825,3.42271,938,4.17695,1197,5.22093,4.27353,37.733953,49.266687,28.027758,38.3427993333333,585,416,451,0.134040538277915
"S100Z",83,0.202373,77,0.201514,96,0.246084,0.216657,0,0,0,0,0,0,0,1.216657
"S1PR1",481,12.269,488,13.3605,461,12.3624,12.6639666667,0.981408,0.153881,0.159711,0.431666666666667,33,3,5,9.54409778814901
"S1PR2",102,1.80011,80,1.51541,129,2.39347,1.90299666667,5.183533,4.070814,4.378095,4.54414733333333,355,211,198,0.52361463217548
"S1PR3",936,11.4404,918,12.0434,1423,18.2856,13.9231333333,2.981764,1.727646,3.523372,2.74426066666667,251,108,203,3.98560214200721
"S1PR4",9,0.196856,25,0.586931,21,0.482908,0.422231666667,0,0,0.060088,0.0200293333333333,0,0,1,1.39430467359141
"S1PR5",1,0.0336607,0,0,0,0,0.0112202333333,0.284334,0,0.05381,0.112714666666667,11,0,1,0.908786649107977
"SAA1",44,2.06744,16,0.806941,781,38.5807,13.8183603333,0.182953,0,0.276891,0.153281333333333,1,0,1,12.8488686194811
"SAA2",18,0.333784,7,0.139326,303,5.9071,2.12673666667,0.13795,0.208005,0.205338,0.183764333333333,2,2,2,2.64135062919618
"SAAL1",308,1.48832,343,1.77902,375,1.90509,1.72414333333,18.531352,17.486212,22.172673,19.3967456666667,192,145,129,0.133557743860185
"SAC3D1",152,6.76025,162,7.73347,91,4.25499,6.24957,6.337226,7.619234,8.009189,7.321883,92,89,79,0.871145388609765
"SACM1L",2368,7.34087,2547,8.47491,2805,9.14191,8.31923,34.329912,21.769066,24.825004,26.9746606666667,1027,756,770,0.333131118587772
"SACS",3891,6.47909,5484,9.80146,3806,6.66285,7.6478,7.588165,6.355615,6.520497,6.82142566666667,2205,1411,1330,1.1056552051444
"SAE1",1357,2.43487,1319,2.54028,1240,2.33914,2.43809666667,63.538803,51.34809,72.290157,62.39235,1456,933,1110,0.054235198200887
"SAFB",2020,7.76543,1936,7.9884,2104,8.5035,8.08577666667,43.022969,40.481276,49.789638,44.4312943333333,1369,961,1170,0.199989386170838
"SAFB2",1841,8.6812,1847,9.34831,1702,8.43769,8.8224,50.462127,42.245304,44.765876,45.8244356666667,822,514,575,0.209770814322752
"SAG",6,0.0267124,1,0.00477861,10,0.0468058,0.0260989366667,0.188565,1.060162,0.141674,0.463467,18,16,11,0.701142517505827
"SALL1",107,1.21437,98,1.19381,162,1.93295,1.44704333333,1.227483,5.835806,6.848485,4.637258,106,183,228,0.434083970137609
"SALL2",655,7.09103,653,7.5879,409,4.6551,6.44467666667,16.492139,16.672736,24.21385,19.1262416666667,1182,1040,1204,0.369899000020454
"SALL4",10,0.0865232,19,0.176452,30,0.272893,0.178622733333,1.084958,1.401121,1.783357,1.42314533333333,37,38,61,0.486401998724385
"SAMD10",87,2.57913,119,3.78653,60,1.87001,2.74522333333,9.993577,9.927472,13.800434,11.2404943333333,273,244,240,0.30596994135531
"SAMD11",193,1.63246,181,1.64326,172,1.52951,1.60174333333,5.161232,15.668137,16.893504,12.574291,75,203,174,0.191666977916563
"SAMD12",621,0.250748,860,0.372722,537,0.22796,0.28381,14.712108,16.984896,16.598536,16.0985133333333,686,528,429,0.0750831358827688
"SAMD13",39,0.0743871,41,0.0839378,25,0.0501316,0.0694855,1.108491,1.382097,3.669082,2.05322333333333,23,15,25,0.350280796142219
"SAMD14",1658,14.5971,1643,15.5261,847,7.8398,12.6543333333,40.411418,49.829003,46.1058,45.4487403333333,1031,988,923,0.293965632551313
"SAMD15",36,0.424685,48,0.60778,52,0.644921,0.559128666667,1.546058,2.03263,1.810438,1.79637533333333,27,30,25,0.557553432860706
"SAMD3",52,0.041085,98,0.0831087,124,0.103001,0.0757315666667,2.252408,4.264825,7.355107,4.62411333333333,22,39,51,0.191271317434339
"SAMD4A",583,0.450225,554,0.45921,1022,0.829756,0.579730333333,7.678131,5.874321,8.006418,7.18629,711,284,303,0.192972681560634
"SAMD4B",2422,9.76847,2870,12.4244,3532,14.9765,12.38979,125.050899,132.041935,117.51181,124.868214666667,1209,664,666,0.106379438490169
"SAMD5",267,0.203815,359,0.294144,365,0.292924,0.263627666667,3.543262,2.043315,2.834395,2.80699066666667,402,178,224,0.331922974682102
"SAMD7",1,0.00632876,2,0.0135859,6,0.0399216,0.01994542,0,0,0,0,0,0,0,1.01994542
"SAMD8",1608,3.40348,2036,4.62546,2294,5.10468,4.37787333333,11.448317,10.600102,10.218016,10.7554783333333,1424,1012,888,0.457478052431157
"SAMD9L",1205,11.4846,1234,12.6236,2084,20.8816,14.9966,4.394605,0.575194,0.820156,1.929985,345,56,58,5.45961839395082
"SAMHD1",13053,36.7034,13138,39.6521,16291,48.1595,41.505,22.864853,30.335357,23.654862,25.6183573333333,956,762,804,1.59683031780373
"SAMM50",1402,4.44596,1537,5.23157,1189,3.96404,4.54719,265.777211,215.177753,287.216593,256.057185666667,691,635,635,0.0215795951613397
"SAMSN1",339,0.341158,285,0.307851,793,0.83901,0.496006333333,1.394065,0.196327,0.285594,0.625328666666667,41,2,4,0.920433118552637
"SAP130",572,1.14986,546,1.1781,568,1.20043,1.17613,7.333619,7.950475,8.456745,7.913613,543,431,433,0.244135571064169
"SAP18",2880,58.7018,3289,71.9554,2760,59.1434,63.2668666667,187.737142,193.638063,171.14259,184.172598333333,1388,1249,1195,0.347064669638711
"SAP25",143,14.9324,86,9.63903,86,9.44129,11.3375733333,3.161459,2.075191,1.082902,2.10651733333333,43,19,9,3.9715127937373
"SAP30",635,14.666,712,17.6506,1224,29.7207,20.6791,17.396874,7.571208,9.40293,11.457004,218,76,84,1.74031412368496
"SAP30BP",1327,5.68033,1325,6.08778,1428,6.42642,6.06484333333,196.742161,159.984397,214.478594,190.401717333333,807,691,694,0.0369110759911642
"SAP30L",2301,26.6974,2470,30.7602,2042,24.9084,27.4553333333,25.303644,32.057319,33.116284,30.1590823333333,690,599,674,0.913227579326336
"SAPCD1",212,19.9548,190,19.1958,176,17.4166,18.8557333333,5.331366,2.28987,2.440572,3.353936,53,16,17,4.56041001367498
"SAPCD2",51,1.05677,67,1.49014,54,1.17637,1.24109333333,1.937493,0.9254,1.738135,1.533676,122,44,70,0.884522461960409
"SAR1A",2736,20.5714,3044,24.5659,3473,27.4531,24.1968,66.158744,61.964854,75.357463,67.8270203333333,2210,1394,1587,0.36608878138223
"SAR1B",838,3.04216,909,3.54195,1087,4.14864,3.57758333333,33.15447,28.527958,36.035837,32.572755,750,528,573,0.136348158896403
"SARAF",11940,103.232,12349,114.599,10614,96.4778,104.7696,262.399516,374.38602,370.150975,335.645503666667,5647,5971,5799,0.314186878624492
"SARDH",112,0.256117,106,0.260175,136,0.326962,0.281084666667,2.252891,2.105297,1.624309,1.99416566666667,96,56,44,0.427860315455825
"SARM1",2433,10.708,1977,9.33927,2096,9.69829,9.91518666667,20.536889,29.051768,27.943009,25.8438886666667,1717,1954,1915,0.406617193291518
"SARNP",1583,4.23751,1535,4.41041,1316,3.7036,4.11717333333,53.045135,55.217524,63.070096,57.1109183333333,658,486,528,0.0880587242482917
"SARS1",5505,39.634,5413,41.8301,4394,33.2589,38.241,93.732465,112.369477,116.163507,107.421816333333,2651,2295,2276,0.361929004024033
"SARS2",329,3.67705,347,4.16269,278,3.26653,3.70209,45.848022,32.95266,58.253866,45.6848493333333,297,215,226,0.100719828105832
