"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"SYPL1",3.262831,5.407847,6.640364,5.10368066666667,68,108,72,"Sypl",62.582194,96.891395,65.961696,1480,3576,482,75.145095,0.0801585534388875
"SYPL2",0.084445,0.09558,0.029917,0.0699806666666667,4,5,1,"Sypl2",0.157847,0.229734,0.071497,14,23,2,0.153026,0.927976183248831
"SYT1",151.67466,156.491992,177.851508,162.006053333333,6452,7213,5757,"Syt1",35.697569,21.126838,18.982744,3010,2718,570,25.2690503333333,6.20525109453583
"SYT10",0.032487,0,0.023995,0.0188273333333333,1,0,1,"Syt10",2.011777,1.067206,0.765504,75,59,9,1.28149566666667,0.446561152062967
"SYT11",137.48924,163.707792,176.040676,159.079236,9667,12505,8783,"Syt11",229.326015,221.289029,229.663073,16373,23896,5332,226.759372333333,0.702843682611308
"SYT12",1.48361,2.621906,2.622539,2.242685,75,126,61,"Syt12",22.410851,16.38215,25.160819,591,679,170,21.31794,0.145294995864314
"SYT13",55.642865,68.641885,42.054665,55.4464716666667,3876,4586,1856,"Syt13",17.377091,10.174266,14.73746,1433,1265,382,14.0962723333333,3.7390999857647
"SYT14",2.327603,2.708777,2.707419,2.58126633333333,379,439,318,"Syt14",2.063674,2.50721,1.084806,335,343,60,1.88523,1.24124119509825
"SYT15",2.421878,3.715495,3.335128,3.15750033333333,128,195,138,"Syt15",0.440029,0.353092,0.259295,32,35,6,0.350805333333333,3.07779383952684
"SYT16",6.954767,4.394415,4.101988,5.15039,859,785,528,"Syt16",7.229593,5.8691,3.027895,294,283,66,5.37552933333333,0.964686958280275
"SYT17",39.508921,37.152258,33.453294,36.7048243333333,1120,1120,582,"Syt17",3.769279,2.085564,2.109439,101,118,38,2.65476066666667,10.3166329541688
"SYT2",33.313211,31.232987,34.880893,33.1423636666667,3492,3578,2593,"Syt2",127.466248,107.512408,104.936044,13430,17329,3668,113.3049,0.298695538569796
"SYT3",50.004895,55.489017,60.965208,55.4863733333333,846,1028,749,"Syt3",35.896032,30.742753,39.644821,1476,1975,570,35.4278686666667,1.55063624090149
"SYT4",149.909137,212.236325,129.001725,163.715729,4698,6062,3292,"Syt4",33.811721,27.522749,26.404648,2647,3366,639,29.2463726666667,5.44580108217494
"SYT5",243.368679,251.985186,225.296893,240.216919333333,1679,1752,1036,"Syt5",11.98613,10.140719,7.445684,314,337,52,9.857511,22.2165945153851
"SYT6",5.465199,4.091395,2.683902,4.08016533333333,295,246,109,"Syt6",6.196986,3.661991,5.097063,556,497,148,4.98534666666667,0.848767100095567
"SYT7",34.868374,34.976266,38.062046,35.9688953333333,2066,2256,1685,"Syt7",164.068653,95.924058,92.253775,2867,3250,720,117.415495333333,0.312196433661556
"SYT8",0,0,0,0,0,0,0,"Syt8",0.704248,0.112773,0,1,1,0,0.272340333333333,0.785953234210658
"SYT9",2.885208,4.027013,3.963712,3.625311,139,223,134,"Syt9",3.273093,2.65188,2.941986,231,276,70,2.955653,1.16929139133286
"SYTL1",1.358965,0.581488,0.397728,0.779393666666667,7,17,7,"Sytl1",0.085044,0.08024,0.181539,3,5,2,0.115607666666667,1.59499949653746
"SYTL2",5.784054,9.143352,7.034489,7.32063166666667,63,122,68,"Sytl2",26.632319,24.076475,22.221039,1074,1627,363,24.3099443333333,0.328749504822433
"SYTL3",1.758224,2.599525,1.287375,1.881708,39,42,30,"Sytl3",0.213561,0.084932,0.19592,6,3,2,0.164804333333333,2.47398461486951
"SYTL4",0.14601,0.289934,0.155794,0.197246,2,10,5,"Sytl4",0.624687,0.393177,0.507681,21,41,4,0.508515,0.793658664315569
"SYTL5",1.934765,2.693677,0.799473,1.809305,122,184,36,"Sytl5",1.123074,0.862026,0.136747,54,61,2,0.707282333333333,1.64548355310106
"SYVN1",18.567897,25.036735,24.009301,22.5379776666667,441,579,406,"Syvn1",11.170751,9.63289,13.469443,682,921,257,11.4243613333333,1.89450202188797
"SZRD1",17.240965,14.826857,15.997877,16.0218996666667,499,594,413,"Szrd1",12.449158,15.820031,20.507483,580,889,224,16.2588906666667,0.986268468548925
"SZT2",11.681989,23.609004,22.395549,19.2288473333333,581,776,552,"Szt2",13.714731,11.798146,8.631399,1166,1514,257,11.3814253333333,1.6338060270713
"TAAR1",0,0,0,0,0,0,0,"Taar1",0,0,0.15733,0,0,1,0.0524433333333333,0.950169922054394
"TAAR2",0,0,0,0,0,0,0,"Taar2",0.05535,0,0,1,0,0,0.01845,0.981884235848593
"TAAR5",0,0,0,0,0,0,0,"Taar5",0.05554,0,0.174944,1,0,1,0.076828,0.928653415401531
"TAAR8",0,0,0,0,0,0,0,"Taar8a",0,0,0,0,0,0,0,1
"TAAR8",0,0,0,0,0,0,0,"Taar8c",0,0,0,0,0,0,0,1
"TAAR8",0,0,0,0,0,0,0,"Taar8b",0,0,0,0,0,0,0,1
"TAAR9",0,0,0,0,0,0,0,"Taar9",0,0,0,0,0,0,0,1
"TAB1",48.364089,31.92358,34.694093,38.327254,216,289,203,"Tab1",6.865196,7.772973,8.371039,380,552,157,7.669736,4.53615358068573
"TAB2",14.327608,20.201024,17.218018,17.2488833333333,610,746,486,"Tab2",16.659545,13.569666,14.346631,1109,1499,319,14.858614,1.15072372234631
"TAB3",12.52663,12.546164,14.424459,13.165751,816,862,709,"Tab3",8.094711,5.969137,6.734112,667,816,145,6.93265333333333,1.78575192999736
"TAC1",955.641931,425.529852,224.299268,535.157017,10172,4846,1656,"Tac1",21.41355,11.705335,9.665302,303,258,44,14.2613956666667,35.1315848635687
"TAC3",0,0.193369,0,0.0644563333333333,0,1,0,"Tac2",29.231469,24.342323,18.476133,272,349,59,24.0166416666667,0.0425499292637534
"TAC4",0.230969,0.202115,0.698666,0.37725,1,1,1,"Tac4",0.042624,0.028281,0,1,1,0,0.023635,1.34545028257142
"TACC2",62.430197,48.416925,67.439813,59.4289783333333,1125,1165,903,"Tacc2",15.399901,10.952992,12.964675,974,1118,267,13.105856,4.28396393195375
"TACC3",3.704679,4.505704,8.653504,5.62129566666667,66,94,107,"Tacc3",7.246712,6.934806,9.35259,159,219,56,7.84470266666667,0.748617100676608
"TACO1",7.479521,8.71283,8.524135,8.23882866666667,123,161,97,"Taco1",5.295062,6.69206,7.289463,142,270,62,6.42552833333333,1.24419815694371
"TACR1",3.572253,2.489767,6.37386,4.14529333333333,230,157,78,"Tacr1",3.0723,1.917458,2.043194,339,314,71,2.34431733333333,1.5385182745816
"TACR2",1.198374,1.221964,1.080726,1.16702133333333,25,28,16,"Tacr2",0.12725,0.09853,0,6,7,0,0.07526,2.0153463658402
"TACR3",3.674935,1.224963,0.816841,1.90557966666667,251,89,40,"Tacr3",3.298669,1.755242,2.118389,265,215,53,2.39076666666667,0.856909351867326
"TACSTD2",0.097124,0.512421,0.139048,0.249531,2,12,2,"Tacstd2",0.11385,0.037373,0.090804,4,2,1,0.0806756666666667,1.15624977830228
"TADA1",10.496365,9.023962,12.244946,10.5884243333333,275,254,228,"Tada1",14.029263,15.097724,13.035954,614,897,176,14.0543136666667,0.769774337769544
"TADA2A",12.599555,12.403482,12.757417,12.586818,238,310,225,"Tada2a",16.939879,12.978249,12.686741,322,388,90,14.201623,0.893774171349993
"TADA2B",8.800388,7.913089,11.596113,9.43653,338,389,331,"Tada2b",8.339002,6.917511,7.659453,598,726,192,7.63865533333333,1.20811973591878
"TADA3",23.125178,26.568118,32.381431,27.3582423333333,496,566,471,"Tada3",14.235614,12.978419,17.731319,372,510,147,14.981784,1.77441031197352
"TAF1",19.548542,25.109048,26.316301,23.6579636666667,680,778,557,"Taf1",21.635652,20.474242,19.316068,1633,2097,357,20.4753206666667,1.14820002222086
"TAF10",36.748049,32.047507,29.799824,32.8651266666667,234,250,167,"Taf10",39.538241,38.061904,52.424497,413,566,165,43.3415473333333,0.763733534422893
"TAF11",21.395396,21.898388,25.410356,22.90138,439,482,365,"Taf11",45.295008,33.437857,31.761163,501,610,130,36.8313426666667,0.631787780058348
"TAF11L2",0.199938,0,0,0.066646,1,0,0,"Taf11",45.295008,33.437857,31.761163,501,610,130,36.8313426666667,0.0281947698604899
"TAF12",5.741282,6.894929,7.734622,6.79027766666667,79,92,82,"Taf12",8.447155,8.356441,5.34404,215,285,51,7.38254533333333,0.929345128106674
"TAF13",40.555085,44.811812,37.424291,40.930396,387,455,255,"Taf13",30.953454,40.011375,40.820819,585,1179,231,37.2618826666667,1.09587905972356
"TAF15",101.195345,90.752785,112.721664,101.556598,1201,1220,861,"Taf15",32.701533,28.260638,25.021063,747,998,175,28.661078,3.4576153300969
"TAF1A",2.937153,6.645806,4.014969,4.53264266666667,58,91,45,"Taf1a",14.510432,9.548797,10.222591,342,333,78,11.4272733333333,0.445201655927742
"TAF1B",13.78032,13.831631,7.329208,11.647053,151,170,124,"Taf1b",6.834611,6.323391,6.897696,229,304,78,6.68523266666667,1.6456304641048
"TAF1C",48.165254,51.515424,70.62027,56.7669826666667,572,545,419,"Taf1c",2.267719,2.580126,4.579277,160,207,69,3.142374,13.945380756703
"TAF1D",45.286757,49.14813,45.164925,46.5332706666667,404,492,354,"Taf1d",16.474461,11.960797,12.033703,353,417,90,13.4896536666667,3.28049736454478
"TAF1L",0.025255,0.012058,5.441613,1.82630866666667,2,1,14,"Taf1",21.635652,20.474242,19.316068,1633,2097,357,20.4753206666667,0.131607285895087
"TAF2",14.764517,12.962064,13.181183,13.6359213333333,354,386,288,"Taf2",12.371356,10.303548,11.412155,665,791,139,11.362353,1.18391064656812
"TAF3",2.003317,2.532907,2.57446,2.370228,125,172,114,"Taf3",2.674265,3.234911,3.232817,251,365,71,3.047331,0.832703823828592
"TAF4",22.268724,13.824361,17.501778,17.8649543333333,191,187,141,"Taf4",17.989117,10.91358,4.20908,308,375,97,11.037259,1.56721346058379
"TAF4B",0.46472,0.649641,0.314973,0.476444666666667,27,36,13,"Taf4b",1.18469,1.062648,1.236645,129,174,42,1.16132766666667,0.683119311077774
"TAF5",2.614448,2.959116,3.682927,3.085497,106,132,105,"Taf5",1.335897,1.202457,0.986033,87,117,20,1.17479566666667,1.87856590971688
"TAF5L",11.712219,10.127643,12.152247,11.330703,419,427,321,"Taf5l",3.31962,3.143234,4.828923,192,261,76,3.76392566666667,2.58834916049978
"TAF6",41.902211,39.151301,37.538288,39.5306,373,487,366,"Taf6",11.80713,7.803155,7.880582,362,396,106,9.16362233333333,3.98781051388273
"TAF6L",17.026393,17.190082,16.273547,16.8300073333333,114,106,76,"Taf6l",10.194919,9.143838,6.224994,127,184,40,8.52125033333333,1.87265398021429
"TAF7",42.112998,45.48892,47.370913,44.9909436666667,1202,1431,972,"Taf7",2.773578,2.586213,2.686596,177,260,53,2.682129,12.4903129864996
"TAF7L",0.127899,0.069311,0.223379,0.140196333333333,4,2,4,"Taf7l",0.334631,0.123777,0,9,4,0,0.152802666666667,0.98906462164094
"TAF7L",0.127899,0.069311,0.223379,0.140196333333333,4,2,4,"Taf7l2",0,0,0,0,0,0,0,1.14019633333333
"TAF8",2.496826,3.432637,5.313354,3.74760566666667,96,135,134,"Taf8",4.590972,7.000631,4.992598,224,320,83,5.528067,0.727260560693796
"TAF9",65.52012,66.002043,69.551719,67.0246273333333,692,772,561,"Taf9",4.766331,4.756924,3.624695,64,95,17,4.38265,12.6377578578086
"TAF9B",18.028863,18.348547,17.904081,18.0938303333333,612,622,436,"Taf9b",8.322819,7.865154,8.73579,437,622,144,8.307921,2.05135285670488
"TAFA1",2.459274,21.577976,50.735244,24.9241646666667,60,75,54,"Tafa1",2.538888,1.862656,1.567057,163,148,29,1.98953366666667,8.67164165291777
"TAFA2",42.222572,36.008584,56.157458,44.7962046666667,980,897,869,"Tafa2",5.101474,4.084107,3.088844,352,422,73,4.091475,8.99468320411407
"TAFA3",0,0,0,0,0,0,0,"Tafa3",0.825258,0.055604,0.144256,8,8,4,0.341706,0.74531976453858
"TAFA4",0.036159,0.167903,0.856023,0.353361666666667,1,5,7,"Tafa4",0.397047,0.175812,0.630973,18,12,9,0.401277333333333,0.965805722017436
"TAFA5",25.671952,33.699545,33.173791,30.8484293333333,727,847,601,"Tafa5",27.324262,21.57221,31.727952,1516,1804,552,26.874808,1.14255241985284
"TAGAP",0.353196,0.277896,0.261833,0.297641666666667,7,9,4,"Tagap",0.28942,0.445851,0.268866,19,44,6,0.334712333333333,0.972225725543357
"TAGAP",0.353196,0.277896,0.261833,0.297641666666667,7,9,4,"Tagap1",14.909947,10.314324,15.321569,722,744,234,13.51528,0.0893983214010799
"TAGLN",35.569484,44.44128,47.555625,42.5221296666667,170,250,194,"Tagln",40.511572,10.236126,40.190581,340,132,129,30.3127596666667,1.38991676651858
"TAGLN2",43.705094,65.130875,24.282716,44.372895,594,979,259,"Tagln2",11.51377,9.885105,19.417886,198,267,86,13.605587,3.10654374932004
"TAGLN3",200.113351,174.008083,208.712307,194.277913666667,2194,1869,1504,"Tagln3",113.712711,122.662955,133.380484,2639,4288,982,123.25205,1.57162729843626
"TAL1",0.430288,0.46576,0.145215,0.347087666666667,10,15,6,"Tal1",0.782503,0.756704,0.999982,71,85,28,0.846396333333333,0.729576658243653
"TAL2",0.499638,1.065178,0.703613,0.756143,3,7,3,"Tal2",0.257642,0.159776,0.103491,16,15,2,0.173636333333333,1.49632637480832
"TALDO1",195.815844,172.841168,150.385235,173.014082333333,549,567,337,"Taldo1",66.890092,80.708427,92.807123,1383,2576,542,80.135214,2.14474176814685
"TAMM41",9.244817,9.439762,11.12927,9.93794966666667,123,148,99,"Tamm41",15.247086,10.186097,13.058443,169,175,49,12.830542,0.79085473777287
"TANC1",1.198433,1.671662,1.543663,1.47125266666667,93,158,100,"Tanc1",32.077514,19.205555,10.647658,927,1368,256,20.6435756666667,0.114179500870212
"TANC2",37.522757,41.185552,33.04499,37.2510996666667,3526,3599,2477,"Tanc2",16.999555,12.919044,7.727181,2714,3051,586,12.5485933333333,2.82325247541073
"TANGO2",14.801654,55.739436,39.605158,36.715416,248,341,203,"Tango2",101.650494,81.741148,96.066657,1335,1676,475,93.1527663333333,0.400576822846335
"TANGO6",11.430417,7.795756,11.273986,10.1667196666667,209,188,173,"Tango6",1.233766,1.034913,0.839023,118,152,26,1.03590066666667,5.48490397861585
"TANK",32.752312,38.142611,39.54067,36.8118643333333,328,344,283,"Tank",25.904002,18.906875,29.564056,332,459,106,24.7916443333333,1.46605093667739
"TAOK1",9.674452,9.103303,10.161943,9.646566,1407,1588,1239,"Taok1",9.020799,8.769856,7.443018,2306,3445,590,8.41122433333333,1.13126258847016
"TAOK2",25.222913,25.358275,29.038115,26.5397676666667,1210,1428,1023,"Taok2",26.832568,24.249986,38.141052,2094,2681,516,29.741202,0.895858518045803
"TAOK3",39.110209,40.940985,43.767148,41.2727806666667,810,829,642,"Taok3",9.424802,7.654829,7.668629,619,806,170,8.24942,4.57031691356503
"TAP1",3.75705,3.762945,2.64916,3.38971833333333,98,124,42,"Tap1",1.815061,1.504658,3.31759,60,73,34,2.21243633333333,1.36647636804008
"TAP2",43.73171,39.405134,51.401505,44.8461163333333,403,439,287,"Tap2",14.015332,12.182139,21.290035,214,283,95,15.8291686666667,2.72420564802706
"TAPBP",18.525065,18.94083,11.852248,16.439381,598,682,350,"Tapbp",32.884547,24.775843,45.915661,571,772,221,34.5253503333333,0.490899620591121
"TAPBPL",1.695367,1.954633,1.360543,1.670181,8,13,11,"Tapbpl",2.255942,3.031997,3.156692,111,225,49,2.814877,0.699938949538871
"TAPT1",28.918326,21.497384,21.340383,23.9186976666667,412,479,290,"Tapt1",32.44263,32.841453,31.788045,1487,2067,441,32.357376,0.747022117886811
"TARBP1",30.215305,31.64798,35.648002,32.5037623333333,676,637,493,"Tarbp1",1.514654,1.110029,1.020021,208,229,44,1.21490133333333,15.1265258768487
"TARDBP",143.833922,131.272593,157.693174,144.266563,1467,1544,1244,"Tardbp",122.693116,98.823752,104.316214,3107,3595,755,108.611027333333,1.32529150154059
"TARM1",0,0.066331,0,0.0221103333333333,0,1,0,"Tarm1",0.342061,0.571172,1.08179,10,21,10,0.665007666666667,0.613877253418052
"TARS1",522.947556,429.633669,512.842675,488.474633333333,1239,1311,934,"Tars",18.44944,15.713616,15.927811,513,701,157,16.6969556666667,27.6586912773528
"TARS2",36.049685,25.25752,41.339765,34.2156566666667,273,320,228,"Tars2",20.557166,14.500355,22.984919,476,591,133,19.34748,1.73071341840202
"TARS3",21.319675,19.543719,21.401072,20.754822,415,475,281,"Tarsl2",17.07753,14.095992,16.449388,811,986,231,15.8743033333333,1.2892278614564
"TAS1R1",0,0,0,0,0,0,0,"Tas1r1",1.00856,0.760031,0.87432,62,71,17,0.880970333333333,0.531640495481853
"TAS1R2",0,0,0,0,0,0,0,"Tas1r2",0,0,0,0,0,0,0,1
"TAS1R3",0.325882,0.343612,0.430526,0.366673333333333,14,17,13,"Tas1r3",0.104133,0.1207,0.123077,8,14,3,0.11597,1.22465060291346
"TAS2R1",0.063058,0,0,0.0210193333333333,1,0,0,"Tas2r119",0,0,0,0,0,0,0,1.02101933333333
"TAS2R10",0.264792,0.248761,0.245852,0.253135,3,3,2,"Tas2r106",0,0,0,0,0,0,0,1.253135
"TAS2R10",0.264792,0.248761,0.245852,0.253135,3,3,2,"Tas2r105",0,0,0,0,0,0,0,1.253135
"TAS2R10",0.264792,0.248761,0.245852,0.253135,3,3,2,"Tas2r114",0,0,0,0,0,0,0,1.253135
"TAS2R10",0.264792,0.248761,0.245852,0.253135,3,3,2,"Tas2r107",0,0,0,0,0,0,0,1.253135
"TAS2R10",0.264792,0.248761,0.245852,0.253135,3,3,2,"Tas2r104",0,0,0,0,0,0,0,1.253135
"TAS2R13",0,0.048221,0,0.0160736666666667,0,1,0,"Tas2r102",0,0,0,0,0,0,0,1.01607366666667
"TAS2R13",0,0.048221,0,0.0160736666666667,0,1,0,"Tas2r121",0,0,0,0,0,0,0,1.01607366666667
"TAS2R13",0,0.048221,0,0.0160736666666667,0,1,0,"Tas2r124",0,0,0,0,0,0,0,1.01607366666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r113",0.148611,0,0,2,0,0,0.049537,2.57152598399739
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r140",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r123",0.061109,0,0.197229,1,0,1,0.0861126666666667,2.48492789882449
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r116",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r115",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r103",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r129",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r110",0,0.039517,0,0,1,0,0.0131723333333333,2.66382290344157
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r117",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r109",0,0,0,0,0,0,0,2.69891166666667
"TAS2R14",1.278878,1.542127,2.27573,1.69891166666667,27,34,35,"Tas2r125",0.065543,0,0,1,0,0,0.0218476666666667,2.64120744677207
"TAS2R16",0,0,0,0,0,0,0,"Tas2r118",0,0,0,0,0,0,0,1
"TAS2R19",0.551781,0.340172,1.560929,0.817627333333333,6,4,12,"Tas2r120",0,0,0,0,0,0,0,1.81762733333333
"TAS2R19",0.551781,0.340172,1.560929,0.817627333333333,6,4,12,"Tas2r136",0,0,0,0,0,0,0,1.81762733333333
"TAS2R20",0.644272,0.189259,0.452245,0.428592,10,3,5,"Tas2r120",0,0,0,0,0,0,0,1.428592
"TAS2R20",0.644272,0.189259,0.452245,0.428592,10,3,5,"Tas2r136",0,0,0,0,0,0,0,1.428592
"TAS2R3",0,0.076796,0,0.0255986666666667,0,1,0,"Tas2r137",0,0,0,0,0,0,0,1.02559866666667
"TAS2R30",0.166589,0.04556,0.136986,0.116378333333333,3,1,2,"Tas2r120",0,0,0,0,0,0,0,1.11637833333333
"TAS2R30",0.166589,0.04556,0.136986,0.116378333333333,3,1,2,"Tas2r136",0,0,0,0,0,0,0,1.11637833333333
"TAS2R31",0.115475,0.249234,0,0.121569666666667,1,3,0,"Tas2r136",0,0,0,0,0,0,0,1.12156966666667
"TAS2R31",0.115475,0.249234,0,0.121569666666667,1,3,0,"Tas2r120",0,0,0,0,0,0,0,1.12156966666667
"TAS2R38",0,0,0,0,0,0,0,"Tas2r138",0,0,0,0,0,0,0,1
"TAS2R39",0,0,0,0,0,0,0,"Tas2r139",0,0,0,0,0,0,0,1
"TAS2R4",0.260289,0.411433,0.4785,0.383407333333333,18,30,23,"Tas2r108",0,0,0,0,0,0,0,1.38340733333333
"TAS2R40",0,0,0,0,0,0,0,"Tas2r144",0,0,0,0,0,0,0,1
"TAS2R41",0,0,0,0,0,0,0,"Tas2r126",0,0,0,0,0,0,0,1
"TAS2R42",0.2004,0,0.140852,0.113750666666667,2,0,1,"Tas2r131",0,0,0,0,0,0,0,1.11375066666667
"TAS2R43",0,0,0,0,0,0,0,"Tas2r120",0,0,0,0,0,0,0,1
"TAS2R43",0,0,0,0,0,0,0,"Tas2r136",0,0,0,0,0,0,0,1
"TAS2R46",0.101804,0.283596,0.143518,0.176306,1,3,1,"Tas2r136",0,0,0,0,0,0,0,1.176306
"TAS2R46",0.101804,0.283596,0.143518,0.176306,1,3,1,"Tas2r120",0,0,0,0,0,0,0,1.176306
"TAS2R50",0.12053,0.086086,0.13063,0.112415333333333,1,1,1,"Tas2r120",0,0,0,0,0,0,0,1.11241533333333
"TAS2R50",0.12053,0.086086,0.13063,0.112415333333333,1,1,1,"Tas2r136",0,0,0,0,0,0,0,1.11241533333333
"TAS2R60",0,0,0,0,0,0,0,"Tas2r135",0.05116,0.034799,0,1,1,0,0.028653,0.972145125712947
"TAS2R7",0,0,0,0,0,0,0,"Tas2r130",0,0,0,0,0,0,0,1
"TASL",0,0.042331,0.069251,0.037194,0,1,1,"Tasl",0.052589,0.110355,0,4,13,0,0.0543146666666667,0.983761331215475
"TASOR",19.4369,22.262475,22.910455,21.53661,448,525,382,"Tasor",8.726862,8.052855,7.792918,887,1442,201,8.19087833333333,2.45206270637536
"TASOR2",8.533855,8.071324,9.795571,8.80025,469,502,361,"Tasor2",8.094784,20.164667,16.429002,573,800,132,14.896151,0.616517168212607
"TASP1",2.500638,2.31913,3.087699,2.63582233333333,71,66,63,"Tasp1",5.545734,4.546043,4.928336,238,280,60,5.00670433333333,0.605294040054022
"TAT",0,0,0.053861,0.0179536666666667,0,0,2,"Tat",0.020118,0,0,1,0,0,0.006706,1.01117274225709
"TATDN1",17.354934,22.608428,18.691432,19.551598,174,188,109,"Tatdn1",12.07207,18.048936,7.129354,163,197,36,12.4167866666667,1.53178242380938
"TATDN2",19.485484,22.019561,28.376213,23.2937526666667,940,1061,726,"Tatdn2",15.457282,13.347972,10.471769,537,710,141,13.092341,1.72389758853172
"TATDN3",20.057665,19.401155,35.47139,24.9767366666667,150,181,166,"Tatdn3",44.621966,41.898672,38.867036,309,446,85,41.7958913333333,0.606991368968956
"TAX1BP1",38.142772,41.778357,35.861199,38.5941093333333,1330,1593,925,"Tax1bp1",40.456085,35.01333,44.599999,2786,3564,878,40.023138,0.965165300941467
"TAX1BP3",10.627511,10.122199,15.565603,12.1051043333333,155,163,161,"Tax1bp3",5.517368,3.772768,8.388166,121,138,47,5.89276733333333,1.90128343226634
"TAZ",16.019071,16.761008,13.364478,15.381519,160,173,113,"Taz",38.385446,31.493517,30.795727,731,889,203,33.55823,0.474026563281742
"TBATA",0,0,0,0,0,0,0,"Tbata",0.03782,0.121316,0.20236,1,3,1,0.120498666666667,0.892459785762054
"TBC1D1",51.431279,27.539695,55.365286,44.7787533333333,636,353,439,"Tbc1d1",5.903748,4.269066,6.09208,499,600,135,5.42163133333333,7.12883548697439
"TBC1D10A",5.692707,7.777518,9.813143,7.76112266666667,103,118,87,"Tbc1d10a",9.129314,6.769195,10.643047,279,333,99,8.84718533333333,0.889708314619582
"TBC1D10B",20.022804,22.274399,26.899403,23.0655353333333,647,796,579,"Tbc1d10b",44.871679,48.032711,41.228889,1226,1834,420,44.711093,0.526470354435264
"TBC1D10C",2.737268,2.50277,2.618847,2.61962833333333,58,66,45,"Tbc1d10c",0.478578,0.222626,0.297385,10,16,3,0.332863,2.71567920583986
