"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"TYW5",354,2.30553,396,2.76823,463,3.1702,2.74798666667,4.37726,4.37726,0.697006777925933
"U2AF1",1205,14.3871,1327,17.0058,1784,22.3934,17.9287666667,110.9459,110.9459,0.169088521032928
"U2AF1L4",184,10.7796,217,13.6453,218,13.427,12.6173,62.7753,62.7753,0.213519967761814
"U2AF2",1773,15.0579,1700,15.4969,1687,15.0629,15.2059,158.20372,158.20372,0.101793475680091
"U2SURP",2185,3.96676,2782,5.42103,3026,5.77553,5.05444,25.22629,25.22629,0.230853849324476
"UACA",2580,4.13489,3587,6.17044,4354,7.33619,5.88050666667,20.97351,20.97351,0.313127336810095
"UAP1",980,4.46579,859,4.20152,939,4.49859,4.38863333333,11.4929,11.4929,0.431335665324304
"UAP1L1",275,6.8407,348,9.29154,321,8.39481,8.17568333333,26.94815,26.94815,0.328310937694624
"UBA1",6565,47.2597,6051,46.7546,5494,41.5799,45.1980666667,99.9094,99.9094,0.45781727635582
"UBA2",1602,6.52373,1933,8.44901,1822,7.80045,7.59106333333,55.20326,55.20326,0.152857028815232
"UBA3",1315,8.94619,1570,11.4644,1875,13.4107,11.2737633333,24.41723,24.41723,0.482891461158435
"UBA5",1093,8.07315,1229,9.7435,1307,10.1493,9.32198333333,21.47139,21.47139,0.459338889731788
"UBA52",2967,89.0452,3044,98.0569,2909,91.7857,92.9626,144.67777,144.67777,0.645003009038373
"UBA6",1442,2.84638,1763,3.73526,1629,3.38055,3.32073,8.15291,8.15291,0.472060798150534
"UBA7",854,17.0604,1119,23.9939,1176,24.6988,21.9177,26.76145,26.76145,0.825522442091461
"UBAC1",885,5.44301,833,5.49897,787,5.08872,5.34356666667,63.19021,63.19021,0.0988245196061829
"UBAC2",1961,1.84452,1823,1.84049,2764,2.73327,2.13942666667,59.22785,59.22785,0.0521258299386413
"UBAP1",1683,3.99922,1839,4.69044,1683,4.20449,4.29805,46.73918,46.73918,0.110979074211162
"UBAP1L",350,2.72627,356,2.97639,261,2.13736,2.61334,41.94701,41.94701,0.0841348443116296
"UBAP2",1066,1.46341,1110,1.63558,994,1.43461,1.5112,12.01153,12.01153,0.192998056339262
"UBAP2L",2474,8.41981,2766,10.104,2902,10.3834,9.63573666667,95.17947,95.17947,0.110582192506051
"UBASH3A",11,0.0434398,11,0.046626,28,0.11625,0.0687719333333,0.14522,0.14522,0.933245955653324
"UBASH3B",3091,3.4015,2560,3.02379,2506,2.89928,3.10819,2.57242,2.57242,1.1499739672267
"UBB",13479,1208.81,12810,1233.08,9103,858.271,1100.05366667,2046.98099,2046.98099,0.537628851071513
"UBC",79447,2407.51,75327,2450.09,73917,2354.91,2404.17,968.16276,968.16276,2.48169873964204
"UBE2A",2209,23.3207,2357,26.7082,2177,24.1625,24.7304666667,22.15599,22.15599,1.11117972786739
"UBE2B",1454,12.3068,1510,13.7182,1732,15.4123,13.8124333333,103.22865,103.22865,0.142114796011461
"UBE2C",14,0.558144,6,0.25675,22,0.922102,0.578998666667,0,0,1.578998666667
"UBE2D1",438,2.13899,445,2.33258,637,3.27049,2.58068666667,7.5098,7.5098,0.42077212938847
"UBE2D2",2260,3.87063,2320,4.26483,2430,4.3754,4.17028666667,487.43175,487.43175,0.0105854843929986
"UBE2D3",6203,14.543,6180,15.5518,6923,17.0642,15.7196666667,77.25553,77.25553,0.21365476237526
"UBE2E1",1769,3.60669,2107,4.6109,2278,4.88284,4.36681,382.81316,382.81316,0.0139828712491255
"UBE2E2",953,0.428238,1009,0.486658,1078,0.509271,0.474722333333,192.51645,192.51645,0.00762065619399798
"UBE2E3",1268,2.026,1534,2.63078,1749,2.93797,2.53158333333,116.9413,116.9413,0.0299435679726271
"UBE2F",1174,2.7002,1216,3.00194,1088,2.63085,2.77766333333,92.33736,92.33736,0.0404732181554096
"UBE2G1",1206,2.16378,1271,2.44766,1226,2.31257,2.30800333333,79.70347,79.70347,0.040989604701384
"UBE2G2",2195,11.5338,2256,12.7238,2699,14.9101,13.0559,80.15987,80.15987,0.173187808211127
"UBE2H",2874,4.10774,3100,4.75574,3147,4.7288,4.53076,56.38575,56.38575,0.0963786305833765
"UBE2I",1257,12.1063,1213,12.5394,1435,14.5301,13.0586,63.62586,63.62586,0.217538304325853
"UBE2J1",1472,9.85351,1638,11.7689,1915,13.4769,11.69977,10.1652,10.1652,1.13744223121843
"UBE2J2",727,6.35762,686,6.4391,624,5.73698,6.1779,46.75992,46.75992,0.150291290270168
"UBE2K",3088,6.3704,3100,6.86422,3615,7.84035,7.02499,50.49408,50.49408,0.155842962919233
"UBE2L6",1045,10.9784,1114,12.5617,1044,11.5309,11.6903333333,42.13372,42.13372,0.294209109098404
"UBE2M",934,50.3142,871,50.3619,745,42.1928,47.6229666667,192.03931,192.03931,0.251881166932787
"UBE2N",2688,12.9453,2881,14.8925,2681,13.5743,13.8040333333,48.97967,48.97967,0.296201102034087
"UBE2NL",33,4.86504,28,4.43068,27,4.18479,4.49350333333,0.2282,0.2282,4.47280844596157
"UBE2O",2641,7.24336,2532,7.45377,1980,5.7092,6.80211,20.30966,20.30966,0.366130196352265
"UBE2Q1",1314,21.9627,1383,24.8115,1171,20.5772,22.4504666667,137.39617,137.39617,0.169444477160748
"UBE2Q2",1495,4.52079,1828,5.93321,1774,5.63982,5.36460666667,31.96852,31.96852,0.193051027667302
"UBE2QL1",401,1.46358,437,1.71196,322,1.23557,1.47037,12.94507,12.94507,0.177150060917586
"UBE2R2",1673,2.83099,1766,3.20755,1731,3.07948,3.03934,63.39766,63.39766,0.0627249499438334
"UBE2S",449,9.75135,530,12.3548,361,8.24259,10.1162466667,68.62548,68.62548,0.159657738326544
"UBE2T",124,2.09828,91,1.65282,85,1.51217,1.75442333333,7.71725,7.71725,0.315973883200551
"UBE2U",4,0.0109629,2,0.00588349,1,0.0028814,0.00657593,0,0,1.00657593
"UBE2V2",2227,6.91112,2359,7.85773,2163,7.05705,7.2753,46.40725,46.40725,0.174557688961077
"UBE2W",1246,2.20288,1415,2.68515,1491,2.77133,2.55312,6.1821,6.1821,0.494718814831317
"UBE2Z",2321,19.6357,2369,21.5118,2278,20.2611,20.4695333333,50.12066,50.12066,0.419977624179735
"UBE3A",3457,5.73406,3795,6.7564,3721,6.48875,6.32640333333,12.44718,12.44718,0.544828234122693
"UBE3B",1363,4.01516,1336,4.22429,1264,3.91464,4.05136333333,12.77911,12.77911,0.366595762232104
"UBE3C",2805,3.75632,2966,4.26326,3309,4.6587,4.22609333333,14.10681,14.10681,0.345942878299919
"UBE3D",180,0.181294,250,0.270266,255,0.270016,0.240525333333,15.80792,15.80792,0.0738059993939167
"UBE4A",2881,12.7011,2982,14.1107,3129,14.5025,13.7714333333,7.46831,7.46831,1.74431891762347
"UBE4B",2464,2.90051,2472,3.12336,2255,2.79073,2.9382,38.98043,38.98043,0.0985031926870221
"UBFD1",2073,21.726,2217,24.9395,2038,22.4555,23.0403333333,11.78333,11.78333,1.88060022961936
"UBIAD1",303,2.31719,306,2.51177,401,3.22404,2.68433333333,9.23166,9.23166,0.360091454693569
"UBL3",2427,4.91605,2766,6.01366,2559,5.44948,5.45973,88.33352,88.33352,0.0723102593516969
"UBL4A",623,37.5431,725,46.8944,570,36.1123,40.1832666667,41.07571,41.07571,0.978789583507919
"UBL4B",1,0.116079,0,0,5,0.610186,0.242088333333,0.35267,0.35267,0.918249338961461
"UBL5",1060,83.2648,1116,94.0937,996,82.2533,86.5372666667,420.34142,420.34142,0.207758512483059
"UBL7",701,8.05367,732,9.02666,594,7.17464,8.08499,55.41072,55.41072,0.16105077191002
"UBLCP1",956,7.34217,1153,9.50465,1234,9.96368,8.93683333333,31.55361,31.55361,0.305245204244015
"UBN1",697,3.40726,788,4.13465,883,4.53807,4.02666,13.77488,13.77488,0.34021663796931
"UBN2",1121,2.51458,1345,3.23834,1349,3.18133,2.97808333333,3.81714,3.81714,0.82581850088019
"UBOX5",805,2.67241,845,3.01095,786,2.74326,2.80887333333,6.36881,6.36881,0.516891239335795
"UBP1",1533,5.04966,1668,5.89734,2001,6.92955,5.95885,20.01922,20.01922,0.331070800914592
"UBQLN1",6081,22.1363,6057,23.6662,5792,22.1665,22.6563333333,37.19634,37.19634,0.6193350811439
"UBQLN2",1355,55.9615,1310,58.0714,1343,58.3129,57.4486,20.80754,20.80754,2.68020143491655
"UBQLN4",1127,10.6425,1102,11.1697,965,9.58041,10.4642033333,42.11297,42.11297,0.265910776578371
"UBR1",1557,1.66653,1984,2.27933,1969,2.21569,2.05385,8.54707,8.54707,0.319873008158524
"UBR2",1890,2.55078,2278,3.29994,2354,3.34008,3.0636,6.05763,6.05763,0.575774020457292
"UBR3",2830,1.92617,3967,2.89809,3241,2.31913,2.38113,28.08915,28.08915,0.116233372236727
"UBR4",7061,9.08646,7235,9.99326,6389,8.64369,9.24113666667,130.30128,130.30128,0.0779972340457763
"UBR5",2854,3.10674,3344,3.90713,3600,4.11994,3.71127,34.81063,34.81063,0.131560656710033
"UBR7",781,6.20887,896,7.64557,952,7.95677,7.27040333333,12.15675,12.15675,0.628605341997834
"UBTD1",166,0.401201,163,0.422846,166,0.421794,0.415280333333,35.61969,35.61969,0.0386480697497166
"UBTD2",521,1.228,635,1.60648,632,1.56609,1.46685666667,5.20707,5.20707,0.397426912644774
"UBTF",1214,12.7808,1274,14.3962,1207,13.3593,13.5121,61.19866,61.19866,0.233318531299549
"UBXN1",824,54.9435,875,62.6236,831,58.2544,58.6071666667,174.19835,174.19835,0.340226758224036
"UBXN10",58,1.01783,32,0.602753,20,0.368992,0.663191666667,0.80907,0.80907,0.919362803355868
"UBXN11",1256,5.92456,1292,6.54138,1202,5.96086,6.14226666667,44.29123,44.29123,0.157696460587845
"UBXN2A",1132,2.54762,1332,3.21761,1262,2.98598,2.91707,7.94545,7.94545,0.43788406396548
"UBXN2B",1233,5.36592,1154,5.39047,1855,8.48717,6.41452,9.91626,9.91626,0.679217973921471
"UBXN4",3018,12.17,3513,15.2051,4369,18.5222,15.2991,37.11336,37.11336,0.427647942873575
"UBXN6",2141,29.2303,2192,32.1216,1838,26.3815,29.2444666667,166.25289,166.25289,0.180830756746266
"UBXN7",1643,3.38603,1805,3.99274,2103,4.5565,3.97842333333,6.11987,6.11987,0.699229527130411
"UBXN8",474,2.38226,494,2.66488,462,2.44113,2.49609,15.31004,15.31004,0.214352018756545
"UCHL1",37409,542.665,34220,532.815,27805,424.05,499.843333333,651.27818,651.27818,0.767837019066006
"UCHL3",370,1.14322,326,1.08115,467,1.51699,1.24712,23.50443,23.50443,0.0917026023457799
"UCHL5",1003,3.66338,1021,4.00265,977,3.75158,3.80587,14.97811,14.97811,0.300778377417604
"UCK1",493,11.5389,570,14.3197,527,12.9678,12.9421333333,44.76837,44.76837,0.304623768189691
"UCK2",1668,3.46882,1423,3.17637,1271,2.77888,3.14135666667,20.47562,20.47562,0.192839911800917
"UCKL1",898,9.45742,767,8.67026,781,8.6474,8.92502666667,56.57245,56.57245,0.172391945568931
"UCMA",1,0.0138551,0,0,0,0,0.00461836666667,0,0,1.00461836666667
"UCN",50,8.35082,39,6.9914,55,9.65739,8.33320333333,15.68345,15.68345,0.559428855142671
"UCN2",2,0.169282,1,0.0908492,4,0.355942,0.205357733333,0.37342,0.37342,0.877632285340974
"UCP1",1,0.0183296,2,0.039348,0,0,0.0192258666667,0,0,1.0192258666667
"UCP2",763,15.5447,403,8.81256,936,20.048,14.8017533333,16.84519,16.84519,0.885490898852856
"UCP3",44,0.872603,45,0.957893,44,0.917392,0.915962666667,1.99155,1.99155,0.640458179427721
"UEVLD",742,2.1919,935,2.96462,1087,3.37586,2.84412666667,4.33577,4.33577,0.720444596875428
"UFC1",1203,34.5606,1216,37.4964,1166,35.217,35.758,76.19751,76.19751,0.47615525423035
"UFL1",806,4.1805,1190,6.62491,1309,7.1379,5.98110333333,11.24396,11.24396,0.570167113689525
"UFM1",1866,23.6721,2346,31.9443,2348,31.3156,28.9773333333,59.06189,59.06189,0.499107392945843
"UFSP1",38,6.67192,37,6.97284,17,3.13801,5.59425666667,1.74261,1.74261,2.40437272039043
"UFSP2",748,4.94176,924,6.55228,945,6.56372,6.01925333333,48.08762,48.08762,0.142994370746229
"UGCG",990,4.48574,755,3.67186,1483,7.06444,5.07401333333,9.35613,9.35613,0.586513816776151
"UGDH",359,2.1219,392,2.48689,597,3.70973,2.77284,10.3934,10.3934,0.331142591324802
"UGGT1",1624,2.71551,1872,3.35979,2058,3.61784,3.23104666667,10.87054,10.87054,0.356432535223334
"UGGT2",985,0.683114,1164,0.866464,1400,1.02076,0.856779333333,15.49674,15.49674,0.112554318812868
"UGP2",2468,8.51702,2524,9.34916,2661,9.65441,9.17353,56.38575,56.38575,0.177283210553143
"UGT1A1",0,0,1,0.0143666,0,0,0.00478886666667,0,0,1.00478886666667
"UGT1A10",3,0.00382966,6,0.00822112,5,0.00671039,0.00625372333333,0,0,1.00625372333333
"UGT1A3",0,0,4,0.0169726,1,0.00415609,0.00704289666667,0,0,1.00704289666667
"UGT1A4",1,0.00320419,6,0.0206353,2,0.00673732,0.01019227,0,0,1.01019227
"UGT1A5",1,0.00289678,5,0.0155463,2,0.00609093,0.00817800333333,0.02075,0.02075,0.987683569270958
"UGT1A6",1,0.00213846,5,0.0114765,4,0.00899287,0.00753594333333,0,0,1.00753594333333
"UGT1A7",1,0.00191216,5,0.0102621,4,0.00804124,0.0067385,0.20745,0.20745,0.833772412936354
"UGT1A8",4,0.00448907,3,0.00361375,5,0.00589936,0.00466739333333,0,0,1.00466739333333
"UGT1A9",1,0.00172282,5,0.00924592,4,0.00724499,0.00607124333333,0,0,1.00607124333333
"UGT2A1",9,0.0242514,5,0.0144612,3,0.00849873,0.01573711,0.10373,0.10373,0.92027679776757
"UGT3A2",14,0.0673066,14,0.0722434,8,0.040435,0.059995,0,0,1.059995
"UGT8",1633,3.59046,1320,3.11514,1227,2.83626,3.18062,89.32929,89.32929,0.0462819977883143
"UHMK1",9315,50.2555,11276,65.2974,8967,50.8611,55.4713333333,11.55514,11.55514,4.49786568156946
"UHRF1",193,0.570748,169,0.536431,248,0.77104,0.626073,2.28198,2.28198,0.495454877848128
"UHRF1BP1",1470,2.81822,1722,3.54349,1819,3.66631,3.34267333333,1.76335,1.76335,1.57152490033112
"UHRF1BP1L",1898,2.89791,2156,3.53328,2152,3.45437,3.29518666667,22.46717,22.46717,0.183029596950548
"UHRF2",985,1.83249,1166,2.32834,1215,2.37641,2.17908,22.32195,22.32195,0.136312786881028
"UIMC1",530,0.78714,538,0.857628,678,1.05863,0.901132666667,16.26432,16.26432,0.110119174497866
"ULBP1",10,0.178757,8,0.153495,7,0.131552,0.154601333333,0.31118,0.31118,0.880581867732119
"ULBP2",59,1.4272,50,1.29821,40,1.01726,1.24755666667,0.41491,0.41491,1.58848030381438
"ULBP3",35,0.757773,40,0.929547,38,0.864953,0.850757666667,0.31118,0.31118,1.41152066586357
"ULK1",1303,7.979,1222,8.03185,1027,6.61169,7.54084666667,35.41224,35.41224,0.234559770743849
"ULK2",1243,2.23618,1379,2.66281,1463,2.76706,2.55535,29.37536,29.37536,0.117047172445034
"ULK4",256,0.0625031,263,0.068922,471,0.120898,0.0841077,2.57242,2.57242,0.303465913862312
"UMODL1",6,0.0130219,7,0.0163065,4,0.00912683,0.01281841,0.60161,0.60161,0.632375178726407
"UMPS",245,2.27171,284,2.82648,311,3.03169,2.70996,6.45179,6.45179,0.497861587618545
"UNC119",831,24.35,829,26.0732,501,15.4339,21.9523666667,30.78604,30.78604,0.722089529450665
"UNC119B",861,11.4098,917,13.0433,775,10.7973,11.7501333333,8.50558,8.50558,1.34133144251061
"UNC13A",4684,9.40153,3110,6.70012,1950,4.11485,6.73883333333,15.74569,15.74569,0.462138815022253
"UNC13B",1593,1.14362,1665,1.28298,1430,1.07929,1.16863,13.15252,13.15252,0.153232781158409
"UNC13C",180,0.0479932,308,0.0881452,172,0.0482141,0.0614508333333,28.23436,28.23436,0.0363083314747886
"UNC13D",540,5.39287,422,4.52355,483,5.07121,4.99587666667,53.41917,53.41917,0.11017949495867
"UNC45A",1499,10.9507,1320,10.3503,1064,8.17181,9.82427,23.91934,23.91934,0.434372258655326
"UNC45B",52,0.218747,47,0.212216,33,0.145946,0.192303,0.49789,0.49789,0.795988356955451
"UNC50",993,17.4576,1143,21.5686,1449,26.7819,21.9360333333,31.13871,31.13871,0.713657559164633
"UNC5A",117,0.29042,112,0.298401,135,0.3523,0.313707,22.94431,22.94431,0.0548651015627512
"UNC5B",263,0.508842,327,0.679071,445,0.905159,0.697690666667,27.48753,27.48753,0.059594168629818
"UNC5C",272,0.12288,364,0.176504,282,0.133937,0.144440333333,18.08991,18.08991,0.0599500119871178
"UNC5CL",47,0.666087,75,1.14087,78,1.16216,0.989705666667,2.63465,2.63465,0.547427033322878
"UNC5D",516,0.160664,552,0.18448,526,0.172184,0.172442666667,0.76758,0.76758,0.663303876863848
"UNC79",520,0.24247,509,0.25475,402,0.19707,0.23143,4.2113,4.2113,0.236299963540767
"UNC80",342,0.262846,617,0.508981,409,0.330474,0.367433666667,6.82521,6.82521,0.174747216581664
"UNC93A",2,0.00779107,5,0.0209063,0,0,0.00956579,0,0,1.00956579
"UNC93B1",420,5.28514,393,5.30811,744,9.84279,6.81201333333,13.31849,13.31849,0.545589188058936
"UNG",442,5.7543,407,5.68729,445,6.09072,5.84410333333,16.74146,16.74146,0.385768890121219
"UNK",702,2.99163,756,3.45806,991,4.43999,3.62989333333,29.1679,29.1679,0.153470852572768
"UNKL",1575,5.33787,1317,4.79086,1216,4.3327,4.82047666667,61.03269,61.03269,0.0938291837202288
"UPB1",28,0.142678,25,0.136735,19,0.101787,0.127066666667,1.45217,1.45217,0.459620118779285
"UPF1",1526,7.3443,1470,7.5937,1434,7.25576,7.39792,22.13524,22.13524,0.362992560267367
"UPF2",1199,1.7009,1362,2.07385,1410,2.10289,1.95921333333,7.67576,7.67576,0.341089810383183
"UPF3A",1616,11.6577,1711,13.2483,1962,14.8802,13.2620666667,94.86829,94.86829,0.148767300081184
"UPF3B",535,1.95991,589,2.31599,626,2.41098,2.22896,9.35613,9.35613,0.311792146294031
"UPK1A",22,0.321138,41,0.642382,26,0.399007,0.454175666667,0,0,1.454175666667
"UPK1B",11,0.060761,23,0.136364,7,0.0406508,0.0792586,1.18248,1.18248,0.494510190242293
"UPK3A",2,0.0319786,3,0.0514862,8,0.13448,0.0726482666667,1.0995,1.0995,0.510906533301596
"UPP1",614,5.33419,512,4.77431,803,7.33422,5.81424,23.98158,23.98158,0.2727705773614
"UPP2",108,0.0727203,145,0.104795,125,0.0884871,0.0886674666667,2.4272,2.4272,0.317655073140377
"UPRT",279,0.328227,417,0.526558,346,0.427941,0.427575333333,8.23589,8.23589,0.154568247708992
"UQCR10",1026,58.8641,1000,61.5806,818,49.3395,56.5947333333,112.52255,112.52255,0.5073417865728
"UQCR11",1269,26.6939,1325,29.9163,1124,24.8574,27.1558666667,315.28718,315.28718,0.0890199427833275
"UQCRB",3131,56.3029,3476,67.0916,3098,58.5689,60.6544666667,364.95145,364.95145,0.168477175501559
"UQCRC1",2283,33.3059,2508,39.272,1975,30.2915,34.2898,194.19682,194.19682,0.180790855096922
"UQCRC2",3947,22.7023,4674,28.8557,3945,23.8555,25.1378333333,140.96436,140.96436,0.184115459213143
"UQCRFS1",1862,41.5334,2111,50.5413,1782,41.7892,44.6213,49.80948,49.80948,0.897889527702311
"UQCRH",1497,19.9958,1493,21.4051,1390,19.5195,20.3068,300.08087,300.08087,0.0707676977285206
"UQCRQ",930,73.2507,964,81.4979,774,64.0926,72.9470666667,356.65333,356.65333,0.206756264975081
"URB1",1284,2.7357,1518,3.47149,1419,3.17851,3.12856666667,5.47676,5.47676,0.637443207200823
"URB2",230,1.18339,228,1.25914,230,1.24413,1.22888666667,1.57664,1.57664,0.865036119391921
"URGCP",1100,3.80397,1101,4.08669,927,3.37025,3.75363666667,28.02691,28.02691,0.163766541690797
"URI1",1873,3.51957,2106,4.24767,2025,4.00051,3.92258333333,71.1564,71.1564,0.0682210217434628
"URM1",758,6.39781,816,7.39252,724,6.42449,6.73827333333,70.09839,70.09839,0.108838939015778
"UROC1",3,0.0143165,4,0.0204887,6,0.0301026,0.0216359333333,0.08298,0.08298,0.943356233109845
"UROD",917,34.6301,1165,47.2228,938,37.2414,39.6981,82.54558,82.54558,0.487136482863606
"UROS",863,3.93859,839,4.10991,817,3.92004,3.98951333333,90.07613,90.07613,0.0547839849292015
"USB1",723,5.72226,581,4.93567,745,6.19903,5.61898666667,31.47063,31.47063,0.203845341672459
"USE1",256,9.9739,294,12.2946,201,8.23302,10.1671733333,105.13722,105.13722,0.105214488690207
"USF1",941,24.4376,865,24.1116,926,25.2824,24.6105333333,50.26588,50.26588,0.499562932174382
"USF2",1610,25.8992,1598,27.5917,1494,25.2668,26.2525666667,311.65676,311.65676,0.0871644888365759
"USH1C",8,0.027663,15,0.0556726,7,0.0254476,0.0362610666667,27.63275,27.63275,0.0361914614092848
"USH1G",4,0.0974068,5,0.130689,2,0.0512032,0.0930996666667,0.16596,0.16596,0.93751043489202
"USH2A",55,0.0120022,62,0.0145221,63,0.0144536,0.0136593,0.04149,0.04149,0.973277995948113
"USHBP1",1619,8.41378,1725,9.62219,1388,7.58354,8.53983666667,3.56819,3.56819,2.0883187141231
"USO1",2492,4.85373,2977,6.22367,3055,6.25571,5.77770333333,19.12717,19.12717,0.33674398006923
"USP1",678,7.63773,766,9.26198,868,10.28,9.05990333333,9.60508,9.60508,0.948592875615271
"USP10",1231,2.69003,1308,3.06794,1433,3.29218,3.01671666667,43.98005,43.98005,0.0892999600193864
"USP11",2389,26.6869,2539,30.4428,2159,25.3555,27.4950666667,153.49453,153.49453,0.184440618491153
"USP12",3588,5.93265,3917,6.95169,4880,8.4831,7.12248,16.09836,16.09836,0.47504439022222
"USP13",649,0.831461,711,0.977704,1075,1.44792,1.085695,2.21975,2.21975,0.647781660066776
"USP14",4093,12.7126,4195,13.985,4084,13.3357,13.3444333333,25.22629,25.22629,0.54694862801029
"USP15",1803,2.00506,2242,2.67613,2406,2.81297,2.49805333333,13.11103,13.11103,0.247894968214935
"USP16",1479,8.65304,1732,10.8765,2187,13.452,10.9938466667,20.08146,20.08146,0.5689286542156
"USP18",161,1.033,187,1.28783,269,1.81453,1.37845333333,1.3277,1.3277,1.02180406982429
"USP19",1443,19.5525,1503,21.8593,1238,17.6358,19.6825333333,23.13102,23.13102,0.857093207551939
"USP2",146,0.962602,139,0.983669,142,0.984284,0.976851666667,20.72456,20.72456,0.0909961659369396
"USP20",1500,5.55883,1347,5.35796,993,3.86883,4.92854,47.58974,47.58974,0.122012177879528
"USP21",466,12.9757,453,13.5389,389,11.3876,12.6340666667,42.50714,42.50714,0.313375383137113
"USP22",5507,21.7835,5445,23.118,4907,20.4064,21.7693,83.66583,83.66583,0.268931397707906
"USP24",1986,2.32845,2586,3.25429,3000,3.69782,3.09352,12.11526,12.11526,0.312118860014975
"USP25",1634,1.90248,2018,2.52192,2061,2.52281,2.31573666667,10.95352,10.95352,0.277385796541103
"USP28",442,0.993822,528,1.27427,513,1.21267,1.160254,6.53477,6.53477,0.286704703660497
"USP29",2,0.0273202,1,0.014662,6,0.0861675,0.0427165666667,0,0,1.0427165666667
"USP3",589,1.14166,653,1.35855,915,1.86458,1.45493,8.65079,8.65079,0.254376066622525
"USP30",330,0.887822,372,1.07422,359,1.01542,0.992487333333,25.43375,25.43375,0.0753766428650116
"USP31",1269,2.52311,1081,2.30696,855,1.78722,2.20576333333,10.18595,10.18595,0.286588383939674
"USP32",4199,2.99237,4674,3.57518,4532,3.39545,3.321,54.24898,54.24898,0.0782095886657093
"USP33",3493,9.55475,3652,10.7224,3572,10.2724,10.1831833333,39.37459,39.37459,0.27698568167008
"USP34",4587,2.82537,5452,3.60448,5661,3.66587,3.36524,74.37193,74.37193,0.0579159907408501
"USP35",1198,7.92133,1120,7.94877,973,6.76382,7.54464,12.11526,12.11526,0.651503668245997
"USP37",605,0.894937,660,1.0479,847,1.31722,1.08668566667,2.63465,2.63465,0.574109107251042
"USP38",494,2.21524,583,2.8061,635,2.99368,2.67167333333,3.19478,3.19478,0.875295804149443
"USP39",1127,4.24067,1289,5.206,1434,5.67281,5.03982666667,33.3792,33.3792,0.175682583267499
"USP4",1808,4.96871,1880,5.54554,2025,5.85071,5.45498666667,48.08762,48.08762,0.131499279587603
"USP40",1271,2.433,1406,2.88883,1280,2.57599,2.63260666667,37.52826,37.52826,0.0942842128523323
"USP41",58,0.252173,65,0.303336,106,0.484522,0.346677,0.31118,0.31118,1.02707256059427
"USP42",392,1.2082,391,1.29351,469,1.51972,1.34047666667,2.84211,2.84211,0.609164408793606
"USP43",63,0.129498,54,0.11914,48,0.103729,0.117455666667,4.00384,4.00384,0.223319623862274
"USP44",248,1.24081,343,1.84199,264,1.38866,1.49048666667,0.66385,0.66385,1.49682162855426
"USP45",692,1.35301,863,1.81112,887,1.8233,1.66247666667,4.6262,4.6262,0.473228229830081
"USP46",1766,4.51433,1939,5.32012,1704,4.57942,4.80462333333,18.44258,18.44258,0.298552112596682
"USP47",3343,4.84804,4286,6.67148,3909,5.95982,5.82644666667,33.44144,33.44144,0.198204449833398
"USP48",1892,3.13867,2236,3.98141,2095,3.65382,3.5913,33.42069,33.42069,0.133387796700182
"USP49",279,0.462149,299,0.531606,361,0.628671,0.540808666667,5.78794,5.78794,0.226992086946408
"USP5",5889,70.9275,5306,68.5931,4312,54.5996,64.7067333333,62.79605,62.79605,1.02994986889157
"USP50",128,0.484571,151,0.613571,158,0.628843,0.575661666667,4.00384,4.00384,0.314890497431373
"USP51",57,2.17088,67,2.73891,83,3.32337,2.74438666667,1.68037,1.68037,1.39696633922555
"USP53",3967,8.35672,6055,13.6908,10994,24.3482,15.46524,6.55552,6.55552,2.17923319639151
"USP54",2102,2.85959,3295,4.81135,2524,3.60993,3.76029,145.30013,145.30013,0.0325378384831237
"USP6",576,1.71727,627,2.00643,610,1.91198,1.87856,21.49214,21.49214,0.127980707927303
"USP6NL",994,1.10039,1198,1.4235,1118,1.30118,1.27502333333,3.46447,3.46447,0.509584191030514
"USP7",3419,8.2479,3661,9.47947,3299,8.3669,8.69809,37.15485,37.15485,0.254177122960777
"USP8",2210,4.28783,2587,5.38744,2441,4.97911,4.88479333333,13.15252,13.15252,0.415812401842923
"USP9X",6467,7.4753,6449,8.00126,6752,8.20533,7.89396333333,14.89513,14.89513,0.5595401442662
"USP9Y",1917,1.03623,2381,1.38144,2334,1.32639,1.24802,0,0,2.24802
"USPL1",785,3.1835,877,3.81747,1068,4.55349,3.85148666667,5.49751,5.49751,0.746668595611242
"UST",2528,1.33846,2342,1.33093,1838,1.02308,1.23082333333,27.59126,27.59126,0.0780246597502174
"UTF1",0,0,2,0.279453,0,0,0.093151,0.2282,0.2282,0.890043152581013
"UTP14A",439,3.24406,434,3.44235,523,4.06317,3.58319333333,4.72993,4.72993,0.799868991999902
"UTP14C",1041,20.411,1119,23.5496,1140,23.4994,22.4866666667,5.10335,5.10335,3.84815989033891
"UTP15",395,3.84692,429,4.4845,429,4.3925,4.24130666667,2.90434,2.90434,1.34243090168121
"UTP18",719,3.35933,752,3.77122,962,4.72538,3.95197666667,19.89475,19.89475,0.236996215157875
"UTP20",748,1.22683,925,1.62842,993,1.71227,1.52250666667,4.31502,4.31502,0.474599656571377
"UTP23",2547,5.3636,3032,6.85325,3003,6.64845,6.28843333333,20.30966,20.30966,0.342024853204134
