"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"VKORC1",686,23.3204,641,23.3889,678,24.2315,23.6469333333,60.03461,66.62382,66.46284,64.3737566666667,0.377015710738055
"VKORC1L1",2040,4.12055,2123,4.60273,2010,4.26834,4.33054,13.965,11.82704,16.97621,14.2560833333333,0.349404226729228
"VLDLR",603,2.75264,594,2.91044,581,2.78834,2.81714,13.91531,8.78738,6.00831,9.57033333333333,0.36111822396014
"VMA21",854,11.6104,933,13.6147,999,14.2788,13.1679666667,9.57506,12.24154,14.68213,12.1662433333333,1.07608269937033
"VMAC",120,3.50449,101,3.16596,144,4.42125,3.69723333333,7.3718,7.15702,7.5377,7.35550666666667,0.562172172283588
"VMO1",42,6.38587,29,4.7327,27,4.31591,5.14482666667,3.3463,3.42653,5.94277,4.23853333333333,1.17300516684123
"VMP1",2762,3.57252,2271,3.15289,4647,6.3192,4.34820333333,48.58761,53.33221,37.77589,46.5652366666667,0.112439329815802
"VNN1",30,0.157827,29,0.163757,35,0.193583,0.171722333333,0.34788,0.05527,0.19664,0.19993,0.976492239824823
"VNN3",5,0.0729189,3,0.0469604,3,0.045997,0.0552921,0.11596,0,0,0.0386533333333333,1.01601955737558
"VOPP1",2438,3.1104,2418,3.31115,3131,4.19956,3.54037,32.33652,33.35336,49.72697,38.4722833333333,0.115026788839595
"VPREB3",12,1.24563,19,2.1169,9,0.982171,1.44823366667,1.78911,0.4145,4.30414,2.16925,0.77249622676343
"VPS11",1181,14.4411,1157,15.1853,1102,14.1667,14.5977,53.85555,42.72104,51.64963,49.40874,0.30942451646282
"VPS13A",1845,1.32048,2356,1.80989,1606,1.20842,1.44626333333,3.62792,4.72529,3.71423,4.02248,0.487062832172552
"VPS13B",447,0.0903496,624,0.135377,628,0.133449,0.1197252,18.05677,20.66969,16.99806,18.57484,0.0572022657656461
"VPS13C",3007,2.52455,4591,4.13711,3945,3.48205,3.38123666667,20.0778,21.13945,33.581,24.93275,0.168946088119077
"VPS13D",3236,2.00457,3539,2.35307,3646,2.37448,2.24404,38.61498,37.36018,30.17265,35.3826033333333,0.0891645924915947
"VPS16",1155,7.75173,1125,8.10419,856,6.03988,7.2986,38.33336,31.3085,39.17419,36.2720166666667,0.222649610677537
"VPS18",614,11.2603,577,11.3579,501,9.65953,10.7592433333,12.97105,11.41254,15.40312,13.2622366666667,0.824502047479229
"VPS25",546,15.5073,575,17.5288,552,16.4825,16.5062,31.55793,27.13587,21.73916,26.8109866666667,0.629470655242245
"VPS26A",1974,6.77503,2044,7.52984,2225,8.02846,7.44444333333,24.56714,20.83549,20.66859,22.02374,0.366771138543521
"VPS26B",1555,11.7509,1710,13.87,1565,12.4335,12.6848,58.60995,46.70023,41.83969,49.0499566666667,0.273422814152287
"VPS28",1233,43.402,1335,50.4392,977,36.1559,43.3323666667,254.88204,189.97874,209.85392,218.238233333333,0.202210928233929
"VPS29",1474,23.3481,1729,29.3961,1999,33.2894,28.6778666667,83.21022,62.81043,61.08814,69.0362633333333,0.423750001130843
"VPS33A",836,3.95463,1048,5.3211,832,4.13772,4.47115,11.91084,12.76657,10.05027,11.5758933333333,0.435050604754917
"VPS33B",446,3.22126,429,3.32574,495,3.75867,3.43522333333,27.79748,21.55395,26.02145,25.1242933333333,0.16977390648385
"VPS35",7828,40.9604,8407,47.2166,6772,37.2536,41.8102,44.8603,45.12513,63.05449,51.0133066666667,0.823062457350658
"VPS36",2706,12.4296,3309,16.3143,2851,13.7678,14.1705666667,16.0026,12.04811,13.26198,13.7708966666667,1.02705793758176
"VPS37A",1658,5.21922,1871,6.32172,1790,5.92396,5.82163333333,17.02968,10.99804,15.99303,14.6735833333333,0.435231254286459
"VPS37B",859,4.87261,816,4.9682,675,4.02541,4.62207333333,24.0039,25.72658,36.35574,28.6954066666667,0.189324678945745
"VPS37C",551,3.06959,459,2.74462,500,2.92844,2.91421666667,14.0147,13.42977,9.30742,12.25063,0.295398533252381
"VPS37D",56,2.28471,61,2.67125,25,1.07231,2.00942333333,8.6308,10.77698,14.24516,11.2176466666667,0.246317757865808
"VPS39",2604,9.16874,2821,10.6614,2666,9.86886,9.89966666667,47.29548,38.38261,33.25327,39.6437866666667,0.26817547183932
"VPS41",2611,2.1781,2925,2.61901,2746,2.40829,2.4018,76.76611,54.99021,43.30354,58.3532866666667,0.0573144334719796
"VPS45",1394,3.12015,1635,3.92799,1682,3.958,3.66871333333,55.81032,57.25614,67.73005,60.2655033333333,0.0762046025791785
"VPS4A",2137,23.9469,2149,25.8477,1876,22.1012,23.9652666667,96.84391,99.67321,80.66431,92.39381,0.267311791506311
"VPS4B",1468,7.70284,1590,8.95493,1780,9.81935,8.82570666667,14.49511,14.23113,9.5259,12.7507133333333,0.714559777989942
"VPS51",1445,11.2001,1443,12.005,1223,9.96599,11.05703,285.61167,207.00083,139.58945,210.733983333333,0.0569442363959997
"VPS52",1354,10.8625,1330,11.4526,1310,11.049,11.1213666667,74.26467,60.84846,53.87816,62.9970966666667,0.189404946443664
"VPS53",2793,2.29023,2402,2.11409,2360,2.03451,2.14627666667,27.38334,30.94926,29.21132,29.1813066666667,0.104245873163101
"VPS54",934,1.28194,1236,1.82087,1364,1.96822,1.69034333333,6.82513,6.68725,5.09068,6.20102,0.373605868797754
"VPS72",555,3.82704,555,4.10774,511,3.70449,3.87975666667,59.52107,40.45511,38.62798,46.2013866666667,0.103381637940651
"VPS8",3310,2.40466,3863,3.01225,3381,2.58232,2.66641,22.99339,20.72495,40.63803,28.11879,0.125912168740528
"VRK1",240,0.3121,253,0.353137,258,0.352728,0.339321666667,27.18455,13.89954,8.2587,16.4475966666667,0.0767625302357975
"VRK2",701,0.485406,936,0.69567,1071,0.779677,0.653584333333,11.04942,9.50585,3.05878,7.87135,0.186396020147215
"VRK3",783,2.76459,750,2.84231,786,2.91763,2.84151,25.87584,20.50389,19.51062,21.96345,0.167288016391265
"VRTN",15,0.0460219,12,0.039518,11,0.0354817,0.0403405333333,0,0,0,0,1.0403405333333
"VSIG1",9,0.0459533,10,0.0548043,11,0.059048,0.0532685333333,3.11438,2.62516,2.09745,2.61233,0.291575944981023
"VSIG10",537,1.29516,544,1.40827,513,1.30078,1.33473666667,27.21768,32.13749,13.24013,24.1984333333333,0.0926540406613903
"VSIG10L",264,4.35552,273,4.83436,202,3.50369,4.23119,2.53457,2.29356,2.31593,2.38135333333333,1.54706991086409
"VSIG2",41,1.49784,49,1.9214,13,0.499301,1.30618033333,4.42308,2.29356,1.37645,2.69769666666667,0.62368023697545
"VSIG4",2772,26.336,1761,17.9579,5639,56.3244,33.5394333333,21.41963,3.39889,3.64868,9.48906666666667,3.29289863730805
"VSIG8",94,1.96856,41,0.921605,31,0.682528,1.19089766667,0.14909,0.38687,1.15797,0.564643333333333,1.40025373194956
"VSNL1",1606,2.37984,1815,2.88682,1706,2.65778,2.64148,609.14256,177.37797,6595.50875,2460.67642666667,0.00147926833947502
"VSTM2A",779,4.7326,837,5.45793,511,3.26378,4.48477,36.859,23.32248,27.90041,29.36063,0.180654024636511
"VSTM2B",999,4.59504,1637,8.0819,1267,6.12687,6.26793666667,43.15402,34.59686,50.18578,42.6455533333333,0.166521812913282
"VSTM2L",512,2.11756,519,2.30396,234,1.01747,1.81299666667,30.49771,19.81306,86.2138,45.50819,0.0604838990007996
"VSTM4",537,0.926214,509,0.942313,529,0.959248,0.942591666667,4.78753,7.84785,4.36968,5.66835333333333,0.291315047293085
"VSTM5",400,2.15764,398,2.30432,362,2.05289,2.17161666667,1.07678,1.13296,6.79485,3.00153,0.792600996786229
"VSX1",1,0.0152164,8,0.13066,4,0.0639895,0.0699553,1.39153,2.0725,2.84029,2.10144,0.344986619118861
"VSX2",1,0.00750103,2,0.0161024,3,0.0236581,0.0157538433333,0.03313,0.13817,0,0.0571,0.96088718506603
"VTA1",1244,2.80333,1483,3.58704,1347,3.19124,3.19387,12.87166,14.2035,12.08217,13.0524433333333,0.298444185151194
"VTCN1",34,0.0881611,41,0.11411,28,0.0763299,0.092867,0,0,0,0,1.092867
"VTI1A",1077,0.506126,1081,0.545267,1237,0.611154,0.554182333333,21.60186,23.23958,20.60304,21.8148266666667,0.0681215928588982
"VTI1B",2332,14.6884,2421,16.3675,2302,15.2437,15.4332,161.23533,183.56782,147.1927,163.998616666667,0.0995959865118061
"VTN",102,3.06806,100,3.22853,97,3.06742,3.12133666667,8.16696,5.55429,5.63689,6.45271333333333,0.552998147431316
"VWA1",2012,43.8163,2473,57.8059,2210,50.5986,50.7402666667,52.62968,71.26621,99.58502,74.4936366666667,0.685359309091879
"VWA2",152,0.480742,253,0.858874,335,1.11391,0.817842,1.20931,1.18823,0.58991,0.995816666666667,0.910826144685968
"VWA3A",28,0.0759243,37,0.107687,38,0.108329,0.0973134333333,3.2469,18.07216,19.96944,13.7628333333333,0.0743294602436276
"VWA3B",62,0.0478873,46,0.0381353,64,0.0519693,0.0459973,2.21982,6.10695,0.45882,2.92853,0.266256665979387
"VWA5A",1602,8.65981,1622,9.41104,1522,8.64966,8.90683666667,16.53271,11.02568,5.83352,11.1306366666667,0.816679036632317
"VWA5B1",6,0.0163842,7,0.0205169,4,0.0114834,0.0161281666667,0.43071,2.98439,0.43697,1.28402333333333,0.44488519527677
"VWA5B2",183,2.68632,216,3.40331,66,1.01857,2.3694,39.67519,35.34295,85.42726,53.4818,0.0618445058716856
"VWA7",537,7.9916,569,9.08892,328,5.13182,7.40411333333,12.97105,9.94798,16.60479,13.1746066666667,0.592899226833102
"VWA8",2082,0.922486,2664,1.26693,2064,0.961451,1.050289,6.65947,5.91352,4.91589,5.82962666666667,0.300205135663833
"VWC2",225,0.265029,271,0.342627,150,0.185755,0.264470333333,6.39441,5.55429,19.37953,10.4427433333333,0.110504124447983
"VWC2L",99,0.102995,109,0.121716,49,0.0535938,0.0927682666667,0.48041,0.1658,2.27223,0.972813333333333,0.553913666439146
"VWCE",74,0.349106,83,0.420285,73,0.362065,0.377152,7.85221,11.05331,17.19469,12.0334033333333,0.105663268816203
"VWF",3294,3.27157,2649,2.82393,1955,2.04135,2.71228333333,28.8577,27.21877,9.32927,21.8019133333333,0.162805782087731
"WAC",2999,5.78153,3426,7.08915,3465,7.02276,6.63114666667,79.41664,109.81462,126.54595,105.25907,0.07181642627467
"WARS2",374,0.596929,369,0.632147,442,0.741671,0.656915666667,7.58716,6.38329,5.04698,6.33914333333333,0.225764178653049
"WAS",230,2.70906,165,2.086,597,7.3927,4.06258666667,6.70917,14.7838,7.25367,9.58221333333333,0.47840527375527
"WASF1",1084,2.36168,1107,2.58869,907,2.07748,2.34261666667,210.30336,141.31655,178.21743,176.612446666667,0.0188197208551675
"WASF2",2875,5.84444,2782,6.0702,3493,7.46521,6.45995,29.27184,28.5728,17.65351,25.16605,0.285100349498682
"WASF3",1542,2.05221,1836,2.62272,1399,1.95747,2.2108,75.83842,86.38161,75.70472,79.30825,0.0399809484081648
"WASL",2294,5.97605,2746,7.67824,2349,6.43342,6.69590333333,29.93448,26.36214,26.6332,27.6432733333333,0.26868100037903
"WBP1",791,55.4522,878,66.0659,615,45.3269,55.615,195.89107,228.36135,171.61921,198.623876666667,0.283608358606
"WBP1L",1055,2.035,1190,2.46376,1845,3.7415,2.74675333333,26.90293,29.42943,28.7962,28.3761866666667,0.127543897233655
"WBP2",4904,79.2603,4469,77.5275,3735,63.4649,73.4175666667,457.13439,363.01828,433.62527,417.92598,0.177638939143139
"WBP2NL",309,0.903737,432,1.35615,466,1.43287,1.230919,5.4336,2.87386,3.4302,3.91255333333333,0.454126163855049
"WBP4",659,5.1172,754,6.28432,923,7.53506,6.31219333333,12.34155,11.68887,8.52088,10.8504333333333,0.617040164494407
"WDFY1",1324,2.58028,1778,3.71921,1620,3.31919,3.20622666667,10.50274,10.33484,13.34937,11.39565,0.339330867414779
"WDFY2",1460,1.39183,1840,1.88275,2013,2.01751,1.76403,10.32052,13.0429,13.34937,12.2375966666667,0.208801496948464
"WDFY3",2745,1.61583,3767,2.38007,3878,2.39993,2.13194333333,23.90451,16.1102,11.92923,17.3146466666667,0.171007576085552
"WDFY4",460,0.269596,397,0.249739,889,0.547767,0.355700666667,4.62187,5.30559,2.14114,4.02286666666667,0.269905764304647
"WDHD1",147,0.291307,159,0.338198,170,0.354177,0.327894,3.52852,1.3264,1.3983,2.08440666666667,0.430518457358628
"WDPCP",7340,1.81042,8937,2.366,6856,1.77784,1.98475333333,16.88059,12.93237,18.98626,16.2664066666667,0.172864765144919
"WDR1",3959,16.2313,4506,19.829,5358,23.0946,19.7183,57.88105,69.35951,73.91315,67.0512366666667,0.304451484129287
"WDR11",1710,5.13115,2086,6.71851,2184,6.88984,6.2465,17.24504,15.1983,14.22331,15.55555,0.437708200573222
"WDR12",1185,1.47852,1327,1.77714,1496,1.96236,1.73934,31.90581,38.38261,24.40467,31.5643633333333,0.0841207909382332
"WDR13",1485,13.7788,1449,14.431,1078,10.5158,12.9085333333,239.85682,275.91821,210.09425,241.956426666667,0.057247027889418
"WDR17",298,0.445017,577,0.924861,326,0.511819,0.627232333333,12.04337,13.9548,12.89056,12.96291,0.116539627723232
"WDR18",280,3.45255,277,3.66608,189,2.45009,3.18957333333,45.20818,50.20965,52.0429,49.1535766666667,0.0835348864782857
"WDR19",1218,2.05972,1352,2.45402,1208,2.14766,2.22046666667,40.48692,41.03541,31.89867,37.807,0.0829867463774577
"WDR20",683,1.39808,748,1.64344,805,1.73239,1.59130333333,29.45407,35.39822,39.43637,34.7628866666667,0.0724578907033605
"WDR24",246,7.38038,236,7.5997,228,7.19146,7.39051333333,12.57347,7.95838,12.82501,11.1189533333333,0.692346368745541
"WDR25",282,0.32014,360,0.438666,431,0.514407,0.424404333333,24.64997,35.64692,42.01448,34.10379,0.0405769386534331
"WDR26",2574,8.66577,2531,9.146,3828,13.549,10.45359,19.10042,20.80785,17.54427,19.1508466666667,0.568392494343497
"WDR27",805,0.574349,879,0.673146,1020,0.7651,0.670865,26.91949,26.22397,37.03304,30.0588333333333,0.0537967727914227
"WDR3",825,3.91393,929,4.7306,906,4.51883,4.38778666667,8.74676,6.16222,3.95456,6.28784666666667,0.73928375734259
"WDR31",240,1.54846,264,1.82825,264,1.79074,1.72248333333,3.16408,3.48179,3.73608,3.46065,0.610333322123457
"WDR33",1610,2.55322,1675,2.85114,1911,3.18612,2.86349333333,14.80986,11.90994,12.54098,13.0869266666667,0.274260910470417
"WDR34",253,1.91114,278,2.25401,260,2.06482,2.07665666667,22.38045,24.23438,30.52222,25.71235,0.115177311867732
"WDR35",697,1.5245,880,2.06595,1083,2.49036,2.02693666667,3.03155,3.84102,1.9882,2.95359,0.765617240702754
"WDR36",510,2.29707,734,3.54847,708,3.35255,3.06603,2.12043,2.79096,3.4739,2.79509666666667,1.07139036423315
"WDR37",1462,3.08291,1324,2.99669,1662,3.68454,3.25471333333,12.59004,11.77177,17.0636,13.80847,0.287316200345478
"WDR38",5,0.195238,5,0.209558,2,0.0821037,0.1622999,0.0994,6.88068,0.50251,2.49419666666667,0.332637229921231
"WDR4",684,3.27606,559,2.87374,591,2.97592,3.04190666667,6.31159,6.88068,7.84358,7.01195,0.504484759224658
"WDR41",4052,3.63683,4327,4.16851,4838,4.56518,4.12350666667,63.84475,67.09358,70.65774,67.19869,0.0751261742222614
"WDR43",591,1.92794,685,2.39849,967,3.31643,2.54762,7.86877,12.04811,9.13263,9.68317,0.332075591795319
"WDR44",1053,1.77072,1250,2.25617,1311,2.31772,2.11487,7.63685,6.52145,4.12935,6.09588333333333,0.438968603861864
"WDR46",501,8.63158,521,9.63454,597,10.8135,9.69320666667,54.43535,42.66577,53.94371,50.3482766666667,0.208248598800817
"WDR47",5418,13.1644,5630,14.6829,5402,13.7992,13.8821666667,31.21005,25.36734,26.56766,27.7150166666667,0.518271218138477
"WDR48",2175,8.50826,2278,9.5648,2150,8.84216,8.97174,30.14983,31.6401,29.95416,30.5813633333333,0.315747610220331
"WDR49",19,0.0189349,33,0.0352991,20,0.0209545,0.0250628333333,1.06021,6.65962,1.09242,2.93741666666667,0.260338927807988
"WDR5",708,5.02711,733,5.58636,702,5.24035,5.28460666667,18.12303,20.08939,21.73916,19.98386,0.299497169094247
"WDR53",191,2.30153,141,1.82365,185,2.34365,2.15627666667,6.87482,12.68367,8.43348,9.33065666666667,0.305525269933147
"WDR54",300,12.8518,397,18.2547,285,12.8359,14.6474666667,40.65257,39.21161,27.46344,35.7758733333333,0.425481851236345
"WDR55",736,13.6076,766,15.2011,777,15.103,14.6372333333,8.01787,8.45578,11.90738,9.46034333333333,1.49490631760334
"WDR59",1277,1.73191,1342,1.95356,1155,1.64685,1.77744,89.00827,60.98663,75.9232,75.3060333333333,0.0363986945549522
"WDR5B",169,7.00122,208,9.24891,257,11.1933,9.14781,5.4336,4.72529,4.63186,4.93025,1.71119430040892
"WDR6",2431,47.7613,2150,45.3388,1962,40.5255,44.5418666667,128.45153,114.62281,137.92897,127.001103333333,0.35579276647407
"WDR60",739,1.28858,900,1.68442,887,1.62603,1.53301,26.73727,24.42781,37.51371,29.5595966666667,0.0828875468360784
"WDR61",3232,25.8186,3058,26.2204,3292,27.6477,26.5622333333,181.9095,164.55613,260.01785,202.16116,0.135666843668839
"WDR62",144,0.500849,136,0.50772,135,0.493647,0.500738666667,3.11438,3.03966,3.51759,3.22387666666667,0.355298884200454
"WDR63",675,0.880066,948,1.32666,537,0.736078,0.980934666667,1.09335,2.62516,0,1.23950333333333,0.884541959452468
"WDR64",15,0.0174867,27,0.0337847,30,0.0367685,0.0293466333333,0.11596,0,0.65545,0.257136666666667,0.818802490315267
"WDR66",185,0.37873,103,0.226327,110,0.23675,0.280602333333,7.00735,13.65084,2.33778,7.66532333333333,0.147784714322989
"WDR7",2320,1.05201,2557,1.24452,2048,0.976338,1.090956,64.19264,26.30687,59.82093,50.1068133333333,0.040913448983058
"WDR70",854,0.398751,1043,0.522719,936,0.459471,0.460313666667,55.11455,61.23533,98.23042,71.5267666666667,0.0201348237869007
"WDR72",18,0.0126219,57,0.0429009,25,0.0184301,0.0246509666667,0.08283,0.30397,0,0.128933333333333,0.907627524506939
"WDR73",715,8.29249,731,9.09991,976,11.9006,9.76433333333,22.71177,20.97365,17.8283,20.5045733333333,0.500560190917374
"WDR74",447,8.24783,461,9.13006,451,8.74877,8.70888666667,37.07435,37.91285,42.77917,39.2554566666667,0.241181878696942
"WDR75",969,4.9633,1076,5.91561,1277,6.87664,5.91851666667,10.40335,11.08094,11.86368,11.11599,0.571023636258366
"WDR76",86,0.362612,106,0.479723,131,0.580702,0.474345666667,1.78911,1.29876,1.70418,1.59735,0.567634576266964
"WDR77",795,14.8271,758,15.174,840,16.4705,15.4905333333,26.47221,19.81306,16.29891,20.8613933333333,0.754322155127959
"WDR78",183,0.285517,215,0.360048,271,0.444517,0.363360666667,2.68367,9.34005,5.17807,5.73393,0.202461366047316
"WDR81",654,5.17521,607,5.15561,925,7.69539,6.00873666667,17.19534,10.77698,16.4737,14.81534,0.443160669746588
"WDR82",2379,12.3741,2596,14.4932,2813,15.3825,14.0832666667,72.8897,62.17486,70.94177,68.6687766666667,0.21649966295327
"WDR83",1166,22.5555,1259,26.1409,921,18.7306,22.4756666667,31.12722,27.16351,33.95242,30.7477166666667,0.739444253997269
"WDR83OS",850,110.569,929,129.709,692,94.6365,111.638166667,114.12208,120.64686,81.16682,105.31192,1.05950646613287
"WDR86",1515,7.60128,1057,5.69233,1176,6.20326,6.49895666667,15.12461,20.86312,9.85363,15.2804533333333,0.460611047686019
"WDR88",144,0.575536,174,0.746448,190,0.798365,0.706783,1.4081,0.9948,1.44199,1.28163,0.748054241923537
"WDR89",444,1.7305,374,1.56459,473,1.93816,1.74441666667,2.94872,3.73049,2.99323,3.22414666666667,0.649697295864885
"WDR90",474,4.47052,512,5.1831,481,4.76939,4.80767,37.3891,52.42032,35.98432,41.9312466666667,0.135278391636115
"WDR91",650,4.10003,643,4.35336,806,5.34499,4.59946,19.89558,20.22755,19.70726,19.9434633333333,0.267360746925174
"WDR92",376,1.8977,369,1.99897,445,2.36122,2.08596333333,13.71652,12.35207,10.88051,12.3163666666667,0.231742141875286
"WDR93",28,0.0925943,56,0.198772,45,0.156451,0.149272433333,1.3584,1.96196,1.44199,1.58745,0.444171842289899
"WDSUB1",753,2.57903,940,3.45564,769,2.76901,2.93456,9.84011,8.98081,7.23182,8.68424666666667,0.406284570749609
"WDTC1",1571,3.70856,1457,3.69173,1269,3.14941,3.51656666667,51.58603,43.46714,35.43811,43.4970933333333,0.101502510126579
"WDYHV1",631,2.06808,629,2.21274,503,1.73319,2.00467,15.95291,19.75779,17.85015,17.8536166666667,0.159368361684805
"WEE1",156,1.37725,186,1.76255,217,2.01413,1.71797666667,2.02103,3.23309,1.83527,2.36313,0.808168779282989
"WEE2",32,0.243919,55,0.449985,75,0.601027,0.431643666667,0.29819,0.30397,0.19664,0.266266666666667,1.13060203222096
"WFDC1",222,1.10812,304,1.62873,242,1.26996,1.33560333333,13.10358,18.87352,20.75598,17.5776933333333,0.125720846577831
"WFDC2",42,0.622866,49,0.779977,79,1.23172,0.878187666667,29.95104,30.17553,16.29891,25.47516,0.0709415039103446
"WFDC3",17,0.0675142,23,0.0980426,17,0.0709796,0.0788454666667,4.0752,11.55071,7.95282,7.85957666666667,0.121771672310908
"WFDC8",4,0.0248029,1,0.00665553,3,0.019557,0.0170051433333,0.0994,0,0,0.0331333333333333,0.984389052719849
"WFIKKN1",75,2.68547,83,3.18991,30,1.12933,2.33490333333,2.65053,3.86866,5.57134,4.03017666666667,0.662979365203873
"WFIKKN2",56,1.26988,51,1.24132,24,0.572168,1.02778933333,0.71233,0.55267,0.48066,0.581886666666667,1.28188028640695
"WFS1",2025,10.5864,2667,14.9653,1540,8.46412,11.3386066667,149.50672,105.2275,62.85786,105.864026666667,0.115460806143745
"WHAMM",351,2.3156,416,2.94571,570,3.95339,3.07156666667,8.58111,9.58875,10.66202,9.61062666666667,0.383725372174374
"WIF1",12,0.0296603,21,0.0557126,23,0.0597668,0.0483799,152.55483,258.48162,56.36888,155.801776666667,0.00668602054317709
"WIPF1",2315,3.27884,3176,4.82825,4034,6.0068,4.70463,15.4725,20.42099,15.27203,17.0551733333333,0.315955426994885
"WIPF2",1155,3.11226,1029,2.97612,1204,3.41082,3.1664,27.86375,33.96129,44.39596,35.407,0.11443953085945
"WIPF3",1115,1.76151,1273,2.15863,909,1.50977,1.80997,70.63675,42.03021,24.92903,45.86533,0.0599583956839736
"WIPI1",1717,8.2032,1681,8.62028,2118,10.6384,9.15396,26.86979,26.72137,24.645,26.07872,0.374979319554248
"WIPI2",1924,7.70125,1880,8.07708,1771,7.45269,7.74367333333,81.60333,74.5822,74.37197,76.8525,0.112310758592595
"WIZ",748,4.3599,792,4.95496,812,4.97587,4.76357666667,30.23266,36.42065,29.18947,31.9475933333333,0.174931643970455
"WLS",2305,2.99062,2542,3.54003,3216,4.38677,3.63914,76.9152,72.261,51.93366,67.03662,0.0681859269317024
"WNK1",6958,7.65107,7224,8.52621,6903,7.9802,8.05249333333,230.08297,229.32852,157.28666,205.56605,0.0438237228882965
