"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"TREH",510,3.98197,609,5.1037,670,5.49972,4.86179666667,41.46183,41.46183,0.13804861134506
"TREM1",23,0.214218,27,0.269918,54,0.528761,0.337632333333,1.48965,1.48965,0.537277261194545
"TREM2",232,8.65845,338,13.5397,629,24.6797,15.62595,40.84115,40.84115,0.397358820204512
"TREML1",25,0.874195,47,1.76403,149,5.47763,2.705285,2.45171,2.45171,1.0734635876131
"TREML2",1,0.0153231,2,0.0328941,12,0.193316,0.0805110666667,0,0,1.0805110666667
"TREML4",1,0.0165686,1,0.0177838,37,0.644503,0.226285133333,0,0,1.226285133333
"TREX1",281,26.7523,256,26.1598,188,18.817,23.9097,29.29639,29.29639,0.82220026874489
"TRGV10",0,0,0,0,1,0.358723,0.119574333333,0,0,1.119574333333
"TRH",0,0,1,0.0577318,17,0.961306,0.339679266667,1.30344,1.30344,0.581599376005887
"TRHDE",109,0.0326348,133,0.0427412,172,0.0541404,0.0431721333333,1.14827,1.14827,0.485587069285192
"TRHR",1,0.00529969,4,0.0227537,3,0.0167151,0.01492283,0.18621,0.18621,0.855601310054712
"TRIAP1",283,20.4212,277,21.4544,242,18.359,20.0782,22.22056,22.22056,0.907738659188237
"TRIB1",550,11.9419,448,10.4407,502,11.4591,11.2805666667,3.66205,3.66205,2.6341559328407
"TRIB2",2024,13.6807,1791,12.9937,2080,14.7808,13.8184,13.53096,13.53096,1.01978121197774
"TRIB3",99,0.498062,82,0.442795,77,0.407265,0.449374,1.1793,1.1793,0.665064011379801
"TRIL",79,2.77523,96,3.61979,71,2.62222,3.00574666667,1.70689,1.70689,1.47983356053257
"TRIM10",4,0.0753907,0,0,17,0.336856,0.137415566667,0,0,1.137415566667
"TRIM11",309,4.10104,306,4.35911,300,4.18596,4.21537,11.73097,11.73097,0.409660065179637
"TRIM13",874,6.2083,986,7.51759,1102,8.22965,7.31851333333,11.79304,11.79304,0.650237420763947
"TRIM14",1334,4.66582,1332,5.00054,2062,7.58227,5.74954333333,11.79304,11.79304,0.527594952671922
"TRIM15",4,0.0736505,0,0,1,0.0193577,0.0310027333333,0,0,1.0310027333333
"TRIM16",1114,3.45356,1052,3.50056,780,2.54222,3.16544666667,11.20338,11.20338,0.341335487927935
"TRIM16L",531,2.43344,577,2.8382,431,2.07655,2.44939666667,20.14127,20.14127,0.163159387618152
"TRIM17",46,0.900208,57,1.19729,85,1.74881,1.28210266667,3.72412,3.72412,0.48307466081937
"TRIM2",6001,5.60697,7759,7.78128,5214,5.1217,6.16998333333,94.59257,94.59257,0.0750056550768538
"TRIM21",334,6.62611,302,6.43072,411,8.57219,7.20967333333,7.60341,7.60341,0.95423481309504
"TRIM22",1997,7.3613,2059,8.14654,4061,15.7379,10.4152466667,27.43433,27.43433,0.401460019163455
"TRIM23",731,3.5194,1030,5.32267,791,4.00374,4.28193666667,9.06202,9.06202,0.524938001183659
"TRIM24",565,0.760802,597,0.862856,605,0.856479,0.826712333333,4.53101,4.53101,0.330267407459578
"TRIM25",1592,3.5797,1808,4.36357,1873,4.42771,4.12366,5.12066,5.12066,0.837109069936902
"TRIM26",732,4.41375,735,4.75691,950,6.02225,5.06430333333,15.17578,15.17578,0.374900210891221
"TRIM27",1300,10.8214,1174,10.4894,1358,11.8844,11.0650666667,17.31714,17.31714,0.658676336300318
"TRIM28",1337,35.0762,1340,37.7335,1343,37.0421,36.6172666667,68.43065,68.43065,0.541796262410045
"TRIM29",73,0.171772,112,0.282871,99,0.244908,0.233183666667,11.85511,11.85511,0.0959294526975654
"TRIM3",912,6.16418,808,5.86182,843,5.99027,6.00542333333,37.89289,37.89289,0.180120925272717
"TRIM31",5,0.0856872,1,0.0183944,4,0.0720683,0.0587166333333,0.43448,0.43448,0.738049072369988
"TRIM32",414,5.16647,473,6.33571,443,5.81213,5.77143666667,4.62411,4.62411,1.20400146275055
"TRIM33",958,1.41336,1505,2.38322,1525,2.36535,2.05397666667,10.79994,10.79994,0.258812897918972
"TRIM34",287,2.03526,280,2.13126,519,3.8694,2.67864,3.69308,3.69308,0.783843446095102
"TRIM35",441,2.91971,444,3.15518,483,3.36191,3.1456,12.35165,12.35165,0.310493459609861
"TRIM36",2954,9.25089,3620,12.1681,2322,7.64493,9.68797333333,14.33785,14.33785,0.696836475342372
"TRIM37",3442,4.83823,3912,5.90221,3167,4.68017,5.14020333333,11.762,11.762,0.481131745285222
"TRIM38",650,3.99417,654,4.31352,1317,8.5082,5.60529666667,3.56895,3.56895,1.44569248222677
"TRIM39",543,5.4989,489,5.31527,527,5.6108,5.47499,7.91375,7.91375,0.726404711821624
"TRIM40",1,0.0138518,1,0.0148678,0,0,0.0095732,0,0,1.0095732
"TRIM42",1,0.00756699,0,0,6,0.0477323,0.0184330966667,0,0,1.0184330966667
"TRIM43",62,1.39256,14,0.337513,24,0.566725,0.765599333333,0,0,1.765599333333
"TRIM43B",60,1.3499,12,0.289782,22,0.520367,0.720016333333,0,0,1.720016333333
"TRIM44",3269,3.67893,3346,4.04178,3856,4.56228,4.09433,193.34373,193.34373,0.0262129887082027
"TRIM45",248,3.75827,239,3.88754,239,3.80779,3.81786666667,6.48617,6.48617,0.64356896339116
"TRIM46",246,3.84229,165,2.76617,205,3.36625,3.32490333333,11.54476,11.54476,0.344757758086245
"TRIM47",447,17.6755,549,23.3012,488,20.2872,20.4213,59.58587,59.58587,0.353569239824401
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,6.26893,6.26893,0.450026345005386
"TRIM50",22,0.24721,27,0.325648,24,0.283526,0.285461333333,1.1793,1.1793,0.589850563636489
"TRIM52",947,24.6081,902,25.1579,876,23.9315,24.5658333333,10.24132,10.24132,2.27427324667388
"TRIM54",30,0.209237,22,0.164695,36,0.263972,0.212634666667,2.0793,2.0793,0.393802054579612
"TRIM55",0,0,3,0.0115772,4,0.0151197,0.00889896666667,0,0,1.00889896666667
"TRIM56",1386,19.3908,1269,19.0561,1954,28.7406,22.3958333333,13.00337,13.00337,1.67072878409269
"TRIM58",1021,7.77134,917,7.49169,1164,9.31453,8.19252,0.83793,0.83793,5.00156153934045
"TRIM59",421,1.37914,417,1.46624,400,1.37761,1.40766333333,8.68961,8.68961,0.248478868946222
"TRIM6",150,1.55518,164,1.82505,269,2.93212,2.10411666667,1.05517,1.05517,1.51039411176204
"TRIM6-TRIM34",440,1.61236,449,1.76602,791,3.04736,2.14191333333,0,0,3.14191333333
"TRIM60",11,0.0759801,13,0.0963809,13,0.0944037,0.0889215666667,0,0,1.0889215666667
"TRIM62",518,2.4684,482,2.46532,411,2.05905,2.33092333333,11.14132,11.14132,0.274346062316947
"TRIM63",4,0.0407866,2,0.0218891,0,0,0.0208919,3.81722,3.81722,0.211925529662336
"TRIM65",489,5.14099,518,5.84532,459,5.07328,5.35319666667,19.64472,19.64472,0.307739541474527
"TRIM66",508,1.25601,619,1.64271,814,2.11588,1.67153333333,1.55172,1.55172,1.04695395001411
"TRIM67",875,2.57148,883,2.78533,399,1.23278,2.19653,0.93103,0.93103,1.65534973563331
"TRIM68",338,6.1766,338,6.62964,272,5.22564,6.01062666667,4.59308,4.59308,1.25344652082037
"TRIM69",2874,12.9263,2752,13.2855,2196,10.3839,12.1985666667,45.52733,45.52733,0.283673416606971
"TRIM7",82,1.25992,80,1.31935,53,0.856139,1.14513633333,4.09653,4.09653,0.420901345293759
"TRIM71",22,0.0481458,7,0.0164427,15,0.0345116,0.0330333666667,0,0,1.0330333666667
"TRIM72",19,0.190249,19,0.204204,16,0.168433,0.187628666667,0.71379,0.71379,0.692983776697845
"TRIM8",1555,14.7873,1518,15.4942,1784,17.8357,16.0390666667,53.1928,53.1928,0.314415691137937
"TRIM9",1274,1.84244,1498,2.32528,1442,2.19244,2.12005333333,17.13094,17.13094,0.172084477326052
"TRIML2",3,0.0285908,4,0.0409171,1,0.0100194,0.0265091,0,0,1.0265091
"TRIO",3602,1.61854,4608,2.22245,4767,2.25197,2.03098666667,18.68265,18.68265,0.153992814314638
"TRIOBP",1047,2.30049,1182,2.78761,1232,2.84592,2.64467333333,39.32047,39.32047,0.0903926301784181
"TRIP10",871,11.1835,980,13.506,930,12.554,12.4145,17.06887,17.06887,0.742409458920231
"TRIP11",1199,2.79636,1478,3.69989,1477,3.62153,3.37259333333,3.72412,3.72412,0.925588963305335
"TRIP12",4757,5.21351,4979,5.85706,5795,6.67711,5.91589333333,45.49629,45.49629,0.148740756162051
"TRIP13",51,0.336543,42,0.297482,53,0.367693,0.333906,3.32067,3.32067,0.308726655819584
"TRIP4",600,1.55159,608,1.6876,745,2.02545,1.75488,21.63091,21.63091,0.12173085395152
"TRIP6",521,14.9997,636,19.6536,836,25.304,19.9857666667,50.98937,50.98937,0.403654952285438
"TRIQK",653,0.850431,869,1.21475,754,1.03237,1.032517,35.72049,35.72049,0.0553510315357992
"TRIT1",406,1.56222,512,2.11459,602,2.43529,2.03736666667,8.93788,8.93788,0.305635272982769
"TRMT1",656,9.04805,565,8.3645,605,8.77293,8.72849333333,56.63761,56.63761,0.168787243838355
"TRMT10A",193,1.94547,203,2.19636,181,1.91815,2.01999333333,2.57585,2.57585,0.844552577241775
"TRMT10B",677,4.6989,735,5.47564,849,6.19517,5.45657,13.18958,13.18958,0.455021924538993
"TRMT10C",334,12.7428,406,16.6259,426,17.0871,15.4852666667,5.05859,5.05859,2.72097413205053
"TRMT11",467,0.375379,627,0.540955,711,0.600843,0.505725666667,16.82059,16.82059,0.0844935923371224
"TRMT112",1162,124.923,1163,134.202,983,111.104,123.409666667,153.18534,153.18534,0.806883888357998
"TRMT12",319,4.91828,285,4.71637,308,4.99242,4.87569,4.43791,4.43791,1.08050519409111
"TRMT13",537,5.40742,687,7.42529,769,8.14105,6.99125333333,9.27926,9.27926,0.777415235467339
"TRMT1L",734,3.29029,811,3.90211,824,3.88332,3.69190666667,7.07582,7.07582,0.580982075711197
"TRMT2A",491,15.545,509,17.2969,548,18.2401,17.0273333333,72.40304,72.40304,0.245593824633149
"TRMT2B",514,2.09944,530,2.32358,559,2.40044,2.27448666667,7.69651,7.69651,0.37652882209875
"TRMT44",462,1.40631,472,1.54213,470,1.50409,1.48417666667,6.73444,6.73444,0.321183778873454
"TRMT5",330,5.92505,351,6.76434,459,8.6642,7.11786333333,3.0724,3.0724,1.99338555479079
"TRMT6",291,3.81347,365,5.13406,422,5.81405,4.92052666667,8.19306,8.19306,0.644021323331948
"TRMT61A",395,8.75935,383,9.1162,308,7.18064,8.35206333333,10.83097,10.83097,0.790473083215493
"TRMU",627,4.13876,563,3.98888,692,4.80227,4.30997,27.83777,27.83777,0.184132476262901
"TRNAU1AP",536,3.67773,468,3.44668,481,3.46975,3.53138666667,16.9137,16.9137,0.252956489539849
"TRNP1",995,24.1592,1201,31.2999,771,19.6812,25.0467666667,6.73444,6.73444,3.36763445921101
"TRNT1",2116,15.4367,2287,17.908,2076,15.9223,16.4223333333,20.42057,20.42057,0.813345925589282
"TRO",564,8.98179,483,8.25603,442,7.40022,8.21268,30.32052,30.32052,0.294141987425496
"TROAP",23,0.472938,7,0.154495,15,0.324269,0.317234,1.1793,1.1793,0.604429862799982
"TRPA1",859,2.69574,851,2.86652,653,2.15445,2.57223666667,1.33448,1.33448,1.53020658419434
"TRPC1",646,1.34584,1098,2.4553,790,1.73032,1.84382,5.64824,5.64824,0.427755315692574
"TRPC3",109,0.245452,206,0.497907,126,0.298297,0.347218666667,0.62069,0.62069,0.831262404696148
"TRPC4",33,0.0246592,46,0.0368946,52,0.0408513,0.0341350333333,0.65172,0.65172,0.626095847560906
"TRPC4AP",2697,5.21175,2871,5.95493,2809,5.7068,5.62449333333,38.14116,38.14116,0.169246218899235
"TRPC5",160,0.0906168,127,0.0772028,109,0.0649013,0.0775736333333,0,0,1.0775736333333
"TRPC6",95,0.0394215,113,0.0503302,169,0.0737283,0.0544933333333,0.77586,0.77586,0.593793054257261
"TRPC7",20,0.0229526,44,0.0541994,27,0.0325764,0.0365761333333,0.27931,0.27931,0.810261885964543
"TRPM1",6,0.00654251,14,0.0163856,15,0.0171958,0.0133746366667,3.22757,3.22757,0.239706175572894
"TRPM2",873,1.64135,926,1.86869,1309,2.5874,2.03248,7.10686,7.10686,0.374063447500018
"TRPM3",1851,0.352313,2529,0.516668,1868,0.373799,0.41426,4.09653,4.09653,0.277494687561929
"TRPM4",552,1.78264,456,1.58063,516,1.75192,1.70506333333,5.52411,5.52411,0.414625647533533
"TRPM5",2,0.0188548,1,0.0101189,2,0.0198226,0.0162654333333,0,0,1.0162654333333
"TRPM6",50,0.0527473,111,0.125688,112,0.124219,0.100884766667,3.32067,3.32067,0.254794919923762
"TRPM7",1264,1.64392,1560,2.1777,1920,2.62526,2.14896,5.89652,5.89652,0.456601300365982
"TRPM8",523,0.894446,515,0.945366,342,0.614917,0.818243,0.12414,0.12414,1.6174524525415
"TRPS1",763,0.33226,938,0.438426,996,0.455985,0.408890333333,6.17583,6.17583,0.196338309761101
"TRPT1",259,18.4231,256,19.5453,202,15.1061,17.6915,54.62038,54.62038,0.336054877726474
"TRPV1",3126,12.4206,4033,17.1998,1942,8.11225,12.57755,3.19653,3.19653,3.23542307573162
"TRPV2",1712,13.9544,1562,13.6656,1391,11.9199,13.1799666667,13.56199,13.56199,0.97376571929386
"TRPV3",431,1.58536,468,1.84773,569,2.2004,1.87783,4.2517,4.2517,0.547980653883504
"TRPV4",20,0.0694394,16,0.0596261,63,0.229961,0.1196755,0.74482,0.74482,0.641714045001777
"TRPV5",8,0.0544955,8,0.0584927,12,0.085939,0.0663090666667,2.2655,2.2655,0.32653776348697
"TRPV6",11,0.132184,18,0.232166,30,0.379005,0.247785,12.50683,12.50683,0.0923817801808418
"TRRAP",2311,2.33506,2554,2.76987,2687,2.85433,2.65308666667,4.3448,4.3448,0.68348425884411
"TRUB1",578,2.55752,943,4.47861,700,3.25632,3.43081666667,5.46204,5.46204,0.685668406055982
"TRUB2",634,6.40634,637,6.90877,562,5.97029,6.42846666667,25.04469,25.04469,0.285220007098184
"TSACC",43,0.775879,34,0.658483,29,0.550125,0.661495666667,5.21376,5.21376,0.267389739331258
"TSC1",1960,6.16655,2007,6.77757,1784,5.90091,6.28167666667,10.30339,10.30339,0.644202904320739
"TSC2",2547,10.7154,2275,10.2731,2133,9.43431,10.1409366667,72.55821,72.55821,0.151457419460044
"TSC22D1",8062,9.71293,8145,10.5327,6164,7.80743,9.35102,214.13672,214.13672,0.0481136832429164
"TSC22D2",1326,3.98731,1283,4.14099,1253,3.96119,4.02983,17.93783,17.93783,0.265596955934233
"TSC22D3",11916,32.4649,15541,45.4468,9449,27.065,34.9922333333,94.56153,94.56153,0.376639358257449
"TSC22D4",3206,35.2832,3188,37.6585,2786,32.2347,35.0588,721.23729,721.23729,0.0499265276097832
"TSEN15",652,1.57482,854,2.21402,878,2.22955,2.00613,37.64461,37.64461,0.0777891147044827
"TSEN2",564,1.78523,564,1.91617,785,2.6123,2.10456666667,18.65162,18.65162,0.157980190267774
"TSEN34",300,11.3959,292,11.9056,275,10.9824,11.4279666667,21.69298,21.69298,0.547656881850687
"TSEN54",273,5.4971,272,5.87869,216,4.5726,5.31613,54.52728,54.52728,0.113748233300821
"TSFM",8373,57.7913,8219,60.8893,2877,20.8766,46.5190666667,34.97566,34.97566,1.32086712701588
"TSG101",1478,4.40503,1696,5.42551,1659,5.19827,5.00960333333,101.26494,101.26494,0.0587650404266604
"TSGA10",375,0.415412,406,0.482741,358,0.416936,0.438363,24.26883,24.26883,0.0569224218137524
"TSGA10IP",3,0.0360973,9,0.116235,6,0.0759003,0.0760775333333,3.01033,3.01033,0.268326430327005
"TSGA13",2,0.0185998,2,0.0199641,0,0,0.0128546333333,0.55862,0.55862,0.649840649634484
"TSHB",12,0.467318,36,1.50478,8,0.327536,0.766544666667,0,0,1.766544666667
"TSHR",160,0.146105,173,0.169563,94,0.0902422,0.1353034,1.24137,1.24137,0.506522082476343
"TSHZ1",524,1.1559,611,1.44667,578,1.34046,1.31434333333,11.97924,11.97924,0.178311159461571
"TSHZ2",786,0.262563,813,0.291503,612,0.214932,0.256332666667,5.3379,5.3379,0.198225384854131
"TSHZ3",475,0.416038,606,0.569708,709,0.652865,0.546203666667,3.0724,3.0724,0.379678731624349
"TSKS",12,0.0890035,20,0.15922,26,0.202739,0.150320833333,0.21724,0.21724,0.945023851773685
"TSKU",557,6.11881,728,8.58387,803,9.27396,7.99221333333,3.97239,3.97239,1.8084288105579
"TSLP",18,0.3948,18,0.423758,13,0.299769,0.372775666667,0.43448,0.43448,0.95698487721474
"TSN",1582,8.98748,1884,11.4882,1843,11.0077,10.49446,24.3309,24.3309,0.45377227023122
"TSNAX",835,3.8404,1064,5.25257,1447,6.99675,5.36324,20.29644,20.29644,0.298793601184048
"TSNAXIP1",1319,9.07769,1117,8.25133,1117,8.08206,8.47036,4.65515,4.65515,1.67464346657471
"TSPAN1",9,0.144379,26,0.447689,17,0.286715,0.292927666667,17.28611,17.28611,0.0707054516606867
"TSPAN10",20,0.301752,23,0.372467,16,0.253792,0.309337,3.91032,3.91032,0.266650035028267
"TSPAN11",1617,4.02548,1808,4.83111,754,1.97341,3.61,4.81032,4.81032,0.793415853171598
"TSPAN12",79,0.194156,66,0.174104,58,0.149862,0.172707333333,2.51378,2.51378,0.333745235425382
"TSPAN13",997,5.65834,1072,6.53024,702,4.1886,5.45906,6.88962,6.88962,0.818678212638885
"TSPAN14",2866,6.34111,2917,6.92733,3045,7.08295,6.78379666667,54.43417,54.43417,0.140415138653109
"TSPAN15",1473,4.57869,2187,7.29673,2185,7.1405,6.33864,209.76088,209.76088,0.0348197445370317
"TSPAN17",1239,18.5509,1120,17.9992,971,15.2845,17.2782,13.40682,13.40682,1.26871856523508
"TSPAN18",1565,1.32747,1599,1.45579,1345,1.19942,1.32756,7.82065,7.82065,0.263876244947935
"TSPAN2",582,2.45041,858,3.87743,345,1.52712,2.61832,2.2655,2.2655,1.10804470984535
"TSPAN3",4882,20.0296,5340,23.5156,5463,23.5637,22.3696333333,170.71972,170.71972,0.136091727457394
"TSPAN31",1315,18.8195,1417,21.7667,1451,21.8317,20.8059666667,56.57554,56.57554,0.37873664175273
"TSPAN32",65,0.70078,87,1.00676,100,1.13346,0.947,5.49307,5.49307,0.299858156465278
"TSPAN33",726,5.07468,718,5.38688,626,4.60028,5.02061333333,14.98957,14.98957,0.376533786295066
"TSPAN4",645,4.63612,542,4.18152,877,6.62724,5.14829333333,35.34808,35.34808,0.169150429220195
"TSPAN5",1060,0.983723,1259,1.2541,1288,1.25667,1.164831,58.84105,58.84105,0.0361763538574273
"TSPAN6",467,6.33223,738,10.7408,965,13.7564,10.2764766667,10.42753,10.42753,0.986781628812175
"TSPAN7",3729,5.10739,3793,5.57609,2785,4.01024,4.89790666667,162.40253,162.40253,0.03609434117495
"TSPAN8",5091,2.8073,6579,3.89392,3485,2.02035,2.90719,58.00312,58.00312,0.0662200575156026
"TSPAN9",1599,1.33523,1493,1.33816,1653,1.45117,1.37485333333,21.63091,21.63091,0.104938481631097
"TSPEAR",128,0.104649,67,0.0587952,121,0.104004,0.0891494,0.18621,0.18621,0.9181758710515
"TSPO",870,12.9949,1078,17.2827,940,14.7611,15.0129,169.94386,169.94386,0.0936734434334173
"TSPO2",1,0.093372,3,0.300662,5,0.490823,0.294952333333,0,0,1.294952333333
"TSPYL1",2703,38.8844,2593,40.0379,2368,35.8137,38.2453333333,31.34465,31.34465,1.2133485238919
"TSPYL2",3181,90.0093,3639,110.521,3292,97.9314,99.4872333333,58.00312,58.00312,1.70308338496846
"TSPYL4",2136,90.7483,1996,91.0203,2052,91.6543,91.1409666667,25.69641,25.69641,3.45143660389918
"TSPYL5",1355,53.3027,1302,54.9745,1333,55.1287,54.4686333333,5.55514,5.55514,8.46185334459676
"TSR1",1050,12.2249,1080,13.4964,1186,14.517,13.4127666667,15.8275,15.8275,0.856500767594711
"TSR2",900,20.6094,1013,24.8985,898,21.6191,22.3756666667,194.86441,194.86441,0.11934616741602
"TSR3",556,36.8066,570,40.5011,436,30.3442,35.8839666667,91.20983,91.20983,0.400000375954494
"TSSC4",417,21.4832,392,21.6765,312,16.8988,20.0195,38.2653,38.2653,0.535319989914759
"TSSK1B",6,0.430117,1,0.0769441,2,0.150731,0.219264033333,0.06207,0.06207,1.14800722488442
"TSSK2",29,3.85268,21,2.9945,14,1.95538,2.93418666667,2.35861,2.35861,1.17137347494053
"TSSK4",89,5.82985,95,6.67931,115,7.91961,6.80959,1.55172,1.55172,3.06051996300535
"TSSK6",22,1.22752,21,1.25767,24,1.40785,1.29768,2.01723,2.01723,0.761519672017049
"TST",430,8.05583,478,9.61192,303,5.96791,7.87855333333,31.00327,31.00327,0.277426442152005
"TSTA3",424,13.6388,483,16.6762,390,13.1891,14.5013666667,45.09285,45.09285,0.336307402703456
"TSTD1",168,21.7887,171,23.8045,123,16.7713,20.7881666667,21.53781,21.53781,0.966738412769475
"TSTD2",5143,26.9902,5193,29.2515,4193,23.1341,26.4586,15.39302,15.39302,1.67501778195842
"TTBK1",1588,6.1955,1441,6.03435,1086,4.45445,5.56143333333,8.09995,8.09995,0.721040591797757
"TTBK2",3643,3.49532,3951,4.06889,3140,3.16735,3.57718666667,6.70341,6.70341,0.594176691448333
"TTC1",2320,7.18225,2438,8.10116,2163,7.03992,7.44111,64.98584,64.98584,0.127923051369809
"TTC12",392,0.992263,525,1.4264,603,1.60471,1.34112433333,7.66547,7.66547,0.270167034601701
"TTC13",875,2.10458,999,2.57907,1089,2.75374,2.47913,6.54824,6.54824,0.460919366633811
"TTC14",2149,23.9645,2442,29.2293,2492,29.2159,27.4699,41.71011,41.71011,0.666584562765116
"TTC16",37,0.416701,27,0.326383,44,0.520971,0.421351666667,0.49655,0.49655,0.949752207856069
"TTC17",1848,2.37361,2156,2.97232,2555,3.45013,2.93202,15.33095,15.33095,0.240771051286055
"TTC19",2669,10.3084,2876,11.9227,2989,12.1369,11.456,15.39302,15.39302,0.759835588561473
"TTC21A",214,1.19826,259,1.5566,234,1.37749,1.37745,9.46546,9.46546,0.227171094247171
"TTC21B",1248,2.26303,1519,2.95647,1481,2.82337,2.68095666667,7.07582,7.07582,0.455799741285715
"TTC22",19,0.153585,39,0.338377,47,0.399422,0.297128,0.58965,0.58965,0.815983392570692
"TTC23",1074,1.63294,983,1.60421,1121,1.79189,1.67634666667,5.58618,5.58618,0.406357959647322
"TTC23L",212,0.610916,195,0.603144,157,0.475646,0.563235333333,5.80342,5.80342,0.229771987225983
"TTC24",0,0,0,0,8,0.208593,0.069531,0,0,1.069531
"TTC25",63,0.306686,74,0.386657,94,0.481082,0.391475,4.37584,4.37584,0.25883861870889
"TTC26",237,0.710878,264,0.849946,272,0.857736,0.806186666667,1.48965,1.48965,0.725478146192035
"TTC27",497,0.449826,513,0.498363,568,0.540474,0.496221,7.44823,7.44823,0.177104671629442
"TTC28",1853,0.461233,2034,0.543421,2043,0.534628,0.513094,4.65515,4.65515,0.267560365330716
"TTC29",26,0.0189855,46,0.0360534,43,0.0330107,0.0293498666667,0.46551,0.46551,0.702383379619859
"TTC3",7461,10.0351,8422,12.1585,7380,10.4356,10.8764,53.44108,53.44108,0.218151440052255
"TTC30A",154,4.68378,214,6.98603,275,8.7932,6.82100333333,0.96206,0.96206,3.98611833141188
"TTC30B",90,4.1387,151,7.45313,157,7.5903,6.39404333333,0.68275,0.68275,4.39402367156737
"TTC32",253,8.25684,389,13.6265,467,16.0232,12.6355133333,18.62058,18.62058,0.694959748045165
"TTC33",1138,0.816019,1194,0.918973,1238,0.93329,0.889427333333,5.15169,5.15169,0.307139555688437
"TTC34",54,0.0569183,52,0.0588304,62,0.0687049,0.0614845333333,0.34138,0.34138,0.791337677118565
"TTC36",20,0.93773,34,1.71107,30,1.47879,1.37586333333,1.58275,1.58275,0.91989675087794
"TTC37",3950,7.39988,5066,10.1867,4241,8.35284,8.64647333333,19.76885,19.76885,0.464468342413278
"TTC38",482,3.23268,559,4.0241,788,5.55623,4.27100333333,10.7689,10.7689,0.447875615676061
"TTC39A",753,2.2736,723,2.34314,585,1.85701,2.15791666667,2.14137,2.14137,1.00526734089585
"TTC39B",1159,1.40864,1676,2.1864,1142,1.45922,1.68475333333,1.21034,1.21034,1.21463364610422
"TTC39C",605,0.73995,688,0.903183,732,0.941231,0.861454666667,7.54134,7.54134,0.21793473467477
"TTC4",708,4.6157,467,3.26785,507,3.47497,3.78617333333,18.15507,18.15507,0.249864570232842
"TTC5",674,2.3834,923,3.50332,569,2.11538,2.66736666667,7.16892,7.16892,0.448941434935095
"TTC6",441,0.172897,918,0.386307,588,0.242362,0.267188666667,0.03103,0.03103,1.22905120769231
"TTC7A",1091,1.19137,1249,1.46395,1348,1.54757,1.40096333333,22.93435,22.93435,0.10031454095599
"TTC7B",1085,0.649325,986,0.633359,891,0.560594,0.614426,80.40989,80.40989,0.0198308338212962
"TTC8",467,1.43317,620,2.04226,663,2.1391,1.87151,10.7689,10.7689,0.243991367077637
"TTC9",1462,7.63535,1640,9.19318,1037,5.69375,7.50742666667,4.37584,4.37584,1.58252973798885
"TTC9B",75,5.59455,78,6.24509,33,2.58795,4.80919666667,29.69983,29.69983,0.189225694952382
"TTC9C",449,6.41635,461,7.07104,466,7.00109,6.82949333333,22.71711,22.71711,0.330120041325861
"TTF1",391,2.18206,440,2.63563,414,2.42901,2.41556666667,10.64477,10.64477,0.293313364426262
"TTF2",445,1.64957,480,1.90982,599,2.33441,1.9646,11.60683,11.60683,0.235158243587008
"TTI1",636,2.20213,606,2.25216,682,2.48261,2.3123,5.58618,5.58618,0.502916713481867
"TTI2",626,2.71936,644,3.00274,678,3.09642,2.93950666667,6.14479,6.14479,0.551381729437814
"TTK",43,0.194406,53,0.257193,75,0.356485,0.269361333333,0.46551,0.46551,0.866156719048659
"TTL",8656,25.3792,7902,24.8679,6991,21.5496,23.9322333333,10.55166,10.55166,2.15832471984979
"TTLL1",336,1.17624,326,1.22494,304,1.11884,1.17334,14.05854,14.05854,0.144326076764414
"TTLL10",13,0.0944241,8,0.0623691,6,0.0458172,0.0675368,1.33448,1.33448,0.457291045543333
"TTLL11",544,0.349811,430,0.296786,466,0.315035,0.320544,53.87556,53.87556,0.024064337566669
"TTLL12",731,6.22556,696,6.36226,593,5.30951,5.96577666667,13.25165,13.25165,0.488769838346437
"TTLL2",38,0.192797,27,0.147035,33,0.176022,0.171951333333,0.58965,0.58965,0.737238595497751
"TTLL3",2100,7.79691,1912,7.61959,1993,7.77945,7.73198333333,68.61685,68.61685,0.125429164538901
"TTLL4",915,3.58552,1000,4.20602,989,4.07442,3.95532,32.61706,32.61706,0.147404918812056
"TTLL6",55,0.174763,65,0.221687,23,0.0768337,0.157761233333,0.31034,0.31034,0.883557880651587
"TTLL7",3234,4.21225,4920,6.87828,2700,3.69723,4.92925333333,64.48929,64.48929,0.0905377556136278
"TTLL8",10,0.041781,8,0.0358765,11,0.0483181,0.0419918666667,0,0,1.0419918666667
"TTLL9",246,0.578707,223,0.563079,199,0.49217,0.544652,6.64134,6.64134,0.20214412655372
"TTN",713,0.408644,1027,0.631781,933,0.56218,0.534201666667,1.02413,1.02413,0.757956093070603
"TTPA",86,0.400633,133,0.665028,145,0.710156,0.591939,1.0862,1.0862,0.763080720928003
"TTPAL",772,7.20062,743,7.43844,737,7.22701,7.28869,1.79999,1.79999,2.96025700091786
"TTR",3,0.0124749,1,0.00446332,5,0.0218588,0.01293234,103.80976,103.80976,0.0096644848724012
