"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"YWHAEP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"YWHAEP7",0,0.02918,0,0.00972666666666667,0,1,0,0,0,0,0,0,0,0,1.00972666666667
"YWHAG",364.084688,382.863385,416.227549,387.725207333333,17841,20358,14499,376.044975,423.598595,394.804756,398.149442,22388,34262,33748,0.973883880146658
"YWHAH",502.095785,546.45,518.413579,522.319788,5773,7225,4853,440.58533,405.55675,406.654318,417.598799333333,6754,8415,9136,1.25017030348259
"YWHAQ",499.824856,492.604426,497.935402,496.788228,9433,10027,7032,438.518288,455.116018,429.940827,441.191711,10287,14715,14372,1.1257294418167
"YWHAQP5",0.42719,0.531975,0.562287,0.507150666666667,7,9,6,0.521965,0.510943,0.36675,0.466552666666667,10,13,10,1.02768260623894
"YWHAQP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"YWHAZ",908.255001,967.653778,970.549239,948.819339333333,15411,16646,11445,954.732768,897.463096,900.904467,917.700110333333,19913,25438,26961,1.03387310902652
"YY1",25.85575,26.173294,25.652831,25.8939583333333,1112,1333,939,25.454658,21.767267,20.846412,22.6894456666667,1420,1798,1847,1.13527174555949
"YY1AP1",56.507171,60.78101,69.169891,62.1526906666667,853,875,721,54.770328,53.531776,48.154013,52.152039,1002,1489,1324,1.18815179727473
"YY2",0.656212,0.677612,0.718509,0.684111,23,26,18,0.373805,0.756005,0.214841,0.448217,16,44,13,1.16288581062092
"ZACN",1.123429,1.194574,0.758041,1.025348,8,13,6,1.089835,0.494583,0.654183,0.746200333333333,13,9,11,1.15986004660405
"ZADH2",6.021168,7.347935,8.161869,7.17699066666667,323,330,286,10.087055,11.774915,11.585726,11.149232,616,914,862,0.673045890198382
"ZAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ZAP70",2.129478,3.024777,0.345132,1.833129,31,51,5,0.335219,0.194458,0.27466,0.268112333333333,5,4,3,2.23413094055548
"ZAR1",0,0,0,0,0,0,0,0.076624,0,0.036511,0.0377116666666667,1,0,1,0.963658819807043
"ZAR1L",0,0,0.126644,0.0422146666666667,0,0,1,0.071429,0.06549,0,0.0456396666666667,1,2,0,0.996724493045565
"ZBBX",3.767975,1.21743,5.437273,3.474226,25,27,22,1.255602,3.016865,2.606815,2.293094,58,60,64,1.35866938508284
"ZBED1",13.253936,13.751437,15.936531,14.313968,530,609,479,12.807203,11.186781,10.019376,11.3377866666667,594,909,808,1.24122489825296
"ZBED2",0.036081,0.099277,0,0.0451193333333333,1,3,0,0,0,0,0,0,0,0,1.04511933333333
"ZBED3",2.894025,2.211243,2.786427,2.630565,164,156,150,3.702132,4.865438,3.071026,3.879532,230,418,331,0.744039592321559
"ZBED3.AS1",2.571556,2.964181,2.295206,2.61031433333333,73,98,69,2.601188,1.560291,2.140057,2.100512,90,100,90,1.16442520891173
"ZBED4",6.17461,5.478823,7.106089,6.253174,583,564,477,4.688503,6.805354,4.607027,5.36696133333333,539,1067,764,1.13918926474817
"ZBED5",23.383366,21.855465,28.105548,24.4481263333333,611,624,543,22.155321,25.997346,20.305979,22.8195486666667,721,1170,883,1.06837147460085
"ZBED5.AS1",2.817849,3.027917,4.265418,3.37039466666667,33,45,35,2.893352,1.506076,3.045911,2.48177966666667,48,33,65,1.25521861952015
"ZBED6",0,0,0,0,0,0,0,0.151609,0.034959,0,0.0621893333333333,31,10,0,0.941451743694156
"ZBED6CL",1.223598,0.407356,0.759363,0.796772333333333,79,26,35,0.440029,0.354103,0.177926,0.324019333333333,35,39,21,1.35705898554351
"ZBED8",3.559696,4.097429,4.173405,3.94351,124,154,107,3.146051,3.16011,2.819006,3.04172233333333,129,177,165,1.22311964857886
"ZBED9",3.041823,3.259474,3.480609,3.26063533333333,226,255,180,3.509095,3.159797,2.547195,3.072029,245,401,319,1.04631753195602
"ZBP1",0.056086,0.051111,0.139658,0.082285,2,2,3,2.843863,0.888449,0.824857,1.51905633333333,13,10,8,0.429639061929143
"ZBTB1",6.429231,7.14875,8.460991,7.346324,289,328,242,10.630759,7.264872,8.341566,8.74573233333333,432,429,533,0.856408088641329
"ZBTB10",3.784904,3.763297,4.307313,3.951838,493,533,400,3.690597,3.455306,2.820852,3.32225166666667,589,745,598,1.14566165551829
"ZBTB11",4.125685,5.105963,4.774288,4.66864533333333,308,410,257,3.409543,3.74919,3.314529,3.49108733333333,307,398,381,1.26219886468474
"ZBTB11.AS1",0.738298,0.740171,0.951561,0.81001,26,29,24,0.661886,0.308483,0.590126,0.520165,28,18,37,1.19066680261682
"ZBTB12",5.653037,5.980547,8.923445,6.852343,129,155,143,6.545303,8.328248,5.416298,6.763283,186,329,236,1.01147195071982
"ZBTB14",4.507248,4.049231,5.580631,4.71237,134,147,139,4.461374,5.997498,4.090747,4.849873,142,209,181,0.976494703389287
"ZBTB16",0.712799,1.22733,0.998777,0.979635333333333,78,130,32,1.245656,0.624286,0.490549,0.786830333333333,126,82,57,1.10790336183756
"ZBTB17",20.131101,19.843341,25.084491,21.686311,188,254,164,19.893985,27.983661,20.391283,22.7563096666667,269,500,410,0.954959390508029
"ZBTB18",6.009201,6.600632,6.565861,6.391898,296,350,232,5.110998,3.760273,3.321389,4.06422,306,307,281,1.45963208549392
"ZBTB2",2.454401,2.725355,3.33816,2.83930533333333,100,120,97,1.399664,1.549281,1.628993,1.52597933333333,69,104,115,1.51992745256031
"ZBTB20",4.696897,0.573975,0.33741,1.86942733333333,12,23,9,4.206111,0.738107,2.932627,2.625615,119,32,20,0.79143189040572
"ZBTB20.AS1",0.016557,0.230117,0,0.0822246666666667,1,2,0,0.206922,0.109547,0,0.105489666666667,3,3,0,0.978955027168956
"ZBTB20.AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ZBTB20.AS4",0.166286,0.152756,0.234486,0.184509333333333,1,1,1,0.406883,0,0,0.135627666666667,3,0,0,1.04304374409101
"ZBTB20.AS5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ZBTB21",2.363436,2.624121,2.111227,2.36626133333333,172,232,139,2.008126,1.987713,1.685627,1.893822,179,303,258,1.16325791058791
"ZBTB22",6.708805,7.690012,9.55856,7.98579233333333,228,274,202,9.143033,8.259993,8.781605,8.72821033333333,365,463,538,0.923684010258687
"ZBTB24",1.98626,2.159697,2.319357,2.15510466666667,145,169,121,1.7032,1.564296,1.483756,1.58375066666667,151,188,186,1.22113356655157
"ZBTB25",3.808353,4.006954,3.068299,3.62786866666667,219,249,168,5.389764,2.92461,3.929997,4.081457,330,361,402,0.910736559743921
"ZBTB26",3.557275,3.246563,3.696643,3.50016033333333,202,203,158,4.247632,4.000194,3.002018,3.749948,297,391,308,0.947412547112797
"ZBTB3",2.952381,4.10441,4.130128,3.728973,39,61,48,2.821347,3.260801,2.41234,2.831496,82,67,76,1.23423670545395
"ZBTB32",0.160539,0.760332,1.005854,0.642241666666667,1,5,2,0.586268,0.429462,0.429957,0.481895666666667,2,2,4,1.10820329906266
"ZBTB33",7.030072,7.528632,8.495345,7.684683,498,569,429,8.08648,8.598284,7.201733,7.96216566666667,688,993,865,0.969038435910784
"ZBTB34",4.114233,3.503001,4.998177,4.205137,367,336,317,3.601836,3.360509,3.183405,3.38191666666667,387,492,490,1.18786763782972
"ZBTB37",1.054168,1.275565,1.218231,1.18265466666667,284,369,234,1.23869,1.189453,1.223156,1.21709966666667,377,498,556,0.984463937044478
"ZBTB38",38.922272,27.292769,37.679028,34.6313563333333,465,523,344,20.793861,27.19527,21.167813,23.0523146666667,481,629,580,1.48141070109621
"ZBTB39",3.208171,3.113854,3.594831,3.30561866666667,274,290,218,2.961226,3.315845,2.395623,2.890898,308,469,360,1.10658739105129
"ZBTB4",11.197565,12.416985,12.204401,11.9396503333333,869,1077,668,14.097223,12.308324,10.731737,12.3790946666667,1349,1624,1534,0.967154404368766
"ZBTB40",3.46123,4.522759,3.731477,3.90515533333333,417,557,318,3.502407,3.735008,2.455436,3.23095033333333,515,749,523,1.15935072427778
"ZBTB41",3.253404,3.723299,3.977289,3.65133066666667,370,446,303,4.6417,2.529027,2.222579,3.131102,437,472,420,1.12592975595051
"ZBTB42",0.267842,0.134033,0.28849,0.230121666666667,5,7,6,0.364062,0.302628,0.348893,0.338527666666667,21,23,30,0.919011012846703
"ZBTB43",63.641097,23.30392,33.361361,40.102126,320,367,256,20.56393,33.089933,49.552311,34.402058,319,465,393,1.16100950967314
"ZBTB44",2.701994,3.728405,3.259999,3.23013266666667,295,357,248,3.017105,2.50273,2.251683,2.590506,386,445,361,1.17814387907071
"ZBTB44.DT",0.340828,0.872683,0.346949,0.520153333333333,4,7,4,0.14073,0.16854,0.026456,0.111908666666667,1,6,1,1.36715665495307
"ZBTB45",6.147791,7.774779,7.632291,7.18495366666667,116,164,132,6.175551,9.43694,7.918468,7.843653,193,325,336,0.925517279643001
"ZBTB46",9.309861,8.328385,9.287629,8.97529166666667,404,411,343,6.201096,7.180818,5.922888,6.434934,472,800,679,1.34167857665807
"ZBTB47",4.942087,5.914462,7.221988,6.026179,336,403,278,5.409623,6.432179,6.144741,5.99551433333333,401,689,659,1.0043834756396
"ZBTB48",14.975951,14.894704,17.56823,15.8129616666667,180,198,156,12.522455,13.541896,8.516725,11.5270253333333,180,262,197,1.34213520123798
"ZBTB49",5.231092,2.712703,2.362769,3.43552133333333,73,69,53,3.874388,3.546079,2.316133,3.24553333333333,72,122,81,1.04475009029097
"ZBTB5",6.563362,6.839113,9.576674,7.65971633333333,414,469,429,9.354033,8.324557,7.092426,8.25700533333333,715,866,783,0.935477081573105
"ZBTB6",3.886035,4.080109,4.914162,4.29343533333333,209,233,190,4.269102,4.11116,3.062125,3.814129,277,362,277,1.09956241997947
"ZBTB7A",2.021213,2.069485,2.389614,2.160104,162,188,134,2.023135,1.858315,2.538109,2.139853,201,256,305,1.00644966500024
"ZBTB7B",1.101572,12.185978,7.038574,6.77537466666667,39,66,27,10.657254,0.753301,7.215445,6.20866666666667,72,58,97,1.07861481549986
"ZBTB7C",9.851567,6.781012,8.396167,8.34291533333333,313,260,208,7.307577,2.320228,2.176093,3.93463266666667,401,251,216,1.89333552554874
"ZBTB8A",2.164007,3.324151,4.188455,3.22553766666667,208,277,223,3.401068,3.007479,2.674614,3.02772033333333,298,394,345,1.04911396943234
"ZBTB8B",1.692865,1.750508,1.404391,1.61592133333333,302,338,178,1.838023,1.824356,1.445848,1.70274233333333,396,535,448,0.967876701034641
"ZBTB8OS",52.294328,39.456782,42.999226,44.9167786666667,231,213,132,37.413568,39.365922,32.322075,36.3671883333333,203,319,297,1.22879940168543
