"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg__TPM","FoldChange"
"HNRNPAB",50.491877,47.454852,56.261166,891,904,686,0.431459666666667,54.299486,56.047696,63.544739,1355,1048,1091,0.462988666666667,0.978448910290032
"HNRNPC",232.556724,228.323602,249.210767,2055,2235,1491,3.38569533333333,436.964882,296.52238,363.012477,4882,2517,2954,41.8274996666667,0.102403721148045
"HNRNPCL1",0.084611,0,0,1,0,0,28.6203126666667,0,0,0,0,0,0,232.440872,0.126885718053121
"HNRNPCL2",0,0,0,0,0,0,105.902605,0,0,0,0,0,0,108.808304666667,0.973538434315262
"HNRNPCL3",0,0.073381,0,0,1,0,77.619755,0,0,0,0,0,0,29.2545646666667,2.59860804034706
"HNRNPCL4",0,0,0,0,0,0,4.204452,0,0,0,0,0,0,3.40140466666667,1.18245251099384
"HNRNPD",117.816632,100.267922,115.775549,1418,1365,1033,28.205831,152.646391,100.748918,127.349693,2606,1344,1596,21.4774756666667,1.29933767621919
"HNRNPDL",132.151871,117.120375,140.918576,3129,2926,2501,23.8612466666667,149.795946,109.998917,126.92684,4762,2717,2957,23.1207913333333,1.03069780435893
"HNRNPF",23.678944,22.062364,24.96866,631,569,497,23.931966,36.867378,29.807525,37.923072,1342,888,998,20.6566746666667,1.15123703817625
"HNRNPH1",458.48017,490.181548,625.540443,2117,2150,2091,6.45583066666667,1044.09156,707.375935,501.987155,6383,3029,3354,7.535737,0.873484113517868
"HNRNPH2",55.183303,52.583092,60.876371,1589,1635,1250,4.243323,34.569832,41.195879,47.207326,1372,1247,1290,5.61528333333333,0.792607472091143
"HNRNPH3",70.497339,66.802194,76.486819,1130,1252,927,2.32220866666667,115.3406,83.571999,89.330144,2370,1336,1547,2.128168,1.06203012966908
"HNRNPK",254.017415,221.116295,272.584927,4725,4585,3624,0.0374863333333333,268.142194,230.119176,282.368906,6302,4394,4940,0.10759,0.936706121699666
"HNRNPKP3",0,0,0,0,0,0,3.66794033333333,0.03113,0,0,1,0,0,4.59321066666667,0.834572593725536
"HNRNPL",99.687525,97.893347,100.817344,1255,1483,1040,37.942938,113.371049,89.735325,108.692516,2282,1290,1371,43.8288326666667,0.868702923619887
"HNRNPLL",22.76588,21.224506,24.116382,399,434,306,3.638115,27.690511,23.29437,25.59075,618,343,404,3.51188333333333,1.02797759989361
"HNRNPM",136.558787,165.688364,205.660581,955,1041,902,0.340121333333333,178.852753,153.870444,217.706468,1392,933,1230,0.482089333333333,0.9042109022668
"HNRNPR",85.42952,72.180792,94.912943,1709,1631,1469,9.307015,76.546641,71.443749,84.0091,2244,1665,1717,12.7066553333333,0.751971560482321
"HNRNPU",300.831167,247.653683,367.481712,4106,4076,3336,0,327.609603,313.837443,376.950121,6607,4067,4660,0,1
"HNRNPUL1",61.738358,58.461308,73.80808,881,1002,790,13.8236226666667,103.085713,77.586686,88.792836,2261,1243,1370,28.595454,0.500874987985204
"HNRNPUL2",33.83148,26.948889,33.310776,1745,1727,1277,35.9756923333333,35.282658,31.521821,33.0519,2305,1493,1660,41.191813,0.8763712603043
"HNRNPUL2.BSCL2",8.568798,10.125271,16.971801,421,556,585,14.2684436666667,12.557332,13.812929,16.881299,889,738,781,18.2192436666667,0.794435198984851
"HOGA1",0.100608,0.027381,0,3,1,0,0.0165423333333333,0.104951,0.067832,0.196861,5,2,5,0.023094,0.993596222178347
"HOMER1",15.691483,17.667122,20.414248,438,480,379,7.57483433333333,15.922279,14.475634,13.083186,594,440,384,9.07423866666667,0.851164501562335
"HOMER2",38.573908,39.689073,26.777266,413,484,414,19.59188,40.555569,23.861327,25.200085,720,535,456,12.872951,1.48431865722008
"HOMER3",9.11357,10.903435,12.907586,83,112,88,3.92475166666667,21.345315,11.815853,19.503336,346,137,170,3.245994,1.15985836689045
"HOMEZ",3.577359,3.514455,3.871879,120,122,102,26.618446,4.831958,2.383031,4.883624,206,87,130,24.322526,1.09066710011474
"HOOK1",3.714375,8.251903,2.873764,236,170,140,7.735862,26.456975,1.818775,1.708138,145,143,123,373.423599,0.023331494124119
"HOOK2",78.354144,94.433932,89.170562,265,275,209,12.1360156666667,126.359969,104.004526,101.160427,400,258,274,10.021401,1.19186441602721
"HOOK3",11.974128,10.770475,10.815586,662,747,569,7.732127,14.359652,8.759381,9.886872,1206,568,591,3.64416233333333,1.88023724694665
"HOPX",1.226778,1.660171,1.578895,21,21,11,107.916540666667,0.967598,0.189472,0.210766,16,6,4,142.511774333333,0.758938011690158
"HORMAD1",0.517967,0.287315,1.186361,5,2,8,0.0308116666666667,0.242742,0.157694,0.804676,4,1,5,0,1.03081166666667
"HORMAD2",0,0.359633,0,0,1,0,21.135634,0,0,0.044573,0,0,1,24.1034483333333,0.88177662710216
"HOTAIR",0,0,0,0,0,0,173.396039,0,0,0,0,0,0,170.655978666667,1.01596251033385
"HOTAIRM1",0.186318,0.511316,0,1,5,0,39.1206476666667,3.927634,0.441749,0,34,3,0,135.467331666667,0.293994519982737
"HOXA.AS3",0,0,0,0,0,0,15.3571566666667,0,0,0,0,0,0,10.9585493333333,1.3678211470912
"HOXA1",0.079095,0.036356,0.222643,2,1,4,0,0.340289,0.037243,0.041736,14,1,1,0.022701,0.97780289644774
"HOXA10",0,0,0,0,0,0,1.35251666666667,0,0,0,0,0,0,0.087518,2.16319791182
"HOXA10.AS",0,0,0,0,0,0,30.247793,0,0,0,0,0,0,37.5394303333333,0.810800593826456
"HOXA11",0,0,0,0,0,0,40.8548413333333,0,0,0,0,0,0,42.170196,0.969530954488447
"HOXA11.AS",0,0,0,0,0,0,656.966990333333,0,0,0,0,0,0,526.264624,1.24788760782353
"HOXA13",0,0,0,0,0,0,13.945929,0,0,0,0,0,0,7.50009066666667,1.75832583275974
"HOXA2",0,0,0,0,0,0,4.332751,0.865852,0,0,25,0,0,6.675177,0.694804953683804
"HOXA3",0,0.026622,0,0,1,0,79.6647576666667,0.581435,0,0,28,0,0,108.824952,0.734484797832342
"HOXA4",0,0,0,0,0,0,0.110321666666667,1.163753,0,0,23,0,0,0.105232666666667,1.00460446035797
"HOXA5",0,0.806283,0,0,1,0,25.866754,0.111401,0,0,3,0,0,317.140365,0.0844493718990987
"HOXA6",0.126382,0,0.133797,1,0,1,62.0257053333333,0.066394,0,0,1,0,0,62.39235,0.994216263213674
"HOXA7",0,0,0,0,0,0,0.161949333333333,0,0,0,0,0,0,0.343427333333333,0.864914167296482
"HOXA9",0,0,0,0,0,0,36.5805756666667,0,0,0,0,0,0,16.129829,2.19386753169963
"HOXB.AS1",1.450033,1.290937,3.348643,4,6,13,23.702064,6.089773,0.401598,0.353844,37,2,2,27.106966,0.878859141182296
"HOXB.AS3",0,0,0,0,0,0,0,0.099536,0,0,1,0,0,0.0487483333333333,0.953517605907995
"HOXB1",0,0,0,0,0,0,6.74564266666667,0,0,0,0,0,0,5.38962133333333,1.21222248746718
"HOXB13",0,0,0,0,0,0,48.270256,0.445191,0,0,25,0,0,31.2048423333333,1.5299021026103
"HOXB2",1.367248,2.749466,3.58552,23,30,41,0.0907736666666667,3.417022,0.053798,1.030165,83,1,6,0.0245706666666667,1.06461535758718
"HOXB3",0.135934,0.165847,0.263154,7,10,4,11.019528,7.184,0,0,233,0,0,14.3523403333333,0.782911773646845
"HOXB4",0,0,0,0,0,0,16.2499306666667,1.35908,0,0,44,0,0,17.455289,0.934687647896853
"HOXB5",0,0,0.056842,0,0,1,0.982935666666667,0.168361,0,0,6,0,0,0.889221333333333,1.04960474015397
"HOXB6",0,0,0,0,0,0,45.362287,1.037217,0,0,7,0,0,41.4532643333333,1.09207825895257
"HOXB7",0,0.284705,0,0,2,0,0.129774333333333,1.516254,0,0,14,0,0,0.148941666666667,0.983317400796385
"HOXB8",0,0,0,0,0,0,9.281544,0.158571,0,0,6,0,0,6.09508566666667,1.44910780264481
"HOXB9",0.03159,0.028381,0,1,1,0,5.58580066666667,0.879562,0,0,40,0,0,6.32128033333333,0.899542206665947
"HOXC.AS1",0,0,0,0,0,0,19.030559,0,0,0,0,0,0,21.288487,0.89869532193908
"HOXC.AS2",0,0,0,0,0,0,35.0324716666667,0,0,0,0,0,0,20.9407403333333,1.64226325635533
"HOXC.AS3",0,0,0,0,0,0,52.1306616666667,0,0,0,0,0,0,46.402212,1.12084772893439
"HOXC10",0,0,0,0,0,0,84.105622,0,0,0,0,0,0,69.6188893333333,1.20513962770339
"HOXC11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HOXC12",0,0,0,0,0,0,0.358600333333333,0,0,0,0,0,0,0.755289,0.774003787030702
"HOXC13",0,0.032181,0,0,1,0,83.590051,0,0,0,0,0,0,75.7879156666667,1.10160629137535
"HOXC13.AS",0,0,0,0,0,0,0.0207896666666667,0,0,0,0,0,0,0,1.02078966666667
"HOXC4",0,0,0,0,0,0,0.235098333333333,0.277142,0,0.059398,8,0,1,0.302143333333333,0.948511812575677
"HOXC5",0,0,0,0,0,0,0.153886333333333,0,0,0,0,0,0,0.114000666666667,1.03580398814842
"HOXC5.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HOXC6",0,0,0,0,0,0,4.50608433333333,0.343671,0,0,4,0,0,4.227523,1.05328744289281
"HOXC8",0,0,0,0,0,0,10.415642,0.023957,0,0,1,0,0,2.89901166666667,2.92782965939659
"HOXC9",0,0,0,0,0,0,414.493764666667,0.151876,0,0,1,0,0,723.421164333333,0.573552768918665
"HOXD1",0.049716,0.04365,0,1,1,0,0.538456666666667,0.307179,0.136048,0.104115,9,3,2,0.108274,1.38815551629531
"HOXD10",0,0,0,0,0,0,391.619448,0,0,0,0,0,0,682.797849,0.574174733913209
"HOXD11",0,0,0,0,0,0,1.18101533333333,0.049285,0,0,1,0,0,1.07184233333333,1.05269368148509
"HOXD12",0,0,0,0,0,0,32.063356,0,0,0,0,0,0,36.9763196666667,0.870630863922842
"HOXD13",0,0,0,0,0,0,54.134561,0.025474,0,0,1,0,0,28.6030923333333,1.86245951534996
"HOXD3",0,0.031507,0.10004,0,1,2,3.346432,0.961784,0.089913,0,13,1,0,69.1130913333333,0.061991732461718
"HOXD4",0,0.626549,0.129598,0,8,1,4.23729366666667,0.425987,0.080978,0,7,1,0,3.73021766666667,1.10719929519804
"HOXD8",0,0.140088,0.434379,0,3,4,0.139042333333333,1.533013,0.072746,0.242406,28,1,3,0.064553,1.06997240469317
"HOXD9",0.051106,0.087991,0,1,2,0,131.400255666667,0.10282,0,0,3,0,0,99.9499053333333,1.31154412903593
"HP",0,0.02471,0,0,1,0,2.80435033333333,0.056662,0.151742,2.069767,3,4,4,1.22259833333333,1.71166795019943
"HP1BP3",60.036187,65.153505,86.855898,1520,1600,1368,0.947796333333333,100.568383,76.370952,72.670321,2954,1696,1849,0.688139666666667,1.15381231292277
"HPAT5",0.166745,0.916976,0.469156,1,6,2,0.272654,0.38634,0.587132,0.702064,3,2,4,2.04963133333333,0.417314049108012
"HPCA",11.75829,11.535954,25.351242,97,139,164,0.175553333333333,2.408961,2.0515,4.412103,22,21,29,0.103813333333333,1.06499287319112
"HPCAL1",33.250526,45.03393,53.918489,550,903,645,0,23.978114,17.294418,23.843239,587,321,374,0,1
"HPCAL4",19.260223,18.080194,17.949585,1177,1208,786,2.260598,8.600284,5.891929,5.890193,738,381,343,0.784217666666667,1.82746649184993
"HPD",0,0,0,0,0,0,0.010731,0.042013,0.055446,0,1,1,0,0,1.010731
"HPDL",0.200167,0.696219,0.359326,4,16,5,2.076093,0.879664,1.124038,1.550942,26,25,30,7.38480566666667,0.366865151356917
"HPF1",16.506931,28.28618,33.446979,206,280,237,0.547727333333333,16.593219,18.510368,24.447701,235,183,241,3.03621433333333,0.383460144955962
"HPGD",2.239617,1.537215,2.364161,37,31,36,4.10501466666667,2.21916,1.520006,1.761955,67,49,33,4.44668866666667,0.937269408826133
"HPGDS",0,0,0,0,0,0,10.4453583333333,0,0,0,0,0,0,9.31688466666667,1.10938124280023
"HPN",2.416186,0.941543,2.401259,22,20,19,197.691984666667,0.929862,0.665873,1.174022,17,18,16,173.834212,1.1364594057064
"HPN.AS1",0.276076,0.353411,0.198377,8,12,6,0.085681,0.140558,0.087345,0.157424,7,4,3,1.66804933333333,0.406919387297686
"HPR",0.375558,0,0.302204,3,0,3,148.791696666667,0,0,0,0,0,0,140.803800333333,1.0563306224132
"HPRT1",34.250821,37.459619,34.094205,349,377,221,6.44859433333333,25.360341,20.600715,24.585229,372,229,256,2.57582566666667,2.08304180004301
"HPS1",8.004171,7.329551,9.710935,137,185,119,339.996480666667,10.742741,9.861931,11.77214,324,213,220,533.342977,0.638160311530896
"HPS3",10.283887,10.434068,12.484646,265,314,236,0,12.238115,9.43783,12.594282,436,280,308,0,1
"HPS4",11.1958,8.751313,10.173431,363,383,262,10.3174983333333,11.435912,9.572502,12.333006,629,347,360,10.5247946666667,0.982013012871032
"HPS5",11.519073,8.023067,16.273435,185,226,162,66.357167,24.60019,38.288131,40.619747,867,989,907,44.1567506666667,1.49163006650346
"HPS6",3.631676,4.065507,4.697854,111,142,100,78.4947353333333,4.307509,4.160511,5.653116,194,141,164,89.229822,0.881025070994081
"HPSE",0.118973,0.327303,0.168141,7,13,7,0.626123333333333,0.109232,0.252657,0.189216,9,9,7,2.84724566666667,0.422672081334031
"HPSE2",0,0.042594,0.029003,0,2,1,0.0580706666666667,0,0,0,0,0,0,0.121205666666667,0.9436900812429
"HPX",47.109781,29.761947,10.116529,45,57,51,0.0313773333333333,2.560787,14.952271,16.173848,30,26,29,0.0197923333333333,1.01136015600562
"HPYR1",0,0.089208,0.052641,0,1,1,2.85394966666667,0,0,0,0,0,0,7.04348166666667,0.479139485409407
"HR",1.042252,3.065384,1.85829,28,63,38,6.01500366666667,7.813061,11.647233,8.08325,379,271,295,8.242323,0.759008710977388
"HRAS",75.380875,132.018817,142.866806,346,497,329,0,112.450634,94.089852,85.293032,338,332,294,0.058321,0.944892901114123
"HRAT17",1.585541,2.279988,2.039092,7,11,6,80.5685216666667,0.823062,2.995262,1.40045,5,14,6,22.1713563333333,3.52023077515431
"HRAT92",0.847197,0.386665,0.346072,3,7,4,0.779393666666667,0.809785,0.524626,0.603705,15,9,13,0.406386333333333,1.26522394628882
"HRC",1.283632,0.106285,0,3,3,0,17.02135,27.546734,0.036099,0.082937,381,1,2,18.0263096666667,0.947180526109731
"HRCT1",0.210529,0.187437,0,2,2,0,0,0.144787,0,0.110277,2,0,1,0,1
"HRG",0.018985,0.074286,0.050716,1,5,2,6.19145933333333,0.635465,0.055214,0.021457,8,3,1,6.10701466666667,1.01188187595317
"HRH1",1.083598,0.668341,0.649908,63,36,19,3.152481,0.435683,0.143707,0.018479,31,9,1,95.297052,0.043121579672034
"HRH2",0.140548,0.160406,0.02577,8,10,1,13.778278,0.258297,0.136157,0.298046,20,8,10,21.3529466666667,0.66113332709006
"HRH3",2.943321,4.043603,4.794836,86,137,97,91.09654,1.330495,3.60567,4.411411,58,118,117,128.477044666667,0.711296278325619
"HRH4",0.067853,0.058126,0.116733,3,3,4,7.06577366666667,0.108357,0,0.111664,7,0,1,6.26661933333333,1.10997608333045
"HRK",1.070792,5.406617,2.286369,81,372,122,4.405189,0.241151,0.590307,0.729353,26,48,52,9.291888,0.525189255848878
"HRNR",0,0,0,0,0,0,107.883283333333,0,0,0,0,0,0,108.389690666667,0.995370611889959
"HROB",0.570035,1.319673,1.131094,16,25,19,10.746177,2.799504,1.557924,1.86745,80,39,38,14.725433,0.746954122026401
"HS1BP3",5.107365,4.477898,25.540602,130,164,120,0.2866,9.788913,7.300099,10.753394,319,240,249,0.223136333333333,1.05188601216163
"HS1BP3.IT1",0,0,0,0,0,0,20.4845556666667,0.561946,0.185158,0,4,1,0,19.887233,1.02859750100296
"HS2ST1",9.958405,10.092248,14.721561,720,731,504,403.855717,14.161045,11.210886,8.013399,1183,644,651,593.827934,0.680626604533337
"HS3ST1",1.297357,2.776526,2.133519,126,182,85,0.822528666666667,3.137022,2.526757,3.874522,193,203,165,9.78092733333333,0.169051196647215
"HS3ST2",4.737601,8.54698,6.504184,124,256,118,129.079597666667,3.836752,12.825275,18.586588,147,370,465,142.360614333333,0.907359376712864
"HS3ST3A1",0.321947,0.266372,0.117555,7,15,4,0.641266333333333,1.714454,0.95241,1.159731,121,42,42,0.361629,1.2053696956611
"HS3ST3B1",2.058941,2.708248,1.90481,131,208,86,1.04532266666667,4.643864,1.809309,4.144732,418,135,243,2.16826233333333,0.645566071075554
"HS3ST4",15.101545,8.763143,15.21338,432,270,346,0,5.928524,16.905259,23.217631,237,588,637,0.409206666666667,0.709619123762306
"HS3ST5",5.077803,8.536664,11.599774,123,189,133,0.0244243333333333,4.903777,3.588859,4.762124,139,97,167,0,1.02442433333333
"HS3ST6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HS6ST1",50.636307,40.349285,72.409904,2663,2380,2639,32.8557553333333,24.699153,37.418196,47.258398,1876,2170,2317,37.887902,0.870598659020827
"HS6ST2",5.741243,7.274049,4.625267,297,395,176,0.0699806666666667,6.763891,5.970106,5.727388,472,344,315,0.670529333333333,0.640503968003755
"HS6ST2.AS1",0,0.217136,0,0,1,0,2.151386,0.170559,0,0,1,0,0,0.00930333333333333,3.1223378502003
"HS6ST3",9.214103,7.091525,12.09208,910,758,844,16.3561423333333,3.773992,3.956538,3.660916,512,409,342,18.212216,0.903390964026916
"HSBP1",193.662363,182.406313,197.662587,4075,4228,3310,4.356664,129.530911,134.047195,165.332822,2878,2886,3248,3.577712,1.17016186251997
"HSBP1L1",20.442077,18.852928,27.302564,172,158,157,54.9729336666667,10.602251,16.227893,22.243207,120,141,168,53.9432773333333,1.01874035156452
"HSCB",5.878026,7.89726,7.177201,51,66,33,9.97300666666667,9.098066,7.679838,8.106017,93,64,62,7.04344366666667,1.36421750700394
"HSD11B1",0,0.151414,0,0,1,0,11.423609,0,0,0,0,0,0,10.1955736666667,1.10968936205472
"HSD11B1.AS1",0.534847,0.490409,0,1,1,0,38.945964,0.381829,0,0,1,0,0,30.0042936666667,1.28840103340095
"HSD11B1L",28.538834,32.694825,40.835425,345,419,292,0,21.909609,17.267863,22.974208,371,231,274,0,1
"HSD11B2",1.04452,1.0436,1.015629,9,8,12,318.248210333333,0.993326,1.190725,2.089024,16,15,22,314.169271,1.01294205910491
"HSD17B1",0.605517,0.332628,0.928157,8,5,9,0.03186,0.203879,0.203946,0.314433,4,3,4,0.219846,0.845893661986841
"HSD17B10",35.357575,30.735774,39.299876,271,284,228,0.816896666666667,34.799388,33.930982,43.377512,411,331,317,1.27490666666667,0.798668663329778
"HSD17B11",9.583168,10.368808,11.425408,123,125,116,0,14.663877,11.188247,15.150112,231,161,172,0.175534666666667,0.850676741703917
"HSD17B12",52.053168,62.234257,43.469887,843,1035,504,0.103250333333333,85.169674,56.140409,59.156915,1874,955,921,0.197105,0.921598634483469
"HSD17B13",0.159162,0.132206,0.393779,5,4,8,21.2683453333333,0.179895,0.202456,0.110639,7,6,3,15.2318443333333,1.37189248960474
"HSD17B14",5.423576,3.30047,1.029375,33,32,5,1.31955066666667,4.798982,1.45766,3.873878,49,18,28,1.19945866666667,1.05460070781053
"HSD17B2",15.139739,6.447592,6.100698,197,87,56,13.4350443333333,0.392485,0.382093,0.784173,15,13,11,9.42337866666667,1.38487191101439
"HSD17B3",0.183326,0.080168,0,3,1,0,12.8668676666667,0.05314,0.172934,0,1,3,0,18.1108796666667,0.725600700152665
"HSD17B3.AS1",0,0,0,0,0,0,201.387891,0,0,0,0,0,0,154.541703666667,1.30118088094063
"HSD17B4",411.104517,369.522409,376.051587,973,1020,765,34.8999883333333,572.299073,585.401891,452.799012,1630,1146,1324,29.2201146666667,1.18795010307925
"HSD17B6",1.433214,0.20899,0.573992,2,4,3,28.687577,1.008934,0.053428,0.605755,7,1,6,24.5196176666667,1.16332373736059
"HSD17B7",20.276979,17.420217,13.146928,239,244,131,13.276066,14.147776,12.826765,16.509262,298,145,190,11.714408,1.12282585237158
"HSD17B7P2",5.568913,5.100914,3.09718,82,77,31,21.342846,5.70788,1.460972,2.419957,122,25,37,20.0157533333333,1.0631475182268
"HSD17B8",1.089099,0.799319,0.70197,11,9,5,10.895759,4.540944,0.910078,1.599335,66,10,15,5.997981,1.69988443809722
"HSD3B1",2.040153,3.104239,1.172141,5,9,5,19.254311,0.480577,0.769108,0.591143,6,7,6,23.6570936666667,0.821439512450785
"HSD3B2",0.118207,0.794501,0.130455,3,9,2,0.0235343333333333,0.828051,0.786146,0.513827,7,6,4,0,1.02353433333333
"HSD3B7",2.510238,1.384423,1.452352,63,42,28,9.632401,2.466205,1.453826,1.64915,85,43,43,67.02423,0.156303143747456
"HSD52",0.355467,0.601964,0.557235,9,18,11,0.189035333333333,0.649533,0.67028,0.799619,27,20,19,0.514918,0.784884286366215
"HSDL1",86.071517,78.555199,95.04641,1817,1890,1415,17.418219,59.050959,62.340324,78.293845,1673,1350,1416,16.207224,1.0703771276529
"HSDL2",5.156475,4.000641,5.447083,167,173,129,39.9136626666667,8.631477,6.316232,9.395569,430,198,267,48.705935,0.823114235084134
"HSF1",37.422991,34.98073,41.147036,349,460,325,0,59.942125,40.343821,57.518236,871,498,519,0.100483,0.908691910733741
"HSF2",28.424033,23.910581,32.368867,495,511,419,0,22.378873,20.76935,29.436374,546,408,464,0,1
"HSF2BP",0.872735,0.441109,0.683008,10,9,8,2.03422666666667,0.341242,1.0824,0.320063,11,16,7,2.12112766666667,0.972157178660747
"HSF4",101.224179,93.407933,144.597204,187,242,198,0.737492333333333,213.965952,185.241501,164.557745,497,331,287,0.265269666666667,1.37321898968046
"HSF5",0.138441,0.090222,0.028047,7,5,1,2.25169866666667,0.05655,0.037127,0.041471,4,2,2,2.58452266666667,0.907149701382834
"HSFX1",0.83297,1.095816,2.248757,20,29,39,0,1.292785,2.509438,2.006843,45,66,46,0,1
"HSFX2",0.804304,0.359176,0,20,10,0,165.677948,0.839813,0,0,29,0,0,154.044748666667,1.07503123732584
"HSFX3",0,0.127534,1e-06,0,2,0,0.361391666666667,3e-06,0,0,0,0,0,0.0620996666666667,1.28179276332824
"HSFX4",0.070237,0,0.197984,1,0,2,37.0205736666667,0.099778,0.065826,0.074797,2,1,1,29.209236,1.2585744858515
"HSFY1",0.92536,0,0,16,0,0,0.0940433333333333,0,0.672,0,0,12,0,0.137041333333333,0.962184312267745
"HSFY1.1",0.103149,0.864297,1.602481,2,15,19,69.3477313333333,0.266355,0.16217,0.645456,6,3,10,59.3400116666667,1.1658554479895
"HSFY1P1",0,0,0,0,0,0,41.2640543333333,0,0,0,0,0,0,34.7831043333333,1.1811176006315
"HSH2D",0.20762,0.090829,0,5,3,0,0.013804,0.151816,0.162219,0.184096,7,5,4,2.912708,0.25910545841908
"HSP90AA1",741.259278,808.723246,745.089946,27053,30551,20975,2.90524266666667,505.298354,650.607734,644.798051,23636,24695,25894,10.760502,0.332064283196981
"HSP90AB1",426.0009,451.314976,438.960973,13825,15966,10115,8.12245,358.578801,385.355321,463.610269,16332,13309,14207,1.67290966666667,3.41292865739695
"HSP90B1",254.563587,263.21331,240.032869,4749,5450,3424,107.561858333333,557.246624,532.447504,668.848062,14647,10649,12380,130.779212333333,0.82381626366629
"HSP90B2P",0.296455,0.549517,0.508378,9,18,11,73.2023133333333,0.096282,0.283726,0.275049,4,9,8,61.27766,1.19147561634996
"HSPA12A",124.759072,99.769116,107.246008,8499,7345,5368,3.79313866666667,50.464215,69.95748,72.370702,4540,4897,4584,3.53038933333333,1.05799707574802
